energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.96848424,4.88903585,0.01123395,0.13452419,1.33613757,3.67949358,0.49053844,0.23714051,0.01963146,0.80114778
-2.96248124,5.07208834,0.01218371,0.13345338,1.34609949,3.82132661,0.51002419,0.24919426,0.02087836,0.83063997
-2.95647824,5.26559150,0.01319616,0.13286675,1.36049511,3.97036065,0.53027104,0.26182899,0.02224365,0.86216023
-2.95047524,5.46803894,0.01426651,0.13275562,1.37906812,4.12539348,0.55113070,0.27500312,0.02372420,0.89548557
-2.94447224,5.67787194,0.01538952,0.13310485,1.40151026,4.28519557,0.57244467,0.28867367,0.02531616,0.93038245
-2.93846923,5.89352741,0.01655962,0.13389387,1.42747098,4.44854865,0.59404898,0.30279719,0.02701498,0.96661318
-2.93246623,6.11348296,0.01777094,0.13509764,1.45656715,4.61428177,0.61577885,0.31733055,0.02881547,1.00394195
-2.92646323,6.33629704,0.01901747,0.13668769,1.48839238,4.78130324,0.63747319,0.33223147,0.03071174,1.04214015
-2.92046023,6.56064237,0.02029313,0.13863301,1.52252585,4.94862690,0.65897866,0.34745888,0.03269726,1.08099070
-2.91445723,6.78533126,0.02159192,0.14090078,1.55854018,5.11539170,0.68015318,0.36297295,0.03476480,1.12029136
-2.90845423,7.00933204,0.02290793,0.14345710,1.59600852,5.28087380,0.70086884,0.37873494,0.03690640,1.15985699
-2.90245123,7.23177618,0.02423553,0.14626745,1.63451057,5.44449092,0.72101398,0.39470686,0.03911334,1.19952053
-2.89644822,7.45195648,0.02556937,0.14929704,1.67363771,5.60579912,0.74049460,0.41085102,0.04137610,1.23913310
-2.89044522,7.66931695,0.02690448,0.15251111,1.71299718,5.76448267,0.75923508,0.42712943,0.04368431,1.27856303
-2.88444222,7.88343565,0.02823630,0.15587497,1.75221555,5.92033788,0.77717812,0.44350332,0.04602677,1.31769424
-2.87843922,8.09400203,0.02956071,0.15935415,1.79094155,6.07325235,0.79428415,0.45993261,0.04839141,1.35642398
-2.87243622,8.30079067,0.03087403,0.16291429,1.82884826,6.22318116,0.81053018,0.47637558,0.05076534,1.39466032
-2.86643322,8.50363316,0.03217303,0.16652118,1.86563506,6.37012152,0.82590826,0.49278871,0.05313492,1.43231942
-2.86043022,8.70239030,0.03345489,0.17014073,1.90102912,6.51408781,0.84042357,0.50912667,0.05548584,1.46932292
-2.85442721,8.89692620,0.03471717,0.17373898,1.93478674,6.65508826,0.85409236,0.52534258,0.05780325,1.50559556
-2.84842421,9.08708591,0.03595779,0.17728218,1.96669453,6.79310496,0.86693971,0.54138846,0.06007193,1.54106318
-2.84242121,9.27267779,0.03717493,0.18073694,1.99657036,6.92807796,0.87899726,0.55721583,0.06227646,1.57565118
-2.83641821,9.45346136,0.03836701,0.18407051,2.02426427,7.05989437,0.89030096,0.57277648,0.06440148,1.60928355
-2.83041521,9.62914109,0.03953265,0.18725107,2.04965919,7.18838274,0.90088899,0.58802333,0.06643189,1.64188239
-2.82441221,9.79936589,0.04067055,0.19024820,2.07267143,7.31331257,0.91079976,0.60291119,0.06835310,1.67336807
-2.81840920,9.96373395,0.04177953,0.19303335,2.09325103,7.43439861,0.92007019,0.61739756,0.07015132,1.70365980
-2.81240620,10.12180198,0.04285842,0.19558041,2.11138181,7.55130900,0.92873423,0.63144329,0.07181377,1.73267668
-2.80640320,10.27309773,0.04390604,0.19786633,2.12708116,7.66367645,0.93682173,0.64501295,0.07332895,1.76033901
-2.80040020,10.41713449,0.04492121,0.19987169,2.14039938,7.77111098,0.94435757,0.65807504,0.07468686,1.78656998
-2.79439720,10.55342615,0.04590269,0.20158131,2.15141877,7.87321309,0.95136126,0.67060196,0.07587917,1.81129739
-2.78839420,10.68150149,0.04684919,0.20298478,2.16025216,7.96958613,0.95784685,0.68256961,0.07689939,1.83445547
-2.78239120,10.80091640,0.04775937,0.20407687,2.16704104,8.05984660,0.96382327,0.69395678,0.07774301,1.85598671
-2.77638819,10.91126316,0.04863187,0.20485790,2.17195319,8.14363164,0.96929502,0.70474439,0.07840758,1.87584351
-2.77038519,11.01217599,0.04946526,0.20533385,2.17517981,8.22060306,0.97426317,0.71491444,0.07889270,1.89398972
-2.76438219,11.10333267,0.05025815,0.20551644,2.17693215,8.29044755,0.97872672,0.72444891,0.07920008,1.91040194
-2.75837919,11.18445211,0.05100913,0.20542291,2.17743768,8.35287342,0.98268416,0.73332877,0.07933342,1.92507056
-2.75237619,11.25528866,0.05171683,0.20507570,2.17693579,8.40760415,0.98613512,0.74153285,0.07929835,1.93800052
-2.74637319,11.31562359,0.05237995,0.20450193,2.17567324,8.45436964,0.98908221,0.74903713,0.07910227,1.94921182
-2.74037019,11.36525515,0.05299729,0.20373268,2.17389920,8.49289632,0.99153268,0.75581407,0.07875416,1.95873974
-2.73436718,11.40398837,0.05356776,0.20280219,2.17186031,8.52289737,0.99350008,0.76183247,0.07826441,1.96663477
-2.72836418,11.43162603,0.05409043,0.20174695,2.16979558,8.54406439,0.99500558,0.76705754,0.07764453,1.97296236
-2.72236118,11.44796235,0.05456454,0.20060463,2.16793157,8.55606195,0.99607910,0.77145155,0.07690697,1.97780247
-2.71635818,11.45278042,0.05498955,0.19941310,2.16647781,8.55852626,0.99675998,0.77497485,0.07606483,1.98124898
-2.71035518,11.44585469,0.05536518,0.19820942,2.16562266,8.55106883,0.99709724,0.77758729,0.07513162,1.98340892
-2.70435218,11.42695899,0.05569140,0.19702882,2.16552987,8.53328593,0.99714944,0.77925007,0.07412101,1.98440177
-2.69834917,11.39588050,0.05596854,0.19590386,2.16633571,8.50477388,0.99698401,0.77992790,0.07304666,1.98435855
-2.69234617,11.35243930,0.05619727,0.19486368,2.16814706,8.46515014,0.99667617,0.77959140,0.07192194,1.98342104
-2.68634317,11.29651297,0.05637865,0.19393339,2.17104019,8.41407925,0.99630745,0.77821958,0.07075983,1.98174085
-2.68034017,11.22806491,0.05651419,0.19313364,2.17506049,8.35130267,0.99596384,0.77580241,0.06957278,1.97947856
-2.67433717,11.14717482,0.05660583,0.19248031,2.18022292,8.27667085,0.99573359,0.77234317,0.06837253,1.97680267
-2.66833417,11.05406947,0.05665601,0.19198448,2.18651318,8.19017560,0.99570486,0.76786068,0.06717012,1.97388857
-2.66233117,10.94915158,0.05666765,0.19165237,2.19388942,8.09198085,0.99596322,0.76239107,0.06597576,1.97091718
-2.65632816,10.83302454,0.05664415,0.19148561,2.20228441,7.98244959,0.99658900,0.75598916,0.06479882,1.96807339
-2.65032516,10.70651098,0.05658936,0.19148151,2.21160796,7.86216484,0.99765474,0.74872921,0.06364784,1.96554421
-2.64432216,10.57066320,0.05650755,0.19163340,2.22174945,7.73194312,0.99922272,0.74070517,0.06253047,1.96351642
-2.63831916,10.42676397,0.05640332,0.19193112,2.23258036,7.59283859,1.00134258,0.73203018,0.06145350,1.96217384
-2.63231616,10.27631674,0.05628153,0.19236145,2.24395660,7.44613723,1.00404927,0.72283547,0.06042288,1.96169405
-2.62631316,10.12102464,0.05614715,0.19290862,2.25572073,7.29334021,1.00736115,0.71326861,0.05944368,1.96224463
-2.62031016,9.96275870,0.05600515,0.19355475,2.26770388,7.13613696,1.01127856,0.70349115,0.05852012,1.96397901
-2.61430715,9.80351587,0.05586031,0.19428035,2.27972749,6.97636829,1.01578269,0.69367580,0.05765559,1.96703186
-2.60830415,9.64536849,0.05571707,0.19506469,2.29160489,6.81598109,1.02083486,0.68400310,0.05685260,1.97151434
-2.60230115,9.49040706,0.05557938,0.19588626,2.30314283,6.65697628,1.02637630,0.67465786,0.05611285,1.97750924
-2.59629815,9.34067873,0.05545043,0.19672312,2.31414307,6.50135213,1.03232843,0.66582530,0.05543720,1.98506628
-2.59029515,9.19812440,0.05533257,0.19755324,2.32440421,6.35104545,1.03859365,0.65768717,0.05482569,1.99419796
-2.58429215,9.06451706,0.05522714,0.19835489,2.33372382,6.20787332,1.04505668,0.65041791,0.05427761,2.00487591
-2.57828914,8.94140459,0.05513430,0.19910693,2.34190109,6.07347772,1.05158648,0.64418092,0.05379149,2.01702848
-2.57228614,8.83005950,0.05505302,0.19978922,2.34874008,5.94927572,1.05803876,0.63912513,0.05336518,2.03053942
-2.56628314,8.73143825,0.05498099,0.20038298,2.35405352,5.83641745,1.06425911,0.63538195,0.05299596,2.04524824
-2.56028014,8.64615207,0.05491464,0.20087110,2.35766740,5.73575344,1.07008662,0.63306260,0.05268058,2.06095226
-2.55427714,8.57445086,0.05484925,0.20123865,2.35942612,5.64781296,1.07535813,0.63225607,0.05241543,2.07741061
-2.54827414,8.51622105,0.05477902,0.20147319,2.35919825,5.57279413,1.07991287,0.63302753,0.05219662,2.09435025
-2.54227114,8.47099761,0.05469734,0.20156525,2.35688262,5.51056600,1.08359756,0.63541747,0.05202013,2.11147384
-2.53626813,8.43798989,0.05459692,0.20150866,2.35241467,5.46068257,1.08627175,0.63944137,0.05188198,2.12846956
-2.53026513,8.41612011,0.05447020,0.20130100,2.34577283,5.42240786,1.08781329,0.64509007,0.05177836,2.14502243
-2.52426213,8.40407290,0.05430958,0.20094386,2.33698448,5.39475080,1.08812371,0.65233072,0.05170580,2.16082686
-2.51825913,8.40035375,0.05410782,0.20044311,2.32613136,5.37650840,1.08713347,0.66110833,0.05166130,2.17559995
-2.51225613,8.40335365,0.05385839,0.19980911,2.31335404,5.36631512,1.08480660,0.67134777,0.05164250,2.18909500
-2.50625313,8.41141717,0.05355583,0.19905676,2.29885519,5.36269633,1.08114468,0.68295635,0.05164778,2.20111454
-2.50025013,8.42291081,0.05319608,0.19820545,2.28290120,5.36412361,1.07618996,0.69582660,0.05167638,2.21152234
-2.49424712,8.43628867,0.05277676,0.19727890,2.26582211,5.36906937,1.07002715,0.70983943,0.05172850,2.22025367
-2.48824412,8.45015238,0.05229746,0.19630486,2.24800948,5.37605881,1.06278404,0.72486736,0.05180532,2.22732314
-2.48224112,8.46330277,0.05175986,0.19531463,2.22991208,5.38371700,1.05463041,0.74077779,0.05190904,2.23282970
-2.47623812,8.47478087,0.05116789,0.19434249,2.21202937,5.39080930,1.04577548,0.75743618,0.05204287,2.23695826
-2.47023512,8.48389661,0.05052768,0.19342501,2.19490277,5.39627385,1.03646356,0.77470900,0.05221096,2.23997764
-2.46423212,8.49024399,0.04984752,0.19260018,2.17910475,5.39924485,1.02696816,0.79246638,0.05241833,2.24223481
-2.45822911,8.49370220,0.04913767,0.19190648,2.16522605,5.39906633,1.01758451,0.81058438,0.05267068,2.24414528
-2.45222611,8.49442296,0.04841012,0.19138191,2.15386117,5.39529601,1.00862080,0.82894674,0.05297428,2.24618016
-2.44622311,8.49280484,0.04767824,0.19106289,2.14559260,5.38769972,1.00038830,0.84744619,0.05333573,2.24885006
-2.44022011,8.48945603,0.04695639,0.19098322,2.14097417,5.37623721,0.99319078,0.86598525,0.05376171,2.25268656
-2.43421711,8.48514769,0.04625945,0.19117298,2.14051394,5.36104017,0.98731365,0.88447653,0.05425875,2.25822200
-2.42821411,8.48076020,0.04560233,0.19165748,2.14465731,5.34238434,0.98301306,0.90284260,0.05483296,2.26596839
-2.42221111,8.47722527,0.04499949,0.19245631,2.15377073,5.32065696,0.98050571,0.92101556,0.05548974,2.27639640
-2.41620810,8.47546672,0.04446440,0.19358245,2.16812671,5.29632174,0.97995956,0.93893628,0.05623356,2.28991532
-2.41020510,8.47634304,0.04400910,0.19504154,2.18789052,5.26988297,0.98148603,0.95655354,0.05706773,2.30685503
-2.40420210,8.48059445,0.04364378,0.19683121,2.21310935,5.24185075,0.98513402,0.97382309,0.05799417,2.32745067
-2.39819910,8.48879720,0.04337637,0.19894072,2.24370408,5.21270898,0.99088607,0.99070679,0.05901329,2.35183082
-2.39219610,8.50132704,0.04321232,0.20135067,2.27946435,5.18288753,0.99865695,1.00717183,0.06012391,2.38000983
-2.38619310,8.51833381,0.04315438,0.20403302,2.32004712,5.15273979,1.00829470,1.02319026,0.06132316,2.41188458
-2.38019010,8.53972792,0.04320251,0.20695127,2.36497893,5.12252652,1.01958440,1.03873866,0.06260656,2.44723595
-2.37418709,8.56517938,0.04335390,0.21006094,2.41366214,5.09240632,1.03225429,1.05379816,0.06396806,2.48573500
-2.36818409,8.59412918,0.04360310,0.21331024,2.46538499,5.06243289,1.04598436,1.06835468,0.06540019,2.52695362
-2.36218109,8.62581210,0.04394221,0.21664104,2.51933545,5.03255880,1.06041690,1.08239939,0.06689420,2.57037930
-2.35617809,8.65928978,0.04436125,0.21999006,2.57461865,5.00264527,1.07516875,1.09592933,0.06844031,2.61543329
-2.35017509,8.69349228,0.04484847,0.22329023,2.63027745,4.97247688,1.08984479,1.10894818,0.07002793,2.66149169
-2.34417209,8.72726582,0.04539086,0.22647235,2.68531563,4.94178041,1.10405213,1.12146689,0.07164592,2.70790829
-2.33816908,8.75942452,0.04597462,0.22946678,2.73872319,4.91024632,1.11741444,1.13350442,0.07328283,2.75403847
-2.33216608,8.78880358,0.04658566,0.23220534,2.78950292,4.87755186,1.12958585,1.14508815,0.07492717,2.79926308
-2.32616308,8.81431135,0.04721015,0.23462323,2.83669745,4.84338432,1.14026393,1.15625415,0.07656761,2.84301133
-2.32016008,8.83497805,0.04783501,0.23666093,2.87941601,4.80746335,1.14920111,1.16704711,0.07819322,2.88478169
-2.31415708,8.84999887,0.04844836,0.23826603,2.91685981,4.76956118,1.15621419,1.17751993,0.07979360,2.92415995
-2.30815408,8.85876973,0.04903992,0.23939496,2.94834541,4.72951998,1.16119147,1.18773296,0.08135904,2.96083375
-2.30215108,8.86091407,0.04960137,0.24001449,2.97332497,4.68726541,1.16409715,1.19775277,0.08288060,2.99460274
-2.29614807,8.85629976,0.05012659,0.24010292,2.99140278,4.64281613,1.16497298,1.20765061,0.08435019,3.02538404
-2.29014507,8.84504539,0.05061179,0.23965100,3.00234745,4.59628879,1.16393689,1.21750042,0.08576058,3.05321267
-2.28414207,8.82751575,0.05105563,0.23866246,3.00609904,4.54789851,1.16117870,1.22737652,0.08710540,3.07823680
-2.27813907,8.80430682,0.05145913,0.23715416,3.00277115,4.49795495,1.15695310,1.23735090,0.08837908,3.10070796
-2.27213607,8.77622083,0.05182554,0.23515577,2.99264740,4.44685425,1.15157007,1.24749025,0.08957684,3.12096652
-2.26613307,8.74423245,0.05216014,0.23270911,2.97617287,4.39506725,1.14538318,1.25785275,0.09069459,3.13942290
-2.26013007,8.70944748,0.05246994,0.22986706,2.95394026,4.34312452,1.13877613,1.26848460,0.09172883,3.15653534
-2.25412706,8.67305556,0.05276327,0.22669211,2.92667165,4.29159883,1.13214808,1.27941654,0.09267655,3.17278487
-2.24812406,8.63627892,0.05304941,0.22325466,2.89519629,4.24108577,1.12589832,1.29066023,0.09353513,3.18864883
-2.24212106,8.60031906,0.05333808,0.21963102,2.86042521,4.19218323,1.12041088,1.30220489,0.09430225,3.20457362
-2.23611806,8.56630350,0.05363900,0.21590131,2.82332371,4.14547040,1.11603962,1.31401399,0.09497574,3.22094832
-2.23011506,8.53523479,0.05396140,0.21214722,2.78488251,4.10148723,1.11309439,1.32602253,0.09555351,3.23808002
-2.22411206,8.50794376,0.05431354,0.20844983,2.74608875,4.06071493,1.11182883,1.33813478,0.09603347,3.25617213
-2.21810905,8.48504914,0.05470233,0.20488746,2.70789776,4.02355826,1.11243024,1.35022281,0.09641342,3.27530683
-2.21210605,8.46692513,0.05513289,0.20153367,2.67120657,3.99033035,1.11501193,1.36212603,0.09669105,3.29543240
-2.20610305,8.45367849,0.05560831,0.19845552,2.63683001,3.96124041,1.11960833,1.37365180,0.09686391,3.31635631
-2.20010005,8.44513621,0.05612935,0.19571202,2.60548016,3.93638510,1.12617304,1.38457730,0.09692940,3.33774442
-2.19409705,8.44084446,0.05669435,0.19335293,2.57774969,3.91574362,1.13457998,1.39465281,0.09688483,3.35912661
-2.18809405,8.44007904,0.05729912,0.19141786,2.55409947,3.89917695,1.14462747,1.40360640,0.09672752,3.37990866
-2.18209105,8.44186688,0.05793699,0.18993565,2.53485069,3.88643111,1.15604509,1.41114995,0.09645490,3.39939010
-2.17608804,8.44501791,0.05859896,0.18892412,2.52018149,3.87714444,1.16850312,1.41698648,0.09606466,3.41678722
-2.17008504,8.44816593,0.05927386,0.18839010,2.51012794,3.87085845,1.18162405,1.42081853,0.09555493,3.43126047
-2.16408204,8.44981656,0.05994864,0.18832970,2.50458901,3.86703188,1.19499574,1.42235736,0.09492444,3.44194489
-2.15807904,8.44840037,0.06060878,0.18872879,2.50333508,3.86505719,1.20818563,1.42133260,0.09417272,3.44798237
-2.15207604,8.44232846,0.06123859,0.18956370,2.50601948,3.86427882,1.22075549,1.41750195,0.09330027,3.44855427
-2.14607304,8.43004825,0.06182173,0.19080206,2.51219230,3.86401230,1.23227599,1.41066047,0.09230868,3.44291285
-2.14007004,8.41009670,0.06234164,0.19240367,2.52131589,3.86356338,1.24234056,1.40064912,0.09120077,3.43041028
-2.13406703,8.38114871,0.06278200,0.19432152,2.53278135,3.86224627,1.25057800,1.38736195,0.08998060,3.41052370
-2.12806403,8.34205849,0.06312716,0.19650273,2.54592543,3.85940027,1.25666335,1.37075169,0.08865352,3.38287540
-2.12206103,8.29189237,0.06336262,0.19888959,2.56004725,3.85440411,1.26032661,1.35083337,0.08722605,3.34724733
-2.11605803,8.22995178,0.06347536,0.20142054,2.57442440,3.84668753,1.26135912,1.32768578,0.08570577,3.30358919
-2.11005503,8.15578590,0.06345422,0.20403110,2.58832817,3.83573996,1.25961732,1.30145061,0.08410113,3.25202012
-2.10405203,8.06919402,0.06329014,0.20665486,2.60103764,3.82111611,1.25502408,1.27232936,0.08242121,3.19282401
-2.09804902,7.97021833,0.06297645,0.20922440,2.61185254,3.80243876,1.24756750,1.24057803,0.08067547,3.12643884
-2.09204602,7.85912820,0.06250895,0.21167224,2.62010499,3.77939920,1.23729756,1.20650002,0.07887341,3.05344086
-2.08604302,7.73639781,0.06188609,0.21393178,2.62517011,3.75175579,1.22432089,1.17043737,0.07702436,2.97452450
-2.08004002,7.60267886,0.06110896,0.21593834,2.62647579,3.71933133,1.20879401,1.13276095,0.07513713,2.89047914
-2.07403702,7.45877073,0.06018131,0.21763016,2.62351167,3.68201006,1.19091561,1.09385994,0.07321988,2.80216406
-2.06803402,7.30558996,0.05910950,0.21894952,2.61583764,3.63973482,1.17091812,1.05413119,0.07127989,2.71048261
-2.06203102,7.14414133,0.05790237,0.21984386,2.60309187,3.59250517,1.14905927,1.01396890,0.06932353,2.61635703
-2.05602801,6.97549193,0.05657117,0.22026701,2.58499850,3.54037672,1.12561383,0.97375505,0.06735621,2.52070485
-2.05002501,6.80074972,0.05512934,0.22018028,2.56137491,3.48346211,1.10086598,0.93385096,0.06538248,2.42441778
-2.04402201,6.62104719,0.05359239,0.21955372,2.53213841,3.42193360,1.07510263,0.89459041,0.06340620,2.32834387
-2.03801901,6.43753056,0.05197765,0.21836715,2.49731218,3.35602692,1.04860767,0.85627429,0.06143075,2.23327326
-2.03201601,6.25135399,0.05030406,0.21661117,2.45702997,3.28604628,1.02165749,0.81916706,0.05945932,2.13992787
-2.02601301,6.06367827,0.04859196,0.21428792,2.41153928,3.21236949,0.99451759,0.78349492,0.05749521,2.04895480
-2.02001001,5.87567263,0.04686279,0.21141168,2.36120241,3.13545274,0.96744024,0.74944566,0.05554220,1.96092338
-2.01400700,5.68851838,0.04513881,0.20800910,2.30649512,3.05583407,0.94066314,0.71716989,0.05360481,1.87632532
-2.00800400,5.50341268,0.04344281,0.20411918,2.24800223,2.97413459,0.91440876,0.68678352,0.05168861,1.79557737
-2.00200100,5.32157086,0.04179777,0.19979278,2.18641005,2.89105681,0.88888416,0.65837112,0.04980043,1.71902601
-1.99599800,5.14422595,0.04022649,0.19509186,2.12249529,2.80737936,0.86428126,0.63198988,0.04794846,1.64695327
-1.98999500,4.97262403,0.03875120,0.19008818,2.05711052,2.72394770,0.84077702,0.60767382,0.04614233,1.57958317
-1.98399200,4.80801482,0.03739316,0.18486180,1.99116625,2.64166069,0.81853376,0.58543801,0.04439301,1.51708818
-1.97798899,4.65163704,0.03617224,0.17949907,1.92561009,2.56145307,0.79769909,0.56528255,0.04271267,1.45959520
-1.97198599,4.50469865,0.03510647,0.17409049,1.86140347,2.48427438,0.77840578,0.54719603,0.04111438,1.40719067
-1.96598299,4.36835275,0.03421160,0.16872827,1.79949670,2.41106499,0.76077121,0.53115842,0.03961181,1.35992462
-1.95997999,4.24367005,0.03350070,0.16350387,1.74080338,2.34273020,0.74489668,0.51714323,0.03821874,1.31781362
-1.95397699,4.13160949,0.03298376,0.15850546,1.68617498,2.28011361,0.73086660,0.50511901,0.03694867,1.28084268
-1.94797399,4.03298862,0.03266736,0.15381554,1.63637692,2.22397104,0.71874764,0.49505014,0.03581428,1.24896618
-1.94197099,3.94845577,0.03255439,0.14950874,1.59206708,2.17494631,0.70858808,0.48689707,0.03482703,1.22210830
-1.93596798,3.87846576,0.03264389,0.14564997,1.55377777,2.13355022,0.70041749,0.48061603,0.03399666,1.20016309
-1.92996498,3.82326103,0.03293090,0.14229285,1.52190216,2.10014390,0.69424696,0.47615852,0.03333086,1.18299462
-1.92396198,3.78285971,0.03340657,0.13947878,1.49668575,2.07492759,0.69006983,0.47347056,0.03283498,1.17043766
-1.91795898,3.75705175,0.03405822,0.13723632,1.47822350,2.05793537,0.68786334,0.47249202,0.03251183,1.16229896
-1.91195598,3.74540399,0.03486967,0.13558126,1.46646268,2.04903652,0.68759094,0.47315609,0.03236160,1.15835964
-1.90595298,3.74727425,0.03582161,0.13451708,1.46121150,2.04794343,0.68920550,0.47538900,0.03238194,1.15837868
-1.89994997,3.76183421,0.03689209,0.13403593,1.46215307,2.05422582,0.69265312,0.47911018,0.03256804,1.16209760
-1.89394697,3.78810031,0.03805717,0.13412009,1.46886406,2.06733063,0.69787772,0.48423283,0.03291288,1.16924630
-1.88794397,3.82497115,0.03929156,0.13474367,1.48083714,2.08660668,0.70482589,0.49066501,0.03340760,1.17954988
-1.88194097,3.87126987,0.04056938,0.13587460,1.49750625,2.11133301,0.71345199,0.49831107,0.03404181,1.19273608
-1.87593797,3.92578930,0.04186493,0.13747674,1.51827311,2.14074921,0.72372314,0.50707353,0.03480404,1.20854314
-1.86993497,3.98733753,0.04315345,0.13951199,1.54253414,2.17408666,0.73562377,0.51685519,0.03568214,1.22672749
-1.86393197,4.05478172,0.04441180,0.14194232,1.56970590,2.21059869,0.74915950,0.52756137,0.03666371,1.24707085
-1.85792896,4.12708756,0.04561919,0.14473148,1.59924832,2.24958846,0.76435990,0.53910217,0.03773642,1.26938639
-1.85192596,4.20335250,0.04675762,0.14784656,1.63068419,2.29043309,0.78128000,0.55139441,0.03888831,1.29352330
-1.84592296,4.28283076,0.04781239,0.15125901,1.66361415,2.33260271,0.80000021,0.56436337,0.04010803,1.31936953
-1.83991996,4.36494881,0.04877232,0.15494527,1.69772658,2.37567378,0.82062457,0.57794386,0.04138493,1.34685238
-1.83391696,4.44931037,0.04962988,0.15888697,1.73280181,2.41933580,0.84327715,0.59208076,0.04270912,1.37593670
-1.82791396,4.53569073,0.05038114,0.16307061,1.76871064,2.46339141,0.86809670,0.60672868,0.04407141,1.40662069
-1.82191096,4.62402054,0.05102559,0.16748681,1.80540756,2.50774972,0.89522954,0.62185097,0.04546314,1.43892937
-1.81590795,4.71435997,0.05156580,0.17212922,1.84291877,2.55241357,0.92482101,0.63741780,0.04687602,1.47290598
-1.80990495,4.80686469,0.05200694,0.17699311,1.88132630,2.59746123,0.95700564,0.65340355,0.04830188,1.50860159
-1.80390195,4.90174541,0.05235621,0.18207371,1.92074866,2.64302387,0.99189655,0.66978358,0.04973240,1.54606345
-1.79789895,4.99922327,0.05262230,0.18736454,1.96131959,2.68925981,1.02957433,0.68653052,0.05115886,1.58532275
-1.79189595,5.09948347,0.05281466,0.19285570,2.00316588,2.73632706,1.07007613,0.70361021,0.05257192,1.62638218
-1.78589295,5.20262973,0.05294293,0.19853229,2.04638552,2.78435570,1.11338520,0.72097770,0.05396148,1.66920429
-1.77988994,5.30864201,0.05301631,0.20437309,2.09102745,2.83342143,1.15942170,0.73857342,0.05531656,1.71370099
-1.77388694,5.41733992,0.05304309,0.21034950,2.13707389,2.88352179,1.20803499,0.75631981,0.05662535,1.75972508
-1.76788394,5.52835381,0.05303017,0.21642495,2.18442620,2.93455621,1.25899802,0.77411869,0.05787533,1.80706419
-1.76188094,5.64110515,0.05298280,0.22255469,2.23289499,2.98631102,1.31200416,0.79184959,0.05905345,1.85543764
-1.75587794,5.75479750,0.05290444,0.22868606,2.28219489,3.03845002,1.36666679,0.80936914,0.06014653,1.90449647
-1.74987494,5.86841858,0.05279667,0.23475920,2.33194431,3.09051133,1.42252174,0.82651178,0.06114163,1.95382684
-1.74387194,5.98075365,0.05265931,0.24070823,2.38167000,3.14191050,1.47903279,0.84309170,0.06202661,2.00295681
-1.73786893,6.09040969,0.05249065,0.24646280,2.43081641,3.19194991,1.53560007,0.85890614,0.06279064,2.05136621
-1.73186593,6.19584951,0.05228778,0.25194993,2.47875914,3.23983405,1.59157123,0.87373988,0.06342482,2.09849944
-1.72586293,6.29543432,0.05204694,0.25709616,2.52482204,3.28469001,1.64625517,0.88737079,0.06392275,2.14378061
-1.71985993,6.38747303,0.05176403,0.26182978,2.56829702,3.32559239,1.69893775,0.89957627,0.06428111,2.18663053
-1.71385693,6.47027621,0.05143508,0.26608316,2.60846596,3.36159156,1.74889922,0.91014027,0.06450010,2.22648474
-1.70785393,6.54221249,0.05105668,0.26979500,2.64462347,3.39174416,1.79543256,0.91886062,0.06458388,2.26281206
-1.70185093,6.60176496,0.05062650,0.27291245,2.67609990,3.41514453,1.83786239,0.92555630,0.06454076,2.29513266
-1.69584792,6.64758541,0.05014361,0.27539304,2.70228352,3.43095606,1.87556344,0.93007443,0.06438341,2.32303505
-1.68984492,6.67854406,0.04960886,0.27720629,2.72264099,3.43844090,1.90797831,0.93229643,0.06412876,2.34619120
-1.68384192,6.69377275,0.04902505,0.27833492,2.73673558,3.43698722,1.93463347,0.93214337,0.06379780,2.36436910
-1.67783892,6.69269997,0.04839712,0.27877575,2.74424221,3.42613275,1.95515325,0.92957992,0.06341519,2.37744232
-1.67183592,6.67507621,0.04773209,0.27854006,2.74495906,3.40558386,1.96927102,0.92461693,0.06300875,2.38539592
-1.66583292,6.64098857,0.04703902,0.27765358,2.73881516,3.37522931,1.97683726,0.91731242,0.06260875,2.38832865
-1.65982991,6.59086424,0.04632880,0.27615605,2.72587383,3.33514835,1.97782408,0.90777086,0.06224711,2.38645102
-1.65382691,6.52546240,0.04561387,0.27410025,2.70633194,3.28561270,1.97232608,0.89614084,0.06195646,2.38007960
-1.64782391,6.44585515,0.04490781,0.27155082,2.68051487,3.22708242,1.96055745,0.88261117,0.06176922,2.36962732
-1.64182091,6.35339800,0.04422499,0.26858253,2.64886765,3.16019579,1.94284529,0.86740553,0.06171655,2.35559051
-1.63581791,6.24969117,0.04358001,0.26527848,2.61194242,3.08575365,1.91961957,0.85077594,0.06182744,2.33853290
-1.62981491,6.13653314,0.04298725,0.26172790,2.57038286,3.00469868,1.89139992,0.83299533,0.06212770,2.31906729
-1.62381191,6.01586840,0.04246035,0.25802395,2.52490606,2.91809048,1.85877989,0.81434944,0.06263919,2.29783568
-1.61780890,5.88973127,0.04201175,0.25426130,2.47628261,2.82707741,1.82240912,0.79512845,0.06337910,2.27548853
-1.61180590,5.76018811,0.04165221,0.25053388,2.42531562,2.73286606,1.78297430,0.77561871,0.06435933,2.25266411
-1.60580290,5.62927995,0.04139045,0.24693251,2.37281941,2.63668974,1.74117951,0.75609479,0.06558615,2.22996868
