energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.27363682,0.13308302,0.00037049,0.01379734,0.00059864,0.05761087,0.00942612,0.01368541
-5.26763382,0.11840300,0.00036207,0.01147916,0.00050069,0.05291119,0.01016854,0.01185715
-5.26163082,0.10756067,0.00036478,0.00951005,0.00041758,0.04997430,0.01126524,0.01040823
-5.25562781,0.10037556,0.00037904,0.00785835,0.00034815,0.04874934,0.01274144,0.00931404
-5.24962481,0.09668566,0.00040531,0.00649401,0.00029129,0.04919407,0.01462398,0.00855189
-5.24362181,0.09635073,0.00044406,0.00538949,0.00024604,0.05127532,0.01694081,0.00810155
-5.23761881,0.09925380,0.00049580,0.00452043,0.00021155,0.05496838,0.01972021,0.00794556
-5.23161581,0.10530108,0.00056104,0.00386630,0.00018721,0.06025575,0.02298997,0.00806946
-5.22561281,0.11442038,0.00064032,0.00341083,0.00017259,0.06712519,0.02677639,0.00846183
-5.21960980,0.12655855,0.00073417,0.00314242,0.00016752,0.07556728,0.03110323,0.00911424
-5.21360680,0.14167797,0.00084308,0.00305439,0.00017209,0.08557263,0.03599055,0.01002109
-5.20760380,0.15975266,0.00096753,0.00314516,0.00018668,0.09712903,0.04145370,0.01117947
-5.20160080,0.18076419,0.00110792,0.00341837,0.00021193,0.11021852,0.04750232,0.01258882
-5.19559780,0.20469762,0.00126459,0.00388289,0.00024883,0.12481480,0.05413950,0.01425073
-5.18959480,0.23153795,0.00143780,0.00455279,0.00029865,0.14088101,0.06136118,0.01616866
-5.18359180,0.26126706,0.00162771,0.00544719,0.00036296,0.15836804,0.06915582,0.01834765
-5.17758879,0.29386147,0.00183436,0.00659005,0.00044365,0.17721356,0.07750436,0.02079407
-5.17158579,0.32929080,0.00205773,0.00800978,0.00054290,0.19734177,0.08638053,0.02351538
-5.16558279,0.36751720,0.00229766,0.00973881,0.00066313,0.21866394,0.09575154,0.02651993
-5.15957979,0.40849542,0.00255393,0.01181295,0.00080703,0.24107971,0.10557899,0.02981667
-5.15357679,0.45217347,0.00282623,0.01427066,0.00097746,0.26447908,0.11582019,0.03341492
-5.14757379,0.49849374,0.00311417,0.01715208,0.00117742,0.28874498,0.12642963,0.03732409
-5.14157079,0.54739411,0.00341734,0.02049796,0.00141000,0.31375623,0.13736061,0.04155339
-5.13556778,0.59880906,0.00373525,0.02434842,0.00167829,0.33939072,0.14856691,0.04611137
-5.12956478,0.65267017,0.00406739,0.02874154,0.00198530,0.36552858,0.16000437,0.05100556
-5.12356178,0.70890607,0.00441322,0.03371185,0.00233387,0.39205518,0.17163235,0.05624187
-5.11755878,0.76744143,0.00477215,0.03928877,0.00272658,0.41886364,0.18341482,0.06182405
-5.11155578,0.82819504,0.00514356,0.04549497,0.00316564,0.44585685,0.19532120,0.06775305
-5.10555278,0.89107694,0.00552675,0.05234485,0.00365283,0.47294877,0.20732662,0.07402632
-5.09954977,0.95598472,0.00592094,0.05984305,0.00418938,0.50006501,0.21941185,0.08063718
-5.09354677,1.02279937,0.00632527,0.06798319,0.00477592,0.52714269,0.23156271,0.08757422
-5.08754377,1.09138097,0.00673869,0.07674689,0.00541246,0.55412974,0.24376902,0.09482080
-5.08154077,1.16156484,0.00716004,0.08610312,0.00609832,0.58098372,0.25602335,0.10235470
-5.07553777,1.23315867,0.00758795,0.09600801,0.00683219,0.60767055,0.26831942,0.11014809
-5.06953477,1.30594127,0.00802087,0.10640509,0.00761212,0.63416316,0.28065056,0.11816765
-5.06353177,1.37966364,0.00845708,0.11722615,0.00843570,0.66044072,0.29300821,0.12637513
-5.05752876,1.45405275,0.00889466,0.12839259,0.00930011,0.68648843,0.30538078,0.13472825
-5.05152576,1.52881861,0.00933161,0.13981742,0.01020233,0.71229831,0.31775299,0.14318199
-5.04552276,1.60366474,0.00976583,0.15140769,0.01113934,0.73787113,0.33010577,0.15169028
-5.03951976,1.67830216,0.01019526,0.16306755,0.01210838,0.76321969,0.34241701,0.16020800
-5.03351676,1.75246653,0.01061796,0.17470156,0.01310722,0.78837322,0.35466305,0.16869336
-5.02751376,1.82593809,0.01103224,0.18621837,0.01413444,0.81338312,0.36682114,0.17711047
-5.02151076,1.89856332,0.01143679,0.19753456,0.01518972,0.83832952,0.37887252,0.18543199
-5.01550775,1.97027760,0.01183080,0.20857834,0.01627411,0.86332836,0.39080631,0.19364180
-5.00950475,2.04112729,0.01221415,0.21929319,0.01739032,0.88853864,0.40262384,0.20173752
-5.00350175,2.11128988,0.01258749,0.22964103,0.01854289,0.91416899,0.41434316,0.20973261
-4.99749875,2.18109078,0.01295239,0.23960480,0.01973834,0.94048321,0.42600356,0.21765816
-4.99149575,2.25101502,0.01331139,0.24919039,0.02098523,0.96780390,0.43766960,0.22556386
-4.98549275,2.32171252,0.01366808,0.25842762,0.02229415,0.99651360,0.44943443,0.23351829
-4.97948974,2.39399568,0.01402708,0.26737019,0.02367755,1.02705292,0.46142198,0.24160834
-4.97348674,2.46882819,0.01439398,0.27609458,0.02514954,1.05991504,0.47378763,0.24993762
-4.96748374,2.54730457,0.01477530,0.28469781,0.02672545,1.09563638,0.48671727,0.25862385
-4.96148074,2.63062008,0.01517823,0.29329410,0.02842142,1.13478320,0.50042430,0.26779532
-4.95547774,2.72003144,0.01561048,0.30201042,0.03025374,1.17793419,0.51514460,0.27758635
-4.94947474,2.81680893,0.01608001,0.31098117,0.03223818,1.22565938,0.53112946,0.28813189
-4.94347174,2.92218135,0.01659465,0.32034205,0.03438923,1.27849580,0.54863642,0.29956154
-4.93746873,3.03727540,0.01716183,0.33022344,0.03671920,1.33692069,0.56791840,0.31199298
-4.93146573,3.16305180,0.01778812,0.34074338,0.03923742,1.40132313,0.58921131,0.32552518
-4.92546273,3.30024065,0.01847888,0.35200059,0.04194936,1.47197528,0.61272070,0.34023169
-4.91945973,3.44927876,0.01923789,0.36406781,0.04485580,1.54900444,0.63860790,0.35615420
-4.91345673,3.61025199,0.02006696,0.37698559,0.04795208,1.63236722,0.66697629,0.37329670
-4.90745373,3.78284545,0.02096561,0.39075711,0.05122753,1.72182734,0.69785842,0.39162058
-4.90145073,3.96630458,0.02193085,0.40534399,0.05466494,1.81693822,0.73120460,0.41104095
-4.89544772,4.15940946,0.02295694,0.42066365,0.05824034,1.91703168,0.76687371,0.43142430
-4.88944472,4.36046479,0.02403534,0.43658806,0.06192292,2.02121389,0.80462679,0.45258790
-4.88344172,4.56730700,0.02515471,0.45294440,0.06567521,2.12836924,0.84412404,0.47430096
-4.87743872,4.77732970,0.02630100,0.46951736,0.06945353,2.23717289,0.88492565,0.49628762
-4.87143572,4.98752772,0.02745768,0.48605323,0.07320873,2.34611202,0.92649673,0.51823188
-4.86543272,5.19455931,0.02860611,0.50226581,0.07688708,2.45351585,0.96821646,0.53978434
-4.85942971,5.39482522,0.02972592,0.51784369,0.08043155,2.55759373,1.00939143,0.56057060
-4.85342671,5.58456260,0.03079560,0.53245901,0.08378315,2.65648042,1.04927282,0.58020109
-4.84742371,5.75995092,0.03179306,0.54577716,0.08688257,2.74828733,1.08707703,0.59828212
-4.84142071,5.91722643,0.03269633,0.55746720,0.08967185,2.83115797,1.12200905,0.61442762
-4.83541771,6.05280100,0.03348426,0.56721264,0.09209613,2.90332583,1.15328772,0.62827134
-4.82941471,6.16338117,0.03413719,0.57472206,0.09410548,2.96317235,1.18017197,0.63947897
-4.82341171,6.24608245,0.03463768,0.57973923,0.09565653,3.00928298,1.20198697,0.64775967
-4.81740870,6.29853457,0.03497110,0.58205239,0.09671407,3.04049881,1.21814900,0.65287668
-4.81140570,6.31897305,0.03512626,0.58150214,0.09725242,3.05596179,1.22818817,0.65465644
-4.80540270,6.30631326,0.03509582,0.57798780,0.09725651,3.05515140,1.23176769,0.65299599
-4.79939970,6.26020363,0.03487665,0.57147189,0.09672269,3.03791116,1.22869903,0.64786813
-4.79339670,6.18105542,0.03447006,0.56198255,0.09565917,3.00446360,1.21895212,0.63932424
-4.78739370,6.07004758,0.03388183,0.54961379,0.09408609,2.95541292,1.20266013,0.62749466
-4.78139070,5.92910613,0.03312220,0.53452361,0.09203521,2.89173492,1.18011846,0.61258636
-4.77538769,5.76085852,0.03220554,0.51693012,0.08954921,2.81475433,1.15177800,0.59487826
-4.76938469,5.56856463,0.03115007,0.49710562,0.08668064,2.72611043,1.11823290,0.57471407
-4.76338169,5.35602690,0.02997734,0.47536920,0.08349054,2.62771189,1.08020319,0.55249318
-4.75737869,5.12748292,0.02871164,0.45207790,0.08004680,2.52168266,1.03851307,0.52865972
-4.75137569,4.88748450,0.02737929,0.42761695,0.07642234,2.41030074,0.99406570,0.50369030
-4.74537269,4.64076784,0.02600798,0.40238938,0.07269302,2.29593217,0.94781541,0.47808091
-4.73936968,4.39211934,0.02462592,0.37680547,0.06893566,2.18096256,0.90073852,0.45233330
-4.73336668,4.14624199,0.02326116,0.35127235,0.06522590,2.06772858,0.85380384,0.42694148
-4.72736368,3.90762677,0.02194075,0.32618411,0.06163621,1.95845185,0.80794395,0.40237868
-4.72136068,3.68043352,0.02069013,0.30191271,0.05823398,1.85517740,0.76402823,0.37908518
-4.71535768,3.46838470,0.01953243,0.27879999,0.05507990,1.75971871,0.72283867,0.35745747
-4.70935468,3.27467538,0.01848792,0.25715087,0.05222644,1.67361104,0.68504914,0.33783885
-4.70335168,3.10190161,0.01757360,0.23722787,0.04971670,1.59807436,0.65120886,0.32051191
-4.69734867,2.95200901,0.01680278,0.21924709,0.04758353,1.53398688,0.62173027,0.30569289
-4.69134567,2.82626221,0.01618483,0.20337551,0.04584899,1.48186988,0.59688192,0.29352807
-4.68534267,2.72523558,0.01572511,0.18972967,0.04452410,1.44188382,0.57678612,0.28409222
-4.67933967,2.64882454,0.01542486,0.17837554,0.04360892,1.41383590,0.56142153,0.27738901
-4.67333667,2.59627654,0.01528132,0.16932963,0.04309293,1.39719831,0.55063024,0.27335345
-4.66733367,2.56624012,0.01528789,0.16256098,0.04295574,1.39113659,0.54412924,0.27185596
-4.66133067,2.55682999,0.01543442,0.15799412,0.04316796,1.39454699,0.54152554,0.27270827
-4.65532766,2.56570593,0.01570759,0.15551281,0.04369236,1.40610143,0.54233447,0.27567061
-4.64932466,2.59016287,0.01609128,0.15496438,0.04448525,1.42429875,0.54600064,0.28046019
-4.64332166,2.62722931,0.01656719,0.15616466,0.04549789,1.44752056,0.55192059,0.28676070
-4.63731866,2.67377139,0.01711533,0.15890340,0.04667815,1.47408977,0.55946666,0.29423255
-4.63131566,2.72659928,0.01771465,0.16295008,0.04797210,1.50233031,0.56801115,0.30252357
-4.62531266,2.78257322,0.01834376,0.16806000,0.04932574,1.53062582,0.57695005,0.31128003
-4.61930965,2.83870607,0.01898150,0.17398074,0.05068660,1.55747577,0.58572572,0.32015753
-4.61330665,2.89225955,0.01960773,0.18045861,0.05200536,1.58154719,0.59384763,0.32883162
-4.60730365,2.94083153,0.02020390,0.18724538,0.05323730,1.60172034,0.60091069,0.33700781
-4.60130065,2.98243183,0.02075376,0.19410478,0.05434363,1.61712692,0.60661058,0.34443072
-4.59529765,3.01554454,0.02124392,0.20081895,0.05529263,1.62717973,0.61075550,0.35089213
-4.58929465,3.03917488,0.02166437,0.20719451,0.05606057,1.63159269,0.61327414,0.35623768
-4.58329165,3.05287946,0.02200894,0.21306817,0.05663240,1.63039073,0.61421948,0.36037197
-4.57728864,3.05677890,0.02227563,0.21831172,0.05700215,1.62390919,0.61376844,0.36326202
-4.57128564,3.05155261,0.02246684,0.22283609,0.05717309,1.61278280,0.61221729,0.36493884
-4.56528264,3.03841573,0.02258953,0.22659459,0.05715755,1.59792472,0.60997296,0.36549708
-4.55927964,3.01907915,0.02265511,0.22958487,0.05697652,1.58049616,0.60754061,0.36509279
-4.55327664,2.99569363,0.02267937,0.23184974,0.05665890,1.56186782,0.60550781,0.36393928
-4.54727364,2.97077996,0.02268213,0.23347667,0.05624059,1.54357424,0.60452574,0.36230119
-4.54127064,2.94714709,0.02268684,0.23459582,0.05576328,1.52726269,0.60528811,0.36048690
-4.53526763,2.92780090,0.02272005,0.23537691,0.05527301,1.51463812,0.60850838,0.35883959
-4.52926463,2.91584629,0.02281072,0.23602457,0.05481869,1.50740604,0.61489600,0.35772705
-4.52326163,2.91438565,0.02298948,0.23677274,0.05445037,1.50721503,0.62513241,0.35753068
-4.51725863,2.92641679,0.02328780,0.23787779,0.05421751,1.51560077,0.63984745,0.35863390
-4.51125563,2.95473334,0.02373713,0.23961097,0.05416729,1.53393325,0.65959709,0.36141035
-4.50525263,3.00183086,0.02436794,0.24225010,0.05434281,1.56336885,0.68484296,0.36621222
-4.49924962,3.06982119,0.02520882,0.24607093,0.05478155,1.60480873,0.71593442,0.37335905
-4.49324662,3.16035802,0.02628558,0.25133835,0.05551385,1.65886488,0.75309374,0.38312736
-4.48724362,3.27457561,0.02762042,0.25829763,0.05656170,1.72583482,0.79640482,0.39574136
-4.48124062,3.41304279,0.02923109,0.26716622,0.05793769,1.80568578,0.84580585,0.41136509
-4.47523762,3.57573351,0.03113029,0.27812599,0.05964430,1.89804900,0.90108618,0.43009612
-4.46923462,3.76201494,0.03332506,0.29131642,0.06167348,2.00222411,0.96188747,0.45196108
-4.46323162,3.97065346,0.03581636,0.30682883,0.06400663,2.11719384,1.02770925,0.47691317
-4.45722861,4.19983840,0.03859885,0.32470183,0.06661485,2.24164832,1.09791859,0.50483158
-4.45122561,4.44722272,0.04166077,0.34491808,0.06945965,2.37401848,1.17176381,0.53552302
-4.44522261,4.70997942,0.04498399,0.36740259,0.07249393,2.51251734,1.24839172,0.56872514
-4.43921961,4.98487185,0.04854433,0.39202246,0.07566332,2.65518809,1.32686793,0.60411191
-4.43321661,5.26833569,0.05231192,0.41858818,0.07890778,2.79995713,1.40619965,0.64130061
-4.42721361,5.55656998,0.05625177,0.44685641,0.08216346,2.94469066,1.48536035,0.67986037
-4.42121061,5.84563427,0.06032449,0.47653427,0.08536472,3.08725266,1.56331547,0.71932192
-4.41520760,6.13154889,0.06448709,0.50728488,0.08844625,3.22556259,1.63904853,0.75918833
-4.40920460,6.41039506,0.06869387,0.53873423,0.09134521,3.35765079,1.71158676,0.79894637
-4.40320160,6.67841187,0.07289731,0.57047900,0.09400335,3.48170979,1.78002562,0.83807820
-4.39719860,6.93208718,0.07704910,0.60209532,0.09636899,3.59613990,1.84355147,0.87607305
-4.39119560,7.16823967,0.08110100,0.63314806,0.09839876,3.69958768,1.90146171,0.91243857
-4.38519260,7.38408992,0.08500575,0.66320066,0.10005910,3.79097614,1.95318184,0.94671159
-4.37918959,7.57731845,0.08871789,0.69182499,0.10132747,3.86952582,1.99827903,0.97846790
-4.37318659,7.74610940,0.09219446,0.71861114,0.10219310,3.93476632,2.03647169,1.00733102
-4.36718359,7.88917904,0.09539563,0.74317686,0.10265738,3.98653813,2.06763484,1.03297945
-4.36118059,8.00578845,0.09828519,0.76517629,0.10273383,4.02498493,2.09180113,1.05515255
-4.35517759,8.09574072,0.10083094,0.78430789,0.10244763,4.05053687,2.10915730,1.07365472
-4.34917459,8.15936309,0.10300499,0.80032121,0.10183479,4.06388575,2.12003628,1.08835789
-4.34317159,8.19747501,0.10478392,0.81302240,0.10094088,4.06595291,2.12490499,1.09920229
-4.33716858,8.21134348,0.10614893,0.82227819,0.09981951,4.05785127,2.12434812,1.10619554
-4.33116558,8.20262743,0.10708587,0.82801842,0.09853049,4.04084276,2.11904828,1.10941011
-4.32516258,8.17331294,0.10758529,0.83023677,0.09713791,4.01629265,2.10976303,1.10897920
-4.31915958,8.12564166,0.10764242,0.82898998,0.09570797,3.98562233,2.09729939,1.10509136
-4.31315658,8.06203459,0.10725715,0.82439532,0.09430690,3.95026198,2.08248664,1.09798388
-4.30715358,7.98501395,0.10643402,0.81662667,0.09299884,3.91160475,2.06614815,1.08793518
