energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up
-5.43571786,1.30737643,0.29600609,0.85194669,0.00170758,0.01389029,0.05515981,0.31728545,0.00000000
-5.42971486,1.41658321,0.31763016,0.93212321,0.00188093,0.01503113,0.05909727,0.33689988,0.00000000
-5.42371186,1.53487023,0.34002500,1.02082971,0.00206967,0.01624643,0.06315596,0.35695247,0.00000000
-5.41770885,1.66186701,0.36308099,1.11791511,0.00227654,0.01753226,0.06732578,0.37729349,0.00000000
-5.41170585,1.79706102,0.38668693,1.22308501,0.00250500,0.01888378,0.07159890,0.39777271,0.00000000
-5.40570285,1.93980206,0.41073314,1.33590009,0.00275924,0.02029530,0.07596993,0.41824368,0.00000000
-5.39969985,2.08930931,0.43511423,1.45577763,0.00304435,0.02176035,0.08043578,0.43856752,0.00000000
-5.39369685,2.24468060,0.45973130,1.58199651,0.00336626,0.02327175,0.08499544,0.45861614,0.00000000
-5.38769385,2.40490386,0.48449341,1.71370545,0.00373184,0.02482166,0.08964942,0.47827450,0.00000000
-5.38169085,2.56887045,0.50931834,1.84993460,0.00414879,0.02640168,0.09439903,0.49744206,0.00000000
-5.37568784,2.73539032,0.53413252,1.98961027,0.00462564,0.02800287,0.09924552,0.51603319,0.00000000
-5.36968484,2.90320860,0.55887021,2.13157250,0.00517159,0.02961584,0.10418897,0.53397676,0.00000000
-5.36368184,3.07102353,0.58347193,2.27459509,0.00579632,0.03123079,0.10922722,0.55121476,0.00000000
-5.35767884,3.23750541,0.60788234,2.41740771,0.00650982,0.03283755,0.11435479,0.56770040,0.00000000
-5.35167584,3.40131621,0.63204762,2.55871938,0.00732200,0.03442566,0.11956180,0.58339553,0.00000000
-5.34567284,3.56112939,0.65591258,2.69724265,0.00824242,0.03598446,0.12483304,0.59826781,0.00000000
-5.33966983,3.71564963,0.67941755,2.83171775,0.00927982,0.03750308,0.13014733,0.61228778,0.00000000
-5.33366683,3.86363179,0.70249547,2.96093584,0.01044172,0.03897059,0.13547701,0.62542596,0.00000000
-5.32766383,4.00389854,0.72506903,3.08376067,0.01173390,0.04037604,0.14078778,0.63765022,0.00000000
-5.32166083,4.13535621,0.74704825,3.19914757,0.01315992,0.04170855,0.14603881,0.64892359,0.00000000
-5.31565783,4.25700826,0.76832855,3.30615947,0.01472062,0.04295743,0.15118324,0.65920257,0.00000000
-5.30965483,4.36796579,0.78878938,3.40397899,0.01641370,0.04411223,0.15616884,0.66843602,0.00000000
-5.30365183,4.46745492,0.80829359,3.49191638,0.01823325,0.04516287,0.16093907,0.67656470,0.00000000
-5.29764882,4.55482066,0.82668745,3.56941319,0.02016947,0.04609971,0.16543423,0.68352147,0.00000000
-5.29164582,4.62952742,0.84380154,3.63604140,0.02220845,0.04691366,0.16959292,0.68923205,0.00000000
-5.28564282,4.69115610,0.85945237,3.69149861,0.02433203,0.04759627,0.17335342,0.69361633,0.00000000
-5.27963982,4.73939840,0.87344485,3.73559957,0.02651793,0.04813983,0.17665533,0.69659017,0.00000000
-5.27363682,4.77404879,0.88557548,3.76826480,0.02873992,0.04853741,0.17944102,0.69806762,0.00000000
-5.26763382,4.79499491,0.89563634,3.78950723,0.03096821,0.04878302,0.18165711,0.69796339,0.00000000
-5.26163082,4.80220720,0.90341964,3.79941773,0.03317005,0.04887164,0.18325584,0.69619563,0.00000000
-5.25562781,4.79572882,0.90872300,3.79815066,0.03531042,0.04879934,0.18419628,0.69268879,0.00000000
-5.24962481,4.77566650,0.91135507,3.78591030,0.03735292,0.04856336,0.18444535,0.68737662,0.00000000
-5.24362181,4.74218323,0.91114154,3.76293918,0.03926073,0.04816225,0.18397871,0.68020509,0.00000000
-5.23761881,4.69549343,0.90793126,3.72950893,0.04099770,0.04759591,0.18278143,0.67113532,0.00000000
-5.23161581,4.63586080,0.90160230,3.68591412,0.04252946,0.04686573,0.18084842,0.66014628,0.00000000
-5.22561281,4.56359913,0.89206776,3.63246941,0.04382448,0.04597469,0.17818474,0.64723728,0.00000000
-5.21960980,4.47907575,0.87928092,3.56950998,0.04485515,0.04492741,0.17480561,0.63243006,0.00000000
-5.21360680,4.38271733,0.86323974,3.49739476,0.04559873,0.04373025,0.17073632,0.61577055,0.00000000
-5.20760380,4.27501723,0.84399020,3.41651218,0.04603811,0.04239132,0.16601188,0.59733000,0.00000000
-5.20160080,4.15654355,0.82162848,3.32728739,0.04616248,0.04092049,0.16067647,0.57720554,0.00000000
-5.19559780,4.02794696,0.79630159,3.23019043,0.04596767,0.03932935,0.15478277,0.55552008,0.00000000
-5.18959480,3.88996723,0.76820657,3.12574405,0.04545633,0.03763113,0.14839107,0.53242141,0.00000000
-5.18359180,3.74343760,0.73758797,3.01453057,0.04463788,0.03584056,0.14156822,0.50808055,0.00000000
-5.17758879,3.58928606,0.70473380,2.89719678,0.04352816,0.03397368,0.13438641,0.48268939,0.00000000
-5.17158579,3.42853307,0.66996994,2.77445626,0.04214891,0.03204758,0.12692193,0.45645750,0.00000000
-5.16558279,3.26228524,0.63365328,2.64708864,0.04052699,0.03008016,0.11925370,0.42960842,0.00000000
-5.15957979,3.09172506,0.59616378,2.51593558,0.03869354,0.02808981,0.11146187,0.40237537,0.00000000
-5.15357679,2.91809672,0.55789578,2.38189343,0.03668291,0.02609504,0.10362633,0.37499659,0.00000000
-5.14757379,2.74268869,0.51924891,2.24590282,0.03453158,0.02411419,0.09582532,0.34771054,0.00000000
-5.14157079,2.56681380,0.48061900,2.10893570,0.03227709,0.02216506,0.08813404,0.32075109,0.00000000
-5.13556778,2.39178751,0.44238933,1.97198032,0.02995687,0.02026463,0.08062354,0.29434289,0.00000000
-5.12956478,2.21890573,0.40492255,1.83602502,0.02760730,0.01842876,0.07335958,0.26869720,0.00000000
-5.12356178,2.04942295,0.36855372,1.70204158,0.02526275,0.01667199,0.06640194,0.24400823,0.00000000
-5.11755878,1.88453189,0.33358450,1.57096889,0.02295484,0.01500735,0.05980379,0.22045027,0.00000000
-5.11155578,1.72534546,0.30027890,1.44369779,0.02071179,0.01344633,0.05361139,0.19817555,0.00000000
-5.10555278,1.57288188,0.26886051,1.32105775,0.01855800,0.01199879,0.04786410,0.17731311,0.00000000
-5.09954977,1.42805340,0.23951142,1.20380576,0.01651380,0.01067307,0.04259460,0.15796844,0.00000000
-5.09354677,1.29165905,0.21237255,1.09261802,0.01459531,0.00947609,0.03782934,0.14022408,0.00000000
-5.08754377,1.16438142,0.18754548,0.98808449,0.01281453,0.00841354,0.03358930,0.12414101,0.00000000
-5.08154077,1.04678731,0.16509549,0.89070630,0.01117954,0.00749011,0.02989077,0.10976070,0.00000000
-5.07553777,0.93933205,0.14505557,0.80089603,0.00969479,0.00670981,0.02674638,0.09710775,0.00000000
-5.06953477,0.84236670,0.12743117,0.71898041,0.00836153,0.00607623,0.02416619,0.08619288,0.00000000
-5.06353177,0.75614776,0.11220548,0.64520514,0.00717825,0.00559286,0.02215868,0.07701620,0.00000000
-5.05752876,0.68084846,0.09934482,0.57974133,0.00614120,0.00526343,0.02073184,0.06957050,0.00000000
-5.05152576,0.61657084,0.08880402,0.52269299,0.00524486,0.00509216,0.01989404,0.06384442,0.00000000
-5.04552276,0.56335804,0.08053151,0.47410511,0.00448249,0.00508401,0.01965484,0.05982539,0.00000000
-5.03951976,0.52120588,0.07447383,0.43397176,0.00384658,0.00524492,0.02002555,0.05750220,0.00000000
-5.03351676,0.49007319,0.07057965,0.40224361,0.00332926,0.00558187,0.02101961,0.05686704,0.00000000
-5.02751376,0.46989038,0.06880284,0.37883480,0.00292269,0.00610301,0.02265266,0.05791704,0.00000000
-5.02151076,0.46056593,0.06910485,0.36362842,0.00261937,0.00681757,0.02494240,0.06065519,0.00000000
-5.01550775,0.46199045,0.07145614,0.35648077,0.00241239,0.00773580,0.02790819,0.06509069,0.00000000
-5.00950475,0.47403843,0.07583676,0.35722406,0.00229559,0.00886876,0.03157034,0.07123877,0.00000000
-5.00350175,0.49656762,0.08223616,0.36566776,0.00226371,0.01022799,0.03594924,0.07911986,0.00000000
-4.99749875,0.52941647,0.09065220,0.38159848,0.00231244,0.01182522,0.04106422,0.08875848,0.00000000
-4.99149575,0.57239972,0.10108952,0.40477889,0.00243840,0.01367184,0.04693226,0.10018166,0.00000000
-4.98549275,0.62530288,0.11355744,0.43494574,0.00263910,0.01577843,0.05356665,0.11341710,0.00000000
-4.97948974,0.68787594,0.12806732,0.47180741,0.00291290,0.01815418,0.06097546,0.12849126,0.00000000
-4.97348674,0.75982689,0.14462973,0.51504139,0.00325880,0.02080632,0.06916009,0.14542725,0.00000000
-4.96748374,0.84081565,0.16325142,0.56429193,0.00367634,0.02373943,0.07811385,0.16424291,0.00000000
-4.96148074,0.93044888,0.18393227,0.61916841,0.00416540,0.02695488,0.08782062,0.18494892,0.00000000
-4.95547774,1.02827606,0.20666224,0.67924454,0.00472598,0.03045022,0.09825372,0.20754717,0.00000000
-4.94947474,1.13378735,0.23141864,0.74405872,0.00535801,0.03421867,0.10937498,0.23202933,0.00000000
-4.94347174,1.24641321,0.25816355,0.81311566,0.00606112,0.03824859,0.12113407,0.25837579,0.00000000
-4.93746873,1.36552615,0.28684165,0.88588935,0.00683444,0.04252322,0.13346814,0.28655477,0.00000000
-4.93146573,1.49044437,0.31737847,0.96182737,0.00767635,0.04702034,0.14630188,0.31652185,0.00000000
-4.92546273,1.62043723,0.34967903,1.04035628,0.00858434,0.05171226,0.15954786,0.34821962,0.00000000
-4.91945973,1.75473232,0.38362711,1.12088799,0.00955483,0.05656582,0.17310732,0.38157763,0.00000000
-4.91345673,1.89252360,0.41908482,1.20282683,0.01058304,0.06154266,0.18687128,0.41651239,0.00000000
-4.90745373,2.03298033,0.45589282,1.28557686,0.01166289,0.06659959,0.20072211,0.45292746,0.00000000
-4.90145073,2.17525627,0.49387092,1.36854926,0.01278700,0.07168922,0.21453536,0.49071350,0.00000000
-4.89544772,2.31849862,0.53281911,1.45116924,0.01394667,0.07676061,0.22818191,0.52974826,0.00000000
-4.88944472,2.46185633,0.57251900,1.53288231,0.01513194,0.08176023,0.24153043,0.56989636,0.00000000
-4.88344172,2.60448728,0.61273560,1.61315956,0.01633177,0.08663295,0.25444991,0.61100891,0.00000000
-4.87743872,2.74556425,0.65321931,1.69150172,0.01753418,0.09132310,0.26681239,0.65292296,0.00000000
-4.87143572,2.88427923,0.69370816,1.76744199,0.01872649,0.09577571,0.27849562,0.69546067,0.00000000
-4.86543272,3.01984632,0.73393027,1.84054743,0.01989563,0.09993762,0.28938578,0.73842844,0.00000000
-4.85942971,3.15150308,0.77360630,1.91041918,0.02102844,0.10375873,0.29937992,0.78161591,0.00000000
-4.85342671,3.27851076,0.81245219,1.97669157,0.02211201,0.10719309,0.30838819,0.82479512,0.00000000
-4.84742371,3.40015359,0.85018177,2.03903031,0.02313406,0.11019992,0.31633581,0.86771975,0.00000000
-4.84142071,3.51573778,0.88650964,2.09713021,0.02408327,0.11274456,0.32316460,0.91012492,0.00000000
-4.83541771,3.62459062,0.92115405,2.15071271,0.02494963,0.11479921,0.32883402,0.95172745,0.00000000
-4.82941471,3.72606031,0.95383995,2.19952352,0.02572476,0.11634349,0.33332187,0.99222691,0.00000000
-4.82341171,3.81951710,0.98430223,2.24333092,0.02640212,0.11736487,0.33662434,1.03130767,0.00000000
-4.81740870,3.90435612,1.01228910,2.28192486,0.02697727,0.11785882,0.33875566,1.06864189,0.00000000
-4.81140570,3.98000245,1.03756584,2.31511726,0.02744799,0.11782882,0.33974727,1.10389381,0.00000000
-4.80540270,4.04591850,1.05991861,2.34274360,0.02781436,0.11728614,0.33964651,1.13672515,0.00000000
-4.79939970,4.10161394,1.07915868,2.36466596,0.02807874,0.11624947,0.33851506,1.16680173,0.00000000
-4.79339670,4.14665784,1.09512669,2.38077733,0.02824576,0.11474439,0.33642696,1.19380102,0.00000000
-4.78739370,4.18069276,1.10769707,2.39100714,0.02832213,0.11280264,0.33346651,1.21742063,0.00000000
-4.78139070,4.20345017,1.11678232,2.39532765,0.02831653,0.11046136,0.32972607,1.23738725,0.00000000
-4.77538769,4.21476637,1.12233710,2.39376077,0.02823932,0.10776223,0.32530369,1.25346579,0.00000000
-4.76938469,4.21459792,1.12436183,2.38638480,0.02810232,0.10475049,0.32030098,1.26546824,0.00000000
-4.76338169,4.20303562,1.12290552,2.37334055,0.02791850,0.10147395,0.31482093,1.27326182,0.00000000
-4.75737869,4.18031572,1.11806765,2.35483619,0.02770169,0.09798207,0.30896596,1.27677592,0.00000000
-4.75137569,4.14682737,1.10999880,2.33115027,0.02746626,0.09432490,0.30283618,1.27600744,0.00000000
-4.74537269,4.10311534,1.09889973,2.30263234,0.02722678,0.09055216,0.29652780,1.27102400,0.00000000
-4.73936968,4.04987706,1.08501889,2.26970079,0.02699774,0.08671234,0.29013185,1.26196485,0.00000000
-4.73336668,3.98795359,1.06864807,2.23283749,0.02679326,0.08285177,0.28373298,1.24903907,0.00000000
-4.72736368,3.91831412,1.05011623,2.19257930,0.02662671,0.07901391,0.27740854,1.23252119,0.00000000
-4.72136068,3.84203426,1.02978171,2.14950631,0.02651052,0.07523856,0.27122773,1.21274406,0.00000000
-4.71535768,3.76026866,1.00802272,2.10422723,0.02645582,0.07156128,0.26525095,1.19008931,0.00000000
-4.70935468,3.67421870,0.98522669,2.05736234,0.02647221,0.06801284,0.25952910,1.16497572,0.00000000
-4.70335168,3.58509668,0.96177869,2.00952474,0.02656745,0.06461885,0.25410307,1.13784585,0.00000000
-4.69734867,3.49408802,0.93804942,1.96130065,0.02674727,0.06139942,0.24900322,1.10915174,0.00000000
-4.69134567,3.40231308,0.91438336,1.91322979,0.02701509,0.05836906,0.24424896,1.07934008,0.00000000
-4.68534267,3.31079079,0.89108763,1.86578678,0.02737184,0.05553662,0.23984836,1.04883775,0.00000000
-4.67933967,3.22040560,0.86842196,1.81936468,0.02781582,0.05290542,0.23579795,1.01803833,0.00000000
-4.67333667,3.13187984,0.84659063,1.77426146,0.02834254,0.05047356,0.23208262,0.98729023,0.00000000
-4.66733367,3.04575282,0.82573645,1.73067038,0.02894470,0.04823427,0.22867575,0.95688712,0.00000000
-4.66133067,2.96236801,0.80593740,1.68867481,0.02961223,0.04617644,0.22553966,0.92706100,0.00000000
-4.65532766,2.88186904,0.78720612,1.64824805,0.03033241,0.04428529,0.22262625,0.89797831,0.00000000
-4.64932466,2.80420492,0.76949222,1.60925807,0.03109006,0.04254307,0.21987812,0.86973923,0.00000000
-4.64332166,2.72914423,0.75268744,1.57147734,0.03186788,0.04092985,0.21722998,0.84238018,0.00000000
-4.63731866,2.65629783,0.73663347,1.53459708,0.03264687,0.03942438,0.21461039,0.81587925,0.00000000
-4.63131566,2.58514864,0.72113201,1.49824546,0.03340688,0.03800487,0.21194392,0.79016435,0.00000000
-4.62531266,2.51508740,0.70595660,1.46200880,0.03412714,0.03664987,0.20915353,0.76512352,0.00000000
-4.61930965,2.44545222,0.69086571,1.42545473,0.03478703,0.03533895,0.20616315,0.74061684,0.00000000
-4.61330665,2.37557012,0.67561634,1.38815609,0.03536673,0.03405348,0.20290041,0.71648928,0.00000000
-4.60730365,2.30479836,0.65997759,1.34971455,0.03584797,0.03277711,0.19929933,0.69258378,0.00000000
-4.60130065,2.23256356,0.64374346,1.30978258,0.03621476,0.03149631,0.19530289,0.66875394,0.00000000
-4.59529765,2.15839658,0.62674433,1.26808281,0.03645403,0.03020065,0.19086537,0.64487556,0.00000000
-4.58929465,2.08196161,0.60885651,1.22442383,0.03655621,0.02888299,0.18595431,0.62085661,0.00000000
-4.58329165,2.00307819,0.59000953,1.17871175,0.03651573,0.02753959,0.18055202,0.59664502,0.00000000
-4.57728864,1.92173510,0.57019086,1.13095709,0.03633127,0.02616999,0.17465654,0.57223406,0.00000000
-4.57128564,1.83809589,0.54944783,1.08127663,0.03600597,0.02477685,0.16828202,0.54766509,0.00000000
-4.56528264,1.75249592,0.52788686,1.02989058,0.03554736,0.02336570,0.16145852,0.52302761,0.00000000
-4.55927964,1.66543137,0.50567002,0.97711502,0.03496717,0.02194459,0.15423115,0.49845668,0.00000000
-4.55327664,1.57754118,0.48300922,0.92335051,0.03428096,0.02052374,0.14665873,0.47412808,0.00000000
-4.54727364,1.48958288,0.46015848,0.86906728,0.03350752,0.01911509,0.13881194,0.45025130,0.00000000
-4.54127064,1.40240392,0.43740454,0.81478801,0.03266819,0.01773198,0.13077112,0.42706097,0.00000000
-4.53526763,1.31690986,0.41505648,0.76106904,0.03178605,0.01638875,0.12262382,0.40480714,0.00000000
-4.52926463,1.23403126,0.39343483,0.70848104,0.03088505,0.01510045,0.11446224,0.38374488,0.00000000
-4.52326163,1.15469068,0.37286068,0.65758990,0.02998903,0.01388259,0.10638058,0.36412383,0.00000000
-4.51725863,1.07977132,0.35364526,0.60893881,0.02912084,0.01275098,0.09847268,0.34617805,0.00000000
-4.51125563,1.01008865,0.33608056,0.56303214,0.02830145,0.01172162,0.09082974,0.33011669,0.00000000
-4.50525263,0.94636609,0.32043120,0.52032174,0.02754911,0.01081071,0.08353847,0.31611595,0.00000000
-4.49924962,0.88921544,0.30692793,0.48119604,0.02687874,0.01003467,0.07667956,0.30431250,0.00000000
-4.49324662,0.83912272,0.29576297,0.44597222,0.02630134,0.00941025,0.07032660,0.29479864,0.00000000
