energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up
-3.17858929,1.87247698,0.00104992,0.05565874,0.11035173,0.91630584,0.45393035,0.73022877,0.00706357,0.07888199
-3.17258629,1.90551529,0.00103485,0.05688233,0.11293481,0.93067821,0.45204572,0.75216708,0.00680579,0.08176905
-3.16658329,1.95530650,0.00103600,0.05853990,0.11622369,0.95465688,0.45306445,0.77980124,0.00661038,0.08542948
-3.16058029,2.02173296,0.00105339,0.06062685,0.12017217,0.98829305,0.45685638,0.81300037,0.00647985,0.08986389
-3.15457729,2.10438851,0.00108683,0.06312950,0.12472670,1.03147476,0.46325012,0.85152964,0.00641573,0.09505788
-3.14857429,2.20257582,0.00113597,0.06602519,0.12982744,1.08392065,0.47203671,0.89505221,0.00641859,0.10098123
-3.14257129,2.31530910,0.00120026,0.06928254,0.13540929,1.14517670,0.48297391,0.94313322,0.00648802,0.10758744
-3.13656828,2.44132239,0.00127894,0.07286192,0.14140289,1.21461640,0.49579098,0.99524578,0.00662269,0.11481375
-3.13056528,2.57908331,0.00137105,0.07671603,0.14773552,1.29144447,0.51019375,1.05077870,0.00682032,0.12258149
-3.12456228,2.72681232,0.00147538,0.08079066,0.15433199,1.37470431,0.52586981,1.10904585,0.00707774,0.13079701
-3.11855928,2.88250711,0.00159052,0.08502557,0.16111529,1.46328930,0.54249369,1.16929698,0.00739095,0.13935296
-3.11255628,3.04397210,0.00171485,0.08935555,0.16800727,1.55595802,0.55973184,1.23072973,0.00775508,0.14813003
-3.10655328,3.20885261,0.00184651,0.09371150,0.17492919,1.65135321,0.57724750,1.29250267,0.00816450,0.15699908
-3.10055028,3.37467332,0.00198348,0.09802175,0.18180221,1.74802433,0.59470512,1.35374913,0.00861280,0.16582370
-3.09454727,3.53888050,0.00212357,0.10221335,0.18854782,1.84445353,0.61177463,1.41359168,0.00909293,0.17446295
-3.08854427,3.69888751,0.00226445,0.10621346,0.19508838,1.93908434,0.62813534,1.47115698,0.00959718,0.18277443
-3.08254127,3.85212263,0.00240374,0.10995083,0.20134761,2.03035280,0.64347966,1.52559084,0.01011730,0.19061751
-3.07653827,3.99607847,0.00253897,0.11335725,0.20725121,2.11672010,0.65751654,1.57607325,0.01064464,0.19785651
-3.07053527,4.12836195,0.00266775,0.11636894,0.21272756,2.19670603,0.66997481,1.62183316,0.01117021,0.20436401
-3.06453227,4.24674358,0.00278771,0.11892801,0.21770859,2.26892232,0.68060639,1.66216279,0.01168485,0.21002390
-3.05852926,4.34920483,0.00289666,0.12098370,0.22213069,2.33210473,0.68918938,1.69643112,0.01217937,0.21473424
-3.05252626,4.43398237,0.00299258,0.12249359,0.22593575,2.38514304,0.69553104,1.72409633,0.01264479,0.21840983
-3.04652326,4.49960749,0.00307372,0.12342454,0.22907233,2.42710775,0.69947065,1.74471687,0.01307242,0.22098429
-3.04052026,4.54493976,0.00313862,0.12375354,0.23149671,2.45727262,0.70088212,1.75796080,0.01345416,0.22241171
-3.03451726,4.56919327,0.00318617,0.12346823,0.23317407,2.47513201,0.69967632,1.76361315,0.01378264,0.22266767
-3.02851426,4.57195465,0.00321565,0.12256719,0.23407944,2.48041249,0.69580298,1.76158092,0.01405140,0.22174976
-3.02251126,4.55319185,0.00322673,0.12105996,0.23419855,2.47307804,0.68925201,1.75189558,0.01425509,0.21967737
-3.01650825,4.51325314,0.00321950,0.11896678,0.23352845,2.45332856,0.68005427,1.73471277,0.01438962,0.21649098
-3.01050525,4.45285618,0.00319442,0.11631799,0.23207786,2.42159174,0.66828142,1.71030916,0.01445224,0.21225073
-3.00450225,4.37306726,0.00315238,0.11315320,0.22986713,2.37850841,0.65404499,1.67907645,0.01444165,0.20703460
-2.99849925,4.27527122,0.00309457,0.10952025,0.22692799,2.32491202,0.63749451,1.64151251,0.01435803,0.20093600
-2.99249625,4.16113323,0.00302253,0.10547387,0.22330283,2.26180290,0.61881467,1.59821005,0.01420306,0.19406101
-2.98649325,4.03255344,0.00293800,0.10107424,0.21904373,2.19031836,0.59822162,1.54984289,0.01397981,0.18652542
-2.98049025,3.89161636,0.00284293,0.09638543,0.21421115,2.11169972,0.57595835,1.49715044,0.01369270,0.17845150
-2.97448724,3.74053667,0.00273940,0.09147376,0.20887243,2.02725773,0.55228942,1.44092079,0.01334737,0.16996479
-2.96848424,3.58160350,0.00262952,0.08640619,0.20310007,1.93833739,0.52749512,1.38197289,0.01295047,0.16119095
-2.96248124,3.41712502,0.00251536,0.08124870,0.19696994,1.84628382,0.50186526,1.32113859,0.01250947,0.15225277
-2.95647824,3.24937544,0.00239894,0.07606489,0.19055947,1.75241011,0.47569278,1.25924483,0.01203252,0.14326748
-2.95047524,3.08054601,0.00228211,0.07091461,0.18394592,1.65796842,0.44926749,1.19709682,0.01152812,0.13434439
-2.94447224,2.91270154,0.00216653,0.06585287,0.17720472,1.56412500,0.42287006,1.13546245,0.01100496,0.12558295
-2.93846923,2.74774350,0.00205364,0.06092891,0.17040811,1.47193993,0.39676647,1.07505852,0.01047169,0.11707127
-2.93246623,2.58738067,0.00194461,0.05618556,0.16362388,1.38235188,0.37120321,1.01653888,0.00993670,0.10888508
-2.92646323,2.43310738,0.00184032,0.05165876,0.15691450,1.29616792,0.34640313,0.96048492,0.00940794,0.10108722
-2.92046023,2.28618971,0.00174141,0.04737739,0.15033642,1.21405840,0.32256235,0.90739836,0.00889278,0.09372746
-2.91445723,2.14765902,0.00164822,0.04336328,0.14393972,1.13655639,0.29984793,0.85769627,0.00839784,0.08684283
-2.90845423,2.01831230,0.00156086,0.03963139,0.13776789,1.06406124,0.27839661,0.81170841,0.00792891,0.08045820
-2.90245123,1.89871849,0.00147922,0.03619020,0.13185794,0.99684553,0.25831438,0.76967662,0.00749089,0.07458720
-2.89644822,1.78922964,0.00140300,0.03304225,0.12624054,0.93506476,0.23967687,0.73175594,0.00708774,0.06923329
-2.89044522,1.68999602,0.00133176,0.03018470,0.12094037,0.87876881,0.22253055,0.69801751,0.00672246,0.06439102
-2.88444222,1.60098390,0.00126497,0.02761002,0.11597646,0.82791465,0.20689443,0.66845269,0.00639712,0.06004729
-2.87843922,1.52199518,0.00120201,0.02530673,0.11136263,0.78237945,0.19276231,0.64297844,0.00611288,0.05618273
-2.87243622,1.45268792,0.00114226,0.02326009,0.10710778,0.74197356,0.18010537,0.62144350,0.00587005,0.05277292
-2.86643322,1.39259694,0.00108512,0.02145285,0.10321631,0.70645290,0.16887495,0.60363546,0.00566813,0.04978957
-2.86043022,1.34115424,0.00103002,0.01986588,0.09968832,0.67553039,0.15900548,0.58928833,0.00550591,0.04720166
-2.85442721,1.29770843,0.00097647,0.01847883,0.09651984,0.64888620,0.15041742,0.57809067,0.00538157,0.04497631
-2.84842421,1.26154340,0.00092406,0.01727070,0.09370298,0.62617681,0.14302010,0.56969403,0.00529269,0.04307966
-2.84242121,1.23189574,0.00087250,0.01622035,0.09122603,0.60704282,0.13671442,0.56372178,0.00523639,0.04147750
-2.83641821,1.20797121,0.00082159,0.01530692,0.08907348,0.59111559,0.13139550,0.55977810,0.00520942,0.04013582
-2.83041521,1.18896013,0.00077123,0.01451028,0.08722617,0.57802297,0.12695494,0.55745707,0.00520820,0.03902129
-2.82441221,1.17405183,0.00072141,0.01381127,0.08566133,0.56739423,0.12328303,0.55635182,0.00522890,0.03810152
-2.81840920,1.16244837,0.00067221,0.01319202,0.08435275,0.55886442,0.12027067,0.55606350,0.00526753,0.03734540
-2.81240620,1.15337737,0.00062379,0.01263615,0.08327099,0.55207823,0.11781107,0.55621002,0.00532003,0.03672325
-2.80640320,1.14610414,0.00057635,0.01212891,0.08238371,0.54669379,0.11580131,0.55643429,0.00538226,0.03620699
-2.80040020,1.13994296,0.00053012,0.01165728,0.08165606,0.54238613,0.11414367,0.55641185,0.00545014,0.03577027
-2.79439720,1.13426761,0.00048535,0.01121005,0.08105121,0.53885076,0.11274673,0.55585772,0.00551965,0.03538858
-2.78839420,1.12852066,0.00044229,0.01077784,0.08053102,0.53580706,0.11152643,0.55453221,0.00558691,0.03503938
-2.78239120,1.12222184,0.00040117,0.01035305,0.08005669,0.53300171,0.11040683,0.55224560,0.00564825,0.03470216
-2.77638819,1.11497481,0.00036221,0.00992984,0.07958966,0.53021187,0.10932079,0.54886161,0.00570021,0.03435857
-2.77038519,1.10647251,0.00032557,0.00950401,0.07909239,0.52724817,0.10821049,0.54429940,0.00573964,0.03399249
-2.76438219,1.09650073,0.00029139,0.00907289,0.07852931,0.52395729,0.10702775,0.53853429,0.00576370,0.03359014
-2.75837919,1.08493978,0.00025975,0.00863522,0.07786773,0.52022399,0.10573423,0.53159692,0.00576993,0.03314016
-2.75237619,1.07176407,0.00023067,0.00819092,0.07707867,0.51597246,0.10430142,0.52357119,0.00575629,0.03263367
-2.74637319,1.05703972,0.00020416,0.00774101,0.07613770,0.51116681,0.10271054,0.51459080,0.00572117,0.03206427
-2.74037019,1.04091993,0.00018017,0.00728736,0.07502568,0.50581060,0.10095222,0.50483464,0.00566342,0.03142810
-2.73436718,1.02363833,0.00015859,0.00683254,0.07372928,0.49994539,0.09902599,0.49452115,0.00558238,0.03072379
-2.72836418,1.00550032,0.00013933,0.00637964,0.07224151,0.49364804,0.09693966,0.48390191,0.00547788,0.02995237
-2.72236118,0.98687261,0.00012223,0.00593210,0.07056195,0.48702705,0.09470856,0.47325447,0.00535025,0.02911722
-2.71635818,0.96817126,0.00010713,0.00549361,0.06869685,0.48021777,0.09235457,0.46287479,0.00520030,0.02822385
-2.71035518,0.94984840,0.00009388,0.00506794,0.06665908,0.47337661,0.08990513,0.45306948,0.00502927,0.02727973
-2.70435218,0.93237813,0.00008230,0.00465888,0.06446782,0.46667467,0.08739212,0.44414796,0.00483886,0.02629406
-2.69834917,0.91624203,0.00007222,0.00427016,0.06214819,0.46029058,0.08485065,0.43641492,0.00463114,0.02527752
-2.69234617,0.90191468,0.00006348,0.00390542,0.05973059,0.45440335,0.08231800,0.43016304,0.00440849,0.02424194
-2.68634317,0.88984984,0.00005594,0.00356821,0.05725006,0.44918507,0.07983238,0.42566648,0.00417357,0.02320004
-2.68034017,0.88046767,0.00004947,0.00326201,0.05474546,0.44479420,0.07743200,0.42317500,0.00392924,0.02216509
-2.67433717,0.87414369,0.00004395,0.00299025,0.05225860,0.44136953,0.07515414,0.42290904,0.00367851,0.02115064
-2.66833417,0.87119974,0.00003929,0.00275643,0.04983340,0.43902532,0.07303445,0.42505592,0.00342440,0.02017024
-2.66233117,0.87189758,0.00003542,0.00256413,0.04751504,0.43784785,0.07110648,0.42976703,0.00316997,0.01923720
-2.65632816,0.87643526,0.00003230,0.00241718,0.04534911,0.43789368,0.06940148,0.43715632,0.00291817,0.01836441
-2.65032516,0.88494652,0.00002989,0.00231974,0.04338095,0.43918973,0.06794844,0.44729991,0.00267184,0.01756421
-2.64432216,0.89750337,0.00002820,0.00227638,0.04165500,0.44173531,0.06677443,0.46023689,0.00243361,0.01684828
-2.63831916,0.91412150,0.00002725,0.00229220,0.04021427,0.44550608,0.06590518,0.47597115,0.00220590,0.01622763
-2.63231616,0.93476853,0.00002708,0.00237293,0.03909996,0.45045972,0.06536593,0.49447419,0.00199086,0.01571265
-2.62631316,0.95937440,0.00002776,0.00252498,0.03835120,0.45654316,0.06518238,0.51568862,0.00179037,0.01531314
-2.62031016,0.98784357,0.00002938,0.00275551,0.03800478,0.46370090,0.06538180,0.53953233,0.00160601,0.01503850
-2.61430715,1.02006812,0.00003205,0.00307240,0.03809510,0.47188404,0.06599410,0.56590285,0.00143908,0.01489778
-2.60830415,1.05594112,0.00003591,0.00348429,0.03865400,0.48105949,0.06705288,0.59468190,0.00129060,0.01489990
-2.60230115,1.09536926,0.00004110,0.00400045,0.03971071,0.49121868,0.06859622,0.62573973,0.00116133,0.01505371
-2.59629815,1.13828407,0.00004781,0.00463071,0.04129169,0.50238539,0.07066726,0.65893902,0.00105177,0.01536817
-2.59029515,1.18465084,0.00005621,0.00538529,0.04342044,0.51462189,0.07331428,0.69413817,0.00096221,0.01585232
-2.58429215,1.23447451,0.00006651,0.00627457,0.04611718,0.52803312,0.07659044,0.73119380,0.00089277,0.01651534
-2.57828914,1.28780198,0.00007891,0.00730884,0.04939844,0.54276831,0.08055288,0.76996226,0.00084335,0.01736641
-2.57228614,1.34472057,0.00009363,0.00849799,0.05327647,0.55901982,0.08526129,0.81030011,0.00081374,0.01841459
-2.56628314,1.40535219,0.00011086,0.00985114,0.05775854,0.57701900,0.09077595,0.85206362,0.00080359,0.01966851
-2.56028014,1.46984360,0.00013080,0.01137625,0.06284613,0.59702911,0.09715514,0.89510715,0.00081242,0.02113612
-2.55427714,1.53835280,0.00015363,0.01307973,0.06853395,0.61933537,0.10445216,0.93928083,0.00083966,0.02282423
-2.54827414,1.61103227,0.00017949,0.01496601,0.07480905,0.64423250,0.11271196,0.98442739,0.00088464,0.02473808
-2.54227114,1.68800976,0.00020850,0.01703716,0.08164974,0.67201026,0.12196756,1.03037870,0.00094660,0.02688092
-2.53626813,1.76936768,0.00024074,0.01929244,0.08902476,0.70293757,0.13223639,1.07695216,0.00102469,0.02925349
-2.53026513,1.85512223,0.00027621,0.02172807,0.09689250,0.73724586,0.14351692,1.12394728,0.00111795,0.03185360
-2.52426213,1.94520343,0.00031490,0.02433688,0.10520044,0.77511264,0.15578547,1.17114298,0.00122538,0.03467583
-2.51825913,2.03943760,0.00035669,0.02710819,0.11388492,0.81664599,0.16899385,1.21829586,0.00134589,0.03771122
-2.51225613,2.13753337,0.00040145,0.03002771,0.12287127,0.86187085,0.18306756,1.26513989,0.00147831,0.04094718
-2.50625313,2.23907248,0.00044896,0.03307760,0.13207441,0.91071800,0.19790516,1.31138786,0.00162147,0.04436753
-2.50025013,2.34350647,0.00049897,0.03623666,0.14139982,0.96301631,0.21337868,1.35673476,0.00177415,0.04795271
-2.49424712,2.45015996,0.00055118,0.03948063,0.15074510,1.01848904,0.22933526,1.40086347,0.00193518,0.05168024
-2.48824412,2.55824094,0.00060527,0.04278260,0.16000199,1.07675440,0.24560006,1.44345261,0.00210345,0.05552523
-2.48224112,2.66685833,0.00066094,0.04611365,0.16905879,1.13733075,0.26198036,1.48418656,0.00227795,0.05946125
-2.47623812,2.77504629,0.00071790,0.04944345,0.17780322,1.19964637,0.27827083,1.52276744,0.00245785,0.06346115
-2.47023512,2.88179467,0.00077591,0.05274106,0.18612551,1.26305357,0.29425966,1.55892857,0.00264252,0.06749814
-2.46423212,2.98608443,0.00083482,0.05597576,0.19392169,1.32684663,0.30973549,1.59244890,0.00283162,0.07154683
-2.45822911,3.08692647,0.00089462,0.05911786,0.20109690,1.39028301,0.32449459,1.62316770,0.00302513,0.07558432
-2.45222611,3.18340206,0.00095544,0.06213962,0.20756857,1.45260680,0.33834825,1.65099864,0.00322338,0.07959125
-2.44622311,3.27470269,0.00101760,0.06501597,0.21326926,1.51307346,0.35112972,1.67594241,0.00342709,0.08355264
-2.44022011,3.36016733,0.00108165,0.06772532,0.21814915,1.57097469,0.36270057,1.69809696,0.00363740,0.08745861
-2.43421711,3.43931475,0.00114837,0.07025010,0.22217784,1.62566230,0.37295598,1.71766436,0.00385582,0.09130491
-2.42821411,3.51186885,0.00121881,0.07257730,0.22534553,1.67656983,0.38182871,1.73495367,0.00408428,0.09509301
-2.42221111,3.57777527,0.00129431,0.07469873,0.22766340,1.72323089,0.38929147,1.75037894,0.00432496,0.09883003
-2.41620810,3.63720794,0.00137644,0.07661113,0.22916309,1.76529335,0.39535760,1.76445211,0.00458036,0.10252828
-2.41020510,3.69056441,0.00146705,0.07831613,0.22989540,1.80252848,0.40007989,1.77777046,0.00485307,0.10620440
-2.40420210,3.73845002,0.00156819,0.07981994,0.22992820,1.83483470,0.40354764,1.79099886,0.00514575,0.10987837
-2.39819910,3.78165084,0.00168209,0.08113290,0.22934359,1.86223569,0.40588205,1.80484717,0.00546095,0.11357205
-2.39219610,3.82109660,0.00181109,0.08226881,0.22823450,1.88487288,0.40723021,1.82004357,0.00580096,0.11730771
-2.38619310,3.85781497,0.00195755,0.08324419,0.22670079,1.90299271,0.40775793,1.83730475,0.00616767,0.12110628
-2.38019010,3.89287934,0.00212379,0.08407735,0.22484516,1.91692945,0.40764181,1.85730441,0.00656242,0.12498564
-2.37418709,3.92735261,0.00231198,0.08478743,0.22276900,1.92708417,0.40706099,1.88064123,0.00698583,0.12895892
-2.36818409,3.96222978,0.00252401,0.08539337,0.22056829,1.93390132,0.40618902,1.90780816,0.00743770,0.13303297
-2.36218109,3.99838222,0.00276140,0.08591296,0.21832990,1.93784383,0.40518620,1.93916441,0.00791686,0.13720697
-2.35617809,4.03650672,0.00302517,0.08636188,0.21612838,1.93936820,0.40419289,1.97491163,0.00842112,0.14147146
-2.35017509,4.07708189,0.00331576,0.08675287,0.21402332,1.93890081,0.40332404,2.01507579,0.00894724,0.14580765
-2.34417209,4.12033442,0.00363292,0.08709509,0.21205756,1.93681669,0.40266527,2.05949571,0.00949089,0.15018714
-2.33816908,4.16621702,0.00397561,0.08739358,0.21025608,1.93342181,0.40227066,2.10781910,0.01004672,0.15457214
-2.33216608,4.21439955,0.00434198,0.08764899,0.20862590,1.92893981,0.40216224,2.15950657,0.01060847,0.15891607
-2.32616308,4.26427382,0.00472931,0.08785748,0.20715670,1.92350378,0.40233131,2.21384359,0.01116905,0.16316467
-2.32016008,4.31497212,0.00513402,0.08801090,0.20582222,1.91715347,0.40274132,2.26996026,0.01172080,0.16725740
-2.31415708,4.36539869,0.00555171,0.08809720,0.20458244,1.90983802,0.40333214,2.32685781,0.01225563,0.17112930
-2.30815408,4.41427282,0.00597722,0.08810098,0.20338626,1.90142397,0.40402549,2.38344110,0.01276533,0.17471301
-2.30215108,4.46018140,0.00640474,0.08800431,0.20217468,1.89170812,0.40473112,2.43855555,0.01324184,0.17794102
-2.29614807,4.50163867,0.00682794,0.08778770,0.20088420,1.88043442,0.40535339,2.49102691,0.01367747,0.18074806
-2.29014507,4.53715016,0.00724014,0.08743114,0.19945042,1.86731399,0.40579790,2.53970224,0.01406527,0.18307334
-2.28414207,4.56527798,0.00763453,0.08691523,0.19781158,1.85204727,0.40597776,2.58349011,0.01439926,0.18486286
-2.27813907,4.58470425,0.00800434,0.08622235,0.19591190,1.83434693,0.40581925,2.62139858,0.01467467,0.18607135
-2.27213607,4.59428991,0.00834312,0.08533779,0.19370462,1.81396053,0.40526647,2.65256905,0.01488819,0.18666407
-2.26613307,4.59312623,0.00864488,0.08425074,0.19115459,1.79069163,0.40428492,2.67630481,0.01503811,0.18661816
-2.26013007,4.58057664,0.00890439,0.08295523,0.18824031,1.76441838,0.40286376,2.69209316,0.01512443,0.18592368
-2.25412706,4.55630744,0.00911733,0.08145081,0.18495540,1.73510853,0.40101678,2.69962018,0.01514897,0.18458407
-2.24812406,4.52030594,0.00928045,0.07974311,0.18130933,1.70283029,0.39878198,2.69877806,0.01511532,0.18261634
-2.24212106,4.47288568,0.00939171,0.07784403,0.17732759,1.66775840,0.39622003,2.68966462,0.01502878,0.18005068
-2.23611806,4.41467883,0.00945037,0.07577184,0.17305108,1.63017530,0.39341160,2.67257566,0.01489625,0.17692969
-2.23011506,4.34661634,0.00945701,0.07355086,0.16853497,1.59046715,0.39045380,2.64799060,0.01472603,0.17330725
-2.22411206,4.26989723,0.00941350,0.07121105,0.16384694,1.54911523,0.38745602,2.61655236,0.01452760,0.16924702
-2.21810905,4.18594855,0.00932297,0.06878724,0.15906495,1.50668292,0.38453531,2.57904279,0.01431134,0.16482074
-2.21210605,4.09637815,0.00918963,0.06631820,0.15427460,1.46379907,0.38181165,2.53635465,0.01408818,0.16010628
-2.20610305,4.00292239,0.00901864,0.06384561,0.14956628,1.42113854,0.37940322,2.48946174,0.01386932,0.15518571
-2.20010005,3.90739121,0.00881593,0.06141281,0.14503207,1.37940071,0.37742199,2.43938823,0.01366587,0.15014320
-2.19409705,3.81161283,0.00858789,0.05906351,0.14076267,1.33928710,0.37596970,2.38717872,0.01348850,0.14506309
-2.18809405,3.71738036,0.00834123,0.05684047,0.13684440,1.30147901,0.37513452,2.33386988,0.01334708,0.14002808
-2.18209105,3.62640214,0.00808262,0.05478424,0.13335634,1.26661610,0.37498826,2.28046462,0.01325044,0.13511752
-2.17608804,3.54025763,0.00781853,0.05293187,0.13036785,1.23527690,0.37558443,2.22790970,0.01320603,0.13040606
-2.17008504,3.46036018,0.00755495,0.05131583,0.12793646,1.20796194,0.37695701,2.17707699,0.01321970,0.12596250
-2.16408204,3.38792754,0.00729722,0.04996301,0.12610613,1.18508008,0.37912010,2.12874885,0.01329553,0.12184889
-2.15807904,3.32396079,0.00704984,0.04889395,0.12490614,1.16693874,0.38206820,2.08360760,0.01343566,0.11812005
-2.15207604,3.26923187,0.00681636,0.04812221,0.12435044,1.15373794,0.38577735,2.04222907,0.01364025,0.11482325
-2.14607304,3.22427952,0.00659933,0.04765408,0.12443758,1.14556865,0.39020682,2.00507985,0.01390744,0.11199820
-2.14007004,3.18941323,0.00640024,0.04748839,0.12515114,1.14241504,0.39530152,1.97251797,0.01423337,0.10967733
-2.13406703,3.16472436,0.00621955,0.04761668,0.12646064,1.14416063,0.40099486,1.94479652,0.01461234,0.10788614
-2.12806403,3.15010355,0.00605679,0.04802349,0.12832299,1.15059767,0.40721208,1.92206969,0.01503694,0.10664382
-2.12206103,3.14526312,0.00591062,0.04868701,0.13068414,1.16143948,0.41387397,1.90440072,0.01549825,0.10596389
-2.11605803,3.14976326,0.00577900,0.04957977,0.13348114,1.17633481,0.42090068,1.89177110,0.01598614,0.10585487
-2.11005503,3.16304059,0.00565934,0.05066963,0.13664435,1.19488367,0.42821575,1.88409065,0.01648954,0.10632096
-2.10405203,3.18443755,0.00554868,0.05192081,0.14009975,1.21665373,0.43575000,1.88120778,0.01699680,0.10736266
-2.09804902,3.21323142,0.00544385,0.05329508,0.14377120,1.24119658,0.44344517,1.88291949,0.01749600,0.10897726
-2.09204602,3.24866143,0.00534168,0.05475296,0.14758265,1.26806292,0.45125712,1.88898072,0.01797533,0.11115916
-2.08604302,3.28995287,0.00523915,0.05625488,0.15146019,1.29681625,0.45915848,1.89911255,0.01842345,0.11390001
-2.08004002,3.33633721,0.00513350,0.05776241,0.15533374,1.32704416,0.46714037,1.91300902,0.01882976,0.11718872
-2.07403702,3.38706741,0.00502240,0.05923925,0.15913855,1.35836704,0.47521325,1.93034222,0.01918474,0.12101114
-2.06803402,3.44142796,0.00490399,0.06065220,0.16281626,1.39044371,0.48340657,1.95076576,0.01948020,0.12534966
-2.06203102,3.49873953,0.00477695,0.06197188,0.16631561,1.42297406,0.49176724,1.97391628,0.01970942,0.13018261
-2.05602801,3.55835837,0.00464054,0.06317333,0.16959282,1.45569865,0.50035685,1.99941343,0.01986738,0.13548346
-2.05002501,3.61967113,0.00449459,0.06423629,0.17261157,1.48839553,0.50924760,2.02685844,0.01995075,0.14122008
-2.04402201,3.68208574,0.00433941,0.06514541,0.17534268,1.52087492,0.51851716,2.05583166,0.01995794,0.14735384
-2.03801901,3.74501976,0.00417582,0.06589011,0.17776350,1.55297202,0.52824261,2.08588960,0.01988908,0.15383891
-2.03201601,3.80788738,0.00400501,0.06646431,0.17985722,1.58453897,0.53849365,2.11656217,0.01974588,0.16062159
-2.02601301,3.87008668,0.00382847,0.06686604,0.18161190,1.61543648,0.54932548,2.14735051,0.01953151,0.16763994
-2.02001001,3.93098860,0.00364793,0.06709680,0.18301956,1.64552591,0.56077174,2.17772641,0.01925044,0.17482362
-2.01400700,3.98992914,0.00346521,0.06716097,0.18407527,1.67466266,0.57283791,2.20713361,0.01890820,0.18209417
-2.00800400,4.04620607,0.00328216,0.06706508,0.18477637,1.70269131,0.58549558,2.23499175,0.01851123,0.18936562
-2.00200100,4.09908103,0.00310060,0.06681714,0.18512177,1.72944303,0.59867803,2.26070321,0.01806663,0.19654557
-1.99599800,4.14778782,0.00292222,0.06642598,0.18511151,1.75473569,0.61227747,2.28366307,0.01758199,0.20353670
-1.98999500,4.19154688,0.00274854,0.06590072,0.18474657,1.77837660,0.62614424,2.30327223,0.01706521,0.21023869
-1.98399200,4.22958582,0.00258090,0.06525032,0.18402881,1.80016788,0.64008819,2.31895327,0.01652436,0.21655050
-1.97798899,4.26116515,0.00242038,0.06448326,0.18296126,1.81991420,0.65388226,2.33016877,0.01596757,0.22237302
-1.97198599,4.28560812,0.00226785,0.06360738,0.18154855,1.83743234,0.66726837,2.33644110,0.01540295,0.22761183
-1.96598299,4.30233313,0.00212398,0.06262987,0.17979744,1.85256203,0.67996523,2.33737303,0.01483854,0.23218019
-1.95997999,4.31088674,0.00198920,0.06155737,0.17771761,1.86517734,0.69167799,2.33266792,0.01428224,0.23600189
-1.95397699,4.31097550,0.00186381,0.06039614,0.17532233,1.87519782,0.70210919,2.32214834,0.01374188,0.23901400
-1.94797399,4.30249436,0.00174795,0.05915244,0.17262921,1.88259860,0.71097058,2.30577219,0.01322513,0.24116940
-1.94197099,4.28554984,0.00164168,0.05783274,0.16966081,1.88741880,0.71799520,2.28364495,0.01273956,0.24243874
-1.93596798,4.26047607,0.00154499,0.05644418,0.16644511,1.88976742,0.72294912,2.25602726,0.01229261,0.24281205
-1.92996498,4.22784235,0.00145783,0.05499479,0.16301578,1.88982635,0.72564225,2.22333701,0.01189156,0.24229959
-1.92396198,4.18845106,0.00138019,0.05349379,0.15941219,1.88784995,0.72593766,2.18614550,0.01154349,0.24093210
-1.91795898,4.14332542,0.00131204,0.05195177,0.15567912,1.88416114,0.72375886,2.14516722,0.01125522,0.23876024
-1.91195598,4.09368698,0.00125341,0.05038070,0.15186616,1.87914381,0.71909465,2.10124362,0.01103320,0.23585340
-1.90595298,4.04092323,0.00120440,0.04879389,0.14802686,1.87323177,0.71200123,2.05532090,0.01088339,0.23229767
-1.89994997,3.98654641,0.00116510,0.04720583,0.14421757,1.86689464,0.70260151,2.00842286,0.01081113,0.22819324
-1.89394697,3.93214483,0.00113567,0.04563187,0.14049597,1.86062103,0.69108143,1.96161945,0.01082098,0.22365119
-1.88794397,3.87932861,0.00111627,0.04408779,0.13691953,1.85489975,0.67768365,1.91599238,0.01091652,0.21878985
-1.88194097,3.82967200,0.00110705,0.04258936,0.13354371,1.85019976,0.66269873,1.87259913,0.01110022,0.21373085
-1.87593797,3.78465466,0.00110813,0.04115177,0.13042015,1.84694981,0.64645432,1.83243671,0.01137326,0.20859502
-1.86993497,3.74560454,0.00111954,0.03978909,0.12759488,1.84551850,0.62930278,1.79640693,0.01173540,0.20349832
-1.86393197,3.71364480,0.00114123,0.03851369,0.12510663,1.84619593,0.61160792,1.76528435,0.01218485,0.19854791
-1.85792896,3.68964731,0.00117300,0.03733574,0.12298527,1.84917760,0.59373143,1.73968863,0.01271824,0.19383868
-1.85192596,3.67419495,0.00121449,0.03626279,0.12125059,1.85455164,0.57601964,1.72006226,0.01333052,0.18945022
-1.84592296,3.66755455,0.00126516,0.03529946,0.11991137,1.86228996,0.55879127,1.70665487,0.01401504,0.18544443
-1.83991996,3.66966209,0.00132427,0.03444719,0.11896482,1.87224405,0.54232666,1.69951471,0.01476360,0.18186393
-1.83391696,3.68012096,0.00139087,0.03370421,0.11839653,1.88414568,0.52685904,1.69848788,0.01556653,0.17873128
-1.82791396,3.69821376,0.00146380,0.03306562,0.11818083,1.89761294,0.51256809,1.70322535,0.01641291,0.17604900
-1.82191096,3.72292750,0.00154170,0.03252362,0.11828161,1.91216139,0.49957609,1.71319746,0.01729072,0.17380052
-1.81590795,3.75299115,0.00162303,0.03206790,0.11865361,1.92722013,0.48794678,1.72771550,0.01818713,0.17195188
