energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up
-5.86793397,4.66489590,0.32004323,0.09141448,0.82275571,0.82274224,2.82633070,0.53906750,0.09383377,2.12422582
-5.86193097,4.41041309,0.31446603,0.08553940,0.77481214,0.78654993,2.70150695,0.50430495,0.08405891,2.00004530
-5.85592796,4.15422376,0.30721730,0.07968237,0.72707937,0.74883837,2.57058828,0.47025730,0.07501121,1.87626265
-5.84992496,3.89818470,0.29840699,0.07389571,0.67990050,0.70993729,2.43485524,0.43712031,0.06669745,1.75370942
-5.84392196,3.64417972,0.28818388,0.06822704,0.63361456,0.67020407,2.29569034,0.40508082,0.05911241,1.63321209
-5.83791896,3.39411038,0.27673139,0.06271904,0.58855533,0.63001944,2.15455751,0.37431811,0.05224094,1.51559033
-5.83191596,3.14988192,0.26426233,0.05740937,0.54504956,0.58978187,2.01297807,0.34500488,0.04606009,1.40165337
-5.82591296,2.91338499,0.25101272,0.05233067,0.50341465,0.54990105,1.87250413,0.31730766,0.04054110,1.29219451
-5.81990995,2.68647376,0.23723503,0.04751059,0.46395578,0.51079052,1.73469061,0.29138670,0.03565117,1.18798411
-5.81390695,2.47094150,0.22319109,0.04297194,0.42696263,0.47285989,1.60106682,0.26739546,0.03135506,1.08976135
-5.80790395,2.26849460,0.20914492,0.03873284,0.39270576,0.43650687,1.47310889,0.24547950,0.02761637,0.99822514
-5.80190095,2.08072622,0.19535579,0.03480686,0.36143272,0.40210948,1.35221382,0.22577511,0.02439866,0.91402480
-5.79589795,1.90909057,0.18207173,0.03120331,0.33336415,0.37001864,1.23967610,0.20840756,0.02166621,0.83775058
-5.78989495,1.75487865,0.16952362,0.02792741,0.30868987,0.34055152,1.13666732,0.19348913,0.01938458,0.76992469
-5.78389195,1.61919619,0.15792006,0.02498055,0.28756516,0.31398556,1.04421919,0.18111689,0.01752094,0.71099275
-5.77788894,1.50294426,0.14744313,0.02236063,0.27010723,0.29055364,0.96320996,0.17137047,0.01604419,0.66131614
-5.77188594,1.40680276,0.13824500,0.02006226,0.25639216,0.27044013,0.89435408,0.16430963,0.01492493,0.62116505
-5.76588294,1.33121694,0.13044552,0.01807716,0.24645214,0.25377799,0.83819492,0.15997185,0.01413531,0.59071242
-5.75987994,1.27638686,0.12413063,0.01639441,0.24027328,0.24064698,0.79509987,0.15836995,0.01364870,0.57002866
-5.75387694,1.24225976,0.11935165,0.01500088,0.23779395,0.23107263,0.76525748,0.15948970,0.01343946,0.55907714
-5.74787394,1.22852521,0.11612534,0.01388155,0.23890386,0.22502630,0.74867628,0.16328767,0.01348250,0.55771051
-5.74187094,1.23461305,0.11443464,0.01301991,0.24344374,0.22242586,0.74518457,0.16968924,0.01375298,0.56566773
-5.73586793,1.25969422,0.11423002,0.01239836,0.25120591,0.22313723,0.75443131,0.17858695,0.01422598,0.58257215
-5.72986493,1.30268462,0.11543141,0.01199864,0.26193579,0.22697659,0.77588787,0.18983929,0.01487621,0.60793063
-5.72386193,1.36225255,0.11793056,0.01180226,0.27533432,0.23371324,0.80885069,0.20327014,0.01567784,0.64113414
-5.71785893,1.43683004,0.12159392,0.01179093,0.29106154,0.24307321,0.85244533,0.21866887,0.01660439,0.68146014
-5.71185593,1.52462865,0.12626578,0.01194705,0.30874129,0.25474351,0.90563234,0.23579140,0.01762870,0.72807703
-5.70585293,1.62366034,0.13177190,0.01225415,0.32796703,0.26837714,0.96721539,0.25436221,0.01872303,0.78005126
-5.69984992,1.73176384,0.13792333,0.01269730,0.34830888,0.28359880,1.03585241,0.27407753,0.01985928,0.83635722
-5.69384692,1.84663672,0.14452054,0.01326362,0.36932171,0.30001138,1.11007028,0.29460970,0.02100922,0.89589042
-5.68784392,1.96587336,0.15135782,0.01394260,0.39055411,0.31720313,1.18828361,0.31561272,0.02214493,0.95748382
-5.68184092,2.08700839,0.15822769,0.01472654,0.41155818,0.33475545,1.26881767,0.33672894,0.02323918,1.01992759
-5.67583792,2.20756500,0.16492555,0.01561075,0.43189972,0.35225127,1.34993593,0.35759684,0.02426599,1.08199173
-5.66983492,2.32510709,0.17125420,0.01659384,0.45116857,0.36928367,1.42987158,0.37785959,0.02520108,1.14245144
-5.66383192,2.43729383,0.17702824,0.01767776,0.46898872,0.38546469,1.50686268,0.39717426,0.02602246,1.20011431
-5.65782891,2.54193477,0.18207832,0.01886778,0.48502767,0.40043402,1.57919017,0.41522125,0.02671087,1.25384863
-5.65182591,2.63704366,0.18625487,0.02017235,0.49900491,0.41386715,1.64521728,0.43171372,0.02725024,1.30261186
-5.64582291,2.72088855,0.18943148,0.02160271,0.51069870,0.42548287,1.70342934,0.44640645,0.02762810,1.34547790
-5.63981991,2.79203616,0.19150757,0.02317239,0.51995122,0.43504959,1.75247207,0.45910396,0.02783580,1.38166224
-5.63381691,2.84938828,0.19241038,0.02489657,0.52667150,0.44239040,1.79118704,0.46966729,0.02786871,1.41054378
-5.62781391,2.89220830,0.19209621,0.02679116,0.53083604,0.44738641,1.81864243,0.47801923,0.02772627,1.43168205
-5.62181091,2.92013647,0.19055073,0.02887185,0.53248705,0.44997831,1.83415779,0.48414772,0.02741190,1.44482927
-5.61580790,2.93319277,0.18778853,0.03115296,0.53172827,0.45016604,1.83732144,0.48810710,0.02693276,1.44993625
-5.60980490,2.93176702,0.18385172,0.03364624,0.52871853,0.44800646,1.82799965,0.49001723,0.02629949,1.44715189
-5.60380190,2.91659634,0.17880781,0.03635963,0.52366336,0.44360914,1.80633693,0.49006036,0.02552574,1.43681614
-5.59779890,2.88873085,0.17274689,0.03929599,0.51680495,0.43713047,1.77274742,0.48847588,0.02462765,1.41944657
-5.59179590,2.84948902,0.16577815,0.04245203,0.50841094,0.42876630,1.72789756,0.48555306,0.02362331,1.39571911
-5.58579290,2.80040446,0.15802606,0.04581725,0.49876261,0.41874340,1.67268088,0.48162213,0.02253212,1.36644370
-5.57978989,2.74316678,0.14962615,0.04937320,0.48814295,0.40731025,1.60818599,0.47704395,0.02137418,1.33253600
-5.57378689,2.67955889,0.14072074,0.05309295,0.47682528,0.39472740,1.53565911,0.47219868,0.02016966,1.29498617
-5.56778389,2.61139373,0.13145468,0.05694092,0.46506286,0.38125810,1.45646302,0.46747385,0.01893827,1.25482619
-5.56178089,2.54045294,0.12197128,0.06087307,0.45308002,0.36715928,1.37203409,0.46325224,0.01769874,1.21309706
-5.55577789,2.46843037,0.11240860,0.06483745,0.44106520,0.35267352,1.28383926,0.45989998,0.01646839,1.17081703
-5.54977489,2.39688224,0.10289614,0.06877525,0.42916618,0.33802234,1.19333477,0.45775531,0.01526285,1.12895234
-5.54377189,2.32718615,0.09355213,0.07262205,0.41748767,0.32340077,1.10192837,0.45711817,0.01409578,1.08839117
-5.53776888,2.26051002,0.08448135,0.07630963,0.40609126,0.30897379,1.01094611,0.45824110,0.01297884,1.04992199
-5.53176588,2.19779166,0.07577368,0.07976787,0.39499776,0.29487429,0.92160504,0.46132156,0.01192164,1.01421658
-5.52576288,2.13972940,0.06750315,0.08292700,0.38419147,0.28120282,0.83499243,0.46649592,0.01093190,0.98181833
-5.51975988,2.08678308,0.05972768,0.08571993,0.37362636,0.26802884,0.75205185,0.47383515,0.01001567,0.95313581
-5.51375688,2.03918494,0.05248932,0.08808455,0.36323352,0.25539343,0.67357614,0.48334240,0.00917764,0.92844158
-5.50775388,1.99695895,0.04581501,0.08996605,0.35292954,0.24331303,0.60020697,0.49495251,0.00842150,0.90787586
-5.50175088,1.95994735,0.03971770,0.09131899,0.34262532,0.23178407,0.53244035,0.50853335,0.00775050,0.89145474
-5.49574787,1.92784254,0.03419777,0.09210909,0.33223485,0.22078815,0.47063725,0.52388920,0.00716786,0.87908233
-5.48974487,1.90022293,0.02924467,0.09231464,0.32168342,0.21029732,0.41503827,0.54076588,0.00667744,0.87056621
-5.48374187,1.87659080,0.02483872,0.09192759,0.31091498,0.20027944,0.36578137,0.55885779,0.00628423,0.86563552
-5.47773887,1.85641093,0.02095287,0.09095399,0.29989832,0.19070305,0.32292134,0.57781678,0.00599505,0.86396103
-5.47173587,1.83914845,0.01755451,0.08941411,0.28863167,0.18154172,0.28644998,0.59726250,0.00581909,0.86517659
-5.46573287,1.82430479,0.01460710,0.08734196,0.27714586,0.17277769,0.25631585,0.61679446,0.00576858,0.86890114
-5.45972986,1.81145085,0.01207175,0.08478440,0.26550575,0.16440462,0.23244267,0.63600519,0.00585929,0.87476085
-5.45372686,1.80025654,0.00990854,0.08179981,0.25381009,0.15642946,0.21474540,0.65449461,0.00611112,0.88241066
-5.44772386,1.79051617,0.00807772,0.07845651,0.24218993,0.14887339,0.20314353,0.67188497,0.00654856,0.89155473
-5.44172086,1.78216923,0.00654059,0.07483083,0.23080569,0.14177192,0.19757090,0.68783622,0.00720108,0.90196519
-5.43571786,1.77531619,0.00526034,0.07100505,0.21984323,0.13517414,0.19798184,0.70206117,0.00810343,0.91349865
-5.42971486,1.77022904,0.00420253,0.06706533,0.20950905,0.12914138,0.20435339,0.71434002,0.00929578,0.92611000
-5.42371186,1.76735649,0.00333551,0.06309956,0.20002497,0.12374516,0.21668376,0.72453375,0.01082373,0.93986289
-5.41770885,1.76732336,0.00263062,0.05919540,0.19162243,0.11906478,0.23498707,0.73259567,0.01273810,0.95493659
-5.41170585,1.77092428,0.00206228,0.05543843,0.18453677,0.11518456,0.25928491,0.73858085,0.01509450,0.97162859
-5.40570285,1.77911142,0.00160795,0.05191054,0.17900154,0.11219082,0.28959505,0.74265255,0.01795266,0.99035289
-5.39969985,1.79297630,0.00124805,0.04868855,0.17524303,0.11016880,0.32591801,0.74508556,0.02137541,1.01163351
-5.39369685,1.81372565,0.00096576,0.04584313,0.17347514,0.10919953,0.36822226,0.74626590,0.02542743,1.03609330
-5.38769385,1.84265166,0.00074682,0.04343788,0.17389461,0.10935671,0.41642871,0.74668667,0.03017366,1.06443802
-5.38169085,1.88109686,0.00057926,0.04152875,0.17667664,0.11070379,0.47039552,0.74693997,0.03567734,1.09743593
-5.37568784,1.93041433,0.00045316,0.04016362,0.18197084,0.11329117,0.52990399,0.74770492,0.04199784,1.13589336
-5.36968484,1.99192388,0.00036043,0.03938198,0.18989761,0.11715363,0.59464641,0.74973193,0.04918818,1.18062678
-5.36368184,2.06686533,0.00029448,0.03921478,0.20054476,0.12230809,0.66421671,0.75382354,0.05729235,1.23243212
-5.35767884,2.15635001,0.00025006,0.03968436,0.21396443,0.12875160,0.73810449,0.76081232,0.06634251,1.29205231
-5.35167584,2.26131183,0.00022303,0.04080435,0.23017026,0.13645982,0.81569314,0.77153632,0.07635617,1.36014398
-5.34567284,2.38245949,0.00021012,0.04257958,0.24913481,0.14538580,0.89626228,0.78681279,0.08733342,1.43724442
-5.33966983,2.52023129,0.00020883,0.04500596,0.27078731,0.15545938,0.97899470,0.80741085,0.09925441,1.52373995
-5.33366683,2.67475421,0.00021723,0.04807034,0.29501168,0.16658696,1.06298788,0.83402395,0.11207714,1.61983688
-5.32766383,2.84580881,0.00023384,0.05175032,0.32164510,0.17865189,1.14726954,0.86724290,0.12573575,1.72553598
-5.32166083,3.03280133,0.00025751,0.05601402,0.35047703,0.19151549,1.23081696,0.90753024,0.14013939,1.84061160
-5.31565783,3.23474432,0.00028738,0.06081990,0.38124900,0.20501858,1.31257919,0.95519685,0.15517184,1.96459629
-5.30965483,3.45024692,0.00032270,0.06611666,0.41365526,0.21898366,1.39150120,1.01038160,0.17069197,2.09677151
-5.30365183,3.67751561,0.00036286,0.07184321,0.44734442,0.23321763,1.46654925,1.07303459,0.18653503,2.23616519
-5.29764882,3.91436594,0.00040728,0.07792883,0.48192227,0.24751512,1.53673598,1.14290490,0.20251495,2.38155631
-5.29164582,4.15824568,0.00045542,0.08429357,0.51695585,0.26166219,1.60114463,1.21953334,0.21842746,2.53148686
-5.28564282,4.40626920,0.00050669,0.09084887,0.55197899,0.27544049,1.65895096,1.30225064,0.23405413,2.68428105
-5.27963982,4.65526292,0.00056047,0.09749854,0.58649911,0.28863166,1.70944243,1.39018158,0.24916720,2.83807160
-5.27363682,4.90182101,0.00061608,0.10414007,0.62000555,0.30102197,1.75203359,1.48225538,0.26353497,2.99083278
-5.26763382,5.14237058,0.00067282,0.11066625,0.65197909,0.31240692,1.78627751,1.57722221,0.27692769,3.14041959
-5.26163082,5.37324498,0.00072989,0.11696711,0.68190262,0.32259580,1.81187295,1.67367600,0.28912374,3.28461231
-5.25562781,5.59076369,0.00078649,0.12293222,0.70927271,0.33141608,1.82866723,1.77008319,0.29991574,3.42116552
-5.24962481,5.79131709,0.00084181,0.12845316,0.73361165,0.33871733,1.83665520,1.86481681,0.30911659,3.54786055
-5.24362181,5.97145388,0.00089504,0.13342616,0.75447979,0.34437485,1.83597469,1.95619534,0.31656492,3.66255999
-5.23761881,6.12796902,0.00094543,0.13775483,0.77148755,0.34829260,1.82689901,2.04252534,0.32213003,3.76326303
-5.23161581,6.25798961,0.00099229,0.14135287,0.78430676,0.35040557,1.80982731,2.12214659,0.32571587,3.84815997
-5.22561281,6.35905628,0.00103511,0.14414657,0.79268086,0.35068144,1.78527339,2.19347854,0.32726405,3.91568441
-5.21960980,6.42919726,0.00107354,0.14607713,0.79643349,0.34912144,1.75385368,2.25506640,0.32675569,3.96456141
-5.21360680,6.46699285,0.00110747,0.14710255,0.79547510,0.34576051,1.71627502,2.30562545,0.32421210,3.99385007
-5.20760380,6.47162759,0.00113709,0.14719913,0.78980723,0.34066670,1.67332262,2.34408165,0.31969416,4.00297878
-5.20160080,6.44292816,0.00116298,0.14636235,0.77952425,0.33393973,1.62584854,2.36960731,0.31330059,3.99177193
-5.19559780,6.38138519,0.00118613,0.14460729,0.76481235,0.32570900,1.57476083,2.38164995,0.30516503,3.96046663
-5.18959480,6.28815747,0.00120805,0.14196828,0.74594586,0.31613087,1.52101313,2.37995344,0.29545217,3.90971858
-5.18359180,6.16505808,0.00123083,0.13849811,0.72328091,0.30538542,1.46559479,2.36457013,0.28435301,3.84059640
-5.17758879,6.01452204,0.00125725,0.13426656,0.69724674,0.29367275,1.40952088,2.33586348,0.27207950,3.75456417
-5.17158579,5.83955612,0.00129085,0.12935845,0.66833485,0.28120888,1.35382204,2.29450088,0.25885875,3.65345241
-5.16558279,5.64367211,0.00133602,0.12387123,0.63708659,0.26822148,1.29953347,2.24143668,0.24492698,3.53941797
-5.15957979,5.43080526,0.00139812,0.11791233,0.60407949,0.25494533,1.24768298,2.17788625,0.23052348,3.41489403
-5.15357679,5.20522051,0.00148357,0.11159618,0.56991302,0.24161786,1.19927763,2.10529170,0.21588476,3.28253162
-5.14757379,4.97140946,0.00159995,0.10504119,0.53519421,0.22847471,1.15528893,2.02528087,0.20123909,3.14513436
-5.14157079,4.73398145,0.00175609,0.09836680,0.50052368,0.21574544,1.11663661,1.93962086,0.18680150,3.00558866
-5.13556778,4.49755234,0.00196220,0.09169060,0.46648265,0.20364961,1.08417114,1.85016828,0.17276953,2.86679169
-5.12956478,4.26663464,0.00222986,0.08512576,0.43362121,0.19239311,1.05865538,1.75881780,0.15931962,2.73157929
-5.12356178,4.04553268,0.00257214,0.07877871,0.40244824,0.18216498,1.04074592,1.66745110,0.14660434,2.60265649
-5.11755878,3.83824596,0.00300356,0.07274725,0.37342328,0.17313467,1.03097483,1.57788805,0.13475051,2.48253266
-5.11155578,3.64838364,0.00354005,0.06711912,0.34695029,0.16544985,1.02973251,1.49184181,0.12385798,2.37346348
-5.10555278,3.47909268,0.00419885,0.06197092,0.32337357,0.15923468,1.03725260,1.41087916,0.11399937,2.27740136
-5.09954977,3.33300118,0.00499835,0.05736752,0.30297546,0.15458871,1.05359975,1.33638745,0.10522040,2.19595581
-5.09354677,3.21217816,0.00595780,0.05336187,0.28597594,0.15158618,1.07866108,1.26954864,0.09754093,2.13036455
-5.08754377,3.11811011,0.00709698,0.04999510,0.27253368,0.15027589,1.11214192,1.21132109,0.09095655,2.08147602
-5.08154077,3.05169408,0.00843571,0.04729699,0.26274838,0.15068141,1.15356659,1.16242907,0.08544067,2.04974315
-5.07553777,3.01324642,0.00999334,0.04528664,0.25666402,0.15280170,1.20228433,1.12335970,0.08094692,2.03522830
-5.06953477,3.00252573,0.01178807,0.04397324,0.25427275,0.15661211,1.25748061,1.09436684,0.07741184,2.03761832
-5.06353177,3.01876820,0.01383619,0.04335704,0.25551905,0.16206543,1.31819377,1.07548104,0.07475780,2.05624878
-5.05752876,3.06073315,0.01615128,0.04343022,0.26030405,0.16909335,1.38333642,1.06652469,0.07289595,2.09013610
-5.05152576,3.12675646,0.01874337,0.04417785,0.26848953,0.17760782,1.45172113,1.06713120,0.07172917,2.13801585
-5.04552276,3.21480953,0.02161796,0.04557866,0.27990175,0.18750265,1.52208961,1.07676715,0.07115496,2.19838578
-5.03951976,3.32256134,0.02477524,0.04760581,0.29433482,0.19865499,1.59314423,1.09475637,0.07106826,2.26955180
-5.03351676,3.44744154,0.02820922,0.05022748,0.31155355,0.21092695,1.66358090,1.12030487,0.07136398,2.34967537
-5.02751376,3.58670270,0.03190701,0.05340730,0.33129603,0.22416710,1.73212202,1.15252577,0.07193939,2.43682082
-5.02151076,3.73748007,0.03584828,0.05710477,0.35327580,0.23821205,1.79754839,1.19046352,0.07269619,2.52900130
-5.01550775,3.89684774,0.04000491,0.06127546,0.37718391,0.25288803,1.85872887,1.23311685,0.07354234,2.62422221
-5.00950475,4.06187034,0.04434082,0.06587119,0.40269088,0.26801250,1.91464682,1.27946006,0.07439352,2.72052141
-5.00350175,4.22964989,0.04881217,0.07084013,0.42944894,0.28339591,1.96442247,1.32846249,0.07517435,2.81600543
-4.99749875,4.39736769,0.05336776,0.07612695,0.45709446,0.29884352,2.00733055,1.37910602,0.07581925,2.90888149
-4.99149575,4.56232143,0.05794987,0.08167286,0.48525100,0.31415753,2.04281281,1.43040075,0.07627298,2.99748513
-4.98549275,4.72195798,0.06249529,0.08741587,0.51353288,0.32913927,2.07048532,1.48139908,0.07649097,3.08030344
-4.97948974,4.87390237,0.06693671,0.09329099,0.54154951,0.34359174,2.09014058,1.53120815,0.07643923,3.15599427
-4.97348674,5.01598366,0.07120438,0.09923058,0.56891036,0.35732235,2.10174485,1.57900129,0.07609416,3.22340163
-4.96748374,5.14625819,0.07522793,0.10516489,0.59523068,0.37014588,2.10543115,1.62402828,0.07544204,3.28156759
-4.96148074,5.26303087,0.07893841,0.11102262,0.62013777,0.38188766,2.10148868,1.66562496,0.07447836,3.32974127
-4.95547774,5.36487471,0.08227030,0.11673174,0.64327775,0.39238682,2.09034939,1.70322206,0.07320698,3.36738502
-4.94947474,5.45064887,0.08516364,0.12222035,0.66432250,0.40149966,2.07257255,1.73635349,0.07163919,3.39417831
-4.94347174,5.51951501,0.08756592,0.12741770,0.68297667,0.40910289,2.04882805,1.76466382,0.06979269,3.41001926
-4.93746873,5.57095175,0.08943386,0.13225537,0.69898446,0.41509674,2.01987927,1.78791501,0.06769048,3.41502415
-4.93146573,5.60476656,0.09073493,0.13666842,0.71213580,0.41940773,1.98656601,1.80599200,0.06535977,3.40952461
-4.92546273,5.62110434,0.09144849,0.14059669,0.72227180,0.42199105,1.94978807,1.81890689,0.06283089,3.39406253
-4.91945973,5.62045181,0.09156651,0.14398603,0.72928910,0.42283231,1.91048965,1.82680133,0.06013626,3.36938225
-4.91345673,5.60363655,0.09109395,0.14678955,0.73314301,0.42194870,1.86964482,1.82994667,0.05730941,3.33641989
-4.90745373,5.57181980,0.09004860,0.14896875,0.73384905,0.41938930,1.82824389,1.82874154,0.05438406,3.29628931
-4.90145073,5.52648189,0.08846050,0.15049455,0.73148303,0.41523456,1.78728065,1.82370634,0.05139340,3.25026444
-4.89544772,5.46939953,0.08637093,0.15134815,0.72617937,0.40959497,1.74773994,1.81547439,0.04836931,3.19975763
-4.88944472,5.40261440,0.08383103,0.15152165,0.71812779,0.40260870,1.71058552,1.80477951,0.04534191,3.14629392
-4.88344172,5.32839255,0.08090008,0.15101842,0.70756836,0.39443848,1.67674759,1.79243987,0.04233900,3.09148103
-4.87743872,5.24917500,0.07764359,0.14985326,0.69478505,0.38526765,1.64710972,1.77933812,0.03938584,3.03697543
-4.87143572,5.16751987,0.07413111,0.14805210,0.68009801,0.37529549,1.62249511,1.76639814,0.03650483,2.98444458
-4.86543272,5.08603711,0.07043413,0.14565158,0.66385478,0.36473200,1.60365185,1.75455870,0.03371545,2.93552623
-4.85942971,5.00731745,0.06662384,0.14269819,0.64642072,0.35379228,1.59123746,1.74474464,0.03103421,2.89178549
-4.85342671,4.93385742,0.06276913,0.13924715,0.62816897,0.34269066,1.58580289,1.73783644,0.02847470,2.85467081
-4.84742371,4.86798301,0.05893466,0.13536106,0.60947043,0.33163486,1.58777654,1.73463909,0.02604769,2.82547029
-4.84142071,4.81177465,0.05517922,0.13110835,0.59068389,0.32082034,1.59744894,1.73585141,0.02376131,2.80526979
-4.83541771,4.76699653,0.05155441,0.12656147,0.57214685,0.31042499,1.61495887,1.74203705,0.02162125,2.79491459
-4.82941471,4.73503347,0.04810363,0.12179517,0.55416737,0.30060452,1.64028196,1.75359843,0.01963100,2.79497629
-4.82341171,4.71683824,0.04486137,0.11688458,0.53701708,0.29148856,1.67322263,1.77075493,0.01779208,2.80572671
-4.81740870,4.71289233,0.04185296,0.11190350,0.52092585,0.28317773,1.71341037,1.79352657,0.01610435,2.82712025
-4.81140570,4.72318241,0.03909458,0.10692268,0.50607811,0.27574176,1.76030113,1.82172410,0.01456619,2.85878621
-4.80540270,4.74719449,0.03659361,0.10200839,0.49261105,0.26921872,1.81318439,1.85494655,0.01317482,2.90003185
-4.79939970,4.78392663,0.03434928,0.09722122,0.48061466,0.26361546,1.87119639,1.89258660,0.01192653,2.94985702
-4.79339670,4.83192081,0.03235352,0.09261510,0.47013367,0.25890911,1.93333937,1.93384409,0.01081685,3.00698014
-4.78739370,4.88931293,0.03059208,0.08823669,0.46117109,0.25504967,1.99850651,1.97774753,0.00984083,3.06987534
-4.78139070,4.95389955,0.02904564,0.08412504,0.45369327,0.25196356,2.06551199,2.02318308,0.00899312,3.13681945
-4.77538769,5.02321890,0.02769116,0.08031160,0.44763608,0.24955788,2.13312487,2.06892992,0.00826821,3.20594740
-4.76938469,5.09464258,0.02650314,0.07682041,0.44291192,0.24772531,2.20010553,2.11370098,0.00766049,3.27531401
-4.76338169,5.16547434,0.02545488,0.07366860,0.43941719,0.24634926,2.26524310,2.15618721,0.00716435,3.34295940
-4.75737869,5.23305122,0.02451970,0.07086701,0.43703972,0.24530923,2.32739194,2.19510367,0.00677426,3.40697563
-4.75137569,5.29484260,0.02367203,0.06842095,0.43566585,0.24448592,2.38550551,2.22923543,0.00648479,3.46557136
-4.74537269,5.34854257,0.02288833,0.06633099,0.43518683,0.24376605,2.43866590,2.25748131,0.00629061,3.51713179
-4.73936968,5.39215124,0.02214795,0.06459378,0.43550410,0.24304654,2.48610748,2.27889339,0.00618649,3.56027121
-4.73336668,5.42404148,0.02143366,0.06320276,0.43653343,0.24223801,2.52723354,2.29271067,0.00616725,3.59387577
-4.72736368,5.44300811,0.02073219,0.06214884,0.43820757,0.24126736,2.56162513,2.29838522,0.00622769,3.61713459
-4.72136068,5.44829759,0.02003441,0.06142091,0.44047757,0.24007943,2.58904177,2.29559978,0.00636257,3.62955808
-4.71535768,5.43961746,0.01933551,0.06100628,0.44331273,0.23863776,2.60941434,2.28427602,0.00656650,3.63098281
-4.70935468,5.41712571,0.01863492,0.06089091,0.44669932,0.23692433,2.62283072,2.26457325,0.00683389,3.62156314
-4.70335168,5.38140147,0.01793616,0.06105961,0.45063843,0.23493859,2.62951546,2.23687771,0.00715894,3.60175037
-4.69734867,5.33339925,0.01724655,0.06149614,0.45514305,0.23269570,2.62980480,2.20178317,0.00753555,3.57226093
-4.69134567,5.27439006,0.01657688,0.06218323,0.46023492,0.23022429,2.62411906,2.16006395,0.00795735,3.53403570
-4.68534267,5.20589281,0.01594102,0.06310264,0.46594131,0.22756387,2.61293407,2.11264166,0.00841772,3.48819261
-4.67933967,5.12960032,0.01535539,0.06423523,0.47229207,0.22476201,2.59675364,2.06054748,0.00890983,3.43597547
-4.67333667,5.04730376,0.01483857,0.06556105,0.47931725,0.22187162,2.57608474,2.00488174,0.00942677,3.37870145
-4.66733367,4.96081965,0.01441080,0.06705958,0.48704539,0.21894826,2.55141688,1.94677279,0.00996161,3.31770998
-4.66133067,4.87192265,0.01409343,0.06870997,0.49550256,0.21604792,2.52320670,1.88733685,0.01050762,3.25431528
-4.65532766,4.78228707,0.01390854,0.07049148,0.50471224,0.21322499,2.49186833,1.82764074,0.01105836,3.18976459
-4.64932466,4.69343902,0.01387836,0.07238386,0.51469569,0.21053082,2.45776978,1.76866881,0.01160792,3.12520340
-4.64332166,4.60672044,0.01402483,0.07436782,0.52547287,0.20801260,2.42123464,1.71129528,0.01215103,3.06164862
