energy_ev,total_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up,Y_p_up,Y_d_up
-5.83191596,1.04685182,0.00782329,0.68182977,0.01456051,0.00005230,0.27643729,0.42931694
-5.82591296,1.10665515,0.00800715,0.72288656,0.01519320,0.00005462,0.29387273,0.45558778
-5.81990995,1.17333241,0.00825398,0.76815423,0.01600319,0.00005732,0.31279513,0.48487154
-5.81390695,1.24603534,0.00855786,0.81708565,0.01698476,0.00006035,0.33297785,0.51687257
-5.80790395,1.32382408,0.00891222,0.86907410,0.01812936,0.00006367,0.35417238,0.55125050
-5.80190095,1.40569080,0.00931003,0.92346892,0.01942566,0.00006722,0.37611558,0.58762868
-5.79589795,1.49058522,0.00974394,0.97959254,0.02085956,0.00007094,0.39853726,0.62560360
-5.78989495,1.57744123,0.01020644,1.03675831,0.02241440,0.00007480,0.42116812,0.66475498
-5.78389195,1.66520359,0.01069003,1.09428862,0.02407109,0.00007874,0.44374746,0.70465611
-5.77788894,1.75285380,0.01118731,1.15153231,0.02580836,0.00008271,0.46603059,0.74488411
-5.77188594,1.83943418,0.01169109,1.20788107,0.02760313,0.00008667,0.48779543,0.78502975
-5.76588294,1.92406936,0.01219448,1.26278387,0.02943080,0.00009058,0.50884820,0.82470637
-5.75987994,2.00598428,0.01269093,1.31575895,0.03126577,0.00009440,0.52902789,0.86355764
-5.75387694,2.08451803,0.01317427,1.36640300,0.03308188,0.00009811,0.54820935,0.90126390
-5.74787394,2.15913321,0.01363873,1.41439688,0.03485293,0.00010169,0.56630485,0.93754680
-5.74187094,2.22942026,0.01407892,1.45950810,0.03655331,0.00010510,0.58326412,0.97217208
-5.73586793,2.29509688,0.01448985,1.50158952,0.03815851,0.00010835,0.59907286,1.00495062
-5.72986493,2.35600250,0.01486686,1.54057485,0.03964573,0.00011141,0.61374982,1.03573753
-5.72386193,2.41208827,0.01520564,1.57647083,0.04099440,0.00011429,0.62734260,1.06442962
-5.71785893,2.46340302,0.01550220,1.60934679,0.04218671,0.00011698,0.63992240,1.09096129
-5.71185593,2.51007587,0.01575287,1.63932193,0.04320803,0.00011947,0.65157801,1.11529921
-5.70585293,2.55229647,0.01595430,1.66655115,0.04404724,0.00012178,0.66240922,1.13743608
-5.69984992,2.59029362,0.01610348,1.69120988,0.04469700,0.00012391,0.67252007,1.15738372
-5.69384692,2.62431344,0.01619778,1.71347889,0.04515386,0.00012585,0.68201220,1.17516606
-5.68784392,2.65459801,0.01623501,1.73352964,0.04541829,0.00012762,0.69097858,1.19081222
-5.68184092,2.68136549,0.01621346,1.75151092,0.04549454,0.00012921,0.69949789,1.20435007
-5.67583792,2.70479263,0.01613201,1.76753736,0.04539044,0.00013063,0.70762973,1.21580068
-5.66983492,2.72500033,0.01599015,1.78168033,0.04511702,0.00013187,0.71541097,1.22517378
-5.66383192,2.74204314,0.01578811,1.79396159,0.04468812,0.00013294,0.72285317,1.23246454
-5.65782891,2.75590279,0.01552690,1.80434995,0.04411985,0.00013384,0.72994131,1.23765175
-5.65182591,2.76648631,0.01520836,1.81276106,0.04343005,0.00013457,0.73663382,1.24069745
-5.64582291,2.77362857,0.01483519,1.81906019,0.04263767,0.00013511,0.74286380,1.24154803
-5.63981991,2.77709917,0.01441101,1.82306798,0.04176222,0.00013548,0.74854146,1.24013667
-5.63381691,2.77661331,0.01394028,1.82456862,0.04082317,0.00013565,0.75355759,1.23638702
-5.62781391,2.77184596,0.01342831,1.82332020,0.03983942,0.00013564,0.75778802,1.23021788
-5.62181091,2.76244891,0.01288120,1.81906669,0.03882886,0.00013543,0.76109873,1.22154857
-5.61580790,2.74806951,0.01230571,1.81155091,0.03780799,0.00013502,0.76335159,1.21030491
-5.60980490,2.72837057,0.01170919,1.80052799,0.03679159,0.00013441,0.76441037,1.19642523
-5.60380190,2.70305026,0.01109943,1.78577856,0.03579255,0.00013360,0.76414688,1.17986641
-5.59779890,2.67186119,0.01048451,1.76712132,0.03482175,0.00013259,0.76244703,1.16060938
-5.59179590,2.63462776,0.00987267,1.74442424,0.03388806,0.00013137,0.75921642,1.13866412
-5.58579290,2.59126106,0.00927211,1.71761402,0.03299840,0.00012995,0.75438550,1.11407361
-5.57978989,2.54177068,0.00869087,1.68668355,0.03215788,0.00012834,0.74791388,1.08691688
-5.57378689,2.48627284,0.00813663,1.65169684,0.03136999,0.00012654,0.73979365,1.05731069
-5.56778389,2.42499470,0.00761662,1.61279159,0.03063681,0.00012456,0.73005172,1.02541012
-5.56178089,2.35827455,0.00713743,1.57017909,0.02995929,0.00012242,0.71875081,0.99140771
-5.55577789,2.28655803,0.00670490,1.52414164,0.02933747,0.00012012,0.70598924,0.95553145
-5.54977489,2.21039057,0.00632404,1.47502764,0.02877072,0.00011768,0.69189940,0.91804157
-5.54377189,2.13040644,0.00599893,1.42324462,0.02825794,0.00011512,0.67664492,0.87922626
-5.53776888,2.04731492,0.00573263,1.36925044,0.02779771,0.00011246,0.66041668,0.83939659
-5.53176588,1.96188420,0.00552714,1.31354314,0.02738844,0.00010972,0.64342783,0.79888071
-5.52576288,1.87492369,0.00538340,1.25664987,0.02702840,0.00010693,0.62590787,0.75801762
-5.51975988,1.78726556,0.00530124,1.19911522,0.02671575,0.00010410,0.60809624,0.71715075
-5.51375688,1.69974604,0.00527940,1.14148950,0.02644852,0.00010126,0.59023558,0.67662149
-5.50775388,1.61318735,0.00531559,1.08431731,0.02622454,0.00009845,0.57256486,0.63676306
-5.50175088,1.52838090,0.00540652,1.02812679,0.02604136,0.00009568,0.55531295,0.59789466
-5.49574787,1.44607210,0.00554798,0.97341998,0.02589616,0.00009298,0.53869269,0.56031634
-5.48974487,1.36694750,0.00573494,0.92066433,0.02578564,0.00009038,0.52289579,0.52430455
-5.48374187,1.29162432,0.00596169,0.87028582,0.02570595,0.00008791,0.50808888,0.49010849
-5.47773887,1.22064271,0.00622194,0.82266356,0.02565267,0.00008559,0.49441070,0.45794741
-5.47173587,1.15446075,0.00650902,0.77812613,0.02562075,0.00008344,0.48197072,0.42800876
-5.46573287,1.09345202,0.00681602,0.73694945,0.02560459,0.00008149,0.47084901,0.40044721
-5.45972986,1.03790565,0.00713598,0.69935617,0.02559808,0.00007975,0.46109750,0.37538451
-5.45372686,0.98802853,0.00746207,0.66551640,0.02559476,0.00007824,0.45274227,0.35291006
-5.44772386,0.94394920,0.00778778,0.63554956,0.02558797,0.00007698,0.44578686,0.33308210
-5.44172086,0.90572313,0.00810706,0.60952708,0.02557105,0.00007597,0.44021626,0.31592937
-5.43571786,0.87333883,0.00841450,0.58747576,0.02553755,0.00007523,0.43600119,0.30145315
-5.42971486,0.84672451,0.00870544,0.56938150,0.02548146,0.00007475,0.43310256,0.28962957
-5.42371186,0.82575466,0.00897605,0.55519313,0.02539740,0.00007455,0.43147562,0.28041197
-5.41770885,0.81025652,0.00922342,0.54482630,0.02528082,0.00007462,0.43107366,0.27373340
-5.41170585,0.80001593,0.00944553,0.53816705,0.02512813,0.00007495,0.43185092,0.26950902
-5.40570285,0.79478265,0.00964126,0.53507521,0.02493678,0.00007553,0.43376468,0.26763848
-5.39969985,0.79427490,0.00981031,0.53538746,0.02470536,0.00007635,0.43677642,0.26800822
-5.39369685,0.79818337,0.00995309,0.53892011,0.02443350,0.00007738,0.44085187,0.27049365
-5.38769385,0.80617475,0.01007059,0.54547165,0.02412184,0.00007861,0.44596038,0.27496137
-5.38169085,0.81789491,0.01016423,0.55482526,0.02377192,0.00008000,0.45207341,0.28127124
-5.37568784,0.83297207,0.01023566,0.56675123,0.02338598,0.00008152,0.45916256,0.28927857
-5.36968484,0.85102017,0.01028663,0.58100954,0.02296676,0.00008313,0.46719719,0.29883620
-5.36368184,0.87164248,0.01031875,0.59735257,0.02251734,0.00008479,0.47614210,0.30979663
-5.35767884,0.89443576,0.01033340,0.61552804,0.02204089,0.00008646,0.48595523,0.32201414
-5.35167584,0.91899488,0.01033159,0.63528213,0.02154053,0.00008809,0.49658578,0.33534666
-5.34567284,0.94491788,0.01031385,0.65636265,0.02101911,0.00008962,0.50797276,0.34965761
-5.33966983,0.97181124,0.01028018,0.67852219,0.02047914,0.00009102,0.52004409,0.36481726
-5.33366683,0.99929525,0.01023008,0.70152105,0.01992269,0.00009223,0.53271632,0.38070370
-5.32766383,1.02700895,0.01016255,0.72512965,0.01935137,0.00009320,0.54589482,0.39720326
-5.32166083,1.05461445,0.01007618,0.74913025,0.01876637,0.00009390,0.55947439,0.41421016
-5.31565783,1.08180019,0.00996924,0.77331780,0.01816847,0.00009429,0.57334015,0.43162541
-5.30965483,1.10828280,0.00983986,0.79749969,0.01755819,0.00009434,0.58736857,0.44935495
-5.30365183,1.13380736,0.00968616,0.82149433,0.01693588,0.00009402,0.60142845,0.46730693
-5.29764882,1.15814601,0.00950638,0.84512860,0.01630186,0.00009333,0.61538171,0.48538839
-5.29164582,1.18109477,0.00929912,0.86823426,0.01565655,0.00009225,0.62908396,0.50350134
-5.28564282,1.20246888,0.00906339,0.89064356,0.01500060,0.00009079,0.64238483,0.52153873
-5.27963982,1.22209701,0.00879880,0.91218436,0.01433496,0.00008896,0.65512797,0.53938025
-5.27363682,1.23981477,0.00850561,0.93267527,0.01366101,0.00008678,0.66715100,0.55688872
-5.26763382,1.25545804,0.00818482,0.95192117,0.01298053,0.00008428,0.67828546,0.57390700
-5.26163082,1.26885692,0.00783815,0.96970968,0.01229578,0.00008148,0.68835689,0.59025619
-5.25562781,1.27983076,0.00746803,0.98580910,0.01160941,0.00007844,0.69718546,0.60573503
-5.24962481,1.28818506,0.00707756,0.99996814,0.01092444,0.00007518,0.70458712,0.62012107
-5.24362181,1.29371055,0.00667039,1.01191777,0.01024416,0.00007176,0.71037562,0.63317348
-5.23761881,1.29618483,0.00625063,1.02137548,0.00957202,0.00006821,0.71436540,0.64463780
-5.23161581,1.29537678,0.00582270,1.02805169,0.00891156,0.00006459,0.71637543,0.65425228
-5.22561281,1.29105358,0.00539119,1.03165837,0.00826623,0.00006092,0.71623405,0.66175579
-5.21960980,1.28299009,0.00496069,1.03191942,0.00763935,0.00005727,0.71378441,0.66689687
-5.21360680,1.27097996,0.00453570,1.02858222,0.00703394,0.00005364,0.70889064,0.66944349
-5.20760380,1.25484807,0.00412043,1.02142989,0.00645270,0.00005009,0.70144410,0.66919303
-5.20160080,1.23446315,0.00371872,1.01029330,0.00589791,0.00004663,0.69136955,0.66598189
-5.19559780,1.20975005,0.00333398,0.99506235,0.00537138,0.00004328,0.67863083,0.65969427
-5.18959480,1.18070051,0.00296904,0.97569551,0.00487446,0.00004007,0.66323557,0.65026943
-5.18359180,1.14738191,0.00262620,0.95222720,0.00440802,0.00003700,0.64523862,0.63770710
-5.17758879,1.10994308,0.00230712,0.92477233,0.00397247,0.00003407,0.62474399,0.62207069
-5.17158579,1.06861685,0.00201290,0.89352774,0.00356780,0.00003130,0.60190487,0.60348799
-5.16558279,1.02371896,0.00174408,0.85877021,0.00319361,0.00002869,0.57692191,0.58214934
-5.15957979,0.97564340,0.00150068,0.82085129,0.00284919,0.00002623,0.55003947,0.55830334
-5.15357679,0.92485417,0.00128225,0.78018894,0.00253353,0.00002392,0.52154026,0.53225022
-5.14757379,0.87187407,0.00108794,0.73725659,0.00224544,0.00002176,0.49173827,0.50433337
-5.14157079,0.81727093,0.00091659,0.69257004,0.00198356,0.00001974,0.46097073,0.47492924
-5.13556778,0.76164220,0.00076679,0.64667290,0.00174640,0.00001785,0.42958900,0.44443639
-5.12956478,0.70559847,0.00063695,0.60012139,0.00153245,0.00001610,0.39794931,0.41326393
-5.12356178,0.64974701,0.00052535,0.55346913,0.00134016,0.00001447,0.36640346,0.38182027
-5.11755878,0.59467598,0.00043022,0.50725279,0.00116797,0.00001296,0.33529002,0.35050229
-5.11155578,0.54094014,0.00034982,0.46197904,0.00101440,0.00001157,0.30492650,0.31968582
-5.10555278,0.48904874,0.00028243,0.41811364,0.00087798,0.00001028,0.27560276,0.28971747
-5.09954977,0.43945593,0.00022639,0.37607276,0.00075734,0.00000911,0.24757580,0.26090832
-5.09354677,0.39255413,0.00018018,0.33621706,0.00065118,0.00000803,0.22106635,0.23352953
-5.08754377,0.34867047,0.00014238,0.29884840,0.00055829,0.00000706,0.19625704,0.20780996
-5.08154077,0.30806629,0.00011170,0.26420937,0.00047756,0.00000618,0.17329233,0.18393582
-5.07553777,0.27093937,0.00008701,0.23248520,0.00040794,0.00000539,0.15227996,0.16205202
-5.06953477,0.23742876,0.00006729,0.20380800,0.00034852,0.00000469,0.13329386,0.14226527
-5.06353177,0.20762166,0.00005167,0.17826267,0.00029846,0.00000407,0.11637810,0.12464839
-5.05752876,0.18156183,0.00003939,0.15589432,0.00025702,0.00000354,0.10155182,0.10924558
-5.05152576,0.15925900,0.00002981,0.13671642,0.00022356,0.00000309,0.08881458,0.09607840
-5.04552276,0.14069873,0.00002241,0.12071937,0.00019752,0.00000271,0.07815212,0.08515184
-5.03951976,0.12585204,0.00001672,0.10787886,0.00017845,0.00000241,0.06954187,0.07646042
-5.03351676,0.11468443,0.00001238,0.09816370,0.00016597,0.00000218,0.06295829,0.06999369
-5.02751376,0.10716372,0.00000911,0.09154260,0.00015981,0.00000202,0.05837745,0.06574112
-5.02151076,0.10326634,0.00000665,0.08798953,0.00015976,0.00000194,0.05578090,0.06369585
-5.01550775,0.10298165,0.00000482,0.08748754,0.00016566,0.00000193,0.05515842,0.06385729
-5.00950475,0.10631425,0.00000347,0.09003067,0.00017745,0.00000199,0.05650976,0.06623244
-5.00350175,0.11328394,0.00000248,0.09562394,0.00019508,0.00000213,0.05984505,0.07083562
-4.99749875,0.12392340,0.00000176,0.10428141,0.00021855,0.00000235,0.06518397,0.07768693
-4.99149575,0.13827361,0.00000124,0.11602226,0.00024786,0.00000265,0.07255376,0.08680918
-4.98549275,0.15637717,0.00000087,0.13086522,0.00028302,0.00000304,0.08198595,0.09822363
-4.97948974,0.17826981,0.00000061,0.14882138,0.00032400,0.00000351,0.09351205,0.11194455
-4.97348674,0.20397036,0.00000042,0.16988592,0.00037072,0.00000408,0.10715843,0.12797298
-4.96748374,0.23346974,0.00000030,0.19402897,0.00042306,0.00000474,0.12294037,0.14628987
-4.96148074,0.26671936,0.00000021,0.22118612,0.00048078,0.00000550,0.14085577,0.16684903
-4.95547774,0.30361956,0.00000016,0.25124915,0.00054357,0.00000636,0.16087864,0.18957016
-4.94947474,0.34400880,0.00000013,0.28405739,0.00061098,0.00000733,0.18295282,0.21433251
-4.94347174,0.38765406,0.00000012,0.31939036,0.00068244,0.00000839,0.20698606,0.24096943
-4.93746873,0.43424325,0.00000014,0.35696217,0.00075726,0.00000956,0.23284501,0.26926431
-4.93146573,0.48338011,0.00000018,0.39641819,0.00083461,0.00001082,0.26035134,0.29894824
-4.92546273,0.53458219,0.00000024,0.43733435,0.00091355,0.00001217,0.28927926,0.32969964
-4.91945973,0.58728231,0.00000035,0.47921949,0.00099302,0.00001361,0.31935478,0.36114626
-4.91345673,0.64083372,0.00000051,0.52152081,0.00107188,0.00001510,0.35025682,0.39286944
-4.90745373,0.69451919,0.00000075,0.56363260,0.00114896,0.00001665,0.38162043,0.42441088
-4.90145073,0.74756378,0.00000110,0.60490802,0.00122304,0.00001824,0.41304202,0.45528169
-4.89544772,0.79915127,0.00000160,0.64467371,0.00129294,0.00001985,0.44408663,0.48497354
-4.88944472,0.84844353,0.00000231,0.68224677,0.00135756,0.00002145,0.47429709,0.51297153
-4.88344172,0.89460244,0.00000332,0.71695346,0.00141592,0.00002302,0.50320483,0.53876841
-4.87743872,0.93681336,0.00000474,0.74814900,0.00146723,0.00002454,0.53034198,0.56187940
-4.87143572,0.97430946,0.00000672,0.77523755,0.00151094,0.00002599,0.55525442,0.58185727
-4.86543272,1.00639568,0.00000946,0.79769168,0.00154680,0.00002734,0.57751521,0.59830676
-4.85942971,1.03247161,0.00001323,0.81507023,0.00157496,0.00002857,0.59673802,0.61089790
-4.85342671,1.05205203,0.00001836,0.82703406,0.00159595,0.00002966,0.61258999,0.61937745
-4.84742371,1.06478442,0.00002531,0.83335868,0.00161085,0.00003059,0.62480356,0.62357809
-4.84142071,1.07046269,0.00003464,0.83394348,0.00162128,0.00003134,0.63318672,0.62342477
-4.83541771,1.06903644,0.00004708,0.82881689,0.00162947,0.00003190,0.63763149,0.61893805
-4.82941471,1.06061548,0.00006355,0.81813749,0.00163836,0.00003227,0.63812007,0.61023430
-4.82341171,1.04546952,0.00008516,0.80219091,0.00165164,0.00003245,0.63472872,0.59752256
-4.81740870,1.02402301,0.00011333,0.78138283,0.00167382,0.00003242,0.62762905,0.58109857
-4.81140570,0.99684558,0.00014975,0.75622839,0.00171031,0.00003221,0.61708684,0.56133600
-4.80540270,0.96463849,0.00019649,0.72733857,0.00176742,0.00003183,0.60345849,0.53867544
-4.79939970,0.92821775,0.00025601,0.69540425,0.00185251,0.00003129,0.58718520,0.51361167
-4.79339670,0.88849480,0.00033122,0.66117857,0.00197394,0.00003062,0.56878525,0.48667977
-4.78739370,0.84645539,0.00042553,0.62545846,0.00214118,0.00002985,0.54884462,0.45844076
-4.78139070,0.80313763,0.00054286,0.58906604,0.00236476,0.00002900,0.52800628,0.42946721
-4.77538769,0.75960987,0.00068770,0.55283050,0.00265628,0.00002812,0.50695846,0.40032953
-4.76938469,0.71694919,0.00086510,0.51757111,0.00302836,0.00002724,0.48642226,0.37158338
-4.76338169,0.67622096,0.00108067,0.48408178,0.00349454,0.00002641,0.46713882,0.34375839
-4.75737869,0.63845998,0.00134054,0.45311743,0.00406910,0.00002566,0.44985623,0.31734882
-4.75137569,0.60465337,0.00165134,0.42538235,0.00476690,0.00002505,0.43531652,0.29280584
-4.74537269,0.57572541,0.00202005,0.40152063,0.00560304,0.00002460,0.42424258,0.27053195
-4.73936968,0.55252423,0.00245396,0.38210846,0.00659258,0.00002437,0.41732537,0.25087699
-4.73336668,0.53581039,0.00296043,0.36764817,0.00775005,0.00002439,0.41521123,0.23413603
-4.72736368,0.52624702,0.00354677,0.35856381,0.00908900,0.00002470,0.41848959,0.22054858
-4.72136068,0.52439145,0.00421998,0.35519790,0.01062147,0.00002533,0.42768091,0.21029905
-4.71535768,0.53068816,0.00498649,0.35780929,0.01235734,0.00002632,0.44322508,0.20351817
-4.70935468,0.54546290,0.00585190,0.36657166,0.01430379,0.00002768,0.46547050,0.20028505
-4.70335168,0.56891795,0.00682069,0.38157289,0.01646460,0.00002944,0.49466393,0.20062977
-4.69734867,0.60112865,0.00789588,0.40281490,0.01883962,0.00003160,0.53094155,0.20453619
-4.69134567,0.64204120,0.00907881,0.43021423,0.02142423,0.00003417,0.57432145,0.21194495
-4.68534267,0.69147223,0.01036883,0.46360338,0.02420887,0.00003715,0.62469818,0.22275654
-4.67933967,0.74911012,0.01176307,0.50273314,0.02717876,0.00004052,0.68183960,0.23683444
-4.67333667,0.81451871,0.01325631,0.54727607,0.03031373,0.00004427,0.74538662,0.25400836
-4.66733367,0.88714344,0.01484086,0.59683135,0.03358828,0.00004838,0.81485616,0.27407753
-4.66133067,0.96632037,0.01650655,0.65093126,0.03697179,0.00005281,0.88964767,0.29681431
-4.65532766,1.05128810,0.01824078,0.70904925,0.04042903,0.00005752,0.96905334,0.32196787
-4.64932466,1.14120251,0.02002874,0.77060979,0.04392080,0.00006246,1.05227200,0.34926832
-4.64332166,1.23515433,0.02185365,0.83499974,0.04740486,0.00006760,1.13842659,0.37843102
-4.63731866,1.33218880,0.02369715,0.90158106,0.05083696,0.00007287,1.22658463,0.40916113
-4.63131566,1.43132713,0.02553973,0.96970444,0.05417214,0.00007821,1.31578116,0.44115839
-4.62531266,1.53158871,0.02736125,1.03872342,0.05736599,0.00008358,1.40504322,0.47412182
-4.61930965,1.63201324,0.02914150,1.10800825,0.06037607,0.00008891,1.49341491,0.50775439
-4.61330665,1.73168173,0.03086082,1.17695888,0.06316326,0.00009414,1.57998186,0.54176725
-4.60730365,1.82973529,0.03250061,1.24501646,0.06569305,0.00009923,1.66389389,0.57588350
-4.60130065,1.92539068,0.03404392,1.31167260,0.06793668,0.00010412,1.74438487,0.60984116
-4.59529765,2.01795193,0.03547592,1.37647587,0.06987209,0.00010876,1.82078845,0.64339529
-4.58929465,2.10681709,0.03678427,1.43903516,0.07148464,0.00011312,1.89254919,0.67631908
-4.58329165,2.19148005,0.03795939,1.49901972,0.07276750,0.00011717,1.95922813,0.70840390
-4.57728864,2.27152725,0.03899465,1.55615577,0.07372184,0.00012087,2.02050285,0.73945834
-4.57128564,2.34662958,0.03988635,1.61022018,0.07435663,0.00012421,2.07616197,0.76930634
-4.56528264,2.41653023,0.04063362,1.66103138,0.07468821,0.00012716,2.12609451,0.79778458
-4.55927964,2.48102945,0.04123818,1.70843856,0.07473960,0.00012972,2.17027503,0.82473949
-4.55327664,2.53996743,0.04170398,1.75230980,0.07453968,0.00013188,2.20874561,0.85002416
-4.54727364,2.59320679,0.04203683,1.79252014,0.07412211,0.00013364,2.24159596,0.87349539
-4.54127064,2.64061608,0.04224382,1.82894079,0.07352431,0.00013499,2.26894316,0.89501148
-4.53526763,2.68205584,0.04233292,1.86143021,0.07278638,0.00013594,2.29091252,0.91443082
-4.52926463,2.71736845,0.04231238,1.88982815,0.07195007,0.00013650,2.30762099,0.93161175
-4.52326163,2.74637281,0.04219037,1.91395319,0.07105797,0.00013666,2.31916429,0.94641382
-4.51725863,2.76886449,0.04197453,1.93360423,0.07015271,0.00013643,2.32560869,0.95870046
-4.51125563,2.78462167,0.04167172,1.94856602,0.06927655,0.00013582,2.32698812,0.96834311
-4.50525263,2.79341657,0.04128779,1.95861869,0.06847098,0.00013482,2.32330664,0.97522663
-4.49924962,2.79503176,0.04082758,1.96355046,0.06777666,0.00013344,2.31454604,0.97925563
-4.49324662,2.78928024,0.04029489,1.96317304,0.06723344,0.00013169,2.30067803,0.98036142
-4.48724362,2.77602789,0.03969268,1.95733848,0.06688050,0.00012958,2.28167978,0.97850905
-4.48124062,2.75521658,0.03902327,1.94595633,0.06675652,0.00012711,2.25755168,0.97370392
-4.47523762,2.72688618,0.03828866,1.92900993,0.06689989,0.00012430,2.22833581,0.96599751
-4.46923462,2.69119362,0.03749084,1.90657039,0.06734871,0.00012116,2.19413352,0.95549152
-4.46323162,2.64842748,0.03663214,1.87880723,0.06814067,0.00011773,2.15512061,0.94234026
-4.45722861,2.59901655,0.03571551,1.84599480,0.06931272,0.00011401,2.11155892,0.92675075
-4.45122561,2.54353157,0.03474483,1.80851368,0.07090040,0.00011005,2.06380316,0.90898045
-4.44522261,2.48267948,0.03372502,1.76684670,0.07293688,0.00010589,2.01230229,0.88933246
-4.43921961,2.41729012,0.03266221,1.72156982,0.07545172,0.00010156,1.95759512,0.86814845
-4.43321661,2.34829600,0.03156371,1.67333783,0.07846930,0.00009713,1.90030040,0.84579948
-4.42721361,2.27670586,0.03043788,1.62286598,0.08200713,0.00009262,1.84110159,0.82267517
-4.42121061,2.20357360,0.02929398,1.57090815,0.08607386,0.00008811,1.78072752,0.79917166
-4.41520760,2.12996405,0.02814192,1.51823298,0.09066745,0.00008365,1.71992984,0.77567915
-4.40920460,2.05691757,0.02699184,1.46559910,0.09577328,0.00007928,1.65945875,0.75256943
-4.40320160,1.98541543,0.02585383,1.41373093,0.10136255,0.00007507,1.60003844,0.73018423
-4.39719860,1.91634780,0.02473753,1.36329628,0.10739106,0.00007106,1.54234365,0.70882496
-4.39119560,1.85048610,0.02365171,1.31488695,0.11379840,0.00006729,1.48697875,0.68874427
-4.38519260,1.78846116,0.02260402,1.26900326,0.12050777,0.00006381,1.43446056,0.67013993
-4.37918959,1.73074832,0.02160061,1.22604329,0.12742651,0.00006064,1.38520561,0.65315136
-4.37318659,1.67765991,0.02064605,1.18629716,0.13444730,0.00005781,1.33952265,0.63785879
-4.36718359,1.62934560,0.01974310,1.14994649,0.14145009,0.00005533,1.29761049,0.62428515
-4.36118059,1.58580010,0.01889272,1.11706887,0.14830480,0.00005320,1.25956122,0.61240045
-4.35517759,1.54687768,0.01809415,1.08764681,0.15487460,0.00005143,1.22536823,0.60212840
-4.34917459,1.51231246,0.01734501,1.06158048,0.16101973,0.00005000,1.19493847,0.59335477
-4.34317159,1.48174310,0.01664153,1.03870329,0.16660174,0.00004888,1.16810800,0.58593699
-4.33716858,1.45474040,0.01597882,1.01879942,0.17148783,0.00004806,1.14465969,0.57971456
-4.33116558,1.43083617,0.01535117,1.00162199,0.17555531,0.00004751,1.12434204,0.57451945
-4.32516258,1.40955176,0.01475238,0.98691100,0.17869581,0.00004717,1.10688779,0.57018613
-4.31915958,1.39042467,0.01417611,0.97440991,0.18081910,0.00004703,1.09203140,0.56656053
-4.31315658,1.37303192,0.01361620,0.96387999,0.18185635,0.00004703,1.07952421,0.56350765
-4.30715358,1.35700900,0.01306697,0.95511177,0.18176266,0.00004715,1.06914660,0.56091724
