energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.30115058,1.24892963,0.02789258,0.04294293,0.38487505,0.56187964,0.07118499,0.56866877
-4.29514757,1.26411617,0.02623195,0.04534737,0.39323454,0.56610875,0.07414754,0.57678060
-4.28914457,1.28007531,0.02456541,0.04776488,0.40130744,0.57091805,0.07717337,0.58499160
-4.28314157,1.29672715,0.02291496,0.05016765,0.40897148,0.57632108,0.08022970,0.59322885
-4.27713857,1.31392298,0.02130027,0.05252592,0.41608911,0.58229858,0.08328030,0.60139000
-4.27113557,1.33145781,0.01973842,0.05480879,0.42251320,0.58880371,0.08628677,0.60934927
-4.26513257,1.34908564,0.01824379,0.05698514,0.42809366,0.59576856,0.08920991,0.61696478
-4.25912956,1.36653662,0.01682801,0.05902450,0.43268443,0.60311169,0.09201118,0.62408657
-4.25312656,1.38353505,0.01550008,0.06089800,0.43615060,0.61074610,0.09465401,0.63056508
-4.24712356,1.39981706,0.01426650,0.06257922,0.43837523,0.61858715,0.09710508,0.63625925
-4.24112056,1.41514712,0.01313151,0.06404496,0.43926542,0.62656018,0.09933541,0.64104408
-4.23511756,1.42933231,0.01209737,0.06527595,0.43875743,0.63460713,0.10132115,0.64481706
-4.22911456,1.44223385,0.01116466,0.06625736,0.43682057,0.64269220,0.10304416,0.64750313
-4.22311156,1.45377531,0.01033257,0.06697922,0.43345952,0.65080597,0.10449232,0.64905809
-4.21710855,1.46394724,0.00959923,0.06743668,0.42871525,0.65896821,0.10565950,0.64947019
-4.21110555,1.47280830,0.00896192,0.06763008,0.42266430,0.66722902,0.10654533,0.64876008
-4.20510255,1.48048304,0.00841736,0.06756497,0.41541664,0.67566860,0.10715465,0.64697903
-4.19909955,1.48715676,0.00796187,0.06725190,0.40711227,0.68439565,0.10749690,0.64420589
-4.19309655,1.49306797,0.00759151,0.06670619,0.39791673,0.69354462,0.10758524,0.64054288
-4.18709355,1.49849912,0.00730218,0.06594755,0.38801585,0.70327199,0.10743568,0.63611068
-4.18109055,1.50376619,0.00708970,0.06499968,0.37761006,0.71375190,0.10706620,0.63104313
-4.17508754,1.50920784,0.00694978,0.06388978,0.36690850,0.72517116,0.10649586,0.62548191
-4.16908454,1.51517467,0.00687807,0.06264804,0.35612330,0.73772398,0.10574407,0.61957161
-4.16308154,1.52201900,0.00687011,0.06130710,0.34546424,0.75160651,0.10482993,0.61345528
-4.15707854,1.53008560,0.00692126,0.05990148,0.33513409,0.76701127,0.10377177,0.60727094
-4.15107554,1.53970352,0.00702673,0.05846704,0.32532466,0.78412157,0.10258686,0.60114891
-4.14507254,1.55117912,0.00718149,0.05704035,0.31621382,0.80310594,0.10129132,0.59521026
-4.13906953,1.56479023,0.00738026,0.05565818,0.30796340,0.82411259,0.09990012,0.58956615
-4.13306653,1.58078142,0.00761752,0.05435684,0.30071803,0.84726399,0.09842736,0.58431807
-4.12706353,1.59936004,0.00788748,0.05317168,0.29460482,0.87265142,0.09688654,0.57955887
-4.12106053,1.62069308,0.00818418,0.05213641,0.28973380,0.90032984,0.09529098,0.57537422
-4.11505753,1.64490444,0.00850145,0.05128263,0.28619890,0.93031290,0.09365430,0.57184444
-4.10905453,1.67207266,0.00883305,0.05063923,0.28407937,0.96256846,0.09199084,0.56904643
-4.10305153,1.70222894,0.00917271,0.05023192,0.28344139,0.99701472,0.09031608,0.56705535
-4.09704852,1.73535542,0.00951421,0.05008270,0.28433980,1.03351720,0.08864701,0.56594601
-4.09104552,1.77138390,0.00985151,0.05020954,0.28681956,1.07188688,0.08700235,0.56579373
-4.08504252,1.81019498,0.01017882,0.05062594,0.29091699,1.11187971,0.08540267,0.56667448
-4.07903952,1.85161781,0.01049067,0.05134072,0.29666054,1.15319777,0.08387035,0.56866429
-4.07303652,1.89543069,0.01078206,0.05235782,0.30407101,1.19549226,0.08242939,0.57183789
-4.06703352,1.94136249,0.01104845,0.05367614,0.31316109,1.23836841,0.08110510,0.57626651
-4.06103052,1.98909525,0.01128591,0.05528958,0.32393433,1.28139239,0.07992356,0.58201502
-4.05502751,2.03826783,0.01149109,0.05718703,0.33638338,1.32410005,0.07891105,0.58913841
-4.04902451,2.08848063,0.01166131,0.05935252,0.35048770,1.36600737,0.07809330,0.59767781
-4.04302151,2.13930140,0.01179453,0.06176536,0.36621074,1.40662217,0.07749469,0.60765631
-4.03701851,2.19027191,0.01188940,0.06440042,0.38349684,1.44545681,0.07713739,0.61907456
-4.03101551,2.24091521,0.01194522,0.06722837,0.40226797,1.48204116,0.07704054,0.63190671
-4.02501251,2.29074334,0.01196193,0.07021599,0.42242054,1.51593546,0.07721934,0.64609661
-4.01900950,2.33926513,0.01194006,0.07332656,0.44382257,1.54674227,0.07768436,0.66155476
-4.01300650,2.38599382,0.01188070,0.07652023,0.46631144,1.57411713,0.07844087,0.67815610
-4.00700350,2.43045419,0.01178546,0.07975447,0.48969250,1.59777723,0.07948827,0.69573886
-4.00100050,2.47218915,0.01165640,0.08298453,0.51373872,1.61750777,0.08081978,0.71410477
-3.99499750,2.51076543,0.01149597,0.08616405,0.53819171,1.63316569,0.08242226,0.73302050
-3.98899450,2.54577844,0.01130698,0.08924561,0.56276410,1.64468052,0.08427622,0.75222072
-3.98299150,2.57685626,0.01109252,0.09218149,0.58714343,1.65205249,0.08635607,0.77141250
-3.97698849,2.60366280,0.01085590,0.09492440,0.61099758,1.65534798,0.08863052,0.79028112
-3.97098549,2.62590025,0.01060062,0.09742832,0.63398161,1.65469259,0.09106324,0.80849716
-3.96498249,2.64331104,0.01033032,0.09964946,0.65574578,1.65026243,0.09361357,0.82572459
-3.95897949,2.65567938,0.01004874,0.10154717,0.67594458,1.64227392,0.09623745,0.84162959
-3.95297649,2.66283265,0.00975971,0.10308497,0.69424633,1.63097300,0.09888841,0.85588980
-3.94697349,2.66464269,0.00946709,0.10423145,0.71034297,1.61662416,0.10151863,0.86820367
-3.94097049,2.66102723,0.00917480,0.10496125,0.72395967,1.59950004,0.10407996,0.87829939
-3.93496748,2.65195135,0.00888680,0.10525585,0.73486361,1.57987206,0.10652501,0.88594318
-3.92896448,2.63742911,0.00860708,0.10510424,0.74287171,1.55800272,0.10880809,0.89094642
-3.92296148,2.61752525,0.00833971,0.10450344,0.74785673,1.53413968,0.11088614,0.89317145
-3.91695848,2.59235684,0.00808882,0.10345876,0.74975153,1.50851213,0.11271947,0.89253574
-3.91095548,2.56209472,0.00785864,0.10198387,0.74855118,1.48132922,0.11427244,0.88901418
-3.90495248,2.52696457,0.00765349,0.10010054,0.74431280,1.45278070,0.11551394,0.88263954
-3.89894947,2.48724748,0.00747782,0.09783821,0.73715324,1.42303949,0.11641783,0.87350106
-3.89294647,2.44327960,0.00733617,0.09523322,0.72724450,1.39226569,0.11696313,0.86174117
-3.88694347,2.39545094,0.00723319,0.09232787,0.71480739,1.36061179,0.11713417,0.84755076
-3.88094047,2.34420293,0.00717359,0.08916928,0.70010348,1.32822845,0.11692064,0.83116291
-3.87493747,2.29002470,0.00716208,0.08580811,0.68342603,1.29527033,0.11631752,0.81284574
-3.86893447,2.23344791,0.00720327,0.08229715,0.66509005,1.26190133,0.11532496,0.79289440
-3.86293147,2.17504013,0.00730162,0.07868998,0.64542229,1.22829894,0.11394810,0.77162273
-3.85692846,2.11539663,0.00746122,0.07503953,0.62475132,1.19465699,0.11219684,0.74935474
-3.85092546,2.05513079,0.00768569,0.07139680,0.60339835,1.16118664,0.11008561,0.72641643
-3.84492246,1.99486305,0.00797798,0.06780973,0.58166901,1.12811535,0.10763306,0.70312796
-3.83891946,1.93520878,0.00834016,0.06432214,0.55984645,1.09568368,0.10486176,0.67979650
-3.83291646,1.87676514,0.00877323,0.06097292,0.53818586,1.06414005,0.10179782,0.65670989
-3.82691346,1.82009737,0.00927688,0.05779549,0.51691061,1.03373365,0.09847057,0.63413122
-3.82091046,1.76572483,0.00984935,0.05481732,0.49620994,1.00470586,0.09491203,0.61229430
-3.81490745,1.71410742,0.01048723,0.05205982,0.47623807,0.97728063,0.09115654,0.59140014
-3.80890445,1.66563265,0.01118535,0.04953831,0.45711471,0.95165440,0.08724016,0.57161436
-3.80290145,1.62060418,0.01193668,0.04726221,0.43892666,0.92798615,0.08320015,0.55306560
-3.79689845,1.57923226,0.01273235,0.04523538,0.42173029,0.90638831,0.07907434,0.53584467
-3.79089545,1.54162677,0.01356170,0.04345657,0.40555480,0.88691910,0.07490054,0.52000478
-3.78489245,1.50779326,0.01441239,0.04191997,0.39040583,0.86957685,0.07071588,0.50556249
-3.77888944,1.47763260,0.01527068,0.04061585,0.37626945,0.85429694,0.06655621,0.49249956
-3.77288644,1.45094446,0.01612167,0.03953124,0.36311622,0.84095156,0.06245551,0.48076567
-3.76688344,1.42743499,0.01694971,0.03865065,0.35090532,0.82935265,0.05844532,0.47028194
-3.76088044,1.40672853,0.01773885,0.03795686,0.33958858,0.81925794,0.05455438,0.46094535
-3.75487744,1.38838343,0.01847330,0.03743169,0.32911447,0.81038016,0.05080818,0.45263392
-3.74887444,1.37191139,0.01913799,0.03705678,0.31943200,0.80239890,0.04722879,0.44521269
-3.74287144,1.35679996,0.01971909,0.03681446,0.31049447,0.79497490,0.04383473,0.43854027
-3.73686843,1.34253732,0.02020456,0.03668857,0.30226321,0.78776597,0.04064098,0.43247602
-3.73086543,1.32863843,0.02058464,0.03666524,0.29471110,0.78044402,0.03765911,0.42688744
-3.72486243,1.31467158,0.02085230,0.03673373,0.28782608,0.77271227,0.03489758,0.42165776
-3.71885943,1.30028408,0.02100360,0.03688720,0.28161432,0.76432204,0.03236207,0.41669326
-3.71285643,1.28522599,0.02103797,0.03712343,0.27610318,0.75508801,0.03005588,0.41193013
-3.70685343,1.26937067,0.02095840,0.03744541,0.27134365,0.74490153,0.02798048,0.40734050
-3.70085043,1.25273115,0.02077143,0.03786184,0.26741223,0.73374108,0.02613597,0.40293731
-3.69484742,1.23547118,0.02048714,0.03838749,0.26441196,0.72167939,0.02452155,0.39877770
-3.68884442,1.21791042,0.02011890,0.03904331,0.26247248,0.70888681,0.02313599,0.39496458
-3.68284142,1.20052292,0.01968308,0.03985631,0.26174892,0.69563065,0.02197799,0.39164630
-3.67683842,1.18392881,0.01919862,0.04085921,0.26241946,0.68227033,0.02104644,0.38901404
-3.67083542,1.16887902,0.01868648,0.04208978,0.26468139,0.66924851,0.02034059,0.38729698
-3.66483242,1.15623326,0.01816907,0.04358986,0.26874569,0.65707832,0.01986002,0.38675523
-3.65882941,1.14693190,0.01766961,0.04540409,0.27483008,0.64632712,0.01960460,0.38767067
-3.65282641,1.14196233,0.01721137,0.04757836,0.28315073,0.63759724,0.01957418,0.39033584
-3.64682341,1.14232105,0.01681701,0.05015798,0.29391259,0.63150433,0.01976822,0.39504130
-3.64082041,1.14897263,0.01650785,0.05318563,0.30729892,0.62865415,0.02018538,0.40206187
-3.63481741,1.16280697,0.01630322,0.05669917,0.32346016,0.62961832,0.02082290,0.41164220
-3.62881441,1.18459652,0.01621976,0.06072939,0.34250261,0.63491021,0.02167607,0.42398232
-3.62281141,1.21495504,0.01627091,0.06529772,0.36447750,0.64496148,0.02273761,0.43922385
-3.61680840,1.25429959,0.01646641,0.07041409,0.38937090,0.66010039,0.02399712,0.45743729
-3.61080540,1.30281752,0.01681187,0.07607500,0.41709507,0.68053259,0.02544060,0.47861130
-3.60480240,1.36043979,0.01730852,0.08226189,0.44748175,0.70632521,0.02705008,0.50264433
-3.59879940,1.42682223,0.01795304,0.08893995,0.48027792,0.73739492,0.02880341,0.52933932
-3.59279640,1.50133578,0.01873752,0.09605737,0.51514443,0.77350070,0.03067419,0.55840172
-3.58679340,1.58306661,0.01964953,0.10354529,0.55165781,0.81424159,0.03263193,0.58944117
-3.58079040,1.67082661,0.02067241,0.11131822,0.58931543,0.85906003,0.03464242,0.62197711
-3.57478739,1.76317444,0.02178556,0.11927526,0.62754409,0.90725067,0.03666827,0.65544809
-3.56878439,1.85844684,0.02296500,0.12730190,0.66571188,0.95797481,0.03866971,0.68922473
-3.56278139,1.95479945,0.02418394,0.13527243,0.70314300,1.01028017,0.04060546,0.72262594
-3.55677839,2.05025596,0.02541352,0.14305298,0.73913519,1.06312550,0.04243383,0.75493782
-3.55077539,2.14276418,0.02662357,0.15050497,0.77297897,1.11540930,0.04411392,0.78543456
-3.54477239,2.23025691,0.02778352,0.15748894,0.80397822,1.16600198,0.04560678,0.81340065
-3.53876938,2.31071557,0.02886325,0.16386858,0.83147112,1.21378010,0.04687667,0.83815335
-3.53276638,2.38223411,0.02983401,0.16951484,0.85485061,1.25766174,0.04789218,0.85906470
-3.52676338,2.44308078,0.03066927,0.17430989,0.87358362,1.29664158,0.04862732,0.87558192
-3.52076038,2.49175517,0.03134551,0.17815087,0.88722811,1.32982434,0.04906234,0.88724557
-3.51475738,2.52703837,0.03184298,0.18095315,0.89544727,1.35645526,0.04918447,0.89370459
-3.50875438,2.54803396,0.03214624,0.18265308,0.89802023,1.37594650,0.04898832,0.89472749
-3.50275138,2.55419832,0.03224462,0.18321002,0.89484883,1.38789802,0.04847607,0.89020953
-3.49674837,2.54535890,0.03213248,0.18260762,0.88596020,1.39211243,0.04765741,0.88017524
-3.49074537,2.52171961,0.03180937,0.18085425,0.87150503,1.38860284,0.04654913,0.86477653
-3.48474237,2.48385338,0.03127988,0.17798267,0.85175169,1.37759342,0.04517463,0.84428639
-3.47873937,2.43268191,0.03055347,0.17404876,0.82707649,1.35951261,0.04356299,0.81908856
-3.47273637,2.36944385,0.02964398,0.16912964,0.79795054,1.33497916,0.04174806,0.78966362
-3.46673337,2.29565250,0.02856918,0.16332102,0.76492388,1.30478157,0.03976732,0.75657229
-3.46073037,2.21304507,0.02734999,0.15673405,0.72860756,1.26985170,0.03766062,0.72043662
-3.45472736,2.12352537,0.02600985,0.14949177,0.68965444,1.23123355,0.03546898,0.68191981
-3.44872436,2.02910257,0.02457381,0.14172526,0.64873958,1.19004864,0.03323331,0.64170572
-3.44272136,1.93182812,0.02306780,0.13356978,0.60654088,1.14745909,0.03099330,0.60047864
-3.43671836,1.83373355,0.02151775,0.12516087,0.56372086,1.10463010,0.02878626,0.55890428
-3.43071536,1.73677127,0.01994890,0.11663074,0.52090999,1.06269307,0.02664627,0.51761245
-3.42471236,1.64276050,0.01838508,0.10810489,0.47869234,1.02271100,0.02460336,0.47718212
-3.41870935,1.55334021,0.01684814,0.09969927,0.43759367,0.98564719,0.02268295,0.43812911
-3.41270635,1.46993040,0.01535748,0.09151787,0.39807237,0.95233865,0.02090541,0.40089679
-3.40670335,1.39370288,0.01392971,0.08365095,0.36051330,0.92347493,0.01928590,0.36584983
-3.40070035,1.32556216,0.01257840,0.07617378,0.32522448,0.89958324,0.01783430,0.33327090
-3.39469735,1.26613669,0.01131402,0.06914604,0.29243649,0.88102019,0.01655532,0.30336032
-3.38869435,1.21578033,0.01014395,0.06261177,0.26230438,0.86797035,0.01544887,0.27623839
-3.38269135,1.17458346,0.00907259,0.05659982,0.23491169,0.86045160,0.01451036,0.25194986
-3.37668834,1.14239296,0.00810160,0.05112479,0.21027632,0.85832679,0.01373129,0.23047054
-3.37068534,1.11883975,0.00723015,0.04618834,0.18835774,0.86132116,0.01309980,0.21171524
-3.36468234,1.10337272,0.00645530,0.04178079,0.16906522,0.86904464,0.01260132,0.19554699
-3.35867934,1.09529728,0.00577234,0.03788295,0.15226665,0.88101804,0.01221923,0.18178681
-3.35267634,1.09381691,0.00517515,0.03446809,0.13779761,0.89670180,0.01193554,0.17022389
-3.34667334,1.09807595,0.00465667,0.03150394,0.12547030,0.91552612,0.01173157,0.16062561
-3.34067034,1.10720191,0.00420917,0.02895463,0.11508215,0.93692103,0.01158854,0.15274729
-3.33466733,1.12034545,0.00382467,0.02678266,0.10642376,0.96034499,0.01148819,0.14634124
-3.32866433,1.13671662,0.00349517,0.02495053,0.09928607,0.98531077,0.01141330,0.14116492
-3.32266133,1.15561592,0.00321299,0.02342235,0.09346659,1.01140737,0.01134814,0.13698814
-3.31665833,1.17645886,0.00297094,0.02216516,0.08877458,1.03831696,0.01127888,0.13359902
-3.31065533,1.19879344,0.00276250,0.02114992,0.08503521,1.06582605,0.01119386,0.13080873
-3.30465233,1.22230972,0.00258195,0.02035238,0.08209257,1.09383037,0.01108388,0.12845499
-3.29864932,1.24684139,0.00242446,0.01975358,0.07981169,1.12233330,0.01094229,0.12640421
-3.29264632,1.27235966,0.00228608,0.01934014,0.07807956,1.15143795,0.01076512,0.12455250
-3.28664332,1.29895971,0.00216382,0.01910425,0.07680517,1.18133324,0.01055101,0.12282544
-3.28064032,1.32684080,0.00205558,0.01904350,0.07591879,1.21227503,0.01030122,0.12117689
-3.27463732,1.35628124,0.00196011,0.01916045,0.07537056,1.24456303,0.01001947,0.11958679
-3.26863432,1.38760945,0.00187692,0.01946199,0.07512841,1.27851502,0.00971177,0.11805832
-3.26263132,1.42117300,0.00180626,0.01995868,0.07517565,1.31443975,0.00938625,0.11661438
-3.25662831,1.45730710,0.00174894,0.02066376,0.07550813,1.35261002,0.00905288,0.11529373
-3.25062531,1.49630441,0.00170631,0.02159225,0.07613137,1.39323754,0.00872323,0.11414689
-3.24462231,1.53838781,0.00168013,0.02275989,0.07705748,1.43645099,0.00841022,0.11323204
-3.23861931,1.58368742,0.00167246,0.02418209,0.07830235,1.48227853,0.00812785,0.11261100
-3.23261631,1.63222329,0.00168558,0.02587282,0.07988287,1.53063585,0.00789092,0.11234554
-3.22661331,1.68389448,0.00172192,0.02784364,0.08181456,1.58132036,0.00771479,0.11249418
-3.22061031,1.73847512,0.00178394,0.03010269,0.08410953,1.63401199,0.00761510,0.11310937
-3.21460730,1.79561748,0.00187409,0.03265382,0.08677492,1.68828048,0.00760753,0.11423547
-3.20860430,1.85486187,0.00199472,0.03549588,0.08981176,1.74359880,0.00770758,0.11590719
-3.20260130,1.91565258,0.00214806,0.03862206,0.09321436,1.79936198,0.00793026,0.11814885
-3.19659830,1.97735901,0.00233612,0.04201950,0.09697022,1.85491019,0.00828989,0.12097415
-3.19059530,2.03930054,0.00256070,0.04566906,0.10106033,1.90955491,0.00879982,0.12438656
-3.18459230,2.10077385,0.00282335,0.04954526,0.10545995,1.96260663,0.00947212,0.12838017
-3.17858929,2.16108104,0.00312533,0.05361654,0.11013963,2.01340264,0.01031731,0.13294092
-3.17258629,2.21955704,0.00346763,0.05784561,0.11506664,2.06133332,0.01134404,0.13804806
-3.16658329,2.27559482,0.00385097,0.06219016,0.12020642,2.10586570,0.01255875,0.14367572
-3.16058029,2.32866708,0.00427575,0.06660368,0.12552417,2.14656289,0.01396531,0.14979450
-3.15457729,2.37834347,0.00474215,0.07103652,0.13098642,2.18309870,0.01556472,0.15637288
-3.14857429,2.42430240,0.00525007,0.07543712,0.13656247,2.21526657,0.01735476,0.16337839
-3.14257129,2.46633726,0.00579921,0.07975333,0.14222560,2.24298279,0.01932968,0.17077852
-3.13656828,2.50435679,0.00638906,0.08393385,0.14795404,2.26628384,0.02147996,0.17854113
-3.13056528,2.53837995,0.00701893,0.08792970,0.15373159,2.28531841,0.02379216,0.18663460
-3.12456228,2.56852592,0.00768798,0.09169566,0.15954791,2.30033465,0.02624877,0.19502751
-3.11855928,2.59499995,0.00839522,0.09519168,0.16539845,2.31166370,0.02882826,0.20368798
-3.11255628,2.61807617,0.00913957,0.09838408,0.17128396,2.31970047,0.03150523,0.21258282
-3.10655328,2.63807867,0.00991979,0.10124667,0.17720976,2.32488298,0.03425067,0.22167639
-3.10055028,2.65536172,0.01073457,0.10376157,0.18318469,2.32767142,0.03703238,0.23092955
-3.09454727,2.67029079,0.01158244,0.10591979,0.18921989,2.32852812,0.03981558,0.24029857
-3.08854427,2.68322505,0.01246181,0.10772153,0.19532737,2.32789951,0.04256361,0.24973433
-3.08254127,2.69450259,0.01337094,0.10917614,0.20151867,2.32620095,0.04523878,0.25918170
-3.07653827,2.70442893,0.01430788,0.11030178,0.20780342,2.32380507,0.04780332,0.26857954
-3.07053527,2.71326934,0.01527050,0.11112478,0.21418806,2.32103403,0.05022043,0.27786092
-3.06453227,2.72124516,0.01625639,0.11167869,0.22067480,2.31815591,0.05245539,0.28695408
-3.05852926,2.72853408,0.01726291,0.11200310,0.22726067,2.31538499,0.05447657,0.29578377
-3.05252626,2.73527404,0.01828707,0.11214225,0.23393697,2.31288570,0.05625655,0.30427303
-3.04652326,2.74157013,0.01932558,0.11214353,0.24068898,2.31077949,0.05777307,0.31234552
-3.04052026,2.74750385,0.02037481,0.11205581,0.24749588,2.30915408,0.05900982,0.31992794
-3.03451726,2.75314376,0.02143075,0.11192784,0.25433106,2.30807406,0.05995716,0.32695274
-3.02851426,2.75855671,0.02248901,0.11180670,0.26116266,2.30759203,0.06061255,0.33336075
-3.02251126,2.76381853,0.02354487,0.11173629,0.26795427,2.30775932,0.06098080,0.33910371
-3.01650825,2.76902338,0.02459320,0.11175604,0.27466586,2.30863548,0.06107408,0.34414644
-3.01050525,2.77429104,0.02562855,0.11189991,0.28125488,2.31029576,0.06091162,0.34846858
-3.00450225,2.77977141,0.02664511,0.11219552,0.28767736,2.31283606,0.06051922,0.35206585
-2.99849925,2.78564578,0.02763680,0.11266367,0.29388910,2.31637488,0.05992853,0.35495053
-2.99249625,2.79212481,0.02859727,0.11331809,0.29984691,2.32105219,0.05917606,0.35715135
-2.98649325,2.79944306,0.02951995,0.11416557,0.30550973,2.32702506,0.05830207,0.35871271
-2.98049025,2.80785042,0.03039814,0.11520622,0.31083973,2.33446055,0.05734929,0.35969312
-2.97448724,2.81760081,0.03122506,0.11643409,0.31580337,2.34352604,0.05636161,0.36016319
-2.96848424,2.82893879,0.03199398,0.11783786,0.32037229,2.35437769,0.05538262,0.36020297
-2.96248124,2.84208480,0.03269828,0.11940178,0.32452405,2.36714773,0.05445425,0.35989899
-2.95647824,2.85721981,0.03333162,0.12110655,0.32824276,2.38193137,0.05361545,0.35934101
-2.95047524,2.87447031,0.03388804,0.12293029,0.33151948,2.39877404,0.05290089,0.35861865
-2.94447224,2.89389443,0.03436214,0.12484938,0.33435246,2.41765990,0.05233992,0.35781804
-2.93846923,2.91546991,0.03474920,0.12683925,0.33674704,2.43850222,0.05195562,0.35701861
-2.93246623,2.93908481,0.03504541,0.12887497,0.33871543,2.46113636,0.05176404,0.35629017
-2.92646323,2.96453129,0.03524792,0.13093166,0.34027611,2.48531579,0.05177376,0.35569038
-2.92046023,2.99150307,0.03535509,0.13298477,0.34145304,2.51071149,0.05198558,0.35526263
-2.91445723,3.01959672,0.03536653,0.13501005,0.34227457,2.53691498,0.05239248,0.35503451
-2.90845423,3.04831687,0.03528327,0.13698352,0.34277215,2.56344479,0.05297990,0.35501686
-2.90245123,3.07708527,0.03510777,0.13888116,0.34297886,2.58975648,0.05372614,0.35520342
-2.89644822,3.10525347,0.03484399,0.14067868,0.34292787,2.61525543,0.05460307,0.35557107
-2.89044522,3.13211857,0.03449733,0.14235116,0.34265077,2.63931236,0.05557699,0.35608074
-2.88444222,3.15694162,0.03407463,0.14387284,0.34217610,2.66128050,0.05660969,0.35667890
-2.87843922,3.17896789,0.03358399,0.14521698,0.34152793,2.68051405,0.05765964,0.35729955
-2.87243622,3.19744837,0.03303467,0.14635594,0.34072476,2.69638691,0.05868331,0.35786676
-2.86643322,3.21166145,0.03243686,0.14726140,0.33977871,2.70831094,0.05963649,0.35829755
-2.86043022,3.22093422,0.03180146,0.14790491,0.33869517,2.71575301,0.06047575,0.35850512
-2.85442721,3.22466232,0.03113978,0.14825864,0.33747284,2.71825009,0.06115972,0.35840230
-2.84842421,3.22232768,0.03046332,0.14829630,0.33610431,2.71542169,0.06165046,0.35790506
-2.84242121,3.21351347,0.02978339,0.14799439,0.33457701,2.70697931,0.06191460,0.35693595
-2.83641821,3.19791562,0.02911087,0.14733339,0.33287464,2.69273239,0.06192439,0.35542748
-2.83041521,3.17535058,0.02845586,0.14629911,0.33097889,2.67259079,0.06165852,0.35332501
-2.82441221,3.14575907,0.02782748,0.14488403,0.32887135,2.64656363,0.06110282,0.35058944
-2.81840920,3.10920577,0.02723354,0.14308837,0.32653561,2.61475494,0.06025057,0.34719918
-2.81240620,3.06587514,0.02668040,0.14092108,0.32395925,2.57735625,0.05910272,0.34315161
-2.80640320,3.01606371,0.02617279,0.13840050,0.32113573,2.53463690,0.05766779,0.33846383
-2.80040020,2.96016933,0.02571370,0.13555458,0.31806590,2.48693253,0.05596152,0.33317273
-2.79439720,2.89867807,0.02530435,0.13242080,0.31475924,2.43463255,0.05400641,0.32733433
-2.78839420,2.83214947,0.02494421,0.12904557,0.31123451,2.37816731,0.05183094,0.32102247
-2.78239120,2.76120097,0.02463104,0.12548327,0.30751996,2.31799565,0.04946876,0.31432693
-2.77638819,2.68649219,0.02436108,0.12179487,0.30365292,2.25459352,0.04695768,0.30735101
-2.77038519,2.60870999,0.02412921,0.11804615,0.29967891,2.18844416,0.04433871,0.30020875
-2.76438219,2.52855464,0.02392920,0.11430574,0.29565026,2.12003021,0.04165492,0.29302188
-2.75837919,2.44672792,0.02375396,0.11064295,0.29162430,2.04982801,0.03895049,0.28591668
-2.75237619,2.36392318,0.02359588,0.10712547,0.28766134,1.97830408,0.03626970,0.27902080
-2.74637319,2.28081774,0.02344711,0.10381719,0.28382238,1.90591373,0.03365603,0.27246028
-2.74037019,2.19806747,0.02329988,0.10077613,0.28016688,1.83310140,0.03115137,0.26635680
-2.73436718,2.11630350,0.02314679,0.09805265,0.27675058,1.76030247,0.02879534,0.26082519
-2.72836418,2.03613064,0.02298110,0.09568795,0.27362361,1.68794594,0.02662476,0.25597146
-2.72236118,1.95812719,0.02279688,0.09371306,0.27082895,1.61645753,0.02467317,0.25189114
-2.71635818,1.88284568,0.02258929,0.09214829,0.26840134,1.54626258,0.02297050,0.24866810
-2.71035518,1.81081400,0.02235460,0.09100321,0.26636672,1.47778833,0.02154282,0.24637377
-2.70435218,1.74253645,0.02209028,0.09027706,0.26474232,1.41146513,0.02041212,0.24506676
-2.69834917,1.67849442,0.02179502,0.08995982,0.26353727,1.34772615,0.01959618,0.24479274
-2.69234617,1.61914619,0.02146862,0.09003359,0.26275379,1.28700566,0.01910842,0.24558460
-2.68634317,1.56492569,0.02111191,0.09047438,0.26238895,1.22973548,0.01895778,0.24746278
-2.68034017,1.51624014,0.02072659,0.09125426,0.26243674,1.17633985,0.01914860,0.25043571
-2.67433717,1.47346646,0.02031503,0.09234359,0.26289050,1.12722897,0.01968044,0.25450027
-2.66833417,1.43694649,0.01988014,0.09371337,0.26374545,1.08279115,0.02054795,0.25964228
-2.66233117,1.40698133,0.01942511,0.09533745,0.26500118,1.04338437,0.02174071,0.26583683
-2.65632816,1.38382483,0.01895326,0.09719460,0.26666394,1.00932724,0.02324309,0.27304868
-2.65032516,1.36767668,0.01846790,0.09927020,0.26874852,0.98088998,0.02503415,0.28123242
-2.64432216,1.35867528,0.01797219,0.10155749,0.27127958,0.95828581,0.02708764,0.29033264
-2.63831916,1.35689077,0.01746907,0.10405829,0.27429224,0.94166312,0.02937205,0.30028405
-2.63231616,1.36231852,0.01696121,0.10678315,0.27783192,0.93109862,0.03185081,0.31101153
-2.62631316,1.37487337,0.01645105,0.10975081,0.28195321,0.92659199,0.03448266,0.32243025
-2.62031016,1.39438493,0.01594076,0.11298703,0.28671791,0.92806206,0.03722215,0.33444587
-2.61430715,1.42059425,0.01543241,0.11652291,0.29219212,0.93534471,0.04002036,0.34695486
-2.60830415,1.45315192,0.01492798,0.12039253,0.29844261,0.94819269,0.04282580,0.35984506
-2.60230115,1.49161807,0.01442947,0.12463029,0.30553256,0.96627727,0.04558542,0.37299641
