energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.05852926,2.32283154,0.43279467,2.05728153,0.00019936,0.08749549,0.00228290,0.64694847,0.05447213,0.15150853
-3.05252626,2.30779278,0.43798627,2.07081770,0.00021472,0.08771506,0.00236472,0.63794145,0.04818932,0.13552874
-3.04652326,2.28930976,0.44282052,2.07592434,0.00023920,0.08765486,0.00252199,0.62911517,0.04308892,0.12152648
-3.04052026,2.26736439,0.44740977,2.07259296,0.00027389,0.08731025,0.00276092,0.62038078,0.03911932,0.10954606
-3.03451726,2.24222446,0.45193802,2.06110838,0.00032002,0.08669017,0.00308831,0.61173217,0.03623919,0.09961043
-3.02851426,2.21445675,0.45666103,2.04205745,0.00037900,0.08581740,0.00351137,0.60324887,0.03441752,0.09172576
-3.02251126,2.18492758,0.46190348,2.01632645,0.00045233,0.08472829,0.00403761,0.59509517,0.03363347,0.08588582
-3.01650825,2.15479033,0.46805298,1.98508709,0.00054166,0.08347198,0.00467460,0.58751550,0.03387580,0.08207575
-3.01050525,2.12546009,0.47555109,1.94977139,0.00064871,0.08210913,0.00542973,0.58082614,0.03514206,0.08027525
-3.00450225,2.09857632,0.48488157,1.91203658,0.00077520,0.08071024,0.00630989,0.57540344,0.03743736,0.08046076
-2.99849925,2.07595479,0.49655610,1.87372121,0.00092285,0.07935346,0.00732117,0.57166912,0.04077279,0.08260694
-2.99249625,2.05953095,0.51109811,1.83679440,0.00109329,0.07812223,0.00846843,0.57007306,0.04516356,0.08668705
-2.98649325,2.05129674,0.52902504,1.80330026,0.00128798,0.07710252,0.00975498,0.57107444,0.05062675,0.09267263
-2.98049025,2.05323367,0.55082997,1.77529965,0.00150814,0.07638010,0.01118214,0.57512188,0.05717886,0.10053231
-2.97448724,2.06724480,0.57696305,1.75481153,0.00175468,0.07603770,0.01274890,0.58263346,0.06483322,0.11023011
-2.96848424,2.09508844,0.60781363,1.74375620,0.00202810,0.07615227,0.01445153,0.59397752,0.07359724,0.12172322
-2.96248124,2.13831623,0.64369378,1.74390237,0.00232841,0.07679251,0.01628333,0.60945491,0.08346977,0.13495970
-2.95647824,2.19821814,0.68482379,1.75681984,0.00265509,0.07801662,0.01823436,0.62928368,0.09443865,0.14987604
-2.95047524,2.27577654,0.73132051,1.78383940,0.00300700,0.07987051,0.02029138,0.65358661,0.10647846,0.16639512
-2.94447224,2.37163111,0.78318877,1.82602098,0.00338239,0.08238646,0.02243777,0.68238236,0.11954887,0.18442455
-2.93846923,2.48605596,0.84031658,1.88413077,0.00377881,0.08558235,0.02465370,0.71558057,0.13359348,0.20385573
-2.93246623,2.61894988,0.90247421,1.95862782,0.00419321,0.08946135,0.02691636,0.75298111,0.14853936,0.22456369
-2.92646323,2.76983982,0.96931741,2.04966004,0.00462189,0.09401236,0.02920036,0.79427767,0.16429743,0.24640797
-2.92046023,2.93789772,1.04039467,2.15706923,0.00506067,0.09921089,0.03147830,0.83906548,0.18076370,0.26923449
-2.91445723,3.12196953,1.11515832,2.28040454,0.00550492,0.10502053,0.03372145,0.88685299,0.19782134,0.29287853
-2.90845423,3.32061557,1.19297915,2.41894335,0.00594971,0.11139494,0.03590054,0.93707707,0.21534366,0.31716863
-2.90245123,3.53216016,1.27316396,2.57171851,0.00638999,0.11828014,0.03798668,0.98912103,0.23319789,0.34193152
-2.89644822,3.75474867,1.35497539,2.73755045,0.00682077,0.12561723,0.03995233,1.04233487,0.25124960,0.36699769
-2.89044522,3.98640938,1.43765323,2.91508289,0.00723728,0.13334518,0.04177229,1.09605688,0.26936762,0.39220744
-2.88444222,4.22511751,1.52043629,3.10282039,0.00763521,0.14140370,0.04342471,1.14963573,0.28742932,0.41741723
-2.87843922,4.46885870,1.60258398,3.29916651,0.00801088,0.14973601,0.04489201,1.20245208,0.30532580,0.44250584
-2.87243622,4.71568903,1.68339654,3.50246081,0.00836142,0.15829141,0.04616175,1.25393879,0.32296700,0.46738013
-2.86643322,4.96378904,1.76223313,3.71101357,0.00868496,0.16702738,0.04722731,1.30359901,0.34028616,0.49197993
-2.86043022,5.21150918,1.83852690,3.92313689,0.00898070,0.17591127,0.04808843,1.35102117,0.35724357,0.51628183
-2.85442721,5.45740483,1.91179642,4.13717132,0.00924903,0.18492137,0.04875154,1.39589037,0.37382925,0.54030152
-2.84842421,5.70025913,1.98165296,4.35150717,0.00949152,0.19404727,0.04922982,1.43799565,0.39006427,0.56409432
-2.84242121,5.93909278,2.04780326,4.56460019,0.00971095,0.20328955,0.04954303,1.47723291,0.40600070,0.58775388
-2.83641821,6.17316043,2.11004785,4.77498143,0.00991117,0.21265872,0.04971713,1.51360323,0.42171996,0.61140874
-2.83041521,6.40193387,2.16827502,4.98126155,0.01009700,0.22217347,0.04978357,1.54720687,0.43732952,0.63521697
-2.82441221,6.62507321,2.22245077,5.18212998,0.01027408,0.23185835,0.04977840,1.57823321,0.45295806,0.65935866
-2.81840920,6.84238747,2.27260549,5.37634978,0.01044855,0.24174089,0.04974116,1.60694708,0.46874926,0.68402674
-2.81240620,7.05378693,2.31881808,5.56274918,0.01062691,0.25184837,0.04971362,1.63367220,0.48485423,0.70941624
-2.80640320,7.25922979,2.36119842,5.74021097,0.01081565,0.26220441,0.04973838,1.65877245,0.50142310,0.73571248
-2.80040020,7.45866621,2.39986925,5.90766104,0.01102103,0.27282551,0.04985739,1.68263186,0.51859605,0.76307857
-2.79439720,7.65198275,2.43494844,6.06405733,0.01124876,0.28371780,0.05011049,1.70563430,0.53649404,0.79164280
-2.78839420,7.83895059,2.46653268,6.20838051,0.01150377,0.29487407,0.05053396,1.72814357,0.55520995,0.82148660
-2.78239120,8.01918032,2.49468353,6.33962753,0.01178995,0.30627144,0.05115914,1.75048497,0.57480034,0.85263341
-2.77638819,8.19208612,2.51941653,6.45680890,0.01211003,0.31786959,0.05201128,1.77292901,0.59527838,0.88503937
-2.77038519,8.35686163,2.54069397,6.55895042,0.01246535,0.32960982,0.05310844,1.79567794,0.61660841,0.91858611
-2.76438219,8.51246896,2.55842169,6.64509980,0.01285589,0.34141500,0.05446078,1.81885561,0.63870232,0.95307627
-2.75837919,8.65764206,2.57245012,6.71433809,0.01328018,0.35319036,0.05606999,1.84250110,0.66141823,0.98823204
-2.75237619,8.79090454,2.58257925,6.76579580,0.01373536,0.36482519,0.05792901,1.86656618,0.68456151,1.02369699
-2.74637319,8.91060148,2.58856739,6.79867296,0.01421730,0.37619532,0.06002213,1.89091678,0.70788824,1.05904140
-2.74037019,9.01494406,2.59014307,6.81226233,0.01472069,0.38716631,0.06232521,1.91533820,0.73111110,1.09377080
-2.73436718,9.10206506,2.58701938,6.80597461,0.01523928,0.39759723,0.06480635,1.93954379,0.75390752,1.12733783
-2.72836418,9.17008282,2.57890999,6.77936436,0.01576607,0.40734477,0.06742668,1.96318668,0.77592976,1.15915677
-2.72236118,9.21717065,2.56554582,6.73215524,0.01629354,0.41626758,0.07014143,1.98587394,0.79681658,1.18862038
-2.71635818,9.24162861,2.54669157,6.66426310,0.01681385,0.42423062,0.07290117,2.00718253,0.81620594,1.21511842
-2.71035518,9.24195415,2.52216116,6.57581572,0.01731915,0.43110922,0.07565318,2.02667629,0.83374822,1.23805705
-2.70435218,9.21690841,2.49183125,6.46716779,0.01780170,0.43679290,0.07834291,2.04392315,0.84911935,1.25687830
-2.69834917,9.16557492,2.45565229,6.33891022,0.01825413,0.44118843,0.08091548,2.05851184,0.86203317,1.27107896
-2.69234617,9.08740804,2.41365642,6.19187304,0.01866957,0.44422245,0.08331720,2.07006729,0.87225248,1.28022782
-2.68634317,8.98226874,2.36596208,6.02712146,0.01904176,0.44584310,0.08549694,2.07826408,0.87959818,1.28398078
-2.68034017,8.85044612,2.31277501,5.84594479,0.01936518,0.44602095,0.08740749,2.08283725,0.88395605,1.28209307
-2.67433717,8.69266373,2.25438588,5.64983873,0.01963509,0.44474913,0.08900671,2.08359016,0.88528087,1.27442803
-2.66833417,8.51007034,2.19116457,5.44048126,0.01984751,0.44204256,0.09025853,2.08039896,0.88359755,1.26096224
-2.66233117,8.30421577,2.12355176,5.21970318,0.01999931,0.43793663,0.09113369,2.07321360,0.87899932,1.24178671
-2.65632816,8.07701304,2.05204814,4.98945424,0.02008811,0.43248512,0.09161036,2.06205550,0.87164312,1.21710425
-2.65032516,7.83068863,1.97720193,4.75176618,0.02011228,0.42575782,0.09167441,2.04701197,0.86174223,1.18722313
-2.64432216,7.56772339,1.89959541,4.50871408,0.02007088,0.41783773,0.09131954,2.02822801,0.84955687,1.15254754
-2.63831916,7.29078685,1.81983110,4.26237740,0.01996365,0.40881816,0.09054713,2.00589591,0.83538304,1.11356519
-2.63231616,7.00266809,1.73851825,4.01480218,0.01979093,0.39879985,0.08936592,1.98024346,0.81954039,1.07083287
-2.62631316,6.70620623,1.65626028,3.76796580,0.01955363,0.38788814,0.08779150,1.95152152,0.80235965,1.02496053
-2.62031016,6.40422375,1.57364358,3.52374534,0.01925324,0.37619052,0.08584566,1.91999177,0.78417051,0.97659476
-2.61430715,6.09946533,1.49122817,3.28389066,0.01889179,0.36381449,0.08355561,1.88591550,0.76529043,0.92640229
-2.60830415,5.79454473,1.40954039,3.05000282,0.01847183,0.35086576,0.08095313,1.84954404,0.74601507,0.87505432
-2.60230115,5.49190153,1.32906786,2.82351847,0.01799646,0.33744702,0.07807366,1.81111160,0.72661081,0.82321222
-2.59629815,5.19376904,1.25025664,2.60570023,0.01746928,0.32365707,0.07495538,1.77083084,0.70730970,0.77151508
-2.59029515,4.90215408,1.17351048,2.39763305,0.01689448,0.30959044,0.07163829,1.72889140,0.68830696,0.72056961
-2.58429215,4.61882842,1.09919205,2.20022629,0.01627673,0.29533728,0.06816336,1.68546146,0.66976116,0.67094247
-2.57828914,4.34533148,1.02762569,2.01422078,0.01562123,0.28098367,0.06457172,1.64069210,0.65179682,0.62315518
-2.57228614,4.08298273,0.95910153,1.84020028,0.01493369,0.26661203,0.06090392,1.59472405,0.63450915,0.57768149
-2.56628314,3.83290237,0.89388042,1.67860638,0.01422025,0.25230175,0.05719931,1.54769619,0.61797049,0.53494706
-2.56028014,3.59603805,0.83219941,1.52975581,0.01348743,0.23812977,0.05349548,1.49975516,0.60223786,0.49533111
-2.55427714,3.37319539,0.77427722,1.39385928,0.01274209,0.22417125,0.04982787,1.45106519,0.58736103,0.45916956
-2.54827414,3.16506997,0.72031959,1.27104072,0.01199132,0.21049997,0.04622936,1.40181742,0.57339053,0.42675930
-2.54227114,2.97227856,0.67052396,1.16135603,0.01124232,0.19718870,0.04273009,1.35223774,0.56038479,0.39836302
-2.53626813,2.79538726,0.62508329,1.06481048,0.01050234,0.18430930,0.03935727,1.30259263,0.54841621,0.37421412
-2.53026513,2.63493506,0.58418888,0.98137398,0.00977850,0.17193260,0.03613509,1.25319234,0.53757525,0.35452123
-2.52426213,2.49145115,0.54803194,0.91099368,0.00907776,0.16012810,0.03308473,1.20439103,0.52797272,0.33947188
-2.51825913,2.36546512,0.51680380,0.85360334,0.00840671,0.14896341,0.03022438,1.15658373,0.51973965,0.32923505
-2.51225613,2.25750947,0.49069484,0.80912933,0.00777154,0.13850352,0.02756934,1.11020014,0.51302501,0.32396226
-2.50625313,2.16811442,0.46989200,0.77749299,0.00717789,0.12880990,0.02513211,1.06569551,0.50799129,0.32378714
-2.50025013,2.09779542,0.45457501,0.75860945,0.00663078,0.11993955,0.02292255,1.02353905,0.50480828,0.32882333
-2.49424712,2.04703412,0.44491139,0.75238308,0.00613455,0.11194390,0.02094799,0.98420046,0.50364530,0.33916092
-2.48824412,2.01625402,0.44105038,0.75869994,0.00569278,0.10486780,0.01921341,0.94813527,0.50466253,0.35486144
-2.48224112,2.00579214,0.44311599,0.77741759,0.00530828,0.09874847,0.01772154,0.91576972,0.50800192,0.37595184
-2.47623812,2.01586844,0.45119930,0.80835296,0.00498301,0.09361461,0.01647303,0.88748610,0.51377816,0.40241772
-2.47023512,2.04655467,0.46535031,0.85126888,0.00471811,0.08948557,0.01546651,0.86360912,0.52207043,0.43419622
-2.46423212,2.09774443,0.48556976,0.90586010,0.00451389,0.08637082,0.01469870,0.84439406,0.53291523,0.47116908
-2.45822911,2.16912627,0.51180098,0.97173963,0.00436985,0.08426949,0.01416451,0.83001733,0.54630095,0.51315646
-2.45222611,2.26016150,0.54392244,1.04842637,0.00428467,0.08317030,0.01385702,0.82056976,0.56216436,0.55991174
-2.44622311,2.37006816,0.58174116,1.13533480,0.00425629,0.08305167,0.01376761,0.81605302,0.58038934,0.61111808
-2.44022011,2.49781255,0.62498769,1.23176781,0.00428194,0.08388219,0.01388590,0.81637920,0.60080801,0.66638692
-2.43421711,2.64210937,0.67331276,1.33691344,0.00435817,0.08562132,0.01419986,0.82137370,0.62320413,0.72525890
-2.42821411,2.80143114,0.72628635,1.44984624,0.00448093,0.08822051,0.01469577,0.83078104,0.64731884,0.78720736
-2.42221111,2.97402749,0.78339941,1.56953395,0.00464565,0.09162451,0.01535834,0.84427371,0.67285840,0.85164457
-2.41620810,3.15795412,0.84406852,1.69484986,0.00484732,0.09577302,0.01617073,0.86146328,0.69950374,0.91793071
-2.41020510,3.35111131,0.90764389,1.82459095,0.00508056,0.10060259,0.01711469,0.88191374,0.72692129,0.98538549
-2.40420210,3.55129099,0.97342054,1.95750182,0.00533973,0.10604865,0.01817069,0.90515634,0.75477486,1.05330201
-2.39819910,3.75623129,1.04065290,2.09230385,0.00561907,0.11204778,0.01931815,0.93070543,0.78273790,1.12096264
-2.39219610,3.96367672,1.10857234,2.22772880,0.00591275,0.11853993,0.02053562,0.95807490,0.81050577,1.18765623
-2.38619310,4.17144212,1.17640733,2.36255587,0.00621509,0.12547062,0.02180115,0.98679446,0.83780736,1.25269607
-2.38019010,4.37747777,1.24340552,2.49565056,0.00652062,0.13279302,0.02309255,1.01642528,0.86441575,1.31543796
-2.37418709,4.57993300,1.30885711,2.62600382,0.00682423,0.14046969,0.02438786,1.04657447,0.89015721,1.37529742
-2.36818409,4.77721540,1.37211824,2.75276943,0.00712133,0.14847402,0.02566566,1.07690766,0.91491821,1.43176547
-2.36218109,4.96804267,1.43263359,2.87529772,0.00740797,0.15679110,0.02690559,1.10715936,0.93865002,1.48442203
-2.35617809,5.15148404,1.48995695,2.99316340,0.00768096,0.16541799,0.02808873,1.13714049,0.96137052,1.53294639
-2.35017509,5.32698893,1.54376848,3.10618580,0.00793799,0.17436334,0.02919802,1.16674263,0.98316303,1.57712394
-2.34417209,5.49440027,1.59388783,3.21443973,0.00817769,0.18364621,0.03021866,1.19593880,1.00417202,1.61684893
-2.33816908,5.65395112,1.64028191,3.31825556,0.00839974,0.19329421,0.03113842,1.22478036,1.02459560,1.65212277
-2.33216608,5.80624341,1.68306682,3.41820797,0.00860489,0.20334081,0.03194793,1.25339015,1.04467508,1.68304790
-2.32616308,5.95220904,1.72250331,3.51509280,0.00879498,0.21382205,0.03264083,1.28195185,1.06468167,1.70981728
-2.32016008,6.09305397,1.75898580,3.60989254,0.00897290,0.22477267,0.03321390,1.31069577,1.08490091,1.73270002
-2.31415708,6.23018729,1.79302499,3.70373149,0.00914254,0.23622189,0.03366701,1.33988177,1.10561529,1.75202349
-2.30815408,6.36513805,1.82522486,3.79782208,0.00930868,0.24818896,0.03400306,1.36977973,1.12708585,1.76815299
-2.30215108,6.49946342,1.85625482,3.89340474,0.00947688,0.26067875,0.03422770,1.40064853,1.14953350,1.78146966
-2.29614807,6.63465258,1.88681827,3.99168382,0.00965329,0.27367777,0.03434913,1.43271459,1.17312108,1.79234808
-2.29014507,6.77203104,1.91761911,4.09376269,0.00984448,0.28715056,0.03437762,1.46615094,1.19793700,1.80113434
-2.28414207,6.91267039,1.94932770,4.20058107,0.01005721,0.30103712,0.03432517,1.50105804,1.22398154,1.80812604
-2.27813907,7.05730839,1.98254804,4.31285767,0.01029816,0.31525119,0.03420495,1.53744755,1.25115661,1.81355530
-2.27213607,7.20628389,2.01778777,4.43104124,0.01057374,0.32967990,0.03403086,1.57522997,1.27925969,1.81757565
-2.26613307,7.35949041,2.05543258,4.55527227,0.01088980,0.34418465,0.03381699,1.61420723,1.30798279,1.82025367
-2.26013007,7.51635127,2.09572614,4.68535751,0.01125142,0.35860346,0.03357714,1.65407066,1.33691652,1.82156596
-2.25412706,7.67581802,2.13875679,4.82075859,0.01166262,0.37275466,0.03332442,1.69440500,1.36555958,1.82140165
-2.24812406,7.83639269,2.18445139,4.96059526,0.01212622,0.38644182,0.03307079,1.73469837,1.39333343,1.81957036
-2.24212106,7.99617297,2.23257664,5.10366306,0.01264361,0.39945979,0.03282680,1.77435790,1.41960176,1.81581525
-2.23611806,8.15291823,2.28274769,5.24846464,0.01321465,0.41160149,0.03260129,1.81273057,1.44369386,1.80983055
-2.23011506,8.30413306,2.33444351,5.39325294,0.01383752,0.42266529,0.03240126,1.84912818,1.46493108,1.80128242
-2.22411206,8.44716408,2.38702796,5.53608417,0.01450872,0.43246248,0.03223177,1.88285529,1.48265500,1.78983215
-2.21810905,8.57930502,2.43977557,5.67487808,0.01522305,0.44082452,0.03209589,1.91323876,1.49625617,1.77516030
-2.21210605,8.69790461,2.49190050,5.80748255,0.01597365,0.44760975,0.03199480,1.93965738,1.50520169,1.75699041
-2.20610305,8.80047202,2.54258713,5.93173970,0.01675212,0.45270912,0.03192785,1.96156988,1.50906058,1.73511089
-2.20010005,8.88477430,2.59102091,6.04555067,0.01754866,0.45605070,0.03189279,1.97854007,1.50752535,1.70939389
-2.19409705,8.94892149,2.63641780,6.14693643,0.01835230,0.45760271,0.03188589,1.99025749,1.50042872,1.67981000
-2.18809405,8.99143529,2.67805106,6.23409246,0.01915111,0.45737497,0.03190221,1.99655265,1.48775462,1.64643806
-2.18209105,9.01129860,2.71527432,6.30543545,0.01993247,0.45541859,0.03193584,1.99740602,1.46964279,1.60946941
-2.17608804,9.00798410,2.74753992,6.35964080,0.02068345,0.45182401,0.03198013,1.99295022,1.44638677,1.56920640
-2.17008504,8.98146143,2.77441205,6.39567015,0.02139104,0.44671746,0.03202798,1.98346540,1.41842522,1.52605539
-2.16408204,8.93218357,2.79557437,6.41278865,0.02204256,0.44025600,0.03207201,1.96936804,1.38632714,1.48051444
-2.15807904,8.86105406,2.81083216,6.41057232,0.02262594,0.43262142,0.03210487,1.95119386,1.35077155,1.43315660
-2.15207604,8.76937762,2.82010924,6.38890594,0.02313009,0.42401331,0.03211943,1.92957564,1.31252270,1.38460957
-2.14607304,8.65879764,2.82344028,6.34797261,0.02354515,0.41464163,0.03210893,1.90521729,1.27240195,1.33553299
-2.14007004,8.53122397,2.82095910,6.28823599,0.02386281,0.40471904,0.03206725,1.87886529,1.23125775,1.28659435
-2.13406703,8.38875526,2.81288401,6.21041664,0.02407648,0.39445359,0.03198901,1.85127922,1.18993497,1.23844499
-2.12806403,8.23359977,2.79950091,6.11546374,0.02418153,0.38404171,0.03186972,1.82320244,1.14924511,1.19169716
-2.12206103,8.06799829,2.78114547,6.00452360,0.02417534,0.37366223,0.03170593,1.79533469,1.10993867,1.14690334
-2.11605803,7.89415271,2.75818500,5.87890626,0.02405743,0.36347127,0.03149528,1.76830750,1.07268073,1.10453873
-2.11005503,7.71416303,2.73100124,5.74005129,0.02382944,0.35359842,0.03123662,1.74266365,1.03803097,1.06498754
-2.10405203,7.52997498,2.69997471,5.58949396,0.02349505,0.34414433,0.03093001,1.71884137,1.00642855,1.02853372
-2.09804902,7.34333975,2.66547134,5.42883253,0.02305990,0.33517955,0.03057678,1.69716384,0.97818254,0.99535626
-2.09204602,7.15578663,2.62783195,5.25969750,0.02253140,0.32674480,0.03017952,1.67783421,0.95346800,0.96552908
-2.08604302,6.96860876,2.58736477,5.08372340,0.02191850,0.31885258,0.02974201,1.66093607,0.93232765,0.93902543
-2.08004002,6.78286115,2.54434135,4.90252348,0.02123143,0.31148976,0.02926919,1.64643912,0.91467879,0.91572619
-2.07403702,6.59937020,2.49899565,4.71766765,0.02048146,0.30462134,0.02876706,1.63420939,0.90032488,0.89543160
-2.06803402,6.41875292,2.45152624,4.53066390,0.01968051,0.29819474,0.02824255,1.62402342,0.88897113,0.87787576
-2.06203102,6.24144389,2.40210107,4.34294304,0.01884089,0.29214473,0.02770340,1.61558535,0.88024304,0.86274299
-2.05602801,6.06772801,2.35086453,4.15584693,0.01797493,0.28639853,0.02715797,1.60854606,0.87370711,0.84968519
-2.05002501,5.89777647,2.29794603,3.97061981,0.01709472,0.28088094,0.02661507,1.60252326,0.86889251,0.83833951
-2.04402201,5.73168385,2.24346939,3.78840261,0.01621179,0.27551917,0.02608372,1.59712159,0.86531283,0.82834542
-2.03801901,5.56950409,2.18756261,3.61022980,0.01533687,0.27024726,0.02557302,1.59195171,0.86248689,0.81936037
-2.03201601,5.41128344,2.13036693,3.43702847,0.01447967,0.26500976,0.02509185,1.58664765,0.85995776,0.81107361
-2.02601301,5.25708859,2.07204494,3.26961905,0.01364868,0.25976471,0.02464870,1.58088158,0.85730925,0.80321749
-2.02001001,5.10702880,2.01278686,3.10871733,0.01285108,0.25448566,0.02425143,1.57437566,0.85417942,0.79557594
-2.01400700,4.96127106,1.95281479,2.95493731,0.01209263,0.24916271,0.02390709,1.56691042,0.85027052,0.78798993
-2.00800400,4.82004779,1.89238449,2.80879429,0.01137765,0.24380267,0.02362174,1.55832981,0.84535535,0.78035986
-2.00200100,4.68365709,1.83178460,2.67070809,0.01070904,0.23842825,0.02340023,1.54854265,0.83928003,0.77264479
-1.99599800,4.55245574,1.77133328,2.54100587,0.01008833,0.23307641,0.02324610,1.53752089,0.83196312,0.76485903
-1.98999500,4.42684589,1.71137251,2.41992442,0.00951574,0.22779603,0.02316147,1.52529500,0.82339172,0.75706602
-1.98399200,4.30725626,1.65226021,2.30761193,0.00899039,0.22264500,0.02314692,1.51194688,0.81361474,0.74937028
-1.97798899,4.19411928,1.59436077,2.20412901,0.00851036,0.21768695,0.02320148,1.49760084,0.80273400,0.74190765
-1.97198599,4.08784555,1.53803434,2.10944939,0.00807294,0.21298768,0.02332257,1.48241327,0.79089368,0.73483443
-1.96598299,3.98879715,1.48362562,2.02346022,0.00767473,0.20861169,0.02350608,1.46656155,0.77826885,0.72831608
-1.95997999,3.89726143,1.43145250,1.94596249,0.00731191,0.20461876,0.02374640,1.45023271,0.76505357,0.72251582
-1.95397699,3.81342677,1.38179550,1.87667183,0.00698036,0.20106088,0.02403655,1.43361235,0.75144918,0.71758389
-1.94797399,3.73736158,1.33488814,1.81522018,0.00667584,0.19797963,0.02436833,1.41687439,0.73765340,0.71364779
-1.94197099,3.66899788,1.29090916,1.76115860,0.00639419,0.19540412,0.02473248,1.40017174,0.72385052,0.71080399
-1.93596798,3.60812047,1.24997664,1.71396178,0.00613140,0.19334956,0.02511897,1.38362852,0.71020312,0.70911155
-1.92996498,3.55436224,1.21214464,1.67303443,0.00588382,0.19181657,0.02551720,1.36733370,0.69684562,0.70858778
-1.92396198,3.50720631,1.17740234,1.63771989,0.00564817,0.19079115,0.02591631,1.35133658,0.68387967,0.70920637
-1.91795898,3.46599499,1.14567594,1.60731101,0.00542166,0.19024537,0.02630555,1.33564402,0.67137161,0.71089777
-1.91195598,3.42994565,1.11683324,1.58106343,0.00520203,0.19013870,0.02667452,1.32021953,0.65935189,0.71355222
-1.90595298,3.39817292,1.09069076,1.55821098,0.00498758,0.19041997,0.02701361,1.30498418,0.64781632,0.71702499
-1.89994997,3.36971668,1.06702318,1.53798296,0.00477715,0.19102967,0.02731430,1.28981928,0.63672905,0.72114387
-1.89394697,3.34357488,1.04557488,1.51962296,0.00457013,0.19190274,0.02756948,1.27457080,0.62602705,0.72571856
-1.88794397,3.31874007,1.02607292,1.50240851,0.00436643,0.19297151,0.02777379,1.25905530,0.61562584,0.73055158
-1.88194097,3.29423824,1.00824120,1.48567096,0.00416641,0.19416875,0.02792388,1.24306727,0.60542610,0.73545028
-1.87593797,3.26916854,0.99181515,1.46881482,0.00397085,0.19543062,0.02801865,1.22638767,0.59532101,0.74023951
-1.86993497,3.24274216,0.97655629,1.45133575,0.00378087,0.19669946,0.02805938,1.20879338,0.58520381,0.74477423
-1.86393197,3.21431878,0.96226612,1.43283628,0.00359788,0.19792621,0.02804986,1.19006727,0.57497542,0.74895167
-1.85792896,3.18343883,0.94879865,1.41303862,0.00342347,0.19907237,0.02799637,1.17000851,0.56455172,0.75272230
-1.85192596,3.14984996,0.93607095,1.39179373,0.00325939,0.20011142,0.02790761,1.14844275,0.55387020,0.75609910
-1.84592296,3.11352640,0.92407113,1.36908604,0.00310743,0.20102961,0.02779450,1.12523176,0.54289567,0.75916452
-1.83991996,3.07467971,0.91286328,1.34503347,0.00296936,0.20182603,0.02766996,1.10028208,0.53162484,0.76207469
-1.83391696,3.03376030,0.90258889,1.31988237,0.00284691,0.20251210,0.02754845,1.07355227,0.52008953,0.76506054
-1.82791396,2.99144884,0.89346452,1.29399748,0.00274163,0.20311023,0.02744560,1.04505846,0.50835827,0.76842538
-1.82191096,2.94863767,0.88577552,1.26784694,0.00265489,0.20365205,0.02737765,1.01487773,0.49653630,0.77253898
-1.81590795,2.90640228,0.87986590,1.24198289,0.00258781,0.20417594,0.02736084,0.98314941,0.48476388,0.77782806
-1.80990495,2.86596374,0.87612443,1.21701821,0.00254121,0.20472427,0.02741081,0.95007375,0.47321283,0.78476337
-1.80390195,2.82864324,0.87496744,1.19360025,0.00251560,0.20534031,0.02754196,0.91590846,0.46208158,0.79384373
-1.79789895,2.79581036,0.87681895,1.17238251,0.00251109,0.20606499,0.02776679,0.88096279,0.45158871,0.80557751
-1.79189595,2.76882705,0.88208861,1.15399548,0.00252744,0.20693381,0.02809533,0.84558969,0.44196536,0.82046218
-1.78589295,2.74898964,0.89114871,1.13901769,0.00256398,0.20797379,0.02853458,0.81017631,0.43344668,0.83896274
-1.77988994,2.73747124,0.90431084,1.12794829,0.00261967,0.20920095,0.02908806,0.77513316,0.42626272,0.86148992
-1.77388694,2.73526722,0.92180366,1.12118226,0.00269307,0.21061818,0.02975549,0.74088256,0.42062915,0.88837904
-1.76788394,2.74314596,0.94375254,1.11898946,0.00278235,0.21221379,0.03053254,0.70784676,0.41673815,0.91987053
-1.76188094,2.76160749,0.97016237,1.12149830,0.00288535,0.21396073,0.03141077,0.67643633,0.41474991,0.95609300
-1.75587794,2.79085172,1.00090444,1.12868501,0.00299961,0.21581661,0.03237773,0.64703911,0.41478510,0.99704983
-1.74987494,2.83075799,1.03570810,1.14036886,0.00312240,0.21772444,0.03341713,0.62001030,0.41691860,1.04260982
-1.74387194,2.88087696,1.07415817,1.15621371,0.00325080,0.21961417,0.03450929,0.59566387,0.42117490,1.09250263
-1.73786893,2.94043530,1.11569809,1.17573593,0.00338176,0.22140487,0.03563160,0.57426546,0.42752520,1.14631936
-1.73186593,3.00835321,1.15963937,1.19831839,0.00351217,0.22300750,0.03675918,0.55602696,0.43588649,1.20351827
-1.72586293,3.08327390,1.20517684,1.22322994,0.00363897,0.22432814,0.03786559,0.54110279,0.44612257,1.26343572
-1.71985993,3.16360387,1.25140949,1.24964967,0.00375918,0.22527151,0.03892370,0.52958758,0.45804702,1.32530178
-1.71385693,3.24756211,1.29736601,1.27669498,0.00387001,0.22574464,0.03990646,0.52151541,0.47142781,1.38826010
-1.70785393,3.33323613,1.34203414,1.30345205,0.00396894,0.22566052,0.04078779,0.51686013,0.48599361,1.45139105
-1.70185093,3.41864221,1.38439257,1.32900782,0.00405380,0.22494147,0.04154340,0.51553673,0.50144126,1.51373727
-1.69584792,3.50178714,1.42344396,1.35248166,0.00412283,0.22352228,0.04215157,0.51740348,0.51744412,1.57433058
