energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-5.85592796,10.11588603,1.66300676,5.48542867,0.13217659,0.02587549,0.38395699,2.98501662,1.63491043,0.44390485
-5.84992496,10.20256954,1.59843588,5.56622973,0.13431227,0.02545437,0.39014063,2.98922639,1.64391732,0.44732416
-5.84392196,10.27348721,1.53523802,5.64095564,0.13624188,0.02500944,0.39524229,2.98721689,1.64945387,0.44939924
-5.83791896,10.32421982,1.47341650,5.70649827,0.13790191,0.02453395,0.39909096,2.97810878,1.65096840,0.44999589
-5.83191596,10.35059262,1.41291979,5.75986800,0.13922806,0.02402202,0.40153390,2.96111080,1.64794845,0.44900250
-5.82591296,10.34878413,1.35365176,5.79826523,0.14015754,0.02346887,0.40244059,2.93554362,1.63993750,0.44633290
-5.81990995,10.31542975,1.29548362,5.81914936,0.14063138,0.02287088,0.40170620,2.90086197,1.62655107,0.44192875
-5.81390695,10.24771740,1.23826695,5.82030319,0.14059669,0.02222572,0.39925455,2.85667417,1.60749146,0.43576129
-5.80790395,10.14347157,1.18184706,5.79989100,0.14000891,0.02153238,0.39504043,2.80275824,1.58256043,0.42783245
-5.80190095,10.00122275,1.12607593,5.75650821,0.13883362,0.02079116,0.38905108,2.73907382,1.55166920,0.41817517
-5.79589795,9.82025904,1.07082428,5.68922080,0.13704817,0.02000370,0.38130697,2.66576916,1.51484526,0.40685303
-5.78989495,9.60065749,1.01599184,5.59759282,0.13464281,0.01917290,0.37186154,2.58318281,1.47223547,0.39395906
-5.78389195,9.34329325,0.96151561,5.48170053,0.13162137,0.01830282,0.36080012,2.49183944,1.42410528,0.37961376
-5.77788894,9.04982535,0.90737549,5.34213238,0.12800139,0.01739858,0.34823791,2.39244005,1.37083399,0.36396241
-5.77188594,8.72265920,0.85359733,5.17997447,0.12381378,0.01646620,0.33431705,2.28584640,1.31290611,0.34717172
-5.76588294,8.36488655,0.80025311,4.99678158,0.11910196,0.01551246,0.31920303,2.17306041,1.25089913,0.32942590
-5.75987994,7.98020495,0.74745858,4.79453485,0.11392051,0.01454467,0.30308032,2.05519911,1.18546817,0.31092223
-5.75387694,7.57281961,0.69536850,4.57558745,0.10833349,0.01357051,0.28614758,1.93346602,1.11732826,0.29186642
-5.74787394,7.14733149,0.64416993,4.34260040,0.10241243,0.01259781,0.26861252,1.80912014,1.04723478,0.27246769
-5.74187094,6.70861594,0.59407401,4.09847097,0.09623408,0.01163434,0.25068661,1.68344380,0.97596304,0.25293401
-5.73586793,6.26169681,0.54530677,3.84625660,0.08987809,0.01068767,0.23257985,1.55771050,0.90428780,0.23346739
-5.72986493,5.81162100,0.49809960,3.58909734,0.08342473,0.00976492,0.21449579,1.43315404,0.83296349,0.21425959
-5.72386193,5.36333819,0.45267979,3.33013985,0.07695259,0.00887263,0.19662697,1.31094020,0.76270599,0.19548827
-5.71785893,4.92159045,0.40926171,3.07246585,0.07053656,0.00801666,0.17915089,1.19214174,0.69417656,0.17731375
-5.71185593,4.49081530,0.36803904,2.81902761,0.06424606,0.00720204,0.16222672,1.07771775,0.62796841,0.15987645
-5.70585293,4.07506547,0.32917829,2.57259268,0.05814353,0.00643292,0.14599271,0.96849776,0.56459633,0.14329509
-5.69984992,3.67794732,0.29281396,2.33569922,0.05228332,0.00571253,0.13056450,0.86517097,0.50448962,0.12766563
-5.69384692,3.30257905,0.25904533,2.11062313,0.04671090,0.00504315,0.11603417,0.76828074,0.44798819,0.11306096
-5.68784392,2.95156859,0.22793491,1.89935716,0.04146249,0.00442614,0.10247014,0.67822401,0.39534189,0.09953130
-5.68184092,2.62701048,0.19950852,1.70360157,0.03656500,0.00386202,0.08991775,0.59525537,0.34671278,0.08710527
-5.67583792,2.33049961,0.17375679,1.52476564,0.03203623,0.00335046,0.07840054,0.51949514,0.30217987,0.07579143
-5.66983492,2.06315952,0.15063778,1.36397828,0.02788549,0.00289047,0.06792202,0.45094080,0.26174605,0.06558035
-5.66383192,1.82568206,0.13008068,1.22210617,0.02411426,0.00248040,0.05846790,0.38948094,0.22534657,0.05644692
-5.65782891,1.61837511,0.11199000,1.09977714,0.02071711,0.00211812,0.05000855,0.33491091,0.19285874,0.04835288
-5.65182591,1.44121473,0.09625022,0.99740664,0.01768276,0.00180111,0.04250171,0.28694938,0.16411210,0.04124946
-5.64582291,1.29389845,0.08273053,0.91522495,0.01499509,0.00152657,0.03589519,0.24525504,0.13889891,0.03507999
-5.63981991,1.17589643,0.07128937,0.85330313,0.01263424,0.00129151,0.03012955,0.20944271,0.11698428,0.02978235
-5.63381691,1.08649786,0.06177865,0.81157585,0.01057766,0.00109292,0.02514065,0.17909840,0.09811574,0.02529132
-5.62781391,1.02485037,0.05404750,0.78985956,0.00880106,0.00092776,0.02086194,0.15379278,0.08203192,0.02154059
-5.62181091,0.98999100,0.04794535,0.78786501,0.00727931,0.00079314,0.01722658,0.13309286,0.06847023,0.01846452
-5.61580790,0.98086775,0.04332441,0.80520354,0.00598720,0.00068631,0.01416922,0.11657157,0.05717334,0.01599964
-5.60980490,0.99635182,0.04004143,0.84138715,0.00490011,0.00060474,0.01162744,0.10381535,0.04789440,0.01408577
-5.60380190,1.03524080,0.03795883,0.89582275,0.00399449,0.00054618,0.00954297,0.09442965,0.04040115,0.01266685
-5.59779890,1.09625416,0.03694528,0.96780152,0.00324830,0.00050866,0.00786253,0.08804265,0.03447878,0.01169154
-5.59179590,1.17802258,0.03687575,1.05648478,0.00264130,0.00049052,0.00653845,0.08430726,0.02993186,0.01111347
-5.58579290,1.27907308,0.03763123,1.16088784,0.00215521,0.00049039,0.00552899,0.08290178,0.02658525,0.01089139
-5.57978989,1.39781245,0.03909814,1.27986396,0.00177382,0.00050724,0.00479847,0.08352947,0.02428423,0.01098903
-5.57378689,1.53251106,0.04116770,1.41209000,0.00148301,0.00054030,0.00431722,0.08591726,0.02289409,0.01137487
-5.56778389,1.68128961,0.04373514,1.55605598,0.00127070,0.00058911,0.00406127,0.08981406,0.02229904,0.01202177
-5.56178089,1.84211079,0.04669914,1.71006009,0.00112670,0.00065341,0.00401202,0.09498868,0.02240090,0.01290658
-5.55577789,2.01277780,0.04996133,1.87221074,0.00104265,0.00073319,0.00415573,0.10122783,0.02311737,0.01400956
-5.54977489,2.19094083,0.05342606,2.04043657,0.00101177,0.00082861,0.00448291,0.10833416,0.02438026,0.01531392
-5.54377189,2.37411260,0.05700046,2.21250524,0.00102873,0.00093992,0.00498764,0.11612461,0.02613348,0.01680521
-5.53776888,2.55969294,0.06059474,2.38605093,0.00108937,0.00106750,0.00566686,0.12442904,0.02833109,0.01847082
-5.53176588,2.74500229,0.06412278,2.55861024,0.00119057,0.00121170,0.00651960,0.13308927,0.03093535,0.02029935
-5.52576288,2.92732289,0.06750297,2.72766545,0.00132996,0.00137286,0.00754615,0.14195841,0.03391473,0.02228010
-5.51975988,3.10394645,0.07065921,2.89069374,0.00150579,0.00155122,0.00874725,0.15090049,0.03724216,0.02440250
-5.51375688,3.27222628,0.07352208,3.04522057,0.00171666,0.00174683,0.01012328,0.15979032,0.04089320,0.02665556
-5.50775388,3.42963163,0.07602996,3.18887504,0.00196137,0.00195953,0.01167350,0.16851346,0.04484451,0.02902742
-5.50175088,3.57380198,0.07813018,3.31944500,0.00223877,0.00218886,0.01339525,0.17696629,0.04907237,0.03150480
-5.49574787,3.70259886,0.07978004,3.43492949,0.00254758,0.00243400,0.01528336,0.18505596,0.05355140,0.03407260
-5.48974487,3.81415282,0.08094762,3.53358644,0.00288630,0.00269374,0.01732950,0.19270039,0.05825358,0.03671354
-5.48374187,3.90690368,0.08161233,3.61397352,0.00325309,0.00296640,0.01952181,0.19982798,0.06314740,0.03940784
-5.47773887,3.97963232,0.08176518,3.67498058,0.00364574,0.00324986,0.02184454,0.20637729,0.06819741,0.04213300
-5.47173587,4.03148301,0.08140869,3.71585243,0.00406163,0.00354151,0.02427796,0.21229658,0.07336398,0.04486379
-5.46573287,4.06197538,0.08055656,3.73620133,0.00449777,0.00383823,0.02679838,0.21754319,0.07860348,0.04757223
-5.45972986,4.07100620,0.07923287,3.73600903,0.00495082,0.00413651,0.02937848,0.22208296,0.08386878,0.05022784
-5.45372686,4.05884115,0.07747121,3.71561849,0.00541717,0.00443238,0.03198770,0.22588964,0.08911010,0.05279799
-5.44772386,4.02609762,0.07531338,3.67571634,0.00589312,0.00472160,0.03459293,0.22894440,0.09427622,0.05524848
-5.44172086,3.97371956,0.07280806,3.61730708,0.00637495,0.00499966,0.03715936,0.23123554,0.09931594,0.05754416
-5.43571786,3.90294618,0.07000940,3.54168052,0.00685914,0.00526194,0.03965142,0.23275843,0.10417987,0.05964984
-5.42971486,3.81527578,0.06697547,3.45037415,0.00734251,0.00550381,0.04203395,0.23351564,0.10882233,0.06153124
-5.42371186,3.71242674,0.06376693,3.34513219,0.00782244,0.00572079,0.04427330,0.23351744,0.11320332,0.06315599
-5.41770885,3.59629711,0.06044572,3.22786299,0.00829700,0.00590866,0.04633855,0.23278249,0.11729045,0.06449478
-5.41170585,3.46892428,0.05707399,3.10059643,0.00876512,0.00606364,0.04820264,0.23133868,0.12106080,0.06552241
-5.40570285,3.33244600,0.05371323,2.96544265,0.00922669,0.00618247,0.04984335,0.22922421,0.12450237,0.06621881
-5.39969985,3.18906367,0.05042367,2.82455332,0.00968262,0.00626260,0.05124424,0.22648854,0.12761519,0.06656997
-5.39369685,3.04100856,0.04726392,2.68008622,0.01013485,0.00630222,0.05239522,0.22319332,0.13041200,0.06656867
-5.38769385,2.89051129,0.04429085,2.53417370,0.01058632,0.00630037,0.05329299,0.21941310,0.13291817,0.06621504
-5.38169085,2.73977460,0.04155975,2.38889529,0.01104081,0.00625700,0.05394113,0.21523567,0.13517120,0.06551683
-5.37568784,2.59094941,0.03912453,2.24625433,0.01150276,0.00617296,0.05434991,0.21076198,0.13721933,0.06448947
-5.36968484,2.44611362,0.03703820,2.10815852,0.01197707,0.00605002,0.05453577,0.20610552,0.13911971,0.06315585
-5.36368184,2.30725336,0.03535325,1.97640376,0.01246872,0.00589079,0.05452061,0.20139118,0.14093586,0.06154574
-5.35767884,2.17624610,0.03412212,1.85266094,0.01298248,0.00569868,0.05433071,0.19675348,0.14273468,0.05969515
-5.35167584,2.05484513,0.03339750,1.73846483,0.01352252,0.00547778,0.05399555,0.19233432,0.14458319,0.05764524
-5.34567284,1.94466490,0.03323246,1.63520462,0.01409203,0.00523276,0.05354651,0.18828015,0.14654497,0.05544128
-5.33966983,1.84716688,0.03368046,1.54411539,0.01469288,0.00496875,0.05301543,0.18473881,0.14867674,0.05313137
-5.33366683,1.76364560,0.03479491,1.46627002,0.01532527,0.00469114,0.05243325,0.18185606,0.15102507,0.05076512
-5.32766383,1.69521483,0.03662859,1.40257113,0.01598748,0.00440553,0.05182877,0.17977196,0.15362352,0.04839236
-5.32166083,1.64279376,0.03923255,1.35374273,0.01667569,0.00411752,0.05122749,0.17861730,0.15649042,0.04606195
-5.31565783,1.60709348,0.04265486,1.32032160,0.01738386,0.00383261,0.05065077,0.17851016,0.15962736,0.04382060
-5.30965483,1.58860399,0.04693894,1.30264825,0.01810377,0.00355614,0.05011518,0.17955281,0.16301858,0.04171204
-5.30365183,1.58758219,0.05212162,1.30085793,0.01882514,0.00329310,0.04963227,0.18182905,0.16663131,0.03977618
-5.29764882,1.60404142,0.05823107,1.31487195,0.01953589,0.00304816,0.04920854,0.18540217,0.17041713,0.03804871
-5.29164582,1.63774333,0.06528464,1.34438998,0.02022246,0.00282559,0.04884583,0.19031350,0.17431423,0.03656082
-5.28564282,1.68819265,0.07328661,1.38888403,0.02087029,0.00262924,0.04854197,0.19658182,0.17825064,0.03533918
-5.27963982,1.75463587,0.08222623,1.44759492,0.02146434,0.00246258,0.04829169,0.20420347,0.18214809,0.03440619
-5.27363682,1.83606450,0.09207590,1.51953223,0.02198968,0.00232870,0.04808776,0.21315331,0.18592653,0.03378041
-5.26763382,1.93122384,0.10278984,1.60347849,0.02243213,0.00223037,0.04792222,0.22338647,0.18950901,0.03347719
-5.26163082,2.03862773,0.11430330,1.69799864,0.02277884,0.00217014,0.04778772,0.23484082,0.19282663,0.03350935
-5.25562781,2.15658005,0.12653235,1.80145536,0.02301894,0.00215039,0.04767884,0.24744016,0.19582345,0.03388810
-5.24962481,2.28320303,0.13937447,1.91203086,0.02314407,0.00217345,0.04759333,0.26109801,0.19846101,0.03462383
-5.24362181,2.41647267,0.15270995,2.02775545,0.02314884,0.00224168,0.04753314,0.27572179,0.20072230,0.03572701
-5.23761881,2.55426066,0.16640404,2.14654278,0.02303120,0.00235759,0.04750530,0.29121743,0.20261496,0.03720904
-5.23161581,2.69438240,0.18030995,2.26623148,0.02279269,0.00252391,0.04752253,0.30749412,0.20417356,0.03908289
-5.22561281,2.83464989,0.19427247,2.38463216,0.02243859,0.00274374,0.04760348,0.32446903,0.20546087,0.04136376
-5.21960980,2.97292814,0.20813233,2.49957887,0.02197786,0.00302054,0.04777275,0.34207191,0.20656801,0.04406946
-5.21360680,3.10719322,0.22173081,2.60898327,0.02142302,0.00335828,0.04806050,0.36024930,0.20761349,0.04722069
-5.20760380,3.23558993,0.23491470,2.71088964,0.02078992,0.00376145,0.04850185,0.37896813,0.20874122,0.05084106
-5.20160080,3.35648674,0.24754121,2.80352868,0.02009729,0.00423508,0.04913594,0.39821861,0.21011743,0.05495692
-5.19559780,3.46852556,0.25948266,2.88536777,0.01936635,0.00478476,0.05000479,0.41801617,0.21192676,0.05959699
-5.18959480,3.57066407,0.27063063,2.95515550,0.01862019,0.00541662,0.05115195,0.43840228,0.21436758,0.06479173
-5.18359180,3.66220817,0.28089943,3.01195820,0.01788319,0.00613725,0.05262107,0.45944414,0.21764663,0.07057261
-5.17758879,3.74283289,0.29022868,3.05518669,0.01718040,0.00695362,0.05445439,0.48123292,0.22197329,0.07697105
-5.17158579,3.81259009,0.29858474,3.08461169,0.01653684,0.00787296,0.05669115,0.50388082,0.22755352,0.08401735
-5.16558279,3.87190208,0.30596106,3.10036680,0.01597690,0.00890258,0.05936620,0.52751664,0.23458369,0.09173936
-5.15957979,3.92154084,0.31237718,3.10293869,0.01552363,0.01004968,0.06250853,0.55228021,0.24324441,0.10016110
-5.15357679,3.96259332,0.31787665,3.09314463,0.01519820,0.01132111,0.06614010,0.57831565,0.25369457,0.10930133
-5.14757379,3.99641369,0.32252379,3.07209806,0.01501932,0.01272310,0.07027472,0.60576367,0.26606565,0.11917201
-5.14157079,4.02456458,0.32639949,3.04116370,0.01500272,0.01426089,0.07491724,0.63475325,0.28045646,0.12977681
-5.13556778,4.04874942,0.32959631,3.00190408,0.01516074,0.01593849,0.08006286,0.66539291,0.29692845,0.14110973
-5.12956478,4.07073889,0.33221303,2.95601974,0.01550194,0.01775824,0.08569675,0.69776194,0.31550159,0.15315368
-5.12356178,4.09229454,0.33434909,2.90528599,0.01603079,0.01972048,0.09179390,0.73190204,0.33615115,0.16587936
-5.11755878,4.11509314,0.33609904,2.85148872,0.01674751,0.02182321,0.09831914,0.76780969,0.35880522,0.17924427
-5.11155578,4.14065501,0.33754743,2.79636242,0.01764788,0.02406173,0.10522752,0.80542959,0.38334329,0.19319197
-5.10555278,4.17027969,0.33876437,2.74153285,0.01872324,0.02642834,0.11246478,0.84464973,0.40959591,0.20765173
-5.09954977,4.20499188,0.33980199,2.68846688,0.01996056,0.02891212,0.11996816,0.88529822,0.43734555,0.22253849
-5.09354677,4.24550007,0.34069201,2.63843145,0.02134261,0.03149878,0.12766732,0.92714229,0.46632868,0.23775321
-5.08754377,4.29216970,0.34144454,2.59246318,0.02284823,0.03417055,0.13548556,0.96988957,0.49623933,0.25318374
-5.08154077,4.34501216,0.34204821,2.55134948,0.02445273,0.03690626,0.14334108,1.01319189,0.52673389,0.26870612
-5.07553777,4.40368981,0.34247156,2.51562167,0.02612837,0.03968153,0.15114855,1.05665140,0.55743732,0.28418635
-5.06953477,4.46753695,0.34266574,2.48555960,0.02784498,0.04246900,0.15882068,1.09982918,0.58795075,0.29948261
-5.06353177,4.53559529,0.34256818,2.46120724,0.02957062,0.04523884,0.16626996,1.14225585,0.61786011,0.31444794
-5.05752876,4.60666241,0.34210736,2.44239771,0.03127236,0.04795925,0.17341045,1.18344404,0.64674593,0.32893329
-5.05152576,4.67935060,0.34120802,2.42878607,0.03291708,0.05059719,0.18015961,1.22290222,0.67419372,0.34279083
-5.04552276,4.75215321,0.33979700,2.41988795,0.03447235,0.05311914,0.18644003,1.26014938,0.69980490,0.35587745
-5.03951976,4.82351525,0.33780901,2.41512164,0.03590726,0.05549193,0.19218113,1.29472993,0.72320781,0.36805836
-5.03351676,4.89190483,0.33519231,2.41385132,0.03719323,0.05768370,0.19732077,1.32622832,0.74406825,0.37921055
-5.02751376,4.95588194,0.33191395,2.41542928,0.03830482,0.05966475,0.20180655,1.35428258,0.76209947,0.38922614
-5.02151076,5.01416125,0.32796425,2.41923485,0.03922040,0.06140847,0.20559695,1.37859631,0.77707079,0.39801524
-5.01550775,5.06566601,0.32336039,2.42470817,0.03992270,0.06289212,0.20866214,1.39894849,0.78881479,0.40550846
-5.00950475,5.10957056,0.31814896,2.43137738,0.04039928,0.06409754,0.21098448,1.41520069,0.79723249,0.41165869
-5.00350175,5.14532956,0.31240729,2.43887788,0.04064280,0.06501178,0.21255861,1.42730131,0.80229639,0.41644225
-4.99749875,5.17269265,0.30624366,2.44696319,0.04065112,0.06562746,0.21339125,1.43528665,0.80405109,0.41985922
-4.99149575,5.19170440,0.29979628,2.45550697,0.04042730,0.06594307,0.21350051,1.43927879,0.80261148,0.42193305
-4.98549275,5.20268960,0.29323134,2.46449671,0.03997934,0.06596296,0.21291503,1.43948043,0.79815847,0.42270932
-4.97948974,5.20622538,0.28674002,2.47401967,0.03931988,0.06569726,0.21167261,1.43616686,0.79093250,0.42225382
-4.97348674,5.20310176,0.28053497,2.48424228,0.03846571,0.06516155,0.20981875,1.42967562,0.78122505,0.42064997
-4.96748374,5.19427334,0.27484626,2.49538456,0.03743717,0.06437639,0.20740494,1.42039440,0.76936847,0.41799579
-4.96148074,5.18080489,0.26991723,2.50769127,0.03625752,0.06336671,0.20448681,1.40874764,0.75572477,0.41440043
-4.95547774,5.16381434,0.26600040,2.52140186,0.03495226,0.06216109,0.20112232,1.39518287,0.74067367,0.40998064
-4.94947474,5.14441633,0.26335374,2.53672114,0.03354839,0.06079103,0.19736992,1.38015716,0.72460057,0.40485712
-4.94347174,5.12366986,0.26223751,2.55379280,0.03207374,0.05929007,0.19328691,1.36412460,0.70788507,0.39915117
-4.93746873,5.10253284,0.26291184,2.57267745,0.03055635,0.05769306,0.18892799,1.34752538,0.69089030,0.39298155
-4.93146573,5.08182646,0.26563516,2.59333687,0.02902384,0.05603533,0.18434399,1.33077686,0.67395391,0.38646191
-4.92546273,5.06221104,0.27066344,2.61562559,0.02750290,0.05435200,0.17958098,1.31426721,0.65738063,0.37969874
-4.91945973,5.04417485,0.27825033,2.63929051,0.02601893,0.05267737,0.17467969,1.29835157,0.64143715,0.37279001
-4.91345673,5.02803622,0.28864800,2.66397897,0.02459560,0.05104434,0.16967521,1.28335094,0.62634905,0.36582439
-4.90745373,5.01395854,0.30210841,2.68925471,0.02325467,0.04948402,0.16459701,1.26955361,0.61230012,0.35888120
-4.90145073,5.00197690,0.31888490,2.71462118,0.02201573,0.04802534,0.15946934,1.25721872,0.59943375,0.35203088
-4.89544772,4.99203436,0.33923371,2.73955074,0.02089612,0.04669482,0.15431173,1.24658160,0.58785630,0.34533594
-4.88944472,4.98402512,0.36341507,2.76351805,0.01991084,0.04551637,0.14913979,1.23786019,0.57764206,0.33885229
-4.88344172,4.97784150,0.39169358,2.78603560,0.01907247,0.04451115,0.14396608,1.23126199,0.56883943,0.33263074
-4.87743872,4.97342115,0.42433748,2.80668912,0.01839114,0.04369747,0.13880103,1.22699080,0.56147783,0.32671853
-4.87143572,4.97079106,0.46161660,2.82517044,0.01787454,0.04309072,0.13365394,1.22525249,0.55557482,0.32116083
-4.86543272,4.97010482,0.50379868,2.84130553,0.01752785,0.04270329,0.12853380,1.22625935,0.55114298,0.31600188
-4.85942971,4.97167019,0.55114392,2.85507572,0.01735373,0.04254447,0.12345005,1.23023222,0.54819613,0.31128582
-4.85342671,4.97596434,0.60389778,2.86663011,0.01735229,0.04262032,0.11841318,1.23740035,0.54675429,0.30705701
-4.84742371,4.98363516,0.66228195,2.87628825,0.01752104,0.04293358,0.11343513,1.24799833,0.54684728,0.30335990
-4.84142071,4.99548747,0.72648373,2.88453194,0.01785485,0.04348355,0.10852947,1.26226042,0.54851653,0.30023826
-4.83541771,5.01245432,0.79664404,2.89198646,0.01834597,0.04426587,0.10371136,1.28041210,0.55181506,0.29773395
-4.82941471,5.03555416,0.87284445,2.89939145,0.01898400,0.04527248,0.09899737,1.30265923,0.55680558,0.29588524
-4.82341171,5.06583587,0.95509357,2.90756285,0.01975598,0.04649147,0.09440502,1.32917529,0.56355675,0.29472474
-4.81740870,5.10431404,1.04331350,2.91734749,0.02064648,0.04790703,0.08995229,1.36008725,0.57213789,0.29427709
-4.81140570,5.15189804,1.13732666,2.92957272,0.02163775,0.04949950,0.08565693,1.39546071,0.58261225,0.29455657
-4.80540270,5.20931853,1.23684376,2.94499357,0.02270997,0.05124546,0.08153580,1.43528518,0.59502941,0.29556476
-4.79939970,5.27705548,1.34145354,2.96424035,0.02384154,0.05311792,0.07760410,1.47946016,0.60941698,0.29728837
-4.79339670,5.35527182,1.45061465,2.98776960,0.02500944,0.05508666,0.07387477,1.52778295,0.62577230,0.29969750
-4.78739370,5.44375662,1.56365050,3.01582108,0.02618967,0.05711865,0.07035779,1.57993876,0.64405437,0.30274425
-4.78139070,5.54188138,1.67974740,3.04838348,0.02735771,0.05917859,0.06705980,1.63549405,0.66417666,0.30636209
-4.77538769,5.64857226,1.79795650,3.08517076,0.02848906,0.06122954,0.06398365,1.69389332,0.68600116,0.31046570
-4.76938469,5.76230068,1.91719990,3.12561090,0.02955975,0.06323370,0.06112827,1.75446020,0.70933399,0.31495170
-4.76338169,5.88109336,2.03628113,3.16884785,0.03054691,0.06515317,0.05848862,1.81640274,0.73392311,0.31970001
-4.75737869,6.00256243,2.15390025,3.21375708,0.03142925,0.06695081,0.05605582,1.87882340,0.75945818,0.32457593
-4.75137569,6.12395503,2.26867337,3.25897413,0.03218758,0.06859114,0.05381743,1.94073339,0.78557285,0.32943289
-4.74537269,6.24222089,2.37915669,3.30293528,0.03280522,0.07004118,0.05175790,2.00107143,0.81184958,0.33411583
-4.73936968,6.35409563,2.48387451,3.34392841,0.03326835,0.07127126,0.04985910,2.05872643,0.83782688,0.33846497
-4.73336668,6.45619676,2.58135094,3.38015197,0.03356630,0.07225585,0.04810093,2.11256345,0.86300896,0.34232002
-4.72736368,6.54512855,2.67014444,3.40977931,0.03369172,0.07297419,0.04646202,2.16145254,0.88687745,0.34552460
-4.72136068,6.61759184,2.74888445,3.43102555,0.03364067,0.07341087,0.04492043,2.20429930,0.90890488,0.34793066
-4.71535768,6.67049432,2.81630907,3.44221400,0.03341262,0.07355631,0.04345435,2.24007638,0.92856954,0.34940296
-4.70935468,6.70105681,2.87130254,3.44183908,0.03301031,0.07340701,0.04204276,2.26785488,0.94537119,0.34982316
-4.70335168,6.70691130,2.91293134,3.42862310,0.03243961,0.07296577,0.04066609,2.28683436,0.95884693,0.34909361
-4.69734867,6.68618672,2.94047736,3.40156441,0.03170924,0.07224162,0.03930668,2.29637049,0.96858678,0.34714065
-4.69134567,6.63757891,2.95346691,3.35997496,0.03083042,0.07124970,0.03794930,2.29599917,0.97424827,0.34391713
-4.68534267,6.56040200,2.95169408,3.30350589,0.02981655,0.07001089,0.03658143,2.28545593,0.97556926,0.33940431
-4.67933967,6.45461910,2.93523724,3.23216015,0.02868276,0.06855137,0.03519350,2.26468993,0.97237867,0.33361283
-4.67333667,6.32085093,2.90446768,3.14629212,0.02744552,0.06690196,0.03377899,2.23387151,0.96460438,0.32658282
-4.66733367,6.16036226,2.86004938,3.04659447,0.02612221,0.06509740,0.03233447,2.19339293,0.95227798,0.31838305
-4.66133067,5.97502663,2.80292970,2.93407321,0.02473066,0.06317539,0.03085943,2.14386194,0.93553607,0.30910924
-4.65532766,5.76727086,2.73432058,2.81001237,0.02328883,0.06117572,0.02935612,2.08608820,0.91461787,0.29888143
-4.64932466,5.54000154,2.65567070,2.67593028,0.02181437,0.05913913,0.02782925,2.02106279,0.88985934,0.28784063
-4.64332166,5.29651677,2.56862910,2.53352935,0.02032433,0.05710630,0.02628564,1.94993141,0.86168376,0.27614472
