energy_ev,total_up,Au_p_up,Au_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.82591296,0.90376207,0.21440417,0.50741201,0.36556362,0.11066447,0.00059017,0.06486499,0.00216195,0.16230333
-5.81990995,0.90209514,0.21152513,0.50314329,0.36082237,0.11676770,0.00059078,0.06414180,0.00195300,0.16229361
-5.81390695,0.90019288,0.20781944,0.49863757,0.35438280,0.12360123,0.00059032,0.06330509,0.00176338,0.16215530
-5.80790395,0.89835308,0.20333618,0.49408312,0.34633592,0.13122008,0.00058916,0.06236903,0.00159231,0.16191769
-5.80190095,0.89692809,0.19814388,0.48970822,0.33681301,0.13967245,0.00058774,0.06135162,0.00143882,0.16161782
-5.79589795,0.89630795,0.19232777,0.48577204,0.32598014,0.14899570,0.00058652,0.06027390,0.00130191,0.16129782
-5.78989495,0.89690088,0.18598639,0.48255361,0.31403168,0.15921232,0.00058602,0.05915896,0.00118048,0.16100185
-5.78389195,0.89911192,0.17922775,0.48033954,0.30118271,0.17032594,0.00058672,0.05803086,0.00107349,0.16077280
-5.77788894,0.90332096,0.17216507,0.47941103,0.28766116,0.18231783,0.00058911,0.05691342,0.00097989,0.16064908
-5.77188594,0.90986137,0.16491258,0.48003079,0.27369968,0.19514387,0.00059362,0.05582906,0.00089870,0.16066150
-5.76588294,0.91900025,0.15758142,0.48243045,0.25952791,0.20873246,0.00060061,0.05479773,0.00082899,0.16083071
-5.75987994,0.93092157,0.15027594,0.48679930,0.24536533,0.22298334,0.00061036,0.05383592,0.00076989,0.16116510
-5.75387694,0.94571309,0.14309054,0.49327462,0.23141506,0.23776764,0.00062304,0.05295596,0.00072058,0.16165952
-5.74787394,0.96335776,0.13610716,0.50193437,0.21785889,0.25292917,0.00063872,0.05216548,0.00068030,0.16229477
-5.74187094,0.98373024,0.12939367,0.51279233,0.20485361,0.26828707,0.00065733,0.05146724,0.00064830,0.16303800
-5.73586793,1.00659864,0.12300296,0.52579614,0.19252872,0.28363968,0.00067870,0.05085917,0.00062388,0.16384398
-5.72986493,1.03163163,0.11697293,0.54082821,0.18098559,0.29876971,0.00070252,0.05033473,0.00060634,0.16465715
-5.72386193,1.05841046,0.11132724,0.55770949,0.17029793,0.31345041,0.00072836,0.04988352,0.00059498,0.16541444
-5.71785893,1.08644539,0.10607670,0.57620585,0.16051342,0.32745263,0.00075568,0.04949213,0.00058913,0.16604859
-5.71185593,1.11519576,0.10122127,0.59603686,0.15165631,0.34055238,0.00078389,0.04914515,0.00058807,0.16649191
-5.70585293,1.14409260,0.09675241,0.61688645,0.14373071,0.35253873,0.00081228,0.04882631,0.00059112,0.16668020
-5.69984992,1.17256278,0.09265571,0.63841486,0.13672444,0.36322154,0.00084014,0.04851963,0.00059757,0.16655663
-5.69384692,1.20005348,0.08891353,0.66027150,0.13061300,0.37243883,0.00086671,0.04821066,0.00060674,0.16607540
-5.68784392,1.22605562,0.08550762,0.68210790,0.12536352,0.38006333,0.00089126,0.04788748,0.00061795,0.16520494
-5.68184092,1.25012538,0.08242148,0.70359023,0.12093849,0.38600792,0.00091307,0.04754170,0.00063054,0.16393056
-5.67583792,1.27190243,0.07964230,0.72441076,0.11729898,0.39022974,0.00093150,0.04716924,0.00064391,0.16225629
-5.66983492,1.29112431,0.07716257,0.74429782,0.11440732,0.39273263,0.00094596,0.04677078,0.00065749,0.16020588
-5.66383192,1.30763598,0.07498103,0.76302367,0.11222904,0.39356789,0.00095601,0.04635212,0.00067075,0.15782293
-5.65782891,1.32139435,0.07310315,0.78041013,0.11073414,0.39283320,0.00096126,0.04592409,0.00068324,0.15517008
-5.65182591,1.33246743,0.07154106,0.79633162,0.10989765,0.39066968,0.00096151,0.04550230,0.00069460,0.15232728
-5.64582291,1.34102839,0.07031281,0.81071567,0.10969942,0.38725733,0.00095664,0.04510658,0.00070451,0.14938932
-5.63981991,1.34734464,0.06944133,0.82354091,0.11012347,0.38280880,0.00094669,0.04476019,0.00071275,0.14646252
-5.63381691,1.35176275,0.06895282,0.83483276,0.11115675,0.37756200,0.00093182,0.04448877,0.00071918,0.14366098
-5.62781391,1.35468987,0.06887492,0.84465716,0.11278769,0.37177159,0.00091231,0.04431925,0.00072375,0.14110234
-5.62181091,1.35657274,0.06923460,0.85311278,0.11500441,0.36569996,0.00088853,0.04427851,0.00072647,0.13890328
-5.61580790,1.35787514,0.07005596,0.86032216,0.11779307,0.35960781,0.00086096,0.04439208,0.00072743,0.13717503
-5.60980490,1.35905519,0.07135806,0.86642238,0.12113623,0.35374504,0.00083013,0.04468284,0.00072680,0.13601892
-5.60380190,1.36054341,0.07315285,0.87155572,0.12501140,0.34834200,0.00079662,0.04516976,0.00072483,0.13552228
-5.59779890,1.36272271,0.07544332,0.87586088,0.12939009,0.34360178,0.00076106,0.04586682,0.00072180,0.13575479
-5.59179590,1.36591112,0.07822202,0.87946521,0.13423708,0.33969365,0.00072405,0.04678202,0.00071808,0.13676543
-5.58579290,1.37034829,0.08146992,0.88247830,0.13951035,0.33674800,0.00068620,0.04791676,0.00071410,0.13858010
-5.57978989,1.37618600,0.08515581,0.88498726,0.14516136,0.33485296,0.00064808,0.04926536,0.00071033,0.14120013
-5.57378689,1.38348338,0.08923620,0.88705379,0.15113594,0.33405292,0.00061021,0.05081497,0.00070733,0.14460162
-5.56778389,1.39220675,0.09365574,0.88871319,0.15737550,0.33434877,0.00057305,0.05254568,0.00070570,0.14873568
-5.56178089,1.40223404,0.09834819,0.88997508,0.16381880,0.33570011,0.00053700,0.05443110,0.00070610,0.15352959
-5.55577789,1.41336353,0.10323798,0.89082593,0.17040384,0.33802909,0.00050237,0.05643905,0.00070926,0.15888883
-5.54977489,1.42532632,0.10824215,0.89123292,0.17707006,0.34122577,0.00046943,0.05853266,0.00071599,0.16469993
-5.54377189,1.43780186,0.11327277,0.89114895,0.18376065,0.34515474,0.00043833,0.06067165,0.00072713,0.17083396
-5.53776888,1.45043578,0.11823965,0.89051845,0.19042472,0.34966269,0.00040918,0.06281378,0.00074360,0.17715074
-5.53176588,1.46285912,0.12305327,0.88928357,0.19701934,0.35458656,0.00038201,0.06491643,0.00076635,0.18350336
-5.52576288,1.47470802,0.12762787,0.88739048,0.20351140,0.35976193,0.00035682,0.06693826,0.00079638,0.18974308
-5.51975988,1.48564296,0.13188441,0.88479539,0.20987893,0.36503119,0.00033353,0.06884077,0.00083469,0.19572428
-5.51375688,1.49536664,0.13575347,0.88146996,0.21611199,0.37025128,0.00031204,0.07058991,0.00088228,0.20130941
-5.50775388,1.50363988,0.13917784,0.87740595,0.22221311,0.37530051,0.00029223,0.07215738,0.00094013,0.20637358
-5.50175088,1.51029466,0.14211473,0.87261885,0.22819698,0.38008422,0.00027394,0.07352183,0.00100911,0.21080886
-5.49574787,1.51524389,0.14453752,0.86715038,0.23408963,0.38453915,0.00025702,0.07466973,0.00109003,0.21452786
-5.48974487,1.51848757,0.14643687,0.86106977,0.23992701,0.38863616,0.00024133,0.07559592,0.00118351,0.21746674
-5.48374187,1.52011509,0.14782133,0.85447384,0.24575302,0.39238145,0.00022671,0.07630388,0.00129000,0.21958723
-5.47773887,1.52030367,0.14871715,0.84748587,0.25161709,0.39581600,0.00021305,0.07680559,0.00140970,0.22087787
-5.47173587,1.51931304,0.14916759,0.84025338,0.25757140,0.39901362,0.00020023,0.07712106,0.00154257,0.22135423
-5.46573287,1.51747675,0.14923145,0.83294484,0.26366793,0.40207741,0.00018817,0.07727753,0.00168821,0.22105818
-5.45972986,1.51519041,0.14898117,0.82574559,0.26995535,0.40513508,0.00017680,0.07730839,0.00184593,0.22005624
-5.45372686,1.51289750,0.14850027,0.81885298,0.27647612,0.40833329,0.00016610,0.07725184,0.00201465,0.21843702
-5.44772386,1.51107329,0.14788052,0.81247103,0.28326373,0.41183120,0.00015606,0.07714935,0.00219296,0.21630796
-5.44172086,1.51020762,0.14721872,0.80680466,0.29034042,0.41579375,0.00014669,0.07704404,0.00237906,0.21379132
-5.43571786,1.51078711,0.14661333,0.80205384,0.29771534,0.42038475,0.00013804,0.07697888,0.00257085,0.21101981
-5.42971486,1.51327759,0.14616102,0.79840767,0.30538344,0.42576013,0.00013018,0.07699507,0.00276590,0.20813170
-5.42371186,1.51810730,0.14595332,0.79603868,0.31332494,0.43206175,0.00012319,0.07713037,0.00296156,0.20526599
-5.41770885,1.52565153,0.14607338,0.79509747,0.32150564,0.43941181,0.00011718,0.07741758,0.00315498,0.20255740
-5.41170585,1.53621904,0.14659311,0.79570784,0.32987782,0.44790811,0.00011226,0.07788330,0.00334320,0.20013168
-5.40570285,1.55004079,0.14757057,0.79796258,0.33838190,0.45762030,0.00010856,0.07854677,0.00352325,0.19810124
-5.39969985,1.56726118,0.14904796,0.80191992,0.34694855,0.46858724,0.00010622,0.07941914,0.00369221,0.19656128
-5.39369685,1.58793212,0.15104997,0.80760088,0.35550132,0.48081537,0.00010538,0.08050293,0.00384735,0.19558653
-5.38769385,1.61200978,0.15358282,0.81498748,0.36395947,0.49427825,0.00010620,0.08179184,0.00398616,0.19522880
-5.38169085,1.63935433,0.15663373,0.82402191,0.37224096,0.50891708,0.00010883,0.08327079,0.00410650,0.19551525
-5.37568784,1.66973241,0.16017112,0.83460672,0.38026536,0.52464223,0.00011342,0.08491636,0.00420664,0.19644762
-5.36968484,1.70282224,0.16414522,0.84660598,0.38795657,0.54133569,0.00012013,0.08669743,0.00428531,0.19800224
-5.36368184,1.73822131,0.16848936,0.85984751,0.39524518,0.55885426,0.00012910,0.08857606,0.00434181,0.20013098
-5.35767884,1.77545643,0.17312165,0.87412611,0.40207041,0.57703354,0.00014050,0.09050862,0.00437596,0.20276303
-5.35167584,1.81399580,0.17794719,0.88920779,0.40838159,0.59569251,0.00015449,0.09244708,0.00438820,0.20580743
-5.34567284,1.85326313,0.18286060,0.90483498,0.41413910,0.61463868,0.00017120,0.09434043,0.00437949,0.20915624
-5.33966983,1.89265331,0.18774897,0.92073266,0.41931486,0.63367369,0.00019080,0.09613618,0.00435138,0.21268839
-5.33366683,1.93154945,0.19249492,0.93661521,0.42389236,0.65259927,0.00021346,0.09778195,0.00430588,0.21627386
-5.32766383,1.96934103,0.19697996,0.95219414,0.42786649,0.67122352,0.00023931,0.09922698,0.00424547,0.21977820
-5.32166083,2.00544257,0.20108786,0.96718611,0.43124303,0.68936733,0.00026855,0.10042368,0.00417300,0.22306723
-5.31565783,2.03931255,0.20470801,0.98132148,0.43403815,0.70687079,0.00030132,0.10132908,0.00409163,0.22601161
-5.30965483,2.07047204,0.20773867,0.99435285,0.43627796,0.72359947,0.00033782,0.10190609,0.00400473,0.22849139
-5.30365183,2.09852231,0.21009010,1.00606336,0.43799810,0.73945035,0.00037822,0.10212469,0.00391581,0.23040005
-5.29764882,2.12316098,0.21168730,1.01627453,0.43924363,0.75435716,0.00042271,0.10196287,0.00382844,0.23164817
-5.29164582,2.14419591,0.21247248,1.02485325,0.44006912,0.76829497,0.00047148,0.10140736,0.00374617,0.23216643
-5.28564282,2.16155618,0.21240702,1.03171751,0.44053893,0.78128358,0.00052471,0.10045415,0.00367245,0.23190790
-5.27963982,2.17529964,0.21147296,1.03684063,0.44072770,0.79338977,0.00058256,0.09910872,0.00361056,0.23084948
-5.27363682,2.18561630,0.20967398,1.04025376,0.44072093,0.80472788,0.00064521,0.09738604,0.00356359,0.22899255
-5.26763382,2.19282732,0.20703570,1.04204629,0.44061554,0.81545881,0.00071276,0.09531028,0.00353436,0.22636263
-5.26163082,2.19737931,0.20360545,1.04236412,0.44052026,0.82578721,0.00078530,0.09291432,0.00352535,0.22300833
-5.25562781,2.19983384,0.19945149,1.04140582,0.44055572,0.83595674,0.00086287,0.09023905,0.00353876,0.21899935
-5.24962481,2.20085247,0.19466159,1.03941659,0.44085422,0.84624380,0.00094542,0.08733239,0.00357640,0.21442389
-5.24362181,2.20117772,0.18934116,1.03668036,0.44155889,0.85694949,0.00103282,0.08424826,0.00363971,0.20938542
-5.23761881,2.20161065,0.18361096,1.03351028,0.44282229,0.86839041,0.00112484,0.08104541,0.00372976,0.20399904
-5.23161581,2.20298599,0.17760437,1.03023802,0.44480449,0.88088848,0.00122114,0.07778610,0.00384727,0.19838760
-5.22561281,2.20614586,0.17146457,1.02720231,0.44767047,0.89476033,0.00132123,0.07453492,0.00399255,0.19267770
-5.21960980,2.21191334,0.16534136,1.02473734,0.45158700,0.91030661,0.00142451,0.07135745,0.00416561,0.18699584
-5.21360680,2.22106700,0.15938806,1.02316146,0.45671919,0.92780201,0.00153023,0.06831912,0.00436612,0.18146476
-5.20760380,2.23431767,0.15375843,1.02276681,0.46322668,0.94748615,0.00163749,0.06548410,0.00459347,0.17620028
-5.20160080,2.25228842,0.14860363,1.02381023,0.47125971,0.96955615,0.00174526,0.06291429,0.00484682,0.17130858
-5.19559780,2.27549875,0.14406948,1.02650601,0.48095527,0.99416106,0.00185240,0.06066855,0.00512511,0.16688414
-5.18959480,2.30435343,0.14029385,1.03102054,0.49243344,1.02139848,0.00195766,0.05880187,0.00542717,0.16300833
-5.18359180,2.33913647,0.13740439,1.03746913,0.50579412,1.05131360,0.00205970,0.05736487,0.00575170,0.15974863
-5.17758879,2.38001012,0.13551650,1.04591498,0.52111414,1.08390069,0.00215717,0.05640329,0.00609742,0.15715850
-5.17158579,2.42701865,0.13473162,1.05637016,0.53844510,1.11910681,0.00224868,0.05595754,0.00646303,0.15527773
-5.16558279,2.48009631,0.13513572,1.06879833,0.55781163,1.15683759,0.00233289,0.05606239,0.00684730,0.15413330
-5.15957979,2.53907866,0.13679802,1.08311885,0.57921048,1.19696475,0.00240854,0.05674663,0.00724912,0.15374049
-5.15357679,2.60371626,0.13976997,1.09921197,0.60261005,1.23933477,0.00247448,0.05803268,0.00766749,0.15410423
-5.14757379,2.67368969,0.14408429,1.11692447,0.62795061,1.28377831,0.00252971,0.05993622,0.00810155,0.15522037
-5.14157079,2.74862482,0.14975418,1.13607551,0.65514501,1.33011973,0.00257345,0.06246574,0.00855057,0.15707701
-5.13556778,2.82810738,0.15677263,1.15646228,0.68407978,1.37818633,0.00260515,0.06562201,0.00901391,0.15965549
-5.12956478,2.91169599,0.16511190,1.17786503,0.71461674,1.42781663,0.00262450,0.06939751,0.00949096,0.16293118
-5.12356178,2.99893304,0.17472299,1.20005145,0.74659490,1.47886742,0.00263151,0.07377582,0.00998112,0.16687395
-5.11755878,3.08935315,0.18553547,1.22278018,0.77983269,1.53121921,0.00262644,0.07873106,0.01048368,0.17144821
-5.11155578,3.18248908,0.19745732,1.24580361,0.81413057,1.58477992,0.00260987,0.08422725,0.01099776,0.17661275
-5.10555278,3.27787524,0.21037525,1.26886993,0.84927389,1.63948658,0.00258269,0.09021797,0.01152218,0.18232029
-5.09954977,3.37504923,0.22415521,1.29172477,0.88503626,1.69530534,0.00254605,0.09664601,0.01205542,0.18851685
-5.09354677,3.47355195,0.23864345,1.31411273,0.92118307,1.75222950,0.00250135,0.10344337,0.01259549,0.19514110
-5.08754377,3.57292690,0.25366805,1.33577885,0.95747560,1.81027619,0.00245026,0.11053150,0.01313991,0.20212380
-5.08154077,3.67271927,0.26904092,1.35647058,0.99367527,1.86948160,0.00239460,0.11782195,0.01368562,0.20938738
-5.07553777,3.77247552,0.28456049,1.37594024,1.02954832,1.92989513,0.00233639,0.12521731,0.01422899,0.21684592
-5.06953477,3.87174372,0.30001494,1.39394823,1.06487058,1.99157282,0.00227776,0.13261264,0.01476584,0.22440545
-5.06353177,3.97007508,0.31518592,1.41026690,1.09943223,2.05457021,0.00222088,0.13989726,0.01529145,0.23196477
-5.05752876,4.06702670,0.32985280,1.42468516,1.13304239,2.11893485,0.00216800,0.14695689,0.01580069,0.23941675
-5.05152576,4.16216530,0.34379731,1.43701354,1.16553332,2.18469877,0.00212129,0.15367615,0.01628808,0.24665011
-5.04552276,4.25507175,0.35680837,1.44708941,1.19676379,2.25187093,0.00208289,0.15994128,0.01674796,0.25355165
-5.03951976,4.34534592,0.36868699,1.45478206,1.22662168,2.32043000,0.00205477,0.16564299,0.01717463,0.26000885
-5.03351676,4.43261112,0.37925110,1.45999732,1.25502521,2.39031739,0.00203878,0.17067938,0.01756253,0.26591269
-5.02751376,4.51651788,0.38834008,1.46268108,1.28192293,2.46143090,0.00203651,0.17495879,0.01790637,0.27116059
-5.02151076,4.59674626,0.39581880,1.46282172,1.30729217,2.53361907,0.00204929,0.17840239,0.01820137,0.27565928
-5.01550775,4.67300660,0.40158099,1.46045079,1.33113600,2.60667649,0.00207816,0.18094652,0.01844336,0.27932756
-5.00950475,4.74503841,0.40555186,1.45564207,1.35347873,2.68034034,0.00212380,0.18254458,0.01862895,0.28209862
-5.00350175,4.81260748,0.40768978,1.44850878,1.37436025,2.75428848,0.00218650,0.18316843,0.01875559,0.28392196
-4.99749875,4.87550159,0.40798703,1.43919905,1.39382945,2.82813943,0.00226617,0.18280921,0.01882172,0.28476476
-4.99149575,4.93352533,0.40646945,1.42788997,1.41193705,2.90145456,0.00236226,0.18147757,0.01882674,0.28461260
-4.98549275,4.98649479,0.40319527,1.41478047,1.42872856,2.97374291,0.00247382,0.17920327,0.01877106,0.28346957
-4.97948974,5.03423297,0.39825290,1.40008349,1.44423757,3.04446867,0.00259945,0.17603418,0.01865608,0.28135773
-4.97348674,5.07656678,0.39175802,1.38401802,1.45848009,3.11306177,0.00273734,0.17203480,0.01848409,0.27831600
-4.96748374,5.11332653,0.38384998,1.36680152,1.47145046,3.17893125,0.00288528,0.16728425,0.01825823,0.27439859
-4.96148074,5.14434857,0.37468772,1.34864326,1.48311899,3.24148157,0.00304073,0.16187388,0.01798236,0.26967300
-4.95547774,5.16948150,0.36444548,1.32973895,1.49343190,3.30013110,0.00320085,0.15590467,0.01766096,0.26421777
-4.94947474,5.18859610,0.35330832,1.31026724,1.50231346,3.35433256,0.00336257,0.14948438,0.01729898,0.25812015
-4.94347174,5.20159869,0.34146773,1.29038808,1.50967054,3.40359436,0.00352267,0.14272475,0.01690174,0.25147372
-4.93746873,5.20844738,0.32911751,1.27024315,1.51539907,3.44750195,0.00367788,0.13573870,0.01647480,0.24437616
-4.93146573,5.20917009,0.31645000,1.24995832,1.51939238,3.48573804,0.00382496,0.12863769,0.01602382,0.23692721
-4.92546273,5.20388318,0.30365265,1.22964768,1.52155064,3.51810060,0.00396081,0.12152936,0.01555449,0.22922694
-4.91945973,5.19280909,0.29090529,1.20941896,1.52179093,3.54451735,0.00408253,0.11451544,0.01507240,0.22137433
-4.91345673,5.17629130,0.27837770,1.18937974,1.52005715,3.56505565,0.00418758,0.10769000,0.01458302,0.21346617
-4.90745373,5.15480513,0.26622788,1.16964383,1.51632907,3.57992700,0.00427380,0.10113809,0.01409158,0.20559629
-4.90145073,5.12896281,0.25460060,1.15033727,1.51062989,3.58948528,0.00433951,0.09493474,0.01360305,0.19785502
-4.89544772,5.09951162,0.24362650,1.13160325,1.50303150,3.59421856,0.00438357,0.08914428,0.01312207,0.19032889
-4.88944472,5.06732437,0.23342132,1.11360548,1.49365719,3.59473436,0.00440540,0.08382002,0.01265297,0.18310035
-4.88344172,5.03338188,0.22408553,1.09652962,1.48268125,3.59173874,0.00440503,0.07900415,0.01219967,0.17624765
-4.87743872,4.99874768,0.21570388,1.08058228,1.47032549,3.58601015,0.00438308,0.07472797,0.01176572,0.16984453
-4.87143572,4.96453577,0.20834521,1.06598768,1.45685260,3.57836902,0.00434074,0.07101218,0.01135425,0.16395983
-4.86543272,4.93187275,0.20206215,1.05298194,1.44255683,3.56964466,0.00427975,0.06786735,0.01096793,0.15865700
-4.85942971,4.90185619,0.19689081,1.04180519,1.42775216,3.56064113,0.00420233,0.06529454,0.01060902,0.15399328
-4.85342671,4.87551127,0.19285050,1.03269198,1.41275899,3.55210389,0.00411110,0.06328585,0.01027928,0.15001877
-4.84742371,4.85374830,0.18994341,1.02586051,1.39788970,3.54468910,0.00400902,0.06182511,0.00997999,0.14677528
-4.84142071,4.83732353,0.18815436,1.02150140,1.38343423,3.53893734,0.00389931,0.06088849,0.00971198,0.14429508
-4.83541771,4.82680567,0.18745069,1.01976662,1.36964642,3.53525326,0.00378533,0.06044522,0.00947556,0.14259963
-4.82941471,4.82255028,0.18778232,1.02075944,1.35673197,3.53389246,0.00367052,0.06045819,0.00927059,0.14169826
-4.82341171,4.82468396,0.18908214,1.02452604,1.34483871,3.53495640,0.00355829,0.06088469,0.00909648,0.14158714
-4.81740870,4.83309936,0.19126669,1.03104946,1.33404990,3.53839575,0.00345199,0.06167708,0.00895221,0.14224842
-4.81140570,4.84746191,0.19423732,1.04024641,1.32438095,3.54402206,0.00335477,0.06278361,0.00883638,0.14364973
-4.80540270,4.86722803,0.19788178,1.05196714,1.31577973,3.55152711,0.00326959,0.06414919,0.00874727,0.14574416
-4.79939970,4.89167416,0.20207636,1.06599881,1.30813066,3.56050892,0.00319916,0.06571631,0.00868289,0.14847073
-4.79339670,4.91993521,0.20668836,1.08207202,1.30126213,3.57050283,0.00314588,0.06742602,0.00864102,0.15175535
-4.78739370,4.95105034,0.21157913,1.09987043,1.29495712,3.58101587,0.00311187,0.06921896,0.00861935,0.15551236
-4.78139070,4.98401370,0.21660733,1.11904298,1.28896618,3.59156233,0.00309889,0.07103649,0.00861546,0.15964661
-4.77538769,5.01782716,0.22163246,1.13921805,1.28302217,3.60169840,0.00310842,0.07282181,0.00862697,0.16405589
-4.76938469,5.05155210,0.22651848,1.16001896,1.27685580,3.61105368,0.00314157,0.07452112,0.00865154,0.16863378
-4.76338169,5.08435727,0.23113736,1.18107975,1.27021124,3.61935769,0.00319916,0.07608476,0.00868696,0.17327270
-4.75737869,5.11555987,0.23537244,1.20206058,1.26286074,3.62645963,0.00328164,0.07746826,0.00873117,0.17786703
-4.75137569,5.14465755,0.23912139,1.22266179,1.25461745,3.63234012,0.00338917,0.07863333,0.00878229,0.18231622
-4.74537269,5.17134929,0.24229871,1.24263581,1.24534593,3.63711426,0.00352155,0.07954857,0.00883864,0.18652762
-4.73936968,5.19554418,0.24483762,1.26179624,1.23496945,3.64102556,0.00367820,0.08019020,0.00889872,0.19041904
-4.73336668,5.21735738,0.24669121,1.28002374,1.22347401,3.64443127,0.00385821,0.08054232,0.00896121,0.19392078
-4.72736368,5.23709379,0.24783292,1.29726808,1.21090878,3.64777989,0.00406026,0.08059718,0.00902493,0.19697713
-4.72136068,5.25522034,0.24825624,1.31354659,1.19738302,3.65158220,0.00428260,0.08035496,0.00908881,0.19954728
-4.71535768,5.27232877,0.24797366,1.32893882,1.18305978,3.65637775,0.00452309,0.07982353,0.00915182,0.20160552
-4.70935468,5.28909123,0.24701510,1.34357788,1.16814686,3.66269882,0.00477911,0.07901775,0.00921298,0.20314086
-4.70335168,5.30621151,0.24542565,1.35763897,1.15288554,3.67103410,0.00504764,0.07795877,0.00927128,0.20415605
-4.69734867,5.32437485,0.24326307,1.37132563,1.13753793,3.68179449,0.00532519,0.07667301,0.00932565,0.20466612
-4.69134567,5.34419957,0.24059487,1.38485463,1.12237367,3.69528313,0.00560790,0.07519110,0.00937497,0.20469649
-4.68534267,5.36619332,0.23749540,1.39844029,1.10765673,3.71167153,0.00589157,0.07354675,0.00941801,0.20428088
-4.67933967,5.39071669,0.23404295,1.41227910,1.09363318,3.73098346,0.00617171,0.07177551,0.00945352,0.20345908
-4.67333667,5.41795610,0.23031698,1.42653551,1.08052042,3.75308739,0.00644363,0.06991371,0.00948017,0.20227467
-4.66733367,5.44790770,0.22639573,1.44132962,1.06849863,3.77769809,0.00670261,0.06799737,0.00949666,0.20077301
-4.66133067,5.48037273,0.22235414,1.45672737,1.05770462,3.80438725,0.00694395,0.06606131,0.00950172,0.19899939
-4.65532766,5.51496459,0.21826228,1.47273385,1.04822840,3.83260233,0.00716315,0.06413831,0.00949422,0.19699756
-4.64932466,5.55112678,0.21418421,1.48928984,1.04011241,3.86169247,0.00735605,0.06225862,0.00947325,0.19480868
-4.64332166,5.58816034,0.21017732,1.50627187,1.03335344,3.89093977,0.00751897,0.06044948,0.00943813,0.19247069
