energy_ev,total_up,As_p_up,As_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-5.60380190,0.31921464,0.09280062,0.00000000,0.07139645,0.07685755,0.01295077,0.03005176
-5.59779890,0.34278967,0.09805307,0.00000000,0.07627008,0.08206057,0.01447173,0.03346634
-5.59179590,0.36682874,0.10316464,0.00000000,0.08118965,0.08731908,0.01613186,0.03716362
-5.58579290,0.39111560,0.10809144,0.00000000,0.08611002,0.09257784,0.01792542,0.04110208
-5.57978989,0.41541897,0.11279081,0.00000000,0.09098435,0.09777986,0.01984401,0.04523530
-5.57378689,0.43949304,0.11722150,0.00000000,0.09576435,0.10286667,0.02187617,0.04951200
-5.56778389,0.46307892,0.12134392,0.00000000,0.10040063,0.10777877,0.02400711,0.05387627
-5.56178089,0.48590707,0.12512028,0.00000000,0.10484323,0.11245621,0.02621859,0.05826824
-5.55577789,0.50770080,0.12851486,0.00000000,0.10904239,0.11683947,0.02848885,0.06262515
-5.54977489,0.52818092,0.13149433,0.00000000,0.11294941,0.12087049,0.03079277,0.06688257
-5.54377189,0.54707137,0.13402810,0.00000000,0.11651777,0.12449388,0.03310214,0.07097612
-5.53776888,0.56410586,0.13608889,0.00000000,0.11970443,0.12765839,0.03538612,0.07484325
-5.53176588,0.57903533,0.13765333,0.00000000,0.12247124,0.13031839,0.03761188,0.07842526
-5.52576288,0.59163583,0.13870266,0.00000000,0.12478651,0.13243550,0.03974535,0.08166937
-5.51975988,0.60171668,0.13922359,0.00000000,0.12662652,0.13398020,0.04175212,0.08453081
-5.51375688,0.60912846,0.13920915,0.00000000,0.12797714,0.13493334,0.04359848,0.08697475
-5.50775388,0.61377046,0.13865949,0.00000000,0.12883523,0.13528750,0.04525242,0.08897808
-5.50175088,0.61559713,0.13758275,0.00000000,0.12920993,0.13504813,0.04668476,0.09053090
-5.49574787,0.61462330,0.13599568,0.00000000,0.12912363,0.13423430,0.04787014,0.09163757
-5.48974487,0.61092764,0.13392409,0.00000000,0.12861264,0.13287915,0.04878801,0.09231747
-5.48374187,0.60465414,0.13140318,0.00000000,0.12772739,0.13102982,0.04942347,0.09260513
-5.47773887,0.59601149,0.12847736,0.00000000,0.12653222,0.12874690,0.04976788,0.09255000
-5.47173587,0.58527015,0.12519994,0.00000000,0.12510458,0.12610346,0.04981932,0.09221558
-5.46573287,0.57275711,0.12163230,0.00000000,0.12353384,0.12318351,0.04958282,0.09167817
-5.45972986,0.55884857,0.11784286,0.00000000,0.12191942,0.12008009,0.04907029,0.09102508
-5.45372686,0.54396061,0.11390559,0.00000000,0.12036858,0.11689289,0.04830022,0.09035248
-5.44772386,0.52853834,0.10989830,0.00000000,0.11899375,0.11372565,0.04729714,0.08976294
-5.44172086,0.51304376,0.10590071,0.00000000,0.11790950,0.11068327,0.04609086,0.08936270
-5.43571786,0.49794299,0.10199229,0.00000000,0.11722929,0.10786890,0.04471549,0.08925880
-5.42971486,0.48369326,0.09825015,0.00000000,0.11706208,0.10538092,0.04320833,0.08955624
-5.42371186,0.47073020,0.09474684,0.00000000,0.11750901,0.10331020,0.04160870,0.09035515
-5.41770885,0.45945596,0.09154838,0.00000000,0.11866014,0.10173746,0.03995665,0.09174815
-5.41170585,0.45022874,0.08871240,0.00000000,0.12059149,0.10073110,0.03829174,0.09381797
-5.40570285,0.44335386,0.08628667,0.00000000,0.12336250,0.10034535,0.03665187,0.09663545
-5.39969985,0.43907702,0.08430789,0.00000000,0.12701392,0.10061898,0.03507219,0.10025791
-5.39369685,0.43757972,0.08280102,0.00000000,0.13156637,0.10157456,0.03358423,0.10472796
-5.38769385,0.43897710,0.08177891,0.00000000,0.13701948,0.10321826,0.03221512,0.11007288
-5.38169085,0.44331808,0.08124250,0.00000000,0.14335179,0.10554018,0.03098712,0.11630432
-5.37568784,0.45058788,0.08118137,0.00000000,0.15052132,0.10851530,0.02991730,0.12341858
-5.36968484,0.46071245,0.08157477,0.00000000,0.15846679,0.11210479,0.02901748,0.13139721
-5.36368184,0.47356473,0.08239295,0.00000000,0.16710955,0.11625786,0.02829432,0.14020804
-5.35767884,0.48897234,0.08359884,0.00000000,0.17635598,0.12091377,0.02774968,0.14980636
-5.35167584,0.50672620,0.08514990,0.00000000,0.18610039,0.12600421,0.02738114,0.16013642
-5.34567284,0.52658976,0.08700020,0.00000000,0.19622823,0.13145573,0.02718253,0.17113289
-5.33966983,0.54830845,0.08910250,0.00000000,0.20661955,0.13719220,0.02714479,0.18272247
-5.33366683,0.57161886,0.09141032,0.00000000,0.21715249,0.14313720,0.02725663,0.19482532
-5.32766383,0.59625744,0.09388005,0.00000000,0.22770671,0.14921627,0.02750544,0.20735645
-5.32166083,0.62196842,0.09647273,0.00000000,0.23816672,0.15535894,0.02787809,0.22022696
-5.31565783,0.64851069,0.09915587,0.00000000,0.24842490,0.16150049,0.02836164,0.23334505
-5.30965483,0.67566373,0.10190482,0.00000000,0.25838414,0.16758342,0.02894414,0.24661692
-5.30365183,0.70323233,0.10470407,0.00000000,0.26796013,0.17355860,0.02961516,0.25994752
-5.29764882,0.73105033,0.10754818,0.00000000,0.27708318,0.17938614,0.03036639,0.27324125
-5.29164582,0.75898335,0.11044241,0.00000000,0.28569956,0.18503597,0.03119194,0.28640258
-5.28564282,0.78693065,0.11340311,0.00000000,0.29377242,0.19048820,0.03208868,0.29933676
-5.27963982,0.81482633,0.11645778,0.00000000,0.30128221,0.19573320,0.03305632,0.31195064
-5.27363682,0.84263982,0.11964483,0.00000000,0.30822674,0.20077156,0.03409742,0.32415367
-5.26763382,0.87037590,0.12301304,0.00000000,0.31462081,0.20561384,0.03521724,0.33585900
-5.26163082,0.89807417,0.12662072,0.00000000,0.32049545,0.21028023,0.03642350,0.34698493
-5.25562781,0.92580799,0.13053452,0.00000000,0.32589691,0.21480002,0.03772594,0.35745643
-5.24962481,0.95368286,0.13482800,0.00000000,0.33088519,0.21921097,0.03913586,0.36720683
-5.24362181,0.98183400,0.13957978,0.00000000,0.33553239,0.22355846,0.04066552,0.37617956
-5.23761881,1.01042318,0.14487148,0.00000000,0.33992066,0.22789458,0.04232745,0.38432983
-5.23161581,1.03963445,0.15078533,0.00000000,0.34413992,0.23227687,0.04413372,0.39162613
-5.22561281,1.06966883,0.15740152,0.00000000,0.34828533,0.23676689,0.04609519,0.39805142
-5.21960980,1.10073781,0.16479536,0.00000000,0.35245443,0.24142859,0.04822072,0.40360393
-5.21360680,1.13305569,0.17303431,0.00000000,0.35674423,0.24632638,0.05051644,0.40829741
-5.20760380,1.16683087,0.18217498,0.00000000,0.36124811,0.25152298,0.05298508,0.41216082
-5.20160080,1.20225636,0.19226014,0.00000000,0.36605271,0.25707711,0.05562532,0.41523741
-5.19559780,1.23949979,0.20331596,0.00000000,0.37123491,0.26304115,0.05843143,0.41758316
-5.18959480,1.27869344,0.21534962,0.00000000,0.37685909,0.26945865,0.06139286,0.41926473
-5.18359180,1.31992462,0.22834725,0.00000000,0.38297469,0.27636203,0.06449423,0.42035694
-5.17758879,1.36322725,0.24227254,0.00000000,0.38961430,0.28377054,0.06771538,0.42093993
-5.17158579,1.40857489,0.25706601,0.00000000,0.39679236,0.29168846,0.07103167,0.42109622
-5.16558279,1.45587591,0.27264511,0.00000000,0.40450463,0.30010387,0.07441457,0.42090772
-5.15957979,1.50497123,0.28890500,0.00000000,0.41272844,0.30898793,0.07783236,0.42045306
-5.15357679,1.55563476,0.30572034,0.00000000,0.42142375,0.31829483,0.08125105,0.41980516
-5.14757379,1.60757692,0.32294780,0.00000000,0.43053507,0.32796241,0.08463546,0.41902930
-5.14157079,1.66045087,0.34042926,0.00000000,0.43999405,0.33791352,0.08795037,0.41818185
-5.13556778,1.71386154,0.35799572,0.00000000,0.44972271,0.34805792,0.09116171,0.41730950
-5.12956478,1.76737673,0.37547156,0.00000000,0.45963704,0.35829489,0.09423770,0.41644914
-5.12356178,1.82053990,0.39267911,0.00000000,0.46965086,0.36851619,0.09714999,0.41562831
-5.11755878,1.87288390,0.40944329,0.00000000,0.47967965,0.37860932,0.09987453,0.41486606
-5.11155578,1.92394482,0.42559605,0.00000000,0.48964410,0.38846102,0.10239236,0.41417422
-5.10555278,1.97327526,0.44098048,0.00000000,0.49947318,0.39796061,0.10469007,0.41355882
-5.09954977,2.02045627,0.45545440,0.00000000,0.50910654,0.40700319,0.10676004,0.41302155
-5.09354677,2.06510739,0.46889323,0.00000000,0.51849607,0.41549251,0.10860036,0.41256122
-5.08754377,2.10689420,0.48119208,0.00000000,0.52760658,0.42334325,0.11021455,0.41217495
-5.08154077,2.14553327,0.49226700,0.00000000,0.53641546,0.43048282,0.11161093,0.41185911
-5.07553777,2.18079421,0.50205540,0.00000000,0.54491153,0.43685251,0.11280187,0.41160998
-5.06953477,2.21249912,0.51051558,0.00000000,0.55309305,0.44240791,0.11380280,0.41142400
-5.06353177,2.24051966,0.51762564,0.00000000,0.56096510,0.44711886,0.11463121,0.41129776
-5.05752876,2.26477210,0.52338171,0.00000000,0.56853654,0.45096872,0.11530550,0.41122777
-5.05152576,2.28521111,0.52779583,0.00000000,0.57581689,0.45395327,0.11584402,0.41120998
-5.04552276,2.30182276,0.53089344,0.00000000,0.58281313,0.45607923,0.11626406,0.41123932
-5.03951976,2.31461735,0.53271092,0.00000000,0.58952697,0.45736258,0.11658111,0.41130919
-5.03351676,2.32362285,0.53329307,0.00000000,0.59595251,0.45782677,0.11680824,0.41141106
-5.02751376,2.32887921,0.53269087,0.00000000,0.60207473,0.45750104,0.11695573,0.41153429
-5.02151076,2.33043411,0.53095949,0.00000000,0.60786866,0.45641870,0.11703096,0.41166612
-5.01550775,2.32834023,0.52815678,0.00000000,0.61329946,0.45461580,0.11703849,0.41179187
-5.00950475,2.32265418,0.52434205,0.00000000,0.61832330,0.45212989,0.11698036,0.41189539
-5.00350175,2.31343695,0.51957538,0.00000000,0.62288901,0.44899913,0.11685656,0.41195957
-4.99749875,2.30075567,0.51391725,0.00000000,0.62694023,0.44526164,0.11666557,0.41196706
-4.99149575,2.28468624,0.50742848,0.00000000,0.63041805,0.44095502,0.11640507,0.41190085
-4.98549275,2.26531647,0.50017037,0.00000000,0.63326380,0.43611617,0.11607251,0.41174486
-4.97948974,2.24274924,0.49220500,0.00000000,0.63542176,0.43078114,0.11566577,0.41148428
-4.97348674,2.21710524,0.48359547,0.00000000,0.63684168,0.42498506,0.11518356,0.41110573
-4.96748374,2.18852482,0.47440610,0.00000000,0.63748082,0.41876214,0.11462586,0.41059709
-4.96148074,2.15716881,0.46470248,0.00000000,0.63730535,0.41214559,0.11399398,0.40994705
-4.95547774,2.12321792,0.45455127,0.00000000,0.63629121,0.40516750,0.11329061,0.40914440
-4.94947474,2.08687085,0.44401980,0.00000000,0.63442410,0.39785868,0.11251960,0.40817706
-4.94347174,2.04834113,0.43317538,0.00000000,0.63169887,0.39024836,0.11168555,0.40703108
-4.93746873,2.00785297,0.42208450,0.00000000,0.62811839,0.38236397,0.11079338,0.40568953
-4.93146573,1.96563634,0.41081182,0.00000000,0.62369185,0.37423080,0.10984767,0.40413157
-4.92546273,1.92192189,0.39941914,0.00000000,0.61843291,0.36587179,0.10885208,0.40233180
-4.91945973,1.87693599,0.38796435,0.00000000,0.61235779,0.35730739,0.10780875,0.40025989
-4.91345673,1.83089649,0.37650057,0.00000000,0.60548348,0.34855559,0.10671774,0.39788084
-4.90745373,1.78400946,0.36507545,0.00000000,0.59782636,0.33963208,0.10557664,0.39515571
-4.90145073,1.73646747,0.35373071,0.00000000,0.58940133,0.33055073,0.10438038,0.39204299
-4.89544772,1.68844936,0.34250209,0.00000000,0.58022152,0.32132421,0.10312115,0.38850051
-4.88944472,1.64012174,0.33141960,0.00000000,0.57029882,0.31196485,0.10178863,0.38448798
-4.88344172,1.59164214,0.32050806,0.00000000,0.55964496,0.30248572,0.10037033,0.37996980
-4.87743872,1.54316344,0.30978804,0.00000000,0.54827333,0.29290176,0.09885228,0.37491828
-4.87143572,1.49483938,0.29927697,0.00000000,0.53620122,0.28323106,0.09721973,0.36931679
-4.86543272,1.44683054,0.28899044,0.00000000,0.52345239,0.27349603,0.09545805,0.36316287
-4.85942971,1.39931030,0.27894350,0.00000000,0.51005972,0.26372444,0.09355374,0.35647091
-4.85342671,1.35247009,0.26915200,0.00000000,0.49606776,0.25395032,0.09149534,0.34927424
-4.84742371,1.30652347,0.25963365,0.00000000,0.48153484,0.24421444,0.08927442,0.34162648
-4.84142071,1.26170846,0.25040887,0.00000000,0.46653458,0.23456449,0.08688633,0.33360188
-4.83541771,1.21828761,0.24150134,0.00000000,0.45115664,0.22505477,0.08433087,0.32529467
-4.82941471,1.17654570,0.23293806,0.00000000,0.43550649,0.21574542,0.08161275,0.31681726
-4.82341171,1.13678486,0.22474900,0.00000000,0.41970424,0.20670127,0.07874178,0.30829734
-4.81740870,1.09931712,0.21696636,0.00000000,0.40388238,0.19799010,0.07573283,0.29987403
-4.81140570,1.06445486,0.20962345,0.00000000,0.38818265,0.18968070,0.07260551,0.29169310
-4.80540270,1.03249939,0.20275310,0.00000000,0.37275203,0.18184056,0.06938372,0.28390159
-4.79939970,1.00372829,0.19638605,0.00000000,0.35773822,0.17453342,0.06609482,0.27664198
-4.79339670,0.97838235,0.19054900,0.00000000,0.34328461,0.16781680,0.06276881,0.27004630
-4.78739370,0.95665267,0.18526277,0.00000000,0.32952522,0.16173958,0.05943728,0.26423041
-4.78139070,0.93866895,0.18054054,0.00000000,0.31657981,0.15633989,0.05613238,0.25928878
-4.77538769,0.92448949,0.17638629,0.00000000,0.30454944,0.15164332,0.05288571,0.25529006
-4.76938469,0.91409380,0.17279359,0.00000000,0.29351270,0.14766155,0.04972731,0.25227374
-4.76338169,0.90737826,0.16974477,0.00000000,0.28352287,0.14439162,0.04668478,0.25024798
-4.75737869,0.90415522,0.16721065,0.00000000,0.27460625,0.14181577,0.04378244,0.24918886
-4.75137569,0.90415577,0.16515066,0.00000000,0.26676150,0.13990187,0.04104078,0.24904110
-4.74537269,0.90703624,0.16351356,0.00000000,0.25996037,0.13860449,0.03847599,0.24972018
-4.73936968,0.91238799,0.16223861,0.00000000,0.25414944,0.13786659,0.03609983,0.25111578
-4.73336668,0.91975034,0.16125716,0.00000000,0.24925305,0.13762155,0.03391950,0.25309642
-4.72736368,0.92862581,0.16049468,0.00000000,0.24517700,0.13779574,0.03193791,0.25551503
-4.72136068,0.93849703,0.15987294,0.00000000,0.24181308,0.13831121,0.03015394,0.25821512
-4.71535768,0.94884452,0.15931250,0.00000000,0.23904385,0.13908857,0.02856289,0.26103737
-4.70935468,0.95916432,0.15873515,0.00000000,0.23674778,0.14004975,0.02715707,0.26382612
-4.70335168,0.96898467,0.15806639,0.00000000,0.23480412,0.14112066,0.02592635,0.26643557
-4.69734867,0.97788094,0.15723771,0.00000000,0.23309751,0.14223346,0.02485884,0.26873526
-4.69134567,0.98548798,0.15618866,0.00000000,0.23152201,0.14332844,0.02394144,0.27061470
-4.68534267,0.99150943,0.15486861,0.00000000,0.22998431,0.14435541,0.02316046,0.27198677
-4.67933967,0.99572352,0.15323812,0.00000000,0.22840615,0.14527449,0.02250210,0.27278988
-4.67333667,0.99798528,0.15126991,0.00000000,0.22672564,0.14605632,0.02195286,0.27298875
-4.66733367,0.99822505,0.14894939,0.00000000,0.22489777,0.14668172,0.02149989,0.27257387
-4.66133067,0.99644369,0.14627476,0.00000000,0.22289389,0.14714088,0.02113120,0.27155968
-4.65532766,0.99270473,0.14325669,0.00000000,0.22070043,0.14743196,0.02083582,0.26998167
-4.64932466,0.98712432,0.13991763,0.00000000,0.21831688,0.14755958,0.02060382,0.26789265
-4.64332166,0.97985933,0.13629077,0.00000000,0.21575340,0.14753287,0.02042632,0.26535841
-4.63731866,0.97109478,0.13241871,0.00000000,0.21302801,0.14736363,0.02029542,0.26245307
-4.63131566,0.96103101,0.12835198,0.00000000,0.21016378,0.14706439,0.02020410,0.25925446
-4.62531266,0.94987164,0.12414737,0.00000000,0.20718608,0.14664675,0.02014607,0.25583975
-4.61930965,0.93781289,0.11986615,0.00000000,0.20412016,0.14611990,0.02011571,0.25228170
-4.61330665,0.92503477,0.11557239,0.00000000,0.20098910,0.14548961,0.02010789,0.24864555
-4.60730365,0.91169464,0.11133119,0.00000000,0.19781232,0.14475754,0.02011799,0.24498687
-4.60130065,0.89792324,0.10720709,0.00000000,0.19460470,0.14392106,0.02014175,0.24135034
-4.59529765,0.88382336,0.10326261,0.00000000,0.19137618,0.14297347,0.02017533,0.23776950
-4.58929465,0.86947086,0.09955684,0.00000000,0.18813202,0.14190461,0.02021529,0.23426736
-4.58329165,0.85491778,0.09614430,0.00000000,0.18487349,0.14070186,0.02025863,0.23085785
-4.57728864,0.84019713,0.09307390,0.00000000,0.18159888,0.13935132,0.02030287,0.22754777
-4.57128564,0.82532868,0.09038805,0.00000000,0.17830479,0.13783914,0.02034607,0.22433917
-4.56528264,0.81032531,0.08812196,0.00000000,0.17498745,0.13615293,0.02038691,0.22123186
-4.55927964,0.79519915,0.08630297,0.00000000,0.17164407,0.13428306,0.02042472,0.21822585
-4.55327664,0.77996712,0.08495011,0.00000000,0.16827387,0.13222375,0.02045945,0.21532343
-4.54727364,0.76465517,0.08407359,0.00000000,0.16487897,0.12997393,0.02049169,0.21253086
-4.54127064,0.74930111,0.08367454,0.00000000,0.16146479,0.12753778,0.02052260,0.20985937
-4.53526763,0.73395560,0.08374475,0.00000000,0.15804014,0.12492489,0.02055378,0.20732545
-4.52926463,0.71868138,0.08426647,0.00000000,0.15461685,0.12215004,0.02058719,0.20495049
-4.52326163,0.70355079,0.08521243,0.00000000,0.15120905,0.11923266,0.02062499,0.20275961
-4.51725863,0.68864181,0.08654593,0.00000000,0.14783216,0.11619589,0.02066943,0.20078002
-4.51125563,0.67403304,0.08822115,0.00000000,0.14450167,0.11306554,0.02072269,0.19903877
-4.50525263,0.65979805,0.09018359,0.00000000,0.14123186,0.10986877,0.02078683,0.19756031
-4.49924962,0.64599964,0.09237086,0.00000000,0.13803447,0.10663275,0.02086373,0.19636392
-4.49324662,0.63268449,0.09471369,0.00000000,0.13491759,0.10338336,0.02095508,0.19546121
-4.48724362,0.61987878,0.09713716,0.00000000,0.13188484,0.10014399,0.02106254,0.19485398
-4.48124062,0.60758511,0.09956232,0.00000000,0.12893475,0.09693457,0.02118784,0.19453255
-4.47523762,0.59578114,0.10190802,0.00000000,0.12606075,0.09377081,0.02133309,0.19447471
-4.46923462,0.58442009,0.10409291,0.00000000,0.12325138,0.09066385,0.02150107,0.19464541
-4.46323162,0.57343315,0.10603771,0.00000000,0.12049113,0.08762013,0.02169566,0.19499724
-4.45722861,0.56273378,0.10766751,0.00000000,0.11776155,0.08464164,0.02192226,0.19547171
-4.45122561,0.55222358,0.10891411,0.00000000,0.11504276,0.08172650,0.02218823,0.19600130
-4.44522261,0.54179956,0.10971827,0.00000000,0.11231516,0.07886972,0.02250342,0.19651208
-4.43921961,0.53136209,0.11003178,0.00000000,0.10956134,0.07606422,0.02288051,0.19692688
-4.43321661,0.52082342,0.10981924,0.00000000,0.10676794,0.07330196,0.02333546,0.19716881
-4.42721361,0.51011584,0.10905952,0.00000000,0.10392751,0.07057507,0.02388769,0.19716487
-4.42121061,0.49919932,0.10774671,0.00000000,0.10104010,0.06787701,0.02456028,0.19684950
-4.41520760,0.48806794,0.10589072,0.00000000,0.09811457,0.06520358,0.02537995,0.19616785
-4.40920460,0.47675478,0.10351719,0.00000000,0.09516952,0.06255380,0.02637683,0.19507866
-4.40320160,0.46533502,0.10066707,0.00000000,0.09223383,0.05993055,0.02758417,0.19355645
-4.39719860,0.45392698,0.09739557,0.00000000,0.08934668,0.05734096,0.02903776,0.19159303
-4.39119560,0.44269106,0.09377075,0.00000000,0.08655717,0.05479662,0.03077522,0.18919817
-4.38519260,0.43182670,0.08987167,0.00000000,0.08392349,0.05231338,0.03283506,0.18639951
-4.37918959,0.42156742,0.08578637,0.00000000,0.08151167,0.04991109,0.03525571,0.18324157
-4.37318659,0.41217422,0.08160946,0.00000000,0.07939402,0.04761295,0.03807433,0.17978404
-4.36718359,0.40392779,0.07743983,0.00000000,0.07764738,0.04544487,0.04132556,0.17609943
-4.36118059,0.39711970,0.07337817,0.00000000,0.07635112,0.04343452,0.04504022,0.17227018
-4.35517759,0.39204324,0.06952471,0.00000000,0.07558511,0.04161048,0.04924409,0.16838543
-4.34917459,0.38898413,0.06597708,0.00000000,0.07542766,0.04000125,0.05395661,0.16453757
-4.34317159,0.38821160,0.06282840,0.00000000,0.07595358,0.03863431,0.05918976,0.16081888
-4.33716858,0.38997021,0.06016566,0.00000000,0.07723236,0.03753531,0.06494702,0.15731815
-4.33116558,0.39447262,0.05806840,0.00000000,0.07932653,0.03672725,0.07122261,0.15411785
-4.32516258,0.40189369,0.05660771,0.00000000,0.08229027,0.03622991,0.07800077,0.15129152
-4.31915958,0.41236594,0.05584555,0.00000000,0.08616825,0.03605931,0.08525547,0.14890188
-4.31315658,0.42597654,0.05583427,0.00000000,0.09099475,0.03622743,0.09295022,0.14699938
-4.30715358,0.44276576,0.05661650,0.00000000,0.09679299,0.03674198,0.10103830,0.14562155
