energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.84992496,7.13737277,0.03788696,0.00887493,0.05780717,0.08803805,0.08508661,6.63802990
-5.84392196,6.85314554,0.04057969,0.00881261,0.05791861,0.08641912,0.08651106,6.35800837
-5.83791896,6.57298720,0.04326620,0.00879898,0.05797217,0.08499089,0.08805921,6.08205012
-5.83191596,6.29814413,0.04591172,0.00882609,0.05795446,0.08373106,0.08968409,5.81144458
-5.82591296,6.02959965,0.04847907,0.00888538,0.05785242,0.08261207,0.09133348,5.54723924
-5.81990995,5.76806306,0.05092955,0.00896782,0.05765346,0.08160196,0.09295113,5.29022665
-5.81390695,5.51397107,0.05322374,0.00906417,0.05734563,0.08066541,0.09447819,5.04094269
-5.80790395,5.26750128,0.05532263,0.00916515,0.05691783,0.07976505,0.09585491,4.79967582
-5.80190095,5.02859701,0.05718869,0.00926171,0.05636001,0.07886278,0.09702242,4.56648691
-5.79589795,4.79700195,0.05878700,0.00934523,0.05566346,0.07792120,0.09792462,4.34123810
-5.78989495,4.57230253,0.06008645,0.00940776,0.05482103,0.07690507,0.09851007,4.12362923
-5.78389195,4.35397577,0.06106080,0.00944219,0.05382746,0.07578271,0.09873375,3.91323946
-5.77788894,4.14143973,0.06168965,0.00944249,0.05267961,0.07452722,0.09855872,3.70957189
-5.77188594,3.93410397,0.06195926,0.00940382,0.05137677,0.07311764,0.09795751,3.51209860
-5.76588294,3.73141712,0.06186321,0.00932265,0.04992079,0.07153980,0.09691317,3.32030372
-5.75987994,3.53290926,0.06140281,0.00919683,0.04831630,0.06978691,0.09542003,3.13372235
-5.75387694,3.33822689,0.06058717,0.00902562,0.04657074,0.06785997,0.09348400,2.95197335
-5.74787394,3.14715895,0.05943315,0.00880968,0.04469435,0.06576770,0.09112250,2.77478458
-5.74187094,2.95965285,0.05796490,0.00855095,0.04270010,0.06352630,0.08836391,2.60200957
-5.73586793,2.77582005,0.05621327,0.00825262,0.04060342,0.06115884,0.08524667,2.43363527
-5.72986493,2.59593136,0.05421485,0.00791891,0.03842193,0.05869439,0.08181802,2.26978080
-5.72386193,2.42040278,0.05201089,0.00755491,0.03617505,0.05616694,0.07813240,2.11068793
-5.71785893,2.24977294,0.04964609,0.00716640,0.03388352,0.05361408,0.07424964,1.95670424
-5.71185593,2.08467399,0.04716721,0.00675960,0.03156889,0.05107558,0.07023300,1.80826028
-5.70585293,1.92579761,0.04462166,0.00634096,0.02925294,0.04859188,0.06614711,1.66584250
-5.69984992,1.77385838,0.04205615,0.00591698,0.02695720,0.04620254,0.06205592,1.52996348
-5.69384692,1.62955649,0.03951528,0.00549391,0.02470230,0.04394481,0.05802078,1.40113144
-5.68784392,1.49354177,0.03704037,0.00507766,0.02250755,0.04185220,0.05409865,1.27982055
-5.68184092,1.36638080,0.03466837,0.00467360,0.02039048,0.03995329,0.05034053,1.16644367
-5.67583792,1.24852873,0.03243095,0.00428641,0.01836643,0.03827069,0.04679018,1.06132880
-5.66983492,1.14030672,0.03035386,0.00392004,0.01644833,0.03682030,0.04348322,0.96470019
-5.66383192,1.04188607,0.02845648,0.00357759,0.01464648,0.03561072,0.04044641,0.87666472
-5.65782891,0.95327914,0.02675161,0.00326132,0.01296848,0.03464309,0.03769745,0.79720412
-5.65182591,0.87433739,0.02524549,0.00297266,0.01141921,0.03391105,0.03524497,0.72617277
-5.64582291,0.80475599,0.02393805,0.00271221,0.01000099,0.03340114,0.03308891,0.66330105
-5.63981991,0.74408452,0.02282336,0.00247984,0.00871368,0.03309331,0.03122117,0.60820363
-5.63381691,0.69174298,0.02189023,0.00227476,0.00755494,0.03296173,0.02962645,0.56039206
-5.62781391,0.64704195,0.02112298,0.00209561,0.00652056,0.03297584,0.02828335,0.51929078
-5.62181091,0.60920597,0.02050224,0.00194058,0.00560467,0.03310146,0.02716553,0.48425570
-5.61580790,0.57739892,0.02000596,0.00180754,0.00480018,0.03330208,0.02624306,0.45459432
-5.60980490,0.55075018,0.01961029,0.00169415,0.00409902,0.03354018,0.02548370,0.42958657
-5.60380190,0.52838066,0.01929052,0.00159795,0.00349253,0.03377859,0.02485428,0.40850537
-5.59779890,0.50942759,0.01902206,0.00151652,0.00297171,0.03398177,0.02432192,0.39063621
-5.59179590,0.49306720,0.01878120,0.00144760,0.00252749,0.03411709,0.02385525,0.37529497
-5.58579290,0.47853474,0.01854591,0.00138912,0.00215100,0.03415586,0.02342547,0.36184364
-5.57978989,0.46514109,0.01829640,0.00133937,0.00183370,0.03407435,0.02300725,0.34970319
-5.57378689,0.45228588,0.01801572,0.00129703,0.00156760,0.03385453,0.02257953,0.33836366
-5.56778389,0.43946660,0.01769004,0.00126129,0.00134531,0.03348464,0.02212610,0.32739113
-5.56178089,0.42628406,0.01730888,0.00123188,0.00116016,0.03295960,0.02163608,0.31643166
-5.55577789,0.41244396,0.01686525,0.00120916,0.00100621,0.03228118,0.02110412,0.30521224
-5.54977489,0.39775521,0.01635551,0.00119420,0.00087829,0.03145796,0.02053066,0.29353913
-5.54377189,0.38212504,0.01577927,0.00118878,0.00077199,0.03050520,0.01992181,0.28129367
-5.53776888,0.36555172,0.01513908,0.00119550,0.00068360,0.02944451,0.01928936,0.26842621
-5.53176588,0.34811508,0.01444006,0.00121783,0.00061009,0.02830343,0.01865056,0.25494831
-5.52576288,0.32996574,0.01368951,0.00126015,0.00054907,0.02711493,0.01802788,0.24092392
-5.51975988,0.31131330,0.01289641,0.00132780,0.00049873,0.02591688,0.01744869,0.22645976
-5.51375688,0.29241431,0.01207094,0.00142715,0.00045773,0.02475150,0.01694497,0.21169552
-5.50775388,0.27356029,0.01122403,0.00156565,0.00042523,0.02366477,0.01655296,0.19679417
-5.50175088,0.25506635,0.01036685,0.00175181,0.00040076,0.02270593,0.01631274,0.18193273
-5.49574787,0.23726072,0.00951040,0.00199524,0.00038420,0.02192696,0.01626786,0.16729393
-5.48974487,0.22047533,0.00866518,0.00230662,0.00037573,0.02138208,0.01646485,0.15305874
-5.48374187,0.20503773,0.00784082,0.00269764,0.00037577,0.02112726,0.01695273,0.13940014
-5.47773887,0.19126414,0.00704587,0.00318086,0.00038495,0.02121970,0.01778240,0.12647809
-5.47173587,0.17945382,0.00628761,0.00376960,0.00040407,0.02171728,0.01900589,0.11443573
-5.46573287,0.16988441,0.00557197,0.00447767,0.00043408,0.02267789,0.02067552,0.10339675
-5.45972986,0.16280810,0.00490347,0.00531909,0.00047600,0.02415863,0.02284282,0.09346380
-5.45372686,0.15844847,0.00428523,0.00630770,0.00053090,0.02621487,0.02555734,0.08471787
-5.44772386,0.15699759,0.00371905,0.00745675,0.00059989,0.02889911,0.02886522,0.07721836
-5.44172086,0.15861334,0.00320551,0.00877833,0.00068403,0.03225959,0.03280750,0.07100372
-5.43571786,0.16341654,0.00274412,0.01028287,0.00078431,0.03633880,0.03741845,0.06609250
-5.42971486,0.17148798,0.00233347,0.01197844,0.00090157,0.04117166,0.04272351,0.06248462
-5.42371186,0.18286515,0.00197138,0.01387016,0.00103649,0.04678364,0.04873739,0.06016263
-5.41770885,0.19753874,0.00165509,0.01595952,0.00118950,0.05318877,0.05546202,0.05909304
-5.41170585,0.21544907,0.00138145,0.01824378,0.00136073,0.06038761,0.06288467,0.05922749
-5.40570285,0.23648264,0.00114700,0.02071539,0.00154997,0.06836536,0.07097623,0.06050375
-5.39969985,0.26046907,0.00094820,0.02336158,0.00175658,0.07709015,0.07968986,0.06284667
-5.39369685,0.28717881,0.00078149,0.02616396,0.00197952,0.08651166,0.08896001,0.06616890
-5.38769385,0.31632200,0.00064343,0.02909844,0.00221725,0.09656022,0.09870204,0.07037167
-5.38169085,0.34754877,0.00053075,0.03213519,0.00246773,0.10714654,0.10881246,0.07534557
-5.37568784,0.38045153,0.00044047,0.03523898,0.00272844,0.11816204,0.11916989,0.08097145
-5.36968484,0.41456922,0.00036990,0.03836957,0.00299638,0.12948006,0.12963680,0.08712154
-5.36368184,0.44939410,0.00031669,0.04148251,0.00326810,0.14095789,0.14006197,0.09366087
-5.35767884,0.48438077,0.00027887,0.04453005,0.00353977,0.15243959,0.15028379,0.10044905
-5.35167584,0.51895771,0.00025484,0.04746226,0.00380723,0.16375971,0.16013413,0.10734242
-5.34567284,0.55254078,0.00024337,0.05022841,0.00406613,0.17474765,0.16944282,0.11419656
-5.33966983,0.58454862,0.00024361,0.05277835,0.00431200,0.18523274,0.17804254,0.12086924
-5.33366683,0.61441926,0.00025504,0.05506406,0.00454037,0.19504963,0.18577388,0.12722356
-5.32766383,0.64162738,0.00027751,0.05704114,0.00474693,0.20404400,0.19249045,0.13313131
-5.32166083,0.66570142,0.00031116,0.05867025,0.00492765,0.21207817,0.19806376,0.13847636
-5.31565783,0.68623991,0.00035640,0.05991847,0.00507889,0.21903645,0.20238762,0.14315801
-5.30965483,0.70292610,0.00041392,0.06076041,0.00519755,0.22482999,0.20538195,0.14709397
-5.30365183,0.71554018,0.00048458,0.06117912,0.00528114,0.22940073,0.20699568,0.15022306
-5.29764882,0.72396840,0.00056943,0.06116668,0.00532790,0.23272442,0.20720871,0.15250723
-5.29164582,0.72820862,0.00066960,0.06072453,0.00533685,0.23481236,0.20603278,0.15393290
-5.28564282,0.72837173,0.00078629,0.05986335,0.00530781,0.23571188,0.20351112,0.15451149
-5.27963982,0.72467896,0.00092069,0.05860277,0.00524141,0.23550528,0.19971703,0.15427912
-5.27363682,0.71745484,0.00107390,0.05697062,0.00513909,0.23430750,0.19475135,0.15329533
-5.26763382,0.70711617,0.00124687,0.05500197,0.00500302,0.23226229,0.18873896,0.15164094
-5.26163082,0.69415736,0.00144031,0.05273795,0.00483604,0.22953723,0.18182448,0.14941514
-5.25562781,0.67913274,0.00165464,0.05022436,0.00464157,0.22631772,0.17416732,0.14673177
-5.24962481,0.66263645,0.00188990,0.04751014,0.00442346,0.22280012,0.16593642,0.14371510
-5.24362181,0.64528095,0.00214567,0.04464588,0.00418590,0.21918444,0.15730472,0.14049514
-5.23761881,0.62767489,0.00242104,0.04168225,0.00393327,0.21566676,0.14844379,0.13720281
-5.23161581,0.61040135,0.00271454,0.03866860,0.00367000,0.21243181,0.13951872,0.13396502
-5.22561281,0.59399730,0.00302412,0.03565164,0.00340049,0.20964597,0.13068351,0.13089999
-5.21960980,0.57893522,0.00334713,0.03267430,0.00312892,0.20745095,0.12207709,0.12811294
-5.21360680,0.56560742,0.00368035,0.02977486,0.00285920,0.20595853,0.11382015,0.12569234
-5.20760380,0.55431386,0.00401998,0.02698627,0.00259488,0.20524635,0.10601285,0.12370689
-5.20160080,0.54525372,0.00436174,0.02433571,0.00233907,0.20535522,0.09873332,0.12220323
-5.19559780,0.53852109,0.00470092,0.02184445,0.00209441,0.20628772,0.09203720,0.12120472
-5.18959480,0.53410478,0.00503249,0.01952785,0.00186304,0.20800840,0.08595794,0.12071098
-5.18359180,0.53189217,0.00535122,0.01739565,0.00164662,0.21044540,0.08050788,0.12069847
-5.17758879,0.53167679,0.00565182,0.01545235,0.00144632,0.21349342,0.07568000,0.12112194
-5.17158579,0.53316930,0.00592907,0.01369783,0.00126286,0.21701794,0.07145024,0.12191667
-5.16558279,0.53601127,0.00617799,0.01212797,0.00109656,0.22086050,0.06778024,0.12300144
-5.15957979,0.53979106,0.00639399,0.01073539,0.00094740,0.22484481,0.06462028,0.12428203
-5.15357679,0.54406133,0.00657298,0.00951021,0.00081508,0.22878335,0.06191247,0.12565515
-5.14757379,0.54835712,0.00671156,0.00844083,0.00069909,0.23248435,0.05959385,0.12701264
-5.14157079,0.55221418,0.00680705,0.00751463,0.00059876,0.23575873,0.05759949,0.12824566
-5.13556778,0.55518646,0.00685765,0.00671867,0.00051336,0.23842687,0.05586532,0.12924888
-5.12956478,0.55686242,0.00686245,0.00604029,0.00044213,0.24032480,0.05433073,0.12992432
-5.12356178,0.55687951,0.00682147,0.00546767,0.00038440,0.24130974,0.05294080,0.13018488
-5.11755878,0.55493627,0.00673568,0.00499028,0.00033956,0.24126469,0.05164823,0.12995727
-5.11155578,0.55080186,0.00660691,0.00459924,0.00030722,0.24010208,0.05041482,0.12918441
-5.10555278,0.54432280,0.00643786,0.00428760,0.00028715,0.23776614,0.04921252,0.12782713
-5.09954977,0.53542661,0.00623193,0.00405058,0.00027939,0.23423427,0.04802418,0.12586511
-5.09354677,0.52412271,0.00599319,0.00388569,0.00028427,0.22951708,0.04684383,0.12329725
-5.08754377,0.51050049,0.00572620,0.00379280,0.00030242,0.22365742,0.04567666,0.12014121
-5.08154077,0.49472483,0.00543591,0.00377414,0.00033480,0.21672838,0.04453866,0.11643249
-5.07553777,0.47702949,0.00512751,0.00383425,0.00038271,0.20883037,0.04345593,0.11222285
-5.06953477,0.45770877,0.00480629,0.00397990,0.00044779,0.20008751,0.04246380,0.10757836
-5.06353177,0.43710768,0.00447754,0.00421993,0.00053202,0.19064352,0.04160567,0.10257712
-5.05752876,0.41561143,0.00414643,0.00456507,0.00063770,0.18065723,0.04093163,0.09730674
-5.05152576,0.39363438,0.00381789,0.00502766,0.00076743,0.17029801,0.04049701,0.09186177
-5.04552276,0.37160910,0.00349658,0.00562139,0.00092404,0.15974121,0.04036066,0.08634113
-5.03951976,0.34997588,0.00318681,0.00636099,0.00111059,0.14916393,0.04058321,0.08084569
-5.03351676,0.32917301,0.00289254,0.00726177,0.00133028,0.13874109,0.04122521,0.07547602
-5.02751376,0.30962821,0.00261734,0.00833929,0.00158634,0.12864210,0.04234520,0.07033051
-5.02151076,0.29175129,0.00236443,0.00960881,0.00188201,0.11902811,0.04399774,0.06550375
-5.01550775,0.27592836,0.00213670,0.01108485,0.00222040,0.11004997,0.04623154,0.06108532
-5.00950475,0.26251743,0.00193679,0.01278064,0.00260442,0.10184686,0.04908748,0.05715893
-5.00350175,0.25184560,0.00176708,0.01470758,0.00303663,0.09454562,0.05259696,0.05380192
-4.99749875,0.24420759,0.00162981,0.01687474,0.00351919,0.08826077,0.05678017,0.05108509
-4.99149575,0.23986556,0.00152713,0.01928835,0.00405371,0.08309498,0.06164480,0.04907282
-4.98549275,0.23905007,0.00146113,0.02195130,0.00464122,0.07914020,0.06718491,0.04782332
-4.97948974,0.24196177,0.00143392,0.02486281,0.00528205,0.07647896,0.07338019,0.04738911
-4.97348674,0.24877380,0.00144765,0.02801812,0.00597580,0.07518601,0.08019570,0.04781745
-4.96748374,0.25963446,0.00150449,0.03140825,0.00672129,0.07533006,0.08758198,0.04915087
-4.96148074,0.27466993,0.00160669,0.03501997,0.00751659,0.07697539,0.09547577,0.05142744
-4.95547774,0.29398675,0.00175649,0.03883582,0.00835904,0.08018337,0.10380117,0.05468104
-4.94947474,0.31767387,0.00195608,0.04283438,0.00924527,0.08501361,0.11247143,0.05894122
-4.94347174,0.34580394,0.00220753,0.04699053,0.01017131,0.09152473,0.12139115,0.06423298
-4.93746873,0.37843375,0.00251267,0.05127596,0.01113269,0.09977462,0.13045901,0.07057609
-4.93146573,0.41560368,0.00287294,0.05565974,0.01212455,0.10982013,0.13957076,0.07798424
-4.92546273,0.45733595,0.00328929,0.06010900,0.01314178,0.12171610,0.14862257,0.08646386
-4.91945973,0.50363194,0.00376200,0.06458968,0.01417916,0.13551387,0.15751442,0.09601271
-4.91345673,0.55446829,0.00429051,0.06906734,0.01523150,0.15125908,0.16615349,0.10661837
-4.90745373,0.60979223,0.00487331,0.07350793,0.01629373,0.16898896,0.17445738,0.11825659
-4.90145073,0.66951617,0.00550774,0.07787859,0.01736104,0.18872918,0.18235697,0.13088970
-4.89544772,0.73351190,0.00618992,0.08214840,0.01842894,0.21049033,0.18979876,0.14446516
-4.88944472,0.80160464,0.00691468,0.08628905,0.01949330,0.23426416,0.19674666,0.15891436
-4.88344172,0.87356749,0.00767547,0.09027539,0.02055039,0.26001987,0.20318303,0.17415182
-4.87743872,0.94911652,0.00846442,0.09408597,0.02159682,0.28770040,0.20910891,0.19007486
-4.87143572,1.02790695,0.00927238,0.09770336,0.02262953,0.31721918,0.21454348,0.20656386
-4.86543272,1.10953081,0.01008905,0.10111443,0.02364570,0.34845735,0.21952270,0.22348313
-4.85942971,1.19351641,0.01090318,0.10431049,0.02464265,0.38126166,0.22409724,0.24068249
-4.85342671,1.27932990,0.01170282,0.10728730,0.02561771,0.41544327,0.22832975,0.25799956
-4.84742371,1.36637897,0.01247557,0.11004506,0.02656816,0.45077753,0.23229165,0.27526260
-4.84142071,1.45401898,0.01320899,0.11258818,0.02749109,0.48700490,0.23605959,0.29229396
-4.83541771,1.54156119,0.01389093,0.11492513,0.02838329,0.52383305,0.23971168,0.30891406
-4.82941471,1.62828313,0.01450994,0.11706803,0.02924126,0.56094008,0.24332387,0.32494550
-4.82341171,1.71344082,0.01505572,0.11903236,0.03006108,0.59797900,0.24696646,0.34021747
-4.81740870,1.79628230,0.01551945,0.12083649,0.03083852,0.63458320,0.25070103,0.35457004
-4.81140570,1.87606232,0.01589426,0.12250120,0.03156897,0.67037294,0.25457793,0.36785820
-4.80540270,1.95205740,0.01617550,0.12404919,0.03224764,0.70496260,0.25863444,0.37995562
-4.79939970,2.02358109,0.01636108,0.12550451,0.03286961,0.73796856,0.26289375,0.39075765
-4.79339670,2.08999863,0.01645172,0.12689207,0.03343000,0.76901738,0.26736467,0.40018387
-4.78739370,2.15074089,0.01645111,0.12823708,0.03392420,0.79775415,0.27204229,0.40817967
-4.78139070,2.20531697,0.01636599,0.12956460,0.03434804,0.82385081,0.27690942,0.41471712
-4.77538769,2.25332535,0.01620622,0.13089905,0.03469806,0.84701396,0.28193874,0.41979500
-4.76938469,2.29446319,0.01598471,0.13226392,0.03497172,0.86699222,0.28709570,0.42343808
-4.76338169,2.32853390,0.01571732,0.13368152,0.03516767,0.88358278,0.29234190,0.42569561
-4.75737869,2.35545270,0.01542261,0.13517285,0.03528593,0.89663700,0.29763879,0.42663934
-4.75137569,2.37525021,0.01512167,0.13675763,0.03532819,0.90606487,0.30295163,0.42636102
-4.74537269,2.38807423,0.01483773,0.13845447,0.03529790,0.91183833,0.30825344,0.42496953
-4.73936968,2.39418954,0.01459582,0.14028113,0.03520053,0.91399323,0.31352867,0.42258797
-4.73336668,2.39397579,0.01442235,0.14225487,0.03504361,0.91262993,0.31877656,0.41935050
-4.72736368,2.38792357,0.01434461,0.14439292,0.03483685,0.90791258,0.32401375,0.41539934
-4.72136068,2.37662841,0.01439028,0.14671285,0.03459219,0.90006686,0.32927623,0.41088185
-4.71535768,2.36078269,0.01458682,0.14923297,0.03432371,0.88937650,0.33462023,0.40594768
-4.70935468,2.34116535,0.01496094,0.15197257,0.03404758,0.87617829,0.34012207,0.40074620
-4.70335168,2.31862911,0.01553788,0.15495191,0.03378190,0.86085587,0.34587684,0.39542393
-4.69734867,2.29408526,0.01634076,0.15819203,0.03354644,0.84383222,0.35199577,0.39012219
-4.69134567,2.26848570,0.01738991,0.16171422,0.03336235,0.82556101,0.35860253,0.38497473
-4.68534267,2.24280252,0.01870210,0.16553915,0.03325176,0.80651688,0.36582827,0.38010541
-4.67933967,2.21800502,0.02028988,0.16968569,0.03323731,0.78718482,0.37380572,0.37562591
-4.67333667,2.19503464,0.02216081,0.17416935,0.03334158,0.76804885,0.38266246,0.37163333
-4.66733367,2.17477829,0.02431688,0.17900059,0.03358649,0.74958020,0.39251365,0.36820784
-4.66133067,2.15804076,0.02675387,0.18418278,0.03399261,0.73222521,0.40345449,0.36541043
-4.65532766,2.14551706,0.02946093,0.18971023,0.03457844,0.71639337,0.41555278,0.36328067
-4.64932466,2.13776586,0.03242016,0.19556625,0.03535965,0.70244574,0.42884193,0.36183485
-4.64332166,2.13518514,0.03560649,0.20172134,0.03634830,0.69068420,0.44331483,0.36106442
-4.63731866,2.13799122,0.03898769,0.20813182,0.03755216,0.68134186,0.45891883,0.36093496
-4.63131566,2.14620254,0.04252458,0.21473887,0.03897402,0.67457509,0.47555235,0.36138590
-4.62531266,2.15962919,0.04617157,0.22146821,0.04061108,0.67045751,0.49306317,0.36233094
-4.61930965,2.17786918,0.04987732,0.22823043,0.04245455,0.66897630,0.51124878,0.36365946
-4.61330665,2.20031222,0.05358576,0.23492210,0.04448931,0.67003110,0.52985879,0.36523886
-4.60730365,2.22615132,0.05723731,0.24142759,0.04669382,0.67343568,0.54859944,0.36691784
-4.60130065,2.25440233,0.06077025,0.24762168,0.04904024,0.67892258,0.56714026,0.36853069
-4.59529765,2.28393104,0.06412235,0.25337275,0.05149470,0.68615054,0.58512237,0.36990230
-4.58929465,2.31348711,0.06723252,0.25854652,0.05401796,0.69471477,0.60216855,0.37085388
-4.58329165,2.34174377,0.07004258,0.26301024,0.05656615,0.70415964,0.61789436,0.37120910
-4.57728864,2.36734176,0.07249897,0.26663700,0.05909180,0.71399349,0.63192008,0.37080041
-4.57128564,2.38893597,0.07455442,0.26931011,0.06154513,0.72370506,0.64388291,0.36947530
-4.56528264,2.40524286,0.07616944,0.27092728,0.06387537,0.73278093,0.65344898,0.36710215
-4.55927964,2.41508666,0.07731356,0.27140446,0.06603233,0.74072331,0.66032468,0.36357546
-4.55327664,2.41744260,0.07796636,0.27067912,0.06796795,0.74706751,0.66426673,0.35882024
-4.54727364,2.41147516,0.07811813,0.26871285,0.06963790,0.75139841,0.66509083,0.35279522
-4.54127064,2.39657000,0.07777019,0.26549320,0.07100310,0.75336523,0.66267830,0.34549496
-4.53526763,2.37235808,0.07693484,0.26103464,0.07203111,0.75269406,0.65698066,0.33695051
-4.52926463,2.33873114,0.07563493,0.25537866,0.07269739,0.74919751,0.64802189,0.32722887
-4.52326163,2.29584808,0.07390310,0.24859305,0.07298621,0.74278133,0.63589842,0.31643104
-4.51725863,2.24413186,0.07178069,0.24077025,0.07289142,0.73344754,0.62077683,0.30468895
-4.51125563,2.18425758,0.06931637,0.23202519,0.07241672,0.72129406,0.60288953,0.29216139
-4.50525263,2.11713203,0.06656460,0.22249231,0.07157578,0.70651099,0.58252851,0.27902903
-4.49924962,2.04386604,0.06358390,0.21232231,0.07039185,0.68937359,0.56003766,0.26548892
-4.49324662,1.96574068,0.06043507,0.20167844,0.06889711,0.67023246,0.53580381,0.25174860
-4.48724362,1.88416887,0.05717943,0.19073272,0.06713171,0.64950130,0.51024707,0.23802009
-4.48124062,1.80065404,0.05387704,0.17966203,0.06514249,0.62764286,0.48381071,0.22451403
-4.47523762,1.71674733,0.05058518,0.16864439,0.06298154,0.60515363,0.45695104,0.21143408
-4.46923462,1.63400510,0.04735687,0.15785533,0.06070454,0.58254802,0.43012762,0.19897191
-4.46323162,1.55394803,0.04423971,0.14746464,0.05836903,0.56034255,0.40379399,0.18730276
-4.45722861,1.47802326,0.04127490,0.13763339,0.05603270,0.53904073,0.37838938,0.17658177
-4.45122561,1.40757058,0.03849661,0.12851136,0.05375163,0.51911916,0.35433129,0.16694111
-4.44522261,1.34379354,0.03593149,0.12023486,0.05157874,0.50101526,0.33200923,0.15848797
-4.43921961,1.28773604,0.03359859,0.11292494,0.04956235,0.48511701,0.31177959,0.15130328
-4.43321661,1.24026479,0.03150944,0.10668596,0.04774503,0.47175494,0.29396152,0.14544131
-4.42721361,1.20205756,0.02966839,0.10160451,0.04616264,0.46119656,0.27883384,0.14092991
-4.42121061,1.17359735,0.02807312,0.09774863,0.04484372,0.45364306,0.26663282,0.13777141
-4.41520760,1.15517190,0.02671535,0.09516730,0.04380920,0.44922844,0.25755061,0.13594408
-4.40920460,1.14687830,0.02558168,0.09389013,0.04307238,0.44802076,0.25173420,0.13540405
-4.40320160,1.14863194,0.02465447,0.09392733,0.04263928,0.45002528,0.24928478,0.13608759
-4.39719860,1.16017941,0.02391287,0.09526977,0.04250922,0.45518928,0.25025736,0.13791370
-4.39119560,1.18111451,0.02333376,0.09788932,0.04267570,0.46340816,0.25466051,0.14078692
-4.38519260,1.21089683,0.02289281,0.10173930,0.04312751,0.47453257,0.26245623,0.14460025
-4.37918959,1.24887227,0.02256543,0.10675521,0.04384995,0.48837617,0.27355993,0.14923820
-4.37318659,1.29429491,0.02232766,0.11285567,0.04482622,0.50472376,0.28784068,0.15457983
-4.36718359,1.34634960,0.02215707,0.11994357,0.04603886,0.52333947,0.30512164,0.16050182
-4.36118059,1.40417498,0.02203345,0.12790763,0.04747119,0.54397473,0.32518102,0.16688142
-4.35517759,1.46688624,0.02193951,0.13662414,0.04910866,0.56637583,0.34775368,0.17359931
-4.34917459,1.53359724,0.02186139,0.14595917,0.05094009,0.59029084,0.37253347,0.18054232
-4.34317159,1.60344165,0.02178913,0.15577103,0.05295874,0.61547582,0.39917664,0.18760590
-4.33716858,1.67559251,0.02171689,0.16591306,0.05516311,0.64169998,0.42730624,0.19469634
-4.33116558,1.74927998,0.02164320,0.17623670,0.05755748,0.66874997,0.45651781,0.20173270
-4.32516258,1.82380662,0.02157094,0.18659478,0.06015215,0.69643303,0.48638619,0.20864831
-4.31915958,1.89855997,0.02150728,0.19684494,0.06296327,0.72457892,0.51647350,0.21539190
-4.31315658,1.97302198,0.02146347,0.20685298,0.06601241,0.75304085,0.54633801,0.22192822
-4.30715358,2.04677480,0.02145446,0.21649622,0.06932568,0.78169510,0.57554377,0.22823816
