energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.81390695,0.19076308,0.04733499,0.03541227,0.00771880,0.00573947,0.00069138,0.07466946
-5.80790395,0.20648595,0.05220187,0.03870320,0.00802463,0.00641977,0.00072163,0.08045116
-5.80190095,0.22325113,0.05758020,0.04229189,0.00828368,0.00718312,0.00074844,0.08654455
-5.79589795,0.24114476,0.06353399,0.04619937,0.00849096,0.00803857,0.00077144,0.09297672
-5.78989495,0.26026806,0.07013390,0.05044797,0.00864248,0.00899570,0.00079038,0.09978178
-5.78389195,0.28073391,0.07745598,0.05506024,0.00873546,0.01006436,0.00080509,0.10699980
-5.77788894,0.30266203,0.08557996,0.06005760,0.00876837,0.01125441,0.00081553,0.11467529
-5.77188594,0.32617277,0.09458690,0.06545882,0.00874104,0.01257540,0.00082176,0.12285509
-5.76588294,0.35137978,0.10455648,0.07127830,0.00865465,0.01403617,0.00082394,0.13158574
-5.75987994,0.37838170,0.11556382,0.07752427,0.00851170,0.01564450,0.00082235,0.14091051
-5.75387694,0.40725337,0.12767596,0.08419693,0.00831592,0.01740660,0.00081733,0.15086607
-5.74787394,0.43803682,0.14094814,0.09128679,0.00807215,0.01932675,0.00080932,0.16147906
-5.74187094,0.47073264,0.15541999,0.09877308,0.00778618,0.02140687,0.00079882,0.17276266
-5.73586793,0.50529210,0.17111176,0.10662251,0.00746455,0.02364611,0.00078634,0.18471338
-5.72986493,0.54161054,0.18802084,0.11478847,0.00711435,0.02604056,0.00077243,0.19730821
-5.72386193,0.57952250,0.20611863,0.12321062,0.00674296,0.02858298,0.00075762,0.21050235
-5.71785893,0.61879900,0.22534800,0.13181511,0.00635790,0.03126264,0.00074240,0.22422769
-5.71185593,0.65914717,0.24562147,0.14051530,0.00596652,0.03406526,0.00072724,0.23839203
-5.70585293,0.70021247,0.26682022,0.14921313,0.00557592,0.03697309,0.00071252,0.25287937
-5.69984992,0.74158366,0.28879412,0.15780106,0.00519266,0.03996504,0.00069855,0.26755105
-5.69384692,0.78280027,0.31136274,0.16616452,0.00482270,0.04301703,0.00068558,0.28224797
-5.68784392,0.82336254,0.33431747,0.17418480,0.00447130,0.04610238,0.00067372,0.29679370
-5.68184092,0.86274338,0.35742465,0.18174226,0.00414289,0.04919238,0.00066303,0.31099841
-5.67583792,0.90040201,0.38042980,0.18871981,0.00384111,0.05225688,0.00065347,0.32466354
-5.66983492,0.93579872,0.40306273,0.19500634,0.00356877,0.05526504,0.00064491,0.33758699
-5.66383192,0.96841021,0.42504346,0.20050017,0.00332792,0.05818611,0.00063718,0.34956864
-5.65782891,0.99774483,0.44608879,0.20511221,0.00311991,0.06099022,0.00063001,0.36041596
-5.65182591,1.02335717,0.46591927,0.20876877,0.00294546,0.06364923,0.00062314,0.36994963
-5.64582291,1.04486150,0.48426641,0.21141383,0.00280481,0.06613750,0.00061625,0.37800871
-5.63981991,1.06194332,0.50087988,0.21301083,0.00269781,0.06843267,0.00060901,0.38445545
-5.63381691,1.07436885,0.51553434,0.21354368,0.00262403,0.07051630,0.00060113,0.38917932
-5.62781391,1.08199186,0.52803583,0.21301718,0.00258291,0.07237442,0.00059232,0.39210026
-5.62181091,1.08475782,0.53822728,0.21145670,0.00257384,0.07399796,0.00058232,0.39317104
-5.61580790,1.08270501,0.54599308,0.20890715,0.00259627,0.07538300,0.00057091,0.39237853
-5.60980490,1.07596281,0.55126238,0.20543141,0.00264976,0.07653079,0.00055796,0.38974399
-5.60380190,1.06474702,0.55401104,0.20110820,0.00273406,0.07744769,0.00054334,0.38532235
-5.59779890,1.04935264,0.55426212,0.19602940,0.00284907,0.07814477,0.00052704,0.37920040
-5.59179590,1.03014418,0.55208480,0.19029721,0.00299489,0.07863734,0.00050905,0.37149417
-5.58579290,1.00754402,0.54759178,0.18402095,0.00317174,0.07894419,0.00048946,0.36234542
-5.57978989,0.98201911,0.54093524,0.17731380,0.00337993,0.07908676,0.00046839,0.35191746
-5.57378689,0.95406666,0.53230148,0.17028964,0.00361973,0.07908810,0.00044601,0.34039044
-5.56778389,0.92419916,0.52190440,0.16305989,0.00389128,0.07897180,0.00042254,0.32795622
-5.56178089,0.89292937,0.50997822,0.15573067,0.00419445,0.07876086,0.00039819,0.31481310
-5.55577789,0.86075578,0.49676952,0.14840030,0.00452873,0.07847653,0.00037325,0.30116050
-5.54977489,0.82814902,0.48252917,0.14115715,0.00489308,0.07813730,0.00034797,0.28719377
-5.54377189,0.79553981,0.46750430,0.13407792,0.00528580,0.07775795,0.00032262,0.27309937
-5.53776888,0.76330874,0.45193082,0.12722649,0.00570446,0.07734878,0.00029749,0.25905052
-5.53176588,0.73177828,0.43602667,0.12065321,0.00614577,0.07691512,0.00027283,0.24520350
-5.52576288,0.70120736,0.41998623,0.11439472,0.00660559,0.07645702,0.00024889,0.23169469
-5.51975988,0.67178862,0.40397603,0.10847425,0.00707890,0.07596927,0.00022592,0.21863841
-5.51375688,0.64364837,0.38813188,0.10290243,0.00755987,0.07544171,0.00020413,0.20612574
-5.50775388,0.61684927,0.37255773,0.09767841,0.00804191,0.07485981,0.00018374,0.19422417
-5.50175088,0.59139553,0.35732592,0.09279146,0.00851789,0.07420551,0.00016493,0.18297819
-5.49574787,0.56724037,0.34247907,0.08822274,0.00898027,0.07345827,0.00014791,0.17241075
-5.48974487,0.54429536,0.32803321,0.08394730,0.00942139,0.07259632,0.00013286,0.16252544
-5.48374187,0.52244121,0.31398210,0.07993627,0.00983373,0.07159796,0.00012001,0.15330934
-5.47773887,0.50153955,0.30030232,0.07615899,0.01021022,0.07044295,0.00010958,0.14473643
-5.47173587,0.48144505,0.28695894,0.07258512,0.01054459,0.06911386,0.00010185,0.13677128
-5.46573287,0.46201759,0.27391138,0.06918669,0.01083168,0.06759722,0.00009714,0.12937302
-5.45972986,0.44313367,0.26111918,0.06593991,0.01106775,0.06588466,0.00009586,0.12249931
-5.45372686,0.42469691,0.24854732,0.06282672,0.01125083,0.06397370,0.00009850,0.11611022
-5.44772386,0.40664700,0.23617095,0.05983612,0.01138096,0.06186833,0.00010566,0.11017178
-5.44172086,0.38896700,0.22397925,0.05696514,0.01146041,0.05957931,0.00011806,0.10465920
-5.43571786,0.37168864,0.21197827,0.05421952,0.01149386,0.05712416,0.00013658,0.09955961
-5.42971486,0.35489553,0.20019269,0.05161400,0.01148847,0.05452688,0.00016226,0.09487412
-5.42371186,0.33872427,0.18866653,0.04917234,0.01145394,0.05181741,0.00019631,0.09061937
-5.41770885,0.32336353,0.17746280,0.04692703,0.01140243,0.04903084,0.00024013,0.08682833
-5.41170585,0.30905112,0.16666211,0.04491868,0.01134845,0.04620647,0.00029531,0.08355040
-5.40570285,0.29606928,0.15636056,0.04319519,0.01130861,0.04338671,0.00036364,0.08085096
-5.39969985,0.28473838,0.14666684,0.04181063,0.01130133,0.04061592,0.00044706,0.07881010
-5.39369685,0.27540918,0.13769880,0.04082400,0.01134650,0.03793919,0.00054768,0.07752087
-5.38769385,0.26845391,0.12957973,0.04029772,0.01146498,0.03540121,0.00066774,0.07708687
-5.38169085,0.26425636,0.12243432,0.04029601,0.01167811,0.03304507,0.00080953,0.07761938
-5.37568784,0.26320117,0.11638462,0.04088310,0.01200712,0.03091127,0.00097539,0.07923390
-5.36968484,0.26566247,0.11154598,0.04212136,0.01247251,0.02903677,0.00116759,0.08204643
-5.36368184,0.27199212,0.10802319,0.04406929,0.01309340,0.02745421,0.00138824,0.08616932
-5.35767884,0.28250777,0.10590680,0.04677944,0.01388681,0.02619122,0.00163927,0.09170688
-5.35167584,0.29748082,0.10526978,0.05029633,0.01486698,0.02526988,0.00192223,0.09875082
-5.34567284,0.31712468,0.10616451,0.05465434,0.01604469,0.02470631,0.00223828,0.10737575
-5.33966983,0.34158358,0.10862020,0.05987566,0.01742662,0.02451042,0.00258800,0.11763462
-5.33366683,0.37092223,0.11264080,0.06596840,0.01901473,0.02468567,0.00297136,0.12955455
-5.32766383,0.40511689,0.11820343,0.07292489,0.02080578,0.02522906,0.00338762,0.14313306
-5.32166083,0.44404802,0.12525740,0.08072029,0.02279095,0.02613119,0.00383524,0.15833482
-5.31565783,0.48749534,0.13372401,0.08931156,0.02495557,0.02737635,0.00431186,0.17508938
-5.30965483,0.53513548,0.14349701,0.09863700,0.02727906,0.02894290,0.00481432,0.19328981
-5.30365183,0.58654285,0.15444400,0.10861634,0.02973501,0.03080356,0.00533866,0.21279256
-5.29764882,0.64119419,0.16640868,0.11915151,0.03229152,0.03292606,0.00588024,0.23341870
-5.29164582,0.69847688,0.17921413,0.13012813,0.03491170,0.03527371,0.00643383,0.25495664
-5.28564282,0.75770153,0.19266704,0.14141789,0.03755441,0.03780632,0.00699383,0.27716646
-5.27963982,0.81811862,0.20656296,0.15288159,0.04017521,0.04048115,0.00755450,0.29978572
-5.27363682,0.87893911,0.22069247,0.16437305,0.04272750,0.04325405,0.00811022,0.32253689
-5.26763382,0.93935873,0.23484814,0.17574364,0.04516374,0.04608077,0.00865580,0.34513609
-5.26163082,0.99858519,0.24883223,0.18684746,0.04743691,0.04891836,0.00918690,0.36730298
-5.25562781,1.05586764,0.26246473,0.19754688,0.04950192,0.05172665,0.00970034,0.38877155
-5.24962481,1.11052733,0.27559174,0.20771837,0.05131706,0.05446985,0.01019450,0.40930132
-5.24362181,1.16198828,0.28809356,0.21725830,0.05284544,0.05711808,0.01066971,0.42868862
-5.23761881,1.20980673,0.29989250,0.22608853,0.05405621,0.05964889,0.01112860,0.44677747
-5.23161581,1.25369797,0.31095975,0.23416149,0.05492573,0.06204864,0.01157640,0.46346942
-5.22561281,1.29355922,0.32132117,0.24146452,0.05543840,0.06431370,0.01202118,0.47873210
-5.21960980,1.32948735,0.33106154,0.24802323,0.05558728,0.06645138,0.01247403,0.49260577
-5.21360680,1.36179011,0.34032694,0.25390361,0.05537441,0.06848054,0.01294915,0.50520755
-5.20760380,1.39099011,0.34932512,0.25921273,0.05481074,0.07043186,0.01346377,0.51673301
-5.20160080,1.41782061,0.35832344,0.26409797,0.05391583,0.07234756,0.01403802,0.52745471
-5.19559780,1.44321291,0.36764446,0.26874453,0.05271714,0.07428080,0.01469463,0.53771775
-5.18959480,1.46827501,0.37765892,0.27337132,0.05124915,0.07629446,0.01545849,0.54793196
-5.18359180,1.49426188,0.38877632,0.27822530,0.04955209,0.07845947,0.01635610,0.55856116
-5.17758879,1.52253794,0.40143313,0.28357419,0.04767063,0.08085273,0.01741486,0.57010948
-5.17158579,1.55453255,0.41607890,0.28969795,0.04565232,0.08355447,0.01866222,0.58310502
-5.16558279,1.59168988,0.43316061,0.29687913,0.04354601,0.08664531,0.02012482,0.59808156
-5.15957979,1.63541457,0.45310570,0.30539238,0.04140029,0.09020306,0.02182740,0.61555857
-5.15357679,1.68701509,0.47630425,0.31549350,0.03926196,0.09429927,0.02379176,0.63602036
-5.14757379,1.74764665,0.50309097,0.32740841,0.03717467,0.09899575,0.02603566,0.65989502
-5.14157079,1.81825588,0.53372764,0.34132242,0.03517763,0.10434119,0.02857176,0.68753389
-5.13556778,1.89952941,0.56838664,0.35737022,0.03330472,0.11036793,0.03140653,0.71919245
-5.12956478,1.99184858,0.60713635,0.37562702,0.03158366,0.11708921,0.03453942,0.75501333
-5.12356178,2.09525222,0.64992915,0.39610129,0.03003563,0.12449684,0.03796202,0.79501223
-5.11755878,2.20940971,0.69659264,0.41872938,0.02867499,0.13255955,0.04165753,0.83906748
-5.11155578,2.33360564,0.74682463,0.44337243,0.02750947,0.14122221,0.04560037,0.88691389
-5.10555278,2.46673762,0.80019264,0.46981583,0.02654042,0.15040577,0.04975622,0.93814133
-5.09954977,2.60732806,0.85613796,0.49777136,0.02576349,0.16000828,0.05408216,0.99219841
-5.09354677,2.75355030,0.91398472,0.52688216,0.02516935,0.16990685,0.05852733,1.04840145
-5.08754377,2.90326891,0.97295394,0.55673047,0.02474466,0.17996049,0.06303379,1.10594875
-5.08154077,3.05409354,1.03218225,0.58684800,0.02447315,0.19001401,0.06753775,1.16393987
-5.07553777,3.20344475,1.09074496,0.61672869,0.02433673,0.19990259,0.07197113,1.22139944
-5.06953477,3.34863011,1.14768286,0.64584353,0.02431665,0.20945712,0.07626329,1.27730501
-5.06353177,3.48692785,1.20203183,0.67365682,0.02439465,0.21850989,0.08034302,1.33061774
-5.05752876,3.61567519,1.25285419,0.69964344,0.02455398,0.22690067,0.08414069,1.38031517
-5.05152576,3.73235799,1.29927072,0.72330638,0.02478034,0.23448273,0.08759033,1.42542468
-5.04552276,3.83469806,1.34049184,0.74419383,0.02506265,0.24112856,0.09063183,1.46505630
-5.03951976,3.92073447,1.37584685,0.76191514,0.02539366,0.24673520,0.09321288,1.49843372
-5.03351676,3.98889530,1.40480962,0.77615491,0.02577029,0.25122864,0.09529073,1.52492184
-5.02751376,4.03805643,1.42701968,0.78668456,0.02619380,0.25456739,0.09683370,1.54404990
-5.02151076,4.06758454,1.44229751,0.79337082,0.02666967,0.25674466,0.09782223,1.55552890
-5.01550775,4.07736216,1.45065319,0.79618068,0.02720730,0.25778939,0.09824954,1.55926250
-5.00950475,4.06779300,1.45228768,0.79518254,0.02781941,0.25776568,0.09812186,1.55535073
-5.00350175,4.03978725,1.44758672,0.79054339,0.02852133,0.25677086,0.09745809,1.54408632
-4.99749875,3.99472682,1.43710701,0.78252212,0.02932999,0.25493211,0.09628905,1.52594348
-4.99149575,3.93441200,1.42155543,0.77145916,0.03026294,0.25240173,0.09465627,1.50155978
-4.98549275,3.86099138,1.40176183,0.75776293,0.03133707,0.24935129,0.09261040,1.47171152
-4.97948974,3.77687823,1.37864662,0.74189363,0.03256747,0.24596494,0.09020927,1.43728398
-4.97348674,3.68465670,1.35318434,0.72434509,0.03396620,0.24243192,0.08751572,1.39923751
-4.96748374,3.58698212,1.32636495,0.70562551,0.03554117,0.23893891,0.08459539,1.35857119
-4.96148074,3.48647975,1.29915443,0.68623799,0.03729510,0.23566233,0.08151432,1.31628548
-4.95547774,3.38564645,1.27245649,0.66666160,0.03922470,0.23276095,0.07833681,1.27334573
-4.94947474,3.28675974,1.24707707,0.64733405,0.04132008,0.23036929,0.07512327,1.23064792
-4.94347174,3.19179812,1.22369332,0.62863645,0.04356437,0.22859195,0.07192850,1.18898832
-4.93746873,3.10237621,1.20282835,0.61088114,0.04593371,0.22749917,0.06880017,1.14903827
-4.93146573,3.01969726,1.18483301,0.59430277,0.04839747,0.22712398,0.06577775,1.11132511
-4.92546273,2.94452507,1.16987536,0.57905325,0.05091890,0.22746080,0.06289188,1.07622001
-4.91945973,2.87717602,1.15793842,0.56520051,0.05345595,0.22846588,0.06016407,1.04393301
-4.91345673,2.81753125,1.14882606,0.55273110,0.05596254,0.23005931,0.05760695,1.01451534
-4.90745373,2.76506783,1.14217683,0.54155645,0.05838990,0.23212866,0.05522474,0.98786866
-4.90145073,2.71890707,1.13748489,0.53152230,0.06068830,0.23453408,0.05301425,0.96376056
-4.89544772,2.67787714,1.13412704,0.52242077,0.06280872,0.23711454,0.05096594,0.94184531
-4.88944472,2.64058679,1.13139442,0.51400448,0.06470477,0.23969508,0.04906539,0.92168881
-4.88344172,2.60550611,1.12852741,0.50600183,0.06633447,0.24209452,0.04729469,0.90279628
-4.87743872,2.57105067,1.12475203,0.49813285,0.06766198,0.24413348,0.04563403,0.88464140
-4.87143572,2.53566460,1.11931600,0.49012465,0.06865922,0.24564230,0.04406314,0.86669530
-4.86543272,2.49789898,1.11152305,0.48172592,0.06930717,0.24646831,0.04256270,0.84845421
-4.85942971,2.45648190,1.10076361,0.47271963,0.06959693,0.24648241,0.04111548,0.82946446
-4.85342671,2.41037726,1.08654085,0.46293359,0.06953042,0.24558444,0.03970739,0.80934371
-4.84742371,2.35882995,1.06849090,0.45224825,0.06912069,0.24370719,0.03832814,0.78779778
-4.84142071,2.30139582,1.04639641,0.44060169,0.06839183,0.24081892,0.03697171,0.76463229
-4.83541771,2.23795585,1.02019337,0.42799144,0.06737848,0.23692425,0.03563649,0.73975911
-4.82941471,2.16871427,0.98997080,0.41447343,0.06612493,0.23206339,0.03432522,0.71319732
-4.82341171,2.09418170,0.95596389,0.40015806,0.06468386,0.22630991,0.03304455,0.68506919
-4.81740870,2.01514471,0.91854111,0.38520375,0.06311476,0.21976699,0.03180454,0.65559154
-4.81140570,1.93262387,0.87818618,0.36980852,0.06148206,0.21256258,0.03061782,0.62506317
-4.80540270,1.84782274,0.83547599,0.35419990,0.05985313,0.20484359,0.02949882,0.59384918
-4.79939970,1.76207083,0.79105574,0.33862384,0.05829600,0.19676945,0.02846272,0.56236315
-4.79339670,1.67676319,0.74561249,0.32333319,0.05687719,0.18850535,0.02752453,0.53104805
-4.78739370,1.59329982,0.69984851,0.30857630,0.05565947,0.18021555,0.02669816,0.50035685
-4.78139070,1.51302752,0.65445554,0.29458624,0.05469971,0.17205696,0.02599551,0.47073373
-4.77538769,1.43718677,0.61009118,0.28157112,0.05404696,0.16417335,0.02542581,0.44259669
-4.76938469,1.36686572,0.56735813,0.26970602,0.05374072,0.15669048,0.02499501,0.41632221
-4.76338169,1.30296309,0.52678716,0.25912662,0.05380953,0.14971217,0.02470538,0.39223251
-4.75737869,1.24616101,0.48882417,0.24992501,0.05426990,0.14331763,0.02455539,0.37058579
-4.75137569,1.19690869,0.45382173,0.24214753,0.05512566,0.13756007,0.02453971,0.35156968
-4.74537269,1.15541690,0.42203493,0.23579483,0.05636765,0.13246647,0.02464946,0.33529795
-4.73936968,1.12166317,0.39362165,0.23082401,0.05797394,0.12803872,0.02487268,0.32181050
-4.73336668,1.09540686,0.36864666,0.22715266,0.05991042,0.12425573,0.02519500,0.31107632
-4.72736368,1.07621298,0.34708923,0.22466448,0.06213181,0.12107664,0.02560035,0.30299920
-4.72136068,1.06348352,0.32885360,0.22321638,0.06458314,0.11844470,0.02607195,0.29742585
-4.71535768,1.05649446,0.31378170,0.22264644,0.06720148,0.11629182,0.02659328,0.29415587
-4.70935468,1.05443680,0.30166738,0.22278257,0.06991807,0.11454342,0.02714906,0.29295317
-4.70335168,1.05645966,0.29227147,0.22345134,0.07266060,0.11312341,0.02772630,0.29355824
-4.69734867,1.06171366,0.28533700,0.22448663,0.07535572,0.11195903,0.02831523,0.29570087
-4.69134567,1.06939261,0.28060396,0.22573779,0.07793156,0.11098550,0.02891013,0.29911256
-4.68534267,1.07877210,0.27782309,0.22707684,0.08032031,0.11015000,0.02951001,0.30353842
-4.67933967,1.08924313,0.27676811,0.22840458,0.08246057,0.10941522,0.03011912,0.30874783
-4.67333667,1.10033996,0.27724609,0.22965526,0.08429961,0.10876195,0.03074724,0.31454358
-4.66733367,1.11176082,0.27910576,0.23079974,0.08579530,0.10819103,0.03140971,0.32076924
-4.66133067,1.12338112,0.28224339,0.23184693,0.08691764,0.10772435,0.03212726,0.32731426
-4.65532766,1.13525867,0.28660630,0.23284366,0.08764995,0.10740497,0.03292553,0.33411689
-4.64932466,1.14763100,0.29219403,0.23387292,0.08798957,0.10729653,0.03383444,0.34116469
-4.64332166,1.16090511,0.29905721,0.23505055,0.08794802,0.10748180,0.03488726,0.34849267
-4.63731866,1.17564029,0.30729428,0.23652072,0.08755076,0.10806064,0.03611957,0.35617929
-4.63131566,1.19252484,0.31704645,0.23845029,0.08683651,0.10914738,0.03756802,0.36434043
-4.62531266,1.21234793,0.32849105,0.24102241,0.08585599,0.11086781,0.03926901,0.37312168
-4.61930965,1.23596781,0.34183368,0.24442950,0.08467050,0.11335575,0.04125732,0.38268935
-4.61330665,1.26427762,0.35729939,0.24886614,0.08335005,0.11674948,0.04356474,0.39322060
-4.60730365,1.29817036,0.37512338,0.25452190,0.08197132,0.12118809,0.04621873,0.40489314
-4.60130065,1.33850414,0.39554136,0.26157452,0.08061544,0.12680766,0.04924123,0.41787497
-4.59529765,1.38606904,0.41877994,0.27018366,0.07936577,0.13373761,0.05264757,0.43231470
-4.58929465,1.44155647,0.44504727,0.28048526,0.07830557,0.14209704,0.05644554,0.44833265
-4.58329165,1.50553196,0.47452398,0.29258684,0.07751584,0.15199125,0.06063478,0.46601332
-4.57728864,1.57841193,0.50735482,0.30656362,0.07707316,0.16350827,0.06520628,0.48539925
-4.57128564,1.66044464,0.54364073,0.32245557,0.07704779,0.17671565,0.07014218,0.50648674
-4.56528264,1.75169570,0.58343168,0.34026538,0.07750183,0.19165736,0.07541584,0.52922312
-4.55927964,1.85203778,0.62672012,0.35995729,0.07848765,0.20835079,0.08099211,0.55350598
-4.55327664,1.96114458,0.67343521,0.38145652,0.08004649,0.22678401,0.08682784,0.57918397
-4.54727364,2.07848851,0.72343768,0.40464954,0.08220723,0.24691328,0.09287252,0.60605908
-4.54127064,2.20334187,0.77651561,0.42938473,0.08498539,0.26866083,0.09906924,0.63389023
-4.53526763,2.33478124,0.83238101,0.45547361,0.08838227,0.29191306,0.10535559,0.66239790
-4.52926463,2.47169472,0.89066759,0.48269238,0.09238442,0.31651922,0.11166480,0.69126952
-4.52326163,2.61279200,0.95092976,0.51078393,0.09696318,0.34229084,0.11792687,0.72016530
-4.51725863,2.75661716,1.01264317,0.53946019,0.10207456,0.36900182,0.12406981,0.74872452
-4.51125563,2.90156434,1.07520709,0.56840492,0.10765941,0.39638954,0.13002077,0.77657177
-4.50525263,3.04589658,1.13794897,0.59727698,0.11364384,0.42415698,0.13570725,0.80332332
-4.49924962,3.18776790,1.20013128,0.62571428,0.11994008,0.45197604,0.14105829,0.82859332
-4.49324662,3.32524907,1.26096103,0.65333823,0.12644760,0.47949206,0.14600550,0.85199995
-4.48724362,3.45635710,1.31960193,0.67975910,0.13305478,0.50632955,0.15048419,0.87317148
-4.48124062,3.57908864,1.37518926,0.70458207,0.13964093,0.53209918,0.15443432,0.89175218
-4.47523762,3.69145692,1.42684727,0.72741413,0.14607871,0.55640578,0.15780147,0.90740829
-4.46923462,3.79153198,1.47370868,0.74787162,0.15223701,0.57885723,0.16053768,0.91983393
-4.46323162,3.87748331,1.51493603,0.76558846,0.15798403,0.59907401,0.16260228,0.92875694
-4.45722861,3.94762388,1.54974385,0.78022474,0.16319072,0.61669904,0.16396259,0.93394471
-4.45122561,4.00045423,1.57742124,0.79147547,0.16773432,0.63140746,0.16459458,0.93520978
-4.44522261,4.03470502,1.59735364,0.79907914,0.17150187,0.64291602,0.16448336,0.93241507
-4.43921961,4.04937634,1.60904303,0.80282578,0.17439361,0.65099162,0.16362362,0.92547864
-4.43321661,4.04377192,1.61212553,0.80256411,0.17632614,0.65545863,0.16201988,0.91437762
-4.42721361,4.01752652,1.60638559,0.79820743,0.17723511,0.65620467,0.15968657,0.89915110
-4.42121061,3.97062503,1.59176588,0.78973791,0.17707737,0.65318454,0.15664796,0.87990181
-4.41520760,3.90341180,1.56837241,0.77720898,0.17583247,0.64642217,0.15293788,0.85679626
-4.40920460,3.81658963,1.53647448,0.76074566,0.17350342,0.63601034,0.14859922,0.83006326
-4.40320160,3.71120771,1.49649932,0.74054271,0.17011662,0.62210828,0.14368327,0.79999066
-4.39719860,3.58863888,1.44902156,0.71686050,0.16572104,0.60493719,0.13824875,0.76692040
-4.39119560,3.45054673,1.39474792,0.69001891,0.16038660,0.58477387,0.13236083,0.73124179
-4.38519260,3.29884379,1.33449786,0.66038931,0.15420188,0.56194268,0.12608978,0.69338336
-4.37918959,3.13564241,1.26918082,0.62838490,0.14727122,0.53680633,0.11950973,0.65380349
-4.37318659,2.96320027,1.19977125,0.59445005,0.13971131,0.50975570,0.11269713,0.61298012
-4.36718359,2.78386283,1.12728238,0.55904874,0.13164760,0.48119924,0.10572934,0.57140001
-4.36118059,2.60000500,1.05273985,0.52265285,0.12321046,0.45155230,0.09868315,0.52954795
-4.35517759,2.41397448,0.97715634,0.48573061,0.11453135,0.42122689,0.09163342,0.48789637
-4.34917459,2.22803876,0.90150812,0.44873579,0.10573926,0.39062217,0.08465181,0.44689581
-4.34317159,2.04433792,0.82671441,0.41209787,0.09695741,0.36011599,0.07780568,0.40696653
-4.33716858,1.86484474,0.75362017,0.37621363,0.08830039,0.33005775,0.07115720,0.36849169
-4.33116558,1.69133315,0.68298282,0.34144050,0.07987180,0.30076274,0.06476266,0.33181229
-4.32516258,1.52535590,0.61546314,0.30809151,0.07176256,0.27250812,0.05867205,0.29722391
-4.31915958,1.36823149,0.55162030,0.27643232,0.06404973,0.24553035,0.05292884,0.26497544
-4.31315658,1.22104024,0.49191096,0.24667990,0.05679602,0.22002432,0.04757006,0.23526958
-4.30715358,1.08462877,0.43669198,0.21900305,0.05004974,0.19614382,0.04262649,0.20826501
