energy_ev,total_up,Bi_p_up,Bi_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.47173587,15.26450545,1.37367267,0.06841701,5.82356036,9.18314321,0.14467123,5.36743849
-5.46573287,15.45528945,1.40037156,0.07021911,5.93328722,9.29393433,0.14822084,5.40661237
-5.45972986,15.63919426,1.42565258,0.07193208,6.03613551,9.40058127,0.15178411,5.44530072
-5.45372686,15.81139500,1.44873103,0.07354186,6.12966949,9.50028322,0.15534978,5.48191534
-5.44772386,15.96724390,1.46885105,0.07503590,6.21153234,9.59036762,0.15890794,5.51489295
-5.44172086,16.10241327,1.48531157,0.07640352,6.27952532,9.66836956,0.16244977,5.54274565
-5.43571786,16.21301903,1.49748997,0.07763609,6.33167956,9.73209883,0.16596705,5.56410509
-5.42971486,16.29572146,1.50486216,0.07872711,6.36631820,9.77969313,0.16945174,5.57775944
-5.42371186,16.34780108,1.50701873,0.07967227,6.38210667,9.80965639,0.17289545,5.58268259
-5.41770885,16.36720907,1.50367619,0.08046930,6.37809002,9.82088225,0.17628895,5.57805543
-5.41170585,16.35259307,1.49468327,0.08111783,6.35371652,9.81266344,0.17962177,5.56327958
-5.40570285,16.30330007,1.48002221,0.08161919,6.30884763,9.78468828,0.18288185,5.53798404
-5.39969985,16.21935909,1.45980509,0.08197610,6.24375478,9.73702635,0.18605534,5.50202567
-5.39369685,16.10144696,1.43426579,0.08219238,6.15910404,9.67010507,0.18912664,5.45548416
-5.38769385,15.95084043,1.40374812,0.08227273,6.05592989,9.58467972,0.19207851,5.39865258
-5.38169085,15.76935813,1.36869084,0.08222240,5.93559993,9.48179859,0.19489250,5.33202405
-5.37568784,15.55929526,1.32961047,0.08204701,5.79977202,9.36276524,0.19754944,5.25627536
-5.36968484,15.32335362,1.28708271,0.08175237,5.65034572,9.22909919,0.20003020,5.17224781
-5.36368184,15.06456879,1.24172340,0.08134436,5.48940985,9.08249610,0.20231640,5.08092567
-5.35767884,14.78623589,1.19416973,0.08082886,5.31918768,8.92478788,0.20439133,4.98341242
-5.35167584,14.49183443,1.14506239,0.08021175,5.14198127,8.75790298,0.20624075,4.88090471
-5.34567284,14.18495275,1.09502935,0.07949887,4.96011634,8.58382677,0.20785360,4.77466422
-5.33966983,13.86921198,1.04467154,0.07869609,4.77588886,8.40456168,0.20922261,4.66598744
-5.33366683,13.54818956,0.99455075,0.07780933,4.59151427,8.22208681,0.21034464,4.55617353
-5.32766383,13.22534244,0.94517994,0.07684454,4.40908042,8.03831695,0.21122076,4.44649082
-5.32166083,12.90393057,0.89701581,0.07580774,4.23050489,7.85506096,0.21185607,4.33814244
-5.31565783,12.58694162,0.85045369,0.07470494,4.05749745,7.67398000,0.21225917,4.23223193
-5.30965483,12.27701843,0.80582446,0.07354206,3.89152842,7.49654650,0.21244138,4.12973015
-5.30365183,11.97639140,0.76339322,0.07232481,3.73380333,7.32400489,0.21241567,4.03144436
-5.29764882,11.68681831,0.72335963,0.07105854,3.58524455,7.15733595,0.21219542,3.93799135
-5.29164582,11.40953444,0.68585941,0.06974806,3.44648030,6.99722623,0.21179307,3.84977553
-5.28564282,11.14521598,0.65096708,0.06839744,3.31784128,6.84404484,0.21121872,3.76697377
-5.27963982,10.89395963,0.61869937,0.06700990,3.19936523,6.69782917,0.21047887,3.68952784
-5.27363682,10.65528068,0.58901955,0.06558760,3.09080922,6.55828142,0.20957525,3.61714538
-5.26763382,10.42813142,0.56184215,0.06413162,2.99166966,6.42477702,0.20850396,3.54931003
-5.26163082,10.21094084,0.53703838,0.06264189,2.90120944,6.29638581,0.20725501,3.48530062
-5.25562781,10.00167527,0.51444188,0.06111729,2.81849157,6.17190599,0.20581215,3.42421912
-5.24962481,9.79791882,0.49385497,0.05955572,2.74241829,6.04991018,0.20415329,3.36502640
-5.24362181,9.59697125,0.47505515,0.05795433,2.67177462,5.92880225,0.20225122,3.30658458
-5.23761881,9.39595958,0.45780204,0.05630979,2.60527486,5.80688293,0.20007487,3.24770423
-5.23161581,9.19195931,0.44184445,0.05461862,2.54161056,5.68242142,0.19759091,3.18719442
-5.22561281,8.98212010,0.42692749,0.05287755,2.47949838,5.55373015,0.19476566,3.12391353
-5.21960980,8.76379051,0.41279980,0.05108389,2.41772619,5.41923917,0.19156722,3.05681861
-5.21360680,8.53463642,0.39922036,0.04923592,2.35519585,5.27756696,0.18796773,2.98501111
-5.20760380,8.29274779,0.38596501,0.04733321,2.29096129,5.12758426,0.18394558,2.90777711
-5.20160080,8.03672927,0.37283228,0.04537695,2.22426056,4.96846816,0.17948755,2.82462034
-5.19559780,7.76577087,0.35964843,0.04337017,2.15454099,4.79974405,0.17459068,2.73528684
-5.18959480,7.47969576,0.34627147,0.04131785,2.08147671,4.62131358,0.16926386,2.63978036
-5.18359180,7.17898389,0.33259402,0.03922703,2.00497828,4.43346784,0.16352904,2.53836819
-5.17758879,6.86477100,0.31854501,0.03710674,1.92519426,4.23688533,0.15742189,2.43157761
-5.17158579,6.53882390,0.30408993,0.03496787,1.84250535,4.03261554,0.15099213,2.32018347
-5.16558279,6.20349411,0.28923000,0.03282300,1.75751137,3.82204912,0.14430332,2.20518798
-5.15957979,5.86165285,0.27399996,0.03068607,1.67101221,3.60687675,0.13743217,2.08779380
-5.15357679,5.51661106,0.25846493,0.02857211,1.58398375,3.38903892,0.13046748,1.96937209
-5.14757379,5.17202862,0.24271627,0.02649681,1.49754983,3.17066932,0.12350876,1.85142712
-5.14157079,4.83181721,0.22686680,0.02447618,1.41295160,2.95403461,0.11666453,1.73555885
-5.13556778,4.50004098,0.21104563,0.02252616,1.33151548,2.74147328,0.11005041,1.62342525
-5.12956478,4.18081920,0.19539271,0.02066224,1.25462074,2.53533618,0.10378713,1.51670560
-5.12356178,3.87823402,0.18005347,0.01889914,1.18366774,2.33793086,0.09799846,1.41706582
-5.11755878,3.59624642,0.16517378,0.01725054,1.12004772,2.15147163,0.09280913,1.32612689
-5.11155578,3.33862196,0.15089529,0.01572884,1.06511453,1.97803638,0.08834280,1.24543660
-5.10555278,3.10886756,0.13735144,0.01434494,1.02015897,1.81953110,0.08472010,1.17644519
-5.09954977,2.91017959,0.12466421,0.01310818,0.98638568,1.67766215,0.08205677,1.12048455
-5.09354677,2.74540270,0.11294160,0.01202624,0.96489277,1.55391600,0.08046183,1.07875098
-5.08754377,2.61699838,0.10227594,0.01110512,0.95665399,1.44954585,0.08003588,1.05229082
-5.08154077,2.52702168,0.09274297,0.01034913,0.96250326,1.36556394,0.08086940,1.04198860
-5.07553777,2.47710431,0.08440155,0.00976097,0.98312127,1.30273842,0.08304103,1.04855697
-5.06953477,2.46844227,0.07729400,0.00934176,1.01902391,1.26159357,0.08661595,1.07252792
-5.06353177,2.50178632,0.07144693,0.00909111,1.07055231,1.24241188,0.09164413,1.11424483
-5.05752876,2.57743373,0.06687236,0.00900721,1.13786428,1.24523707,0.09815863,1.17385491
-5.05152576,2.69522054,0.06356904,0.00908683,1.22092731,1.26987714,0.10617386,1.25130209
-5.04552276,2.85451352,0.06152391,0.00932543,1.31951292,1.31590670,0.11568389,1.34632022
-5.03951976,3.05420222,0.06071350,0.00971713,1.43319279,1.38266863,0.12666084,1.45842703
-5.03351676,3.29269154,0.06110516,0.01025479,1.56133693,1.46927484,0.13905340,1.58691912
-5.02751376,3.56789607,0.06265822,0.01092992,1.70311415,1.57460686,0.15278567,1.73086881
-5.02151076,3.87723771,0.06532485,0.01173277,1.85749538,1.69731686,0.16775628,1.88912341
-5.01550775,4.21764850,0.06905069,0.01265226,2.02326016,1.83583003,0.18383801,2.06030772
-5.00950475,4.58558054,0.07377527,0.01367598,2.19900669,1.98834953,0.20087797,2.24283054
-5.00350175,4.97702496,0.07943226,0.01479025,2.38316575,2.15286500,0.21869842,2.43489584
-4.99749875,5.38754169,0.08594946,0.01598012,2.57401855,2.32716582,0.23709836,2.63451901
-4.99149575,5.81230117,0.09324882,0.01722943,2.76971849,2.50885986,0.25585585,2.83954868
-4.98549275,6.24613894,0.10124637,0.01852096,2.96831664,2.69539858,0.27473119,3.04769386
-4.97948974,6.68362304,0.10985214,0.01983657,3.16779048,2.88410850,0.29347082,3.25655639
-4.97348674,7.11913365,0.11897026,0.02115736,3.36607526,3.07222918,0.31181197,3.46366810
-4.96748374,7.54695362,0.12849913,0.02246396,3.56109724,3.25695712,0.32948790,3.66653173
-4.96148074,7.96136773,0.13833187,0.02373683,3.75080775,3.43549457,0.34623363,3.86266472
-4.95547774,8.35676803,0.14835692,0.02495650,3.93321727,3.60510214,0.36179191,4.04964443
-4.94947474,8.72776183,0.15845894,0.02610402,4.10642810,3.76315340,0.37591935,4.22515345
-4.94347174,9.06927907,0.16852000,0.02716127,4.26866494,3.90718968,0.38839229,4.38702343
-4.93746873,9.37667493,0.17842089,0.02811136,4.41830211,4.03497304,0.39901249,4.53327604
-4.93146573,9.64582428,0.18804283,0.02893897,4.55388671,4.14453540,0.40761202,4.66215959
-4.92546273,9.87320434,0.19726922,0.02963070,4.67415703,4.23422173,0.41405756,4.77218003
-4.91945973,10.05596259,0.20598759,0.03017541,4.77805574,4.30272580,0.41825362,4.86212554
-4.91345673,10.19196760,0.21409166,0.03056441,4.86473784,4.34911670,0.42014474,4.93108369
-4.90745373,10.27984090,0.22148337,0.03079172,4.93357316,4.37285540,0.41971646,4.97845114
-4.90145073,10.31896937,0.22807491,0.03085417,4.98414407,4.37380045,0.41699514,5.00393546
-4.89544772,10.30949781,0.23379068,0.03075142,5.01623877,4.35220289,0.41204655,5.00754966
-4.88944472,10.25230282,0.23856901,0.03048602,5.02984093,4.30869050,0.40497334,4.98959972
-4.88344172,10.14894942,0.24236374,0.03006323,5.02511660,4.24424242,0.39591153,4.95066618
-4.87743872,10.00163261,0.24514550,0.02949088,5.00239932,4.16015508,0.38502615,4.89158058
-4.87143572,9.81310677,0.24690269,0.02877918,4.96217433,4.05800112,0.37250623,4.81339812
-4.86543272,9.58660578,0.24764207,0.02794033,4.90506280,3.93958292,0.35855931,4.71736753
-4.85942971,9.32575706,0.24738905,0.02698830,4.83180673,3.80688269,0.34340575,4.60489944
-4.85342671,9.03449271,0.24618746,0.02593837,4.74325517,3.66201095,0.32727307,4.47753437
-4.84742371,8.71696070,0.24409898,0.02480681,4.64035202,3.50715514,0.31039039,4.33691121
-4.84142071,8.37743851,0.24120208,0.02361043,4.52412554,3.34453009,0.29298330,4.18473705
-4.83541771,8.02025161,0.23759057,0.02236625,4.39567940,3.17633176,0.27526922,4.02275895
-4.82941471,7.64969823,0.23337166,0.02109112,4.25618502,3.00469522,0.25745342,3.85273797
-4.82341171,7.26998166,0.22866368,0.01980133,4.10687456,2.83165785,0.23972574,3.67642568
-4.81740870,6.88515056,0.22359332,0.01851237,3.94903409,2.65912822,0.22225801,3.49554320
-4.81140570,6.49904770,0.21829269,0.01723866,3.78399622,2.48886074,0.20520231,3.31176257
-4.80540270,6.11526666,0.21289593,0.01599327,3.61313153,2.32243621,0.18868985,3.12669028
-4.79939970,5.73711632,0.20753573,0.01478785,3.43783837,2.16124786,0.17283062,2.94185268
-4.79339670,5.36759247,0.20233969,0.01363241,3.25953051,2.00649260,0.15771355,2.75868305
-4.78739370,5.00935577,0.19742669,0.01253532,3.07962261,1.85916680,0.14340724,2.57851006
-4.78139070,4.66471579,0.19290331,0.01150322,2.89951350,1.72006619,0.12996103,2.40254750
-4.77538769,4.33562029,0.18886061,0.01054109,2.72056758,1.58978934,0.11740646,2.23188522
-4.76938469,4.02364972,0.18537107,0.00965221,2.54409484,1.46874399,0.10575889,2.06748140
-4.76338169,3.73001665,0.18248626,0.00883833,2.37133032,1.35715614,0.09501932,1.91015615
-4.75737869,3.45557007,0.18023494,0.00809970,2.20341379,1.25508123,0.08517619,1.76058689
-4.75137569,3.20080489,0.17862198,0.00743525,2.04137073,1.16241730,0.07620727,1.61930555
-4.74537269,2.96587660,0.17762817,0.00684268,1.88609551,1.07891987,0.06808148,1.48669805
-4.73936968,2.75062144,0.17721079,0.00631868,1.73833769,1.00421839,0.06076061,1.36300630
-4.73336668,2.55458210,0.17730522,0.00585904,1.59869241,0.93783405,0.05420099,1.24833294
-4.72736368,2.37703895,0.17782745,0.00545887,1.46759521,0.87919893,0.04835500,1.14264887
-4.72136068,2.21704644,0.17867743,0.00511277,1.34532200,0.82767618,0.04317251,1.04580376
-4.71535768,2.07347436,0.17974323,0.00481501,1.23199401,0.78258103,0.03860215,0.95753917
-4.70935468,1.94505299,0.18090587,0.00455969,1.12758779,0.74320242,0.03459252,0.87750427
-4.70335168,1.83042128,0.18204458,0.00434095,1.03194967,0.70882471,0.03109323,0.80527354
-4.69734867,1.72817662,0.18304242,0.00415308,0.94481422,0.67874919,0.02805588,0.74036606
-4.69134567,1.63692489,0.18379192,0.00399072,0.86582573,0.65231477,0.02543486,0.68226564
-4.68534267,1.55532906,0.18420052,0.00384895,0.79456172,0.62891735,0.02318813,0.63044126
-4.67933967,1.48215486,0.18419571,0.00372345,0.73055748,0.60802733,0.02127777,0.58436686
-4.67333667,1.41631177,0.18372949,0.00361056,0.67333055,0.58920470,0.01967051,0.54353995
-4.66733367,1.35688787,0.18278197,0.00350733,0.62240395,0.57211108,0.01833808,0.50749828
-4.66133067,1.30317739,0.18136412,0.00341163,0.57732733,0.55651850,0.01725743,0.47583392
-4.65532766,1.25469968,0.17951928,0.00332212,0.53769516,0.54231436,0.01641083,0.44820430
-4.64932466,1.21120906,0.17732355,0.00323825,0.50316130,0.52950241,0.01578576,0.42433978
-4.64332166,1.17269506,0.17488492,0.00316023,0.47344944,0.51819963,0.01537478,0.40404758
-4.63731866,1.13937301,0.17234122,0.00308899,0.44835923,0.50862902,0.01517507,0.38721184
-4.63131566,1.11166524,0.16985690,0.00302607,0.42776797,0.50110841,0.01518800,0.37378994
-4.62531266,1.09017365,0.16761875,0.00297354,0.41162803,0.49603565,0.01541842,0.36380533
-4.61930965,1.07564438,0.16583078,0.00293387,0.39996022,0.49387051,0.01587390,0.35733700
-4.61330665,1.06892603,0.16470826,0.00290981,0.39284369,0.49511386,0.01656379,0.35450618
-4.60730365,1.07092267,0.16447141,0.00290423,0.39040278,0.50028471,0.01749829,0.35546071
-4.60130065,1.08254342,0.16533858,0.00291997,0.39279164,0.50989582,0.01868731,0.36035777
-4.59529765,1.10465026,0.16751950,0.00295970,0.40017717,0.52442874,0.02013942,0.36934554
-4.58929465,1.13800595,0.17120862,0.00302577,0.41272124,0.54430896,0.02186074,0.38254460
-4.58329165,1.18322403,0.17657878,0.00312005,0.43056277,0.56988214,0.02385384,0.40002977
-4.57728864,1.24072270,0.18377556,0.00324384,0.45380066,0.60139227,0.02611679,0.42181317
-4.57128564,1.31068441,0.19291227,0.00339771,0.48247806,0.63896253,0.02864232,0.44782922
-4.56528264,1.39302298,0.20406602,0.00358146,0.51656885,0.68257983,0.03141707,0.47792224
-4.55927964,1.48735960,0.21727480,0.00379400,0.55596679,0.73208350,0.03442117,0.51183739
-4.55327664,1.59300913,0.23253575,0.00403337,0.60047794,0.78715905,0.03762796,0.54921536
-4.54727364,1.70897758,0.24980475,0.00429671,0.64981660,0.84733728,0.04100405,0.58959130
-4.54127064,1.83397148,0.26899723,0.00458029,0.70360508,0.91199907,0.04450963,0.63239829
-4.53526763,1.96641911,0.28999031,0.00487957,0.76137740,0.98038607,0.04809909,0.67697541
-4.52926463,2.10450353,0.31262608,0.00518933,0.82258674,1.05161699,0.05172194,0.72258036
-4.52326163,2.24620639,0.33671597,0.00550376,0.88661648,1.12470929,0.05532402,0.76840635
-4.51725863,2.38936137,0.36204602,0.00581664,0.95279432,1.19860544,0.05884890,0.81360280
-4.51125563,2.53171537,0.38838289,0.00612152,1.02040906,1.27220311,0.06223951,0.85729911
-4.50525263,2.67099528,0.41548028,0.00641193,1.08872919,1.34438802,0.06543989,0.89863073
-4.49924962,2.80497776,0.44308559,0.00668158,1.15702259,1.41406834,0.06839706,0.93676653
-4.49324662,2.93155928,0.47094650,0.00692459,1.22457646,1.48020913,0.07106275,0.97093623
-4.48724362,3.04882348,0.49881728,0.00713569,1.29071663,1.54186561,0.07339516,1.00045688
-4.48124062,3.15510308,0.52646455,0.00731043,1.35482542,1.59821364,0.07536052,1.02475719
-4.47523762,3.24903362,0.55367224,0.00744538,1.41635722,1.64857634,0.07693436,1.04339846
-4.46923462,3.32959683,0.58024575,0.00753823,1.47485132,1.69244558,0.07810257,1.05609134
-4.46323162,3.39615180,0.60601506,0.00758796,1.52994130,1.72949763,0.07886201,1.06270746
-4.45722861,3.44845265,0.63083691,0.00759488,1.58136087,1.75960225,0.07922078,1.06328532
-4.45122561,3.48665226,0.65459596,0.00756069,1.62894597,1.78282513,0.07919811,1.05803020
-4.44522261,3.51129204,0.67720506,0.00748846,1.67263321,1.79942366,0.07882382,1.04730799
-4.43921961,3.52327858,0.69860485,0.00738260,1.71245501,1.80983650,0.07813736,1.03163301
-4.43321661,3.52384849,0.71876268,0.00724871,1.74853176,1.81466767,0.07718661,1.01165059
-4.42721361,3.51452334,0.73767123,0.00709352,1.78106160,1.81466600,0.07602629,0.98811482
-4.42121061,3.49705684,0.75534685,0.00692468,1.81030849,1.81070119,0.07471621,0.96186260
-4.41520760,3.47337679,0.77182782,0.00675059,1.83658900,1.80373738,0.07331928,0.93378500
-4.40920460,3.44552427,0.78717269,0.00658020,1.86025871,1.79480572,0.07189959,0.90479709
-4.40320160,3.41559237,0.80145861,0.00642278,1.88169848,1.78497671,0.07052031,0.87580742
-4.39719860,3.38566687,0.81477987,0.00628769,1.90130125,1.77533343,0.06924179,0.84768843
-4.39119560,3.35777047,0.82724637,0.00618416,1.91945958,1.76694628,0.06811972,0.82124876
-4.38519260,3.33381218,0.83898202,0.00612108,1.93655421,1.76084977,0.06720357,0.79720856
-4.37918959,3.31554273,0.85012289,0.00610679,1.95294363,1.75802165,0.06653516,0.77617857
-4.37318659,3.30451673,0.86081499,0.00614888,1.96895484,1.75936430,0.06614762,0.75864360
-4.36718359,3.30206158,0.87121137,0.00625400,1.98487500,1.76568844,0.06606455,0.74495081
-4.36118059,3.30925301,0.88146855,0.00642773,2.00094404,1.77769873,0.06629962,0.73530315
-4.35517759,3.32689701,0.89174212,0.00667441,2.01734812,1.79598108,0.06685635,0.72975782
-4.34917459,3.35551743,0.90218146,0.00699703,2.03421371,1.82099127,0.06772828,0.72822970
-4.34317159,3.39534883,0.91292369,0.00739714,2.05160244,1.85304479,0.06889943,0.73049934
-4.33716858,3.44633414,0.92408704,0.00787475,2.06950685,1.89230764,0.07034501,0.73622506
-4.33116558,3.50812667,0.93576377,0.00842830,2.08784695,1.93878844,0.07203230,0.74495863
-4.32516258,3.58009654,0.94801318,0.00905461,2.10646814,1.99233184,0.07392189,0.75616367
-4.31915958,3.66134131,0.96085498,0.00974889,2.12514059,2.05261398,0.07596889,0.76923625
-4.31315658,3.75070129,0.97426356,0.01050477,2.14356060,2.11914042,0.07812439,0.78352670
-4.30715358,3.84677975,0.98816361,0.01131437,2.16135418,2.19124751,0.08033699,0.79836205
