energy_ev,total_up,Os_p_up,Os_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.67583792,4.10722957,2.01027515,2.28041704,1.26430791,0.00000000,0.70712215,0.00000000
-5.66983492,4.13931238,2.01697881,2.30718292,1.27783317,0.00000000,0.71035341,0.00000000
-5.66383192,4.16858192,2.02306629,2.33175027,1.29086721,0.00000000,0.71322516,0.00000000
-5.65782891,4.19418707,2.02798687,2.35367848,1.30313808,0.00000000,0.71570297,0.00000000
-5.65182591,4.21560711,2.03132671,2.37272187,1.31446904,0.00000000,0.71781127,0.00000000
-5.64582291,4.23268400,2.03283320,2.38884461,1.32478871,0.00000000,0.71963834,0.00000000
-5.63981991,4.24563855,2.03243265,2.40222644,1.33413633,0.00000000,0.72133841,0.00000000
-5.63381691,4.25506954,2.03024024,2.41325861,1.34266167,0.00000000,0.72313064,0.00000000
-5.62781391,4.26193552,2.02656165,2.42253010,1.35061952,0.00000000,0.72529499,0.00000000
-5.62181091,4.26751970,2.02188606,2.43080459,1.35835898,0.00000000,0.72816484,0.00000000
-5.61580790,4.27337937,2.01687076,2.43898900,1.36630785,0.00000000,0.73211666,0.00000000
-5.60980490,4.28128179,2.01231769,2.44809497,1.37495287,0.00000000,0.73755707,0.00000000
-5.60380190,4.29312931,2.00914297,2.45919490,1.38481652,0.00000000,0.74490775,0.00000000
-5.59779890,4.31087689,2.00834048,2.47337443,1.39643168,0.00000000,0.75458878,0.00000000
-5.59179590,4.33644543,2.01094090,2.49168338,1.41031484,0.00000000,0.76700114,0.00000000
-5.58579290,4.37163469,2.01796791,2.51508741,1.42693953,0.00000000,0.78250905,0.00000000
-5.57978989,4.41803933,2.03039320,2.54442218,1.44671073,0.00000000,0.80142279,0.00000000
-5.57378689,4.47697158,2.04909213,2.58035225,1.46994163,0.00000000,0.82398283,0.00000000
-5.56778389,4.54939366,2.07480175,2.62333609,1.49683368,0.00000000,0.85034590,0.00000000
-5.56178089,4.63586249,2.10808274,2.67359890,1.52746071,0.00000000,0.88057339,0.00000000
-5.55577789,4.73648892,2.14928688,2.73111391,1.56175786,0.00000000,0.91462276,0.00000000
-5.54977489,4.85091284,2.19853113,2.79559319,1.59951581,0.00000000,0.95234216,0.00000000
-5.54377189,4.97829491,2.25567940,2.86648790,1.64038035,0.00000000,0.99346854,0.00000000
-5.53776888,5.11732517,2.32033267,2.94299809,1.68385756,0.00000000,1.03762928,0.00000000
-5.53176588,5.26624804,2.39182779,3.02409143,1.72932416,0.00000000,1.08434739,0.00000000
-5.52576288,5.42290250,2.46924522,3.10853011,1.77604280,0.00000000,1.13305005,0.00000000
-5.51975988,5.58477608,2.55142523,3.19490486,1.82318153,0.00000000,1.18308037,0.00000000
-5.51375688,5.74907065,2.63699231,3.28167484,1.86983696,0.00000000,1.23371178,0.00000000
-5.50775388,5.91277753,2.72438690,3.36721177,1.91506008,0.00000000,1.28416496,0.00000000
-5.50175088,6.07275974,2.81190347,3.44984702,1.95788394,0.00000000,1.33362655,0.00000000
-5.49574787,6.22583826,2.89773382,3.52791984,1.99735216,0.00000000,1.38126923,0.00000000
-5.48974487,6.36887995,2.98001419,3.59982529,2.03254740,0.00000000,1.42627260,0.00000000
-5.48374187,6.49888409,3.05687485,3.66406020,2.06261873,0.00000000,1.46784424,0.00000000
-5.47773887,6.61306507,3.12649050,3.71926585,2.08680700,0.00000000,1.50524037,0.00000000
-5.47173587,6.70892862,3.18713011,3.76426585,2.10446750,0.00000000,1.53778545,0.00000000
-5.46573287,6.78433931,3.23720445,3.79809833,2.11508896,0.00000000,1.56489026,0.00000000
-5.45972986,6.83757740,3.27531011,3.82004121,2.11830841,0.00000000,1.58606779,0.00000000
-5.45372686,6.86738319,3.30026848,3.82962996,2.11392138,0.00000000,1.60094655,0.00000000
-5.44772386,6.87298773,3.31115844,3.82666732,2.10188705,0.00000000,1.60928073,0.00000000
-5.44172086,6.85412889,3.30734199,3.81122470,2.08232827,0.00000000,1.61095702,0.00000000
-5.43571786,6.81105250,3.28848170,3.78363532,2.05552642,0.00000000,1.60599767,0.00000000
-5.42971486,6.74449837,3.25454970,3.74447940,2.02191125,0.00000000,1.59455976,0.00000000
-5.42371186,6.65567208,3.20582779,3.69456197,1.98204623,0.00000000,1.57693053,0.00000000
-5.41770885,6.54620320,3.14289876,3.63488412,1.93660979,0.00000000,1.55351900,0.00000000
-5.41170585,6.41809168,3.06662914,3.56660876,1.88637319,0.00000000,1.52484396,0.00000000
-5.40570285,6.27364421,2.97814410,3.49102220,1.83217600,0.00000000,1.49151874,0.00000000
-5.39969985,6.11540278,2.87879519,3.40949294,1.77489984,0.00000000,1.45423332,0.00000000
-5.39369685,5.94606790,2.77012219,3.32342908,1.71544157,0.00000000,1.41373413,0.00000000
-5.38769385,5.76841940,2.65381020,3.23423611,1.65468690,0.00000000,1.37080254,0.00000000
-5.38169085,5.58523723,2.53164352,3.14327633,1.59348532,0.00000000,1.32623236,0.00000000
-5.37568784,5.39922523,2.40545782,3.05183159,1.53262728,0.00000000,1.28080753,0.00000000
-5.36968484,5.21294043,2.27709219,2.96107039,1.47282450,0.00000000,1.23528049,0.00000000
-5.36368184,5.02872999,2.14834267,2.87202052,1.41469397,0.00000000,1.19035202,0.00000000
-5.35767884,4.84867799,2.02091864,2.78554803,1.35874614,0.00000000,1.14665339,0.00000000
-5.35167584,4.67456347,1.89640353,2.70234305,1.30537759,0.00000000,1.10473124,0.00000000
-5.34567284,4.50783088,1.77622098,2.62291272,1.25486834,0.00000000,1.06503575,0.00000000
-5.33966983,4.34957344,1.66160729,2.54758120,1.20738356,0.00000000,1.02791249,0.00000000
-5.33366683,4.20052952,1.55359100,2.47649630,1.16297949,0.00000000,0.99359813,0.00000000
-5.32766383,4.06109160,1.45297979,2.40964244,1.12161305,0.00000000,0.96222000,0.00000000
-5.32166083,3.93132687,1.36035498,2.34685876,1.08315458,0.00000000,0.93379958,0.00000000
-5.31565783,3.81100830,1.27607335,2.28786181,1.04740295,0.00000000,0.90825952,0.00000000
-5.30965483,3.69965444,1.20027589,2.23227150,1.01410238,0.00000000,0.88543386,0.00000000
-5.30365183,3.59657611,1.13290279,2.17963923,0.98296009,0.00000000,0.86508102,0.00000000
-5.29764882,3.50092802,1.07371379,2.12947714,0.95366406,0.00000000,0.84689892,0.00000000
-5.29164582,3.41176317,1.02231295,2.08128728,0.92590021,0.00000000,0.83054166,0.00000000
-5.28564282,3.32808790,0.97817656,2.03458963,0.89936826,0.00000000,0.81563694,0.00000000
-5.27963982,3.24891565,0.94068316,1.98894817,0.87379592,0.00000000,0.80180375,0.00000000
-5.27363682,3.17331746,0.90914441,1.94399401,0.84895081,0.00000000,0.78866949,0.00000000
-5.26763382,3.10046760,0.88283565,1.89944501,0.82464987,0.00000000,0.77588587,0.00000000
-5.26163082,3.02968288,0.86102503,1.85512135,0.80076621,0.00000000,0.76314328,0.00000000
-5.25562781,2.96045442,0.84300044,1.81095663,0.77723311,0.00000000,0.75018281,0.00000000
-5.24962481,2.89247108,0.82809312,1.76700431,0.75404544,0.00000000,0.73680586,0.00000000
-5.24362181,2.82563388,0.81569759,1.72343938,0.73125849,0.00000000,0.72288083,0.00000000
-5.23761881,2.76006119,0.80528721,1.68055523,0.70898446,0.00000000,0.70834694,0.00000000
-5.23161581,2.69608467,0.79642523,1.63875599,0.68738693,0.00000000,0.69321498,0.00000000
-5.22561281,2.63423627,0.78877105,1.59854449,0.66667342,0.00000000,0.67756518,0.00000000
-5.21960980,2.57522678,0.78208196,1.56050625,0.64708662,0.00000000,0.66154231,0.00000000
-5.21360680,2.51991681,0.77621038,1.52529000,0.62889436,0.00000000,0.64534830,0.00000000
-5.20760380,2.46928121,0.77109710,1.49358513,0.61237886,0.00000000,0.62923280,0.00000000
-5.20160080,2.42436809,0.76676102,1.46609692,0.59782546,0.00000000,0.61348191,0.00000000
-5.19559780,2.38625389,0.76328588,1.44352009,0.58551113,0.00000000,0.59840572,0.00000000
-5.18959480,2.35599600,0.76080488,1.42651146,0.57569327,0.00000000,0.58432511,0.00000000
-5.18359180,2.33458467,0.75948365,1.41566278,0.56859887,0.00000000,0.57155813,0.00000000
-5.17758879,2.32289570,0.75950269,1.41147423,0.56441449,0.00000000,0.56040675,0.00000000
-5.17158579,2.32164582,0.76103971,1.41432997,0.56327732,0.00000000,0.55114419,0.00000000
-5.16558279,2.33135243,0.76425295,1.42447621,0.56526758,0.00000000,0.54400333,0.00000000
-5.15957979,2.35229913,0.76926596,1.44200311,0.57040256,0.00000000,0.53916670,0.00000000
-5.15357679,2.38450877,0.77615458,1.46683094,0.57863256,0.00000000,0.53675823,0.00000000
-5.14757379,2.42772494,0.78493676,1.49870155,0.58983890,0.00000000,0.53683708,0.00000000
-5.14157079,2.48140327,0.79556538,1.53717554,0.60383422,0.00000000,0.53939374,0.00000000
-5.13556778,2.54471282,0.80792475,1.58163566,0.62036512,0.00000000,0.54434851,0.00000000
-5.12956478,2.61654823,0.82183049,1.63129648,0.63911721,0.00000000,0.55155240,0.00000000
-5.12356178,2.69555226,0.83703327,1.68522050,0.65972253,0.00000000,0.56079032,0.00000000
-5.11755878,2.78014847,0.85322574,1.74234026,0.68176917,0.00000000,0.57178660,0.00000000
-5.11155578,2.86858298,0.87005282,1.80148594,0.70481292,0.00000000,0.58421243,0.00000000
-5.10555278,2.95897403,0.88712446,1.86141768,0.72839048,0.00000000,0.59769523,0.00000000
-5.09954977,3.04936788,0.90403061,1.92086163,0.75203399,0.00000000,0.61182929,0.00000000
-5.09354677,3.13779884,0.92035758,1.97854836,0.77528631,0.00000000,0.62618771,0.00000000
-5.08754377,3.22235152,0.93570508,2.03325255,0.79771649,0.00000000,0.64033488,0.00000000
-5.08154077,3.30122293,0.94970315,2.08383224,0.81893485,0.00000000,0.65383933,0.00000000
-5.07553777,3.37278216,0.96202839,2.12926640,0.83860721,0.00000000,0.66628652,0.00000000
-5.06953477,3.43562536,0.97241856,2.16868929,0.85646749,0.00000000,0.67729099,0.00000000
-5.06353177,3.48862415,0.98068508,2.20142037,0.87232842,0.00000000,0.68650770,0.00000000
-5.05752876,3.53096556,0.98672299,2.22698860,0.88608972,0.00000000,0.69364211,0.00000000
-5.05152576,3.56218204,0.99051780,2.24515032,0.89774353,0.00000000,0.69845868,0.00000000
-5.04552276,3.58217079,0.99214918,2.25589993,0.90737682,0.00000000,0.70078768,0.00000000
-5.03951976,3.59120148,0.99179141,2.25947319,0.91517072,0.00000000,0.70053000,0.00000000
-5.03351676,3.58991255,0.98971057,2.25634299,0.92139670,0.00000000,0.69765993,0.00000000
-5.02751376,3.57929633,0.98625884,2.24720788,0.92640991,0.00000000,0.69222586,0.00000000
-5.02151076,3.56067363,0.98186614,2.23297382,0.93063982,0.00000000,0.68434899,0.00000000
-5.01550775,3.53565906,0.97702956,2.21473005,0.93457853,0.00000000,0.67422001,0.00000000
-5.00950475,3.50611834,0.97230107,2.19371980,0.93876731,0.00000000,0.66209409,0.00000000
-5.00350175,3.47411933,0.96827406,2.17130715,0.94378169,0.00000000,0.64828421,0.00000000
-4.99749875,3.44187834,0.96556910,2.14894101,0.95021580,0.00000000,0.63315320,0.00000000
-4.99149575,3.41170362,0.96481948,2.12811749,0.95866630,0.00000000,0.61710462,0.00000000
-4.98549275,3.38593762,0.96665684,2.11034189,0.96971654,0.00000000,0.60057294,0.00000000
-4.97948974,3.36689969,0.97169731,2.09709116,0.98392133,0.00000000,0.58401304,0.00000000
-4.97348674,3.35683055,0.98052825,2.08977798,1.00179267,0.00000000,0.56788956,0.00000000
-4.96748374,3.35783976,0.99369593,2.08971725,1.02378682,0.00000000,0.55266618,0.00000000
-4.96148074,3.37185714,1.01169397,2.09809547,1.05029289,0.00000000,0.53879504,0.00000000
-4.95547774,3.40058883,1.03495284,2.11594374,1.08162314,0.00000000,0.52670669,0.00000000
-4.94947474,3.44547844,1.06383009,2.14411436,1.11800493,0.00000000,0.51680043,0.00000000
-4.94347174,3.50767369,1.09860149,2.18326160,1.15957452,0.00000000,0.50943550,0.00000000
-4.93746873,3.58799843,1.13945287,2.23382627,1.20637250,0.00000000,0.50492302,0.00000000
-4.93146573,3.68693028,1.18647275,2.29602432,1.25834085,0.00000000,0.50351878,0.00000000
-4.92546273,3.80458374,1.23964568,2.36983930,1.31532146,0.00000000,0.50541717,0.00000000
-4.91945973,3.94069865,1.29884645,2.45501842,1.37705607,0.00000000,0.51074600,0.00000000
-4.91345673,4.09463415,1.36383536,2.55107227,1.44318750,0.00000000,0.51956254,0.00000000
-4.90745373,4.26536797,1.43425462,2.65727791,1.51326205,0.00000000,0.53185079,0.00000000
-4.90145073,4.45150140,1.50962639,2.77268546,1.58673316,0.00000000,0.54751991,0.00000000
-4.89544772,4.65126998,1.58935262,2.89612797,1.66296618,0.00000000,0.56640410,0.00000000
-4.88944472,4.86256036,1.67271711,3.02623485,1.74124440,0.00000000,0.58826384,0.00000000
-4.88344172,5.08293354,1.75889017,3.16144876,1.82077637,0.00000000,0.61278867,0.00000000
-4.87743872,5.30965487,1.84693623,3.30004611,1.90070459,0.00000000,0.63960146,0.00000000
-4.87143572,5.53973118,1.93582448,3.44016133,1.98011570,0.00000000,0.66826431,0.00000000
-4.86543272,5.76995501,2.02444298,3.57981484,2.05805222,0.00000000,0.69828597,0.00000000
-4.85942971,5.99695606,2.11161602,3.71694474,2.13352591,0.00000000,0.72913082,0.00000000
-4.85342671,6.21725948,2.19612477,3.84944205,2.20553276,0.00000000,0.76022931,0.00000000
-4.84742371,6.42735050,2.27673089,3.97518909,2.27306955,0.00000000,0.79098961,0.00000000
-4.84142071,6.62374442,2.35220271,4.09210064,2.33515176,0.00000000,0.82081036,0.00000000
-4.83541771,6.80306065,2.42134330,4.19816710,2.39083276,0.00000000,0.84909425,0.00000000
-4.82941471,6.96209937,2.48301980,4.29149880,2.43922372,0.00000000,0.87526197,0.00000000
-4.82341171,7.09791857,2.53619301,4.37037036,2.47951397,0.00000000,0.89876637,0.00000000
-4.81740870,7.20790964,2.57994637,4.43326391,2.51099118,0.00000000,0.91910620,0.00000000
-4.81140570,7.28986868,2.61351326,4.47890993,2.53306087,0.00000000,0.93583913,0.00000000
-4.80540270,7.34206153,2.63630151,4.50632410,2.54526437,0.00000000,0.94859368,0.00000000
-4.79939970,7.36327953,2.64791425,4.51483899,2.54729480,0.00000000,0.95707940,0.00000000
-4.79339670,7.35288410,2.64816600,4.50412910,2.53901020,0.00000000,0.96109531,0.00000000
-4.78739370,7.31083775,2.63709332,4.47422813,2.52044320,0.00000000,0.96053585,0.00000000
-4.78139070,7.23771985,2.61495930,4.42553739,2.49180674,0.00000000,0.95539451,0.00000000
-4.77538769,7.13472598,2.58225154,4.35882473,2.45349518,0.00000000,0.94576461,0.00000000
-4.76938469,7.00365005,2.53967335,4.27521341,2.40608070,0.00000000,0.93183745,0.00000000
-4.76338169,6.84684912,2.48812833,4.17616095,2.35030465,0.00000000,0.91389761,0.00000000
-4.75737869,6.66719145,2.42869865,4.06342818,2.28706401,0.00000000,0.89231580,0.00000000
-4.75137569,6.46798915,2.36261763,3.93903914,2.21739299,0.00000000,0.86753910,0.00000000
-4.74537269,6.25291702,2.29123750,3.80523299,2.14244043,0.00000000,0.84007935,0.00000000
-4.73936968,6.02592027,2.21599341,3.66440914,2.06344343,0.00000000,0.81049956,0.00000000
-4.73336668,5.79111381,2.13836496,3.51906738,1.98169796,0.00000000,0.77939925,0.00000000
-4.72736368,5.55267652,2.05983656,3.37174482,1.89852759,0.00000000,0.74739884,0.00000000
-4.72136068,5.31474390,1.98185818,3.22495175,1.81525094,0.00000000,0.71512372,0.00000000
-4.71535768,5.08130277,1.90580770,3.08110838,1.73314939,0.00000000,0.68318854,0.00000000
-4.70935468,4.85609142,1.83295643,2.94248473,1.65343571,0.00000000,0.65218205,0.00000000
-4.70335168,4.64250860,1.76443886,2.81114544,1.57722488,0.00000000,0.62265315,0.00000000
-4.69734867,4.44353432,1.70122772,2.68890144,1.50550801,0.00000000,0.59509830,0.00000000
-4.69134567,4.26166479,1.64411503,2.57726984,1.43913017,0.00000000,0.56995079,0.00000000
-4.68534267,4.09886352,1.59369986,2.47744347,1.37877282,0.00000000,0.54757216,0.00000000
-4.67933967,3.95652982,1.55038265,2.39027064,1.32494129,0.00000000,0.52824572,0.00000000
-4.67333667,3.83548517,1.51436632,2.31624572,1.27795781,0.00000000,0.51217257,0.00000000
-4.66733367,3.73597746,1.48566358,2.25551058,1.23795982,0.00000000,0.49946991,0.00000000
-4.66133067,3.65770224,1.46410987,2.20786641,1.20490389,0.00000000,0.49017169,0.00000000
-4.65532766,3.59983958,1.44938101,2.17279529,1.17857459,0.00000000,0.48423147,0.00000000
-4.64932466,3.56110460,1.44101453,2.14949039,1.15859803,0.00000000,0.48152713,0.00000000
-4.64332166,3.53980931,1.43843363,2.13689340,1.14445943,0.00000000,0.48186748,0.00000000
-4.63731866,3.53393305,1.44097247,2.13373768,1.13552397,0.00000000,0.48500019,0.00000000
-4.63131566,3.54119861,1.44790160,2.13859530,1.13106007,0.00000000,0.49062083,0.00000000
-4.62531266,3.55915112,1.45845266,2.14992635,1.13026433,0.00000000,0.49838279,0.00000000
-4.61930965,3.58523679,1.47184118,2.16612841,1.13228716,0.00000000,0.50790753,0.00000000
-4.61330665,3.61687871,1.48728684,2.18558478,1.13625836,0.00000000,0.51879502,0.00000000
-4.60730365,3.65154742,1.50403062,2.20670965,1.14131169,0.00000000,0.53063401,0.00000000
-4.60130065,3.68682406,1.52134852,2.22798894,1.14660785,0.00000000,0.54301182,0.00000000
-4.59529765,3.72045455,1.53856177,2.24801564,1.15135520,0.00000000,0.55552346,0.00000000
-4.58929465,3.75039367,1.55504357,2.26551880,1.15482761,0.00000000,0.56777987,0.00000000
-4.58329165,3.77483833,1.57022286,2.27938574,1.15637930,0.00000000,0.57941523,0.00000000
-4.57728864,3.79225005,1.58358530,2.28867709,1.15545607,0.00000000,0.59009302,0.00000000
-4.57128564,3.80136683,1.59467236,2.29263495,1.15160325,0.00000000,0.59951108,0.00000000
-4.56528264,3.80120534,1.60307882,2.29068445,1.14446992,0.00000000,0.60740540,0.00000000
-4.55927964,3.79105434,1.60844967,2.28242935,1.13381002,0.00000000,0.61355287,0.00000000
-4.55327664,3.77046092,1.61047666,2.26764257,1.11948020,0.00000000,0.61777285,0.00000000
-4.54727364,3.73921099,1.60889532,2.24625267,1.10143500,0.00000000,0.61992793,0.00000000
-4.54127064,3.69730566,1.60348274,2.21832717,1.07971978,0.00000000,0.61992361,0.00000000
-4.53526763,3.64493522,1.59405632,2.18405411,1.05446167,0.00000000,0.61770742,0.00000000
-4.52926463,3.58245215,1.58047382,2.14372268,1.02585925,0.00000000,0.61326729,0.00000000
-4.52326163,3.51034456,1.56263451,2.09770394,0.99417134,0.00000000,0.60662938,0.00000000
-4.51725863,3.42921110,1.54048134,2.04643259,0.95970536,0.00000000,0.59785557,0.00000000
-4.51125563,3.33973831,1.51400384,1.99039030,0.92280574,0.00000000,0.58704053,0.00000000
-4.50525263,3.24268075,1.48324143,1.93009116,0.88384270,0.00000000,0.57430860,0.00000000
-4.49924962,3.13884431,1.44828666,1.86606944,0.84320181,0.00000000,0.55981042,0.00000000
-4.49324662,3.02907254,1.40928795,1.79886980,0.80127441,0.00000000,0.54371944,0.00000000
-4.48724362,2.91423572,1.36645137,1.72903981,0.75844919,0.00000000,0.52622831,0.00000000
-4.48124062,2.79522227,1.32004118,1.65712435,0.71510500,0.00000000,0.50754507,0.00000000
-4.47523762,2.67293180,1.27037865,1.58366182,0.67160485,0.00000000,0.48788937,0.00000000
-4.46923462,2.54826913,1.21783918,1.50918137,0.62829116,0.00000000,0.46748853,0.00000000
-4.46323162,2.42213869,1.16284734,1.43420089,0.58548211,0.00000000,0.44657349,0.00000000
-4.45722861,2.29543867,1.10587013,1.35922520,0.54346908,0.00000000,0.42537480,0.00000000
-4.45122561,2.16905443,1.04740847,1.28474413,0.50251499,0.00000000,0.40411855,0.00000000
-4.44522261,2.04385090,0.98798717,1.21123001,0.46285332,0.00000000,0.38302229,0.00000000
-4.43921961,1.92066387,0.92814379,1.13913470,0.42468798,0.00000000,0.36229118,0.00000000
-4.43321661,1.80029018,0.86841680,1.06888573,0.38819349,0.00000000,0.34211419,0.00000000
-4.42721361,1.68347715,0.80933347,1.00088192,0.35351569,0.00000000,0.32266069,0.00000000
-4.42121061,1.57091166,0.75139804,0.93548855,0.32077276,0.00000000,0.30407737,0.00000000
-4.41520760,1.46320943,0.69508059,0.87303232,0.29005644,0.00000000,0.28648572,0.00000000
-4.40920460,1.36090505,0.64080710,0.81379654,0.26143345,0.00000000,0.26998008,0.00000000
-4.40320160,1.26444357,0.58895106,0.75801694,0.23494705,0.00000000,0.25462637,0.00000000
-4.39719860,1.17417412,0.53982695,0.70587838,0.21061865,0.00000000,0.24046162,0.00000000
-4.39119560,1.09034613,0.49368575,0.65751292,0.18844960,0.00000000,0.22749435,0.00000000
-4.38519260,1.01310864,0.45071266,0.61299951,0.16842286,0.00000000,0.21570571,0.00000000
-4.37918959,0.94251280,0.41102704,0.57236543,0.15050489,0.00000000,0.20505151,0.00000000
-4.37318659,0.87851774,0.37468438,0.53558969,0.13464732,0.00000000,0.19546496,0.00000000
-4.36718359,0.82099968,0.34168027,0.50260821,0.12078882,0.00000000,0.18686008,0.00000000
-4.36118059,0.76976386,0.31195599,0.47332077,0.10885675,0.00000000,0.17913570,0.00000000
-4.35517759,0.72455896,0.28540549,0.44759932,0.09876884,0.00000000,0.17217975,0.00000000
-4.34917459,0.68509325,0.26188336,0.42529750,0.09043474,0.00000000,0.16587389,0.00000000
-4.34317159,0.65105191,0.24121341,0.40626073,0.08375746,0.00000000,0.16009804,0.00000000
-4.33716858,0.62211452,0.22319755,0.39033657,0.07863470,0.00000000,0.15473482,0.00000000
-4.33116558,0.59797221,0.20762445,0.37738474,0.07496006,0.00000000,0.14967367,0.00000000
-4.32516258,0.57834341,0.19427787,0.36728640,0.07262409,0.00000000,0.14481446,0.00000000
-4.31915958,0.56298767,0.18294417,0.35995218,0.07151527,0.00000000,0.14007045,0.00000000
-4.31315658,0.55171693,0.17341884,0.35532861,0.07152088,0.00000000,0.13537058,0.00000000
-4.30715358,0.54440364,0.16551191,0.35340259,0.07252779,0.00000000,0.13066100,0.00000000
