energy_ev,total_up,Cd_p_up,Cd_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-4.32516258,0.83984128,0.19773023,0.08411507,0.05858247,0.43033445,0.04895026,0.00000000
-4.31915958,0.81206930,0.18917433,0.08115466,0.05880236,0.41154351,0.04939299,0.00000000
-4.31315658,0.78419366,0.18106958,0.07809948,0.05909476,0.39279861,0.04986796,0.00000000
-4.30715358,0.75638811,0.17339141,0.07496163,0.05952959,0.37421757,0.05035037,0.00000000
-4.30115058,0.72885406,0.16611156,0.07175579,0.06018775,0.35593023,0.05081407,0.00000000
-4.29514757,0.70181855,0.15919949,0.06849903,0.06115940,0.33807697,0.05123217,0.00000000
-4.28914457,0.67553091,0.15262383,0.06521072,0.06254167,0.32080660,0.05157778,0.00000000
-4.28314157,0.65025823,0.14635374,0.06191217,0.06443601,0.30427361,0.05182476,0.00000000
-4.27713857,0.62627985,0.14036025,0.05862627,0.06694514,0.28863499,0.05194856,0.00000000
-4.27113557,0.60388088,0.13461743,0.05537710,0.07016974,0.27404658,0.05192700,0.00000000
-4.26513257,0.58334503,0.12910349,0.05218937,0.07420489,0.26065924,0.05174112,0.00000000
-4.25912956,0.56494697,0.12380160,0.04908795,0.07913636,0.24861470,0.05137594,0.00000000
-4.25312656,0.54894430,0.11870063,0.04609728,0.08503699,0.23804157,0.05082111,0.00000000
-4.24712356,0.53556957,0.11379560,0.04324088,0.09196301,0.22905129,0.05007150,0.00000000
-4.24112056,0.52502246,0.10908789,0.04054075,0.09995077,0.22173440,0.04912761,0.00000000
-4.23511756,0.51746250,0.10458528,0.03801693,0.10901366,0.21615720,0.04799584,0.00000000
-4.22911456,0.51300252,0.10030170,0.03568700,0.11913965,0.21235885,0.04668862,0.00000000
-4.22311156,0.51170321,0.09625684,0.03356575,0.13028940,0.21034919,0.04522428,0.00000000
-4.21710855,0.51356905,0.09247559,0.03166481,0.14239511,0.21010724,0.04362685,0.00000000
-4.21110555,0.51854587,0.08898735,0.02999250,0.15536024,0.21158054,0.04192569,0.00000000
-4.20510255,0.52652013,0.08582528,0.02855361,0.16906019,0.21468549,0.04015493,0.00000000
-4.19909955,0.53732034,0.08302551,0.02734945,0.18334391,0.21930852,0.03835294,0.00000000
-4.19309655,0.55072044,0.08062644,0.02637790,0.19803651,0.22530829,0.03656158,0.00000000
-4.18709355,0.56644525,0.07866804,0.02563357,0.21294289,0.23251882,0.03482554,0.00000000
-4.18109055,0.58417786,0.07719130,0.02510806,0.22785216,0.24075345,0.03319164,0.00000000
-4.17508754,0.60356876,0.07623781,0.02479034,0.24254291,0.24980951,0.03170807,0.00000000
-4.16908454,0.62424633,0.07584938,0.02466711,0.25678899,0.25947365,0.03042379,0.00000000
-4.16308154,0.64582828,0.07606787,0.02472332,0.27036570,0.26952744,0.02938783,0.00000000
-4.15707854,0.66793361,0.07693502,0.02494261,0.28305609,0.27975325,0.02864873,0.00000000
-4.15107554,0.69019441,0.07849228,0.02530785,0.29465721,0.28993997,0.02825393,0.00000000
-4.14507254,0.71226703,0.08078066,0.02580157,0.30498583,0.29988844,0.02824919,0.00000000
-4.13906953,0.73384194,0.08384044,0.02640646,0.31388368,0.30941632,0.02867801,0.00000000
-4.13306653,0.75465183,0.08771066,0.02710572,0.32122170,0.31836222,0.02958094,0.00000000
-4.12706353,0.77447753,0.09242842,0.02788338,0.32690328,0.32658880,0.03099494,0.00000000
-4.12106053,0.79315129,0.09802790,0.02872452,0.33086632,0.33398490,0.03295253,0.00000000
-4.11505753,0.81055736,0.10453904,0.02961540,0.33308393,0.34046640,0.03548092,0.00000000
-4.10905453,0.82662984,0.11198590,0.03054348,0.33356395,0.34597606,0.03860103,0.00000000
-4.10305153,0.84134787,0.12038480,0.03149739,0.33234717,0.35048213,0.04232647,0.00000000
-4.09704852,0.85472853,0.12974221,0.03246672,0.32950446,0.35397605,0.04666242,0.00000000
-4.09104552,0.86681793,0.14005251,0.03344190,0.32513295,0.35646935,0.05160454,0.00000000
-4.08504252,0.87768101,0.15129579,0.03441386,0.31935154,0.35798997,0.05713792,0.00000000
-4.07903952,0.88739083,0.16343580,0.03537383,0.31229591,0.35857822,0.06323622,0.00000000
-4.07303652,0.89601794,0.17641820,0.03631302,0.30411336,0.35828273,0.06986092,0.00000000
-4.06703352,0.90362066,0.19016932,0.03722241,0.29495775,0.35715654,0.07696092,0.00000000
-4.06103052,0.91023691,0.20459554,0.03809259,0.28498465,0.35525378,0.08447245,0.00000000
-4.05502751,0.91587805,0.21958347,0.03891360,0.27434720,0.35262678,0.09231942,0.00000000
-4.04902451,0.92052538,0.23500104,0.03967497,0.26319252,0.34932422,0.10041427,0.00000000
-4.04302151,0.92412935,0.25069948,0.04036581,0.25165899,0.34539000,0.10865922,0.00000000
-4.03701851,0.92661171,0.26651637,0.04097494,0.23987444,0.34086313,0.11694813,0.00000000
-4.03101551,0.92787041,0.28227949,0.04149126,0.22795517,0.33577846,0.12516874,0.00000000
-4.02501251,0.92778704,0.29781158,0.04190406,0.21600584,0.33016826,0.13320544,0.00000000
-4.01900950,0.92623630,0.31293571,0.04220347,0.20412010,0.32406435,0.14094221,0.00000000
-4.01300650,0.92309688,0.32748100,0.04238095,0.19238179,0.31750075,0.14826598,0.00000000
-4.00700350,0.91826318,0.34128859,0.04242978,0.18086671,0.31051648,0.15506992,0.00000000
-4.00100050,0.91165700,0.35421739,0.04234550,0.16964458,0.30315842,0.16125681,0.00000000
-3.99499750,0.90323862,0.36614938,0.04212637,0.15878122,0.29548390,0.16674207,0.00000000
-3.98899450,0.89301637,0.37699409,0.04177369,0.14834072,0.28756284,0.17145657,0.00000000
-3.98299150,0.88105431,0.38669213,0.04129210,0.13838743,0.27947926,0.17534885,0.00000000
-3.97698849,0.86747723,0.39521725,0.04068964,0.12898770,0.27133210,0.17838679,0.00000000
-3.97098549,0.85247301,0.40257707,0.03997784,0.12021131,0.26323515,0.18055848,0.00000000
-3.96498249,0.83629176,0.40881212,0.03917152,0.11213242,0.25531611,0.18187247,0.00000000
-3.95897949,0.81924202,0.41399333,0.03828856,0.10483012,0.24771477,0.18235712,0.00000000
-3.95297649,0.80168399,0.41821801,0.03734953,0.09838842,0.24058047,0.18205927,0.00000000
-3.94697349,0.78402017,0.42160448,0.03637714,0.09289586,0.23406874,0.18104222,0.00000000
-3.94097049,0.76668392,0.42428555,0.03539568,0.08844448,0.22833745,0.17938312,0.00000000
-3.93496748,0.75012624,0.42640136,0.03443035,0.08512844,0.22354250,0.17716996,0.00000000
-3.92896448,0.73480158,0.42809173,0.03350658,0.08304211,0.21983321,0.17449825,0.00000000
-3.92296148,0.72115327,0.42948863,0.03264929,0.08227776,0.21734767,0.17146764,0.00000000
-3.91695848,0.70959908,0.43070906,0.03188220,0.08292281,0.21620816,0.16817861,0.00000000
-3.91095548,0.70051761,0.43184884,0.03122716,0.08505676,0.21651670,0.16472940,0.00000000
-3.90495248,0.69423598,0.43297756,0.03070356,0.08874782,0.21835107,0.16121334,0.00000000
-3.89894947,0.69101932,0.43413512,0.03032780,0.09404928,0.22176124,0.15771676,0.00000000
-3.89294647,0.69106234,0.43532989,0.03011285,0.10099574,0.22676645,0.15431738,0.00000000
-3.88694347,0.69448319,0.43653877,0.03006795,0.10959940,0.23335291,0.15108345,0.00000000
-3.88094047,0.70131985,0.43770894,0.03019837,0.11984633,0.24147229,0.14807348,0.00000000
-3.87493747,0.71152892,0.43876138,0.03050531,0.13169319,0.25104102,0.14533655,0.00000000
-3.86893447,0.72498687,0.43959577,0.03098592,0.14506424,0.26194045,0.14291311,0.00000000
-3.86293147,0.74149350,0.44009662,0.03163342,0.15984914,0.27401787,0.14083614,0.00000000
-3.85692846,0.76077735,0.44014009,0.03243728,0.17590153,0.28708842,0.13913260,0.00000000
-3.85092546,0.78250288,0.43960124,0.03338353,0.19303863,0.30093794,0.13782482,0.00000000
-3.84492246,0.80627909,0.43836116,0.03445513,0.21104207,0.31532661,0.13693191,0.00000000
-3.83891946,0.83166909,0.43631366,0.03563240,0.22966000,0.32999346,0.13647087,0.00000000
-3.83291646,0.85820056,0.43337108,0.03689349,0.24861057,0.34466166,0.13645730,0.00000000
-3.82691346,0.88537651,0.42946892,0.03821489,0.26758683,0.35904435,0.13690575,0.00000000
-3.82091046,0.91268622,0.42456911,0.03957196,0.28626295,0.37285113,0.13782939,0.00000000
-3.81490745,0.93961596,0.41866166,0.04093949,0.30430161,0.38579481,0.13923936,0.00000000
-3.80890445,0.96565934,0.41176488,0.04229219,0.32136241,0.39759838,0.14114344,0.00000000
-3.80290145,0.99032700,0.40392392,0.04360521,0.33711092,0.40800198,0.14354452,0.00000000
-3.79689845,1.01315556,0.39520809,0.04485462,0.35122816,0.41676954,0.14643862,0.00000000
-3.79089545,1.03371552,0.38570703,0.04601789,0.36342004,0.42369503,0.14981295,0.00000000
-3.78489245,1.05161824,0.37552599,0.04707422,0.37342633,0.42860786,0.15364395,0.00000000
-3.77888944,1.06652177,0.36478070,0.04800488,0.38102889,0.43137744,0.15789561,0.00000000
-3.77288644,1.07813553,0.35359199,0.04879354,0.38605863,0.43191660,0.16251826,0.00000000
-3.76688344,1.08622395,0.34208068,0.04942644,0.38840099,0.43018367,0.16744791,0.00000000
-3.76088044,1.09060888,0.33036286,0.04989254,0.38799954,0.42618322,0.17260635,0.00000000
-3.75487744,1.09117112,0.31854594,0.05018367,0.38485764,0.41996538,0.17790207,0.00000000
-3.74887444,1.08785089,0.30672561,0.05029447,0.37903808,0.41162376,0.18323204,0.00000000
-3.74287144,1.08064752,0.29498387,0.05022249,0.37066052,0.40129202,0.18848434,0.00000000
-3.73686843,1.06961827,0.28338808,0.04996804,0.35989716,0.38913932,0.19354156,0.00000000
-3.73086543,1.05487661,0.27199118,0.04953417,0.34696652,0.37536474,0.19828488,0.00000000
-3.72486243,1.03658987,0.26083275,0.04892650,0.33212593,0.36019102,0.20259859,0.00000000
-3.71885943,1.01497639,0.24994104,0.04815309,0.31566282,0.34385779,0.20637498,0.00000000
-3.71285643,0.99030225,0.23933548,0.04722433,0.29788538,0.32661469,0.20951915,0.00000000
-3.70685343,0.96287765,0.22902973,0.04615269,0.27911295,0.30871450,0.21195373,0.00000000
-3.70085043,0.93305282,0.21903483,0.04495259,0.25966654,0.29040672,0.21362305,0.00000000
-3.69484742,0.90121365,0.20936233,0.04364020,0.23985985,0.27193168,0.21449675,0.00000000
-3.68884442,0.86777680,0.20002711,0.04223325,0.21999118,0.25351543,0.21457236,0.00000000
-3.68284142,0.83318439,0.19104983,0.04075076,0.20033646,0.23536560,0.21387692,0.00000000
-3.67683842,0.79789827,0.18245868,0.03921287,0.18114354,0.21766814,0.21246744,0.00000000
-3.67083542,0.76239364,0.17429047,0.03764055,0.16262803,0.20058516,0.21043012,0.00000000
-3.66483242,0.72715222,0.16659100,0.03605533,0.14497054,0.18425370,0.20787830,0.00000000
-3.65882941,0.69265487,0.15941453,0.03447898,0.12831537,0.16878542,0.20494938,0.00000000
-3.65282641,0.65937378,0.15282267,0.03293318,0.11277066,0.15426702,0.20180059,0.00000000
-3.64682341,0.62776424,0.14688248,0.03143914,0.09840961,0.14076144,0.19860392,0.00000000
-3.64082041,0.59825630,0.14166410,0.03001727,0.08527277,0.12830941,0.19554042,0.00000000
-3.63481741,0.57124633,0.13723798,0.02868671,0.07337119,0.11693145,0.19279405,0.00000000
-3.62881441,0.54708890,0.13367183,0.02746501,0.06269005,0.10663008,0.19054538,0.00000000
-3.62281141,0.52608909,0.13102752,0.02636768,0.05319267,0.09739209,0.18896541,0.00000000
-3.61680840,0.50849569,0.12935810,0.02540790,0.04482475,0.08919077,0.18820971,0.00000000
-3.61080540,0.49449546,0.12870502,0.02459614,0.03751842,0.08198808,0.18841323,0.00000000
-3.60480240,0.48420874,0.12909584,0.02393997,0.03119624,0.07573665,0.18968590,0.00000000
-3.59879940,0.47768681,0.13054238,0.02344383,0.02577478,0.07038162,0.19210919,0.00000000
-3.59279640,0.47491094,0.13303957,0.02310895,0.02116786,0.06586223,0.19573387,0.00000000
-3.58679340,0.47579353,0.13656492,0.02293336,0.01728928,0.06211334,0.20057882,0.00000000
-3.58079040,0.48018111,0.14107875,0.02291197,0.01405509,0.05906667,0.20663118,0.00000000
-3.57478739,0.48785940,0.14652501,0.02303675,0.01138538,0.05665203,0.21384753,0.00000000
-3.56878439,0.49856009,0.15283288,0.02329702,0.00920558,0.05479836,0.22215619,0.00000000
-3.56278139,0.51196917,0.15991881,0.02367983,0.00744733,0.05343474,0.23146038,0.00000000
-3.55677839,0.52773649,0.16768912,0.02417036,0.00604904,0.05249136,0.24164212,0.00000000
-3.55077539,0.54548618,0.17604284,0.02475240,0.00495605,0.05190039,0.25256659,0.00000000
-3.54477239,0.56482741,0.18487478,0.02540887,0.00412060,0.05159689,0.26408678,0.00000000
-3.53876938,0.58536508,0.19407872,0.02612228,0.00350154,0.05151958,0.27604814,0.00000000
-3.53276638,0.60671005,0.20355040,0.02687526,0.00306394,0.05161165,0.28829305,0.00000000
-3.52676338,0.62848847,0.21319039,0.02765095,0.00277860,0.05182134,0.30066487,0.00000000
-3.52076038,0.65034972,0.22290666,0.02843342,0.00262146,0.05210258,0.31301143,0.00000000
-3.51475738,0.67197304,0.23261673,0.02920796,0.00257306,0.05241539,0.32518786,0.00000000
-3.50875438,0.69307240,0.24224946,0.02996132,0.00261795,0.05272615,0.33705873,0.00000000
-3.50275138,0.71339969,0.25174635,0.03068182,0.00274416,0.05300778,0.34849947,0.00000000
-3.49674837,0.73274644,0.26106251,0.03135946,0.00294270,0.05323972,0.35939704,0.00000000
-3.49074537,0.75094400,0.27016725,0.03198587,0.00320713,0.05340774,0.36965024,0.00000000
-3.48474237,0.76786271,0.27904429,0.03255428,0.00353311,0.05350366,0.37916946,0.00000000
-3.47873937,0.78341030,0.28769191,0.03305938,0.00391815,0.05352496,0.38787633,0.00000000
-3.47273637,0.79752974,0.29612276,0.03349722,0.00436124,0.05347431,0.39570325,0.00000000
-3.46673337,0.81019721,0.30436371,0.03386506,0.00486264,0.05335900,0.40259312,0.00000000
-3.46073037,0.82142019,0.31245561,0.03416125,0.00542369,0.05319045,0.40849932,0.00000000
-3.45472736,0.83123612,0.32045301,0.03438517,0.00604658,0.05298368,0.41338608,0.00000000
-3.44872436,0.83971166,0.32842384,0.03453717,0.00673425,0.05275687,0.41722933,0.00000000
-3.44272136,0.84694270,0.33644903,0.03461854,0.00749020,0.05253096,0.42001793,0.00000000
-3.43671836,0.85305492,0.34462200,0.03463164,0.00831839,0.05232941,0.42175526,0.00000000
-3.43071536,0.85820483,0.35304783,0.03457990,0.00922312,0.05217800,0.42246112,0.00000000
-3.42471236,0.86258090,0.36184220,0.03446800,0.01020886,0.05210481,0.42217362,0.00000000
-3.41870935,0.86640457,0.37112983,0.03430197,0.01128018,0.05214023,0.42095088,0.00000000
-3.41270635,0.86993054,0.38104239,0.03408933,0.01244165,0.05231716,0.41887248,0.00000000
-3.40670335,0.87344619,0.39171583,0.03383922,0.01369771,0.05267118,0.41604015,0.00000000
-3.40070035,0.87726960,0.40328707,0.03356238,0.01505260,0.05324091,0.41257769,0.00000000
-3.39469735,0.88174600,0.41589003,0.03327125,0.01651036,0.05406823,0.40862998,0.00000000
-3.38869435,0.88724238,0.42965113,0.03297978,0.01807480,0.05519874,0.40436071,0.00000000
-3.38269135,0.89414030,0.44468431,0.03270336,0.01974954,0.05668195,0.39994918,0.00000000
-3.37668834,0.90282688,0.46108570,0.03245850,0.02153812,0.05857168,0.39558578,0.00000000
-3.37068534,0.91368432,0.47892822,0.03226249,0.02344416,0.06092621,0.39146664,0.00000000
-3.36468234,0.92707816,0.49825624,0.03213302,0.02547160,0.06380846,0.38778733,0.00000000
-3.35867934,0.94334485,0.51908068,0.03208766,0.02762493,0.06728600,0.38473609,0.00000000
-3.35267634,0.96277909,0.54137467,0.03214330,0.02990957,0.07143094,0.38248666,0.00000000
-3.34667334,0.98562160,0.56507009,0.03231566,0.03233216,0.07631972,0.38119133,0.00000000
-3.34067034,1.01204789,0.59005526,0.03261869,0.03490097,0.08203254,0.38097422,0.00000000
-3.33466733,1.04215860,0.61617386,0.03306405,0.03762625,0.08865277,0.38192542,0.00000000
-3.32866433,1.07597193,0.64322532,0.03366062,0.04052047,0.09626593,0.38409614,0.00000000
-3.32266133,1.11341860,0.67096678,0.03441415,0.04359859,0.10495844,0.38749519,0.00000000
-3.31665833,1.15433965,0.69911648,0.03532686,0.04687815,0.11481608,0.39208700,0.00000000
-3.31065533,1.19848714,0.72735871,0.03639731,0.05037918,0.12592202,0.39779136,0.00000000
-3.30465233,1.24552796,0.75535017,0.03762025,0.05412399,0.13835456,0.40448481,0.00000000
-3.29864932,1.29505037,0.78272748,0.03898665,0.05813673,0.15218450,0.41200389,0.00000000
-3.29264632,1.34657325,0.80911560,0.04048385,0.06244270,0.16747213,0.42014988,0.00000000
-3.28664332,1.39955743,0.83413708,0.04209578,0.06706745,0.18426409,0.42869505,0.00000000
-3.28064032,1.45341878,0.85742152,0.04380330,0.07203568,0.20258983,0.43739013,0.00000000
-3.27463732,1.50754237,0.87861512,0.04558460,0.07736989,0.22245814,0.44597252,0.00000000
-3.26863432,1.56129717,0.89738989,0.04741570,0.08308891,0.24385360,0.45417523,0.00000000
-3.26263132,1.61405063,0.91345217,0.04927092,0.08920626,0.26673331,0.46173577,0.00000000
-3.25662831,1.66518261,0.92655017,0.05112351,0.09572853,0.29102387,0.46840499,0.00000000
-3.25062531,1.71409809,0.93648021,0.05294612,0.10265367,0.31661898,0.47395524,0.00000000
-3.24462231,1.76023818,0.94309152,0.05471137,0.10996950,0.34337769,0.47818755,0.00000000
-3.23861931,1.80308930,0.94628926,0.05639240,0.11765233,0.37112359,0.48093771,0.00000000
-3.23261631,1.84219007,0.94603586,0.05796332,0.12566583,0.39964497,0.48208077,0.00000000
-3.22661331,1.87713604,0.94235055,0.05939967,0.13396033,0.42869619,0.48153402,0.00000000
-3.22061031,1.90758217,0.93530712,0.06067882,0.14247248,0.45800023,0.47925814,0.00000000
-3.21460730,1.93324335,0.92503008,0.06178030,0.15112540,0.48725248,0.47525679,0.00000000
-3.20860430,1.95389306,0.91168945,0.06268607,0.15982937,0.51612575,0.46957448,0.00000000
-3.20260130,1.96936075,0.89549432,0.06338081,0.16848307,0.54427633,0.46229296,0.00000000
-3.19659830,1.97952800,0.87668562,0.06385205,0.17697528,0.57135104,0.45352646,0.00000000
-3.19059530,1.98432425,0.85552832,0.06409032,0.18518723,0.59699498,0.44341581,0.00000000
-3.18459230,1.98372211,0.83230339,0.06408927,0.19299520,0.62085969,0.43212199,0.00000000
-3.17858929,1.97773293,0.80729999,0.06384566,0.20027370,0.64261162,0.41981927,0.00000000
-3.17258629,1.96640283,0.78080801,0.06335941,0.20689874,0.66194030,0.40668837,0.00000000
-3.16658329,1.94980931,0.75311136,0.06263353,0.21275143,0.67856619,0.39290990,0.00000000
-3.16058029,1.92805884,0.72448219,0.06167407,0.21772142,0.69224778,0.37865835,0.00000000
-3.15457729,1.90128531,0.69517615,0.06048998,0.22171041,0.70278767,0.36409690,0.00000000
-3.14857429,1.86964944,0.66542892,0.05909296,0.22463534,0.71003748,0.34937327,0.00000000
-3.14257129,1.83333897,0.63545390,0.05749728,0.22643120,0.71390147,0.33461660,0.00000000
-3.13656828,1.79256965,0.60544109,0.05571954,0.22705346,0.71433862,0.31993554,0.00000000
-3.13056528,1.74758664,0.57555714,0.05377843,0.22647984,0.71136338,0.30541748,0.00000000
-3.12456228,1.69866616,0.54594630,0.05169442,0.22471155,0.70504490,0.29112887,0.00000000
-3.11855928,1.64611730,0.51673225,0.04948947,0.22177376,0.69550499,0.27711654,0.00000000
-3.11255628,1.59028338,0.48802048,0.04718669,0.21771548,0.68291494,0.26340970,0.00000000
-3.10655328,1.53154311,0.45990116,0.04481002,0.21260869,0.66749131,0.25002274,0.00000000
-3.10055028,1.47031085,0.43245218,0.04238388,0.20654689,0.64949084,0.23695823,0.00000000
-3.09454727,1.40703617,0.40574219,0.03993285,0.19964304,0.62920495,0.22421030,0.00000000
-3.08854427,1.34220238,0.37983356,0.03748136,0.19202703,0.60695363,0.21176785,0.00000000
-3.08254127,1.27632398,0.35478490,0.03505336,0.18384271,0.58307928,0.19961768,0.00000000
-3.07653827,1.20994302,0.33065330,0.03267208,0.17524467,0.55794035,0.18774719,0.00000000
-3.07053527,1.14362429,0.30749598,0.03035977,0.16639479,0.53190515,0.17614670,0.00000000
-3.06453227,1.07794944,0.28537136,0.02813749,0.15745868,0.50534572,0.16481111,0.00000000
-3.05852926,1.01351004,0.26433957,0.02602494,0.14860214,0.47863196,0.15374105,0.00000000
-3.05252626,0.95089980,0.24446246,0.02404028,0.13998772,0.45212604,0.14294340,0.00000000
-3.04652326,0.89070589,0.22580290,0.02220006,0.13177136,0.42617703,0.13243128,0.00000000
-3.04052026,0.83349971,0.20842383,0.02051904,0.12409933,0.40111583,0.12222347,0.00000000
-3.03451726,0.77982725,0.19238668,0.01901017,0.11710535,0.37725046,0.11234356,0.00000000
-3.02851426,0.73019911,0.17774967,0.01768453,0.11090804,0.35486157,0.10281859,0.00000000
-3.02251126,0.68508067,0.16456576,0.01655118,0.10560869,0.33419837,0.09367770,0.00000000
-3.01650825,0.64488235,0.15288051,0.01561722,0.10128932,0.31547488,0.08495056,0.00000000
-3.01050525,0.60995046,0.14272997,0.01488766,0.09801112,0.29886668,0.07666586,0.00000000
-3.00450225,0.58055874,0.13413851,0.01436538,0.09581323,0.28450814,0.06884992,0.00000000
-2.99849925,0.55690096,0.12711697,0.01405109,0.09471191,0.27249035,0.06152546,0.00000000
-2.99249625,0.53908479,0.12166089,0.01394331,0.09470008,0.26285966,0.05471068,0.00000000
-2.98649325,0.52712715,0.11774913,0.01403828,0.09574724,0.25561717,0.04841851,0.00000000
-2.98049025,0.52095139,0.11534289,0.01433000,0.09779994,0.25071909,0.04265629,0.00000000
-2.97448724,0.52038643,0.11438512,0.01481018,0.10078253,0.24807814,0.03742560,0.00000000
-2.96848424,0.52516800,0.11480038,0.01546832,0.10459851,0.24756601,0.03272249,0.00000000
-2.96248124,0.53494222,0.11649535,0.01629176,0.10913236,0.24901689,0.02853787,0.00000000
-2.95647824,0.54927142,0.11935972,0.01726580,0.11425177,0.25223208,0.02485807,0.00000000
-2.95047524,0.56764227,0.12326776,0.01837386,0.11981042,0.25698554,0.02166563,0.00000000
-2.94447224,0.58947620,0.12808037,0.01959774,0.12565120,0.26303034,0.01894012,0.00000000
-2.93846923,0.61414168,0.13364764,0.02091783,0.13160977,0.27010566,0.01665895,0.00000000
-2.93246623,0.64096832,0.13981192,0.02231349,0.13751848,0.27794436,0.01479830,0.00000000
-2.92646323,0.66926232,0.14641127,0.02376339,0.14321045,0.28628056,0.01333385,0.00000000
-2.92046023,0.69832279,0.15328321,0.02524588,0.14852385,0.29485723,0.01224156,0.00000000
-2.91445723,0.72745851,0.16026874,0.02673947,0.15330601,0.30343323,0.01149820,0.00000000
-2.90845423,0.75600447,0.16721632,0.02822321,0.15741747,0.31178969,0.01108194,0.00000000
-2.90245123,0.78333771,0.17398596,0.02967708,0.16073562,0.31973538,0.01097259,0.00000000
-2.89644822,0.80889186,0.18045294,0.03108243,0.16315797,0.32711082,0.01115194,0.00000000
-2.89044522,0.83216983,0.18651132,0.03242229,0.16460476,0.33379105,0.01160380,0.00000000
-2.88444222,0.85275414,0.19207682,0.03368163,0.16502091,0.33968684,0.01231405,0.00000000
-2.87843922,0.87031467,0.19708914,0.03484758,0.16437722,0.34474441,0.01327058,0.00000000
-2.87243622,0.88461346,0.20151351,0.03590959,0.16267072,0.34894371,0.01446316,0.00000000
-2.86643322,0.89550644,0.20534139,0.03685942,0.15992426,0.35229533,0.01588325,0.00000000
-2.86043022,0.90294219,0.20859023,0.03769116,0.15618528,0.35483636,0.01752385,0.00000000
-2.85442721,0.90695787,0.21130233,0.03840110,0.15152387,0.35662537,0.01937929,0.00000000
-2.84842421,0.90767257,0.21354275,0.03898756,0.14603025,0.35773696,0.02144506,0.00000000
-2.84242121,0.90527862,0.21539639,0.03945068,0.13981169,0.35825608,0.02371767,0.00000000
-2.83641821,0.90003118,0.21696421,0.03979213,0.13298922,0.35827256,0.02619448,0.00000000
-2.83041521,0.89223687,0.21835889,0.04001490,0.12569399,0.35787613,0.02887359,0.00000000
-2.82441221,0.88224185,0.21969991,0.04012297,0.11806377,0.35715232,0.03175375,0.00000000
-2.81840920,0.87042002,0.22110838,0.04012108,0.11023947,0.35617927,0.03483428,0.00000000
-2.81240620,0.85716187,0.22270175,0.04001454,0.10236197,0.35502577,0.03811490,0.00000000
-2.80640320,0.84286426,0.22458861,0.03980897,0.09456933,0.35375058,0.04159566,0.00000000
-2.80040020,0.82792178,0.22686379,0.03951028,0.08699443,0.35240288,0.04527677,0.00000000
-2.79439720,0.81271955,0.22960406,0.03912448,0.07976314,0.35102398,0.04915834,0.00000000
-2.78839420,0.79762793,0.23286451,0.03865773,0.07299303,0.34964985,0.05324024,0.00000000
-2.78239120,0.78299879,0.23667574,0.03811634,0.06679253,0.34831445,0.05752173,0.00000000
-2.77638819,0.76916350,0.24104221,0.03750681,0.06126061,0.34705349,0.06200119,0.00000000
-2.77038519,0.75643223,0.24594160,0.03683591,0.05648678,0.34590827,0.06667582,0.00000000
-2.76438219,0.74509433,0.25132534,0.03611079,0.05255142,0.34492932,0.07154131,0.00000000
-2.75837919,0.73541949,0.25712034,0.03533904,0.04952622,0.34417955,0.07659162,0.00000000
-2.75237619,0.72765917,0.26323185,0.03452882,0.04747472,0.34373657,0.08181885,0.00000000
-2.74637319,0.72204807,0.26954725,0.03368888,0.04645274,0.34369398,0.08721314,0.00000000
-2.74037019,0.71880526,0.27594091,0.03282860,0.04650865,0.34416142,0.09276285,0.00000000
-2.73436718,0.71813456,0.28227951,0.03195799,0.04768337,0.34526334,0.09845483,0.00000000
-2.72836418,0.72022408,0.28842806,0.03108764,0.05001004,0.34713633,0.10427486,0.00000000
-2.72236118,0.72524467,0.29425604,0.03022864,0.05351328,0.34992513,0.11020837,0.00000000
-2.71635818,0.73334721,0.29964347,0.02939244,0.05820815,0.35377745,0.11624117,0.00000000
-2.71035518,0.74465880,0.30448675,0.02859073,0.06409864,0.35883771,0.12236048,0.00000000
-2.70435218,0.75927784,0.30870388,0.02783517,0.07117602,0.36524001,0.12855582,0.00000000
-2.69834917,0.77726828,0.31223878,0.02713726,0.07941686,0.37310057,0.13482005,0.00000000
-2.69234617,0.79865329,0.31506461,0.02650805,0.08878109,0.38251007,0.14115021,0.00000000
-2.68634317,0.82340853,0.31718578,0.02595790,0.09921003,0.39352614,0.14754819,0.00000000
-2.68034017,0.85145564,0.31863860,0.02549622,0.11062480,0.40616654,0.15402108,0.00000000
-2.67433717,0.88265606,0.31949040,0.02513121,0.12292498,0.42040323,0.16058120,0.00000000
-2.66833417,0.91680584,0.31983728,0.02486963,0.13598794,0.43615782,0.16724563,0.00000000
-2.66233117,0.95363176,0.31980029,0.02471649,0.14966881,0.45329865,0.17403520,0.00000000
-2.65632816,0.99278911,0.31952044,0.02467493,0.16380132,0.47163983,0.18097309,0.00000000
-2.65032516,1.03386155,0.31915257,0.02474592,0.17819953,0.49094228,0.18808277,0.00000000
-2.64432216,1.07636335,0.31885833,0.02492817,0.19266043,0.51091707,0.19538568,0.00000000
-2.63831916,1.11974408,0.31879866,0.02521799,0.20696764,0.53123092,0.20289841,0.00000000
-2.63231616,1.16339608,0.31912607,0.02560922,0.22089580,0.55151385,0.21062976,0.00000000
-2.62631316,1.20666443,0.31997699,0.02609322,0.23421582,0.57136872,0.21857779,0.00000000
