energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.70585293,1.61630422,0.23204722,0.00053149,0.53717330,0.00000000,1.15660098,0.10160130
-5.69984992,1.71166242,0.24840478,0.00056636,0.56715643,0.00000000,1.22324770,0.10727685
-5.69384692,1.80210116,0.26479125,0.00060063,0.59502708,0.00000000,1.28591661,0.11255509
-5.68784392,1.88670694,0.28117631,0.00063414,0.62041369,0.00000000,1.34388197,0.11736631
-5.68184092,1.96474679,0.29755667,0.00066681,0.64300354,0.00000000,1.39654401,0.12165196
-5.67583792,2.03570035,0.31395809,0.00069865,0.66255520,0.00000000,1.44345330,0.12536692
-5.66983492,2.09928386,0.33043576,0.00072972,0.67890853,0.00000000,1.48432966,0.12848140
-5.66383192,2.15546418,0.34707291,0.00076017,0.69199184,0.00000000,1.51907429,0.13098216
-5.65782891,2.20446181,0.36397750,0.00079024,0.70182552,0.00000000,1.54777442,0.13287318
-5.65182591,2.24674223,0.38127706,0.00082021,0.70852208,0.00000000,1.57069990,0.13417552
-5.64582291,2.28299565,0.39911181,0.00085043,0.71228241,0.00000000,1.58829177,0.13492654
-5.63981991,2.31410569,0.41762620,0.00088129,0.71338841,0.00000000,1.60114313,0.13517835
-5.63381691,2.34110857,0.43695944,0.00091319,0.71219233,0.00000000,1.60997321,0.13499573
-5.62781391,2.36514438,0.45723525,0.00094654,0.70910319,0.00000000,1.61559587,0.13445341
-5.62181091,2.38740313,0.47855157,0.00098169,0.70457102,0.00000000,1.61888399,0.13363297
-5.61580790,2.40906793,0.50097072,0.00101898,0.69906966,0.00000000,1.62073165,0.13261955
-5.60980490,2.43125847,0.52451054,0.00105865,0.69307879,0.00000000,1.62201584,0.13149836
-5.60380190,2.45497743,0.54913720,0.00110086,0.68706609,0.00000000,1.62355965,0.13035129
-5.59779890,2.48106269,0.57476009,0.00114565,0.68147036,0.00000000,1.62609878,0.12925377
-5.59179590,2.51014750,0.60122922,0.00119295,0.67668617,0.00000000,1.63025272,0.12827194
-5.58579290,2.54263073,0.62833531,0.00124254,0.67305077,0.00000000,1.63650209,0.12746033
-5.57978989,2.57865820,0.65581279,0.00129408,0.67083368,0.00000000,1.64517277,0.12686008
-5.57378689,2.61811602,0.68334556,0.00134709,0.67022919,0.00000000,1.65642745,0.12649782
-5.56778389,2.66063581,0.71057535,0.00140099,0.67135203,0.00000000,1.67026460,0.12638516
-5.56178089,2.70561115,0.73711226,0.00145507,0.67423622,0.00000000,1.68652444,0.12651887
-5.55577789,2.75222415,0.76254697,0.00150856,0.67883683,0.00000000,1.70490133,0.12688159
-5.54977489,2.79948037,0.78646413,0.00156060,0.68503451,0.00000000,1.72496145,0.12744313
-5.54377189,2.84625026,0.80845613,0.00161030,0.69264243,0.00000000,1.74616475,0.12816218
-5.53776888,2.89131468,0.82813658,0.00165678,0.70141521,0.00000000,1.76788975,0.12898838
-5.53176588,2.93341252,0.84515301,0.00169916,0.71105939,0.00000000,1.78945999,0.12986465
-5.52576288,2.97128805,0.85919798,0.00173659,0.72124501,0.00000000,1.81017072,0.13072963
-5.51975988,3.00373612,0.87001827,0.00176832,0.73161798,0.00000000,1.82931495,0.13152011
-5.51375688,3.02964352,0.87742173,0.00179367,0.74181255,0.00000000,1.84620768,0.13217351
-5.50775388,3.04802521,0.88128159,0.00181208,0.75146392,0.00000000,1.86020775,0.13263010
-5.50175088,3.05805440,0.88153819,0.00182310,0.76022030,0.00000000,1.87073673,0.13283508
-5.49574787,3.05908601,0.87819813,0.00182645,0.76775434,0.00000000,1.87729455,0.13274040
-5.48974487,3.05067326,0.87133125,0.00182196,0.77377366,0.00000000,1.87947190,0.13230625
-5.48374187,3.03257749,0.86106554,0.00180963,0.77803013,0.00000000,1.87695916,0.13150226
-5.47773887,3.00477165,0.84758063,0.00178961,0.78032789,0.00000000,1.86955242,0.13030838
-5.47173587,2.96743775,0.83110006,0.00176217,0.78052969,0.00000000,1.85715636,0.12871537
-5.46573287,2.92095920,0.81188311,0.00172773,0.77856156,0.00000000,1.83978469,0.12672505
-5.45972986,2.86590838,0.79021633,0.00168685,0.77441559,0.00000000,1.81755794,0.12435014
-5.45372686,2.80303033,0.76640540,0.00164017,0.76815059,0.00000000,1.79069922,0.12161387
-5.44772386,2.73322300,0.74076757,0.00158846,0.75989072,0.00000000,1.75952778,0.11854924
-5.44172086,2.65751476,0.71362491,0.00153255,0.74982186,0.00000000,1.72445076,0.11519804
-5.43571786,2.57703956,0.68529857,0.00147335,0.73818585,0.00000000,1.68595296,0.11160966
-5.42971486,2.49301025,0.65610403,0.00141180,0.72527262,0.00000000,1.64458511,0.10783964
-5.42371186,2.40669054,0.62634747,0.00134889,0.71141042,0.00000000,1.60095031,0.10394809
-5.41770885,2.31936605,0.59632300,0.00128558,0.69695445,0.00000000,1.55568925,0.09999794
-5.41170585,2.23231499,0.56631074,0.00122287,0.68227411,0.00000000,1.50946412,0.09605315
-5.40570285,2.14677896,0.53657543,0.00116168,0.66773953,0.00000000,1.46294171,0.09217687
-5.39969985,2.06393461,0.50736559,0.00110292,0.65370765,0.00000000,1.41677611,0.08842965
-5.39369685,1.98486686,0.47891279,0.00104741,0.64050869,0.00000000,1.37159141,0.08486768
-5.38769385,1.91054431,0.45143105,0.00099590,0.62843334,0.00000000,1.32796512,0.08154130
-5.38169085,1.84179780,0.42511620,0.00094903,0.61772146,0.00000000,1.28641281,0.07849356
-5.37568784,1.77930268,0.40014498,0.00090736,0.60855275,0.00000000,1.24737466,0.07575922
-5.36968484,1.72356567,0.37667405,0.00087131,0.60103988,0.00000000,1.21120450,0.07336387
-5.36368184,1.67491661,0.35483869,0.00084118,0.59522447,0.00000000,1.17816189,0.07132353
-5.35767884,1.63350581,0.33475137,0.00081714,0.59107621,0.00000000,1.14840756,0.06964453
-5.35167584,1.59930689,0.31650022,0.00079925,0.58849513,0.00000000,1.12200259,0.06832376
-5.34567284,1.57212526,0.30014745,0.00078743,0.58731705,0.00000000,1.09891129,0.06734924
-5.33966983,1.55161181,0.28572795,0.00078148,0.58732195,0.00000000,1.07900782,0.06670105
-5.33366683,1.53728139,0.27324808,0.00078109,0.58824479,0.00000000,1.06208600,0.06635246
-5.32766383,1.52853509,0.26268484,0.00078584,0.58978849,0.00000000,1.04787213,0.06627129
-5.32166083,1.52468562,0.25398556,0.00079525,0.59163811,0.00000000,1.03603986,0.06642146
-5.31565783,1.52498433,0.24706815,0.00080873,0.59347580,0.00000000,1.02622663,0.06676448
-5.30965483,1.52864904,0.24182201,0.00082566,0.59499562,0.00000000,1.01805057,0.06726107
-5.30365183,1.53489104,0.23810965,0.00084536,0.59591743,0.00000000,1.01112723,0.06787257
-5.29764882,1.54294046,0.23576914,0.00086714,0.59599931,0.00000000,1.00508514,0.06856230
-5.29164582,1.55206874,0.23461713,0.00089029,0.59504775,0.00000000,0.99957955,0.06929663
-5.28564282,1.56160738,0.23445271,0.00091413,0.59292518,0.00000000,0.99430370,0.07004582
-5.27963982,1.57096239,0.23506177,0.00093798,0.58955446,0.00000000,0.98899717,0.07078462
-5.27363682,1.57962405,0.23622191,0.00096123,0.58492020,0.00000000,0.98345108,0.07149249
-5.26763382,1.58717179,0.23770774,0.00098328,0.57906699,0.00000000,0.97751010,0.07215363
-5.26163082,1.59327462,0.23929638,0.00100363,0.57209459,0.00000000,0.97107146,0.07275669
-5.25562781,1.59768731,0.24077302,0.00102182,0.56415057,0.00000000,0.96408125,0.07329423
-5.24962481,1.60024316,0.24193640,0.00103748,0.55542088,0.00000000,0.95652861,0.07376207
-5.24362181,1.60084422,0.24260401,0.00105031,0.54611892,0.00000000,0.94843844,0.07415848
-5.23761881,1.59944980,0.24261684,0.00106009,0.53647390,0.00000000,0.93986327,0.07448335
-5.23161581,1.59606447,0.24184354,0.00106668,0.52671909,0.00000000,0.93087523,0.07473728
-5.22561281,1.59072646,0.24018390,0.00107001,0.51708079,0.00000000,0.92155858,0.07492089
-5.21960980,1.58349740,0.23757150,0.00107008,0.50776847,0.00000000,0.91200363,0.07503412
-5.21360680,1.57445425,0.23397550,0.00106696,0.49896693,0.00000000,0.90230259,0.07507580
-5.20760380,1.56368393,0.22940155,0.00106077,0.49083053,0.00000000,0.89254753,0.07504334
-5.20160080,1.55128112,0.22389183,0.00105171,0.48348006,0.00000000,0.88283091,0.07493270
-5.19559780,1.53734933,0.21752418,0.00104001,0.47700216,0.00000000,0.87324848,0.07473860
-5.18959480,1.52200517,0.21041057,0.00102593,0.47145135,0.00000000,0.86390447,0.07445482
-5.18359180,1.50538536,0.20269486,0.00100980,0.46685431,0.00000000,0.85491872,0.07407484
-5.17758879,1.48765601,0.19454999,0.00099195,0.46321616,0.00000000,0.84643520,0.07359251
-5.17158579,1.46902339,0.18617487,0.00097278,0.46052814,0.00000000,0.83863132,0.07300283
-5.16558279,1.44974520,0.17779086,0.00095269,0.45877622,0.00000000,0.83172721,0.07230282
-5.15957979,1.43014143,0.16963810,0.00093211,0.45794985,0.00000000,0.82599435,0.07149228
-5.15357679,1.41060373,0.16197186,0.00091151,0.45805040,0.00000000,0.82176256,0.07057452
-5.14757379,1.39160235,0.15505870,0.00089138,0.45909845,0.00000000,0.81942476,0.06955699
-5.14157079,1.37368960,0.14917277,0.00087222,0.46113958,0.00000000,0.81943865,0.06845157
-5.13556778,1.35749918,0.14459204,0.00085457,0.46424797,0.00000000,0.82232486,0.06727486
-5.12956478,1.34374070,0.14159450,0.00083898,0.46852771,0.00000000,0.82866107,0.06604800
-5.12356178,1.33318911,0.14045426,0.00082601,0.47411135,0.00000000,0.83907183,0.06479638
-5.11755878,1.32666873,0.14143745,0.00081622,0.48115585,0.00000000,0.85421404,0.06354902
-5.11155578,1.32503231,0.14479778,0.00081018,0.48983593,0.00000000,0.87475818,0.06233771
-5.10555278,1.32913530,0.15077178,0.00080845,0.50033510,0.00000000,0.90136574,0.06119600
-5.09954977,1.33980621,0.15957349,0.00081154,0.51283472,0.00000000,0.93466324,0.06015792
-5.09354677,1.35781392,0.17138874,0.00081996,0.52750177,0.00000000,0.97521385,0.05925668
-5.08754377,1.38383316,0.18636884,0.00083412,0.54447569,0.00000000,1.02348737,0.05852326
-5.08154077,1.41840955,0.20462394,0.00085440,0.56385525,0.00000000,1.07982981,0.05798504
-5.07553777,1.46192559,0.22621611,0.00088106,0.58568589,0.00000000,1.14443385,0.05766448
-5.06953477,1.51456928,0.25115232,0.00091428,0.60994855,0.00000000,1.21731134,0.05757794
-5.06353177,1.57630681,0.27937770,0.00095410,0.63655029,0.00000000,1.29826953,0.05773475
-5.05752876,1.64686085,0.31076944,0.00100046,0.66531762,0.00000000,1.38689203,0.05813642
-5.05152576,1.72569582,0.34513159,0.00105313,0.69599275,0.00000000,1.48252598,0.05877625
-5.04552276,1.81201112,0.38219139,0.00111174,0.72823339,0.00000000,1.58427652,0.05963917
-5.03951976,1.90474336,0.42159735,0.00117578,0.76161592,0.00000000,1.69100922,0.06070192
-5.03351676,2.00257793,0.46291972,0.00124459,0.79564235,0.00000000,1.80136142,0.06193359
-5.02751376,2.10397015,0.50565339,0.00131735,0.82975056,0.00000000,1.91376232,0.06329637
-5.02151076,2.20717563,0.54922377,0.00139313,0.86332781,0.00000000,2.02646211,0.06474672
-5.01550775,2.31028934,0.59299552,0.00147088,0.89572672,0.00000000,2.13756922,0.06623658
-5.00950475,2.41129199,0.63628431,0.00154946,0.92628345,0.00000000,2.24509508,0.06771495
-5.00350175,2.50810258,0.67837127,0.00162764,0.95433711,0.00000000,2.34700490,0.06912946
-4.99749875,2.59863506,0.71851989,0.00170417,0.97924965,0.00000000,2.44127277,0.07042800
-4.99149575,2.68085725,0.75599489,0.00177778,1.00042555,0.00000000,2.52593925,0.07156044
-4.98549275,2.75284963,0.79008222,0.00184720,1.01733032,0.00000000,2.59916911,0.07248015
-4.97948974,2.81286184,0.82010975,0.00191123,1.02950718,0.00000000,2.65930711,0.07314542
-4.97348674,2.85936466,0.84546750,0.00196871,1.03659111,0.00000000,2.70492939,0.07352074
-4.96748374,2.89109534,0.86562673,0.00201861,1.03831983,0.00000000,2.73488838,0.07357777
-4.96148074,2.90709444,0.88015692,0.00206002,1.03454124,0.00000000,2.74834929,0.07329608
-4.95547774,2.90673284,0.88873996,0.00209216,1.02521706,0.00000000,2.74481661,0.07266357
-4.94947474,2.88972778,0.89118069,0.00211443,1.01042263,0.00000000,2.72414947,0.07167664
-4.94347174,2.85614740,0.88741351,0.00212638,0.99034295,0.00000000,2.68656506,0.07034003
-4.93746873,2.80640383,0.87750444,0.00212777,0.96526520,0.00000000,2.63263027,0.06866639
-4.93146573,2.74123519,0.86164871,0.00211851,0.93556824,0.00000000,2.56324163,0.06667563
-4.92546273,2.66167748,0.84016400,0.00209872,0.90170952,0.00000000,2.47959472,0.06439404
-4.91945973,2.56902787,0.81347936,0.00206867,0.86421008,0.00000000,2.38314447,0.06185326
-4.91345673,2.46480083,0.78212071,0.00202879,0.82363824,0.00000000,2.27555790,0.05908914
-4.90745373,2.35067933,0.74669333,0.00197966,0.78059279,0.00000000,2.15866170,0.05614052
-4.90145073,2.22846308,0.70786214,0.00192199,0.73568623,0.00000000,2.03438667,0.05304806
-4.89544772,2.10001586,0.66633090,0.00185660,0.68952875,0.00000000,1.90471147,0.04985301
-4.88944472,1.96721416,0.62282089,0.00178437,0.64271346,0.00000000,1.77160782,0.04659612
-4.88344172,1.83189879,0.57805025,0.00170629,0.59580330,0.00000000,1.63698922,0.04331668
-4.87743872,1.69583119,0.53271462,0.00162336,0.54932000,0.00000000,1.50266500,0.04005159
-4.87143572,1.56065569,0.48746985,0.00153661,0.50373535,0.00000000,1.37030112,0.03683473
-4.86543272,1.42786857,0.44291733,0.00144708,0.45946468,0.00000000,1.24138861,0.03369638
-4.85942971,1.29879447,0.39959230,0.00135577,0.41686279,0.00000000,1.11722043,0.03066284
-4.85342671,1.17457045,0.35795541,0.00126368,0.37622207,0.00000000,0.99887672,0.02775623
-4.84742371,1.05613730,0.31838757,0.00117173,0.33777266,0.00000000,0.88721844,0.02499442
-4.84142071,0.94423786,0.28118797,0.00108079,0.30168437,0.00000000,0.78288852,0.02239109
-4.83541771,0.83942142,0.24657500,0.00099166,0.26807018,0.00000000,0.68632002,0.01995591
-4.82941471,0.74205354,0.21468981,0.00090505,0.23699084,0.00000000,0.59774993,0.01769482
-4.82341171,0.65233010,0.18560194,0.00082158,0.20846040,0.00000000,0.51723759,0.01561035
-4.81740870,0.57029465,0.15931666,0.00074177,0.18245230,0.00000000,0.44468646,0.01370202
-4.81140570,0.49585791,0.13578347,0.00066608,0.15890574,0.00000000,0.37986789,0.01196677
-4.80540270,0.42881864,0.11490521,0.00059483,0.13773215,0.00000000,0.32244590,0.01039939
-4.79939970,0.36888473,0.09654747,0.00052827,0.11882146,0.00000000,0.27200180,0.00899290
-4.79339670,0.31569396,0.08054778,0.00046658,0.10204805,0.00000000,0.22805779,0.00773902
-4.78739370,0.26883372,0.06672429,0.00040983,0.08727632,0.00000000,0.19009893,0.00662851
-4.78139070,0.22785922,0.05488369,0.00035802,0.07436570,0.00000000,0.15759280,0.00565155
-4.77538769,0.19230985,0.04482818,0.00031110,0.06317509,0.00000000,0.13000666,0.00479801
-4.76938469,0.16172351,0.03636142,0.00026897,0.05356670,0.00000000,0.10682188,0.00405777
-4.76338169,0.13564878,0.02929335,0.00023144,0.04540939,0.00000000,0.08754557,0.00342090
-4.75737869,0.11365496,0.02344395,0.00019835,0.03858128,0.00000000,0.07171956,0.00287791
-4.75137569,0.09534004,0.01864594,0.00016945,0.03297199,0.00000000,0.05892689,0.00241985
-4.74537269,0.08033666,0.01474665,0.00014452,0.02848419,0.00000000,0.04879600,0.00203845
-4.73936968,0.06831637,0.01160900,0.00012331,0.02503481,0.00000000,0.04100297,0.00172620
-4.73336668,0.05899212,0.00911182,0.00010558,0.02255568,0.00000000,0.03527203,0.00147643
-4.72736368,0.05211941,0.00714968,0.00009109,0.02099376,0.00000000,0.03137466,0.00128329
-4.72136068,0.04749601,0.00563220,0.00007962,0.02031097,0.00000000,0.02912747,0.00114180
-4.71535768,0.04496063,0.00448317,0.00007097,0.02048352,0.00000000,0.02838913,0.00104780
-4.70935468,0.04439040,0.00363938,0.00006494,0.02150093,0.00000000,0.02905662,0.00099792
-4.70335168,0.04569752,0.00304944,0.00006139,0.02336447,0.00000000,0.03106069,0.00098952
-4.69734867,0.04882505,0.00267244,0.00006017,0.02608535,0.00000000,0.03436103,0.00102059
-4.69134567,0.05374192,0.00247674,0.00006118,0.02968240,0.00000000,0.03894088,0.00108972
-4.68534267,0.06043728,0.00243871,0.00006430,0.03417940,0.00000000,0.04480148,0.00119589
-4.67933967,0.06891430,0.00254166,0.00006947,0.03960202,0.00000000,0.05195613,0.00133847
-4.67333667,0.07918352,0.00277474,0.00007661,0.04597453,0.00000000,0.06042427,0.00151698
-4.66733367,0.09125590,0.00313201,0.00008566,0.05331624,0.00000000,0.07022539,0.00173105
-4.66133067,0.10513568,0.00361158,0.00009654,0.06163779,0.00000000,0.08137304,0.00198019
-4.65532766,0.12081336,0.00421479,0.00010920,0.07093749,0.00000000,0.09386897,0.00226374
-4.64932466,0.13825885,0.00494556,0.00012355,0.08119779,0.00000000,0.10769767,0.00258067
-4.64332166,0.15741528,0.00580967,0.00013947,0.09238194,0.00000000,0.12282136,0.00292948
-4.63731866,0.17819344,0.00681414,0.00015685,0.10443126,0.00000000,0.13917569,0.00330812
-4.63131566,0.20046743,0.00796669,0.00017554,0.11726293,0.00000000,0.15666627,0.00371386
-4.62531266,0.22407146,0.00927514,0.00019534,0.13076858,0.00000000,0.17516636,0.00414326
-4.61930965,0.24879834,0.01074688,0.00021604,0.14481389,0.00000000,0.19451568,0.00459213
-4.61330665,0.27439968,0.01238836,0.00023739,0.15923912,0.00000000,0.21452068,0.00505553
-4.60730365,0.30058786,0.01420461,0.00025911,0.17386088,0.00000000,0.23495625,0.00552783
-4.60130065,0.32704014,0.01619881,0.00028090,0.18847498,0.00000000,0.25556896,0.00600277
-4.59529765,0.35340453,0.01837187,0.00030244,0.20286047,0.00000000,0.27608176,0.00647358
-4.58929465,0.37930755,0.02072213,0.00032340,0.21678463,0.00000000,0.29620012,0.00693313
-4.58329165,0.40436355,0.02324512,0.00034343,0.23000897,0.00000000,0.31561936,0.00737412
-4.57728864,0.42818542,0.02593347,0.00036221,0.24229582,0.00000000,0.33403302,0.00778925
-4.57128564,0.45039611,0.02877692,0.00037943,0.25341542,0.00000000,0.35114189,0.00817150
-4.56528264,0.47064069,0.03176245,0.00039482,0.26315311,0.00000000,0.36666339,0.00851430
-4.55927964,0.48859841,0.03487466,0.00040813,0.27131642,0.00000000,0.38034092,0.00881176
-4.55327664,0.50399416,0.03809622,0.00041918,0.27774158,0.00000000,0.39195273,0.00905892
-4.54727364,0.51660896,0.04140855,0.00042786,0.28229932,0.00000000,0.40132002,0.00925191
-4.54127064,0.52628880,0.04479259,0.00043411,0.28489954,0.00000000,0.40831372,0.00938812
-4.53526763,0.53295161,0.04822976,0.00043797,0.28549472,0.00000000,0.41285982,0.00946629
-4.52926463,0.53659188,0.05170292,0.00043952,0.28408179,0.00000000,0.41494287,0.00948663
-4.52326163,0.53728263,0.05519745,0.00043897,0.28070246,0.00000000,0.41460744,0.00945080
-4.51725863,0.53517475,0.05870224,0.00043656,0.27544194,0.00000000,0.41195755,0.00936193
-4.51125563,0.53049348,0.06221062,0.00043263,0.26842612,0.00000000,0.40715402,0.00922447
-4.50525263,0.52353228,0.06572112,0.00042759,0.25981729,0.00000000,0.40040972,0.00904412
-4.49924962,0.51464414,0.06923800,0.00042186,0.24980869,0.00000000,0.39198308,0.00882764
-4.49324662,0.50423073,0.07277147,0.00041595,0.23861809,0.00000000,0.38216994,0.00858263
-4.48724362,0.49272976,0.07633756,0.00041035,0.22648063,0.00000000,0.37129418,0.00831728
-4.48124062,0.48060090,0.07995759,0.00040560,0.21364137,0.00000000,0.35969733,0.00804013
-4.47523762,0.46831090,0.08365725,0.00040219,0.20034779,0.00000000,0.34772771,0.00775978
-4.46923462,0.45631831,0.08746519,0.00040060,0.18684251,0.00000000,0.33572942,0.00748461
-4.46323162,0.44505842,0.09141127,0.00040126,0.17335659,0.00000000,0.32403152,0.00722254
-4.45722861,0.43492891,0.09552454,0.00040455,0.16010358,0.00000000,0.31293788,0.00698075
-4.45122561,0.42627669,0.09983083,0.00041075,0.14727458,0.00000000,0.30271803,0.00676548
-4.44522261,0.41938642,0.10435036,0.00042007,0.13503432,0.00000000,0.29359918,0.00658185
-4.43921961,0.41447109,0.10909524,0.00043261,0.12351848,0.00000000,0.28575985,0.00643369
-4.43321661,0.41166498,0.11406715,0.00044835,0.11283216,0.00000000,0.27932520,0.00632344
-4.42721361,0.41101929,0.11925535,0.00046719,0.10304947,0.00000000,0.27436424,0.00625214
-4.42121061,0.41250061,0.12463505,0.00048887,0.09421422,0.00000000,0.27088890,0.00621933
-4.41520760,0.41599223,0.13016643,0.00051307,0.08634156,0.00000000,0.26885514,0.00622320
-4.40920460,0.42129843,0.13579433,0.00053933,0.07942038,0.00000000,0.26816591,0.00626060
-4.40320160,0.42815148,0.14144866,0.00056712,0.07341641,0.00000000,0.26867595,0.00632718
-4.39719860,0.43622128,0.14704570,0.00059583,0.06827572,0.00000000,0.27019811,0.00641762
-4.39119560,0.44512719,0.15249017,0.00062480,0.06392861,0.00000000,0.27251124,0.00652573
-4.38519260,0.45445178,0.15767807,0.00065331,0.06029355,0.00000000,0.27536904,0.00664479
-4.37918959,0.46375601,0.16250024,0.00068064,0.05728124,0.00000000,0.27850993,0.00676768
-4.37318659,0.47259524,0.16684637,0.00070609,0.05479840,0.00000000,0.28166724,0.00688725
-4.36718359,0.48053558,0.17060956,0.00072898,0.05275145,0.00000000,0.28457970,0.00699647
-4.36118059,0.48716995,0.17369090,0.00074868,0.05104976,0.00000000,0.28700166,0.00708875
-4.35517759,0.49213321,0.17600412,0.00076466,0.04960864,0.00000000,0.28871274,0.00715813
-4.34917459,0.49511598,0.17748002,0.00077647,0.04835172,0.00000000,0.28952670,0.00719950
-4.34317159,0.49587645,0.17807048,0.00078380,0.04721306,0.00000000,0.28929902,0.00720877
-4.33716858,0.49424984,0.17775178,0.00078643,0.04613866,0.00000000,0.28793318,0.00718298
-4.33116558,0.49015533,0.17652726,0.00078431,0.04508758,0.00000000,0.28538531,0.00712044
-4.32516258,0.48360002,0.17442905,0.00077752,0.04403263,0.00000000,0.28166719,0.00702074
-4.31915958,0.47468004,0.17151889,0.00076628,0.04296061,0.00000000,0.27684743,0.00688474
-4.31315658,0.46357878,0.16788792,0.00075096,0.04187225,0.00000000,0.27105096,0.00671460
-4.30715358,0.45056245,0.16365559,0.00073205,0.04078181,0.00000000,0.26445690,0.00651363
