energy_ev,total_up,P_s_up,P_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.71785893,4.51588766,0.03758956,0.92544211,0.87321411,0.81191531,2.29316294,0.00000000
-5.71185593,4.46122409,0.03793788,0.91322238,0.85963386,0.80488109,2.26601208,0.00000000
-5.70585293,4.40878100,0.03830070,0.90135408,0.84708301,0.79811458,2.24010613,0.00000000
-5.69984992,4.35845447,0.03867501,0.88997263,0.83558002,0.79170758,2.21522418,0.00000000
-5.69384692,4.30995239,0.03905513,0.87916844,0.82509974,0.78570815,2.19105544,0.00000000
-5.68784392,4.26281282,0.03943282,0.86898250,0.81557539,0.78011789,2.16721774,0.00000000
-5.68184092,4.21643226,0.03979760,0.85940475,0.80690257,0.77489181,2.14328019,0.00000000
-5.67583792,4.17010224,0.04013717,0.85037527,0.79894539,0.76994094,2.11878891,0.00000000
-5.66983492,4.12305277,0.04043799,0.84178838,0.79154403,0.76513759,2.09329447,0.00000000
-5.66383192,4.07450011,0.04068599,0.83349928,0.78452377,0.76032285,2.06637980,0.00000000
-5.65782891,4.02369650,0.04086724,0.82533294,0.77770470,0.75531608,2.03768691,0.00000000
-5.65182591,3.96997905,0.04096870,0.81709478,0.77091170,0.74992575,2.00694110,0.00000000
-5.64582291,3.91281524,0.04097902,0.80858243,0.76398424,0.74396113,1.97397143,0.00000000
-5.63981991,3.85184247,0.04088913,0.79959795,0.75678534,0.73724404,1.93872617,0.00000000
-5.63381691,3.78689955,0.04069289,0.78996000,0.74920926,0.72962019,1.90128265,0.00000000
-5.62781391,3.71804839,0.04038749,0.77951496,0.74118757,0.72096932,1.86185081,0.00000000
-5.62181091,3.64558483,0.03997379,0.76814675,0.73269324,0.71121368,1.82077041,0.00000000
-5.61580790,3.57003786,0.03945639,0.75578458,0.72374259,0.70032436,1.77850197,0.00000000
-5.60980490,3.49215743,0.03884365,0.74240836,0.71439493,0.68832511,1.73561195,0.00000000
-5.60380190,3.41289136,0.03814736,0.72805147,0.70475011,0.67529351,1.69275292,0.00000000
-5.59779890,3.33335258,0.03738243,0.71280071,0.69494391,0.66135934,1.65063973,0.00000000
-5.59179590,3.25477830,0.03656624,0.69679362,0.68514175,0.64670034,1.61002285,0.00000000
-5.58579290,3.17848314,0.03571804,0.68021317,0.67553086,0.63153556,1.57166000,0.00000000
-5.57978989,3.10580853,0.03485811,0.66328031,0.66631152,0.61611667,1.53628764,0.00000000
-5.57378689,3.03807067,0.03400699,0.64624461,0.65768767,0.60071760,1.50459335,0.00000000
-5.56778389,2.97650958,0.03318463,0.62937381,0.64985740,0.58562328,1.47719033,0.00000000
-5.56178089,2.92224154,0.03240957,0.61294252,0.64300389,0.57111785,1.45459523,0.00000000
-5.55577789,2.87621694,0.03169819,0.59722094,0.63728709,0.55747302,1.43720988,0.00000000
-5.54977489,2.83918552,0.03106413,0.58246408,0.63283664,0.54493723,1.42530784,0.00000000
-5.54377189,2.81167027,0.03051772,0.56890205,0.62974633,0.53372605,1.41902606,0.00000000
-5.53776888,2.79395112,0.03006563,0.55673191,0.62807033,0.52401438,1.41836183,0.00000000
-5.53176588,2.78605888,0.02971072,0.54611150,0.62782135,0.51593071,1.42317504,0.00000000
-5.52576288,2.78777960,0.02945198,0.53715547,0.62897085,0.50955379,1.43319550,0.00000000
-5.51975988,2.79866885,0.02928470,0.52993370,0.63145115,0.50491178,1.44803482,0.00000000
-5.51375688,2.81807514,0.02920079,0.52447209,0.63515943,0.50198381,1.46720225,0.00000000
-5.50775388,2.84517126,0.02918923,0.52075557,0.63996329,0.50070397,1.49012381,0.00000000
-5.50175088,2.87899182,0.02923663,0.51873311,0.64570768,0.50096730,1.51616376,0.00000000
-5.49574787,2.91847538,0.02932796,0.51832439,0.65222275,0.50263742,1.54464745,0.00000000
-5.48974487,2.96250888,0.02944720,0.51942753,0.65933223,0.50555552,1.57488473,0.00000000
-5.48374187,3.00997239,0.02957817,0.52192758,0.66686199,0.50954995,1.60619289,0.00000000
-5.47773887,3.05978203,0.02970522,0.52570492,0.67464818,0.51444604,1.63791809,0.00000000
-5.47173587,3.11092899,0.02981396,0.53064339,0.68254465,0.52007544,1.66945473,0.00000000
-5.46573287,3.16251290,0.02989193,0.53663724,0.69042918,0.52628465,1.70026173,0.00000000
-5.45972986,3.21376796,0.02992904,0.54359669,0.69820828,0.53294206,1.72987528,0.00000000
-5.45372686,3.26408070,0.02991807,0.55145172,0.70582015,0.53994326,1.75791771,0.00000000
-5.44772386,3.31299867,0.02985491,0.56015364,0.71323581,0.54721421,1.78410203,0.00000000
-5.44172086,3.36022983,0.02973867,0.56967461,0.72045815,0.55471228,1.80823233,0.00000000
-5.43571786,3.40563287,0.02957169,0.58000490,0.72751914,0.56242493,1.83020005,0.00000000
-5.42971486,3.44919927,0.02935933,0.59114815,0.73447517,0.57036625,1.84997660,0.00000000
-5.42371186,3.49102828,0.02910974,0.60311502,0.74140096,0.57857164,1.86760280,0.00000000
-5.41770885,3.53129654,0.02883337,0.61591541,0.74838223,0.58709080,1.88317584,0.00000000
-5.41170585,3.57022410,0.02854253,0.62955009,0.75550763,0.59597965,1.89683468,0.00000000
-5.40570285,3.60803922,0.02825074,0.64400209,0.76286046,0.60529165,1.90874459,0.00000000
-5.39969985,3.64494392,0.02797221,0.65922847,0.77051058,0.61506902,1.91908195,0.00000000
-5.39369685,3.68108255,0.02772111,0.67515329,0.77850698,0.62533445,1.92802000,0.00000000
-5.38769385,3.71651533,0.02751103,0.69166202,0.78687166,0.63608390,1.93571643,0.00000000
-5.38169085,3.75119846,0.02735441,0.70859808,0.79559492,0.64728086,1.94230340,0.00000000
-5.37568784,3.78497200,0.02726201,0.72576179,0.80463254,0.65885252,1.94788055,0.00000000
-5.36968484,3.81755630,0.02724252,0.74291188,0.81390508,0.67068810,1.95251111,0.00000000
-5.36368184,3.84855707,0.02730226,0.75976963,0.82329909,0.68263941,1.95622140,0.00000000
-5.35767884,3.87747872,0.02744496,0.77602558,0.83267049,0.69452379,1.95900332,0.00000000
-5.35167584,3.90374516,0.02767168,0.79134838,0.84184973,0.70612912,1.96081965,0.00000000
-5.34567284,3.92672648,0.02798081,0.80539546,0.85064841,0.71722067,1.96161156,0.00000000
-5.33966983,3.94576998,0.02836823,0.81782498,0.85886714,0.72754954,1.96130760,0.00000000
-5.33366683,3.96023346,0.02882748,0.82830830,0.86630398,0.73686198,1.95983362,0.00000000
-5.32766383,3.96951871,0.02935006,0.83654249,0.87276314,0.74490927,1.95712261,0.00000000
-5.32166083,3.97310312,0.02992577,0.84226205,0.87806331,0.75145760,1.95312394,0.00000000
-5.31565783,3.97056760,0.03054307,0.84524923,0.88204524,0.75629721,1.94781125,0.00000000
-5.30965483,3.96161918,0.03118951,0.84534257,0.88457821,0.75925067,1.94118839,0.00000000
-5.30365183,3.94610705,0.03185209,0.84244293,0.88556494,0.76017953,1.93329330,0.00000000
-5.29764882,3.92403144,0.03251769,0.83651704,0.88494491,0.75898930,1.92419932,0.00000000
-5.29164582,3.89554495,0.03317337,0.82759823,0.88269581,0.75563247,1.91401422,0.00000000
-5.28564282,3.86094676,0.03380679,0.81578445,0.87883331,0.75010949,1.90287702,0.00000000
-5.27963982,3.82067030,0.03440641,0.80123375,0.87340926,0.74246777,1.89095289,0.00000000
-5.27363682,3.77526557,0.03496180,0.78415756,0.86650839,0.73279898,1.87842684,0.00000000
-5.26763382,3.72537743,0.03546381,0.76481225,0.85824408,0.72123472,1.86549644,0.00000000
-5.26163082,3.67172164,0.03590473,0.74348936,0.84875337,0.70794109,1.85236453,0.00000000
-5.25562781,3.61505998,0.03627843,0.72050527,0.83819166,0.69311238,1.83923225,0.00000000
-5.24962481,3.55617643,0.03658043,0.69619069,0.82672744,0.67696447,1.82629305,0.00000000
-5.24362181,3.49585543,0.03680795,0.67088067,0.81453755,0.65972810,1.81372815,0.00000000
-5.23761881,3.43486384,0.03695997,0.64490550,0.80180291,0.64164263,1.80170372,0.00000000
-5.23161581,3.37393692,0.03703716,0.61858300,0.78870536,0.62295039,1.79036996,0.00000000
-5.22561281,3.31376932,0.03704194,0.59221243,0.77542533,0.60389192,1.77986204,0.00000000
-5.21960980,3.25501066,0.03697837,0.56607019,0.76214065,0.58470237,1.77030279,0.00000000
-5.21360680,3.19826575,0.03685210,0.54040743,0.74902618,0.56560886,1.76180680,0.00000000
-5.20760380,3.14409852,0.03667027,0.51544943,0.73625433,0.54682915,1.75448538,0.00000000
-5.20160080,3.09303900,0.03644135,0.49139664,0.72399606,0.52857110,1.74845201,0.00000000
-5.19559780,3.04559186,0.03617504,0.46842709,0.71242220,0.51103320,1.74382748,0.00000000
-5.18959480,3.00224569,0.03588199,0.44669989,0.70170467,0.49440565,1.74074421,0.00000000
-5.18359180,2.96348140,0.03557364,0.42635951,0.69201748,0.47887189,1.73934919,0.00000000
-5.17758879,2.92977889,0.03526190,0.40754032,0.68353700,0.46461038,1.73980494,0.00000000
-5.17158579,2.90162081,0.03495887,0.39037127,0.67644156,0.45179628,1.74228819,0.00000000
-5.16558279,2.87949270,0.03467651,0.37498013,0.67090994,0.44060292,1.74698613,0.00000000
-5.15957979,2.86387926,0.03442630,0.36149717,0.66711888,0.43120281,1.75408995,0.00000000
-5.15357679,2.85525626,0.03421889,0.35005800,0.66523949,0.42376807,1.76378613,0.00000000
-5.14757379,2.85407862,0.03406375,0.34080532,0.66543279,0.41847019,1.77624557,0.00000000
-5.14157079,2.86076494,0.03396883,0.33388951,0.66784439,0.41547899,1.79161119,0.00000000
-5.13556778,2.87567935,0.03394028,0.32946805,0.67259869,0.41496080,1.80998458,0.00000000
-5.12956478,2.89911150,0.03398220,0.32770357,0.67979281,0.41707594,1.83141254,0.00000000
-5.12356178,2.93125597,0.03409642,0.32876081,0.68949069,0.42197534,1.85587418,0.00000000
-5.11755878,2.97219207,0.03428240,0.33280233,0.70171750,0.42979665,1.88326959,0.00000000
-5.11155578,3.02186521,0.03453718,0.33998323,0.71645487,0.44065963,1.91341066,0.00000000
-5.10555278,3.08007104,0.03485540,0.35044495,0.73363712,0.45466116,1.94601486,0.00000000
-5.09954977,3.14644299,0.03522943,0.36430834,0.75314877,0.47186989,1.98070249,0.00000000
-5.09354677,3.22044421,0.03564957,0.38166620,0.77482340,0.49232061,2.01699777,0.00000000
-5.08754377,3.30136427,0.03610429,0.40257552,0.79844415,0.51600867,2.05433392,0.00000000
-5.08154077,3.38832086,0.03658059,0.42704962,0.82374562,0.54288444,2.09206233,0.00000000
-5.07553777,3.48026679,0.03706436,0.45505053,0.85041739,0.57284818,2.12946539,0.00000000
-5.06953477,3.57600191,0.03754079,0.48648199,0.87810885,0.60574539,2.16577273,0.00000000
-5.06353177,3.67418984,0.03799479,0.52118326,0.90643527,0.64136309,2.20018029,0.00000000
-5.05752876,3.77337899,0.03841142,0.55892421,0.93498493,0.67942712,2.23187134,0.00000000
-5.05152576,3.87202750,0.03877630,0.59940205,0.96332704,0.71960092,2.26003892,0.00000000
-5.04552276,3.96853145,0.03907595,0.64224010,0.99102030,0.76148594,2.28390862,0.00000000
-5.03951976,4.06125566,0.03929816,0.68698883,1.01762182,0.80462411,2.30276097,0.00000000
-5.03351676,4.14856676,0.03943226,0.73312961,1.04269630,0.84850245,2.31595265,0.00000000
-5.02751376,4.22886757,0.03946932,0.78008125,1.06582517,0.89256015,2.32293575,0.00000000
-5.02151076,4.30063239,0.03940233,0.82720953,1.08661565,0.93619807,2.32327439,0.00000000
-5.01550775,4.36244249,0.03922632,0.87383969,1.10470950,0.97879078,2.31665831,0.00000000
-5.00950475,4.41302107,0.03893838,0.91927169,1.11979141,1.01970084,2.30291293,0.00000000
-5.00350175,4.45126693,0.03853770,0.96279791,1.13159684,1.05829514,2.28200572,0.00000000
-4.99749875,4.47628621,0.03802551,1.00372293,1.13991928,1.09396291,2.25404870,0.00000000
-4.99149575,4.48742110,0.03740499,1.04138455,1.14461665,1.12613464,2.21929720,0.00000000
-4.98549275,4.48427491,0.03668120,1.07517552,1.14561686,1.15430140,2.17814491,0.00000000
-4.97948974,4.46673233,0.03586095,1.10456493,1.14292226,1.17803374,2.13111567,0.00000000
-4.97348674,4.43497425,0.03495265,1.12911840,1.13661284,1.19699920,2.07885215,0.00000000
-4.96748374,4.38948609,0.03396617,1.14851611,1.12684804,1.21097778,2.02210204,0.00000000
-4.96148074,4.33105920,0.03291264,1.16256778,1.11386699,1.21987435,1.96170215,0.00000000
-4.95547774,4.26078460,0.03180431,1.17122371,1.09798700,1.22372738,1.89856106,0.00000000
-4.94947474,4.18003896,0.03065438,1.17458127,1.07960029,1.22271340,1.83364070,0.00000000
-4.94347174,4.09046263,0.02947676,1.17288628,1.05916871,1.21714660,1.76793769,0.00000000
-4.93746873,3.99393019,0.02828590,1.16652906,1.03721671,1.20747357,1.70246471,0.00000000
-4.93146573,3.89251386,0.02709657,1.15603504,1.01432235,1.19426301,1.63823253,0.00000000
-4.92546273,3.78844079,0.02592364,1.14205030,0.99110664,1.17819072,1.57623309,0.00000000
-4.91945973,3.68404520,0.02478187,1.12532226,0.96822138,1.16002026,1.51742392,0.00000000
-4.91345673,3.58171679,0.02368564,1.10667654,0.94633566,1.14058012,1.46271415,0.00000000
-4.90745373,3.48384665,0.02264879,1.08699052,0.92612156,1.12073801,1.41295225,0.00000000
-4.90145073,3.39277233,0.02168431,1.06716496,0.90823905,1.10137338,1.36891547,0.00000000
-4.89544772,3.31072362,0.02080420,1.04809460,0.89332094,1.08334926,1.33130087,0.00000000
-4.88944472,3.23977028,0.02001921,1.03063889,0.88195782,1.06748436,1.30071792,0.00000000
-4.88344172,3.18177329,0.01933871,1.01559420,0.87468376,1.05452662,1.27768218,0.00000000
-4.87743872,3.13834070,0.01877045,1.00366828,0.87196291,1.04512919,1.26261007,0.00000000
-4.87143572,3.11078916,0.01832050,0.99545819,0.87417754,1.03982956,1.25581422,0.00000000
-4.86543272,3.10011200,0.01799307,0.99143224,0.88161771,1.03903282,1.25749941,0.00000000
-4.85942971,3.10695437,0.01779049,0.99191675,0.89447294,1.04299936,1.26775870,0.00000000
-4.85342671,3.13159620,0.01771310,0.99708783,0.91282610,1.05183755,1.28656996,0.00000000
-4.84742371,3.17394305,0.01775927,1.00696845,0.93664969,1.06550144,1.31379261,0.00000000
-4.84142071,3.23352525,0.01792539,1.02143072,0.96580460,1.08379348,1.34916491,0.00000000
-4.83541771,3.30950526,0.01820592,1.04020321,1.00004154,1.10637219,1.39230209,0.00000000
-4.82941471,3.40069325,0.01859346,1.06288275,1.03900501,1.13276414,1.44269563,0.00000000
-4.82341171,3.50557074,0.01907883,1.08895035,1.08223992,1.16237999,1.49971427,0.00000000
-4.81740870,3.62232187,0.01965123,1.11779030,1.12920062,1.19453384,1.56260721,0.00000000
-4.81140570,3.74887196,0.02029839,1.14871202,1.17926222,1.22846516,1.63050992,0.00000000
-4.80540270,3.88293258,0.02100675,1.18097345,1.23173402,1.26336260,1.70245307,0.00000000
-4.79939970,4.02205226,0.02176165,1.21380543,1.28587468,1.29838873,1.77737481,0.00000000
-4.79339670,4.16367193,0.02254762,1.24643609,1.34090878,1.33270511,1.85413649,0.00000000
-4.78739370,4.30518354,0.02334859,1.27811442,1.39604436,1.36549662,1.93154190,0.00000000
-4.78139070,4.44399064,0.02414821,1.30813239,1.45049102,1.39599453,2.00835944,0.00000000
-4.77538769,4.57756909,0.02493010,1.33584476,1.50347798,1.42349736,2.08334708,0.00000000
-4.76938469,4.70352621,0.02567821,1.36068616,1.55427164,1.44738920,2.15527912,0.00000000
-4.76338169,4.81965653,0.02637707,1.38218490,1.60219214,1.46715468,2.22297401,0.00000000
-4.75737869,4.92399240,0.02701214,1.39997324,1.64662832,1.48239040,2.28532216,0.00000000
-4.75137569,5.01484772,0.02757006,1.41379379,1.68705072,1.49281247,2.34131276,0.00000000
-4.74537269,5.09085343,0.02803898,1.42350214,1.72302221,1.49826007,2.39005844,0.00000000
-4.73936968,5.15098345,0.02840873,1.42906569,1.75420589,1.49869498,2.43081684,0.00000000
-4.73336668,5.19457048,0.02867106,1.43055894,1.78037012,1.49419732,2.46300816,0.00000000
-4.72736368,5.22131107,0.02881981,1.42815557,1.80139049,1.48495785,2.48622801,0.00000000
-4.72136068,5.23126009,0.02885099,1.42211770,1.81724894,1.47126704,2.50025501,0.00000000
-4.71535768,5.22481514,0.02876288,1.41278304,1.82802992,1.45350178,2.50505298,0.00000000
-4.70935468,5.20269175,0.02855597,1.40055025,1.83391401,1.43211000,2.50076758,0.00000000
-4.70335168,5.16589058,0.02823299,1.38586351,1.83516933,1.40759411,2.48771781,0.00000000
-4.69734867,5.11565830,0.02779872,1.36919659,1.83214095,1.38049391,2.46638255,0.00000000
-4.69134567,5.05344377,0.02725991,1.35103732,1.82523910,1.35136955,2.43738314,0.00000000
-4.68534267,4.98085144,0.02662504,1.33187292,1.81492625,1.32078528,2.40146246,0.00000000
-4.67933967,4.89959370,0.02590412,1.31217674,1.80170392,1.28929454,2.35946159,0.00000000
-4.67333667,4.81144408,0.02510843,1.29239676,1.78609933,1.25742684,2.31229486,0.00000000
-4.66733367,4.71819266,0.02425026,1.27294625,1.76865261,1.22567678,2.26092435,0.00000000
-4.66133067,4.62160510,0.02334262,1.25419664,1.74990464,1.19449545,2.20633457,0.00000000
-4.65532766,4.52338635,0.02239900,1.23647276,1.73038599,1.16428438,2.14950829,0.00000000
-4.64932466,4.42514961,0.02143307,1.22005029,1.71060707,1.13539176,2.09140409,0.00000000
-4.64332166,4.32839100,0.02045846,1.20515527,1.69104964,1.10811111,2.03293631,0.00000000
-4.63731866,4.23447007,0.01948856,1.19196546,1.67215974,1.08268189,1.97495775,0.00000000
-4.63131566,4.14459591,0.01853625,1.18061301,1.65434193,1.05929178,1.91824557,0.00000000
-4.62531266,4.05981859,0.01761382,1.17118837,1.63795503,1.03808036,1.86349041,0.00000000
-4.61930965,3.98102523,0.01673277,1.16374471,1.62330893,1.01914357,1.81128890,0.00000000
-4.61330665,3.90894026,0.01590375,1.15830269,1.61066265,1.00253875,1.76213944,0.00000000
-4.60730365,3.84412906,0.01513641,1.15485518,1.60022330,0.98828975,1.71644103,0.00000000
-4.60130065,3.78700433,0.01443940,1.15337157,1.59214593,0.97639182,1.67449511,0.00000000
-4.59529765,3.73783450,0.01382028,1.15380147,1.58653409,0.96681603,1.63650980,0.00000000
-4.58929465,3.69675362,0.01328552,1.15607772,1.58344095,0.95951301,1.60260633,0.00000000
-4.58329165,3.66377209,0.01284048,1.16011847,1.58287096,0.95441584,1.57282731,0.00000000
-4.57728864,3.63878792,0.01248935,1.16582853,1.58478190,0.95144215,1.54714614,0.00000000
-4.57128564,3.62159798,0.01223521,1.17309988,1.58908718,0.95049538,1.52547735,0.00000000
-4.56528264,3.61190899,0.01207996,1.18181153,1.59565849,0.95146534,1.50768724,0.00000000
-4.55927964,3.60934804,0.01202432,1.19182891,1.60432857,0.95422811,1.49360443,0.00000000
-4.55327664,3.61347230,0.01206783,1.20300291,1.61489422,0.95864559,1.48302985,0.00000000
-4.54727364,3.62377792,0.01220881,1.21516884,1.62711937,0.96456476,1.47574588,0.00000000
-4.54127064,3.63970796,0.01244436,1.22814543,1.64073826,0.97181695,1.47152414,0.00000000
-4.53526763,3.66065925,0.01277031,1.24173411,1.65545875,0.98021718,1.47013185,0.00000000
-4.52926463,3.68598829,0.01318128,1.25571871,1.67096568,0.98956393,1.47133646,0.00000000
-4.52326163,3.71501614,0.01367061,1.26986579,1.68692441,0.99963936,1.47490852,0.00000000
-4.51725863,3.74703264,0.01423042,1.28392560,1.70298446,1.01021017,1.48062277,0.00000000
-4.51125563,3.78129998,0.01485166,1.29763397,1.71878341,1.02102927,1.48825765,0.00000000
-4.50525263,3.81705603,0.01552417,1.31071499,1.73395111,1.03183829,1.49759330,0.00000000
-4.49924962,3.85351792,0.01623675,1.32288471,1.74811425,1.04237096,1.50840854,0.00000000
-4.49324662,3.88988605,0.01697737,1.33385586,1.76090150,1.05235756,1.52047704,0.00000000
-4.48724362,3.92534930,0.01773325,1.34334344,1.77194917,1.06153023,1.53356327,0.00000000
-4.48124062,3.95909168,0.01849112,1.35107143,1.78090758,1.06962927,1.54741860,0.00000000
-4.47523762,3.99030104,0.01923742,1.35678027,1.78744819,1.07641026,1.56177816,0.00000000
-4.46923462,4.01818007,0.01995857,1.36023517,1.79127140,1.08165193,1.57635874,0.00000000
-4.46323162,4.04195992,0.02064125,1.36123507,1.79211507,1.08516460,1.59085834,0.00000000
-4.45722861,4.06091645,0.02127267,1.35962199,1.78976364,1.08679898,1.60495751,0.00000000
-4.45122561,4.07438898,0.02184089,1.35529054,1.78405751,1.08645508,1.61832286,0.00000000
-4.44522261,4.08180121,0.02233508,1.34819728,1.77490265,1.08409091,1.63061258,0.00000000
-4.43921961,4.08268370,0.02274581,1.33836953,1.76227984,1.07973067,1.64148415,0.00000000
-4.43321661,4.07669700,0.02306530,1.32591328,1.74625329,1.07347195,1.65060382,0.00000000
-4.42721361,4.06365452,0.02328759,1.31101973,1.72697815,1.06549169,1.65765753,0.00000000
-4.42121061,4.04354382,0.02340874,1.29397002,1.70470629,1.05605036,1.66236283,0.00000000
-4.41520760,4.01654500,0.02342694,1.27513780,1.67979005,1.04549413,1.66448096,0.00000000
-4.40920460,3.98304488,0.02334253,1.25498909,1.65268320,1.03425445,1.66382869,0.00000000
-4.40320160,3.94364553,0.02315803,1.23407930,1.62393902,1.02284496,1.66028888,0.00000000
-4.39719860,3.89916601,0.02287806,1.21304693,1.59420477,1.01185540,1.65381917,0.00000000
-4.39119560,3.85063633,0.02250919,1.19260399,1.56421255,1.00194226,1.64445814,0.00000000
-4.38519260,3.79928273,0.02205978,1.17352291,1.53476644,0.99381632,1.63232823,0.00000000
-4.37918959,3.74650409,0.02153971,1.15662017,1.50672573,0.98822706,1.61763514,0.00000000
-4.37318659,3.69383947,0.02096016,1.14273680,1.48098469,0.98594402,1.60066333,0.00000000
-4.36718359,3.64292717,0.02033321,1.13271607,1.45844917,0.98773569,1.58176768,0.00000000
-4.36118059,3.59545638,0.01967155,1.12737902,1.44001053,0.99434617,1.56136146,0.00000000
-4.35517759,3.55311275,0.01898814,1.12749834,1.42651770,1.00647030,1.53990100,0.00000000
-4.34917459,3.51751976,0.01829578,1.13377143,1.41874825,1.02472804,1.51786779,0.00000000
-4.34317159,3.49017806,0.01760684,1.14679351,1.41737937,1.04963871,1.49574873,0.00000000
-4.33716858,3.47240522,0.01693290,1.16703171,1.42296001,1.08159628,1.47401559,0.00000000
-4.33116558,3.46527854,0.01628445,1.19480113,1.43588511,1.12084641,1.45310470,0.00000000
-4.32516258,3.46958357,0.01567067,1.23024396,1.45637334,1.16746638,1.43339805,0.00000000
-4.31915958,3.48577096,0.01509918,1.27331247,1.48444917,1.22134885,1.41520678,0.00000000
-4.31315658,3.51392395,0.01457597,1.32375691,1.51993041,1.28219026,1.39875814,0.00000000
-4.30715358,3.55373845,0.01410524,1.38111913,1.56242213,1.34948475,1.38418666,0.00000000
