energy_ev,total_up,Au_p_up,Au_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.34067034,2.90317021,0.13223512,1.74424076,1.27109078,0.54602994,0.01119836,0.06137160,0.01536725,0.54269799
-3.33466733,2.93493183,0.14037442,1.74798434,1.31980180,0.55335605,0.01216985,0.06357919,0.01686826,0.54890820
-3.32866433,2.96510453,0.14874189,1.75017419,1.36812413,0.56080621,0.01316972,0.06577314,0.01845813,0.55420030
-3.32266133,2.99337881,0.15725579,1.75077314,1.41547129,0.56833743,0.01418813,0.06792077,0.02012586,0.55850659
-3.31665833,3.01941155,0.16582842,1.74974254,1.46120736,0.57589089,0.01521471,0.06999131,0.02185890,0.56176121
-3.31065533,3.04281736,0.17436715,1.74703333,1.50465310,0.58339025,0.01623878,0.07195636,0.02364323,0.56389955
-3.30465233,3.06316558,0.18277576,1.74258006,1.54509642,0.59074104,0.01724950,0.07379038,0.02546358,0.56485841
-3.29864932,3.07998332,0.19095609,1.73629816,1.58180676,0.59783138,0.01823610,0.07547116,0.02730358,0.56457709
-3.29264632,3.09276454,0.19880987,1.72808470,1.61405316,0.60453379,0.01918804,0.07698023,0.02914599,0.56299909
-3.28664332,3.10098441,0.20624086,1.71782224,1.64112531,0.61070816,0.02009530,0.07830325,0.03097305,0.56007459
-3.28064032,3.10411831,0.21315707,1.70538551,1.66235648,0.61620570,0.02094849,0.07943034,0.03276670,0.55576333
-3.27463732,3.10166388,0.21947305,1.69065018,1.67714738,0.62087354,0.02173910,0.08035622,0.03450898,0.55003777
-3.26863432,3.09316491,0.22511217,1.67350295,1.68498953,0.62455986,0.02245963,0.08108035,0.03618232,0.54288627
-3.26263132,3.07823516,0.23000873,1.65385225,1.68548700,0.62711922,0.02310376,0.08160689,0.03776991,0.53431597
-3.25662831,3.05658075,0.23410982,1.63163840,1.67837511,0.62841778,0.02366642,0.08194447,0.03925605,0.52435513
-3.25062531,3.02801932,0.23737690,1.60684263,1.66353507,0.62833817,0.02414389,0.08210589,0.04062640,0.51305482
-3.24462231,2.99249480,0.23978691,1.57949409,1.64100373,0.62678384,0.02453379,0.08210759,0.04186832,0.50048963
-3.23861931,2.95008682,0.24133292,1.54967435,1.61097758,0.62368259,0.02483512,0.08196906,0.04297109,0.48675737
-3.23261631,2.90101393,0.24202429,1.51751895,1.57381091,0.61898922,0.02504816,0.08171205,0.04392607,0.47197771
-3.22661331,2.84563059,0.24188623,1.48321591,1.53000802,0.61268725,0.02517445,0.08135970,0.04472684,0.45628983
-3.22061031,2.78441800,0.24095891,1.44700122,1.48020980,0.60478959,0.02521657,0.08093564,0.04536930,0.43984911
-3.21460730,2.71796947,0.23929603,1.40915158,1.42517545,0.59533832,0.02517810,0.08046298,0.04585163,0.42282307
-3.20860430,2.64697110,0.23696300,1.36997502,1.36576011,0.58440359,0.02506337,0.07996336,0.04617425,0.40538682
-3.20260130,2.57217904,0.23403475,1.32979974,1.30288964,0.57208174,0.02487734,0.07945603,0.04633972,0.38771815
-3.19659830,2.49439480,0.23059333,1.28896224,1.23753364,0.55849297,0.02462536,0.07895701,0.04635254,0.36999269
-3.19059530,2.41443985,0.22672537,1.24779524,1.17067818,0.54377842,0.02431302,0.07847842,0.04621897,0.35237928
-3.18459230,2.33313118,0.22251949,1.20661625,1.10329931,0.52809712,0.02394594,0.07802788,0.04594677,0.33503583
-3.17858929,2.25125897,0.21806386,1.16571761,1.03633869,0.51162282,0.02352965,0.07760827,0.04554493,0.31810591
-3.17258629,2.16956760,0.21344395,1.12535833,0.97068213,0.49454081,0.02306942,0.07721752,0.04502338,0.30171621
-3.16658329,2.08874082,0.20874048,1.08575850,0.90714190,0.47704499,0.02257017,0.07684883,0.04439273,0.28597494
-3.16058029,2.00939170,0.20402782,1.04709622,0.84644335,0.45933508,0.02203642,0.07649095,0.04366396,0.27097126
-3.15457729,1.93205747,0.19937278,1.00950738,0.78921595,0.44161417,0.02147218,0.07612881,0.04284823,0.25677566
-3.14857429,1.85719929,0.19483371,0.97308811,0.73598886,0.42408661,0.02088104,0.07574430,0.04195659,0.24344125
-3.14257129,1.78520645,0.19046018,0.93789955,0.68719068,0.40695612,0.02026612,0.07531725,0.04099982,0.23100575
-3.13656828,1.71640439,0.18629290,0.90397469,0.64315282,0.39042424,0.01963019,0.07482651,0.03998827,0.21949414
-3.13056528,1.65106553,0.18236411,0.87132654,0.60411610,0.37468899,0.01897573,0.07425117,0.03893177,0.20892159
-3.12456228,1.58942210,0.17869816,0.83995727,0.57023948,0.35994362,0.01830504,0.07357173,0.03783952,0.19929652
-3.11855928,1.53167963,0.17531238,0.80986739,0.54161035,0.34637554,0.01762036,0.07277129,0.03672005,0.19062364
-3.11255628,1.47803018,0.17221806,0.78106462,0.51825540,0.33416518,0.01692399,0.07183663,0.03558125,0.18290660
-3.10655328,1.42866421,0.16942146,0.75357162,0.50015144,0.32348483,0.01621841,0.07075917,0.03443032,0.17615026
-3.10055028,1.38378020,0.16692492,0.72743225,0.48723526,0.31449738,0.01550636,0.06953569,0.03327385,0.17036226
-3.09454727,1.34359134,0.16472775,0.70271587,0.47941212,0.30735485,0.01479096,0.06816880,0.03211785,0.16555391
-3.08854427,1.30832870,0.16282709,0.67951948,0.47656243,0.30219679,0.01407574,0.06666727,0.03096780,0.16174024
-3.08254127,1.27824080,0.16121856,0.65796750,0.47854626,0.29914841,0.01336465,0.06504589,0.02982868,0.15893936
-3.07653827,1.25358934,0.15989674,0.63820933,0.48520566,0.29831854,0.01266207,0.06332520,0.02870506,0.15717104
-3.07053527,1.23464149,0.15885540,0.62041474,0.49636482,0.29979745,0.01197279,0.06153090,0.02760109,0.15645467
-3.06453227,1.22165914,0.15808759,0.60476745,0.51182830,0.30365446,0.01130187,0.05969302,0.02652057,0.15680677
-3.05852926,1.21488567,0.15758548,0.59145727,0.53137769,0.30993557,0.01065457,0.05784484,0.02546694,0.15823810
-3.05252626,1.21453106,0.15734011,0.58067117,0.55476704,0.31866105,0.01003623,0.05602178,0.02444333,0.16075076
-3.04652326,1.22075620,0.15734093,0.57258388,0.58171772,0.32982315,0.00945208,0.05426006,0.02345255,0.16433527
-3.04052026,1.23365728,0.15757536,0.56734857,0.61191319,0.34338409,0.00890714,0.05259542,0.02249707,0.16896800
-3.03451726,1.25325125,0.15802824,0.56508788,0.64499426,0.35927428,0.00840599,0.05106177,0.02157906,0.17460899
-3.02851426,1.27946305,0.15868135,0.56588606,0.68055543,0.37739111,0.00795264,0.04969003,0.02070033,0.18120050
-3.02251126,1.31211549,0.15951287,0.56978231,0.71814271,0.39759822,0.00755041,0.04850701,0.01986239,0.18866619
-3.01650825,1.35092239,0.16049711,0.57676586,0.75725355,0.41972553,0.00720179,0.04753452,0.01906639,0.19691123
-3.01050525,1.39548533,0.16160419,0.58677286,0.79733892,0.44356992,0.00690830,0.04678869,0.01831312,0.20582325
-3.00450225,1.44529435,0.16280000,0.59968514,0.83780797,0.46889688,0.00667053,0.04627947,0.01760305,0.21527414
-2.99849925,1.49973272,0.16404630,0.61533101,0.87803523,0.49544287,0.00648801,0.04601044,0.01693628,0.22512259
-2.99249625,1.55808541,0.16530098,0.63348779,0.91737024,0.52291862,0.00635928,0.04597884,0.01631253,0.23521740
-2.98649325,1.61955126,0.16651861,0.65388602,0.95514944,0.55101322,0.00628190,0.04617584,0.01573120,0.24540122
-2.98049025,1.68325803,0.16765107,0.67621502,0.99070995,0.57939892,0.00625258,0.04658696,0.01519131,0.25551463
-2.97448724,1.74827999,0.16864850,0.70012953,1.02340467,0.60773652,0.00626724,0.04719274,0.01469152,0.26540033
-2.96848424,1.81365708,0.16946029,0.72525711,1.05261830,0.63568128,0.00632121,0.04796949,0.01423012,0.27490727
-2.96248124,1.87841501,0.17003627,0.75120584,1.07778335,0.66288900,0.00640938,0.04889019,0.01380507,0.28389446
-2.95647824,1.94158552,0.17032801,0.77757219,1.09839574,0.68902226,0.00652636,0.04992538,0.01341399,0.29223418
-2.95047524,2.00222597,0.17029008,0.80394861,1.11402914,0.71375650,0.00666674,0.05104414,0.01305414,0.29981475
-2.94447224,2.05943766,0.16988140,0.82993073,1.12434739,0.73678583,0.00682528,0.05221497,0.01272252,0.30654232
-2.93846923,2.11238236,0.16906650,0.85512392,1.12911449,0.75782828,0.00699710,0.05340668,0.01241583,0.31234201
-2.93246623,2.16029661,0.16781664,0.87914918,1.12820175,0.77663055,0.00717792,0.05458918,0.01213056,0.31715812
-2.92646323,2.20250365,0.16611081,0.90164834,1.12159159,0.79297191,0.00736425,0.05573420,0.01186305,0.32095363
-2.92046023,2.23842283,0.16393653,0.92228852,1.10937805,0.80666746,0.00755353,0.05681593,0.01160951,0.32370899
-2.91445723,2.26757663,0.16129039,0.94076612,1.09176381,0.81757048,0.00774436,0.05781148,0.01136616,0.32542039
-2.90845423,2.28959550,0.15817836,0.95681026,1.06905398,0.82557408,0.00793656,0.05870142,0.01112926,0.32609767
-2.90245123,2.30422087,0.15461580,0.97018597,1.04164697,0.83061216,0.00813130,0.05947006,0.01089527,0.32576202
-2.89644822,2.31130656,0.15062722,0.98069716,1.01002280,0.83265967,0.00833114,0.06010584,0.01066089,0.32444374
-2.89044522,2.31081912,0.14624581,0.98818956,0.97472945,0.83173242,0.00854007,0.06060159,0.01042321,0.32218013
-2.88444222,2.30283721,0.14151267,0.99255354,0.93636784,0.82788639,0.00876346,0.06095476,0.01017977,0.31901378
-2.87843922,2.28755046,0.13647594,0.99372694,0.89557605,0.82121671,0.00900799,0.06116769,0.00992870,0.31499122
-2.87243622,2.26525769,0.13118966,0.99169780,0.85301341,0.81185626,0.00928149,0.06124785,0.00966878,0.31016215
-2.86643322,2.23636463,0.12571264,0.98650678,0.80934499,0.79997405,0.00959284,0.06120804,0.00939948,0.30457914
-2.86043022,2.20138101,0.12010718,0.97824910,0.76522711,0.78577314,0.00995162,0.06106659,0.00912110,0.29829787
-2.85442721,2.16091652,0.11443781,0.96707580,0.72129407,0.76948831,0.01036792,0.06084758,0.00883471,0.29137767
-2.84842421,2.11567555,0.10877000,0.95319397,0.67814661,0.75138318,0.01085197,0.06058087,0.00854222,0.28388245
-2.84242121,2.06645014,0.10316898,0.93686572,0.63634210,0.73174679,0.01141373,0.06030217,0.00824635,0.27588166
-2.83641821,2.01411067,0.09769857,0.91840561,0.59638659,0.71088956,0.01206255,0.06005291,0.00795058,0.26745127
-2.83041521,1.95959412,0.09242018,0.89817635,0.55872873,0.68913852,0.01280665,0.05987998,0.00765912,0.25867448
-2.82441221,1.90388942,0.08739177,0.87658268,0.52375529,0.66683170,0.01365276,0.05983527,0.00737679,0.24964214
-2.81840920,1.84801995,0.08266709,0.85406336,0.49178834,0.64431191,0.01460561,0.05997498,0.00710892,0.24045262
-2.81240620,1.79302320,0.07829488,0.83108142,0.46308363,0.62191967,0.01566754,0.06035873,0.00686122,0.23121113
-2.80640320,1.73992792,0.07431822,0.80811276,0.43783012,0.59998573,0.01683812,0.06104837,0.00663961,0.22202840
-2.80040020,1.68972925,0.07077399,0.78563360,0.41615043,0.57882312,0.01811384,0.06210660,0.00645010,0.21301870
-2.79439720,1.64336261,0.06769237,0.76410697,0.39810196,0.55871921,0.01948786,0.06359528,0.00629856,0.20429738
-2.78839420,1.60167730,0.06509644,0.74396896,0.38367875,0.53992801,0.02094989,0.06557360,0.00619055,0.19597778
-2.78239120,1.56541075,0.06300192,0.72561505,0.37281375,0.52266300,0.02248613,0.06809608,0.00613116,0.18816793
-2.77638819,1.53516469,0.06141689,0.70938736,0.36538171,0.50709109,0.02407943,0.07121044,0.00612476,0.18096695
-2.77038519,1.51138426,0.06034169,0.69556312,0.36120264,0.49332775,0.02570945,0.07495549,0.00617492,0.17446153
-2.76438219,1.49434133,0.05976889,0.68434505,0.36004587,0.48143403,0.02735310,0.07935900,0.00628414,0.16872258
-2.75837919,1.48412284,0.05968339,0.67585416,0.36163482,0.47141535,0.02898495,0.08443582,0.00645381,0.16380224
-2.75237619,1.48062503,0.06006262,0.67012510,0.36565264,0.46322265,0.03057791,0.09018611,0.00668400,0.15973147
-2.74637319,1.48355415,0.06087691,0.66710458,0.37174862,0.45675564,0.03210390,0.09659395,0.00697344,0.15651833
-2.74037019,1.49243388,0.06209000,0.66665279,0.37954559,0.45186841,0.03353464,0.10362637,0.00731946,0.15414713
-2.73436718,1.50661940,0.06365967,0.66854786,0.38864818,0.44837716,0.03484246,0.11123282,0.00771796,0.15257840
-2.72836418,1.52531796,0.06553856,0.67249332,0.39865186,0.44606978,0.03600118,0.11934519,0.00816345,0.15174986
-2.72236118,1.54761505,0.06767513,0.67812803,0.40915266,0.44471706,0.03698690,0.12787841,0.00864915,0.15157822
-2.71635818,1.57250554,0.07001470,0.68503848,0.41975743,0.44408496,0.03777878,0.13673163,0.00916708,0.15196195
-2.71035518,1.59892848,0.07250072,0.69277276,0.43009416,0.44394751,0.03835973,0.14579000,0.00970827,0.15278461
-2.70435218,1.62580431,0.07507593,0.70085585,0.43982224,0.44409977,0.03871698,0.15492704,0.01026295,0.15391900
-2.69834917,1.65207304,0.07768381,0.70880544,0.44864224,0.44437023,0.03884254,0.16400745,0.01082079,0.15523156
-2.69234617,1.67673189,0.08026983,0.71614784,0.45630478,0.44463215,0.03873343,0.17289039,0.01137117,0.15658717
-2.68634317,1.69887093,0.08278281,0.72243334,0.46261815,0.44481321,0.03839184,0.18143307,0.01190353,0.15785386
-2.68034017,1.71770526,0.08517620,0.72725049,0.46745437,0.44490308,0.03782504,0.18949453,0.01240761,0.15890748
-2.67433717,1.73260255,0.08740915,0.73023871,0.47075324,0.44495835,0.03704522,0.19693950,0.01287378,0.15963598
-2.66833417,1.74310480,0.08944760,0.73109904,0.47252435,0.44510475,0.03606905,0.20364220,0.01329339,0.15994319
-2.66233117,1.74894346,0.09126501,0.72960242,0.47284662,0.44553623,0.03491726,0.20948987,0.01365896,0.15975189
-2.65632816,1.75004750,0.09284300,0.72559560,0.47186549,0.44651097,0.03361397,0.21438602,0.01396449,0.15900618
-2.65032516,1.74654400,0.09417171,0.71900425,0.46978770,0.44834438,0.03218607,0.21825319,0.01420564,0.15767292
-2.64432216,1.73875136,0.09524988,0.70983357,0.46687380,0.45139917,0.03066247,0.22103505,0.01437986,0.15574234
-2.63831916,1.72716554,0.09608468,0.69816626,0.46342858,0.45607293,0.02907337,0.22269799,0.01448653,0.15322769
-2.63231616,1.71243989,0.09669130,0.68415818,0.45978979,0.46278360,0.02744955,0.22323184,0.01452695,0.15016412
-2.62631316,1.69535948,0.09709226,0.66803193,0.45631556,0.47195331,0.02582169,0.22264998,0.01450435,0.14660675
-2.62031016,1.67681103,0.09731648,0.65006868,0.45337087,0.48399123,0.02421979,0.22098857,0.01442376,0.14262809
-2.61430715,1.65774970,0.09739825,0.63059863,0.45131384,0.49927611,0.02267265,0.21830521,0.01429192,0.13831492
-2.60830415,1.63916416,0.09737590,0.60999059,0.45048206,0.51813921,0.02120749,0.21467689,0.01411706,0.13376492
-2.60230115,1.62204133,0.09729051,0.58864091,0.45117978,0.54084833,0.01984965,0.21019740,0.01390865,0.12908289
-2.59629815,1.60733228,0.09718444,0.56696246,0.45366634,0.56759362,0.01862245,0.20497427,0.01367718,0.12437718
-2.59029515,1.59592064,0.09709998,0.54537375,0.45814642,0.59847587,0.01754711,0.19912543,0.01343385,0.11975600
-2.58429215,1.58859467,0.09707799,0.52428877,0.46476241,0.63349789,0.01664280,0.19277567,0.01319027,0.11532416
-2.57828914,1.58602426,0.09715668,0.50410764,0.47358931,0.67255932,0.01592682,0.18605301,0.01295819,0.11118011
-2.57228614,1.58874344,0.09737057,0.48520854,0.48463240,0.71545550,0.01541471,0.17908515,0.01274921,0.10741342
-2.56628314,1.59713921,0.09774962,0.46794082,0.49782773,0.76188024,0.01512060,0.17199620,0.01257451,0.10410290
-2.56028014,1.61144680,0.09831870,0.45261959,0.51304548,0.81143296,0.01505740,0.16490358,0.01244463,0.10131519
-2.55427714,1.63175149,0.09909720,0.43952163,0.53009595,0.86362976,0.01523708,0.15791544,0.01236928,0.09910397
-2.54827414,1.65799663,0.10009902,0.42888279,0.54873809,0.91791816,0.01567091,0.15112847,0.01235715,0.09750977
-2.54227114,1.68999728,0.10133278,0.42089654,0.56869000,0.97369527,0.01636959,0.14462632,0.01241583,0.09656025
-2.53626813,1.72745868,0.10280229,0.41571372,0.58964116,1.03032840,0.01734336,0.13847848,0.01255165,0.09627094
-2.53026513,1.76999852,0.10450725,0.41344320,0.61126562,1.08717769,0.01860198,0.13273973,0.01276972,0.09664639
-2.52426213,1.81717185,0.10644415,0.41415328,0.63323576,1.14361963,0.02015459,0.12745023,0.01307385,0.09768156
-2.51825913,1.86849729,0.10860719,0.41787358,0.65523594,1.19907065,0.02200948,0.12263592,0.01346656,0.09936341
-2.51225613,1.92348338,0.11098940,0.42459734,0.67697541,1.25300986,0.02417372,0.11830957,0.01394911,0.10167261
-2.50625313,1.98165373,0.11358365,0.43428376,0.69820001,1.30499995,0.02665270,0.11447203,0.01452155,0.10458518
-2.50025013,2.04256982,0.11638369,0.44686041,0.71870218,1.35470529,0.02944952,0.11111392,0.01518276,0.10807412
-2.49424712,2.10585051,0.11938499,0.46222548,0.73832873,1.40190664,0.03256440,0.10821745,0.01593050,0.11211080
-2.48824412,2.17118749,0.12258549,0.48024989,0.75698640,1.44651174,0.03599396,0.10575841,0.01676148,0.11666621
-2.48224112,2.23835604,0.12598610,0.50077916,0.77464473,1.48856125,0.03973052,0.10370823,0.01767139,0.12171191
-2.47623812,2.30722090,0.12959099,0.52363519,0.79133644,1.52822988,0.04376146,0.10203597,0.01865500,0.12722069
-2.47023512,2.37773718,0.13340763,0.54861786,0.80715532,1.56582255,0.04806862,0.10071021,0.01970617,0.13316698
-2.46423212,2.44994648,0.13744663,0.57550677,0.82225187,1.60176571,0.05262789,0.09970084,0.02081795,0.13952693
-2.45822911,2.52396871,0.14172133,0.60406306,0.83682697,1.63659407,0.05740884,0.09898051,0.02198262,0.14627825
-2.45222611,2.59999008,0.14624718,0.63403151,0.85112396,1.67093318,0.06237472,0.09852590,0.02319183,0.15339988
-2.44622311,2.67824813,0.15104100,0.66514310,0.86541958,1.70547851,0.06748261,0.09831864,0.02443663,0.16087138
-2.44022011,2.75901443,0.15612006,0.69711808,0.88001416,1.74097158,0.07268380,0.09834593,0.02570762,0.16867225
-2.43421711,2.84257583,0.16150119,0.72966955,0.89522147,1.77817411,0.07792457,0.09860077,0.02699511,0.17678117
-2.42821411,2.92921506,0.16719969,0.76250772,0.91135865,1.81784078,0.08314715,0.09908186,0.02828927,0.18517516
-2.42221111,3.01919132,0.17322840,0.79534461,0.92873651,1.86069156,0.08829095,0.09979322,0.02958030,0.19382883
-2.41620810,3.11272157,0.17959670,0.82789920,0.94765041,1.90738453,0.09329403,0.10074342,0.03085864,0.20271359
-2.41020510,3.20996295,0.18630960,0.85990284,0.96837199,1.95848975,0.09809475,0.10194455,0.03211520,0.21179710
-2.40420210,3.31099673,0.19336690,0.89110461,0.99114170,2.01446525,0.10263352,0.10341096,0.03334156,0.22104266
-2.39819910,3.41581424,0.20076244,0.92127641,1.01616223,2.07563558,0.10685459,0.10515782,0.03453015,0.23040892
-2.39219610,3.52430470,0.20848340,0.95021751,1.04359279,2.14217387,0.11070775,0.10719948,0.03567447,0.23984963
-2.38619310,3.63624538,0.21650978,0.97775818,1.07354416,2.21408761,0.11415001,0.10954784,0.03676924,0.24931358
-2.38019010,3.75129399,0.22481385,1.00376225,1.10607438,2.29120894,0.11714691,0.11221069,0.03781046,0.25874476
-2.37418709,3.86898355,0.23335980,1.02812818,1.14118500,2.37318973,0.11967367,0.11519016,0.03879555,0.26808254
-2.36818409,3.98871972,0.24210347,1.05078873,1.17881796,2.45950161,0.12171591,0.11848130,0.03972329,0.27726214
-2.36218109,4.10978081,0.25099215,1.07170896,1.21885281,2.54944125,0.12326994,0.12207091,0.04059378,0.28621515
-2.35617809,4.23132074,0.25996464,1.09088272,1.26110465,2.64214084,0.12434271,0.12593677,0.04140837,0.29487018
-2.35017509,4.35237489,0.26895138,1.10832776,1.30532265,2.73658356,0.12495119,0.13004714,0.04216943,0.30315369
-2.34417209,4.47186944,0.27787489,1.12407968,1.35118935,2.83162390,0.12512143,0.13436078,0.04288023,0.31099085
-2.33816908,4.58863406,0.28665042,1.13818519,1.39832112,2.92601219,0.12488720,0.13882743,0.04354469,0.31830657
-2.33216608,4.70141837,0.29518693,1.15069495,1.44626977,3.01842294,0.12428827,0.14338876,0.04416715,0.32502665
-2.32616308,4.80891215,0.30338841,1.16165664,1.49452581,3.10748598,0.12336856,0.14797983,0.04475218,0.33107894
-2.32016008,4.90976918,0.31115556,1.17110867,1.54252335,3.19181984,0.12217411,0.15253102,0.04530441,0.33639477
-2.31415708,5.00263467,0.31838790,1.17907500,1.58964708,3.27006606,0.12075098,0.15697034,0.04582840,0.34091031
-2.30815408,5.08617570,0.32498617,1.18556159,1.63524126,3.34092364,0.11914338,0.16122607,0.04632860,0.34456810
-2.30215108,5.15911416,0.33085513,1.19055468,1.67862078,3.40318237,0.11739183,0.16522962,0.04680934,0.34731866
-2.29614807,5.22026126,0.33590656,1.19402119,1.71908433,3.45575412,0.11553177,0.16891851,0.04727496,0.34912210
-2.29014507,5.26855270,0.34006252,1.19591126,1.75592924,3.49770099,0.11359235,0.17223923,0.04772996,0.34994970
-2.28414207,5.30308317,0.34325860,1.19616283,1.78846796,3.52825939,0.11159585,0.17515004,0.04817921,0.34978544
-2.27813907,5.32313895,0.34544709,1.19470807,1.81604539,3.54685951,0.10955731,0.17762334,0.04862823,0.34862748
-2.27213607,5.32822716,0.34659994,1.19148110,1.83805685,3.55313932,0.10748479,0.17964758,0.04908348,0.34648931
-2.26613307,5.31810032,0.34671128,1.18642667,1.85396584,3.54695299,0.10537992,0.18122865,0.04955258,0.34340073
-2.26013007,5.29277499,0.34579940,1.17950908,1.86332109,3.52837341,0.10323883,0.18239047,0.05004456,0.33940841
-2.25412706,5.25254320,0.34390794,1.17072064,1.86577210,3.49768905,0.10105341,0.18317484,0.05056995,0.33457608
-2.24812406,5.19797606,0.34110632,1.16008915,1.86108269,3.45539523,0.09881268,0.18364053,0.05114083,0.32898416
-2.24212106,5.12991870,0.33748915,1.14768364,1.84914196,3.40218061,0.09650432,0.18386145,0.05177068,0.32272889
-2.23611806,5.04947658,0.33317471,1.13361799,1.82997202,3.33890918,0.09411618,0.18392409,0.05247411,0.31592085
-2.23011506,4.95799312,0.32830234,1.11805186,1.80373253,3.26659879,0.09163771,0.18392424,0.05326640,0.30868293
-2.22411206,4.85701935,0.32302896,1.10118895,1.77072144,3.18639697,0.08906115,0.18396313,0.05416289,0.30114767
-2.21810905,4.74827643,0.31752469,1.08327227,1.73137223,3.09955494,0.08638254,0.18414309,0.05517828,0.29345419
-2.21210605,4.63361239,0.31196780,1.06457684,1.68624751,3.00740062,0.08360240,0.18456295,0.05632572,0.28574456
-2.20610305,4.51495457,0.30653909,1.04539991,1.63602939,2.91131161,0.08072608,0.18531344,0.05761588,0.27815994
-2.20010005,4.39425958,0.30141604,1.02604935,1.58150698,2.81268878,0.07776379,0.18647267,0.05905602,0.27083652
-2.19409705,4.27346270,0.29676690,1.00683083,1.52356130,2.71293114,0.07473032,0.18810197,0.06064903,0.26390139
-2.18809405,4.15442856,0.29274499,0.98803440,1.46314847,2.61341249,0.07164446,0.19024235,0.06239262,0.25746862
-2.18209105,4.03890515,0.28948350,0.96992143,1.40128138,2.51546031,0.06852820,0.19291167,0.06427863,0.25163554
-2.17608804,3.92848264,0.28709091,0.95271250,1.33901069,2.42033709,0.06540579,0.19610278,0.06629254,0.24647966
-2.17008504,3.82455871,0.28564744,0.93657715,1.27740555,2.32922415,0.06230264,0.19978258,0.06841323,0.24205607
-2.16408204,3.72831146,0.28520242,0.92162588,1.21753456,2.24320814,0.05924430,0.20389231,0.07061307,0.23839570
-2.15807904,3.64068073,0.28577293,0.90790521,1.16044743,2.16327005,0.05625534,0.20834891,0.07285829,0.23550443
-2.15207604,3.56235830,0.28734357,0.89539582,1.10715760,2.09027655,0.05335846,0.21304744,0.07510961,0.23336313
-2.14607304,3.49378690,0.28986748,0.88401413,1.05862613,2.02497362,0.05057372,0.21786461,0.07732326,0.23192868
-2.14007004,3.43516786,0.29326850,0.87361715,1.01574703,1.96798209,0.04791790,0.22266308,0.07945225,0.23113586
-2.13406703,3.38647646,0.29744435,0.86401046,0.97933409,1.91979506,0.04540415,0.22729661,0.08144777,0.23090025
-2.12806403,3.34748417,0.30227068,0.85495887,0.95010930,1.88077690,0.04304185,0.23161561,0.08326089,0.23112171
-2.12206103,3.31778636,0.30760583,0.84619916,0.92869286,1.85116367,0.04083669,0.23547299,0.08484427,0.23168869
-2.11605803,3.29683416,0.31329608,0.83745442,0.91559478,1.83106491,0.03879093,0.23873009,0.08615388,0.23248285
-2.11005503,3.28396890,0.31918120,0.82844902,0.91120804,1.82046661,0.03690385,0.24126233,0.08715075,0.23338398
-2.10405203,3.27845759,0.32510002,0.81892375,0.91580341,1.81923547,0.03517237,0.24296443,0.08780246,0.23427506
-2.09804902,3.27952803,0.33089595,0.80865012,0.92952580,1.82712420,0.03359170,0.24375501,0.08808452,0.23504700
-2.09204602,3.28640215,0.33642216,0.79744331,0.95239239,1.84377811,0.03215611,0.24358023,0.08798144,0.23560324
-2.08604302,3.29832637,0.34154629,0.78517316,0.98429250,1.86874283,0.03085967,0.24241659,0.08748750,0.23586362
-2.08004002,3.31459812,0.34615468,0.77177265,1.02498927,1.90147321,0.02969694,0.24027250,0.08660718,0.23576770
-2.07403702,3.33458773,0.35015575,0.75724355,1.07412332,1.94134346,0.02866359,0.23718876,0.08535522,0.23527720
-2.06803402,3.35775504,0.35348286,0.74165907,1.13121837,1.98765827,0.02775697,0.23323798,0.08375631,0.23437749
-2.06203102,3.38366073,0.35609618,0.72516339,1.19568882,2.03966500,0.02697642,0.22852275,0.08184448,0.23307821
-2.05602801,3.41197199,0.35798382,0.70796814,1.26684926,2.09656662,0.02632356,0.22317288,0.07966218,0.23141279
-2.05002501,3.44246273,0.35916212,0.69034605,1.34392570,2.15753512,0.02580232,0.21734173,0.07725900,0.22943712
-2.04402201,3.47500854,0.35967507,0.67262201,1.42606832,2.22172517,0.02541885,0.21120174,0.07469028,0.22722722
-2.03801901,3.50957682,0.35959284,0.65516200,1.51236540,2.28828746,0.02518129,0.20493940,0.07201553,0.22487620
-2.03201601,3.54621222,0.35900955,0.63836025,1.60185794,2.35638143,0.02509929,0.19874974,0.06929671,0.22249046
-2.02601301,3.58501834,0.35804019,0.62262515,1.69355458,2.42518679,0.02518357,0.19283056,0.06659648,0.22018538
-2.02001001,3.62613577,0.35681675,0.60836441,1.78644628,2.49391345,0.02544518,0.18737667,0.06397648,0.21808064
-2.01400700,3.66971760,0.35548372,0.59597000,1.87952016,2.56180938,0.02589484,0.18257405,0.06149566,0.21629534
-2.00800400,3.71590274,0.35419285,0.58580337,1.97177225,2.62816612,0.02654215,0.17859439,0.05920871,0.21494299
-2.00200100,3.76478813,0.35309750,0.57818136,2.06221849,2.69232171,0.02739476,0.17558995,0.05716464,0.21412680
-1.99599800,3.81640068,0.35234654,0.57336339,2.14990403,2.75366095,0.02845765,0.17368889,0.05540557,0.21393518
-1.98999500,3.87066996,0.35207812,0.57154022,2.23391053,2.81161319,0.02973234,0.17299127,0.05396566,0.21443770
-1.98399200,3.92740280,0.35241341,0.57282472,2.31336149,2.86564783,0.03121626,0.17356581,0.05287034,0.21568170
-1.97798899,3.98626099,0.35345056,0.57724490,2.38742612,2.91526822,0.03290221,0.17544734,0.05213573,0.21768966
