energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.56178089,1.22895230,0.01287831,0.04166872,0.45398486,0.00718360,0.73031171,0.34248080,0.09266236
-5.55577789,1.24263906,0.01250569,0.04128210,0.46220032,0.00763840,0.74177032,0.34584716,0.09242918
-5.54977489,1.25711793,0.01216601,0.04105135,0.47057950,0.00816951,0.75361797,0.34946601,0.09227007
-5.54377189,1.27231095,0.01185385,0.04096773,0.47904302,0.00877856,0.76581398,0.35335099,0.09218712
-5.53776888,1.28813054,0.01156432,0.04102056,0.48750799,0.00946636,0.77831105,0.35750932,0.09218319
-5.53176588,1.30447695,0.01129327,0.04119738,0.49588710,0.01023279,0.79105342,0.36194093,0.09226144
-5.52576288,1.32123691,0.01103758,0.04148419,0.50408811,0.01107676,0.80397583,0.36663792,0.09242499
-5.51975988,1.33828366,0.01079529,0.04186580,0.51201399,0.01199606,0.81700336,0.37158469,0.09267654
-5.51375688,1.35547875,0.01056580,0.04232631,0.51956370,0.01298740,0.83005242,0.37675860,0.09301821
-5.50775388,1.37267558,0.01034984,0.04284960,0.52663375,0.01404638,0.84303284,0.38213147,0.09345137
-5.50175088,1.38972479,0.01014947,0.04341992,0.53312059,0.01516751,0.85585112,0.38767168,0.09397667
-5.49574787,1.40648130,0.00996802,0.04402256,0.53892370,0.01634433,0.86841482,0.39334703,0.09459417
-5.48974487,1.42281267,0.00980988,0.04464451,0.54394937,0.01756950,0.88063772,0.39912820,0.09530364
-5.48374187,1.43860837,0.00968029,0.04527511,0.54811493,0.01883495,0.89244557,0.40499262,0.09610490
-5.47773887,1.45378934,0.00958505,0.04590672,0.55135321,0.02013204,0.90378210,0.41092863,0.09699825
-5.47173587,1.46831709,0.00953023,0.04653529,0.55361700,0.02145174,0.91461468,0.41693957,0.09798499
-5.46573287,1.48220173,0.00952181,0.04716081,0.55488319,0.02278483,0.92493937,0.42304761,0.09906780
-5.45972986,1.49550810,0.00956535,0.04778770,0.55515619,0.02412203,0.93478473,0.42929701,0.10025119
-5.45372686,1.50835934,0.00966563,0.04842499,0.55447051,0.02545421,0.94421407,0.43575641,0.10154169
-5.44772386,1.52093734,0.00982633,0.04908634,0.55289209,0.02677247,0.95332578,0.44252002,0.10294802
-5.44172086,1.53347973,0.01004977,0.04978990,0.55051819,0.02806826,0.96225145,0.44970737,0.10448093
-5.43571786,1.54627312,0.01033666,0.05055788,0.54747578,0.02933340,0.97115171,0.45746152,0.10615295
-5.42971486,1.55964276,0.01068590,0.05141607,0.54391826,0.03056009,0.98020990,0.46594563,0.10797783
-5.42371186,1.57393883,0.01109454,0.05239304,0.54002076,0.03174093,0.98962358,0.47533783,0.10996982
-5.41770885,1.58951997,0.01155771,0.05351926,0.53597381,0.03286879,0.99959449,0.48582467,0.11214277
-5.41170585,1.60673475,0.01206864,0.05482605,0.53197605,0.03393677,1.01031717,0.49759313,0.11450908
-5.40570285,1.62590202,0.01261886,0.05634449,0.52822588,0.03493815,1.02196708,0.51082166,0.11707865
-5.39969985,1.64729123,0.01319834,0.05810421,0.52491271,0.03586623,1.03468870,0.52567061,0.11985771
-5.39369685,1.67110379,0.01379580,0.06013224,0.52220814,0.03671436,1.04858437,0.54227236,0.12284789
-5.38769385,1.69745662,0.01439902,0.06245189,0.52025739,0.03747585,1.06370461,0.56072186,0.12604526
-5.38169085,1.72636881,0.01499525,0.06508173,0.51917169,0.03814406,1.08004041,0.58106787,0.12943977
-5.37568784,1.75775234,0.01557159,0.06803471,0.51902173,0.03871243,1.09751814,0.60330548,0.13301479
-5.36968484,1.79140753,0.01611543,0.07131750,0.51983276,0.03917464,1.11599742,0.62737042,0.13674714
-5.36368184,1.82702353,0.01661491,0.07492999,0.52158147,0.03952479,1.13527209,0.65313541,0.14060733
-5.35767884,1.86418408,0.01705931,0.07886507,0.52419496,0.03975763,1.15507454,0.68040889,0.14456024
-5.35167584,1.90237827,0.01743945,0.08310867,0.52755177,0.03986881,1.17508297,0.70893635,0.14856606
-5.34567284,1.94101601,0.01774801,0.08764004,0.53148506,0.03985518,1.19493158,0.73840423,0.15258160
-5.33966983,1.97944725,0.01797981,0.09243221,0.53578776,0.03971506,1.21422292,0.76844644,0.15656176
-5.33366683,2.01698431,0.01813199,0.09745277,0.54021946,0.03944847,1.23254207,0.79865304,0.16046122
-5.32766383,2.05292597,0.01820413,0.10266470,0.54451484,0.03905735,1.24947170,0.82858114,0.16423614
-5.32166083,2.08658232,0.01819826,0.10802744,0.54839316,0.03854568,1.26460750,0.85776719,0.16784585
-5.31565783,2.11729902,0.01811880,0.11349794,0.55156839,0.03791955,1.27757303,0.88574046,0.17125443
-5.30965483,2.14447986,0.01797238,0.11903178,0.55375971,0.03718713,1.28803336,0.91203700,0.17443210
-5.30365183,2.16760662,0.01776757,0.12458422,0.55470167,0.03635856,1.29570693,0.93621352,0.17735622
-5.29764882,2.18625520,0.01751463,0.13011123,0.55415382,0.03544568,1.30037496,0.95786066,0.18001205
-5.29164582,2.20010756,0.01722505,0.13557031,0.55190929,0.03446177,1.30188819,0.97661511,0.18239302
-5.28564282,2.20895896,0.01691119,0.14092119,0.54780205,0.03342116,1.30017066,0.99217009,0.18450066
-5.27963982,2.21272042,0.01658576,0.14612638,0.54171254,0.03233880,1.29522048,1.00428388,0.18634404
-5.27363682,2.21141658,0.01626141,0.15115148,0.53357164,0.03122979,1.28710786,1.01278609,0.18793894
-5.26763382,2.20517951,0.01595024,0.15596537,0.52336262,0.03010892,1.27597046,1.01758161,0.18930663
-5.26163082,2.19423886,0.01566340,0.16054023,0.51112140,0.02899024,1.26200672,1.01865210,0.19047250
-5.25562781,2.17890949,0.01541065,0.16485148,0.49693492,0.02788663,1.24546755,1.01605531,0.19146448
-5.24962481,2.15957731,0.01520010,0.16887765,0.48093792,0.02680948,1.22664693,1.00992216,0.19231150
-5.24362181,2.13668432,0.01503793,0.17260023,0.46330829,0.02576841,1.20587211,1.00045216,0.19304201
-5.23761881,2.11071389,0.01492820,0.17600355,0.44426128,0.02477112,1.18349385,0.98790725,0.19368269
-5.23161581,2.08217702,0.01487278,0.17907479,0.42404276,0.02382333,1.15987734,0.97260456,0.19425742
-5.22561281,2.05160022,0.01487136,0.18180404,0.40292194,0.02292881,1.13539404,0.95490831,0.19478657
-5.21960980,2.01951558,0.01492150,0.18418452,0.38118382,0.02208946,1.11041478,0.93522145,0.19528666
-5.21360680,1.98645311,0.01501885,0.18621293,0.35912153,0.02130557,1.08530436,0.91397696,0.19577047
-5.20760380,1.95293544,0.01515735,0.18788988,0.33702899,0.02057604,1.06041739,0.89162933,0.19624733
-5.20160080,1.91947453,0.01532955,0.18922041,0.31519400,0.01989870,1.03609552,0.86864629,0.19672391
-5.19559780,1.88656997,0.01552693,0.19021452,0.29389189,0.01927061,1.01266561,0.84550084,0.19720506
-5.18959480,1.85470825,0.01574027,0.19088761,0.27338001,0.01868842,0.99043860,0.82266368,0.19769487
-5.18359180,1.82436232,0.01596005,0.19126084,0.25389298,0.01814861,0.96970873,0.80059602,0.19819771
-5.17758879,1.79599069,0.01617677,0.19136130,0.23563878,0.01764779,0.95075256,0.77974272,0.19871911
-5.17158579,1.77003543,0.01638135,0.19122185,0.21879583,0.01718290,0.93382775,0.76052567,0.19926650
-5.16558279,1.74691856,0.01656537,0.19088070,0.20351081,0.01675130,0.91917096,0.74333747,0.19984962
-5.15957979,1.72703651,0.01672136,0.19038069,0.18989733,0.01635089,0.90699500,0.72853532,0.20048051
-5.15357679,1.71075253,0.01684299,0.18976811,0.17803537,0.01598010,0.89748502,0.71643518,0.20117320
-5.14757379,1.69838720,0.01692517,0.18909133,0.16797133,0.01563782,0.89079385,0.70730622,0.20194287
-5.14157079,1.69020751,0.01696414,0.18839910,0.15971884,0.01532330,0.88703679,0.70136583,0.20280477
-5.13556778,1.68641504,0.01695747,0.18773862,0.15325996,0.01503601,0.88628608,0.69877519,0.20377279
-5.12956478,1.68713428,0.01690399,0.18715361,0.14854703,0.01477546,0.88856560,0.69963576,0.20485786
-5.12356178,1.69240182,0.01680368,0.18668236,0.14550492,0.01454105,0.89384623,0.70398682,0.20606631
-5.11755878,1.70215750,0.01665760,0.18635586,0.14403366,0.01433192,0.90204235,0.71180431,0.20739838
-5.11155578,1.71623861,0.01646765,0.18619635,0.14401153,0.01414681,0.91301014,0.72300120,0.20884683
-5.10555278,1.73437770,0.01623651,0.18621606,0.14529843,0.01398400,0.92654778,0.73742936,0.21039611
-5.09954977,1.75620483,0.01596738,0.18641653,0.14773953,0.01384126,0.94239821,0.75488326,0.21202183
-5.09354677,1.78125462,0.01566393,0.18678842,0.15116917,0.01371589,0.96025425,0.77510521,0.21369098
-5.08754377,1.80897792,0.01533015,0.18731184,0.15541498,0.01360481,0.97976633,0.79779213,0.21536261
-5.08154077,1.83875816,0.01497027,0.18795728,0.16030196,0.01350467,1.00055239,0.82260363,0.21698922
-5.07553777,1.86993143,0.01458871,0.18868698,0.16565665,0.01341208,1.02220983,0.84917108,0.21851867
-5.06953477,1.90180964,0.01419010,0.18945681,0.17131116,0.01332380,1.04432874,0.87710720,0.21989659
-5.06353177,1.93370550,0.01377924,0.19021841,0.17710694,0.01323701,1.06650595,0.90601595,0.22106918
-5.05752876,1.96495813,0.01336119,0.19092159,0.18289821,0.01314957,1.08835911,0.93550203,0.22198613
-5.05152576,1.99495783,0.01294129,0.19151680,0.18855491,0.01306023,1.10954016,0.96517972,0.22260365
-5.04552276,2.02316888,0.01252528,0.19195754,0.19396514,0.01296894,1.12974724,0.99468072,0.22288734
-5.03951976,2.04914891,0.01211929,0.19220258,0.19903687,0.01287694,1.14873479,1.02366050,0.22281476
-5.03351676,2.07256408,0.01172998,0.19221788,0.20369895,0.01278701,1.16632095,1.05180319,0.22237746
-5.02751376,2.09319914,0.01136451,0.19197814,0.20790146,0.01270349,1.18239214,1.07882468,0.22158250
-5.02151076,2.11096201,0.01103056,0.19146784,0.21161520,0.01263230,1.19690448,1.10447421,0.22045322
-5.01550775,2.12588272,0.01073633,0.19068180,0.21483055,0.01258090,1.20988216,1.12853430,0.21902931
-5.00950475,2.13810687,0.01049044,0.18962521,0.21755572,0.01255817,1.22141277,1.15081953,0.21736603
-5.00350175,2.14788410,0.01030186,0.18831321,0.21981440,0.01257417,1.23163999,1.17117419,0.21553274
-4.99749875,2.15555229,0.01017971,0.18676993,0.22164307,0.01263988,1.24075402,1.18946939,0.21361080
-4.99149575,2.16151828,0.01013310,0.18502725,0.22308797,0.01276689,1.24898032,1.20559978,0.21169071
-4.98549275,2.16623621,0.01017092,0.18312314,0.22420202,0.01296693,1.25656710,1.21948034,0.20986899
-4.97948974,2.17018445,0.01030153,0.18109987,0.22504165,0.01325153,1.26377231,1.23104345,0.20824452
-4.97348674,2.17384214,0.01053249,0.17900205,0.22566388,0.01363148,1.27085054,1.24023645,0.20691482
-4.96748374,2.17766631,0.01087026,0.17687459,0.22612354,0.01411636,1.27804043,1.24701993,0.20597222
-4.96148074,2.18207038,0.01131985,0.17476078,0.22647095,0.01471411,1.28555299,1.25136657,0.20550013
-4.95547774,2.18740484,0.01188451,0.17270041,0.22674988,0.01543052,1.29356126,1.25326072,0.20556956
-4.94947474,2.19394060,0.01256545,0.17072810,0.22699611,0.01626882,1.30219153,1.25269848,0.20623598
-4.94347174,2.20185556,0.01336151,0.16887184,0.22723634,0.01722936,1.31151640,1.24968811,0.20753669
-4.93746873,2.21122464,0.01426892,0.16715179,0.22748761,0.01830929,1.32154988,1.24425069,0.20948869
-4.93146573,2.22201367,0.01528114,0.16557939,0.22775721,0.01950240,1.33224456,1.23642070,0.21208733
-4.92546273,2.23407706,0.01638874,0.16415678,0.22804291,0.02079902,1.34349099,1.22624650,0.21530555
-4.91945973,2.24715970,0.01757930,0.16287655,0.22833368,0.02218609,1.35511936,1.21379051,0.21909394
-4.91345673,2.26090275,0.01883755,0.16172178,0.22861061,0.02364733,1.36690341,1.19912908,0.22338164
-4.90745373,2.27485352,0.02014544,0.16066651,0.22884825,0.02516354,1.37856662,1.18235205,0.22807795
-4.90145073,2.28847933,0.02148246,0.15967646,0.22901604,0.02671304,1.38979058,1.16356202,0.23307475
-4.89544772,2.30118490,0.02282600,0.15871006,0.22908004,0.02827225,1.40022551,1.14287363,0.23824965
-4.88944472,2.31233326,0.02415179,0.15771984,0.22900472,0.02981630,1.40950258,1.12041270,0.24346979
-4.88344172,2.32126938,0.02543452,0.15665403,0.22875485,0.03131983,1.41724794,1.09631567,0.24859610
-4.87743872,2.32734596,0.02664843,0.15545833,0.22829746,0.03275774,1.42309789,1.07072938,0.25348804
-4.87143572,2.32995070,0.02776805,0.15407794,0.22760367,0.03410600,1.42671484,1.04381116,0.25800853
-4.86543272,2.32853375,0.02876891,0.15245959,0.22665050,0.03534248,1.42780340,1.01572955,0.26202893
-4.85942971,2.32263452,0.02962832,0.15055365,0.22542245,0.03644765,1.42612594,0.98666535,0.26543381
-4.85342671,2.31190642,0.03032602,0.14831609,0.22391281,0.03740521,1.42151692,0.95681307,0.26812545
-4.84742371,2.29613848,0.03084489,0.14571041,0.22212470,0.03820268,1.41389520,0.92638251,0.27002765
-4.84142071,2.27527249,0.03117149,0.14270921,0.22007164,0.03883168,1.40327370,0.89560033,0.27108889
-4.83541771,2.24941475,0.03129652,0.13929556,0.21777767,0.03928817,1.38976564,0.86471125,0.27128450
-4.82941471,2.21884154,0.03121514,0.13546389,0.21527696,0.03957245,1.37358703,0.83397861,0.27061782
-4.82341171,2.18399768,0.03092712,0.13122057,0.21261289,0.03968900,1.35505493,0.80368411,0.26912024
-4.81740870,2.14548806,0.03043685,0.12658391,0.20983664,0.03964609,1.33458139,0.77412634,0.26685011
-4.81140570,2.10406218,0.02975319,0.12158380,0.20700521,0.03945531,1.31266317,0.74561806,0.26389058
-4.80540270,2.06059218,0.02888916,0.11626085,0.20417915,0.03913092,1.28986758,0.71848212,0.26034640
-4.79939970,2.01604540,0.02786148,0.11066510,0.20141983,0.03868913,1.26681494,0.69304599,0.25633993
-4.79339670,1.97145242,0.02669000,0.10485444,0.19878667,0.03814737,1.24415844,0.66963501,0.25200639
-4.78739370,1.92787215,0.02539708,0.09889269,0.19633422,0.03752348,1.22256222,0.64856463,0.24748875
-4.78139070,1.88635553,0.02400682,0.09284750,0.19410937,0.03683504,1.20267875,0.63013190,0.24293239
-4.77538769,1.84790951,0.02254439,0.08678821,0.19214890,0.03609868,1.18512647,0.61460649,0.23847979
-4.76938469,1.81346284,0.02103526,0.08078364,0.19047736,0.03532961,1.17046865,0.60222174,0.23426548
-4.76338169,1.78383529,0.01950449,0.07490003,0.18910554,0.03454125,1.15919449,0.59316609,0.23041150
-4.75737869,1.75971148,0.01797615,0.06919912,0.18802963,0.03374502,1.15170315,0.58757533,0.22702353
-4.75137569,1.74162029,0.01647274,0.06373654,0.18723102,0.03295030,1.14829134,0.58552598,0.22418779
-4.74537269,1.72992062,0.01501480,0.05856045,0.18667692,0.03216460,1.14914489,0.58703013,0.22196881
-4.73936968,1.72479369,0.01362052,0.05371057,0.18632168,0.03139380,1.15433442,0.59203202,0.22040819
-4.73336668,1.72624190,0.01230559,0.04921753,0.18610877,0.03064262,1.16381511,0.60040649,0.21952420
-4.72736368,1.73409389,0.01108309,0.04510262,0.18597339,0.02991504,1.17743040,0.61195939,0.21931222
-4.72136068,1.74801526,0.00996350,0.04137786,0.18584549,0.02921492,1.19491917,0.62642991,0.21974603
-4.71535768,1.76752396,0.00895478,0.03804637,0.18565309,0.02854650,1.21592579,0.64349487,0.22077965
-4.70935468,1.79200955,0.00806259,0.03510302,0.18532574,0.02791497,1.24001273,0.66277464,0.22234974
-4.70335168,1.82075516,0.00729050,0.03253529,0.18479791,0.02732686,1.26667469,0.68384075,0.22437838
-4.69734867,1.85296116,0.00664025,0.03032430,0.18401218,0.02679040,1.29535395,0.70622467,0.22677604
-4.69134567,1.88776957,0.00611202,0.02844588,0.18292203,0.02631571,1.32545608,0.72942777,0.22944470
-4.68534267,1.92428819,0.00570475,0.02687180,0.18149408,0.02591482,1.35636559,0.75293195,0.23228090
-4.67933967,1.96161373,0.00541634,0.02557092,0.17970977,0.02560152,1.38746097,0.77621083,0.23517874
-4.67333667,1.99885327,0.00524390,0.02451029,0.17756624,0.02539106,1.41812867,0.79874103,0.23803269
-4.66733367,2.03514363,0.00518392,0.02365622,0.17507657,0.02529963,1.44777586,0.82001345,0.24074007
-4.66133067,2.06966814,0.00523241,0.02297526,0.17226911,0.02534379,1.47584157,0.83954405,0.24320335
-4.65532766,2.10167067,0.00538491,0.02243496,0.16918628,0.02553967,1.50180612,0.85688404,0.24533213
-4.64932466,2.13046684,0.00563661,0.02200461,0.16588258,0.02590215,1.52519881,0.87162911,0.24704469
-4.64332166,2.15545234,0.00598223,0.02165579,0.16242211,0.02644401,1.54560372,0.88342753,0.24826937
-4.63731866,2.17610840,0.00641600,0.02136276,0.15887560,0.02717500,1.56266373,0.89198683,0.24894550
-4.63131566,2.19200462,0.00693157,0.02110275,0.15531724,0.02810105,1.57608279,0.89707901,0.24902410
-4.62531266,2.20279926,0.00752190,0.02085611,0.15182126,0.02922350,1.58562646,0.89854400,0.24846816
-4.61930965,2.20823732,0.00817916,0.02060637,0.14845854,0.03053846,1.59112099,0.89629138,0.24725277
-4.61330665,2.20814662,0.00889459,0.02034020,0.14529346,0.03203637,1.59245096,0.89030027,0.24536485
-4.60730365,2.20243220,0.00965851,0.02004722,0.14238090,0.03370176,1.58955574,0.88061743,0.24280266
-4.60130065,2.19106950,0.01046022,0.01971986,0.13976376,0.03551315,1.58242503,0.86735362,0.23957509
-4.59529765,2.17409659,0.01128803,0.01935307,0.13747101,0.03744328,1.57109363,0.85067841,0.23570074
-4.58929465,2.15160591,0.01212936,0.01894405,0.13551629,0.03945955,1.55563585,0.83081364,0.23120682
-4.58329165,2.12373600,0.01297084,0.01849196,0.13389724,0.04152465,1.53615972,0.80802566,0.22612793
-4.57728864,2.09066350,0.01379846,0.01799756,0.13259546,0.04359744,1.51280140,0.78261690,0.22050479
-4.57128564,2.05259584,0.01459789,0.01746295,0.13157724,0.04563401,1.48571996,0.75491676,0.21438294
-4.56528264,2.00976504,0.01535470,0.01689126,0.13079487,0.04758891,1.45509284,0.72527251,0.20781143
-4.55927964,1.96242263,0.01605472,0.01628636,0.13018857,0.04941645,1.42111207,0.69404023,0.20084163
-4.55327664,1.91083601,0.01668436,0.01565265,0.12968896,0.05107207,1.38398154,0.66157630,0.19352611
-4.54727364,1.85528624,0.01723100,0.01499486,0.12921988,0.05251372,1.34391513,0.62822957,0.18591770
-4.54127064,1.79606708,0.01768335,0.01431782,0.12870146,0.05370317,1.30113585,0.59433462,0.17806871
-4.53526763,1.73348526,0.01803175,0.01362639,0.12805343,0.05460722,1.25587578,0.56020601,0.17003029
-4.52926463,1.66786157,0.01826851,0.01292529,0.12719826,0.05519876,1.20837664,0.52613390,0.16185199
-4.52326163,1.59953241,0.01838812,0.01221910,0.12606431,0.05545760,1.15889074,0.49238084,0.15358149
-4.51725863,1.52885155,0.01838743,0.01151213,0.12458853,0.05537109,1.10768208,0.45917986,0.14526443
-4.51125563,1.45619147,0.01826576,0.01080846,0.12271892,0.05493444,1.05502720,0.42673363,0.13694436
-4.50525263,1.38194415,0.01802493,0.01011186,0.12041638,0.05415080,1.00121571,0.39521467,0.12866279
-4.49924962,1.30652072,0.01766918,0.00942585,0.11765601,0.05303108,0.94654998,0.36476643,0.12045920
-4.49324662,1.23034992,0.01720503,0.00875367,0.11442788,0.05159344,0.89134406,0.33550492,0.11237112
