energy_ev,total_up,Ge_p_up,Ge_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.50175088,3.03863361,1.05998441,0.00000000,2.32164433,1.69031406,0.63285050,0.00000000
-5.49574787,3.13322204,1.09803213,0.00000000,2.41051104,1.74005751,0.64627924,0.00000000
-5.48974487,3.22710936,1.13516094,0.00000000,2.49637597,1.79029760,0.65964847,0.00000000
-5.48374187,3.32086412,1.17140640,0.00000000,2.57937753,1.84145978,0.67312442,0.00000000
-5.47773887,3.41522157,1.20686958,0.00000000,2.65981907,1.89405066,0.68690562,0.00000000
-5.47173587,3.51104799,1.24171017,0.00000000,2.73815130,1.94863479,0.70121415,0.00000000
-5.46573287,3.60929481,1.27613603,0.00000000,2.81494669,2.00580585,0.71628473,0.00000000
-5.45972986,3.71094434,1.31038963,0.00000000,2.89086671,2.06615321,0.73235216,0.00000000
-5.45372686,3.81694968,1.34473196,0.00000000,2.96662368,2.13022565,0.74963775,0.00000000
-5.44772386,3.92817170,1.37942482,0.00000000,3.04293874,2.19849393,0.76833547,0.00000000
-5.44172086,4.04531656,1.41471219,0.00000000,3.12049854,2.27131422,0.78859844,0.00000000
-5.43571786,4.16887714,1.45080190,0.00000000,3.19991254,2.34889441,0.81052684,0.00000000
-5.42971486,4.29908187,1.48784850,0.00000000,3.28167351,2.43126550,0.83415762,0.00000000
-5.42371186,4.43585408,1.52593839,0.00000000,3.36612329,2.51825971,0.85945700,0.00000000
-5.41770885,4.57878465,1.56507799,0.00000000,3.45342582,2.60949699,0.88631606,0.00000000
-5.41170585,4.72711992,1.60518594,0.00000000,3.54354885,2.70438108,0.91454992,0.00000000
-5.40570285,4.87976628,1.64608956,0.00000000,3.63625552,2.80210584,0.94390064,0.00000000
-5.39969985,5.03531163,1.68752613,0.00000000,3.73110624,2.90167191,0.97404376,0.00000000
-5.39369685,5.19206337,1.72914884,0.00000000,3.82747058,3.00191337,1.00459836,0.00000000
-5.38769385,5.34810116,1.77053733,0.00000000,3.92454871,3.10153334,1.03514005,0.00000000
-5.38169085,5.50134222,1.81121212,0.00000000,4.02140076,3.19914701,1.06521642,0.00000000
-5.37568784,5.64961592,1.85065234,0.00000000,4.11698264,3.29333017,1.09436396,0.00000000
-5.36968484,5.79074401,1.88831575,0.00000000,4.21018582,3.38267078,1.12212592,0.00000000
-5.36368184,5.92262230,1.92365994,0.00000000,4.29987904,3.46582129,1.14806986,0.00000000
-5.35767884,6.04329969,1.95616362,0.00000000,4.38494935,3.54154881,1.17180420,0.00000000
-5.35167584,6.15105047,1.98534686,0.00000000,4.46434017,3.60878087,1.19299291,0.00000000
-5.34567284,6.24443626,2.01078918,0.00000000,4.53708454,3.66664440,1.21136754,0.00000000
-5.33966983,6.32235453,2.03214460,0.00000000,4.60233180,3.71449597,1.22673609,0.00000000
-5.33366683,6.38407156,2.04915297,0.00000000,4.65936671,3.75194211,1.23898833,0.00000000
-5.32766383,6.42923856,2.06164712,0.00000000,4.70762048,3.77884861,1.24809737,0.00000000
-5.32166083,6.45789066,2.06955566,0.00000000,4.74667399,3.79533882,1.25411756,0.00000000
-5.31565783,6.47042951,2.07290144,0.00000000,4.77625363,3.80178121,1.25717896,0.00000000
-5.30965483,6.46759117,2.07179617,0.00000000,4.79622126,3.79876726,1.25747879,0.00000000
-5.30365183,6.45040176,2.06643164,0.00000000,4.80655962,3.78708115,1.25527042,0.00000000
-5.29764882,6.42012380,2.05706838,0.00000000,4.80735518,3.76766302,1.25085072,0.00000000
-5.29164582,6.37819686,2.04402255,0.00000000,4.79878023,3.74156820,1.24454629,0.00000000
-5.28564282,6.32617597,2.02765201,0.00000000,4.78107610,3.70992437,1.23669960,0.00000000
-5.27963982,6.26567128,2.00834249,0.00000000,4.75453907,3.67388922,1.22765555,0.00000000
-5.27363682,6.19829239,1.98649458,0.00000000,4.71951019,3.63461050,1.21774926,0.00000000
-5.26763382,6.12559969,1.96251234,0.00000000,4.67636984,3.59319048,1.20729560,0.00000000
-5.26163082,6.04906520,1.93679391,0.00000000,4.62553745,3.55065615,1.19658075,0.00000000
-5.25562781,5.97004399,1.90972461,0.00000000,4.56747588,3.50793642,1.18585634,0.00000000
-5.24962481,5.88975693,1.88167248,0.00000000,4.50270022,3.46584682,1.17533595,0.00000000
-5.24362181,5.80928465,1.85298638,0.00000000,4.43178958,3.42508193,1.16519419,0.00000000
-5.23761881,5.72957195,1.82399625,0.00000000,4.35540081,3.38621517,1.15556803,0.00000000
-5.23161581,5.65144122,1.79501536,0.00000000,4.27428240,3.34970552,1.14656024,0.00000000
-5.22561281,5.57561319,1.76634392,0.00000000,4.18928721,3.31590997,1.13824441,0.00000000
-5.21960980,5.50273289,1.73827361,0.00000000,4.10138223,3.28510063,1.13067127,0.00000000
-5.21360680,5.43339847,1.71109247,0.00000000,4.01165425,3.25748503,1.12387578,0.00000000
-5.20760380,5.36819061,1.68508961,0.00000000,3.92131019,3.23322823,1.11788449,0.00000000
-5.20160080,5.30770038,1.66055921,0.00000000,3.83167124,3.21247517,1.11272283,0.00000000
-5.19559780,5.25255340,1.63780342,0.00000000,3.74416054,3.19537187,1.10842182,0.00000000
-5.18959480,5.20342849,1.61713370,0.00000000,3.66028399,3.18208409,1.10502380,0.00000000
-5.18359180,5.16106947,1.59887043,0.00000000,3.58160468,3.17281236,1.10258706,0.00000000
-5.17758879,5.12628887,1.58334052,0.00000000,3.50971119,3.16780227,1.10118882,0.00000000
-5.17158579,5.09996289,1.57087291,0.00000000,3.44618084,3.16734939,1.10092664,0.00000000
-5.16558279,5.08301730,1.56179197,0.00000000,3.39253858,3.17179817,1.10191796,0.00000000
-5.15957979,5.07640428,1.55640899,0.00000000,3.35021300,3.18153470,1.10429788,0.00000000
-5.15357679,5.08107088,1.55501171,0.00000000,3.32049059,3.19697327,1.10821497,0.00000000
-5.14757379,5.09791987,1.55785246,0.00000000,3.30446986,3.21853722,1.11382547,0.00000000
-5.14157079,5.12776446,1.56513506,0.00000000,3.30301668,3.24663458,1.12128580,0.00000000
-5.13556778,5.17127859,1.57700110,0.00000000,3.31672261,3.28162958,1.13074381,0.00000000
-5.12956478,5.22894482,1.59351618,0.00000000,3.34586769,3.32381129,1.14232892,0.00000000
-5.12356178,5.30100238,1.61465657,0.00000000,3.39038930,3.37336068,1.15614166,0.00000000
-5.11755878,5.38739785,1.64029733,0.00000000,3.44985869,3.43031811,1.17224294,0.00000000
-5.11155578,5.48774128,1.67020230,0.00000000,3.52346658,3.49455273,1.19064371,0.00000000
-5.10555278,5.60127057,1.70401689,0.00000000,3.61001901,3.56573595,1.21129531,0.00000000
-5.09954977,5.72682656,1.74126431,0.00000000,3.70794462,3.64332051,1.23408123,0.00000000
-5.09354677,5.86284121,1.78134586,0.00000000,3.81531381,3.72652707,1.25881078,0.00000000
-5.08754377,6.00734078,1.82354571,0.00000000,3.92987029,3.81433944,1.28521507,0.00000000
-5.08154077,6.15796509,1.86704048,0.00000000,4.04907476,3.90550971,1.31294583,0.00000000
-5.07553777,6.31200346,1.91091366,0.00000000,4.17015987,3.99857364,1.34157721,0.00000000
-5.06953477,6.46644706,1.95417472,0.00000000,4.29019548,4.09187643,1.37061096,0.00000000
-5.06353177,6.61805638,1.99578247,0.00000000,4.40616224,4.18360846,1.39948479,0.00000000
-5.05752876,6.76344190,2.03467193,0.00000000,4.51503117,4.27184971,1.42758389,0.00000000
-5.05152576,6.89915505,2.06978379,0.00000000,4.61384676,4.35462149,1.45425528,0.00000000
-5.04552276,7.02178616,2.10009543,0.00000000,4.69981021,4.42994336,1.47882456,0.00000000
-5.03951976,7.12806521,2.12465210,0.00000000,4.77035991,4.49589284,1.50061438,0.00000000
-5.03351676,7.21496132,2.14259701,0.00000000,4.82324574,4.55066542,1.51896400,0.00000000
-5.02751376,7.27977669,2.15319904,0.00000000,4.85659427,4.59263218,1.53324912,0.00000000
-5.02151076,7.32023081,2.15587671,0.00000000,4.86896201,4.62039246,1.54290114,0.00000000
-5.01550775,7.33453144,2.15021747,0.00000000,4.85937472,4.63281932,1.54742517,0.00000000
-5.00950475,7.32142937,2.13599134,0.00000000,4.82735086,4.62909582,1.54641591,0.00000000
-5.00350175,7.28025471,2.11315836,0.00000000,4.77290874,4.60874073,1.53957082,0.00000000
-4.99749875,7.21093363,2.08186958,0.00000000,4.69655692,4.57162263,1.52670007,0.00000000
-4.99149575,7.11398526,2.04246159,0.00000000,4.59926881,4.51796231,1.50773296,0.00000000
-4.98549275,6.99049937,1.99544498,0.00000000,4.48244279,4.44832353,1.48272056,0.00000000
-4.97948974,6.84209654,1.94148739,0.00000000,4.34784997,4.36359309,1.45183448,0.00000000
-4.97348674,6.67087320,1.88139190,0.00000000,4.19757207,4.26495140,1.41536223,0.00000000
-4.96748374,6.47933420,1.81607200,0.00000000,4.03393249,4.15383526,1.37369904,0.00000000
-4.96148074,6.27031654,1.74652403,0.00000000,3.85942346,4.03189466,1.32733696,0.00000000
-4.95547774,6.04690743,1.67379862,0.00000000,3.67663253,3.90094557,1.27685150,0.00000000
-4.94947474,5.81236017,1.59897189,0.00000000,3.48817107,3.76292084,1.22288650,0.00000000
-4.94347174,5.57001105,1.52311785,0.00000000,3.29660761,3.61982087,1.16613787,0.00000000
-4.93746873,5.32319998,1.44728263,0.00000000,3.10440780,3.47366585,1.10733672,0.00000000
-4.93146573,5.07519716,1.37246147,0.00000000,2.91388303,3.32645090,1.04723251,0.00000000
-4.92546273,4.82913761,1.29957884,0.00000000,2.72714834,3.18010522,0.98657670,0.00000000
-4.91945973,4.58796460,1.22947219,0.00000000,2.54609049,3.03645594,0.92610748,0.00000000
-4.91345673,4.35438282,1.16287941,0.00000000,2.37234602,2.89719725,0.86653573,0.00000000
-4.90745373,4.13082123,1.10042993,0.00000000,2.20728891,2.76386488,0.80853266,0.00000000
-4.90145073,3.91940557,1.04263935,0.00000000,2.05202712,2.63781595,0.75271936,0.00000000
-4.89544772,3.72193997,0.98990742,0.00000000,1.90740691,2.52021414,0.69965809,0.00000000
-4.88944472,3.53989684,0.94251885,0.00000000,1.77402383,2.41201970,0.64984576,0.00000000
-4.88344172,3.37441444,0.90064683,0.00000000,1.65223912,2.31398416,0.60370921,0.00000000
-4.87743872,3.22630122,0.86435872,0.00000000,1.54220026,2.22664931,0.56160238,0.00000000
-4.87143572,3.09604615,0.83362374,0.00000000,1.44386459,2.15035029,0.52380527,0.00000000
-4.86543272,2.98383442,0.80832222,0.00000000,1.35702498,2.08522230,0.49052438,0.00000000
-4.85942971,2.88956789,0.78825622,0.00000000,1.28133668,2.03121103,0.46189459,0.00000000
-4.85342671,2.81288970,0.77316130,0.00000000,1.21634460,1.98808629,0.43798228,0.00000000
-4.84742371,2.75321266,0.76271911,0.00000000,1.16151046,1.95545885,0.41878931,0.00000000
-4.84142071,2.70975079,0.75657079,0.00000000,1.11623933,1.93280012,0.40425794,0.00000000
-4.83541771,2.68155361,0.75433066,0.00000000,1.07990509,1.91946443,0.39427619,0.00000000
-4.82941471,2.66754243,0.75560029,0.00000000,1.05187454,1.91471341,0.38868374,0.00000000
-4.82341171,2.66654808,0.75998235,0.00000000,1.03152969,1.91774202,0.38727793,0.00000000
-4.81740870,2.67734908,0.76709407,0.00000000,1.01828788,1.92770561,0.38981996,0.00000000
-4.81140570,2.69870941,0.77657997,0.00000000,1.01161951,1.94374710,0.39604091,0.00000000
-4.80540270,2.72941474,0.78812336,0.00000000,1.01106269,1.96502371,0.40564764,0.00000000
-4.79939970,2.76830607,0.80145628,0.00000000,1.01623476,1.99073209,0.41832846,0.00000000
-4.79339670,2.81430977,0.81636748,0.00000000,1.02684009,2.02013111,0.43375840,0.00000000
-4.78739370,2.86646272,0.83270809,0.00000000,1.04267387,2.05256150,0.45160414,0.00000000
-4.78139070,2.92393203,0.85039467,0.00000000,1.06362188,2.08746140,0.47152855,0.00000000
-4.77538769,2.98602835,0.86940945,0.00000000,1.08965588,2.12437745,0.49319480,0.00000000
-4.76938469,3.05221243,0.88979776,0.00000000,1.12082492,2.16297088,0.51627009,0.00000000
-4.76338169,3.12209488,0.91166253,0.00000000,1.15724268,2.20301844,0.54042898,0.00000000
-4.75737869,3.19542908,0.93515620,0.00000000,1.19907132,2.24440823,0.56535638,0.00000000
-4.75137569,3.27209795,0.96047024,0.00000000,1.24650245,2.28713081,0.59075017,0.00000000
-4.74537269,3.35209520,0.98782280,0.00000000,1.29973594,2.33126600,0.61632353,0.00000000
-4.73936968,3.43550215,1.01744495,0.00000000,1.35895751,2.37696623,0.64180693,0.00000000
-4.73336668,3.52246140,1.04956616,0.00000000,1.42431610,2.42443727,0.66694980,0.00000000
-4.72736368,3.61314857,1.08439971,0.00000000,1.49590199,2.47391740,0.69152196,0.00000000
-4.72136068,3.70774371,1.12212864,0.00000000,1.57372670,2.52565601,0.71531466,0.00000000
-4.71535768,3.80640365,1.16289290,0.00000000,1.65770561,2.57989280,0.73814131,0.00000000
-4.70935468,3.90923667,1.20677832,0.00000000,1.74764415,2.63683847,0.75983793,0.00000000
-4.70335168,4.01628049,1.25380784,0.00000000,1.84322814,2.69665779,0.78026322,0.00000000
-4.69734867,4.12748469,1.30393534,0.00000000,1.94401869,2.75945579,0.79929828,0.00000000
-4.69134567,4.24269808,1.35704238,0.00000000,2.04945207,2.82526757,0.81684608,0.00000000
-4.68534267,4.36166133,1.41293787,0.00000000,2.15884427,2.89405196,0.83283060,0.00000000
-4.67933967,4.48400515,1.47136059,0.00000000,2.27140023,2.96568924,0.84719573,0.00000000
-4.67333667,4.60925361,1.53198447,0.00000000,2.38622717,3.03998261,0.85990396,0.00000000
-4.66733367,4.73683223,1.59442612,0.00000000,2.50235144,3.11666319,0.87093500,0.00000000
-4.66133067,4.86608013,1.65825439,0.00000000,2.61873822,3.19539798,0.88028420,0.00000000
-4.65532766,4.99626543,1.72300126,0.00000000,2.73431304,3.27580010,0.88796105,0.00000000
-4.64932466,5.12660279,1.78817366,0.00000000,2.84798449,3.35744065,0.89398766,0.00000000
-4.64332166,5.25627221,1.85326556,0.00000000,2.95866704,3.43986121,0.89839729,0.00000000
-4.63731866,5.38443782,1.91776981,0.00000000,3.06530315,3.52258635,0.90123296,0.00000000
-4.63131566,5.51026578,1.98118919,0.00000000,3.16688415,3.60513527,0.90254615,0.00000000
-4.62531266,5.63294033,2.04304621,0.00000000,3.26246883,3.68703186,0.90239550,0.00000000
-4.61930965,5.75167707,2.10289128,0.00000000,3.35119957,3.76781266,0.90084560,0.00000000
-4.61330665,5.86573307,2.16030898,0.00000000,3.43231546,3.84703224,0.89796569,0.00000000
-4.60730365,5.97441324,2.21492220,0.00000000,3.50516209,3.92426580,0.89382835,0.00000000
-4.60130065,6.07707291,2.26639418,0.00000000,3.56919805,3.99910892,0.88850807,0.00000000
-4.59529765,6.17311659,2.31442842,0.00000000,3.62399793,4.07117452,0.88207969,0.00000000
-4.58929465,6.26199348,2.35876661,0.00000000,3.66925225,4.14008754,0.87461673,0.00000000
-4.58329165,6.34319002,2.39918500,0.00000000,3.70476422,4.20547771,0.86618961,0.00000000
-4.57728864,6.41622051,2.43548932,0.00000000,3.73044394,4.26697120,0.85686386,0.00000000
-4.57128564,6.48061662,2.46750893,0.00000000,3.74630034,4.32418182,0.84669833,0.00000000
-4.56528264,6.53591692,2.49509053,0.00000000,3.75243141,4.37670283,0.83574363,0.00000000
-4.55927964,6.58165750,2.51809195,0.00000000,3.74901321,4.42410003,0.82404074,0.00000000
-4.55327664,6.61736483,2.53637662,0.00000000,3.73628831,4.46590713,0.81162015,0.00000000
-4.54727364,6.64255178,2.54980911,0.00000000,3.71455419,4.50162409,0.79850149,0.00000000
-4.54127064,6.65671766,2.55825221,0.00000000,3.68415220,4.53071897,0.78469377,0.00000000
-4.53526763,6.65935283,2.56156578,0.00000000,3.64545762,4.55263375,0.77019647,0.00000000
-4.52926463,6.64994821,2.55960779,0.00000000,3.59887126,4.56679415,0.75500128,0.00000000
-4.52326163,6.62800954,2.55223736,0.00000000,3.54481290,4.57262339,0.73909465,0.00000000
-4.51725863,6.59307606,2.53931999,0.00000000,3.48371692,4.56955946,0.72246109,0.00000000
-4.51125563,6.54474289,2.52073465,0.00000000,3.41603009,4.55707521,0.70508692,0.00000000
-4.50525263,6.48268595,2.49638237,0.00000000,3.34221159,4.53470040,0.68696456,0.00000000
-4.49924962,6.40668835,2.46619596,0.00000000,3.26273492,4.50204462,0.66809692,0.00000000
-4.49324662,6.31666657,2.43015023,0.00000000,3.17809144,4.45881995,0.64850177,0.00000000
-4.48724362,6.21269506,2.38827216,0.00000000,3.08879504,4.40486211,0.62821583,0.00000000
-4.48124062,6.09502773,2.34065027,0.00000000,2.99538742,4.34014905,0.60729828,0.00000000
-4.47523762,5.96411490,2.28744267,0.00000000,2.89844320,4.26481573,0.58583353,0.00000000
-4.46923462,5.82061466,2.22888323,0.00000000,2.79857445,4.17916450,0.56393288,0.00000000
-4.46323162,5.66539764,2.16528527,0.00000000,2.69643384,4.08367020,0.54173520,0.00000000
-4.45722861,5.49954477,2.09704260,0.00000000,2.59271592,3.97897985,0.51940622,0.00000000
-4.45122561,5.32433776,2.02462750,0.00000000,2.48815621,3.86590668,0.49713661,0.00000000
-4.44522261,5.14124277,1.94858584,0.00000000,2.38352761,3.74541886,0.47513880,0.00000000
-4.43921961,4.95188744,1.86952925,0.00000000,2.27963420,3.61862336,0.45364262,0.00000000
-4.43321661,4.75803263,1.78812471,0.00000000,2.17730244,3.48674561,0.43288996,0.00000000
-4.42721361,4.56153970,1.70508191,0.00000000,2.07736986,3.35110590,0.41312859,0.00000000
-4.42121061,4.36433472,1.62113897,0.00000000,1.98067184,3.21309341,0.39460546,0.00000000
-4.41520760,4.16837109,1.53704697,0.00000000,1.88802688,3.07413900,0.37755968,0.00000000
-4.40920460,3.97559189,1.45355404,0.00000000,1.80022097,2.93568769,0.36221550,0.00000000
-4.40320160,3.78789334,1.37138951,0.00000000,1.71799176,2.79917182,0.34877551,0.00000000
-4.39719860,3.60709052,1.29124885,0.00000000,1.64201330,2.66598570,0.33741447,0.00000000
-4.39119560,3.43488645,1.21377972,0.00000000,1.57288183,2.53746243,0.32827384,0.00000000
-4.38519260,3.27284518,1.13956988,0.00000000,1.51110341,2.41485347,0.32145734,0.00000000
-4.37918959,3.12236960,1.06913700,0.00000000,1.45708372,2.29931119,0.31702765,0.00000000
-4.37318659,2.98468405,1.00292082,0.00000000,1.41112048,2.19187473,0.31500445,0.00000000
-4.36718359,2.86082195,0.94127772,0.00000000,1.37339867,2.09345907,0.31536372,0.00000000
-4.36118059,2.75161812,0.88447766,0.00000000,1.34398860,2.00484719,0.31803844,0.00000000
-4.35517759,2.65770562,0.83270353,0.00000000,1.32284675,1.92668512,0.32292066,0.00000000
-4.34917459,2.57951630,0.78605259,0.00000000,1.30981917,1.85947959,0.32986467,0.00000000
-4.34317159,2.51728472,0.74453992,0.00000000,1.30464710,1.80359769,0.33869138,0.00000000
-4.33716858,2.47105454,0.70810346,0.00000000,1.30697441,1.75926835,0.34919344,0.00000000
-4.33116558,2.44068677,0.67661036,0.00000000,1.31635635,1.72658502,0.36114119,0.00000000
-4.32516258,2.42586899,0.64986433,0.00000000,1.33226931,1.70550916,0.37428885,0.00000000
-4.31915958,2.42612523,0.62761365,0.00000000,1.35412093,1.69587417,0.38838104,0.00000000
-4.31315658,2.44082549,0.60955950,0.00000000,1.38126027,1.69738947,0.40315903,0.00000000
-4.30715358,2.46919493,0.59536437,0.00000000,1.41298782,1.70964439,0.41836676,0.00000000
