energy_ev,total_up,Bi_p_up,Bi_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.81390695,8.82628214,0.61265477,0.05237654,2.25443314,6.73667307,1.72821210,0.00000000
-5.80790395,8.98535931,0.62451558,0.05386139,2.27090818,6.87074429,1.75187195,0.00000000
-5.80190095,9.12960077,0.63565506,0.05523035,2.28444174,6.99287718,1.77236816,0.00000000
-5.79589795,9.25591369,0.64581562,0.05645941,2.29434725,7.10064570,1.78920744,0.00000000
-5.78989495,9.36155397,0.65475529,0.05752699,2.30002153,7.19189430,1.80197227,0.00000000
-5.78389195,9.44419559,0.66225361,0.05841443,2.30096555,7.26478921,1.81033409,0.00000000
-5.77788894,9.50198727,0.66811689,0.05910644,2.29680084,7.31786054,1.81406344,0.00000000
-5.77188594,9.53359400,0.67218277,0.05959142,2.28728095,7.35003341,1.81303653,0.00000000
-5.76588294,9.53822181,0.67432381,0.05986172,2.27229732,7.36064692,1.80723797,0.00000000
-5.75987994,9.51562474,0.67445017,0.05991373,2.25187948,7.34946023,1.79675950,0.00000000
-5.75387694,9.46609412,0.67251104,0.05974795,2.22618962,7.31664577,1.78179468,0.00000000
-5.74787394,9.39043072,0.66849494,0.05936880,2.19551187,7.26276982,1.76263005,0.00000000
-5.74187094,9.28990134,0.66242896,0.05878449,2.16023711,7.18876184,1.73963291,0.00000000
-5.73586793,9.16618233,0.65437681,0.05800666,2.12084404,7.09587381,1.71323653,0.00000000
-5.72986493,9.02129273,0.64443596,0.05704998,2.07787773,6.98563193,1.68392355,0.00000000
-5.72386193,8.85752036,0.63273397,0.05593168,2.03192675,6.85978269,1.65220821,0.00000000
-5.71785893,8.67734460,0.61942411,0.05467106,1.98360017,6.72023612,1.61861850,0.00000000
-5.71185593,8.48335931,0.60468058,0.05328889,1.93350551,6.56900862,1.58367887,0.00000000
-5.70585293,8.27819933,0.58869352,0.05180687,1.88222886,6.40816791,1.54789447,0.00000000
-5.69984992,8.06447383,0.57166392,0.05024711,1.83031800,6.23978239,1.51173747,0.00000000
-5.69384692,7.84470881,0.55379872,0.04863160,1.77826927,6.06587672,1.47563604,0.00000000
-5.68784392,7.62130084,0.53530630,0.04698178,1.72651851,5.88839506,1.43996642,0.00000000
-5.68184092,7.39648322,0.51639241,0.04531810,1.67543647,5.70917303,1.40504823,0.00000000
-5.67583792,7.17230480,0.49725664,0.04365976,1.62532841,5.52991853,1.37114298,0.00000000
-5.66983492,6.95062123,0.47808965,0.04202445,1.57643760,5.35220156,1.33845572,0.00000000
-5.66383192,6.73309752,0.45907103,0.04042820,1.52895218,5.17745207,1.30713939,0.00000000
-5.65782891,6.52122025,0.44036781,0.03888527,1.48301467,5.00696508,1.27730151,0.00000000
-5.65182591,6.31631727,0.42213365,0.03740820,1.43873315,4.84191133,1.24901249,0.00000000
-5.64582291,6.11958262,0.40450857,0.03600783,1.39619339,4.68335218,1.22231509,0.00000000
-5.63981991,5.93210392,0.38761910,0.03469342,1.35547083,4.53225669,1.19723432,0.00000000
-5.63381691,5.75489004,0.37157884,0.03347279,1.31664167,4.38951948,1.17378706,0.00000000
-5.62781391,5.58889650,0.35648924,0.03235249,1.27979232,4.25597762,1.15199098,0.00000000
-5.62181091,5.43504696,0.34244042,0.03133798,1.24502663,4.13242520,1.13187221,0.00000000
-5.61580790,5.29424917,0.32951217,0.03043384,1.21247046,4.01962468,1.11347127,0.00000000
-5.60980490,5.16740437,0.31777472,0.02964390,1.18227349,3.91831410,1.09684723,0.00000000
-5.60380190,5.05541000,0.30728945,0.02897139,1.15460822,3.82921000,1.08207974,0.00000000
-5.59779890,4.95915542,0.29810943,0.02841910,1.12966635,3.75300582,1.06926910,0.00000000
-5.59179590,4.87951153,0.29027974,0.02798943,1.10765298,3.69036621,1.05853444,0.00000000
-5.58579290,4.81731506,0.28383754,0.02768446,1.08877905,3.64191787,1.05001016,0.00000000
-5.57978989,4.77334875,0.27881201,0.02750594,1.07325266,3.60823735,1.04384106,0.00000000
-5.57378689,4.74831896,0.27522414,0.02745533,1.06126995,3.58983712,1.04017636,0.00000000
-5.56778389,4.74283208,0.27308638,0.02753367,1.05300604,3.58715036,1.03916315,0.00000000
-5.56178089,4.75737111,0.27240225,0.02774159,1.04860678,3.60051576,1.04093948,0.00000000
-5.55577789,4.79227386,0.27316600,0.02807913,1.04818170,3.63016283,1.04562758,0.00000000
-5.54977489,4.84771368,0.27536228,0.02854570,1.05179861,3.67619860,1.05332744,0.00000000
-5.54377189,4.92368367,0.27896597,0.02913990,1.05948005,3.73859610,1.06411107,0.00000000
-5.53776888,5.01998478,0.28394209,0.02985946,1.07120173,3.81718515,1.07801762,0.00000000
-5.53176588,5.13621804,0.29024591,0.03070106,1.08689293,3.91164545,1.09504943,0.00000000
-5.52576288,5.27178099,0.29782323,0.03166025,1.10643859,4.02150227,1.11516923,0.00000000
-5.51975988,5.42586792,0.30661080,0.03273139,1.12968281,4.14612446,1.13829829,0.00000000
-5.51375688,5.59747357,0.31653685,0.03390755,1.15643351,4.28472478,1.16431574,0.00000000
-5.50775388,5.78539978,0.32752173,0.03518049,1.18646752,4.43636234,1.19305870,0.00000000
-5.50175088,5.98826440,0.33947863,0.03654062,1.21953590,4.59994688,1.22432335,0.00000000
-5.49574787,6.20451211,0.35231419,0.03797708,1.25536893,4.77424483,1.25786674,0.00000000
-5.48974487,6.43242656,0.36592924,0.03947777,1.29368031,4.95788695,1.29340918,0.00000000
-5.48374187,6.67014355,0.38021929,0.04102943,1.33417044,5.14937745,1.33063725,0.00000000
-5.47773887,6.91566511,0.39507500,0.04261780,1.37652847,5.34710480,1.36920718,0.00000000
-5.47173587,7.16687443,0.41038256,0.04422775,1.42043308,5.54935399,1.40874866,0.00000000
-5.46573287,7.42155178,0.42602392,0.04584350,1.46555205,5.75432067,1.44886902,0.00000000
-5.45972986,7.67739173,0.44187688,0.04744880,1.51154092,5.96012712,1.48915766,0.00000000
-5.45372686,7.93202190,0.45781530,0.04902720,1.55804083,6.16484025,1.52919090,0.00000000
-5.44772386,8.18302377,0.47370913,0.05056227,1.60467617,6.36649172,1.56853705,0.00000000
-5.44172086,8.42795570,0.48942467,0.05203786,1.65105233,6.56310025,1.60676181,0.00000000
-5.43571786,8.66437858,0.50482490,0.05343839,1.69675401,6.75269595,1.64343401,0.00000000
-5.42971486,8.88988414,0.51976998,0.05474908,1.74134472,6.93334659,1.67813157,0.00000000
-5.42371186,9.10212585,0.53411817,0.05595617,1.78436756,7.10318540,1.71044769,0.00000000
-5.41770885,9.29885218,0.54772688,0.05704721,1.82534795,7.26043992,1.73999717,0.00000000
-5.41170585,9.47794173,0.56045419,0.05801121,1.86379821,7.40346135,1.76642287,0.00000000
-5.40570285,9.63743946,0.57216068,0.05883883,1.89922422,7.53075369,1.78940197,0.00000000
-5.39969985,9.77559330,0.58271156,0.05952250,1.93113404,7.64100180,1.80865213,0.00000000
-5.39369685,9.89088985,0.59197908,0.06005656,1.95904835,7.73309764,1.82393727,0.00000000
-5.38769385,9.98208831,0.59984519,0.06043729,1.98251226,7.80616380,1.83507280,0.00000000
-5.38169085,10.04825128,0.60620431,0.06066294,2.00110815,7.85957355,1.84193024,0.00000000
-5.37568784,10.08877132,0.61096605,0.06073370,2.01446894,7.89296671,1.84444096,0.00000000
-5.36968484,10.10339236,0.61405796,0.06065168,2.02229128,7.90626073,1.84259905,0.00000000
-5.36368184,10.09222478,0.61542800,0.06042076,2.02434794,7.89965663,1.83646303,0.00000000
-5.35767884,10.05575368,0.61504677,0.06004653,2.02049898,7.87363937,1.82615654,0.00000000
-5.35167584,9.99483970,0.61290924,0.05953610,2.01070095,7.82897283,1.81186771,0.00000000
-5.34567284,9.91071207,0.60903618,0.05889797,1.99501377,7.76668909,1.79384735,0.00000000
-5.33966983,9.80495395,0.60347488,0.05814179,1.97360496,7.68807264,1.77240593,0.00000000
-5.33366683,9.67948009,0.59629943,0.05727825,1.94675075,7.59463954,1.74790932,0.00000000
-5.32766383,9.53650726,0.58761036,0.05631881,1.91483418,7.48811220,1.72077328,0.00000000
-5.32166083,9.37851796,0.57753370,0.05527557,1.87834000,7.37039011,1.69145697,0.00000000
-5.31565783,9.20821801,0.56621948,0.05416104,1.83784651,7.24351725,1.66045530,0.00000000
-5.30965483,9.02848886,0.55383973,0.05298798,1.79401461,7.10964664,1.62829035,0.00000000
-5.30365183,8.84233556,0.54058595,0.05176922,1.74757441,6.97100268,1.59550198,0.00000000
-5.29764882,8.65283110,0.52666620,0.05051750,1.69930965,6.82984180,1.56263766,0.00000000
-5.29164582,8.46305839,0.51230179,0.04924535,1.65004057,6.68841215,1.53024176,0.00000000
-5.28564282,8.27605081,0.49772367,0.04796489,1.60060570,6.54891273,1.49884443,0.00000000
-5.27963982,8.09473252,0.48316855,0.04668775,1.55184310,6.41345284,1.46895029,0.00000000
-5.27363682,7.92185971,0.46887485,0.04542495,1.50457155,6.28401238,1.44102712,0.00000000
-5.26763382,7.75996413,0.45507851,0.04418673,1.45957235,6.16240385,1.41549493,0.00000000
-5.26163082,7.61130031,0.44200876,0.04298252,1.41757217,6.05023682,1.39271559,0.00000000
-5.25562781,7.47779771,0.42988384,0.04182082,1.37922739,5.94888591,1.37298341,0.00000000
-5.24962481,7.36101952,0.41890685,0.04070908,1.34511043,5.85946298,1.35651703,0.00000000
-5.24362181,7.26212931,0.40926173,0.03965371,1.31569839,5.78279486,1.34345294,0.00000000
-5.23761881,7.18186692,0.40110951,0.03865997,1.29136422,5.71940722,1.33384091,0.00000000
-5.23161581,7.12053482,0.39458482,0.03773196,1.27237069,5.66951567,1.32764169,0.00000000
-5.22561281,7.07799584,0.38979294,0.03687261,1.25886727,5.63302480,1.32472727,0.00000000
-5.21960980,7.05368284,0.38680727,0.03608371,1.25088985,5.60953553,1.32488361,0.00000000
-5.21360680,7.04662054,0.38566745,0.03536595,1.24836335,5.59836107,1.32781625,0.00000000
-5.20760380,7.05545932,0.38637814,0.03471894,1.25110699,5.59855144,1.33315846,0.00000000
-5.20160080,7.07852004,0.38890861,0.03414137,1.25884190,5.60892586,1.34048185,0.00000000
-5.19559780,7.11384881,0.39319307,0.03363110,1.27120095,5.62811233,1.34930922,0.00000000
-5.18959480,7.15927968,0.39913182,0.03318527,1.28774022,5.65459292,1.35912911,0.00000000
-5.18359180,7.21250323,0.40659321,0.03280048,1.30795179,5.68675335,1.36941159,0.00000000
-5.17758879,7.27113834,0.41541640,0.03247292,1.33127733,5.72293474,1.37962475,0.00000000
-5.17158579,7.33280435,0.42541475,0.03219852,1.35712208,5.76148565,1.38925107,0.00000000
-5.16558279,7.39519071,0.43637991,0.03197312,1.38486868,5.80081213,1.39780318,0.00000000
-5.15957979,7.45612131,0.44808631,0.03179256,1.41389058,5.83942364,1.40483825,0.00000000
-5.15357679,7.51361090,0.46029605,0.03165282,1.44356437,5.87597298,1.40997041,0.00000000
-5.14757379,7.56591130,0.47276400,0.03155009,1.47328110,5.90928859,1.41288073,0.00000000
-5.14157079,7.61154589,0.48524290,0.03148082,1.50245605,5.93839782,1.41332431,0.00000000
-5.13556778,7.64933122,0.49748847,0.03144175,1.53053701,5.96254063,1.41113434,0.00000000
-5.12956478,7.67838534,0.50926414,0.03142992,1.55701092,5.98117330,1.40622286,0.00000000
-5.12356178,7.69812338,0.52034559,0.03144258,1.58140900,5.99396256,1.39857847,0.00000000
-5.11755878,7.70824127,0.53052473,0.03147720,1.60331046,6.00077093,1.38826113,0.00000000
-5.11155578,7.70868935,0.53961323,0.03153137,1.62234493,6.00163470,1.37539443,0.00000000
-5.10555278,7.69963795,0.54744544,0.03160272,1.63819396,5.99673613,1.36015583,0.00000000
-5.09954977,7.68143762,0.55388077,0.03168888,1.65059166,5.98637190,1.34276545,0.00000000
-5.09354677,7.65457652,0.55880546,0.03178733,1.65932494,5.97092001,1.32347411,0.00000000
-5.08754377,7.61963795,0.56213380,0.03189545,1.66423339,5.95080717,1.30255104,0.00000000
-5.08154077,7.57726034,0.56380884,0.03201044,1.66520902,5.92647874,1.28027221,0.00000000
-5.07553777,7.52810223,0.56380260,0.03212932,1.66219614,5.89837299,1.25690956,0.00000000
-5.06953477,7.47281384,0.56211584,0.03224897,1.65519113,5.86690103,1.23272169,0.00000000
-5.06353177,7.41201663,0.55877744,0.03236624,1.64424239,5.83243342,1.20794648,0.00000000
-5.05752876,7.34629144,0.55384341,0.03247797,1.62945021,5.79529391,1.18279559,0.00000000
-5.05152576,7.27617532,0.54739561,0.03258121,1.61096650,5.75576023,1.15745131,0.00000000
-5.04552276,7.20216633,0.53954004,0.03267330,1.58899414,5.71407148,1.13206539,0.00000000
-5.03951976,7.12473536,0.53040494,0.03275207,1.56378585,5.67044107,1.10675986,0.00000000
-5.03351676,7.04434324,0.52013850,0.03281601,1.53564237,5.62507400,1.08162962,0.00000000
-5.02751376,6.96146136,0.50890628,0.03286441,1.50490963,5.57818667,1.05674632,0.00000000
-5.02151076,6.87659361,0.49688834,0.03289755,1.47197504,5.53002772,1.03216335,0.00000000
-5.01550775,6.79029760,0.48427601,0.03291677,1.43726262,5.48089789,1.00792131,0.00000000
-5.00950475,6.70320301,0.47126840,0.03292459,1.40122700,5.43116723,0.98405372,0.00000000
-5.00350175,6.61602537,0.45806871,0.03292476,1.36434647,5.38128817,0.96059255,0.00000000
-4.99749875,6.52957364,0.44488028,0.03292220,1.32711508,5.33180309,0.93757313,0.00000000
-4.99149575,6.44475071,0.43190250,0.03292299,1.29003403,5.28334551,0.91503830,0.00000000
-4.98549275,6.36254607,0.41932680,0.03293422,1.25360271,5.23663439,0.89304153,0.00000000
-4.97948974,6.28402062,0.40733258,0.03296379,1.21830952,5.19246132,0.87164884,0.00000000
-4.97348674,6.21028415,0.39608345,0.03302024,1.18462289,5.15167122,0.85093952,0.00000000
-4.96748374,6.14246613,0.38572377,0.03311242,1.15298275,5.11513691,0.83100566,0.00000000
-4.96148074,6.08168138,0.37637558,0.03324922,1.12379276,5.08372899,0.81195052,0.00000000
-4.95547774,6.02899192,0.36813621,0.03343919,1.09741347,5.05828222,0.79388590,0.00000000
-4.94947474,5.98536710,0.36107646,0.03369027,1.07415669,5.03956013,0.77692868,0.00000000
-4.94347174,5.95164379,0.35523959,0.03400937,1.05428100,5.02821958,0.76119676,0.00000000
-4.93746873,5.92848864,0.35064107,0.03440209,1.03798865,5.02477707,0.74680452,0.00000000
-4.93146573,5.91636438,0.34726906,0.03487242,1.02542360,5.02957851,0.73385810,0.00000000
-4.92546273,5.91550179,0.34508579,0.03542246,1.01667076,5.04277413,0.72245073,0.00000000
-4.91945973,5.92587874,0.34402947,0.03605228,1.01175616,5.06429985,0.71265823,0.00000000
-4.91345673,5.94720769,0.34401696,0.03675972,1.01064805,5.09386623,0.70453493,0.00000000
-4.90745373,5.97893208,0.34494677,0.03754040,1.01325854,5.13095580,0.69811019,0.00000000
-4.90145073,6.02023227,0.34670247,0.03838768,1.01944577,5.17482900,0.69338555,0.00000000
-4.89544772,6.07004086,0.34915629,0.03929282,1.02901645,5.22453901,0.69033281,0.00000000
-4.88944472,6.12706693,0.35217271,0.04024511,1.04172859,5.27895473,0.68889288,0.00000000
-4.88344172,6.18982856,0.35561195,0.04123214,1.05729453,5.33679140,0.68897575,0.00000000
-4.87743872,6.25669228,0.35933324,0.04224015,1.07538415,5.39664756,0.69046130,0.00000000
-4.87143572,6.32591816,0.36319779,0.04325432,1.09562843,5.45704703,0.69320121,0.00000000
-4.86543272,6.39570888,0.36707130,0.04425928,1.11762347,5.51648413,0.69702180,0.00000000
-4.85942971,6.46426080,0.37082615,0.04523949,1.14093507,5.57347048,0.70172771,0.00000000
-4.85342671,6.52981536,0.37434306,0.04617967,1.16510408,5.62658128,0.70710648,0.00000000
-4.84742371,6.59070873,0.37751248,0.04706531,1.18965261,5.67449926,0.71293377,0.00000000
-4.84142071,6.64541780,0.38023556,0.04788301,1.21409117,5.71605444,0.71897905,0.00000000
-4.83541771,6.69260093,0.38242486,0.04862089,1.23792688,5.75025813,0.72501174,0.00000000
-4.82941471,6.73113189,0.38400485,0.04926889,1.26067248,5.77632950,0.73080742,0.00000000
-4.82341171,6.76012558,0.38491229,0.04981902,1.28185618,5.79371401,0.73615395,0.00000000
-4.81740870,6.77895489,0.38509653,0.05026551,1.30103198,5.80209259,0.74085733,0.00000000
-4.81140570,6.78725782,0.38451970,0.05060492,1.31779011,5.80138155,0.74474697,0.00000000
-4.80540270,6.78493497,0.38315691,0.05083611,1.33176722,5.79172310,0.74768020,0.00000000
-4.79939970,6.77213742,0.38099642,0.05096016,1.34265584,5.77346725,0.74954584,0.00000000
-4.79339670,6.74924572,0.37803974,0.05098019,1.35021259,5.74714578,0.75026664,0.00000000
-4.78739370,6.71684113,0.37430159,0.05090115,1.35426462,5.71343981,0.74980046,0.00000000
-4.78139070,6.67567021,0.36980972,0.05072950,1.35471403,5.67314235,0.74814013,0.00000000
-4.77538769,6.62660464,0.36460452,0.05047287,1.35153978,5.62711790,0.74531207,0.00000000
-4.76938469,6.57059809,0.35873835,0.05013971,1.34479695,5.57626082,0.74137357,0.00000000
-4.76338169,6.50864204,0.35227457,0.04973891,1.33461332,5.52145462,0.73640902,0.00000000
-4.75737869,6.44172271,0.34528620,0.04927944,1.32118330,5.46353407,0.73052515,0.00000000
-4.75137569,6.37078106,0.33785430,0.04877001,1.30475948,5.40325193,0.72384566,0.00000000
-4.74537269,6.29667774,0.33006606,0.04821876,1.28564231,5.34125181,0.71650535,0.00000000
-4.73936968,6.22016463,0.32201258,0.04763301,1.26416817,5.27804853,0.70864419,0.00000000
-4.73336668,6.14186417,0.31378663,0.04701911,1.24069672,5.21401667,0.70040160,0.00000000
-4.72736368,6.06225760,0.30548020,0.04638230,1.21559805,5.14938797,0.69191130,0.00000000
-4.72136068,5.98168251,0.29718227,0.04572668,1.18924020,5.08425743,0.68329683,0.00000000
-4.71535768,5.90033963,0.28897666,0.04505524,1.16197793,5.01859782,0.67466822,0.00000000
-4.70935468,5.81830866,0.28094024,0.04436999,1.13414304,4.95228169,0.66611978,0.00000000
-4.70335168,5.73557190,0.27314149,0.04367208,1.10603680,4.88510966,0.65772919,0.00000000
-4.69734867,5.65204458,0.26563955,0.04296206,1.07792472,4.81684355,0.64955781,0.00000000
-4.69134567,5.56761003,0.25848379,0.04224015,1.05003379,4.74724235,0.64165228,0.00000000
-4.68534267,5.48215759,0.25171388,0.04150645,1.02255226,4.67609923,0.63404705,0.00000000
-4.67933967,5.39562117,0.24536034,0.04076133,0.99563146,4.60327745,0.62676776,0.00000000
-4.67333667,5.30801594,0.23944553,0.04000561,0.96938971,4.52874312,0.61983508,0.00000000
-4.66733367,5.21947106,0.23398495,0.03924089,0.94391753,4.45259292,0.61326875,0.00000000
-4.66133067,5.13025604,0.22898877,0.03846973,0.91928378,4.37507515,0.60709141,0.00000000
-4.65532766,5.04079924,0.22446337,0.03769580,0.89554219,4.29660257,0.60133193,0.00000000
-4.64932466,4.95169668,0.22041289,0.03692399,0.87273759,4.21775623,0.59602787,0.00000000
-4.64332166,4.86371054,0.21684050,0.03616039,0.85091145,4.13927969,0.59122692,0.00000000
-4.63731866,4.77775688,0.21374943,0.03541229,0.83010626,4.06206366,0.58698705,0.00000000
-4.63131566,4.69488280,0.21114350,0.03468799,0.81036847,3.98712152,0.58337540,0.00000000
-4.62531266,4.61623404,0.20902728,0.03399662,0.79174971,3.91555682,0.58046578,0.00000000
-4.61930965,4.54301447,0.20740569,0.03334786,0.77430648,3.84852431,0.57833507,0.00000000
-4.61330665,4.47643957,0.20628318,0.03275162,0.75809812,3.78718620,0.57705857,0.00000000
-4.60730365,4.41768629,0.20566256,0.03221768,0.74318364,3.73266621,0.57670476,0.00000000
-4.60130065,4.36784212,0.20554345,0.03175534,0.72961739,3.68600352,0.57732967,0.00000000
-4.59529765,4.32785621,0.20592067,0.03137304,0.71744437,3.64810927,0.57897136,0.00000000
-4.58929465,4.29849537,0.20678256,0.03107804,0.70669524,3.61972796,0.58164490,0.00000000
-4.58329165,4.28030761,0.20810942,0.03087608,0.69738188,3.60140579,0.58533814,0.00000000
-4.57728864,4.27359529,0.20987231,0.03077120,0.68949363,3.59346791,0.59000879,0.00000000
-4.57128564,4.27839956,0.21203222,0.03076552,0.68299473,3.59600561,0.59558283,0.00000000
-4.56528264,4.29449714,0.21453978,0.03085917,0.67782315,3.60887436,0.60195468,0.00000000
-4.55927964,4.32140945,0.21733552,0.03105028,0.67389099,3.63170257,0.60898898,0.00000000
-4.55327664,4.35842367,0.22035081,0.03133507,0.67108648,3.66391062,0.61652406,0.00000000
-4.54727364,4.40462435,0.22350936,0.03170799,0.66927740,3.70473881,0.62437685,0.00000000
-4.54127064,4.45893355,0.22672923,0.03216195,0.66831580,3.75328253,0.63234909,0.00000000
-4.53526763,4.52015709,0.22992531,0.03268853,0.66804368,3.80853245,0.64023433,0.00000000
-4.52926463,4.58703387,0.23301203,0.03327838,0.66829911,3.86941711,0.64782553,0.00000000
-4.52326163,4.65828530,0.23590628,0.03392143,0.66892260,3.93484548,0.65492260,0.00000000
-4.51725863,4.73266187,0.23853022,0.03460727,0.66976309,4.00374666,0.66133966,0.00000000
-4.51125563,4.80898392,0.24081391,0.03532538,0.67068328,4.07510459,0.66691147,0.00000000
-4.50525263,4.88617451,0.24269762,0.03606542,0.67156389,4.14798574,0.67149876,0.00000000
-4.49924962,4.96328255,0.24413358,0.03681738,0.67230670,4.22155831,0.67499224,0.00000000
-4.49324662,5.03949529,0.24508725,0.03757174,0.67283610,4.29510223,0.67731497,0.00000000
-4.48724362,5.11414008,0.24553784,0.03831954,0.67309927,4.36800984,0.67842326,0.00000000
-4.48124062,5.18667588,0.24547830,0.03905241,0.67306500,4.43977784,0.67830597,0.00000000
-4.47523762,5.25667613,0.24491466,0.03976252,0.67272129,4.50999176,0.67698244,0.00000000
-4.46923462,5.32380485,0.24386484,0.04044251,0.67207218,4.57830474,0.67449929,0.00000000
-4.46323162,5.38778858,0.24235703,0.04108541,0.67113398,4.64441283,0.67092639,0.00000000
-4.45722861,5.44838703,0.24042780,0.04168455,0.66993142,4.70802923,0.66635238,0.00000000
-4.45122561,5.50536512,0.23812008,0.04223343,0.66849391,4.76886011,0.66087998,0.00000000
-4.44522261,5.55846935,0.23548106,0.04272571,0.66685251,4.82658421,0.65462158,0.00000000
-4.43921961,5.60741071,0.23256032,0.04315518,0.66503759,4.88083844,0.64769533,0.00000000
-4.43321661,5.65185594,0.22940817,0.04351576,0.66307765,4.93121094,0.64022195,0.00000000
-4.42721361,5.69142832,0.22607431,0.04380163,0.66099918,4.97724277,0.63232246,0.00000000
-4.42121061,5.72571820,0.22260695,0.04400735,0.65882771,5.01843832,0.62411690,0.00000000
-4.41520760,5.75430288,0.21905225,0.04412803,0.65658979,5.05428421,0.61572389,0.00000000
-4.40920460,5.77677452,0.21545429,0.04415964,0.65431587,5.08427553,0.60726115,0.00000000
-4.40320160,5.79277414,0.21185529,0.04409919,0.65204354,5.10794768,0.59884654,0.00000000
-4.39719860,5.80202926,0.20829613,0.04394507,0.64982111,5.12491181,0.59059960,0.00000000
-4.39119560,5.80439233,0.20481714,0.04369724,0.64771087,5.13489110,0.58264308,0.00000000
-4.38519260,5.79987686,0.20145880,0.04335751,0.64579189,5.13775546,0.57510446,0.00000000
-4.37918959,5.78868855,0.19826260,0.04292970,0.64416192,5.13355183,0.56811689,0.00000000
-4.37318659,5.77124845,0.19527164,0.04241971,0.64293816,5.12252786,0.56181953,0.00000000
-4.36718359,5.74820628,0.19253103,0.04183559,0.64225677,5.10514677,0.55635695,0.00000000
-4.36118059,5.72044211,0.19008804,0.04118743,0.64227091,5.08209200,0.55187766,0.00000000
-4.35517759,5.68905564,0.18799188,0.04048719,0.64314746,5.05426081,0.54853149,0.00000000
-4.34917459,5.65534291,0.18629316,0.03974846,0.64506238,5.02274649,0.54646605,0.00000000
-4.34317159,5.62076121,0.18504297,0.03898609,0.64819508,4.98880969,0.54582235,0.00000000
-4.33716858,5.58688347,0.18429168,0.03821578,0.65272188,4.95384002,0.54672968,0.00000000
-4.33116558,5.55534418,0.18408753,0.03745359,0.65880904,4.91930954,0.54930013,0.00000000
-4.32516258,5.52777936,0.18447497,0.03671543,0.66660569,4.88672014,0.55362296,0.00000000
-4.31915958,5.50576333,0.18549296,0.03601655,0.67623695,4.85754738,0.55975913,0.00000000
-4.31315658,5.49074524,0.18717330,0.03537101,0.68779777,4.83318326,0.56773633,0.00000000
-4.30715358,5.48398848,0.18953905,0.03479123,0.70134767,4.81488047,0.57754484,0.00000000
