energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-2.59029515,1.43504001,-0.29875133,0.20751174,-0.03932926,0.99580084,-0.06832653,0.00647737,-0.00416437,0.06661385,-0.07099451,0.02439439,-0.00181823,0.35207536,-0.14913140,0.16878364,-0.07587446,0.00286383,-0.00106014
-2.58429215,1.43804744,-0.26902972,0.21326854,-0.03507289,1.00758767,-0.06049124,0.00650504,-0.00382053,0.06228240,-0.06417650,0.02544303,-0.00161300,0.34477448,-0.13489877,0.16759075,-0.06915438,0.00277293,-0.00095035
-2.57828914,1.44560706,-0.24228487,0.22030239,-0.03152822,1.02133416,-0.05362340,0.00655703,-0.00348064,0.05829078,-0.05796069,0.02658818,-0.00143766,0.33873551,-0.12203112,0.16796654,-0.06286620,0.00269909,-0.00085182
-2.57228614,1.45748485,-0.21863789,0.22855238,-0.02867414,1.03687858,-0.04769840,0.00663048,-0.00314885,0.05464421,-0.05240754,0.02781740,-0.00129064,0.33389724,-0.11061278,0.16994675,-0.05707312,0.00264159,-0.00076492
-2.56628314,1.47330422,-0.19819505,0.23792855,-0.02649532,1.05398123,-0.04269479,0.00672153,-0.00282880,0.05133824,-0.04756765,0.02911502,-0.00117073,0.33016119,-0.10071873,0.17353337,-0.05183122,0.00259938,-0.00068995
-2.56028014,1.49255852,-0.18104732,0.24831352,-0.02498170,1.07233022,-0.03859432,0.00682546,-0.00252354,0.04836002,-0.04348212,0.03046253,-0.00107711,0.32739678,-0.09241392,0.17869411,-0.04718905,0.00257106,-0.00062713
-2.55427714,1.51462655,-0.16727051,0.25956448,-0.02412798,1.09154941,-0.03538194,0.00693691,-0.00223555,0.04568967,-0.04018320,0.03183901,-0.00100931,0.32544724,-0.08575295,0.18536237,-0.04318748,0.00255496,-0.00057660
-2.54827414,1.53879069,-0.15692572,0.27151571,-0.02393289,1.11120795,-0.03304578,0.00705004,-0.00196672,0.04330183,-0.03769495,0.03322169,-0.00096724,0.32413606,-0.08078005,0.19343778,-0.03985981,0.00254924,-0.00053845
-2.54227114,1.56425698,-0.15005993,0.28398143,-0.02439841,1.13083139,-0.03157723,0.00715882,-0.00171832,0.04116719,-0.03603394,0.03458650,-0.00095113,0.32327360,-0.07752906,0.20278719,-0.03723200,0.00255187,-0.00051271
-2.53626813,1.59017653,-0.14670655,0.29675907,-0.02552886,1.14991381,-0.03097081,0.00725720,-0.00149111,0.03925402,-0.03520989,0.03590871,-0.00096152,0.32266371,-0.07602349,0.21324633,-0.03532306,0.00256078,-0.00049934
-2.53026513,1.61566784,-0.14688556,0.30963280,-0.02732990,1.16793090,-0.03122407,0.00733939,-0.00128532,0.03752959,-0.03522617,0.03716357,-0.00099925,0.32211024,-0.07627638,0.22462206,-0.03414548,0.00257385,-0.00049825
-2.52426213,1.63983929,-0.15060329,0.32237751,-0.02980739,1.18435346,-0.03233736,0.00740000,-0.00110073,0.03596143,-0.03608008,0.03832690,-0.00106542,0.32142302,-0.07828992,0.23669532,-0.03370569,0.00258897,-0.00050931
-2.51825913,1.66181149,-0.15785166,0.33476296,-0.03296617,1.19866104,-0.03431344,0.00743431,-0.00093677,0.03451848,-0.03776299,0.03937577,-0.00116136,0.32042335,-0.08205490,0.24922477,-0.03400442,0.00260415,-0.00053231
-2.51225613,1.68073888,-0.16860677,0.34655836,-0.03680879,1.21035550,-0.03715700,0.00743834,-0.00079254,0.03317195,-0.04026024,0.04028899,-0.00128859,0.31894878,-0.08754979,0.26195125,-0.03503709,0.00261747,-0.00056700
-2.50625313,1.69583030,-0.18282698,0.35753707,-0.04133423,1.21897409,-0.04087406,0.00740902,-0.00066689,0.03189608,-0.04355076,0.04104772,-0.00144880,0.31685714,-0.09473951,0.27460284,-0.03679406,0.00262719,-0.00061303
-2.50025013,1.70636806,-0.20045052,0.36748154,-0.04653661,1.22410172,-0.04547119,0.00734427,-0.00055854,0.03066855,-0.04760669,0.04163585,-0.00164380,0.31402963,-0.10357413,0.28690069,-0.03926082,0.00263176,-0.00067001
-2.49424712,1.71172516,-0.22139285,0.37618837,-0.05240399,1.22538229,-0.05095472,0.00724301,-0.00046605,0.02947084,-0.05239276,0.04204043,-0.00187546,0.31037316,-0.11398732,0.29856530,-0.04241818,0.00262983,-0.00073743
-2.48824412,1.71138049,-0.24554393,0.38347339,-0.05891727,1.22252874,-0.05732983,0.00710521,-0.00038796,0.02828828,-0.05786566,0.04225199,-0.00214569,0.30582175,-0.12589490,0.30932333,-0.04624229,0.00262028,-0.00081470
-2.48224112,1.70493156,-0.27276564,0.38917652,-0.06604936,1.21533156,-0.06459962,0.00693181,-0.00032280,0.02711002,-0.06397350,0.04226473,-0.00245635,0.30033714,-0.13919352,0.31891452,-0.05070487,0.00260227,-0.00090112
-2.47623812,1.69210464,-0.30288968,0.39316646,-0.07376453,1.20366561,-0.07276429,0.00672469,-0.00026913,0.02592882,-0.07065531,0.04207668,-0.00280926,0.29390862,-0.15375958,0.32709869,-0.05577332,0.00257517,-0.00099589
-2.47023512,1.67276200,-0.33571620,0.39534490,-0.08201811,1.18749502,-0.08182028,0.00648653,-0.00022559,0.02474077,-0.07784079,0.04168978,-0.00320609,0.28655216,-0.16944869,0.33366239,-0.06141101,0.00253864,-0.00109807
-2.46423212,1.64690608,-0.37101330,0.39565009,-0.09075652,1.16687609,-0.09175964,0.00622073,-0.00019089,0.02354490,-0.08545027,0.04110979,-0.00364835,0.27830889,-0.18609564,0.33842513,-0.06757773,0.00249258,-0.00120663
-2.45822911,1.61468048,-0.40851781,0.39405963,-0.09991771,1.14195786,-0.10256948,0.00593126,-0.00016388,0.02234278,-0.09339505,0.04034622,-0.00413734,0.26924314,-0.20351504,0.34124468,-0.07423027,0.00243713,-0.00132043
-2.45222611,1.57636756,-0.44793728,0.39059229,-0.10943196,1.11298057,-0.11423166,0.00562250,-0.00014350,0.02113809,-0.10157802,0.03941207,-0.00467414,0.25943991,-0.22150281,0.34202143,-0.08132322,0.00237267,-0.00143824
-2.44622311,1.53238267,-0.48895339,0.38530873,-0.11922312,1.08027167,-0.12672274,0.00529908,-0.00012884,0.01993615,-0.10989467,0.03832362,-0.00525957,0.24900211,-0.23983836,0.34070141,-0.08881002,0.00229981,-0.00155873
-2.44022011,1.48326508,-0.53122675,0.37831101,-0.12921014,1.04423957,-0.14001413,0.00496578,-0.00011910,0.01874350,-0.11823457,0.03709999,-0.00589421,0.23804744,-0.25828760,0.33727793,-0.09664416,0.00221933,-0.00168054
-2.43421711,1.42966565,-0.57440304,0.36974073,-0.13930897,1.00536523,-0.15407253,0.00462732,-0.00011361,0.01756753,-0.12648303,0.03576275,-0.00657845,0.22670512,-0.27660675,0.33179165,-0.10478063,0.00213220,-0.00180227
-2.42821411,1.37233149,-0.61812025,0.35977602,-0.14943468,0.96419163,-0.16886054,0.00428829,-0.00011180,0.01641610,-0.13452319,0.03433544,-0.00731246,0.21511254,-0.29454669,0.32432908,-0.11317751,0.00203951,-0.00192251
-2.42221111,1.31208798,-0.66201686,0.34862719,-0.15950374,0.92131142,-0.18433757,0.00395301,-0.00011320,0.01529720,-0.14223834,0.03284302,-0.00809635,0.20341179,-0.31185791,0.31501960,-0.12179760,0.00194248,-0.00203991
-2.41620810,1.24981861,-0.70574070,0.33653116,-0.16943634,0.87735311,-0.20046088,0.00362543,-0.00011746,0.01421874,-0.14951432,0.03131126,-0.00893018,0.19174630,-0.32829579,0.30403103,-0.13061013,0.00184239,-0.00215318
-2.41020510,1.18644312,-0.74895795,0.32374511,-0.17915871,0.83296607,-0.21718679,0.00330907,-0.00012429,0.01318825,-0.15624211,0.02976618,-0.00981411,0.18025749,-0.34362601,0.29156401,-0.13959237,0.00174059,-0.00226112
-2.40420210,1.12289457,-0.79136217,0.31053910,-0.18860520,0.78880485,-0.23447182,0.00300697,-0.00013346,0.01221273,-0.16232030,0.02823344,-0.01074849,0.16908165,-0.35762999,0.27784535,-0.14873113,0.00163840,-0.00236269
-2.39819910,1.06009622,-0.83268262,0.29718840,-0.19772024,0.74551329,-0.25227403,0.00272165,-0.00014480,0.01129850,-0.16765749,0.02673768,-0.01173402,0.15834700,-0.37011007,0.26312078,-0.15802391,0.00153714,-0.00245703
-2.39219610,0.99893872,-0.87269178,0.28396541,-0.20645980,0.70370900,-0.27055407,0.00245509,-0.00015821,0.01045106,-0.17217449,0.02530200,-0.01277182,0.14817097,-0.38089419,0.24764726,-0.16747978,0.00143808,-0.00254345
-2.38619310,0.94025855,-0.91121145,0.27113179,-0.21479248,0.66396856,-0.28927616,0.00220876,-0.00017358,0.00967507,-0.17580619,0.02394737,-0.01386356,0.13865794,-0.38984001,0.23168522,-0.17711972,0.00134239,-0.00262149
-2.38019010,0.88481843,-0.94811717,0.25893087,-0.22270012,0.62681421,-0.30840880,0.00198360,-0.00019085,0.00897423,-0.17850307,0.02269216,-0.01501154,0.12989722,-0.39683829,0.21549120,-0.18697654,0.00125112,-0.00269094
-2.37418709,0.83329037,-0.98334063,0.24758082,-0.23017784,0.59270234,-0.32792508,0.00178008,-0.00020997,0.00835133,-0.18023232,0.02155171,-0.01621873,0.12196153,-0.40181525,0.19931087,-0.19709408,0.00116521,-0.00275180
-2.36818409,0.78624184,-1.01686992,0.23726869,-0.23723349,0.56201417,-0.34780261,0.00159822,-0.00023089,0.00780822,-0.18097845,0.02053801,-0.01748875,0.11490599,-0.40473406,0.18337301,-0.20752578,0.00108542,-0.00280430
-2.36218109,0.74412583,-1.04874739,0.22814574,-0.24388660,0.53504919,-0.36802300,0.00143765,-0.00025356,0.00734586,-0.18074345,0.01965948,-0.01882578,0.10876751,-0.40559523,0.16788444,-0.21833267,0.00101235,-0.00284892
-2.35617809,0.70727478,-1.07906509,0.22032399,-0.25016681,0.51202125,-0.38857074,0.00129766,-0.00027796,0.00696437,-0.17954647,0.01892082,-0.02023441,0.10356480,-0.40443599,0.15302609,-0.22958061,0.00094645,-0.00288631
-2.35017509,0.67589883,-1.10795797,0.21387443,-0.25611179,0.49305776,-0.40943165,0.00117725,-0.00030404,0.00666313,-0.17742299,0.01832299,-0.02171943,0.09929881,-0.40132862,0.13895030,-0.24133691,0.00088796,-0.00291729
-2.34417209,0.65008813,-1.13559484,0.20882654,-0.26176486,0.47820176,-0.43059072,0.00107517,-0.00033179,0.00644087,-0.17442359,0.01786334,-0.02328550,0.09595377,-0.39637791,0.12577940,-0.25366652,0.00083697,-0.00294284
-2.33816908,0.62981930,-1.16216757,0.20516954,-0.26717225,0.46741680,-0.45202954,0.00099001,-0.00036122,0.00629578,-0.17061240,0.01753579,-0.02493674,0.09349859,-0.38971778,0.11360540,-0.26662773,0.00079340,-0.00296399
-2.33216608,0.61496527,-1.18787878,0.20285498,-0.27238024,0.46059436,-0.47372337,0.00092021,-0.00039237,0.00622569,-0.16606508,0.01733116,-0.02667632,0.09188881,-0.38150716,0.10249083,-0.28026760,0.00075705,-0.00298183
-2.32616308,0.60530841,-1.21292856,0.20180055,-0.27743231,0.45756344,-0.49563783,0.00086414,-0.00042536,0.00622813,-0.16086672,0.01723757,-0.02850593,0.09106879,-0.37192546,0.09247048,-0.29461739,0.00072754,-0.00299745
-2.32016008,0.60055587,-1.23750087,0.20189514,-0.28236624,0.45810175,-0.51772566,0.00082014,-0.00046037,0.00630053,-0.15510945,0.01724091,-0.03042524,0.09097422,-0.36116756,0.08355398,-0.30968809,0.00070443,-0.00301187
-2.31415708,0.60035656,-1.26175014,0.20300461,-0.28721164,0.46194802,-0.53992342,0.00078653,-0.00049773,0.00644036,-0.14889004,0.01732541,-0.03243141,0.09153476,-0.34943877,0.07572885,-0.32546631,0.00068717,-0.00302599
-2.30815408,0.60431893,-1.28578883,0.20497816,-0.29198760,0.46881472,-0.56214858,0.00076172,-0.00053791,0.00664518,-0.14230744,0.01747419,-0.03451855,0.09267679,-0.33694972,0.06896405,-0.34191084,0.00067515,-0.00304059
-2.30215108,0.61202846,-1.30967667,0.20765493,-0.29670104,0.47840050,-0.58429712,0.00074415,-0.00058156,0.00691283,-0.13546043,0.01766987,-0.03667734,0.09432600,-0.32391153,0.06321361,-0.35894997,0.00066773,-0.00305623
-2.29614807,0.62306417,-1.33341205,0.21087059,-0.30134545,0.49040188,-0.60624187,0.00073240,-0.00062959,0.00724143,-0.12844540,0.01789517,-0.03889472,0.09640988,-0.31053133,0.05842032,-0.37647996,0.00066427,-0.00307326
-2.29014507,0.63701330,-1.35692643,0.21446350,-0.30590041,0.50452329,-0.62783191,0.00072517,-0.00068319,0.00762942,-0.12135439,0.01813344,-0.04115367,0.09885987,-0.29700837,0.05451922,-0.39436475,0.00066412,-0.00309179
-2.28414207,0.65348340,-1.38008207,0.21828025,-0.31033175,0.52048524,-0.64889306,0.00072134,-0.00074388,0.00807561,-0.11427329,0.01836918,-0.04343326,0.10161313,-0.28353069,0.05144088,-0.41243702,0.00066668,-0.00311169
-2.27813907,0.67211129,-1.40267345,0.22218037,-0.31459245,0.53802999,-0.66922979,0.00071993,-0.00081354,0.00857904,-0.10728052,0.01858847,-0.04570884,0.10461384,-0.27027265,0.04911416,-0.43050077,0.00067136,-0.00313255
-2.27213607,0.69256860,-1.42443265,0.22603997,-0.31862437,0.55692456,-0.68862855,0.00072020,-0.00089449,0.00913897,-0.10044589,0.01877931,-0.04795236,0.10781398,-0.25739321,0.04746862,-0.44833546,0.00067768,-0.00315374
-2.26613307,0.71456369,-1.44503866,0.22975412,-0.32236054,0.57696103,-0.70686258,0.00072157,-0.00098948,0.00975468,-0.09382994,0.01893185,-0.05013309,0.11117361,-0.24503504,0.04643642,-0.46570147,0.00068518,-0.00317443
-2.26013007,0.73783999,-1.46413030,0.23323816,-0.32572818,0.59795401,-0.72369813,0.00072372,-0.00110174,0.01042534,-0.08748361,0.01903857,-0.05221829,0.11466055,-0.23332445,0.04595371,-0.48234692,0.00069348,-0.00319358
-2.25412706,0.76217117,-1.48132256,0.23642762,-0.32865222,0.61973587,-0.73890204,0.00072653,-0.00123499,0.01114978,-0.08144823,0.01909426,-0.05417426,0.11824962,-0.22237198,0.04596160,-0.49801563,0.00070229,-0.00321006
-2.24812406,0.78735358,-1.49622540,0.23927722,-0.33105920,0.64214980,-0.75225030,0.00073015,-0.00139340,0.01192632,-0.07575587,0.01909598,-0.05596742,0.12192146,-0.21227367,0.04640678,-0.51245569,0.00071135,-0.00322264
-2.24212106,0.81319676,-1.50846455,0.24175872,-0.33288137,0.66504157,-0.76353752,0.00073496,-0.00158163,0.01275252,-0.07042997,0.01904289,-0.05756549,0.12566108,-0.20311277,0.04724170,-0.52542862,0.00072048,-0.00323007
-2.23611806,0.83951271,-1.51770305,0.24385813,-0.33406087,0.68825052,-0.77258673,0.00074161,-0.00180469,0.01362501,-0.06548618,0.01893599,-0.05893870,0.12945618,-0.19496179,0.04842470,-0.53671843,0.00072952,-0.00323115
-2.23011506,0.86610520,-1.52366262,0.24557240,-0.33455375,0.71160061,-0.77925926,0.00075104,-0.00206794,0.01453935,-0.06093338,0.01877786,-0.06006103,0.13329549,-0.18788458,0.04991985,-0.54614027,0.00073837,-0.00322479
-2.22411206,0.89275968,-1.52614375,0.24690580,-0.33433359,0.73489233,-0.78346409,0.00076446,-0.00237691,0.01548989,-0.05677488,0.01857228,-0.06091128,0.13716718,-0.18193847,0.05169685,-0.55354821,0.00074693,-0.00321005
-2.21810905,0.91923517,-1.52504326,0.24786644,-0.33339461,0.75789617,-0.78516631,0.00078339,-0.00273722,0.01646976,-0.05300950,0.01832389,-0.06147407,0.14105763,-0.17717599,0.05373096,-0.55884176,0.00075511,-0.00318619
-2.21210605,0.94525859,-1.52036853,0.24846301,-0.33175405,0.78034841,-0.78439416,0.00080970,-0.00315435,0.01747091,-0.04963282,0.01803785,-0.06174055,0.14495045,-0.17364630,0.05600302,-0.56197069,0.00076282,-0.00315275
-2.20610305,0.97052249,-1.51224723,0.24870209,-0.32945362,0.80194963,-0.78124427,0.00084559,-0.00363348,0.01848420,-0.04663824,0.01771946,-0.06170895,0.14882609,-0.17139594,0.05849964,-0.56293791,0.00076997,-0.00310951
-2.20010005,0.99468649,-1.50093207,0.24858621,-0.32655998,0.82236651,-0.77588466,0.00089361,-0.00417926,0.01949969,-0.04401790,0.01737395,-0.06138483,0.15266201,-0.17046891,0.06121361,-0.56180023,0.00077643,-0.00305659
-2.19409705,1.01738259,-1.48680003,0.24811266,-0.32316417,0.84123679,-0.76855528,0.00095673,-0.00479553,0.02050683,-0.04176352,0.01700617,-0.06078095,0.15643334,-0.17090609,0.06414443,-0.55866676,0.00078207,-0.00299440
-2.18809405,1.03822440,-1.47034576,0.24727334,-0.31937985,0.85817757,-0.75956583,0.00103828,-0.00548510,0.02149495,-0.03986690,0.01662047,-0.05991694,0.16011418,-0.17274378,0.06729906,-0.55369520,0.00078671,-0.00292365
-2.18209105,1.05681967,-1.45216945,0.24605533,-0.31534055,0.87279645,-0.74929086,0.00114199,-0.00624943,0.02245361,-0.03832035,0.01622059,-0.05881867,0.16367935,-0.17601163,0.07069267,-0.54708592,0.00079019,-0.00284529
-2.17608804,1.07278574,-1.43295936,0.24444248,-0.31119589,0.88470508,-0.73816207,0.00127201,-0.00708846,0.02337311,-0.03711679,0.01580965,-0.05751729,0.16710649,-0.18072996,0.07434949,-0.53907431,0.00079231,-0.00276056
-2.17008504,1.08576672,-1.41346982,0.24241744,-0.30710689,0.89353435,-0.72665814,0.00143282,-0.00800029,0.02424496,-0.03624966,0.01539012,-0.05604812,0.17037837,-0.18690663,0.07830346,-0.52992155,0.00079288,-0.00267086
-2.16408204,1.09545157,-1.39449541,0.23996433,-0.30324065,0.89895046,-0.71529214,0.00162925,-0.00898104,0.02506238,-0.03571265,0.01496400,-0.05444940,0.17348523,-0.19453364,0.08259870,-0.51990441,0.00079170,-0.00257773
-2.15807904,1.10159173,-1.37684263,0.23707155,-0.29976454,0.90067072,-0.70459713,0.00186639,-0.01002469,0.02582064,-0.03549931,0.01453284,-0.05276087,0.17642694,-0.20358375,0.08728958,-0.50930455,0.00078863,-0.00248281
-2.15207604,1.10401728,-1.36130018,0.23373464,-0.29684015,0.89847847,-0.69511028,0.00214949,-0.01112298,0.02651748,-0.03560244,0.01409799,-0.05102238,0.17921478,-0.21400731,0.09244040,-0.49839773,0.00078352,-0.00238774
-2.14607304,1.10265022,-1.34860912,0.22995881,-0.29461724,0.89223583,-0.68735610,0.00248387,-0.01226539,0.02715330,-0.03601351,0.01366069,-0.04927254,0.18187260,-0.22572953,0.09812432,-0.48744370,0.00077627,-0.00229413
-2.14007004,1.09751419,-1.33943436,0.22576107,-0.29322810,0.88189374,-0.68182936,0.00287475,-0.01343926,0.02773126,-0.03672197,0.01322227,-0.04754743,0.18443731,-0.23864850,0.10442177,-0.47667704,0.00076685,-0.00220349
-2.13406703,1.08873948,-1.33433874,0.22117159,-0.29278237,0.86749845,-0.67897837,0.00332706,-0.01462990,0.02825723,-0.03771466,0.01278423,-0.04587952,0.18695840,-0.25263410,0.11141805,-0.46629959,0.00075528,-0.00211718
-2.12806403,1.07656315,-1.33376070,0.21623435,-0.29336271,0.84919425,-0.67918925,0.00384528,-0.01582083,0.02873962,-0.03897522,0.01234841,-0.04429677,0.18949665,-0.26752800,0.11920016,-0.45647470,0.00074162,-0.00203636
-2.12206103,1.06132380,-1.33799678,0.21100675,-0.29502149,0.82722186,-0.68277170,0.00443315,-0.01699420,0.02918899,-0.04048365,0.01191702,-0.04282199,0.19212179,-0.28314481,0.12785304,-0.44732363,0.00072602,-0.00196199
-2.11605803,1.04345114,-1.34718952,0.20555843,-0.29777868,0.80191293,-0.68994701,0.00509348,-0.01813112,0.02961754,-0.04221601,0.01149264,-0.04147240,0.19490934,-0.29927455,0.13745508,-0.43892427,0.00070869,-0.00189475
-2.11005503,1.02345098,-1.36132132,0.19996915,-0.30162096,0.77368054,-0.70083856,0.00582786,-0.01921219,0.03003856,-0.04414428,0.01107823,-0.04025960,0.19793663,-0.31568627,0.14807326,-0.43131204,0.00068987,-0.00183508
-2.10405203,1.00188612,-1.38021462,0.19432600,-0.30650230,0.74300645,-0.71546554,0.00663642,-0.02021805,0.03046565,-0.04623640,0.01067704,-0.03918961,0.20127835,-0.33213286,0.15975801,-0.42448308,0.00066986,-0.00178315
-2.09804902,0.97935442,-1.40353819,0.18871992,-0.31234572,0.71042566,-0.73373983,0.00751762,-0.02112993,0.03091198,-0.04845655,0.01029254,-0.03826335,0.20500167,-0.34835683,0.17253801,-0.41839929,0.00064900,-0.00173890
-2.09204602,0.95646498,-1.43081936,0.18324198,-0.31904652,0.67650909,-0.75546654,0.00846798,-0.02193026,0.03138950,-0.05076558,0.00992827,-0.03747717,0.20916136,-0.36409691,0.18641533,-0.41299501,0.00062765,-0.00170201
-2.08604302,0.93381397,-1.46146158,0.17797946,-0.32647646,0.64184532,-0.78034807,0.00948198,-0.02260320,0.03190824,-0.05312162,0.00958769,-0.03682362,0.21379524,-0.37909513,0.20136104,-0.40818492,0.00060616,-0.00167200
-2.08004002,0.91196140,-1.49476653,0.17301212,-0.33448903,0.60702238,-0.80799163,0.01055190,-0.02313520,0.03247562,-0.05548091,0.00927408,-0.03629235,0.21892005,-0.39310421,0.21731171,-0.40387256,0.00058489,-0.00164821
-2.07403702,0.89141007,-1.52995982,0.16840877,-0.34292541,0.57261030,-0.83792012,0.01166784,-0.02351544,0.03309591,-0.05779872,0.00899039,-0.03587103,0.22452839,-0.40589489,0.23416709,-0.39995915,0.00056418,-0.00162988
-2.06803402,0.87258794,-1.56621915,0.16422456,-0.35162087,0.53914551,-0.86958585,0.01281768,-0.02373621,0.03376989,-0.06003036,0.00873912,-0.03554632,0.23058666,-0.41726285,0.25178911,-0.39635202,0.00054432,-0.00161615
-2.06203102,0.85583501,-1.60270371,0.16049892,-0.36041137,0.50711760,-0.90238679,0.01398730,-0.02379317,0.03449471,-0.06213231,0.00852228,-0.03530481,0.23703441,-0.42703501,0.27000251,-0.39297227,0.00052558,-0.00160616
-2.05602801,0.84139519,-1.63858371,0.15725463,-0.36914003,0.47695903,-0.93568461,0.01516072,-0.02368551,0.03526388,-0.06406332,0.00834134,-0.03513383,0.24378519,-0.43507492,0.28859715,-0.38976123,0.00050817,-0.00159903
-2.05002501,0.82941389,-1.67306858,0.15449771,-0.37766316,0.44903823,-0.96882397,0.01632046,-0.02341597,0.03606760,-0.06578555,0.00819724,-0.03502219,0.25072896,-0.44128700,0.30733217,-0.38668526,0.00049224,-0.00159394
-2.04402201,0.81994119,-1.70543293,0.15221852,-0.38585559,0.42365612,-1.00115228,0.01744790,-0.02299074,0.03689327,-0.06726557,0.00809045,-0.03496071,0.25773605,-0.44561942,0.32594170,-0.38373878,0.00047791,-0.00159016
-2.03801901,0.81294056,-1.73503908,0.15039377,-0.39361503,0.40104613,-1.03203908,0.01852380,-0.02241925,0.03772618,-0.06847536,0.00802109,-0.03494267,0.26466253,-0.44806562,0.34414229,-0.38094523,0.00046522,-0.00158706
-2.03201601,0.80830247,-1.76135530,0.14898955,-0.40086535,0.38137749,-1.06089449,0.01952876,-0.02171385,0.03855041,-0.06939307,0.00798905,-0.03496393,0.27135683,-0.44866435,0.36164158,-0.37835600,0.00045419,-0.00158412
-2.02601301,0.80586222,-1.78396926,0.14796503,-0.40755846,0.36476133,-1.08718573,0.02044386,-0.02088935,0.03934990,-0.07000374,0.00799416,-0.03502298,0.27766731,-0.44749824,0.37814795,-0.37604739,0.00044480,-0.00158098
-2.02001001,0.80542092,-1.80259594,0.14727682,-0.41367494,0.35125924,-1.11045129,0.02125119,-0.01996257,0.04010950,-0.07029967,0.00803639,-0.03512076,0.28345043,-0.44469104,0.39338081,-0.37411577,0.00043698,-0.00157740
-2.01400700,0.80676840,-1.81708015,0.14688367,-0.41922317,0.34089355,-1.13031211,0.02193447,-0.01895180,0.04081618,-0.07028076,0.00811605,-0.03526029,0.28857922,-0.44040359,0.40708097,-0.37267119,0.00043066,-0.00157328
-2.00800400,0.80970688,-1.82739352,0.14675126,-0.42423725,0.33365877,-1.14647932,0.02247956,-0.01787619,0.04146014,-0.06995446,0.00823400,-0.03544622,0.29295146,-0.43482884,0.41902068,-0.37182987,0.00042578,-0.00156863
-2.00200100,0.81407404,-1.83362634,0.14685689,-0.42877369,0.32953346,-1.15875837,0.02287499,-0.01675524,0.04203581,-0.06933566,0.00839179,-0.03568424,0.29649736,-0.42818596,0.42901281,-0.37170599,0.00042227,-0.00156357
-1.99599800,0.81976419,-1.83597488,0.14719379,-0.43290710,0.32849187,-1.16704948,0.02311231,-0.01560824,0.04254278,-0.06844627,0.00859184,-0.03598040,0.29918620,-0.42071395,0.43691877,-0.37240317,0.00042009,-0.00155828
-1.98999500,0.82674654,-1.83472486,0.14777481,-0.43672518,0.33051484,-1.17134449,0.02318645,-0.01445374,0.04298647,-0.06731459,0.00883756,-0.03634046,0.30103166,-0.41266490,0.44265461,-0.37400617,0.00041923,-0.00155303
-1.98399200,0.83507953,-1.83023212,0.14863533,-0.44032318,0.33559920,-1.17172035,0.02309586,-0.01330916,0.04337856,-0.06597463,0.00913340,-0.03676920,0.30209545,-0.40429722,0.44619519,-0.37657339,0.00041970,-0.00154808
-1.97798899,0.84492044,-1.82290149,0.14983524,-0.44379828,0.34376548,-1.16832984,0.02284260,-0.01219039,0.04373720,-0.06446510,0.00948485,-0.03726981,0.30248912,-0.39586903,0.44757600,-0.38013037,0.00042159,-0.00154370
-1.97198599,0.85652981,-1.81316493,0.15145980,-0.44724407,0.35506344,-1.16138997,0.02243224,-0.01111154,0.04408687,-0.06282848,0.00989840,-0.03784335,0.30237381,-0.38763194,0.44689256,-0.38466493,0.00042499,-0.00154015
-1.96598299,0.87027052,-1.80146019,0.15361944,-0.45074542,0.36957526,-1.15116877,0.02187370,-0.01008469,0.04445796,-0.06110983,0.01038147,-0.03848834,0.30195801,-0.37982538,0.44429751,-0.39012399,0.00043008,-0.00153760
-1.95997999,0.88660136,-1.78821091,0.15644835,-0.45437416,0.38741635,-1.13797129,0.02117894,-0.00911984,0.04488608,-0.05935566,0.01094217,-0.03920049,0.30149318,-0.37267163,0.43999532,-0.39641253,0.00043705,-0.00153620
-1.95397699,0.90606562,-1.77380913,0.16010201,-0.45818549,0.40873369,-1.12212543,0.02036250,-0.00822481,0.04541109,-0.05761278,0.01158913,-0.03997257,0.30126761,-0.36637168,0.43423501,-0.40339457,0.00044615,-0.00153599
-1.94797399,0.92927500,-1.75860092,0.16475365,-0.46221558,0.43370207,-1.10396836,0.01944105,-0.00740533,0.04607586,-0.05592711,0.01233125,-0.04079444,0.30159853,-0.36110183,0.42730114,-0.41089622,0.00045765,-0.00153693
-1.94197099,0.95688975,-1.74287579,0.17058985,-0.46648017,0.46251816,-1.08383427,0.01843285,-0.00666507,0.04692492,-0.05434263,0.01317734,-0.04165323,0.30282276,-0.35701115,0.41950352,-0.41871078,0.00047182,-0.00153889
-1.93596798,0.98959570,-1.72685990,0.17780532,-0.47097436,0.49539309,-1.06204377,0.01735712,-0.00600585,0.04800284,-0.05290031,0.01413582,-0.04253367,0.30528643,-0.35421979,0.41116607,-0.42660541,0.00048896,-0.00154166
-1.92996498,1.02807935,-1.71071344,0.18659710,-0.47567340,0.53254359,-1.03889553,0.01623350,-0.00542778,0.04935269,-0.05163723,0.01521440,-0.04341856,0.30933383,-0.35281786,0.40261539,-0.43432931,0.00050935,-0.00154495
