energy_ev,total_up,Rh_p_up,Rh_d_up,Sb_p_up,Sb_d_up,Te_p_up,Te_d_up
-5.74187094,3.01830136,1.34150489,2.31463993,0.80841647,0.03590503,0.12451359,0.00000000
-5.73586793,2.95073023,1.31618832,2.25770090,0.79784837,0.03502163,0.12313212,0.00000000
-5.72986493,2.88110977,1.29194779,2.19861654,0.78628552,0.03407797,0.12242500,0.00000000
-5.72386193,2.80935018,1.26846789,2.13745334,0.77356512,0.03307592,0.12232511,0.00000000
-5.71785893,2.73543040,1.24546192,2.07432776,0.75957053,0.03201825,0.12276148,0.00000000
-5.71185593,2.65940168,1.22267263,2.00940837,0.74423437,0.03090859,0.12365911,0.00000000
-5.70585293,2.58138848,1.19987183,1.94291616,0.72753976,0.02975147,0.12493876,0.00000000
-5.69984992,2.50158657,1.17685913,1.87512271,0.70951965,0.02855225,0.12651695,0.00000000
-5.69384692,2.42025859,1.15346019,1.80634647,0.69025446,0.02731707,0.12830620,0.00000000
-5.68784392,2.33772719,1.12952481,1.73694713,0.66986810,0.02605272,0.13021565,0.00000000
-5.68184092,2.25436635,1.10492511,1.66731830,0.64852269,0.02476656,0.13215200,0.00000000
-5.67583792,2.17059113,1.07955407,1.59787902,0.62641219,0.02346632,0.13402073,0.00000000
-5.66983492,2.08684652,1.05332467,1.52906420,0.60375536,0.02215998,0.13572782,0.00000000
-5.66383192,2.00359601,1.02616950,1.46131481,0.58078827,0.02085559,0.13718159,0.00000000
-5.65782891,1.92131034,0.99804109,1.39506800,0.55775677,0.01956108,0.13829484,0.00000000
-5.65182591,1.84045700,0.96891278,1.33074780,0.53490927,0.01828416,0.13898710,0.00000000
-5.64582291,1.76149099,0.93878000,1.26875680,0.51249002,0.01703210,0.13918682,0.00000000
-5.63981991,1.68484707,0.90766182,1.20946911,0.49073315,0.01581165,0.13883351,0.00000000
-5.63381691,1.61093372,0.87560251,1.15322482,0.46985768,0.01462891,0.13787962,0.00000000
-5.62781391,1.54012891,0.84267291,1.10032615,0.45006356,0.01348930,0.13629204,0.00000000
-5.62181091,1.47277756,0.80897129,1.05103523,0.43152874,0.01239744,0.13405326,0.00000000
-5.61580790,1.40919039,0.77462357,1.00557340,0.41440728,0.01135719,0.13116193,0.00000000
-5.60980490,1.34964402,0.73978263,0.96412179,0.39882840,0.01037162,0.12763293,0.00000000
-5.60380190,1.29438175,0.70462671,0.92682290,0.38489631,0.00944307,0.12349691,0.00000000
-5.59779890,1.24361475,0.66935666,0.89378275,0.37269061,0.00857316,0.11879922,0.00000000
-5.59179590,1.19752317,0.63419224,0.86507338,0.36226715,0.00776286,0.11359839,0.00000000
-5.58579290,1.15625685,0.59936745,0.84073514,0.35365914,0.00701260,0.10796423,0.00000000
-5.57978989,1.11993536,0.56512510,0.82077868,0.34687826,0.00632231,0.10197552,0.00000000
-5.57378689,1.08864722,0.53171088,0.80518629,0.34191572,0.00569153,0.09571760,0.00000000
-5.56778389,1.06244827,0.49936710,0.79391244,0.33874310,0.00511946,0.08927977,0.00000000
-5.56178089,1.04135923,0.46832648,0.78688372,0.33731300,0.00460511,0.08275277,0.00000000
-5.55577789,1.02536274,0.43880627,0.78399798,0.33755930,0.00414732,0.07622642,0.00000000
-5.54977489,1.01440021,0.41100301,0.78512311,0.33939734,0.00374489,0.06978745,0.00000000
-5.54377189,1.00836881,0.38508816,0.79009568,0.34272384,0.00339661,0.06351771,0.00000000
-5.53776888,1.00711916,0.36120477,0.79871977,0.34741690,0.00310136,0.05749273,0.00000000
-5.53176588,1.01045411,0.33946547,0.81076644,0.35333607,0.00285820,0.05178072,0.00000000
-5.52576288,1.01812921,0.31995177,0.82597416,0.36032274,0.00266639,0.04644203,0.00000000
-5.51975988,1.02985496,0.30271461,0.84405059,0.36820104,0.00252549,0.04152896,0.00000000
-5.51375688,1.04530142,0.28777630,0.86467602,0.37677926,0.00243539,0.03708606,0.00000000
-5.50775388,1.06410505,0.27513352,0.88750851,0.38585205,0.00239637,0.03315064,0.00000000
-5.50175088,1.08587785,0.26476128,0.91219086,0.39520342,0.00240917,0.02975365,0.00000000
-5.49574787,1.11021850,0.25661763,0.93835926,0.40461051,0.00247498,0.02692062,0.00000000
-5.48974487,1.13672511,0.25064872,0.96565320,0.41384817,0.00259545,0.02467280,0.00000000
-5.48374187,1.16500889,0.24679403,0.99372641,0.42269412,0.00277274,0.02302820,0.00000000
-5.47773887,1.19470809,0.24499136,1.02225807,0.43093462,0.00300941,0.02200256,0.00000000
-5.47173587,1.22550127,0.24518136,1.05096362,0.43837040,0.00330844,0.02161020,0.00000000
-5.46573287,1.25711899,0.24731121,1.07960448,0.44482252,0.00367309,0.02186454,0.00000000
-5.45972986,1.28935300,0.25133733,1.10799587,0.45013789,0.00410678,0.02277840,0.00000000
-5.45372686,1.32206214,0.25722677,1.13601203,0.45419415,0.00461298,0.02436394,0.00000000
-5.44772386,1.35517408,0.26495730,1.16358821,0.45690363,0.00519496,0.02663227,0.00000000
-5.44172086,1.38868266,0.27451607,1.19071894,0.45821603,0.00585560,0.02959271,0.00000000
-5.43571786,1.42264036,0.28589687,1.21745246,0.45811975,0.00659716,0.03325179,0.00000000
-5.42971486,1.45714604,0.29909614,1.24388118,0.45664160,0.00742098,0.03761188,0.00000000
-5.42371186,1.49232842,0.31410794,1.27012852,0.45384496,0.00832720,0.04266978,0.00000000
-5.41770885,1.52832593,0.33091806,1.29633265,0.44982636,0.00931454,0.04841508,0.00000000
-5.41170585,1.56526387,0.34949786,1.32262799,0.44471056,0.01037998,0.05482856,0.00000000
-5.40570285,1.60323044,0.36979797,1.34912534,0.43864456,0.01151859,0.06188068,0.00000000
-5.39969985,1.64225273,0.39174247,1.37589198,0.43179062,0.01272330,0.06953030,0.00000000
-5.39369685,1.68227448,0.41522398,1.40293295,0.42431877,0.01398484,0.07772366,0.00000000
-5.38769385,1.72313714,0.44010000,1.43017475,0.41639919,0.01529161,0.08639383,0.00000000
-5.38169085,1.76456559,0.46619090,1.45745272,0.40819487,0.01662982,0.09546064,0.00000000
-5.37568784,1.80615981,0.49327990,1.48450309,0.39985493,0.01798354,0.10483119,0.00000000
-5.36968484,1.84739349,0.52111511,1.51096062,0.39150897,0.01933497,0.11440095,0.00000000
-5.36368184,1.88762008,0.54941379,1.53636212,0.38326269,0.02066474,0.12405547,0.00000000
-5.35767884,1.92608641,0.57786860,1.56015623,0.37519507,0.02195237,0.13367268,0.00000000
-5.35167584,1.96195358,0.60615572,1.58171910,0.36735717,0.02317670,0.14312569,0.00000000
-5.34567284,1.99432427,0.63394444,1.60037548,0.35977248,0.02431650,0.15228602,0.00000000
-5.33966983,2.02227541,0.66090763,1.61542418,0.35243891,0.02535108,0.16102715,0.00000000
-5.33366683,2.04489439,0.68673269,1.62616682,0.34533208,0.02626086,0.16922814,0.00000000
-5.32766383,2.06131730,0.71113219,1.63193845,0.33840968,0.02702805,0.17677729,0.00000000
-5.32166083,2.07076699,0.73385361,1.63213829,0.33161670,0.02763721,0.18357555,0.00000000
-5.31565783,2.07258919,0.75468762,1.62625934,0.32489100,0.02807582,0.18953959,0.00000000
-5.30965483,2.06628457,0.77347433,1.61391498,0.31816905,0.02833467,0.19460433,0.00000000
-5.30365183,2.05153527,0.79010711,1.59486154,0.31139133,0.02840830,0.19872479,0.00000000
-5.29764882,2.02822447,0.80453377,1.56901536,0.30450725,0.02829514,0.20187725,0.00000000
-5.29164582,1.99644800,0.81675498,1.53646385,0.29747915,0.02799770,0.20405955,0.00000000
-5.28564282,1.95651757,0.82682018,1.49746979,0.29028546,0.02752248,0.20529058,0.00000000
-5.27963982,1.90895557,0.83482112,1.45246884,0.28292258,0.02687982,0.20560905,0.00000000
-5.27363682,1.85448175,0.84088362,1.40206057,0.27540576,0.02608365,0.20507154,0.00000000
-5.26763382,1.79399274,0.84515818,1.34699329,0.26776887,0.02515104,0.20374993,0.00000000
-5.26163082,1.72853547,0.84781004,1.28814381,0.26006315,0.02410172,0.20172852,0.00000000
-5.25562781,1.65927594,0.84900949,1.22649289,0.25235518,0.02295754,0.19910082,0.00000000
-5.24962481,1.58746489,0.84892310,1.16309769,0.24472419,0.02174180,0.19596629,0.00000000
-5.24362181,1.51440201,0.84770661,1.09906239,0.23725893,0.02047867,0.19242721,0.00000000
-5.23761881,1.44140016,0.84549979,1.03550822,0.23005437,0.01919252,0.18858577,0.00000000
-5.23161581,1.36975112,0.84242379,0.97354396,0.22320834,0.01790733,0.18454158,0.00000000
-5.22561281,1.30069392,0.83858100,0.91423804,0.21681825,0.01664608,0.18038963,0.00000000
-5.21960980,1.23538678,0.83405748,0.85859290,0.21097817,0.01543028,0.17621879,0.00000000
-5.21360680,1.17488329,0.82892746,0.80752243,0.20577614,0.01427955,0.17211087,0.00000000
-5.20760380,1.12011304,0.82325969,0.76183281,0.20129199,0.01321120,0.16814011,0.00000000
-5.20160080,1.07186700,0.81712487,0.72220698,0.19759543,0.01224006,0.16437321,0.00000000
-5.19559780,1.03078730,0.81060341,0.68919303,0.19474461,0.01137819,0.16086959,0.00000000
-5.18959480,0.99736125,0.80379293,0.66319621,0.19278500,0.01063490,0.15768198,0.00000000
-5.18359180,0.97191906,0.79681451,0.64447467,0.19174852,0.01001661,0.15485702,0.00000000
-5.17758879,0.95463499,0.78981716,0.63313864,0.19165293,0.00952700,0.15243590,0.00000000
-5.17158579,0.94553123,0.78297992,0.62915285,0.19250145,0.00916707,0.15045484,0.00000000
-5.16558279,0.94448442,0.77651114,0.63234207,0.19428252,0.00893531,0.14894541,0.00000000
-5.15957979,0.95123427,0.77064483,0.64239951,0.19696975,0.00882792,0.14793458,0.00000000
-5.15357679,0.96539427,0.76563411,0.65889803,0.20052205,0.00883905,0.14744444,0.00000000
-5.14757379,0.98646436,0.76174197,0.68130397,0.20488408,0.00896110,0.14749179,0.00000000
-5.14157079,1.01384545,0.75922998,0.70899351,0.20998688,0.00918500,0.14808743,0.00000000
-5.13556778,1.04685605,0.75834534,0.74127141,0.21574896,0.00950056,0.14923536,0.00000000
-5.12956478,1.08475081,0.75930733,0.77739190,0.22207777,0.00989680,0.15093196,0.00000000
-5.12356178,1.12674111,0.76229395,0.81658151,0.22887160,0.01036230,0.15316530,0.00000000
-5.11755878,1.17201752,0.76742954,0.85806340,0.23602202,0.01088557,0.15591457,0.00000000
-5.11155578,1.21977388,0.77477442,0.90108275,0.24341676,0.01145541,0.15914991,0.00000000
-5.10555278,1.26923264,0.78431722,0.94493244,0.25094297,0.01206129,0.16283257,0.00000000
-5.09954977,1.31967069,0.79597050,0.98897843,0.25849090,0.01269363,0.16691556,0.00000000
-5.09354677,1.37044510,0.80957014,1.03268382,0.26595765,0.01334419,0.17134477,0.00000000
-5.08754377,1.42101761,0.82487867,1.07563068,0.27325105,0.01400633,0.17606056,0.00000000
-5.08154077,1.47097693,0.84159245,1.11753858,0.28029333,0.01467525,0.18099975,0.00000000
-5.07553777,1.52005756,0.85935245,1.15827891,0.28702434,0.01534821,0.18609795,0.00000000
-5.06953477,1.56815408,0.87775813,1.19788397,0.29340431,0.01602464,0.19129210,0.00000000
-5.06353177,1.61532973,0.89638363,1.23655005,0.29941562,0.01670622,0.19652309,0.00000000
-5.05752876,1.66181832,0.91479541,1.27463381,0.30506374,0.01739682,0.20173819,0.00000000
-5.05152576,1.70801878,0.93257038,1.31264169,0.31037697,0.01810243,0.20689338,0.00000000
-5.04552276,1.75448181,0.94931355,1.35121209,0.31540496,0.01883094,0.21195503,0.00000000
-5.03951976,1.80188862,0.96467403,1.39109063,0.32021606,0.01959184,0.21690125,0.00000000
-5.03351676,1.85102192,0.97835865,1.43309900,0.32489344,0.02039584,0.22172232,0.00000000
-5.02751376,1.90272998,0.99014236,1.47809823,0.32953021,0.02125440,0.22642055,0.00000000
-5.02151076,1.95788469,0.99987475,1.52694764,0.33422361,0.02217924,0.23100925,0.00000000
-5.01550775,2.01733519,1.00748259,1.58046092,0.33906873,0.02318170,0.23551094,0.00000000
-5.00950475,2.08185889,1.01296800,1.63936103,0.34415184,0.02427214,0.23995488,0.00000000
-5.00350175,2.15211190,1.01640264,1.70423587,0.34954379,0.02545935,0.24437408,0.00000000
-4.99749875,2.22858116,1.01791835,1.77549664,0.35529389,0.02674988,0.24880178,0.00000000
-4.99149575,2.31154064,1.01769474,1.85334093,0.36142454,0.02814751,0.25326784,0.00000000
-4.98549275,2.40101396,1.01594468,1.93772240,0.36792703,0.02965271,0.25779510,0.00000000
-4.97948974,2.49674546,1.01289859,2.02832882,0.37475864,0.03126225,0.26239600,0.00000000
-4.97348674,2.59818184,1.00878862,2.12456992,0.38184158,0.03296892,0.26706965,0.00000000
-4.96748374,2.70446563,1.00383357,2.22557606,0.38906355,0.03476132,0.27179965,0.00000000
-4.96148074,2.81444172,0.99822560,2.33020857,0.39628027,0.03662392,0.27655271,0.00000000
-4.95547774,2.92667735,0.99211952,2.43708170,0.40331978,0.03853720,0.28127828,0.00000000
-4.94947474,3.03949527,0.98562517,2.54459606,0.40998842,0.04047798,0.28590920,0.00000000
-4.94347174,3.15101946,0.97880340,2.65098245,0.41607827,0.04241993,0.29036346,0.00000000
-4.93746873,3.25923179,0.97166573,2.75435489,0.42137567,0.04433423,0.29454691,0.00000000
-4.93146573,3.36203758,0.96417754,2.85277079,0.42567047,0.04619037,0.29835688,0.00000000
-4.92546273,3.45733758,0.95626456,2.94429599,0.42876555,0.04795703,0.30168643,0.00000000
-4.91945973,3.54310322,0.94782207,3.02707210,0.43048619,0.04960311,0.30442916,0.00000000
-4.91345673,3.61745189,0.93872605,3.09938325,0.43068873,0.05109868,0.30648417,0.00000000
-4.90745373,3.67871901,0.92884559,3.15971935,0.42926813,0.05241608,0.30776101,0.00000000
-4.90145073,3.72552329,0.91805555,3.20683305,0.42616404,0.05353081,0.30818423,0.00000000
-4.89544772,3.75682229,0.90624875,3.23978766,0.42136505,0.05442245,0.30769745,0.00000000
-4.88944472,3.77195542,0.89334679,3.25799396,0.41491089,0.05507541,0.30626650,0.00000000
-4.88344172,3.77067234,0.87930885,3.26123383,0.40689240,0.05547949,0.30388161,0.00000000
-4.87743872,3.75314515,0.86413794,3.24966965,0.39744933,0.05563026,0.30055857,0.00000000
-4.87143572,3.71996364,0.84788428,3.22383888,0.38676599,0.05552925,0.29633852,0.00000000
-4.86543272,3.67211384,0.83064555,3.18463382,0.37506496,0.05518385,0.29128678,0.00000000
-4.85942971,3.61094044,0.81256415,3.13326746,0.36259916,0.05460704,0.28549038,0.00000000
-4.85342671,3.53809503,0.79382167,3.07122685,0.34964257,0.05381687,0.27905474,0.00000000
-4.84742371,3.45547235,0.77463086,3.00021607,0.33648013,0.05283579,0.27209947,0.00000000
-4.84142071,3.36513745,0.75522577,2.92209131,0.32339710,0.05168975,0.26475360,0.00000000
-4.83541771,3.26924721,0.73585053,2.83879104,0.31066860,0.05040724,0.25715043,0.00000000
-4.82941471,3.16996965,0.71674750,2.75226440,0.29854945,0.04901821,0.24942235,0.00000000
-4.82341171,3.06940486,0.69814548,2.66440098,0.28726507,0.04755303,0.24169568,0.00000000
-4.81740870,2.96951090,0.68024861,2.57696509,0.27700357,0.04604135,0.23408607,0.00000000
-4.81140570,2.87203812,0.66322655,2.49153747,0.26790942,0.04451117,0.22669433,0.00000000
-4.80540270,2.77847453,0.64720650,2.40946672,0.26007907,0.04298793,0.21960317,0.00000000
-4.79939970,2.69000452,0.63226735,2.33183258,0.25355837,0.04149377,0.21287474,0.00000000
-4.79339670,2.60748244,0.61843642,2.25942237,0.24834221,0.04004704,0.20654924,0.00000000
-4.78739370,2.53142196,0.60568872,2.19272120,0.24437602,0.03866190,0.20064453,0.00000000
-4.78139070,2.46200095,0.59394890,2.13191614,0.24155931,0.03734819,0.19515669,0.00000000
-4.77538769,2.39908153,0.58309566,2.07691359,0.23975084,0.03611155,0.19006162,0.00000000
-4.76938469,2.34224353,0.57296839,2.02736868,0.23877528,0.03495364,0.18531742,0.00000000
-4.76338169,2.29082958,0.56337578,1.98272486,0.23843105,0.03387263,0.18086747,0.00000000
-4.75737869,2.24399914,0.55410580,1.94226144,0.23849895,0.03286375,0.17664405,0.00000000
-4.75137569,2.20078857,0.54493668,1.90514656,0.23875118,0.03192001,0.17257233,0.00000000
-4.74537269,2.16017423,0.53564828,1.87049280,0.23896048,0.03103296,0.16857448,0.00000000
-4.73936968,2.12113535,0.52603336,1.83741260,0.23890888,0.03019351,0.16457375,0.00000000
-4.73336668,2.08271363,0.51590812,1.80507083,0.23839575,0.02939262,0.16049829,0.00000000
-4.72736368,2.04406671,0.50512163,1.77273198,0.23724495,0.02862213,0.15628464,0.00000000
-4.72136068,2.00451321,0.49356358,1.73979982,0.23531064,0.02787525,0.15188061,0.00000000
-4.71535768,1.96356719,0.48117012,1.70584783,0.23248168,0.02714718,0.14724754,0.00000000
-4.70935468,1.92096087,0.46792742,1.67063917,0.22868443,0.02643535,0.14236185,0.00000000
-4.70335168,1.87665475,0.45387295,1.63413554,0.22388398,0.02573967,0.13721579,0.00000000
-4.69734867,1.83083509,0.43909425,1.59649484,0.21808373,0.02506255,0.13181744,0.00000000
-4.69134567,1.78389921,0.42372540,1.55805821,0.21132347,0.02440871,0.12618995,0.00000000
-4.68534267,1.73642988,0.40794140,1.51932728,0.20367620,0.02378497,0.12037018,0.00000000
-4.67933967,1.68916034,0.39195063,1.48093324,0.19524364,0.02319973,0.11440671,0.00000000
-4.67333667,1.64293195,0.37598588,1.44359954,0.18615106,0.02266254,0.10835743,0.00000000
-4.66733367,1.59864702,0.36029426,1.40810018,0.17654137,0.02218344,0.10228681,0.00000000
-4.66133067,1.55721917,0.34512666,1.37521610,0.16656896,0.02177234,0.09626302,0.00000000
-4.65532766,1.51952394,0.33072701,1.34569177,0.15639354,0.02143840,0.09035500,0.00000000
-4.64932466,1.48635216,0.31732207,1.32019427,0.14617415,0.02118938,0.08462971,0.00000000
-4.64332166,1.45836830,0.30511208,1.29927700,0.13606381,0.02103112,0.07914950,0.00000000
-4.63731866,1.43607607,0.29426272,1.28334981,0.12620472,0.02096707,0.07396998,0.00000000
-4.63131566,1.41979270,0.28489882,1.27265691,0.11672441,0.02099799,0.06913823,0.00000000
-4.62531266,1.40963330,0.27709997,1.26726382,0.10773286,0.02112171,0.06469151,0.00000000
-4.61930965,1.40550588,0.27089834,1.26705379,0.09932059,0.02133312,0.06065657,0.00000000
-4.61330665,1.40711741,0.26627875,1.27173405,0.09155780,0.02162424,0.05704943,0.00000000
-4.60730365,1.41399045,0.26318104,1.28085147,0.08449453,0.02198452,0.05387572,0.00000000
-4.60130065,1.42548982,0.26150452,1.29381704,0.07816166,0.02240120,0.05113154,0.00000000
-4.59529765,1.44085780,0.26111451,1.30993789,0.07257276,0.02285989,0.04880468,0.00000000
-4.58929465,1.45925646,0.26185050,1.32845563,0.06772648,0.02334514,0.04687628,0.00000000
-4.58329165,1.47981522,0.26353567,1.34858903,0.06360958,0.02384118,0.04532270,0.00000000
-4.57728864,1.50168127,0.26598739,1.36957931,0.06020011,0.02433269,0.04411761,0.00000000
-4.57128564,1.52407080,0.26902818,1.39073583,0.05747084,0.02480551,0.04323411,0.00000000
-4.56528264,1.54631851,0.27249665,1.41148017,0.05539260,0.02524741,0.04264693,0.00000000
-4.55927964,1.56792321,0.27625799,1.43138648,0.05393747,0.02564878,0.04233437,0.00000000
-4.55327664,1.58858726,0.28021344,1.45021621,0.05308164,0.02600321,0.04228013,0.00000000
-4.54727364,1.60824792,0.28430834,1.46794547,0.05280776,0.02630794,0.04247483,0.00000000
-4.54127064,1.62709894,0.28853831,1.48478355,0.05310682,0.02656423,0.04291712,0.00000000
-4.53526763,1.64560116,0.29295321,1.50118152,0.05397934,0.02677749,0.04361440,0.00000000
-4.52926463,1.66448104,0.29765858,1.51783002,0.05543582,0.02695732,0.04458307,0.00000000
-4.52326163,1.68471694,0.30281444,1.53564611,0.05749661,0.02711725,0.04584822,0.00000000
-4.51725863,1.70751299,0.30863123,1.55574893,0.06019091,0.02727447,0.04744285,0.00000000
-4.51125563,1.73426119,0.31536309,1.57942506,0.06355517,0.02744923,0.04940659,0.00000000
-4.50525263,1.76649267,0.32329841,1.60808410,0.06763077,0.02766416,0.05178393,0.00000000
-4.49924962,1.80581961,0.33274805,1.64320614,0.07246126,0.02794351,0.05462196,0.00000000
-4.49324662,1.85386966,0.34403157,1.68628255,0.07808897,0.02831216,0.05796785,0.00000000
-4.48724362,1.91221517,0.35746185,1.73875226,0.08455149,0.02879468,0.06186600,0.00000000
-4.48124062,1.98229968,0.37332880,1.80193571,0.09187779,0.02941429,0.06635498,0.00000000
-4.47523762,2.06536443,0.39188265,1.87696890,0.10008444,0.03019181,0.07146450,0.00000000
-4.46923462,2.16237794,0.41331768,1.96474027,0.10917200,0.03114472,0.07721244,0.00000000
-4.46323162,2.27397140,0.43775700,2.06583285,0.11912171,0.03228621,0.08360204,0.00000000
-4.45722861,2.40038292,0.46523916,2.18047427,0.12989273,0.03362441,0.09061955,0.00000000
-4.45122561,2.54141319,0.49570731,2.30849708,0.14142014,0.03516173,0.09823231,0.00000000
-4.44522261,2.69639510,0.52900152,2.44931148,0.15361375,0.03689440,0.10638750,0.00000000
-4.43921961,2.86417924,0.56485489,2.60189220,0.16635794,0.03881217,0.11501159,0.00000000
-4.43321661,3.04313675,0.60289366,2.76478091,0.17951255,0.04089831,0.12401063,0.00000000
-4.42721361,3.23118041,0.64264192,2.93610484,0.19291492,0.04312976,0.13327142,0.00000000
-4.42121061,3.42580410,0.68353059,3.11361185,0.20638305,0.04547752,0.14266346,0.00000000
-4.41520760,3.62414007,0.72491083,3.29472143,0.21971982,0.04790734,0.15204189,0.00000000
-4.40920460,3.82303248,0.76607140,3.47659024,0.23271816,0.05038053,0.16125111,0.00000000
-4.40320160,4.01912513,0.80625946,3.65619053,0.24516697,0.05285500,0.17012907,0.00000000
-4.39719860,4.20896042,0.84470398,3.83039850,0.25685761,0.05528646,0.17851210,0.00000000
-4.39119560,4.38908582,0.88064097,3.99608980,0.26759070,0.05762972,0.18624004,0.00000000
-4.38519260,4.55616386,0.91333933,4.15023812,0.27718287,0.05984007,0.19316146,0.00000000
-4.37918959,4.70708110,0.94212636,4.29001318,0.28547323,0.06187461,0.19913878,0.00000000
-4.37318659,4.83905142,0.96641165,4.41287387,0.29232918,0.06369368,0.20405306,0.00000000
-4.36718359,4.94970922,0.98570827,4.51665248,0.29765140,0.06526201,0.20780816,0.00000000
-4.36118059,5.03718818,0.99965036,4.59962629,0.30137757,0.06654990,0.21033417,0.00000000
-4.35517759,5.10018205,1.00800608,4.66057311,0.30348477,0.06753407,0.21158987,0.00000000
-4.34917459,5.13798446,1.01068551,4.69880828,0.30399038,0.06819833,0.21156418,0.00000000
-4.34317159,5.15050602,1.00774288,4.71420126,0.30295141,0.06853403,0.21027640,0.00000000
-4.33716858,5.13826766,0.99937320,4.70717099,0.30046218,0.06854013,0.20777538,0.00000000
-4.33116558,5.10237071,0.98590342,4.67866031,0.29665066,0.06822306,0.20413757,0.00000000
-4.32516258,5.04444504,0.96777851,4.63009064,0.29167337,0.06759630,0.19946403,0.00000000
-4.31915958,4.96657796,0.94554325,4.56329906,0.28570930,0.06667967,0.19387667,0.00000000
-4.31315658,4.87122724,0.91982058,4.48046112,0.27895299,0.06549841,0.18751375,0.00000000
-4.30715358,4.76112266,0.89128762,4.38400293,0.27160719,0.06408215,0.18052504,0.00000000
