energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-6.00000000,1.00364305,0.00469379,0.06217110,0.43621037,0.25835087,0.00211311,0.55432689,0.16407019,0.06328459
-5.99399700,1.01373151,0.00454368,0.06267239,0.44252790,0.26154274,0.00209955,0.56036917,0.16596409,0.06397473
-5.98799400,1.02014489,0.00439283,0.06284580,0.44701741,0.26387610,0.00208616,0.56456648,0.16742139,0.06450003
-5.98199100,1.02318762,0.00424106,0.06270013,0.44984691,0.26543793,0.00207200,0.56711170,0.16850201,0.06488444
-5.97598799,1.02335979,0.00408870,0.06225518,0.45126525,0.26637085,0.00205671,0.56830703,0.16930187,0.06516391
-5.96998499,1.02134786,0.00393659,0.06154116,0.45159748,0.26687057,0.00204047,0.56855894,0.16995128,0.06538576
-5.96398199,1.01800907,0.00378618,0.06059769,0.45123732,0.26718154,0.00202390,0.56836946,0.17061233,0.06560756
-5.95797899,1.01434988,0.00363948,0.05947248,0.45063712,0.26759107,0.00200804,0.56832410,0.17147512,0.06589573
-5.95197599,1.01149918,0.00349910,0.05821974,0.45029537,0.26842207,0.00199422,0.56907686,0.17275322,0.06632366
-5.94597299,1.01067724,0.00336822,0.05689845,0.45074246,0.27002451,0.00198404,0.57133263,0.17467814,0.06696964
-5.93996998,1.01316117,0.00325054,0.05557037,0.45252492,0.27276599,0.00197921,0.57582767,0.17749328,0.06791451
-5.93396698,1.02024835,0.00315024,0.05429814,0.45618882,0.27702156,0.00198153,0.58330874,0.18144731,0.06923918
-5.92796398,1.03321858,0.00307192,0.05314324,0.46226290,0.28316318,0.00199275,0.59451146,0.18678723,0.07102210
-5.92196098,1.05329642,0.00302056,0.05216416,0.47124187,0.29154898,0.00201453,0.61013866,0.19375133,0.07333675
-5.91595798,1.08161469,0.00300140,0.05141463,0.48357057,0.30251268,0.00204835,0.63083923,0.20256205,0.07624923
-5.90995498,1.11918003,0.00301997,0.05094213,0.49962934,0.31635339,0.00209546,0.65718811,0.21341919,0.07981604
-5.90395198,1.16684166,0.00308194,0.05078657,0.51972119,0.33332605,0.00215685,0.68966798,0.22649332,0.08408213
-5.89794897,1.22526390,0.00319313,0.05097928,0.54406108,0.35363268,0.00223316,0.72865298,0.24191975,0.08907928
-5.89194597,1.29490321,0.00335940,0.05154233,0.57276752,0.37741467,0.00232473,0.77439502,0.25979309,0.09482477
-5.88594297,1.37599012,0.00358668,0.05248804,0.60585688,0.40474631,0.00243154,0.82701291,0.28016257,0.10132059
-5.87993997,1.46851663,0.00388081,0.05381889,0.64324042,0.43562964,0.00255325,0.88648449,0.30302822,0.10855292
-5.87393697,1.57222903,0.00424757,0.05552766,0.68472407,0.46999083,0.00268918,0.95264212,0.32833793,0.11649218
-5.86793397,1.68662652,0.00469259,0.05759778,0.73001106,0.50767819,0.00283840,1.02517144,0.35598571,0.12509343
-5.86193097,1.81096554,0.00522130,0.06000394,0.77870715,0.54846182,0.00299970,1.10361357,0.38581093,0.13429721
-5.85592796,1.94426970,0.00583884,0.06271286,0.83032841,0.59203520,0.00317167,1.18737073,0.41759884,0.14403077
-5.84992496,2.08534522,0.00654999,0.06568421,0.88431129,0.63801850,0.00335276,1.27571516,0.45108239,0.15420963
-5.84392196,2.23280162,0.00735911,0.06887166,0.94002470,0.68596381,0.00354127,1.36780126,0.48594524,0.16473946
-5.83791896,2.38507728,0.00827000,0.07222397,0.99678378,0.73536232,0.00373548,1.46268074,0.52182620,0.17551816
-5.83191596,2.54046940,0.00928582,0.07568616,1.05386508,0.78565315,0.00393360,1.55932049,0.55832494,0.18643813
-5.82591296,2.69716784,0.01040898,0.07920072,1.11052268,0.83623402,0.00413390,1.65662285,0.59500889,0.19738866
-5.81990995,2.85329215,0.01164103,0.08270880,1.16600493,0.88647329,0.00433466,1.75344793,0.63142141,0.20825829
-5.81390695,3.00693093,0.01298252,0.08615144,1.21957126,0.93572338,0.00453425,1.84863727,0.66709085,0.21893719
-5.80790395,3.15618271,0.01443292,0.08947074,1.27050884,0.98333503,0.00473113,1.94103856,0.70154055,0.22931941
-5.80190095,3.29919716,0.01599047,0.09261101,1.31814844,1.02867225,0.00492385,2.02953054,0.73429933,0.23930492
-5.79589795,3.43421571,0.01765213,0.09551994,1.36187916,1.07112727,0.00511105,2.11304748,0.76491233,0.24880141
-5.78989495,3.55961024,0.01941348,0.09814967,1.40116169,1.11013531,0.00529147,2.19060250,0.79295185,0.25772584
-5.78389195,3.67391871,0.02126862,0.10045781,1.43553963,1.14518839,0.00546391,2.26130905,0.81802777,0.26600564
-5.77788894,3.77587667,0.02321020,0.10240839,1.46464854,1.17584792,0.00562728,2.32439970,0.83979728,0.27357954
-5.77188594,3.86444347,0.02522933,0.10397279,1.48822253,1.20175547,0.00578049,2.37924175,0.85797351,0.28039803
-5.76588294,3.93882233,0.02731566,0.10513043,1.50609824,1.22264137,0.00592254,2.42534904,0.87233279,0.28642347
-5.75987994,3.99847355,0.02945736,0.10586951,1.51821591,1.23833077,0.00605243,2.46238953,0.88272007,0.29162990
-5.75387694,4.04312051,0.03164124,0.10618741,1.52461778,1.24874691,0.00616920,2.49018842,0.88905260,0.29600244
-5.74787394,4.07274804,0.03385283,0.10609112,1.52544376,1.25391160,0.00627190,2.50872673,0.89132128,0.29953653
-5.74187094,4.08759370,0.03607650,0.10559731,1.52092459,1.25394268,0.00635963,2.51813543,0.88958999,0.30223691
-5.73586793,4.08813206,0.03829566,0.10473232,1.51137291,1.24904890,0.00643151,2.51868550,0.88399270,0.30411648
-5.72986493,4.07505305,0.04049290,0.10353190,1.49717238,1.23952221,0.00648676,2.51077429,0.87472851,0.30519509
-5.72386193,4.04923513,0.04265021,0.10204071,1.47876561,1.22572795,0.00652464,2.49490904,0.86205488,0.30549831
-5.71785893,4.01171482,0.04474922,0.10031170,1.45664111,1.20809339,0.00654458,2.47168805,0.84627929,0.30505634
-5.71185593,3.96365364,0.04677141,0.09840521,1.43132002,1.18709513,0.00654616,2.44178065,0.82774975,0.30390290
-5.70585293,3.90630412,0.04869842,0.09638799,1.40334297,1.16324582,0.00652917,2.40590664,0.80684442,0.30207442
-5.69984992,3.84097625,0.05051223,0.09433201,1.37325768,1.13708088,0.00649364,2.36481625,0.78396103,0.29960934
-5.69384692,3.76900552,0.05219550,0.09231324,1.34160774,1.10914555,0.00643990,2.31927118,0.75950619,0.29654763
-5.68784392,3.69172387,0.05373179,0.09041029,1.30892278,1.07998288,0.00636865,2.27002772,0.73388537,0.29293050
-5.68184092,3.61043436,0.05510584,0.08870314,1.27571054,1.05012289,0.00628094,2.21782217,0.70749364,0.28880031
-5.67583792,3.52639011,0.05630384,0.08727174,1.24245074,1.02007323,0.00617825,2.16335916,0.68070757,0.28420061
-5.66983492,3.44077797,0.05731363,0.08619475,1.20959098,0.99031151,0.00606254,2.10730289,0.65387864,0.27917628
-5.66383192,3.35470686,0.05812495,0.08554835,1.17754451,0.96127926,0.00593620,2.05027137,0.62732805,0.27377368
-5.65782891,3.26920057,0.05872967,0.08540509,1.14668967,0.93337767,0.00580212,1.99283344,0.60134323,0.26804090
-5.65182591,3.18519454,0.05912190,0.08583288,1.11737083,0.90696485,0.00566368,1.93550826,0.57617588,0.26202785
-5.64582291,3.10353601,0.05929816,0.08689411,1.08990045,0.88235444,0.00552472,1.87876679,0.55204147,0.25578633
-5.63981991,3.02498674,0.05925747,0.08864479,1.06456182,0.85981553,0.00538952,1.82303486,0.52912004,0.24936988
-5.63381691,2.95022747,0.05900138,0.09113387,1.04161223,0.83957346,0.00526274,1.76869719,0.50755801,0.24283361
-5.62781391,2.87986344,0.05853400,0.09440261,1.02128609,0.82181141,0.00514940,1.71610186,0.48747081,0.23623374
-5.62181091,2.81442999,0.05786186,0.09848404,1.00379761,0.80667251,0.00505474,1.66556478,0.46894603,0.22962709
-5.61580790,2.75439789,0.05699386,0.10340237,0.98934277,0.79426231,0.00498419,1.61737373,0.45204678,0.22307034
-5.60980490,2.70017757,0.05594106,0.10917256,0.97810037,0.78465141,0.00494320,1.57179161,0.43681509,0.21661928
-5.60380190,2.65212222,0.05471644,0.11579984,0.97023181,0.77787822,0.00493715,1.52905873,0.42327504,0.21032791
-5.59779890,2.61052928,0.05333462,0.12327922,0.96587969,0.77395157,0.00497119,1.48939400,0.41143554,0.20424762
-5.59179590,2.57564035,0.05181156,0.13159505,0.96516497,0.77285329,0.00505008,1.45299494,0.40129249,0.19842629
-5.58579290,2.54763964,0.05016418,0.14072056,0.96818294,0.77454055,0.00517805,1.42003663,0.39283046,0.19290748
-5.57978989,2.52665101,0.04841002,0.15061746,0.97499803,0.77894798,0.00535858,1.39066963,0.38602364,0.18772977
-5.57378689,2.51273381,0.04656688,0.16123553,0.98563762,0.78598946,0.00559428,1.36501718,0.38083621,0.18292615
-5.56778389,2.50587794,0.04465245,0.17251236,1.00008517,0.79555967,0.00588669,1.34317166,0.37722221,0.17852355
-5.56178089,2.50599834,0.04268397,0.18437307,1.01827298,0.80753512,0.00623617,1.32519071,0.37512489,0.17454255
-5.55577789,2.51292928,0.04067800,0.19673036,1.04007500,0.82177493,0.00664172,1.31109309,0.37447581,0.17099721
-5.54977489,2.52641884,0.03865011,0.20948457,1.06529999,0.83812108,0.00710088,1.30085462,0.37519371,0.16789498
-5.54377189,2.54612402,0.03661474,0.22252411,1.09368560,0.85639835,0.00760971,1.29440430,0.37718335,0.16523673
-5.53776888,2.57160667,0.03458506,0.23572615,1.12489387,0.87641388,0.00816270,1.29162088,0.38033454,0.16301693
-5.53176588,2.60233099,0.03257287,0.24895764,1.15850839,0.89795650,0.00875285,1.29233005,0.38452129,0.16122379
-5.52576288,2.63766265,0.03058865,0.26207673,1.19403389,0.92079585,0.00937168,1.29630254,0.38960155,0.15983951
-5.51975988,2.67687031,0.02864152,0.27493466,1.23089831,0.94468169,0.01000940,1.30325318,0.39541730,0.15884055
-5.51375688,2.71912960,0.02673933,0.28737805,1.26845802,0.96934334,0.01065510,1.31284125,0.40179539,0.15819793
-5.50775388,2.76353027,0.02488881,0.29925167,1.30600600,0.99448967,0.01129695,1.32467226,0.40854897,0.15787760
-5.50175088,2.80908651,0.02309563,0.31040171,1.34278348,1.01980980,0.01192250,1.33830133,0.41547969,0.15784078
-5.49574787,2.85475093,0.02136454,0.32067944,1.37799458,1.04497473,0.01251903,1.35323822,0.42238065,0.15804449
-5.48974487,2.89943206,0.01969953,0.32994521,1.41082402,1.06964024,0.01307387,1.36895423,0.42904000,0.15844207
-5.48374187,2.94201542,0.01810392,0.33807278,1.44045731,1.09345098,0.01357480,1.38489090,0.43524521,0.15898384
-5.47773887,2.98138788,0.01658047,0.34495380,1.46610286,1.11604609,0.01401040,1.40047046,0.44078786,0.15961791
-5.47173587,3.01646481,0.01513149,0.35050231,1.48701537,1.13706611,0.01437042,1.41510782,0.44546882,0.16029112
-5.46573287,3.04621942,0.01375885,0.35465909,1.50251949,1.15616132,0.01464615,1.42822404,0.44910365,0.16095014
-5.45972986,3.06971329,0.01246407,0.35739574,1.51203288,1.17300115,0.01483066,1.43926072,0.45152807,0.16154268
-5.45372686,3.08612726,0.01124835,0.35871823,1.51508774,1.18728438,0.01491907,1.44769501,0.45260321,0.16201886
-5.44772386,3.09479131,0.01011256,0.35866981,1.51134960,1.19874989,0.01490871,1.45305468,0.45222044,0.16233267
-5.44172086,3.09521230,0.00905724,0.35733301,1.50063275,1.20718733,0.01479925,1.45493282,0.45030571,0.16244348
-5.43571786,3.08709829,0.00808263,0.35483064,1.48291125,1.21244734,0.01459265,1.45300134,0.44682291,0.16231751
-5.42971486,3.07037818,0.00718868,0.35132574,1.45832507,1.21445079,0.01429317,1.44702297,0.44177642,0.16192927
-5.42371186,3.04521565,0.00637499,0.34702015,1.42718087,1.21319639,0.01390721,1.43686098,0.43521239,0.16126287
-5.41770885,3.01201639,0.00564090,0.34215189,1.38994731,1.20876645,0.01344307,1.42248625,0.42721887,0.16031306
-5.41170585,2.97142796,0.00498547,0.33699125,1.34724484,1.20133008,0.01291074,1.40398132,0.41792463,0.15908608
-5.40570285,2.92433185,0.00440751,0.33183564,1.29983051,1.19114371,0.01232153,1.38154095,0.40749667,0.15760009
-5.39969985,2.87182767,0.00390561,0.32700327,1.24857817,1.17854855,0.01168777,1.35546924,0.39613656,0.15588527
-5.39369685,2.81520950,0.00347822,0.32282585,1.19445485,1.16396506,0.01102242,1.32617318,0.38407556,0.15398350
-5.38769385,2.75593508,0.00312364,0.31964049,1.13849435,1.14788421,0.01033868,1.29415272,0.37156878,0.15194753
-5.38169085,2.69558849,0.00284008,0.31778097,1.08176882,1.13085586,0.00964965,1.25998772,0.35888853,0.14983976
-5.37568784,2.63583738,0.00262571,0.31756864,1.02535964,1.11347445,0.00896801,1.22432202,0.34631700,0.14773058
-5.36968484,2.57838604,0.00247864,0.31930327,0.97032835,1.09636243,0.00830567,1.18784534,0.33413863,0.14569632
-5.36368184,2.52492569,0.00239696,0.32325397,0.91768892,1.08015187,0.00767353,1.15127329,0.32263227,0.14381680
-5.35767884,2.47708355,0.00237873,0.32965059,0.86838192,1.06546486,0.00708127,1.11532646,0.31206344,0.14217274
-5.35167584,2.43637236,0.00242192,0.33867581,0.82325156,1.05289336,0.00653716,1.08070900,0.30267694,0.14084282
-5.34567284,2.40414178,0.00252443,0.35045810,0.78302614,1.04297914,0.00604798,1.04808761,0.29468995,0.13990083
-5.33966983,2.38153359,0.00268397,0.36506584,0.74830225,1.03619460,0.00561890,1.01807146,0.28828592,0.13941272
-5.33366683,2.36944181,0.00289803,0.38250285,0.71953305,1.03292511,0.00525351,0.99119390,0.28360928,0.13943387
-5.32766383,2.36847940,0.00316378,0.40270529,0.69702075,1.03345351,0.00495380,0.96789626,0.28076132,0.14000656
-5.32166083,2.37895261,0.00347801,0.42554032,0.68091326,1.03794749,0.00472022,0.94851465,0.27979712,0.14115781
-5.31565783,2.40084401,0.00383703,0.45080644,0.67120481,1.04645034,0.00455181,0.93326984,0.28072383,0.14289768
-5.30965483,2.43380489,0.00423660,0.47823563,0.66774042,1.05887544,0.00444624,0.92226081,0.28350024,0.14521813
-5.30365183,2.47715766,0.00467190,0.50749730,0.67022391,1.07500492,0.00439997,0.91546211,0.28803761,0.14809240
-5.29764882,2.52990820,0.00513746,0.53820400,0.67822899,1.09449256,0.00440838,0.91272499,0.29420197,0.15147515
-5.29164582,2.59076822,0.00562717,0.56991883,0.69121330,1.11687107,0.00446597,0.91378259,0.30181757,0.15530316
-5.28564282,2.65818715,0.00613431,0.60216443,0.70853473,1.14156344,0.00456643,0.91825871,0.31067162,0.15949680
-5.27963982,2.73039266,0.00665160,0.63443327,0.72946984,1.16789833,0.00470288,0.92568012,0.32052010,0.16396201
-5.27363682,2.80543887,0.00717124,0.66619915,0.75323386,1.19512880,0.00486802,0.93549188,0.33109454,0.16859298
-5.26763382,2.88126071,0.00768513,0.69692956,0.77900184,1.22245393,0.00505427,0.94707532,0.34210959,0.17327521
-5.26163082,2.95573294,0.00818491,0.72609848,0.80593050,1.24904267,0.00525396,0.95976794,0.35327115,0.17788905
-5.25562781,3.02673184,0.00866221,0.75319950,0.83318033,1.27405894,0.00545951,0.97288473,0.36428489,0.18231345
-5.24962481,3.09219767,0.00910884,0.77775859,0.85993746,1.29668726,0.00566355,0.98574005,0.37486489,0.18642985
-5.24362181,3.15019569,0.00951694,0.79934637,0.88543474,1.31615792,0.00585911,0.99766954,0.38474207,0.19012608
-5.23761881,3.19897378,0.00987925,0.81758932,0.90897158,1.33177079,0.00603974,1.00805105,0.39367230,0.19330006
-5.23161581,3.23701453,0.01018930,0.83217965,0.92993204,1.34291692,0.00619964,1.01632417,0.40144376,0.19586323
-5.22561281,3.26308000,0.01044157,0.84288344,0.94780064,1.34909704,0.00633378,1.02200744,0.40788343,0.19774352
-5.21960980,3.27624757,0.01063165,0.84954675,0.96217537,1.34993641,0.00643801,1.02471282,0.41286238,0.19888777
-5.21360680,3.27593548,0.01075644,0.85209952,0.97277768,1.34519539,0.00650908,1.02415685,0.41629978,0.19926352
-5.20760380,3.26191726,0.01081413,0.85055699,0.97945887,1.33477537,0.00654474,1.02016816,0.41816534,0.19886008
-5.20160080,3.23432448,0.01080435,0.84501871,0.98220276,1.31871991,0.00654374,1.01269103,0.41848025,0.19768878
-5.19559780,3.19363771,0.01072810,0.83566500,0.98112448,1.29721108,0.00650581,1.00178502,0.41731630,0.19578254
-5.18959480,3.14066619,0.01058775,0.82275110,0.97646526,1.27056115,0.00643164,0.98762061,0.41479352,0.19319462
-5.18359180,3.07651701,0.01038692,0.80659910,0.96858346,1.23920016,0.00632282,0.97047107,0.41107613,0.18999669
-5.17758879,3.00255498,0.01013040,0.78758796,0.95794184,1.20365977,0.00618174,0.95070103,0.40636700,0.18627633
-5.17158579,2.92035483,0.00982392,0.76614198,0.94509170,1.16455416,0.00601151,0.92875204,0.40090091,0.18213390
-5.16558279,2.83164763,0.00947403,0.74271817,0.93065413,1.12255883,0.00581580,0.90512583,0.39493660,0.17767911
-5.15957979,2.73826346,0.00908787,0.71779285,0.91529911,1.07838799,0.00559873,0.88036584,0.38874816,0.17302730
-5.15357679,2.64207260,0.00867295,0.69184805,0.89972310,1.03277171,0.00536473,0.85503794,0.38261582,0.16829561
-5.14757379,2.54492741,0.00823696,0.66535822,0.88462587,0.98643343,0.00511839,0.82971077,0.37681661,0.16359917
-5.14157079,2.44860704,0.00778757,0.63877761,0.87068746,0.94006886,0.00486428,0.80493681,0.37161516,0.15904752
-5.13556778,2.35476706,0.00733224,0.61252886,0.85854600,0.89432704,0.00460689,0.78123469,0.36725505,0.15474128
-5.12956478,2.26489569,0.00687808,0.58699313,0.84877731,0.84979396,0.00435043,0.75907344,0.36395096,0.15076936
-5.12356178,2.18027817,0.00643170,0.56250207,0.84187703,0.80697957,0.00409878,0.73885933,0.36188203,0.14720662
-5.11755878,2.10197023,0.00599918,0.53933194,0.83824599,0.76630830,0.00385538,0.72092571,0.36118654,0.14411224
-5.11155578,2.03078164,0.00558595,0.51769998,0.83817937,0.72811331,0.00362315,0.70552624,0.36195833,0.14152870
-5.10555278,1.96726984,0.00519681,0.49776304,0.84186027,0.69263456,0.00340449,0.69283162,0.36424497,0.13948151
-5.09954977,1.91174372,0.00483595,0.47961859,0.84935782,0.66002049,0.00320121,0.68293006,0.36804779,0.13797966
-5.09354677,1.86427694,0.00450697,0.46330773,0.86063005,0.63033312,0.00301458,0.67583111,0.37332393,0.13701665
-5.08754377,1.82472989,0.00421298,0.44882026,0.87553135,0.60355601,0.00284531,0.67147284,0.37999009,0.13657220
-5.08154077,1.79277902,0.00395663,0.43610131,0.89382442,0.57960472,0.00269362,0.66973190,0.38792808,0.13661449
-5.07553777,1.76795203,0.00374025,0.42505926,0.91519591,0.55833915,0.00255928,0.67043585,0.39699180,0.13710271
-5.06953477,1.74966715,0.00356596,0.41557452,0.93927536,0.53957708,0.00244169,0.67337722,0.40701532,0.13798998
-5.06353177,1.73727463,0.00343567,0.40750887,0.96565637,0.52310833,0.00233995,0.67832861,0.41782187,0.13922639
-5.05752876,1.73009847,0.00335127,0.40071464,0.99391911,0.50870890,0.00225293,0.68505802,0.42923304,0.14076198
-5.05152576,1.72747653,0.00331460,0.39504363,1.02365300,0.49615447,0.00217939,0.69334367,0.44107806,0.14254968
-5.04552276,1.72879719,0.00332751,0.39035520,1.05447848,0.48523272,0.00211801,0.70298757,0.45320234,0.14454782
-5.03951976,1.73353083,0.00339187,0.38652314,1.08606669,0.47575416,0.00206750,0.71382716,0.46547517,0.14672235
-5.03351676,1.74125506,0.00350955,0.38344122,1.11815601,0.46756086,0.00202664,0.72574439,0.47779586,0.14904848
-5.02751376,1.75167238,0.00368231,0.38102703,1.15056464,0.46053312,0.00199434,0.73867185,0.49009817,0.15151174
-5.02151076,1.76461977,0.00391177,0.37922407,1.18319839,0.45459371,0.00196970,0.75259558,0.50235266,0.15410843
-5.01550775,1.78007007,0.00419926,0.37800211,1.21605330,0.44970980,0.00195200,0.76755437,0.51456681,0.15684533
-5.00950475,1.79812519,0.00454567,0.37735579,1.24921284,0.44589257,0.00194073,0.78363585,0.52678289,0.15973893
-5.00350175,1.81900177,0.00495134,0.37730165,1.28283991,0.44319478,0.00193559,0.80096920,0.53907365,0.16281394
-4.99749875,1.84301043,0.00541583,0.37787381,1.31716404,0.44170640,0.00193643,0.81971532,0.55153601,0.16610139
-4.99149575,1.87052980,0.00593784,0.37911870,1.35246453,0.44154873,0.00194329,0.84005479,0.56428310,0.16963641
-4.98549275,1.90197692,0.00651500,0.38108893,1.38905047,0.44286737,0.00195628,0.86217434,0.57743513,0.17345568
-4.97948974,1.93777580,0.00714377,0.38383706,1.42723894,0.44582434,0.00197560,0.88625281,0.59110954,0.17759488
-4.97348674,1.97832602,0.00781936,0.38740925,1.46733269,0.45058979,0.00200142,0.91244724,0.60541104,0.18208624
-4.96748374,2.02397298,0.00853566,0.39183955,1.50959861,0.45733365,0.00203388,0.94088003,0.62042216,0.18695624
-4.96148074,2.07498161,0.00928523,0.39714491,1.55424833,0.46621755,0.00207299,0.97162802,0.63619480,0.19222377
-4.95547774,2.13151482,0.01005940,0.40332129,1.60142223,0.47738725,0.00211861,1.00471397,0.65274346,0.19789869
-4.94947474,2.19361782,0.01084832,0.41034114,1.65117775,0.49096584,0.00217042,1.04010116,0.67004036,0.20398099
-4.94347174,2.26120892,0.01164115,0.41815235,1.70348266,0.50704780,0.00222783,1.07769127,0.68801303,0.21046049
-4.93746873,2.33407705,0.01242629,0.42667867,1.75821374,0.52569404,0.00229003,1.11732572,0.70654432,0.21731717
-4.93146573,2.41188585,0.01319163,0.43582159,1.81516078,0.54692787,0.00235594,1.15879024,0.72547496,0.22452196
-4.92546273,2.49418351,0.01392485,0.44546358,1.87403546,0.57073192,0.00242426,1.20182251,0.74460853,0.23203808
-4.91945973,2.58041760,0.01461373,0.45547239,1.93448444,0.59704596,0.00249345,1.24612203,0.76371855,0.23982260
-4.91345673,2.66995335,0.01524655,0.46570613,1.99610566,0.62576539,0.00256180,1.29136170,0.78255723,0.24782826
-4.90745373,2.76209406,0.01581236,0.47601879,2.05846644,0.65674044,0.00262749,1.33720026,0.80086536,0.25600533
-4.90145073,2.85610188,0.01630135,0.48626590,2.12112218,0.68977594,0.00268862,1.38329453,0.81838287,0.26430327
-4.89544772,2.95121768,0.01670512,0.49630985,2.18363404,0.72463161,0.00274331,1.42931077,0.83485922,0.27267222
-4.88944472,3.04667835,0.01701692,0.50602463,2.24558454,0.76102276,0.00278974,1.47493421,0.85006317,0.28106407
-4.88344172,3.14173069,0.01723187,0.51529955,2.30658961,0.79862170,0.00282626,1.51987612,0.86379133,0.28943302
-4.87743872,3.23564098,0.01734704,0.52404196,2.36630647,0.83705959,0.00285144,1.56387795,0.87587502,0.29773570
-4.87143572,3.32769997,0.01736156,0.53217858,2.42443660,0.87592911,0.00286413,1.60671227,0.88618501,0.30593065
-4.86543272,3.41722337,0.01727656,0.53965546,2.48072388,0.91478800,0.00286352,1.64818050,0.89463408,0.31397751
-4.85942971,3.50354835,0.01709514,0.54643679,2.53494780,0.95316360,0.00284918,1.68810772,0.90117721,0.32183564
-4.85342671,3.58602698,0.01682219,0.55250240,2.58691275,0.99055856,0.00282110,1.72633498,0.90580960,0.32946261
-4.84742371,3.66401773,0.01646421,0.55784439,2.63643407,1.02645787,0.00277968,1.76270993,0.90856270,0.33681257
-4.84142071,3.73687652,0.01602907,0.56246316,2.68332229,1.06033716,0.00272576,1.79707648,0.90949858,0.34383469
-4.83541771,3.80394871,0.01552577,0.56636302,2.72736691,1.09167227,0.00266057,1.82926454,0.90870324,0.35047190
-4.82941471,3.86456351,0.01496410,0.56954786,2.76832118,1.11995008,0.00258572,1.85908084,0.90627923,0.35666001
-4.82341171,3.91803197,0.01435443,0.57201724,2.80588953,1.14468013,0.00250317,1.88630163,0.90233815,0.36232745
-4.81740870,3.96364961,0.01370736,0.57376306,2.83971872,1.16540701,0.00241514,1.91066815,0.89699359,0.36739564
-4.81140570,4.00070431,0.01303351,0.57476725,2.86939395,1.18172279,0.00232408,1.93188554,0.89035494,0.37178017
-4.80540270,4.02848949,0.01234327,0.57500052,2.89444060,1.19327931,0.00223261,1.94962540,0.88252244,0.37539267
-4.79939970,4.04632249,0.01164661,0.57442238,2.91433193,1.19979957,0.00214341,1.96353233,0.87358371,0.37814337
-4.79339670,4.05356732,0.01095289,0.57298237,2.92850264,1.20108781,0.00205918,1.97323414,0.86361196,0.37994427
-4.78739370,4.04966067,0.01027077,0.57062251,2.93636778,1.19703769,0.00198259,1.97835535,0.85266586,0.38071281
-4.78139070,4.03413983,0.00960809,0.56728072,2.93734614,1.18763820,0.00191615,1.97853333,0.84079098,0.38037569
-4.77538769,4.00667079,0.00897185,0.56289504,2.93088675,1.17297682,0.00186221,1.97343615,0.82802252,0.37887285
-4.76938469,3.96707478,0.00836811,0.55740834,2.91649709,1.15323970,0.00182286,1.96278113,0.81438912,0.37616121
-4.76338169,3.91535150,0.00780205,0.55077329,2.89377134,1.12870888,0.00179990,1.94635304,0.79991732,0.37221808
-4.75737869,3.85169753,0.00727793,0.54295707,2.86241688,1.09975634,0.00179481,1.92402070,0.78463627,0.36704391
-4.75137569,3.77651841,0.00679913,0.53394573,2.82227748,1.06683530,0.00180865,1.89575118,0.76858233,0.36066432
-4.74537269,3.69043355,0.00636815,0.52374776,2.77335177,1.03046891,0.00184212,1.86162045,0.75180315,0.35313128
-4.73936968,3.59427325,0.00598665,0.51239670,2.71580566,0.99123699,0.00189547,1.82181992,0.73436095,0.34452325
-4.73336668,3.48906776,0.00565546,0.49995262,2.64997798,0.94976109,0.00196850,1.77665847,0.71633466,0.33494435
-4.72736368,3.37602864,0.00537461,0.48650230,2.57637897,0.90668882,0.00206062,1.72655949,0.69782094,0.32452261
-4.72136068,3.25652317,0.00514338,0.47215820,2.49568139,0.86267779,0.00217076,1.67205338,0.67893381,0.31340729
-4.71535768,3.13204291,0.00496025,0.45705620,2.40870487,0.81838003,0.00229746,1.61376550,0.65980312,0.30176540
-4.70935468,3.00416769,0.00482301,0.44135223,2.31639417,0.77442734,0.00243888,1.55240032,0.64057178,0.28977769
-4.70335168,2.87452684,0.00472875,0.42521800,2.21979239,0.73141817,0.00259285,1.48872253,0.62139209,0.27763414
-4.69734867,2.74475911,0.00467391,0.40883604,2.12001064,0.68990648,0.00275688,1.42353587,0.60242137,0.26552924
-4.69134567,2.61647311,0.00465436,0.39239426,2.01819556,0.65039274,0.00292828,1.35766082,0.58381710,0.25365714
-4.68534267,2.49120970,0.00466543,0.37608039,1.91549617,0.61331738,0.00310417,1.29191203,0.56573197,0.24220701
-4.67933967,2.37040783,0.00470203,0.36007642,1.81303184,0.57905668,0.00328159,1.22707651,0.54830901,0.23135862
-4.67333667,2.25537488,0.00475874,0.34455342,1.71186243,0.54792095,0.00345757,1.16389346,0.53167714,0.22127829
-4.66733367,2.14726216,0.00482992,0.32966681,1.61296211,0.52015487,0.00362922,1.10303638,0.51594732,0.21211537
-4.66133067,2.04704630,0.00490987,0.31555238,1.51719757,0.49593963,0.00379375,1.04509814,0.50120936,0.20399922
-4.65532766,1.95551636,0.00499293,0.30232300,1.42531141,0.47539642,0.00394863,0.99057932,0.48752975,0.19703683
-4.64932466,1.87326677,0.00507362,0.29006634,1.33791094,0.45859109,0.00409159,0.93988005,0.47495020,0.19131098
-4.64332166,1.80069547,0.00514681,0.27884336,1.25546251,0.44553920,0.00422069,0.89329536,0.46348715,0.18687893
-4.63731866,1.73800670,0.00520783,0.26868775,1.17829100,0.43621133,0.00433436,0.85101390,0.45313212,0.18377168
