energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.87393697,2.29681820,0.00957158,0.26330801,0.47067644,0.00000000,1.14076157,1.56083428,0.55806803,0.00000000
-5.86793397,2.28367219,0.00897176,0.25719751,0.46185765,0.00000000,1.11166293,1.55899927,0.56093676,0.00000000
-5.86193097,2.27045596,0.00841041,0.25107292,0.45492859,0.00000000,1.08580266,1.55581574,0.56427218,0.00000000
-5.85592796,2.25732165,0.00789900,0.24500546,0.45005335,0.00000000,1.06332134,1.55129378,0.56806877,0.00000000
-5.84992496,2.24440675,0.00744784,0.23906118,0.44736015,0.00000000,1.04428264,1.54545706,0.57231231,0.00000000
-5.84392196,2.23182530,0.00706588,0.23329937,0.44693480,0.00000000,1.02867345,1.53833857,0.57697776,0.00000000
-5.83791896,2.21965758,0.00676059,0.22777091,0.44881488,0.00000000,1.01640481,1.52997464,0.58202686,0.00000000
-5.83191596,2.20793891,0.00653785,0.22251656,0.45298473,0.00000000,1.00731399,1.52039794,0.58740573,0.00000000
-5.82591296,2.19664855,0.00640187,0.21756540,0.45937169,0.00000000,1.00116734,1.50962977,0.59304259,0.00000000
-5.81990995,2.18569946,0.00635516,0.21293339,0.46784375,0.00000000,0.99766424,1.49767270,0.59884580,0.00000000
-5.81390695,2.17493021,0.00639847,0.20862239,0.47820883,0.00000000,0.99644218,1.48450390,0.60470248,0.00000000
-5.80790395,2.16409972,0.00653085,0.20461961,0.49021596,0.00000000,0.99708304,1.47007017,0.61047794,0.00000000
-5.80190095,2.15288581,0.00674960,0.20089757,0.50355840,0.00000000,0.99912067,1.45428497,0.61601600,0.00000000
-5.79589795,2.14088812,0.00705036,0.19741486,0.51787887,0.00000000,1.00204995,1.43702806,0.62114043,0.00000000
-5.78989495,2.12763574,0.00742714,0.19411738,0.53277684,0.00000000,1.00533720,1.41814799,0.62565763,0.00000000
-5.78389195,2.11259956,0.00787239,0.19094035,0.54781765,0.00000000,1.00843193,1.39746738,0.62936044,0.00000000
-5.77788894,2.09520904,0.00837711,0.18781089,0.56254347,0.00000000,1.01077973,1.37479094,0.63203314,0.00000000
-5.77188594,2.07487282,0.00893099,0.18465101,0.57648553,0.00000000,1.01183605,1.34991574,0.63345740,0.00000000
-5.76588294,2.05100220,0.00952255,0.18138097,0.58917741,0.00000000,1.01108035,1.32264323,0.63341908,0.00000000
-5.75987994,2.02303639,0.01013932,0.17792285,0.60016878,0.00000000,1.00803039,1.29279236,0.63171549,0.00000000
-5.75387694,1.99046818,0.01076812,0.17420401,0.60903915,0.00000000,1.00225587,1.26021281,0.62816288,0.00000000
-5.74787394,1.95286877,0.01139521,0.17016041,0.61541097,0.00000000,0.99339107,1.22479770,0.62260376,0.00000000
-5.74187094,1.90991020,0.01200670,0.16573951,0.61896158,0.00000000,0.98114582,1.18649492,0.61491363,0.00000000
-5.73586793,1.86138439,0.01258874,0.16090267,0.61943346,0.00000000,0.96531432,1.14531624,0.60500687,0.00000000
-5.72986493,1.80721747,0.01312793,0.15562687,0.61664240,0.00000000,0.94578135,1.10134376,0.59284147,0.00000000
-5.72386193,1.74747883,0.01361159,0.14990571,0.61048308,0.00000000,0.92252568,1.05473317,0.57842219,0.00000000
-5.71785893,1.68238425,0.01402814,0.14374964,0.60093191,0.00000000,0.89562027,1.00571369,0.56180218,0.00000000
-5.71185593,1.61229299,0.01436733,0.13718542,0.58804705,0.00000000,0.86522941,0.95458458,0.54308279,0.00000000
-5.70585293,1.53769907,0.01462061,0.13025490,0.57196551,0.00000000,0.83160281,0.90170849,0.52241165,0.00000000
-5.69984992,1.45921724,0.01478129,0.12301316,0.55289765,0.00000000,0.79506695,0.84750201,0.49997910,0.00000000
-5.69384692,1.37756440,0.01484475,0.11552614,0.53111914,0.00000000,0.75601406,0.79242394,0.47601310,0.00000000
-5.68784392,1.29353748,0.01480856,0.10786793,0.50696113,0.00000000,0.71488923,0.73696200,0.45077293,0.00000000
-5.68184092,1.20798906,0.01467253,0.10011787,0.48079866,0.00000000,0.67217631,0.68161864,0.42454191,0.00000000
-5.67583792,1.12180188,0.01443868,0.09235757,0.45303833,0.00000000,0.62838312,0.62689680,0.39761962,0.00000000
-5.66983492,1.03586355,0.01411116,0.08466803,0.42410542,0.00000000,0.58402672,0.57328620,0.37031381,0.00000000
-5.66383192,0.95104264,0.01369608,0.07712700,0.39443122,0.00000000,0.53961926,0.52125107,0.34293256,0.00000000
-5.65782891,0.86816723,0.01320128,0.06980666,0.36444106,0.00000000,0.49565512,0.47121965,0.31577687,0.00000000
-5.65182591,0.78800682,0.01263607,0.06277171,0.33454348,0.00000000,0.45259962,0.42357603,0.28913415,0.00000000
-5.64582291,0.71125819,0.01201091,0.05607797,0.30512091,0.00000000,0.41087986,0.37865453,0.26327265,0.00000000
-5.63981991,0.63853567,0.01133706,0.04977140,0.27652222,0.00000000,0.37087784,0.33673694,0.23843730,0.00000000
-5.63381691,0.57036594,0.01062625,0.04388762,0.24905724,0.00000000,0.33292600,0.29805231,0.21484677,0.00000000
-5.62781391,0.50718736,0.00989029,0.03845199,0.22299331,0.00000000,0.29730519,0.26277945,0.19269207,0.00000000
-5.62181091,0.44935341,0.00914081,0.03347991,0.19855390,0.00000000,0.26424508,0.23105159,0.17213638,0.00000000
-5.61580790,0.39713983,0.00838888,0.02897766,0.17591908,0.00000000,0.23392657,0.20296300,0.15331627,0.00000000
-5.60980490,0.35075477,0.00764480,0.02494338,0.15522773,0.00000000,0.20648610,0.17857705,0.13634401,0.00000000
-5.60380190,0.31035118,0.00691788,0.02136830,0.13658111,0.00000000,0.18202151,0.15793516,0.12131067,0.00000000
-5.59779890,0.27604062,0.00621624,0.01823805,0.12004753,0.00000000,0.16059886,0.14106615,0.10829006,0.00000000
-5.59179590,0.24790752,0.00554676,0.01553411,0.10566778,0.00000000,0.14226000,0.12799541,0.09734286,0.00000000
-5.58579290,0.22602320,0.00491496,0.01323509,0.09346092,0.00000000,0.12703034,0.11875338,0.08852097,0.00000000
-5.57978989,0.21045853,0.00432507,0.01131807,0.08343018,0.00000000,0.11492642,0.11338285,0.08187161,0.00000000
-5.57378689,0.20129473,0.00378001,0.00975973,0.07556851,0.00000000,0.10596284,0.11194456,0.07744094,0.00000000
-5.56778389,0.19863136,0.00328148,0.00853734,0.06986359,0.00000000,0.10015830,0.11452082,0.07527703,0.00000000
-5.56178089,0.20259116,0.00283010,0.00762959,0.06630201,0.00000000,0.09754025,0.12121675,0.07543178,0.00000000
-5.55577789,0.21332115,0.00242553,0.00701718,0.06487249,0.00000000,0.09814808,0.13215893,0.07796177,0.00000000
-5.54977489,0.23098969,0.00206660,0.00668322,0.06556784,0.00000000,0.10203450,0.14749140,0.08292789,0.00000000
-5.54377189,0.25577954,0.00175148,0.00661346,0.06838576,0.00000000,0.10926504,0.16736891,0.09039357,0.00000000
-5.53776888,0.28787680,0.00147785,0.00679625,0.07332832,0.00000000,0.11991564,0.19194757,0.10042172,0.00000000
-5.53176588,0.32745622,0.00124302,0.00722238,0.08040020,0.00000000,0.13406832,0.22137313,0.11307039,0.00000000
-5.52576288,0.37466303,0.00104409,0.00788478,0.08960581,0.00000000,0.15180497,0.25576718,0.12838728,0.00000000
-5.51975988,0.42959240,0.00087805,0.00877799,0.10094534,0.00000000,0.17319967,0.29521194,0.14640329,0.00000000
-5.51375688,0.49226696,0.00074195,0.00989764,0.11441009,0.00000000,0.19830958,0.33973400,0.16712546,0.00000000
-5.50775388,0.56261370,0.00063289,0.01123972,0.12997716,0.00000000,0.22716495,0.38928800,0.19052951,0.00000000
-5.50175088,0.64044141,0.00054820,0.01279996,0.14760392,0.00000000,0.25975860,0.44374088,0.21655252,0.00000000
-5.49574787,0.72541981,0.00048544,0.01457303,0.16722250,0.00000000,0.29603549,0.50285770,0.24508601,0.00000000
-5.48974487,0.81706186,0.00044244,0.01655189,0.18873470,0.00000000,0.33588285,0.56628993,0.27597003,0.00000000
-5.48374187,0.91471048,0.00041737,0.01872715,0.21200761,0.00000000,0.37912156,0.63356703,0.30898861,0.00000000
-5.47773887,1.01753104,0.00040875,0.02108650,0.23687026,0.00000000,0.42549930,0.70409229,0.34386706,0.00000000
-5.47173587,1.12451051,0.00041545,0.02361430,0.26311171,0.00000000,0.47468618,0.77714343,0.38027135,0.00000000
-5.46573287,1.23446426,0.00043672,0.02629134,0.29048069,0.00000000,0.52627319,0.85187870,0.41781014,0.00000000
-5.45972986,1.34605094,0.00047219,0.02909471,0.31868716,0.00000000,0.57977406,0.92734861,0.45603927,0.00000000
-5.45372686,1.45779567,0.00052191,0.03199793,0.34740564,0.00000000,0.63463071,1.00251343,0.49446919,0.00000000
-5.44772386,1.56812110,0.00058630,0.03497130,0.37628068,0.00000000,0.69022240,1.07626612,0.53257486,0.00000000
-5.44172086,1.67538583,0.00066622,0.03798238,0.40493409,0.00000000,0.74587863,1.14746026,0.56980821,0.00000000
-5.43571786,1.77792891,0.00076293,0.04099673,0.43297387,0.00000000,0.80089543,1.21494190,0.60561262,0.00000000
-5.42971486,1.87411887,0.00087816,0.04397882,0.46000456,0.00000000,0.85455456,1.27758448,0.63943894,0.00000000
-5.42371186,1.96240548,0.00101404,0.04689307,0.48563858,0.00000000,0.90614508,1.33432522,0.67076250,0.00000000
-5.41770885,2.04137201,0.00117319,0.04970500,0.50950807,0.00000000,0.95498632,1.38420167,0.69910028,0.00000000
-5.41170585,2.10978571,0.00135866,0.05238243,0.53127684,0.00000000,1.00045138,1.42638668,0.72402752,0.00000000
-5.40570285,2.16664422,0.00157395,0.05489669,0.55065167,0.00000000,1.04199000,1.46022024,0.74519310,0.00000000
-5.39969985,2.21121565,0.00182300,0.05722373,0.56739256,0.00000000,1.07914986,1.48523676,0.76233267,0.00000000
-5.39369685,2.24307034,0.00211016,0.05934521,0.58132135,0.00000000,1.11159504,1.50118627,0.77527916,0.00000000
-5.38769385,2.26210267,0.00244013,0.06124924,0.59232825,0.00000000,1.13912082,1.50804871,0.78396990,0.00000000
-5.38169085,2.26854169,0.00281791,0.06293110,0.60037592,0.00000000,1.16166385,1.50604035,0.78844999,0.00000000
-5.37568784,2.26294989,0.00324874,0.06439353,0.60550080,0.00000000,1.17930712,1.49561194,0.78887178,0.00000000
-5.36968484,2.24620998,0.00373799,0.06564680,0.60781164,0.00000000,1.19227934,1.47743874,0.78549023,0.00000000
-5.36368184,2.21950011,0.00429101,0.06670845,0.60748525,0.00000000,1.20094846,1.45240257,0.77865453,0.00000000
-5.35767884,2.18425844,0.00491302,0.06760276,0.60475956,0.00000000,1.20580964,1.42156666,0.76879616,0.00000000
-5.35167584,2.14213857,0.00560897,0.06835983,0.59992439,0.00000000,1.20746802,1.38614437,0.75641400,0.00000000
-5.34567284,2.09495758,0.00638328,0.06901454,0.59331031,0.00000000,1.20661688,1.34746290,0.74205704,0.00000000
-5.33966983,2.04463888,0.00723971,0.06960515,0.58527612,0.00000000,1.20401224,1.30692354,0.72630559,0.00000000
-5.33366683,1.99315202,0.00818115,0.07017184,0.57619555,0.00000000,1.20044486,1.26595990,0.70975169,0.00000000
-5.32766383,1.94245185,0.00920934,0.07075508,0.56644374,0.00000000,1.19671077,1.22599562,0.69297954,0.00000000
-5.32166083,1.89441933,0.01032473,0.07139403,0.55638426,0.00000000,1.19358172,1.18840312,0.67654688,0.00000000
-5.31565783,1.85080587,0.01152622,0.07212486,0.54635699,0.00000000,1.19177660,1.15446465,0.66096779,0.00000000
-5.30965483,1.81318325,0.01281098,0.07297934,0.53666766,0.00000000,1.19193502,1.12533690,0.64669786,0.00000000
-5.30365183,1.78290050,0.01417426,0.07398338,0.52757922,0.00000000,1.19459415,1.10202001,0.63412187,0.00000000
-5.29764882,1.76104880,0.01560929,0.07515599,0.51930549,0.00000000,1.20016949,1.08533195,0.62354463,0.00000000
-5.29164582,1.74843546,0.01710711,0.07650830,0.51200714,0.00000000,1.20894046,1.07588859,0.61518493,0.00000000
-5.28564282,1.74556709,0.01865661,0.07804301,0.50579020,0.00000000,1.22104105,1.07408992,0.60917281,0.00000000
-5.27963982,1.75264232,0.02024446,0.07975408,0.50070686,0.00000000,1.23645591,1.08011262,0.60555000,0.00000000
-5.27363682,1.76955374,0.02185524,0.08162677,0.49675847,0.00000000,1.25502178,1.09390877,0.60427321,0.00000000
-5.26763382,1.79589868,0.02347158,0.08363796,0.49390049,0.00000000,1.27643418,1.11521073,0.60522022,0.00000000
-5.26163082,1.83099820,0.02507436,0.08575682,0.49204895,0.00000000,1.30025897,1.14354182,0.60819810,0.00000000
-5.25562781,1.87392341,0.02664308,0.08794578,0.49108816,0.00000000,1.32594823,1.17823243,0.61295330,0.00000000
-5.24962481,1.92352838,0.02815618,0.09016171,0.49087905,0.00000000,1.35285997,1.21844108,0.61918310,0.00000000
-5.24362181,1.97848835,0.02959156,0.09235738,0.49126802,0.00000000,1.38028075,1.26317995,0.62654800,0.00000000
-5.23761881,2.03734237,0.03092701,0.09448313,0.49209556,0.00000000,1.40745063,1.31134414,0.63468448,0.00000000
-5.23161581,2.09853904,0.03214087,0.09648859,0.49320464,0.00000000,1.43358948,1.36174402,0.64321791,0.00000000
-5.22561281,2.16048420,0.03321255,0.09832463,0.49444821,0.00000000,1.45792383,1.41313987,0.65177497,0.00000000
-5.21960980,2.22158929,0.03412316,0.09994524,0.49569588,0.00000000,1.47971349,1.46427782,0.65999546,0.00000000
-5.21360680,2.28031899,0.03485612,0.10130943,0.49683929,0.00000000,1.49827693,1.51392629,0.66754312,0.00000000
-5.20760380,2.33523698,0.03539768,0.10238309,0.49779632,0.00000000,1.51301485,1.56091177,0.67411507,0.00000000
-5.20160080,2.38504834,0.03573745,0.10314065,0.49851385,0.00000000,1.52343104,1.60415298,0.67944997,0.00000000
-5.19559780,2.42863747,0.03586881,0.10356658,0.49896926,0.00000000,1.52914989,1.64269224,0.68333441,0.00000000
-5.18959480,2.46510029,0.03578919,0.10365660,0.49917045,0.00000000,1.52993011,1.67572314,0.68560768,0.00000000
-5.18359180,2.49376974,0.03550033,0.10341857,0.49915480,0.00000000,1.52567405,1.70261349,0.68616473,0.00000000
-5.17758879,2.51423373,0.03500825,0.10287307,0.49898690,0.00000000,1.51643245,1.72292278,0.68495736,0.00000000
-5.17158579,2.52634486,0.03432327,0.10205346,0.49875529,0.00000000,1.50240430,1.73641344,0.68199362,0.00000000
-5.16558279,2.53022166,0.03345969,0.10100559,0.49856850,0.00000000,1.48393197,1.74305561,0.67733567,0.00000000
-5.15957979,2.52624127,0.03243551,0.09978703,0.49855030,0.00000000,1.46149162,1.74302510,0.67109593,0.00000000
-5.15357679,2.51502370,0.03127191,0.09846578,0.49883460,0.00000000,1.43567918,1.73669468,0.66343207,0.00000000
-5.14757379,2.49740844,0.02999266,0.09711857,0.49956002,0.00000000,1.40719248,1.72461902,0.65454065,0.00000000
-5.14157079,2.47442401,0.02862346,0.09582877,0.50086432,0.00000000,1.37680998,1.70751396,0.64464995,0.00000000
-5.13556778,2.44725174,0.02719118,0.09468385,0.50287886,0.00000000,1.34536686,1.68623075,0.63401211,0.00000000
-5.12956478,2.41718494,0.02572312,0.09377256,0.50572327,0.00000000,1.31372915,1.66172643,0.62289472,0.00000000
-5.12356178,2.38558497,0.02424623,0.09318188,0.50950033,0.00000000,1.28276696,1.63503133,0.61157242,0.00000000
-5.11755878,2.35383567,0.02278633,0.09299387,0.51429134,0.00000000,1.25332737,1.60721503,0.60031837,0.00000000
-5.11155578,2.32329778,0.02136748,0.09328240,0.52015187,0.00000000,1.22620808,1.57935192,0.58939618,0.00000000
-5.10555278,2.29526473,0.02001129,0.09411005,0.52710821,0.00000000,1.20213255,1.55248754,0.57905222,0.00000000
-5.09954977,2.27092125,0.01873646,0.09552515,0.53515433,0.00000000,1.18172741,1.52760685,0.56950875,0.00000000
-5.09354677,2.25130619,0.01755833,0.09755922,0.54424967,0.00000000,1.16550285,1.50560544,0.56095773,0.00000000
-5.08754377,2.23728034,0.01648860,0.10022478,0.55431762,0.00000000,1.15383658,1.48726440,0.55355572,0.00000000
-5.08154077,2.22950048,0.01553520,0.10351376,0.56524491,0.00000000,1.14696179,1.47322956,0.54741976,0.00000000
-5.07553777,2.22840003,0.01470223,0.10739649,0.57688181,0.00000000,1.14495961,1.46399556,0.54262441,0.00000000
-5.06953477,2.23417688,0.01399004,0.11182154,0.58904338,0.00000000,1.14775613,1.45989496,0.53919991,0.00000000
-5.06353177,2.24678859,0.01339548,0.11671614,0.60151169,0.00000000,1.15512416,1.46109245,0.53713159,0.00000000
-5.05752876,2.26595490,0.01291218,0.12198755,0.61403903,0.00000000,1.16668973,1.46758418,0.53636043,0.00000000
-5.05152576,2.29116729,0.01253096,0.12752514,0.62635230,0.00000000,1.18194296,1.47920175,0.53678477,0.00000000
-5.04552276,2.32170521,0.01224030,0.13320319,0.63815827,0.00000000,1.20025314,1.49562071,0.53826318,0.00000000
-5.03951976,2.35665839,0.01202683,0.13888435,0.64914995,0.00000000,1.22088752,1.51637290,0.54061838,0.00000000
-5.03351676,2.39495423,0.01187592,0.14442369,0.65901376,0.00000000,1.24303310,1.54086214,0.54364212,0.00000000
-5.02751376,2.43538960,0.01177221,0.14967310,0.66743743,0.00000000,1.26582085,1.56838266,0.54710093,0.00000000
-5.02151076,2.47666582,0.01170017,0.15448596,0.67411842,0.00000000,1.28835151,1.59813958,0.55074255,0.00000000
-5.01550775,2.51742570,0.01164462,0.15872186,0.67877257,0.00000000,1.30972211,1.62927080,0.55430294,0.00000000
-5.00950475,2.55629158,0.01159119,0.16225117,0.68114268,0.00000000,1.32905232,1.66086964,0.55751360,0.00000000
-5.00350175,2.59190296,0.01152678,0.16495933,0.68100679,0.00000000,1.34550971,1.69200757,0.56010902,0.00000000
-4.99749875,2.62295284,0.01143989,0.16675062,0.67818569,0.00000000,1.35833317,1.72175659,0.56183406,0.00000000
-4.99149575,2.64822149,0.01132088,0.16755125,0.67254938,0.00000000,1.36685353,1.74921058,0.56245095,0.00000000
-4.98549275,2.66660682,0.01116221,0.16731172,0.66402218,0.00000000,1.37051088,1.77350535,0.56174579,0.00000000
-4.97948974,2.67715053,0.01095849,0.16600822,0.65258633,0.00000000,1.36886806,1.79383694,0.55953429,0.00000000
-4.97348674,2.67905950,0.01070654,0.16364312,0.63828360,0.00000000,1.36161980,1.80947799,0.55566652,0.00000000
-4.96748374,2.67172197,0.01040535,0.16024458,0.62121517,0.00000000,1.34859756,1.81979188,0.55003064,0.00000000
-4.96148074,2.65471840,0.01005591,0.15586518,0.60153949,0.00000000,1.32977001,1.82424470,0.54255546,0.00000000
-4.95547774,2.62782705,0.00966106,0.15057971,0.57946825,0.00000000,1.30523931,1.82241487,0.53321175,0.00000000
-4.94947474,2.59102449,0.00922526,0.14448233,0.55526074,0.00000000,1.27523365,1.81400044,0.52201233,0.00000000
-4.94347174,2.54448141,0.00875427,0.13768308,0.52921669,0.00000000,1.24009659,1.79882422,0.50901105,0.00000000
-4.93746873,2.48855440,0.00825493,0.13030411,0.50166799,0.00000000,1.20027367,1.77683666,0.49430069,0.00000000
-4.93146573,2.42377403,0.00773478,0.12247555,0.47296969,0.00000000,1.15629725,1.74811661,0.47800987,0.00000000
-4.92546273,2.35083025,0.00720182,0.11433148,0.44349059,0.00000000,1.10877007,1.71287011,0.46029927,0.00000000
-4.91945973,2.27055542,0.00666420,0.10600600,0.41360386,0.00000000,1.05834833,1.67142719,0.44135726,0.00000000
-4.91345673,2.18390583,0.00612997,0.09762960,0.38367814,0.00000000,1.00572501,1.62423666,0.42139503,0.00000000
-4.90745373,2.09194219,0.00560683,0.08932595,0.35406927,0.00000000,0.95161387,1.57185919,0.40064169,0.00000000
-4.90145073,1.99580958,0.00510200,0.08120924,0.32511323,0.00000000,0.89673468,1.51495844,0.37933911,0.00000000
-4.89544772,1.89671730,0.00462201,0.07338215,0.29712017,0.00000000,0.84180006,1.45429051,0.35773706,0.00000000
-4.88944472,1.79591890,0.00417265,0.06593435,0.27036995,0.00000000,0.78750400,1.39069169,0.33608848,0.00000000
-4.88344172,1.69469267,0.00375889,0.05894176,0.24510909,0.00000000,0.73451232,1.32506461,0.31464509,0.00000000
-4.87743872,1.59432271,0.00338484,0.05246632,0.22154911,0.00000000,0.68345496,1.25836308,0.29365348,0.00000000
-4.87143572,1.49608073,0.00305377,0.04655628,0.19986629,0.00000000,0.63492005,1.19157556,0.27335160,0.00000000
-4.86543272,1.40120866,0.00276813,0.04124704,0.18020253,0.00000000,0.58944946,1.12570782,0.25396572,0.00000000
-4.85942971,1.31090213,0.00252961,0.03656222,0.16266730,0.00000000,0.54753586,1.06176487,0.23570790,0.00000000
-4.85342671,1.22629487,0.00233919,0.03251517,0.14734029,0.00000000,0.50962071,1.00073254,0.21877389,0.00000000
-4.84742371,1.14844410,0.00219720,0.02911044,0.13427467,0.00000000,0.47609328,0.94355919,0.20334144,0.00000000
-4.84142071,1.07831710,0.00210338,0.02634551,0.12350068,0.00000000,0.44729027,0.89113788,0.18956907,0.00000000
-4.83541771,1.01677890,0.00205696,0.02421235,0.11502927,0.00000000,0.42349590,0.84428935,0.17759507,0.00000000
-4.82941471,0.96458141,0.00205667,0.02269903,0.10885576,0.00000000,0.40494239,0.80374644,0.16753693,0.00000000
-4.82341171,0.92235404,0.00210083,0.02179103,0.10496324,0.00000000,0.39181072,0.77014006,0.15949101,0.00000000
-4.81740870,0.89059609,0.00218731,0.02147250,0.10332565,0.00000000,0.38423170,0.74398732,0.15353239,0.00000000
-4.81140570,0.86967092,0.00231363,0.02172720,0.10391046,0.00000000,0.38228721,0.72568201,0.14971502,0.00000000
-4.80540270,0.85980230,0.00247693,0.02253926,0.10668087,0.00000000,0.38601190,0.71548772,0.14807207,0.00000000
-4.79939970,0.86107293,0.00267398,0.02389370,0.11159765,0.00000000,0.39539521,0.71353381,0.14861641,0.00000000
-4.79339670,0.87342526,0.00290121,0.02577671,0.11862043,0.00000000,0.41038400,0.71981435,0.15134133,0.00000000
-4.78739370,0.89666482,0.00315473,0.02817578,0.12770867,0.00000000,0.43088553,0.73419010,0.15622141,0.00000000
-4.78139070,0.93046581,0.00343035,0.03107959,0.13882222,0.00000000,0.45677120,0.75639347,0.16321347,0.00000000
-4.77538769,0.97437918,0.00372362,0.03447779,0.15192153,0.00000000,0.48788074,0.78603635,0.17225782,0.00000000
-4.76938469,1.02784281,0.00402988,0.03836068,0.16696763,0.00000000,0.52402679,0.82262060,0.18327943,0.00000000
-4.76338169,1.09019362,0.00434434,0.04271872,0.18392168,0.00000000,0.56499994,0.86555089,0.19618930,0.00000000
-4.75737869,1.16068138,0.00466215,0.04754207,0.20274438,0.00000000,0.61057367,0.91414952,0.21088585,0.00000000
-4.75137569,1.23848359,0.00497847,0.05281997,0.22339501,0.00000000,0.66050918,0.96767278,0.22725629,0.00000000
-4.74537269,1.32272116,0.00528865,0.05854017,0.24583011,0.00000000,0.71455970,1.02532826,0.24517792,0.00000000
-4.73936968,1.41247420,0.00558823,0.06468828,0.27000188,0.00000000,0.77247381,1.08629265,0.26451936,0.00000000
-4.73336668,1.50679744,0.00587314,0.07124713,0.29585612,0.00000000,0.83399770,1.14972929,0.28514158,0.00000000
-4.72736368,1.60473466,0.00613975,0.07819614,0.32332987,0.00000000,0.89887574,1.21480505,0.30689879,0.00000000
-4.72136068,1.70533172,0.00638498,0.08551068,0.35234852,0.00000000,0.96684941,1.28070587,0.32963899,0.00000000
-4.71535768,1.80764766,0.00660635,0.09316144,0.38282270,0.00000000,1.03765431,1.34665041,0.35320442,0.00000000
-4.70935468,1.91076358,0.00680207,0.10111386,0.41464476,0.00000000,1.11101535,1.41190160,0.37743166,0.00000000
-4.70335168,2.01378921,0.00697102,0.10932762,0.44768518,0.00000000,1.18664015,1.47577563,0.40215159,0.00000000
-4.69734867,2.11586709,0.00711275,0.11775624,0.48178897,0.00000000,1.26421123,1.53764822,0.42718924,0.00000000
-4.69134567,2.21617461,0.00722747,0.12634670,0.51677218,0.00000000,1.34337727,1.59695838,0.45236358,0.00000000
-4.68534267,2.31392420,0.00731598,0.13503939,0.55241906,0.00000000,1.42374421,1.65320953,0.47748737,0.00000000
-4.67933967,2.40836225,0.00737955,0.14376807,0.58847980,0.00000000,1.50486695,1.70596856,0.50236727,0.00000000
-4.67333667,2.49876744,0.00741985,0.15246020,0.62466941,0.00000000,1.58624252,1.75486304,0.52680428,0.00000000
-4.66733367,2.58444904,0.00743881,0.16103750,0.66066787,0.00000000,1.66730550,1.79957728,0.55059464,0.00000000
-4.66133067,2.66474611,0.00743848,0.16941674,0.69612184,0.00000000,1.74742663,1.83984773,0.57353138,0.00000000
-4.65532766,2.73902813,0.00742093,0.17751095,0.73064814,0.00000000,1.82591513,1.87545832,0.59540649,0.00000000
-4.64932466,2.80669776,0.00738809,0.18523089,0.76383909,0.00000000,1.90202541,1.90623634,0.61601388,0.00000000
-4.64332166,2.86719599,0.00734168,0.19248677,0.79526974,0.00000000,1.97496831,1.93204934,0.63515305,0.00000000
