energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.57378689,6.04360729,0.00322959,1.87980529,1.81653422,1.60333965,0.08791235,1.83697861,0.50028074,0.32043218
-5.56778389,6.12757901,0.00330345,1.90267688,1.83606295,1.61789752,0.08816105,1.86467690,0.51996125,0.32369707
-5.56178089,6.20263825,0.00337460,1.92269688,1.85272218,1.62963157,0.08836481,1.88929280,0.53986494,0.32694473
-5.55577789,6.26786568,0.00344154,1.93967912,1.86635685,1.63838474,0.08853302,1.91045448,0.55972760,0.33008904
-5.54977489,6.32249168,0.00350286,1.95347999,1.87685932,1.64403979,0.08867209,1.92784936,0.57929193,0.33304585
-5.54377189,6.36593067,0.00355727,1.96400728,1.88417804,1.64652683,0.08878530,1.94123568,0.59831495,0.33573706
-5.53776888,6.39781216,0.00360367,1.97122782,1.88832492,1.64582962,0.08887297,1.95045325,0.61657518,0.33809443
-5.53176588,6.41800621,0.00364115,1.97517299,1.88938060,1.64199010,0.08893271,1.95543242,0.63387946,0.34006327
-5.52576288,6.42664135,0.00366909,1.97594194,1.88749734,1.63511092,0.08895993,1.95620093,0.65006883,0.34160546
-5.51975988,6.42411334,0.00368713,1.97370177,1.88289894,1.62535532,0.08894832,1.95288780,0.66502320,0.34270189
-5.51375688,6.41108338,0.00369522,1.96868465,1.87587745,1.61294450,0.08889053,1.94572403,0.67866454,0.34335392
-5.50775388,6.38846481,0.00369361,1.96118162,1.86678658,1.59815219,0.08877877,1.93503949,0.69095830,0.34358395
-5.50175088,6.35739825,0.00368284,1.95153331,1.85603179,1.58129661,0.08860545,1.92125594,0.70191295,0.34343496
-5.49574787,6.31921551,0.00366373,1.94011774,1.84405753,1.56273010,0.08836374,1.90487606,0.71157752,0.34296890
-5.48974487,6.27539334,0.00363734,1.92733584,1.83133180,1.54282684,0.08804801,1.88646865,0.72003727,0.34226424
-5.48374187,6.22749890,0.00360493,1.91359537,1.81832906,1.52196924,0.08765414,1.86665045,0.72740760,0.34141250
-5.47773887,6.17712919,0.00356792,1.89929393,1.80551191,1.50053365,0.08717977,1.84606517,0.73382650,0.34051420
-5.47173587,6.12584735,0.00352785,1.88480209,1.79331273,1.47887616,0.08662427,1.82536044,0.73944588,0.33967415
-5.46573287,6.07511871,0.00348627,1.87044751,1.78211600,1.45731920,0.08598871,1.80516375,0.74442224,0.33899655
-5.45972986,6.02625003,0.00344475,1.85650088,1.77224230,1.43613968,0.08527560,1.78605836,0.74890722,0.33858004
-5.45372686,5.98033489,0.00340480,1.84316455,1.76393487,1.41555931,0.08448862,1.76856034,0.75303845,0.33851290
-5.44772386,5.93820809,0.00336779,1.83056447,1.75734929,1.39573758,0.08363221,1.75309782,0.75693130,0.33886879
-5.44172086,5.90041159,0.00333498,1.81874580,1.75254697,1.37676778,0.08271120,1.73999354,0.76067207,0.33970308
-5.43571786,5.86717356,0.00330738,1.80767253,1.74949262,1.35867616,0.08173033,1.72945164,0.76431276,0.34105009
-5.42971486,5.83840193,0.00328583,1.79723103,1.74805598,1.34142440,0.08069394,1.72154930,0.76786818,0.34292124
-5.42371186,5.81369255,0.00327089,1.78723737,1.74801756,1.32491497,0.07960560,1.71623384,0.77131514,0.34530432
-5.41770885,5.79235175,0.00326290,1.77744785,1.74907805,1.30899920,0.07846789,1.71332553,0.77459412,0.34816379
-5.41170585,5.77343200,0.00326192,1.76757233,1.75087107,1.29348752,0.07728228,1.71252593,0.77761327,0.35144221
-5.40570285,5.75577901,0.00326779,1.75728946,1.75297842,1.27816126,0.07604906,1.71343160,0.78025447,0.35506255
-5.39969985,5.73808792,0.00328009,1.74626316,1.75494721,1.26278543,0.07476742,1.71555242,0.78238128,0.35893142
-5.39369685,5.71896584,0.00329820,1.73415935,1.75630806,1.24712186,0.07343568,1.71833388,0.78384823,0.36294301
-5.38769385,5.69699797,0.00332133,1.72066242,1.75659357,1.23094196,0.07205149,1.72118216,0.78451110,0.36698346
-5.38169085,5.67081423,0.00334853,1.70549052,1.75535636,1.21403870,0.07061220,1.72349095,0.78423753,0.37093562
-5.37568784,5.63915358,0.00337871,1.68840915,1.75218603,1.19623724,0.06911527,1.72466884,0.78291743,0.37468383
-5.36968484,5.60092348,0.00341073,1.66924265,1.74672444,1.17740392,0.06755867,1.72416591,0.78047269,0.37811874
-5.36368184,5.55525211,0.00344338,1.64788324,1.73867897,1.15745333,0.06594127,1.72149852,0.77686560,0.38114167
-5.35767884,5.50153163,0.00347546,1.62429750,1.72783335,1.13635338,0.06426334,1.71627118,0.77210556,0.38366869
-5.35167584,5.43945106,0.00350582,1.59853019,1.71405606,1.11412835,0.06252682,1.70819456,0.76625379,0.38563403
-5.34567284,5.36901789,0.00353335,1.57070560,1.69730598,1.09085986,0.06073569,1.69709901,0.75942556,0.38699287
-5.33966983,5.29056806,0.00355708,1.54102652,1.67763550,1.06668619,0.05889619,1.68294306,0.75179016,0.38772333
-5.33366683,5.20476438,0.00357618,1.50977104,1.65519107,1.04179973,0.05701702,1.66581670,0.74356815,0.38782768
-5.32766383,5.11258369,0.00358999,1.47728757,1.63021128,1.01644318,0.05510937,1.64593937,0.73502635,0.38733282
-5.32166083,5.01529363,0.00359805,1.44398808,1.60302268,0.99090427,0.05318693,1.62365283,0.72647049,0.38628985
-5.31565783,4.91441998,0.00360013,1.41033999,1.57403340,0.96550959,0.05126578,1.59940940,0.71823600,0.38477293
-5.30965483,4.81170572,0.00359625,1.37685681,1.54372474,0.94061743,0.04936419,1.57375606,0.71067712,0.38287746
-5.30365183,4.70906319,0.00358666,1.34408763,1.51264091,0.91660979,0.04750236,1.54731508,0.70415486,0.38071758
-5.29764882,4.60852079,0.00357186,1.31260580,1.48137701,0.89388386,0.04570203,1.52076204,0.69902429,0.37842303
-5.29164582,4.51216565,0.00355258,1.28299658,1.45056545,0.87284283,0.04398607,1.49480209,0.69562155,0.37613560
-5.28564282,4.42208393,0.00352977,1.25584424,1.42086106,0.85388635,0.04237801,1.47014524,0.69425113,0.37400508
-5.27963982,4.34030024,0.00350456,1.23171844,1.39292500,0.83740058,0.04090147,1.44748169,0.69517386,0.37218491
-5.27363682,4.26871777,0.00347825,1.21116031,1.36740796,0.82374811,0.03957959,1.42745797,0.69859615,0.37082759
-5.26763382,4.20906076,0.00345221,1.19466829,1.34493280,0.81325780,0.03843448,1.41065470,0.70466070,0.37007993
-5.26163082,4.16282097,0.00342791,1.18268412,1.32607730,0.80621490,0.03748655,1.39756667,0.71343924,0.37007831
-5.25562781,4.13120962,0.00340679,1.17557932,1.31135724,0.80285153,0.03675397,1.38858592,0.72492747,0.37094399
-5.24962481,4.11511633,0.00339023,1.17364263,1.30121063,0.80333794,0.03625203,1.38398830,0.73904239,0.37277876
-5.24362181,4.11507655,0.00337953,1.17706871,1.29598341,0.80777492,0.03599270,1.38392390,0.75562227,0.37566084
-5.23761881,4.13124864,0.00337579,1.18594888,1.29591739,0.81618752,0.03598409,1.38841172,0.77442924,0.37964142
-5.23161581,4.16340174,0.00337991,1.20026410,1.30114077,0.82852056,0.03623007,1.39733870,0.79515444,0.38474184
-5.22561281,4.21091509,0.00339253,1.21988081,1.31166193,0.84463624,0.03672997,1.41046309,0.81742571,0.39095159
-5.21960980,4.27278944,0.00341399,1.24455001,1.32736673,0.86431399,0.03747842,1.42742220,0.84081748,0.39822736
-5.21360680,4.34767036,0.00344434,1.27390970,1.34801963,0.88725291,0.03846520,1.44774415,0.86486271,0.40649303
-5.20760380,4.43388340,0.00348332,1.30749107,1.37326878,0.91307671,0.03967539,1.47086348,0.88906646,0.41564101
-5.20160080,4.52948002,0.00353033,1.34472821,1.40265505,0.94134134,0.04108949,1.49613984,0.91292056,0.42553461
-5.19559780,4.63229323,0.00358453,1.38497132,1.43562465,0.97154492,0.04268375,1.52287949,0.93591912,0.43601178
-5.18959480,4.74000122,0.00364478,1.42750303,1.47154530,1.00314006,0.04443068,1.55035871,0.95757415,0.44688989
-5.18359180,4.85019689,0.00370976,1.47155730,1.50972495,1.03554780,0.04629956,1.57784843,0.97743086,0.45797159
-5.17758879,4.96046091,0.00377798,1.51634031,1.54943285,1.06817312,0.04825719,1.60463926,0.99508211,0.46905153
-5.17158579,5.06843579,0.00384787,1.56105262,1.58992184,1.10042112,0.05026862,1.63006597,1.01018139,0.47992373
-5.16558279,5.17189809,0.00391781,1.60491165,1.63045121,1.13171347,0.05229804,1.65353067,1.02245398,0.49038928
-5.15957979,5.26882622,0.00398623,1.64717369,1.67030916,1.16150445,0.05430966,1.67452370,1.03170580,0.50026416
-5.15357679,5.35746105,0.00405164,1.68715449,1.70883392,1.18929587,0.05626859,1.69264159,1.03782957,0.50938672
-5.14757379,5.43635703,0.00411273,1.72424776,1.74543288,1.21465041,0.05814177,1.70760125,1.04080820,0.51762459
-5.14157079,5.50442186,0.00416837,1.75794058,1.77959876,1.23720268,0.05989879,1.71924989,1.04071502,0.52488065
-5.13556778,5.56094303,0.00421772,1.78782534,1.81092228,1.25666771,0.06151269,1.72757028,1.03771103,0.53109775
-5.12956478,5.60560022,0.00426019,1.81360767,1.83910094,1.27284642,0.06296058,1.73268097,1.03203921,0.53626201
-5.12356178,5.63846328,0.00429550,1.83511002,1.86394345,1.28562802,0.06422422,1.73483153,1.02401601,0.54040437
-5.11755878,5.65997565,0.00432367,1.85227096,1.88536978,1.29498911,0.06529039,1.73439296,1.01402045,0.54360040
-5.11155578,5.67092435,0.00434503,1.86514021,1.90340695,1.30098975,0.06615116,1.73184343,1.00248116,0.54596835
-5.10555278,5.67239770,0.00436016,1.87386973,1.91818079,1.30376661,0.06680386,1.72775014,0.98986184,0.54766535
-5.09954977,5.66573281,0.00436989,1.87870142,1.92990407,1.30352364,0.06725107,1.72274785,0.97664585,0.54888207
-5.09354677,5.65245511,0.00437526,1.87995209,1.93886174,1.30052069,0.06750027,1.71751495,0.96332025,0.54983598
-5.08754377,5.63421271,0.00437743,1.87799627,1.94539393,1.29506064,0.06756340,1.71274811,0.95036021,0.55076354
-5.08154077,5.61270851,0.00437767,1.87324804,1.94987760,1.28747568,0.06745634,1.70913658,0.93821409,0.55191156
-5.07553777,5.58963303,0.00437728,1.86614236,1.95270767,1.27811330,0.06719811,1.70733712,0.92729007,0.55352836
-5.06953477,5.56660090,0.00437750,1.85711716,1.95427861,1.26732275,0.06681020,1.70795079,0.91794453,0.55585483
-5.06353177,5.54509388,0.00437951,1.84659666,1.95496726,1.25544239,0.06631562,1.71150244,0.91047292,0.55911606
-5.05752876,5.52641268,0.00438434,1.83497695,1.95511786,1.24278864,0.06573815,1.71842387,0.90510313,0.56351375
-5.05152576,5.51163962,0.00439282,1.82261415,1.95502970,1.22964678,0.06510138,1.72904145,0.90199195,0.56921979
-5.04552276,5.50161366,0.00440555,1.80981589,1.95494819,1.21626413,0.06442804,1.74356846,0.90122432,0.57637128
-5.03951976,5.49691831,0.00442288,1.79683615,1.95505952,1.20284567,0.06373918,1.76210270,0.90281569,0.58506720
-5.03351676,5.49788292,0.00444487,1.78387364,1.95548913,1.18955218,0.06305364,1.78462921,0.90671705,0.59536674
-5.02751376,5.50459648,0.00447131,1.77107363,1.95630402,1.17650095,0.06238758,1.81102793,0.91282252,0.60728938
-5.02151076,5.51693293,0.00450171,1.75853296,1.95751848,1.16376882,0.06175414,1.84108571,0.92097904,0.62081665
-5.01550775,5.53458620,0.00453533,1.74630775,1.95910305,1.15139719,0.06116332,1.87451210,0.93099755,0.63589527
-5.00950475,5.55711261,0.00457118,1.73442320,1.96099592,1.13939879,0.06062198,1.91095782,0.94266535,0.65244153
-5.00350175,5.58397812,0.00460810,1.72288490,1.96311613,1.12776558,0.06013402,1.95003496,0.95575875,0.67034658
-4.99749875,5.61460762,0.00464478,1.71169090,1.96537781,1.11647734,0.05970067,1.99133776,0.97005557,0.68948220
-4.99149575,5.64843323,0.00467979,1.70084362,1.96770457,1.10551055,0.05932093,2.03446271,0.98534681,0.70970684
-4.98549275,5.68493908,0.00471171,1.69036109,1.97004320,1.09484689,0.05899210,2.07902698,1.00144695,0.73087130
-4.97948974,5.72369982,0.00473908,1.68028672,1.97237590,1.08448097,0.05871034,2.12468412,1.01820240,0.75282405
-4.97348674,5.76441104,0.00476054,1.67069706,1.97473048,1.07442691,0.05847133,2.17113624,1.03549769,0.77541564
-4.96748374,5.80690986,0.00477484,1.66170707,1.97718767,1.06472348,0.05827081,2.21814202,1.05325923,0.79850209
-4.96148074,5.85118488,0.00478090,1.65347276,1.97988554,1.05543746,0.05810524,2.26552034,1.07145641,0.82194718
-4.95547774,5.89737510,0.00477784,1.64619082,1.98302054,1.04666522,0.05797221,2.31314936,1.09010004,0.84562344
-4.94947474,5.94575833,0.00476501,1.64009563,1.98684513,1.03853245,0.05787093,2.36096131,1.10923848,0.86941205
-4.94347174,5.99672989,0.00474203,1.63545347,1.99166236,1.03119213,0.05780247,2.40893350,1.12895138,0.89320173
-4.93746873,6.05077325,0.00470876,1.63255451,1.99781744,1.02482086,0.05776996,2.45707624,1.14934172,0.91688664
-4.93146573,6.10842440,0.00466534,1.63170303,2.00568688,1.01961385,0.05777857,2.50541848,1.17052640,0.94036388
-4.92546273,6.17023227,0.00461218,1.63320617,2.01566575,1.01577881,0.05783543,2.55399221,1.19262597,0.96353050
-4.91945973,6.23671739,0.00454992,1.63736201,2.02815353,1.01352900,0.05794937,2.60281663,1.21575400,0.98628063
-4.91345673,6.30833129,0.00447940,1.64444744,2.04353942,1.01307591,0.05813052,2.65188308,1.24000664,1.00850274
-4.90745373,6.38541860,0.00440169,1.65470640,2.06218754,1.01462165,0.05838986,2.70114161,1.26545284,1.03007756
-4.90145073,6.46818402,0.00431798,1.66833904,2.08442276,1.01835163,0.05873861,2.75049014,1.29212570,1.05087663
-4.89544772,6.55666550,0.00422957,1.68549217,2.11051774,1.02442747,0.05918766,2.79976658,1.32001539,1.07076176
-4.88944472,6.65071499,0.00413784,1.70625148,2.14068155,1.03298069,0.05974682,2.84874454,1.34906384,1.08958548
-4.88344172,6.74998734,0.00404418,1.73063567,2.17505050,1.04410709,0.06042429,2.89713273,1.37916144,1.10719243
-4.87743872,6.85393778,0.00394997,1.75859285,2.21368124,1.05786212,0.06122591,2.94457804,1.41014599,1.12342172
-4.87143572,6.96182780,0.00385655,1.78999912,2.25654659,1.07425733,0.06215472,2.99067222,1.44180377,1.13811006
-4.86543272,7.07273908,0.00376513,1.82465949,2.30353406,1.09325791,0.06321044,3.03496160,1.47387281,1.15109561
-4.85942971,7.18559454,0.00367682,1.86231101,2.35444724,1.11478144,0.06438914,3.07695958,1.50604810,1.16222225
-4.85342671,7.29918588,0.00359256,1.90262798,2.40900990,1.13869789,0.06568307,3.11616121,1.53798874,1.17134417
-4.84742371,7.41220612,0.00351311,1.94522916,2.46687279,1.16483078,0.06708064,3.15205916,1.56932660,1.17833048
-4.84142071,7.52328628,0.00343907,1.98968659,2.52762280,1.19295966,0.06856655,3.18416062,1.59967630,1.18306966
-4.83541771,7.63103475,0.00337081,2.03553592,2.59079436,1.22282370,0.07012212,3.21200432,1.62864617,1.18547375
-4.82941471,7.73407818,0.00330852,2.08228782,2.65588262,1.25412647,0.07172580,3.23517720,1.65584981,1.18548199
-4.82341171,7.83110264,0.00325222,2.12944021,2.72235794,1.28654180,0.07335380,3.25333013,1.68091796,1.18306397
-4.81740870,7.92089389,0.00320175,2.17649094,2.78968133,1.31972048,0.07498091,3.26619226,1.70351022,1.17822198
-4.81140570,8.00237559,0.00315678,2.22295045,2.85732019,1.35329785,0.07658135,3.27358356,1.72332629,1.17099283
-4.80540270,8.07464430,0.00311691,2.26835409,2.92476378,1.38690190,0.07812977,3.27542531,1.74011642,1.16144876
-4.79939970,8.13700026,0.00308160,2.31227363,2.99153774,1.42016169,0.07960220,3.27174817,1.75369069,1.14969776
-4.79339670,8.18897294,0.00305031,2.35432754,3.05721715,1.45271588,0.08097707,3.26269767,1.76392675,1.13588316
-4.78739370,8.23034037,0.00302245,2.39418961,3.12143734,1.48422088,0.08223605,3.24853700,1.77077590,1.12018251
-4.78139070,8.26114146,0.00299745,2.43159562,3.18390210,1.51435858,0.08336489,3.22964688,1.77426714,1.10280592
-4.77538769,8.28168056,0.00297482,2.46634758,3.24438863,1.54284301,0.08435402,3.20652255,1.77450907,1.08399368
-4.76938469,8.29252372,0.00295414,2.49831546,3.30274897,1.56942590,0.08519899,3.17976767,1.77168950,1.06401342
-4.76338169,8.29448633,0.00293510,2.52743625,3.35890779,1.59390080,0.08590073,3.15008537,1.76607283,1.04315660
-4.75737869,8.28861206,0.00291751,2.55371012,3.41285639,1.61610547,0.08646549,3.11826616,1.75799497,1.02173451
-4.75137569,8.27614331,0.00290133,2.57719411,3.46464313,1.63592259,0.08690461,3.08517313,1.74785616,1.00007370
-4.74537269,8.25848374,0.00288666,2.59799328,3.51436075,1.65327864,0.08723401,3.05172443,1.73611165,0.97851084
-4.73936968,8.23715381,0.00287373,2.61624986,3.56213103,1.66814107,0.08747347,3.01887324,1.72326053,0.95738714
-4.73336668,8.21374048,0.00286292,2.63213083,3.60808765,1.68051393,0.08764571,2.98758573,1.70983294,0.93704216
-4.72736368,8.18984281,0.00285467,2.64581458,3.65235802,1.69043220,0.08777529,2.95881729,1.69637609,0.91780737
-4.72136068,8.16701511,0.00284953,2.65747721,3.69504517,1.69795516,0.08788749,2.93348761,1.68343932,0.89999919
-4.71535768,8.14670991,0.00284806,2.66727927,3.73621068,1.70315923,0.08800700,2.91245524,1.67155867,0.88391198
-4.70935468,8.13022273,0.00285086,2.67535370,3.77585969,1.70613061,0.08815673,2.89649229,1.66124140,0.86981083
-4.70335168,8.11864106,0.00285848,2.68179549,3.81392883,1.70695831,0.08835657,2.88626001,1.65295092,0.85792456
-4.69734867,8.11279965,0.00287139,2.68665381,3.85027811,1.70572779,0.08862238,2.88228614,1.64709246,0.84843902
-4.69134567,8.11324398,0.00288998,2.68992702,3.88468710,1.70251578,0.08896502,2.88494475,1.64400004,0.84149096
-4.68534267,8.12020379,0.00291446,2.69156088,3.91685601,1.69738639,0.08938966,2.89443937,1.64392507,0.83716269
-4.67933967,8.13357780,0.00294492,2.69145013,3.94641168,1.69038884,0.08989535,2.91079025,1.64702701,0.83547784
-4.67333667,8.15293062,0.00298124,2.68944345,3.97291834,1.68155687,0.09047474,2.93382628,1.65336640,0.83639836
-4.66733367,8.17750203,0.00302311,2.68535147,3.99589282,1.67090978,0.09111422,2.96318219,1.66290049,0.83982302
-4.66133067,8.20622871,0.00307002,2.67895752,4.01482333,1.65845507,0.09179421,2.99830129,1.67548188,0.84558761
-4.65532766,8.23777735,0.00312126,2.67003056,4.02919113,1.64419234,0.09248982,3.03844414,1.69086003,0.85346691
-4.64932466,8.27058826,0.00317594,2.65833950,4.03849388,1.62811832,0.09317164,3.08270288,1.70868597,0.86317847
-4.64332166,8.30292763,0.00323304,2.64366832,4.04226959,1.61023251,0.09380683,3.13002121,1.72852005,0.87438826
