energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.76588294,5.82397194,0.00812216,0.51633317,1.02656656,0.31394679,1.32720483,1.35066871,0.18897262,2.49255945
-5.75987994,5.69522623,0.00787204,0.50386129,1.01557356,0.30966642,1.30187336,1.33231207,0.18139829,2.42932851
-5.75387694,5.55082287,0.00761717,0.49006234,1.00103966,0.30488103,1.27300900,1.31044561,0.17321689,2.35922127
-5.74787394,5.39326094,0.00735855,0.47512256,0.98323736,0.29970089,1.24108001,1.28551617,0.16456276,2.28346368
-5.74187094,5.22537292,0.00709806,0.45926785,0.96251871,0.29425386,1.20668136,1.25804965,0.15557463,2.20341231
-5.73586793,5.05025719,0.00683839,0.44275876,0.93930606,0.28868278,1.17052539,1.22864100,0.14639171,2.12051944
-5.72986493,4.87121066,0.00658296,0.42588517,0.91408182,0.28314287,1.13343206,1.19794402,0.13715003,2.03629850
-5.72386193,4.69166324,0.00633583,0.40896079,0.88737756,0.27779876,1.09631909,1.16666134,0.12797921,1.95229071
-5.71785893,4.51511543,0.00610159,0.39231760,0.85976255,0.27282144,1.06019214,1.13553459,0.11899967,1.87003373
-5.71185593,4.34507958,0.00588532,0.37630033,0.83183210,0.26838502,1.02613502,1.10533466,0.11032035,1.79103274
-5.70585293,4.18502513,0.00569242,0.36126088,0.80419564,0.26466323,0.99529964,1.07685206,0.10203707,1.71673411
-5.69984992,4.03832745,0.00552855,0.34755290,0.77746483,0.26182574,0.96889564,1.05088720,0.09423129,1.64850175
-5.69384692,3.90822006,0.00539952,0.33552634,0.75224170,0.26003424,0.94817912,1.02824026,0.08696951,1.58759615
-5.68784392,3.79774936,0.00531117,0.32552199,0.72910704,0.25943840,0.93444015,1.00970064,0.08030306,1.53515568
-5.68184092,3.70973145,0.00526926,0.31786603,0.70860901,0.26017163,0.92898854,0.99603569,0.07426829,1.49218026
-5.67583792,3.64671032,0.00527938,0.31286450,0.69125224,0.26234687,0.93313734,0.98797863,0.06888706,1.45951698
-5.66983492,3.61091728,0.00534683,0.31079764,0.67748744,0.26605245,0.94818367,0.98621571,0.06416757,1.43784760
-5.66383192,3.60423136,0.00547648,0.31191418,0.66770184,0.27134821,0.97538647,0.99137258,0.06010527,1.42767804
-5.65782891,3.62814107,0.00567270,0.31642553,0.66221051,0.27826205,1.01594095,1.00400005,0.05668403,1.42932962
-5.65182591,3.68370799,0.00593924,0.32449994,0.66124880,0.28678706,1.07094968,1.02455960,0.05387728,1.44293258
-5.64582291,3.77153310,0.00627908,0.33625674,0.66496620,0.29687946,1.14139049,1.05340884,0.05164929,1.46842178
-5.63981991,3.89172692,0.00669438,0.35176073,0.67342166,0.30845750,1.22808157,1.09078744,0.04995646,1.50553508
-5.63381691,4.04388472,0.00718634,0.37101693,0.68658067,0.32140154,1.33164451,1.13680406,0.04874863,1.55381462
-5.62781391,4.22706833,0.00775512,0.39396586,0.70431418,0.33555522,1.45246620,1.19142468,0.04797037,1.61261132
-5.62181091,4.43979577,0.00839978,0.42047962,0.72639949,0.35072801,1.59066102,1.25446301,0.04756230,1.68109281
-5.61580790,4.68004036,0.00911815,0.45035890,0.75252311,0.36669896,1.74603472,1.32557346,0.04746244,1.75825502
-5.60980490,4.94524027,0.00990681,0.48333143,0.78228573,0.38322170,1.91805199,1.40424726,0.04760745,1.84293728
-5.60380190,5.23231984,0.01076109,0.51905177,0.81520903,0.40003043,2.10580943,1.48981216,0.04793396,1.93384114
-5.59779890,5.53772320,0.01167495,0.55710313,0.85074446,0.41684681,2.30801625,1.58143614,0.04837982,2.02955244
-5.59179590,5.85746086,0.01264112,0.59700103,0.88828366,0.43338749,2.52298441,1.67813553,0.04888529,2.12856640
-5.58579290,6.18716920,0.01365103,0.63819923,0.92717046,0.44937196,2.74863028,1.77878772,0.04939421,2.22931525
-5.57978989,6.52218267,0.01469495,0.68009799,0.96671408,0.46453047,2.98248920,1.88214856,0.04985502,2.33019792
-5.57378689,6.85761772,0.01576209,0.72205451,1.00620349,0.47861160,3.22174410,1.98687441,0.05022169,2.42961096
-5.56778389,7.18846742,0.01684073,0.76339573,1.04492245,0.49138936,3.46326872,2.09154865,0.05045449,2.52598027
-5.56178089,7.50970487,0.01791840,0.80343298,1.08216502,0.50266941,3.70368532,2.19471211,0.05052061,2.61779265
-5.55577789,7.81639325,0.01898215,0.84147843,1.11725123,0.51229414,3.93943602,2.29489702,0.05039455,2.70362661
-5.54977489,8.10379978,0.02001876,0.87686274,1.14954260,0.52014660,4.16686613,2.39066344,0.05005833,2.78218175
-5.54377189,8.36751057,0.02101502,0.90895337,1.17845710,0.52615298,4.38231712,2.48063732,0.04950150,2.85230575
-5.53776888,8.60354281,0.02195805,0.93717305,1.20348326,0.53028365,4.58222608,2.56354886,0.04872090,2.91301870
-5.53176588,8.80845083,0.02283563,0.96101748,1.22419305,0.53255280,4.76322815,2.63826996,0.04772027,2.96353383
-5.52576288,8.97942195,0.02363646,0.98007182,1.24025319,0.53301677,4.92225771,2.70384933,0.04650967,3.00327423
-5.51975988,9.11435873,0.02435054,0.99402493,1.25143448,0.53177101,5.05664410,2.75954361,0.04510471,3.03188515
-5.51375688,9.21194378,0.02496935,1.00268094,1.25761892,0.52894617,5.16419772,2.80484331,0.04352575,3.04924134
-5.50775388,9.27168431,0.02548617,1.00596742,1.25880416,0.52470316,5.24328228,2.83949212,0.04179693,3.05544925
-5.50175088,9.29393361,0.02589624,1.00393965,1.25510514,0.51922771,5.29286996,2.86349841,0.03994521,3.05084388
-5.49574787,9.27988786,0.02619687,0.99678076,1.24675270,0.51272445,5.31257646,2.87713821,0.03799941,3.03598021
-5.48974487,9.23155741,0.02638752,0.98479752,1.23408898,0.50541089,5.30267425,2.88094900,0.03598923,3.01161930
-5.48374187,9.15171244,0.02646979,0.96841185,1.21755959,0.49751144,5.26408302,2.87571416,0.03394441,2.97870932
-5.47773887,9.04380451,0.02644733,0.94814831,1.19770279,0.48925170,5.19833757,2.86243845,0.03189391,2.93836192
-5.47173587,8.91186602,0.02632565,0.92461797,1.17513563,0.48085314,5.10753462,2.84231517,0.02986522,2.89182444
-5.46573287,8.76039101,0.02611198,0.89849939,1.15053765,0.47252846,4.99426065,2.81668611,0.02788384,2.84044879
-5.45972986,8.59420154,0.02581489,0.87051725,1.12463240,0.46447752,4.86150427,2.78699577,0.02597280,2.78565776
-5.45372686,8.41830442,0.02544405,0.84141980,1.09816743,0.45688412,4.71255684,2.75474176,0.02415240,2.72890986
-5.44772386,8.23774396,0.02500986,0.81195575,1.07189342,0.44991352,4.55090607,2.72142333,0.02243999,2.67166374
-5.44172086,8.05745626,0.02452309,0.78285180,1.04654312,0.44371082,4.38012698,2.68849032,0.02084991,2.61534324
-5.43571786,7.88213092,0.02399454,0.75479161,1.02281092,0.43840012,4.20377513,2.65729455,0.01939355,2.56130444
-5.42971486,7.71608538,0.02343473,0.72839707,1.00133372,0.43408445,4.02528642,2.62904603,0.01807941,2.51080555
-5.42371186,7.56315688,0.02285362,0.70421256,0.98267398,0.43084637,3.84788721,2.60477564,0.01691333,2.46498092
-5.41770885,7.42661601,0.02226039,0.68269288,0.96730539,0.42874925,3.67451816,2.58530603,0.01589870,2.42481979
-5.41170585,7.30910472,0.02166325,0.66419512,0.95560190,0.42783905,3.50777403,2.57123189,0.01503669,2.39115070
-5.40570285,7.21260088,0.02106935,0.64897472,0.94783041,0.42814656,3.34986080,2.56291038,0.01432658,2.36463180
-5.39969985,7.13840975,0.02048474,0.63718569,0.94414735,0.42968995,3.20257082,2.56046189,0.01376597,2.34574738
-5.39369685,7.08718173,0.01991441,0.62888484,0.94459929,0.43247750,3.06727535,2.56378096,0.01335114,2.33481053
-5.38769385,7.05895451,0.01936231,0.62403954,0.94912741,0.43651047,2.94493352,2.57255661,0.01307722,2.33197152
-5.38169085,7.05321664,0.01883153,0.62253857,0.95757557,0.44178589,2.83611542,2.58630077,0.01293849,2.33723127
-5.37568784,7.06898833,0.01832440,0.62420533,0.96970140,0.44829915,2.74103726,2.60438336,0.01292853,2.35045918
-5.36968484,7.10491505,0.01784265,0.62881260,0.98519006,0.45604637,2.65960533,2.62607208,0.01304044,2.37141412
-5.36368184,7.15936858,0.01738760,0.63609819,1.00366968,0.46502634,2.59146605,2.65057478,0.01326696,2.39976744
-5.35767884,7.23055022,0.01696032,0.64578049,1.02472785,0.47524195,2.53605874,2.67708240,0.01360059,2.43512689
-5.35167584,7.31659099,0.01656171,0.65757325,1.04792837,0.48670112,2.49266847,2.70481016,0.01403365,2.47705996
-5.34567284,7.41564381,0.01619270,0.67119879,1.07282737,0.49941709,2.46047624,2.73303523,0.01455836,2.52511560
-5.33966983,7.52596361,0.01585424,0.68639914,1.09898815,0.51340813,2.43860428,2.76112899,0.01516687,2.57884335
-5.33366683,7.64597190,0.01554743,0.70294452,1.12599405,0.52869666,2.42615489,2.78858261,0.01585124,2.63780879
-5.32766383,7.77430353,0.01527345,0.72063896,1.15345890,0.54530785,2.42224154,2.81502488,0.01660349,2.70160501
-5.32166083,7.90983433,0.01503364,0.73932282,1.18103474,0.56326777,2.42601185,2.84023184,0.01741550,2.76985956
-5.31565783,8.05168970,0.01482939,0.75887239,1.20841652,0.58260119,2.43666219,2.86412801,0.01827910,2.84223697
-5.30965483,8.19923494,0.01466213,0.77919659,1.23534399,0.60332927,2.45344454,2.88677976,0.01918596,2.91843706
-5.30365183,8.35204966,0.01453326,0.80023140,1.26160080,0.62546710,2.47566645,2.90838143,0.02012764,2.99818963
-5.29764882,8.50988875,0.01444411,0.82193218,1.28701131,0.64902140,2.50268527,2.92923540,0.02109556,3.08124614
-5.29164582,8.67263367,0.01439588,0.84426480,1.31143540,0.67398842,2.53389820,2.94972755,0.02208107,3.16736932
-5.28564282,8.84023769,0.01438960,0.86719603,1.33476212,0.70035215,2.56872956,2.97029952,0.02307545,3.25632176
-5.27963982,9.01266902,0.01442611,0.89068389,1.35690245,0.72808297,2.60661700,2.99141951,0.02406999,3.34785426
-5.27363682,9.18985560,0.01450604,0.91466873,1.37778211,0.75713665,2.64699809,3.01355316,0.02505610,3.44169501
-5.26763382,9.37163485,0.01462986,0.93906543,1.39733485,0.78745386,2.68929844,3.03713601,0.02602545,3.53754029
-5.26163082,9.55771116,0.01479782,0.96375743,1.41549668,0.81896001,2.73292262,3.06254871,0.02697005,3.63504728
-5.25562781,9.74762319,0.01501006,0.98859277,1.43220166,0.85156536,2.77724844,3.09009607,0.02788247,3.73382944
-5.24962481,9.94072226,0.01526657,1.01338247,1.44737937,0.88516536,2.82162520,3.11999064,0.02875601,3.83345460
-5.24362181,10.13616218,0.01556725,1.03790139,1.46095419,0.91964109,2.86537585,3.15234117,0.02958488,3.93344570
-5.23761881,10.33290045,0.01591192,1.06189126,1.47284657,0.95485960,2.90780305,3.18714611,0.03036435,4.03328399
-5.23161581,10.52970983,0.01630032,1.08506600,1.48297602,0.99067422,2.94819869,3.22429199,0.03109101,4.13241443
-5.22561281,10.72519893,0.01673209,1.10711876,1.49126560,1.02692470,2.98585614,3.26355628,0.03176289,4.23025272
-5.21960980,10.91784026,0.01720680,1.12773032,1.49764759,1.06343721,3.02008459,3.30461420,0.03237960,4.32619355
-5.21360680,11.10600376,0.01772386,1.14657851,1.50206990,1.10002427,3.05022465,3.34704895,0.03294250,4.41961970
-5.20760380,11.28799424,0.01828250,1.16334800,1.50450279,1.13648467,3.07566427,3.39036460,0.03345474,4.50991155
-5.20160080,11.46209093,0.01888173,1.17774010,1.50494539,1.17260365,3.09585429,3.43400101,0.03392137,4.59645663
-5.19559780,11.62658778,0.01952028,1.18948210,1.50343160,1.20815335,3.11032278,3.47735026,0.03434929,4.67865919
-5.18959480,11.77983352,0.02019656,1.19833570,1.50003486,1.24289390,3.11868774,3.51977400,0.03474728,4.75594954
-5.18359180,11.92027033,0.02090864,1.20410444,1.49487154,1.27657524,3.12066746,3.56062132,0.03512587,4.82779322
-5.17758879,12.04647079,0.02165425,1.20663972,1.48810264,1.30893984,3.11608852,3.59924669,0.03549723,4.89369989
-5.17158579,12.15717236,0.02243073,1.20584538,1.47993346,1.33972644,3.10489084,3.63502781,0.03587502,4.95323215
-5.16558279,12.25130921,0.02323515,1.20168091,1.47061131,1.36867478,3.08713015,3.66738290,0.03627412,5.00601398
-5.15957979,12.32804066,0.02406426,1.19416317,1.46042112,1.39553128,3.06297747,3.69578722,0.03671036,5.05173896
-5.15357679,12.38677605,0.02491464,1.18336680,1.44967905,1.42005546,3.03271603,3.71978860,0.03720020,5.09017779
-5.14757379,12.42719499,0.02578274,1.16942357,1.43872428,1.44202688,2.99673561,3.73902145,0.03776035,5.12118499
-5.14157079,12.44926261,0.02666500,1.15252056,1.42790916,1.46125219,2.95552449,3.75321895,0.03840735,5.14470429
-5.13556778,12.45323855,0.02755791,1.13289760,1.41758819,1.47757195,2.90965936,3.76222310,0.03915712,5.16077216
-5.12956478,12.43967909,0.02845813,1.11084397,1.40810599,1.49086672,2.85979330,3.76599196,0.04002444,5.16951916
-5.12356178,12.40943140,0.02936253,1.08669450,1.39978496,1.50106202,2.80664219,3.76460389,0.04102250,5.17116848
-5.11755878,12.36361941,0.03026830,1.06082516,1.39291291,1.50813187,2.75096982,3.75825826,0.04216233,5.16603144
-5.11155578,12.30362098,0.03117291,1.03364827,1.38773139,1.51210035,2.69357207,3.74727253,0.04345235,5.15449973
-5.10555278,12.23103640,0.03207419,1.00560717,1.38442499,1.51304138,2.63526043,3.73207541,0.04489784,5.13703438
-5.09954977,12.14764892,0.03297026,0.97717063,1.38311240,1.51107621,2.57684537,3.71319627,0.04650057,5.11415182
-5.09354677,12.05537836,0.03385951,0.94882675,1.38383946,1.50636909,2.51911991,3.69125095,0.04825842,5.08640735
-5.08754377,11.95622940,0.03474050,0.92107641,1.38657472,1.49912105,2.46284387,3.66692439,0.05016509,5.05437696
-5.08154077,11.85223636,0.03561195,0.89442631,1.39120788,1.48956229,2.40872915,3.64095070,0.05221002,5.01863823
-5.07553777,11.74540702,0.03647256,0.86938148,1.39755105,1.47794353,2.35742654,3.61409129,0.05437828,4.97975135
-5.06953477,11.63766756,0.03732098,0.84643735,1.40534313,1.46452689,2.30951436,3.58711195,0.05665077,4.93824145
-5.06353177,11.53081102,0.03815570,0.82607134,1.41425714,1.44957681,2.26548920,3.56075972,0.05900442,4.89458297
-5.05752876,11.42645143,0.03897498,0.80873406,1.42391009,1.43335145,2.22575895,3.53574043,0.06141266,4.84918719
-5.05152576,11.32598516,0.03977677,0.79484020,1.43387522,1.41609525,2.19063823,3.51269760,0.06384596,4.80239338
-5.04552276,11.23056082,0.04055868,0.78475918,1.44369589,1.39803271,2.16034610,3.49219351,0.06627254,4.75446402
-5.03951976,11.14105818,0.04131797,0.77880585,1.45290060,1.37936400,2.13500598,3.47469304,0.06865913,4.70558411
-5.03351676,11.05807630,0.04205151,0.77723125,1.46101839,1.36026223,2.11464751,3.46055048,0.07097191,4.65586430
-5.02751376,10.98193021,0.04275581,0.78021380,1.46759384,1.34087252,2.09920996,3.44999977,0.07317736,4.60534747
-5.02151076,10.91265534,0.04342702,0.78785123,1.47220111,1.32131270,2.08854698,3.44314821,0.07524324,4.55401779
-5.01550775,10.85001834,0.04406099,0.80015345,1.47445626,1.30167540,2.08243218,3.43997364,0.07713944,4.50181156
-5.00950475,10.79353301,0.04465327,0.81703674,1.47402730,1.28203109,2.08056531,3.44032484,0.07883878,4.44862876
-5.00350175,10.74247989,0.04519916,0.83831967,1.47064178,1.26243185,2.08257876,3.44392525,0.08031774,4.39434441
-4.99749875,10.69592840,0.04569371,0.86372113,1.46409146,1.24291529,2.08804412,3.45037958,0.08155697,4.33881896
-4.99149575,10.65276062,0.04613178,0.89286065,1.45423422,1.22350837,2.09647887,3.45918316,0.08254166,4.28190704
-4.98549275,10.61169618,0.04650801,0.92526149,1.44099322,1.20423070,2.10735311,3.46973391,0.08326175,4.22346423
-4.97948974,10.57131804,0.04681687,0.96035667,1.42435367,1.18509716,2.12009640,3.48134658,0.08371192,4.16335165
-4.97348674,10.53009957,0.04705266,0.99749801,1.40435771,1.16611967,2.13410513,3.49326925,0.08389140,4.10143862
-4.96748374,10.48643304,0.04720956,1.03596828,1.38109772,1.14730796,2.14875037,3.50470169,0.08380365,4.03760369
-4.96148074,10.43866040,0.04728164,1.07499634,1.35470887,1.12866963,2.16338654,3.51481548,0.08345584,3.97173449
-4.95547774,10.38510660,0.04726293,1.11377489,1.32536131,1.11020942,2.17736113,3.52277549,0.08285831,3.90372723
-4.94947474,10.32411602,0.04714753,1.15148055,1.29325258,1.09192808,2.19002547,3.52776224,0.08202391,3.83348637
-4.94347174,10.25409178,0.04692967,1.18729553,1.25860073,1.07382091,2.20074647,3.52899482,0.08096731,3.76092501
-4.93746873,10.17353768,0.04660394,1.22043029,1.22163838,1.05587651,2.20891938,3.52575345,0.07970437,3.68596660
-4.93146573,10.08110172,0.04616538,1.25014620,1.18260804,1.03807569,2.21398099,3.51740118,0.07825155,3.60854818
-4.92546273,9.97561980,0.04560972,1.27577749,1.14175859,1.02039098,2.21542308,3.50340376,0.07662539,3.52862506
-4.91945973,9.85615775,0.04493360,1.29675130,1.09934306,1.00278670,2.21280532,3.48334690,0.07484212,3.44617700
-4.91345673,9.72204952,0.04413477,1.31260510,1.05561728,0.98521984,2.20576722,3.45695005,0.07291736,3.36121525
-4.90745373,9.57292912,0.04321234,1.32300056,1.01083937,0.96764156,2.19403821,3.42407597,0.07086600,3.27378999
-4.90145073,9.40875417,0.04216695,1.32773310,0.96526959,0.94999931,2.17744552,3.38473545,0.06870211,3.18399742
-4.89544772,9.22981883,0.04100099,1.32673675,0.91917026,0.93223941,2.15591893,3.33908678,0.06643908,3.09198569
-4.88944472,9.03675473,0.03971867,1.32008380,0.87280546,0.91430981,2.12949224,3.28742983,0.06408974,2.99795904
-4.88344172,8.83051880,0.03832615,1.30797937,0.82644023,0.89616287,2.09830109,3.23019481,0.06166658,2.90217946
-4.87743872,8.61236791,0.03683151,1.29075091,0.78033904,0.87775791,2.06257703,3.16792616,0.05918196,2.80496541
-4.87143572,8.38382088,0.03524472,1.26883324,0.73476355,0.85906325,2.02263805,3.10126229,0.05664842,2.70668737
-4.86543272,8.14660940,0.03357752,1.24274971,0.68996952,0.84005765,1.97887595,3.03091214,0.05407886,2.60776026
-4.85942971,7.90262005,0.03184320,1.21309040,0.64620301,0.82073100,1.93174107,2.95762964,0.05148670,2.50863303
-4.85342671,7.65383033,0.03005633,1.18048833,0.60369621,0.80108431,1.88172521,2.88218754,0.04888600,2.40977577
-4.84742371,7.40224191,0.02823250,1.14559498,0.56266284,0.78112879,1.82934351,2.80535178,0.04629152,2.31166536
-4.84142071,7.14981483,0.02638794,1.10905604,0.52329372,0.76088450,1.77511631,2.72785787,0.04371862,2.21477018
-4.83541771,6.89840605,0.02453913,1.07148870,0.48575259,0.74037841,1.71955178,2.65039037,0.04118316,2.11953516
-4.82941471,6.64971558,0.02270244,1.03346142,0.45017255,0.71964223,1.66313041,2.57356654,0.03870132,2.02636781
-4.82341171,6.40524320,0.02089372,0.99547709,0.41665345,0.69871022,1.60629180,2.49792480,0.03628933,1.93562645
-4.81740870,6.16625754,0.01912799,0.95796017,0.38526023,0.67761724,1.54942468,2.42391843,0.03396321,1.84761108
-4.81140570,5.93377916,0.01741907,0.92124831,0.35602254,0.65639715,1.49286025,2.35191460,0.03173842,1.76255770
-4.80540270,5.70857776,0.01577936,0.88558869,0.32893557,0.63508183,1.43686918,2.28219838,0.02962956,1.68063627
-4.79939970,5.49118317,0.01421956,0.85113881,0.30396210,0.61370088,1.38166215,2.21498122,0.02765008,1.60195242
-4.79339670,5.28190874,0.01274861,0.81797159,0.28103565,0.59228207,1.32739365,2.15041292,0.02581195,1.52655284
-4.78739370,5.08088496,0.01137353,0.78608423,0.26006456,0.57085249,1.27416858,2.08859620,0.02412546,1.45443371
-4.78139070,4.88810086,0.01009941,0.75541008,0.24093680,0.54944028,1.22205105,2.02960248,0.02259896,1.38555184
-4.77538769,4.70344986,0.00892949,0.72583264,0.22352529,0.52807693,1.17107466,1.97348790,0.02123875,1.31983751
-4.76938469,4.52677720,0.00786522,0.69720098,0.20769332,0.50679970,1.12125345,1.92030813,0.02004889,1.25720832
-4.76338169,4.35792555,0.00690641,0.66934548,0.19330002,0.48565420,1.07259282,1.87013126,0.01903122,1.19758298
-4.75737869,4.19677611,0.00605139,0.64209307,0.18020547,0.46469667,1.02509961,1.82304763,0.01818526,1.14089434
-4.75137569,4.04328265,0.00529724,0.61528125,0.16827535,0.44399588,0.97879086,1.77917619,0.01750826,1.08710071
-4.74537269,3.89749669,0.00463999,0.58877012,0.15738488,0.42363433,0.93370055,1.73866704,0.01699531,1.03619487
-4.73936968,3.75958262,0.00407483,0.56245197,0.14742198,0.40370873,0.88988422,1.70169998,0.01663933,0.98821022
-4.73336668,3.62982217,0.00359634,0.53625810,0.13828958,0.38432939,0.84742111,1.66847952,0.01643132,0.94322382
-4.72736368,3.50860851,0.00319871,0.51016262,0.12990707,0.36561885,0.80641388,1.63922655,0.01636045,0.90135613
-4.72136068,3.39643074,0.00287590,0.48418347,0.12221087,0.34770937,0.76698615,1.61416755,0.01641429,0.86276748
-4.71535768,3.29385002,0.00262182,0.45838059,0.11515431,0.33073968,0.72927789,1.59352186,0.01657904,0.82765168
-4.70935468,3.20146931,0.00243049,0.43285172,0.10870675,0.31485087,0.69343943,1.57748819,0.01683976,0.79622700
-4.70335168,3.11989847,0.00229614,0.40772625,0.10285220,0.30018182,0.65962415,1.56623085,0.01718070,0.76872518
-4.69734867,3.04971716,0.00221329,0.38315759,0.09758757,0.28686423,0.62798066,1.55986680,0.01758555,0.74537903
-4.69134567,2.99143754,0.00217681,0.35931462,0.09292054,0.27501763,0.59864482,1.55845410,0.01803780,0.72640932
-4.68534267,2.94546892,0.00218197,0.33637280,0.08886747,0.26474446,0.57173213,1.56198239,0.01852105,0.71201169
-4.67933967,2.91208631,0.00222448,0.31450543,0.08545111,0.25612567,0.54733098,1.57036587,0.01901935,0.70234432
-4.67333667,2.89140436,0.00230041,0.29387550,0.08269858,0.24921692,0.52549701,1.58343897,0.01951752,0.69751681
-4.66733367,2.88335804,0.00240624,0.27462868,0.08063951,0.24404569,0.50624898,1.60095509,0.02000149,0.69758118
-4.66133067,2.88769108,0.00253882,0.25688750,0.07930439,0.24060944,0.48956632,1.62258818,0.02045855,0.70252525
-4.65532766,2.90395275,0.00269527,0.24074716,0.07872336,0.23887497,0.47538841,1.64793730,0.02087763,0.71226888
-4.64932466,2.93150315,0.00287303,0.22627299,0.07892534,0.23877907,0.46361568,1.67653388,0.02124953,0.72666343
-4.64332166,2.96952727,0.00306974,0.21349947,0.07993756,0.24023051,0.45411250,1.70785149,0.02156705,0.74549458
