energy_ev,total_up,P_s_up,P_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-5.69384692,3.88797418,0.00519018,1.31998623,2.60614558,1.54582067,0.00058647,0.94158979
-5.68784392,3.95782172,0.00530228,1.35919079,2.63120940,1.58785957,0.00057995,0.93868781
-5.68184092,4.01831605,0.00541238,1.39412113,2.64763912,1.62717144,0.00057230,0.93396702
-5.67583792,4.06812561,0.00551978,1.42426027,2.65507246,1.66299769,0.00056362,0.92727533
-5.66983492,4.10608179,0.00562418,1.44917223,2.65327728,1.69462694,0.00055404,0.91849656
-5.66383192,4.13122277,0.00572583,1.46851463,2.64216689,1.72141700,0.00054370,0.90755913
-5.65782891,4.14283145,0.00582565,1.48204844,2.62181179,1.74281481,0.00053278,0.89444348
-5.65182591,4.14046605,0.00592525,1.48964460,2.59244709,1.75837379,0.00052146,0.87918781
-5.64582291,4.12398160,0.00602700,1.49128716,2.55447495,1.76776785,0.00050996,0.86189177
-5.63981991,4.09354183,0.00613408,1.48707313,2.50846191,1.77080166,0.00049851,0.84271772
-5.63381691,4.04962057,0.00625038,1.47720895,2.45513088,1.76741681,0.00048737,0.82188958
-5.62781391,3.99299311,0.00638050,1.46200387,2.39534805,1.75769368,0.00047681,0.79968909
-5.62181091,3.92471761,0.00652962,1.44186065,2.33010517,1.74184927,0.00046714,0.77644981
-5.61580790,3.84610778,0.00670335,1.41726401,2.26049772,1.72023094,0.00045866,0.75254891
-5.60980490,3.75869809,0.00690759,1.38876733,2.18769999,1.69330672,0.00045169,0.72839725
-5.60380190,3.66420288,0.00714827,1.35697822,2.11293781,1.66165244,0.00044654,0.70442816
-5.59779890,3.56447139,0.00743113,1.32254334,2.03746006,1.62593644,0.00044354,0.68108541
-5.59179590,3.46144044,0.00776149,1.28613330,1.96251004,1.58690249,0.00044298,0.65881098
-5.58579290,3.35708664,0.00814396,1.24842776,1.88929758,1.54535146,0.00044516,0.63803314
-5.57978989,3.25337989,0.00858216,1.21010152,1.81897290,1.50212268,0.00045036,0.61915522
-5.57378689,3.15223974,0.00907854,1.17181162,1.75260311,1.45807536,0.00045882,0.60254581
-5.56778389,3.05549609,0.00963406,1.13418603,1.69115186,1.41407089,0.00047077,0.58853045
-5.56178089,2.96485509,0.01024807,1.09781380,1.63546273,1.37095625,0.00048643,0.57738526
-5.55577789,2.88187115,0.01091814,1.06323710,1.58624667,1.32954927,0.00050599,0.56933261
-5.54977489,2.80792536,0.01163998,1.03094496,1.54407364,1.29062562,0.00052963,0.56453889
-5.54377189,2.74421037,0.01240738,1.00136865,1.50936832,1.25490798,0.00055752,0.56311427
-5.53776888,2.69172141,0.01321230,0.97487884,1.48240972,1.22305718,0.00058982,0.56511431
-5.53176588,2.65125296,0.01404497,0.95178400,1.46333433,1.19566538,0.00062673,0.57054307
-5.52576288,2.62339998,0.01489407,0.93233020,1.45214227,1.17325090,0.00066841,0.57935753
-5.51975988,2.60856285,0.01574700,0.91670173,1.44870590,1.15625445,0.00071507,0.59147262
-5.51375688,2.60695474,0.01659020,0.90502250,1.45278013,1.14503649,0.00076692,0.60676676
-5.50775388,2.61861016,0.01740950,0.89735789,1.46401394,1.13987505,0.00082420,0.62508718
-5.50175088,2.64339368,0.01819054,0.89371667,1.48196223,1.14096401,0.00088714,0.64625483
-5.49574787,2.68100754,0.01891919,0.89405294,1.50609764,1.14841106,0.00095598,0.67006838
-5.48974487,2.73099771,0.01958197,0.89826779,1.53582165,1.16223555,0.00103096,0.69630715
-5.48374187,2.79275762,0.02016645,0.90621067,1.57047467,1.18236567,0.00111227,0.72473272
-5.47773887,2.86552957,0.02066167,0.91768027,1.60934496,1.20863539,0.00120007,0.75508929
-5.47173587,2.94840420,0.02105839,0.93242521,1.65167617,1.24078100,0.00129445,0.78710282
-5.46573287,3.04031838,0.02134942,0.95014443,1.69667379,1.27843785,0.00139539,0.82047918
-5.45972986,3.14005287,0.02152975,0.97048771,1.74351064,1.32113761,0.00150278,0.85490164
-5.45372686,3.24623069,0.02159668,0.99305642,1.79133187,1.36830676,0.00161636,0.89002822
-5.44772386,3.35731788,0.02154983,1.01740505,1.83925996,1.41926684,0.00173572,0.92548926
-5.44172086,3.47162813,0.02139107,1.04304358,1.88640024,1.47323730,0.00186031,0.96088584
-5.43571786,3.58733259,0.02112436,1.06944132,1.93184745,1.52934147,0.00198940,0.99578953
-5.42971486,3.70247626,0.02075559,1.09603229,1.97469391,1.58661610,0.00212215,1.02974392
-5.42371186,3.81500170,0.02029226,1.12222239,2.01403951,1.64402500,0.00225758,1.06226827
-5.41770885,3.92278060,0.01974322,1.14739850,2.04900388,1.70047664,0.00239462,1.09286352
-5.41170585,4.02365294,0.01911831,1.17093938,2.07874062,1.75484581,0.00253219,1.12102075
-5.40570285,4.11547317,0.01842809,1.19222827,2.10245345,1.80599867,0.00266921,1.14623181
-5.39969985,4.19616208,0.01768345,1.21066679,2.11941382,1.85282067,0.00280473,1.16800207
-5.39369685,4.26376246,0.01689538,1.22568969,2.12897941,1.89424630,0.00293793,1.18586459
-5.38769385,4.31649640,0.01607465,1.23677993,2.13061261,1.92928953,0.00306830,1.19939517
-5.38169085,4.35282162,0.01523164,1.24348338,2.12389821,1.95707369,0.00319563,1.20822759
-5.37568784,4.37148409,0.01437611,1.24542254,2.10855926,1.97685939,0.00332016,1.21206827
-5.36968484,4.37156430,0.01351712,1.24230853,2.08447016,1.98806917,0.00344260,1.21070937
-5.36368184,4.35251468,0.01266292,1.23395082,2.05166616,1.99030777,0.00356421,1.20403984
-5.35767884,4.31418610,0.01182091,1.22026407,2.01034847,1.98337682,0.00368685,1.19205357
-5.35167584,4.25684183,0.01099763,1.20127191,1.96088460,1.96728335,0.00381295,1.17485415
-5.34567284,4.18115814,0.01019881,1.17710716,1.90380357,1.94224157,0.00394554,1.15265602
-5.33966983,4.08821103,0.00942935,1.14800869,1.83978602,1.90866784,0.00408817,1.12578167
-5.33366683,3.97944982,0.00869346,1.11431490,1.76964949,1.86716903,0.00424484,1.09465509
-5.32766383,3.85665849,0.00799466,1.07645420,1.69432946,1.81852469,0.00441993,1.05979171
-5.32166083,3.72190656,0.00733587,1.03493284,1.61485681,1.76366407,0.00461800,1.02178519
-5.31565783,3.57749156,0.00671947,0.99032083,1.53233260,1.70363878,0.00484366,0.98129175
-5.30965483,3.42587578,0.00614735,0.94323627,1.44790132,1.63959239,0.00510138,0.93901268
-5.30365183,3.26961968,0.00562098,0.89432913,1.36272358,1.57272824,0.00539528,0.89567580
-5.29764882,3.11131487,0.00514142,0.84426479,1.27794926,1.50427673,0.00572895,0.85201670
-5.29164582,2.95351907,0.00470937,0.79370827,1.19469220,1.43546325,0.00610521,0.80876042
-5.28564282,2.79869528,0.00432518,0.74330937,1.11400716,1.36747794,0.00652595,0.76660434
-5.27963982,2.64915728,0.00398891,0.69368947,1.03686973,1.30144819,0.00699196,0.72620287
-5.27363682,2.50702262,0.00370034,0.64543005,0.96415977,1.23841451,0.00750280,0.68815433
-5.26763382,2.37417443,0.00345897,0.59906325,0.89664848,1.17931044,0.00805675,0.65299040
-5.26163082,2.25223229,0.00326409,0.55506455,0.83498923,1.12494673,0.00865072,0.62116822
-5.25562781,2.14253244,0.00311479,0.51384745,0.77971211,1.07599987,0.00928036,0.59306532
-5.24962481,2.04611699,0.00301005,0.47576009,0.73122181,1.03300493,0.00994011,0.56897717
-5.24362181,1.96373138,0.00294871,0.44108359,0.68979848,0.99635249,0.01062336,0.54911704
-5.23761881,1.89582937,0.00292963,0.41003187,0.65560120,0.96628929,0.01132269,0.53361820
-5.23161581,1.84258436,0.00295168,0.38275265,0.62867336,0.94292213,0.01203014,0.52253764
-5.22561281,1.80390604,0.00301382,0.35932948,0.60894966,0.92622471,0.01273748,0.51586141
-5.21960980,1.77946112,0.00311518,0.33978441,0.59626408,0.91604674,0.01343663,0.51351072
-5.21360680,1.76869703,0.00325511,0.32408124,0.59035857,0.91212491,0.01411995,0.51534877
-5.20760380,1.77086770,0.00343323,0.31212914,0.59089199,0.91409534,0.01478059,0.52118777
-5.20160080,1.78506033,0.00364947,0.30378656,0.59744914,0.92150698,0.01541286,0.53079588
-5.19559780,1.81022260,0.00390406,0.29886537,0.60954969,0.93383565,0.01601246,0.54390390
-5.18959480,1.84518966,0.00419757,0.29713522,0.62665693,0.95049845,0.01657668,0.56021150
-5.18359180,1.88871036,0.00453083,0.29832822,0.64818646,0.97086818,0.01710461,0.57939286
-5.17758879,1.93947260,0.00490490,0.30214385,0.67351464,0.99428757,0.01759708,0.60110174
-5.17158579,1.99612751,0.00532099,0.30825433,0.70198721,1.02008326,0.01805670,0.62497603
-5.16558279,2.05731234,0.00578032,0.31631035,0.73292791,1.04757915,0.01848764,0.65064183
-5.15957979,2.12167215,0.00628398,0.32594727,0.76564747,1.07610922,0.01889542,0.67771716
-5.15357679,2.18788036,0.00683282,0.33679172,0.79945288,1.10502961,0.01928653,0.70581555
-5.14757379,2.25465800,0.00742722,0.34846864,0.83365714,1.13372984,0.01966808,0.73454952
-5.14157079,2.32079206,0.00806695,0.36060863,0.86758941,1.16164320,0.02004728,0.76353429
-5.13556778,2.38515274,0.00875099,0.37285539,0.90060559,1.18825622,0.02043098,0.79239166
-5.12956478,2.44670963,0.00947738,0.38487318,0.93209909,1.21311702,0.02082516,0.82075430
-5.12356178,2.50454695,0.01024313,0.39635415,0.96151184,1.23584274,0.02123448,0.84827050
-5.11755878,2.55787747,0.01104407,0.40702500,0.98834498,1.25612569,0.02166185,0.87460922
-5.11155578,2.60605520,0.01187488,0.41665315,1.01216918,1.27373838,0.02210809,0.89946559
-5.10555278,2.64858632,0.01272907,0.42505176,1.03263415,1.28853724,0.02257172,0.92256659
-5.09954977,2.68513822,0.01359912,0.43208367,1.04947694,1.30046494,0.02304879,0.94367676
-5.09354677,2.71554620,0.01447657,0.43766392,1.06252864,1.30955130,0.02353292,0.96260376
-5.08754377,2.73981732,0.01535228,0.44176063,1.07171914,1.31591253,0.02401544,0.97920336
-5.08154077,2.75813111,0.01621671,0.44439434,1.07707964,1.31974889,0.02448565,0.99338374
-5.07553777,2.77083649,0.01706021,0.44563559,1.07874245,1.32134058,0.02493115,1.00510865
-5.06953477,2.77844472,0.01787339,0.44560082,1.07693805,1.32104172,0.02533842,1.01439915
-5.06353177,2.78161790,0.01864753,0.44444675,1.07198921,1.31927250,0.02569326,1.02133373
-5.05752876,2.78115292,0.01937491,0.44236334,1.06430209,1.31650941,0.02598147,1.02604654
-5.05152576,2.77796083,0.02004915,0.43956562,1.05435453,1.31327360,0.02618943,1.02872365
-5.04552276,2.77304163,0.02066557,0.43628457,1.04268169,1.31011750,0.02630471,1.02959727
-5.03951976,2.76745514,0.02122138,0.43275762,1.02985938,1.30760983,0.02631663,1.02893795
-5.03351676,2.76228818,0.02171586,0.42921883,1.01648563,1.30631934,0.02621671,1.02704514
-5.02751376,2.75861924,0.02215042,0.42588936,1.00316093,1.30679756,0.02599909,1.02423614
-5.02151076,2.75748138,0.02252858,0.42296847,0.99046795,1.30956103,0.02566079,1.02083405
-5.01550775,2.75982487,0.02285577,0.42062550,0.97895135,1.31507355,0.02520184,1.01715513
-5.00950475,2.76648066,0.02313915,0.41899306,0.96909850,1.32372900,0.02462526,1.01349610
-5.00350175,2.77812643,0.02338724,0.41816169,0.96132184,1.33583535,0.02393702,1.01012210
-4.99749875,2.79525652,0.02360947,0.41817635,0.95594358,1.35160056,0.02314571,1.00725572
-4.99149575,2.81815722,0.02381576,0.41903465,0.95318338,1.37112095,0.02226227,1.00506786
-4.98549275,2.84688872,0.02401600,0.42068702,0.95314970,1.39437262,0.02129954,1.00367080
-4.97948974,2.88127482,0.02421951,0.42303878,0.95583499,1.42120653,0.02027175,1.00311397
-4.97348674,2.92090108,0.02443457,0.42595394,0.96111528,1.45134749,0.01919407,1.00338258
-4.96748374,2.96512193,0.02466796,0.42926064,0.96875397,1.48439739,0.01808206,1.00439942
-4.96148074,3.01307675,0.02492464,0.43275790,0.97841000,1.51984283,0.01695115,1.00602957
-4.95547774,3.06371450,0.02520739,0.43622347,0.98964993,1.55706683,0.01581620,1.00808799
-4.94947474,3.11582616,0.02551671,0.43942233,1.00196362,1.59536465,0.01469111,1.01034957
-4.94347174,3.16808382,0.02585073,0.44211563,1.01478279,1.63396302,0.01358846,1.01256110
-4.93746873,3.21908487,0.02620530,0.44406957,1.02750183,1.67204219,0.01251928,1.01445464
-4.93146573,3.26739960,0.02657414,0.44506386,1.03949996,1.70876019,0.01149287,1.01576158
-4.92546273,3.31162024,0.02694914,0.44489961,1.05016391,1.74327822,0.01051673,1.01622655
-4.91945973,3.35040951,0.02732072,0.44340609,1.05891007,1.77478641,0.00959654,1.01562078
-4.91345673,3.38254661,0.02767828,0.44044635,1.06520544,1.80252886,0.00873622,1.01375387
-4.90745373,3.40696894,0.02801067,0.43592142,1.06858639,1.82582712,0.00793805,1.01048372
-4.90145073,3.42280783,0.02830669,0.42977298,1.06867457,1.84410115,0.00720287,1.00572401
-4.89544772,3.42941707,0.02855557,0.42198454,1.06518946,1.85688714,0.00653022,0.99944898
-4.88944472,3.42639317,0.02874745,0.41258110,1.05795710,1.86385143,0.00591863,0.99169528
-4.88344172,3.41358686,0.02887375,0.40162742,1.04691481,1.86480016,0.00536578,0.98256105
-4.87743872,3.39110570,0.02892757,0.38922499,1.03211181,1.85968440,0.00486879,0.97220219
-4.87143572,3.35930784,0.02890386,0.37550809,1.01370604,1.84860064,0.00442440,0.96082627
-4.86543272,3.31878783,0.02879968,0.36063886,0.99195725,1.83178679,0.00402919,0.94868435
-4.85942971,3.27035512,0.02861421,0.34480198,0.96721710,1.80961394,0.00367975,0.93606133
-4.85342671,3.21500652,0.02834875,0.32819889,0.93991657,1.78257442,0.00337285,0.92326517
-4.84742371,3.15389400,0.02800666,0.31104202,0.91055148,1.75126658,0.00310559,0.91061574
-4.84142071,3.08828916,0.02759315,0.29354912,0.87966684,1.71637704,0.00287545,0.89843360
-4.83541771,3.01954598,0.02711509,0.27593801,0.84784049,1.67866111,0.00268047,0.88702944
-4.82941471,2.94906308,0.02658073,0.25842171,0.81566693,1.63892206,0.00251922,0.87669441
-4.82341171,2.87824694,0.02599942,0.24120428,0.78374167,1.59799004,0.00239091,0.86769179
-4.81740870,2.80847715,0.02538131,0.22447729,0.75264684,1.55670120,0.00229537,0.86025020
-4.81140570,2.74107455,0.02473706,0.20841699,0.72293811,1.51587771,0.00223307,0.85455851
-4.80540270,2.67727308,0.02407755,0.19318225,0.69513353,1.47630906,0.00220512,0.85076246
-4.79939970,2.61819562,0.02341365,0.17891305,0.66970401,1.43873521,0.00221320,0.84896303
-4.79339670,2.56483410,0.02275598,0.16572965,0.64706585,1.40383164,0.00225954,0.84921629
-4.78739370,2.51803390,0.02211476,0.15373220,0.62757495,1.37219659,0.00234682,0.85153460
-4.78139070,2.47848224,0.02149964,0.14300077,0.61152270,1.34434061,0.00247808,0.85588890
-4.77538769,2.44670024,0.02091959,0.13359566,0.59913320,1.32067822,0.00265661,0.86221174
-4.76938469,2.42303828,0.02038287,0.12555788,0.59056172,1.30152174,0.00288578,0.87040080
-4.76338169,2.40767399,0.01989691,0.11890980,0.58589409,1.28707708,0.00316894,0.88032256
-4.75737869,2.40061263,0.01946834,0.11365570,0.58514674,1.27744134,0.00350917,0.89181586
-4.75137569,2.40168924,0.01910292,0.10978247,0.58826739,1.27260205,0.00390911,0.90469518
-4.74537269,2.41057231,0.01880552,0.10726008,0.59513604,1.27243800,0.00437078,0.91875337
-4.73936968,2.42676891,0.01858013,0.10604212,0.60556653,1.27672151,0.00489532,0.93376389
-4.73336668,2.44963099,0.01842976,0.10606625,0.61930836,1.28512207,0.00548280,0.94948246
-4.72736368,2.47836317,0.01835642,0.10725468,0.63604922,1.29721148,0.00613205,0.96564825
-4.72136068,2.51203222,0.01836108,0.10951470,0.65541801,1.31247047,0.00684044,0.98198472
-4.71535768,2.54957843,0.01844353,0.11273935,0.67698890,1.33029696,0.00760376,0.99820038
-4.70935468,2.58982949,0.01860234,0.11680826,0.70028627,1.35001597,0.00841612,1.01398971
-4.70335168,2.63151701,0.01883477,0.12158884,0.72479102,1.37089137,0.00926989,1.02903448
-4.69734867,2.67329615,0.01913668,0.12693775,0.74994814,1.39213949,0.01015576,1.04300574
-4.69134567,2.71376856,0.01950249,0.13270274,0.77517571,1.41294456,0.01106275,1.05556680
-4.68534267,2.75150844,0.01992512,0.13872495,0.79987538,1.43247575,0.01197841,1.06637721
-4.67933967,2.78509177,0.02039602,0.14484157,0.82344405,1.44990581,0.01288905,1.07509806
-4.67333667,2.81312795,0.02090520,0.15088885,0.84528667,1.46443066,0.01378001,1.08139835
-4.66733367,2.83429338,0.02144135,0.15670550,0.86482983,1.47528967,0.01463599,1.08496254
-4.66133067,2.84736577,0.02199194,0.16213622,0.88153560,1.48178584,0.01544153,1.08549895
-4.65532766,2.85125820,0.02254349,0.16703537,0.89491532,1.48330540,0.01618135,1.08274870
-4.64932466,2.84505154,0.02308179,0.17127060,0.90454268,1.47933586,0.01684087,1.07649493
-4.64332166,2.82802378,0.02359220,0.17472637,0.91006564,1.46948199,0.01740664,1.06657169
-4.63731866,2.79967508,0.02406002,0.17730704,0.91121655,1.45347882,0.01786680,1.05287220
-4.63131566,2.75974723,0.02447084,0.17893962,0.90782012,1.43120118,0.01821142,1.03535583
-4.62531266,2.70823640,0.02481095,0.17957585,0.89979880,1.40266923,0.01843290,1.01405360
-4.61930965,2.64539850,0.02506768,0.17919365,0.88717526,1.36804964,0.01852619,0.98907165
-4.61330665,2.57174674,0.02522982,0.17779778,0.87007183,1.32765225,0.01848898,0.96059249
-4.60730365,2.48804114,0.02528793,0.17541966,0.84870692,1.28192232,0.01832178,0.92887388
-4.60130065,2.39527046,0.02523461,0.17211646,0.82338851,1.23142863,0.01802787,0.89424533
-4.59529765,2.29462707,0.02506478,0.16796933,0.79450493,1.17684780,0.01761323,0.85710211
-4.58929465,2.18747573,0.02477580,0.16308091,0.76251337,1.11894559,0.01708630,0.81789733
-4.58329165,2.07531758,0.02436757,0.15757222,0.72792654,1.05855570,0.01645767,0.77713194
-4.57728864,1.95975062,0.02384254,0.15157902,0.69129799,0.99655717,0.01573975,0.73534345
-4.57128564,1.84242820,0.02320563,0.14524775,0.65320673,0.93385097,0.01494631,0.69309342
-4.56528264,1.72501714,0.02246405,0.13873126,0.61424167,0.87133686,0.01409210,0.65095449
-4.55927964,1.60915676,0.02162714,0.13218438,0.57498636,0.80989111,0.01319234,0.60949721
-4.55327664,1.49642025,0.02070599,0.12575953,0.53600469,0.75034590,0.01226227,0.56927711
-4.54727364,1.38827944,0.01971318,0.11960252,0.49782786,0.69347100,0.01131676,0.53082252
-4.54127064,1.28607385,0.01866237,0.11384860,0.46094300,0.63995798,0.01036991,0.49462338
-4.53526763,1.19098475,0.01756789,0.10861889,0.42578362,0.59040748,0.00943473,0.46112125
-4.52926463,1.10401450,0.01644440,0.10401729,0.39272223,0.54531952,0.00852284,0.43070087
-4.52326163,1.02597141,0.01530640,0.10012791,0.36206500,0.50508695,0.00764434,0.40368321
-4.51725863,0.95746009,0.01416795,0.09701313,0.33404853,0.46999185,0.00680764,0.38032024
-4.51125563,0.89887702,0.01304229,0.09471221,0.30883871,0.44020484,0.00601940,0.36079131
-4.50525263,0.85041112,0.01194157,0.09324059,0.28653144,0.41578692,0.00528458,0.34520116
-4.49924962,0.81204884,0.01087659,0.09258986,0.26715503,0.39669368,0.00460647,0.33357951
-4.49324662,0.78358336,0.00985665,0.09272826,0.25067420,0.38278152,0.00398683,0.32588220
-4.48724362,0.76462746,0.00888941,0.09360196,0.23699531,0.37381565,0.00342600,0.32199364
-4.48124062,0.75462959,0.00798086,0.09513680,0.22597266,0.36947956,0.00292314,0.32173074
-4.47523762,0.75289271,0.00713531,0.09724064,0.21741567,0.36938581,0.00247636,0.32484794
-4.46923462,0.75859562,0.00635544,0.09980619,0.21109669,0.37308781,0.00208295,0.33104353
-4.46323162,0.77081617,0.00564241,0.10271428,0.20675916,0.38009259,0.00173960,0.33996694
-4.45722861,0.78855618,0.00499601,0.10583744,0.20412610,0.38987410,0.00144252,0.35122700
-4.45122561,0.81076750,0.00441479,0.10904375,0.20290846,0.40188715,0.00118768,0.36440102
-4.44522261,0.83637890,0.00389630,0.11220078,0.20281350,0.41558158,0.00097092,0.37904451
-4.43921961,0.86432323,0.00343727,0.11517962,0.20355263,0.43041660,0.00078808,0.39470131
-4.43321661,0.89356430,0.00303380,0.11785871,0.20484891,0.44587486,0.00063513,0.41091405
-4.42721361,0.92312296,0.00268158,0.12012752,0.20644374,0.46147626,0.00050824,0.42723448
-4.42121061,0.95210176,0.00237606,0.12188976,0.20810286,0.47679081,0.00040381,0.44323362
-4.41520760,0.97970744,0.00211265,0.12306621,0.20962124,0.49145060,0.00031857,0.45851124
-4.40920460,1.00527065,0.00188682,0.12359693,0.21082711,0.50516023,0.00024954,0.47270459
-4.40320160,1.02826237,0.00169428,0.12344278,0.21158466,0.51770549,0.00019408,0.48549589
-4.39719860,1.04830628,0.00153103,0.12258625,0.21179571,0.52895996,0.00014988,0.49661855
-4.39119560,1.06518678,0.00139348,0.12103155,0.21140005,0.53888919,0.00011492,0.50586176
-4.38519260,1.07885213,0.00127846,0.11880397,0.21037469,0.54755223,0.00008750,0.51307341
-4.37918959,1.08941274,0.00118327,0.11594845,0.20873194,0.55510032,0.00006615,0.51816119
-4.37318659,1.09713427,0.00110567,0.11252763,0.20651648,0.56177271,0.00004965,0.52109198
-4.36718359,1.10242590,0.00104386,0.10861924,0.20380151,0.56788947,0.00003701,0.52188943
-4.36118059,1.10582392,0.00099646,0.10431308,0.20068417,0.57384154,0.00002739,0.52062998
-4.35517759,1.10797111,0.00096248,0.09970771,0.19728038,0.58007805,0.00002013,0.51743753
-4.34917459,1.10959260,0.00094121,0.09490688,0.19371935,0.58709123,0.00001469,0.51247691
-4.34317159,1.11146870,0.00093220,0.09001601,0.19013779,0.59539942,0.00001064,0.50594651
-4.33716858,1.11440574,0.00093521,0.08513870,0.18667428,0.60552834,0.00000766,0.49807027
-4.33116558,1.11920573,0.00095010,0.08037344,0.18346371,0.61799141,0.00000547,0.48908945
-4.32516258,1.12663564,0.00097677,0.07581067,0.18063213,0.63326951,0.00000388,0.47925433
-4.31915958,1.13739741,0.00101513,0.07153027,0.17829211,0.65179090,0.00000273,0.46881621
-4.31315658,1.15209950,0.00106501,0.06759951,0.17653869,0.67391188,0.00000191,0.45801984
-4.30715358,1.17123092,0.00112612,0.06407147,0.17544607,0.69989879,0.00000133,0.44709653
