energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.66383192,5.34863635,0.01449603,1.15649955,0.75328024,0.48994515,1.93995367,0.00000000,1.69749686,1.75236213
-5.65782891,5.30937092,0.01375956,1.15826266,0.75297447,0.47595120,1.91569801,0.00000000,1.68422631,1.77043004
-5.65182591,5.25973735,0.01302715,1.15875157,0.75053763,0.46070192,1.88619750,0.00000000,1.66845858,1.78652367
-5.64582291,5.19908509,0.01230108,1.15778466,0.74571137,0.44428111,1.85123155,0.00000000,1.65001379,1.80016433
-5.63981991,5.12695806,0.01158368,1.15517979,0.73830366,0.42679695,1.81071266,0.00000000,1.62875452,1.81087353
-5.63381691,5.04310643,0.01087732,1.15075755,0.72819444,0.40837950,1.76469066,0.00000000,1.60458770,1.81818394
-5.62781391,4.94749354,0.01018439,1.14434507,0.71533916,0.38917750,1.71335291,0.00000000,1.57746577,1.82165095
-5.62181091,4.84029782,0.00950731,1.13578029,0.69977005,0.36935472,1.65702050,0.00000000,1.54738717,1.82086441
-5.61580790,4.72190999,0.00884852,1.12491658,0.68159504,0.34908600,1.59614048,0.00000000,1.51439612,1.81546046
-5.60980490,4.59292564,0.00821044,1.11162773,0.66099430,0.32855312,1.53127448,0.00000000,1.47858198,1.80513278
-5.60380190,4.45413361,0.00759547,1.09581306,0.63821470,0.30794063,1.46308401,0.00000000,1.44007802,1.78964325
-5.59779890,4.30650051,0.00700597,1.07740254,0.61356207,0.28743180,1.39231308,0.00000000,1.39905987,1.76883137
-5.59179590,4.15115210,0.00644426,1.05636173,0.58739192,0.26720481,1.31976861,0.00000000,1.35574355,1.74262224
-5.58579290,3.98935184,0.00591259,1.03269623,0.56009872,0.24742927,1.24629943,0.00000000,1.31038321,1.71103275
-5.57978989,3.82247758,0.00541317,1.00645561,0.53210434,0.22826316,1.17277465,0.00000000,1.26326849,1.67417572
-5.57378689,3.65199677,0.00494818,0.97773636,0.50384597,0.20985034,1.10006214,0.00000000,1.21472154,1.63226185
-5.56778389,3.47944112,0.00451976,0.94668389,0.47576420,0.19231848,1.02900788,0.00000000,1.16509380,1.58559919
-5.56178089,3.30638126,0.00413005,0.91349329,0.44829148,0.17577769,0.96041692,0.00000000,1.11476238,1.53459029
-5.55577789,3.13440198,0.00378122,0.87840882,0.42184153,0.16031963,0.89503657,0.00000000,1.06412621,1.47972687
-5.54977489,2.96507887,0.00347552,0.84172196,0.39680010,0.14601730,0.83354242,0.00000000,1.01360184,1.42158231
-5.54377189,2.79995648,0.00321530,0.80376814,0.37351720,0.13292524,0.77652744,0.00000000,0.96361913,1.36080200
-5.53776888,2.64052884,0.00300302,0.76492210,0.35230116,0.12108035,0.72449446,0.00000000,0.91461660,1.29809195
-5.53176588,2.48822216,0.00284133,0.72559211,0.33341456,0.11050306,0.67785209,0.00000000,0.86703681,1.23420591
-5.52576288,2.34438027,0.00273305,0.68621306,0.31707201,0.10119894,0.63691401,0.00000000,0.82132157,1.16993144
-5.51975988,2.21025254,0.00268122,0.64723882,0.30343966,0.09316051,0.60190128,0.00000000,0.77790722,1.10607538
-5.51375688,2.08698438,0.00268903,0.60913389,0.29263638,0.08636937,0.57294733,0.00000000,0.73722006,1.04344898
-5.50775388,1.97561001,0.00275985,0.57236486,0.28473624,0.08079828,0.55010516,0.00000000,0.69967181,0.98285338
-5.50175088,1.87704732,0.00289712,0.53739171,0.27977205,0.07641344,0.53335611,0.00000000,0.66565543,0.92506554
-5.49574787,1.79209437,0.00310433,0.50465934,0.27773960,0.07317650,0.52261960,0.00000000,0.63554108,0.87082528
-5.48974487,1.72142725,0.00338487,0.47458966,0.27860230,0.07104657,0.51776320,0.00000000,0.60967247,0.82082344
-5.48374187,1.66559887,0.00374192,0.44757417,0.28229588,0.06998186,0.51861247,0.00000000,0.58836341,0.77569170
-5.47773887,1.62503832,0.00417826,0.42396759,0.28873289,0.06994113,0.52496000,0.00000000,0.57189475,0.73599400
-5.47173587,1.60005057,0.00469616,0.40408239,0.29780667,0.07088472,0.53657328,0.00000000,0.56051160,0.70221984
-5.46573287,1.59081628,0.00529711,0.38818444,0.30939473,0.07277519,0.55320102,0.00000000,0.55442077,0.67477948
-5.45972986,1.59739156,0.00598168,0.37648993,0.32336143,0.07557764,0.57457783,0.00000000,0.55378856,0.65400093
-5.45372686,1.61970787,0.00674929,0.36916336,0.33955979,0.07925956,0.60042714,0.00000000,0.55873881,0.64012893
-5.44772386,1.65757204,0.00759806,0.36631679,0.35783263,0.08379042,0.63046253,0.00000000,0.56935118,0.63332550
-5.44172086,1.71066678,0.00852459,0.36801022,0.37801311,0.08914091,0.66438774,0.00000000,0.58565985,0.63367218
-5.43571786,1.77855191,0.00952392,0.37425305,0.39992473,0.09528194,0.70189554,0.00000000,0.60765239,0.64117375
-5.42971486,1.86066685,0.01058934,0.38500645,0.42338111,0.10218353,0.74266599,0.00000000,0.63526922,0.65576309
-5.42371186,1.95633461,0.01171248,0.40018665,0.44818563,0.10981364,0.78636456,0.00000000,0.66840339,0.67730716
-5.41770885,2.06476786,0.01288325,0.41966892,0.47413124,0.11813702,0.83264045,0.00000000,0.70690097,0.70561387
-5.41170585,2.18507717,0.01409002,0.44329210,0.50100065,0.12711423,0.88112559,0.00000000,0.75056200,0.74043940
-5.40570285,2.31628186,0.01531973,0.47086360,0.52856691,0.13670086,0.93143479,0.00000000,0.79914214,0.78149596
-5.39969985,2.45732328,0.01655820,0.50216454,0.55659466,0.14684713,0.98316716,0.00000000,0.85235501,0.82845962
-5.39369685,2.60708065,0.01779039,0.53695509,0.58484207,0.15749781,1.03590911,0.00000000,0.90987520,0.88097791
-5.38769385,2.76438891,0.01900078,0.57497955,0.61306341,0.16859260,1.08923895,0.00000000,0.97134214,0.93867694
-5.38169085,2.92805825,0.02017379,0.61597116,0.64101236,0.18006696,1.14273301,0.00000000,1.03636446,1.00116775
-5.37568784,3.09689471,0.02129419,0.65965646,0.66844577,0.19185338,1.19597322,0.00000000,1.10452510,1.06805174
-5.36968484,3.26972091,0.02234755,0.70575891,0.69512786,0.20388308,1.24855568,0.00000000,1.17538684,1.13892465
-5.36368184,3.44539626,0.02332066,0.75400178,0.72083475,0.21608804,1.30010005,0.00000000,1.24849819,1.21337936
-5.35767884,3.62283562,0.02420194,0.80411003,0.74535893,0.22840332,1.35025927,0.00000000,1.32339956,1.29100685
-5.35167584,3.80102572,0.02498175,0.85581126,0.76851368,0.24076954,1.39872906,0.00000000,1.39962940,1.37139581
-5.34567284,3.97903851,0.02565270,0.90883569,0.79013710,0.25313538,1.44525691,0.00000000,1.47673038,1.45413052
-5.33966983,4.15604086,0.02620981,0.96291508,0.81009574,0.26546005,1.48964997,0.00000000,1.55425517,1.53878748
-5.33366683,4.33130037,0.02665065,1.01778095,0.82828754,0.27771548,1.53178153,0.00000000,1.63177204,1.62493082
-5.32766383,4.50418693,0.02697528,1.07316204,0.84464398,0.28988813,1.57159566,0.00000000,1.70886987,1.71210709
-5.32166083,4.67417038,0.02718626,1.12878145,0.85913152,0.30198039,1.60910987,0.00000000,1.78516266,1.79983976
-5.31565783,4.84081439,0.02728834,1.18435362,0.87175210,0.31401132,1.64441542,0.00000000,1.86029347,1.88762411
-5.30965483,5.00376724,0.02728833,1.23958163,0.88254272,0.32601671,1.67767546,0.00000000,1.93393774,1.97492296
-5.30365183,5.16275025,0.02719468,1.29415503,0.89157426,0.33804845,1.70912063,0.00000000,2.00580593,2.06116405
-5.29764882,5.31754461,0.02701715,1.34774868,0.89894936,0.35017304,1.73904260,0.00000000,2.07564554,2.14573949
-5.29164582,5.46797758,0.02676641,1.40002280,0.90479965,0.36246946,1.76778528,0.00000000,2.14324258,2.22800781
-5.28564282,5.61390897,0.02645362,1.45062468,0.90928216,0.37502620,1.79573428,0.00000000,2.20842222,2.30729902
-5.27963982,5.75521860,0.02609004,1.49919191,0.91257523,0.38793771,1.82330465,0.00000000,2.27104894,2.38292281
-5.27363682,5.89179559,0.02568670,1.54535759,0.91487386,0.40130030,1.85092727,0.00000000,2.33102589,2.45417995
-5.26763382,6.02352978,0.02525403,1.58875711,0.91638469,0.41520759,1.87903435,0.00000000,2.38829354,2.52037655
-5.26163082,6.15030573,0.02480165,1.62903650,0.91732066,0.42974579,1.90804427,0.00000000,2.44282759,2.58084088
-5.25562781,6.27199923,0.02433817,1.66586208,0.91789556,0.44498880,1.93834635,0.00000000,2.49463600,2.63494201
-5.24962481,6.38847620,0.02387106,1.69893085,0.91831845,0.46099352,1.97028582,0.00000000,2.54375524,2.68210940
-5.24362181,6.49959378,0.02340658,1.72798114,0.91878831,0.47779537,2.00414962,0.00000000,2.59024563,2.72185256
-5.23761881,6.60520285,0.02294981,1.75280304,0.91948883,0.49540436,2.04015339,0.00000000,2.63418594,2.75377969
-5.23161581,6.70515172,0.02250468,1.77324789,0.92058364,0.51380181,2.07843012,0.00000000,2.67566725,2.77761412
-5.22561281,6.79929021,0.02207409,1.78923623,0.92221203,0.53293791,2.11902092,0.00000000,2.71478626,2.79320780
-5.21960980,6.88747360,0.02166000,1.80076375,0.92448540,0.55273020,2.16186834,0.00000000,2.75163826,2.80055069
-5.21360680,6.96956601,0.02126358,1.80790472,0.92748436,0.57306325,2.20681257,0.00000000,2.78631005,2.79977552
-5.20760380,7.04544284,0.02088536,1.81081251,0.93125682,0.59378942,2.25359083,0.00000000,2.81887311,2.79115739
-5.20160080,7.11499214,0.02052535,1.80971720,0.93581696,0.61473087,2.30184008,0.00000000,2.84937740,2.77510815
-5.19559780,7.17811475,0.02018316,1.80491999,0.94114521,0.63568280,2.35110329,0.00000000,2.87784614,2.75216547
-5.18959480,7.23472361,0.01985811,1.79678486,0.94718916,0.65641787,2.40083912,0.00000000,2.90427193,2.72297727
-5.18359180,7.28474233,0.01954930,1.78572753,0.95386552,0.67669175,2.45043492,0.00000000,2.92861456,2.68828199
-5.17758879,7.32810353,0.01925566,1.77220234,0.96106286,0.69624955,2.49922269,0.00000000,2.95080064,2.64888570
-5.17158579,7.36474746,0.01897602,1.75668763,0.96864526,0.71483314,2.54649768,0.00000000,2.97072536,2.60563714
-5.16558279,7.39462130,0.01870914,1.73967014,0.97645650,0.73218903,2.59153901,0.00000000,2.98825619,2.55940184
-5.15957979,7.41767965,0.01845371,1.72162939,0.98432490,0.74807654,2.63363162,0.00000000,3.00323861,2.51103653
-5.15357679,7.43388657,0.01820840,1.70302245,0.99206842,0.76227605,2.67208890,0.00000000,3.01550352,2.46136511
-5.14757379,7.44321923,0.01797190,1.68427008,0.99950000,0.77459699,2.70627505,0.00000000,3.02487602,2.41115711
-5.14157079,7.44567349,0.01774296,1.66574462,1.00643293,0.78488528,2.73562649,0.00000000,3.03118501,2.36110962
-5.13556778,7.44127091,0.01752045,1.64776019,1.01268606,0.79302989,2.75967137,0.00000000,3.03427316,2.31183333
-5.12956478,7.43006715,0.01730342,1.63056566,1.01808875,0.79896826,2.77804645,0.00000000,3.03400667,2.26384313
-5.12356178,7.41216112,0.01709122,1.61434042,1.02248541,0.80269028,2.79051071,0.00000000,3.03028407,2.21755331
-5.11755878,7.38770432,0.01688356,1.59919314,1.02573957,0.80424066,2.79695499,0.00000000,3.02304366,2.17327742
-5.11155578,7.35690953,0.01668062,1.58516344,1.02773726,0.80371945,2.79740738,0.00000000,3.01226908,2.13123224
-5.10555278,7.32005828,0.01648311,1.57222615,1.02838983,0.80128074,2.79203399,0.00000000,2.99799256,2.09154547
-5.09954977,7.27750624,0.01629239,1.56029793,1.02763604,0.79712934,2.78113503,0.00000000,2.98029565,2.05426628
-5.09354677,7.22968596,0.01611046,1.54924575,1.02544338,0.79151566,2.76513645,0.00000000,2.95930749,2.01937795
-5.08754377,7.17710634,0.01594002,1.53889681,1.02180874,0.78472873,2.74457716,0.00000000,2.93520046,1.98681170
-5.08154077,7.12034865,0.01578440,1.52904928,1.01675835,0.77708780,2.72009263,0.00000000,2.90818379,1.95646088
-5.07553777,7.06005884,0.01564752,1.51948347,1.01034699,0.76893254,2.69239517,0.00000000,2.87849522,1.92819461
-5.06953477,6.99693631,0.01553381,1.50997287,1.00265662,0.76061237,2.66225184,0.00000000,2.84639154,1.90187024
-5.06353177,6.93171946,0.01544798,1.50029464,0.99379436,0.75247517,2.63046077,0.00000000,2.81213839,1.87734409
-5.05752876,6.86516857,0.01539492,1.49023910,0.98388996,0.74485589,2.59782667,0.00000000,2.77600013,1.85447993
-5.05152576,6.79804671,0.01537940,1.47961812,0.97309278,0.73806537,2.56513663,0.00000000,2.73823043,1.83315515
-5.04552276,6.73109951,0.01540590,1.46827199,0.96156841,0.73237991,2.53313688,0.00000000,2.69906412,1.81326450
-5.03951976,6.66503494,0.01547834,1.45607477,0.94949487,0.72803185,2.50251143,0.00000000,2.65871092,1.79472149
-5.03351676,6.60050369,0.01559982,1.44293806,0.93705871,0.72520170,2.47386334,0.00000000,2.61735138,1.77745767
-5.02751376,6.53808149,0.01577245,1.42881323,0.92445081,0.72401195,2.44769906,0.00000000,2.57513532,1.76142034
-5.02151076,6.47825390,0.01599711,1.41369205,0.91186219,0.72452292,2.42441650,0.00000000,2.53218285,1.74656884
-5.01550775,6.42140436,0.01627333,1.39760611,0.89947982,0.72673070,2.40429685,0.00000000,2.48858780,1.73287015
-5.00950475,6.36780594,0.01659921,1.38062492,0.88748247,0.73056734,2.38750054,0.00000000,2.44442336,1.72029403
-5.00350175,6.31761705,0.01697138,1.36285299,0.87603675,0.73590324,2.37406698,0.00000000,2.39974946,1.70880836
-4.99749875,6.27088117,0.01738500,1.34442606,0.86529334,0.74255164,2.36391819,0.00000000,2.35462128,1.69837482
-4.99149575,6.22753030,0.01783391,1.32550653,0.85538351,0.75027493,2.35686569,0.00000000,2.30909832,1.68894536
-4.98549275,6.18739181,0.01831077,1.30627841,0.84641597,0.75879271,2.35262040,0.00000000,2.26325327,1.68045959
-4.97948974,6.15019811,0.01880724,1.28694172,0.83847414,0.76779110,2.35080487,0.00000000,2.21718004,1.67284313
-4.97348674,6.11559845,0.01931430,1.26770668,0.83161375,0.77693304,2.35096739,0.00000000,2.17100027,1.66600708
-4.96748374,6.08317214,0.01982248,1.24878762,0.82586106,0.78586915,2.35259728,0.00000000,2.12486777,1.65984832
-4.96148074,6.05244251,0.02032224,1.23039683,0.82121151,0.79424875,2.35514083,0.00000000,2.07897051,1.65425073
-4.95547774,6.02289088,0.02080424,1.21273842,0.81762904,0.80173069,2.35801737,0.00000000,2.03352995,1.64908704
-4.94947474,5.99397001,0.02125968,1.19600235,0.81504600,0.80799353,2.36063500,0.00000000,1.98879758,1.64422106
-4.94347174,5.96511671,0.02168063,1.18035869,0.81336377,0.81274480,2.36240556,0.00000000,1.94504879,1.63951025
-4.93746873,5.93576313,0.02206021,1.16595235,0.81245419,0.81572910,2.36275855,0.00000000,1.90257451,1.63480837
-4.93146573,5.90534686,0.02239290,1.15289829,0.81216167,0.81673467,2.36115382,0.00000000,1.86167089,1.62996800
-4.92546273,5.87331970,0.02267462,1.14127753,0.81230617,0.81559841,2.35709280,0.00000000,1.82262783,1.62484303
-4.91945973,5.83915538,0.02290292,1.13113399,0.81268699,0.81220921,2.35012834,0.00000000,1.78571688,1.61929082
-4.91345673,5.80235627,0.02307692,1.12247237,0.81308724,0.80650946,2.33987291,0.00000000,1.75117930,1.61317416
-4.90745373,5.76245965,0.02319739,1.11525716,0.81327910,0.79849502,2.32600536,0.00000000,1.71921509,1.60636303
-4.90145073,5.71904342,0.02326658,1.10941290,0.81302957,0.78821342,2.30827612,0.00000000,1.68997346,1.59873617
-4.89544772,5.67173188,0.02328812,1.10482574,0.81210670,0.77576074,2.28651099,0.00000000,1.66354562,1.59018248
-4.88944472,5.62020134,0.02326679,1.10134634,0.81028605,0.76127710,2.26061334,0.00000000,1.63996004,1.58060246
-4.88344172,5.56418598,0.02320834,1.09879398,0.80735719,0.74494119,2.23056492,0.00000000,1.61918069,1.56990955
-4.87743872,5.50348360,0.02311917,1.09696189,0.80312996,0.72696392,2.19642525,0.00000000,1.60110834,1.55803152
-4.87143572,5.43796131,0.02300609,1.09562363,0.79744036,0.70758150,2.15832945,0.00000000,1.58558482,1.54491191
-4.86543272,5.36756097,0.02287597,1.09454021,0.79015571,0.68704827,2.11648472,0.00000000,1.57240007,1.53051154
-4.85942971,5.29230390,0.02273555,1.09346788,0.78117891,0.66562939,2.07116544,0.00000000,1.56130165,1.51480992
-4.85342671,5.21229475,0.02259106,1.09216621,0.77045171,0.64359378,2.02270694,0.00000000,1.55200612,1.49780669
-4.84742371,5.12772411,0.02244810,1.09040610,0.75795664,0.62120741,1.97149812,0.00000000,1.54421185,1.47952286
-4.84142071,5.03886970,0.02231135,1.08797766,0.74371781,0.59872719,1.91797303,0.00000000,1.53761251,1.46000186
-4.83541771,4.94609576,0.02218447,1.08469733,0.72780024,0.57639563,1.86260165,0.00000000,1.53191059,1.43931025
-4.82941471,4.84985062,0.02206997,1.08041431,0.71030809,0.55443632,1.80588020,0.00000000,1.52683037,1.41753805
-4.82341171,4.75066240,0.02196919,1.07501577,0.69138155,0.53305039,1.74832108,0.00000000,1.52212967,1.39479860
-4.81740870,4.64913268,0.02188229,1.06843086,0.67119289,0.51241403,1.69044292,0.00000000,1.51760987,1.37122787
-4.81140570,4.54592854,0.02180830,1.06063324,0.64994149,0.49267688,1.63276091,0.00000000,1.51312384,1.34698329
-4.80540270,4.44177280,0.02174526,1.05164212,0.62784848,0.47396151,1.57577777,0.00000000,1.50858137,1.32224192
-4.79939970,4.33743294,0.02169031,1.04152175,0.60515079,0.45636373,1.51997547,0.00000000,1.50395193,1.29719822
-4.79339670,4.23370879,0.02163995,1.03037939,0.58209527,0.43995368,1.46580805,0.00000000,1.49926476,1.27206118
-4.78739370,4.13141932,0.02159014,1.01836185,0.55893271,0.42477765,1.41369549,0.00000000,1.49460625,1.24705109
-4.78139070,4.03138885,0.02153661,1.00565079,0.53591229,0.41086032,1.36401877,0.00000000,1.49011489,1.22239601
-4.77538769,3.93443281,0.02147501,0.99245685,0.51327643,0.39820740,1.31711622,0.00000000,1.48597394,1.19832786
-4.76938469,3.84134358,0.02140113,0.97901296,0.49125624,0.38680849,1.27328087,0.00000000,1.48240223,1.17507844
-4.76338169,3.75287645,0.02131109,0.96556695,0.47006767,0.37663993,1.23275899,0.00000000,1.47964356,1.15287539
-4.75737869,3.66973614,0.02120149,0.95237381,0.44990841,0.36766759,1.19574946,0.00000000,1.47795505,1.13193814
-4.75137569,3.59256416,0.02106951,0.93968782,0.43095556,0.35984952,1.16240411,0.00000000,1.47759505,1.11247410
-4.74537269,3.52192726,0.02091303,0.92775480,0.41336415,0.35313820,1.13282869,0.00000000,1.47881106,1.09467500
-4.73936968,3.45830733,0.02073064,0.91680477,0.39726633,0.34748261,1.10708455,0.00000000,1.48182806,1.07871365
-4.73336668,3.40209318,0.02052167,0.90704518,0.38277132,0.34282988,1.08519090,0.00000000,1.48683791,1.06474103
-4.72736368,3.35357428,0.02028611,0.89865504,0.36996606,0.33912663,1.06712765,0.00000000,1.49399003,1.05288385
-4.72136068,3.31293707,0.02002461,0.89177989,0.35891637,0.33632005,1.05283883,0.00000000,1.50338377,1.04324271
-4.71535768,3.28026386,0.01973834,0.88652805,0.34966870,0.33435876,1.04223658,0.00000000,1.51506284,1.03589068
-4.70935468,3.25553467,0.01942889,0.88296796,0.34225229,0.33319349,1.03520573,0.00000000,1.52901184,1.03087257
-4.70335168,3.23863206,0.01909818,0.88112685,0.33668163,0.33277773,1.03160897,0.00000000,1.54515514,1.02820481
-4.69734867,3.22934900,0.01874832,0.88099078,0.33295923,0.33306835,1.03129254,0.00000000,1.56335811,1.02787586
-4.69134567,3.22739958,0.01838150,0.88250587,0.33107836,0.33402624,1.03409248,0.00000000,1.58343060,1.02984736
-4.68534267,3.23243242,0.01799991,0.88558086,0.33102594,0.33561705,1.03984102,0.00000000,1.60513260,1.03405582
-4.67933967,3.24404616,0.01760566,0.89009086,0.33278513,0.33781198,1.04837319,0.00000000,1.62818190,1.04041497
-4.67333667,3.26180663,0.01720070,0.89588217,0.33633761,0.34058865,1.05953320,0.00000000,1.65226335,1.04881861
-4.66733367,3.28526495,0.01678681,0.90277800,0.34166551,0.34393188,1.07318027,0.00000000,1.67703953,1.05914407
-4.66133067,3.31397562,0.01636562,0.91058504,0.34875257,0.34783446,1.08919363,0.00000000,1.70216232,1.07125603
-4.65532766,3.34751401,0.01593860,0.91910053,0.35758468,0.35229770,1.10747616,0.00000000,1.72728505,1.08501079
-4.64932466,3.38549198,0.01550708,0.92811975,0.36814952,0.35733164,1.12795653,0.00000000,1.75207468,1.10026072
-4.64332166,3.42757115,0.01507236,0.93744360,0.38043529,0.36295496,1.15058933,0.00000000,1.77622355,1.11685883
