energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.70585293,1.23121035,0.34917973,0.00000000,0.00036019,0.49131500,0.71925448,0.48019499
-5.69984992,1.21867196,0.33003332,0.00000000,0.00030183,0.49445047,0.70676865,0.46475762
-5.69384692,1.21684181,0.31500636,0.00000000,0.00025759,0.50089463,0.70226922,0.45379718
-5.68784392,1.22535847,0.30414254,0.00000000,0.00022527,0.51050380,0.70559653,0.44717326
-5.68184092,1.24379325,0.29747552,0.00000000,0.00020303,0.52309088,0.71661343,0.44471283
-5.67583792,1.27166688,0.29503242,0.00000000,0.00018929,0.53843342,0.73521023,0.44621668
-5.66983492,1.30846813,0.29683730,0.00000000,0.00018277,0.55628292,0.76130946,0.45146685
-5.66383192,1.35367289,0.30291404,0.00000000,0.00018241,0.57637457,0.79486986,0.46023427
-5.65782891,1.40676228,0.31328859,0.00000000,0.00018734,0.59843697,0.83588862,0.47228640
-5.65182591,1.46723834,0.32798998,0.00000000,0.00019688,0.62220099,0.88440109,0.48739418
-5.64582291,1.53463618,0.34705001,0.00000000,0.00021047,0.64740734,0.94047715,0.50533793
-5.63981991,1.60853120,0.37050133,0.00000000,0.00022768,0.67381222,1.00421377,0.52591176
-5.63381691,1.68854093,0.39837379,0.00000000,0.00024814,0.70119093,1.07572328,0.54892615
-5.62781391,1.77432091,0.43068921,0.00000000,0.00027155,0.72933892,1.15511743,0.57420856
-5.62181091,1.86555472,0.46745439,0.00000000,0.00029765,0.75807060,1.24248728,0.60160206
-5.61580790,1.96193853,0.50865287,0.00000000,0.00032618,0.78721585,1.33787969,0.63096190
-5.60980490,2.06316118,0.55423563,0.00000000,0.00035689,0.81661463,1.44127111,0.66215038
-5.60380190,2.16888094,0.60411113,0.00000000,0.00038952,0.84611027,1.55253989,0.69503038
-5.59779890,2.27870063,0.65813532,0.00000000,0.00042375,0.87554194,1.67143853,0.72945787
-5.59179590,2.39214279,0.71610213,0.00000000,0.00045925,0.90473698,1.79756750,0.76527404
-5.58579290,2.50862697,0.77773498,0.00000000,0.00049566,0.93350400,1.93035214,0.80229767
-5.57978989,2.62745077,0.84268004,0.00000000,0.00053255,0.96162720,2.06902454,0.84031821
-5.57378689,2.74777666,0.91050170,0.00000000,0.00056948,0.98886272,2.21261172,0.87909025
-5.56778389,2.86862582,0.98068079,0.00000000,0.00060596,1.01493747,2.35993168,0.91832978
-5.56178089,2.98888021,1.05261591,0.00000000,0.00064149,1.03955071,2.50959821,0.95771278
-5.55577789,3.10729345,1.12562816,0.00000000,0.00067555,1.06237868,2.66003522,0.99687622
-5.54977489,3.22251066,1.19896941,0.00000000,0.00070765,1.08308205,2.80950076,1.03542182
-5.54377189,3.33309687,1.27183404,0.00000000,0.00073730,1.10131603,2.95612044,1.07292239
-5.53776888,3.43757294,1.34337394,0.00000000,0.00076406,1.11674264,3.09792948,1.10893061
-5.53176588,3.53445774,1.41271641,0.00000000,0.00078754,1.12904453,3.23292211,1.14299000
-5.52576288,3.62231464,1.47898450,0.00000000,0.00080744,1.13793951,3.35910666,1.17464755
-5.51975988,3.69980029,1.54131897,0.00000000,0.00082354,1.14319508,3.47456406,1.20346753
-5.51375688,3.76571330,1.59890131,0.00000000,0.00083573,1.14464198,3.57750770,1.22904579
-5.50775388,3.81904059,1.65097687,0.00000000,0.00084401,1.14218599,3.66634179,1.25102403
-5.50175088,3.85899908,1.69687715,0.00000000,0.00084853,1.13581732,3.73971598,1.26910324
-5.49574787,3.88507070,1.73604056,0.00000000,0.00084952,1.12561676,3.79657351,1.28305582
-5.48974487,3.89702904,1.76803069,0.00000000,0.00084739,1.11175845,3.83619094,1.29273577
-5.48374187,3.89495619,1.79255126,0.00000000,0.00084263,1.09450885,3.85820740,1.29808645
-5.47773887,3.87924910,1.80945726,0.00000000,0.00083586,1.07422184,3.86264203,1.29914568
-5.47173587,3.85061490,1.81876169,0.00000000,0.00082780,1.05133040,3.84989870,1.29604775
-5.46573287,3.81005562,1.82063755,0.00000000,0.00081926,1.02633489,3.82075775,1.28902249
-5.45972986,3.75884260,1.81541489,0.00000000,0.00081109,0.99978874,3.77635492,1.27839110
-5.45372686,3.69848205,1.80357314,0.00000000,0.00080420,0.97228210,3.71814847,1.26455923
-5.44772386,3.63067295,1.78572866,0.00000000,0.00079951,0.94442426,3.64787574,1.24800728
-5.44172086,3.55725919,1.76261823,0.00000000,0.00079795,0.91682553,3.56750106,1.22927848
-5.43571786,3.48017789,1.73507879,0.00000000,0.00080040,0.89007954,3.47915724,1.20896502
-5.42971486,3.40140587,1.70402440,0.00000000,0.00080769,0.86474658,3.38508295,1.18769284
-5.42371186,3.32290645,1.67042103,0.00000000,0.00082059,0.84133869,3.28755869,1.16610562
-5.41770885,3.24657845,1.63526023,0.00000000,0.00083976,0.82030706,3.18884369,1.14484839
-5.41170585,3.17420916,1.59953261,0.00000000,0.00086574,0.80203219,3.09111635,1.12455149
-5.40570285,3.10743289,1.56420197,0.00000000,0.00089897,0.78681694,2.99642013,1.10581523
-5.39969985,3.04769632,1.53018106,0.00000000,0.00093972,0.77488272,2.90661686,1.08919589
-5.39369685,2.99623142,1.49830973,0.00000000,0.00098811,0.76636877,2.82334866,1.07519337
-5.38769385,2.95403665,1.46933616,0.00000000,0.00104414,0.76133420,2.74800955,1.06424086
-5.38169085,2.92186651,1.44390172,0.00000000,0.00110762,0.75976263,2.68172704,1.05669689
-5.37568784,2.90022924,1.42252987,0.00000000,0.00117822,0.76156904,2.62535362,1.05283981
-5.36968484,2.88939221,1.40561923,0.00000000,0.00125549,0.76660820,2.57946778,1.05286482
-5.36368184,2.88939422,1.39344092,0.00000000,0.00133881,0.77468438,2.54438353,1.05688367
-5.35767884,2.90006368,1.38613999,0.00000000,0.00142750,0.78556157,2.52016725,1.06492666
-5.35167584,2.92104140,1.38374063,0.00000000,0.00152076,0.79897401,2.50666045,1.07694693
-5.34567284,2.95180683,1.38615468,0.00000000,0.00161776,0.81463623,2.50350681,1.09282675
-5.33966983,2.99170619,1.39319295,0.00000000,0.00171763,0.83225242,2.51018182,1.11238534
-5.33366683,3.03998129,1.40457848,0.00000000,0.00181955,0.85152472,2.52602344,1.13538782
-5.32766383,3.09579762,1.41996122,0.00000000,0.00192276,0.87216014,2.55026225,1.16155498
-5.32166083,3.15827057,1.43893322,0.00000000,0.00202662,0.89387603,2.58204979,1.19057318
-5.31565783,3.22648877,1.46104371,0.00000000,0.00213068,0.91640392,2.62048384,1.22210408
-5.30965483,3.29953362,1.48581323,0.00000000,0.00223471,0.93949188,2.66463014,1.25579360
-5.30365183,3.37649462,1.51274631,0.00000000,0.00233879,0.96290540,2.71353958,1.29127990
-5.29764882,3.45648000,1.54134224,0.00000000,0.00244333,0.98642702,2.76626113,1.32819983
-5.29164582,3.53862273,1.57110352,0.00000000,0.00254916,1.00985485,2.82185025,1.36619380
-5.28564282,3.62208207,1.60154184,0.00000000,0.00265753,1.03300039,2.87937328,1.40490881
-5.27963982,3.70604127,1.63218162,0.00000000,0.00277019,1.05568580,2.93790859,1.44399981
-5.27363682,3.78970206,1.66256134,0.00000000,0.00288937,1.07774107,2.99654498,1.48312927
-5.26763382,3.87227701,1.69223281,0.00000000,0.00301781,1.09900125,3.05437872,1.52196545
-5.26163082,3.95298081,1.72075921,0.00000000,0.00315878,1.11930418,3.11050997,1.56017957
-5.25562781,4.03102182,1.74771211,0.00000000,0.00331598,1.13848889,3.16403984,1.59744245
-5.24962481,4.10559496,1.77266846,0.00000000,0.00349357,1.15639494,3.21406900,1.63342095
-5.24362181,4.17587726,1.79520809,0.00000000,0.00369604,1.17286282,3.25969888,1.66777506
-5.23761881,4.24102720,1.81491230,0.00000000,0.00392817,1.18773559,3.30003597,1.70015583
-5.23161581,4.30018847,1.83136432,0.00000000,0.00419491,1.20086168,3.33419995,1.73020493
-5.22561281,4.35249887,1.84415189,0.00000000,0.00450124,1.21209892,3.36133554,1.75755599
-5.21960980,4.39710451,1.85287228,0.00000000,0.00485208,1.22131958,3.38062821,1.78183823
-5.21360680,4.43317909,1.85713982,0.00000000,0.00525211,1.22841626,3.39132323,1.80268225
-5.20760380,4.45994770,1.85659578,0.00000000,0.00570564,1.23330835,3.39274722,1.81972813
-5.20160080,4.47671415,1.85092021,0.00000000,0.00621646,1.23594867,3.38433146,1.83263545
-5.19559780,4.48289051,1.83984510,0.00000000,0.00678774,1.23632994,3.36563547,1.84109492
-5.18959480,4.47802730,1.82316829,0.00000000,0.00742183,1.23449061,3.33636980,1.84484095
-5.18359180,4.46184235,1.80076704,0.00000000,0.00812023,1.23051967,3.29641639,1.84366458
-5.17758879,4.43424670,1.77261048,0.00000000,0.00888341,1.22455995,3.24584524,1.83742585
-5.17158579,4.39536548,1.73877002,0.00000000,0.00971085,1.21680955,3.18492615,1.82606489
-5.16558279,4.34555211,1.69942673,0.00000000,0.01060087,1.20752107,3.11413438,1.80961100
-5.15957979,4.28539449,1.65487521,0.00000000,0.01155071,1.19699844,3.03414949,1.78818881
-5.15357679,4.21571200,1.60552306,0.00000000,0.01255647,1.18559120,2.94584693,1.76202111
-5.14757379,4.13754285,1.55188607,0.00000000,0.01361316,1.17368620,2.85028224,1.73142785
-5.14157079,4.05212156,1.49457866,0.00000000,0.01471472,1.16169699,2.74866822,1.69682116
-5.13556778,3.96084720,1.43430006,0.00000000,0.01585409,1.15005096,2.64234569,1.65869624
-5.12956478,3.86524334,1.37181659,0.00000000,0.01702328,1.13917492,2.53274896,1.61761855
-5.12356178,3.76691114,1.30794073,0.00000000,0.01821343,1.12947935,2.42136729,1.57420764
-5.11755878,3.66747766,1.24350788,0.00000000,0.01941490,1.12134223,2.30970384,1.52911826
-5.11155578,3.56854148,1.17935186,0.00000000,0.02061734,1.11509298,2.19923390,1.48301966
-5.10555278,3.47161825,1.11628022,0.00000000,0.02180979,1.11099735,2.09136414,1.43657390
-5.09954977,3.37808856,1.05505046,0.00000000,0.02298079,1.10924396,1.98739445,1.39041430
-5.09354677,3.28915075,0.99634831,0.00000000,0.02411844,1.10993324,1.88848409,1.34512490
-5.08754377,3.20578081,0.94076889,0.00000000,0.02521051,1.11306951,1.79562346,1.30122204
-5.08154077,3.12870144,0.88880174,0.00000000,0.02624459,1.11855651,1.70961245,1.25913885
-5.07553777,3.05836170,0.84082009,0.00000000,0.02720819,1.12619703,1.63104630,1.21921343
-5.06953477,2.99492838,0.79707496,0.00000000,0.02808894,1.13569674,1.56030922,1.18168116
-5.06353177,2.93828947,0.75769406,0.00000000,0.02887472,1.14667214,1.49757577,1.14667164
-5.05752876,2.88806953,0.72268551,0.00000000,0.02955393,1.15866271,1.44281982,1.11421020
-5.05152576,2.84365636,0.69194592,0.00000000,0.03011566,1.17114663,1.39583015,1.08422392
-5.04552276,2.80423758,0.66527240,0.00000000,0.03054999,1.18355960,1.35623202,1.05655181
-5.03951976,2.76884535,0.64237787,0.00000000,0.03084822,1.19531601,1.32351332,1.03095857
-5.03351676,2.73640712,0.62290857,0.00000000,0.03100319,1.20583158,1.29705410,1.00715114
-5.02751376,2.70579993,0.60646333,0.00000000,0.03100947,1.21454640,1.27615795,0.98479736
-5.02151076,2.67590568,0.59261326,0.00000000,0.03086367,1.22094750,1.26008396,0.96354558
-5.01550775,2.64566489,0.58092125,0.00000000,0.03056463,1.22458980,1.24807776,0.94304447
-5.00950475,2.61412632,0.57096034,0.00000000,0.03011353,1.22511456,1.23940058,0.92296186
-5.00350175,2.58049047,0.56233026,0.00000000,0.02951408,1.22226446,1.23335510,0.90300202
-4.99749875,2.54414498,0.55467153,0.00000000,0.02877245,1.21589467,1.22930742,0.88292039
-4.99149575,2.50469056,0.54767669,0.00000000,0.02789731,1.20597941,1.22670449,0.86253528
-4.98549275,2.46195666,0.54109835,0.00000000,0.02689962,1.19261369,1.22508669,0.84173615
-4.97948974,2.41600647,0.53475397,0.00000000,0.02579246,1.17601035,1.22409542,0.82048816
-4.97348674,2.36713145,0.52852728,0.00000000,0.02459074,1.15649236,1.22347592,0.79883297
-4.96748374,2.31583599,0.52236675,0.00000000,0.02331082,1.13448103,1.22307547,0.77688605
-4.96148074,2.26281342,0.51628106,0.00000000,0.02197013,1.11048051,1.22283762,0.75483063
-4.95547774,2.20891465,0.51033229,0.00000000,0.02058670,1.08505953,1.22279294,0.73290890
-4.94947474,2.15511130,0.50462708,0.00000000,0.01917873,1.05883093,1.22304684,0.71141097
-4.94347174,2.10245497,0.49930631,0.00000000,0.01776411,1.03243018,1.22376533,0.69066211
-4.93746873,2.05203463,0.49453386,0.00000000,0.01636000,1.00649357,1.22515924,0.67100905
-4.93146573,2.00493398,0.49048492,0.00000000,0.01498241,0.98163696,1.22746759,0.65280593
-4.92546273,1.96219037,0.48733438,0.00000000,0.01364586,0.95843601,1.23094066,0.63640048
-4.91945973,1.92475689,0.48524568,0.00000000,0.01236310,0.93740844,1.23582343,0.62212092
-4.91345673,1.89346880,0.48436064,0.00000000,0.01114492,0.91899894,1.24233964,0.61026413
-4.90745373,1.86901533,0.48479048,0.00000000,0.00999997,0.90356714,1.25067708,0.60108542
-4.90145073,1.85191754,0.48660834,0.00000000,0.00893476,0.89137896,1.26097446,0.59479002
-4.89544772,1.84251269,0.48984357,0.00000000,0.00795365,0.88260149,1.27331006,0.59152660
-4.88944472,1.84094515,0.49447780,0.00000000,0.00705891,0.87730133,1.28769258,0.59138284
-4.88344172,1.84716400,0.50044297,0.00000000,0.00625093,0.87544640,1.30405442,0.59438294
-4.87743872,1.86092678,0.50762128,0.00000000,0.00552835,0.87691093,1.32224754,0.60048707
-4.87143572,1.88180917,0.51584702,0.00000000,0.00488831,0.88148339,1.34204213,0.60959262
-4.86543272,1.90921978,0.52491014,0.00000000,0.00432672,0.88887688,1.36312828,0.62153698
-4.85942971,1.94241955,0.53456150,0.00000000,0.00383849,0.89874162,1.38512045,0.63610177
-4.85342671,1.98054478,0.54451946,0.00000000,0.00341778,0.91067908,1.40756502,0.65301824
-4.84742371,2.02263311,0.55447774,0.00000000,0.00305831,0.92425711,1.42995055,0.67197361
-4.84142071,2.06765144,0.56411407,0.00000000,0.00275353,0.93902563,1.45172056,0.69261823
-4.83541771,2.11452501,0.57309954,0.00000000,0.00249685,0.95453229,1.47228856,0.71457329
-4.82941471,2.16216668,0.58110817,0.00000000,0.00228185,0.97033765,1.49105473,0.73743890
-4.82341171,2.20950566,0.58782648,0.00000000,0.00210238,0.98602923,1.50742380,0.76080252
-4.81740870,2.25551474,0.59296257,0.00000000,0.00195275,1.00123413,1.52082340,0.78424734
-4.81140570,2.29923549,0.59625469,0.00000000,0.00182773,1.01562977,1.53072224,0.80736070
-4.80540270,2.33980061,0.59747868,0.00000000,0.00172270,1.02895229,1.53664740,0.82974228
-4.79939970,2.37645296,0.59645425,0.00000000,0.00163364,1.04100263,1.53820004,0.85101199
-4.79339670,2.40856081,0.59304988,0.00000000,0.00155717,1.05164992,1.53506880,0.87081736
-4.78739370,2.43562901,0.58718610,0.00000000,0.00149052,1.06083216,1.52704052,0.88884036
-4.78139070,2.45730585,0.57883713,0.00000000,0.00143157,1.06855439,1.51400763,0.90480348
-4.77538769,2.47338551,0.56803091,0.00000000,0.00137876,1.07488425,1.49597210,0.91847487
-4.76938469,2.48380634,0.55484744,0.00000000,0.00133114,1.07994544,1.47304559,0.92967255
-4.76338169,2.48864489,0.53941567,0.00000000,0.00128827,1.08390915,1.44544615,0.93826736
-4.75737869,2.48810625,0.52190904,0.00000000,0.00125024,1.08698402,1.41349130,0.94418474
-4.75137569,2.48251097,0.50253983,0.00000000,0.00121763,1.08940497,1.37758807,0.94740512
-4.74537269,2.47227914,0.48155268,0.00000000,0.00119149,1.09142144,1.33822035,0.94796288
-4.73936968,2.45791226,0.45921745,0.00000000,0.00117333,1.09328542,1.29593420,0.94594403
-4.73336668,2.43997353,0.43582176,0.00000000,0.00116512,1.09523990,1.25132162,0.94148241
-4.72736368,2.41906724,0.41166340,0.00000000,0.00116926,1.09750806,1.20500365,0.93475478
-4.72136068,2.39581819,0.38704307,0.00000000,0.00118858,1.10028365,1.15761330,0.92597480
-4.71535768,2.37085168,0.36225740,0.00000000,0.00122638,1.10372298,1.10977910,0.91538612
-4.70935468,2.34477487,0.33759276,0.00000000,0.00128637,1.10793879,1.06210977,0.90325500
-4.70335168,2.31816026,0.31331981,0.00000000,0.00137269,1.11299609,1.01518070,0.88986257
-4.69734867,2.29153174,0.28968903,0.00000000,0.00148987,1.11891035,0.96952234,0.87549720
-4.69134567,2.26535369,0.26692722,0.00000000,0.00164281,1.12564778,0.92561121,0.86044716
-4.68534267,2.24002358,0.24523518,0.00000000,0.00183671,1.13312789,0.88386335,0.84499405
-4.67933967,2.21586801,0.22478622,0.00000000,0.00207699,1.14122798,0.84463046,0.82940707
-4.67333667,2.19314238,0.20572582,0.00000000,0.00236920,1.14978946,0.80819857,0.81393841
-4.66733367,2.17203387,0.18817207,0.00000000,0.00271892,1.15862553,0.77478909,0.79881998
-4.66133067,2.15266735,0.17221682,0.00000000,0.00313154,1.16753000,0.74456188,0.78426128
-4.65532766,2.13511380,0.15792749,0.00000000,0.00361213,1.17628666,0.71762008,0.77044868
-4.64932466,2.11940044,0.14534919,0.00000000,0.00416525,1.18467878,0.69401615,0.75754577
-4.64332166,2.10552196,0.13450723,0.00000000,0.00479468,1.19249836,0.67375870,0.74569466
-4.63731866,2.09345190,0.12540950,0.00000000,0.00550323,1.19955452,0.65681968,0.73501799
-4.63131566,2.08315365,0.11804899,0.00000000,0.00629248,1.20568079,0.64314138,0.72562145
-4.62531266,2.07459004,0.11240592,0.00000000,0.00716256,1.21074084,0.63264291,0.71759637
-4.61930965,2.06773121,0.10844964,0.00000000,0.00811192,1.21463253,0.62522579,0.71102225
-4.61330665,2.06256015,0.10614014,0.00000000,0.00913717,1.21729000,0.62077837,0.70596891
-4.60730365,2.05907565,0.10542916,0.00000000,0.01023287,1.21868400,0.61917894,0.70249810
-4.60130065,2.05729278,0.10626080,0.00000000,0.01139152,1.21882021,0.62029750,0.70066454
-4.59529765,2.05724080,0.10857180,0.00000000,0.01260344,1.21773622,0.62399613,0.70051616
-4.58929465,2.05895916,0.11229157,0.00000000,0.01385684,1.21549694,0.63012835,0.70209387
-4.58329165,2.06249190,0.11734186,0.00000000,0.01513796,1.21218931,0.63853744,0.70543068
-4.57728864,2.06788123,0.12363644,0.00000000,0.01643118,1.20791637,0.64905428,0.71055063
-4.57128564,2.07516101,0.13108072,0.00000000,0.01771937,1.20279132,0.66149491,0.71746755
-4.56528264,2.08435082,0.13957153,0.00000000,0.01898418,1.19693186,0.67565835,0.72618407
-4.55927964,2.09545143,0.14899712,0.00000000,0.02020648,1.19045542,0.69132495,0.73669097
-4.55327664,2.10844204,0.15923748,0.00000000,0.02136682,1.18347520,0.70825563,0.74896720
-4.54727364,2.12327990,0.17016511,0.00000000,0.02244589,1.17609767,0.72619243,0.76298058
-4.54127064,2.13990226,0.18164609,0.00000000,0.02342514,1.16842120,0.74486030,0.77868947
-4.53526763,2.15823077,0.19354168,0.00000000,0.02428720,1.16053612,0.76397042,0.79604508
-4.52926463,2.17817781,0.20571026,0.00000000,0.02501647,1.15252581,0.78322496,0.81499458
-4.52326163,2.19965433,0.21800950,0.00000000,0.02559954,1.14446874,0.80232298,0.83548456
-4.51725863,2.22257832,0.23029880,0.00000000,0.02602562,1.13644100,0.82096739,0.85746463
-4.51125563,2.24688302,0.24244175,0.00000000,0.02628686,1.12851889,0.83887243,0.88089070
-4.50525263,2.27252389,0.25430852,0.00000000,0.02637859,1.12078130,0.85577125,0.90572758
-4.49924962,2.29948327,0.26577797,0.00000000,0.02629947,1.11331126,0.87142318,0.93195038
-4.49324662,2.32777195,0.27673953,0.00000000,0.02605151,1.10619645,0.88562005,0.95954436
-4.48724362,2.35742678,0.28709446,0.00000000,0.02563997,1.09952824,0.89819128,0.98850285
-4.48124062,2.38850402,0.29675672,0.00000000,0.02507322,1.09339927,0.90900714,1.01882311
-4.47523762,2.42106811,0.30565311,0.00000000,0.02436244,1.08789934,0.91798012,1.05050004
-4.46923462,2.45517637,0.31372301,0.00000000,0.02352125,1.08310988,0.92506410,1.08351777
-4.46323162,2.49085991,0.32091738,0.00000000,0.02256532,1.07909716,0.93025139,1.11783957
-4.45722861,2.52810203,0.32719755,0.00000000,0.02151183,1.07590470,0.93356778,1.15339650
-4.45122561,2.56681527,0.33253350,0.00000000,0.02037902,1.07354536,0.93506597,1.19007545
-4.44522261,2.60681870,0.33690207,0.00000000,0.01918567,1.07199365,0.93481765,1.22770738
-4.43921961,2.64781722,0.34028520,0.00000000,0.01795057,1.07117895,0.93290492,1.26605669
-4.43321661,2.68938454,0.34266822,0.00000000,0.01669206,1.07098031,0.92941156,1.30481252
-4.42721361,2.73095163,0.34403851,0.00000000,0.01542760,1.07122317,0.92441482,1.34358307
-4.42121061,2.77180193,0.34438463,0.00000000,0.01417341,1.07167873,0.91797815,1.38189351
-4.41520760,2.81107464,0.34369583,0.00000000,0.01294414,1.07206613,0.91014568,1.41918828
-4.40920460,2.84777652,0.34196229,0.00000000,0.01175267,1.07205762,0.90093848,1.45483810
-4.40320160,2.88080266,0.33917575,0.00000000,0.01060992,1.07128674,0.89035323,1.48815184
-4.39719860,2.90896546,0.33533074,0.00000000,0.00952480,1.06935922,0.87836313,1.51839315
-4.39119560,2.93103128,0.33042620,0.00000000,0.00850418,1.06586620,0.86492114,1.54480123
-4.38519260,2.94576290,0.32446734,0.00000000,0.00755294,1.06039926,0.84996529,1.56661518
-4.37918959,2.95196621,0.31746763,0.00000000,0.00667409,1.05256642,0.83342571,1.58310072
-4.37318659,2.94853864,0.30945078,0.00000000,0.00586893,1.04200845,0.81523284,1.59357821
-4.36718359,2.93451701,0.30045242,0.00000000,0.00513720,1.02841453,0.79532636,1.59745050
-4.36118059,2.90912230,0.29052150,0.00000000,0.00447733,1.01153652,0.77366414,1.59422919
-4.35517759,2.87179887,0.27972109,0.00000000,0.00388665,0.99120107,0.75023070,1.58355805
-4.34917459,2.82224619,0.26812866,0.00000000,0.00336163,0.96731890,0.72504448,1.56523220
-4.34317159,2.76044107,0.25583566,0.00000000,0.00289805,0.93989077,0.69816369,1.53921204
-4.33716858,2.68664942,0.24294644,0.00000000,0.00249127,0.90900986,0.66969009,1.50563124
-4.33116558,2.60142675,0.22957654,0.00000000,0.00213639,0.87486041,0.63977066,1.46479813
-4.32516258,2.50560738,0.21585045,0.00000000,0.00182842,0.83771274,0.60859696,1.41719059
-4.31915958,2.40028284,0.20189886,0.00000000,0.00156242,0.79791493,0.57640234,1.36344443
-4.31315658,2.28677067,0.18785568,0.00000000,0.00133360,0.75588158,0.54345701,1.30433600
-4.30715358,2.16657505,0.17385478,0.00000000,0.00113746,0.71208033,0.51006141,1.24075976
