energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.49674837,8.83931776,0.00431959,0.50188745,1.04703727,2.25523653,1.54865172,3.09487800,0.08182933,2.95652118
-3.49074537,8.76153499,0.00398642,0.49596636,1.03419984,2.23283060,1.55123652,3.06096821,0.07903347,2.94823851
-3.48474237,8.66661653,0.00365731,0.48883030,1.01914203,2.20788112,1.54916973,3.01952566,0.07601998,2.93429656
-3.47873937,8.55344997,0.00333588,0.48043670,1.00179806,2.17995385,1.54209194,2.97042198,0.07281612,2.91407000
-3.47273637,8.42123182,0.00302528,0.47076885,0.98213703,2.14868369,1.52973653,2.91364259,0.06945121,2.88703619
-3.46673337,8.26952465,0.00272811,0.45983864,0.96016862,2.11379596,1.51194055,2.84930026,0.06595636,2.85279688
-3.46073037,8.09829765,0.00244649,0.44768785,0.93594698,2.07512244,1.48865163,2.77764336,0.06236405,2.81109494
-3.45472736,7.90794905,0.00218198,0.43438805,0.90957263,2.03261158,1.45993105,2.69905867,0.05870768,2.76182572
-3.44872436,7.69930990,0.00193568,0.42003918,0.88119230,1.98633269,1.42595282,2.61406834,0.05502103,2.70504281
-3.44272136,7.47362991,0.00170821,0.40476678,0.85099686,1.93647401,1.38699920,2.52332152,0.05133765,2.64095822
-3.43671836,7.23254665,0.00149980,0.38871830,0.81921733,1.88333538,1.34345279,2.42758092,0.04769020,2.56993732
-3.43071536,6.97804048,0.00131033,0.37205849,0.78611943,1.82731600,1.29578586,2.32770534,0.04410987,2.49248904
-3.42471236,6.71237796,0.00113937,0.35496425,0.75199683,1.76889838,1.24454743,2.22462881,0.04062571,2.40925189
-3.41870935,6.43804702,0.00098625,0.33761925,0.71716344,1.70862955,1.19034869,2.11933761,0.03726409,2.32097657
-3.41270635,6.15768727,0.00085011,0.32020848,0.68194527,1.64710079,1.13384735,2.01284624,0.03404821,2.22850602
-3.40670335,5.87401888,0.00073000,0.30291297,0.64667204,1.58492702,1.07573159,1.90617340,0.03099771,2.13275366
-3.40070035,5.58977330,0.00062483,0.28590507,0.61166910,1.52272725,1.01670406,1.80031910,0.02812839,2.03468073
-3.39469735,5.30762874,0.00053351,0.26934424,0.57724977,1.46110685,0.95746643,1.69624374,0.02545209,1.93527333
-3.38869435,5.03015278,0.00045496,0.25337360,0.54370857,1.40064284,0.89870491,1.59485004,0.02297661,1.83552010
-3.38269135,4.75975404,0.00038811,0.23811733,0.51131548,1.34187262,0.84107705,1.49696820,0.02070587,1.73639085
-3.37668834,4.49864425,0.00033195,0.22367879,0.48031129,1.28528680,0.78519990,1.40334490,0.01864010,1.63881688
-3.37068534,4.24881118,0.00028557,0.21013963,0.45090422,1.23132616,0.73163988,1.31463602,0.01677613,1.54367333
-3.36468234,4.01200284,0.00024814,0.19755947,0.42326785,1.18038282,0.68090429,1.23140318,0.01510787,1.45176375
-3.35867934,3.78972210,0.00021894,0.18597645,0.39754015,1.13280518,0.63343453,1.15411380,0.01362670,1.36380729
-3.35267634,3.58323111,0.00019736,0.17540817,0.37382368,1.08890635,0.58960090,1.08314429,0.01232199,1.28042848
-3.34667334,3.39356398,0.00018292,0.16585327,0.35218674,1.04897524,0.54969920,1.01878571,0.01118166,1.20214972
-3.34067034,3.22154632,0.00017523,0.15729317,0.33266528,1.01328965,0.51394868,0.96125152,0.01019265,1.12938645
-3.33466733,3.06781981,0.00017402,0.14969423,0.31526550,0.98213049,0.48249164,0.91068652,0.00934146,1.06244492
-3.32866433,2.93287003,0.00017913,0.14300984,0.29996680,0.95579623,0.45539432,0.86717641,0.00861453,1.00152248
-3.32266133,2.81705581,0.00019049,0.13718272,0.28672510,0.93461677,0.43264920,0.83075747,0.00799874,0.94671013
-3.31665833,2.72063858,0.00020810,0.13214707,0.27547614,0.91896589,0.41417856,0.80142557,0.00748167,0.89799732
-3.31065533,2.64381011,0.00023206,0.12783070,0.26613886,0.90927159,0.39983923,0.77914426,0.00705190,0.85527866
-3.30465233,2.58671760,0.00026250,0.12415705,0.25861862,0.90602371,0.38942853,0.76385155,0.00669920,0.81836230
-3.29864932,2.54948504,0.00029961,0.12104701,0.25281015,0.90977830,0.38269114,0.75546508,0.00641469,0.78697988
-3.29264632,2.53223024,0.00034361,0.11842073,0.24860030,0.92115849,0.37932706,0.75388572,0.00619087,0.76079760
-3.28664332,2.53507691,0.00039472,0.11619914,0.24587047,0.94085154,0.37900020,0.75899947,0.00602167,0.73942821
-3.28064032,2.55816166,0.00045315,0.11430550,0.24449867,0.96960200,0.38134769,0.77067789,0.00590235,0.72244360
-3.27463732,2.60163562,0.00051909,0.11266668,0.24436140,1.00820107,0.38598952,0.78877715,0.00582950,0.70938762
-3.26863432,2.66566094,0.00059267,0.11121443,0.24533509,1.05747214,0.39253837,0.81313599,0.00580084,0.69978885
-3.26263132,2.75040207,0.00067398,0.10988644,0.24729734,1.11825284,0.40060922,0.84357277,0.00581515,0.69317283
-3.25662831,2.85601216,0.00076299,0.10862735,0.25012793,1.19137391,0.40982861,0.87988192,0.00587206,0.68907353
-3.25062531,2.98261492,0.00085962,0.10738950,0.25370950,1.27763516,0.41984311,0.92183005,0.00597192,0.68704367
-3.24462231,3.13028212,0.00096363,0.10613361,0.25792812,1.37777909,0.43032668,0.96915189,0.00611558,0.68666353
-3.23861931,3.29900747,0.00107468,0.10482917,0.26267355,1.49246269,0.44098679,1.02154628,0.00630426,0.68754801
-3.23261631,3.48867732,0.00119231,0.10345464,0.26783945,1.62222800,0.45156893,1.07867237,0.00653936,0.68935184
-3.22661331,3.69903895,0.00131591,0.10199742,0.27332327,1.76747234,0.46185939,1.14014623,0.00682228,0.69177256
-3.22061031,3.92966753,0.00144473,0.10045352,0.27902614,1.92841877,0.47168625,1.20553792,0.00715424,0.69455157
-3.21460730,4.17993277,0.00157791,0.09882699,0.28485255,2.10508795,0.48091854,1.27436924,0.00753616,0.69747309
-3.20860430,4.44896669,0.00171444,0.09712903,0.29071002,2.29727227,0.48946369,1.34611224,0.00796851,0.70036122
-3.20260130,4.73563406,0.00185322,0.09537700,0.29650868,2.50451330,0.49726342,1.42018881,0.00845111,0.70307555
-3.19659830,5.03850713,0.00199305,0.09359302,0.30216091,2.72608371,0.50428846,1.49597130,0.00898310,0.70550553
-3.19059530,5.35584651,0.00213267,0.09180267,0.30758103,2.96097454,0.51053218,1.57278462,0.00956276,0.70756401
-3.18459230,5.68558971,0.00227075,0.09003333,0.31268510,3.20788898,0.51600394,1.64990989,0.01018744,0.70918063
-3.17858929,6.02534920,0.00240597,0.08831275,0.31739092,3.46524326,0.52072206,1.72658988,0.01085352,0.71029536
-3.17258629,6.37242097,0.00253699,0.08666747,0.32161824,3.73117545,0.52470740,1.80203639,0.01155634,0.71085269
-3.16658329,6.72380483,0.00266253,0.08512144,0.32528927,4.00356236,0.52797737,1.87543965,0.01229023,0.71079705
-3.16058029,7.07623663,0.00278137,0.08369483,0.32832935,4.28004464,0.53054123,1.94597981,0.01304851,0.71006956
-3.15457729,7.42623242,0.00289237,0.08240306,0.33066805,4.55805982,0.53239655,2.01284023,0.01382355,0.70860655
-3.14857429,7.77014371,0.00299453,0.08125601,0.33224040,4.83488252,0.53352723,2.07522257,0.01460690,0.70633982
-3.14257129,8.10422248,0.00308698,0.08025769,0.33298836,5.10767103,0.53390301,2.13236306,0.01538940,0.70319868
-3.13656828,8.42469401,0.00316901,0.07940607,0.33286244,5.37351872,0.53348054,2.18354958,0.01616134,0.69911350
-3.13056528,8.72783493,0.00324008,0.07869327,0.33182338,5.62950903,0.53220582,2.22813886,0.01691267,0.69402069
-3.12456228,9.01005383,0.00329985,0.07810601,0.32984372,5.87277204,0.53001768,2.26557306,0.01763321,0.68786840
-3.11855928,9.26797121,0.00334816,0.07762624,0.32690933,6.10054118,0.52685226,2.29539504,0.01831285,0.68062279
-3.11255628,9.49849582,0.00338503,0.07723205,0.32302056,6.31020793,0.52264779,2.31726144,0.01894182,0.67227414
-3.10655328,9.69889442,0.00341067,0.07689860,0.31819317,6.49937325,0.51734969,2.33095297,0.01951087,0.66284235
-3.10055028,9.86685225,0.00342549,0.07659919,0.31245869,6.66589401,0.51091526,2.33638118,0.02001154,0.65238137
-3.09454727,10.00052234,0.00343005,0.07630635,0.30586438,6.80792341,0.50331796,2.33359140,0.02043629,0.64098217
-3.08854427,10.09856185,0.00342507,0.07599281,0.29847261,6.92394443,0.49455076,2.32276146,0.02077875,0.62877379
-3.08254127,10.16015488,0.00341144,0.07563251,0.29035972,7.01279590,0.48462854,2.30419609,0.02103378,0.61592246
-3.07653827,10.18502130,0.00339015,0.07520144,0.28161434,7.07369084,0.47358922,2.27831743,0.02119762,0.60262856
-3.07053527,10.17341239,0.00336234,0.07467830,0.27233524,7.10622743,0.46149385,2.24565164,0.02126795,0.58912162
-3.06453227,10.12609406,0.00332925,0.07404517,0.26262880,7.11039266,0.44842543,2.20681257,0.02124394,0.57565340
-3.05852926,10.04431948,0.00329223,0.07328784,0.25260621,7.08655957,0.43448675,2.16248290,0.02112622,0.56248951
-3.05252626,9.92979271,0.00325271,0.07239614,0.24238046,7.03547841,0.41979736,2.11339393,0.02091690,0.54989986
-3.04652326,9.78462554,0.00321220,0.07136413,0.23206330,6.95826273,0.40448992,2.06030459,0.02061948,0.53814849
-3.04052026,9.61128949,0.00317231,0.07019010,0.22176232,6.85637077,0.38870613,2.00398090,0.02023881,0.52748321
-3.03451726,9.41256488,0.00313466,0.06887656,0.21157823,6.73158299,0.37259252,1.94517647,0.01978098,0.51812562
-3.02851426,9.19148877,0.00310097,0.06743013,0.20160242,6.58597610,0.35629635,1.88461509,0.01925323,0.51026204
-3.02251126,8.95130291,0.00307295,0.06586140,0.19191499,6.42189391,0.33996173,1.82297571,0.01866389,0.50403561
-3.01650825,8.69540300,0.00305237,0.06418470,0.18258329,6.24191523,0.32372631,1.76088065,0.01802219,0.49954021
-3.01050525,8.42728970,0.00304095,0.06241789,0.17366090,6.04881895,0.30771849,1.69888692,0.01733824,0.49681625
-3.00450225,8.15052181,0.00304039,0.06058214,0.16518728,5.84554635,0.29205527,1.63748109,0.01662284,0.49584865
-2.99849925,7.86867172,0.00305234,0.05870165,0.15718788,5.63516060,0.27684087,1.57707741,0.01588745,0.49656703
-2.99249625,7.58528284,0.00307830,0.05680336,0.14967483,5.42080364,0.26216594,1.51801900,0.01514401,0.49884811
-2.98649325,7.30382898,0.00311965,0.05491667,0.14264800,5.20565053,0.24810743,1.46058183,0.01440489,0.50252020
-2.98049025,7.02767511,0.00317756,0.05307308,0.13609652,4.99286168,0.23472894,1.40498087,0.01368270,0.50736955
-2.97448724,6.76003958,0.00325297,0.05130586,0.13000060,4.78553331,0.22208153,1.35137801,0.01299024,0.51314833
-2.96848424,6.50395737,0.00334650,0.04964960,0.12433344,4.58664706,0.21020478,1.29989118,0.01234032,0.51958370
-2.96248124,6.26224474,0.00345846,0.04813976,0.11906340,4.39901941,0.19912809,1.25060403,0.01174565,0.52638789
-2.95647824,6.03746525,0.00358877,0.04681214,0.11415609,4.22525212,0.18887196,1.20357573,0.01121868,0.53326851
-2.95047524,5.83189783,0.00373692,0.04570236,0.10957637,4.06768497,0.17944933,1.15885047,0.01077141,0.53993894
-2.94447224,5.64750744,0.00390198,0.04484513,0.10529028,3.92835198,0.17086677,1.11646605,0.01041530,0.54612824
-2.93846923,5.48591921,0.00408257,0.04427370,0.10126666,3.80894275,0.16312549,1.07646150,0.01016100,0.55159016
-2.93246623,5.34839697,0.00427684,0.04401904,0.09747859,3.71077023,0.15622218,1.03888331,0.01001821,0.55611103
-2.92646323,5.23582732,0.00448252,0.04410919,0.09390445,3.63474623,0.15014960,1.00379014,0.00999552,0.55951620
-2.92046023,5.14871007,0.00469691,0.04456847,0.09052877,3.58136609,0.14489703,0.97125605,0.01010017,0.56167469
-2.91445723,5.08715636,0.00491697,0.04541679,0.08734263,3.55070340,0.14045049,0.94137219,0.01033791,0.56250213
-2.90845423,5.05089496,0.00513932,0.04666902,0.08434387,3.54241557,0.13679279,0.91424692,0.01071283,0.56196179
-2.90245123,5.03928768,0.00536036,0.04833435,0.08153696,3.55576074,0.13390359,0.89000480,0.01122723,0.56006374
-2.89644822,5.05135411,0.00557634,0.05041583,0.07893260,3.58962610,0.13175932,0.86878428,0.01188151,0.55686242
-2.89044522,5.08580570,0.00578344,0.05291009,0.07654715,3.64256715,0.13033312,0.85073457,0.01267413,0.55245253
-2.88444222,5.14108892,0.00597789,0.05580707,0.07440183,3.71285725,0.12959492,0.83601183,0.01360156,0.54696377
-2.87843922,5.21543648,0.00615604,0.05909016,0.07252180,3.79854603,0.12951146,0.82477485,0.01465834,0.54055455
-2.87243622,5.30692544,0.00631449,0.06273632,0.07093517,3.89752495,0.13004656,0.81718059,0.01583722,0.53340507
-2.86643322,5.41354043,0.00645018,0.06671660,0.06967187,4.00759794,0.13116148,0.81337954,0.01712928,0.52571006
-2.86043022,5.53323967,0.00656045,0.07099676,0.06876257,4.12655436,0.13281535,0.81351137,0.01852419,0.51767160
-2.85442721,5.66402136,0.00664315,0.07553815,0.06823753,4.25224166,0.13496575,0.81770060,0.02001051,0.50949218
-2.84842421,5.80398744,0.00669671,0.08029869,0.06812550,4.38263467,0.13756943,0.82605270,0.02157601,0.50136839
-2.84242121,5.95140188,0.00672015,0.08523407,0.06845267,4.51589837,0.14058293,0.83865029,0.02320810,0.49348537
-2.83641821,6.10474031,0.00671313,0.09029899,0.06924160,4.65044144,0.14396333,0.85554973,0.02489421,0.48601219
-2.83041521,6.26272841,0.00667597,0.09544839,0.07051027,4.78495765,0.14766885,0.87677772,0.02662217,0.47909820
-2.82441221,6.42436639,0.00660961,0.10063869,0.07227118,4.91845310,0.15165935,0.90232805,0.02838066,0.47287043
-2.81840920,6.58893786,0.00651559,0.10582891,0.07453048,5.05025753,0.15589670,0.93215826,0.03015950,0.46743191
-2.81240620,6.75600170,0.00639601,0.11098164,0.07728731,5.18001881,0.16034492,0.96618622,0.03194998,0.46286089
-2.80640320,6.92536682,0.00625345,0.11606371,0.08053305,5.30768051,0.16497007,1.00428658,0.03374496,0.45921074
-2.80040020,7.09705021,0.00609088,0.12104669,0.08425087,5.43344326,0.16973998,1.04628705,0.03553903,0.45651045
-2.79439720,7.27121998,0.00591157,0.12590701,0.08841530,5.55771157,0.17462364,1.09196470,0.03732842,0.45476561
-2.78839420,7.44812594,0.00571900,0.13062578,0.09299202,5.68102857,0.17959052,1.14104233,0.03911083,0.45395957
-2.78239120,7.62802106,0.00551673,0.13518833,0.09793779,5.80400195,0.18460962,1.19318520,0.04088515,0.45405483
-2.77638819,7.81107810,0.00530829,0.13958348,0.10320061,5.92722483,0.18964849,1.24799844,0.04265102,0.45499447
-2.77038519,7.99730597,0.00509709,0.14380247,0.10872011,6.05119585,0.19467224,1.30502535,0.04440833,0.45670359
-2.76438219,8.18647083,0.00488630,0.14783791,0.11442814,6.17624293,0.19964255,1.36374719,0.04615667,0.45909074
-2.75837919,8.37802688,0.00467881,0.15168245,0.12024968,6.30245499,0.20451693,1.42358455,0.04789468,0.46204939
-2.75237619,8.57106144,0.00447710,0.15532759,0.12610395,6.42962575,0.20924815,1.48390085,0.04961944,0.46545945
-2.74637319,8.76425838,0.00428320,0.15876252,0.13190580,6.55721309,0.21378396,1.54400815,0.05132593,0.46918897
-2.74037019,8.95588304,0.00409867,0.16197315,0.13756728,6.68431673,0.21806723,1.60317543,0.05300653,0.47309600
-2.73436718,9.14379071,0.00392460,0.16494138,0.14299946,6.80967604,0.22203645,1.66063943,0.05465067,0.47703079
-2.72836418,9.32545952,0.00376155,0.16764475,0.14811434,6.93168869,0.22562664,1.71561791,0.05624460,0.48083829
-2.72236118,9.49804717,0.00360963,0.17005637,0.15282689,7.04844983,0.22877071,1.76732516,0.05777140,0.48436109
-2.71635818,9.65846965,0.00346851,0.17214529,0.15705706,7.15781024,0.23140107,1.81498931,0.05921117,0.48744267
-2.71035518,9.80349879,0.00333747,0.17387727,0.16073184,7.25745098,0.23345166,1.85787086,0.06054134,0.48993100
-2.70435218,9.92987438,0.00321551,0.17521580,0.16378709,7.34497089,0.23486011,1.89528191,0.06173732,0.49168239
-2.69834917,10.03442555,0.00310134,0.17612356,0.16616923,7.41798299,0.23557002,1.92660520,0.06277321,0.49256540
-2.69234617,10.11419591,0.00299354,0.17656400,0.16783672,7.47421482,0.23553326,1.95131223,0.06362268,0.49246480
-2.68634317,10.16656597,0.00289059,0.17650308,0.16876109,7.51160797,0.23471211,1.96897964,0.06426000,0.49128525
-2.68034017,10.18936720,0.00279099,0.17591114,0.16892778,7.52841178,0.23308119,1.97930305,0.06466107,0.48895459
-2.67433717,10.18098172,0.00269326,0.17476458,0.16833639,7.52326653,0.23062903,1.98210770,0.06480449,0.48542663
-2.66833417,10.14042305,0.00259609,0.17304747,0.16700067,7.49527236,0.22735920,1.97735535,0.06467256,0.48068314
-2.66233117,10.06739369,0.00249832,0.17075292,0.16494797,7.44404033,0.22329102,1.96514694,0.06425222,0.47473506
-2.65632816,9.96231701,0.00239905,0.16788407,0.16221843,7.36972352,0.21845961,1.94572094,0.06353584,0.46762267
-2.65032516,9.82634201,0.00229759,0.16445481,0.15886364,7.27302699,0.21291553,1.91944727,0.06252174,0.45941492
-2.64432216,9.66132095,0.00219352,0.16048997,0.15494512,7.15519625,0.20672379,1.88681710,0.06121466,0.45020766
-2.63831916,9.46976152,0.00208671,0.15602521,0.15053247,7.01798557,0.19996246,1.84842882,0.05962589,0.44012108
-2.63231616,9.25475588,0.00197726,0.15110642,0.14570142,6.86360784,0.19272081,1.80497092,0.05777314,0.42929628
-2.62631316,9.01989093,0.00186550,0.14578883,0.14053168,6.69466910,0.18509720,1.75720237,0.05568034,0.41789128
-2.62031016,8.76914396,0.00175196,0.14013575,0.13510488,6.51409120,0.17719670,1.70593148,0.05337705,0.40607654
-2.61430715,8.50676931,0.00163737,0.13421708,0.12950249,6.32502668,0.16912864,1.65199400,0.05089781,0.39403028
-2.60830415,8.23718144,0.00152254,0.12810767,0.12380396,6.13077010,0.16100418,1.59623160,0.04828127,0.38193377
-2.60230115,7.96483967,0.00140841,0.12188561,0.11808499,5.93467006,0.15293402,1.53947124,0.04556931,0.36996686
-2.59629815,7.69413980,0.00129594,0.11563041,0.11241614,5.74004583,0.14502633,1.48250668,0.04280600,0.35830387
-2.59029515,7.42931692,0.00118613,0.10942140,0.10686171,5.55011196,0.13738495,1.42608232,0.04003659,0.34711011
-2.58429215,7.17436286,0.00107993,0.10333619,0.10147891,5.36791375,0.13010799,1.37088019,0.03730654,0.33653913
-2.57828914,6.93296072,0.00097828,0.09744924,0.09631747,5.19627541,0.12328689,1.31751032,0.03466054,0.32673070
-2.57228614,6.70843792,0.00088203,0.09183080,0.09141955,5.03776209,0.11700583,1.26650452,0.03214173,0.31780984
-2.56628314,6.50373791,0.00079196,0.08654597,0.08681991,4.89465592,0.11134157,1.21831370,0.02979091,0.30988656
-2.56028014,6.32140967,0.00070881,0.08165406,0.08254650,4.76894554,0.10636372,1.17330836,0.02764594,0.30305664
-2.55427714,6.16361337,0.00063321,0.07720815,0.07862122,4.66232772,0.10213535,1.13178209,0.02574124,0.29740307
-2.54827414,6.03213955,0.00056575,0.07325486,0.07506089,4.57621909,0.09871388,1.09395745,0.02410748,0.29299837
-2.54227114,5.92843894,0.00050699,0.06983436,0.07187844,4.51177575,0.09615219,1.05999384,0.02277125,0.28990734
-2.53626813,5.85365949,0.00045749,0.06698040,0.06908414,4.46991806,0.09449994,1.02999673,0.02175498,0.28819043
-2.53026513,5.80868734,0.00041785,0.06472062,0.06668693,4.45135805,0.09380490,1.00402787,0.02107682,0.28790739
-2.52426213,5.79418860,0.00038872,0.06307678,0.06469569,4.45662704,0.09411441,0.98211571,0.02075072,0.28912107
-2.51825913,5.81064901,0.00037091,0.06206510,0.06312057,4.48610117,0.09547671,0.96426579,0.02078638,0.29190133
-2.51225613,5.85840947,0.00036538,0.06169665,0.06197410,4.54002327,0.09794222,0.95047069,0.02118943,0.29632880
-2.50625313,5.93769553,0.00037334,0.06197773,0.06127229,4.61851993,0.10156470,0.94071908,0.02196149,0.30249840
-2.50025013,6.04864012,0.00039629,0.06291016,0.06103550,4.72161297,0.10640220,0.93500382,0.02310026,0.31052253
-2.49424712,6.19129918,0.00043609,0.06449173,0.06128916,4.84922565,0.11251782,0.93332883,0.02459970,0.32053362
-2.48824412,6.36566044,0.00049502,0.06671645,0.06206431,5.00118386,0.11998020,0.93571464,0.02645012,0.33268617
-2.48224112,6.57164633,0.00057585,0.06957497,0.06339781,5.17721353,0.12886378,0.94220260,0.02863833,0.34715787
-2.47623812,6.80911211,0.00068190,0.07305485,0.06533244,5.37693540,0.13924868,0.95285752,0.03114777,0.36414985
-2.47023512,7.07784069,0.00081709,0.07714091,0.06791661,5.59985896,0.15122028,0.96776900,0.03395871,0.38388591
-2.46423212,7.37753559,0.00098599,0.08181558,0.07120390,5.84537690,0.16486837,0.98705096,0.03704844,0.40661050
-2.45822911,7.70781338,0.00119384,0.08705912,0.07525219,6.11276176,0.18028591,1.01083978,0.04039147,0.43258547
-2.45222611,8.06819663,0.00144660,0.09284994,0.08012257,6.40116591,0.19756728,1.03929057,0.04395985,0.46208545
-2.44622311,8.45810817,0.00175094,0.09916481,0.08587789,6.70962577,0.21680602,1.07257180,0.04772348,0.49539177
-2.44022011,8.87686691,0.00211416,0.10597897,0.09258099,7.03707067,0.23809204,1.11085799,0.05165046,0.53278498
-2.43421711,9.32368496,0.00254421,0.11326613,0.10029257,7.38233619,0.26150829,1.15432066,0.05570746,0.57453594
-2.42821411,9.79766557,0.00304954,0.12099845,0.10906889,7.74418143,0.28712686,1.20311737,0.05986022,0.62089563
-2.42221111,10.29780093,0.00363898,0.12914622,0.11895899,8.12130897,0.31500464,1.25737916,0.06407390,0.67208381
-2.41620810,10.82296842,0.00432154,0.13767749,0.13000192,8.51238604,0.34517847,1.31719642,0.06831361,0.72827678
-2.41020510,11.37192431,0.00510621,0.14655753,0.14222361,8.91606499,0.37766008,1.38260361,0.07254480,0.78959460
-2.40420210,11.94329343,0.00600170,0.15574813,0.15563380,9.33100119,0.41243085,1.45356336,0.07673370,0.85608812
-2.39819910,12.53555384,0.00701607,0.16520681,0.17022299,9.75586627,0.44943656,1.52995027,0.08084768,0.92772633
-2.39219610,13.14701598,0.00815643,0.17488596,0.18595950,10.18935493,0.48858252,1.61153546,0.08485560,1.00438455
-2.38619310,13.77579601,0.00942853,0.18473199,0.20278693,10.63018400,0.52972914,1.69797232,0.08872804,1.08583398
-2.38019010,14.41978392,0.01083638,0.19468452,0.22062199,11.07708262,0.57268840,1.78878450,0.09243755,1.17173324
-2.37418709,15.07660758,0.01238183,0.20467578,0.23935297,11.52877346,0.61722128,1.88335699,0.09595874,1.26162249
-2.36818409,15.74359440,0.01406417,0.21463016,0.25883901,11.98394498,0.66303668,1.98093097,0.09926840,1.35492051
-2.36218109,16.41773298,0.01587979,0.22446414,0.27891019,12.44121618,0.70979176,2.08060339,0.10234548,1.45092538
-2.35617809,17.09563762,0.01782186,0.23408652,0.29936861,12.89909524,0.75709413,2.18133170,0.10517110,1.54881891
-2.35017509,17.77351876,0.01988008,0.24339916,0.31999060,13.35593444,0.80450584,2.28194426,0.10772843,1.64767514
-2.34417209,18.44716238,0.02204055,0.25229807,0.34052990,13.80988426,0.85154926,2.38115648,0.11000267,1.74647286
-2.33816908,19.11192174,0.02428571,0.26067507,0.36072201,14.25884959,0.89771476,2.47759280,0.11198090,1.84411210
-2.33216608,19.76272388,0.02659445,0.26841978,0.38028945,14.70045150,0.94247015,2.56981385,0.11365203,1.93943420
-2.32616308,20.39409324,0.02894229,0.27542204,0.39894787,15.13199753,0.98527139,2.65634832,0.11500670,2.03124489
-2.32016008,21.00019392,0.03130176,0.28157463,0.41641291,15.55046367,1.02557455,2.73572854,0.11603722,2.11833996
-2.31415708,21.57489100,0.03364287,0.28677615,0.43240736,15.95249049,1.06284836,2.80652848,0.11673760,2.19953234
-2.30815408,22.11183087,0.03593375,0.29093399,0.44666862,16.33439532,1.09658703,2.86740286,0.11710349,2.27368005
-2.30215108,22.60453926,0.03814130,0.29396723,0.45895597,16.69220181,1.12632284,2.91712585,0.11713230,2.33971375
-2.29614807,23.04653468,0.04023210,0.29580931,0.46905745,17.02168737,1.15163795,2.95462769,0.11682320,2.39666301
-2.29014507,23.43145460,0.04217317,0.29641040,0.47679601,17.31844797,1.17217507,2.97902784,0.11617726,2.44368039
-2.28414207,23.75319040,0.04393295,0.29573924,0.48203473,17.57797929,1.18764642,2.98966303,0.11519755,2.48006224
-2.27813907,24.00602721,0.04548213,0.29378452,0.48468076,17.79577204,1.19784080,2.98610911,0.11388919,2.50526573
-2.27213607,24.18478384,0.04679453,0.29055551,0.48468799,17.96741884,1.20262834,2.96819567,0.11225952,2.51892125
-2.26613307,24.28494840,0.04784782,0.28608212,0.48205811,18.08872919,1.20196290,2.93601275,0.11031812,2.52083996
-2.26013007,24.30280479,0.04862420,0.28041428,0.47684025,18.15584875,1.19588205,2.88990930,0.10807690,2.51101622
-2.25412706,24.23554594,0.04911092,0.27362057,0.46912905,18.16537862,1.18450459,2.83048348,0.10555006,2.48962493
-2.24812406,24.08136954,0.04930058,0.26578643,0.45906133,18.11449040,1.16802595,2.75856521,0.10275410,2.45701404
-2.24212106,23.83955323,0.04919138,0.25701179,0.44681157,18.00103243,1.14671159,2.67519172,0.09970774,2.41369264
-2.23611806,23.51050611,0.04878704,0.24740833,0.43258635,17.82362318,1.12088875,2.58157717,0.09643179,2.36031522
-2.23011506,23.09579488,0.04809669,0.23709649,0.41661802,17.58172775,1.09093704,2.47907765,0.09294897,2.29766286
-2.22411206,22.59814311,0.04713448,0.22620244,0.39915788,17.27571426,1.05727815,2.36915302,0.08928373,2.22662205
-2.21810905,22.02140348,0.04591910,0.21485495,0.38046924,16.90688723,1.02036517,2.25332715,0.08546199,2.14816207
-2.21210605,21.37050330,0.04447319,0.20318249,0.36082050,16.47749623,0.98067194,2.13314821,0.08151087,2.06331180
-2.20610305,20.65136454,0.04282258,0.19131052,0.34047864,15.99071858,0.93868275,2.01015041,0.07745840,1.97313657
-2.20010005,19.87080055,0.04099556,0.17935916,0.31970321,15.45061611,0.89488273,1.88581862,0.07333318,1.87871596
-2.19409705,19.03639212,0.03902208,0.16744117,0.29874120,14.86206684,0.84974920,1.76155712,0.06916409,1.78112316
-2.18809405,18.15634641,0.03693291,0.15566051,0.27782265,14.23067349,0.80374415,1.63866324,0.06497999,1.68140615
-2.18209105,17.23934271,0.03475890,0.14411119,0.25715738,13.56265165,0.75730799,1.51830679,0.06080935,1.58057145
-2.17608804,16.29436950,0.03253028,0.13287667,0.23693256,12.86470115,0.71085460,1.40151548,0.05668002,1.47957030
-2.17008504,15.33055750,0.03027596,0.12202965,0.21731134,12.14386508,0.66476770,1.28916652,0.05261898,1.37928769
-2.16408204,14.35701377,0.02802306,0.11163223,0.19843240,11.40738115,0.61939851,1.18198423,0.04865206,1.28053408
-2.15807904,13.38266145,0.02579644,0.10173643,0.18041025,10.66253053,0.57506454,1.08054328,0.04480384,1.18403981
-2.15207604,12.41609011,0.02361834,0.09238495,0.16333626,9.91648949,0.53204951,0.98527690,0.04109747,1.09045205
-2.14607304,11.46542068,0.02150822,0.08361218,0.14728029,9.17618855,0.49060411,0.89648946,0.03755462,1.00033397
-2.14007004,10.53818884,0.01948258,0.07544534,0.13229274,8.44818397,0.45094762,0.81437237,0.03419550,0.91416614
-2.13406703,9.64124977,0.01755500,0.06790573,0.11840690,7.73854553,0.41327012,0.73902254,0.03103888,0.83234955
