energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-5.48374187,1.66715066,0.00339556,0.09101867,0.34583573,0.69870915,0.02364399,0.72856775
-5.47773887,1.71908266,0.00343279,0.09356827,0.36019901,0.72034992,0.02453021,0.74975455
-5.47173587,1.76991824,0.00346864,0.09613705,0.37422748,0.74192131,0.02538805,0.76997199
-5.46573287,1.81939562,0.00350411,0.09872969,0.38780870,0.76326840,0.02620987,0.78917411
-5.45972986,1.86727246,0.00354012,0.10135551,0.40084086,0.78423178,0.02698837,0.80733246
-5.45372686,1.91332784,0.00357748,0.10402784,0.41323563,0.80464973,0.02771669,0.82443492
-5.44772386,1.95736266,0.00361684,0.10676285,0.42492057,0.82436009,0.02838850,0.84048367
-5.44172086,1.99919808,0.00365867,0.10957816,0.43584069,0.84320164,0.02899809,0.85549239
-5.43571786,2.03867227,0.00370325,0.11249097,0.44595936,0.86101515,0.02954047,0.86948266
-5.42971486,2.07563556,0.00375065,0.11551617,0.45525823,0.87764384,0.03001129,0.88247985
-5.42371186,2.10994440,0.00380073,0.11866424,0.46373637,0.89293356,0.03040694,0.89450850
-5.41770885,2.14145454,0.00385318,0.12193932,0.47140852,0.90673258,0.03072445,0.90558769
-5.41170585,2.17001401,0.00390750,0.12533742,0.47830260,0.91889132,0.03096144,0.91572635
-5.40570285,2.19545657,0.00396304,0.12884503,0.48445663,0.92926203,0.03111607,0.92491916
-5.39969985,2.21759630,0.00401907,0.13243813,0.48991513,0.93769873,0.03118695,0.93314303
-5.39369685,2.23622392,0.00407483,0.13608180,0.49472538,0.94405761,0.03117307,0.94035466
-5.38769385,2.25110551,0.00412956,0.13973040,0.49893353,0.94819797,0.03107373,0.94648933
-5.38169085,2.26198404,0.00418259,0.14332843,0.50258099,0.94998405,0.03088850,0.95146110
-5.37568784,2.26858392,0.00423343,0.14681198,0.50570117,0.94928757,0.03061722,0.95516462
-5.36968484,2.27061876,0.00428181,0.15011081,0.50831692,0.94599128,0.03026001,0.95747843
-5.36368184,2.26780209,0.00432779,0.15315079,0.51043855,0.93999328,0.02981728,0.95826978
-5.35767884,2.25986070,0.00437183,0.15585687,0.51206293,0.93121198,0.02928986,0.95740078
-5.35167584,2.24654993,0.00441485,0.15815614,0.51317338,0.91959157,0.02867906,0.95473553
-5.34567284,2.22767022,0.00445827,0.15998102,0.51374054,0.90510764,0.02798680,0.95014796
-5.33966983,2.20308385,0.00450408,0.16127228,0.51372417,0.88777256,0.02721576,0.94352996
-5.33366683,2.17273095,0.00455485,0.16198188,0.51307569,0.86764037,0.02636943,0.93479922
-5.32766383,2.13664375,0.00461372,0.16207528,0.51174138,0.84481073,0.02545232,0.92390659
-5.32166083,2.09495805,0.00468436,0.16153333,0.50966609,0.81943157,0.02446996,0.91084226
-5.31565783,2.04792117,0.00477093,0.16035338,0.50679710,0.79170026,0.02342900,0.89564051
-5.30965483,1.99589563,0.00487796,0.15854983,0.50308815,0.76186305,0.02233718,0.87838273
-5.30365183,1.93935825,0.00501025,0.15615387,0.49850318,0.73021262,0.02120336,0.85919841
-5.29764882,1.87889446,0.00517268,0.15321254,0.49301968,0.69708390,0.02003735,0.83826416
-5.29164582,1.81518796,0.00537006,0.14978710,0.48663156,0.66284811,0.01884987,0.81580054
-5.28564282,1.74900613,0.00560686,0.14595093,0.47935117,0.62790541,0.01765230,0.79206702
-5.27963982,1.68118181,0.00588708,0.14178684,0.47121052,0.59267632,0.01645654,0.76735519
-5.27363682,1.61259228,0.00621392,0.13738415,0.46226165,0.55759238,0.01527476,0.74198059
-5.26763382,1.54413632,0.00658961,0.13283556,0.45257603,0.52308647,0.01411918,0.71627345
-5.26163082,1.47671055,0.00701517,0.12823397,0.44224306,0.48958308,0.01300178,0.69056896
-5.25562781,1.41118592,0.00749024,0.12366940,0.43136777,0.45748914,0.01193412,0.66519724
-5.24962481,1.34838547,0.00801286,0.11922620,0.42006791,0.42718558,0.01092710,0.64047371
-5.24362181,1.28906412,0.00857946,0.11498050,0.40847039,0.39902002,0.00999076,0.61669016
-5.23761881,1.23389144,0.00918470,0.11099820,0.39670739,0.37330069,0.00913412,0.59410684
-5.23161581,1.18343765,0.00982157,0.10733343,0.38491234,0.35029191,0.00836505,0.57294600
-5.22561281,1.13816348,0.01048139,0.10402748,0.37321585,0.33021083,0.00769015,0.55338695
-5.21960980,1.09841383,0.01115401,0.10110833,0.36174183,0.31322565,0.00711469,0.53556284
-5.21360680,1.06441517,0.01182801,0.09859073,0.35060402,0.29945505,0.00664256,0.51955924
-5.20760380,1.03627649,0.01249099,0.09647666,0.33990293,0.28896865,0.00627626,0.50541434
-5.20160080,1.01399333,0.01312988,0.09475632,0.32972343,0.28178825,0.00601683,0.49312073
-5.19559780,0.99745432,0.01373135,0.09340934,0.32013293,0.27788966,0.00586394,0.48262859
-5.18959480,0.98644974,0.01428222,0.09240638,0.31118029,0.27720489,0.00581584,0.47384991
-5.18359180,0.98068138,0.01476985,0.09171076,0.30289540,0.27962438,0.00586938,0.46666362
-5.17758879,0.97977314,0.01518259,0.09128025,0.29528931,0.28499932,0.00602009,0.46092116
-5.17158579,0.98328188,0.01551015,0.09106882,0.28835504,0.29314375,0.00626214,0.45645234
-5.16558279,0.99070801,0.01574398,0.09102830,0.28206875,0.30383661,0.00658840,0.45307114
-5.15957979,1.00150560,0.01587753,0.09110985,0.27639135,0.31682361,0.00699051,0.45058123
-5.15357679,1.01509174,0.01590648,0.09126537,0.27127033,0.33181916,0.00745892,0.44878102
-5.14757379,1.03085524,0.01582891,0.09144851,0.26664181,0.34850841,0.00798300,0.44746811
-5.14157079,1.04816452,0.01564532,0.09161557,0.26243266,0.36654967,0.00855112,0.44644315
-5.13556778,1.06637512,0.01535860,0.09172616,0.25856263,0.38557725,0.00915083,0.44551291
-5.12956478,1.08483696,0.01497391,0.09174358,0.25494646,0.40520514,0.00976903,0.44449282
-5.12356178,1.10290152,0.01449849,0.09163512,0.25149592,0.42503142,0.01039216,0.44320898
-5.11755878,1.11992944,0.01394137,0.09137209,0.24812181,0.44464372,0.01100646,0.44149961
-5.11155578,1.13529856,0.01331307,0.09092993,0.24473584,0.46362561,0.01159827,0.43921640
-5.10555278,1.14841268,0.01262521,0.09028806,0.24125244,0.48156394,0.01215430,0.43622549
-5.09954977,1.15871097,0.01189012,0.08942981,0.23759055,0.49805707,0.01266192,0.43240858
-5.09354677,1.16567809,0.01112050,0.08834240,0.23367523,0.51272356,0.01310954,0.42766389
-5.08754377,1.16885464,0.01032895,0.08701682,0.22943934,0.52521132,0.01348686,0.42190733
-5.08154077,1.16784777,0.00952772,0.08544781,0.22482502,0.53520665,0.01378518,0.41507372
-5.07553777,1.16234148,0.00872831,0.08363395,0.21978511,0.54244292,0.01399768,0.40711802
-5.06953477,1.15210604,0.00794127,0.08157763,0.21428442,0.54670840,0.01411957,0.39801661
-5.06353177,1.13700614,0.00717595,0.07928514,0.20830078,0.54785298,0.01414832,0.38776846
-5.05752876,1.11700717,0.00644041,0.07676673,0.20182584,0.54579327,0.01408371,0.37639607
-5.05152576,1.09217922,0.00574125,0.07403664,0.19486564,0.54051596,0.01392791,0.36394607
-5.04552276,1.06269841,0.00508366,0.07111302,0.18744074,0.53207912,0.01368543,0.35048940
-5.03951976,1.02884531,0.00447140,0.06801788,0.17958607,0.52061140,0.01336302,0.33612094
-5.03351676,0.99100045,0.00390690,0.06477683,0.17135032,0.50630907,0.01296959,0.32095858
-5.02751376,0.94963680,0.00339132,0.06141879,0.16279504,0.48943112,0.01251593,0.30514160
-5.02151076,0.90530963,0.00292472,0.05797560,0.15399323,0.47029244,0.01201458,0.28882848
-5.01550775,0.85864404,0.00250622,0.05448149,0.14502779,0.44925557,0.01147948,0.27219419
-5.00950475,0.81032060,0.00213411,0.05097245,0.13598953,0.42672118,0.01092576,0.25542691
-5.00350175,0.76105976,0.00180609,0.04748565,0.12697510,0.40311785,0.01036943,0.23872446
-4.99749875,0.71160547,0.00151936,0.04405866,0.11808473,0.37889140,0.00982711,0.22229046
-4.99149575,0.66270888,0.00127080,0.04072876,0.10942001,0.35449428,0.00931573,0.20633045
-4.98549275,0.61511236,0.00105713,0.03753224,0.10108164,0.33037535,0.00885230,0.19104799
-4.97948974,0.56953469,0.00087498,0.03450369,0.09316735,0.30697030,0.00845364,0.17664096
-4.97348674,0.52665752,0.00072102,0.03167543,0.08576999,0.28469316,0.00813616,0.16329814
-4.96748374,0.48711355,0.00059202,0.02907689,0.07897583,0.26392877,0.00791563,0.15119615
-4.96148074,0.45147662,0.00048494,0.02673420,0.07286317,0.24502659,0.00780696,0.14049677
-4.95547774,0.42025370,0.00039694,0.02466975,0.06750114,0.22829575,0.00782396,0.13134469
-4.94947474,0.39387868,0.00032545,0.02290192,0.06294886,0.21400125,0.00797917,0.12386571
-4.94347174,0.37270806,0.00026812,0.02144488,0.05925482,0.20236140,0.00828356,0.11816536
-4.93746873,0.35701814,0.00022290,0.02030837,0.05645650,0.19354614,0.00874631,0.11432784
-4.93146573,0.34700365,0.00018797,0.01949770,0.05458024,0.18767643,0.00937455,0.11241542
-4.92546273,0.34277761,0.00016178,0.01901368,0.05364126,0.18482420,0.01017303,0.11246804
-4.91945973,0.34437230,0.00014298,0.01885270,0.05364392,0.18501314,0.01114393,0.11450332
-4.91345673,0.35174118,0.00013047,0.01900674,0.05458203,0.18821997,0.01228648,0.11851682
-4.90745373,0.36476177,0.00012329,0.01946357,0.05643943,0.19437622,0.01359676,0.12448266
-4.90145073,0.38323955,0.00012070,0.02020692,0.05919063,0.20337065,0.01506748,0.13235442
-4.89544772,0.40691277,0.00012206,0.02121667,0.06280161,0.21505210,0.01668780,0.14206648
-4.88944472,0.43545849,0.00012691,0.02246921,0.06723075,0.22923292,0.01844322,0.15353579
-4.88344172,0.46849969,0.00013488,0.02393776,0.07242998,0.24569317,0.02031565,0.16666398
-4.87743872,0.50561375,0.00014568,0.02559284,0.07834595,0.26418526,0.02228351,0.18134003
-4.87143572,0.54634204,0.00015916,0.02740281,0.08492145,0.28443946,0.02432195,0.19744336
-4.86543272,0.59020082,0.00017521,0.02933443,0.09209687,0.30616996,0.02640329,0.21484722
-4.85942971,0.63669292,0.00019380,0.03135355,0.09981170,0.32908149,0.02849751,0.23342243
-4.85342671,0.68532023,0.00021495,0.03342586,0.10800614,0.35287639,0.03057289,0.25304127
-4.84742371,0.73559632,0.00023876,0.03551764,0.11662254,0.37726194,0.03259682,0.27358127
-4.84142071,0.78705878,0.00026536,0.03759653,0.12560673,0.40195759,0.03453660,0.29492881
-4.83541771,0.83928073,0.00029491,0.03963233,0.13490918,0.42670192,0.03636034,0.31698214
-4.82941471,0.89188075,0.00032761,0.04159769,0.14448577,0.45125898,0.03803795,0.33965377
-4.82341171,0.94453070,0.00036370,0.04346875,0.15429819,0.47542368,0.03954196,0.36287185
-4.81740870,0.99696100,0.00040340,0.04522566,0.16431395,0.49902589,0.04084844,0.38658044
-4.81140570,1.04896266,0.00044694,0.04685292,0.17450580,0.52193313,0.04193772,0.41073853
-4.80540270,1.10038622,0.00049454,0.04833961,0.18485077,0.54405158,0.04279496,0.43531776
-4.79939970,1.15113724,0.00054641,0.04967935,0.19532874,0.56532542,0.04341066,0.46029896
-4.79339670,1.20116875,0.00060269,0.05087015,0.20592059,0.58573448,0.04378085,0.48566758
-4.78739370,1.25047104,0.00066350,0.05191408,0.21660622,0.60529035,0.04390719,0.51140829
-4.78139070,1.29905945,0.00072890,0.05281665,0.22736236,0.62403133,0.04379678,0.53749925
-4.77538769,1.34696119,0.00079887,0.05358630,0.23816055,0.64201636,0.04346182,0.56390624
-4.76938469,1.39420196,0.00087336,0.05423352,0.24896537,0.65931862,0.04291916,0.59057734
-4.76338169,1.44079360,0.00095223,0.05477019,0.25973314,0.67601898,0.04218955,0.61743855
-4.75737869,1.48672391,0.00103533,0.05520872,0.27041133,0.69220002,0.04129698,0.64439093
-4.75137569,1.53194930,0.00112245,0.05556137,0.28093868,0.70794088,0.04026782,0.67130948
-4.74537269,1.57639138,0.00121339,0.05583963,0.29124637,0.72331335,0.03913003,0.69804438
-4.73936968,1.61993770,0.00130801,0.05605371,0.30125999,0.73837951,0.03791231,0.72442442
-4.73336668,1.66244705,0.00140621,0.05621224,0.31090259,0.75319090,0.03664344,0.75026294
-4.72736368,1.70375896,0.00150804,0.05632216,0.32009850,0.76778938,0.03535161,0.77536590
-4.72136068,1.74370696,0.00161371,0.05638871,0.32877780,0.78220938,0.03406394,0.79954190
-4.71535768,1.78213474,0.00172367,0.05641569,0.33688129,0.79648135,0.03280610,0.82261347
-4.70935468,1.81891402,0.00183865,0.05640581,0.34436559,0.81063586,0.03160210,0.84442919
-4.70335168,1.85396273,0.00195972,0.05636116,0.35120805,0.82470803,0.03047425,0.86487564
-4.69734867,1.88726211,0.00208833,0.05628374,0.35741115,0.83874167,0.02944313,0.88388853
-4.69134567,1.91887115,0.00222636,0.05617601,0.36300606,0.85279262,0.02852783,0.90146216
-4.68534267,1.94893708,0.00237609,0.05604143,0.36805500,0.86693081,0.02774613,0.91765635
-4.67933967,1.97770072,0.00254030,0.05588488,0.37265215,0.88124075,0.02711475,0.93260024
-4.67333667,2.00549580,0.00272216,0.05571297,0.37692301,0.89582012,0.02664966,0.94649255
-4.66733367,2.03274189,0.00292523,0.05553421,0.38102193,0.91077637,0.02636628,0.95959779
-4.66133067,2.05993090,0.00315342,0.05535901,0.38512793,0.92622152,0.02627973,0.97223859
-4.65532766,2.08760750,0.00341088,0.05519947,0.38943888,0.94226530,0.02640486,0.98478421
-4.64932466,2.11634450,0.00370190,0.05506905,0.39416424,0.95900702,0.02675630,0.99763565
-4.64332166,2.14671422,0.00403077,0.05498204,0.39951657,0.97652681,0.02734834,1.01120812
-4.63731866,2.17925756,0.00440165,0.05495292,0.40570232,0.99487671,0.02819469,1.02591160
-4.63131566,2.21445255,0.00481842,0.05499567,0.41291219,1.01407237,0.02930816,1.04213054
-4.62531266,2.25268404,0.00528447,0.05512298,0.42131161,1.03408589,0.03070018,1.06020373
-4.61930965,2.29421657,0.00580254,0.05534557,0.43103180,1.05484051,0.03238032,1.08040546
-4.61330665,2.33917193,0.00637460,0.05567144,0.44216184,1.07620753,0.03435566,1.10292896
-4.60730365,2.38751289,0.00700164,0.05610530,0.45474222,1.09800593,0.03663023,1.12787309
-4.60130065,2.43903414,0.00768353,0.05664814,0.46876017,1.12000467,0.03920437,1.15523303
-4.59529765,2.49336109,0.00841899,0.05729692,0.48414714,1.14192795,0.04207418,1.18489545
-4.58929465,2.54995672,0.00920542,0.05804442,0.50077846,1.16346299,0.04523103,1.21663860
-4.58329165,2.60813624,0.01003893,0.05887937,0.51847537,1.18427011,0.04866118,1.25013718
-4.57728864,2.66708883,0.01091434,0.05978663,0.53700933,1.20399463,0.05234556,1.28497206
-4.57128564,2.72590542,0.01182520,0.06074763,0.55610839,1.22227988,0.05625968,1.32064401
-4.56528264,2.78361102,0.01276396,0.06174091,0.57546549,1.23878071,0.06037372,1.35659117
-4.55927964,2.83920017,0.01372205,0.06274280,0.59474818,1.25317673,0.06465288,1.39220912
-4.55327664,2.89167347,0.01469012,0.06372810,0.61360946,1.26518466,0.06905787,1.42687269
-4.54727364,2.94007365,0.01565821,0.06467097,0.63169921,1.27456905,0.07354557,1.45995853
-4.54127064,2.98351937,0.01661605,0.06554562,0.64867574,1.28115091,0.07806995,1.49086722
-4.53526763,3.02123525,0.01755328,0.06632718,0.66421691,1.28481383,0.08258308,1.51904409
-4.52926463,3.05257675,0.01845976,0.06699240,0.67803044,1.28550731,0.08703622,1.54399768
-4.52326163,3.07704903,0.01932581,0.06752027,0.68986290,1.28324726,0.09138108,1.56531522
-4.51725863,3.09431909,0.02014244,0.06789262,0.69950706,1.27811364,0.09557099,1.58267431
-4.51125563,3.10422082,0.02090164,0.06809457,0.70680732,1.27024562,0.09956211,1.59585058
-4.50525263,3.10675322,0.02159648,0.06811480,0.71166301,1.25983450,0.10331452,1.60472113
-4.49924962,3.10207204,0.02222132,0.06794582,0.71402960,1.24711483,0.10679315,1.60926356
-4.49324662,3.09047554,0.02277189,0.06758399,0.71391763,1.23235439,0.10996855,1.60955109
-4.48724362,3.07238555,0.02324531,0.06702947,0.71138970,1.21584348,0.11281739,1.60574395
-4.48124062,3.04832460,0.02364012,0.06628609,0.70655562,1.19788415,0.11532277,1.59807777
-4.47523762,3.01889080,0.02395619,0.06536103,0.69956604,1.17877985,0.11747414,1.58684950
-4.46923462,2.98473139,0.02419466,0.06426450,0.69060484,1.15882608,0.11926709,1.57240180
-4.46323162,2.94651650,0.02435777,0.06300929,0.67988090,1.13830230,0.12070278,1.55510654
-4.45722861,2.90491425,0.02444870,0.06161025,0.66761930,1.11746549,0.12178716,1.53534843
-4.45122561,2.86056820,0.02447141,0.06008383,0.65405271,1.09654539,0.12253010,1.51350931
-4.44522261,2.81407807,0.02443043,0.05844748,0.63941318,1.07574167,0.12294431,1.48995409
-4.43921961,2.76598441,0.02433063,0.05671915,0.62392464,1.05522276,0.12304426,1.46501868
-4.43321661,2.71675759,0.02417709,0.05491679,0.60779661,1.03512628,0.12284511,1.43900053
-4.42721361,2.66679130,0.02397488,0.05305785,0.59121904,1.01556083,0.12236176,1.41215202
-4.42121061,2.61640045,0.02372894,0.05115895,0.57435870,0.99660880,0.12160799,1.38467686
-4.41520760,2.56582321,0.02344392,0.04923549,0.55735700,0.97832982,0.12059585,1.35672948
-4.40920460,2.51522664,0.02312411,0.04730146,0.54032931,0.96076460,0.11933528,1.32841717
-4.40320160,2.46471520,0.02277336,0.04536932,0.52336560,0.94393869,0.11783398,1.29980474
-4.39719860,2.41434149,0.02239503,0.04344988,0.50653231,0.92786591,0.11609752,1.27092113
-4.39119560,2.36411817,0.02199201,0.04155242,0.48987513,0.91255124,0.11412972,1.24176753
-4.38519260,2.31403034,0.02156667,0.03968476,0.47342260,0.89799285,0.11193320,1.21232632
-4.37918959,2.26404748,0.02112095,0.03785345,0.45718994,0.88418334,0.10951008,1.18257029
-4.37318659,2.21413429,0.02065636,0.03606400,0.44118321,0.87111000,0.10686284,1.15247149
-4.36718359,2.16425967,0.02017405,0.03432114,0.42540321,0.85875422,0.10399511,1.12200913
-4.36118059,2.11440364,0.01967489,0.03262907,0.40984903,0.84709030,0.10091248,1.09117625
-4.35517759,2.06456166,0.01915948,0.03099172,0.39452105,0.83608354,0.09762322,1.05998453
-4.34917459,2.01474662,0.01862829,0.02941296,0.37942316,0.82568824,0.09413881,1.02846737
-4.34317159,1.96498835,0.01808167,0.02789677,0.36456433,0.81584561,0.09047428,0.99668082
-4.33716858,1.91533110,0.01751994,0.02644733,0.34995918,0.80648193,0.08664841,0.96470277
-4.33116558,1.86582947,0.01694347,0.02506908,0.33562792,0.79750731,0.08268359,0.93263032
-4.32516258,1.81654324,0.01635269,0.02376670,0.32159556,0.78881522,0.07860554,0.90057580
-4.31915958,1.76753186,0.01574817,0.02254500,0.30789060,0.78028303,0.07444282,0.86866181
-4.31315658,1.71884907,0.01513069,0.02140874,0.29454329,0.77177357,0.07022615,0.83701563
-4.30715358,1.67053844,0.01450124,0.02036248,0.28158374,0.76313804,0.06598765,0.80576359
