energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Na_s_up,S_s_up,S_p_up
-5.84992496,1.63147942,0.03683044,0.06344189,0.60840152,0.20939793,0.10344709,0.04353136,1.08178199
-5.84392196,1.73316267,0.03885322,0.06679975,0.64726256,0.22382742,0.11020093,0.04571615,1.15066927
-5.83791896,1.83346775,0.04072959,0.07003705,0.68642186,0.23826385,0.11695290,0.04770933,1.21896489
-5.83191596,1.93173856,0.04242990,0.07313141,0.72575859,0.25262107,0.12365774,0.04947927,1.28626570
-5.82591296,2.02740019,0.04392703,0.07606530,0.76516532,0.26682305,0.13027711,0.05099837,1.35221815
-5.81990995,2.11996454,0.04519730,0.07882606,0.80454449,0.28080453,0.13677985,0.05224391,1.41652090
-5.81390695,2.20903120,0.04622112,0.08140566,0.84380354,0.29451115,0.14314179,0.05319861,1.47892434
-5.80790395,2.29428344,0.04698370,0.08380031,0.88284911,0.30789877,0.14934533,0.05385116,1.53922699
-5.80190095,2.37547942,0.04747548,0.08600978,0.92158042,0.32093207,0.15537860,0.05419644,1.59726858
-5.79589795,2.45243877,0.04769243,0.08803657,0.95988235,0.33358246,0.16123435,0.05423555,1.65292046
-5.78989495,2.52502562,0.04763620,0.08988497,0.99761855,0.34582543,0.16690849,0.05397562,1.70607362
-5.78389195,2.59312887,0.04731400,0.09155992,1.03462515,0.35763739,0.17239844,0.05342940,1.75662524
-5.77788894,2.65664112,0.04673834,0.09306604,1.07070549,0.36899241,0.17770132,0.05261466,1.80446457
-5.77188594,2.71543780,0.04592657,0.09440653,1.10562644,0.37985886,0.18281211,0.05155344,1.84945923
-5.76588294,2.76935799,0.04490022,0.09558227,1.13911667,0.39019638,0.18772196,0.05027116,1.89144302
-5.75987994,2.81818849,0.04368432,0.09659113,1.17086720,0.39995334,0.19241659,0.04879571,1.93020621
-5.75387694,2.86165255,0.04230643,0.09742745,1.20053462,0.40906512,0.19687515,0.04715644,1.96548922
-5.74787394,2.89940439,0.04079581,0.09808187,1.22774679,0.41745329,0.20106944,0.04538324,1.99698060
-5.74187094,2.93103032,0.03918240,0.09854139,1.25211132,0.42502589,0.20496364,0.04350560,2.02431956
-5.73586793,2.95605670,0.03749593,0.09878979,1.27322619,0.43167898,0.20851459,0.04155190,2.04710346
-5.72986493,2.97396494,0.03576501,0.09880832,1.29069254,0.43729929,0.21167271,0.03954868,2.06490000
-5.72386193,2.98421258,0.03401640,0.09857665,1.30412881,0.44176798,0.21438335,0.03752016,2.07726373
-5.71785893,2.98625975,0.03227427,0.09807403,1.31318576,0.44496541,0.21658876,0.03548788,2.08375611
-5.71185593,2.97959946,0.03055974,0.09728057,1.31756152,0.44677651,0.21823037,0.03347048,2.08396801
-5.70585293,2.96378993,0.02889050,0.09617859,1.31701601,0.44709666,0.21925140,0.03148370,2.07754353
-5.69984992,2.93848717,0.02728061,0.09475393,1.31138397,0.44583762,0.21959963,0.02954040,2.06420365
-5.69384692,2.90347565,0.02574044,0.09299722,1.30058574,0.44293318,0.21923008,0.02765082,2.04376827
-5.68784392,2.85869526,0.02427684,0.09090489,1.28463535,0.43834425,0.21810763,0.02582276,2.01617543
-5.68184092,2.80426266,0.02289334,0.08847999,1.26364528,0.43206302,0.21620923,0.02406202,1.98149629
-5.67583792,2.74048572,0.02159053,0.08573271,1.23782771,0.42411585,0.21352574,0.02237263,1.93994491
-5.66983492,2.66786985,0.02036654,0.08268060,1.20749195,0.41456490,0.21006315,0.02075732,1.89188223
-5.66383192,2.58711570,0.01921750,0.07934838,1.17303819,0.40350815,0.20584324,0.01921776,1.83781368
-5.65782891,2.49910818,0.01813814,0.07576755,1.13494783,0.39107788,0.20090348,0.01775489,1.77838052
-5.65182591,2.40489719,0.01712229,0.07197554,1.09377077,0.37743770,0.19529638,0.01636919,1.71434518
-5.64582291,2.30567086,0.01616343,0.06801476,1.05011019,0.36277815,0.18908805,0.01506078,1.64657128
-5.63981991,2.20272276,0.01525513,0.06393132,1.00460554,0.34731120,0.18235634,0.01382964,1.57599930
-5.63381691,2.09741452,0.01439148,0.05977369,0.95791454,0.33126386,0.17518845,0.01267558,1.50361900
-5.62781391,1.99113574,0.01356741,0.05559123,0.91069484,0.31487120,0.16767816,0.01159836,1.43043996
-5.62181091,1.88526308,0.01277893,0.05143275,0.86358630,0.29836915,0.15992290,0.01059756,1.35746159
-5.61580790,1.78112036,0.01202326,0.04734513,0.81719437,0.28198738,0.15202075,0.00967262,1.28564398
-5.60980490,1.67994152,0.01129891,0.04337205,0.77207543,0.26594262,0.14406752,0.00882270,1.21588085
-5.60380190,1.58283785,0.01060563,0.03955290,0.72872439,0.25043264,0.13615400,0.00804668,1.14897562
-5.59779890,1.49077068,0.00994434,0.03592187,0.68756506,0.23563117,0.12836358,0.00734299,1.08562164
-5.59179590,1.40453062,0.00931693,0.03250734,0.64894337,0.22168389,0.12077025,0.00670966,1.02638704
-5.58579290,1.32472360,0.00872607,0.02933138,0.61312358,0.20870565,0.11343707,0.00614418,0.97170467
-5.57978989,1.25176401,0.00817498,0.02640966,0.58028730,0.19677892,0.10641520,0.00564358,0.92186723
-5.57378689,1.18587470,0.00766713,0.02375142,0.55053529,0.18595347,0.09974339,0.00520435,0.87702736
-5.56778389,1.12709337,0.00720597,0.02135979,0.52389141,0.17624713,0.09344805,0.00482253,0.83720242
-5.56178089,1.07528457,0.00679473,0.01923217,0.50030870,0.16764772,0.08754367,0.00449373,0.80228341
-5.55577789,1.03015633,0.00643612,0.01736082,0.47967687,0.16011571,0.08203380,0.00421323,0.77204727
-5.54977489,0.99128061,0.00613215,0.01573355,0.46183088,0.15358763,0.07691220,0.00397606,0.74617193
-5.54377189,0.95811623,0.00588394,0.01433448,0.44656015,0.14798004,0.07216432,0.00377706,0.72425327
-5.53776888,0.93003337,0.00569162,0.01314481,0.43361808,0.14319369,0.06776897,0.00361103,0.70582316
-5.53176588,0.90633867,0.00555426,0.01214368,0.42273138,0.13911793,0.06369995,0.00347281,0.69036801
-5.52576288,0.88629992,0.00546978,0.01130887,0.41360907,0.13563503,0.05992775,0.00335737,0.67734700
-5.51975988,0.86916971,0.00543505,0.01061763,0.40595088,0.13262432,0.05642118,0.00325993,0.66620956
-5.51375688,0.85420737,0.00544590,0.01004730,0.39945492,0.12996605,0.05314883,0.00317600,0.65641161
-5.50775388,0.84069872,0.00549725,0.00957593,0.39382463,0.12754487,0.05008030,0.00310148,0.64743016
-5.50175088,0.82797340,0.00558328,0.00918279,0.38877477,0.12525282,0.04718735,0.00303270,0.63877617
-5.49574787,0.81541948,0.00569757,0.00884883,0.38403675,0.12299186,0.04444469,0.00296646,0.63000537
-5.48974487,0.80249536,0.00583337,0.00855698,0.37936316,0.12067589,0.04183064,0.00290005,0.62072704
-5.48374187,0.78873900,0.00598378,0.00829241,0.37453163,0.11823219,0.03932746,0.00283131,0.61061083
-5.47773887,0.77377441,0.00614203,0.00804269,0.36934805,0.11560244,0.03692162,0.00275854,0.59939154
-5.47173587,0.75731582,0.00630170,0.00779786,0.36364928,0.11274322,0.03460376,0.00268058,0.58687206
-5.46573287,0.73916939,0.00645697,0.00755045,0.35730530,0.10962613,0.03236859,0.00259674,0.57292458
-5.45972986,0.71923295,0.00660287,0.00729543,0.35022087,0.10623744,0.03021466,0.00250679,0.55749018
-5.45372686,0.69749386,0.00673544,0.00703009,0.34233675,0.10257752,0.02814405,0.00241089,0.54057706
-5.44772386,0.67402520,0.00685191,0.00675390,0.33363032,0.09865987,0.02616198,0.00230960,0.52225745
-5.44172086,0.64898058,0.00695087,0.00646838,0.32411578,0.09451009,0.02427649,0.00220381,0.50266351
-5.43571786,0.62258788,0.00703230,0.00617683,0.31384371,0.09016451,0.02249804,0.00209468,0.48198234
-5.42971486,0.59514194,0.00709763,0.00588422,0.30290013,0.08566885,0.02083918,0.00198362,0.46045029
-5.42371186,0.56699672,0.00714971,0.00559694,0.29140493,0.08107678,0.01931428,0.00187224,0.43834675
-5.41770885,0.53855690,0.00719276,0.00532265,0.27950966,0.07644845,0.01793926,0.00176230,0.41598763
-5.41170585,0.51026926,0.00723222,0.00507008,0.26739486,0.07184912,0.01673143,0.00165569,0.39371865
-5.40570285,0.48261407,0.00727459,0.00484895,0.25526673,0.06734782,0.01570929,0.00155436,0.37190861
-5.39969985,0.45609649,0.00732719,0.00466978,0.24335333,0.06301613,0.01489252,0.00146033,0.35094282
-5.39369685,0.43123834,0.00739791,0.00454383,0.23190039,0.05892710,0.01430181,0.00137564,0.33121672
-5.38769385,0.40857007,0.00749494,0.00448304,0.22116669,0.05515429,0.01395885,0.00130235,0.31312983
-5.38169085,0.38862330,0.00762640,0.00449995,0.21141920,0.05177098,0.01388626,0.00124252,0.29708002
-5.37568784,0.37192364,0.00780009,0.00460765,0.20292796,0.04884949,0.01410746,0.00119817,0.28345817
-5.36968484,0.35898403,0.00802312,0.00481979,0.19596091,0.04646062,0.01464659,0.00117133,0.27264322
-5.36368184,0.35029830,0.00830161,0.00515053,0.19077855,0.04467321,0.01552829,0.00116399,0.26499747
-5.35767884,0.34633518,0.00864043,0.00561447,0.18762865,0.04355377,0.01677744,0.00117812,0.26086220
-5.35167584,0.34753234,0.00904294,0.00622667,0.18674103,0.04316610,0.01841886,0.00121567,0.26055338
-5.34567284,0.35429064,0.00951078,0.00700252,0.18832242,0.04357102,0.02047683,0.00127857,0.26435758
-5.33966983,0.36696834,0.01004372,0.00795772,0.19255148,0.04482600,0.02297467,0.00136875,0.27252789
-5.33366683,0.38587541,0.01063959,0.00910815,0.19957400,0.04698478,0.02593414,0.00148812,0.28527983
-5.32766383,0.41126771,0.01129425,0.01046974,0.20949849,0.05009694,0.02937483,0.00163864,0.30278725
-5.32166083,0.44334135,0.01200162,0.01205836,0.22239209,0.05420742,0.03331353,0.00182225,0.32517833
-5.31565783,0.48222710,0.01275378,0.01388966,0.23827691,0.05935592,0.03776358,0.00204097,0.35253152
-5.30965483,0.52798517,0.01354118,0.01597890,0.25712708,0.06557632,0.04273429,0.00229683,0.38487187
-5.30365183,0.58060052,0.01435285,0.01834078,0.27886649,0.07289597,0.04823032,0.00259197,0.42216757
-5.29764882,0.63997891,0.01517667,0.02098925,0.30336740,0.08133500,0.05425131,0.00292861,0.46432712
-5.29164582,0.70594399,0.01599974,0.02393735,0.33045013,0.09090566,0.06079149,0.00330905,0.51119719
-5.28564282,0.77823566,0.01680870,0.02719701,0.35988394,0.10161160,0.06783953,0.00373573,0.56256151
-5.27963982,0.85651001,0.01759014,0.03077885,0.39138911,0.11344726,0.07537853,0.00421121,0.61814081
-5.27363682,0.94034090,0.01833094,0.03469196,0.42464052,0.12639733,0.08338620,0.00473813,0.67759421
-5.26763382,1.02922341,0.01901871,0.03894367,0.45927259,0.14043626,0.09183516,0.00531924,0.74052189
-5.26163082,1.12257919,0.01964209,0.04353926,0.49488557,0.15552790,0.10069349,0.00595732,0.80646943
-5.25562781,1.21976364,0.02019111,0.04848165,0.53105318,0.17162515,0.10992529,0.00665514,0.87493353
-5.24962481,1.32007464,0.02065746,0.05377099,0.56733136,0.18866984,0.11949146,0.00741534,0.94536919
-5.24362181,1.42276289,0.02103469,0.05940420,0.60326794,0.20659256,0.12935038,0.00824031,1.01719811
-5.23761881,1.52704314,0.02131838,0.06537447,0.63841290,0.22531260,0.13945869,0.00913205,1.08981812
-5.23161581,1.63210625,0.02150626,0.07167061,0.67232889,0.24473794,0.14977191,0.01009198,1.16261326
-5.22561281,1.73713141,0.02159818,0.07827644,0.70460167,0.26476533,0.16024496,0.01112071,1.23496431
-5.21960980,1.84129821,0.02159613,0.08517003,0.73484996,0.28528034,0.17083255,0.01221784,1.30625926
-5.21360680,1.94379808,0.02150406,0.09232306,0.76273450,0.30615754,0.18148927,0.01338168,1.37590340
-5.20760380,2.04384485,0.02132775,0.09970010,0.78796568,0.32726076,0.19216951,0.01460904,1.44332871
-5.20160080,2.14068393,0.02107459,0.10725811,0.81030973,0.34844345,0.20282712,0.01589498,1.50800232
-5.19559780,2.23360032,0.02075328,0.11494594,0.82959298,0.36954932,0.21341489,0.01723265,1.56943359
-5.18959480,2.32192497,0.02037356,0.12270421,0.84570422,0.39041314,0.22388379,0.01861310,1.62717999
-5.18359180,2.40504004,0.01994590,0.13046536,0.85859493,0.41086196,0.23418221,0.02002523,1.68085140
-5.17758879,2.48238285,0.01948118,0.13815412,0.86827761,0.43071674,0.24425508,0.02145577,1.73011321
-5.17158579,2.55344913,0.01899036,0.14568830,0.87482217,0.44979442,0.25404315,0.02288942,1.77468800
-5.16558279,2.61779572,0.01848420,0.15298008,0.87835081,0.46791057,0.26348236,0.02430898,1.81435635
-5.15957979,2.67504324,0.01797299,0.15993770,0.87903148,0.48488263,0.27250355,0.02569573,1.84895678
-5.15357679,2.72487903,0.01746634,0.16646756,0.87707044,0.50053365,0.28103251,0.02702977,1.87838520
-5.14757379,2.76706066,0.01697298,0.17247676,0.87270429,0.51469659,0.28899044,0.02829060,1.90259420
-5.14157079,2.80142023,0.01650060,0.17787593,0.86619174,0.52721906,0.29629497,0.02945766,1.92159227
-5.13556778,2.82786950,0.01605581,0.18258224,0.85780569,0.53796834,0.30286156,0.03051098,1.93544326
-5.12956478,2.84640571,0.01564406,0.18652261,0.84782568,0.54683650,0.30860554,0.03143192,1.94426608
-5.12356178,2.85711783,0.01526968,0.18963680,0.83653126,0.55374548,0.31344443,0.03220382,1.94823469
-5.11755878,2.86019279,0.01493585,0.19188039,0.82419620,0.55865179,0.31730071,0.03281267,1.94757810
-5.11155578,2.85592101,0.01464475,0.19322737,0.81108379,0.56155065,0.32010474,0.03324774,1.94258039
-5.10555278,2.84470060,0.01439760,0.19367236,0.79744315,0.56247923,0.32179780,0.03350208,1.93358010
-5.09954977,2.82703944,0.01419480,0.19323213,0.78350648,0.56151881,0.32233498,0.03357288,1.92096897
-5.09354677,2.80355429,0.01403601,0.19194650,0.76948723,0.55879569,0.32168787,0.03346179,1.90518921
-5.08754377,2.77496644,0.01392025,0.18987844,0.75557876,0.55448053,0.31984673,0.03317492,1.88672933
-5.08154077,2.74209309,0.01384602,0.18711335,0.74195356,0.54878616,0.31682212,0.03272282,1.86611774
-5.07553777,2.70583444,0.01381135,0.18375760,0.72876260,0.54196380,0.31264583,0.03212016,1.84391432
-5.06953477,2.66715618,0.01381386,0.17993623,0.71613481,0.53429770,0.30737094,0.03138538,1.82069952
-5.06353177,2.62706771,0.01385076,0.17579004,0.70417636,0.52609839,0.30107108,0.03054002,1.79706126
-5.05752876,2.58659668,0.01391889,0.17147212,0.69296987,0.51769468,0.29383881,0.02960811,1.77357985
-5.05152576,2.54676060,0.01401469,0.16714388,0.68257340,0.50942478,0.28578319,0.02861532,1.75081136
-5.04552276,2.50853663,0.01413417,0.16297091,0.67301932,0.50162682,0.27702670,0.02758813,1.72927015
-5.03951976,2.47283098,0.01427288,0.15911870,0.66431324,0.49462913,0.26770148,0.02655291,1.70941125
-5.03351676,2.44044919,0.01442588,0.15574838,0.65643305,0.48874073,0.25794529,0.02553508,1.69161354
-5.02751376,2.41206896,0.01458776,0.15301280,0.64932846,0.48424240,0.24789716,0.02455827,1.67616468
-5.02151076,2.38821677,0.01475262,0.15105283,0.64292108,0.48137866,0.23769314,0.02364356,1.66324860
-5.01550775,2.36924983,0.01491408,0.14999417,0.63710533,0.48035103,0.22746216,0.02280884,1.65293653
-5.00950475,2.35534411,0.01506541,0.14994476,0.63175040,0.48131276,0.21732237,0.02206829,1.64518217
-5.00350175,2.34648943,0.01519960,0.15099265,0.62670314,0.48436529,0.20737794,0.02143201,1.63982148
-4.99749875,2.34249185,0.01530949,0.15320456,0.62179222,0.48955647,0.19771665,0.02090581,1.63657736
-4.99149575,2.34298332,0.01538798,0.15662496,0.61683317,0.49688055,0.18840819,0.02049115,1.63506922
-4.98549275,2.34743822,0.01542819,0.16127573,0.61163442,0.50627986,0.17950330,0.02018525,1.63482711
-4.97948974,2.35519592,0.01542367,0.16715627,0.60600390,0.51764806,0.17103381,0.01998135,1.63530979
-4.97348674,2.36548825,0.01536867,0.17424398,0.59975608,0.53083466,0.16301334,0.01986906,1.63592610
-4.96748374,2.37747057,0.01525829,0.18249513,0.59271891,0.54565067,0.15543880,0.01983488,1.63605845
-4.96148074,2.39025481,0.01508873,0.19184598,0.58474054,0.56187492,0.14829248,0.01986282,1.63508751
-4.95547774,2.40294297,0.01485740,0.20221404,0.57569520,0.57926090,0.14154453,0.01993502,1.63241676
-4.94947474,2.41465955,0.01456311,0.21349960,0.56548815,0.59754381,0.13515583,0.02003245,1.62749590
-4.94347174,2.42458149,0.01420609,0.22558724,0.55405925,0.61644744,0.12908094,0.02013565,1.61984201
-4.93746873,2.43196431,0.01378806,0.23834766,0.54138513,0.63569089,0.12327109,0.02022544,1.60905747
-4.93146573,2.43616376,0.01331216,0.25163946,0.52747968,0.65499469,0.11767700,0.02028356,1.59484397
-4.92546273,2.43665217,0.01278290,0.26531117,0.51239304,0.67408649,0.11225144,0.02029328,1.57701219
-4.91945973,2.43302917,0.01220600,0.27920347,0.49620904,0.69270598,0.10695146,0.02023994,1.55548670
-4.91345673,2.42502699,0.01158819,0.29315150,0.47904137,0.71060923,0.10174012,0.02011139,1.53030619
-4.90745373,2.41251035,0.01093706,0.30698754,0.46102862,0.72757232,0.09658779,0.01989826,1.50161926
-4.90145073,2.39547159,0.01026073,0.32054373,0.44232868,0.74339431,0.09147294,0.01959422,1.46967611
-4.89544772,2.37402170,0.00956768,0.33365505,0.42311251,0.75789965,0.08638249,0.01919606,1.43481674
-4.88944472,2.34837783,0.00886641,0.34616240,0.40355799,0.77093988,0.08131165,0.01870362,1.39745627
-4.88344172,2.31884836,0.00816528,0.35791572,0.38384385,0.78239489,0.07626341,0.01811970,1.35806830
-4.87743872,2.28581608,0.00747221,0.36877700,0.36414412,0.79217345,0.07124768,0.01744977,1.31716694
-4.87143572,2.24972029,0.00679454,0.37862315,0.34462326,0.80021322,0.06628024,0.01670172,1.27528827
-4.86543272,2.21103858,0.00613881,0.38734848,0.32543217,0.80648008,0.06138143,0.01588540,1.23297208
-4.85942971,2.17026868,0.00551071,0.39486671,0.30670513,0.81096674,0.05657484,0.01501222,1.19074435
-4.85342671,2.12791097,0.00491494,0.40111249,0.28855779,0.81369078,0.05188594,0.01409472,1.14910118
-4.84742371,2.08445200,0.00435518,0.40604205,0.27108598,0.81469182,0.04734074,0.01314602,1.10849449
-4.84142071,2.04034943,0.00383411,0.40963330,0.25436560,0.81402815,0.04296467,0.01217946,1.06931989
-4.83541771,1.99601849,0.00335343,0.41188497,0.23845309,0.81177273,0.03878145,0.01120809,1.03190709
-4.82941471,1.95182046,0.00291392,0.41281513,0.22338669,0.80800872,0.03481231,0.01024437,0.99651279
-4.82341171,1.90805322,0.00251552,0.41245901,0.20918808,0.80282477,0.03107533,0.00929979,0.96331642
-4.81740870,1.86494433,0.00215746,0.41086624,0.19586445,0.79631020,0.02758504,0.00838462,0.93241852
-4.81140570,1.82264668,0.00183832,0.40809779,0.18341075,0.78855053,0.02435215,0.00750775,0.90384195
-4.80540270,1.78123709,0.00155622,0.40422268,0.17181203,0.77962336,0.02138362,0.00667653,0.87753567
-4.79939970,1.74071800,0.00130886,0.39931474,0.16104585,0.76959512,0.01868279,0.00589674,0.85338105
-4.79339670,1.70102228,0.00109369,0.39344961,0.15108461,0.75851884,0.01624971,0.00517260,0.83120045
-4.78739370,1.66202129,0.00090800,0.38670216,0.14189774,0.74643310,0.01408159,0.00450682,0.81076781
-4.78139070,1.62353592,0.00074898,0.37914450,0.13345380,0.73336238,0.01217335,0.00390070,0.79182090
-4.77538769,1.58535044,0.00061385,0.37084472,0.12572245,0.71931881,0.01051817,0.00335430,0.77407487
-4.76938469,1.54722858,0.00049991,0.36186631,0.11867621,0.70430520,0.00910817,0.00286661,0.75723659
-4.76338169,1.50893129,0.00040455,0.35226837,0.11229206,0.68831930,0.00793495,0.00243567,0.74101920
-4.75737869,1.47023541,0.00032535,0.34210654,0.10655291,0.67135900,0.00699023,0.00205885,0.72515653
-4.75137569,1.43095233,0.00026009,0.33143437,0.10144878,0.65342800,0.00626630,0.00173298,0.70941651
-4.74537269,1.39094563,0.00020675,0.32030524,0.09697780,0.63454187,0.00575650,0.00145450,0.69361324
-4.73936968,1.35014682,0.00016351,0.30877434,0.09314692,0.61473370,0.00545553,0.00121970,0.67761710
-4.73336668,1.30856824,0.00012881,0.29690077,0.08997233,0.59405919,0.00535965,0.00102478,0.66136233
-4.72736368,1.26631213,0.00010128,0.28474934,0.08747947,0.57260074,0.00546686,0.00086598,0.64485188
-4.72136068,1.22357540,0.00007977,0.27239200,0.08570269,0.55047000,0.00577677,0.00073973,0.62815901
-4.71535768,1.18064955,0.00006335,0.25990866,0.08468442,0.52780892,0.00629053,0.00064263,0.61142571
-4.70935468,1.13791549,0.00005126,0.24738740,0.08447389,0.50478896,0.00701053,0.00057155,0.59485777
-4.70335168,1.09583340,0.00004296,0.23492390,0.08512538,0.48160841,0.00793999,0.00052365,0.57871676
-4.69734867,1.05492794,0.00003809,0.22262007,0.08669600,0.45848798,0.00908252,0.00049637,0.56330911
-4.69134567,1.01576934,0.00003647,0.21058204,0.08924306,0.43566487,0.01044147,0.00048742,0.54897285
-4.68534267,0.97895131,0.00003814,0.19891753,0.09282108,0.41338540,0.01201937,0.00049479,0.53606247
-4.67933967,0.94506674,0.00004333,0.18773269,0.09747856,0.39189685,0.01381720,0.00051667,0.52493263
-4.67333667,0.91468227,0.00005251,0.17712878,0.10325463,0.37143871,0.01583372,0.00055146,0.51592137
-4.66733367,0.88831313,0.00006640,0.16719860,0.11017577,0.35223390,0.01806480,0.00059771,0.50933370
-4.66133067,0.86639937,0.00008601,0.15802313,0.11825266,0.33448038,0.02050288,0.00065410,0.50542623
-4.65532766,0.84928473,0.00011269,0.14966840,0.12747747,0.31834358,0.02313642,0.00071938,0.50439369
-4.64932466,0.83719922,0.00014814,0.14218293,0.13782178,0.30395005,0.02594958,0.00079237,0.50635785
-4.64332166,0.83024640,0.00019454,0.13559566,0.14923509,0.29138264,0.02892202,0.00087192,0.51135957
-4.63731866,0.82839590,0.00025453,0.12991473,0.16164443,0.28067746,0.03202896,0.00095691,0.51935438
-4.63131566,0.83148190,0.00033134,0.12512705,0.17495486,0.27182274,0.03524137,0.00104626,0.53021180
-4.62531266,0.83920755,0.00042882,0.12119864,0.18905114,0.26475963,0.03852650,0.00113889,0.54371860
-4.61930965,0.85115530,0.00055153,0.11807587,0.20380059,0.25938495,0.04184854,0.00123380,0.55958602
-4.61330665,0.86680287,0.00070482,0.11568743,0.21905698,0.25555573,0.04516964,0.00133005,0.57746055
-4.60730365,0.88554413,0.00089483,0.11394699,0.23466552,0.25309524,0.04845097,0.00142681,0.59693802
-4.60130065,0.90671402,0.00112863,0.11275640,0.25046868,0.25180039,0.05165411,0.00152341,0.61758044
-4.59529765,0.92961649,0.00141414,0.11200926,0.26631268,0.25144997,0.05474245,0.00161938,0.63893474
-4.58929465,0.95355423,0.00176024,0.11159478,0.28205433,0.25181353,0.05768270,0.00171446,0.66055278
-4.58329165,0.97785879,0.00217664,0.11140168,0.29756785,0.25266040,0.06044635,0.00180873,0.68201166
-4.57728864,1.00191973,0.00267392,0.11132193,0.31275151,0.25376847,0.06301110,0.00190255,0.70293333
-4.57128564,1.02521150,0.00326335,0.11125435,0.32753336,0.25493244,0.06536213,0.00199666,0.72300267
-4.56528264,1.04731666,0.00395675,0.11110765,0.34187613,0.25597104,0.06749306,0.00209218,0.74198309
-4.55927964,1.06794435,0.00476631,0.11080309,0.35578049,0.25673308,0.06940675,0.00219061,0.75972878
-4.55327664,1.08694305,0.00570431,0.11027639,0.36928683,0.25710208,0.07111563,0.00229384,0.77619309
-4.54727364,1.10430688,0.00678280,0.10947904,0.38247492,0.25699916,0.07264170,0.00240411,0.79143231
-4.54127064,1.12017512,0.00801323,0.10837890,0.39546170,0.25638434,0.07401609,0.00252398,0.80560473
-4.53526763,1.13482476,0.00940605,0.10696002,0.40839687,0.25525600,0.07527820,0.00265623,0.81896470
-4.52926463,1.14865625,0.01097021,0.10522192,0.42145650,0.25364876,0.07647444,0.00280382,0.83185196
-4.52326163,1.16217312,0.01271271,0.10317821,0.43483486,0.25162981,0.07765656,0.00296976,0.84467640
-4.51725863,1.17595614,0.01463804,0.10085469,0.44873467,0.24929390,0.07887966,0.00315698,0.85789912
-4.51125563,1.19063325,0.01674774,0.09828709,0.46335627,0.24675723,0.08019997,0.00336825,0.87201013
-4.50525263,1.20684649,0.01903985,0.09551861,0.47888607,0.24415068,0.08167244,0.00360596,0.88750411
-4.49924962,1.22521736,0.02150850,0.09259725,0.49548489,0.24161243,0.08334822,0.00387206,0.90485483
-4.49324662,1.24631234,0.02414356,0.08957315,0.51327676,0.23928062,0.08527224,0.00416786,0.92448972
