energy_ev,total_up,Bi_p_up,Bi_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.53176588,1.97803460,0.36357917,0.01341821,0.66403804,1.69995484,0.00361687,0.09030041
-5.52576288,1.94601987,0.35061908,0.01336647,0.66207940,1.66861148,0.00380069,0.09271679
-5.51975988,1.91997866,0.33860233,0.01334534,0.66436468,1.64169241,0.00401782,0.09564574
-5.51375688,1.90035306,0.32761671,0.01335718,0.67077883,1.61966991,0.00426745,0.09906456
-5.50775388,1.88744984,0.31773328,0.01340370,0.68112159,1.60291430,0.00454785,0.10293862
-5.50175088,1.88143063,0.30900469,0.01348584,0.69510794,1.59168413,0.00485630,0.10722133
-5.49574787,1.88230506,0.30146353,0.01360373,0.71237012,1.58611871,0.00518911,0.11185441
-5.48974487,1.88992744,0.29512094,0.01375666,0.73246161,1.58623344,0.00554165,0.11676848
-5.48374187,1.90399774,0.28996554,0.01394304,0.75486327,1.59191839,0.00590844,0.12188404
-5.47773887,1.92406712,0.28596286,0.01416046,0.77899183,1.60294061,0.00628326,0.12711281
-5.47173587,1.94954828,0.28305545,0.01440569,0.80421094,1.61895011,0.00665930,0.13235950
-5.46573287,1.97973070,0.28116358,0.01467486,0.82984455,1.63948991,0.00702939,0.13752388
-5.45972986,2.01380038,0.28018679,0.01496351,0.85519252,1.66400969,0.00738618,0.14250327
-5.45372686,2.05086373,0.28000615,0.01526681,0.87954808,1.69188276,0.00772236,0.14719523
-5.44772386,2.08997464,0.28048722,0.01557972,0.90221650,1.72242589,0.00803098,0.15150034
-5.44172086,2.13016382,0.28148368,0.01589719,0.92253447,1.75492110,0.00830561,0.15532517
-5.43571786,2.17046927,0.28284139,0.01621441,0.93988928,1.78863870,0.00854064,0.15858505
-5.42971486,2.20996661,0.28440279,0.01652696,0.95373709,1.82286049,0.00873142,0.16120671
-5.42371186,2.24779789,0.28601149,0.01683106,0.96361940,1.85690228,0.00887453,0.16313058
-5.41770885,2.28319776,0.28751681,0.01712366,0.96917705,1.89013470,0.00896782,0.16431265
-5.41170585,2.31551584,0.28877801,0.01740264,0.97016100,1.92200142,0.00901056,0.16472585
-5.40570285,2.34423426,0.28966831,0.01766686,0.96643941,1.95203413,0.00900345,0.16436078
-5.39969985,2.36897986,0.29007815,0.01791618,0.95800069,1.97986355,0.00894861,0.16322592
-5.39369685,2.38953037,0.28991802,0.01815147,0.94495239,2.00522621,0.00884949,0.16134716
-5.38769385,2.40581460,0.28912038,0.01837451,0.92751598,2.02796672,0.00871072,0.15876669
-5.38169085,2.41790673,0.28764090,0.01858788,0.90601783,2.04803563,0.00853798,0.15554148
-5.37568784,2.42601499,0.28545892,0.01879480,0.88087675,2.06548299,0.00833774,0.15174119
-5.36968484,2.43046562,0.28257715,0.01899888,0.85258892,2.08044818,0.00811700,0.14744581
-5.36368184,2.43168275,0.27902062,0.01920395,0.82171069,2.09314645,0.00788307,0.14274297
-5.35767884,2.43016537,0.27483519,0.01941376,0.78884023,2.10385297,0.00764322,0.13772525
-5.35167584,2.42646248,0.27008536,0.01963177,0.75459875,2.11288526,0.00740448,0.13248743
-5.34567284,2.42114768,0.26485183,0.01986089,0.71961218,2.12058480,0.00717334,0.12712382
-5.33966983,2.41479429,0.25922874,0.02010324,0.68449391,2.12729874,0.00695551,0.12172595
-5.33366683,2.40795233,0.25332077,0.02036006,0.64982939,2.13336282,0.00675579,0.11638039
-5.32766383,2.40112824,0.24724013,0.02063146,0.61616284,2.13908606,0.00657785,0.11116707
-5.32166083,2.39476835,0.24110366,0.02091644,0.58398673,2.14473822,0.00642422,0.10615792
-5.31565783,2.38924680,0.23503005,0.02121285,0.55373391,2.15054058,0.00629617,0.10141599
-5.30965483,2.38485823,0.22913717,0.02151740,0.52577260,2.15666045,0.00619378,0.09699490
-5.30365183,2.38181575,0.22353971,0.02182584,0.50040413,2.16320974,0.00611599,0.09293872
-5.29764882,2.38025384,0.21834703,0.02213304,0.47786304,2.17024758,0.00606074,0.08928222
-5.29164582,2.38023600,0.21366124,0.02243331,0.45831940,2.17778680,0.00602508,0.08605128
-5.28564282,2.38176653,0.20957559,0.02272059,0.44188280,2.18580383,0.00600544,0.08326363
-5.27963982,2.38480563,0.20617307,0.02298877,0.42860759,2.19425131,0.00599777,0.08092967
-5.27363682,2.38928661,0.20352514,0.02323199,0.41849891,2.20307267,0.00599783,0.07905337
-5.26763382,2.39513423,0.20169074,0.02344494,0.41151906,2.21221744,0.00600138,0.07763318
-5.26163082,2.40228271,0.20071537,0.02362315,0.40759381,2.22165646,0.00600444,0.07666289
-5.25562781,2.41069220,0.20063031,0.02376321,0.40661826,2.23139560,0.00600350,0.07613240
-5.24962481,2.42036243,0.20145198,0.02386303,0.40846212,2.24148696,0.00599567,0.07602833
-5.24362181,2.43134246,0.20318130,0.02392192,0.41297409,2.25203661,0.00597885,0.07633450
-5.23761881,2.44373565,0.20580337,0.02394067,0.41998541,2.26320792,0.00595184,0.07703226
-5.23161581,2.45769936,0.20928708,0.02392156,0.42931251,2.27522014,0.00591437,0.07810067
-5.22561281,2.47343901,0.21358509,0.02386827,0.44075908,2.28834166,0.00586718,0.07951652
-5.21960980,2.49119672,0.21863404,0.02378569,0.45411746,2.30287834,0.00581193,0.08125435
-5.21360680,2.51123506,0.22435503,0.02367973,0.46916994,2.31915711,0.00575115,0.08328632
-5.20760380,2.53381667,0.23065454,0.02355700,0.48569006,2.33750576,0.00568816,0.08558213
-5.20160080,2.55918110,0.23742584,0.02342450,0.50344426,2.35822982,0.00562691,0.08810906
-5.19559780,2.58752012,0.24455085,0.02328928,0.52219430,2.38158799,0.00557182,0.09083199
-5.18959480,2.61895325,0.25190252,0.02315806,0.54170050,2.40776758,0.00552762,0.09371362
-5.18359180,2.65350516,0.25934785,0.02303691,0.56172620,2.43686138,0.00549916,0.09671497
-5.17758879,2.69108647,0.26675125,0.02293093,0.58204343,2.46884778,0.00549125,0.09979589
-5.17158579,2.73147961,0.27397845,0.02284400,0.60243978,2.50357531,0.00550850,0.10291600
-5.16558279,2.77433088,0.28090070,0.02277860,0.62272653,2.54075304,0.00555518,0.10603566
-5.15957979,2.81914966,0.28739912,0.02273570,0.64274760,2.57994765,0.00563507,0.10911728
-5.15357679,2.86531528,0.29336912,0.02271473,0.66238922,2.62058786,0.00575145,0.11212667
-5.14757379,2.91209164,0.29872462,0.02271363,0.68158975,2.66197627,0.00590699,0.11503453
-5.14157079,2.95864920,0.30340190,0.02272904,0.70034921,2.70330850,0.00610376,0.11781800
-5.13556778,3.00409345,0.30736284,0.02275645,0.71873791,2.74369876,0.00634323,0.12046207
-5.12956478,3.04749858,0.31059745,0.02279057,0.73690368,2.78221097,0.00662632,0.12296097
-5.12356178,3.08794480,0.31312539,0.02282559,0.75507694,2.81789385,0.00695348,0.12531923
-5.11755878,3.12455737,0.31499643,0.02285560,0.77357315,2.84981834,0.00732473,0.12755247
-5.11155578,3.15654522,0.31628969,0.02287489,0.79279208,2.87711552,0.00773978,0.12968786
-5.10555278,3.18323722,0.31711169,0.02287840,0.81321336,2.89901295,0.00819809,0.13176400
-5.09954977,3.20411387,0.31759315,0.02286196,0.83538823,2.91486783,0.00869898,0.13383040
-5.09354677,3.21883285,0.31788464,0.02282260,0.85992705,2.92419481,0.00924162,0.13594639
-5.08754377,3.22724658,0.31815117,0.02275876,0.88748277,2.92668746,0.00982515,0.13817944
-5.08154077,3.22941108,0.31856599,0.02267040,0.91873053,2.92223184,0.01044861,0.14060304
-5.07553777,3.22558508,0.31930369,0.02255904,0.95434364,2.91091177,0.01111098,0.14329401
-5.06953477,3.21621974,0.32053304,0.02242773,0.99496676,2.89300536,0.01181111,0.14632946
-5.06353177,3.20193899,0.32240965,0.02228087,1.04118698,2.86897309,0.01254762,0.14978343
-5.05752876,3.18351180,0.32506898,0.02212406,1.09350373,2.83943823,0.01331887,0.15372336
-5.05152576,3.16181764,0.32861986,0.02196379,1.15229882,2.80516054,0.01412278,0.15820650
-5.04552276,3.13780707,0.33313884,0.02180710,1.21780773,2.76700490,0.01495679,0.16327644
-5.03951976,3.11245960,0.33866569,0.02166125,1.29009360,2.72590660,0.01581772,0.16895999
-5.03351676,3.08674105,0.34520020,0.02153333,1.36902527,2.68283513,0.01670170,0.17526440
-5.02751376,3.06156293,0.35270054,0.02142995,1.45426057,2.63875855,0.01760408,0.18217535
-5.02151076,3.03774587,0.36108317,0.02135686,1.54523630,2.59461033,0.01851946,0.18965553
-5.01550775,3.01598931,0.37022446,0.02131870,1.64116558,2.55126023,0.01944161,0.19764424
-5.00950475,2.99684890,0.37996390,0.02131883,1.74104364,2.50949091,0.02036362,0.20605788
-5.00350175,2.98072292,0.39010887,0.02135913,1.84366226,2.46998102,0.02127789,0.21479143
-4.99749875,2.96784825,0.40044065,0.02144002,1.94763306,2.43329561,0.02217633,0.22372101
-4.99149575,2.95830604,0.41072169,0.02156047,2.05141912,2.39988388,0.02305047,0.23270734
-4.98549275,2.95203647,0.42070357,0.02171812,2.15337440,2.37008402,0.02389169,0.24160008
-4.97948974,2.94886158,0.43013548,0.02190949,2.25178960,2.34413432,0.02469134,0.25024287
-4.97348674,2.94851466,0.43877291,0.02213025,2.34494294,2.32218955,0.02544101,0.25847897
-4.96748374,2.95067417,0.44638602,0.02237552,2.43115401,2.30434100,0.02613271,0.26615711
-4.96148074,2.95500013,0.45276754,0.02264021,2.50883854,2.29063876,0.02675901,0.27313744
-4.95547774,2.96117063,0.45773973,0.02291937,2.57656185,2.28111436,0.02731323,0.27929727
-4.94947474,2.96891609,0.46116020,0.02320853,2.63308854,2.27580223,0.02778953,0.28453631
-4.94347174,2.97804931,0.46292638,0.02350401,2.67742640,2.27475830,0.02818303,0.28878115
-4.93746873,2.98848928,0.46297839,0.02380316,2.70886231,2.27807456,0.02848983,0.29198881
-4.93146573,3.00027745,0.46130038,0.02410454,2.72698860,2.28588847,0.02870707,0.29414906
-4.92546273,3.01358548,0.45792013,0.02440808,2.73171840,2.29838666,0.02883288,0.29528542
-4.91945973,3.02871390,0.45290715,0.02471510,2.72328939,2.31580269,0.02886634,0.29545480
-4.91345673,3.04608206,0.44636934,0.02502822,2.70225555,2.33840902,0.02880749,0.29474567
-4.90745373,3.06620980,0.43844834,0.02535129,2.66946724,2.36650388,0.02865722,0.29327482
-4.90145073,3.08969208,0.42931392,0.02568916,2.62604058,2.40039384,0.02841720,0.29118292
-4.89544772,3.11716817,0.41915759,0.02604745,2.57331739,2.44037336,0.02808987,0.28862890
-4.88944472,3.14928724,0.40818576,0.02643222,2.51281756,2.48670279,0.02767836,0.28578358
-4.88344172,3.18667229,0.39661274,0.02684966,2.44618595,2.53958614,0.02718645,0.28282264
-4.87743872,3.22988471,0.38465389,0.02730576,2.37513632,2.59915025,0.02661852,0.27991936
-4.87143572,3.27939137,0.37251916,0.02780600,2.30139454,2.66542676,0.02597959,0.27723747
-4.86543272,3.33553604,0.36040721,0.02835503,2.22664369,2.73833790,0.02527520,0.27492437
-4.85942971,3.39851674,0.34850043,0.02895644,2.15247331,2.81768714,0.02451146,0.27310505
-4.85342671,3.46837001,0.33696089,0.02961257,2.08033465,2.90315528,0.02369503,0.27187710
-4.84742371,3.54496285,0.32592736,0.03032436,2.01150373,2.99430205,0.02283300,0.27130685
-4.84142071,3.62799239,0.31551338,0.03109130,1.94705321,3.09057317,0.02193294,0.27142700
-4.83541771,3.71699293,0.30580648,0.03191140,1.88783397,3.19131217,0.02100275,0.27223573
-4.82941471,3.81134967,0.29686838,0.03278128,1.83446637,3.29577635,0.02005059,0.27369735
-4.82341171,3.91031782,0.28873608,0.03369623,1.78734104,3.40315542,0.01908480,0.27574444
-4.81740870,4.01304577,0.28142379,0.03465035,1.74662837,3.51259190,0.01811373,0.27828138
-4.81140570,4.11860046,0.27492538,0.03563676,1.71229557,3.62320164,0.01714562,0.28118899
-4.80540270,4.22599357,0.26921733,0.03664772,1.68412985,3.73409335,0.01618846,0.28433016
-4.79939970,4.33420655,0.26426184,0.03767484,1.66176604,3.84438578,0.01524983,0.28755607
-4.79339670,4.44221337,0.26001009,0.03870922,1.64471686,3.95322179,0.01433673,0.29071268
-4.78739370,4.54899963,0.25640526,0.03974164,1.63240415,4.05977852,0.01345551,0.29364727
-4.78139070,4.65357740,0.25338535,0.04076264,1.62418932,4.16327336,0.01261169,0.29621456
-4.77538769,4.75499531,0.25088564,0.04176267,1.61940159,4.26296592,0.01180991,0.29828223
-4.76938469,4.85234416,0.24884059,0.04273216,1.61736278,4.35815634,0.01105383,0.29973556
-4.76338169,4.94475839,0.24718534,0.04366159,1.61740795,4.44818062,0.01034612,0.30048095
-4.75737869,5.03141435,0.24585659,0.04454154,1.61890117,4.53240434,0.00968842,0.30044828
-4.75137569,5.11152657,0.24479304,0.04536279,1.62124641,4.61021556,0.00908140,0.29959202
-4.74537269,5.18434329,0.24393549,0.04611633,1.62389384,4.68101858,0.00852476,0.29789113
-4.73936968,5.24914278,0.24322650,0.04679352,1.62634184,4.74422961,0.00801736,0.29534775
-4.73336668,5.30523161,0.24260991,0.04738610,1.62813581,4.79927557,0.00755725,0.29198504
-4.72736368,5.35194615,0.24203034,0.04788641,1.62886445,4.84559686,0.00714184,0.28784417
-4.72136068,5.38865819,0.24143268,0.04828744,1.62815474,4.88265477,0.00676801,0.28298078
-4.71535768,5.41478506,0.24076177,0.04858307,1.62566662,4.90994356,0.00643224,0.27746121
-4.70935468,5.42980434,0.23996243,0.04876819,1.62108834,4.92700713,0.00613075,0.27135865
-4.70335168,5.43327293,0.23897971,0.04883892,1.61413334,4.93345956,0.00585965,0.26474954
-4.69734867,5.42484944,0.23775970,0.04879275,1.60453922,4.92900852,0.00561512,0.25771035
-4.69134567,5.40431887,0.23625060,0.04862871,1.59206925,4.91348030,0.00539348,0.25031497
-4.68534267,5.37161811,0.23440428,0.04834751,1.57651635,4.88684484,0.00519140,0.24263275
-4.67933967,5.32686052,0.23217804,0.04795160,1.55770963,4.84923920,0.00500597,0.23472730
-4.67333667,5.27035785,0.22953668,0.04744521,1.53552278,4.80098771,0.00483483,0.22665597
-4.66733367,5.20263789,0.22645464,0.04683437,1.50988383,4.74261741,0.00467628,0.21847014
-4.66133067,5.12445632,0.22291806,0.04612680,1.48078559,4.67486736,0.00452935,0.21021591
-4.65532766,5.03680151,0.21892676,0.04533180,1.44829570,4.59869095,0.00439387,0.20193543
-4.64932466,4.94089143,0.21449586,0.04446008,1.41256559,4.51525039,0.00427052,0.19366841
-4.64332166,4.83816231,0.20965702,0.04352353,1.37383753,4.42590353,0.00416089,0.18545385
-4.63731866,4.73024907,0.20445912,0.04253495,1.33244899,4.33218296,0.00406743,0.17733175
-4.63131566,4.61895799,0.19896843,0.04150780,1.28883384,4.23576817,0.00399350,0.16934466
-4.62531266,4.50623268,0.19326804,0.04045586,1.24352001,4.13845193,0.00394328,0.16153898
-4.61930965,4.39411442,0.18745678,0.03939297,1.19712354,4.04210200,0.00392178,0.15396590
-4.61330665,4.28469865,0.18164741,0.03833275,1.15033898,3.94861990,0.00393468,0.14668192
-4.60730365,4.18008914,0.17596429,0.03728828,1.10392650,3.85989834,0.00398829,0.13974889
-4.60130065,4.08235167,0.17054055,0.03627196,1.05869617,3.77777888,0.00408937,0.13323364
-4.59529765,3.99346902,0.16551482,0.03529524,1.01548978,3.70401160,0.00424501,0.12720718
-4.58929465,3.91529859,0.16102766,0.03436849,0.97516101,3.64021793,0.00446243,0.12174343
-4.58329165,3.84953422,0.15721780,0.03350091,0.93855463,3.58785792,0.00474877,0.11691777
-4.57728864,3.79767303,0.15421831,0.03270041,0.90648516,3.54820276,0.00511088,0.11280521
-4.57128564,3.76098804,0.15215272,0.03197361,0.87971593,3.52231299,0.00555507,0.10947840
-4.56528264,3.74050693,0.15113135,0.03132582,0.85893890,3.51102269,0.00608685,0.10700562
-4.55927964,3.73699681,0.15124781,0.03076106,0.84475577,3.51492933,0.00671070,0.10544860
-4.55327664,3.75095491,0.15257581,0.03028212,0.83766087,3.53438914,0.00742975,0.10486043
-4.54727364,3.78260459,0.15516637,0.02989058,0.83802605,3.56951710,0.00824559,0.10528356
-4.54127064,3.83189604,0.15904550,0.02958690,0.84608794,3.62019118,0.00915800,0.10674795
-4.53526763,3.89851103,0.16421239,0.02937048,0.86193774,3.68605971,0.01016475,0.10926930
-4.52926463,3.98187097,0.17063813,0.02923971,0.88551386,3.76655150,0.01126144,0.11284768
-4.52326163,4.08114783,0.17826516,0.02919209,0.91659735,3.86088773,0.01244138,0.11746633
-4.51725863,4.19527727,0.18700729,0.02922424,0.95481058,3.96809546,0.01369556,0.12309084
-4.51125563,4.32297402,0.19675046,0.02933200,0.99961916,4.08702220,0.01501260,0.12966870
-4.50525263,4.46274916,0.20735421,0.02951052,1.05033728,4.21635161,0.01637891,0.13712929
-4.49924962,4.61292962,0.21865390,0.02975428,1.10613667,4.35462039,0.01777880,0.14538435
-4.49324662,4.77168006,0.23046361,0.03005724,1.16605925,4.50023652,0.01919477,0.15432891
-4.48724362,4.93702751,0.24257974,0.03041291,1.22903346,4.65149933,0.02060778,0.16384281
-4.48124062,5.10688902,0.25478520,0.03081447,1.29389416,4.80662171,0.02199770,0.17379267
-4.47523762,5.27910264,0.26685424,0.03125489,1.35940602,4.96375478,0.02334373,0.18403444
-4.46923462,5.45146184,0.27855754,0.03172708,1.42428989,5.12101523,0.02462493,0.19441637
-4.46323162,5.62175306,0.28966777,0.03222404,1.48725172,5.27651544,0.02582070,0.20478235
-4.45722861,5.78779618,0.29996518,0.03273902,1.54701326,5.42839597,0.02691137,0.21497558
-4.45122561,5.94748695,0.30924315,0.03326570,1.60234376,5.57486015,0.02787874,0.22484241
-4.44522261,6.09884044,0.31731359,0.03379833,1.65209169,5.71420968,0.02870655,0.23423616
-4.43921961,6.24003412,0.32401188,0.03433189,1.69521526,5.84488046,0.02938093,0.24302085
-4.43321661,6.36944894,0.32920116,0.03486224,1.73081082,5.96547719,0.02989084,0.25107461
-4.42721361,6.48570682,0.33277599,0.03538619,1.75813784,6.07480526,0.03022832,0.25829264
-4.42121061,6.58770275,0.33466498,0.03590161,1.77663951,6.17189866,0.03038872,0.26458957
-4.41520760,6.67462980,0.33483251,0.03640742,1.78595805,6.25604221,0.03037078,0.26990111
-4.40920460,6.74599586,0.33327931,0.03690362,1.78594401,6.32678703,0.03017664,0.27418489
-4.40320160,6.80163075,0.33004204,0.03739120,1.77665898,6.38395807,0.02981173,0.27742049
-4.39719860,6.84168334,0.32519166,0.03787205,1.75837176,6.42765323,0.02928454,0.27960860
-4.39119560,6.86660828,0.31883098,0.03834880,1.73154778,6.45823355,0.02860631,0.28076943
-4.38519260,6.87714287,0.31109118,0.03882465,1.69683240,6.47630499,0.02779069,0.28094039
-4.37918959,6.87427497,0.30212771,0.03930313,1.65502865,6.48269212,0.02685327,0.28017326
-4.37318659,6.85920318,0.29211553,0.03978789,1.60707043,6.47840511,0.02581110,0.27853096
-4.36718359,6.83329122,0.28124410,0.04028242,1.55399215,6.46460127,0.02468221,0.27608410
-4.36118059,6.79801849,0.26971208,0.04078979,1.49689619,6.44254290,0.02348512,0.27290754
-4.35517759,6.75492910,0.25772215,0.04131247,1.43691945,6.41355346,0.02223836,0.26907714
-4.34917459,6.70558156,0.24547601,0.04185205,1.37520035,6.37897398,0.02096001,0.26466684
-4.34317159,6.65150143,0.23316972,0.04240912,1.31284744,6.34012156,0.01966732,0.25974625
-4.33716858,6.59413876,0.22098961,0.04298305,1.25091083,6.29825179,0.01837641,0.25437882
-4.33116558,6.53483206,0.20910872,0.04357202,1.19035738,6.25452658,0.01710194,0.24862066
-4.32516258,6.47477984,0.19768390,0.04417288,1.13205024,6.20998842,0.01585699,0.24252010
-4.31915958,6.41502064,0.18685368,0.04478125,1.07673338,6.16554198,0.01465287,0.23611779
-4.31315658,6.35642170,0.17673675,0.04539158,1.02502124,6.12194313,0.01349914,0.22944746
-4.30715358,6.29967600,0.16743111,0.04599730,0.97739346,6.07979552,0.01240360,0.22253711
