energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.87993997,3.21129125,0.01307230,0.09287470,0.77756169,1.53310673,0.50344031,0.31937512,1.53231535,0.00000000
-5.87393697,3.16000502,0.01288539,0.09184398,0.76843477,1.49195895,0.49503958,0.32112889,1.51511057,0.00000000
-5.86793397,3.10668022,0.01267582,0.09114708,0.75744151,1.45221866,0.48649070,0.32237421,1.49506917,0.00000000
-5.86193097,3.05127095,0.01244160,0.09084584,0.74466386,1.41360908,0.47802622,0.32308762,1.47240348,0.00000000
-5.85592796,2.99387488,0.01218245,0.09100853,0.73022234,1.37589371,0.46988741,0.32326656,1.44740474,0.00000000
-5.84992496,2.93473921,0.01189959,0.09170666,0.71427399,1.33889329,0.46231517,0.32292884,1.42043639,0.00000000
-5.84392196,2.87426000,0.01159565,0.09301191,0.69700971,1.30249850,0.45554138,0.32211162,1.39192532,0.00000000
-5.83791896,2.81297466,0.01127443,0.09499297,0.67865074,1.26667767,0.44978054,0.32086967,1.36235114,0.00000000
-5.83191596,2.75154764,0.01094071,0.09771256,0.65944444,1.23147956,0.44522220,0.31927308,1.33223356,0.00000000
-5.82591296,2.69074953,0.01060000,0.10122472,0.63965929,1.19703098,0.44202425,0.31740431,1.30211838,0.00000000
-5.81990995,2.63143048,0.01025830,0.10557221,0.61957911,1.16352973,0.44030713,0.31535476,1.27256208,0.00000000
-5.81390695,2.57448871,0.00992182,0.11078436,0.59949672,1.13123332,0.44014923,0.31322087,1.24411572,0.00000000
-5.80790395,2.52083543,0.00959673,0.11687524,0.57970695,1.10044410,0.44158357,0.31109994,1.21730835,0.00000000
-5.80190095,2.47135753,0.00928892,0.12384217,0.56049933,1.07149179,0.44459563,0.30908572,1.19263057,0.00000000
-5.79589795,2.42687966,0.00900373,0.13166472,0.54215056,1.04471413,0.44912272,0.30726416,1.17051879,0.00000000
-5.78989495,2.38812727,0.00874579,0.14030407,0.52491702,1.02043696,0.45505463,0.30570917,1.15134059,0.00000000
-5.78389195,2.35569223,0.00851881,0.14970289,0.50902751,0.99895448,0.46223567,0.30447897,1.13538189,0.00000000
-5.77788894,2.33000249,0.00832545,0.15978557,0.49467654,0.98051071,0.47046813,0.30361288,1.12283626,0.00000000
-5.77188594,2.31129728,0.00816723,0.17045891,0.48201841,0.96528308,0.47951697,0.30312889,1.11379690,0.00000000
-5.76588294,2.29960879,0.00804447,0.18161321,0.47116222,0.95336892,0.48911568,0.30302213,1.10825160,0.00000000
-5.75987994,2.29475129,0.00795625,0.19312381,0.46216821,0.94477527,0.49897323,0.30326423,1.10608089,0.00000000
-5.75387694,2.29631830,0.00790052,0.20485286,0.45504536,0.93941266,0.50878179,0.30380378,1.10705959,0.00000000
-5.74787394,2.30368783,0.00787412,0.21665159,0.44975061,0.93709295,0.51822509,0.30456773,1.11086169,0.00000000
-5.74187094,2.31603584,0.00787291,0.22836277,0.44618964,0.93753144,0.52698723,0.30546374,1.11706852,0.00000000
-5.73586793,2.33235735,0.00789194,0.23982352,0.44421918,0.94035293,0.53476147,0.30638348,1.12518004,0.00000000
-5.72986493,2.35149446,0.00792564,0.25086828,0.44365105,0.94510174,0.54125893,0.30720659,1.13462881,0.00000000
-5.72386193,2.37217050,0.00796798,0.26133206,0.44425759,0.95125497,0.54621690,0.30780523,1.14479635,0.00000000
-5.71785893,2.39302895,0.00801271,0.27105382,0.44577847,0.95823877,0.54940630,0.30804896,1.15503145,0.00000000
-5.71185593,2.41267589,0.00805358,0.27987987,0.44792868,0.96544668,0.55063842,0.30780991,1.16466971,0.00000000
-5.70585293,2.42972462,0.00808454,0.28766746,0.45040744,0.97225962,0.54977037,0.30696778,1.17305398,0.00000000
-5.69984992,2.44284076,0.00809994,0.29428817,0.45290786,0.97806659,0.54670938,0.30541472,1.17955489,0.00000000
-5.69384692,2.45078652,0.00809471,0.29963134,0.45512689,0.98228537,0.54141574,0.30305970,1.18359103,0.00000000
-5.68784392,2.45246262,0.00806452,0.30360725,0.45677545,0.98438253,0.53390428,0.29983241,1.18464808,0.00000000
-5.68184092,2.44694647,0.00800592,0.30615002,0.45758822,0.98389199,0.52424454,0.29568643,1.18229629,0.00000000
-5.67583792,2.43352538,0.00791639,0.30722012,0.45733302,0.98043148,0.51255959,0.29060158,1.17620597,0.00000000
-5.66983492,2.41172378,0.00779444,0.30680650,0.45581917,0.97371633,0.49902356,0.28458547,1.16616022,0.00000000
-5.66383192,2.38132345,0.00763963,0.30492805,0.45290483,0.96357016,0.48385815,0.27767419,1.15206472,0.00000000
-5.65782891,2.34237624,0.00745255,0.30163442,0.44850288,0.94993200,0.46732809,0.26993210,1.13395420,0.00000000
-5.65182591,2.29520878,0.00723479,0.29700622,0.44258523,0.93285979,0.44973593,0.26145084,1.11199522,0.00000000
-5.64582291,2.24041899,0.00698888,0.29115428,0.43518533,0.91252990,0.43141607,0.25234753,1.08648531,0.00000000
-5.63981991,2.17886447,0.00671821,0.28421819,0.42639884,0.88923291,0.41272842,0.24276236,1.05784830,0.00000000
-5.63381691,2.11164327,0.00642688,0.27636395,0.41638245,0.86336570,0.39405172,0.23285556,1.02662602,0.00000000
-5.62781391,2.04006731,0.00611966,0.26778082,0.40535071,0.83542012,0.37577671,0.22280388,0.99346649,0.00000000
-5.62181091,1.96562955,0.00580179,0.25867745,0.39357127,0.80596863,0.35829914,0.21279673,0.95910895,0.00000000
-5.61580790,1.88996570,0.00547891,0.24927718,0.38135828,0.77564742,0.34201298,0.20303211,0.92436611,0.00000000
-5.60980490,1.81481170,0.00515690,0.23981295,0.36906458,0.74513754,0.32730359,0.19371232,0.89010412,0.00000000
-5.60380190,1.74195819,0.00484177,0.23052157,0.35707258,0.71514470,0.31454111,0.18503966,0.85722080,0.00000000
-5.59779890,1.67320333,0.00453956,0.22163788,0.34578428,0.68637830,0.30407416,0.17721220,0.82662275,0.00000000
-5.59179590,1.61030529,0.00425622,0.21338864,0.33561072,0.65953041,0.29622361,0.17041970,0.79920194,0.00000000
-5.58579290,1.55493574,0.00399752,0.20598659,0.32696112,0.63525547,0.29127688,0.16483965,0.77581249,0.00000000
-5.57978989,1.50863567,0.00376899,0.19962473,0.32023201,0.61415102,0.28948243,0.16063366,0.75724812,0.00000000
-5.57378689,1.47277465,0.00357582,0.19447101,0.31579662,0.59674040,0.29104474,0.15794413,0.74422105,0.00000000
-5.56778389,1.44851456,0.00342282,0.19066363,0.31399489,0.58345764,0.29611974,0.15689126,0.73734277,0.00000000
-5.56178089,1.43677875,0.00331435,0.18830717,0.31512421,0.57463508,0.30481077,0.15757044,0.73710712,0.00000000
-5.55577789,1.43822727,0.00325425,0.18746947,0.31943107,0.57049402,0.31716521,0.16005007,0.74387628,0.00000000
-5.54977489,1.45323875,0.00324581,0.18817964,0.32710395,0.57113866,0.33317182,0.16436974,0.75786976,0.00000000
-5.54377189,1.48189924,0.00329171,0.19042703,0.33826742,0.57655339,0.35275889,0.17053891,0.77915674,0.00000000
-5.53776888,1.52399818,0.00339394,0.19416137,0.35297758,0.58660349,0.37579334,0.17853597,0.80765201,0.00000000
-5.53176588,1.57903152,0.00355376,0.19929399,0.37121894,0.60103924,0.40208082,0.18830780,0.84311540,0.00000000
-5.52576288,1.64621169,0.00377165,0.20570010,0.39290286,0.61950305,0.43136696,0.19976978,0.88515477,0.00000000
-5.51975988,1.72448427,0.00404718,0.21322213,0.41786736,0.64153960,0.46333970,0.21280631,0.93323256,0.00000000
-5.51375688,1.81255062,0.00437905,0.22167392,0.44587855,0.66660850,0.49763291,0.22727180,0.98667561,0.00000000
-5.50775388,1.90889618,0.00476494,0.23084575,0.47663356,0.69409905,0.53383119,0.24299220,1.04468805,0.00000000
-5.50175088,2.01182337,0.00520152,0.24050998,0.50976487,0.72334672,0.57147585,0.25976712,1.10636709,0.00000000
-5.49574787,2.11948864,0.00568442,0.25042713,0.54484625,0.75365077,0.61007208,0.27737241,1.17072120,0.00000000
-5.48974487,2.22994249,0.00620819,0.26035226,0.58139990,0.78429247,0.64909709,0.29556336,1.23669041,0.00000000
-5.48374187,2.34117173,0.00676637,0.27004138,0.61890501,0.81455345,0.68800923,0.31407847,1.30316825,0.00000000
-5.47773887,2.45114294,0.00735153,0.27925782,0.65680749,0.84373355,0.72625782,0.33264374,1.36902486,0.00000000
-5.47173587,2.55784614,0.00795534,0.28777817,0.69453073,0.87116773,0.76329358,0.35097746,1.43313072,0.00000000
-5.46573287,2.65933767,0.00856874,0.29539783,0.73148718,0.89624154,0.79857930,0.36879542,1.49438064,0.00000000
-5.45972986,2.75378131,0.00918206,0.30193584,0.76709065,0.91840479,0.83160072,0.38581655,1.55171723,0.00000000
-5.45372686,2.83948680,0.00978527,0.30723895,0.80076893,0.93718298,0.86187705,0.40176875,1.60415347,0.00000000
-5.44772386,2.91494463,0.01036817,0.31118479,0.83197651,0.95218634,0.88897121,0.41639486,1.65079381,0.00000000
-5.44172086,2.97885651,0.01092070,0.31368410,0.86020707,0.96311627,0.91249918,0.42945851,1.69085316,0.00000000
-5.43571786,3.03016063,0.01143315,0.31468191,0.88500536,0.96976904,0.93213831,0.44074987,1.72367348,0.00000000
-5.42971486,3.06805115,0.01189648,0.31415779,0.90597803,0.97203684,0.94763445,0.45009083,1.74873719,0.00000000
-5.42371186,3.09199130,0.01230258,0.31212505,0.92280327,0.96990617,0.95880733,0.45733958,1.76567738,0.00000000
-5.41770885,3.10171981,0.01264447,0.30862906,0.93523859,0.96345377,0.96555432,0.46239443,1.77428409,0.00000000
-5.41170585,3.09725033,0.01291660,0.30374474,0.94312660,0.95284034,0.96785213,0.46519646,1.77450671,0.00000000
-5.40570285,3.07886397,0.01311492,0.29757334,0.94639859,0.93830231,0.96575648,0.46573113,1.76645223,0.00000000
-5.39969985,3.04709487,0.01323708,0.29023856,0.94507541,0.92014185,0.95939961,0.46402847,1.75037932,0.00000000
-5.39369685,3.00270938,0.01328243,0.28188232,0.93926591,0.89871578,0.94898562,0.46016201,1.72668834,0.00000000
-5.38769385,2.94667929,0.01325204,0.27266015,0.92916255,0.87442342,0.93478391,0.45424621,1.69590763,0.00000000
-5.38169085,2.88014995,0.01314863,0.26273640,0.91503458,0.84769397,0.91712060,0.44643268,1.65867637,0.00000000
-5.37568784,2.80440422,0.01297640,0.25227953,0.89721883,0.81897379,0.89636847,0.43690506,1.61572451,0.00000000
-5.36968484,2.72082345,0.01274091,0.24145744,0.87610838,0.78871389,0.87293565,0.42587295,1.56785060,0.00000000
-5.36368184,2.63084685,0.01244877,0.23043313,0.85213968,0.75735807,0.84725335,0.41356505,1.51589810,0.00000000
-5.35767884,2.53593044,0.01210744,0.21936074,0.82577854,0.72533198,0.81976335,0.40022167,1.46073111,0.00000000
-5.35167584,2.43750739,0.01172490,0.20838203,0.79750544,0.69303346,0.79090546,0.38608716,1.40321037,0.00000000
-5.34567284,2.33695082,0.01130937,0.19762359,0.76780100,0.66082434,0.76110564,0.37140240,1.34417046,0.00000000
-5.33966983,2.23554063,0.01086903,0.18719451,0.73713195,0.62902402,0.73076514,0.35639772,1.28439895,0.00000000
-5.33366683,2.13443545,0.01041173,0.17718494,0.70593839,0.59790486,0.70025114,0.34128660,1.22461846,0.00000000
-5.32766383,2.03465076,0.00994479,0.16766526,0.67462265,0.56768947,0.66988931,0.32626038,1.16547200,0.00000000
-5.32166083,1.93704370,0.00947477,0.15868603,0.64354041,0.53855000,0.63995837,0.31148419,1.10751231,0.00000000
-5.31565783,1.84230517,0.00900738,0.15027858,0.61299413,0.51060921,0.61068710,0.29709425,1.05119544,0.00000000
-5.30965483,1.75095902,0.00854732,0.14245631,0.58322919,0.48394339,0.58225352,0.28319662,0.99687847,0.00000000
-5.30365183,1.66336821,0.00809830,0.13521651,0.55443272,0.45858665,0.55478649,0.26986734,0.94482160,0.00000000
-5.29764882,1.57974715,0.00766303,0.12854265,0.52673491,0.43453658,0.52836920,0.25715393,0.89519388,0.00000000
-5.29164582,1.50017930,0.00724326,0.12240702,0.50021282,0.41176078,0.50304459,0.24507808,0.84808246,0.00000000
-5.28564282,1.42463888,0.00683990,0.11677365,0.47489605,0.39020406,0.47882202,0.23363932,0.80350428,0.00000000
-5.27963982,1.35301535,0.00645316,0.11160117,0.45077414,0.36979578,0.45568494,0.22281936,0.76141986,0.00000000
-5.27363682,1.28513905,0.00608262,0.10684580,0.42780494,0.35045712,0.43359889,0.21258684,0.72174795,0.00000000
-5.26763382,1.22080672,0.00572748,0.10246405,0.40592362,0.33210787,0.41251959,0.20290226,0.68438037,0.00000000
-5.26163082,1.15980540,0.00538662,0.09841511,0.38505164,0.31467239,0.39240038,0.19372271,0.64919625,0.00000000
-5.25562781,1.10193355,0.00505883,0.09466288,0.36510533,0.29808463,0.37319879,0.18500614,0.61607473,0.00000000
-5.24962481,1.04701825,0.00474285,0.09117752,0.34600349,0.28229178,0.35488180,0.17671499,0.58490570,0.00000000
-5.24362181,0.99492792,0.00443756,0.08793643,0.32767378,0.26725674,0.33742961,0.16881906,0.55559792,0.00000000
-5.23761881,0.94557997,0.00414199,0.08492466,0.31005760,0.25295909,0.32083773,0.16129736,0.52808441,0.00000000
-5.23161581,0.89894338,0.00385544,0.08213482,0.29311328,0.23939481,0.30511737,0.15413899,0.50232478,0.00000000
-5.22561281,0.85503637,0.00357745,0.07956640,0.27681765,0.22657467,0.29029425,0.14734312,0.47830485,0.00000000
-5.21960980,0.81391965,0.00330786,0.07722470,0.26116591,0.21452172,0.27640595,0.14091802,0.45603351,0.00000000
-5.21360680,0.77568601,0.00304674,0.07511936,0.24617018,0.20326784,0.26349812,0.13487932,0.43553751,0.00000000
-5.20760380,0.74044721,0.00279441,0.07326261,0.23185673,0.19284978,0.25161976,0.12924776,0.41685449,0.00000000
-5.20160080,0.70831921,0.00255135,0.07166742,0.21826242,0.18330500,0.24081808,0.12404641,0.40002492,0.00000000
-5.19559780,0.67940685,0.00231817,0.07034557,0.20543052,0.17466747,0.23113327,0.11929782,0.38508368,0.00000000
-5.18959480,0.65378910,0.00209554,0.06930589,0.19340636,0.16696379,0.22259342,0.11502112,0.37205178,0.00000000
-5.18359180,0.63150603,0.00188415,0.06855266,0.18223313,0.16020987,0.21521021,0.11122936,0.36092891,0.00000000
-5.17758879,0.61254821,0.00168465,0.06808434,0.17194802,0.15440843,0.20897539,0.10792727,0.35168743,0.00000000
-5.17158579,0.59684939,0.00149758,0.06789274,0.16257917,0.14954734,0.20385853,0.10510952,0.34426805,0.00000000
-5.16558279,0.58428300,0.00132337,0.06796255,0.15414340,0.14559907,0.19980596,0.10275969,0.33857773,0.00000000
-5.15957979,0.57466259,0.00116231,0.06827145,0.14664495,0.14252107,0.19674129,0.10084991,0.33448976,0.00000000
-5.15357679,0.56774632,0.00101452,0.06879065,0.14007531,0.14025734,0.19456712,0.09934121,0.33184624,0.00000000
-5.14757379,0.56324533,0.00087993,0.06948585,0.13441401,0.13874081,0.19316827,0.09818466,0.33046272,0.00000000
-5.14157079,0.56083536,0.00075833,0.07031870,0.12963040,0.13789661,0.19241604,0.09732306,0.33013480,0.00000000
-5.13556778,0.56017110,0.00064934,0.07124850,0.12568611,0.13764587,0.19217347,0.09669316,0.33064634,0.00000000
-5.12956478,0.56090243,0.00055245,0.07223412,0.12253824,0.13791003,0.19230128,0.09622837,0.33177877,0.00000000
-5.12356178,0.56269165,0.00046703,0.07323607,0.12014277,0.13861520,0.19266413,0.09586159,0.33332107,0.00000000
-5.11755878,0.56523071,0.00039238,0.07421853,0.11845819,0.13969645,0.19313695,0.09552824,0.33507976,0.00000000
-5.11155578,0.56825740,0.00032770,0.07515130,0.11744895,0.14110178,0.19361104,0.09516911,0.33688842,0.00000000
-5.10555278,0.57156971,0.00027220,0.07601142,0.11708852,0.14279544,0.19399946,0.09473308,0.33861613,0.00000000
-5.09954977,0.57503745,0.00022504,0.07678455,0.11736195,0.14476051,0.19424163,0.09417937,0.34017439,0.00000000
-5.09354677,0.57861031,0.00018543,0.07746582,0.11826756,0.14700045,0.19430684,0.09347932,0.34152216,0.00000000
-5.08754377,0.58232211,0.00015257,0.07806025,0.11981783,0.14953962,0.19419635,0.09261768,0.34266851,0.00000000
-5.08154077,0.58629066,0.00012573,0.07858264,0.12203922,0.15242259,0.19394422,0.09159310,0.34367300,0.00000000
-5.07553777,0.59071324,0.00010425,0.07905690,0.12497102,0.15571229,0.19361656,0.09041810,0.34464339,0.00000000
-5.06953477,0.59585778,0.00008750,0.07951488,0.12866319,0.15948706,0.19330940,0.08911831,0.34573100,0.00000000
-5.06353177,0.60205011,0.00007497,0.07999473,0.13317326,0.16383661,0.19314508,0.08773115,0.34712374,0.00000000
-5.05752876,0.60965772,0.00006619,0.08053892,0.13856248,0.16885715,0.19326754,0.08630391,0.34903716,0.00000000
-5.05152576,0.61907075,0.00006079,0.08119187,0.14489127,0.17464592,0.19383642,0.08489148,0.35170386,0.00000000
-5.04552276,0.63068114,0.00005846,0.08199750,0.15221431,0.18129513,0.19502041,0.08355362,0.35536179,0.00000000
-5.03951976,0.64486065,0.00005895,0.08299663,0.16057547,0.18888592,0.19698999,0.08235220,0.36024194,0.00000000
-5.03351676,0.66193901,0.00006210,0.08422459,0.17000268,0.19748232,0.19990996,0.08134818,0.36655590,0.00000000
-5.02751376,0.68218292,0.00006778,0.08570881,0.18050327,0.20712568,0.20393185,0.08059881,0.37448395,0.00000000
-5.02151076,0.70577707,0.00007591,0.08746696,0.19205975,0.21782974,0.20918674,0.08015490,0.38416408,0.00000000
-5.01550775,0.73280790,0.00008645,0.08950528,0.20462647,0.22957663,0.21577859,0.08005843,0.39568262,0.00000000
-5.00950475,0.76325100,0.00009938,0.09181757,0.21812718,0.24231403,0.22377832,0.08034051,0.40906662,0.00000000
-5.00350175,0.79696259,0.00011469,0.09438457,0.23245378,0.25595354,0.23321902,0.08101985,0.42427864,0.00000000
-4.99749875,0.83367564,0.00013238,0.09717406,0.24746632,0.27037057,0.24409223,0.08210169,0.44121389,0.00000000
-4.99149575,0.87300081,0.00015244,0.10014141,0.26299424,0.28540557,0.25634565,0.08357727,0.45970002,0.00000000
-4.98549275,0.91443225,0.00017482,0.10323073,0.27883894,0.30086677,0.26988219,0.08542385,0.47949960,0.00000000
-4.97948974,0.95735801,0.00019947,0.10637652,0.29477762,0.31653421,0.28456049,0.08760531,0.50031511,0.00000000
-4.97348674,1.00107485,0.00022628,0.10950571,0.31056814,0.33216509,0.30019697,0.09007314,0.52179626,0.00000000
-4.96748374,1.04480681,0.00025510,0.11254005,0.32595491,0.34750011,0.31656913,0.09276795,0.54354949,0.00000000
-4.96148074,1.08772677,0.00028572,0.11539873,0.34067547,0.36227061,0.33342030,0.09562136,0.56514914,0.00000000
-4.95547774,1.12898043,0.00031788,0.11800106,0.35446761,0.37620627,0.35046549,0.09855815,0.58614997,0.00000000
-4.94947474,1.16771154,0.00035126,0.12026917,0.36707661,0.38904317,0.36739825,0.10149864,0.60610051,0.00000000
-4.94347174,1.20308769,0.00038548,0.12213061,0.37826259,0.40053167,0.38389833,0.10436126,0.62455680,0.00000000
-4.93746873,1.23432556,0.00042012,0.12352069,0.38780740,0.41044413,0.39963992,0.10706508,0.64109602,0.00000000
-4.93146573,1.26071482,0.00045468,0.12438453,0.39552096,0.41858194,0.41430018,0.10953238,0.65532945,0.00000000
-4.92546273,1.28163978,0.00048866,0.12467868,0.40124687,0.42478179,0.42756785,0.11169101,0.66691453,0.00000000
-4.91945973,1.29659810,0.00052150,0.12437234,0.40486685,0.42892090,0.43915166,0.11347669,0.67556528,0.00000000
-4.91345673,1.30521598,0.00055265,0.12344813,0.40630421,0.43092095,0.44878821,0.11483490,0.68106115,0.00000000
-4.90745373,1.30725922,0.00058154,0.12190233,0.40552583,0.43075083,0.45624916,0.11572254,0.68325362,0.00000000
-4.90145073,1.30264004,0.00060765,0.11974466,0.40254302,0.42842789,0.46134745,0.11610922,0.68207074,0.00000000
-4.89544772,1.29141932,0.00063045,0.11699767,0.39741093,0.42401776,0.46394236,0.11597812,0.67751917,0.00000000
-4.88944472,1.27380446,0.00064950,0.11369570,0.39022673,0.41763283,0.46394318,0.11532649,0.66968394,0.00000000
-4.88344172,1.25014279,0.00066440,0.10988351,0.38112656,0.40942933,0.46131149,0.11416559,0.65872578,0.00000000
-4.87743872,1.22091102,0.00067484,0.10561470,0.37028151,0.39960326,0.45606185,0.11252039,0.64487632,0.00000000
-4.87143572,1.18670108,0.00068060,0.10094992,0.35789262,0.38838509,0.44826096,0.11042869,0.62843116,0.00000000
-4.86543272,1.14820278,0.00068155,0.09595494,0.34418523,0.37603372,0.43802533,0.10793991,0.60974121,0.00000000
-4.85942971,1.10618406,0.00067767,0.09069874,0.32940280,0.36282948,0.42551742,0.10511358,0.58920250,0.00000000
-4.85342671,1.06146925,0.00066903,0.08525166,0.31380042,0.34906673,0.41094064,0.10201745,0.56724474,0.00000000
-4.84742371,1.01491622,0.00065581,0.07968355,0.29763828,0.33504604,0.39453315,0.09872535,0.54431918,0.00000000
-4.84142071,0.96739308,0.00063829,0.07406222,0.28117511,0.32106627,0.37656082,0.09531496,0.52088583,0.00000000
-4.83541771,0.91975493,0.00061683,0.06845190,0.26466207,0.30741665,0.35730961,0.09186536,0.49740077,0.00000000
-4.82941471,0.87282160,0.00059185,0.06291215,0.24833696,0.29436928,0.33707760,0.08845458,0.47430361,0.00000000
-4.82341171,0.82735686,0.00056384,0.05749678,0.23241908,0.28217196,0.31616699,0.08515722,0.45200567,0.00000000
-4.81740870,0.78404962,0.00053334,0.05225318,0.21710474,0.27104185,0.29487633,0.08204213,0.43087917,0.00000000
-4.81140570,0.74349780,0.00050089,0.04722184,0.20256367,0.26115988,0.27349325,0.07917035,0.41124766,0.00000000
-4.80540270,0.70619514,0.00046707,0.04243610,0.18893618,0.25266625,0.25228789,0.07659326,0.39337813,0.00000000
-4.79939970,0.67252140,0.00043242,0.03792215,0.17633134,0.24565711,0.23150731,0.07435110,0.37747492,0.00000000
-4.79339670,0.64273616,0.00039750,0.03369915,0.16482601,0.24018253,0.21137090,0.07247183,0.36367562,0.00000000
-4.78739370,0.61697640,0.00036278,0.02977961,0.15446481,0.23624584,0.19206695,0.07097048,0.35204917,0.00000000
-4.78139070,0.59525784,0.00032874,0.02616985,0.14526104,0.23380443,0.17375052,0.06984893,0.34259614,0.00000000
-4.77538769,0.57748004,0.00029577,0.02287058,0.13719833,0.23277196,0.15654238,0.06909610,0.33525116,0.00000000
-4.76938469,0.56343503,0.00026421,0.01987755,0.13023313,0.23302202,0.14052918,0.06868872,0.32988758,0.00000000
-4.76338169,0.55281916,0.00023433,0.01718225,0.12429781,0.23439305,0.12576466,0.06859243,0.32632395,0.00000000
-4.75737869,0.54524776,0.00020635,0.01477264,0.11930436,0.23669447,0.11227171,0.06876333,0.32433236,0.00000000
-4.75137569,0.54027211,0.00018043,0.01263386,0.11514849,0.23971378,0.10004529,0.06914987,0.32364815,0.00000000
-4.74537269,0.53739811,0.00015665,0.01074893,0.11171404,0.24322445,0.08905586,0.06969495,0.32398072,0.00000000
-4.73936968,0.53610597,0.00013505,0.00909940,0.10887750,0.24699418,0.07925326,0.07033832,0.32502508,0.00000000
-4.73336668,0.53587017,0.00011564,0.00766598,0.10651261,0.25079348,0.07057073,0.07101890,0.32647361,0.00000000
-4.72736368,0.53617918,0.00009835,0.00642902,0.10449474,0.25440401,0.06292913,0.07167722,0.32802769,0.00000000
-4.72136068,0.53655387,0.00008311,0.00536904,0.10270510,0.25762649,0.05624087,0.07225769,0.32940876,0.00000000
-4.71535768,0.53656432,0.00006983,0.00446709,0.10103445,0.26028787,0.05041375,0.07271067,0.33036825,0.00000000
-4.70935468,0.53584420,0.00005838,0.00370511,0.09938645,0.26224740,0.04535442,0.07299426,0.33069630,0.00000000
-4.70335168,0.53410241,0.00004865,0.00306617,0.09768030,0.26340154,0.04097132,0.07307574,0.33022866,0.00000000
-4.69734867,0.53113145,0.00004050,0.00253468,0.09585291,0.26368731,0.03717727,0.07293263,0.32885176,0.00000000
-4.69134567,0.52681256,0.00003382,0.00209655,0.09386024,0.26308416,0.03389149,0.07255320,0.32650576,0.00000000
-4.68534267,0.52111735,0.00002851,0.00173925,0.09167814,0.26161425,0.03104109,0.07193673,0.32318546,0.00000000
-4.67933967,0.51410615,0.00002448,0.00145190,0.08930243,0.25934111,0.02856209,0.07109318,0.31893927,0.00000000
-4.67333667,0.50592335,0.00002167,0.00122528,0.08674849,0.25636691,0.02640003,0.07004252,0.31386625,0.00000000
-4.66733367,0.49678998,0.00002004,0.00105184,0.08405025,0.25282846,0.02451008,0.06881381,0.30811152,0.00000000
-4.66133067,0.48699412,0.00001959,0.00092567,0.08125882,0.24889205,0.02285690,0.06744386,0.30186031,0.00000000
-4.65532766,0.47687960,0.00002035,0.00084248,0.07844071,0.24474756,0.02141413,0.06597585,0.29533094,0.00000000
-4.64932466,0.46683367,0.00002239,0.00079956,0.07567586,0.24060200,0.02016375,0.06445779,0.28876719,0.00000000
-4.64332166,0.45727408,0.00002584,0.00079578,0.07305551,0.23667283,0.01909519,0.06294094,0.28243033,0.00000000
