energy_ev,total_up,Ga_p_up,Ga_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-6.00000000,9.92720572,1.56876513,0.00000000,3.65160609,5.17285948,3.29637486,0.00000000
-5.99399700,10.04979568,1.62699339,0.00000000,3.71835079,5.22714046,3.34188581,0.00000000
-5.98799400,10.16887488,1.68723854,0.00000000,3.78177340,5.28194479,3.38299561,0.00000000
-5.98199100,10.28361494,1.74918518,0.00000000,3.84135112,5.33706178,3.41924245,0.00000000
-5.97598799,10.39292893,1.81241239,0.00000000,3.89651596,5.39209994,3.45015463,0.00000000
-5.96998499,10.49551289,1.87639799,0.00000000,3.94666716,5.44650728,3.47526691,0.00000000
-5.96398199,10.58989242,1.94052638,0.00000000,3.99118361,5.49959570,3.49413627,0.00000000
-5.95797899,10.67447243,2.00410010,0.00000000,4.02943588,5.55056824,3.50635635,0.00000000
-5.95197599,10.74758821,2.06635484,0.00000000,4.06079794,5.59854808,3.51157005,0.00000000
-5.94597299,10.80755660,2.12647761,0.00000000,4.08465848,5.64260834,3.50948015,0.00000000
-5.93996998,10.85272597,2.18362777,0.00000000,4.10043220,5.68180187,3.49985775,0.00000000
-5.93396698,10.88152449,2.23696015,0.00000000,4.10757140,5.71519024,3.48254875,0.00000000
-5.92796398,10.89250595,2.28564981,0.00000000,4.10557803,5.74187155,3.45747839,0.00000000
-5.92196098,10.88439267,2.32891737,0.00000000,4.09401667,5.76100648,3.42465428,0.00000000
-5.91595798,10.85611525,2.36605419,0.00000000,4.07252834,5.77184226,3.38416802,0.00000000
-5.90995498,10.80684860,2.39644642,0.00000000,4.04084527,5.77373427,3.33619580,0.00000000
-5.90395198,10.73604376,2.41959685,0.00000000,3.99880623,5.76616499,3.28099811,0.00000000
-5.89794897,10.64345510,2.43514378,0.00000000,3.94637195,5.74876005,3.21891875,0.00000000
-5.89194597,10.52916207,2.44287602,0.00000000,3.88364000,5.72130122,3.15038310,0.00000000
-5.88594297,10.39358510,2.44274341,0.00000000,3.81085823,5.68373619,3.07589571,0.00000000
-5.87993997,10.23749487,2.43486225,0.00000000,3.72843602,5.63618501,2.99603723,0.00000000
-5.87393697,10.06201460,2.41951562,0.00000000,3.63695215,5.57894322,2.91146033,0.00000000
-5.86793397,9.86861496,2.39714834,0.00000000,3.53715879,5.51248169,2.82288482,0.00000000
-5.86193097,9.65910159,2.36835690,0.00000000,3.42998058,5.43744329,2.73109167,0.00000000
-5.85592796,9.43559538,2.33387486,0.00000000,3.31650861,5.35463665,2.63691592,0.00000000
-5.84992496,9.20050582,2.29455428,0.00000000,3.19798881,5.26502723,2.54123860,0.00000000
-5.84392196,8.95649832,2.25134411,0.00000000,3.07580497,5.16972608,2.44497762,0.00000000
-5.83791896,8.70645610,2.20526626,0.00000000,2.95145668,5.06997644,2.34907769,0.00000000
-5.83191596,8.45343787,2.15739065,0.00000000,2.82653271,4.96713881,2.25449964,0.00000000
-5.82591296,8.20063224,2.10880980,0.00000000,2.70268076,4.86267445,2.16220908,0.00000000
-5.81990995,7.95131006,2.06061429,0.00000000,2.58157460,4.75812772,2.07316482,0.00000000
-5.81390695,7.70877565,2.01386949,0.00000000,2.46487959,4.65510741,1.98830708,0.00000000
-5.80790395,7.47631788,1.96959452,0.00000000,2.35421787,4.55526704,1.90854573,0.00000000
-5.80190095,7.25716180,1.92874376,0.00000000,2.25113433,4.46028432,1.83474882,0.00000000
-5.79589795,7.05442159,1.89219131,0.00000000,2.15706439,4.37183968,1.76773126,0.00000000
-5.78989495,6.87105511,1.86071850,0.00000000,2.07330452,4.29159383,1.70824398,0.00000000
-5.78389195,6.70982057,1.83500445,0.00000000,2.00098633,4.22116450,1.65696356,0.00000000
-5.77788894,6.57323551,1.81561954,0.00000000,1.94105473,4.16210233,1.61448221,0.00000000
-5.77188594,6.46353834,1.80302160,0.00000000,1.89425052,4.11586613,1.58129848,0.00000000
-5.76588294,6.38265277,1.79755445,0.00000000,1.86109769,4.08379782,1.55780843,0.00000000
-5.75987994,6.33215541,1.79944840,0.00000000,1.84189532,4.06709748,1.54429762,0.00000000
-5.75387694,6.31324699,1.80882258,0.00000000,1.83671412,4.06679901,1.54093393,0.00000000
-5.74787394,6.32672778,1.82568847,0.00000000,1.84539720,4.08374715,1.54776144,0.00000000
