energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-6.00000000,5.22250998,0.02928934,0.38161487,0.57855065,0.32078582,1.87695120,2.09932349,0.03236635,2.33578129
-5.99399700,5.23875328,0.02912392,0.38059890,0.57097096,0.32161493,1.87570630,2.11774826,0.03288321,2.33135252
-5.98799400,5.25199019,0.02894880,0.37995562,0.56246207,0.32204882,1.87157186,2.13646297,0.03349901,2.32419119
-5.98199100,5.26319706,0.02877920,0.37977740,0.55326772,0.32211934,1.86474943,2.15583302,0.03422263,2.31480081
-5.97598799,5.27353544,0.02862988,0.38016466,0.54365515,0.32187929,1.85554874,2.17625792,0.03506187,2.30379666
-5.96998499,5.28429794,0.02851458,0.38122033,0.53390663,0.32140058,1.84437515,2.19814781,0.03602283,2.29188214
-5.96398199,5.29684972,0.02844562,0.38304423,0.52431080,0.32077163,1.83171455,2.22189936,0.03710943,2.27982228
-5.95797899,5.31256782,0.02843348,0.38572774,0.51515400,0.32009415,1.81811603,2.24787228,0.03832295,2.26841526
-5.95197599,5.33278079,0.02848654,0.38934874,0.50671192,0.31947930,1.80417309,2.27636743,0.03966168,2.25846309
-5.94597299,5.35871073,0.02861084,0.39396737,0.49924173,0.31904342,1.79050384,2.30760742,0.04112061,2.25074227
-5.93996998,5.39141978,0.02881005,0.39962236,0.49297495,0.31890343,1.77773076,2.34172053,0.04269133,2.24597550
-5.93396698,5.43176292,0.02908541,0.40632844,0.48811102,0.31917212,1.76646071,2.37872869,0.04436195,2.24480534
-5.92796398,5.48034850,0.02943581,0.41407451,0.48481195,0.31995341,1.75726551,2.41853966,0.04611717,2.24777060
-5.92196098,5.53750755,0.02985797,0.42282301,0.48319795,0.32133790,1.75066368,2.46094393,0.04793851,2.25528610
-5.91595798,5.60327290,0.03034660,0.43251008,0.48334414,0.32339861,1.74710375,2.50561615,0.04980455,2.26762659
-5.90995498,5.67736818,0.03089469,0.44304681,0.48527857,0.32618742,1.74694955,2.55212090,0.05169138,2.28491499
-5.90395198,5.75920713,0.03149374,0.45432117,0.48898132,0.32973211,1.75046772,2.59992246,0.05357305,2.30711547
-5.89794897,5.84790270,0.03213407,0.46620082,0.49438488,0.33403412,1.75781790,2.64839816,0.05542217,2.33403142
-5.89194597,5.94228561,0.03280511,0.47853637,0.50137579,0.33906738,1.76904571,2.69685442,0.05721047,2.36530841
-5.88594297,6.04093155,0.03349564,0.49116525,0.50979740,0.34477796,1.78407884,2.74454514,0.05890950,2.40044188
-5.87993997,6.14219612,0.03419407,0.50391569,0.51945383,0.35108481,1.80272638,2.79069145,0.06049127,2.43878951
-5.87393697,6.24425643,0.03488865,0.51661106,0.53011504,0.35788149,1.82468149,2.83450230,0.06192892,2.47958780
-5.86793397,6.34515826,0.03556768,0.52907413,0.54152274,0.36503892,1.84952751,2.87519518,0.06319737,2.52197239
-5.86193097,6.44286744,0.03621968,0.54113126,0.55339731,0.37240896,1.87674750,2.91201647,0.06427396,2.56500167
-5.85592796,6.53532435,0.03683357,0.55261643,0.56544528,0.37982885,1.90573705,2.94426076,0.06513894,2.60768298
-5.84992496,6.62050004,0.03739879,0.56337510,0.57736736,0.38712630,1.93582027,2.97128896,0.06577603,2.64900072
-5.84392196,6.69645281,0.03790544,0.57326760,0.58886679,0.39412510,1.96626859,2.99254472,0.06617280,2.68794562
-5.83791896,6.76138386,0.03834443,0.58217231,0.59965773,0.40065095,1.99632202,3.00756890,0.06632103,2.72354445
-5.83191596,6.81369063,0.03870761,0.58998842,0.60947347,0.40653751,2.02521235,3.01601202,0.06621689,2.75488919
-5.82591296,6.85201650,0.03898789,0.59663828,0.61807421,0.41163227,2.05218759,3.01764434,0.06586115,2.78116502
-5.81990995,6.87529556,0.03917940,0.60206933,0.62525428,0.41580212,2.07653703,3.01236366,0.06525921,2.80167620
-5.81390695,6.88279106,0.03927768,0.60625556,0.63084832,0.41893838,2.09761600,3.00020050,0.06442101,2.81586900
-5.80790395,6.87412631,0.03927976,0.60919856,0.63473642,0.42096121,2.11486948,2.98132063,0.06336092,2.82335114
-5.80190095,6.84930696,0.03918438,0.61092796,0.63684801,0.42182303,2.12785368,2.95602493,0.06209751,2.82390679
-5.79589795,6.80873353,0.03899209,0.61150143,0.63716424,0.42151101,2.13625466,2.92474628,0.06065321,2.81750692
-5.78989495,6.75320360,0.03870537,0.61100400,0.63571886,0.42004849,2.13990312,2.88804370,0.05905393,2.80431423
-5.78389195,6.68390297,0.03832873,0.60954677,0.63259753,0.41749514,2.13878475,2.84659337,0.05732859,2.78468269
-5.77788894,6.60238570,0.03786873,0.60726497,0.62793551,0.41394608,2.13304532,2.80117692,0.05550861,2.75915140
-5.77188594,6.51054324,0.03733403,0.60431532,0.62191386,0.40952971,2.12299035,2.75266690,0.05362738,2.72843299
-5.76588294,6.41056305,0.03673527,0.60087273,0.61475422,0.40440456,2.10907891,2.70200972,0.05171961,2.69339672
-5.75987994,6.30487789,0.03608501,0.59712628,0.60671232,0.39875511,2.09191186,2.65020639,0.04982074,2.65504686
-5.75387694,6.19610683,0.03539754,0.59327467,0.59807048,0.39278680,2.07221447,2.59829153,0.04796634,2.61449692
-5.74787394,6.08698992,0.03468867,0.58952110,0.58912925,0.38672030,2.05081432,2.54731106,0.04619143,2.57294047
-5.74187094,5.98031821,0.03397541,0.58606779,0.58019851,0.38078534,2.02861486,2.49829933,0.04452992,2.53161955
-5.73586793,5.87886145,0.03327569,0.58311020,0.57158835,0.37521420,2.00656583,2.45225616,0.04301399,2.49179156
-5.72986493,5.78529561,0.03260796,0.58083125,0.56359985,0.37023516,1.98563147,2.41012461,0.04167353,2.45469564
-5.72386193,5.70213249,0.03199080,0.57939559,0.55651627,0.36606600,1.96675782,2.37276999,0.04053562,2.42151957
-5.71785893,5.63165364,0.03144249,0.57894422,0.55059472,0.36290781,1.95084018,2.34096088,0.03962406,2.39336820
-5.71185593,5.57585048,0.03098060,0.57958961,0.54605864,0.36093935,1.93869215,2.31535246,0.03895893,2.37123419
-5.70585293,5.53637249,0.03062154,0.58141158,0.54309132,0.36031199,1.93101721,2.29647271,0.03855622,2.35597193
-5.69984992,5.51448468,0.03038017,0.58445395,0.54183057,0.36114543,1.92838400,2.28471180,0.03842753,2.34827531
-5.69384692,5.51103565,0.03026937,0.58872232,0.54236475,0.36352433,1.93120617,2.28031467,0.03857981,2.34865972
-5.68784392,5.52643665,0.03029970,0.59418289,0.54473026,0.36749595,1.93972737,2.28337702,0.03901520,2.35744881
-5.68184092,5.56065213,0.03047910,0.60076252,0.54891046,0.37306874,1.95401199,2.29384448,0.03973094,2.37476616
-5.67583792,5.61320159,0.03081256,0.60834994,0.55483615,0.38021202,1.97394177,2.31151495,0.04071933,2.40053192
-5.66983492,5.68317252,0.03130198,0.61679815,0.56238751,0.38885669,1.99921834,2.33604378,0.04196778,2.43446443
-5.66383192,5.76924361,0.03194596,0.62592798,0.57139745,0.39889700,2.02937154,2.36695150,0.04345902,2.47608663
-5.65782891,5.86971754,0.03273980,0.63553258,0.58165634,0.41019318,2.06377296,2.40363394,0.04517130,2.52473716
-5.65182591,5.98256225,0.03367543,0.64538279,0.59291784,0.42257503,2.10165432,2.44537439,0.04707873,2.57958561
-5.64582291,6.10545956,0.03474157,0.65523319,0.60490579,0.43584622,2.14212989,2.49135749,0.04915177,2.63965179
-5.63981991,6.23586007,0.03592390,0.66482869,0.61732195,0.44978934,2.18422215,2.54068480,0.05135769,2.70382843
-5.63381691,6.37104295,0.03720530,0.67391134,0.62985432,0.46417140,2.22688982,2.59239178,0.05366125,2.77090695
-5.62781391,6.50817939,0.03856627,0.68222730,0.64218585,0.47874970,2.26905749,2.64546600,0.05602539,2.83960561
-5.62181091,6.64439850,0.03998535,0.68953364,0.65400331,0.49327803,2.30964572,2.69886654,0.05841202,2.90859971
-5.61580790,6.77685429,0.04143969,0.69560493,0.66500604,0.50751285,2.34760094,2.75154440,0.06078283,2.97655301
-5.60980490,6.90279240,0.04290561,0.70023920,0.67491442,0.52121942,2.38192429,2.80246370,0.06310021,3.04214978
-5.60380190,7.01961530,0.04435930,0.70326343,0.68347767,0.53417766,2.41169858,2.85062343,0.06532812,3.10412682
-5.59779890,7.12494443,0.04577752,0.70453818,0.69048095,0.54618766,2.43611275,2.89507957,0.06743300,3.16130461
-5.59179590,7.21667808,0.04713826,0.70396139,0.69575139,0.55707456,2.45448327,2.93496698,0.06938459,3.21261685
-5.58579290,7.29304337,0.04842149,0.70147119,0.69916307,0.56669281,2.46627200,2.96952060,0.07115676,3.25713760
-5.57978989,7.35264115,0.04960982,0.69704781,0.70064055,0.57492966,2.47110006,2.99809553,0.07272817,3.29410518
-5.57378689,7.39448226,0.05068904,0.69071438,0.70016120,0.58170764,2.46875750,3.02018503,0.07408287,3.32294215
-5.56778389,7.41801403,0.05164868,0.68253676,0.69775587,0.58698622,2.45920868,3.03543596,0.07521073,3.34327058
-5.56178089,7.42313595,0.05248234,0.67262243,0.69350827,0.59076242,2.44259306,3.04366078,0.07610772,3.35492207
-5.55577789,7.41020355,0.05318794,0.66111839,0.68755273,0.59307034,2.41922174,3.04484549,0.07677597,3.35794206
-5.54977489,7.38001996,0.05376779,0.64820822,0.68007072,0.59397976,2.38956956,3.03915289,0.07722367,3.35258807
-5.54377189,7.33381499,0.05422849,0.63410835,0.67128590,0.59359376,2.35426333,3.02692060,0.07746481,3.33932172
-5.53776888,7.27321181,0.05458067,0.61906370,0.66145810,0.59204541,2.31406624,3.00865369,0.07751865,3.31879471
-5.53176588,7.20018175,0.05483855,0.60334269,0.65087631,0.58949369,2.26985903,2.98501168,0.07740908,3.29182895
-5.52576288,7.11698852,0.05501931,0.58723185,0.63985066,0.58611866,2.22261836,2.95679021,0.07716377,3.25939138
-5.51975988,7.02612301,0.05514242,0.57103006,0.62870398,0.58211620,2.17339298,2.92489766,0.07681327,3.22256427
-5.51375688,6.93023075,0.05522878,0.55504263,0.61776275,0.57769220,2.12327829,2.89032751,0.07638990,3.18251179
-5.50775388,6.83203418,0.05529979,0.53957529,0.60734802,0.57305660,2.07339000,2.85412723,0.07592664,3.14044404
-5.50175088,6.73425224,0.05537645,0.52492822,0.59776621,0.56841737,2.02483759,2.81736487,0.07545603,3.09757971
-5.49574787,6.63951999,0.05547843,0.51139036,0.58930036,0.56397451,1.97869827,2.78109460,0.07500897,3.05510862
-5.48974487,6.55031094,0.05562316,0.49923388,0.58220180,0.55991444,1.93599215,2.74632243,0.07461372,3.01415547
-5.48374187,6.46886490,0.05582508,0.48870920,0.57668263,0.55640471,1.89765924,2.71397364,0.07429488,2.97574612
-5.47773887,6.39712382,0.05609495,0.48004048,0.57290915,0.55358937,1.86453899,2.68486304,0.07407255,2.94077749
-5.47173587,6.33667797,0.05643936,0.47342173,0.57099654,0.55158507,1.83735274,2.65966950,0.07396167,2.90999230
-5.46573287,6.28872426,0.05686041,0.46901365,0.57100490,0.55047791,1.81668963,2.63891556,0.07397150,2.88395934
-5.45972986,6.25403823,0.05735555,0.46694122,0.57293681,0.55032135,1.80299633,2.62295307,0.07410534,2.86306014
-5.45372686,6.23296057,0.05791770,0.46729212,0.57673659,0.55113504,1.79657060,2.61195539,0.07436045,2.84748229
-5.44772386,6.22539850,0.05853546,0.47011598,0.58229133,0.55290465,1.79755893,2.60591632,0.07472820,2.83721964
-5.44172086,6.23084183,0.05919360,0.47542447,0.58943363,0.55558287,1.80595816,2.60465586,0.07519437,2.83207932
-5.43571786,6.24839271,0.05987362,0.48319223,0.59794616,0.55909129,1.82162083,2.60783222,0.07573974,2.83169498
-5.42971486,6.27680793,0.06055454,0.49335858,0.60756786,0.56332334,1.84426399,2.61495977,0.07634079,2.83554595
-5.42371186,6.31455178,0.06121369,0.50582987,0.61800163,0.56814800,1.87348112,2.62543165,0.07697055,2.84298112
-5.41770885,6.35985719,0.06182765,0.52048250,0.62892337,0.57341432,1.90875661,2.63854644,0.07759958,2.85324678
-5.41170585,6.41079286,0.06237311,0.53716640,0.63999200,0.57895652,1.94948222,2.65353717,0.07819704,2.86551718
-5.40570285,6.46533339,0.06282780,0.55570881,0.65086024,0.58459952,1.99497504,2.66960186,0.07873178,2.87892640
-5.39969985,6.52142984,0.06317130,0.57591825,0.66118561,0.59016468,2.04449617,2.68593385,0.07917341,2.89260065
-5.39369685,6.57707794,0.06338579,0.59758856,0.67064154,0.59547563,2.09726973,2.70175092,0.07949342,2.90568931
-5.38769385,6.63038139,0.06345669,0.62050269,0.67892784,0.60036391,2.15250141,2.71632194,0.07966608,2.91739394
-5.38169085,6.67960805,0.06337310,0.64443635,0.68578038,0.60467429,2.20939618,2.72899000,0.07966939,2.92699396
-5.37568784,6.72323719,0.06312815,0.66916110,0.69097954,0.60826960,2.26717471,2.73919124,0.07948575,2.93386832
-5.36968484,6.75999624,0.06271917,0.69444699,0.69435701,0.61103478,2.32508798,2.74646880,0.07910253,2.93751243
-5.36368184,6.78888627,0.06214762,0.72006465,0.69580076,0.61288023,2.38243005,2.75048163,0.07851246,2.93754995
-5.35767884,6.80919579,0.06141905,0.74578676,0.69525802,0.61374417,2.43854852,2.75100790,0.07771381,2.93373914
-5.35167584,6.82050294,0.06054269,0.77138894,0.69273599,0.61359409,2.49285279,2.74794348,0.07671034,2.92597407
-5.34567284,6.82266680,0.05953110,0.79665019,0.68830047,0.61242712,2.54482006,2.74129564,0.07551113,2.91428056
-5.33966983,6.81580893,0.05839966,0.82135298,0.68207237,0.61026948,2.59399908,2.73117290,0.07413012,2.89880767
-5.33366683,6.80028652,0.05716597,0.84528307,0.67422230,0.60717499,2.64001186,2.71777146,0.07258564,2.87981510
-5.32766383,6.77665910,0.05584928,0.86822937,0.66496348,0.60322267,2.68255348,2.70135951,0.07089962,2.85765742
-5.32166083,6.74565058,0.05446979,0.88998391,0.65454333,0.59851366,2.72139029,2.68226006,0.06909687,2.83276582
-5.31565783,6.70810872,0.05304813,0.91034218,0.64323410,0.59316753,2.75635667,2.66083341,0.06720418,2.80562839
-5.30965483,6.66496407,0.05160472,0.92910396,0.63132293,0.58731811,2.78735067,2.63746015,0.06524942,2.77676968
-5.30365183,6.61719020,0.05015929,0.94607477,0.61910175,0.58110905,2.81432871,2.61252546,0.06326065,2.74673052
-5.29764882,6.56576677,0.04873047,0.96106807,0.60685749,0.57468931,2.83729967,2.58640542,0.06126528,2.71604873
-5.29164582,6.51164688,0.04733536,0.97390817,0.59486288,0.56820861,2.85631849,2.55945573,0.05928925,2.68524146
-5.28564282,6.45572968,0.04598935,0.98443372,0.58336830,0.56181312,2.87147949,2.53200325,0.05735639,2.65478974
-5.27963982,6.39883872,0.04470593,0.99250190,0.57259476,0.55564146,2.88290959,2.50434040,0.05548779,2.62512550
-5.27363682,6.34170642,0.04349658,0.99799285,0.56272847,0.54982111,2.89076154,2.47672233,0.05370146,2.59662145
-5.26763382,6.28496452,0.04237083,1.00081426,0.55391682,0.54446541,2.89520726,2.44936661,0.05201194,2.56958396
-5.26163082,6.22914005,0.04133629,1.00090584,0.54626616,0.53967106,2.89643140,2.42245512,0.05043024,2.54424877
-5.25562781,6.17465624,0.04039880,0.99824332,0.53984097,0.53551626,2.89462525,2.39613759,0.04896380,2.52077968
-5.24962481,6.12183742,0.03956265,0.99284172,0.53466472,0.53205953,2.88998100,2.37053626,0.04761663,2.49926968
-5.24362181,6.07091716,0.03883069,0.98475760,0.53072196,0.52933908,2.88268652,2.34575117,0.04638952,2.47974459
-5.23761881,6.02204853,0.03820468,0.97409014,0.52796163,0.52737282,2.87292074,2.32186546,0.04528042,2.46216852
-5.23161581,5.97531558,0.03768540,0.96098077,0.52630133,0.52615887,2.86084968,2.29895036,0.04428481,2.44645104
-5.22561281,5.93074535,0.03727293,0.94561136,0.52563227,0.52567657,2.84662337,2.27706938,0.04339619,2.43245553
-5.21960980,5.88831945,0.03696683,0.92820089,0.52582471,0.52588790,2.83037356,2.25628149,0.04260651,2.42000830
-5.21360680,5.84798492,0.03676630,0.90900080,0.52673359,0.52673918,2.81221246,2.23664321,0.04190672,2.40890815
-5.20760380,5.80966377,0.03667027,0.88828899,0.52820422,0.52816308,2.79223249,2.21820942,0.04128720,2.39893598
-5.20160080,5.77326103,0.03667755,0.86636295,0.53007777,0.53008079,2.77050704,2.20103314,0.04073822,2.38986405
-5.19559780,5.73867122,0.03678684,0.84353202,0.53219635,0.53240419,2.74709232,2.18516430,0.04025031,2.38146471
-5.18959480,5.70578322,0.03699673,0.82010941,0.53440764,0.53503821,2.72203006,2.17064774,0.03981461,2.37351814
-5.18359180,5.67448355,0.03730569,0.79640407,0.53656886,0.53788298,2.69535105,2.15752071,0.03942312,2.36581911
-5.17758879,5.64465822,0.03771199,0.77271285,0.53855010,0.54083605,2.66707926,2.14581004,0.03906892,2.35818228
-5.17158579,5.61619336,0.03821359,0.74931336,0.54023684,0.54379435,2.63723640,2.13552928,0.03874624,2.35044625
-5.16558279,5.58897463,0.03880807,0.72645760,0.54153178,0.54665611,2.60584655,2.12667598,0.03845055,2.34247595
-5.15957979,5.56288568,0.03949243,0.70436671,0.54235588,0.54932252,2.57294066,2.11922913,0.03817850,2.33416362
-5.15357679,5.53780575,0.04026298,0.68322699,0.54264862,0.55169923,2.53856062,2.11314716,0.03792785,2.32542819
-5.14757379,5.51360655,0.04111515,0.66318725,0.54236765,0.55369770,2.50276260,2.10836619,0.03769735,2.31621333
-5.14157079,5.49014857,0.04204341,0.64435744,0.54148782,0.55523632,2.46561959,2.10479882,0.03748651,2.30648429
-5.13556778,5.46727700,0.04304103,0.62680872,0.53999956,0.55624139,2.42722275,2.10233337,0.03729540,2.29622363
-5.12956478,5.44481751,0.04410005,0.61057456,0.53790696,0.55664790,2.38768175,2.10083343,0.03712445,2.28542631
-5.12356178,5.42257214,0.04521117,0.59565307,0.53522542,0.55640027,2.34712385,2.10013800,0.03697415,2.27409430
-5.11755878,5.40031557,0.04636367,0.58201014,0.53197905,0.55545282,2.30569203,2.10006185,0.03684485,2.26223109
-5.11155578,5.37779221,0.04754546,0.56958326,0.52819806,0.55377026,2.26354207,2.10039643,0.03673651,2.24983656
-5.10555278,5.35471445,0.04874309,0.55828595,0.52391608,0.55132802,2.22083902,2.10091122,0.03664853,2.23690238
-5.09954977,5.33076253,0.04994189,0.54801241,0.51916764,0.54811244,2.17775320,2.10135567,0.03657959,2.22340841
-5.09354677,5.30558625,0.05112613,0.53864242,0.51398593,0.54412097,2.13445606,2.10146176,0.03652756,2.20932031
-5.08754377,5.27880905,0.05227925,0.53004608,0.50840090,0.53936217,2.09111611,2.10094733,0.03648941,2.19458861
-5.08154077,5.25003446,0.05338417,0.52208859,0.50243780,0.53385561,2.04789534,2.09952025,0.03646122,2.17914926
-5.07553777,5.21885509,0.05442361,0.51463458,0.49611625,0.52763174,2.00494626,2.09688349,0.03643828,2.16292588
-5.06953477,5.18486414,0.05538048,0.50755224,0.48944985,0.52073150,1.96240971,2.09274111,0.03641513,2.14583338
-5.06353177,5.14766901,0.05623832,0.50071694,0.48244642,0.51320585,1.92041364,2.08680515,0.03638575,2.12778304
-5.05752876,5.10690679,0.05698168,0.49401441,0.47510866,0.50511518,1.87907275,2.07880329,0.03634374,2.10868859
-5.05152576,5.06226084,0.05759659,0.48734343,0.46743549,0.49652842,1.83848912,2.06848714,0.03628254,2.08847302
-5.04552276,5.01347796,0.05807089,0.48061802,0.45942368,0.48752220,1.79875355,2.05564093,0.03619564,2.06707572
-5.03951976,4.96038510,0.05839463,0.47376903,0.45106988,0.47817961,1.75994745,2.04009025,0.03607684,2.04445956
-5.03351676,4.90290498,0.05856035,0.46674531,0.44237286,0.46858906,1.72214526,2.02171056,0.03592046,2.02061731
-5.02751376,4.84106956,0.05856325,0.45951432,0.43333583,0.45884286,1.68541688,2.00043505,0.03572157,1.99557723
-5.02151076,4.77503075,0.05840138,0.45206221,0.42396870,0.44903579,1.64983020,1.97626152,0.03547612,1.96940726
-5.01550775,4.70506756,0.05807561,0.44439354,0.41429020,0.43926367,1.61545324,1.94925785,0.03518113,1.94221762
-5.00950475,4.63158926,0.05758959,0.43653050,0.40432969,0.42962186,1.58235601,1.91956583,0.03483479,1.91416163
-5.00350175,4.55513414,0.05694959,0.42851177,0.39412855,0.42020392,1.55061182,1.88740292,0.03443650,1.88543465
-4.99749875,4.47636391,0.05616428,0.42039110,0.38374118,0.41110025,1.52029802,1.85306197,0.03398689,1.85627109
-4.99149575,4.39605364,0.05524438,0.41223554,0.37323538,0.40239701,1.49149622,1.81690856,0.03348782,1.82693975
-4.98549275,4.31507782,0.05420235,0.40412357,0.36269227,0.39417514,1.46429206,1.77937603,0.03294230,1.79773759
-4.97948974,4.23439272,0.05305195,0.39614301,0.35220562,0.38650961,1.43877453,1.74095833,0.03235443,1.76898223
-4.97348674,4.15501594,0.05180788,0.38838887,0.34188063,0.37946889,1.41503505,1.70220075,0.03172926,1.74100364
-4.96748374,4.07800372,0.05048537,0.38096119,0.33183231,0.37311467,1.39316636,1.66368874,0.03107268,1.71413514
-4.96148074,4.00442681,0.04909977,0.37396286,0.32218336,0.36750169,1.37326137,1.62603524,0.03039128,1.68870439
-4.95547774,3.93534569,0.04766629,0.36749755,0.31306174,0.36267782,1.35541198,1.58986673,0.02969219,1.66502447
-4.94947474,3.87178576,0.04619967,0.36166763,0.30459793,0.35868421,1.33970800,1.55580848,0.02898296,1.64338546
-4.94347174,3.81471328,0.04471397,0.35657219,0.29692197,0.35555551,1.32623599,1.52446937,0.02827136,1.62404678
-4.93746873,3.76501244,0.04322242,0.35230517,0.29016033,0.35332003,1.31507810,1.49642661,0.02756530,1.60723043
-4.93146573,3.72346407,0.04173734,0.34895346,0.28443277,0.35199991,1.30631070,1.47221093,0.02687259,1.59311527
-4.92546273,3.69072624,0.04027003,0.34659503,0.27984907,0.35161104,1.30000274,1.45229243,0.02620088,1.58183240
-4.91945973,3.66731705,0.03883084,0.34529712,0.27650588,0.35216284,1.29621354,1.43706764,0.02555744,1.57346152
-4.91345673,3.65359962,0.03742915,0.34511429,0.27448355,0.35365780,1.29499008,1.42684790,0.02494907,1.56802843
-4.90745373,3.64976948,0.03607345,0.34608656,0.27384322,0.35609071,1.29636348,1.42184960,0.02438187,1.56550336
-4.90145073,3.65584443,0.03477136,0.34823742,0.27462400,0.35944766,1.30034469,1.42218627,0.02386114,1.56580018
-4.89544772,3.67165695,0.03352970,0.35157193,0.27684057,0.36370482,1.30691948,1.42786300,0.02339123,1.56877640
-4.88944472,3.69684934,0.03235452,0.35607486,0.28048095,0.36882700,1.31604275,1.43877307,0.02297535,1.57423386
-4.88344172,3.73087184,0.03125108,0.36170901,0.28550493,0.37476622,1.32763244,1.45469725,0.02261549,1.58192009
-4.87743872,3.77298395,0.03022390,0.36841379,0.29184291,0.38146019,1.34156332,1.47530552,0.02231225,1.59153044
-4.87143572,3.82225933,0.02927663,0.37610428,0.29939544,0.38883112,1.35766106,1.50016150,0.02206481,1.60271096
-4.86543272,3.87759467,0.02841203,0.38467077,0.30803352,0.39678465,1.37569712,1.52872943,0.02187082,1.61506216
-4.85942971,3.93772281,0.02763188,0.39397907,0.31759973,0.40520942,1.39538491,1.56038370,0.02172643,1.62814378
-4.85342671,4.00123058,0.02693685,0.40387167,0.32791030,0.41397715,1.41637771,1.59442074,0.02162630,1.64148066
-4.84742371,4.06658135,0.02632643,0.41416979,0.33875811,0.42294347,1.43826892,1.63007306,0.02156368,1.65456989
-4.84142071,4.13214253,0.02579883,0.42467659,0.34991663,0.43194959,1.46059500,1.66652532,0.02153057,1.66688922
-4.83541771,4.19621779,0.02535090,0.43518126,0.36114484,0.44082483,1.48284129,1.70293185,0.02151792,1.67790680
-4.82941471,4.25708355,0.02497811,0.44546427,0.37219293,0.44939008,1.50445102,1.73843550,0.02151584,1.68709220
-4.82341171,4.31302920,0.02467458,0.45530342,0.38280872,0.45746205,1.52483727,1.77218711,0.02151389,1.69392853
-4.81740870,4.36239994,0.02443309,0.46448064,0.39274458,0.46485829,1.54339784,1.80336533,0.02150144,1.69792535
-4.81140570,4.40364116,0.02424522,0.47278924,0.40176459,0.47140278,1.55953235,1.83119610,0.02146795,1.69863218
-4.80540270,4.43534279,0.02410151,0.48004141,0.40965175,0.47693194,1.57266119,1.85497130,0.02140339,1.69565203
-4.79939970,4.45628218,0.02399167,0.48607543,0.41621485,0.48130065,1.58224541,1.87406600,0.02129851,1.68865450
-4.79339670,4.46546362,0.02390486,0.49076247,0.42129473,0.48438826,1.58780663,1.88795379,0.02114521,1.67738791
-4.78739370,4.46215290,0.02382996,0.49401242,0.42476970,0.48610406,1.58894621,1.89621963,0.02093681,1.66168989
-4.78139070,4.44590525,0.02375590,0.49577853,0.42655974,0.48639211,1.58536244,1.89856987,0.02066831,1.64149593
-4.77538769,4.41658526,0.02367202,0.49606044,0.42662932,0.48523497,1.57686513,1.89483908,0.02033652,1.61684527
-4.76938469,4.37437768,0.02356836,0.49490557,0.42498863,0.48265635,1.56338655,1.88499333,0.01994025,1.58788398
-4.76338169,4.31978824,0.02343600,0.49240846,0.42169324,0.47872232,1.54498824,1.86912994,0.01948027,1.55486467
-4.75737869,4.25363426,0.02326734,0.48870830,0.41684196,0.47354106,1.52186323,1.84747361,0.01895937,1.51814298
-4.75137569,4.17702517,0.02305632,0.48398441,0.41057315,0.46726108,1.49433336,1.82036905,0.01838220,1.47817065
-4.74537269,4.09133358,0.02279865,0.47845016,0.40305964,0.46006805,1.46284196,1.78827046,0.01775515,1.43548553
-4.73936968,3.99815792,0.02249189,0.47234535,0.39450223,0.45218027,1.42794194,1.75172808,0.01708614,1.39069877
-4.73336668,3.89927826,0.02213553,0.46592745,0.38512246,0.44384301,1.39028003,1.71137252,0.01638432,1.34447978
-4.72736368,3.79660703,0.02173101,0.45946228,0.37515466,0.43532196,1.35057776,1.66789730,0.01565988,1.29753942
-4.72136068,3.69213678,0.02128156,0.45321436,0.36483779,0.42689614,1.30961012,1.62204026,0.01492364,1.25061228
-4.71535768,3.58788714,0.02079219,0.44743759,0.35440748,0.41885047,1.26818284,1.57456465,0.01418683,1.20443856
-4.70935468,3.48585307,0.02026938,0.44236661,0.34408860,0.41146847,1.22710928,1.52624051,0.01346074,1.15974652
-4.70335168,3.38795671,0.01972095,0.43820927,0.33408869,0.40502518,1.18718801,1.47782693,0.01275647,1.11723590
-4.69734867,3.29600426,0.01915576,0.43514065,0.32459259,0.39978081,1.14918188,1.43005606,0.01208463,1.07756313
-4.69134567,3.21164978,0.01858342,0.43329875,0.31575848,0.39597517,1.11379943,1.38361908,0.01145518,1.04132865
-4.68534267,3.13636668,0.01801404,0.43278207,0.30771541,0.39382310,1.08167920,1.33915478,0.01087720,1.00906688
-4.67933967,3.07142773,0.01745794,0.43364918,0.30056246,0.39351097,1.05337753,1.29724092,0.01035875,0.98123877
-4.67333667,3.01789363,0.01692537,0.43592013,0.29436953,0.39519436,1.02935982,1.25838852,0.00990681,0.95822723
-4.66733367,2.97660988,0.01642631,0.43957951,0.28917948,0.39899678,1.00999550,1.22303908,0.00952715,0.94033522
-4.66133067,2.94821125,0.01597026,0.44458102,0.28501163,0.40500939,0.99555654,1.19156459,0.00922439,0.92778631
-4.65532766,2.93313280,0.01556605,0.45085308,0.28186619,0.41329169,0.98621896,1.16427008,0.00900191,0.92072731
-4.64932466,2.93162611,0.01522173,0.45830521,0.27972946,0.42387278,0.98206726,1.14139814,0.00886196,0.91923269
-4.64332166,2.94377921,0.01494449,0.46683471,0.27857932,0.43675332,0.98310096,1.12313528,0.00880568,0.92331025
-4.63731866,2.96953878,0.01474059,0.47633319,0.27839085,0.45190775,0.98924279,1.10961918,0.00883318,0.93290753
