energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up
-4.30115058,2.83416137,0.33892272,2.19771835,0.01502429,0.02599338,0.06212205,0.42030125
-4.29514757,2.79264818,0.32645006,2.17998884,0.01456722,0.02634650,0.05865016,0.40558880
-4.28914457,2.75912525,0.31453737,2.16964355,0.01413418,0.02683815,0.05543781,0.39109284
-4.28314157,2.73428502,0.30328680,2.16717718,0.01372336,0.02746563,0.05251942,0.37693098
-4.27713857,2.71862219,0.29278476,2.17291569,0.01333269,0.02822262,0.04992356,0.36320546
-4.27113557,2.71243092,0.28310188,2.18701406,0.01296007,0.02909939,0.04767281,0.35000283
-4.26513257,2.71580457,0.27429310,2.20945625,0.01260347,0.03008302,0.04578359,0.33739375
-4.25912956,2.72863761,0.26639756,2.24005701,0.01226113,0.03115776,0.04426607,0.32543296
-4.25312656,2.75062985,0.25943860,2.27846574,0.01193159,0.03230540,0.04312407,0.31415948
-4.24712356,2.78129292,0.25342369,2.32417235,0.01161375,0.03350578,0.04235497,0.30359682
-4.24112056,2.81995941,0.24834428,2.37651548,0.01130688,0.03473719,0.04194965,0.29375349
-4.23511756,2.86579483,0.24417578,2.43469309,0.01101060,0.03597699,0.04189252,0.28462370
-4.22911456,2.91781257,0.24087770,2.49777586,0.01072474,0.03720207,0.04216159,0.27618828
-4.22311156,2.97489229,0.23839385,2.56472335,0.01044936,0.03838945,0.04272869,0.26841586
-4.21710855,3.03580145,0.23665301,2.63440311,0.01018452,0.03951677,0.04355971,0.26126432
-4.21110555,3.09922028,0.23556974,2.70561261,0.00993029,0.04056284,0.04461514,0.25468246
-4.20510255,3.16376951,0.23504578,2.77710361,0.00968657,0.04150808,0.04585070,0.24861187
-4.19909955,3.22804067,0.23497170,2.84760873,0.00945302,0.04233497,0.04721807,0.24298904
-4.19309655,3.29062800,0.23522909,2.91586940,0.00922904,0.04302843,0.04866597,0.23774745
-4.18709355,3.35016134,0.23569305,2.98066451,0.00901369,0.04357610,0.05014120,0.23281981
-4.18109055,3.40533872,0.23623512,3.04083890,0.00880571,0.04396864,0.05158997,0.22814013
-4.17508754,3.45495781,0.23672641,3.09533062,0.00860356,0.04419984,0.05295919,0.22364579
-4.16908454,3.49794491,0.23704089,3.14319609,0.00840546,0.04426676,0.05419793,0.21927933
-4.16308154,3.53338048,0.23705873,3.18363206,0.00820949,0.04416973,0.05525879,0.21498998
-4.15707854,3.56052024,0.23666966,3.21599371,0.00801370,0.04391236,0.05609922,0.21073494
-4.15107554,3.57881099,0.23577599,3.23980795,0.00781618,0.04350136,0.05668281,0.20648025
-4.14507254,3.58790050,0.23429539,3.25478154,0.00761527,0.04294642,0.05698028,0.20220132
-4.13906953,3.58764122,0.23216325,3.26080367,0.00740957,0.04225998,0.05697039,0.19788309
-4.13306653,3.57808753,0.22933448,3.25794284,0.00719812,0.04145693,0.05664049,0.19351985
-4.12706353,3.55948690,0.22578472,3.24643838,0.00698047,0.04055430,0.05598686,0.18911474
-4.12106053,3.53226522,0.22151092,3.22668683,0.00675672,0.03957092,0.05501473,0.18467897
-4.11505753,3.49700710,0.21653126,3.19922383,0.00652761,0.03852701,0.05373803,0.18023082
-4.10905453,3.45443196,0.21088442,3.16470248,0.00629447,0.03744379,0.05217878,0.17579450
-4.10305153,3.40536701,0.20462824,3.12386888,0.00605927,0.03634302,0.05036637,0.17139888
-4.09704852,3.35071818,0.19783782,3.07753604,0.00582457,0.03524661,0.04833646,0.16707623
-4.09104552,3.29144033,0.19060318,3.02655715,0.00559342,0.03417616,0.04612985,0.16286097
-4.08504252,3.22850777,0.18302654,2.97179929,0.00536937,0.03315256,0.04379112,0.15878844
-4.07903952,3.16288625,0.17521932,2.91411867,0.00515632,0.03219556,0.04136725,0.15489389
-4.07303652,3.09550749,0.16729899,2.85433799,0.00495846,0.03132342,0.03890625,0.15121153
-4.06703352,3.02724685,0.15938598,2.79322705,0.00478017,0.03055252,0.03645579,0.14777377
-4.06103052,2.95890492,0.15160048,2.73148668,0.00462596,0.02989710,0.03406193,0.14461063
-4.05502751,2.89119327,0.14405957,2.66973675,0.00450032,0.02936895,0.03176795,0.14174927
-4.04902451,2.82472459,0.13687449,2.60850808,0.00440772,0.02897722,0.02961338,0.13921375
-4.04302151,2.76000709,0.13014823,2.54823829,0.00435249,0.02872824,0.02763315,0.13702481
-4.03701851,2.69744289,0.12397348,2.48927132,0.00433878,0.02862542,0.02585700,0.13519977
-4.03101551,2.63732991,0.11843096,2.43186018,0.00437050,0.02866916,0.02430894,0.13375248
-4.02501251,2.57986680,0.11358804,2.37617239,0.00445126,0.02885692,0.02300708,0.13269330
-4.01900950,2.52516012,0.10949790,2.32229754,0.00458434,0.02918317,0.02196343,0.13202904
-4.01300650,2.47323321,0.10619888,2.27025633,0.00477262,0.02963959,0.02118404,0.13176289
-4.00700350,2.42403606,0.10371430,2.22001036,0.00501857,0.03021518,0.02066915,0.13189427
-4.00100050,2.37745565,0.10205248,2.17147240,0.00532415,0.03089648,0.02041348,0.13241868
-3.99499750,2.33332619,0.10120711,2.12451632,0.00569076,0.03166781,0.02040667,0.13332748
-3.98899450,2.29143910,0.10115783,2.07898663,0.00611922,0.03251161,0.02063373,0.13460760
-3.98299150,2.25155236,0.10187100,2.03470728,0.00660965,0.03340872,0.02107561,0.13624141
-3.97698849,2.21339926,0.10330073,1.99148963,0.00716140,0.03433881,0.02170971,0.13820642
-3.97098549,2.17669658,0.10538997,1.94913970,0.00777303,0.03528077,0.02251056,0.14047529
-3.96498249,2.14115241,0.10807180,1.90746464,0.00844219,0.03621309,0.02345039,0.14301578
-3.95897949,2.10647371,0.11127087,1.86627891,0.00916562,0.03711440,0.02449981,0.14579104
-3.95297649,2.07237399,0.11490495,1.82541002,0.00993908,0.03796384,0.02562838,0.14876001
-3.94697349,2.03858117,0.11888652,1.78470430,0.01075737,0.03874158,0.02680531,0.15187807
-3.94097049,2.00484592,0.12312460,1.74403275,0.01161435,0.03942922,0.02800002,0.15509801
-3.93496748,1.97095042,0.12752656,1.70329708,0.01250301,0.04001023,0.02918278,0.15837121
-3.92896448,1.93671766,0.13200002,1.66243595,0.01341557,0.04047035,0.03032527,0.16164906
-3.92296148,1.90202088,0.13645492,1.62143126,0.01434365,0.04079792,0.03140113,0.16488465
-3.91695848,1.86679309,0.14080542,1.58031434,0.01527841,0.04098417,0.03238650,0.16803456
-3.91095548,1.83103614,0.14497200,1.53917171,0.01621086,0.04102347,0.03326048,0.17106081
-3.90495248,1.79482883,0.14888333,1.49815007,0.01713207,0.04091345,0.03400558,0.17393278
-3.89894947,1.75833365,0.15247817,1.45745998,0.01803348,0.04065514,0.03460808,0.17662915
-3.89294647,1.72180140,0.15570702,1.41737793,0.01890720,0.04025292,0.03505840,0.17913960
-3.88694347,1.68557326,0.15853356,1.37824633,0.01974633,0.03971448,0.03535131,0.18146628
-3.88094047,1.65007989,0.16093585,1.34047100,0.02054522,0.03905068,0.03548617,0.18362502
-3.87493747,1.61583697,0.16290709,1.30451591,0.02129975,0.03827529,0.03546703,0.18564600
-3.86893447,1.58343718,0.16445611,1.27089516,0.02200751,0.03740474,0.03530267,0.18757401
-3.86293147,1.55353847,0.16560727,1.24016194,0.02266798,0.03645777,0.03500661,0.18946810
-3.85692846,1.52684870,0.16639997,1.21289482,0.02328256,0.03545506,0.03459693,0.19140079
-3.85092546,1.50410712,0.16688769,1.18968165,0.02385457,0.03441875,0.03409613,0.19345651
-3.84492246,1.48606301,0.16713653,1.17110149,0.02438917,0.03337209,0.03353082,0.19572972
-3.83891946,1.47345249,0.16722326,1.15770524,0.02489318,0.03233891,0.03293138,0.19832241
-3.83291646,1.46697398,0.16723309,1.14999576,0.02537477,0.03134320,0.03233147,0.20134119
-3.82691346,1.46726370,0.16725704,1.14840818,0.02584320,0.03040867,0.03176757,0.20489418
-3.82091046,1.47487190,0.16738912,1.15329144,0.02630840,0.02955835,0.03127830,0.20908768
-3.81490745,1.49024112,0.16772336,1.16489193,0.02678057,0.02881422,0.03090377,0.21402270
-3.80890445,1.51368742,0.16835087,1.18333993,0.02726972,0.02819685,0.03068477,0.21979177
-3.80290145,1.54538548,0.16935695,1.20863976,0.02778532,0.02772514,0.03066199,0.22647583
-3.79689845,1.58535837,0.17081845,1.24066419,0.02833583,0.02741605,0.03087506,0.23414151
-3.79089545,1.63347255,0.17280140,1.27915353,0.02892843,0.02728449,0.03136160,0.24283891
-3.78489245,1.68943836,0.17535901,1.32371953,0.02956866,0.02734308,0.03215622,0.25259981
-3.77888944,1.75281607,0.17853017,1.37385419,0.03026028,0.02760216,0.03328950,0.26343654
-3.77288644,1.82302719,0.18233830,1.42894309,0.03100507,0.02806964,0.03478691,0.27534141
-3.76688344,1.89937052,0.18679083,1.48828260,0.03180285,0.02875105,0.03666783,0.28828667
-3.76088044,1.98104214,0.19187899,1.55110050,0.03265140,0.02964946,0.03894454,0.30222500
-3.75487744,2.06715835,0.19757818,1.61657867,0.03354664,0.03076555,0.04162139,0.31709055
-3.74887444,2.15678029,0.20384860,1.68387714,0.03448268,0.03209750,0.04469398,0.33280016
-3.74287144,2.24893915,0.21063625,1.75215799,0.03545201,0.03364106,0.04814863,0.34925501
-3.73686843,2.34266060,0.21787418,1.82060819,0.03644574,0.03538949,0.05196191,0.36634235
-3.73086543,2.43698733,0.22548391,1.88846018,0.03745370,0.03733348,0.05610056,0.38393730
-3.72486243,2.53099867,0.23337696,1.95500924,0.03846473,0.03946108,0.06052158,0.40190467
-3.71885943,2.62382648,0.24145648,2.01962684,0.03946680,0.04175767,0.06517267,0.42010074
-3.71285643,2.71466688,0.24961885,2.08176963,0.04044718,0.04420581,0.06999299,0.43837488
-3.70685343,2.80278753,0.25775538,2.14098373,0.04139264,0.04678521,0.07491419,0.45657116
-3.70085043,2.88753068,0.26575395,2.19690440,0.04228951,0.04947269,0.07986184,0.47452982
-3.69484742,2.96831234,0.27350069,2.24925167,0.04312389,0.05224218,0.08475709,0.49208875
-3.68884442,3.04461840,0.28088169,2.29782233,0.04388171,0.05506483,0.08951857,0.50908502
-3.68284142,3.11599846,0.28778480,2.34247941,0.04454895,0.05790917,0.09406451,0.52535645
-3.67683842,3.18205866,0.29410141,2.38314007,0.04511175,0.06074143,0.09831497,0.54074346
-3.67083542,3.24245440,0.29972846,2.41976298,0.04555670,0.06352595,0.10219415,0.55509101
-3.66483242,3.29688424,0.30457044,2.45233647,0.04587098,0.06622568,0.10563254,0.56825097
-3.65882941,3.34508571,0.30854149,2.48086829,0.04604273,0.06880295,0.10856909,0.58008468
-3.65282641,3.38683397,0.31156757,2.50537800,0.04606132,0.07122016,0.11095307,0.59046581
-3.64682341,3.42194364,0.31358863,2.52589240,0.04591771,0.07344077,0.11274564,0.59928347
-3.64082041,3.45027400,0.31456067,2.54244460,0.04560480,0.07543023,0.11392106,0.60644546
-3.63481741,3.47173718,0.31445763,2.55507647,0.04511774,0.07715701,0.11446751,0.61188152
-3.62881441,3.48630904,0.31327310,2.56384432,0.04445428,0.07859366,0.11438741,0.61554643
-3.62281141,3.49404153,0.31102153,2.56882714,0.04361503,0.07971772,0.11369724,0.61742288
-3.61680840,3.49507563,0.30773909,2.57013653,0.04260364,0.08051270,0.11242702,0.61752376
-3.61080540,3.48965345,0.30348389,2.56792715,0.04142693,0.08096879,0.11061918,0.61589386
-3.60480240,3.47812803,0.29833560,2.56240670,0.04009488,0.08108344,0.10832716,0.61261061
-3.59879940,3.46096964,0.29239439,2.55384393,0.03862056,0.08086174,0.10561360,0.60778396
-3.59279640,3.43876710,0.28577911,2.54257377,0.03701986,0.08031654,0.10254834,0.60155498
-3.58679340,3.41222335,0.27862484,2.52899841,0.03531124,0.07946825,0.09920613,0.59409342
-3.58079040,3.38214447,0.27107977,2.51358370,0.03351525,0.07834450,0.09566435,0.58559404
-3.57478739,3.34942197,0.26330149,2.49685037,0.03165408,0.07697932,0.09200070,0.57627174
-3.56878439,3.31500844,0.25545285,2.47936007,0.02975094,0.07541232,0.08829095,0.56635576
-3.56278139,3.27988739,0.24769757,2.46169650,0.02782952,0.07368739,0.08460686,0.55608305
-3.55677839,3.24503830,0.24019562,2.44444239,0.02591335,0.07185145,0.08101436,0.54569103
-3.55077539,3.21139838,0.23309877,2.42815337,0.02402519,0.06995290,0.07757200,0.53541004
-3.54477239,3.17982306,0.22654628,2.41333016,0.02218654,0.06804011,0.07432974,0.52545589
-3.53876938,3.15104712,0.22066109,2.40039047,0.02041711,0.06615987,0.07132809,0.51602275
-3.53276638,3.12564872,0.21554660,2.38964264,0.01873444,0.06435587,0.06859765,0.50727679
-3.52676338,3.10401858,0.21128412,2.38126231,0.01715361,0.06266739,0.06615904,0.49935086
-3.52076038,3.08633606,0.20793135,2.37527411,0.01568707,0.06112807,0.06402318,0.49234054
-3.51475738,3.07255405,0.20552160,2.37153938,0.01434455,0.05976502,0.06219190,0.48630174
-3.50875438,3.06239369,0.20406417,2.36975136,0.01313310,0.05859812,0.06065891,0.48125006
-3.50275138,3.05534987,0.20354558,2.36943813,0.01205726,0.05763966,0.05941093,0.47716190
-3.49674837,3.05070738,0.20393174,2.36997388,0.01111924,0.05689430,0.05842914,0.47397739
-3.49074537,3.04756750,0.20517091,2.37059799,0.01031929,0.05635930,0.05769067,0.47160493
-3.48474237,3.04488380,0.20719727,2.37044144,0.00965600,0.05602508,0.05717024,0.46992722
-3.47873937,3.04150562,0.20993496,2.36855921,0.00912672,0.05587600,0.05684169,0.46880836
-3.47273637,3.03622707,0.21330236,2.36396732,0.00872795,0.05589140,0.05667959,0.46810177
-3.46673337,3.02783936,0.21721632,2.35568266,0.00845571,0.05604670,0.05666060,0.46765843
-3.46073037,3.01518358,0.22159615,2.34276369,0.00830589,0.05631471,0.05676468,0.46733507
-3.45472736,2.99720146,0.22636719,2.32434993,0.00827456,0.05666687,0.05697602,0.46700179
-3.44872436,2.97298149,0.23146365,2.29969848,0.00835818,0.05707450,0.05728375,0.46654871
-3.44272136,2.94179814,0.23683058,2.26821559,0.00855372,0.05750991,0.05768223,0.46589130
-3.43671836,2.90314219,0.24242493,2.22948190,0.00885874,0.05794743,0.05817101,0.46497404
-3.43071536,2.85674085,0.24821550,2.18327027,0.00927131,0.05836414,0.05875451,0.46377230
-3.42471236,2.80256675,0.25418192,2.12955533,0.00978991,0.05874044,0.05944131,0.46229211
-3.41870935,2.74083569,0.26031257,2.06851470,0.01041316,0.05906038,0.06024313,0.46056813
-3.41270635,2.67199331,0.26660176,2.00052184,0.01113955,0.05931174,0.06117354,0.45865963
-3.40670335,2.59669197,0.27304614,1.92613125,0.01196710,0.05948587,0.06224658,0.45664498
-3.40070035,2.51575904,0.27964079,1.84605702,0.01289293,0.05957738,0.06347510,0.45461475
-3.39469735,2.43015871,0.28637512,1.76114592,0.01391291,0.05958366,0.06486916,0.45266400
-3.38869435,2.34094936,0.29322898,1.67234657,0.01502123,0.05950432,0.06643449,0.45088415
-3.38269135,2.24923903,0.30016926,1.58067637,0.01621006,0.05934057,0.06817104,0.44935492
-3.37668834,2.15614118,0.30714719,1.48718763,0.01746932,0.05909466,0.07007176,0.44813690
-3.37068534,2.06273323,0.31409672,1.39293477,0.01878644,0.05876935,0.07212175,0.44726515
-3.36468234,1.97001963,0.32093416,1.29894377,0.02014633,0.05836754,0.07429768,0.44674432
-3.35867934,1.87890140,0.32755907,1.20618519,0.02153141,0.05789199,0.07656775,0.44654557
-3.35267634,1.79015328,0.33385662,1.11555170,0.02292181,0.05734535,0.07889199,0.44660556
-3.34667334,1.70440912,0.33970134,1.02784074,0.02429572,0.05673023,0.08122305,0.44682758
-3.34067034,1.62215602,0.34496205,0.94374262,0.02562982,0.05604954,0.08350748,0.44708489
-3.33466733,1.54373676,0.34950778,0.86383416,0.02689990,0.05530696,0.08568730,0.44722595
-3.32866433,1.46935987,0.35321457,0.78857747,0.02808154,0.05450754,0.08770196,0.44708153
-3.32266133,1.39911628,0.35597244,0.71832350,0.02915081,0.05365840,0.08949051,0.44647304
-3.31665833,1.33300102,0.35769255,0.65331949,0.03008513,0.05276941,0.09099391,0.44522188
-3.31065533,1.27093843,0.35831379,0.59371971,0.03086401,0.05185381,0.09215735,0.44315910
-3.30465233,1.21280904,0.35780862,0.53959824,0.03146982,0.05092883,0.09293252,0.44013497
-3.29864932,1.15847628,0.35618773,0.49096311,0.03188844,0.05001607,0.09327960,0.43602777
-3.29264632,1.10781152,0.35350304,0.44777065,0.03210984,0.04914166,0.09316902,0.43075146
-3.28664332,1.06071574,0.34984911,0.40993938,0.03212853,0.04833622,0.09258279,0.42426163
-3.28064032,1.01713672,0.34536241,0.37736246,0.03194377,0.04763451,0.09151535,0.41655954
-3.27463732,0.97708068,0.34021871,0.34991827,0.03155970,0.04707481,0.08997397,0.40769388
-3.26863432,0.94061795,0.33462835,0.32747860,0.03098524,0.04669797,0.08797857,0.39776017
-3.26263132,0.90788236,0.32882975,0.30991413,0.03023380,0.04654617,0.08556105,0.38689793
-3.25662831,0.87906452,0.32308120,0.29709720,0.02932287,0.04666153,0.08276414,0.37528555
-3.25062531,0.85439949,0.31765140,0.28890184,0.02827345,0.04708442,0.07963984,0.36313331
-3.24462231,0.83414972,0.31280898,0.28520126,0.02710930,0.04785165,0.07624754,0.35067483
-3.23861931,0.81858416,0.30881164,0.28586328,0.02585625,0.04899470,0.07265181,0.33815729
-3.23261631,0.80795499,0.30589512,0.29074404,0.02454130,0.05053779,0.06892016,0.32583113
-3.22661331,0.80247320,0.30426278,0.29968061,0.02319182,0.05249623,0.06512065,0.31393953
-3.22061031,0.80228445,0.30407605,0.31248310,0.02183477,0.05487486,0.06131970,0.30270829
-3.21460730,0.80744675,0.30544624,0.32892686,0.02049589,0.05766675,0.05757991,0.29233654
-3.20860430,0.81791113,0.30842819,0.34874549,0.01919906,0.06085232,0.05395822,0.28298880
-3.20260130,0.83350648,0.31301595,0.37162522,0.01796578,0.06439885,0.05050439,0.27478860
-3.19659830,0.85392963,0.31914088,0.39720115,0.01681468,0.06826041,0.04725980,0.26781403
-3.19059530,0.87874130,0.32667208,0.42505585,0.01576127,0.07237837,0.04425661,0.26209544
-3.18459230,0.90736829,0.33541950,0.45472059,0.01481775,0.07668240,0.04151744,0.25761518
-3.17858929,0.93911216,0.34513930,0.48567949,0.01399300,0.08109193,0.03905533,0.25430955
-3.17258629,0.97316409,0.35554159,0.51737649,0.01329265,0.08551820,0.03687410,0.25207262
-3.16658329,1.00862550,0.36630001,0.54922508,0.01271928,0.08986662,0.03496910,0.25076187
-3.16058029,1.04453354,0.37706301,0.58062053,0.01227273,0.09403951,0.03332812,0.25020534
-3.15457729,1.07989056,0.38746614,0.61095423,0.01195041,0.09793913,0.03193266,0.25020973
-3.14857429,1.11369619,0.39714505,0.63962944,0.01174772,0.10147078,0.03075924,0.25056938
-3.14257129,1.14498071,0.40574855,0.66607799,0.01165844,0.10454590,0.02978087,0.25107549
-3.13656828,1.17283832,0.41295114,0.68977702,0.01167518,0.10708512,0.02896852,0.25152517
-3.13056528,1.19645867,0.41846470,0.71026516,0.01178972,0.10902095,0.02829258,0.25173015
-3.12456228,1.21515547,0.42204853,0.72715724,0.01199341,0.11030018,0.02772419,0.25152449
-3.11855928,1.22839082,0.42351768,0.74015703,0.01227748,0.11088573,0.02723651,0.25077127
-3.11255628,1.23579419,0.42274893,0.74906710,0.01263328,0.11075805,0.02680570,0.24936783
-3.10655328,1.23717532,0.41968449,0.75379566,0.01305249,0.10991575,0.02641185,0.24724952
-3.10055028,1.23253053,0.41433304,0.75435973,0.01352725,0.10837570,0.02603954,0.24439172
-3.09454727,1.22204216,0.40676838,0.75088468,0.01405025,0.10617242,0.02567823,0.24081038
-3.08854427,1.20607136,0.39712566,0.74359995,0.01461474,0.10335690,0.02532245,0.23656079
-3.08254127,1.18514456,0.38559549,0.73283138,0.01521453,0.09999484,0.02497169,0.23173502
-3.07653827,1.15993434,0.37241622,0.71899019,0.01584393,0.09616435,0.02463012,0.22645796
-3.07053527,1.13123558,0.35786486,0.70255933,0.01649770,0.09195343,0.02430608,0.22088234
-3.06453227,1.09993789,0.34224697,0.68407762,0.01717093,0.08745705,0.02401146,0.21518288
-3.05852926,1.06699561,0.32588609,0.66412240,0.01785901,0.08277414,0.02376089,0.20954980
-3.05252626,1.03339638,0.30911307,0.64329135,0.01855749,0.07800459,0.02357087,0.20418206
-3.04652326,1.00012964,0.29225576,0.62218420,0.01926208,0.07324631,0.02345882,0.19928045
-3.04052026,0.96815599,0.27562947,0.60138485,0.01996856,0.06859249,0.02344207,0.19504078
-3.03451726,0.93837850,0.25952844,0.58144472,0.02067277,0.06412919,0.02353698,0.19164742
-3.02851426,0.91161677,0.24421859,0.56286754,0.02137061,0.05993320,0.02375796,0.18926732
-3.02251126,0.88858431,0.22993176,0.54609618,0.02205803,0.05607040,0.02411666,0.18804463
-3.01650825,0.86986994,0.21686141,0.53150179,0.02273107,0.05259446,0.02462129,0.18809609
-3.01050525,0.85592335,0.20515990,0.51937537,0.02338588,0.04954603,0.02527599,0.18950723
-3.00450225,0.84704509,0.19493730,0.50992193,0.02401873,0.04695238,0.02608046,0.19232948
-2.99849925,0.84338115,0.18626158,0.50325727,0.02462608,0.04482737,0.02702969,0.19657829
-2.99249625,0.84492194,0.17916004,0.49940735,0.02520455,0.04317188,0.02811391,0.20223220
-2.98649325,0.85150569,0.17362197,0.49831006,0.02575099,0.04197456,0.02931872,0.20923298
-2.98049025,0.86282597,0.16960218,0.49981941,0.02626247,0.04121282,0.03062542,0.21748693
-2.97448724,0.87844330,0.16702539,0.50371183,0.02673630,0.04085418,0.03201152,0.22686713
-2.96848424,0.89780025,0.16579125,0.50969448,0.02717007,0.04085768,0.03345133,0.23721692
-2.96248124,0.92023999,0.16577980,0.51741525,0.02756167,0.04117555,0.03491685,0.24835435
-2.95647824,0.94502770,0.16685728,0.52647442,0.02790934,0.04175494,0.03637861,0.26007766
-2.95047524,0.97137437,0.16888214,0.53643738,0.02821177,0.04253969,0.03780672,0.27217166
-2.94447224,0.99846250,0.17171098,0.54684840,0.02846819,0.04347218,0.03917188,0.28441482
-2.93846923,1.02547294,0.17520449,0.55724502,0.02867853,0.04449511,0.04044641,0.29658698
-2.93246623,1.05161218,0.17923300,0.56717258,0.02884354,0.04555315,0.04160533,0.30847731
-2.92646323,1.07613925,0.18368166,0.57619862,0.02896501,0.04659466,0.04262727,0.31989239
-2.92046023,1.09839129,0.18845498,0.58392671,0.02904594,0.04757302,0.04349531,0.33066392
-2.91445723,1.11780696,0.19348061,0.59000911,0.02909074,0.04844803,0.04419767,0.34065590
-2.90845423,1.13394673,0.19871219,0.59415807,0.02910536,0.04918689,0.04472826,0.34977083
-2.90245123,1.14650915,0.20413113,0.59615512,0.02909744,0.04976501,0.04508701,0.35795461
-2.89644822,1.15534246,0.20974717,0.59585818,0.02907638,0.05016664,0.04527994,0.36519998
-2.89044522,1.16045090,0.21559766,0.59320604,0.02905326,0.05038504,0.04531911,0.37154807
-2.88444222,1.16199529,0.22174549,0.58822014,0.02904078,0.05042250,0.04522230,0.37708801
-2.87843922,1.16028784,0.22827566,0.58100348,0.02905302,0.05029007,0.04501248,0.38195461
-2.87243622,1.15578126,0.23529063,0.57173673,0.02910508,0.05000692,0.04471712,0.38632398
-2.86643322,1.14905248,0.24290450,0.56067168,0.02921265,0.04959957,0.04436737,0.39040726
-2.86043022,1.14078180,0.25123622,0.54812234,0.02939146,0.04910085,0.04399708,0.39444285
-2.85442721,1.13172823,0.26040223,0.53445403,0.02965663,0.04854872,0.04364177,0.39868720
-2.84842421,1.12270212,0.27050857,0.52007100,0.03002200,0.04798496,0.04333760,0.40340477
-2.84242121,1.11453640,0.28164318,0.50540306,0.03049935,0.04745380,0.04312027,0.40885758
-2.83641821,1.10805758,0.29386843,0.49089187,0.03109771,0.04700058,0.04302408,0.41529472
-2.83041521,1.10405791,0.30721446,0.47697740,0.03182268,0.04667040,0.04308102,0.42294241
-2.82441221,1.10326982,0.32167371,0.46408518,0.03267582,0.04650689,0.04331997,0.43199515
-2.81840920,1.10634379,0.33719688,0.45261476,0.03365415,0.04655118,0.04376609,0.44260809
-2.81240620,1.11383045,0.35369060,0.44292987,0.03474984,0.04684093,0.04444035,0.45489134
-2.80640320,1.12616753,0.37101715,0.43535047,0.03595010,0.04740967,0.04535926,0.46890610
-2.80040020,1.14367195,0.38899611,0.43014697,0.03723717,0.04828628,0.04653468,0.48466301
-2.79439720,1.16653716,0.40740821,0.42753660,0.03858864,0.04949466,0.04797390,0.50212255
-2.78839420,1.19483536,0.42600099,0.42768191,0.03997796,0.05105368,0.04967974,0.52119753
-2.78239120,1.22852415,0.44449631,0.43069118,0.04137508,0.05297716,0.05165085,0.54175739
-2.77638819,1.26745690,0.46259921,0.43662053,0.04274736,0.05527411,0.05388208,0.56363404
-2.77038519,1.31139582,0.48000791,0.44547734,0.04406059,0.05794903,0.05636484,0.58662895
-2.76438219,1.36002698,0.49642431,0.45722470,0.04528013,0.06100218,0.05908759,0.61052093
-2.75837919,1.41297599,0.51156462,0.47178636,0.04637210,0.06442999,0.06203627,0.63507439
-2.75237619,1.46982361,0.52516963,0.48905197,0.04730459,0.06822538,0.06519479,0.66004752
-2.74637319,1.53012028,0.53701399,0.50888223,0.04804883,0.07237802,0.06854541,0.68520002
-2.74037019,1.59339904,0.54691425,0.53111359,0.04858025,0.07687454,0.07206917,0.71030017
-2.73436718,1.65918608,0.55473510,0.55556245,0.04887941,0.08169861,0.07574624,0.73513084
-2.72836418,1.72700893,0.56039361,0.58202864,0.04893274,0.08683098,0.07955623,0.75949436
-2.72236118,1.79640201,0.56386135,0.61029821,0.04873304,0.09224933,0.08347853,0.78321606
-2.71635818,1.86690975,0.56516418,0.64014553,0.04827978,0.09792817,0.08749251,0.80614656
-2.71035518,1.93808767,0.56437984,0.67133483,0.04757907,0.10383856,0.09157781,0.82816281
-2.70435218,2.00950171,0.56163351,0.70362128,0.04664349,0.10994792,0.09571448,0.84916800
-2.69834917,2.08072656,0.55709161,0.73675193,0.04549153,0.11621977,0.09988322,0.86909040
-2.69234617,2.15134336,0.55095407,0.77046652,0.04414697,0.12261358,0.10406544,0.88788156
-2.68634317,2.22093747,0.54344565,0.80449844,0.04263794,0.12908467,0.10824338,0.90551372
-2.68034017,2.28909678,0.53480665,0.83857604,0.04099590,0.13558422,0.11240016,0.92197699
-2.67433717,2.35541090,0.52528343,0.87242425,0.03925457,0.14205947,0.11651965,0.93727610
-2.66833417,2.41947148,0.51511932,0.90576674,0.03744866,0.14845402,0.12058643,0.95142720
-2.66233117,2.48087393,0.50454613,0.93832849,0.03561281,0.15470836,0.12458553,0.96445462
-2.65632816,2.53922030,0.49377683,0.96983877,0.03378037,0.16076049,0.12850212,0.97638778
-2.65032516,2.59412341,0.48299946,1.00003454,0.03198244,0.16654676,0.13232112,0.98725830
-2.64432216,2.64521182,0.47237258,1.02866393,0.03024694,0.17200287,0.13602676,0.99709743
-2.63831916,2.69213550,0.46202238,1.05548992,0.02859788,0.17706489,0.13960205,1.00593370
-2.63231616,2.73457169,0.45204142,1.08029379,0.02705480,0.18167046,0.14302828,1.01379102
-2.62631316,2.77223086,0.44248886,1.10287845,0.02563241,0.18575999,0.14628452,1.02068713
-2.62031016,2.80486221,0.43339227,1.12307138,0.02434045,0.18927793,0.14934722,1.02663249
-2.61430715,2.83225870,0.42475056,1.14072706,0.02318366,0.19217393,0.15218994,1.03162967
-2.60830415,2.85426127,0.41653802,1.15572893,0.02216202,0.19440406,0.15478323,1.03567327
-2.60230115,2.87076210,0.40870901,1.16799076,0.02127113,0.19593179,0.15709472,1.03875032
