energy_ev,total_up,P_s_up,P_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.75387694,3.22964173,0.01432512,0.15548097,0.85149559,2.38224581,0.01442477,0.64447699
-5.74787394,3.12688216,0.01400210,0.15305430,0.82261803,2.31250663,0.01455060,0.60812557
-5.74187094,3.02796795,0.01368249,0.15074295,0.79569850,2.24495924,0.01460708,0.57333432
-5.73586793,2.93339258,0.01336097,0.14854120,0.77074653,2.17998053,0.01459322,0.54028472
-5.72986493,2.84348713,0.01303284,0.14644130,0.74773788,2.11782982,0.01450918,0.50910854
-5.72386193,2.75843515,0.01269418,0.14443437,0.72661945,2.05865967,0.01435628,0.47989095
-5.71785893,2.67829185,0.01234202,0.14251140,0.70731548,2.00252975,0.01413700,0.45267480
-5.71185593,2.60300577,0.01197444,0.14066440,0.68973456,1.94942234,0.01385490,0.42746599
-5.70585293,2.53244165,0.01159060,0.13888740,0.67377700,1.89925865,0.01351452,0.40423941
-5.69984992,2.46640305,0.01119080,0.13717741,0.65934220,1.85191470,0.01312127,0.38294513
-5.69384692,2.40465345,0.01077642,0.13553524,0.64633556,1.80723609,0.01268129,0.36351457
-5.68784392,2.34693510,0.01034990,0.13396604,0.63467469,1.76505101,0.01220122,0.34586633
-5.68184092,2.29298492,0.00991461,0.13247964,0.62429458,1.72518104,0.01168809,0.32991150
-5.67583792,2.24254725,0.00947475,0.13109064,0.61515163,1.68744965,0.01114912,0.31555828
-5.66983492,2.19538336,0.00903521,0.12981822,0.60722645,1.65168843,0.01059149,0.30271587
-5.66383192,2.15127800,0.00860142,0.12868570,0.60052533,1.61774123,0.01002223,0.29129751
-5.65782891,2.11004331,0.00817914,0.12771987,0.59508047,1.58546658,0.00944804,0.28122275
-5.65182591,2.07152061,0.00777434,0.12695022,0.59094900,1.55473877,0.00887514,0.27241893
-5.64582291,2.03558054,0.00739303,0.12640785,0.58821087,1.52544806,0.00830920,0.26482200
-5.63981991,2.00212205,0.00704105,0.12612445,0.58696565,1.49750036,0.00775523,0.25837667
-5.63381691,1.97107064,0.00672398,0.12613102,0.58732845,1.47081668,0.00721755,0.25303606
-5.62781391,1.94237609,0.00644700,0.12645670,0.58942487,1.44533280,0.00669976,0.24876087
-5.62181091,1.91600997,0.00621472,0.12712751,0.59338524,1.42099894,0.00620473,0.24551815
-5.61580790,1.89196288,0.00603111,0.12816508,0.59933805,1.39777990,0.00573464,0.24327977
-5.60980490,1.87024156,0.00589943,0.12958546,0.60740282,1.37565526,0.00529105,0.24202062
-5.60380190,1.85086565,0.00582211,0.13139803,0.61768248,1.35461978,0.00487491,0.24171664
-5.59779890,1.83386417,0.00580071,0.13360441,0.63025539,1.33468377,0.00448665,0.24234270
-5.59179590,1.81927158,0.00583586,0.13619763,0.64516722,1.31587332,0.00412628,0.24387041
-5.58579290,1.80712343,0.00592724,0.13916132,0.66242303,1.29823021,0.00379343,0.24626604
-5.57978989,1.79745175,0.00607355,0.14246921,0.68197974,1.28181157,0.00348745,0.24948840
-5.57378689,1.79028026,0.00627249,0.14608483,0.70373945,1.26668896,0.00320746,0.25348708
-5.56778389,1.78561963,0.00652077,0.14996151,0.72754399,1.25294728,0.00295243,0.25820090
-5.56178089,1.78346321,0.00681414,0.15404265,0.75317104,1.24068319,0.00272121,0.26355682
-5.55577789,1.78378350,0.00714740,0.15826240,0.78033228,1.23000338,0.00251261,0.26946934
-5.54977489,1.78652959,0.00751450,0.16254669,0.80867386,1.22102274,0.00232539,0.27584052
-5.54377189,1.79162608,0.00790860,0.16681462,0.83777951,1.21386244,0.00215833,0.28256069
-5.53776888,1.79897346,0.00832217,0.17098024,0.86717634,1.20864814,0.00201020,0.28950976
-5.53176588,1.80845019,0.00874710,0.17495464,0.89634354,1.20550826,0.00187984,0.29655939
-5.52576288,1.81991627,0.00917488,0.17864834,0.92472361,1.20457233,0.00176611,0.30357564
-5.51975988,1.83321828,0.00959677,0.18197388,0.95173602,1.20596932,0.00166790,0.31042233
-5.51375688,1.84819525,0.01000393,0.18484856,0.97679285,1.20982583,0.00158417,0.31696479
-5.50775388,1.86468518,0.01038767,0.18719708,0.99931573,1.21626395,0.00151391,0.32307385
-5.50175088,1.88253139,0.01073964,0.18895423,1.01875350,1.22539861,0.00145617,0.32863001
-5.49574787,1.90158823,0.01105202,0.19006722,1.03459974,1.23733425,0.00141004,0.33352738
-5.48974487,1.92172544,0.01131770,0.19049767,1.04640950,1.25216063,0.00137462,0.33767735
-5.48374187,1.94283076,0.01153050,0.19022326,1.05381430,1.26994766,0.00134908,0.34101166
-5.47773887,1.96481023,0.01168528,0.18923862,1.05653469,1.29073935,0.00133259,0.34348480
-5.47173587,1.98758611,0.01177812,0.18755584,1.05438995,1.31454694,0.00132437,0.34507539
-5.46573287,2.01109226,0.01180636,0.18520413,1.04730414,1.34134140,0.00132362,0.34578674
-5.45972986,2.03526725,0.01176869,0.18222897,1.03530854,1.37104572,0.00132956,0.34564622
-5.45372686,2.06004568,0.01166513,0.17869057,1.01854009,1.40352740,0.00134142,0.34470370
-5.44772386,2.08534820,0.01149705,0.17466179,0.99723613,1.43859177,0.00135838,0.34302903
-5.44172086,2.11107115,0.01126707,0.17022562,0.97172571,1.47597658,0.00137962,0.34070867
-5.43571786,2.13707666,0.01097896,0.16547232,0.94241784,1.51534864,0.00140430,0.33784178
-5.42971486,2.16318421,0.01063751,0.16049638,0.90978743,1.55630301,0.00143152,0.33453581
-5.42371186,2.18916452,0.01024835,0.15539341,0.87435946,1.59836515,0.00146037,0.33090202
-5.41770885,2.21473661,0.00981783,0.15025716,0.83669242,1.64099660,0.00148991,0.32705106
-5.41170585,2.23956864,0.00935273,0.14517678,0.79736146,1.68360413,0.00151916,0.32308889
-5.40570285,2.26328295,0.00886016,0.14023445,0.75694225,1.72555257,0.00154714,0.31911326
-5.39969985,2.28546538,0.00834730,0.13550344,0.71599611,1.76618095,0.00157289,0.31521097
-5.39369685,2.30567874,0.00782129,0.13104681,0.67505690,1.80482149,0.00159547,0.31145590
-5.38769385,2.32347980,0.00728898,0.12691651,0.63462013,1.84082089,0.00161400,0.30790803
-5.38169085,2.33843913,0.00675688,0.12315317,0.59513454,1.87356285,0.00162768,0.30461329
-5.37568784,2.35016261,0.00623098,0.11978637,0.55699621,1.90249100,0.00163583,0.30160434
-5.36968484,2.35831347,0.00571670,0.11683536,0.52054507,1.92713094,0.00163792,0.29890196
-5.36368184,2.36263348,0.00521881,0.11431009,0.48606379,1.94711044,0.00163357,0.29651702
-5.35767884,2.36296185,0.00474140,0.11221259,0.45377855,1.96217643,0.00162261,0.29445283
-5.35167584,2.35925062,0.00428787,0.11053835,0.42386150,1.97220811,0.00160507,0.29270745
-5.34567284,2.35157534,0.00386096,0.10927780,0.39643430,1.97722491,0.00158121,0.29127598
-5.33966983,2.34014018,0.00346274,0.10841762,0.37157253,1.97738912,0.00155152,0.29015253
-5.33366683,2.32527678,0.00309469,0.10794184,0.34931037,1.97300255,0.00151668,0.28933153
-5.32766383,2.30743671,0.00275776,0.10783271,0.32964531,1.96449722,0.00147763,0.28880863
-5.32166083,2.28717752,0.00245238,0.10807116,0.31254258,1.95242044,0.00143546,0.28858066
-5.31565783,2.26514302,0.00217861,0.10863697,0.29793911,1.93741476,0.00139145,0.28864503
-5.30965483,2.24203855,0.00193613,0.10950866,0.28574687,1.92019359,0.00134699,0.28899845
-5.30365183,2.21860237,0.00172432,0.11066297,0.27585557,1.90151362,0.00130357,0.28963504
-5.29764882,2.19557472,0.00154236,0.11207427,0.26813483,1.88214519,0.00126272,0.29054419
-5.29164582,2.17366582,0.00138920,0.11371379,0.26243588,1.86284208,0.00122599,0.29170812
-5.28564282,2.15352474,0.00126369,0.11554884,0.25859297,1.84431195,0.00119483,0.29309962
-5.27963982,2.13571053,0.00116454,0.11754215,0.25642477,1.82718886,0.00117064,0.29468006
-5.27363682,2.12066716,0.00109039,0.11965140,0.25573582,1.81200919,0.00115463,0.29639788
-5.26763382,2.10870360,0.00103980,0.12182903,0.25631834,1.79919184,0.00114785,0.29818788
-5.26163082,2.09998004,0.00101127,0.12402244,0.25795454,1.78902393,0.00115111,0.29997127
-5.25562781,2.09450110,0.00100327,0.12617454,0.26041951,1.78165220,0.00116494,0.30165677
-5.24962481,2.09211628,0.00101420,0.12822476,0.26348482,1.77708092,0.00118960,0.30314263
-5.24362181,2.09252784,0.00104241,0.13011047,0.26692268,1.77517610,0.00122502,0.30431959
-5.23761881,2.09530576,0.00108621,0.13176871,0.27051076,1.77567586,0.00127084,0.30507469
-5.23161581,2.09990915,0.00114387,0.13313826,0.27403746,1.77820667,0.00132634,0.30529567
-5.22561281,2.10571329,0.00121362,0.13416186,0.27730738,1.78230454,0.00139052,0.30487596
-5.21960980,2.11204102,0.00129365,0.13478850,0.28014689,1.78744049,0.00146210,0.30371965
-5.21360680,2.11819723,0.00138217,0.13497571,0.28240945,1.79304904,0.00153951,0.30174655
-5.20760380,2.12350495,0.00147736,0.13469160,0.28398045,1.79855872,0.00162099,0.29889680
-5.20160080,2.12734147,0.00157747,0.13391671,0.28478130,1.80342324,0.00170460,0.29513489
-5.19559780,2.12917305,0.00168083,0.13264537,0.28477260,1.80715211,0.00178828,0.29045285
-5.18959480,2.12858650,0.00178587,0.13088663,0.28395602,1.80933930,0.00186992,0.28487237
-5.18359180,2.12531650,0.00189117,0.12866468,0.28237498,1.80968889,0.00194742,0.27844581
-5.17758879,2.11926724,0.00199550,0.12601860,0.28011383,1.80803651,0.00201876,0.27125590
-5.17158579,2.11052741,0.00209788,0.12300162,0.27729552,1.80436548,0.00208205,0.26341429
-5.16558279,2.09937770,0.00219757,0.11967981,0.27407797,1.79881705,0.00213562,0.25505885
-5.15957979,2.08629042,0.00229415,0.11613018,0.27064894,1.79169398,0.00217806,0.24634986
-5.15357679,2.07192083,0.00238750,0.11243843,0.26721979,1.78345712,0.00220824,0.23746530
-5.14757379,2.05709036,0.00247780,0.10869630,0.26401820,1.77471502,0.00222542,0.22859543
-5.14157079,2.04276220,0.00256556,0.10499870,0.26128014,1.76620649,0.00222918,0.21993676
-5.13556778,2.03000979,0.00265158,0.10144062,0.25924127,1.75877691,0.00221954,0.21168579
-5.12956478,2.01997943,0.00273691,0.09811416,0.25812825,1.75334874,0.00219687,0.20403271
-5.12356178,2.01384819,0.00282281,0.09510550,0.25815002,1.75088743,0.00216192,0.19715522
-5.11755878,2.01277868,0.00291071,0.09249212,0.25948961,1.75236387,0.00211578,0.19121283
-5.11155578,2.01787236,0.00300211,0.09034031,0.26229652,1.75871491,0.00205987,0.18634165
-5.10555278,2.03012328,0.00309851,0.08870307,0.26668018,1.77080341,0.00199583,0.18265006
-5.09954977,2.05037402,0.00320135,0.08761838,0.27270454,1.78937956,0.00192551,0.18021517
-5.09354677,2.07927572,0.00331192,0.08710798,0.28038413,1.81504501,0.00185092,0.17908031
-5.08754377,2.11725384,0.00343125,0.08717676,0.28968169,1.84822148,0.00177408,0.17925361
-5.08154077,2.16448122,0.00356010,0.08781250,0.30050747,1.88912509,0.00169706,0.18070757
-5.07553777,2.22085958,0.00369884,0.08898635,0.31272030,1.93774774,0.00162183,0.18337978
-5.06953477,2.28601037,0.00384742,0.09065366,0.32613033,1.99384626,0.00155021,0.18717465
-5.06353177,2.35927545,0.00400534,0.09275539,0.34050350,2.05693998,0.00148387,0.19196610
-5.05752876,2.43972766,0.00417164,0.09521988,0.35556742,2.12631683,0.00142418,0.19760110
-5.05152576,2.52619099,0.00434486,0.09796506,0.37101866,2.20104780,0.00137229,0.20390398
-5.04552276,2.61726940,0.00452311,0.10090085,0.38653107,2.28000913,0.00132898,0.21068131
-5.03951976,2.71138345,0.00470406,0.10393185,0.40176491,2.36191138,0.00129475,0.21772725
-5.03351676,2.80681298,0.00488502,0.10696010,0.41637640,2.44533419,0.00126973,0.22482913
-5.02751376,2.90174440,0.00506298,0.10988790,0.43002742,2.52876525,0.00125374,0.23177319
-5.02151076,2.99432065,0.00523473,0.11262050,0.44239504,2.61064203,0.00124628,0.23835022
-5.01550775,3.08269191,0.00539690,0.11506868,0.45318043,2.68939456,0.00124659,0.24436087
-5.00950475,3.16506533,0.00554611,0.11715112,0.46211696,2.76348776,0.00125361,0.24962073
-5.00350175,3.23975188,0.00567900,0.11879637,0.46897715,2.83146165,0.00126613,0.25396468
-4.99749875,3.30520890,0.00579240,0.11994453,0.47357833,2.89196833,0.00128276,0.25725074
-4.99149575,3.36007707,0.00588336,0.12054856,0.47578675,2.94380440,0.00130198,0.25936302
-4.98549275,3.40321068,0.00594931,0.12057501,0.47552016,2.98593803,0.00132228,0.26021399
-4.97948974,3.43370074,0.00598807,0.12000449,0.47274877,3.01753012,0.00134210,0.25974576
-4.97348674,3.45089048,0.00599795,0.11883161,0.46749462,3.03794910,0.00135999,0.25793062
-4.96748374,3.45438326,0.00597781,0.11706454,0.45982952,3.04677950,0.00137457,0.25477065
-4.96148074,3.44404321,0.00592708,0.11472422,0.44987166,3.04382434,0.00138467,0.25029665
-4.95547774,3.41998909,0.00584578,0.11184321,0.43778118,3.02910185,0.00138927,0.24456624
-4.94947474,3.38258223,0.00573453,0.10846443,0.42375475,3.00283699,0.00138760,0.23766150
-4.94347174,3.33240918,0.00559454,0.10463953,0.40801968,2.96544867,0.00137917,0.22968601
-4.93746873,3.27026047,0.00542756,0.10042729,0.39082751,2.91753324,0.00136372,0.22076156
-4.93146573,3.19710609,0.00523583,0.09589192,0.37244760,2.85984530,0.00134132,0.21102465
-4.92546273,3.11406900,0.00502203,0.09110137,0.35316079,2.79327653,0.00131228,0.20062282
-4.91945973,3.02239763,0.00478920,0.08612575,0.33325340,2.71883339,0.00127721,0.18971105
-4.91345673,2.92343812,0.00454067,0.08103589,0.31301171,2.63761446,0.00123698,0.17844822
-4.90745373,2.81860734,0.00427995,0.07590196,0.29271712,2.55078812,0.00119270,0.16699388
-4.90145073,2.70936714,0.00401063,0.07079245,0.27264205,2.45957099,0.00114570,0.15550525
-4.89544772,2.59720066,0.00373635,0.06577320,0.25304654,2.36520781,0.00109751,0.14413460
-4.88944472,2.48359072,0.00346063,0.06090676,0.23417577,2.26895295,0.00104983,0.13302711
-4.88344172,2.37000089,0.00318686,0.05625188,0.21625829,2.17205379,0.00100450,0.12231907
-4.87743872,2.25785910,0.00291820,0.05186325,0.19950489,2.07573620,0.00096348,0.11213660
-4.87143572,2.14854384,0.00265750,0.04779133,0.18410818,1.98119190,0.00092881,0.10259471
-4.86543272,2.04337263,0.00240731,0.04408242,0.17024255,1.88956783,0.00090259,0.09379680
-4.85942971,1.94359266,0.00216978,0.04077867,0.15806446,1.80195704,0.00088695,0.08583442
-4.85342671,1.85037296,0.00194668,0.03791826,0.14771294,1.71939104,0.00088403,0.07878731
-4.84742371,1.76479769,0.00173937,0.03553555,0.13931002,1.64283315,0.00089595,0.07272361
-4.84142071,1.68786011,0.00154884,0.03366112,0.13296105,1.57317233,0.00092474,0.06770010
-4.83541771,1.62045659,0.00137567,0.03232182,0.12875469,1.51121737,0.00097237,0.06376253
-4.82941471,1.56338018,0.00122009,0.03154068,0.12676250,1.45769071,0.00104067,0.06094582
-4.82341171,1.51731344,0.00108200,0.03133663,0.12703805,1.41322190,0.00113126,0.05927411
-4.81740870,1.48282011,0.00096101,0.03172410,0.12961547,1.37834021,0.00124557,0.05876068
-4.81140570,1.46033565,0.00085646,0.03271254,0.13450749,1.35346647,0.00138471,0.05940761
-4.80540270,1.45015664,0.00076749,0.03430563,0.14170301,1.33890417,0.00154947,0.06120525
-4.79939970,1.45242940,0.00069308,0.03650054,0.15116440,1.33482993,0.00174021,0.06413154
-4.79339670,1.46713834,0.00063205,0.03928705,0.16282446,1.34128398,0.00195686,0.06815111
-4.78739370,1.49409480,0.00058316,0.04264659,0.17658361,1.35816109,0.00219878,0.07321439
-4.78139070,1.53292728,0.00054509,0.04655144,0.19230720,1.38520264,0.00246478,0.07925674
-4.77538769,1.58307409,0.00051654,0.05096394,0.20982343,1.42199090,0.00275305,0.08619769
-4.76938469,1.64377966,0.00049619,0.05583595,0.22892210,1.46794616,0.00306114,0.09394052
-4.76338169,1.71409539,0.00048278,0.06110853,0.24935442,1.52232777,0.00338595,0.10237213
-4.75737869,1.79288623,0.00047511,0.06671196,0.27083409,1.58423981,0.00372375,0.11136348
-4.75137569,1.87884366,0.00047210,0.07256620,0.29303993,1.65264207,0.00407021,0.12077060
-4.74537269,1.97050560,0.00047274,0.07858165,0.31562004,1.72636665,0.00442047,0.13043625
-4.73936968,2.06628340,0.00047620,0.08466047,0.33819763,1.80414038,0.00476923,0.14019225
-4.73336668,2.16449549,0.00048177,0.09069832,0.36037837,1.88461268,0.00511087,0.14986252
-4.72736368,2.26340720,0.00048892,0.09658643,0.38175914,1.96638833,0.00543957,0.15926675
-4.72136068,2.36127520,0.00049729,0.10221416,0.40193789,2.04806396,0.00574949,0.16822457
-4.71535768,2.45639520,0.00050671,0.10747173,0.42052436,2.12826717,0.00603494,0.17656017
-4.70935468,2.54715093,0.00051724,0.11225318,0.43715107,2.20569631,0.00629051,0.18410707
-4.70335168,2.63206196,0.00052910,0.11645936,0.45148429,2.27915938,0.00651131,0.19071304
-4.69734867,2.70982840,0.00054276,0.12000091,0.46323442,2.34760986,0.00669308,0.19624469
-4.69134567,2.77936979,0.00055887,0.12280099,0.47216523,2.41017778,0.00683239,0.20059180
-4.68534267,2.83985642,0.00057832,0.12479764,0.47810166,2.46619409,0.00692672,0.20367091
-4.67933967,2.89073099,0.00060218,0.12594585,0.48093559,2.51520707,0.00697459,0.20542820
-4.67333667,2.93171948,0.00063172,0.12621889,0.48062948,2.55698959,0.00697561,0.20584138
-4.66733367,2.96283038,0.00066835,0.12560920,0.47721750,2.59153660,0.00693050,0.20492046
-4.66133067,2.98434209,0.00071366,0.12412849,0.47080409,2.61905299,0.00684106,0.20270749
-4.65532766,2.99677904,0.00076931,0.12180727,0.46156018,2.63993215,0.00671017,0.19927505
-4.64932466,3.00087772,0.00083704,0.11869366,0.44971689,2.65472636,0.00654160,0.19472374
-4.64332166,2.99754422,0.00091861,0.11485168,0.43555736,2.66411054,0.00633997,0.18917863
-4.63731866,2.98780557,0.00101573,0.11035896,0.41940682,2.66884123,0.00611055,0.18278490
-4.63131566,2.97275730,0.00113001,0.10530413,0.40162144,2.66971306,0.00585909,0.17570280
-4.62531266,2.95351007,0.00126288,0.09978383,0.38257652,2.66751497,0.00559160,0.16810222
-4.61930965,2.93113782,0.00141553,0.09389967,0.36265438,2.66298843,0.00531421,0.16015703
-4.61330665,2.90663034,0.00158882,0.08775512,0.34223268,2.65678999,0.00503292,0.15203948
-4.60730365,2.88085214,0.00178321,0.08145253,0.32167344,2.64945975,0.00475345,0.14391480
-4.60130065,2.85450974,0.00199872,0.07509039,0.30131323,2.64139747,0.00448105,0.13593638
-4.59529765,2.82812850,0.00223482,0.06876087,0.28145499,2.63284712,0.00422037,0.12824151
-4.58929465,2.80203979,0.00249040,0.06254786,0.26236153,2.62389047,0.00397534,0.12094793
-4.58329165,2.77637859,0.00276375,0.05652535,0.24425098,2.61444965,0.00374909,0.11415133
-4.57728864,2.75109110,0.00305252,0.05075640,0.22729422,2.60429810,0.00354387,0.10792367
-4.57128564,2.72595151,0.00335371,0.04529248,0.21161426,2.59307903,0.00336109,0.10231262
-4.56528264,2.70058638,0.00366374,0.04017336,0.19728734,2.58033008,0.00320127,0.09734187
-4.55927964,2.67450523,0.00397847,0.03542740,0.18434576,2.56551256,0.00306415,0.09301226
-4.55327664,2.64713518,0.00429326,0.03107216,0.17278198,2.54804357,0.00294869,0.08930378
-4.54727364,2.61785803,0.00460311,0.02711537,0.16255382,2.52732939,0.00285322,0.08617821
-4.54127064,2.58604762,0.00490276,0.02355611,0.15359053,2.50279828,0.00277554,0.08358223
-4.53526763,2.55110583,0.00518680,0.02038612,0.14579918,2.47393127,0.00271299,0.08145100
-4.52926463,2.51249563,0.00544989,0.01759123,0.13907136,2.44028962,0.00266267,0.07971184
-4.52326163,2.46976989,0.00568686,0.01515279,0.13328974,2.40153786,0.00262148,0.07828806
-4.51725863,2.42259496,0.00589289,0.01304910,0.12833430,2.35746160,0.00258633,0.07710269
-4.51125563,2.37076835,0.00606369,0.01125670,0.12408797,2.30797979,0.00255417,0.07608197
-4.50525263,2.31423011,0.00619561,0.00975159,0.12044168,2.25315104,0.00252218,0.07515851
-4.49924962,2.25306792,0.00628576,0.00851029,0.11729847,2.19317425,0.00248780,0.07427402
-4.49324662,2.18751599,0.00633216,0.00751072,0.11457673,2.12838376,0.00244884,0.07338155
-4.48724362,2.11794828,0.00633373,0.00673292,0.11221253,2.05923954,0.00240353,0.07244710
-4.48124062,2.04486657,0.00629041,0.00615960,0.11016095,1.98631314,0.00235053,0.07145069
-4.47523762,1.96888425,0.00620310,0.00577647,0.10839651,1.91027013,0.00228898,0.07038676
-4.46923462,1.89070656,0.00607362,0.00557248,0.10691273,1.83184982,0.00221848,0.06926402
-4.46323162,1.81110829,0.00590472,0.00553985,0.10572087,1.75184333,0.00213908,0.06810472
-4.45722861,1.73090995,0.00569987,0.00567395,0.10484803,1.67107072,0.00205123,0.06694333
-4.45122561,1.65095323,0.00546325,0.00597309,0.10433460,1.59035818,0.00195577,0.06582489
-4.44522261,1.57207675,0.00519950,0.00643816,0.10423130,1.51051601,0.00185385,0.06480282
-4.43921961,1.49509303,0.00491368,0.00707219,0.10459578,1.43231826,0.00174690,0.06393656
-4.43321661,1.42076732,0.00461100,0.00787984,0.10548910,1.35648464,0.00163655,0.06328895
-4.42721361,1.34979903,0.00429676,0.00886676,0.10697202,1.28366511,0.00152464,0.06292345
-4.42121061,1.28280633,0.00397611,0.01003902,0.10910137,1.21442786,0.00141308,0.06290140
-4.41520760,1.22031422,0.00365402,0.01140240,0.11192648,1.14925068,0.00130394,0.06327932
-4.40920460,1.16274649,0.00333506,0.01296178,0.11548596,1.08851594,0.00119932,0.06410636
-4.40320160,1.11042146,0.00302339,0.01472051,0.11980475,1.03250931,0.00110143,0.06542202
-4.39719860,1.06355167,0.00272262,0.01667986,0.12489170,0.98142178,0.00101255,0.06725418
-4.39119560,1.02224713,0.00243585,0.01883858,0.13073767,0.93535499,0.00093511,0.06961755
-4.38519260,0.98652201,0.00216557,0.02119252,0.13731428,0.89432921,0.00087168,0.07251251
-4.37918959,0.95630419,0.00191373,0.02373453,0.14457339,0.85829367,0.00082511,0.07592457
-4.37318659,0.93144721,0.00168172,0.02645442,0.15244734,0.82713852,0.00079851,0.07982431
-4.36718359,0.91174407,0.00147045,0.02933915,0.16085000,0.80070788,0.00079546,0.08416787
-4.36118059,0.89694223,0.00128040,0.03237330,0.16967862,0.77881333,0.00082000,0.08889813
-4.35517759,0.88675910,0.00111167,0.03553970,0.17881652,0.76124723,0.00087682,0.09394630
-4.34917459,0.88089758,0.00096406,0.03882023,0.18813648,0.74779523,0.00097129,0.09923417
-4.34317159,0.87906069,0.00083718,0.04219688,0.19750483,0.73824750,0.00110961,0.10467673
-4.33716858,0.88096513,0.00073048,0.04565289,0.20678603,0.73240817,0.00129888,0.11018519
-4.33116558,0.88635284,0.00064336,0.04917400,0.21584765,0.73010270,0.00154712,0.11567030
-4.32516258,0.89500043,0.00057520,0.05274971,0.22456551,0.73118277,0.00186333,0.12104574
-4.31915958,0.90672586,0.00052542,0.05637445,0.23282880,0.73552869,0.00225748,0.12623151
-4.31315658,0.92139225,0.00049355,0.06004869,0.24054482,0.74304918,0.00274038,0.13115724
-4.30715358,0.93890852,0.00047925,0.06377971,0.24764328,0.75367859,0.00332365,0.13576501
