energy_ev,total_up,Au_p_up,Au_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.84992496,1.13874349,0.12046752,0.92867861,0.00443789,0.00032275,0.14470275,0.00000000
-5.84392196,1.11999849,0.11800106,0.91597075,0.00431604,0.00031688,0.14121216,0.00000000
-5.83791896,1.10706205,0.11614931,0.90825858,0.00428317,0.00031392,0.13824670,0.00000000
-5.83191596,1.09950813,0.11488910,0.90515528,0.00434562,0.00031346,0.13578921,0.00000000
-5.82591296,1.09690393,0.11419127,0.90627142,0.00451123,0.00031512,0.13381876,0.00000000
-5.81990995,1.09882300,0.11402294,0.91122472,0.00478951,0.00031846,0.13231261,0.00000000
-5.81390695,1.10485823,0.11434991,0.91964999,0.00519181,0.00032307,0.13124826,0.00000000
-5.80790395,1.11463477,0.11513908,0.93120873,0.00573149,0.00032855,0.13060555,0.00000000
-5.80190095,1.12782227,0.11636075,0.94559845,0.00642400,0.00033452,0.13036862,0.00000000
-5.79589795,1.14414616,0.11799080,0.96256124,0.00728691,0.00034062,0.13052783,0.00000000
-5.78989495,1.16339742,0.12001255,0.98189123,0.00833989,0.00034654,0.13108136,0.00000000
-5.78389195,1.18544024,0.12241837,1.00344045,0.00960460,0.00035202,0.13203657,0.00000000
-5.77788894,1.21021697,0.12521070,1.02712263,0.01110447,0.00035683,0.13341089,0.00000000
-5.77188594,1.23774988,0.12840267,1.05291455,0.01286444,0.00036081,0.13523222,0.00000000
-5.76588294,1.26813910,0.13201804,1.08085440,0.01491050,0.00036386,0.13753878,0.00000000
-5.75987994,1.30155661,0.13609054,1.11103718,0.01726920,0.00036594,0.14037824,0.00000000
-5.75387694,1.33823603,0.14066254,1.14360673,0.01996697,0.00036704,0.14380630,0.00000000
-5.74787394,1.37845830,0.14578310,1.17874476,0.02302937,0.00036724,0.14788447,0.00000000
-5.74187094,1.42253372,0.15150535,1.21665700,0.02648021,0.00036664,0.15267733,0.00000000
-5.73586793,1.47078080,0.15788342,1.25755713,0.03034056,0.00036542,0.15824910,0.00000000
-5.72986493,1.52350286,0.16496892,1.30164903,0.03462769,0.00036376,0.16465988,0.00000000
-5.72386193,1.58096336,0.17280714,1.34910828,0.03935394,0.00036188,0.17196139,0.00000000
-5.71785893,1.64336119,0.18143312,1.40006393,0.04452559,0.00036003,0.18019276,0.00000000
-5.71185593,1.71080713,0.19086779,1.45458135,0.05014170,0.00035847,0.18937616,0.00000000
-5.70585293,1.78330282,0.20111437,1.51264736,0.05619302,0.00035743,0.19951276,0.00000000
-5.69984992,1.86072333,0.21215517,1.57415833,0.06266105,0.00035718,0.21057920,0.00000000
-5.69384692,1.94280452,0.22394899,1.63891222,0.06951716,0.00035795,0.22252457,0.00000000
-5.68784392,2.02913584,0.23642931,1.70660483,0.07672199,0.00035993,0.23526840,0.00000000
-5.68184092,2.11915935,0.24950332,1.77683088,0.08422507,0.00036332,0.24869956,0.00000000
-5.67583792,2.21217492,0.26305196,1.84908966,0.09196478,0.00036826,0.26267635,0.00000000
-5.66983492,2.30735175,0.27693097,1.92279520,0.09986859,0.00037485,0.27702782,0.00000000
-5.66383192,2.40374569,0.29097294,1.99729041,0.10785371,0.00038318,0.29155633,0.00000000
-5.65782891,2.50032156,0.30499046,2.07186437,0.11582815,0.00039328,0.30604134,0.00000000
-5.65182591,2.59597956,0.31878002,2.14577205,0.12369214,0.00040514,0.32024436,0.00000000
-5.64582291,2.68958452,0.33212687,2.21825515,0.13133989,0.00041872,0.33391488,0.00000000
-5.63981991,2.77999667,0.34481032,2.28856324,0.13866183,0.00043395,0.34679711,0.00000000
-5.63381691,2.86610244,0.35660966,2.35597392,0.14554697,0.00045073,0.35863725,0.00000000
-5.62781391,2.94684400,0.36731012,2.41981111,0.15188564,0.00046891,0.36919110,0.00000000
-5.62181091,3.02124628,0.37670891,2.47946054,0.15757229,0.00048834,0.37823159,0.00000000
-5.61580790,3.08844018,0.38462104,2.53438190,0.16250834,0.00050882,0.38555604,0.00000000
-5.60980490,3.14768133,0.39088462,2.58411702,0.16660502,0.00053017,0.39099269,0.00000000
-5.60380190,3.19836356,0.39536555,2.62829417,0.16978599,0.00055215,0.39440647,0.00000000
-5.59779890,3.24002696,0.39796130,2.66662825,0.17198973,0.00057451,0.39570342,0.00000000
-5.59179590,3.27236027,0.39860385,2.69891744,0.17317149,0.00059701,0.39483393,0.00000000
-5.58579290,3.29519806,0.39726143,2.72503667,0.17330483,0.00061937,0.39179438,0.00000000
-5.57978989,3.30851309,0.39393920,2.74492856,0.17238256,0.00064131,0.38662723,0.00000000
-5.57378689,3.31240460,0.38867876,2.75859278,0.17041715,0.00066252,0.37941961,0.00000000
-5.56778389,3.30708344,0.38155661,2.76607443,0.16744049,0.00068273,0.37030028,0.00000000
-5.56178089,3.29285498,0.37268152,2.76745249,0.16350302,0.00070160,0.35943538,0.00000000
-5.55577789,3.27010079,0.36219111,2.76282897,0.15867231,0.00071884,0.34702290,0.00000000
-5.54977489,3.23926023,0.35024752,2.75231948,0.15303107,0.00073414,0.33328625,0.00000000
-5.54377189,3.20081259,0.33703272,2.73604571,0.14667482,0.00074720,0.31846721,0.00000000
-5.53776888,3.15526092,0.32274322,2.71413025,0.13970906,0.00075774,0.30281848,0.00000000
-5.53176588,3.10311782,0.30758479,2.68669375,0.13224633,0.00076551,0.28659623,0.00000000
-5.52576288,3.04489386,0.29176703,2.65385466,0.12440311,0.00077028,0.27005280,0.00000000
-5.51975988,2.98108882,0.27549831,2.61573103,0.11629674,0.00077185,0.25343003,0.00000000
-5.51375688,2.91218576,0.25898090,2.57244442,0.10804248,0.00077007,0.23695325,0.00000000
-5.50775388,2.83864787,0.24240675,2.52412511,0.09975077,0.00076483,0.22082624,0.00000000
-5.50175088,2.76091772,0.22595379,2.47091835,0.09152483,0.00075611,0.20522730,0.00000000
-5.49574787,2.67941876,0.20978303,2.41299100,0.08345871,0.00074390,0.19030642,0.00000000
-5.48974487,2.59455835,0.19403631,2.35053804,0.07563565,0.00072828,0.17618373,0.00000000
-5.48374187,2.50673204,0.17883485,2.28378839,0.06812706,0.00070939,0.16294913,0.00000000
-5.47773887,2.41632849,0.16427862,2.21300973,0.06099186,0.00068742,0.15066295,0.00000000
-5.47173587,2.32373469,0.15044628,2.13851195,0.05427631,0.00066262,0.13935778,0.00000000
-5.46573287,2.22934096,0.13739588,2.06064899,0.04801426,0.00063528,0.12904102,0.00000000
-5.45972986,2.13354548,0.12516605,1.97981899,0.04222779,0.00060577,0.11969830,0.00000000
-5.45372686,2.03675814,0.11377768,1.89646287,0.03692806,0.00057445,0.11129727,0.00000000
-5.44772386,1.93940348,0.10323596,1.81106134,0.03211653,0.00054174,0.10379194,0.00000000
-5.44172086,1.84192269,0.09353267,1.72413051,0.02778623,0.00050806,0.09712696,0.00000000
-5.43571786,1.74477463,0.08464860,1.63621656,0.02392324,0.00047385,0.09124209,0.00000000
-5.42971486,1.64843593,0.07655609,1.54788951,0.02050809,0.00043953,0.08607639,0.00000000
-5.42371186,1.55340020,0.06922150,1.45973648,0.01751726,0.00040552,0.08157209,0.00000000
-5.41770885,1.46017650,0.06260758,1.37235480,0.01492451,0.00037223,0.07767801,0.00000000
-5.41170585,1.36928700,0.05667570,1.28634499,0.01270217,0.00034003,0.07435249,0.00000000
-5.40570285,1.28126405,0.05138785,1.20230396,0.01082231,0.00030926,0.07156558,0.00000000
-5.39969985,1.19664661,0.04670843,1.12081848,0.00925766,0.00028022,0.06930061,0.00000000
-5.39369685,1.11597610,0.04260572,1.04245904,0.00798252,0.00025319,0.06755497,0.00000000
-5.38769385,1.03979157,0.03905312,0.96777403,0.00697331,0.00022838,0.06634023,0.00000000
-5.38169085,0.96862438,0.03603010,0.89728424,0.00620919,0.00020600,0.06568141,0.00000000
-5.37568784,0.90299209,0.03352287,0.83147772,0.00567227,0.00018619,0.06561564,0.00000000
-5.36968484,0.84339182,0.03152472,0.77080481,0.00534791,0.00016907,0.06619012,0.00000000
-5.36368184,0.79029289,0.03003627,0.71567324,0.00522471,0.00015473,0.06745951,0.00000000
-5.35767884,0.74412887,0.02906525,0.66644342,0.00529446,0.00014324,0.06948276,0.00000000
-5.35167584,0.70528908,0.02862627,0.62342372,0.00555199,0.00013463,0.07231960,0.00000000
-5.34567284,0.67410978,0.02874021,0.58686584,0.00599490,0.00012891,0.07602667,0.00000000
-5.33966983,0.65086505,0.02943352,0.55696035,0.00662317,0.00012609,0.08065358,0.00000000
-5.33366683,0.63575781,0.03073723,0.53383239,0.00743883,0.00012616,0.08623886,0.00000000
-5.32766383,0.62891113,0.03268582,0.51753786,0.00844538,0.00012907,0.09280605,0.00000000
-5.32166083,0.63036029,0.03531591,0.50806018,0.00964737,0.00013481,0.10036020,0.00000000
-5.31565783,0.64004587,0.03866477,0.50530783,0.01104972,0.00014330,0.10888461,0.00000000
-5.30965483,0.65780834,0.04276863,0.50911298,0.01265722,0.00015450,0.11833840,0.00000000
-5.30365183,0.68338449,0.04766091,0.51923149,0.01447388,0.00016833,0.12865466,0.00000000
-5.29764882,0.71640609,0.05337024,0.53534429,0.01650231,0.00018470,0.13973953,0.00000000
-5.29164582,0.75640103,0.05991851,0.55706061,0.01874309,0.00020350,0.15147229,0.00000000
-5.28564282,0.80279724,0.06731874,0.58392294,0.02119423,0.00022462,0.16370641,0.00000000
-5.27963982,0.85492945,0.07557307,0.61541395,0.02385062,0.00024791,0.17627171,0.00000000
-5.27363682,0.91204889,0.08467074,0.65096522,0.02670350,0.00027321,0.18897758,0.00000000
-5.26763382,0.97333573,0.09458631,0.68996774,0.02974011,0.00030033,0.20161715,0.00000000
-5.26163082,1.03791405,0.10527800,0.73178394,0.03294334,0.00032905,0.21397229,0.00000000
-5.25562781,1.10486910,0.11668652,0.77576099,0.03629156,0.00035915,0.22581942,0.00000000
-5.24962481,1.17326615,0.12873416,0.82124482,0.03975859,0.00039034,0.23693569,0.00000000
-5.24362181,1.24217054,0.14132455,0.86759471,0.04331372,0.00042235,0.24710555,0.00000000
-5.23761881,1.31066817,0.15434291,0.91419761,0.04692203,0.00045486,0.25612725,0.00000000
-5.23161581,1.37788585,0.16765703,0.96048201,0.05054482,0.00048754,0.26381912,0.00000000
-5.22561281,1.44301073,0.18111901,1.00593056,0.05414013,0.00052003,0.27002530,0.00000000
-5.21960980,1.50530807,0.19456766,1.05009116,0.05766360,0.00055197,0.27462083,0.00000000
-5.21360680,1.56413702,0.20783170,1.09258605,0.06106932,0.00058298,0.27751557,0.00000000
-5.20760380,1.61896351,0.22073370,1.13311849,0.06431091,0.00061268,0.27865723,0.00000000
-5.20160080,1.66937014,0.23309455,1.17147689,0.06734266,0.00064071,0.27803294,0.00000000
-5.19559780,1.71506267,0.24473853,1.20753624,0.07012080,0.00066670,0.27566972,0.00000000
-5.18959480,1.75587295,0.25549868,1.24125670,0.07260473,0.00069031,0.27163348,0.00000000
-5.18359180,1.79175827,0.26522239,1.27267963,0.07475830,0.00071122,0.26602700,0.00000000
-5.17758879,1.82279735,0.27377695,1.30192111,0.07655103,0.00072916,0.25898665,0.00000000
-5.17158579,1.84918299,0.28105486,1.32916320,0.07795916,0.00074388,0.25067832,0.00000000
-5.16558279,1.87121197,0.28697867,1.35464341,0.07896660,0.00075520,0.24129256,0.00000000
-5.15957979,1.88927222,0.29150514,1.37864265,0.07956567,0.00076298,0.23103922,0.00000000
-5.15357679,1.90382813,0.29462849,1.40147213,0.07975759,0.00076715,0.22014191,0.00000000
-5.14757379,1.91540396,0.29638255,1.42345960,0.07955269,0.00076770,0.20883231,0.00000000
-5.14157079,1.92456630,0.29684170,1.44493534,0.07897033,0.00076469,0.19734470,0.00000000
-5.13556778,1.93190563,0.29612049,1.46621836,0.07803852,0.00075823,0.18591085,0.00000000
-5.12956478,1.93801769,0.29437181,1.48760302,0.07679324,0.00074852,0.17475523,0.00000000
-5.12356178,1.94348495,0.29178377,1.50934663,0.07527746,0.00073578,0.16409098,0.00000000
-5.11755878,1.94885863,0.28857509,1.53165811,0.07353996,0.00072032,0.15411632,0.00000000
-5.11155578,1.95464166,0.28498944,1.55468807,0.07163383,0.00070247,0.14501161,0.00000000
-5.10555278,1.96127301,0.28128858,1.57852064,0.06961490,0.00068262,0.13693708,0.00000000
-5.09954977,1.96911364,0.27774463,1.60316712,0.06754003,0.00066115,0.13003100,0.00000000
-5.09354677,1.97843462,0.27463184,1.62856177,0.06546537,0.00063849,0.12440837,0.00000000
-5.08754377,1.98940758,0.27221785,1.65455983,0.06344463,0.00061505,0.12015996,0.00000000
-5.08154077,2.00209804,0.27075498,1.68093811,0.06152746,0.00059124,0.11735176,0.00000000
-5.07553777,2.01646177,0.27047174,1.70739800,0.05975797,0.00056744,0.11602451,0.00000000
-5.06953477,2.03234463,0.27156485,1.73357130,0.05817352,0.00054401,0.11619364,0.00000000
-5.06353177,2.04948588,0.27419215,1.75902863,0.05680372,0.00052127,0.11784920,0.00000000
-5.05752876,2.06752535,0.27846650,1.78329059,0.05566977,0.00049949,0.12095606,0.00000000
-5.05152576,2.08601425,0.28445110,1.80584139,0.05478412,0.00047889,0.12545426,0.00000000
-5.04552276,2.10442974,0.29215636,1.82614482,0.05415050,0.00045963,0.13125964,0.00000000
-5.03951976,2.12219276,0.30153835,1.84366210,0.05376424,0.00044184,0.13826468,0.00000000
-5.03351676,2.13868900,0.31249916,1.85787134,0.05361296,0.00042556,0.14633979,0.00000000
-5.02751376,2.15329214,0.32488897,1.86828779,0.05367756,0.00041082,0.15533497,0.00000000
-5.02151076,2.16538892,0.33851007,1.87448440,0.05393343,0.00039759,0.16508199,0.00000000
-5.01550775,2.17440495,0.35312243,1.87611184,0.05435188,0.00038580,0.17539713,0.00000000
-5.00950475,2.17983049,0.36845097,1.87291715,0.05490165,0.00037536,0.18608441,0.00000000
-5.00350175,2.18124499,0.38419408,1.86476024,0.05555061,0.00036617,0.19693947,0.00000000
-4.99749875,2.17833949,0.40003326,1.85162731,0.05626732,0.00035810,0.20775389,0.00000000
-4.99149575,2.17093565,0.41564343,1.83364061,0.05702259,0.00035104,0.21831996,0.00000000
-4.98549275,2.15900065,0.43070363,1.81106362,0.05779086,0.00034486,0.22843577,0.00000000
-4.97948974,2.14265689,0.44490765,1.78430142,0.05855143,0.00033948,0.23791041,0.00000000
-4.97348674,2.12218594,0.45797419,1.75389567,0.05928940,0.00033479,0.24656920,0.00000000
-4.96748374,2.09802631,0.46965610,1.72051424,0.05999626,0.00033075,0.25425866,0.00000000
-4.96148074,2.07076472,0.47974839,1.68493553,0.06067029,0.00032730,0.26085104,0.00000000
-4.95547774,2.04112106,0.48809459,1.64802790,0.06131648,0.00032445,0.26624827,0.00000000
-4.94947474,2.00992734,0.49459118,1.61072461,0.06194624,0.00032219,0.27038505,0.00000000
-4.94347174,1.97810124,0.49918998,1.57399534,0.06257667,0.00032056,0.27323098,0.00000000
-4.93746873,1.94661530,0.50189822,1.53881501,0.06322963,0.00031959,0.27479164,0.00000000
-4.93146573,1.91646276,0.50277646,1.50613120,0.06393055,0.00031935,0.27510848,0.00000000
-4.92546273,1.88862139,0.50193428,1.47683141,0.06470701,0.00031989,0.27425756,0.00000000
-4.91945973,1.86401681,0.49952414,1.45171129,0.06558721,0.00032126,0.27234716,0.00000000
-4.91345673,1.84348683,0.49573345,1.43144530,0.06659838,0.00032351,0.26951438,0.00000000
-4.90745373,1.82774816,0.49077542,1.41656092,0.06776518,0.00032667,0.26592077,0.00000000
-4.90145073,1.81736714,0.48487904,1.40741746,0.06910822,0.00033076,0.26174734,0.00000000
-4.89544772,1.81273558,0.47827869,1.40419051,0.07064265,0.00033574,0.25718897,0.00000000
-4.88944472,1.81405280,0.47120380,1.40686249,0.07237698,0.00034158,0.25244855,0.00000000
-4.88344172,1.82131481,0.46386917,1.41522007,0.07431219,0.00034820,0.24773107,0.00000000
-4.87743872,1.83431093,0.45646620,1.42885831,0.07644106,0.00035549,0.24323782,0.00000000
-4.87143572,1.85262816,0.44915565,1.44719165,0.07874790,0.00036332,0.23916101,0.00000000
-4.86543272,1.87566306,0.44206202,1.46947120,0.08120852,0.00037153,0.23567877,0.00000000
-4.85942971,1.90264076,0.43526990,1.49480781,0.08379064,0.00037991,0.23295096,0.00000000
-4.85342671,1.93264008,0.42882230,1.52220001,0.08645454,0.00038829,0.23111555,0.00000000
-4.84742371,1.96462400,0.42272114,1.55056573,0.08915405,0.00039643,0.23028593,0.00000000
-4.84142071,1.99747400,0.41692954,1.57877659,0.09183779,0.00040414,0.23054895,0.00000000
-4.83541771,2.03002694,0.41137599,1.60569351,0.09445067,0.00041119,0.23196377,0.00000000
-4.82941471,2.06111306,0.40595993,1.63020234,0.09693547,0.00041741,0.23456156,0.00000000
-4.82341171,2.08959349,0.40055857,1.65124804,0.09923457,0.00042261,0.23834575,0.00000000
-4.81740870,2.11439602,0.39503444,1.66786645,0.10129178,0.00042666,0.24329310,0.00000000
-4.81140570,2.13454771,0.38924335,1.67921233,0.10305397,0.00042945,0.24935522,0.00000000
-4.80540270,2.14920327,0.38304238,1.68458287,0.10447282,0.00043092,0.25646069,0.00000000
-4.79939970,2.15766840,0.37629745,1.68343595,0.10550626,0.00043103,0.26451764,0.00000000
-4.79339670,2.15941745,0.36889024,1.67540271,0.10611980,0.00042983,0.27341665,0.00000000
-4.78739370,2.15410493,0.36072408,1.66029407,0.10628756,0.00042738,0.28303413,0.00000000
-4.78139070,2.14157095,0.35172867,1.63810145,0.10599307,0.00042381,0.29323593,0.00000000
-4.77538769,2.12184069,0.34186345,1.60899169,0.10522974,0.00041927,0.30388125,0.00000000
-4.76938469,2.09511829,0.33111949,1.57329675,0.10400105,0.00041398,0.31482676,0.00000000
-4.76338169,2.06177572,0.31952012,1.53149888,0.10232039,0.00040817,0.32593087,0.00000000
-4.75737869,2.02233743,0.30712006,1.48421196,0.10021068,0.00040211,0.33705803,0.00000000
-4.75137569,1.97746161,0.29400348,1.43215981,0.09770363,0.00039610,0.34808301,0.00000000
-4.74537269,1.92791887,0.28028097,1.37615265,0.09483892,0.00039043,0.35889508,0.00000000
-4.73936968,1.87456939,0.26608577,1.31706244,0.09166301,0.00038542,0.36940181,0.00000000
-4.73336668,1.81833928,0.25156939,1.25579810,0.08822800,0.00038138,0.37953255,0.00000000
-4.72736368,1.76019704,0.23689703,1.19328153,0.08459029,0.00037860,0.38924130,0.00000000
-4.72136068,1.70113088,0.22224287,1.13042506,0.08080925,0.00037736,0.39850891,0.00000000
-4.71535768,1.64212739,0.20778561,1.06811110,0.07694593,0.00037792,0.40734447,0.00000000
-4.70935468,1.58415218,0.19370431,1.00717442,0.07306183,0.00038050,0.41578583,0.00000000
-4.70335168,1.52813279,0.18017491,0.94838739,0.06921774,0.00038530,0.42389908,0.00000000
-4.69734867,1.47494408,0.16736727,0.89244849,0.06547279,0.00039246,0.43177713,0.00000000
-4.69134567,1.42539622,0.15544302,0.83997392,0.06188360,0.00040211,0.43953723,0.00000000
-4.68534267,1.38022530,0.14455411,0.79149246,0.05850363,0.00041431,0.44731762,0.00000000
-4.67933967,1.34008638,0.13484211,0.74744322,0.05538268,0.00042910,0.45527322,0.00000000
-4.67333667,1.30554871,0.12643804,0.70817596,0.05256659,0.00044646,0.46357074,0.00000000
-4.66733367,1.27709302,0.11946271,0.67395362,0.05009699,0.00046638,0.47238302,0.00000000
-4.66133067,1.25511029,0.11402749,0.64495663,0.04801127,0.00048876,0.48188303,0.00000000
-4.65532766,1.23990176,0.11023504,0.62128839,0.04634252,0.00051353,0.49223757,0.00000000
-4.64932466,1.23167973,0.10818012,0.60298163,0.04511963,0.00054055,0.50360085,0.00000000
-4.64332166,1.23056882,0.10795017,0.59000495,0.04436723,0.00056971,0.51610814,0.00000000
-4.63731866,1.23660722,0.10962535,0.58226932,0.04410578,0.00060086,0.52986965,0.00000000
-4.63131566,1.24974774,0.11327816,0.57963405,0.04435145,0.00063384,0.54496478,0.00000000
-4.62531266,1.26985841,0.11897224,0.58191208,0.04511596,0.00066849,0.56143693,0.00000000
-4.61930965,1.29672254,0.12676056,0.58887426,0.04640637,0.00070466,0.57928895,0.00000000
-4.61330665,1.33003830,0.13668275,0.60025268,0.04822470,0.00074218,0.59847945,0.00000000
-4.60730365,1.36941779,0.14876179,0.61574309,0.05056748,0.00078087,0.61892002,0.00000000
-4.60130065,1.41438615,0.16300011,0.63500636,0.05342524,0.00082055,0.64047358,0.00000000
-4.59529765,1.46438088,0.17937532,0.65766948,0.05678197,0.00086103,0.66295391,0.00000000
-4.58929465,1.51875190,0.19783574,0.68332618,0.06061457,0.00090208,0.68612651,0.00000000
-4.58329165,1.57676293,0.21829616,0.71153762,0.06489240,0.00094347,0.70971093,0.00000000
-4.57728864,1.63759483,0.24063394,0.74183345,0.06957687,0.00098493,0.73338459,0.00000000
-4.57128564,1.70035124,0.26468597,0.77371380,0.07462137,0.00102616,0.75678808,0.00000000
-4.56528264,1.76406721,0.29024670,0.80665226,0.07997124,0.00106680,0.77953207,0.00000000
-4.55927964,1.82772104,0.31706766,0.84010034,0.08556419,0.00110648,0.80120559,0.00000000
-4.55327664,1.89024949,0.34485846,0.87349353,0.09133093,0.00114478,0.82138569,0.00000000
-4.54727364,1.95056646,0.37328981,0.90625903,0.09719622,0.00118123,0.83964807,0.00000000
-4.54127064,2.00758465,0.40199825,0.93782503,0.10308015,0.00121535,0.85557865,0.00000000
-4.53526763,2.06023984,0.43059288,0.96763150,0.10889986,0.00124661,0.86878540,0.00000000
-4.52926463,2.10751691,0.45866372,0.99514196,0.11457136,0.00127451,0.87891032,0.00000000
-4.52326163,2.14847671,0.48579161,1.01985598,0.12001172,0.00129850,0.88564084,0.00000000
-4.51725863,2.18228255,0.51155915,1.04132173,0.12514125,0.00131810,0.88872041,0.00000000
-4.51125563,2.20822511,0.53556235,1.05914802,0.12988571,0.00133282,0.88795754,0.00000000
-4.50525263,2.22574447,0.55742239,1.07301518,0.13417844,0.00134226,0.88323313,0.00000000
-4.49924962,2.23444803,0.57679696,1.08268417,0.13796229,0.00134606,0.87450544,0.00000000
-4.49324662,2.23412325,0.59339069,1.08800328,0.14119119,0.00134396,0.86181268,0.00000000
-4.48724362,2.22474434,0.60696398,1.08891206,0.14383138,0.00133578,0.84527276,0.00000000
-4.48124062,2.20647233,0.61733993,1.08544203,0.14586207,0.00132147,0.82508046,0.00000000
-4.47523762,2.17964821,0.62440898,1.07771408,0.14727568,0.00130108,0.80150176,0.00000000
-4.46923462,2.14477942,0.62813087,1.06593252,0.14807747,0.00127476,0.77486585,0.00000000
-4.46323162,2.10252004,0.62853405,1.05037599,0.14828466,0.00124281,0.74555493,0.00000000
-4.45722861,2.05364560,0.62571243,1.03138568,0.14792507,0.00120559,0.71399234,0.00000000
-4.45122561,1.99902377,0.61981965,1.00935132,0.14703536,0.00116360,0.68062953,0.00000000
-4.44522261,1.93958213,0.61106134,0.98469565,0.14565899,0.00111740,0.64593243,0.00000000
-4.43921961,1.87627486,0.59968572,0.95785819,0.14384394,0.00106763,0.61036781,0.00000000
-4.43321661,1.81004974,0.58597300,0.92927906,0.14164042,0.00101495,0.57439020,0.00000000
-4.42721361,1.74181724,0.57022430,0.89938370,0.13909863,0.00096007,0.53842994,0.00000000
-4.42121061,1.67242300,0.55275056,0.86856921,0.13626676,0.00090372,0.50288276,0.00000000
-4.41520760,1.60262502,0.53386205,0.83719297,0.13318921,0.00084659,0.46810133,0.00000000
-4.40920460,1.53307653,0.51385891,0.80556395,0.12990529,0.00078935,0.43438893,0.00000000
-4.40320160,1.46431493,0.49302323,0.77393719,0.12644832,0.00073263,0.40199549,0.00000000
-4.39719860,1.39675722,0.47161276,0.74251142,0.12284522,0.00067699,0.37111588,0.00000000
-4.39119560,1.33070160,0.44985667,0.71142976,0.11911654,0.00062293,0.34189040,0.00000000
-4.38519260,1.26633474,0.42795313,0.68078337,0.11527694,0.00057087,0.31440732,0.00000000
-4.37918959,1.20374398,0.40606880,0.65061750,0.11133610,0.00052115,0.28870704,0.00000000
-4.37318659,1.14293324,0.38433997,0.62093947,0.10729976,0.00047403,0.26478759,0.00000000
-4.36718359,1.08384157,0.36287501,0.59172799,0.10317112,0.00042969,0.24261111,0.00000000
-4.36118059,1.02636298,0.34175796,0.56294304,0.09895218,0.00038825,0.22211086,0.00000000
-4.35517759,0.97036627,0.32105266,0.53453579,0.09464518,0.00034975,0.20319837,0.00000000
-4.34917459,0.91571376,0.30080722,0.50645789,0.09025377,0.00031419,0.18577039,0.00000000
-4.34317159,0.86227785,0.28105851,0.47866955,0.08578414,0.00028149,0.16971536,0.00000000
-4.33716858,0.80995464,0.26183614,0.45114616,0.08124578,0.00025156,0.15491914,0.00000000
-4.33116558,0.75867412,0.24316601,0.42388298,0.07665194,0.00022428,0.14126981,0.00000000
-4.32516258,0.70840660,0.22507305,0.39689794,0.07201983,0.00019949,0.12866147,0.00000000
-4.31915958,0.65916544,0.20758307,0.37023241,0.06737046,0.00017704,0.11699703,0.00000000
-4.31315658,0.61100625,0.19072389,0.34395021,0.06272823,0.00015676,0.10618993,0.00000000
-4.30715358,0.56402303,0.17452561,0.31813491,0.05812024,0.00013848,0.09616500,0.00000000
