energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,V_p_up,V_d_up
-5.79589795,6.78129890,0.06846042,0.42744706,0.08683658,3.85377812,2.02855338,0.43230112,1.52971608,0.82194268
-5.78989495,6.84043851,0.06474488,0.43592601,0.08116658,3.88437427,2.07808941,0.44194932,1.56373752,0.81733485
-5.78389195,6.88896314,0.06098944,0.44329463,0.07542865,3.90964916,2.12348317,0.45070158,1.59614282,0.81168570
-5.77788894,6.92542596,0.05723893,0.44941667,0.06969607,3.92878867,2.16383215,0.45839796,1.62628691,0.80496050
-5.77188594,6.94813113,0.05353276,0.45415422,0.06403625,3.94081480,2.19819380,0.46486992,1.65344613,0.79708676
-5.76588294,6.95520861,0.04990454,0.45737225,0.05850958,3.94463004,2.22561915,0.46994587,1.67684392,0.78796117
-5.75987994,6.94470606,0.04638193,0.45894369,0.05316857,3.93907215,2.24519016,0.47345755,1.69568113,0.77745878
-5.75387694,6.91469269,0.04298677,0.45875496,0.04805737,3.92297642,2.25605882,0.47524702,1.70916944,0.76544386
-5.74787394,6.86336941,0.03973537,0.45671153,0.04321154,3.89524182,2.25748607,0.47517383,1.71656624,0.75178164
-5.74187094,6.78917890,0.03663905,0.45274322,0.03865822,3.85489752,2.24887843,0.47312200,1.71720916,0.73635040
-5.73586793,6.69090969,0.03370472,0.44680896,0.03441651,3.80116598,2.22982056,0.46900646,1.71054856,0.71905306
-5.72986493,6.56778815,0.03093559,0.43890073,0.03049802,3.73351917,2.20010172,0.46277854,1.69617617,0.69982762
-5.72386193,6.41955353,0.02833188,0.42904632,0.02690770,3.65172491,2.15973500,0.45443031,1.67384852,0.67865593
-5.71785893,6.24651189,0.02589156,0.41731090,0.02364477,3.55588091,2.10896814,0.44399740,1.64350391,0.65557029
-5.71185593,6.04956630,0.02361101,0.40379717,0.02070370,3.44643489,2.04828543,0.43156020,1.60527223,0.63065760
-5.70585293,5.83022193,0.02148563,0.38864399,0.01807525,3.32418980,1.97840061,0.41724339,1.55947707,0.60406088
-5.69984992,5.59056602,0.01951036,0.37202372,0.01574757,3.19029446,1.90024131,0.40121373,1.50663025,0.57597819
-5.69384692,5.33322451,0.01768014,0.35413822,0.01370722,3.04622005,1.81492566,0.38367638,1.44741909,0.54665914
-5.68784392,5.06129766,0.01599019,0.33521375,0.01194015,2.89372436,1.72373253,0.36486969,1.38268722,0.51639917
-5.68184092,4.77827873,0.01443631,0.31549506,0.01043262,2.73480567,1.62806675,0.34505906,1.31340996,0.48553211
-5.67583792,4.48795983,0.01301497,0.29523890,0.00917203,2.57164891,1.52942102,0.32452977,1.24066558,0.45442143
-5.66983492,4.19432988,0.01172345,0.27470718,0.00814763,2.40656686,1.42933628,0.30357950,1.16560383,0.42345065
-5.66383192,3.90146946,0.01055982,0.25416031,0.00735115,2.24193917,1.32936217,0.28251059,1.08941313,0.39301335
-5.65782891,3.61344717,0.00952293,0.23385073,0.00677728,2.08015181,1.23101915,0.26162255,1.01328793,0.36350343
-5.65182591,3.33422154,0.00861233,0.21401703,0.00642407,1.92353945,1.13576356,0.24120493,0.93839744,0.33530578
-5.64582291,3.06755193,0.00782821,0.19487888,0.00629320,1.77433256,1.04495673,0.22153103,0.86585680,0.30878779
-5.63981991,2.81692078,0.00717128,0.17663284,0.00639004,1.63461081,0.95983869,0.20285233,0.79670161,0.28429194
-5.63381691,2.58546892,0.00664264,0.15944915,0.00672371,1.50626365,0.88150706,0.18539404,0.73186639,0.26212957
-5.62781391,2.37594457,0.00624367,0.14346961,0.00730688,1.39095845,0.81090098,0.16935166,0.67216726,0.24257585
-5.62181091,2.19066576,0.00597592,0.12880643,0.00815549,1.29011617,0.74879012,0.15488854,0.61828904,0.22586588
-5.61580790,2.03149549,0.00584091,0.11554202,0.00928822,1.20489406,0.69576816,0.14213451,0.57077657,0.21219195
-5.60980490,1.89982806,0.00584003,0.10372963,0.01072596,1.13617468,0.65225035,0.13118528,0.53002997,0.20170161
-5.60380190,1.79658505,0.00597433,0.09339467,0.01249091,1.08456030,0.61847447,0.12210272,0.49630346,0.19449650
-5.59779890,1.72221890,0.00624437,0.08453656,0.01460569,1.05037169,0.59450445,0.11491564,0.46970732,0.19063179
-5.59179590,1.67672266,0.00665000,0.07713097,0.01709217,1.03365043,0.58023635,0.10962113,0.45021232,0.19011596
-5.58579290,1.65964418,0.00719014,0.07113237,0.01997030,1.03416392,0.57540595,0.10618620,0.43765642,0.19291094
-5.57978989,1.67010367,0.00786258,0.06647662,0.02325665,1.05141271,0.57959774,0.10454973,0.43175309,0.19893249
-5.57378689,1.70681408,0.00866378,0.06308358,0.02696311,1.08463971,0.59225510,0.10462450,0.43210109,0.20805077
-5.56778389,1.76810391,0.00958861,0.06085975,0.03109535,1.13284139,0.61269163,0.10629941,0.43819539,0.22009130
-5.56178089,1.85194281,0.01063020,0.05970068,0.03565150,1.19478131,0.64010365,0.10944176,0.44943918,0.23483621
-5.55577789,1.95597046,0.01177979,0.05949330,0.04062085,1.26900621,0.67358406,0.11389970,0.46515676,0.25202614
-5.54977489,2.07752960,0.01302662,0.06011810,0.04598276,1.35386548,0.71213772,0.11950473,0.48460738,0.27136280
-5.54377189,2.21370406,0.01435791,0.06145116,0.05170582,1.44753446,0.75469856,0.12607446,0.50699998,0.29251235
-5.53776888,2.36136267,0.01575888,0.06336612,0.05774735,1.54804215,0.80014853,0.13341555,0.53150881,0.31510987
-5.53176588,2.51720962,0.01721292,0.06573601,0.06405332,1.65330361,0.84733836,0.14132690,0.55728981,0.33876489
-5.52576288,2.67784160,0.01870176,0.06843505,0.07055865,1.76115725,0.89511009,0.14960314,0.58349766,0.36306811
-5.51975988,2.83981142,0.02020583,0.07134052,0.07718810,1.86940673,0.94232099,0.15803838,0.60930330,0.38759926
-5.51375688,2.99969727,0.02170465,0.07433446,0.08385758,1.97586682,0.98786848,0.16643018,0.63391149,0.41193590
-5.50775388,3.15417653,0.02317732,0.07730550,0.09047593,2.07841229,1.03071533,0.17458372,0.65657808,0.43566318
-5.50175088,3.30010189,0.02460306,0.08015060,0.09694724,2.17502853,1.06991451,0.18231603,0.67662661,0.45838403
-5.49574787,3.43457768,0.02596182,0.08277678,0.10317344,2.26386220,1.10463275,0.18946020,0.69346352,0.47972958
-5.48974487,3.55503352,0.02723491,0.08510271,0.10905727,2.34327004,1.13417192,0.19586943,0.70659154,0.49936945
-5.48374187,3.65929240,0.02840556,0.08706025,0.11450532,2.41186395,1.15798737,0.20142071,0.71562086,0.51702130
-5.47773887,3.74563025,0.02945955,0.08859570,0.11943119,2.46855030,1.17570240,0.20601806,0.72027734,0.53245936
-5.47173587,3.81282417,0.03038564,0.08967089,0.12375850,2.51256159,1.18711828,0.20959512,0.72040767,0.54552150
-5.46573287,3.86018691,0.03117605,0.09026393,0.12742362,2.54347899,1.19221911,0.21211699,0.71598105,0.55611436
-5.45972986,3.88758571,0.03182666,0.09036964,0.13037803,2.56124441,1.19117155,0.21358124,0.70708738,0.56421639
-5.45372686,3.89544422,0.03233718,0.08999960,0.13259013,2.56616136,1.18431913,0.21401796,0.69393199,0.56987852
-5.44772386,3.88472709,0.03271114,0.08918179,0.13404641,2.55888445,1.17217155,0.21348888,0.67682708,0.57322238
-5.44172086,3.85690752,0.03295567,0.08795986,0.13475190,2.54039761,1.15538935,0.21208553,0.65618031,0.57443612
-5.43571786,3.81391905,0.03308117,0.08639198,0.13472992,2.51198203,1.13476463,0.20992661,0.63248095,0.57376798
-5.42971486,3.75809333,0.03310087,0.08454939,0.13402099,2.47517505,1.11119869,0.20715444,0.60628431,0.57151782
-5.42371186,3.69208658,0.03303013,0.08251453,0.13268111,2.43172179,1.08567760,0.20393096,0.57819493,0.56802709
-5.41770885,3.61879775,0.03288582,0.08037898,0.13077937,2.38352151,1.05924653,0.20043307,0.54884942,0.56366751
-5.41170585,3.54128175,0.03268551,0.07824114,0.12839508,2.33257098,1.03298404,0.19684780,0.51889955,0.55882913
-5.40570285,3.46266131,0.03244667,0.07620381,0.12561444,2.28090727,1.00797715,0.19336730,0.48899612,0.55390813
-5.39969985,3.38604081,0.03218596,0.07437160,0.12252713,2.23055204,0.98529797,0.19018393,0.45977442,0.54929493
-5.39369685,3.31442541,0.03191846,0.07284844,0.11922275,2.18345963,0.96598258,0.18748559,0.43184147,0.54536306
-5.38769385,3.25064811,0.03165710,0.07173503,0.11578746,2.14147053,0.95101254,0.18545145,0.40576548,0.54245923
-5.38169085,3.19730702,0.03141218,0.07112643,0.11230087,2.10627177,0.94129931,0.18424818,0.38206777,0.54089484
-5.37568784,3.15671447,0.03119104,0.07110989,0.10883345,2.07936518,0.93767161,0.18402682,0.36121700,0.54093929
-5.36968484,3.13085875,0.03099795,0.07176273,0.10544438,2.06204399,0.94086552,0.18492033,0.34362580,0.54281510
-5.36368184,3.12137884,0.03083412,0.07315065,0.10218021,2.05537786,0.95151707,0.18704179,0.32964952,0.54669492
-5.35767884,3.12955159,0.03069798,0.07532617,0.09907402,2.06020600,0.97015700,0.19048337,0.31958677,0.55270037
-5.35167584,3.15629058,0.03058555,0.07832747,0.09614542,2.07713765,0.99720704,0.19531590,0.31368146,0.56090257
-5.34567284,3.20215508,0.03049103,0.08217761,0.09340119,2.10655890,1.03297754,0.20158909,0.31212584,0.57132408
-5.33966983,3.26736757,0.03040747,0.08688400,0.09083645,2.14864457,1.07766573,0.20933223,0.31506421,0.58394209
-5.33366683,3.35183781,0.03032755,0.09243839,0.08843640,2.20337408,1.13135458,0.21855540,0.32259689,0.59869249
-5.32766383,3.45519160,0.03024441,0.09881713,0.08617845,2.27054967,1.19401182,0.22925093,0.33478397,0.61547452
-5.32166083,3.57680241,0.03015246,0.10598195,0.08403459,2.34981600,1.26548918,0.24139525,0.35164885,0.63415581
-5.31565783,3.71582406,0.03004819,0.11388101,0.08197384,2.44067985,1.34552190,0.25495075,0.37318094,0.65457743
-5.30965483,3.87122324,0.02993083,0.12245042,0.07996473,2.54252911,1.43372860,0.26986779,0.39933783,0.67655884
-5.30365183,4.04181050,0.02980299,0.13161604,0.07797760,2.65465042,1.52961198,0.28608674,0.43004652,0.69990249
-5.29764882,4.22626918,0.02967104,0.14129560,0.07598665,2.77624490,1.63256062,0.30353984,0.46520403,0.72439807
-5.29164582,4.42318153,0.02954537,0.15140108,0.07397159,2.90644198,1.74185232,0.32215300,0.50467726,0.74982621
-5.28564282,4.63105209,0.02944046,0.16184121,0.07191893,3.04431118,1.85665947,0.34184739,0.54830247,0.77596170
-5.27963982,4.84832823,0.02937470,0.17252408,0.06982276,3.18887218,1.97605678,0.36254078,0.59588452,0.80257626
-5.27363682,5.07341801,0.02937004,0.18335974,0.06768503,3.33910346,2.09903165,0.38414863,0.64719594,0.82944094
-5.26763382,5.30470602,0.02945146,0.19426265,0.06551544,3.49394993,2.22449732,0.40658496,0.70197632,0.85632807
-5.26163082,5.54056721,0.02964620,0.20515391,0.06333082,3.65232997,2.35130885,0.42976277,0.75993205,0.88301306
-5.25562781,5.77937944,0.02998293,0.21596325,0.06115421,3.81314231,2.47828170,0.45359435,0.82073655,0.90927605
-5.24962481,6.01953475,0.03049071,0.22663049,0.05901358,3.97527301,2.60421255,0.47799117,0.88403122,0.93490335
-5.24362181,6.25944998,0.03119794,0.23710663,0.05694035,4.13760280,2.72790177,0.50286352,0.94942719,0.95968899
-5.23761881,6.49757642,0.03213121,0.24735440,0.05496780,4.29901493,2.84817697,0.52811997,1.01650768,0.98343614
-5.23161581,6.73240895,0.03331424,0.25734822,0.05312940,4.45840334,2.96391665,0.55366657,1.08483125,1.00595857
-5.22561281,6.96249418,0.03476673,0.26707371,0.05145720,4.61468114,3.07407316,0.57940597,1.15393554,1.02708208
-5.21960980,7.18643776,0.03650344,0.27652668,0.04998029,4.76678920,3.17769407,0.60523640,1.22334164,1.04664585
-5.21360680,7.40291058,0.03853327,0.28571168,0.04872349,4.91370430,3.27394092,0.63105077,1.29255882,1.06450361
-5.20760380,7.61065356,0.04085858,0.29464026,0.04770622,5.05444687,3.36210471,0.65673576,1.36108951,1.08052466
-5.20160080,7.80848121,0.04347465,0.30332900,0.04694162,5.18808777,3.44161737,0.68217124,1.42843446,1.09459454
-5.19559780,7.99528368,0.04636936,0.31179740,0.04643602,5.31375397,3.51205871,0.70722986,1.49409796,1.10661539
-5.18959480,8.17002756,0.04952309,0.32006587,0.04618859,5.43063303,3.57315863,0.73177710,1.55759296,1.11650596
-5.18359180,8.33175562,0.05290885,0.32815377,0.04619140,5.53797626,3.62479448,0.75567174,1.61844620,1.12420110
-5.17758879,8.47958574,0.05649262,0.33607779,0.04642962,5.63510076,3.66698382,0.77876685,1.67620320,1.12965101
-5.17158579,8.61270968,0.06023397,0.34385052,0.04688207,5.72139050,3.69987299,0.80091133,1.73043318,1.13282000
-5.16558279,8.73039194,0.06408675,0.35147951,0.04752190,5.79629673,3.72372198,0.82195194,1.78073396,1.13368514
-5.15957979,8.83196939,0.06800012,0.35896664,0.04831750,5.85933820,3.73888670,0.84173588,1.82673672,1.13223463
-5.15357679,8.91685217,0.07191959,0.36630788,0.04923348,5.91010150,3.74579910,0.86011376,1.86811074,1.12846625
-5.14757379,8.98452604,0.07578825,0.37349339,0.05023179,5.94824193,3.74494656,0.87694292,1.90456810,1.12238591
-5.14157079,9.03455663,0.07954807,0.38050788,0.05127281,5.97348522,3.73685117,0.89209089,1.93586807,1.11400644
-5.13556778,9.06659551,0.08314119,0.38733120,0.05231652,5.98563031,3.72204998,0.90543890,1.96182130,1.10334686
-5.12956478,9.08038791,0.08651125,0.39393894,0.05332354,5.98455326,3.70107697,0.91688523,1.98229354,1.09043209
-5.12356178,9.07578182,0.08960465,0.40030311,0.05425622,5.97021214,3.67444745,0.92634820,1.99720869,1.07529324
-5.11755878,9.05273771,0.09237174,0.40639273,0.05507948,5.94265267,3.64264528,0.93376866,2.00655092,1.05796851
-5.11155578,9.01133838,0.09476792,0.41217422,0.05576165,5.90201421,3.60611340,0.93911175,2.01036584,1.03850460
-5.10555278,8.95179792,0.09675455,0.41761171,0.05627514,5.84853556,3.56524753,0.94236796,2.00876021,1.01695862
-5.09954977,8.87446904,0.09829972,0.42266707,0.05659692,5.78255992,3.52039328,0.94355319,2.00190036,0.99340027
-5.09354677,8.77984796,0.09937886,0.42729977,0.05670891,5.70453852,3.47184612,0.94270802,1.99000899,0.96791423
-5.08754377,8.66857622,0.09997511,0.43146673,0.05659818,5.61503216,3.41985416,0.93989598,1.97336047,0.94060245
-5.08154077,8.54143887,0.10007958,0.43512192,0.05625703,5.51471039,3.36462310,0.93520113,1.95227474,0.91158618
-5.07553777,8.39935891,0.09969131,0.43821618,0.05568289,5.40434779,3.30632295,0.92872492,1.92710989,0.88100755
-5.06953477,8.24338799,0.09881713,0.44069703,0.05487818,5.28481742,3.24509597,0.92058260,1.89825388,0.84903048
-5.06353177,8.07469370,0.09747131,0.44250880,0.05384996,5.15708137,3.18106532,0.91089935,1.86611560,0.81584075
-5.05752876,7.89454404,0.09567504,0.44359305,0.05260957,5.02217867,3.11434392,0.89980643,1.83111578,0.78164527
-5.05152576,7.70429004,0.09345582,0.44388934,0.05117216,4.88121117,3.04504324,0.88743755,1.79367821,0.74667033
-5.04552276,7.50534724,0.09084667,0.44333644,0.04955616,4.73532790,2.97328147,0.87392567,1.75422162,0.71115895
-5.03951976,7.29917731,0.08788530,0.44187400,0.04778270,4.58570873,2.89919097,0.85940049,1.71315278,0.67536750
-5.03351676,7.08727076,0.08461316,0.43944459,0.04587509,4.43354808,2.82292464,0.84398671,1.67086103,0.63956161
-5.02751376,6.87113169,0.08107454,0.43599604,0.04385816,4.28003958,2.74466126,0.82780318,1.62771457,0.60401157
-5.02151076,6.65226528,0.07731551,0.43148405,0.04175775,4.12636223,2.66460948,0.81096305,1.58405857,0.56898757
-5.01550775,6.43216868,0.07338304,0.42587488,0.03960012,3.97366893,2.58301065,0.79357471,1.54021523,0.53475491
-5.00950475,6.21232542,0.06932402,0.41914802,0.03741147,3.82307751,2.50014034,0.77574352,1.49648547,0.50156941
-5.00350175,5.99420321,0.06518438,0.41129861,0.03521746,3.67566481,2.41630869,0.75757426,1.45315227,0.46967338
-4.99749875,5.77925500,0.06100833,0.40233949,0.03304284,3.53246349,2.33185950,0.73917383,1.41048512,0.43929210
-4.99149575,5.56892230,0.05683765,0.39230283,0.03091104,3.39446164,2.24716832,0.72065421,1.36874517,0.41063125
-4.98549275,5.36464017,0.05271106,0.38124102,0.02884398,3.26260461,2.16263953,0.70213530,1.32819079,0.38387504
-4.97948974,5.16784258,0.04866379,0.36922691,0.02686180,3.13779847,2.07870245,0.68374736,1.28908284,0.35918536
-4.97348674,4.97996715,0.04472719,0.35635328,0.02498272,3.02091446,1.99580672,0.66563287,1.25168930,0.33670170
-4.96748374,4.80245798,0.04092851,0.34273146,0.02322299,2.91279350,1.91441698,0.64794755,1.21628883,0.31654191
-4.96148074,4.63676552,0.03729078,0.32848930,0.02159682,2.81424997,1.83500700,0.63086041,1.18317279,0.29880346
-4.95547774,4.48434241,0.03383281,0.31376839,0.02011641,2.72607394,1.75805330,0.61455269,1.15264566,0.28356522
-4.94947474,4.34663464,0.03056933,0.29872073,0.01879198,2.64903105,1.68402855,0.59921571,1.12502347,0.27088946
-4.94347174,4.22506751,0.02751114,0.28350500,0.01763189,2.58385954,1.61339469,0.58504756,1.10063038,0.26082380
-4.93746873,4.12102605,0.02466539,0.26828258,0.01664267,2.53126390,1.54659596,0.57224878,1.07979339,0.25340304
-4.93146573,4.03583034,0.02203596,0.25321337,0.01582917,2.49190502,1.48405200,0.56101719,1.06283537,0.24865061
-4.92546273,3.97070596,0.01962382,0.23845187,0.01519461,2.46638684,1.42615104,0.55154199,1.05006673,0.24657941
-4.91945973,3.92675072,0.01742744,0.22414336,0.01474069,2.45523989,1.37324337,0.54399751,1.04177615,0.24719221
-4.91345673,3.90489859,0.01544319,0.21042056,0.01446765,2.45890218,1.32563512,0.53853672,1.03822076,0.25048124
-4.90745373,3.90588264,0.01366584,0.19740080,0.01437429,2.47769838,1.28358261,0.53528498,1.03961624,0.25642724
-4.90145073,3.93019852,0.01208888,0.18518380,0.01445804,2.51181833,1.24728722,0.53433412,1.04612756,0.26499791
-4.89544772,3.97807045,0.01070493,0.17385011,0.01471495,2.56129600,1.21689112,0.53573739,1.05786071,0.27614606
-4.88944472,4.04942179,0.00950611,0.16346031,0.01513966,2.62599045,1.19247378,0.53950531,1.07485595,0.28980738
-4.88344172,4.14385199,0.00848428,0.15405482,0.01572543,2.70556991,1.17404965,0.54560285,1.09708323,0.30589832
-4.87743872,4.26062195,0.00763130,0.14565442,0.01646408,2.79950061,1.16156697,0.55394800,1.12443984,0.32431422
-4.87143572,4.39864902,0.00693923,0.13826135,0.01734602,2.90704129,1.15490788,0.56441196,1.15675087,0.34492784
-4.86543272,4.55651319,0.00640041,0.13186082,0.01836023,3.02724460,1.15389001,0.57682095,1.19377241,0.36758866
-4.85942971,4.73247473,0.00600756,0.12642298,0.01949430,3.15896585,1.15826950,0.59095965,1.23519755,0.39212304
-4.85342671,4.92450376,0.00575375,0.12190509,0.02073448,3.30087958,1.16774550,0.60657619,1.28066503,0.41833539
-4.84742371,5.13032088,0.00563240,0.11825389,0.02206578,3.45150359,1.18196608,0.62338859,1.32977013,0.44601045
-4.84142071,5.34744788,0.00563716,0.11540792,0.02347209,3.60922990,1.20053542,0.64109228,1.38207741,0.47491653
-4.83541771,5.57326648,0.00576177,0.11329984,0.02493636,3.77236145,1.22302195,0.65936853,1.43713450,0.50480986
-4.82941471,5.80508277,0.00599992,0.11185852,0.02644079,3.93915306,1.24896738,0.67789342,1.49448639,0.53543949
-4.82341171,6.04019438,0.00634506,0.11101092,0.02796704,4.10785453,1.27789591,0.69634687,1.55368912,0.56655285
-4.81740870,6.27595701,0.00679023,0.11068368,0.02949652,4.27675389,1.30932353,0.71442146,1.61432223,0.59790142
-4.81140570,6.50984705,0.00732785,0.11080443,0.03101064,4.44421824,1.34276672,0.73183050,1.67599899,0.62924619
-4.80540270,6.73951672,0.00794955,0.11130269,0.03249110,4.60872989,1.37775028,0.74831509,1.73837363,0.66036258
-4.79939970,6.96283885,0.00864608,0.11211059,0.03392014,4.76891575,1.41381379,0.76364977,1.80114495,0.69104446
-4.79339670,7.17793867,0.00940714,0.11316319,0.03528081,4.92356790,1.45051634,0.77764651,1.86405595,0.72110691
-4.78739370,7.38321070,0.01022139,0.11439868,0.03655723,5.07165412,1.48743939,0.79015682,1.92688909,0.75038752
-4.78139070,7.57731987,0.01107639,0.11575832,0.03773477,5.21231770,1.52418754,0.80107209,1.98945744,0.77874608
-4.77538769,7.75918696,0.01195872,0.11718637,0.03880023,5.34486626,1.56038733,0.81032188,2.05159199,0.80606261
-4.76938469,7.92795928,0.01285408,0.11862982,0.03974201,5.46875061,1.59568413,0.81787063,2.11312583,0.83223391
-4.76338169,8.08296894,0.01374747,0.12003833,0.04055017,5.58353475,1.62973761,0.82371281,2.17387613,0.85716869
-4.75737869,8.22368165,0.01462345,0.12136404,0.04121652,5.68885949,1.66221607,0.82786691,2.23362514,0.88078186
-4.75137569,8.34963992,0.01546640,0.12256166,0.04173464,5.78440205,1.69279043,0.83036878,2.29210148,0.90298818
-4.74537269,8.46040498,0.01626092,0.12358858,0.04209986,5.86983501,1.72112826,0.83126459,2.34896332,0.92369596
-4.73936968,8.55550211,0.01699210,0.12440519,0.04230929,5.94478762,1.74688887,0.83060409,2.40378469,0.94280127
-4.73336668,8.63437383,0.01764598,0.12497537,0.04236170,6.00881299,1.76971975,0.82843441,2.45604652,0.96018327
-4.72736368,8.69634509,0.01820982,0.12526713,0.04225753,6.06136384,1.78925531,0.82479508,2.50513329,0.97570108
-4.72136068,8.74060392,0.01867253,0.12525335,0.04199883,6.10177950,1.80511810,0.81971438,2.55033635,0.98919271
-4.71535768,8.76619996,0.01902490,0.12491265,0.04158914,6.12928583,1.81692301,0.81320744,2.59086425,1.00047624
-4.70935468,8.77206207,0.01925991,0.12423031,0.04103351,6.14300900,1.82428445,0.80527610,2.62586026,1.00935349
-4.70335168,8.75703499,0.01937287,0.12319916,0.04033841,6.14200311,1.82682642,0.79591074,2.65442653,1.01561607
-4.69734867,8.71993359,0.01936160,0.12182045,0.03951166,6.12529056,1.82419518,0.78509370,2.67565414,1.01905371
-4.69134567,8.65961188,0.01922638,0.12010460,0.03856245,6.09191333,1.81607386,0.77280429,2.68865769,1.01946430
-4.68534267,8.57504299,0.01897000,0.11807176,0.03750123,6.04099219,1.80219832,0.75902497,2.69261280,1.01666544
-4.67933967,8.46540513,0.01859759,0.11575220,0.03633970,5.97179051,1.78237345,0.74374816,2.68679466,1.01050647
-4.67333667,8.33016819,0.01811642,0.11318644,0.03509072,5.88377855,1.75648873,0.72698342,2.67061539,1.00088059
-4.66733367,8.16917524,0.01753570,0.11042503,0.03376822,5.77669433,1.72453222,0.70876428,2.64365830,0.98773606
-4.66133067,7.98271330,0.01686622,0.10752810,0.03238712,5.65059677,1.68660195,0.68915429,2.60570699,0.97108590
-4.65532766,7.77156832,0.01612006,0.10456451,0.03096319,5.50590765,1.64291376,0.66825190,2.55676741,0.95101527
-4.64932466,7.53706020,0.01531016,0.10161068,0.02951284,5.34343911,1.59380503,0.64619357,2.49708171,0.92768613
-4.64332166,7.28105459,0.01445002,0.09874908,0.02805299,5.16440450,1.53973366,0.62315504,2.42713260,0.90133857
