energy_ev,total_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.78389195,5.42139174,1.06922052,0.01044123,0.02992114,2.86343614,2.57137647,1.60624673
-5.77788894,5.47307988,1.09523110,0.01060152,0.02992205,2.87189221,2.59798965,1.60442048
-5.77188594,5.51098986,1.11655872,0.01074510,0.02989288,2.87526982,2.61394709,1.60139486
-5.76588294,5.53485033,1.13301743,0.01087068,0.02983273,2.87357904,2.61928843,1.59716536
-5.75987994,5.54466701,1.14451061,0.01097747,0.02974184,2.86693424,2.61425974,1.59175534
-5.75387694,5.54072443,1.15103227,0.01106514,0.02962149,2.85555404,2.59930447,1.58521870
-5.74787394,5.52357990,1.15266608,0.01113390,0.02947392,2.83975824,2.57504887,1.57764167
-5.74187094,5.49405029,1.14958221,0.01118448,0.02930221,2.81996202,2.54228286,1.56914356
-5.73586793,5.45319227,1.14203218,0.01121814,0.02911003,2.79666762,2.50193736,1.55987646
-5.72986493,5.40227723,1.13034202,0.01123664,0.02890156,2.77045398,2.45505904,1.55002390
-5.72386193,5.34276177,1.11490398,0.01124221,0.02868124,2.74196482,2.40278381,1.53979856
-5.71785893,5.27625500,1.09616705,0.01123748,0.02845370,2.71189559,2.34630992,1.52943907
-5.71185593,5.20448380,1.07462676,0.01122544,0.02822356,2.68097974,2.28687182,1.51920600
-5.70585293,5.12925710,1.05081436,0.01120937,0.02799536,2.64997487,2.22571558,1.50937716
-5.69984992,5.05243023,1.02528577,0.01119273,0.02777352,2.61964902,2.16407653,1.50024241
-5.69384692,4.97587025,0.99861052,0.01117910,0.02756227,2.59076756,2.10315973,1.49209806
-5.68784392,4.90142296,0.97136103,0.01117209,0.02736569,2.56408099,2.04412333,1.48524120
-5.68184092,4.83088221,0.94410217,0.01117527,0.02718774,2.54031376,1.98806515,1.47996387
-5.67583792,4.76596206,0.91738157,0.01119206,0.02703227,2.52015437,1.93601226,1.47654754
-5.66983492,4.70827195,0.89172065,0.01122565,0.02690314,2.50424676,1.88891331,1.47525787
-5.66383192,4.65929516,0.86760655,0.01127897,0.02680422,2.49318300,1.84763327,1.47633991
-5.65782891,4.62037052,0.84548503,0.01135458,0.02673943,2.48749725,1.81295015,1.48001393
-5.65182591,4.59267738,0.82575451,0.01145465,0.02671280,2.48766080,1.78555303,1.48647189
-5.64582291,4.57722352,0.80876112,0.01158089,0.02672839,2.49407811,1.76604107,1.49587453
-5.63981991,4.57483585,0.79479500,0.01173453,0.02679028,2.50708352,1.75492285,1.50834920
-5.63381691,4.58615358,0.78408762,0.01191630,0.02690243,2.52693861,1.75261558,1.52398834
-5.62781391,4.61162336,0.77681025,0.01212643,0.02706855,2.55382978,1.75944386,1.54284843
-5.62181091,4.65149618,0.77307344,0.01236459,0.02729195,2.58786599,1.77563759,1.56494950
-5.61580790,4.70582562,0.77292746,0.01262995,0.02757527,2.62907652,1.80132901,1.59027493
-5.60980490,4.77446710,0.77636345,0.01292119,0.02792029,2.67740854,1.83654867,1.61877156
-5.60380190,4.85707793,0.78331540,0.01323645,0.02832765,2.73272460,1.88122048,1.65034987
-5.59779890,4.95311817,0.79366255,0.01357344,0.02879665,2.79479996,1.93515610,1.68488428
-5.59179590,5.06185196,0.80723227,0.01392936,0.02932503,2.86332000,1.99804892,1.72221345
-5.58579290,5.18234989,0.82380325,0.01430104,0.02990877,2.93787792,2.06946825,1.76214057
-5.57978989,5.31349228,0.84310881,0.01468485,0.03054198,3.01797289,2.14885402,1.80443363
-5.57378689,5.45397398,0.86484044,0.01507683,0.03121684,3.10300915,2.23551288,1.84882586
-5.56778389,5.60231110,0.88865138,0.01547263,0.03192361,3.19229636,2.32861618,1.89501619
-5.56178089,5.75685019,0.91416037,0.01586764,0.03265071,3.28505156,2.42720044,1.94267007
-5.55577789,5.91578045,0.94095559,0.01625696,0.03338492,3.38040303,2.53017112,1.99142061
-5.54977489,6.07714951,0.96859882,0.01663549,0.03411159,3.47739650,2.63630994,2.04087022
-5.54377189,6.23888312,0.99663005,0.01699796,0.03481502,3.57500367,2.74428629,2.09059286
-5.53776888,6.39880917,1.02457259,0.01733904,0.03547883,3.67213334,2.85267289,2.14013686
-5.53176588,6.55468593,1.05193878,0.01765337,0.03608637,3.76764486,2.95996574,2.18902859
-5.52576288,6.70423456,1.07823646,0.01793567,0.03662126,3.86036397,3.06460810,2.23677668
-5.51975988,6.84517533,1.10297616,0.01818082,0.03706784,3.94910050,3.16501821,2.28287701
-5.51375688,6.97526699,1.12567909,0.01838397,0.03741168,4.03266763,3.25961990,2.32681829
-5.50775388,7.09234828,1.14588580,0.01854067,0.03764006,4.10990209,3.34687544,2.36808813
-5.50175088,7.19438054,1.16316538,0.01864692,0.03774238,4.17968479,3.42531950,2.40617951
-5.49574787,7.27949016,1.17712494,0.01869931,0.03771056,4.24096122,3.49359311,2.44059749
-5.48974487,7.34600937,1.18741908,0.01869513,0.03753931,4.29276101,3.55047640,2.47086616
-5.48374187,7.39251409,1.19375905,0.01863244,0.03722644,4.33421613,3.59491887,2.49653547
-5.47773887,7.41785743,1.19592111,0.01851011,0.03677289,4.36457716,3.62606608,2.51718806
-5.47173587,7.42119763,1.19375372,0.01832796,0.03618288,4.38322738,3.64328157,2.53244598
-5.46573287,7.40201940,1.18718322,0.01808670,0.03546382,4.38969423,3.64616333,2.54197709
-5.45972986,7.36014784,1.17621751,0.01778801,0.03462619,4.38365810,3.63455388,2.54550122
-5.45372686,7.29575455,1.16094752,0.01743448,0.03368335,4.36495837,3.60854381,2.54279607
-5.44772386,7.20935553,1.14154633,0.01702960,0.03265123,4.33359669,3.56846849,2.53370269
-5.44172086,7.10180125,1.11826566,0.01657770,0.03154804,4.28973766,3.51489815,2.51813057
-5.43571786,6.97425912,1.09143001,0.01608380,0.03039383,4.23370708,3.44862181,2.49606227
-5.42971486,6.82818908,1.06142839,0.01555361,0.02921009,4.16598791,3.37062566,2.46755744
-5.42371186,6.66531344,1.02870406,0.01499331,0.02801929,4.08721419,3.28206692,2.43275619
-5.41770885,6.48758173,0.99374270,0.01440948,0.02684441,3.99816319,3.18424407,2.39188160
-5.41170585,6.29713218,0.95705939,0.01380894,0.02570848,3.89974572,3.07856491,2.34524123
-5.40570285,6.09625086,0.91918505,0.01319858,0.02463409,3.79299506,2.96651330,2.29322750
-5.39969985,5.88732994,0.88065291,0.01258530,0.02364295,3.67905450,2.84961621,2.23631675
-5.39369685,5.67282632,0.84198557,0.01197580,0.02275548,3.55916356,2.72941193,2.17506683
-5.38769385,5.45522177,0.80368326,0.01137653,0.02199036,3.43464320,2.60742059,2.11011320
-5.38169085,5.23698567,0.76621369,0.01079357,0.02136420,3.30688001,2.48511785,2.04216340
-5.37568784,5.02054123,0.73000393,0.01023253,0.02089121,3.17730969,2.36391242,1.97199001
-5.36968484,4.80823574,0.69543453,0.00969853,0.02058288,3.04739994,2.24512782,1.90042205
-5.36368184,4.60231550,0.66283604,0.00919616,0.02044778,2.91863303,2.12998867,1.82833510
-5.35767884,4.40490546,0.63248790,0.00872945,0.02049136,2.79248836,2.01961137,1.75664026
-5.35167584,4.21799365,0.60461948,0.00830186,0.02071582,2.67042532,1.91499912,1.68627214
-5.34567284,4.04342020,0.57941305,0.00791637,0.02112007,2.55386656,1.81704063,1.61817631
-5.33966983,3.88287031,0.55700830,0.00757543,0.02169972,2.44418224,1.72651218,1.55329626
-5.33366683,3.73787078,0.53750786,0.00728107,0.02244716,2.34267517,1.64408214,1.49256036
-5.32766383,3.60978915,0.52098351,0.00703490,0.02335175,2.25056723,1.57031729,1.43686882
-5.32166083,3.49983450,0.50748230,0.00683820,0.02439998,2.16898700,1.50569008,1.38708107
-5.31565783,3.40905907,0.49703236,0.00669195,0.02557584,2.09895864,1.45058601,1.34400347
-5.30965483,3.33835973,0.48964778,0.00659686,0.02686114,2.04139195,1.40531048,1.30837764
-5.30365183,3.28847817,0.48533232,0.00655342,0.02823596,1.99707337,1.37009435,1.28086929
-5.29764882,3.25999930,0.48408169,0.00656190,0.02967911,1.96665781,1.34509786,1.26205768
-5.29164582,3.25334711,0.48588415,0.00662236,0.03116868,1.95066093,1.33041238,1.25242564
-5.28564282,3.26877758,0.49071968,0.00673462,0.03268252,1.94945186,1.32606000,1.25235013
-5.27963982,3.30636870,0.49855758,0.00689824,0.03419882,1.96324594,1.33199088,1.26209350
-5.27363682,3.36600777,0.50935280,0.00711249,0.03569663,1.99209772,1.34807859,1.28179535
-5.26763382,3.44737653,0.52304146,0.00737627,0.03715633,2.03589404,1.37411396,1.31146529
-5.26163082,3.54993513,0.53953575,0.00768808,0.03856009,2.09434752,1.40979781,1.35097674
-5.25562781,3.67290603,0.55871877,0.00804593,0.03989225,2.16699087,1.45473341,1.40006205
-5.24962481,3.81525929,0.58043975,0.00844729,0.04113959,2.25317238,1.50841940,1.45830941
-5.24362181,3.97570075,0.60451009,0.00888907,0.04229161,2.35205337,1.57024397,1.52516177
-5.23761881,4.15266495,0.63070058,0.00936754,0.04334059,2.46260818,1.63948116,1.59991832
-5.23161581,4.34431395,0.65874027,0.00987834,0.04428169,2.58362753,1.71529002,1.68173889
-5.22561281,4.54854381,0.68831712,0.01041648,0.04511287,2.71372581,1.79671723,1.76965158
-5.21960980,4.76299953,0.71908058,0.01097637,0.04583479,2.85135297,1.88270377,1.86256389
-5.21360680,4.98509936,0.75064625,0.01155188,0.04645064,2.99481133,1.97209583,1.95927742
-5.20760380,5.21206846,0.78260243,0.01213641,0.04696592,3.14227757,2.06366003,2.05850615
-5.20160080,5.44098183,0.81451833,0.01272304,0.04738813,3.29182968,2.15610283,2.15889797
-5.19559780,5.66881543,0.84595377,0.01330461,0.04772657,3.44147864,2.24809360,2.25905918
-5.18959480,5.89250442,0.87646977,0.01387391,0.04799198,3.58920405,2.33829079,2.35758120
-5.18359180,6.10900633,0.90563983,0.01442383,0.04819628,3.73299276,2.42537029,2.45306892
-5.17758879,6.31536733,0.93306106,0.01494754,0.04835233,3.87087948,2.50805491,2.54416973
-5.17158579,6.50878888,0.95836495,0.01543862,0.04847366,4.00098784,2.58514405,2.62960224
-5.16558279,6.68669238,0.98122717,0.01589128,0.04857422,4.12157064,2.65554218,2.70818387
-5.15957979,6.84677930,1.00137585,0.01630043,0.04866826,4.23104781,2.71828516,2.77885627
-5.15357679,6.98708438,1.01859817,0.01666187,0.04877008,4.32804071,2.77256329,2.84070773
-5.14757379,7.10602004,1.03274485,0.01697234,0.04889394,4.41140158,2.81774024,2.89299189
-5.14157079,7.20241032,1.04373241,0.01722960,0.04905390,4.48023717,2.85336712,2.93514217
-5.13556778,7.27551336,1.05154324,0.01743247,0.04926371,4.53392580,2.87919118,2.96678150
-5.12956478,7.32503176,1.05622339,0.01758080,0.04953670,4.57212741,2.89515901,2.98772725
-5.12356178,7.35111104,1.05787848,0.01767549,0.04988568,4.59478647,2.90141418,2.99799131
-5.11755878,7.35432642,1.05666784,0.01771839,0.05032284,4.60212782,2.89828953,2.99777547
-5.11155578,7.33565908,1.05279728,0.01771223,0.05085967,4.59464584,2.88629463,2.98746255
-5.10555278,7.29646289,1.04651095,0.01766051,0.05150680,4.57308758,2.86609897,2.96760361
-5.09954977,7.23842340,1.03808266,0.01756741,0.05227394,4.53843041,2.83851161,2.93890175
-5.09354677,7.16351036,1.02780700,0.01743765,0.05316977,4.49185508,2.80445806,2.90219320
-5.08754377,7.07392557,1.01599078,0.01727632,0.05420176,4.43471502,2.76495527,2.85842607
-5.08154077,6.97204749,1.00294492,0.01708883,0.05537610,4.36850269,2.72108540,2.80863740
-5.07553777,6.86037403,0.98897719,0.01688070,0.05669754,4.29481377,2.67396922,2.75392912
-5.06953477,6.74146482,0.97438585,0.01665750,0.05816922,4.21530993,2.62473969,2.69544311
-5.06353177,6.61788387,0.95945427,0.01642469,0.05979253,4.13168094,2.57451639,2.63433610
-5.05752876,6.49214373,0.94444660,0.01618755,0.06156693,4.04560674,2.52438123,2.57175464
-5.05152576,6.36665181,0.92960437,0.01595105,0.06348974,3.95872010,2.47535577,2.50881053
-5.04552276,6.24365975,0.91514384,0.01571980,0.06555600,3.87257065,2.42838062,2.44655721
-5.03951976,6.12521651,0.90125413,0.01549795,0.06775822,3.78859083,2.38429719,2.38596749
-5.03351676,6.01312603,0.88809586,0.01528911,0.07008625,3.70806463,2.34383198,2.32791305
-5.02751376,5.90891032,0.87580016,0.01509632,0.07252709,3.63209971,2.30758373,2.27314626
-5.02151076,5.81377886,0.86446812,0.01492200,0.07506477,3.56160400,2.27601374,2.22228478
-5.01550775,5.72860545,0.85417035,0.01476790,0.07768029,3.49726728,2.24943948,2.17579954
-5.00950475,5.65391333,0.84494692,0.01463508,0.08035163,3.43954875,2.22803194,2.13400651
-5.00350175,5.58986953,0.83680757,0.01452391,0.08305377,3.38867118,2.21181657,2.09706285
-4.99749875,5.53628931,0.82973224,0.01443410,0.08575895,3.34462215,2.20067836,2.06496759
-4.99149575,5.49265102,0.82367206,0.01436471,0.08843691,3.30716283,2.19437071,2.03756726
-4.98549275,5.45812166,0.81855100,0.01431419,0.09105529,3.27584420,2.19252824,2.01456635
-4.97948974,5.43159278,0.81426803,0.01428047,0.09358020,3.25003054,2.19468316,1.99554258
-4.97348674,5.41172601,0.81070011,0.01426104,0.09597683,3.22892966,2.20028486,1.97996644
-4.96748374,5.39700684,0.80770585,0.01425304,0.09821017,3.21162880,2.20872206,1.96722455
-4.96148074,5.38580513,0.80512991,0.01425340,0.10024587,3.19713497,2.21934681,1.95664594
-4.95547774,5.37643981,0.80280802,0.01425894,0.10205107,3.18441835,2.23149945,1.94753024
-4.94947474,5.36724552,0.80057239,0.01426651,0.10359528,3.17245674,2.24453347,1.93917678
-4.94347174,5.35663831,0.79825749,0.01427310,0.10485133,3.16027938,2.25783936,1.93091323
-4.93746873,5.34317761,0.79570577,0.01427598,0.10579609,3.14700819,2.27086623,1.92212266
-4.93146573,5.32562168,0.79277311,0.01427276,0.10641129,3.13189450,2.28314041,1.91226779
-4.92546273,5.30297416,0.78933383,0.01426154,0.10668412,3.11434983,2.29428015,1.90091144
-4.91945973,5.27451970,0.78528489,0.01424087,0.10660765,3.09396916,2.30400579,1.88773226
-4.91345673,5.23984699,0.78054905,0.01420989,0.10618118,3.07054586,2.31214494,1.87253505
-4.90745373,5.19885852,0.77507700,0.01416824,0.10541031,3.04407759,2.31863276,1.85525543
-4.90145073,5.15176675,0.76884817,0.01411612,0.10430686,3.01476316,2.32350721,1.83595861
-4.89544772,5.09907729,0.76187028,0.01405416,0.10288854,2.98299056,2.32689990,1.81483260
-4.88944472,5.04156016,0.75417773,0.01398343,0.10117852,2.94931713,2.32902317,1.79217629
-4.88344172,4.98021100,0.74582887,0.01390531,0.09920477,2.91444281,2.33015420,1.76838313
-4.87743872,4.91620438,0.73690242,0.01382139,0.09699928,2.87917818,2.33061714,1.74392131
-4.87143572,4.85084173,0.72749311,0.01373338,0.09459716,2.84440882,2.33076448,1.71931168
-4.86543272,4.78549662,0.71770705,0.01364304,0.09203566,2.81105789,2.33095855,1.69510431
-4.85942971,4.72156017,0.70765685,0.01355202,0.08935321,2.78004879,2.33155429,1.67185508
-4.85342671,4.66038900,0.69745686,0.01346184,0.08658839,2.75226964,2.33288412,1.65010337
-4.84742371,4.60325806,0.68721883,0.01337379,0.08377894,2.72854112,2.33524563,1.63035178
-4.84142071,4.55132023,0.67704798,0.01328891,0.08096090,2.70958904,2.33889258,1.61304881
-4.83541771,4.50557401,0.66703990,0.01320795,0.07816776,2.69602269,2.34402941,1.59857518
-4.82941471,4.46684013,0.65727808,0.01313134,0.07542979,2.68831943,2.35080938,1.58723411
-4.82341171,4.43574745,0.64783240,0.01305927,0.07277345,2.68681602,2.35933604,1.57924579
-4.81740870,4.41272791,0.63875835,0.01299167,0.07022101,2.69170642,2.36966764,1.57474608
-4.81140570,4.39801987,0.63009701,0.01292828,0.06779019,2.70304570,2.38182391,1.57378906
-4.80540270,4.39167882,0.62187578,0.01286867,0.06549414,2.72075940,2.39579463,1.57635300
-4.79939970,4.39359425,0.61410959,0.01281236,0.06334135,2.74465732,2.41154912,1.58234927
-4.79339670,4.40351108,0.60680262,0.01275884,0.06133584,2.77445072,2.42904610,1.59163330
-4.78739370,4.42105434,0.59995033,0.01270762,0.05947742,2.80977177,2.44824316,1.60401710
-4.78139070,4.44575544,0.59354172,0.01265833,0.05776202,2.85019415,2.46910531,1.61928229
-4.77538769,4.47707898,0.58756161,0.01261073,0.05618222,2.89525367,2.49161224,1.63719319
-4.76938469,4.51444870,0.58199309,0.01256476,0.05472767,2.94446812,2.51576390,1.65750924
-4.76338169,4.55727200,0.57681974,0.01252056,0.05338580,2.99735538,2.54158436,1.67999611
-4.75737869,4.60496212,0.57202784,0.01247849,0.05214234,3.05344957,2.56912396,1.70443538
-4.75137569,4.65695788,0.56760839,0.01243915,0.05098202,3.11231458,2.59845988,1.73063230
-4.74537269,4.71274069,0.56355890,0.01240336,0.04988923,3.17355508,2.62969529,1.75842155
-4.73936968,4.77184884,0.55988497,0.01237216,0.04884863,3.23682490,2.66295759,1.78767120
-4.73336668,4.83388925,0.55660158,0.01234681,0.04784578,3.30183311,2.69839574,1.81828464
-4.72736368,4.89854687,0.55373404,0.01232874,0.04686773,3.36834776,2.73617725,1.85020100
-4.72136068,4.96559177,0.55131863,0.01231958,0.04590350,3.43619792,2.77648486,1.88339402
-4.71535768,5.03488407,0.54940277,0.01232107,0.04494456,3.50527392,2.81951307,1.91786978
-4.70935468,5.10637667,0.54804475,0.01233512,0.04398517,3.57552623,2.86546465,1.95366334
-4.70335168,5.18011559,0.54731296,0.01236369,0.04302269,3.64696291,2.91454685,1.99083463
-4.69734867,5.25623766,0.54728454,0.01240884,0.04205769,3.71964585,2.96696733,2.02946366
-4.69134567,5.33496518,0.54804348,0.01247265,0.04109408,3.79368535,3.02292932,2.06964507
-4.68534267,5.41659719,0.54967810,0.01255717,0.04013903,3.86923332,3.08262599,2.11148210
-4.67933967,5.50149692,0.55227803,0.01266441,0.03920285,3.94647448,3.14623343,2.15508008
-4.67333667,5.59007522,0.55593066,0.01279627,0.03829869,4.02561561,3.21390227,2.20053916
-4.66733367,5.68276980,0.56071722,0.01295444,0.03744225,4.10687271,3.28574767,2.24794665
-4.66133067,5.78002051,0.56670859,0.01314041,0.03665133,4.19045589,3.36183773,2.29736862
-4.65532766,5.88224110,0.57396103,0.01335533,0.03594527,4.27655231,3.44218053,2.34884123
-4.64932466,5.98978819,0.58251206,0.01359997,0.03534445,4.36530750,3.52671029,2.40236167
-4.64332166,6.10292859,0.59237659,0.01387465,0.03486964,4.45680553,3.61527307,2.45787929
-4.63731866,6.22180638,0.60354365,0.01417917,0.03454134,4.55104892,3.70761300,2.51528700
-4.63131566,6.34641137,0.61597386,0.01451275,0.03437915,4.64793924,3.80335983,2.57441366
-4.62531266,6.47655073,0.62959785,0.01487399,0.03440113,4.74725944,3.90201888,2.63501781
-4.61930965,6.61182551,0.64431578,0.01526085,0.03462313,4.84865916,4.00296443,2.69678329
-4.61330665,6.75161394,0.65999803,0.01567065,0.03505825,4.95164423,4.10543738,2.75931733
-4.60730365,6.89506287,0.67648718,0.01610009,0.03571624,5.05557124,4.20854818,2.82215153
-4.60130065,7.04108849,0.69360115,0.01654528,0.03660308,5.15964828,4.31128541,2.88474598
-4.59529765,7.18838715,0.71113757,0.01700182,0.03772056,5.26294220,4.41253053,2.94649685
-4.58929465,7.33545631,0.72887896,0.01746491,0.03906594,5.36439290,4.51107846,3.00674726
-4.58329165,7.48062534,0.74659883,0.01792941,0.04063178,5.46283424,4.60566383,3.06480143
-4.57728864,7.62209509,0.76406816,0.01839003,0.04240577,5.55702121,4.69499197,3.11994150
-4.57128564,7.75798481,0.78106211,0.01884144,0.04437077,5.64566236,4.77777355,3.17144657
-4.56528264,7.88638431,0.79736656,0.01927839,0.04650490,5.72745611,4.85276145,3.21861300
-4.55927964,8.00540921,0.81278427,0.01969590,0.04878179,5.80112951,4.91878828,3.26077528
-4.55327664,8.11325656,0.82714022,0.02008933,0.05117091,5.86547753,4.97480269,3.29732627
-4.54727364,8.20825832,0.84028599,0.02045457,0.05363806,5.91940110,5.01990295,3.32773597
-4.54127064,8.28893017,0.85210295,0.02078808,0.05614595,5.96194204,5.05336589,3.35156785
-4.53526763,8.35401342,0.86250407,0.02108698,0.05865491,5.99231325,5.07466992,3.36849183
-4.52926463,8.40250814,0.87143437,0.02134909,0.06112364,6.00992264,5.08351100,3.37829343
-4.52326163,8.43369628,0.87886995,0.02157299,0.06351014,6.01438978,5.07981067,3.38087850
-4.51725863,8.44715376,0.88481576,0.02175792,0.06577256,6.00555467,5.06371592,3.37627341
-4.51125563,8.44275174,0.88930226,0.02190385,0.06787019,5.98347825,5.03559086,3.36462077
-4.50525263,8.42064716,0.89238114,0.02201133,0.06976445,5.94843493,4.99600080,3.34617104
-4.49924962,8.38126380,0.89412047,0.02208147,0.07141973,5.90089791,4.94568966,3.32127045
-4.49324662,8.32526528,0.89459946,0.02211583,0.07280437,5.84151803,4.88555182,3.29034607
-4.48724362,8.25352171,0.89390328,0.02211630,0.07389136,5.77109782,4.81660010,3.25388889
-4.48124062,8.16707224,0.89211807,0.02208503,0.07465905,5.69056186,4.73993132,3.21243576
-4.47523762,8.06708548,0.88932659,0.02202435,0.07509166,5.60092541,4.65669121,3.16655124
-4.46923462,7.95481998,0.88560457,0.02193660,0.07517966,5.50326269,4.56804035,3.11681017
-4.46323162,7.83158656,0.88101803,0.02182416,0.07491995,5.39867633,4.47512247,3.06378187
-4.45722861,7.69871426,0.87562162,0.02168931,0.07431586,5.28826944,4.37903653,3.00801649
-4.45122561,7.55752094,0.86945802,0.02153422,0.07337698,5.17312114,4.28081342,2.95003403
-4.44522261,7.40928950,0.86255839,0.02136092,0.07211880,5.05426649,4.18139793,2.89031644
-4.43921961,7.25525012,0.85494372,0.02117126,0.07056221,4.93268117,4.08163640,2.82930256
-4.43321661,7.09656844,0.84662688,0.02096697,0.06873286,4.80927109,3.98226990,2.76738618
-4.42721361,6.93433930,0.83761535,0.02074957,0.06666036,4.68486671,3.88393267,2.70491662
-4.42121061,6.76958553,0.82791414,0.02052051,0.06437750,4.56022178,3.78715531,2.64220163
-4.41520760,6.60326067,0.81752895,0.02028109,0.06191935,4.43601576,3.69237191,2.57951212
-4.40920460,6.43625481,0.80646906,0.02003253,0.05932234,4.31285937,3.59993021,2.51708802
-4.40320160,6.26940245,0.79475000,0.01977600,0.05662341,4.19130229,3.51010405,2.45514500
-4.39719860,6.10349131,0.78239573,0.01951258,0.05385919,4.07184234,3.42310691,2.39388132
-4.39119560,5.93927119,0.76944015,0.01924337,0.05106523,3.95493524,3.33910590,2.33348448
-4.38519260,5.77746217,0.75592799,0.01896941,0.04827534,3.84100434,3.25823531,2.27413727
-4.37918959,5.61876150,0.74191500,0.01869172,0.04552105,3.73044965,3.18060910,2.21602294
-4.37318659,5.46384875,0.72746750,0.01841131,0.04283114,3.62365565,3.10633177,2.15932925
-4.36718359,5.31338894,0.71266133,0.01812917,0.04023134,3.52099761,3.03550736,2.10425144
-4.36118059,5.16803369,0.69758032,0.01784624,0.03774410,3.42284607,2.96824618,2.05099385
-4.35517759,5.02842028,0.68231447,0.01756345,0.03538848,3.32956937,2.90466931,1.99977052
-4.34917459,4.89516884,0.66695785,0.01728169,0.03318010,3.24153434,2.84491089,1.95080457
-4.34317159,4.76887793,0.65160647,0.01700179,0.03113124,3.15910494,2.78911818,1.90432671
-4.33716858,4.65011878,0.63635621,0.01672458,0.02925089,3.08263934,2.73744978,1.86057284
-4.33116558,4.53942848,0.62130088,0.01645081,0.02754497,3.01248539,2.69007215,1.81978107
-4.32516258,4.43730256,0.60653057,0.01618125,0.02601648,2.94897496,2.64715476,1.78218823
-4.31915958,4.34418737,0.59213027,0.01591663,0.02466572,2.89241739,2.60886444,1.74802596
-4.31315658,4.26047251,0.57817886,0.01565765,0.02349052,2.84309247,2.57535906,1.71751680
-4.30715358,4.18648404,0.56474847,0.01540502,0.02248648,2.80124342,2.54678117,1.69087022
