energy_ev,total_up,Ga_p_up,Ga_d_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up
-5.64582291,1.69086701,0.02233417,0.00000000,1.02991248,0.79240128,0.00529330,1.24054596
-5.63981991,1.68220470,0.02393297,0.00000000,1.05588446,0.77534838,0.00546408,1.23298783
-5.63381691,1.68226366,0.02570246,0.00000000,1.08924536,0.76066122,0.00571227,1.23109252
-5.62781391,1.69140757,0.02762149,0.00000000,1.12992239,0.74879805,0.00603455,1.23531033
-5.62181091,1.70973064,0.02966416,0.00000000,1.17764492,0.74011649,0.00642618,1.24590408
-5.61580790,1.73704165,0.03180004,0.00000000,1.23193648,0.73485938,0.00688097,1.26293114
-5.60980490,1.77285739,0.03399472,0.00000000,1.29211328,0.73314475,0.00739139,1.28623225
-5.60380190,1.81640638,0.03621040,0.00000000,1.35728999,0.73496034,0.00794856,1.31542806
-5.59779890,1.86664325,0.03840677,0.00000000,1.42639325,0.74016308,0.00854241,1.34992393
-5.59179590,1.92227380,0.04054191,0.00000000,1.49818291,0.74848360,0.00916181,1.38892322
-5.58579290,1.98179025,0.04257341,0.00000000,1.57128085,0.75953579,0.00979474,1.43144887
-5.57978989,2.04351573,0.04445949,0.00000000,1.64420666,0.77283103,0.01042856,1.47637287
-5.57378689,2.10565669,0.04616019,0.00000000,1.71541925,0.78779673,0.01105024,1.52245254
-5.56778389,2.16636129,0.04763856,0.00000000,1.78336302,0.80379831,0.01164667,1.56837252
-5.56178089,2.22378184,0.04886176,0.00000000,1.84651687,0.82016394,0.01220494,1.61279087
-5.55577789,2.27613862,0.04980210,0.00000000,1.90344426,0.83621093,0.01271275,1.65438741
-5.54977489,2.32178279,0.05043790,0.00000000,1.95284229,0.85127271,0.01315866,1.69191242
-5.54377189,2.35925554,0.05075419,0.00000000,1.99358760,0.86472532,0.01353243,1.72423356
-5.53776888,2.38734117,0.05074318,0.00000000,2.02477717,0.87601216,0.01382533,1.75037907
-5.53176588,2.40511174,0.05040452,0.00000000,2.04576210,0.88466612,0.01403039,1.76957519
-5.52576288,2.41196127,0.04974530,0.00000000,2.05617281,0.89032797,0.01414256,1.78127634
-5.51975988,2.40762808,0.04877982,0.00000000,2.05593439,0.89276025,0.01415892,1.78518644
-5.51375688,2.39220418,0.04752916,0.00000000,2.04527124,0.89185612,0.01407871,1.78127049
-5.50775388,2.36613135,0.04602045,0.00000000,2.02470080,0.88764277,0.01390334,1.76975589
-5.50175088,2.33018403,0.04428612,0.00000000,1.99501643,0.88027921,0.01363635,1.75112327
-5.49574787,2.28543981,0.04236283,0.00000000,1.95726011,0.87004866,0.01328323,1.72608740
-5.48974487,2.23323884,0.04029050,0.00000000,1.91268625,0.85734587,0.01285130,1.69556886
-5.48374187,2.17513403,0.03811111,0.00000000,1.86271795,0.84265993,0.01234938,1.66065792
-5.47773887,2.11283409,0.03586762,0.00000000,1.80889784,0.82655355,0.01178754,1.62257208
-5.47173587,2.04814211,0.03360287,0.00000000,1.75283542,0.80963951,0.01117678,1.58260941
-5.46573287,1.98289212,0.03135855,0.00000000,1.69615325,0.79255563,0.01052868,1.54209946
-5.45972986,1.91888645,0.02917430,0.00000000,1.64043436,0.77593917,0.00985506,1.50235420
-5.45372686,1.85783637,0.02708691,0.00000000,1.58717278,0.76040189,0.00916767,1.46462089
-5.44772386,1.80130836,0.02512965,0.00000000,1.53772942,0.74650684,0.00847785,1.43003894
-5.44172086,1.75067800,0.02333182,0.00000000,1.49329481,0.73474777,0.00779630,1.39960246
-5.43571786,1.70709312,0.02171835,0.00000000,1.45486009,0.72553200,0.00713285,1.37412989
-5.42971486,1.67144720,0.02030959,0.00000000,1.42319699,0.71916746,0.00649624,1.35424187
-5.42371186,1.64436373,0.01912130,0.00000000,1.39884739,0.71585411,0.00589401,1.34034781
-5.41770885,1.62619151,0.01816462,0.00000000,1.38212226,0.71568013,0.00533246,1.33264145
-5.41170585,1.61701052,0.01744625,0.00000000,1.37310960,0.71862267,0.00481652,1.33110516
-5.40570285,1.61664735,0.01696866,0.00000000,1.37169044,0.72455308,0.00434985,1.33552238
-5.39969985,1.62469906,0.01673041,0.00000000,1.37756164,0.73324598,0.00393483,1.34549708
-5.39369685,1.64056371,0.01672646,0.00000000,1.39026408,0.74439167,0.00357268,1.36047913
-5.38769385,1.66347582,0.01694851,0.00000000,1.40921436,0.75761121,0.00326350,1.37979399
-5.38169085,1.69254478,0.01738539,0.00000000,1.43373842,0.77247314,0.00300645,1.40267507
-5.37568784,1.72679422,0.01802345,0.00000000,1.46310509,0.78851121,0.00279982,1.42829721
-5.36968484,1.76520053,0.01884687,0.00000000,1.49655801,0.80524215,0.00264122,1.45580957
-5.36368184,1.80672875,0.01983804,0.00000000,1.53334423,0.82218269,0.00252765,1.48436645
-5.35767884,1.85036440,0.02097787,0.00000000,1.57273842,0.83886517,0.00245564,1.51315483
-5.35167584,1.89514023,0.02224608,0.00000000,1.61406158,0.85485113,0.00242137,1.54141753
-5.34567284,1.94015696,0.02362147,0.00000000,1.65669369,0.86974249,0.00242078,1.56847133
-5.33966983,1.98459783,0.02508217,0.00000000,1.70008026,0.88318994,0.00244962,1.59371963
-5.33366683,2.02773691,0.02660588,0.00000000,1.74373273,0.89489854,0.00250358,1.61665959
-5.32766383,2.06894158,0.02817005,0.00000000,1.78722356,0.90463064,0.00257830,1.63688416
-5.32166083,2.10767002,0.02975211,0.00000000,1.83017683,0.91220609,0.00266948,1.65407927
-5.31565783,2.14346461,0.03132965,0.00000000,1.87225542,0.91750036,0.00277289,1.66801732
-5.30965483,2.17594258,0.03288059,0.00000000,1.91314646,0.92044084,0.00288445,1.67854766
-5.30365183,2.20478514,0.03438344,0.00000000,1.95254620,0.92100177,0.00300023,1.68558533
-5.29764882,2.22972645,0.03581745,0.00000000,1.99014605,0.91919855,0.00311650,1.68909904
-5.29164582,2.25054368,0.03716289,0.00000000,2.02562106,0.91508162,0.00322979,1.68909948
-5.28564282,2.26704923,0.03840128,0.00000000,2.05862205,0.90873065,0.00333690,1.68562896
-5.27963982,2.27908594,0.03951565,0.00000000,2.08877233,0.90024930,0.00343493,1.67875301
-5.27363682,2.28652572,0.04049088,0.00000000,2.11566949,0.88976084,0.00352131,1.66855458
-5.26763382,2.28927193,0.04131395,0.00000000,2.13889250,0.87740487,0.00359384,1.65513100
-5.26163082,2.28726515,0.04197435,0.00000000,2.15801382,0.86333509,0.00365071,1.63859377
-5.25562781,2.28049184,0.04246428,0.00000000,2.17261585,0.84771818,0.00369054,1.61907093
-5.24962481,2.26899515,0.04277908,0.00000000,2.18231070,0.83073351,0.00371235,1.59671143
-5.24362181,2.25288661,0.04291741,0.00000000,2.18676192,0.81257350,0.00371561,1.57169082
-5.23761881,2.23235760,0.04288152,0.00000000,2.18570671,0.79344422,0.00370023,1.54421754
-5.23161581,2.20768914,0.04267736,0.00000000,2.17897686,0.77356587,0.00366654,1.51453878
-5.22561281,2.17925887,0.04231471,0.00000000,2.16651690,0.75317293,0.00361526,1.48294513
-5.21960980,2.14754383,0.04180708,0.00000000,2.14839791,0.73251336,0.00354752,1.44977313
-5.21360680,2.11311839,0.04117159,0.00000000,2.12482564,0.71184686,0.00346477,1.41540516
-5.20760380,2.07664642,0.04042866,0.00000000,2.09614217,0.69144177,0.00336873,1.38026603
-5.20160080,2.03886766,0.03960161,0.00000000,2.06282049,0.67157065,0.00326137,1.34481620
-5.19559780,2.00057833,0.03871610,0.00000000,2.02545196,0.65250457,0.00314483,1.30954160
-5.18959480,1.96260654,0.03779945,0.00000000,1.98472700,0.63450612,0.00302135,1.27494026
-5.18359180,1.92578344,0.03687991,0.00000000,1.94141000,0.61782151,0.00289319,1.24150634
-5.17758879,1.89091141,0.03598573,0.00000000,1.89630948,0.60267213,0.00276258,1.20971237
-5.17158579,1.85873083,0.03514431,0.00000000,1.85024528,0.58924582,0.00263166,1.17999047
-5.16558279,1.82988702,0.03438123,0.00000000,1.80401437,0.57768858,0.00250239,1.15271378
-5.15957979,1.80489937,0.03371935,0.00000000,1.75835725,0.56809695,0.00237654,1.12817890
-5.15357679,1.78413421,0.03317790,0.00000000,1.71392682,0.56051171,0.00225562,1.10659070
-5.14757379,1.76778301,0.03277179,0.00000000,1.67126135,0.55491335,0.00214085,1.08805021
-5.14157079,1.75584747,0.03251089,0.00000000,1.63076309,0.55121946,0.00203316,1.07254651
-5.13556778,1.74813224,0.03239962,0.00000000,1.59268364,0.54928465,0.00193316,1.05995312
-5.12956478,1.74424612,0.03243659,0.00000000,1.55711684,0.54890273,0.00184115,1.05002944
-5.12356178,1.74361177,0.03261461,0.00000000,1.52399942,0.54981161,0.00175715,1.04242700
-5.11755878,1.74548375,0.03292076,0.00000000,1.49311934,0.55170040,0.00168091,1.03670067
-5.11155578,1.74897419,0.03333680,0.00000000,1.46413121,0.55421880,0.00161194,1.03232413
-5.10555278,1.75308493,0.03383973,0.00000000,1.43657782,0.55698819,0.00154957,1.02870907
-5.09954977,1.75674478,0.03440256,0.00000000,1.40991654,0.55961409,0.00149297,1.02522714
-5.09354677,1.75885009,0.03499524,0.00000000,1.38354911,0.56169946,0.00144121,1.02123377
-5.08754377,1.75830695,0.03558575,0.00000000,1.35685313,0.56285823,0.00139330,1.01609257
-5.08154077,1.75407295,0.03614119,0.00000000,1.32921376,0.56272846,0.00134825,1.00919939
-5.07553777,1.74519669,0.03662904,0.00000000,1.30005375,0.56098466,0.00130508,1.00000482
-5.06953477,1.73085329,0.03701824,0.00000000,1.26886076,0.55734862,0.00126290,0.98803417
-5.06353177,1.71037446,0.03728037,0.00000000,1.23521039,0.55159840,0.00122090,0.97290415
-5.05752876,1.68327187,0.03739060,0.00000000,1.19878418,0.54357513,0.00117841,0.95433553
-5.05152576,1.64925287,0.03732856,0.00000000,1.15938201,0.53318725,0.00113489,0.93216135
-5.04552276,1.60822838,0.03707897,0.00000000,1.11692846,0.52041222,0.00108993,0.90633051
-5.03951976,1.56031254,0.03663210,0.00000000,1.07147330,0.50529570,0.00104331,0.87690672
-5.03351676,1.50581471,0.03598402,0.00000000,1.02318636,0.48794815,0.00099493,0.84406305
-5.02751376,1.44522434,0.03513656,0.00000000,0.97234749,0.46853927,0.00094483,0.80807255
-5.02151076,1.37918974,0.03409710,0.00000000,0.91933233,0.44729057,0.00089319,0.76929551
-5.01550775,1.30849200,0.03287813,0.00000000,0.86459483,0.42446634,0.00084027,0.72816407
-5.00950475,1.23401529,0.03149668,0.00000000,0.80864768,0.40036366,0.00078643,0.68516507
-5.00350175,1.15671519,0.02997353,0.00000000,0.75204159,0.37530176,0.00073210,0.64082186
-4.99749875,1.07758638,0.02833241,0.00000000,0.69534448,0.34961127,0.00067773,0.59567594
-4.99149575,0.99763108,0.02659906,0.00000000,0.63912162,0.32362383,0.00062379,0.55026930
-4.98549275,0.91782957,0.02480031,0.00000000,0.58391730,0.29766237,0.00057077,0.50512796
-4.97948974,0.83911381,0.02296319,0.00000000,0.53023896,0.27203249,0.00051912,0.46074745
-4.97348674,0.76234493,0.02111408,0.00000000,0.47854406,0.24701515,0.00046925,0.41758054
-4.96748374,0.68829524,0.01927794,0.00000000,0.42923000,0.22286084,0.00042154,0.37602766
-4.96148074,0.61763507,0.01747772,0.00000000,0.38262728,0.19978536,0.00037630,0.33642993
-4.95547774,0.55092443,0.01573380,0.00000000,0.33899580,0.17796717,0.00033378,0.29906503
-4.94947474,0.48860932,0.01406366,0.00000000,0.29852407,0.15754632,0.00029416,0.26414565
-4.94347174,0.43102240,0.01248164,0.00000000,0.26133105,0.13862479,0.00025758,0.23182030
-4.93746873,0.37838734,0.01099886,0.00000000,0.22747025,0.12126802,0.00022408,0.20217628
-4.93146573,0.33082626,0.00962324,0.00000000,0.19693554,0.10550750,0.00019366,0.17524425
-4.92546273,0.28836951,0.00835965,0.00000000,0.16966825,0.09134412,0.00016628,0.15100419
-4.91945973,0.25096703,0.00721018,0.00000000,0.14556516,0.07875212,0.00014183,0.12939223
-4.91345673,0.21850057,0.00617434,0.00000000,0.12448670,0.06768326,0.00012019,0.11030794
-4.90745373,0.19079605,0.00524954,0.00000000,0.10626527,0.05807115,0.00010119,0.09362185
-4.90145073,0.16763547,0.00443135,0.00000000,0.09071303,0.04983542,0.00008465,0.07918268
-4.89544772,0.14876793,0.00371392,0.00000000,0.07762917,0.04288568,0.00007037,0.06682421
-4.88944472,0.13391939,0.00309039,0.00000000,0.06680621,0.03712507,0.00005814,0.05637150
-4.88344172,0.12280080,0.00255315,0.00000000,0.05803543,0.03245336,0.00004778,0.04764631
-4.87743872,0.11511477,0.00209425,0.00000000,0.05111121,0.02876949,0.00003907,0.04047166
-4.87143572,0.11056047,0.00170559,0.00000000,0.04583443,0.02597367,0.00003184,0.03467560
-4.86543272,0.10883712,0.00137921,0.00000000,0.04201486,0.02396895,0.00002592,0.03009402
-4.85942971,0.10964618,0.00110745,0.00000000,0.03947276,0.02266232,0.00002117,0.02657277
-4.85342671,0.11269252,0.00088309,0.00000000,0.03803981,0.02196544,0.00001744,0.02396907
-4.84742371,0.11768482,0.00069946,0.00000000,0.03755942,0.02179509,0.00001466,0.02215237
-4.84142071,0.12433563,0.00055053,0.00000000,0.03788675,0.02207338,0.00001276,0.02100476
-4.83541771,0.13236143,0.00043090,0.00000000,0.03888849,0.02272785,0.00001170,0.02042109
-4.82941471,0.14148283,0.00033585,0.00000000,0.04044261,0.02369151,0.00001151,0.02030894
-4.82341171,0.15142540,0.00026131,0.00000000,0.04243817,0.02490293,0.00001226,0.02058857
-4.81740870,0.16192113,0.00020384,0.00000000,0.04477538,0.02630646,0.00001409,0.02119282
-4.81140570,0.17271087,0.00016065,0.00000000,0.04736594,0.02785251,0.00001719,0.02206734
-4.80540270,0.18354761,0.00012948,0.00000000,0.05013370,0.02949817,0.00002187,0.02317087
-4.79939970,0.19420077,0.00010865,0.00000000,0.05301579,0.03120786,0.00002854,0.02447596
-4.79339670,0.20446130,0.00009701,0.00000000,0.05596408,0.03295437,0.00003775,0.02596983
-4.78739370,0.21414756,0.00009390,0.00000000,0.05894699,0.03471991,0.00005021,0.02765571
-4.78139070,0.22311163,0.00009916,0.00000000,0.06195168,0.03649748,0.00006684,0.02955431
-4.77538769,0.23124592,0.00011316,0.00000000,0.06498636,0.03829223,0.00008878,0.03170569
-4.76938469,0.23848976,0.00013676,0.00000000,0.06808282,0.04012294,0.00011747,0.03417118
-4.76338169,0.24483561,0.00017137,0.00000000,0.07129889,0.04202342,0.00015467,0.03703554
-4.75737869,0.25033469,0.00021900,0.00000000,0.07472079,0.04404388,0.00020253,0.04040901
-4.75137569,0.25510160,0.00028229,0.00000000,0.07846518,0.04625201,0.00026364,0.04442926
-4.74537269,0.25931776,0.00036458,0.00000000,0.08268079,0.04873381,0.00034110,0.04926313
-4.73936968,0.26323336,0.00046997,0.00000000,0.08754939,0.05159410,0.00043855,0.05510783
-4.73336668,0.26716763,0.00060338,0.00000000,0.09328606,0.05495638,0.00056026,0.06219157
-4.72736368,0.27150726,0.00077067,0.00000000,0.10013845,0.05896229,0.00071115,0.07077341
-4.72136068,0.27670287,0.00097864,0.00000000,0.10838509,0.06377028,0.00089685,0.08114207
-4.71535768,0.28326340,0.00123512,0.00000000,0.11833234,0.06955360,0.00112370,0.09361359
-4.70935468,0.29174846,0.00154901,0.00000000,0.13031018,0.07649749,0.00139876,0.10852768
-4.70335168,0.30275865,0.00193026,0.00000000,0.14466657,0.08479554,0.00172979,0.12624252
-4.69734867,0.31692392,0.00238986,0.00000000,0.16176038,0.09464519,0.00212518,0.14712807
-4.69134567,0.33489003,0.00293980,0.00000000,0.18195296,0.10624251,0.00259389,0.17155769
-4.68534267,0.35730348,0.00359292,0.00000000,0.20559843,0.11977609,0.00314528,0.19989821
-4.67933967,0.38479484,0.00436274,0.00000000,0.23303276,0.13542050,0.00378893,0.23249852
-4.67333667,0.41796107,0.00526327,0.00000000,0.26456191,0.15332904,0.00453444,0.26967681
-4.66733367,0.45734698,0.00630866,0.00000000,0.30044935,0.17362643,0.00539117,0.31170684
-4.66133067,0.50342628,0.00751286,0.00000000,0.34090323,0.19640127,0.00636785,0.35880360
-4.65532766,0.55658276,0.00888918,0.00000000,0.38606365,0.22169887,0.00747232,0.41110877
-4.64932466,0.61709204,0.01044980,0.00000000,0.43599059,0.24951455,0.00871105,0.46867661
-4.64332166,0.68510451,0.01220522,0.00000000,0.49065283,0.27978781,0.01008878,0.53146083
-4.63731866,0.76063003,0.01416368,0.00000000,0.54991861,0.31239776,0.01160809,0.59930320
-4.63131566,0.84352508,0.01633053,0.00000000,0.61354837,0.34715994,0.01326895,0.67192444
-4.62531266,0.93348295,0.01870763,0.00000000,0.68119008,0.38382506,0.01506839,0.74891802
-4.61930965,1.03002752,0.02129280,0.00000000,0.75237776,0.42207966,0.01700009,0.82974761
-4.61330665,1.13251119,0.02407923,0.00000000,0.82653320,0.46154899,0.01905415,0.91374846
-4.60730365,1.24011750,0.02705507,0.00000000,0.90297148,0.50180211,0.02121690,1.00013306
-4.60130065,1.35186847,0.03020305,0.00000000,0.98090995,0.54235928,0.02347080,1.08800144
-4.59529765,1.46663710,0.03350035,0.00000000,1.05948103,0.58270137,0.02579449,1.17635574
-4.58929465,1.58316484,0.03691850,0.00000000,1.13774820,0.62228121,0.02816299,1.26411920
-4.58329165,1.70008385,0.04042356,0.00000000,1.21472514,0.66053646,0.03054802,1.35015879
-4.57728864,1.81594360,0.04397649,0.00000000,1.28939719,0.69690357,0.03291847,1.43331109
-4.57128564,1.92924119,0.04753369,0.00000000,1.36074478,0.73083246,0.03524099,1.51241039
-4.56528264,2.03845467,0.05104779,0.00000000,1.42776772,0.76180116,0.03748078,1.58631827
-4.55927964,2.14207821,0.05446858,0.00000000,1.48950994,0.78933014,0.03960240,1.65395337
-4.55327664,2.23865813,0.05774421,0.00000000,1.54508344,0.81299545,0.04157071,1.71432035
-4.54727364,2.32682867,0.06082238,0.00000000,1.59369087,0.83244044,0.04335183,1.76653693
-4.54127064,2.40534606,0.06365178,0.00000000,1.63464588,0.84738544,0.04491416,1.80985784
-4.53526763,2.47311990,0.06618345,0.00000000,1.66739043,0.85763498,0.04622930,1.84369488
-4.52926463,2.52924062,0.06837226,0.00000000,1.69150862,0.86308249,0.04727296,1.86763209
-4.52326163,2.57300196,0.07017820,0.00000000,1.70673649,0.86371208,0.04802570,1.88143570
-4.51725863,2.60391781,0.07156767,0.00000000,1.71296754,0.85959757,0.04847363,1.88505827
-4.51125563,2.62173259,0.07251453,0.00000000,1.71025373,0.85089878,0.04860880,1.87863707
-4.50525263,2.62642493,0.07300094,0.00000000,1.69880224,0.83785523,0.04842948,1.86248680
-4.49924962,2.61820462,0.07301801,0.00000000,1.67896793,0.82077777,0.04794025,1.83708702
-4.49324662,2.59750288,0.07256609,0.00000000,1.65124203,0.80003834,0.04715182,1.80306502
-4.48724362,2.56495646,0.07165483,0.00000000,1.61623755,0.77605838,0.04608066,1.76117484
-4.48124062,2.52138644,0.07030288,0.00000000,1.57467188,0.74929652,0.04474844,1.71227343
-4.47523762,2.46777246,0.06853743,0.00000000,1.52734743,0.72023587,0.04318137,1.65729505
-4.46923462,2.40522356,0.06639332,0.00000000,1.47513096,0.68937156,0.04140930,1.59722495
-4.46323162,2.33494697,0.06391212,0.00000000,1.41893225,0.65719889,0.03946483,1.53307352
-4.45722861,2.25821596,0.06114087,0.00000000,1.35968310,0.62420258,0.03738229,1.46585172
-4.45122561,2.17633811,0.05813087,0.00000000,1.29831702,0.59084742,0.03519677,1.39654888
-4.44522261,2.09062517,0.05493621,0.00000000,1.23575057,0.55757050,0.03294314,1.32611352
-4.43921961,2.00236564,0.05161248,0.00000000,1.17286650,0.52477531,0.03065519,1.25543768
-4.43321661,1.91280068,0.04821543,0.00000000,1.11049946,0.49282762,0.02836481,1.18534519
-4.42721361,1.82310438,0.04479972,0.00000000,1.04942425,0.46205320,0.02610133,1.11658389
-4.42121061,1.73436841,0.04141782,0.00000000,0.99034700,0.43273722,0.02389101,1.04982175
-4.41520760,1.64759139,0.03811910,0.00000000,0.93389907,0.40512519,0.02175670,0.98564651
-4.40920460,1.56367274,0.03494909,0.00000000,0.88063373,0.37942506,0.01971758,0.92456849
-4.40320160,1.48341069,0.03194889,0.00000000,0.83102526,0.35581036,0.01778912,0.86702584
-4.39719860,1.40750385,0.02915481,0.00000000,0.78547020,0.33442391,0.01598317,0.81339153
-4.39119560,1.33655568,0.02659820,0.00000000,0.74429031,0.31538180,0.01430815,0.76398140
-4.38519260,1.27108086,0.02430538,0.00000000,0.70773680,0.29877741,0.01276933,0.71906251
-4.37918959,1.21151296,0.02229779,0.00000000,0.67599533,0.28468511,0.01136921,0.67886100
-4.37318659,1.15821236,0.02059209,0.00000000,0.64919134,0.27316331,0.01010792,0.64356896
-4.36718359,1.11147376,0.01920053,0.00000000,0.62739524,0.26425685,0.00898370,0.61334975
-4.36118059,1.07153258,0.01813113,0.00000000,0.61062715,0.25799846,0.00799332,0.58834150
-4.35517759,1.03856984,0.01738807,0.00000000,0.59886084,0.25440933,0.00713254,0.56865849
-4.34917459,1.01271512,0.01697190,0.00000000,0.59202679,0.25349863,0.00639651,0.55439061
-4.34317159,0.99404763,0.01687984,0.00000000,0.59001416,0.25526235,0.00578016,0.54560080
-4.33716858,0.98259542,0.01710590,0.00000000,0.59267185,0.25968132,0.00527851,0.54232105
-4.33116558,0.97833287,0.01764109,0.00000000,0.59980876,0.26671877,0.00488694,0.54454713
-4.32516258,0.98117719,0.01847346,0.00000000,0.61119340,0.27631762,0.00460143,0.55223277
-4.31915958,0.99098409,0.01958819,0.00000000,0.62655332,0.28839778,0.00441870,0.56528375
-4.31315658,1.00754353,0.02096755,0.00000000,0.64557457,0.30285369,0.00433629,0.58355243
-4.30715358,1.03057595,0.02259096,0.00000000,0.66790171,0.31955240,0.00435266,0.60683346
