energy_ev,total_up,Ge_p_up,Ge_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.86793397,2.09544405,0.51900362,0.00000000,1.55495791,0.94074814,0.01948053,0.54387227
-5.86193097,2.01121766,0.49271832,0.00000000,1.48344461,0.90447457,0.01860598,0.52819713
-5.85592796,1.92753136,0.46606766,0.00000000,1.40975253,0.86866688,0.01786540,0.51296631
-5.84992496,1.84514594,0.43941371,0.00000000,1.33496657,0.83363041,0.01725272,0.49820243
-5.84392196,1.76478920,0.41311303,0.00000000,1.26016624,0.79965908,0.01675939,0.48392314
-5.83791896,1.68715037,0.38751264,0.00000000,1.18640319,0.76703578,0.01637485,0.47014170
-5.83191596,1.61287752,0.36294682,0.00000000,1.11468219,0.73603361,0.01608697,0.45686839
-5.82591296,1.54257796,0.33973433,0.00000000,1.04594613,0.70691797,0.01588255,0.44411260
-5.81990995,1.47682135,0.31817618,0.00000000,0.98106510,0.67994926,0.01574785,0.43188593
-5.81390695,1.41614516,0.29855394,0.00000000,0.92082985,0.65538595,0.01566901,0.42020577
-5.80790395,1.36106184,0.28112832,0.00000000,0.86594907,0.63348778,0.01563258,0.40909956
-5.80190095,1.31206708,0.26613811,0.00000000,0.81705030,0.61451874,0.01562585,0.39860929
-5.79589795,1.26964815,0.25379930,0.00000000,0.77468349,0.59874963,0.01563724,0.38879587
-5.78989495,1.23429160,0.24430436,0.00000000,0.73932675,0.58645973,0.01565655,0.37974323
-5.78389195,1.20648930,0.23782151,0.00000000,0.71139316,0.57793736,0.01567521,0.37156151
-5.77788894,1.18674212,0.23449410,0.00000000,0.69123794,0.57347919,0.01568632,0.36438926
-5.77188594,1.17556045,0.23443989,0.00000000,0.67916503,0.57338783,0.01568477,0.35839403
-5.76588294,1.17346107,0.23775028,0.00000000,0.67543243,0.57796785,0.01566715,0.35377137
-5.75987994,1.18096001,0.24448947,0.00000000,0.68025562,0.58752000,0.01563167,0.35074183
-5.75387694,1.19856131,0.25469359,0.00000000,0.69380871,0.60233377,0.01557797,0.34954603
-5.74787394,1.22674175,0.26836976,0.00000000,0.71622289,0.62267831,0.01550690,0.35043772
-5.74187094,1.26593213,0.28549512,0.00000000,0.74758239,0.64879210,0.01542032,0.35367507
-5.73586793,1.31649544,0.30601592,0.00000000,0.78791789,0.68087157,0.01532076,0.35951032
-5.72986493,1.37870306,0.32984668,0.00000000,0.83719775,0.71905911,0.01521119,0.36817834
-5.72386193,1.45270995,0.35686950,0.00000000,0.89531769,0.76343101,0.01509475,0.37988434
-5.71785893,1.53852986,0.38693356,0.00000000,0.96208943,0.81398580,0.01497454,0.39479146
-5.71185593,1.63601218,0.41985494,0.00000000,1.03722914,0.87063363,0.01485336,0.41300875
-5.70585293,1.74482146,0.45541680,0.00000000,1.12034654,0.93318722,0.01473361,0.43458004
-5.69984992,1.86442107,0.49336998,0.00000000,1.21093543,1.00135495,0.01461712,0.45947457
-5.69384692,1.99406206,0.53343416,0.00000000,1.30836658,1.07473673,0.01450513,0.48757964
-5.68784392,2.13277851,0.57529962,0.00000000,1.41188381,1.15282290,0.01439822,0.51869598
-5.68184092,2.27938985,0.61862960,0.00000000,1.52060375,1.23499668,0.01429636,0.55253616
-5.67583792,2.43251099,0.66306345,0.00000000,1.63352004,1.32054028,0.01419895,0.58872631
-5.66983492,2.59057028,0.70822046,0.00000000,1.74951219,1.40864485,0.01410489,0.62681134
-5.66383192,2.75183532,0.75370439,0.00000000,1.86735933,1.49842399,0.01401267,0.66626346
-5.65782891,2.91444598,0.79910878,0.00000000,1.98575862,1.58893078,0.01392049,0.70649406
-5.65182591,3.07645393,0.84402280,0.00000000,2.10334829,1.67917768,0.01382638,0.74686838
-5.64582291,3.23586738,0.88803773,0.00000000,2.21873447,1.76815896,0.01372829,0.78672260
-5.63981991,3.39069970,0.93075382,0.00000000,2.33052131,1.85487467,0.01362418,0.82538265
-5.63381691,3.53902015,0.97178737,0.00000000,2.43734336,1.93835561,0.01351214,0.86218408
-5.62781391,3.67900497,1.01077803,0.00000000,2.53789910,2.01768827,0.01339046,0.89649220
-5.62181091,3.80898705,1.04739587,0.00000000,2.63098470,2.09203891,0.01325764,0.92772167
-5.61580790,3.92750227,1.08134828,0.00000000,2.71552656,2.16067599,0.01311253,0.95535477
-5.60980490,4.03333092,1.11238630,0.00000000,2.79061168,2.22299009,0.01295426,0.97895767
-5.60380190,4.12553285,1.14031041,0.00000000,2.85551464,2.27851080,0.01278237,0.99819400
-5.59779890,4.20347508,1.16497541,0.00000000,2.90972042,2.32691995,0.01259671,1.01283534
-5.59179590,4.26685113,1.18629446,0.00000000,2.95294203,2.36806097,0.01239756,1.02276823
-5.58579290,4.31569175,1.20424201,0.00000000,2.98513263,2.40194406,0.01218554,1.02799744
-5.57978989,4.35036669,1.21885566,0.00000000,3.00649152,2.42874741,0.01196166,1.02864569
-5.57378689,4.37157808,1.23023690,0.00000000,3.01746406,2.44881437,0.01172727,1.02494976
-5.56778389,4.38034565,1.23855064,0.00000000,3.01873540,2.46264701,0.01148410,1.01725333
-5.56178089,4.37798479,1.24402362,0.00000000,3.01121834,2.47089638,0.01123418,1.00599699
-5.55577789,4.36607812,1.24694166,0.00000000,2.99603577,2.47434984,0.01097984,0.99170580
-5.54977489,4.34644179,1.24764588,0.00000000,2.97449811,2.47391604,0.01072368,0.97497494
-5.54377189,4.32108727,1.24652778,0.00000000,2.94807643,2.47060768,0.01046853,0.95645395
-5.53776888,4.29217974,1.24402339,0.00000000,2.91837207,2.46552274,0.01021739,0.93683015
-5.53176588,4.26199398,1.24060641,0.00000000,2.88708321,2.45982421,0.00997336,0.91681158
-5.52576288,4.23286846,1.23678051,0.00000000,2.85596955,2.45471884,0.00973962,0.89711002
-5.51975988,4.20715838,1.23307079,0.00000000,2.82681546,2.45143489,0.00951930,0.87842428
-5.51375688,4.18718839,1.23001455,0.00000000,2.80139261,2.45119927,0.00931547,0.86142432
-5.50775388,4.17520542,1.22815138,0.00000000,2.78142278,2.45521413,0.00913100,0.84673613
-5.50175088,4.17333238,1.22801286,0.00000000,2.76854144,2.46463318,0.00896852,0.83492782
-5.49574787,4.18352322,1.23011199,0.00000000,2.76426294,2.48053794,0.00883035,0.82649698
-5.48974487,4.20752007,1.23493237,0.00000000,2.76994787,2.50391430,0.00871843,0.82185949
-5.48374187,4.24681316,1.24291770,0.00000000,2.78677330,2.53562974,0.00863422,0.82133995
-5.47773887,4.30260442,1.25446153,0.00000000,2.81570639,2.57641168,0.00857875,0.82516380
-5.47173587,4.37577539,1.26989764,0.00000000,2.85748195,2.62682746,0.00855248,0.83345145
-5.46573287,4.46686054,1.28949129,0.00000000,2.91258432,2.68726651,0.00855537,0.84621443
-5.45972986,4.57602669,1.31343160,0.00000000,2.98123398,2.75792536,0.00858683,0.86335383
-5.45372686,4.70305930,1.34182510,0.00000000,3.06337900,2.83879590,0.00864575,0.88466111
-5.44772386,4.84735632,1.37469091,0.00000000,3.15869165,2.92965743,0.00873052,0.90982142
-5.44172086,5.00793004,1.41195735,0.00000000,3.26656985,3.03007300,0.00883907,0.93841953
-5.43571786,5.18341701,1.45346031,0.00000000,3.38614367,3.13939014,0.00896889,0.96994827
-5.42971486,5.37209641,1.49894332,0.00000000,3.51628643,3.25674635,0.00911712,1.00381945
-5.42371186,5.57191620,1.54805932,0.00000000,3.65563025,3.38107925,0.00928057,1.03937713
-5.41770885,5.78052696,1.60037418,0.00000000,3.80258567,3.51114132,0.00945581,1.07591279
-5.41170585,5.99532258,1.65537189,0.00000000,3.95536496,3.64551913,0.00963917,1.11268228
-5.40570285,6.21348704,1.71246138,0.00000000,4.11200887,3.78265663,0.00982686,1.14892377
-5.39969985,6.43204641,1.77098496,0.00000000,4.27041648,3.92088215,0.01001493,1.18387660
-5.39369685,6.64792491,1.83022831,0.00000000,4.42837777,4.05843875,0.01019941,1.21680001
-5.38769385,6.85800424,1.88943200,0.00000000,4.58360888,4.19351723,0.01037629,1.24699161
-5.38169085,7.05918477,1.94780447,0.00000000,4.73378963,4.32429153,0.01054157,1.27380465
-5.37568784,7.24844786,2.00453633,0.00000000,4.87660313,4.44895556,0.01069132,1.29666389
-5.36968484,7.42291785,2.05881596,0.00000000,5.00977730,4.56576116,0.01082171,1.31507933
-5.36368184,7.57992294,2.10984612,0.00000000,5.13112772,4.67305621,0.01092907,1.32865764
-5.35767884,7.71705348,2.15686133,0.00000000,5.23860144,4.76932225,0.01100995,1.33711082
-5.35167584,7.83221674,2.19914572,0.00000000,5.33032109,4.85321061,0.01106113,1.34026205
-5.34567284,7.92368666,2.23605079,0.00000000,5.40462821,4.92357624,0.01107978,1.33804857
-5.33966983,7.99014735,2.26701267,0.00000000,5.46012510,4.97950807,0.01106346,1.33052161
-5.33366683,8.03072911,2.29156814,0.00000000,5.49571363,5.02035494,0.01101020,1.31784355
-5.32766383,8.04503543,2.30936894,0.00000000,5.51062988,5.04574610,0.01091863,1.30028250
-5.32166083,8.03315995,2.32019352,0.00000000,5.50447318,5.05560512,0.01078802,1.27820447
-5.31565783,7.99569229,2.32395576,0.00000000,5.47722810,5.05015660,0.01061832,1.25206358
-5.30965483,7.93371181,2.32071008,0.00000000,5.42927824,5.02992486,0.01041030,1.22239064
-5.30365183,7.84876915,2.31065243,0.00000000,5.36141064,4.99572433,0.01016552,1.18978038
-5.29764882,7.74285521,2.29411710,0.00000000,5.27481023,4.94864148,0.00988641,1.15487784
-5.29164582,7.61835828,2.27156910,0.00000000,5.17104363,4.89000873,0.00957623,1.11836419
-5.28564282,7.47801013,2.24359244,0.00000000,5.05203264,4.82137089,0.00923910,1.08094240
-5.27963982,7.32482252,2.21087448,0.00000000,4.92001754,4.74444518,0.00887992,1.04332307
-5.27363682,7.16201604,2.17418717,0.00000000,4.77751125,4.66107627,0.00850436,1.00621067
-5.26763382,6.99294358,2.13436565,0.00000000,4.62724553,4.57318791,0.00811871,0.97029048
-5.26163082,6.82101073,2.09228527,0.00000000,4.47211059,4.48273285,0.00772985,0.93621640
-5.25562781,6.64959597,2.04883789,0.00000000,4.31509024,4.39164310,0.00734506,0.90459983
-5.24962481,6.48197296,2.00490833,0.00000000,4.15919403,4.30178214,0.00697196,0.87599968
-5.24362181,6.32123757,1.96135204,0.00000000,4.00738871,4.21490088,0.00661832,0.85091358
-5.23761881,6.17024155,1.91897462,0.00000000,3.86253060,4.13259879,0.00629195,0.82977034
-5.23161581,6.03153465,1.87851393,0.00000000,3.72730089,4.05629123,0.00600055,0.81292364
-5.22561281,5.90731641,1.84062526,0.00000000,3.60414509,3.98718383,0.00575157,0.80064692
-5.21960980,5.79939833,1.80586988,0.00000000,3.49521834,3.92625413,0.00555210,0.79312937
-5.21360680,5.70917672,1.77470691,0.00000000,3.40233742,3.87424060,0.00540872,0.79047313
-5.20760380,5.63761599,1.74748866,0.00000000,3.32694040,3.83163860,0.00532743,0.79269151
-5.20160080,5.58524190,1.72445896,0.00000000,3.27005462,3.79870260,0.00531350,0.79970820
-5.19559780,5.55214393,1.70575425,0.00000000,3.23227359,3.77545382,0.00537139,0.81135774
-5.18959480,5.53798589,1.69140694,0.00000000,3.21374290,3.76169228,0.00550470,0.82738687
-5.18359180,5.54202357,1.68135057,0.00000000,3.21415575,3.75701233,0.00571602,0.84745726
-5.17758879,5.56312863,1.67542629,0.00000000,3.23275797,3.76082046,0.00600691,0.87114938
-5.17158579,5.59981775,1.67339022,0.00000000,3.26836277,3.77235482,0.00637780,0.89796776
-5.16558279,5.65028632,1.67492141,0.00000000,3.31937513,3.79070544,0.00682794,0.92734781
-5.15957979,5.71244597,1.67962994,0.00000000,3.38382568,3.81483488,0.00735531,0.95866407
-5.15357679,5.78396575,1.68706531,0.00000000,3.45941377,3.84359878,0.00795661,0.99124012
-5.14757379,5.86231632,1.69672468,0.00000000,3.54355910,3.87576632,0.00862716,1.02436013
-5.14157079,5.94481711,1.70806127,0.00000000,3.63346124,3.91004053,0.00936095,1.05728183
-5.13556778,6.02868609,1.72049277,0.00000000,3.72616588,3.94507860,0.01015055,1.08925092
-5.12956478,6.11109182,1.73341010,0.00000000,3.81863634,3.97951237,0.01098721,1.11951655
-5.12356178,6.18920734,1.74618636,0.00000000,3.90782880,4.01196928,0.01186084,1.14734758
-5.11755878,6.26026539,1.75818641,0.00000000,3.99076921,4.04109381,0.01276015,1.17204927
-5.11155578,6.32161401,1.76877687,0.00000000,4.06462970,4.06556970,0.01367275,1.19297976
-5.10555278,6.37077178,1.77733681,0.00000000,4.12680217,4.08414274,0.01458535,1.20956603
-5.09954977,6.40548142,1.78326894,0.00000000,4.17496685,4.09564416,0.01548393,1.22131861
-5.09354677,6.42376059,1.78601125,0.00000000,4.20715334,4.09901414,0.01635404,1.22784468
-5.08754377,6.42394845,1.78504890,0.00000000,4.22179233,4.09332514,0.01718109,1.22885889
-5.08154077,6.40474679,1.77992614,0.00000000,4.21775599,4.07780442,0.01795066,1.22419167
-5.07553777,6.36525427,1.77025783,0.00000000,4.19438581,4.05185508,0.01864889,1.21379451
-5.06953477,6.30499265,1.75574033,0.00000000,4.15150685,4.01507484,0.01926282,1.19774213
-5.06353177,6.22392393,1.73616120,0.00000000,4.08942810,3.96727184,0.01978081,1.17623133
-5.05752876,6.12245771,1.71140749,0.00000000,4.00892900,3.90847674,0.02019283,1.14957664
-5.05152576,6.00144816,1.68147200,0.00000000,3.91123276,3.83895030,0.02049086,1.11820283
-5.04552276,5.86218047,1.64645743,0.00000000,3.79796761,3.75918597,0.02066914,1.08263454
-5.03951976,5.70634693,1.60657783,0.00000000,3.67111744,3.66990704,0.02072445,1.04348350
-5.03351676,5.53601300,1.56215740,0.00000000,3.53296374,3.57205808,0.02065623,1.00143363
-5.02751376,5.35357430,1.51362640,0.00000000,3.38602075,3.46679064,0.02046674,0.95722464
-5.02151076,5.16170550,1.46151415,0.00000000,3.23296621,3.35544332,0.02016104,0.91163449
-5.01550775,4.96330250,1.40643932,0.00000000,3.07656967,3.23951674,0.01974694,0.86546147
-5.00950475,4.76141931,1.34909761,0.00000000,2.91962069,3.12064390,0.01923488,0.81950617
-5.00350175,4.55920152,1.29024722,0.00000000,2.76485890,3.00055665,0.01863766,0.77455397
-4.99749875,4.35981791,1.23069252,0.00000000,2.61490760,2.88104940,0.01797021,0.73135842
-4.99149575,4.16639207,1.17126630,0.00000000,2.47221277,2.76394083,0.01724922,0.69062594
-4.98549275,3.98193581,1.11281121,0.00000000,2.33898848,2.65103494,0.01649272,0.65300201
-4.97948974,3.80928591,1.05616092,0.00000000,2.21717001,2.54408225,0.01571969,0.61905927
-4.97348674,3.65104569,1.00212148,0.00000000,2.10837550,2.44474247,0.01494958,0.58928753
-4.96748374,3.50953283,0.95145356,0.00000000,2.01387644,2.35454936,0.01420188,0.56408597
-4.96148074,3.38673430,0.90485578,0.00000000,1.93457772,2.27487877,0.01349562,0.54375749
-4.95547774,3.28426942,0.86294987,0.00000000,1.87100708,2.20692043,0.01284899,0.52850519
-4.94947474,3.20336159,0.82626771,0.00000000,1.82331405,2.15165420,0.01227886,0.51843115
-4.94347174,3.14481895,0.79524077,0.00000000,1.79127817,2.10983103,0.01180044,0.51353727
-4.93746873,3.10902434,0.77019188,0.00000000,1.77432611,2.08195885,0.01142694,0.51372817
-4.93146573,3.09593421,0.75132978,0.00000000,1.77155702,2.06829373,0.01116923,0.51881604
-4.92546273,3.10508659,0.73874612,0.00000000,1.78177567,2.06883606,0.01103563,0.52852731
-4.91945973,3.13561748,0.73241522,0.00000000,1.80353227,2.08333187,0.01103164,0.54251098
-4.91345673,3.18628534,0.73219635,0.00000000,1.83516816,2.11127913,0.01115988,0.56034846
-4.90745373,3.25550310,0.73783851,0.00000000,1.87486610,2.15193886,0.01141990,0.58156461
-4.90145073,3.34137699,0.74898759,0.00000000,1.92070393,2.20435091,0.01180819,0.60563990
-4.89544772,3.44175151,0.76519567,0.00000000,1.97071022,2.26735424,0.01231820,0.63202329
-4.88944472,3.55425972,0.78593249,0.00000000,2.02292042,2.33961137,0.01294039,0.66014561
-4.88344172,3.67637809,0.81059869,0.00000000,2.07543198,2.41963685,0.01366242,0.68943306
-4.87743872,3.80548475,0.83854075,0.00000000,2.12645694,2.50582944,0.01446935,0.71932061
-4.87143572,3.93892038,0.86906735,0.00000000,2.17437058,2.59650746,0.01534394,0.74926485
-4.86543272,4.07405032,0.90146692,0.00000000,2.21775469,2.68994691,0.01626701,0.77875597
-4.85942971,4.20832686,0.93502594,0.00000000,2.25543437,2.78442162,0.01721784,0.80732860
-4.85342671,4.33935026,0.96904788,0.00000000,2.28650736,2.87824484,0.01817470,0.83457114
-4.84742371,4.46492710,1.00287204,0.00000000,2.31036512,2.96981099,0.01911537,0.86013338
-4.84142071,4.58312446,1.03589217,0.00000000,2.32670520,3.05763690,0.02001769,0.88373216
-4.83541771,4.69231847,1.06757417,0.00000000,2.33553483,3.14040114,0.02086018,0.90515486
-4.82941471,4.79123569,1.09747230,0.00000000,2.33716565,3.21698017,0.02162262,0.92426084
-4.82341171,4.87898594,1.12524362,0.00000000,2.33220007,3.28648033,0.02228661,0.94098062
-4.81740870,4.95508540,1.15065974,0.00000000,2.32150981,3.34826400,0.02283617,0.95531296
-4.81140570,5.01946887,1.17361570,0.00000000,2.30620746,3.40196930,0.02325812,0.96732008
-4.80540270,5.07249037,1.19413521,0.00000000,2.28761186,3.44752186,0.02354252,0.97712112
-4.79939970,5.11491176,1.21237211,0.00000000,2.26720864,3.48513827,0.02368296,0.98488427
-4.79339670,5.14787918,1.22860747,0.00000000,2.24660669,3.51532046,0.02367672,0.99081784
-4.78739370,5.17288762,1.24324239,0.00000000,2.22749209,3.53884093,0.02352483,0.99516064
-4.78139070,5.19173423,1.25678630,0.00000000,2.21158027,3.55671893,0.02323195,0.99817216
-4.77538769,5.20646157,1.26984094,0.00000000,2.20056778,3.57018790,0.02280625,1.00012284
-4.76938469,5.21929213,1.28308023,0.00000000,2.19608453,3.58065526,0.02225901,1.00128484
-4.76338169,5.23255581,1.29722666,0.00000000,2.19964756,3.58965526,0.02160424,1.00192363
-4.75737869,5.24861258,1.31302455,0.00000000,2.21261724,3.59879656,0.02085817,1.00229054
-4.75137569,5.26977225,1.33121123,0.00000000,2.23615667,3.60970599,0.02003864,1.00261670
-4.74537269,5.29821403,1.35248685,0.00000000,2.27119524,3.62397022,0.01916454,1.00310811
-4.73936968,5.33590803,1.37748399,0.00000000,2.31839683,3.64307728,0.01825512,1.00394218
-4.73336668,5.38454133,1.40673796,0.00000000,2.37813361,3.66835985,0.01732941,1.00526549
-4.72736368,5.44545077,1.44065923,0.00000000,2.45046590,3.70094209,0.01640562,1.00719263
-4.72136068,5.51956483,1.47950878,0.00000000,2.53512881,3.74169201,0.01550060,1.00980614
-4.71535768,5.60735646,1.52337763,0.00000000,2.63152604,3.79118092,0.01462938,1.01315702
-4.70935468,5.70880853,1.57217153,0.00000000,2.73873143,3.84965150,0.01380481,1.01726594
-4.70335168,5.82339343,1.62560146,0.00000000,2.85549849,3.91699571,0.01303728,1.02212465
-4.69734867,5.95006758,1.68318077,0.00000000,2.98027806,3.99274361,0.01233455,1.02769760
-4.69134567,6.08728170,1.74422915,0.00000000,3.11124411,4.07606348,0.01170165,1.03392346
-4.68534267,6.23300670,1.80788373,0.00000000,3.24632747,4.16577385,0.01114097,1.04071667
-4.67933967,6.38477497,1.87311709,0.00000000,3.38325697,4.26036702,0.01065232,1.04796875
-4.67333667,6.53973631,1.93876172,0.00000000,3.51960721,4.35804390,0.01023318,1.05554957
-4.66733367,6.69472683,2.00354036,0.00000000,3.65285205,4.45675898,0.00987895,1.06330857
-4.66133067,6.84634944,2.06610102,0.00000000,3.78042251,4.55427439,0.00958326,1.07107603
-4.65532766,6.99106321,2.12505576,0.00000000,3.89976753,4.64822147,0.00933840,1.07866460
-4.64932466,7.12527930,2.17902163,0.00000000,4.00841599,4.73616767,0.00913565,1.08587116
-4.64332166,7.24546026,2.22666238,0.00000000,4.10403808,4.81568699,0.00896567,1.09247908
-4.63731866,7.34821964,2.26672938,0.00000000,4.18450418,4.88443124,0.00881896,1.09826119
-4.63131566,7.43041853,2.29810012,0.00000000,4.24793923,4.94020005,0.00868615,1.10298322
-4.62531266,7.48925596,2.31981294,0.00000000,4.29277096,4.98100690,0.00855840,1.10640803
-4.61930965,7.52234983,2.33109652,0.00000000,4.31777014,5.00513910,0.00842764,1.10830028
-4.61330665,7.52780585,2.33139321,0.00000000,4.32208160,5.01120950,0.00828685,1.10843176
-4.60730365,7.50427203,2.32037518,0.00000000,4.30524489,4.99819815,0.00813024,1.10658703
-4.60130065,7.45097697,2.29795297,0.00000000,4.26720389,4.96548267,0.00795340,1.10256920
-4.59529765,7.36775082,2.26427619,0.00000000,4.20830511,4.91285614,0.00775334,1.09620586
-4.58929465,7.25502838,2.21972656,0.00000000,4.12928483,4.84053235,0.00752853,1.08735467
-4.58329165,7.11383472,2.16490359,0.00000000,4.03124569,4.74913834,0.00727889,1.07590866
-4.57728864,6.94575413,2.10060390,0.00000000,3.91562363,4.63969483,0.00700568,1.06180087
-4.57128564,6.75288403,2.02779484,0.00000000,3.78414672,4.51358565,0.00671140,1.04500820
-4.56528264,6.53777588,1.94758393,0.00000000,3.63878723,4.37251759,0.00639963,1.02555443
-4.55927964,6.30336571,1.86118527,0.00000000,3.48170905,4.21847244,0.00607490,1.00351217
-4.55327664,6.05289696,1.76988424,0.00000000,3.31521222,4.05365322,0.00574246,0.97900365
-4.54727364,5.78983866,1.67500203,0.00000000,3.14167664,3.88042674,0.00540810,0.95220050
-4.54127064,5.51780186,1.57786125,0.00000000,2.96350682,3.70126445,0.00507798,0.92332221
-4.53526763,5.24045697,1.47975366,0.00000000,2.78307937,3.51868385,0.00475846,0.89263358
-4.52926463,4.96145474,1.38191125,0.00000000,2.60269497,3.33519208,0.00445589,0.86044096
-4.52326163,4.68435273,1.28548126,0.00000000,2.42453570,3.15323326,0.00417647,0.82708745
-4.51725863,4.41254930,1.19150574,0.00000000,2.25062904,2.97514112,0.00392614,0.79294717
-4.51125563,4.14922600,1.10090614,0.00000000,2.08281881,2.80309749,0.00371043,0.75841853
-4.50525263,3.89729943,1.01447266,0.00000000,1.92274351,2.63909756,0.00353439,0.72391682
-4.49924962,3.65938271,0.93285864,0.00000000,1.77182188,2.48492204,0.00340246,0.68986604
-4.49324662,3.43775653,0.85657931,0.00000000,1.63124533,2.34211631,0.00331845,0.65669038
-4.48724362,3.23434939,0.78601472,0.00000000,1.50197680,2.21197616,0.00328545,0.62480516
-4.48124062,3.05072634,0.72141604,0.00000000,1.38475499,2.09553986,0.00330577,0.59460782
-4.47523762,2.88808536,0.66291478,0.00000000,1.28010339,1.99358585,0.00338095,0.56646889
-4.46923462,2.74726046,0.61053405,0.00000000,1.18834291,1.90663544,0.00351164,0.54072333
-4.46323162,2.62873059,0.56420129,0.00000000,1.10960717,1.83495970,0.00369762,0.51766236
-4.45722861,2.53263322,0.52376187,0.00000000,1.04385969,1.77859010,0.00393779,0.49752621
-4.45122561,2.45878200,0.48899278,0.00000000,0.99091180,1.73733188,0.00423009,0.48049785
-4.44522261,2.40668746,0.45961611,0.00000000,0.95044077,1.71077997,0.00457154,0.46669810
-4.43921961,2.37558029,0.43531175,0.00000000,0.92200739,1.69833653,0.00495821,0.45618219
-4.43321661,2.36443659,0.41572902,0.00000000,0.90507256,1.69923003,0.00538528,0.44893807
-4.42721361,2.37200455,0.40049710,0.00000000,0.89901249,1.71253527,0.00584703,0.44488645
-4.42121061,2.39683242,0.38923395,0.00000000,0.90313228,1.73719413,0.00633697,0.44388286
-4.41520760,2.43729731,0.38155376,0.00000000,0.91667790,1.77203680,0.00684788,0.44572138
-4.40920460,2.49163463,0.37707305,0.00000000,0.93884639,1.81580331,0.00737192,0.45014033
-4.40320160,2.55796796,0.37541524,0.00000000,0.96879466,1.86716507,0.00790085,0.45682953
-4.39719860,2.63433910,0.37621409,0.00000000,1.00564679,1.92474636,0.00842612,0.46543895
-4.39119560,2.71873802,0.37911599,0.00000000,1.04850044,1.98714553,0.00893911,0.47558858
-4.38519260,2.80913254,0.38378139,0.00000000,1.09643229,2.05295572,0.00943132,0.48687902
-4.37918959,2.90349737,0.38988544,0.00000000,1.14850316,2.12078490,0.00989459,0.49890251
-4.37318659,2.99984213,0.39711820,0.00000000,1.20376292,2.18927512,0.01032135,0.51125401
-4.36718359,3.09623816,0.40518449,0.00000000,1.26125563,2.25712052,0.01070475,0.52354185
-4.36118059,3.19084363,0.41380351,0.00000000,1.32002506,2.32308421,0.01103894,0.53539758
-4.35517759,3.28192668,0.42270857,0.00000000,1.37912096,2.38601342,0.01131914,0.54648476
-4.34917459,3.36788618,0.43164682,0.00000000,1.43760608,2.44485308,0.01154185,0.55650624
-4.34317159,3.44726984,0.44037928,0.00000000,1.49456419,2.49865730,0.01170487,0.56520979
-4.33716858,3.51878941,0.44868104,0.00000000,1.54910898,2.54659883,0.01180734,0.57239184
-4.33116558,3.58133267,0.45634186,0.00000000,1.60039378,2.58797623,0.01184974,0.57789941
-4.32516258,3.63397216,0.46316700,0.00000000,1.64762196,2.62221866,0.01183380,0.58163008
-4.31915958,3.67597039,0.46897837,0.00000000,1.69005772,2.64888833,0.01176242,0.58353017
-4.31315658,3.70678174,0.47361592,0.00000000,1.72703694,2.66768046,0.01163947,0.58359135
-4.30715358,3.72605080,0.47693910,0.00000000,1.75797767,2.67842095,0.01146962,0.58184596
