energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.41770885,4.19679574,0.00566691,0.78563058,2.07351306,2.07282216,0.01762610,1.07105628
-5.41170585,4.27819301,0.00553258,0.80449421,2.15239387,2.10601679,0.01796734,1.08985913
-5.40570285,4.35091915,0.00538343,0.82202935,2.22486905,2.13504447,0.01833598,1.10596236
-5.39969985,4.41350663,0.00521909,0.83791255,2.28953835,2.15940938,0.01871767,1.11900629
-5.39369685,4.46452062,0.00503972,0.85181728,2.34506734,2.17861881,0.01909764,1.12865391
-5.38769385,4.50259354,0.00484602,0.86342121,2.39022646,2.19219222,0.01946113,1.13460015
-5.38169085,4.52646208,0.00463915,0.87241435,2.42392937,2.19967237,0.01979378,1.13658110
-5.37568784,4.53500565,0.00442073,0.87850790,2.44526894,2.20063830,0.02008205,1.13438302
-5.36968484,4.52728477,0.00419276,0.88144330,2.45354930,2.19471985,0.02031360,1.12785063
-5.36368184,4.50257810,0.00395757,0.88100137,2.44831255,2.18161307,0.02047759,1.11689453
-5.35767884,4.46041622,0.00371774,0.87701096,2.42935863,2.16109590,0.02056505,1.10149719
-5.35167584,4.40061082,0.00347600,0.86935672,2.39675759,2.13304340,0.02056908,1.08171742
-5.34567284,4.32327748,0.00323520,0.85798573,2.35085324,2.09744159,0.02048506,1.05769287
-5.33966983,4.22885089,0.00299822,0.84291244,2.29225824,2.05439918,0.02031078,1.02964050
-5.33366683,4.11809141,0.00276788,0.82422176,2.22184043,2.00415639,0.02004649,0.99785479
-5.32766383,3.99208218,0.00254693,0.80207003,2.14070125,1.94709021,0.01969493,0.96270375
-5.32166083,3.85221662,0.00233797,0.77668383,2.05014695,1.88371555,0.01926118,0.92462276
-5.31565783,3.70017646,0.00214343,0.74835646,1.95165398,1.81468212,0.01875260,0.88410640
-5.30965483,3.53790081,0.00196552,0.71744246,1.84683017,1.74076677,0.01817855,0.84169848
-5.30365183,3.36754746,0.00180626,0.68435009,1.73737324,1.66286157,0.01755017,0.79798068
-5.29764882,3.19144762,0.00166739,0.64953234,1.62502852,1.58195785,0.01688004,0.75356010
-5.29164582,3.01205587,0.00155047,0.61347658,1.51154765,1.49912688,0.01618186,0.70905616
-5.28564282,2.83189710,0.00145677,0.57669356,1.39864972,1.41549774,0.01547005,0.66508726
-5.27963982,2.65351233,0.00138737,0.53970589,1.28798639,1.33223334,0.01475938,0.62225769
-5.27363682,2.47940533,0.00134309,0.50303675,1.18111193,1.25050537,0.01406457,0.58114516
-5.26763382,2.31199181,0.00132454,0.46719896,1.07945901,1.17146914,0.01339990,0.54228923
-5.26163082,2.15355259,0.00133212,0.43268498,0.98432055,1.09623917,0.01277886,0.50618112
-5.25562781,2.00619227,0.00136599,0.39995802,0.89683779,1.02586625,0.01221382,0.47325496
-5.24962481,1.87180396,0.00142610,0.36944451,0.81799406,0.96131684,0.01171574,0.44388076
-5.24362181,1.75204108,0.00151216,0.34152805,0.74861390,0.90345504,0.01129390,0.41835919
-5.23761881,1.64829615,0.00162364,0.31654483,0.68936648,0.85302782,0.01095574,0.39691813
-5.23161581,1.56168663,0.00175976,0.29478063,0.64077251,0.81065347,0.01070674,0.37971105
-5.22561281,1.49304755,0.00191948,0.27646905,0.60321349,0.77681353,0.01055026,0.36681707
-5.21960980,1.44293019,0.00210147,0.26179103,0.57694231,0.75184799,0.01048763,0.35824265
-5.21360680,1.41160626,0.00230411,0.25087536,0.56209413,0.73595365,0.01051809,0.35392468
-5.20760380,1.39907666,0.00252550,0.24379993,0.55869675,0.72918536,0.01063896,0.35373485
-5.20160080,1.40508409,0.00276341,0.24059357,0.56667970,0.73145980,0.01084573,0.35748517
-5.19559780,1.42912863,0.00301535,0.24123826,0.58588162,0.74256151,0.01113225,0.36493431
-5.18959480,1.47048563,0.00327853,0.24567147,0.61605562,0.76215077,0.01149096,0.37579473
-5.18359180,1.52822523,0.00354989,0.25378857,0.65687255,0.78977303,0.01191316,0.38974036
-5.17758879,1.60123307,0.00382617,0.26544519,0.70792243,0.82486957,0.01238923,0.40641464
-5.17158579,1.68823178,0.00410391,0.28045951,0.76871420,0.86678929,0.01290894,0.42543878
-5.16558279,1.78780292,0.00437953,0.29861436,0.83867438,0.91480109,0.01346171,0.44642009
-5.15957979,1.89840937,0.00464937,0.31965936,0.91714522,0.96810710,0.01403692,0.46896010
-5.15357679,2.01841773,0.00490976,0.34331304,1.00338286,1.02585616,0.01462415,0.49266255
-5.14757379,2.14612106,0.00515713,0.36926498,1.09655624,1.08715780,0.01521338,0.51714075
-5.14157079,2.27976144,0.00538801,0.39717828,1.19574724,1.15109623,0.01579526,0.54202445
-5.13556778,2.41755257,0.00559920,0.42669222,1.29995271,1.21674449,0.01636125,0.56696585
-5.12956478,2.55770205,0.00578777,0.45742536,1.40808871,1.28317836,0.01690372,0.59164476
-5.12356178,2.69843333,0.00595115,0.48897906,1.51899722,1.34948992,0.01741609,0.61577264
-5.11755878,2.83800684,0.00608721,0.52094154,1.63145566,1.41480053,0.01789281,0.63909549
-5.11155578,2.97474020,0.00619429,0.55289243,1.74418896,1.47827302,0.01832944,0.66139553
-5.10555278,3.10702723,0.00627122,0.58440781,1.85588436,1.53912278,0.01872252,0.68249158
-5.09954977,3.23335519,0.00631740,0.61506567,1.96520833,1.59662754,0.01906953,0.70223827
-5.09354677,3.35232024,0.00633275,0.64445174,2.07082565,1.65013568,0.01936882,0.72052401
-5.08754377,3.46264077,0.00631772,0.67216552,2.17141980,1.69907279,0.01961941,0.73726796
-5.08154077,3.56316836,0.00627329,0.69782645,2.26571434,1.74294645,0.01982090,0.75241619
-5.07553777,3.65289643,0.00620090,0.72107995,2.35249475,1.78134919,0.01997329,0.76593721
-5.06953477,3.73096645,0.00610244,0.74160328,2.43062990,1.81395950,0.02007688,0.77781712
-5.06353177,3.79667193,0.00598014,0.75911102,2.49909280,1.84054126,0.02013211,0.78805477
-5.05752876,3.84946032,0.00583655,0.77335993,2.55697990,1.86094142,0.02013948,0.79665716
-5.05152576,3.88893301,0.00567447,0.78415322,2.60352842,1.87508646,0.02009945,0.80363533
-5.04552276,3.91484389,0.00549682,0.79134386,2.63813130,1.88297772,0.02001244,0.80900113
-5.03951976,3.92709658,0.00530665,0.79483706,2.66034928,1.88468595,0.01987881,0.81276483
-5.03351676,3.92574072,0.00510701,0.79459166,2.66991970,1.88034541,0.01969887,0.81493403
-5.02751376,3.91096750,0.00490093,0.79062053,2.66676196,1.87014770,0.01947300,0.81551364
-5.02151076,3.88310463,0.00469135,0.78298977,2.65097925,1.85433571,0.01920173,0.81450703
-5.01550775,3.84261080,0.00448107,0.77181696,2.62285658,1.83319773,0.01888585,0.81191824
-5.00950475,3.79006955,0.00427273,0.75726829,2.58285515,1.80706200,0.01852657,0.80775504
-5.00350175,3.72618258,0.00406881,0.73955478,2.53160304,1.77629159,0.01812568,0.80203261
-4.99749875,3.65176226,0.00387156,0.71892769,2.46988262,1.74127976,0.01768564,0.79477748
-4.99149575,3.56772309,0.00368305,0.69567314,2.39861480,1.70244563,0.01720976,0.78603143
-4.98549275,3.47507197,0.00350516,0.67010625,2.31884054,1.66023006,0.01670230,0.77585506
-4.97948974,3.37489709,0.00333956,0.64256486,2.23170025,1.61509174,0.01616848,0.76433063
-4.97348674,3.26835519,0.00318774,0.61340301,2.13841124,1.56750309,0.01561460,0.75156399
-4.96748374,3.15665737,0.00305105,0.58298444,2.04024418,1.51794621,0.01504795,0.73768530
-4.96148074,3.04105330,0.00293065,0.55167617,1.93849890,1.46690841,0.01447676,0.72284853
-4.95547774,2.92281418,0.00282756,0.51984245,1.83448017,1.41487767,0.01391014,0.70722959
-4.94947474,2.80321479,0.00274266,0.48783916,1.72947421,1.36233773,0.01335783,0.69102331
-4.94347174,2.68351501,0.00267665,0.45600875,1.62472634,1.30976312,0.01283008,0.67443919
-4.93746873,2.56494149,0.00263012,0.42467603,1.52142034,1.25761421,0.01233738,0.65769641
-4.93146573,2.44867001,0.00260343,0.39414463,1.42066008,1.20633243,0.01189022,0.64101811
-4.92546273,2.33580926,0.00259679,0.36469435,1.32345361,1.15633595,0.01149878,0.62462552
-4.91945973,2.22738661,0.00261019,0.33657940,1.23070027,1.10801604,0.01117269,0.60873206
-4.91345673,2.12433655,0.00264336,0.31002751,1.14318075,1.06173420,0.01092075,0.59353790
-4.90745373,2.02749207,0.00269580,0.28523979,1.06155044,1.01782050,0.01075065,0.57922512
-4.90145073,1.93757952,0.00276671,0.26239136,0.98633589,0.97657295,0.01066876,0.56595391
-4.89544772,1.85521680,0.00285497,0.24163263,0.91793440,0.93825808,0.01067997,0.55385972
-4.88944472,1.78091505,0.00295916,0.22309106,0.85661650,0.90311271,0.01078749,0.54305174
-4.88344172,1.71508334,0.00307752,0.20687321,0.80253106,0.87134661,0.01099277,0.53361247
-4.87743872,1.65803593,0.00320797,0.19306705,0.75571268,0.84314595,0.01129550,0.52559854
-4.87143572,1.61000153,0.00334813,0.18174419,0.71609101,0.81867713,0.01169357,0.51904241
-4.86543272,1.57113362,0.00349530,0.17296196,0.68350152,0.79809058,0.01218318,0.51395496
-4.85942971,1.54152097,0.00364658,0.16676507,0.65769725,0.78152424,0.01275893,0.51032855
-4.85342671,1.52119752,0.00379885,0.16318683,0.63836114,0.76910607,0.01341400,0.50814044
-4.84742371,1.51015060,0.00394884,0.16224959,0.62511836,0.76095535,0.01414034,0.50735608
-4.84142071,1.50832688,0.00409324,0.16396452,0.61754841,0.75718238,0.01492893,0.50793220
-4.83541771,1.51563507,0.00422876,0.16833050,0.61519634,0.75788627,0.01576996,0.50981934
-4.82941471,1.53194537,0.00435221,0.17533217,0.61758300,0.76315067,0.01665314,0.51296367
-4.82341171,1.55708502,0.00446058,0.18493722,0.62421398,0.77303751,0.01756792,0.51730793
-4.81740870,1.59083041,0.00455114,0.19709301,0.63458697,0.78757880,0.01850370,0.52279146
-4.81140570,1.63289586,0.00462154,0.21172261,0.64819771,0.80676685,0.01945006,0.52934930
-4.80540270,1.68291996,0.00466981,0.22872063,0.66454434,0.83054343,0.02039690,0.53691054
-4.79939970,1.74045025,0.00469452,0.24794898,0.68313030,0.85878822,0.02133458,0.54539589
-4.79339670,1.80492749,0.00469473,0.26923299,0.70346621,0.89130767,0.02225397,0.55471489
-4.78739370,1.87567091,0.00467008,0.29235814,0.72507067,0.92782466,0.02314658,0.56476295
-4.78139070,1.95186583,0.00462076,0.31706774,0.74747068,0.96797004,0.02400446,0.57541847
-4.77538769,2.03255506,0.00454753,0.34306201,0.77020178,1.01127681,0.02482029,0.58654051
-4.76938469,2.11663559,0.00445166,0.36999870,0.79280851,1.05717761,0.02558726,0.59796719
-4.76338169,2.20286155,0.00433488,0.39749554,0.81484544,1.10500629,0.02629909,0.60951515
-4.75737869,2.28985453,0.00419936,0.42513469,0.83587914,1.15400387,0.02694993,0.62098039
-4.75137569,2.37612162,0.00404756,0.45246910,0.85549134,1.20332923,0.02753438,0.63214054
-4.74537269,2.46008131,0.00388221,0.47903098,0.87328337,1.25207454,0.02804746,0.64275870
-4.73936968,2.54009696,0.00370621,0.50434184,0.88888200,1.29928511,0.02848464,0.65258890
-4.73336668,2.61451689,0.00352247,0.52792407,0.90194648,1.34398310,0.02884191,0.66138294
-4.72736368,2.68171973,0.00333394,0.54931355,0.91217658,1.38519444,0.02911589,0.66889844
-4.72136068,2.74016338,0.00314341,0.56807278,0.91932133,1.42197777,0.02930394,0.67490792
-4.71535768,2.78843549,0.00295352,0.58380398,0.92318790,1.45345436,0.02940433,0.67920824
-4.70935468,2.82530310,0.00276668,0.59616164,0.92365024,1.47883756,0.02941647,0.68163017
-4.70335168,2.84975902,0.00258500,0.60486373,0.92065677,1.49746056,0.02934105,0.68204753
-4.69734867,2.86106276,0.00241032,0.60970134,0.91423666,1.50880096,0.02918027,0.68038531
-4.69134567,2.85877350,0.00224411,0.61054588,0.90450410,1.51250108,0.02893800,0.67662634
-4.68534267,2.84277359,0.00208755,0.60735378,0.89166014,1.50838289,0.02861990,0.67081611
-4.67933967,2.81328084,0.00194152,0.60016829,0.87599172,1.49645665,0.02823352,0.66306529
-4.67333667,2.77084880,0.00180657,0.58911821,0.85786765,1.47692299,0.02778833,0.65354970
-4.66733367,2.71635473,0.00168304,0.57441371,0.83773153,1.45016792,0.02729565,0.64250764
-4.66133067,2.65097534,0.00157101,0.55633936,0.81609161,1.41675115,0.02676854,0.63023451
-4.65532766,2.57615140,0.00147041,0.53524467,0.79350787,1.37738809,0.02622157,0.61707482
-4.64932466,2.49354247,0.00138100,0.51153263,0.77057684,1.33292625,0.02567054,0.60341193
-4.64332166,2.40497366,0.00130245,0.48564669,0.74791435,1.28431724,0.02513215,0.58965580
-4.63731866,2.31237678,0.00123433,0.45805689,0.72613734,1.23258534,0.02462354,0.57622929
-4.63131566,2.21772825,0.00117619,0.42924562,0.70584490,1.17879424,0.02416185,0.56355358
-4.62531266,2.12298651,0.00112753,0.39969366,0.68759977,1.12401330,0.02376371,0.55203322
-4.61930965,2.03003144,0.00108786,0.36986710,0.67191069,1.06928459,0.02344477,0.54204166
-4.61330665,1.94060834,0.00105670,0.34020551,0.65921652,1.01559231,0.02321916,0.53390767
-4.60730365,1.85627854,0.00103356,0.31111182,0.64987274,0.96383545,0.02309908,0.52790343
-4.60130065,1.77837846,0.00101799,0.28294428,0.64414080,0.91480494,0.02309435,0.52423469
-4.59529765,1.70798865,0.00100954,0.25601042,0.64218089,0.86916577,0.02321210,0.52303355
-4.58929465,1.64591342,0.00100779,0.23056332,0.64404829,0.82744474,0.02345648,0.52435416
-4.58329165,1.59267162,0.00101234,0.20680002,0.64969354,0.79002391,0.02382854,0.52817138
-4.57728864,1.54849845,0.00102283,0.18486188,0.65896627,0.75713975,0.02432611,0.53438277
-4.57128564,1.51335745,0.00103889,0.16483679,0.67162268,0.72888759,0.02494391,0.54281343
-4.56528264,1.48696193,0.00106022,0.14676286,0.68733614,0.70523093,0.02567364,0.55322382
-4.55927964,1.46880420,0.00108653,0.13063325,0.70571060,0.68601479,0.02650425,0.56531992
-4.55327664,1.45819107,0.00111759,0.11640192,0.72629602,0.67098230,0.02742228,0.57876533
-4.54727364,1.45428359,0.00115323,0.10398991,0.74860537,0.65979364,0.02841224,0.59319491
-4.54127064,1.45613935,0.00119334,0.09329177,0.77213223,0.65204623,0.02945708,0.60822895
-4.53526763,1.46275499,0.00123787,0.08418203,0.79636833,0.64729530,0.03053868,0.62348765
-4.52926463,1.47310747,0.00128688,0.07652130,0.82082032,0.64507395,0.03163837,0.63860484
-4.52326163,1.48619210,0.00134048,0.07016200,0.84502490,0.64491180,0.03273746,0.65324067
-4.51725863,1.50105607,0.00139888,0.06495335,0.86856183,0.64635156,0.03381768,0.66709236
-4.51125563,1.51682622,0.00146234,0.06074582,0.89106422,0.64896308,0.03486168,0.67990296
-4.50525263,1.53273036,0.00153118,0.05739470,0.91222583,0.65235439,0.03585336,0.69146736
-4.49924962,1.54811168,0.00160577,0.05476299,0.93180501,0.65617957,0.03677827,0.70163572
-4.49324662,1.56243614,0.00168646,0.05272358,0.94962543,0.66014347,0.03762377,0.71031407
-4.48724362,1.57529331,0.00177359,0.05116071,0.96557367,0.66400337,0.03837929,0.71746229
-4.48124062,1.58639104,0.00186746,0.04997086,0.97959392,0.66756788,0.03903632,0.72308968
-4.47523762,1.59554520,0.00196825,0.04906313,0.99168035,0.67069353,0.03958851,0.72724854
-4.46923462,1.60266535,0.00207604,0.04835912,1.00186774,0.67327946,0.04003155,0.73002627
-4.46323162,1.60773779,0.00219076,0.04779254,1.01022097,0.67526095,0.04036309,0.73153647
-4.45722861,1.61080731,0.00231214,0.04730853,1.01682412,0.67660212,0.04058256,0.73190974
-4.45122561,1.61195895,0.00243974,0.04686274,1.02177003,0.67728868,0.04069101,0.73128475
-4.44522261,1.61130104,0.00257290,0.04642037,1.02515076,0.67732106,0.04069089,0.72980005
-4.43921961,1.60895060,0.00271076,0.04595511,1.02704986,0.67670844,0.04058586,0.72758732
-4.43321661,1.60502203,0.00285230,0.04544810,1.02753662,0.67546411,0.04038056,0.72476615
-4.42721361,1.59961943,0.00299630,0.04488690,1.02666282,0.67360232,0.04008051,0.72144087
-4.42121061,1.59283317,0.00314144,0.04426451,1.02446208,0.67113687,0.03969192,0.71769937
-4.41520760,1.58474037,0.00328631,0.04357855,1.02095171,0.66808123,0.03922158,0.71361387
-4.40920460,1.57540912,0.00342944,0.04283040,1.01613685,0.66445034,0.03867684,0.70924362
-4.40320160,1.56490572,0.00356941,0.04202459,1.01001655,0.66026355,0.03806548,0.70463894
-4.39719860,1.55330424,0.00370485,0.04116815,1.00259119,0.65554861,0.03739578,0.69984641
-4.39119560,1.54069727,0.00383452,0.04027012,0.99387059,0.65034617,0.03667641,0.69491463
-4.38519260,1.52720697,0.00395733,0.03934113,0.98388226,0.64471449,0.03591650,0.68990000
-4.37918959,1.51299521,0.00407238,0.03839297,0.97267883,0.63873378,0.03512556,0.68487203
-4.37318659,1.49827194,0.00417900,0.03743830,0.96034431,0.63250997,0.03431344,0.67991770
-4.36718359,1.48330110,0.00427674,0.03649032,0.94699839,0.62617752,0.03349029,0.67514456
-4.36118059,1.46840323,0.00436538,0.03556251,0.93279857,0.61990096,0.03266638,0.67068214
-4.35517759,1.45395488,0.00444488,0.03466831,0.91793971,0.61387524,0.03185200,0.66668167
-4.34917459,1.44038448,0.00451541,0.03382090,0.90265117,0.60832470,0.03105722,0.66331418
-4.34317159,1.42816526,0.00457725,0.03303296,0.88719147,0.60350093,0.03029167,0.66076695
-4.33716858,1.41780566,0.00463080,0.03231638,0.87184111,0.59967964,0.02956430,0.65923877
-4.33116558,1.40983809,0.00467652,0.03168213,0.85689380,0.59715685,0.02888311,0.65893446
-4.32516258,1.40480698,0.00471485,0.03114006,0.84264695,0.59624477,0.02825487,0.66005898
-4.31915958,1.40325720,0.00474625,0.03069886,0.82939200,0.59726770,0.02768496,0.66281183
-4.31315658,1.40572373,0.00477113,0.03036596,0.81740553,0.60055837,0.02717710,0.66738210
-4.30715358,1.41272365,0.00478982,0.03014767,0.80694156,0.60645480,0.02673332,0.67394477
