energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-3.16658329,1.74365205,0.00103724,0.03364854,0.28123545,0.63453880,0.32165572,0.88491462,0.23801313,0.00000000
-3.16058029,1.76416496,0.00109877,0.03183101,0.27765147,0.64681390,0.33097641,0.89070240,0.24236708,0.00000000
-3.15457729,1.78964127,0.00115913,0.03025190,0.27518904,0.66134725,0.34117482,0.89840912,0.24767603,0.00000000
-3.14857429,1.81902515,0.00121722,0.02890547,0.27371682,0.67776198,0.35200738,0.90750048,0.25378592,0.00000000
-3.14257129,1.85113469,0.00127190,0.02778064,0.27307772,0.69562721,0.36320878,0.91739202,0.26051791,0.00000000
-3.13656828,1.88470833,0.00132204,0.02686181,0.27309760,0.71447648,0.37450059,0.92747130,0.26767410,0.00000000
-3.13056528,1.91845441,0.00136656,0.02612976,0.27359451,0.73382748,0.38560061,0.93712124,0.27504401,0.00000000
-3.12456228,1.95110182,0.00140450,0.02556265,0.27438783,0.75320243,0.39623239,0.94574367,0.28241167,0.00000000
-3.11855928,1.98144943,0.00143496,0.02513697,0.27530706,0.77214816,0.40613455,0.95278196,0.28956289,0.00000000
-3.11255628,2.00841221,0.00145725,0.02482851,0.27619975,0.79025512,0.41506957,0.95774186,0.29629251,0.00000000
-3.10655328,2.03106231,0.00147083,0.02461328,0.27693849,0.80717448,0.42283148,0.96020960,0.30241118,0.00000000
-3.10055028,2.04866340,0.00147535,0.02446840,0.27742639,0.82263282,0.42925230,0.95986651,0.30775155,0.00000000
-3.09454727,2.06069700,0.00147067,0.02437281,0.27760127,0.83644370,0.43420674,0.95649985,0.31217336,0.00000000
-3.08854427,2.06688000,0.00145688,0.02430792,0.27743809,0.84851587,0.43761522,0.95000917,0.31556745,0.00000000
-3.08254127,2.06717298,0.00143427,0.02425813,0.27694985,0.85885777,0.43944484,0.94040849,0.31785836,0.00000000
-3.07653827,2.06177925,0.00140331,0.02421119,0.27618697,0.86757837,0.43970847,0.92782404,0.31900551,0.00000000
-3.07053527,2.05113501,0.00136466,0.02415844,0.27523512,0.87488434,0.43846198,0.91248813,0.31900288,0.00000000
-3.06453227,2.03589150,0.00131917,0.02409485,0.27421188,0.88107373,0.43579981,0.89472938,0.31787736,0.00000000
-3.05852926,2.01689004,0.00126777,0.02401901,0.27326227,0.88652668,0.43184907,0.87496010,0.31568572,0.00000000
-3.05252626,1.99513139,0.00121152,0.02393292,0.27255344,0.89169340,0.42676265,0.85366131,0.31251053,0.00000000
-3.04652326,1.97174088,0.00115153,0.02384166,0.27226876,0.89708002,0.42071157,0.83136630,0.30845524,0.00000000
-3.04052026,1.94793066,0.00108895,0.02375303,0.27260157,0.90323283,0.41387701,0.80864333,0.30363867,0.00000000
-3.03451726,1.92496088,0.00102493,0.02367702,0.27374874,0.91072148,0.40644251,0.78607836,0.29818916,0.00000000
-3.02851426,1.90410102,0.00096056,0.02362533,0.27590434,0.92012163,0.39858656,0.76425834,0.29223888,0.00000000
-3.02251126,1.88659280,0.00089692,0.02361073,0.27925346,0.93199765,0.39047615,0.74375571,0.28591829,0.00000000
-3.01650825,1.87361579,0.00083496,0.02364656,0.28396656,0.94688564,0.38226136,0.72511467,0.27935134,0.00000000
-3.01050525,1.86625664,0.00077555,0.02374614,0.29019414,0.96527744,0.37407127,0.70883943,0.27265135,0.00000000
-3.00450225,1.86548274,0.00071943,0.02392228,0.29806212,0.98760577,0.36601143,0.69538486,0.26591791,0.00000000
-2.99849925,1.87212066,0.00066725,0.02418685,0.30766786,1.01423079,0.35816278,0.68514957,0.25923477,0.00000000
-2.99249625,1.88683974,0.00061950,0.02455047,0.31907681,1.04542851,0.35058204,0.67847149,0.25266889,0.00000000
-2.98649325,1.91014087,0.00057654,0.02502219,0.33231998,1.08138101,0.34330349,0.67562579,0.24627044,0.00000000
-2.98049025,1.94235039,0.00053864,0.02560944,0.34739217,1.12216879,0.33634185,0.67682506,0.24007388,0.00000000
-2.97448724,1.98361885,0.00050593,0.02631796,0.36425092,1.16776535,0.32969611,0.68222145,0.23409968,0.00000000
-2.96848424,2.03392418,0.00047844,0.02715189,0.38281638,1.21803411,0.32335396,0.69191035,0.22835682,0.00000000
-2.96248124,2.09307897,0.00045612,0.02811396,0.40297192,1.27272772,0.31729649,0.70593543,0.22284556,0.00000000
-2.95647824,2.16074107,0.00043883,0.02920575,0.42456556,1.33148988,0.31150289,0.72429443,0.21756045,0.00000000
-2.95047524,2.23642719,0.00042637,0.03042798,0.44741228,1.39385974,0.30595484,0.74694542,0.21249333,0.00000000
-2.94447224,2.31952859,0.00041849,0.03178085,0.47129703,1.45927868,0.30064028,0.77381303,0.20763597,0.00000000
-2.93846923,2.40932831,0.00041491,0.03326443,0.49597850,1.52709961,0.29555642,0.80479430,0.20298240,0.00000000
-2.93246623,2.50501926,0.00041530,0.03487887,0.52119358,1.59659852,0.29071172,0.83976362,0.19853064,0.00000000
-2.92646323,2.60572250,0.00041933,0.03662474,0.54666227,1.66698816,0.28612680,0.87857663,0.19428378,0.00000000
-2.92046023,2.71050492,0.00042666,0.03850310,0.57209312,1.73743339,0.28183423,0.92107263,0.19025037,0.00000000
-2.91445723,2.81839598,0.00043695,0.04051557,0.59718887,1.80706806,0.27787726,0.96707534,0.18644417,0.00000000
-2.90845423,2.92840270,0.00044985,0.04266418,0.62165217,1.87501283,0.27430753,1.01639197,0.18288324,0.00000000
-2.90245123,3.03952276,0.00046503,0.04495119,0.64519131,1.94039352,0.27118187,1.06881050,0.17958852,0.00000000
-2.89644822,3.15075518,0.00048214,0.04737863,0.66752567,2.00235938,0.26855860,1.12409540,0.17658200,0.00000000
-2.89044522,3.26110865,0.00050087,0.04994781,0.68839073,2.06010088,0.26649322,1.18198192,0.17388460,0.00000000
-2.88444222,3.36960744,0.00052090,0.05265867,0.70754262,2.11286648,0.26503406,1.24216937,0.17151404,0.00000000
-2.87843922,3.47529517,0.00054190,0.05550903,0.72476207,2.15997783,0.26421793,1.30431391,0.16948264,0.00000000
-2.87243622,3.57723686,0.00056358,0.05849388,0.73985759,2.20084313,0.26406615,1.36802133,0.16779542,0.00000000
-2.86643322,3.67451971,0.00058561,0.06160455,0.75266807,2.23496828,0.26458111,1.43284044,0.16644849,0.00000000
-2.86043022,3.76625350,0.00060768,0.06482803,0.76306460,2.26196565,0.26574361,1.49825796,0.16542793,0.00000000
-2.85442721,3.85157119,0.00062949,0.06814634,0.77095181,2.28156037,0.26751114,1.56369523,0.16470917,0.00000000
-2.84842421,3.92963060,0.00065072,0.07153609,0.77626850,2.29359414,0.26981725,1.62850770,0.16425692,0.00000000
-2.84242121,3.99961789,0.00067107,0.07496821,0.77898803,2.29802668,0.27257193,1.69198753,0.16402578,0.00000000
-2.83641821,4.06075355,0.00069023,0.07840792,0.77911820,2.29493494,0.27566325,1.75336980,0.16396130,0.00000000
-2.83041521,4.11230119,0.00070792,0.08181501,0.77670097,2.28451042,0.27895998,1.81184250,0.16400165,0.00000000
-2.82441221,4.15357959,0.00072387,0.08514433,0.77181194,2.26705462,0.28231527,1.86656039,0.16407968,0.00000000
-2.81840920,4.18397773,0.00073784,0.08834664,0.76455969,2.24297310,0.28557113,1.91666249,0.16412531,0.00000000
-2.81240620,4.20297258,0.00074963,0.09136967,0.75508488,2.21276814,0.28856353,1.96129286,0.16406815,0.00000000
-2.80640320,4.21014898,0.00075907,0.09415943,0.74355920,2.17703029,0.29112800,1.99962386,0.16384024,0.00000000
-2.80040020,4.20522062,0.00076608,0.09666171,0.73018390,2.13642889,0.29310541,2.03088129,0.16337865,0.00000000
-2.79439720,4.18805092,0.00077060,0.09882374,0.71518799,2.09170150,0.29434763,2.05437021,0.16262802,0.00000000
-2.78839420,4.15867257,0.00077270,0.10059585,0.69882580,2.04364235,0.29472293,2.06950037,0.16154271,0.00000000
-2.78239120,4.11730407,0.00077249,0.10193319,0.68137394,1.99308972,0.29412088,2.07581018,0.16008864,0.00000000
-2.77638819,4.06436213,0.00077020,0.10279733,0.66312736,1.94091209,0.29245643,2.07298781,0.15824459,0.00000000
-2.77038519,4.00046825,0.00076614,0.10315765,0.64439466,1.88799323,0.28967309,2.06088856,0.15600299,0.00000000
-2.76438219,3.92644868,0.00076071,0.10299263,0.62549246,1.83521596,0.28574508,2.03954734,0.15337019,0.00000000
-2.75837919,3.84332673,0.00075441,0.10229070,0.60673888,1.78344488,0.28067834,2.00918554,0.15036604,0.00000000
-2.75237619,3.75230709,0.00074784,0.10105084,0.58844636,1.73350824,0.27451031,1.97021177,0.14702304,0.00000000
-2.74637319,3.65475222,0.00074165,0.09928284,0.57091388,1.68617906,0.26730867,1.92321609,0.14338495,0.00000000
-2.74037019,3.55215108,0.00073656,0.09700709,0.55441885,1.64215621,0.25916886,1.86895785,0.13950492,0.00000000
-2.73436718,3.44608131,0.00073334,0.09425409,0.53920900,1.60204588,0.25021074,1.80834738,0.13544332,0.00000000
-2.72836418,3.33816613,0.00073278,0.09106356,0.52549463,1.56634414,0.24057437,1.74242218,0.13126535,0.00000000
-2.72236118,3.23002760,0.00073567,0.08748326,0.51344157,1.53542135,0.23041518,1.67231844,0.12703844,0.00000000
-2.71635818,3.12323832,0.00074276,0.08356755,0.50316526,1.50950930,0.21989866,1.59923891,0.12282971,0.00000000
-2.71035518,3.01927367,0.00075476,0.07937578,0.49472623,1.48869180,0.20919492,1.52441857,0.11870349,0.00000000
-2.70435218,2.91946679,0.00077229,0.07497055,0.48812740,1.47289953,0.19847319,1.44908915,0.11471905,0.00000000
-2.69834917,2.82496847,0.00079586,0.07041589,0.48331341,1.46190968,0.18789651,1.37444416,0.11092860,0.00000000
-2.69234617,2.73671386,0.00082582,0.06577556,0.48017208,1.45535096,0.17761695,1.30160567,0.10737574,0.00000000
-2.68634317,2.65539767,0.00086237,0.06111134,0.47853817,1.45271412,0.16777127,1.23159412,0.10409424,0.00000000
-2.68034017,2.58145913,0.00090554,0.05648156,0.47819923,1.45336799,0.15847743,1.16530239,0.10110739,0.00000000
-2.67433717,2.51507747,0.00095511,0.05193986,0.47890360,1.45658074,0.14983186,1.10347493,0.09842776,0.00000000
-2.66833417,2.45617824,0.00101070,0.04753407,0.48037008,1.46154583,0.14190770,1.04669285,0.09605753,0.00000000
-2.66233117,2.40445017,0.00107168,0.04330555,0.48229906,1.46741180,0.13475389,0.99536527,0.09398917,0.00000000
-2.65632816,2.35937197,0.00113721,0.03928863,0.48438459,1.47331481,0.12839534,0.94972721,0.09220663,0.00000000
-2.65032516,2.32024764,0.00120627,0.03551052,0.48632693,1.47841274,0.12283384,0.90984380,0.09068682,0.00000000
-2.64432216,2.28624890,0.00127764,0.03199128,0.48784507,1.48191951,0.11804994,0.87562070,0.08940140,0.00000000
-2.63831916,2.25646259,0.00134996,0.02874421,0.48868863,1.48313812,0.11400540,0.84681978,0.08831869,0.00000000
-2.63231616,2.22994099,0.00142173,0.02577633,0.48864872,1.48149102,0.11064636,0.82307955,0.08740577,0.00000000
-2.62631316,2.20575281,0.00149141,0.02308907,0.48756719,1.47654662,0.10790688,0.80393921,0.08663048,0.00000000
-2.62031016,2.18303244,0.00155739,0.02067908,0.48534400,1.46804055,0.10571274,0.78886510,0.08596341,0.00000000
-2.61430715,2.16102534,0.00161811,0.01853907,0.48194230,1.45589099,0.10398548,0.77727868,0.08537969,0.00000000
-2.60830415,2.13912772,0.00167206,0.01665874,0.47739105,1.44020710,0.10264621,0.76858446,0.08486051,0.00000000
-2.60230115,2.11691854,0.00171785,0.01502563,0.47178511,1.42129042,0.10161942,0.76219696,0.08439434,0.00000000
-2.59629815,2.09418274,0.00175425,0.01362600,0.46528277,1.39962888,0.10083629,0.75756555,0.08397785,0.00000000
-2.59029515,2.07092476,0.00178023,0.01244552,0.45810085,1.37588380,0.10023762,0.75419613,0.08361637,0.00000000
-2.58429215,2.04737171,0.00179500,0.01146999,0.45050758,1.35087032,0.09977619,0.75166901,0.08332402,0.00000000
-2.57828914,2.02396637,0.00179804,0.01068581,0.44281357,1.32553185,0.09941846,0.74965233,0.08312340,0.00000000
-2.57228614,2.00135038,0.00178911,0.01008043,0.43536120,1.30090975,0.09914566,0.74791065,0.08304494,0.00000000
-2.56628314,1.98033842,0.00176823,0.00964259,0.42851292,1.27810914,0.09895409,0.74630869,0.08312598,0.00000000
-2.56028014,1.96188469,0.00173575,0.00936244,0.42263881,1.25826212,0.09885492,0.74481023,0.08340946,0.00000000
-2.55427714,1.94704309,0.00169225,0.00923159,0.41810396,1.24248982,0.09887320,0.74347255,0.08394252,0.00000000
-2.54827414,1.93692304,0.00163857,0.00924301,0.41525606,1.23186446,0.09904646,0.74243698,0.08477493,0.00000000
-2.54227114,1.93264265,0.00157576,0.00939083,0.41441367,1.22737275,0.09942282,0.74191608,0.08595741,0.00000000
-2.53626813,1.93528137,0.00150506,0.00967005,0.41585556,1.22988192,0.10005873,0.74217846,0.08753999,0.00000000
-2.53026513,1.94583398,0.00142782,0.01007631,0.41981142,1.24010934,0.10101651,0.74353184,0.08957051,0.00000000
-2.52426213,1.96516773,0.00134550,0.01060544,0.42645431,1.25859677,0.10236180,0.74630548,0.09209313,0.00000000
-2.51825913,1.99398444,0.00125961,0.01125318,0.43589497,1.28569008,0.10416090,0.75083255,0.09514713,0.00000000
-2.51225613,2.03278865,0.00117164,0.01201478,0.44817813,1.32152483,0.10647831,0.75743338,0.09876583,0.00000000
-2.50625313,2.08186320,0.00108303,0.01288468,0.46328097,1.36601832,0.10937437,0.76640021,0.10297579,0.00000000
-2.50025013,2.14125276,0.00099518,0.01385625,0.48111357,1.41886812,0.11290311,0.77798387,0.10779625,0.00000000
-2.49424712,2.21075564,0.00090935,0.01492155,0.50152131,1.47955715,0.11711043,0.79238276,0.11323863,0.00000000
-2.48824412,2.28992402,0.00082665,0.01607113,0.52428908,1.54736489,0.12203252,0.80973447,0.11930640,0.00000000
-2.48224112,2.37807202,0.00074808,0.01729402,0.54914701,1.62138445,0.12769453,0.83010985,0.12599487,0.00000000
-2.47623812,2.47429104,0.00067442,0.01857763,0.57577748,1.70054476,0.13410956,0.85350963,0.13329119,0.00000000
-2.47023512,2.57747133,0.00060633,0.01990787,0.60382311,1.78363702,0.14127787,0.87986335,0.14117432,0.00000000
-2.46423212,2.68632878,0.00054426,0.02126928,0.63289537,1.86934465,0.14918628,0.90903020,0.14961491,0.00000000
-2.45822911,2.79943542,0.00048853,0.02264522,0.66258355,1.95627558,0.15780776,0.94080170,0.15857526,0.00000000
-2.45222611,2.91525261,0.00043930,0.02401814,0.69246375,2.04299589,0.16710121,0.97490563,0.16800909,0.00000000
-2.44622311,3.03216540,0.00039658,0.02536990,0.72210759,2.12806377,0.17701128,1.01101106,0.17786126,0.00000000
-2.44022011,3.14851716,0.00036029,0.02668214,0.75109050,2.21006275,0.18746851,1.04873423,0.18806743,0.00000000
-2.43421711,3.26264323,0.00033025,0.02793661,0.77899937,2.28763321,0.19838944,1.08764491,0.19855380,0.00000000
-2.42821411,3.37290304,0.00030620,0.02911560,0.80543948,2.35950152,0.20967713,1.12727342,0.20923672,0.00000000
-2.42221111,3.47771002,0.00028785,0.03020231,0.83004064,2.42450606,0.22122181,1.16711791,0.22002265,0.00000000
-2.41620810,3.57555913,0.00027489,0.03118121,0.85246255,2.48161958,0.23290191,1.20665226,0.23080821,0.00000000
-2.41020510,3.66505172,0.00026699,0.03203841,0.87239955,2.52996772,0.24458548,1.24533443,0.24148061,0.00000000
-2.40420210,3.74491804,0.00026387,0.03276198,0.88958464,2.56884354,0.25613206,1.28261545,0.25191848,0.00000000
-2.39819910,3.81403739,0.00026531,0.03334220,0.90379314,2.59771794,0.26739508,1.31794917,0.26199322,0.00000000
-2.39219610,3.87145641,0.00027116,0.03377181,0.91484592,2.61624635,0.27822473,1.35080277,0.27157084,0.00000000
-2.38619310,3.91640555,0.00028137,0.03404620,0.92261227,2.62427179,0.28847136,1.38066807,0.28051443,0.00000000
-2.38019010,3.94831403,0.00029601,0.03416352,0.92701268,2.62182462,0.29798942,1.40707351,0.28868708,0.00000000
-2.37418709,3.96682335,0.00031531,0.03412477,0.92802128,2.60911946,0.30664166,1.42959676,0.29595538,0.00000000
-2.36818409,3.97179914,0.00033968,0.03393385,0.92566805,2.58654936,0.31430371,1.44787741,0.30219320,0.00000000
-2.36218109,3.96334114,0.00036970,0.03359745,0.92004060,2.55467771,0.32086869,1.46162964,0.30728577,0.00000000
-2.35617809,3.94179062,0.00040618,0.03312509,0.91128546,2.51422789,0.32625175,1.47065413,0.31113378,0.00000000
-2.35017509,3.90773470,0.00045011,0.03252885,0.89960845,2.46607090,0.33039431,1.47484871,0.31365740,0.00000000
-2.34417209,3.86200661,0.00050275,0.03182331,0.88527420,2.41121093,0.33326769,1.47421727,0.31479988,0.00000000
-2.33816908,3.80568102,0.00056556,0.03102522,0.86860421,2.35076884,0.33487609,1.46887600,0.31453067,0.00000000
-2.33216608,3.74006350,0.00064023,0.03015323,0.84997352,2.28596342,0.33525842,1.45905670,0.31284778,0.00000000
-2.32616308,3.66667335,0.00072866,0.02922759,0.82980555,2.21809049,0.33448914,1.44510640,0.30977916,0.00000000
-2.32016008,3.58721918,0.00083292,0.02826973,0.80856518,2.14849955,0.33267763,1.42748301,0.30538314,0.00000000
-2.31415708,3.50356697,0.00095521,0.02730183,0.78674982,2.07856826,0.32996629,1.40674671,0.29974769,0.00000000
-2.30815408,3.41770057,0.00109784,0.02634639,0.76487869,2.00967476,0.32652721,1.38354717,0.29298855,0.00000000
-2.30215108,3.33167526,0.00126313,0.02542570,0.74348040,1.94316817,0.32255741,1.35860653,0.28524631,0.00000000
-2.29614807,3.24756518,0.00145335,0.02456137,0.72307913,1.88033781,0.31827294,1.33269882,0.27668239,0.00000000
-2.29014507,3.16740614,0.00167065,0.02377378,0.70417985,1.82238178,0.31390193,1.30662619,0.26747425,0.00000000
-2.28414207,3.09313561,0.00191691,0.02308159,0.68725301,1.77037579,0.30967674,1.28119292,0.25780990,0.00000000
-2.27813907,3.02653199,0.00219371,0.02250123,0.67271943,1.72524340,0.30582581,1.25717817,0.24788201,0.00000000
-2.27213607,2.96915584,0.00250213,0.02204652,0.66093591,1.68772862,0.30256522,1.23530857,0.23788182,0.00000000
-2.26613307,2.92229553,0.00284273,0.02172819,0.65218226,1.65837238,0.30009051,1.21623178,0.22799320,0.00000000
-2.26013007,2.88692013,0.00321540,0.02155366,0.64665049,1.63749392,0.29856918,1.20049242,0.21838702,0.00000000
-2.25412706,2.86364190,0.00361924,0.02152676,0.64443669,1.62517841,0.29813404,1.18851136,0.20921620,0.00000000
-2.24812406,2.85269089,0.00405254,0.02164764,0.64553620,1.62127184,0.29887786,1.18056951,0.20061154,0.00000000
-2.24212106,2.85390328,0.00451268,0.02191283,0.64984237,1.62538383,0.30084963,1.17679703,0.19267856,0.00000000
-2.23611806,2.86672490,0.00499609,0.02231530,0.65714934,1.63689911,0.30405256,1.17716855,0.18549547,0.00000000
-2.23011506,2.89023043,0.00549827,0.02284478,0.66715874,1.65499763,0.30844390,1.18150485,0.17911236,0.00000000
-2.22411206,2.92315830,0.00601382,0.02348814,0.67949040,1.67868302,0.31393684,1.18948110,0.17355155,0.00000000
-2.21810905,2.96396031,0.00653647,0.02422989,0.69369662,1.70681892,0.32040422,1.20064133,0.16880908,0.00000000
-2.21210605,3.01086426,0.00705923,0.02505282,0.70927957,1.73817176,0.32768403,1.21441876,0.16485735,0.00000000
-2.20610305,3.06194735,0.00757450,0.02593866,0.72571129,1.77145869,0.33558643,1.23016099,0.16164850,0.00000000
-2.20010005,3.11521712,0.00807423,0.02686881,0.74245524,1.80539876,0.34390209,1.24715899,0.15911867,0.00000000
-2.19409705,3.16869659,0.00855016,0.02782514,0.75898877,1.83876518,0.35241130,1.26467858,0.15719261,0.00000000
-2.18809405,3.22050962,0.00899400,0.02879068,0.77482526,1.87043635,0.36089364,1.28199293,0.15578857,0.00000000
-2.18209105,3.26896252,0.00939770,0.02975038,0.78953516,1.89944345,0.36913753,1.29841452,0.15482328,0.00000000
-2.17608804,3.31261802,0.00975366,0.03069164,0.80276475,1.92501219,0.37694948,1.31332498,0.15421651,0.00000000
-2.17008504,3.35035794,0.01005499,0.03160488,0.81425189,1.94659674,0.38416238,1.32620145,0.15389539,0.00000000
-2.16408204,3.38143141,0.01029572,0.03248380,0.82383785,1.96390403,0.39064256,1.33663816,0.15379787,0.00000000
-2.15807904,3.40548617,0.01047100,0.03332562,0.83147464,1.97690708,0.39629517,1.34436213,0.15387552,0.00000000
-2.15207604,3.42258131,0.01057725,0.03413105,0.83722760,1.98584661,0.40106782,1.34924238,0.15409536,0.00000000
-2.14607304,3.43318066,0.01061233,0.03490410,0.84127276,1.99122048,0.40495210,1.35129218,0.15444070,0.00000000
-2.14007004,3.43812707,0.01057554,0.03565172,0.84388940,1.99376144,0.40798309,1.35066432,0.15491103,0.00000000
-2.13406703,3.43859883,0.01046772,0.03638328,0.84544777,1.99440389,0.41023681,1.34763990,0.15552097,0.00000000
-2.12806403,3.43605028,0.01029117,0.03710988,0.84639283,1.99424121,0.41182582,1.34261109,0.15629836,0.00000000
-2.12206103,3.43213959,0.01004962,0.03784362,0.84722443,1.99447537,0.41289323,1.33605912,0.15728163,0.00000000
-2.11605803,3.42864715,0.00974808,0.03859676,0.84847507,1.99636125,0.41360542,1.32852863,0.15851670,0.00000000
-2.11005503,3.42738872,0.00939268,0.03938089,0.85068604,2.00114802,0.41414388,1.32059979,0.16005342,0.00000000
-2.10405203,3.43012752,0.00899051,0.04020610,0.85438321,2.01002026,0.41469659,1.31285980,0.16194194,0.00000000
-2.09804902,3.43848947,0.00854935,0.04108027,0.86005334,2.02404153,0.41544951,1.30587524,0.16422913,0.00000000
-2.09204602,3.45388570,0.00807749,0.04200844,0.86812214,2.04410282,0.41657837,1.30016669,0.16695520,0.00000000
-2.08604302,3.47744589,0.00758347,0.04299236,0.87893482,2.07087810,0.41824145,1.29618690,0.17015082,0.00000000
-2.08004002,3.50996536,0.00707586,0.04403023,0.89274018,2.10478902,0.42057344,1.29430352,0.17383475,0.00000000
-2.07403702,3.55186826,0.00656302,0.04511656,0.90967860,2.14598000,0.42368086,1.29478709,0.17801218,0.00000000
-2.06803402,3.60318811,0.00605297,0.04624235,0.92977461,2.19430493,0.42763899,1.29780471,0.18267383,0.00000000
-2.06203102,3.66356619,0.00555316,0.04739538,0.95293410,2.24932564,0.43249053,1.30341938,0.18779575,0.00000000
-2.05602801,3.73226737,0.00507040,0.04856072,0.97894627,2.31032224,0.43824598,1.31159477,0.19333996,0.00000000
-2.05002501,3.80821198,0.00461069,0.04972134,1.00749011,2.37631464,0.44488541,1.32220472,0.19925568,0.00000000
-2.04402201,3.89002183,0.00417924,0.05085893,1.03814500,2.44609414,0.45236169,1.33504668,0.20548127,0.00000000
-2.03801901,3.97607762,0.00378039,0.05195466,1.07040497,2.51826372,0.46060465,1.34985804,0.21194653,0.00000000
-2.03201601,4.06458457,0.00341762,0.05299010,1.10369583,2.59128508,0.46952601,1.36633401,0.21857541,0.00000000
-2.02601301,4.15364314,0.00309360,0.05394801,1.13739461,2.66353055,0.47902468,1.38414604,0.22528887,0.00000000
-2.02001001,4.24132114,0.00281022,0.05481313,1.17085019,2.73333760,0.48899203,1.40295946,0.23200778,0.00000000
-2.01400700,4.32572406,0.00256864,0.05557282,1.20340465,2.79906386,0.49931692,1.42244925,0.23865572,0.00000000
-2.00800400,4.40506045,0.00236939,0.05621759,1.23441421,2.85914043,0.50989007,1.44231321,0.24516153,0.00000000
-2.00200100,4.47769973,0.00221244,0.05674142,1.26326917,2.91212149,0.52060767,1.46228166,0.25146149,0.00000000
-1.99599800,4.54222038,0.00209726,0.05714197,1.28941211,2.95672860,0.53137400,1.48212350,0.25750110,0.00000000
-1.98999500,4.59744672,0.00202292,0.05742051,1.31235371,2.99188791,0.54210295,1.50164837,0.26323636,0.00000000
-1.98399200,4.64247371,0.00198810,0.05758172,1.33168578,3.01675943,0.55271856,1.52070513,0.26863446,0.00000000
-1.97798899,4.67667921,0.00199120,0.05763336,1.34709109,3.03075726,0.56315454,1.53917704,0.27367406,0.00000000
-1.97198599,4.69972417,0.00203035,0.05758570,1.35834983,3.03356057,0.57335294,1.55697437,0.27834494,0.00000000
-1.96598299,4.71154161,0.00210342,0.05745090,1.36534248,3.02511519,0.58326220,1.57402500,0.28264723,0.00000000
-1.95997999,4.71231569,0.00220808,0.05724237,1.36804931,3.00562596,0.59283471,1.59026413,0.28659025,0.00000000
-1.95397699,4.70245253,0.00234179,0.05697393,1.36654649,2.97554082,0.60202425,1.60562373,0.29019091,0.00000000
-1.94797399,4.68254476,0.00250180,0.05665916,1.36099926,2.93552718,0.61078337,1.62002279,0.29347196,0.00000000
-1.94197099,4.65333188,0.00268517,0.05631068,1.35165229,2.88644205,0.61906119,1.63335903,0.29645996,0.00000000
-1.93596798,4.61565839,0.00288876,0.05593948,1.33881797,2.82929724,0.62680152,1.64550277,0.29918316,0.00000000
-1.92996498,4.57043199,0.00310927,0.05555451,1.32286299,2.76522110,0.63394169,1.65629323,0.30166947,0.00000000
-1.92396198,4.51858345,0.00334323,0.05516216,1.30419373,2.69541854,0.64041212,1.66553779,0.30394437,0.00000000
-1.91795898,4.46103008,0.00358704,0.05476614,1.28324136,2.62113092,0.64613662,1.67301409,0.30602904,0.00000000
-1.91195598,4.39864407,0.00383700,0.05436729,1.26044689,2.54359741,0.65103356,1.67847485,0.30793879,0.00000000
-1.90595298,4.33222689,0.00408939,0.05396367,1.23624707,2.46401925,0.65501771,1.68165521,0.30968168,0.00000000
-1.89994997,4.26249058,0.00434052,0.05355077,1.21106164,2.38352842,0.65800289,1.68228216,0.31125763,0.00000000
-1.89394697,4.19004628,0.00458680,0.05312179,1.18528232,2.30316156,0.65990501,1.68008546,0.31265788,0.00000000
-1.88794397,4.11540034,0.00482484,0.05266811,1.15926413,2.22384019,0.66064570,1.67480958,0.31386503,0.00000000
-1.88194097,4.03895764,0.00505152,0.05217979,1.13331917,2.14635759,0.66015608,1.66622601,0.31485345,0.00000000
-1.87593797,3.96103183,0.00526413,0.05164616,1.10771328,2.07137275,0.65838073,1.65414543,0.31559032,0.00000000
-1.86993497,3.88186154,0.00546044,0.05105642,1.08266538,1.99941099,0.65528155,1.63842921,0.31603714,0.00000000
-1.86393197,3.80163183,0.00563879,0.05040025,1.05834962,1.93087106,0.65084143,1.61899963,0.31615166,0.00000000
-1.85792896,3.72049928,0.00579819,0.04966841,1.03489990,1.86603782,0.64506758,1.59584877,0.31589028,0.00000000
-1.85192596,3.63861976,0.00593836,0.04885327,1.01241657,1.80509951,0.63799429,1.56904545,0.31521077,0.00000000
-1.84592296,3.55617699,0.00605985,0.04794930,0.99097472,1.74816838,0.62968520,1.53874019,0.31407509,0.00000000
-1.83991996,3.47341052,0.00616399,0.04695342,0.97063348,1.69530329,0.62023476,1.50516800,0.31245247,0.00000000
-1.83391696,3.39064138,0.00625299,0.04586533,0.95144566,1.64653281,0.60976883,1.46864893,0.31032225,0.00000000
-1.82791396,3.30829398,0.00632984,0.04468761,0.93346721,1.60187739,0.59844453,1.42958639,0.30767661,0.00000000
-1.82191096,3.22691265,0.00639835,0.04342583,0.91676552,1.56136910,0.58644896,1.38846315,0.30452287,0.00000000
-1.81590795,3.14717178,0.00646301,0.04208847,0.90142630,1.52506784,0.57399710,1.34583519,0.30088525,0.00000000
-1.80990495,3.06987836,0.00652896,0.04068673,0.88755819,1.49307292,0.56132854,1.30232339,0.29680603,0.00000000
-1.80390195,2.99596641,0.00660183,0.03923427,0.87529495,1.46552929,0.54870330,1.25860322,0.29234587,0.00000000
