energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.63481741,1.82289422,-1.91006586,0.64884081,-1.10256501,0.53013306,-0.40622726,0.37532545,-0.41314417,0.00000000,-0.00000000,0.00052712,-0.00010746,0.61107650,-0.33533278,0.00243315,-0.01308200,0.74157047,-1.18072338
-3.62881441,1.70777067,-1.94047657,0.59609378,-1.11558806,0.50341989,-0.41377018,0.35113491,-0.42141749,0.00000000,-0.00000000,0.00052716,-0.00011100,0.57514629,-0.34526420,0.00241273,-0.01313872,0.68345840,-1.19181844
-3.62281141,1.59310038,-1.97087030,0.54558895,-1.12445590,0.47704281,-0.42196194,0.32686112,-0.42965916,0.00000000,-0.00000000,0.00053018,-0.00011800,0.53776239,-0.35798314,0.00240503,-0.01322573,0.62687685,-1.19933422
-3.61680840,1.48073019,-2.00110463,0.49785827,-1.12910603,0.45165193,-0.43069981,0.30286255,-0.43783998,0.00000000,-0.00000000,0.00053700,-0.00012813,0.49955857,-0.37355539,0.00241400,-0.01332904,0.57243614,-1.20322219
-3.61080540,1.37240498,-2.03109088,0.45336889,-1.12957717,0.42788142,-0.43988472,0.27947460,-0.44594348,0.00000000,-0.00000000,0.00054844,-0.00014108,0.46114719,-0.39199405,0.00244347,-0.01343540,0.52067886,-1.20354472
-3.60480240,1.26973468,-2.06077654,0.41252180,-1.12600178,0.40633649,-0.44941943,0.25700282,-0.45396162,0.00000000,-0.00000000,0.00056524,-0.00015657,0.42310392,-0.41325316,0.00249701,-0.01353261,0.47207532,-1.20046228
-3.59879940,1.17416655,-2.09012414,0.37565194,-1.11859497,0.38758152,-0.45920613,0.23571717,-0.46188986,0.00000000,-0.00000000,0.00058803,-0.00017435,0.38595479,-0.43722208,0.00257784,-0.01360969,0.42702116,-1.19421687
-3.59279640,1.08696329,-2.11908790,0.34302946,-1.10764028,0.37212938,-0.46914354,0.21584774,-0.46972157,0.00000000,-0.00000000,0.00061734,-0.00019414,0.35016582,-0.46372095,0.00268873,-0.01365710,0.38583681,-1.18511244
-3.58679340,1.00918687,-2.14758968,0.31486197,-1.09347326,0.36043227,-0.47912393,0.19758174,-0.47744239,0.00000000,-0.00000000,0.00065356,-0.00021567,0.31613552,-0.49249770,0.00283186,-0.01366688,0.34876880,-1.17349342
-3.58079040,0.94168815,-2.17549586,0.29129728,-1.07646372,0.35287395,-0.48903019,0.18106192,-0.48502477,0.00000000,-0.00000000,0.00069689,-0.00023864,0.28419025,-0.52322690,0.00300876,-0.01363275,0.31599242,-1.15972262
-3.57478739,0.88510177,-2.20259694,0.27242646,-1.05699753,0.34976337,-0.49873331,0.16638619,-0.49242314,0.00000000,-0.00000000,0.00074735,-0.00026272,0.25458230,-0.55551085,0.00322021,-0.01355013,0.28761562,-1.14415960
-3.56878439,0.83984599,-2.22859136,0.25828690,-1.03545907,0.35132977,-0.50809054,0.15360851,-0.49957002,0.00000000,-0.00000000,0.00080477,-0.00028758,0.22749058,-0.58888324,0.00346623,-0.01341616,0.26368373,-1.12714075
-3.56278139,0.80612684,-2.25307505,0.24886513,-1.01221516,0.35771905,-0.51694446,0.14274084,-0.50637350,0.00000000,-0.00000000,0.00086876,-0.00031283,0.20302349,-0.62281550,0.00374594,-0.01322961,0.24418479,-1.10896206
-3.55677839,0.78394591,-2.27553772,0.24409929,-0.98760130,0.36899148,-0.52512327,0.13375600,-0.51271627,0.00000000,-0.00000000,0.00093871,-0.00033807,0.18122368,-0.65672590,0.00405763,-0.01299074,0.22905521,-1.08986552
-3.55077539,0.77311130,-2.29536672,0.24388118,-0.96191086,0.38512066,-0.53244228,0.12659126,-0.51845639,0.00000000,-0.00000000,0.00101380,-0.00036290,0.16207435,-0.68999144,0.00439870,-0.01270124,0.21818553,-1.07002979
-3.54477239,0.77325107,-2.31185859,0.24805781,-0.93538761,0.40599372,-0.53870684,0.12115259,-0.52342983,0.00000000,-0.00000000,0.00109302,-0.00038688,0.14550651,-0.72196214,0.00476573,-0.01236393,0.21142613,-1.04956542
-3.53876938,0.78382879,-2.32423810,0.25643258,-0.90822199,0.43141287,-0.54371652,0.11731930,-0.52745487,0.00000000,-0.00000000,0.00117516,-0.00040959,0.13140694,-0.75197757,0.00515449,-0.01198267,0.20859282,-1.02851481
-3.53276638,0.80416084,-2.33168406,0.26876624,-0.88055082,0.46109827,-0.54727050,0.11494902,-0.53033794,0.00000000,-0.00000000,0.00125884,-0.00043059,0.11962649,-0.77938478,0.00556004,-0.01156207,0.20947219,-1.00685666
-3.52676338,0.83343512,-2.33336060,0.28477775,-0.85246047,0.49469235,-0.54917395,0.11388278,-0.53188096,0.00000000,-0.00000000,0.00134259,-0.00044948,0.10998829,-0.80355729,0.00597684,-0.01110732,0.21382676,-0.98451448
-3.52076038,0.87073110,-2.32845235,0.30414539,-0.82399299,0.53176566,-0.54924505,0.11395022,-0.53188944,0.00000000,-0.00000000,0.00142481,-0.00046589,0.10229565,-0.82391421,0.00639885,-0.01062394,0.22140005,-0.96136839
-3.51475738,0.91504103,-2.31620168,0.32650834,-0.79515456,0.57182439,-0.54732229,0.11497467,-0.53018127,0.00000000,-0.00000000,0.00150386,-0.00047949,0.09633958,-0.83993864,0.00681973,-0.01011768,0.23192149,-0.93726939
-3.50875438,0.96529215,-2.29594572,0.35146894,-0.76592565,0.61431948,-0.54327172,0.11677811,-0.52659539,0.00000000,-0.00000000,0.00157812,-0.00048998,0.09190548,-0.85119471,0.00723295,-0.00959424,0.24511147,-0.91205517
-3.50275138,1.02037000,-2.26715138,0.37859600,-0.73627205,0.65865744,-0.53699362,0.11918588,-0.52100015,0.00000000,-0.00000000,0.00164600,-0.00049715,0.08877923,-0.85734222,0.00763203,-0.00905922,0.26068643,-0.88556624
-3.49674837,1.07914244,-2.22944592,0.40742925,-0.70615604,0.70421275,-0.52842824,0.12203107,-0.51330062,0.00000000,-0.00000000,0.00170600,-0.00050084,0.08675242,-0.85814839,0.00801068,-0.00851796,0.27836419,-0.85766156
-3.49074537,1.14048433,-2.18264175,0.43748511,-0.67554699,0.75034164,-0.51756031,0.12515856,-0.50344463,0.00000000,-0.00000000,0.00175679,-0.00050098,0.08562673,-0.85349600,0.00836299,-0.00797544,0.29786944,-0.82823260
-3.48474237,1.20330230,-2.12675358,0.46826384,-0.64443067,0.79639707,-0.50442190,0.12842857,-0.49142703,0.00000000,-0.00000000,0.00179722,-0.00049756,0.08521761,-0.84338753,0.00868363,-0.00743626,0.31893950,-0.79721505
-3.47873937,1.26655941,-2.06200729,0.49925792,-0.61281676,0.84174443,-0.48909353,0.13171972,-0.47729212,0.00000000,-0.00000000,0.00182635,-0.00049066,0.08535711,-0.82794520,0.00896801,-0.00690455,0.34133004,-0.76459768
-3.47273637,1.32929882,-1.98883977,0.52996159,-0.58074427,0.88577754,-0.47170334,0.13493144,-0.46113386,0.00000000,-0.00000000,0.00184353,-0.00048041,0.08589607,-0.80740663,0.00921240,-0.00638401,0.36482088,-0.73042775
-3.46673337,1.39066582,-1.90788980,0.55988126,-0.54828455,0.92793439,-0.45242442,0.13798585,-0.44309407,0.00000000,-0.00000000,0.00184837,-0.00046703,0.08670562,-0.78211659,0.00941407,-0.00587783,0.38922133,-0.69481297
-3.46073037,1.44992751,-1.81998055,0.58854634,-0.51554190,0.96771197,-0.43147036,0.14082885,-0.42335864,0.00000000,-0.00000000,0.00184077,-0.00045080,0.08767809,-0.75251510,0.00957136,-0.00538876,0.41437499,-0.65792001
-3.45472736,1.50648906,-1.72609459,0.61552014,-0.48265186,1.00467960,-0.40908916,0.14343051,-0.40215192,0.00000000,-0.00000000,0.00182095,-0.00043204,0.08872737,-0.71912244,0.00968372,-0.00491911,0.44016363,-0.61996971
-3.44872436,1.55990584,-1.62734286,0.64041032,-0.44977746,1.03848998,-0.38555599,0.14578472,-0.37972965,0.00000000,-0.00000000,0.00178939,-0.00041112,0.08978879,-0.68252182,0.00975175,-0.00447075,0.46650970,-0.58122963
-3.44272136,1.60989054,-1.52492908,0.66287828,-0.41710382,1.06888760,-0.36116492,0.14790799,-0.35637078,0.00000000,-0.00000000,0.00174686,-0.00038843,0.09081848,-0.64334048,0.00977711,-0.00404517,0.49337730,-0.54200429
-3.43671836,1.65631471,-1.42011170,0.68264716,-0.38483142,1.09571369,-0.33622017,0.14983761,-0.33236865,0.00000000,-0.00000000,0.00169436,-0.00036439,0.09179236,-0.60223011,0.00976250,-0.00364348,0.52077111,-0.50262390
-3.43071536,1.69920418,-1.31416496,0.69950780,-0.35316868,1.11890762,-0.31102730,0.15162898,-0.30802186,0.00000000,-0.00000000,0.00163308,-0.00033940,0.09270472,-0.55984740,0.00971151,-0.00326645,0.54873320,-0.46343227
-3.42471236,1.73872814,-1.20834108,0.71332245,-0.32232420,1.13850438,-0.28588464,0.15335235,-0.28362539,0.00000000,-0.00000000,0.00156438,-0.00031388,0.09356637,-0.51683551,0.00962851,-0.00291453,0.57733751,-0.42477451
-3.41870935,1.77518214,-1.10383522,0.72402583,-0.29249921,1.15462811,-0.26107538,0.15508892,-0.25946228,0.00000000,-0.00000000,0.00148974,-0.00028822,0.09440256,-0.47380720,0.00951846,-0.00258789,0.60668206,-0.38698530
-3.41270635,1.80896519,-1.00175448,0.73162356,-0.26388065,1.16748193,-0.23686061,0.15692660,-0.23579617,0.00000000,-0.00000000,0.00141070,-0.00026277,0.09525058,-0.43133020,0.00938674,-0.00228643,0.63687887,-0.35037816
-3.40670335,1.84055191,-0.90309226,0.73618785,-0.23663511,1.17733443,-0.21347369,0.15895535,-0.21286509,0.00000000,-0.00000000,0.00132879,-0.00023787,0.09615701,-0.38991525,0.00923892,-0.00200978,0.66804212,-0.31523630
-3.40070035,1.87046072,-0.80870848,0.73785068,-0.21090407,1.18450341,-0.19111581,0.16126242,-0.19087664,0.00000000,-0.00000000,0.00124554,-0.00021380,0.09717494,-0.35000705,0.00908057,-0.00175740,0.70027478,-0.28180536
-3.39469735,1.89921943,-0.71931620,0.73679490,-0.18680040,1.18933748,-0.16995315,0.16392764,-0.17000452,0.00000000,-0.00000000,0.00116237,-0.00019079,0.09836096,-0.31197831,0.00891706,-0.00152851,0.73365446,-0.25028813
-3.38869435,1.92732974,-0.63547469,0.73324346,-0.16440637,1.19219674,-0.15011541,0.16701886,-0.15038670,0.00000000,-0.00000000,0.00108060,-0.00016905,0.09977207,-0.27612677,0.00875334,-0.00132218,0.76821901,-0.22084150
-3.38269135,1.95523252,-0.55758852,0.72744758,-0.14377299,1.19343306,-0.13169583,0.17058787,-0.13212493,0.00000000,-0.00000000,0.00100140,-0.00014873,0.10146267,-0.24267510,0.00859379,-0.00113733,0.80395286,-0.19357543
-3.37668834,1.98327544,-0.48591216,0.71967433,-0.12492076,1.19337136,-0.11475239,0.17466680,-0.11528558,0.00000000,-0.00000000,0.00092574,-0.00012991,0.10348165,-0.21177325,0.00844208,-0.00097276,0.84077476,-0.16855390
-3.37068534,2.01168476,-0.42055951,0.71019431,-0.10784149,1.19229263,-0.09931010,0.17926534,-0.09990165,0.00000000,-0.00000000,0.00085443,-0.00011267,0.10586959,-0.18350308,0.00830101,-0.00082719,0.87852774,-0.14579757
-3.36468234,2.04054280,-0.36151709,0.69927008,-0.09250116,1.19041959,-0.08536426,0.18436875,-0.08597567,0.00000000,-0.00000000,0.00078807,-0.00009703,0.10865631,-0.15788459,0.00817247,-0.00069926,0.91697217,-0.12528780
-3.35867934,2.06977241,-0.30866028,0.68714589,-0.07884353,1.18790580,-0.07288425,0.18993692,-0.07348337,0.00000000,-0.00000000,0.00072706,-0.00008296,0.11185871,-0.13488344,0.00805738,-0.00058757,0.95578236,-0.10697183
-3.35267634,2.09912937,-0.26177138,0.67403925,-0.06679423,1.18482879,-0.06181791,0.19590440,-0.06237772,0.00000000,-0.00000000,0.00067160,-0.00007043,0.11547914,-0.11441934,0.00795568,-0.00049071,0.99454727,-0.09076871
-3.34667334,2.12820328,-0.22055867,0.66013463,-0.05626523,1.18118741,-0.05209595,0.20218152,-0.05259333,0.00000000,-0.00000000,0.00062172,-0.00005936,0.11950413,-0.09637460,0.00786641,-0.00040730,1.03277562,-0.07657570
-3.34067034,2.15642713,-0.18467552,0.64557957,-0.04715939,1.17690362,-0.04363655,0.20865653,-0.04405082,0.00000000,-0.00000000,0.00057729,-0.00004968,0.12390379,-0.08060289,0.00778772,-0.00033595,1.06990526,-0.06427477
-3.33466733,2.18309507,-0.15373893,0.63048337,-0.03937492,1.17182855,-0.03634974,0.21519872,-0.03666109,0.00000000,-0.00000000,0.00053803,-0.00004128,0.12863169,-0.06693738,0.00771705,-0.00027535,1.10531676,-0.05373914
-3.32866433,2.20738781,-0.12734689,0.61491798,-0.03280968,1.16575241,-0.03014147,0.22166236,-0.03032934,0.00000000,-0.00000000,0.00050356,-0.00003406,0.13362544,-0.05519845,0.00765123,-0.00022424,1.13835067,-0.04483941
-3.32266133,2.22840420,-0.10509404,0.59892134,-0.02736512,1.15841764,-0.02491739,0.22789137,-0.02495862,0.00000000,-0.00000000,0.00047342,-0.00002790,0.13880777,-0.04520044,0.00758664,-0.00018144,1.16832778,-0.03744932
-3.31665833,2.24519774,-0.08658543,0.58250230,-0.02294991,1.14953469,-0.02058615,0.23372448,-0.02045307,0.00000000,-0.00000000,0.00044707,-0.00002269,0.14408825,-0.03675750,0.00751942,-0.00014585,1.19457149,-0.03145093
-3.31065533,2.25681604,-0.07144830,0.56564723,-0.01948299,1.13879937,-0.01706217,0.23900064,-0.01672051,0.00000000,-0.00000000,0.00042397,-0.00001832,0.14936546,-0.02968841,0.00744561,-0.00011649,1.21643138,-0.02673922
-3.30465233,2.26234144,-0.05934160,0.54832734,-0.01689631,1.12591089,-0.01426804,0.24356466,-0.01367466,0.00000000,-0.00000000,0.00040354,-0.00001469,0.15452971,-0.02382041,0.00736137,-0.00009243,1.23330669,-0.02322601
-3.29864932,2.26093081,-0.04996356,0.53050656,-0.01513702,1.11058981,-0.01213637,0.24727251,-0.01123678,0.00000000,-0.00000000,0.00038525,-0.00001170,0.15946599,-0.01899205,0.00726316,-0.00007288,1.24466880,-0.02084325
-3.29264632,2.25185266,-0.04305732,0.51214924,-0.01416921,1.09259468,-0.01061124,0.24999640,-0.00933688,0.00000000,-0.00000000,0.00036858,-0.00000925,0.16405734,-0.01505509,0.00714785,-0.00005711,1.25008159,-0.01954562
-3.28664332,2.23451977,-0.03841474,0.49322739,-0.01397520,1.07173688,-0.00964921,0.25162924,-0.00791453,0.00000000,-0.00000000,0.00035306,-0.00000726,0.16818825,-0.01187572,0.00701290,-0.00004450,1.24921852,-0.01931257
-3.28064032,2.20851611,-0.03587862,0.47372685,-0.01455639,1.04789284,-0.00921999,0.25208842,-0.00691927,0.00000000,-0.00000000,0.00033831,-0.00000566,0.17174815,-0.00933501,0.00685644,-0.00003450,1.24187602,-0.02014966
-3.27463732,2.17361670,-0.03534352,0.45365227,-0.01593362,1.02101311,-0.00930681,0.25131862,-0.00631068,0.00000000,-0.00000000,0.00032398,-0.00000438,0.17463479,-0.00732884,0.00667736,-0.00002668,1.22798215,-0.02208932
-3.26863432,2.12979994,-0.03675528,0.43303060,-0.01814710,0.99112812,-0.00990646,0.24929382,-0.00605823,0.00000000,-0.00000000,0.00030984,-0.00000336,0.17675738,-0.00576743,0.00647534,-0.00002063,1.20760049,-0.02519097
-3.26263132,2.07725182,-0.04010938,0.41191293,-0.02125582,0.95835037,-0.01102909,0.24601814,-0.00614089,0.00000000,-0.00000000,0.00029569,-0.00000257,0.17803944,-0.00457453,0.00625084,-0.00001605,1.18092905,-0.02954044
-3.25662831,2.01636241,-0.04544829,0.39037487,-0.02533647,0.92287321,-0.01269775,0.24152587,-0.00654648,0.00000000,-0.00000000,0.00028143,-0.00000195,0.17842119,-0.00368638,0.00600510,-0.00001269,1.14829432,-0.03524876
-3.25062531,1.94771479,-0.05285780,0.36851534,-0.03048172,0.88496642,-0.01494774,0.23588032,-0.00727094,0.00000000,-0.00000000,0.00026703,-0.00000147,0.17786136,-0.00305058,0.00574007,-0.00001037,1.11014075,-0.04245009
-3.24462231,1.87206749,-0.06246243,0.34645409,-0.03679800,0.84496891,-0.01782571,0.22917197,-0.00831746,0.00000000,-0.00000000,0.00025251,-0.00000111,0.17633853,-0.00262492,0.00545833,-0.00000894,1.06701651,-0.05129895
-3.23861931,1.79033119,-0.07441988,0.32432817,-0.04440251,0.80327915,-0.02138852,0.22151573,-0.00969541,0.00000000,-0.00000000,0.00023796,-0.00000084,0.17385166,-0.00237616,0.00516296,-0.00000833,1.01955597,-0.06196648
-3.23261631,1.70354126,-0.08891471,0.30228756,-0.05341966,0.76034379,-0.02570197,0.21304765,-0.01141924,0.00000000,-0.00000000,0.00022348,-0.00000064,0.17042012,-0.00227892,0.00485746,-0.00000851,0.96845992,-0.07463592
-3.22661331,1.61282717,-0.10615101,0.28049035,-0.06397679,0.71664508,-0.03083922,0.20392104,-0.01350729,0.00000000,-0.00000000,0.00020926,-0.00000050,0.16608298,-0.00231466,0.00454562,-0.00000951,0.91447443,-0.08949712
-3.22061031,1.51938045,-0.12634442,0.25909771,-0.07619923,0.67268770,-0.03687905,0.19430241,-0.01598050,0.00000000,-0.00000000,0.00019546,-0.00000041,0.16089772,-0.00247071,0.00423138,-0.00001140,0.85836926,-0.10674022
-3.21460730,1.42442237,-0.14971340,0.23826892,-0.09020482,0.62898562,-0.04390399,0.18436710,-0.01886106,0.00000000,-0.00000000,0.00018231,-0.00000036,0.15493837,-0.00273952,0.00391870,-0.00001432,0.80091673,-0.12654855
-3.20860430,1.32917261,-0.17647000,0.21815677,-0.10609793,0.58604938,-0.05199819,0.17429508,-0.02217106,0.00000000,-0.00000000,0.00017001,-0.00000035,0.14829317,-0.00311789,0.00361149,-0.00001846,0.74287187,-0.14909092
-3.20260130,1.23482013,-0.20681026,0.19890343,-0.12396318,0.54437430,-0.06124527,0.16426676,-0.02593110,0.00000000,-0.00000000,0.00015878,-0.00000039,0.14106193,-0.00360650,0.00331349,-0.00002411,0.68495443,-0.17451343
-3.19659830,1.14249700,-0.24090466,0.18063705,-0.14385903,0.50443001,-0.07172607,0.15445912,-0.03015895,0.00000000,-0.00000000,0.00014883,-0.00000047,0.13335303,-0.00420941,0.00302820,-0.00003160,0.62783353,-0.20293111
-3.19059530,1.05325604,-0.27888872,0.16346914,-0.16581151,0.46665144,-0.08351639,0.14504231,-0.03486831,0.00000000,-0.00000000,0.00014036,-0.00000060,0.12528036,-0.00493379,0.00275880,-0.00004139,0.57211506,-0.23441972
-3.18459230,0.96805261,-0.32085426,0.14749266,-0.18980839,0.43143155,-0.09668481,0.13617654,-0.04006763,0.00000000,-0.00000000,0.00013357,-0.00000080,0.11696024,-0.00578967,0.00250820,-0.00005401,0.51833227,-0.26900803
-3.17858929,0.88773087,-0.36684168,0.13278110,-0.21579399,0.39911578,-0.11129062,0.12800970,-0.04575919,0.00000000,-0.00000000,0.00012863,-0.00000109,0.10850842,-0.00678982,0.00227894,-0.00007013,0.46693953,-0.30667087
-3.17258629,0.81301458,-0.41683362,0.11938816,-0.24366514,0.36999835,-0.12738200,0.12067540,-0.05193830,0.00000000,-0.00000000,0.00012569,-0.00000148,0.10003731,-0.00794973,0.00207326,-0.00009054,0.41830911,-0.34732359
-3.16658329,0.74450233,-0.47075029,0.10734828,-0.27326838,0.34432022,-0.14499444,0.11429171,-0.05859288,0.00000000,-0.00000000,0.00012488,-0.00000202,0.09165354,-0.00928758,0.00189314,-0.00011618,0.37273097,-0.39081800
-3.16058029,0.68266686,-0.52844693,0.09667763,-0.30439881,0.32226873,-0.16414942,0.10896039,-0.06570328,0.00000000,-0.00000000,0.00012632,-0.00000273,0.08345592,-0.01082430,0.00174034,-0.00014813,0.33041508,-0.43694036
-3.15457729,0.62785823,-0.58971355,0.08737568,-0.33680076,0.30397864,-0.18485351,0.10476684,-0.07324242,0.00000000,-0.00000000,0.00013009,-0.00000368,0.07553379,-0.01258367,0.00161649,-0.00018768,0.29149592,-0.48541152
-3.14857429,0.58031024,-0.65427699,0.07942715,-0.37017049,0.28953463,-0.20709776,0.10178044,-0.08117643,0.00000000,-0.00000000,0.00013625,-0.00000494,0.06796586,-0.01459230,0.00152316,-0.00023627,0.25603888,-0.53588947
-3.14257129,0.54014965,-0.72180547,0.07280413,-0.40416090,0.27897478,-0.23085748,0.10005555,-0.08946546,0.00000000,-0.00000000,0.00014484,-0.00000657,0.06081963,-0.01687974,0.00146199,-0.00029554,0.22404792,-0.58797432
-3.13656828,0.50740761,-0.79191543,0.06746839,-0.43838826,0.27229516,-0.25609228,0.09963281,-0.09806492,0.00000000,-0.00000000,0.00015588,-0.00000869,0.05415110,-0.01947833,0.00143478,-0.00036734,0.19547414,-0.64121570
-3.13056528,0.48203275,-0.86418032,0.06337376,-0.47244082,0.26945503,-0.28274633,0.10054099,-0.10692702,0.00000000,-0.00000000,0.00016936,-0.00001141,0.04800508,-0.02242311,0.00144358,-0.00045371,0.17022491,-0.69512218
-3.12456228,0.46390534,-0.93814104,0.06046840,-0.50588907,0.27038277,-0.31074886,0.10279895,-0.11600251,0.00000000,-0.00000000,0.00018524,-0.00001487,0.04241576,-0.02575151,0.00149084,-0.00055687,0.14817302,-0.74917273
-3.11855928,0.45285199,-1.01331753,0.05869699,-0.53829717,0.27498198,-0.34001473,0.10641795,-0.12524252,0.00000000,-0.00000000,0.00020346,-0.00001925,0.03740765,-0.02950290,0.00157945,-0.00067923,0.12916557,-0.80282938
-3.11255628,0.44866021,-1.08922086,0.05800270,-0.56923531,0.28313791,-0.37044492,0.11140399,-0.13460049,0.00000000,-0.00000000,0.00022393,-0.00002474,0.03299672,-0.03371800,0.00171285,-0.00082338,0.11303241,-0.85555086
-3.10655328,0.45109250,-1.16536521,0.05832896,-0.59829233,0.29472363,-0.40192711,0.11776009,-0.14403403,0.00000000,-0.00000000,0.00024655,-0.00003158,0.02919169,-0.03843800,0.00189509,-0.00099201,0.09959377,-0.90680639
-3.10055028,0.45989924,-1.24127912,0.05962089,-0.62508807,0.30960604,-0.43433602,0.12548851,-0.15350659,0.00000000,-0.00000000,0.00027117,-0.00004002,0.02599536,-0.04370359,0.00213086,-0.00118794,0.08866686,-0.95608922
-3.09454727,0.47483010,-1.31651541,0.06182651,-0.64928499,0.32765118,-0.46753366,0.13459256,-0.16298886,0.00000000,-0.00000000,0.00029763,-0.00005037,0.02340593,-0.04955363,0.00242548,-0.00141401,0.08007156,-1.00292902
-3.08854427,0.49564334,-1.39065928,0.06489751,-0.67059841,0.34872883,-0.50136939,0.14507802,-0.17245972,0.00000000,-0.00000000,0.00032576,-0.00006294,0.02141824,-0.05602378,0.00278486,-0.00167308,0.07363484,-1.04690287
-3.08254127,0.52211269,-1.46333413,0.06878969,-0.68880503,0.37271596,-0.53567996,0.15695398,-0.18190683,0.00000000,-0.00000000,0.00035533,-0.00007810,0.02002476,-0.06314487,0.00321543,-0.00196793,0.06919404,-1.08764411
-3.07653827,0.55403147,-1.53420497,0.07346311,-0.70374917,0.39949892,-0.57028940,0.17023293,-0.19132661,0.00000000,-0.00000000,0.00038614,-0.00009623,0.01921642,-0.07094115,0.00372397,-0.00230121,0.06659904,-1.12484896
-3.07053527,0.59121361,-1.60297924,0.07888173,-0.71534662,0.42897410,-0.60500904,0.18493006,-0.20072366,0.00000000,-0.00000000,0.00041793,-0.00011774,0.01898314,-0.07942852,0.00431747,-0.00267533,0.06571320,-1.15828048
-3.06453227,0.63349151,-1.66940530,0.08501278,-0.72358582,0.46104692,-0.63963771,0.20106166,-0.21010969,0.00000000,-0.00000000,0.00045046,-0.00014306,0.01931411,-0.08861270,0.00500288,-0.00309241,0.06641341,-1.18776998
-3.05852926,0.68071062,-1.73326869,0.09182570,-0.72852647,0.49562908,-0.67396223,0.21864251,-0.21950182,0.00000000,-0.00000000,0.00048346,-0.00017259,0.02019772,-0.09848753,0.00578679,-0.00355415,0.06858906,-1.21321590
-3.05252626,0.73272085,-1.79438670,0.09929079,-0.73029556,0.53263397,-0.70775831,0.23768242,-0.22892052,0.00000000,-0.00000000,0.00051666,-0.00020678,0.02162122,-0.10903336,0.00667515,-0.00406177,0.07214028,-1.23458055
-3.04652326,0.78936516,-1.85260169,0.10737754,-0.72908110,0.57197047,-0.74079207,0.25818183,-0.23838703,0.00000000,-0.00000000,0.00054980,-0.00024601,0.02357016,-0.12021580,0.00767284,-0.00461591,0.07697554,-1.25188485
-3.04052026,0.85046570,-1.90777386,0.11605278,-0.72512399,0.61353522,-0.77282212,0.28012678,-0.24792072,0.00000000,-0.00000000,0.00058261,-0.00029064,0.02602760,-0.13198470,0.00878335,-0.00521651,0.08300870,-1.26520175
-3.03451726,0.91580822,-1.95977387,0.12527860,-0.71870827,0.65720378,-0.80360231,0.30348327,-0.25753607,0.00000000,-0.00000000,0.00061482,-0.00034098,0.02897314,-0.14427359,0.01000831,-0.00586275,0.09015578,-1.27464866
-3.02851426,0.98512555,-2.00847610,0.13501030,-0.71015036,0.70282112,-0.83288516,0.32819140,-0.26723991,0.00000000,-0.00000000,0.00064620,-0.00039726,0.03238191,-0.15699958,0.01134715,-0.00655298,0.09833166,-1.28037948
-3.02251126,1.05808106,-2.05375289,0.14519435,-0.69978778,0.75019196,-0.86042582,0.35415959,-0.27702867,0.00000000,-0.00000000,0.00067649,-0.00045961,0.03622354,-0.17006381,0.01279668,-0.00728461,0.10744679,-1.28257673
-3.01650825,1.13425334,-2.09547016,0.15576661,-0.68796773,0.79907164,-0.88598654,0.38125923,-0.28688598,0.00000000,-0.00000000,0.00070549,-0.00052807,0.04046121,-0.18335239,0.01435083,-0.00805412,0.11740428,-1.28144396
-3.01050525,1.21312311,-2.13348478,0.16665080,-0.67503614,0.84915827,-0.90934131,0.40932020,-0.29678075,0.00000000,-0.00000000,0.00073300,-0.00060252,0.04505088,-0.19673793,0.01600039,-0.00885698,0.12809740,-1.27719909
-3.00450225,1.29406365,-2.16764358,0.17775749,-0.66132747,0.90008686,-0.93028070,0.43812755,-0.30666578,0.00000000,-0.00000000,0.00075883,-0.00068270,0.04994072,-0.21008163,0.01773289,-0.00968764,0.13940787,-1.27006855
-2.99849925,1.37633582,-2.19778414,0.18898370,-0.64715566,0.95142608,-0.94861641,0.46741991,-0.31647704,0.00000000,-0.00000000,0.00078286,-0.00076822,0.05507092,-0.22323569,0.01953253,-0.01053958,0.15120480,-1.26028249
-2.99249625,1.45908854,-2.22373710,0.20021316,-0.63280640,1.00267839,-0.96418555,0.49688972,-0.32613364,0.00000000,-0.00000000,0.00080497,-0.00085848,0.06037380,-0.23604631,0.02138037,-0.01140530,0.16334481,-1.24807096
-2.98649325,1.54136559,-2.24532974,0.21131741,-0.61853099,1.05328397,-0.97685415,0.52618574,-0.33553864,0.00000000,-0.00000000,0.00082509,-0.00095274,0.06577441,-0.24835685,0.02325453,-0.01227641,0.17567297,-1.23366101
-2.98049025,1.62211915,-2.26239043,0.22215775,-0.60454174,1.10262870,-0.98651996,0.55491788,-0.34458045,0.00000000,-0.00000000,0.00084318,-0.00105007,0.07119144,-0.26001123,0.02513060,-0.01314373,0.18802498,-1.21727445
-2.97448724,1.70022999,-2.27475367,0.23258795,-0.59100900,1.15005641,-0.99311425,0.58266436,-0.35313515,0.00000000,-0.00000000,0.00085927,-0.00114938,0.07653870,-0.27085743,0.02698224,-0.01399742,0.20023030,-1.19912605
