energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.10655328,1.55979869,0.01731700,0.40556606,0.51508209,0.28402161,0.48285473,0.00000000,0.44145482,0.01218656
-3.10055028,1.68688110,0.01839235,0.43654863,0.56535931,0.30554431,0.52713734,0.00000000,0.48265811,0.01305076
-3.09454727,1.81742518,0.01940457,0.46868101,0.61777523,0.32708067,0.57301340,0.00000000,0.52560600,0.01393069
-3.08854427,1.95030536,0.02033674,0.50175356,0.67187762,0.34839684,0.62006802,0.00000000,0.56997652,0.01481851
-3.08254127,2.08425305,0.02117278,0.53551733,0.72713083,0.36925164,0.66782159,0.00000000,0.61538845,0.01570550
-3.07653827,2.21787873,0.02189792,0.56968805,0.78292286,0.38940239,0.71573663,0.00000000,0.66140586,0.01658223
-3.07053527,2.34970143,0.02249913,0.60395224,0.83857611,0.40861129,0.76322769,0.00000000,0.70754545,0.01743874
-3.06453227,2.47818479,0.02296550,0.63797518,0.89336170,0.42665221,0.80967412,0.00000000,0.75328649,0.01826475
-3.05852926,2.60177869,0.02328862,0.67141065,0.94651699,0.44331766,0.85443534,0.00000000,0.79808340,0.01905002
-3.05252626,2.71896488,0.02346278,0.70391187,0.99726583,0.45842556,0.89686813,0.00000000,0.84138041,0.01978456
-3.04652326,2.82830475,0.02348519,0.73514326,1.04484067,0.47182566,0.93634528,0.00000000,0.88262788,0.02045901
-3.04052026,2.92848724,0.02335605,0.76479250,1.08850573,0.48340524,0.97227480,0.00000000,0.92129978,0.02106494
-3.03451726,3.01837445,0.02307849,0.79258211,1.12758029,0.49309386,1.00411901,0.00000000,0.95691138,0.02159512
-3.02851426,3.09704286,0.02265851,0.81828009,1.16146087,0.50086692,1.03141245,0.00000000,0.98903652,0.02204382
-3.02251126,3.16381796,0.02210476,0.84170879,1.18964153,0.50674775,1.05377790,0.00000000,1.01732350,0.02240701
-3.01650825,3.21830019,0.02142823,0.86275171,1.21173100,0.51080820,1.07093962,0.00000000,1.04150884,0.02268256
-3.01050525,3.26038095,0.02064194,0.88135752,1.22746609,0.51316759,1.08273332,0.00000000,1.06142807,0.02287027
-3.00450225,3.29024720,0.01976050,0.89754114,1.23672050,0.51398989,1.08911213,0.00000000,1.07702291,0.02297194
-2.99849925,3.30837447,0.01879970,0.91138167,1.23950864,0.51347944,1.09014837,0.00000000,1.08834430,0.02299130
-2.99249625,3.31550809,0.01777604,0.92301716,1.23598427,0.51187502,1.08603104,0.00000000,1.09555106,0.02293384
-2.98649325,3.31263347,0.01670630,0.93263643,1.22643409,0.50944272,1.07705909,0.00000000,1.09890394,0.02280667
-2.98049025,3.30093657,0.01560705,0.94046836,1.21126636,0.50646774,1.06363073,0.00000000,1.09875528,0.02261817
-2.97448724,3.28175650,0.01449431,0.94676903,1.19099547,0.50324540,1.04622940,0.00000000,1.09553468,0.02237771
-2.96848424,3.25653231,0.01338315,0.95180760,1.16622290,0.50007184,1.02540707,0.00000000,1.08973116,0.02209527
-2.96248124,3.22674656,0.01228741,0.95585143,1.13761571,0.49723452,1.00176554,0.00000000,1.08187272,0.02178110
-2.95647824,3.19386832,0.01121944,0.95915145,1.10588346,0.49500314,0.97593675,0.00000000,1.07250422,0.02144527
-2.95047524,3.15929824,0.01018991,0.96192835,1.07175469,0.49362117,0.94856286,0.00000000,1.06216451,0.02109735
-2.94447224,3.12431818,0.00920774,0.96436058,1.03595394,0.49329827,0.92027701,0.00000000,1.05136412,0.02074608
-2.93846923,3.09004773,0.00828004,0.96657460,0.99918029,0.49420394,0.89168552,0.00000000,1.04056439,0.02039905
-2.93246623,3.05740915,0.00741207,0.96863798,0.96208822,0.49646261,0.86335214,0.00000000,1.03015914,0.02006252
-2.92646323,3.02710240,0.00660739,0.97055577,0.92527144,0.50015020,0.83578486,0.00000000,1.02045979,0.01974121
-2.92046023,2.99959058,0.00586792,0.97227018,0.88925013,0.50529235,0.80942564,0.00000000,1.01168452,0.01943824
-2.91445723,2.97509639,0.00519409,0.97366363,0.85446185,0.51186419,0.78464322,0.00000000,1.00395203,0.01915511
-2.90845423,2.95360885,0.00458504,0.97456502,0.82125611,0.51979172,0.76172895,0.00000000,0.99728014,0.01889177
-2.90245123,2.93489964,0.00403878,0.97475868,0.78989258,0.52895454,0.74089563,0.00000000,0.99158910,0.01864670
-2.89644822,2.91854764,0.00355243,0.97399575,0.76054253,0.53918996,0.72227890,0.00000000,0.98670951,0.01841712
-2.89044522,2.90397014,0.00312241,0.97200706,0.73329313,0.55029805,0.70594112,0.00000000,0.98239428,0.01819922
-2.88444222,2.89045876,0.00274464,0.96851714,0.70815417,0.56204768,0.69187696,0.00000000,0.97833385,0.01798835
-2.87843922,2.87721833,0.00241473,0.96325830,0.68506660,0.57418310,0.68002062,0.00000000,0.97417406,0.01777936
-2.87243622,2.86340664,0.00212815,0.95598443,0.66391244,0.58643097,0.67025399,0.00000000,0.96953546,0.01756683
-2.86643322,2.84817339,0.00188042,0.94648351,0.64452540,0.59850766,0.66241549,0.00000000,0.96403325,0.01734535
-2.86043022,2.83069679,0.00166718,0.93458849,0.62670199,0.61012646,0.65630907,0.00000000,0.95729680,0.01710974
-2.85442721,2.81021628,0.00148438,0.92018604,0.61021244,0.62100473,0.65171329,0.00000000,0.94898780,0.01685533
-2.84842421,2.78606066,0.00132830,0.90322271,0.59481136,0.63087066,0.64838990,0.00000000,0.93881624,0.01657808
-2.84242121,2.75767056,0.00119568,0.88370845,0.58024771,0.63946969,0.64609206,0.00000000,0.92655350,0.01627477
-2.83641821,2.72461520,0.00108375,0.86171732,0.56627401,0.64657023,0.64457177,0.00000000,0.91204212,0.01594308
-2.83041521,2.68660306,0.00099026,0.83738559,0.55265457,0.65196889,0.64358662,0.00000000,0.89520184,0.01558164
-2.82441221,2.64348682,0.00091353,0.81090734,0.53917276,0.65549481,0.64290565,0.00000000,0.87603191,0.01519007
-2.81840920,2.59526282,0.00085245,0.78252786,0.52563711,0.65701332,0.64231437,0.00000000,0.85460969,0.01476895
-2.81240620,2.54206565,0.00080645,0.75253539,0.51188644,0.65642862,0.64161894,0.00000000,0.83108576,0.01431976
-2.80640320,2.48415855,0.00077556,0.72125143,0.49779373,0.65368558,0.64064944,0.00000000,0.80567617,0.01384478
-2.80040020,2.42192027,0.00076034,0.68902030,0.48326892,0.64877057,0.63926228,0.00000000,0.77865215,0.01334703
-2.79439720,2.35582935,0.00076190,0.65619829,0.46826059,0.64171133,0.63734184,0.00000000,0.75032806,0.01283008
-2.78839420,2.28644638,0.00078186,0.62314292,0.45275641,0.63257581,0.63480127,0.00000000,0.72104826,0.01229797
-2.78239120,2.21439526,0.00082232,0.59020281,0.43678249,0.62147009,0.63158255,0.00000000,0.69117350,0.01175505
-2.77638819,2.14034386,0.00088583,0.55770830,0.42040160,0.60853539,0.62765582,0.00000000,0.66106765,0.01120583
-2.77038519,2.06498493,0.00097534,0.52596341,0.40371030,0.59394420,0.62301812,0.00000000,0.63108519,0.01065486
-2.76438219,1.98901776,0.00109413,0.49523911,0.38683506,0.57789578,0.61769150,0.00000000,0.60156014,0.01010661
-2.75837919,1.91313100,0.00124578,0.46576822,0.36992741,0.56061093,0.61172063,0.00000000,0.57279660,0.00956537
-2.75237619,1.83798698,0.00143402,0.43774189,0.35315836,0.54232645,0.60516997,0.00000000,0.54506141,0.00903510
-2.74637319,1.76420797,0.00166269,0.41130767,0.33671216,0.52328916,0.59812060,0.00000000,0.51857885,0.00851945
-2.74037019,1.69236431,0.00193555,0.38656922,0.32077961,0.50374995,0.59066679,0.00000000,0.49352749,0.00802161
-2.73436718,1.62296478,0.00225622,0.36358727,0.30555116,0.48395782,0.58291231,0.00000000,0.47003911,0.00754430
-2.72836418,1.55644903,0.00262795,0.34238197,0.29121000,0.46415415,0.57496666,0.00000000,0.44819939,0.00708978
-2.72236118,1.49318214,0.00305348,0.32293620,0.27792541,0.44456738,0.56694121,0.00000000,0.42805020,0.00665978
-2.71635818,1.43345123,0.00353486,0.30519976,0.26584657,0.42540822,0.55894540,0.00000000,0.40959314,0.00625555
-2.71035518,1.37746400,0.00407325,0.28909408,0.25509707,0.40686554,0.55108300,0.00000000,0.39279394,0.00587786
-2.70435218,1.32534897,0.00466874,0.27451744,0.24577035,0.38910289,0.54344845,0.00000000,0.37758751,0.00552703
-2.69834917,1.27715752,0.00532017,0.26135033,0.23792613,0.37225598,0.53612359,0.00000000,0.36388320,0.00520296
-2.69234617,1.23286726,0.00602499,0.24946079,0.23158816,0.35643089,0.52917460,0.00000000,0.35157010,0.00490519
-2.68634317,1.19238692,0.00677913,0.23870968,0.22674312,0.34170322,0.52264942,0.00000000,0.34052208,0.00463292
-2.68034017,1.15556246,0.00757688,0.22895568,0.22334098,0.32811808,0.51657569,0.00000000,0.33060255,0.00438510
-2.67433717,1.12218435,0.00841092,0.22005985,0.22129657,0.31569091,0.51095938,0.00000000,0.32166866,0.00416043
-2.66833417,1.09199595,0.00927229,0.21188986,0.22049247,0.30440912,0.50578416,0.00000000,0.31357504,0.00395745
-2.66233117,1.06470282,0.01015053,0.20432363,0.22078308,0.29423453,0.50101159,0.00000000,0.30617708,0.00377459
-2.65632816,1.03998299,0.01103377,0.19725247,0.22199962,0.28510634,0.49658231,0.00000000,0.29933367,0.00361018
-2.65032516,1.01749787,0.01190901,0.19058369,0.22395603,0.27694481,0.49241815,0.00000000,0.29290971,0.00346256
-2.64432216,0.99690371,0.01276235,0.18424260,0.22645541,0.26965534,0.48842519,0.00000000,0.28677810,0.00333007
-2.63831916,0.97786337,0.01357938,0.17817396,0.22929687,0.26313292,0.48449773,0.00000000,0.28082170,0.00321113
-2.63231616,0.96005797,0.01434554,0.17234284,0.23228237,0.25726677,0.48052306,0.00000000,0.27493497,0.00310426
-2.62631316,0.94319829,0.01504654,0.16673488,0.23522349,0.25194500,0.47638673,0.00000000,0.26902552,0.00300812
-2.62031016,0.92703520,0.01566881,0.16135604,0.23794762,0.24705922,0.47197827,0.00000000,0.26301546,0.00292153
-2.61430715,0.91136893,0.01619989,0.15623168,0.24030356,0.24250880,0.46719693,0.00000000,0.25684269,0.00284351
-2.60830415,0.89605651,0.01662889,0.15140513,0.24216606,0.23820470,0.46195721,0.00000000,0.25046183,0.00277328
-2.60230115,0.88101712,0.01694682,0.14693572,0.24343937,0.23407267,0.45619381,0.00000000,0.24384500,0.00271030
-2.59629815,0.86623482,0.01714693,0.14289624,0.24405936,0.23005572,0.44986575,0.00000000,0.23698216,0.00265420
-2.59029515,0.85175836,0.01722491,0.13936990,0.24399444,0.22611567,0.44295935,0.00000000,0.22988106,0.00260486
-2.58429215,0.83769805,0.01717907,0.13644690,0.24324496,0.22223382,0.43548988,0.00000000,0.22256669,0.00256233
-2.57828914,0.82421938,0.01701041,0.13422060,0.24184140,0.21841053,0.42750167,0.00000000,0.21508017,0.00252681
-2.57228614,0.81153382,0.01672256,0.13278336,0.23984118,0.21466395,0.41906679,0.00000000,0.20747713,0.00249862
-2.56628314,0.79988683,0.01632164,0.13222231,0.23732450,0.21102778,0.41028215,0.00000000,0.19982549,0.00247817
-2.56028014,0.78954382,0.01581609,0.13261495,0.23438930,0.20754824,0.40126530,0.00000000,0.19220280,0.00246590
-2.55427714,0.78077452,0.01521636,0.13402499,0.23114558,0.20428048,0.39214923,0.00000000,0.18469318,0.00246220
-2.54827414,0.77383662,0.01453454,0.13649829,0.22770947,0.20128452,0.38307625,0.00000000,0.17738396,0.00246740
-2.54227114,0.76895959,0.01378396,0.14005937,0.22419731,0.19862107,0.37419167,0.00000000,0.17036221,0.00248167
-2.53626813,0.76632959,0.01297882,0.14470847,0.22072004,0.19634744,0.36563741,0.00000000,0.16371132,0.00250502
-2.53026513,0.76607628,0.01213368,0.15041928,0.21737820,0.19451375,0.35754617,0.00000000,0.15750783,0.00253722
-2.52426213,0.76826270,0.01126310,0.15713774,0.21425783,0.19315982,0.35003645,0.00000000,0.15181857,0.00257780
-2.51825913,0.77287859,0.01038123,0.16478177,0.21142746,0.19231280,0.34320890,0.00000000,0.14669844,0.00262598
-2.51225613,0.77983809,0.00950145,0.17324208,0.20893630,0.19198587,0.33714414,0.00000000,0.14218881,0.00268074
-2.50625313,0.78898195,0.00863610,0.18238429,0.20681387,0.19217803,0.33190238,0.00000000,0.13831679,0.00274076
-2.50025013,0.80008447,0.00779624,0.19205208,0.20507082,0.19287508,0.32752489,0.00000000,0.13509519,0.00280450
-2.49424712,0.81286514,0.00699148,0.20207154,0.20370120,0.19405179,0.32403716,0.00000000,0.13252354,0.00287020
-2.48824412,0.82700435,0.00622990,0.21225651,0.20268574,0.19567519,0.32145384,0.00000000,0.13058971,0.00293596
-2.48224112,0.84216276,0.00551801,0.22241472,0.20199617,0.19770881,0.31978493,0.00000000,0.12927248,0.00299981
-2.47623812,0.85800331,0.00486079,0.23235463,0.20160027,0.20011765,0.31904310,0.00000000,0.12854455,0.00305976
-2.47023512,0.87421479,0.00426175,0.24189255,0.20146726,0.20287367,0.31925145,0.00000000,0.12837611,0.00311389
-2.46423212,0.89053585,0.00372309,0.25085986,0.20157343,0.20596145,0.32045152,0.00000000,0.12873861,0.00316045
-2.45822911,0.90677810,0.00324583,0.25910995,0.20190752,0.20938372,0.32271076,0.00000000,0.12960864,0.00319791
-2.45222611,0.92284704,0.00283002,0.26652456,0.20247566,0.21316645,0.32612912,0.00000000,0.13097161,0.00322503
-2.44622311,0.93875957,0.00247487,0.27301924,0.20330558,0.21736304,0.33084426,0.00000000,0.13282511,0.00324095
-2.44022011,0.95465703,0.00217903,0.27854753,0.20444979,0.22205755,0.33703497,0.00000000,0.13518163,0.00324521
-2.43421711,0.97081291,0.00194070,0.28310379,0.20598775,0.22736652,0.34492240,0.00000000,0.13807067,0.00323779
-2.42821411,0.98763439,0.00175783,0.28672432,0.20802665,0.23343921,0.35476904,0.00000000,0.14153989,0.00321911
-2.42221111,1.00565764,0.00162833,0.28948673,0.21070096,0.24045625,0.36687514,0.00000000,0.14565539,0.00319004
-2.41620810,1.02553653,0.00155010,0.29150761,0.21417071,0.24862651,0.38157283,0.00000000,0.15050099,0.00315187
-2.41020510,1.04802518,0.00152125,0.29293835,0.21861852,0.25818228,0.39921777,0.00000000,0.15617646,0.00310627
-2.40420210,1.07395484,0.00154012,0.29395953,0.22424552,0.26937290,0.42017882,0.00000000,0.16279495,0.00305522
-2.39819910,1.10420590,0.00160540,0.29477379,0.23126639,0.28245694,0.44482598,0.00000000,0.17047947,0.00300096
-2.39219610,1.13967622,0.00171615,0.29559777,0.23990361,0.29769326,0.47351702,0.00000000,0.17935873,0.00294588
-2.38619310,1.18124677,0.00187185,0.29665326,0.25038123,0.31533127,0.50658320,0.00000000,0.18956248,0.00289247
-2.38019010,1.22974630,0.00207240,0.29815803,0.26291827,0.33560066,0.54431481,0.00000000,0.20121638,0.00284320
-2.37418709,1.28591608,0.00231815,0.30031672,0.27772206,0.35870109,0.58694686,0.00000000,0.21443685,0.00280046
-2.36818409,1.35037640,0.00260989,0.30331225,0.29498155,0.38479223,0.63464554,0.00000000,0.22932584,0.00276644
-2.36218109,1.42359601,0.00294880,0.30729802,0.31486098,0.41398445,0.68749590,0.00000000,0.24596587,0.00274312
-2.35617809,1.50586561,0.00333647,0.31239135,0.33749378,0.44633068,0.74549128,0.00000000,0.26441542,0.00273211
-2.35017509,1.59727647,0.00377484,0.31866830,0.36297694,0.48181968,0.80852466,0.00000000,0.28470483,0.00273469
-2.34417209,1.69770495,0.00426616,0.32616023,0.39136600,0.52037098,0.87638253,0.00000000,0.30683278,0.00275172
-2.33816908,1.80680317,0.00481291,0.33485203,0.42267044,0.56183183,0.94874117,0.00000000,0.33076359,0.00278364
-2.33216608,1.92399639,0.00541776,0.34468225,0.45684983,0.60597611,1.02516569,0.00000000,0.35642505,0.00283045
-2.32616308,2.04848672,0.00608341,0.35554484,0.49381054,0.65250546,1.10511184,0.00000000,0.38370723,0.00289172
-2.32016008,2.17926312,0.00681256,0.36729263,0.53340317,0.70105241,1.18793046,0.00000000,0.41246193,0.00296659
-2.31415708,2.31511719,0.00760769,0.37974210,0.57542066,0.75118560,1.27287459,0.00000000,0.44250292,0.00305384
-2.30815408,2.45466393,0.00847093,0.39267939,0.61959735,0.80241676,1.35910908,0.00000000,0.47360693,0.00315189
-2.30215108,2.59636697,0.00940390,0.40586706,0.66560884,0.85420929,1.44572244,0.00000000,0.50551535,0.00325885
-2.29614807,2.73856724,0.01040747,0.41905150,0.71307297,0.90598821,1.53174075,0.00000000,0.53793664,0.00337261
-2.29014507,2.87951430,0.01148156,0.43197050,0.76155200,0.95715103,1.61614345,0.00000000,0.57054943,0.00349084
-2.28414207,3.01739959,0.01262492,0.44436077,0.81055614,1.00707938,1.69788055,0.00000000,0.60300633,0.00361109
-2.27813907,3.15039060,0.01383489,0.45596514,0.85954857,1.05515095,1.77589121,0.00000000,0.63493842,0.00373084
-2.27213607,3.27666548,0.01510722,0.46653917,0.90795211,1.10075148,1.84912311,0.00000000,0.66596041,0.00384753
-2.26613307,3.39444725,0.01643585,0.47585705,0.95515760,1.14328651,1.91655253,0.00000000,0.69567658,0.00395864
-2.26013007,3.50203723,0.01781281,0.48371657,1.00053392,1.18219261,1.97720462,0.00000000,0.72368723,0.00406177
-2.25412706,3.59784703,0.01922808,0.48994324,1.04343980,1.21694789,2.03017349,0.00000000,0.74959591,0.00415461
-2.24812406,3.68042885,0.02066958,0.49439339,1.08323702,1.24708165,2.07464180,0.00000000,0.77301707,0.00423506
-2.24212106,3.74850356,0.02212322,0.49695633,1.11930487,1.27218296,2.10989931,0.00000000,0.79358418,0.00430123
-2.23611806,3.80098630,0.02357303,0.49755569,1.15105560,1.29190815,2.13535995,0.00000000,0.81095805,0.00435151
-2.23011506,3.83700921,0.02500137,0.49614987,1.17795019,1.30598713,2.15057702,0.00000000,0.82483523,0.00438453
-2.22411206,3.85594087,0.02638922,0.49273185,1.19951414,1.31422839,2.15525590,0.00000000,0.83495620,0.00439929
-2.21810905,3.85740221,0.02771662,0.48732842,1.21535258,1.31652291,2.14926402,0.00000000,0.84111300,0.00439507
-2.21210605,3.84127836,0.02896310,0.47999887,1.22516416,1.31284660,2.13263744,0.00000000,0.84315620,0.00437152
-2.20610305,3.80772623,0.03010823,0.47083330,1.22875306,1.30326166,2.10558394,0.00000000,0.84100069,0.00432864
-2.20010005,3.75717730,0.03113217,0.45995061,1.22603863,1.28791653,2.06848226,0.00000000,0.83463014,0.00426677
-2.19409705,3.69033548,0.03201634,0.44749626,1.21706215,1.26704455,2.02187725,0.00000000,0.82409991,0.00418660
-2.18809405,3.60816981,0.03274395,0.43363984,1.20199034,1.24096136,1.96647118,0.00000000,0.80953807,0.00408915
-2.18209105,3.51190175,0.03330064,0.41857239,1.18111531,1.21006096,1.90311104,0.00000000,0.79114455,0.00397575
-2.17608804,3.40298734,0.03367497,0.40250372,1.15485092,1.17481045,1.83277234,0.00000000,0.76918831,0.00384802
-2.17008504,3.28309422,0.03385889,0.38565948,1.12372550,1.13574349,1.75653960,0.00000000,0.74400254,0.00370782
-2.16408204,3.15407390,0.03384807,0.36827825,1.08837121,1.09345251,1.67558428,0.00000000,0.71597804,0.00355723
-2.15807904,3.01792987,0.03364220,0.35060844,1.04951028,1.04857970,1.59114056,0.00000000,0.68555502,0.00339848
-2.15207604,2.87678204,0.03324500,0.33290516,1.00793857,1.00180690,1.50447984,0.00000000,0.65321353,0.00323397
-2.14607304,2.73282844,0.03266428,0.31542705,0.96450703,0.95384459,1.41688463,0.00000000,0.61946282,0.00306612
-2.14007004,2.58830499,0.03191172,0.29843299,0.92010170,0.90541994,1.32962255,0.00000000,0.58483015,0.00289741
-2.13406703,2.44544421,0.03100255,0.28217888,0.87562272,0.85726432,1.24392134,0.00000000,0.54984925,0.00273030
-2.12806403,2.30643389,0.02995519,0.26691437,0.83196322,0.81010034,1.16094531,0.00000000,0.51504895,0.00256715
-2.12206103,2.17337671,0.02879064,0.25287961,0.78998849,0.76462878,1.08177406,0.00000000,0.48094224,0.00241023
-2.11605803,2.04825155,0.02753189,0.24030209,0.75051616,0.72151556,1.00738375,0.00000000,0.44801616,0.00226164
-2.11005503,1.93287743,0.02620327,0.22939353,0.71429779,0.68137905,0.93863149,0.00000000,0.41672274,0.00212327
-2.10405203,1.82888072,0.02482967,0.22034684,0.68200242,0.64477805,0.87624292,0.00000000,0.38747114,0.00199681
-2.09804902,1.73766625,0.02343589,0.21333321,0.65420223,0.61220069,0.82080313,0.00000000,0.36062128,0.00188367
-2.09204602,1.66039288,0.02204590,0.20849937,0.63136078,0.58405444,0.77275111,0.00000000,0.33647877,0.00178500
-2.08604302,1.59795367,0.02068221,0.20596488,0.61382390,0.56065763,0.73237731,0.00000000,0.31529146,0.00170166
-2.08004002,1.55096136,0.01936533,0.20581972,0.60181331,0.54223260,0.69982445,0.00000000,0.29724723,0.00163421
-2.07403702,1.51973885,0.01811321,0.20812203,0.59542316,0.52890077,0.67509118,0.00000000,0.28247319,0.00158291
-2.06803402,1.50431533,0.01694093,0.21289609,0.59461938,0.52067983,0.65803836,0.00000000,0.27103604,0.00154773
-2.06203102,1.50442771,0.01586044,0.22013062,0.59924176,0.51748312,0.64839770,0.00000000,0.26294347,0.00152836
-2.05602801,1.51952773,0.01488037,0.22977747,0.60900886,0.51912148,0.64578246,0.00000000,0.25814652,0.00152419
-2.05002501,1.54879449,0.01400607,0.24175078,0.62352548,0.52530747,0.64969995,0.00000000,0.25654268,0.00153440
-2.04402201,1.59115251,0.01323971,0.25592665,0.64229261,0.53566217,0.65956548,0.00000000,0.25797975,0.00155790
-2.03801901,1.64529511,0.01258042,0.27214352,0.66471968,0.54972430,0.67471767,0.00000000,0.26226028,0.00159341
-2.03201601,1.70971296,0.01202467,0.29020326,0.69013898,0.56696172,0.69443480,0.00000000,0.26914651,0.00163947
-2.02601301,1.78272734,0.01156664,0.30987318,0.71782178,0.58678503,0.71795186,0.00000000,0.27836585,0.00169447
-2.02001001,1.86252791,0.01119863,0.33088884,0.74699614,0.60856303,0.74447828,0.00000000,0.28961675,0.00175667
-2.01400700,1.94721408,0.01091154,0.35295795,0.77686574,0.63163952,0.77321584,0.00000000,0.30257503,0.00182428
-2.00800400,2.03483935,0.01069545,0.37576516,0.80662960,0.65535129,0.80337670,0.00000000,0.31690047,0.00189543
-2.00200100,2.12345758,0.01054002,0.39897783,0.83550193,0.67904637,0.83420095,0.00000000,0.33224381,0.00196827
-1.99599800,2.21117006,0.01043508,0.42225258,0.86273188,0.70210234,0.86497353,0.00000000,0.34825383,0.00204095
-1.98999500,2.29617191,0.01037098,0.44524256,0.88762238,0.72394378,0.89503996,0.00000000,0.36458459,0.00211171
-1.98399200,2.37679646,0.01033905,0.46760524,0.90954768,0.74405839,0.92382044,0.00000000,0.38090252,0.00217887
-1.97798899,2.45155607,0.01033190,0.48901042,0.92796892,0.76201103,0.95082195,0.00000000,0.39689331,0.00224090
-1.97198599,2.51917775,0.01034366,0.50914808,0.94244729,0.77745516,0.97564769,0.00000000,0.41226831,0.00229642
-1.96598299,2.57863214,0.01037014,0.52773603,0.95265415,0.79014122,0.99800366,0.00000000,0.42677020,0.00234424
-1.95997999,2.62915458,0.01040890,0.54452671,0.95837796,0.79992136,1.01770175,0.00000000,0.44017776,0.00238338
-1.95397699,2.67025718,0.01045920,0.55931304,0.95952748,0.80675051,1.03465930,0.00000000,0.45230957,0.00241309
-1.94797399,2.70173109,0.01052193,0.57193289,0.95613133,0.81068346,1.04889481,0.00000000,0.46302625,0.00243286
-1.94197099,2.72363872,0.01059936,0.58227206,0.94833373,0.81186816,1.06051982,0.00000000,0.47223145,0.00244241
-1.93596798,2.73629602,0.01069494,0.59026549,0.93638665,0.81053543,1.06972728,0.00000000,0.47987113,0.00244169
-1.92996498,2.74024535,0.01081295,0.59589671,0.92063870,0.80698552,1.07677649,0.00000000,0.48593146,0.00243089
-1.92396198,2.73622004,0.01095816,0.59919541,0.90152119,0.80157209,1.08197542,0.00000000,0.49043521,0.00241038
-1.91795898,2.72510226,0.01113546,0.60023342,0.87953188,0.79468427,1.08566099,0.00000000,0.49343690,0.00238073
-1.91195598,2.70787591,0.01134950,0.59911912,0.85521714,0.78672779,1.08817810,0.00000000,0.49501690,0.00234266
-1.90595298,2.68557690,0.01160437,0.59599072,0.82915331,0.77810579,1.08985859,0.00000000,0.49527474,0.00229701
-1.89994997,2.65924306,0.01190323,0.59100859,0.80192791,0.76920044,1.09100088,0.00000000,0.49432207,0.00224470
-1.89394697,2.62986626,0.01224813,0.58434729,0.77412149,0.76035609,1.09185161,0.00000000,0.49227559,0.00218671
-1.88794397,2.59834882,0.01263979,0.57618744,0.74629088,0.75186476,1.09258998,0.00000000,0.48925032,0.00212402
-1.88194097,2.56546661,0.01307750,0.56670812,0.71895434,0.74395459,1.09331586,0.00000000,0.48535357,0.00205761
-1.87593797,2.53184033,0.01355907,0.55608002,0.69257918,0.73678182,1.09404226,0.00000000,0.48067996,0.00198840
-1.86993497,2.49791638,0.01408095,0.54445969,0.66757217,0.73042655,1.09469258,0.00000000,0.47530770,0.00191724
-1.86393197,2.46395800,0.01463830,0.53198526,0.64427286,0.72489231,1.09510302,0.00000000,0.46929632,0.00184489
-1.85792896,2.43004689,0.01522519,0.51877368,0.62294993,0.72010957,1.09502979,0.00000000,0.46268593,0.00177202
-1.85192596,2.39609478,0.01583489,0.50491958,0.60380035,0.71594255,1.09416108,0.00000000,0.45549791,0.00169917
-1.84592296,2.36186397,0.01646011,0.49049574,0.58695114,0.71219923,1.09213286,0.00000000,0.44773705,0.00162677
-1.83991996,2.32699541,0.01709334,0.47555501,0.57246331,0.70864360,1.08854796,0.00000000,0.43939484,0.00155516
-1.83391696,2.29104231,0.01772713,0.46013342,0.56033743,0.70500964,1.08299707,0.00000000,0.43045360,0.00148457
-1.82791396,2.25350718,0.01835436,0.44425428,0.55052050,0.70101616,1.07508079,0.00000000,0.42089128,0.00141515
-1.82191096,2.21388015,0.01896849,0.42793289,0.54291337,0.69638171,1.06443132,0.00000000,0.41068640,0.00134698
-1.81590795,2.17167600,0.01956374,0.41118143,0.53737846,0.69083878,1.05073273,0.00000000,0.39982289,0.00128009
-1.80990495,2.12646825,0.02013520,0.39401383,0.53374706,0.68414662,1.03373868,0.00000000,0.38829450,0.00121447
-1.80390195,2.07791818,0.02067887,0.37645022,0.53182620,0.67610217,1.01328667,0.00000000,0.37610839,0.00115012
-1.79789895,2.02579755,0.02119163,0.35852058,0.53140450,0.66654848,0.98930819,0.00000000,0.36328787,0.00108702
-1.79189595,1.97000420,0.02167114,0.34026764,0.53225727,0.65538069,0.96183426,0.00000000,0.34987393,0.00102515
-1.78589295,1.91056984,0.02211566,0.32174857,0.53415052,0.64254916,0.93099630,0.00000000,0.33592564,0.00096454
-1.77988994,1.84766052,0.02252388,0.30303571,0.53684419,0.62806005,0.89702230,0.00000000,0.32151944,0.00090521
-1.77388694,1.78157000,0.02289468,0.28421609,0.54009473,0.61197345,0.86022889,0.00000000,0.30674730,0.00084724
-1.76788394,1.71270717,0.02322687,0.26539000,0.54365727,0.59439949,0.82100973,0.00000000,0.29171405,0.00079073
-1.76188094,1.64157873,0.02351900,0.24666873,0.54728770,0.57549285,0.77982108,0.00000000,0.27653400,0.00073578
-1.75587794,1.56876867,0.02376917,0.22817160,0.55074490,0.55544609,0.73716552,0.00000000,0.26132720,0.00068255
-1.74987494,1.49491589,0.02397488,0.21002256,0.55379333,0.53448239,0.69357458,0.00000000,0.24621541,0.00063117
-1.74387194,1.42069176,0.02413300,0.19234662,0.55620623,0.51284818,0.64959148,0.00000000,0.23131828,0.00058180
