energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,Te_p_up,Te_d_up
-3.24462231,0.22992444,0.00185195,0.05550841,0.14007809,0.01388154,0.00458049,0.12012815,0.00000000
-3.23861931,0.21535995,0.00230021,0.05115270,0.12853318,0.01351782,0.00404357,0.11114838,0.00000000
-3.23261631,0.20380725,0.00283728,0.04741807,0.11846737,0.01341928,0.00359735,0.10356591,0.00000000
-3.22661331,0.19555884,0.00347525,0.04436433,0.11001599,0.01361091,0.00323637,0.09750640,0.00000000
-3.22061031,0.19087892,0.00422665,0.04204254,0.10329382,0.01411683,0.00295614,0.09308051,0.00000000
-3.21460730,0.19000072,0.00510413,0.04049491,0.09839481,0.01495990,0.00275306,0.09038285,0.00000000
-3.20860430,0.19312351,0.00612010,0.03975474,0.09539196,0.01616121,0.00262436,0.08949112,0.00000000
-3.20260130,0.20040935,0.00728631,0.03984640,0.09433734,0.01773950,0.00256804,0.09046522,0.00000000
-3.19659830,0.21197939,0.00861338,0.04078516,0.09526215,0.01971043,0.00258280,0.09334630,0.00000000
-3.19059530,0.22790971,0.01011028,0.04257710,0.09817665,0.02208593,0.00266809,0.09815571,0.00000000
-3.18459230,0.24822687,0.01178380,0.04521881,0.10307011,0.02487334,0.00282410,0.10489390,0.00000000
-3.17858929,0.27290334,0.01363799,0.04869715,0.10991066,0.02807465,0.00305184,0.11353926,0.00000000
-3.17258629,0.30185313,0.01567370,0.05298893,0.11864518,0.03168577,0.00335321,0.12404715,0.00000000
-3.16658329,0.33492813,0.01788813,0.05806070,0.12919942,0.03569585,0.00373118,0.13634905,0.00000000
-3.16058029,0.37191557,0.02027442,0.06386867,0.14147835,0.04008679,0.00418992,0.15035227,0.00000000
-3.15457729,0.41253715,0.02282152,0.07035882,0.15536708,0.04483298,0.00473511,0.16594018,0.00000000
-3.14857429,0.45645038,0.02551401,0.07746740,0.17073240,0.04990127,0.00537417,0.18297329,0.00000000
-3.14257129,0.50325248,0.02833230,0.08512174,0.18742518,0.05525132,0.00611663,0.20129137,0.00000000
-3.13656828,0.55248736,0.03125283,0.09324155,0.20528372,0.06083623,0.00697447,0.22071659,0.00000000
-3.13056528,0.60365567,0.03424865,0.10174073,0.22413808,0.06660365,0.00796253,0.24105797,0.00000000
-3.12456228,0.65622815,0.03729008,0.11052963,0.24381549,0.07249721,0.00909891,0.26211690,0.00000000
-3.11855928,0.70966185,0.04034562,0.11951784,0.26414657,0.07845828,0.01040540,0.28369387,0.00000000
-3.11255628,0.76341899,0.04338300,0.12861732,0.28497239,0.08442812,0.01190780,0.30559600,0.00000000
-3.10655328,0.81698756,0.04637037,0.13774584,0.30615193,0.09035016,0.01363622,0.32764528,0.00000000
-3.10055028,0.86990304,0.04927753,0.14683061,0.32756966,0.09617245,0.01562529,0.34968702,0.00000000
-3.09454727,0.92176996,0.05207721,0.15581181,0.34914281,0.10185013,0.01791418,0.37159808,0.00000000
-3.08854427,0.97228216,0.05474630,0.16464592,0.37082787,0.10734778,0.02054650,0.39329447,0.00000000
-3.08254127,1.02124066,0.05726691,0.17330862,0.39262580,0.11264139,0.02356993,0.41473774,0.00000000
-3.07653827,1.06856765,0.05962727,0.18179707,0.41458551,0.11772013,0.02703563,0.43593964,0.00000000
-3.07053527,1.11431572,0.06182240,0.19013132,0.43680519,0.12258740,0.03099746,0.45696459,0.00000000
-3.06453227,1.15867127,0.06385446,0.19835481,0.45943118,0.12726134,0.03551078,0.47792970,0.00000000
-3.05852926,1.20195144,0.06573271,0.20653367,0.48265401,0.13177464,0.04063114,0.49900191,0.00000000
-3.05252626,1.24459423,0.06747321,0.21475502,0.50670177,0.13617356,0.04641262,0.52039227,0.00000000
-3.04652326,1.28714185,0.06909804,0.22312399,0.53183070,0.14051619,0.05290601,0.54234728,0.00000000
-3.04052026,1.33021773,0.07063430,0.23175979,0.55831336,0.14487005,0.06015678,0.56513771,0.00000000
-3.03451726,1.37449791,0.07211272,0.24079077,0.58642475,0.14930902,0.06820304,0.58904504,0.00000000
-3.02851426,1.42067817,0.07356609,0.25034880,0.61642700,0.15390981,0.07707336,0.61434631,0.00000000
-3.02251126,1.46943825,0.07502749,0.26056314,0.64855331,0.15874806,0.08678483,0.64129796,0.00000000
-3.01650825,1.52140494,0.07652849,0.27155411,0.68299200,0.16389433,0.09734113,0.67011943,0.00000000
-3.01050525,1.57711583,0.07809736,0.28342690,0.71987142,0.16941007,0.10873094,0.70097746,0.00000000
-3.00450225,1.63698573,0.07975737,0.29626570,0.75924670,0.17534394,0.12092673,0.73397188,0.00000000
-2.99849925,1.70127739,0.08152535,0.31012863,0.80108896,0.18172849,0.13388388,0.76912373,0.00000000
-2.99249625,1.77007808,0.08341054,0.32504351,0.84527781,0.18857747,0.14754035,0.80636639,0.00000000
-2.98649325,1.84328345,0.08541373,0.34100483,0.89159757,0.19588399,0.16181683,0.84554030,0.00000000
-2.98049025,1.92058933,0.08752692,0.35797193,0.93973749,0.20361942,0.17661738,0.88639165,0.00000000
-2.97448724,2.00149203,0.08973325,0.37586854,0.98929616,0.21173323,0.19183067,0.92857518,0.00000000
-2.96848424,2.08529700,0.09200749,0.39458364,1.03978986,0.22015386,0.20733152,0.97166098,0.00000000
-2.96248124,2.17113543,0.09431682,0.41397348,1.09066458,0.22879025,0.22298298,1.01514514,0.00000000
-2.95647824,2.25798774,0.09662199,0.43386477,1.14131098,0.23753438,0.23863862,1.05846352,0.00000000
-2.95047524,2.34471285,0.09887877,0.45405866,1.19108176,0.24626425,0.25414509,1.10100818,0.00000000
-2.94447224,2.43008153,0.10103956,0.47433547,1.23931033,0.25484752,0.26934476,1.14214555,0.00000000
-2.93846923,2.51281224,0.10305512,0.49445974,1.28532998,0.26314536,0.28407839,1.18123542,0.00000000
-2.93246623,2.59160772,0.10487637,0.51418555,1.32849269,0.27101649,0.29818777,1.21764998,0.00000000
-2.92646323,2.66519067,0.10645604,0.53326175,1.36818647,0.27832116,0.31151814,1.25079183,0.00000000
-2.92046023,2.73233706,0.10775025,0.55143698,1.40385073,0.28492492,0.32392056,1.28011043,0.00000000
-2.91445723,2.79190597,0.10871987,0.56846436,1.43498892,0.29070208,0.33525392,1.30511613,0.00000000
-2.90845423,2.84286482,0.10933159,0.58410572,1.46117817,0.29553874,0.34538685,1.32539142,0.00000000
-2.90245123,2.88430983,0.10955881,0.59813538,1.48207560,0.29933526,0.35419937,1.34059909,0.00000000
-2.89644822,2.91548116,0.10938212,0.61034345,1.49742151,0.30200824,0.36158435,1.35048727,0.00000000
-2.89044522,2.93577308,0.10878957,0.62053874,1.50703958,0.30349193,0.36744890,1.35489132,0.00000000
-2.88444222,2.94473952,0.10777672,0.62855126,1.51083441,0.30373906,0.37171553,1.35373299,0.00000000
-2.87843922,2.94209555,0.10634632,0.63423455,1.50878709,0.30272133,0.37432335,1.34701717,0.00000000
-2.87243622,2.92771548,0.10450795,0.63746772,1.50094922,0.30042927,0.37522912,1.33482663,0.00000000
-2.86643322,2.90162839,0.10227743,0.63815733,1.48743609,0.29687194,0.37440823,1.31731544,0.00000000
-2.86043022,2.86401175,0.09967615,0.63623921,1.46841952,0.29207617,0.37185565,1.29470146,0.00000000
-2.85442721,2.81518368,0.09673032,0.63168005,1.44412088,0.28608564,0.36758660,1.26725845,0.00000000
-2.84842421,2.75559437,0.09347023,0.62447886,1.41480469,0.27895975,0.36163717,1.23530810,0.00000000
-2.84242121,2.68581693,0.08992949,0.61466804,1.38077301,0.27077229,0.35406459,1.19921248,0.00000000
-2.83641821,2.60653777,0.08614427,0.60231419,1.34236079,0.26161002,0.34494710,1.15936690,0.00000000
-2.83041521,2.51854649,0.08215262,0.58751829,1.29993206,0.25157108,0.33438348,1.11619348,0.00000000
-2.82441221,2.42272524,0.07799380,0.57041530,1.25387693,0.24076330,0.32249205,1.07013534,0.00000000
-2.81840920,2.32003726,0.07370767,0.55117300,1.20460912,0.22930241,0.30940914,1.02165129,0.00000000
-2.81240620,2.21151446,0.06933410,0.52999003,1.15256369,0.21731011,0.29528705,0.97121111,0.00000000
-2.80640320,2.09824392,0.06491244,0.50709302,1.09819484,0.20491208,0.28029145,0.91929106,0.00000000
-2.80040020,1.98135321,0.06048099,0.48273295,1.04197327,0.19223590,0.26459835,0.86636960,0.00000000
-2.79439720,1.86199464,0.05607657,0.45718064,0.98438310,0.17940891,0.24839072,0.81292321,0.00000000
-2.78839420,1.74132856,0.05173403,0.43072163,0.92591801,0.16655612,0.23185477,0.75942211,0.00000000
-2.78239120,1.62050613,0.04748587,0.40365050,0.86707672,0.15379811,0.21517618,0.70632606,0.00000000
-2.77638819,1.50065185,0.04336185,0.37626495,0.80835760,0.14124910,0.19853634,0.65408000,0.00000000
-2.77038519,1.38284658,0.03938871,0.34885968,0.75025274,0.12901512,0.18210877,0.60310980,0.00000000
-2.76438219,1.26811135,0.03558987,0.32172047,0.69324156,0.11719245,0.16605589,0.55381811,0.00000000
-2.75837919,1.15739276,0.03198527,0.29511861,0.63778417,0.10586638,0.15052621,0.50658045,0.00000000
-2.75237619,1.05155033,0.02859128,0.26930583,0.58431480,0.09511015,0.13565216,0.46174171,0.00000000
-2.74637319,0.95134627,0.02542062,0.24451007,0.53323560,0.08498440,0.12154856,0.41961313,0.00000000
-2.74037019,0.85743799,0.02248247,0.22093197,0.48491091,0.07553693,0.10831177,0.38046987,0.00000000
-2.73436718,0.77037345,0.01978261,0.19874241,0.43966245,0.06680275,0.09601955,0.34454925,0.00000000
-2.72836418,0.69058948,0.01732366,0.17808092,0.39776538,0.05880461,0.08473162,0.31204965,0.00000000
-2.72236118,0.61841274,0.01510538,0.15905512,0.35944542,0.05155374,0.07449084,0.28313014,0.00000000
-2.71635818,0.55406320,0.01312504,0.14174098,0.32487708,0.04505090,0.06532491,0.25791059,0.00000000
-2.71035518,0.49765975,0.01137789,0.12618389,0.29418292,0.03928760,0.05724847,0.23647236,0.00000000
-2.70435218,0.44922738,0.00985753,0.11240037,0.26743383,0.03424754,0.05026552,0.21885941,0.00000000
-2.69834917,0.40870551,0.00855648,0.10038027,0.24465010,0.02990800,0.04437203,0.20507961,0.00000000
-2.69234617,0.37595704,0.00746654,0.09008938,0.22580331,0.02624139,0.03955850,0.19510626,0.00000000
-2.68634317,0.35077758,0.00657933,0.08147223,0.21081871,0.02321666,0.03581248,0.18887964,0.00000000
-2.68034017,0.33290449,0.00588662,0.07445496,0.19957815,0.02080062,0.03312084,0.18630858,0.00000000
-2.67433717,0.32202550,0.00538072,0.06894823,0.19192322,0.01895916,0.03147175,0.18727198,0.00000000
-2.66833417,0.31778665,0.00505475,0.06484995,0.18765879,0.01765827,0.03085623,0.19162032,0.00000000
-2.66233117,0.31979955,0.00490289,0.06204799,0.18655666,0.01686486,0.03126930,0.19917718,0.00000000
-2.65632816,0.32764778,0.00492050,0.06042254,0.18835942,0.01654743,0.03271054,0.20974089,0.00000000
-2.65032516,0.34089275,0.00510419,0.05984840,0.19278453,0.01667645,0.03518424,0.22308636,0.00000000
-2.64432216,0.35907893,0.00545184,0.06019706,0.19952861,0.01722467,0.03869902,0.23896721,0.00000000
-2.63831916,0.38173884,0.00596250,0.06133860,0.20827206,0.01816714,0.04326693,0.25711836,0.00000000
-2.63231616,0.40839769,0.00663625,0.06314350,0.21868383,0.01948115,0.04890222,0.27725906,0.00000000
-2.62631316,0.43857807,0.00747403,0.06548430,0.23042664,0.02114601,0.05561966,0.29909648,0.00000000
-2.62031016,0.47180463,0.00847736,0.06823724,0.24316239,0.02314276,0.06343257,0.32232980,0.00000000
-2.61430715,0.50760876,0.00964805,0.07128381,0.25655777,0.02545374,0.07235072,0.34665477,0.00000000
-2.60830415,0.54553336,0.01098793,0.07451221,0.27028998,0.02806219,0.08237801,0.37176861,0.00000000
-2.60230115,0.58513740,0.01249843,0.07781876,0.28405239,0.03095175,0.09351017,0.39737504,0.00000000
-2.59629815,0.62600016,0.01418031,0.08110919,0.29755998,0.03410596,0.10573246,0.42318925,0.00000000
-2.59029515,0.66772498,0.01603323,0.08429976,0.31055425,0.03750779,0.11901754,0.44894259,0.00000000
-2.58429215,0.70994208,0.01805545,0.08731820,0.32280753,0.04113915,0.13332354,0.47438663,0.00000000
-2.57828914,0.75231038,0.02024344,0.09010439,0.33412636,0.04498044,0.14859244,0.49929637,0.00000000
-2.57228614,0.79451798,0.02259161,0.09261070,0.34435377,0.04901014,0.16474871,0.52347249,0.00000000
-2.56628314,0.83628117,0.02509196,0.09480205,0.35337036,0.05320439,0.18169844,0.54674225,0.00000000
-2.56028014,0.87734198,0.02773381,0.09665557,0.36109404,0.05753671,0.19932882,0.56895913,0.00000000
-2.55427714,0.91746417,0.03050364,0.09815989,0.36747848,0.06197769,0.21750819,0.59000120,0.00000000
-2.54827414,0.95642801,0.03338483,0.09931408,0.37251022,0.06649483,0.23608645,0.60976818,0.00000000
-2.54227114,0.99402408,0.03635762,0.10012629,0.37620475,0.07105237,0.25489611,0.62817753,0.00000000
-2.53626813,1.03004648,0.03939899,0.10061206,0.37860159,0.07561129,0.27375375,0.64515974,0.00000000
-2.53026513,1.06428605,0.04248279,0.10079253,0.37975881,0.08012944,0.29246207,0.66065327,0.00000000
-2.52426213,1.09652403,0.04557978,0.10069249,0.37974720,0.08456169,0.31081236,0.67459939,0.00000000
-2.51825913,1.12652698,0.04865793,0.10033846,0.37864444,0.08886039,0.32858757,0.68693753,0.00000000
-2.51225613,1.15404325,0.05168275,0.09975687,0.37652970,0.09297580,0.34556576,0.69760140,0.00000000
-2.50625313,1.17880181,0.05461778,0.09897244,0.37347886,0.09685686,0.36152397,0.70651636,0.00000000
-2.50025013,1.20051347,0.05742516,0.09800681,0.36956069,0.10045199,0.37624254,0.71359822,0.00000000
-2.49424712,1.21887507,0.06006636,0.09687762,0.36483421,0.10371013,0.38950959,0.71875379,0.00000000
-2.48824412,1.23357647,0.06250304,0.09559783,0.35934730,0.10658191,0.40112589,0.72188327,0.00000000
-2.48224112,1.24431021,0.06469796,0.09417559,0.35313659,0.10902086,0.41090962,0.72288431,0.00000000
-2.47623812,1.25078363,0.06661598,0.09261446,0.34622865,0.11098488,0.41870130,0.72165777,0.00000000
-2.47023512,1.25273284,0.06822519,0.09091404,0.33864227,0.11243751,0.42436842,0.71811476,0.00000000
-2.46423212,1.24993783,0.06949791,0.08907083,0.33039164,0.11334945,0.42780981,0.71218466,0.00000000
-2.45822911,1.24223811,0.07041186,0.08707951,0.32149027,0.11369978,0.42895951,0.70382365,0.00000000
-2.45222611,1.22954785,0.07095108,0.08493420,0.31195514,0.11347727,0.42779003,0.69302322,0.00000000
-2.44622311,1.21186983,0.07110691,0.08262995,0.30181103,0.11268131,0.42431481,0.67981829,0.00000000
-2.44022011,1.18930728,0.07087877,0.08016411,0.29109454,0.11132282,0.41858975,0.66429423,0.00000000
-2.43421711,1.16207303,0.07027472,0.07753764,0.27985768,0.10942471,0.41071379,0.64659259,0.00000000
-2.42821411,1.13049531,0.06931192,0.07475621,0.26817073,0.10702217,0.40082835,0.62691504,0.00000000
-2.42221111,1.09501993,0.06801678,0.07183115,0.25612417,0.10416256,0.38911571,0.60552534,0.00000000
-2.41620810,1.05620855,0.06642492,0.06877998,0.24382978,0.10090499,0.37579628,0.58274915,0.00000000
-2.41020510,1.01473311,0.06458089,0.06562675,0.23142063,0.09731962,0.36112489,0.55897174,0.00000000
-2.40420210,0.97136664,0.06253763,0.06240209,0.21905021,0.09348658,0.34538607,0.53463360,0.00000000
-2.39819910,0.92697076,0.06035569,0.05914288,0.20689063,0.08949468,0.32888863,0.51022415,0.00000000
-2.39219610,0.88248041,0.05810234,0.05589178,0.19513014,0.08543985,0.31195956,0.48627383,0.00000000
-2.38619310,0.83888640,0.05585040,0.05269655,0.18397004,0.08142348,0.29493752,0.46334485,0.00000000
-2.38019010,0.79721636,0.05367697,0.04960916,0.17362119,0.07755048,0.27816607,0.44202096,0.00000000
-2.37418709,0.75851486,0.05166207,0.04668490,0.16430028,0.07392741,0.26198683,0.42289652,0.00000000
-2.36818409,0.72382316,0.04988715,0.04398138,0.15622601,0.07066048,0.24673278,0.40656524,0.00000000
-2.36218109,0.69415926,0.04843358,0.04155767,0.14961536,0.06785360,0.23272177,0.39360893,0.00000000
-2.35617809,0.67049869,0.04738108,0.03947336,0.14467996,0.06560646,0.22025056,0.38458640,0.00000000
-2.35017509,0.65375636,0.04680619,0.03778781,0.14162271,0.06401269,0.20958921,0.38002281,0.00000000
-2.34417209,0.64476979,0.04678070,0.03655951,0.14063472,0.06315813,0.20097622,0.38039962,0.00000000
-2.33816908,0.64428402,0.04737016,0.03584550,0.14189248,0.06311920,0.19461421,0.38614523,0.00000000
-2.33216608,0.65293806,0.04863238,0.03570096,0.14555537,0.06396141,0.19066633,0.39762643,0.00000000
-2.32616308,0.67125329,0.05061609,0.03617886,0.15176342,0.06573806,0.18925337,0.41514076,0.00000000
-2.32016008,0.69962357,0.05335956,0.03732967,0.16063533,0.06848901,0.19045160,0.43890983,0.00000000
-2.31415708,0.73830723,0.05688948,0.03920114,0.17226670,0.07223970,0.19429129,0.46907363,0.00000000
-2.30815408,0.78742097,0.06121981,0.04183801,0.18672843,0.07700035,0.20075602,0.50568598,0.00000000
-2.30215108,0.84693570,0.06635099,0.04528175,0.20406536,0.08276534,0.20978275,0.54871111,0.00000000
-2.29614807,0.91667435,0.07226916,0.04957012,0.22429494,0.08951285,0.22126260,0.59802156,0.00000000
-2.29014507,0.99631170,0.07894578,0.05473665,0.24740621,0.09720477,0.23504249,0.65339738,0.00000000
-2.28414207,1.08537639,0.08633747,0.06081004,0.27335878,0.10578685,0.25092754,0.71452674,0.00000000
-2.27813907,1.18325505,0.09438613,0.06781324,0.30208211,0.11518916,0.26868430,0.78100807,0.00000000
-2.27213607,1.28919862,0.10301946,0.07576247,0.33347482,0.12532692,0.28804476,0.85235362,0.00000000
-2.26613307,1.40233068,0.11215183,0.08466602,0.36740431,0.13610152,0.30871115,0.92799452,0.00000000
-2.26013007,1.52165797,0.12168544,0.09452288,0.40370648,0.14740198,0.33036141,1.00728728,0.00000000
-2.25412706,1.64608259,0.13151198,0.10532128,0.44218567,0.15910660,0.35265527,1.08952149,0.00000000
-2.24812406,1.77441592,0.14151444,0.11703711,0.48261478,0.17108490,0.37524082,1.17392878,0.00000000
-2.24212106,1.90539374,0.15156934,0.12963235,0.52473564,0.18319976,0.39776137,1.25969259,0.00000000
-2.23611806,2.03769250,0.16154910,0.14305358,0.56825954,0.19530970,0.41986247,1.34595879,0.00000000
-2.23011506,2.16994605,0.17132459,0.15723054,0.61286807,0.20727128,0.44119881,1.43184666,0.00000000
-2.22411206,2.30076283,0.18076778,0.17207513,0.65821424,0.21894146,0.46144091,1.51646025,0.00000000
-2.21810905,2.42874294,0.18975425,0.18748054,0.70392390,0.23017995,0.48028127,1.59889970,0.00000000
-2.21210605,2.55249505,0.19816575,0.20332098,0.74959774,0.24085143,0.49743986,1.67827252,0.00000000
-2.20610305,2.67065290,0.20589244,0.21945192,0.79481366,0.25082763,0.51266885,1.75370459,0.00000000
-2.20010005,2.78189118,0.21283496,0.23571096,0.83912995,0.25998916,0.52575629,1.82435092,0.00000000
-2.19409705,2.88494108,0.21890606,0.25191938,0.88208913,0.26822711,0.53652892,1.88940598,0.00000000
-2.18809405,2.97860518,0.22403202,0.26788447,0.92322275,0.27544442,0.54485378,1.94811383,0.00000000
-2.18209105,3.06177214,0.22815359,0.28340258,0.96205708,0.28155696,0.55063897,1.99977782,0.00000000
-2.17608804,3.13343100,0.23122653,0.29826293,0.99811992,0.28649440,0.55383338,2.04377019,0.00000000
-2.17008504,3.19268536,0.23322184,0.31225202,1.03094832,0.29020085,0.55442556,2.07954128,0.00000000
-2.16408204,3.23876741,0.23412568,0.32515864,1.06009739,0.29263527,0.55244195,2.10662865,0.00000000
-2.15807904,3.27105171,0.23393886,0.33677932,1.08514980,0.29377180,0.54794451,2.12466576,0.00000000
-2.15207604,3.28906857,0.23267627,0.34692391,1.10572600,0.29359984,0.54102794,2.13339022,0.00000000
-2.14607304,3.29251667,0.23036598,0.35542133,1.12149470,0.29212411,0.53181657,2.13265140,0.00000000
-2.14007004,3.28127450,0.22704830,0.36212503,1.13218325,0.28936456,0.52046120,2.12241696,0.00000000
-2.13406703,3.25541008,0.22277468,0.36691807,1.13758769,0.28535613,0.50713573,2.10277816,0.00000000
-2.12806403,3.21518822,0.21760659,0.36971755,1.13758166,0.28014850,0.49203393,2.07395336,0.00000000
-2.12206103,3.16107472,0.21161440,0.37047812,1.13212408,0.27380557,0.47536610,2.03628942,0.00000000
-2.11605803,3.09373675,0.20487618,0.36919457,1.12126482,0.26640487,0.45735591,1.99026055,0.00000000
-2.11005503,3.01403886,0.19747653,0.36590309,1.10514812,0.25803675,0.43823718,1.93646429,0.00000000
-2.10405203,2.92303412,0.18950544,0.36068128,1.08401341,0.24880329,0.41825066,1.87561437,0.00000000
-2.09804902,2.82194999,0.18105702,0.35364688,1.05819320,0.23881708,0.39764086,1.80853034,0.00000000
-2.09204602,2.71216911,0.17222830,0.34495509,1.02810804,0.22819963,0.37665271,1.73612394,0.00000000
-2.08604302,2.59520478,0.16311796,0.33479469,0.99425847,0.21707955,0.35552823,1.65938238,0.00000000
-2.08004002,2.47267209,0.15382498,0.32338304,0.95721415,0.20559057,0.33450308,1.57934898,0.00000000
-2.07403702,2.34625486,0.14444730,0.31096004,0.91760057,0.19386922,0.31380306,1.49710148,0.00000000
-2.06803402,2.21766988,0.13508043,0.29778154,0.87608360,0.18205245,0.29364064,1.41372879,0.00000000
-2.06203102,2.08862909,0.12581606,0.28411207,0.83335251,0.17027515,0.27421147,1.33030689,0.00000000
-2.05602801,1.96080140,0.11674064,0.27021751,0.79010210,0.15866760,0.25569109,1.24787470,0.00000000
-2.05002501,1.83577518,0.10793413,0.25635774,0.74701456,0.14735301,0.23823196,1.16741073,0.00000000
-2.04402201,1.71502296,0.09946872,0.24277963,0.70474172,0.13644522,0.22196072,1.08981142,0.00000000
-2.03801901,1.59986948,0.09140780,0.22971062,0.66388843,0.12604664,0.20697605,1.01587195,0.00000000
-2.03201601,1.49146430,0.08380503,0.21735303,0.62499756,0.11624641,0.19334711,0.94627013,0.00000000
-2.02601301,1.39075984,0.07670370,0.20587940,0.58853732,0.10711899,0.18111261,0.88155404,0.00000000
-2.02001001,1.29849566,0.07013628,0.19542887,0.55489112,0.09872314,0.17028072,0.82213377,0.00000000
-2.01400700,1.21518919,0.06412426,0.18610472,0.52435042,0.09110133,0.16082973,0.76827746,0.00000000
-2.00800400,1.14113325,0.05867828,0.17797319,0.49711070,0.08427952,0.15270952,0.72011180,0.00000000
-2.00200100,1.07640022,0.05379849,0.17106345,0.47327053,0.07826749,0.14584386,0.67762670,0.00000000
-1.99599800,1.02085228,0.04947520,0.16536870,0.45283382,0.07305943,0.14013344,0.64068394,0.00000000
-1.98999500,0.97415737,0.04568971,0.16084838,0.43571479,0.06863501,0.13545948,0.60902938,0.00000000
-1.98399200,0.93580989,0.04241539,0.15743125,0.42174557,0.06496071,0.13168802,0.58230797,0.00000000
-1.97798899,0.90515535,0.03961885,0.15501932,0.41068598,0.06199135,0.12867440,0.56008118,0.00000000
-1.97198599,0.88141780,0.03726125,0.15349229,0.40223502,0.05967190,0.12626818,0.54184592,0.00000000
-1.96598299,0.86372918,0.03529962,0.15271256,0.39604358,0.05793936,0.12431797,0.52705429,0.00000000
-1.95997999,0.85115945,0.03368822,0.15253040,0.39172795,0.05672473,0.12267630,0.51513346,0.00000000
-1.95397699,0.84274657,0.03237988,0.15278922,0.38888356,0.05595492,0.12120409,0.50550502,0.00000000
-1.94797399,0.83752543,0.03132718,0.15333082,0.38709855,0.05555476,0.11977489,0.49760311,0.00000000
-1.94197099,0.83455506,0.03048363,0.15400038,0.38596677,0.05544879,0.11827845,0.49089099,0.00000000
-1.93596798,0.83294330,0.02980464,0.15465104,0.38509971,0.05556301,0.11662369,0.48487544,0.00000000
-1.92996498,0.83186873,0.02924837,0.15514813,0.38413728,0.05582645,0.11474105,0.47911892,0.00000000
-1.92396198,0.83059925,0.02877643,0.15537270,0.38275700,0.05617265,0.11258398,0.47324914,0.00000000
-1.91795898,0.82850729,0.02835439,0.15522455,0.38068153,0.05654087,0.11012976,0.46696616,0.00000000
-1.91195598,0.82508145,0.02795219,0.15462448,0.37768448,0.05687718,0.10737951,0.46004685,0.00000000
-1.90595298,0.81993466,0.02754431,0.15351591,0.37359435,0.05713536,0.10435756,0.45234707,0.00000000
-1.89994997,0.81280894,0.02710992,0.15186582,0.36829671,0.05727756,0.10111013,0.44380163,0.00000000
-1.89394697,0.80357688,0.02663283,0.14966489,0.36173470,0.05727482,0.09770353,0.43442223,0.00000000
-1.88794397,0.79224011,0.02610133,0.14692710,0.35390786,0.05710734,0.09422183,0.42429381,0.00000000
-1.88194097,0.77892495,0.02550799,0.14368870,0.34486960,0.05676456,0.09076420,0.41356940,0.00000000
-1.87593797,0.76387545,0.02484939,0.14000652,0.33472336,0.05624509,0.08744197,0.40246391,0.00000000
-1.86993497,0.74744409,0.02412570,0.13595596,0.32361766,0.05555635,0.08437549,0.39124686,0.00000000
-1.86393197,0.73008042,0.02334035,0.13162837,0.31174035,0.05471407,0.08169092,0.38023450,0.00000000
-1.85792896,0.71231775,0.02249956,0.12712826,0.29931211,0.05374161,0.07951688,0.36978129,0.00000000
-1.85192596,0.69475818,0.02161189,0.12257010,0.28657957,0.05266906,0.07798124,0.36027094,0.00000000
-1.84592296,0.67805620,0.02068777,0.11807503,0.27380801,0.05153216,0.07720777,0.35210704,0.00000000
-1.83991996,0.66290107,0.01973905,0.11376742,0.26127417,0.05037116,0.07731304,0.34570346,0.00000000
-1.83391696,0.64999827,0.01877848,0.10977143,0.24925889,0.04922947,0.07840331,0.34147433,0.00000000
-1.82791396,0.64005020,0.01781929,0.10620764,0.23804018,0.04815223,0.08057159,0.33982393,0.00000000
-1.82191096,0.63373675,0.01687473,0.10318980,0.22788648,0.04718495,0.08389488,0.34113632,0.00000000
-1.81590795,0.63169571,0.01595764,0.10082184,0.21905055,0.04637194,0.08843157,0.34576494,0.00000000
-1.80990495,0.63450390,0.01508005,0.09919514,0.21176380,0.04575496,0.09421919,0.35402227,0.00000000
-1.80390195,0.64265913,0.01425285,0.09838619,0.20623136,0.04537185,0.10127247,0.36616977,0.00000000
-1.79789895,0.65656383,0.01348545,0.09845473,0.20262793,0.04525532,0.10958178,0.38240829,0.00000000
-1.79189595,0.67651065,0.01278553,0.09944231,0.20109443,0.04543196,0.11911223,0.40286926,0.00000000
-1.78589295,0.70267072,0.01215885,0.10137151,0.20173547,0.04592133,0.12980324,0.42760708,0.00000000
-1.77988994,0.73508511,0.01160907,0.10424561,0.20461784,0.04673548,0.14156900,0.45659284,0.00000000
-1.77388694,0.77365983,0.01113772,0.10804904,0.20976991,0.04787861,0.15429955,0.48971001,0.00000000
-1.76788394,0.81816483,0.01074419,0.11274830,0.21718189,0.04934709,0.16786289,0.52675220,0.00000000
-1.76188094,0.86823726,0.01042575,0.11829355,0.22680720,0.05112969,0.18210784,0.56742338,0.00000000
-1.75587794,0.92338895,0.01017771,0.12462071,0.23856455,0.05320820,0.19686782,0.61134074,0.00000000
-1.74987494,0.98301814,0.00999362,0.13165409,0.25234097,0.05555825,0.21196540,0.65804027,0.00000000
-1.74387194,1.04642508,0.00986549,0.13930935,0.26799548,0.05815028,0.22721745,0.70698516,0.00000000
-1.73786893,1.11283098,0.00978410,0.14749670,0.28536336,0.06095082,0.24244080,0.75757668,0.00000000
-1.73186593,1.18139963,0.00973930,0.15612427,0.30426081,0.06392376,0.25745814,0.80916736,0.00000000
