energy_ev,total_up,Ge_p_up,Ge_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.45372686,4.54840860,1.52099023,0.00000000,3.50571764,2.50573333,1.19710464,0.00000000
-5.44772386,4.56926175,1.53636142,0.00000000,3.54214840,2.52388368,1.19635600,0.00000000
-5.44172086,4.58382049,1.54974935,0.00000000,3.57422218,2.53845910,1.19384256,0.00000000
-5.43571786,4.59161448,1.56093747,0.00000000,3.60150883,2.54913715,1.18948304,0.00000000
-5.42971486,4.59219607,1.56970393,0.00000000,3.62357005,2.55560980,1.18321249,0.00000000
-5.42371186,4.58514534,1.57582562,0.00000000,3.63996259,2.55758737,1.17498172,0.00000000
-5.41770885,4.57007569,1.57908292,0.00000000,3.65024251,2.55480300,1.16475653,0.00000000
-5.41170585,4.54664046,1.57926531,0.00000000,3.65397058,2.54701798,1.15251690,0.00000000
-5.40570285,4.51454073,1.57617756,0.00000000,3.65071928,2.53402774,1.13825626,0.00000000
-5.39969985,4.47353448,1.56964644,0.00000000,3.64008148,2.51566870,1.12198122,0.00000000
-5.39369685,4.42344705,1.55952782,0.00000000,3.62168097,2.49182571,1.10371176,0.00000000
-5.38769385,4.36418279,1.54571377,0.00000000,3.59518476,2.46243991,1.08348190,0.00000000
-5.38169085,4.29573744,1.52813959,0.00000000,3.56031695,2.42751673,1.06134108,0.00000000
-5.37568784,4.21821084,1.50679027,0.00000000,3.51687378,2.38713352,1.03735587,0.00000000
-5.36968484,4.13181917,1.48170625,0.00000000,3.46473935,2.34144651,1.01161218,0.00000000
-5.36368184,4.03690615,1.45298812,0.00000000,3.40390135,2.29069650,0.98421754,0.00000000
-5.35767884,3.93395214,1.42079990,0.00000000,3.33446602,2.23521282,0.95530337,0.00000000
-5.35167584,3.82358055,1.38537081,0.00000000,3.25667161,2.17541518,0.92502689,0.00000000
-5.34567284,3.70656073,1.34699517,0.00000000,3.17089936,2.11181295,0.89357247,0.00000000
-5.33966983,3.58380660,1.30603049,0.00000000,3.07768143,2.04500162,0.86115213,0.00000000
-5.33366683,3.45637084,1.26289349,0.00000000,2.97770493,1.97565633,0.82800508,0.00000000
-5.32766383,3.32543399,1.21805427,0.00000000,2.87181167,1.90452242,0.79439607,0.00000000
-5.32166083,3.19228882,1.17202855,0.00000000,2.76099306,1.83240304,0.76061246,0.00000000
-5.31565783,3.05831995,1.12536841,0.00000000,2.64638021,1.76014431,0.72696020,0.00000000
-5.30965483,2.92497920,1.07865150,0.00000000,2.52922916,1.68861827,0.69375852,0.00000000
-5.30365183,2.79375749,1.03246926,0.00000000,2.41090141,1.61870418,0.66133371,0.00000000
-5.29764882,2.66615403,0.98741452,0.00000000,2.29284042,1.55126888,0.63001205,0.00000000
-5.29164582,2.54364379,0.94406863,0.00000000,2.17654451,1.48714686,0.60011227,0.00000000
-5.28564282,2.42764460,0.90298891,0.00000000,2.06353697,1.42712074,0.57193768,0.00000000
-5.27963982,2.31948474,0.86469650,0.00000000,1.95533436,1.37190297,0.54576848,0.00000000
-5.27363682,2.22037237,0.82966516,0.00000000,1.85341381,1.32211934,0.52185436,0.00000000
-5.26763382,2.13136788,0.79831138,0.00000000,1.75918038,1.27829499,0.50040782,0.00000000
-5.26163082,2.05336006,0.77098598,0.00000000,1.67393545,1.24084346,0.48159844,0.00000000
-5.25562781,1.98704692,0.74796759,0.00000000,1.59884701,1.21005910,0.46554832,0.00000000
-5.24962481,1.93292196,0.72945802,0.00000000,1.53492271,1.18611318,0.45232884,0.00000000
-5.24362181,1.89126604,0.71557979,0.00000000,1.48298650,1.16905382,0.44195893,0.00000000
-5.23761881,1.86214539,0.70637565,0.00000000,1.44365940,1.15880961,0.43440486,0.00000000
-5.23161581,1.84541550,0.70181025,0.00000000,1.41734499,1.15519689,0.42958156,0.00000000
-5.22561281,1.84073077,0.70177364,0.00000000,1.40421994,1.15793020,0.42735541,0.00000000
-5.21960980,1.84755952,0.70608667,0.00000000,1.40422998,1.16663559,0.42754845,0.00000000
-5.21360680,1.86520373,0.71450779,0.00000000,1.41709118,1.18086617,0.42994376,0.00000000
-5.20760380,1.89282271,0.72674125,0.00000000,1.44229678,1.20011919,0.43429188,0.00000000
-5.20160080,1.92945995,0.74244628,0.00000000,1.47912930,1.22385419,0.44031809,0.00000000
-5.19559780,1.97407204,0.76124688,0.00000000,1.52667760,1.25151120,0.44773015,0.00000000
-5.18959480,2.02555873,0.78274211,0.00000000,1.58385863,1.28252857,0.45622642,0.00000000
-5.18359180,2.08279318,0.80651627,0.00000000,1.64944325,1.31635953,0.46550395,0.00000000
-5.17758879,2.14465115,0.83214897,0.00000000,1.72208542,1.35248703,0.47526635,0.00000000
-5.17158579,2.21003848,0.85922448,0.00000000,1.80035416,1.39043621,0.48523119,0.00000000
-5.16558279,2.27791576,0.88734034,0.00000000,1.88276723,1.42978411,0.49513662,0.00000000
-5.15957979,2.34731950,0.91611483,0.00000000,1.96782579,1.47016644,0.50474710,0.00000000
-5.15357679,2.41737927,0.94519322,0.00000000,2.05404884,1.51128097,0.51385802,0.00000000
-5.14757379,2.48733017,0.97425253,0.00000000,2.14000656,1.55288779,0.52229908,0.00000000
-5.14157079,2.55652055,1.00300481,0.00000000,2.22435148,1.59480632,0.52993633,0.00000000
-5.13556778,2.62441470,1.03119881,0.00000000,2.30584646,1.63690953,0.53667290,0.00000000
-5.12956478,2.69059076,1.05862017,0.00000000,2.38338863,1.67911544,0.54244837,0.00000000
-5.12356178,2.75473396,1.08509010,0.00000000,2.45602856,1.72137669,0.54723683,0.00000000
-5.11755878,2.81662593,1.11046280,0.00000000,2.52298393,1.76366845,0.55104385,0.00000000
-5.11155578,2.87613037,1.13462175,0.00000000,2.58364750,1.80597556,0.55390244,0.00000000
-5.10555278,2.93317622,1.15747525,0.00000000,2.63758905,1.84827931,0.55586818,0.00000000
-5.09954977,2.98773904,1.17895131,0.00000000,2.68455151,1.89054476,0.55701385,0.00000000
-5.09354677,3.03982166,1.19899253,0.00000000,2.72444168,1.93270920,0.55742375,0.00000000
-5.08754377,3.08943518,1.21755103,0.00000000,2.75731593,1.97467233,0.55718805,0.00000000
-5.08154077,3.13658132,1.23458395,0.00000000,2.78336203,2.01628882,0.55639732,0.00000000
-5.07553777,3.18123722,1.25004987,0.00000000,2.80287796,2.05736374,0.55513764,0.00000000
-5.06953477,3.22334348,1.26390632,0.00000000,2.81624890,2.09765113,0.55348648,0.00000000
-5.06353177,3.26279636,1.27610873,0.00000000,2.82392366,2.13685599,0.55150946,0.00000000
-5.05752876,3.29944453,1.28661091,0.00000000,2.82639194,2.17463988,0.54925828,0.00000000
-5.05152576,3.33309086,1.29536715,0.00000000,2.82416339,2.21062974,0.54676979,0.00000000
-5.04552276,3.36349922,1.30233586,0.00000000,2.81774972,2.24443009,0.54406628,0.00000000
-5.03951976,3.39040619,1.30748462,0.00000000,2.80765068,2.27563771,0.54115695,0.00000000
-5.03351676,3.41353699,1.31079641,0.00000000,2.79434445,2.30385861,0.53804041,0.00000000
-5.02751376,3.43262506,1.31227655,0.00000000,2.77828281,2.32872632,0.53470807,0.00000000
-5.02151076,3.44743405,1.31196006,0.00000000,2.75989099,2.34992065,0.53114816,0.00000000
-5.01550775,3.45778118,1.30991874,0.00000000,2.73957194,2.36718617,0.52735017,0.00000000
-5.00950475,3.46356027,1.30626760,0.00000000,2.71771421,2.38034916,0.52330932,0.00000000
-5.00350175,3.46476331,1.30116997,0.00000000,2.69470268,2.38933224,0.51903081,0.00000000
-4.99749875,3.46149873,1.29484078,0.00000000,2.67093075,2.39416579,0.51453356,0.00000000
-4.99149575,3.45400533,1.28754768,0.00000000,2.64681296,2.39499519,0.50985309,0.00000000
-4.98549275,3.44266033,1.27960942,0.00000000,2.62279647,2.39208339,0.50504337,0.00000000
-4.97948974,3.42798088,1.27139150,0.00000000,2.59937027,2.38580838,0.50017746,0.00000000
-4.97348674,3.41061831,1.26329890,0.00000000,2.57707087,2.37665531,0.49534678,0.00000000
-4.96748374,3.39134495,1.25576606,0.00000000,2.55648355,2.36520344,0.49065905,0.00000000
-4.96148074,3.37103382,1.24924429,0.00000000,2.53823872,2.35210835,0.48623495,0.00000000
-4.95547774,3.35063188,1.24418734,0.00000000,2.52300285,2.33807997,0.48220364,0.00000000
-4.94947474,3.33112801,1.24103541,0.00000000,2.51146441,2.32385759,0.47869736,0.00000000
-4.94347174,3.31351723,1.24019866,0.00000000,2.50431515,2.31018290,0.47584541,0.00000000
-4.93746873,3.29876304,1.24204093,0.00000000,2.50222782,2.29777241,0.47376789,0.00000000
-4.93146573,3.28775993,1.24686452,0.00000000,2.50583150,2.28729083,0.47256953,0.00000000
-4.92546273,3.28129821,1.25489711,0.00000000,2.51568604,2.27932669,0.47233401,0.00000000
-4.91945973,3.28003324,1.26628145,0.00000000,2.53225734,2.27437183,0.47311914,0.00000000
-4.91345673,3.28446100,1.28106860,0.00000000,2.55589527,2.27280571,0.47495326,0.00000000
-4.90745373,3.29490171,1.29921535,0.00000000,2.58681559,2.27488574,0.47783307,0.00000000
-4.90145073,3.31149243,1.32058600,0.00000000,2.62508771,2.28074414,0.48172313,0.00000000
-4.89544772,3.33418960,1.34495867,0.00000000,2.67062907,2.29039168,0.48655706,0.00000000
-4.88944472,3.36278135,1.37203601,0.00000000,2.72320717,2.30372813,0.49224056,0.00000000
-4.88344172,3.39690920,1.40145975,0.00000000,2.78244932,2.32055884,0.49865592,0.00000000
-4.87743872,3.43609787,1.43282852,0.00000000,2.84786000,2.34061657,0.50566801,0.00000000
-4.87143572,3.47979161,1.46571804,0.00000000,2.91884507,2.36358722,0.51313134,0.00000000
-4.86543272,3.52739487,1.49970255,0.00000000,2.99474149,2.38913788,0.52089778,0.00000000
-4.85942971,3.57831481,1.53437637,0.00000000,3.07485106,2.41694550,0.52882461,0.00000000
-4.85342671,3.63200302,1.56937436,0.00000000,3.15847605,2.44672420,0.53678229,0.00000000
-4.84742371,3.68799373,1.60439010,0.00000000,3.24495463,2.47824963,0.54466164,0.00000000
-4.84142071,3.74593604,1.63919066,0.00000000,3.33369364,2.51137849,0.55237991,0.00000000
-4.83541771,3.80561782,1.67362713,0.00000000,3.42419679,2.54606195,0.55988529,0.00000000
-4.82941471,3.86697973,1.70764014,0.00000000,3.51608594,2.58235199,0.56715978,0.00000000
-4.82341171,3.93011799,1.74125995,0.00000000,3.60911412,2.62039974,0.57421997,0.00000000
-4.81740870,3.99527542,1.77460106,0.00000000,3.70316898,2.66044610,0.58111583,0.00000000
-4.81140570,4.06282111,1.80785146,0.00000000,3.79826602,2.70280458,0.58792738,0.00000000
-4.80540270,4.13321941,1.84125708,0.00000000,3.89453182,2.74783749,0.59475949,0.00000000
-4.79939970,4.20698995,1.87510215,0.00000000,3.99217771,2.79592648,0.60173514,0.00000000
-4.79339670,4.28466092,1.90968664,0.00000000,4.09146538,2.84743929,0.60898719,0.00000000
-4.78739370,4.36671810,1.94530182,0.00000000,4.19266617,2.90269450,0.61664956,0.00000000
-4.78139070,4.45355275,1.98220546,0.00000000,4.29601643,2.96192626,0.62484785,0.00000000
-4.77538769,4.54541139,2.02059786,0.00000000,4.40167164,3.02525138,0.63369022,0.00000000
-4.76938469,4.64235053,2.06060033,0.00000000,4.50966210,3.09264054,0.64325898,0.00000000
-4.76338169,4.74419936,2.10223701,0.00000000,4.61985309,3.16389567,0.65360329,0.00000000
-4.75737869,4.85053260,2.14542138,0.00000000,4.73191219,3.23863488,0.66473353,0.00000000
-4.75137569,4.96065572,2.18994823,0.00000000,4.84528611,3.31628629,0.67661752,0.00000000
-4.74537269,5.07360369,2.23549144,0.00000000,4.95918886,3.39609114,0.68917905,0.00000000
-4.73936968,5.18815367,2.28160803,0.00000000,5.07260252,3.47711662,0.70229859,0.00000000
-4.73336668,5.30285172,2.32774821,0.00000000,5.18429110,3.55827786,0.71581645,0.00000000
-4.72736368,5.41605219,2.37327104,0.00000000,5.29282722,3.63836831,0.72953796,0.00000000
-4.72136068,5.52596825,2.41746495,0.00000000,5.39663072,3.71609708,0.74324069,0.00000000
-4.71535768,5.63073125,2.45957217,0.00000000,5.49401733,3.79013163,0.75668321,0.00000000
-4.70935468,5.72845585,2.49881581,0.00000000,5.58325522,3.85914371,0.76961495,0.00000000
-4.70335168,5.81730804,2.53442828,0.00000000,5.66262655,3.92185629,0.78178679,0.00000000
-4.69734867,5.89557248,2.56567971,0.00000000,5.73049102,3.97708939,0.79296158,0.00000000
-4.69134567,5.96171601,2.59190497,0.00000000,5.78534819,4.02380245,0.80292445,0.00000000
-4.68534267,6.01444423,2.61252802,0.00000000,5.82589539,4.06113134,0.81149194,0.00000000
-4.67933967,6.05274845,2.62708245,0.00000000,5.85107842,4.08841824,0.81851995,0.00000000
-4.67333667,6.07594093,2.63522742,0.00000000,5.86013257,4.10523304,0.82390975,0.00000000
-4.66733367,6.08367681,2.63675826,0.00000000,5.85261213,4.11138551,0.82761207,0.00000000
-4.66133067,6.07596205,2.63161142,0.00000000,5.82840708,4.10692772,0.82962892,0.00000000
-4.65532766,6.05314730,2.61986386,0.00000000,5.78774653,4.09214687,0.83001320,0.00000000
-4.64932466,6.01590831,2.60172683,0.00000000,5.73118906,4.06754914,0.82886611,0.00000000
-4.64332166,5.96521425,2.57753489,0.00000000,5.65960076,4.03383565,0.82633254,0.00000000
-4.63731866,5.90228587,2.54773054,0.00000000,5.57412252,3.99187169,0.82259482,0.00000000
-4.63131566,5.82854565,2.51284570,0.00000000,5.47612834,3.94265117,0.81786496,0.00000000
-4.62531266,5.74556271,2.47348069,0.00000000,5.36717696,3.88725788,0.81237605,0.00000000
-4.61930965,5.65499498,2.43028197,0.00000000,5.24895915,3.82682548,0.80637299,0.00000000
-4.61330665,5.55853145,2.38391963,0.00000000,5.12324315,3.76249813,0.80010314,0.00000000
-4.60730365,5.45783695,2.33506550,0.00000000,4.99182058,3.69539337,0.79380729,0.00000000
-4.60130065,5.35450155,2.28437282,0.00000000,4.85645488,3.62656865,0.78771124,0.00000000
-4.59529765,5.24999663,2.23245818,0.00000000,4.71883425,3.55699285,0.78201841,0.00000000
-4.58929465,5.14563865,2.17988617,0.00000000,4.58053033,3.48752342,0.77690363,0.00000000
-4.58329165,5.04256184,2.12715727,0.00000000,4.44296390,3.41888989,0.77250839,0.00000000
-4.57728864,4.94169989,2.07469900,0.00000000,4.30737813,3.35168363,0.76893763,0.00000000
-4.57128564,4.84377692,2.02286053,0.00000000,4.17481973,3.28635401,0.76625800,0.00000000
-4.56528264,4.74930697,1.97191054,0.00000000,4.04612805,3.22321030,0.76449775,0.00000000
-4.55927964,4.65860144,1.92203821,0.00000000,3.92193166,3.16242881,0.76364797,0.00000000
-4.55327664,4.57178344,1.87335693,0.00000000,3.80265208,3.10406442,0.76366521,0.00000000
-4.54727364,4.48880777,1.82591044,0.00000000,3.68851383,3.04806564,0.76447510,0.00000000
-4.54127064,4.40948534,1.77968106,0.00000000,3.57956007,2.99429215,0.76597701,0.00000000
-4.53526763,4.33351057,1.73459943,0.00000000,3.47567290,2.94253397,0.76804925,0.00000000
-4.52926463,4.26049069,1.69055544,0.00000000,3.37659743,2.89253135,0.77055488,0.00000000
-4.52326163,4.18997545,1.64740994,0.00000000,3.28196857,2.84399444,0.77334756,0.00000000
-4.51725863,4.12148639,1.60500676,0.00000000,3.19133977,2.79662225,0.77627749,0.00000000
-4.51125563,4.05454443,1.56318470,0.00000000,3.10421246,2.75011993,0.77919708,0.00000000
-4.50525263,3.98869509,1.52178902,0.00000000,3.02006550,2.70421428,0.78196610,0.00000000
-4.49924962,3.92353053,1.48068224,0.00000000,2.93838352,2.65866682,0.78445630,0.00000000
-4.49324662,3.85870791,1.43975369,0.00000000,2.85868336,2.61328421,0.78655513,0.00000000
-4.48724362,3.79396362,1.39892777,0.00000000,2.78053771,2.56792595,0.78816862,0.00000000
-4.48124062,3.72912304,1.35817043,0.00000000,2.70359521,2.52250931,0.78922316,0.00000000
-4.47523762,3.66410600,1.31749376,0.00000000,2.62759637,2.47701133,0.78966634,0.00000000
-4.46923462,3.59892765,1.27695860,0.00000000,2.55238483,2.43146833,0.78946667,0.00000000
-4.46323162,3.53369525,1.23667490,0.00000000,2.47791356,2.38597290,0.78861235,0.00000000
-4.45722861,3.46860113,1.19680012,0.00000000,2.40424605,2.34066878,0.78710917,0.00000000
-4.45122561,3.40391244,1.15753540,0.00000000,2.33155239,2.29574403,0.78497767,0.00000000
-4.44522261,3.33995823,1.11912009,0.00000000,2.26010079,2.25142285,0.78224978,0.00000000
-4.43921961,3.27711488,1.08182447,0.00000000,2.19024491,2.20795650,0.77896521,0.00000000
-4.43321661,3.21579041,1.04594146,0.00000000,2.12240791,2.16561397,0.77516776,0.00000000
-4.42721361,3.15640886,1.01177727,0.00000000,2.05706396,2.12467269,0.77090180,0.00000000
-4.42121061,3.09939535,0.97964182,0.00000000,1.99471844,2.08540989,0.76620929,0.00000000
-4.41520760,3.04516271,0.94983908,0.00000000,1.93588767,2.04809498,0.76112740,0.00000000
-4.40920460,2.99410032,0.92265801,0.00000000,1.88107941,2.01298320,0.75568689,0.00000000
-4.40320160,2.94656555,0.89836427,0.00000000,1.83077493,1.98031093,0.74991153,0.00000000
-4.39719860,2.90287817,0.87719329,0.00000000,1.78541359,1.95029254,0.74381832,0.00000000
-4.39119560,2.86331760,0.85934461,0.00000000,1.74538046,1.92311894,0.73741869,0.00000000
-4.38519260,2.82812301,0.84497802,0.00000000,1.71099744,1.89895757,0.73072044,0.00000000
-4.37918959,2.79749562,0.83421116,0.00000000,1.68251791,1.87795354,0.72373026,0.00000000
-4.37318659,2.77160276,0.82711885,0.00000000,1.66012491,1.86023169,0.71645659,0.00000000
-4.36718359,2.75058292,0.82373367,0.00000000,1.64393238,1.84589885,0.70891251,0.00000000
-4.36118059,2.73455086,0.82404783,0.00000000,1.63398898,1.83504617,0.70111850,0.00000000
-4.35517759,2.72360217,0.82801583,0.00000000,1.63028372,1.82775087,0.69310455,0.00000000
-4.34917459,2.71781630,0.83555770,0.00000000,1.63275264,1.82407694,0.68491161,0.00000000
-4.34317159,2.71725767,0.84656237,0.00000000,1.64128570,1.82407478,0.67659208,0.00000000
-4.33716858,2.72197425,0.86089106,0.00000000,1.65573312,1.82777924,0.66820919,0.00000000
-4.33116558,2.73199352,0.87838023,0.00000000,1.67591046,1.83520625,0.65983531,0.00000000
-4.32516258,2.74731582,0.89884398,0.00000000,1.70160201,1.84634811,0.65154922,0.00000000
-4.31915958,2.76790546,0.92207585,0.00000000,1.73256204,1.86116752,0.64343242,0.00000000
-4.31315658,2.79368008,0.94784993,0.00000000,1.76851401,1.87959103,0.63556486,0.00000000
-4.30715358,2.82449907,0.97592131,0.00000000,1.80914771,1.90150213,0.62802020,0.00000000
