energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.46323162,1.17487944,-1.49378865,0.03100242,-0.02732586,0.14590446,-0.18212180,0.36820602,-0.47360442,0.38920064,-0.54177549,0.24756547,-0.28258893,0.20511385,-0.22138665,0.46458207,-0.61588684,0.00000000,-0.00000000
-4.45722861,1.12528671,-1.44553797,0.03142909,-0.02823751,0.13918840,-0.17857002,0.35278907,-0.45617785,0.36559425,-0.51705585,0.24096290,-0.27869557,0.19987355,-0.22053812,0.44467922,-0.59133532,0.00000000,-0.00000000
-4.45122561,1.07671118,-1.39781091,0.03179851,-0.02907136,0.13237556,-0.17459715,0.33801543,-0.43931233,0.34288974,-0.49293446,0.23438522,-0.27448953,0.19394112,-0.21906307,0.42565769,-0.56785584,0.00000000,-0.00000000
-4.44522261,1.02951286,-1.35043326,0.03212627,-0.02982195,0.12556881,-0.17019055,0.32397287,-0.42295767,0.32120662,-0.46936995,0.22796405,-0.26994254,0.18738539,-0.21689599,0.40757050,-0.54535747,0.00000000,-0.00000000
-4.43921961,0.98412405,-1.30327468,0.03243029,-0.03048729,0.11887777,-0.16535477,0.31077078,-0.40707191,0.30068170,-0.44632802,0.22184598,-0.26504795,0.18029690,-0.21398858,0.39050116,-0.52374953,0.00000000,-0.00000000
-4.43321661,0.94103742,-1.25626964,0.03272999,-0.03106917,0.11241607,-0.16011227,0.29853672,-0.39162860,0.28146649,-0.42378891,0.21618805,-0.25982355,0.17278541,-0.21031286,0.37456084,-0.50295309,0.00000000,-0.00000000
-4.42721361,0.90079078,-1.20943334,0.03304531,-0.03157322,0.10629866,-0.15450342,0.28741182,-0.37662237,0.26372377,-0.40175325,0.21115270,-0.25431309,0.16497688,-0.20586340,0.35988357,-0.48291048,0.00000000,-0.00000000
-4.42121061,0.86394961,-1.16287194,0.03339565,-0.03200884,0.10063910,-0.14858576,0.27754537,-0.36207281,0.24762370,-0.38024622,0.20690233,-0.24858640,0.15700979,-0.20065862,0.34662007,-0.46359245,0.00000000,-0.00000000
-4.41520760,0.83108826,-1.11678676,0.03379883,-0.03238884,0.09554721,-0.14243261,0.26908877,-0.34802628,0.23333967,-0.35931982,0.20359384,-0.24273811,0.14903131,-0.19474095,0.33493069,-0.44500280,0.00000000,-0.00000000
-4.40920460,0.80277094,-1.07147251,0.03426995,-0.03272895,0.09112677,-0.13613104,0.26218946,-0.33455585,0.22104423,-0.33905342,0.20137328,-0.23688515,0.14119325,-0.18817618,0.32497773,-0.42718015,0.00000000,-0.00000000
-4.40320160,0.77953347,-1.02730993,0.03482053,-0.03304709,0.08747365,-0.12977942,0.25698489,-0.32175932,0.21090509,-0.31955255,0.20037093,-0.23116297,0.13364805,-0.18105169,0.31691790,-0.41019726,0.00000000,-0.00000000
-4.39719860,0.76186636,-0.98475357,0.03545755,-0.03336254,0.08467425,-0.12348459,0.25359708,-0.30975570,0.20308151,-0.30094630,0.20069690,-0.22572088,0.12654497,-0.17347395,0.31089503,-0.39415787,0.00000000,-0.00000000
-4.39119560,0.75020006,-0.94431578,0.03618291,-0.03369491,0.08280420,-0.11735886,0.25212772,-0.29868028,0.19772102,-0.28338357,0.20243757,-0.22071667,0.12002664,-0.16556540,0.30703368,-0.37919160,0.00000000,-0.00000000
-4.38519260,0.74489276,-0.90654778,0.03699291,-0.03406313,0.08192737,-0.11151694,0.25265432,-0.28867881,0.19495649,-0.26702846,0.20565276,-0.21631079,0.11422593,-0.15746077,0.30543371,-0.36544726,0.00000000,-0.00000000
-4.37918959,0.74622078,-0.87201927,0.03787810,-0.03448435,0.08209516,-0.10607290,0.25522719,-0.27990109,0.19490353,-0.25205526,0.21037388,-0.21266041,0.10926332,-0.14930311,0.30616604,-0.35308522,0.00000000,-0.00000000
-4.37318659,0.75437185,-0.84129761,0.03882341,-0.03497288,0.08334595,-0.10113743,0.25986753,-0.27249441,0.19765819,-0.23864317,0.21660298,-0.20991364,0.10524472,-0.14123980,0.30926981,-0.34226915,0.00000000,-0.00000000
-4.36718359,0.76944089,-0.81492778,0.03980844,-0.03553926,0.08570464,-0.09681530,0.26656644,-0.26659719,0.20329472,-0.22697130,0.22431265,-0.20820416,0.10225975,-0.13341856,0.31475082,-0.33315797,0.00000000,-0.00000000
-4.36118059,0.79142819,-0.79341400,0.04080816,-0.03618944,0.08918235,-0.09320316,0.27528490,-0.26233314,0.21186336,-0.21721385,0.23344674,-0.20764655,0.10038047,-0.12598377,0.32258117,-0.32589821,0.00000000,-0.00000000
-4.35517759,0.82023948,-0.77720392,0.04179373,-0.03692418,0.09377604,-0.09038782,0.28595453,-0.25980631,0.22338817,-0.20953597,0.24392177,-0.20833243,0.09966045,-0.11907310,0.33270008,-0.32061728,0.00000000,-0.00000000
-4.34917459,0.85568765,-0.76667582,0.04273357,-0.03773866,0.09946824,-0.08844483,0.29847892,-0.25909711,0.23786457,-0.20409012,0.25562892,-0.21032759,0.10013411,-0.11281465,0.34501564,-0.31741807,0.00000000,-0.00000000
-4.34317159,0.89749549,-0.76212916,0.04359456,-0.03862234,0.10622657,-0.08743753,0.31273550,-0.26025953,0.25525686,-0.20101306,0.26843642,-0.21367020,0.10181643,-0.10732460,0.35940719,-0.31637488,0.00000000,-0.00000000
-4.33716858,0.94529922,-0.76377857,0.04434340,-0.03955911,0.11400342,-0.08741635,0.32857775,-0.26331946,0.27549545,-0.20042351,0.28219223,-0.21837006,0.10470271,-0.10270534,0.37572829,-0.31753097,0.00000000,-0.00000000
-4.33116558,0.99865248,-0.77175103,0.04494786,-0.04052773,0.12273548,-0.08841846,0.34583751,-0.26827422,0.29847423,-0.20242016,0.29672692,-0.22440884,0.10876855,-0.09904423,0.39380991,-0.32089759,0.00000000,-0.00000000
-4.32516258,1.05703065,-0.78608604,0.04537817,-0.04150248,0.13234340,-0.09046763,0.36432736,-0.27509318,0.32404788,-0.20708012,0.31185656,-0.23174134,0.11396999,-0.09641267,0.41346380,-0.32645442,0.00000000,-0.00000000
-4.31915958,1.11983529,-0.80673801,0.04560818,-0.04245409,0.14273153,-0.09357414,0.38384309,-0.28371909,0.35202956,-0.21445749,0.32738560,-0.24029734,0.12024374,-0.09486563,0.43448577,-0.33415130,0.00000000,-0.00000000
-4.31315658,1.18639899,-0.83358053,0.04561641,-0.04335083,0.15378785,-0.09773489,0.40416598,-0.29407027,0.38218911,-0.22458208,0.34310965,-0.24998427,0.12750756,-0.09444152,0.45665884,-0.34391086,0.00000000,-0.00000000
-4.30715358,1.25599064,-0.86641164,0.04538698,-0.04415974,0.16538423,-0.10293339,0.42506514,-0.30604310,0.41425215,-0.23745785,0.35881824,-0.26069006,0.13566090,-0.09516214,0.47975628,-0.35563185,0.00000000,-0.00000000
-4.30115058,1.32782157,-0.90495966,0.04491014,-0.04484795,0.17737709,-0.10913981,0.44629984,-0.31951480,0.44790020,-0.25306141,0.37429741,-0.27228637,0.14458580,-0.09703287,0.50354445,-0.36919286,0.00000000,-0.00000000
-4.29514757,1.40105273,-0.94888886,0.04418270,-0.04538405,0.18960844,-0.11631086,0.46762188,-0.33434620,0.48277220,-0.27134006,0.38933234,-0.28463174,0.15414802,-0.10004287,0.52778553,-0.38445610,0.00000000,-0.00000000
-4.28914457,1.47480350,-0.99780464,0.04320809,-0.04573932,0.20190758,-0.12438974,0.48877823,-0.35038431,0.51846773,-0.29220976,0.40370994,-0.29757463,0.16419872,-0.10416522,0.55224021,-0.40127103,0.00000000,-0.00000000
-4.28314157,1.54816222,-1.05125784,0.04199618,-0.04588894,0.21409338,-0.13330590,0.50951389,-0.36746463,0.55455185,-0.31555295,0.41722160,-0.31095617,0.17457649,-0.10935713,0.57667049,-0.41947754,0.00000000,-0.00000000
-4.27713857,1.62019892,-1.10874824,0.04056283,-0.04581302,0.22597713,-0.14297492,0.52957515,-0.38541305,0.59056198,-0.34121631,0.42966602,-0.32461259,0.18510990,-0.11556005,0.60084256,-0.43890860,0.00000000,-0.00000000
-4.27113557,1.68998020,-1.16972707,0.03892925,-0.04549737,0.23736606,-0.15329837,0.54871326,-0.40404735,0.62601649,-0.36900886,0.44085229,-0.33837723,0.19562059,-0.12269984,0.62452995,-0.45939236,0.00000000,-0.00000000
-4.26513257,1.75658637,-1.23359907,0.03712117,-0.04493408,0.24806739,-0.16416391,0.56668863,-0.42317839,0.66042509,-0.39870043,0.45060320,-0.35208214,0.20592676,-0.13068699,0.64751699,-0.48075355,0.00000000,-0.00000000
-4.25912956,1.81913049,-1.29972424,0.03516779,-0.04412184,0.25789282,-0.17544550,0.58327543,-0.44261097,0.69330070,-0.43002093,0.45875871,-0.36555945,0.21584723,-0.13941694,0.66960251,-0.50281437,0.00000000,-0.00000000
-4.25312656,1.87677901,-1.36742003,0.03310078,-0.04306588,0.26666335,-0.18700411,0.59826657,-0.46214468,0.72417243,-0.46266062,0.46517971,-0.37864235,0.22520568,-0.14877073,0.69060379,-0.52539501,0.00000000,-0.00000000
-4.24712356,1.92877334,-1.43596432,0.03095313,-0.04177781,0.27421432,-0.19868874,0.61147896,-0.48157465,0.75259922,-0.49627171,0.46975176,-0.39116617,0.23383523,-0.15861586,0.71036077,-0.54831392,0.00000000,-0.00000000
-4.24112056,1.97445164,-1.50459995,0.02875808,-0.04027505,0.28040031,-0.21033793,0.62275881,-0.50069274,0.77818367,-0.53047145,0.47238895,-0.40296926,0.24158303,-0.16880764,0.72874014,-0.57138806,0.00000000,-0.00000000
-4.23511756,2.01326991,-1.57254121,0.02654805,-0.03858018,0.28509992,-0.22178191,0.63198687,-0.51928892,0.80058545,-0.56484693,0.47303745,-0.41389422,0.24831472,-0.17919098,0.74563944,-0.59443336,0.00000000,-0.00000000
-4.22911456,2.04482145,-1.63898277,0.02435377,-0.03671999,0.28822004,-0.23284526,0.63908320,-0.53715336,0.81953364,-0.59896160,0.47167884,-0.42378935,0.25391860,-0.18960270,0.76099073,-0.61726561,0.00000000,-0.00000000
-4.22311156,2.06885372,-1.70311120,0.02220344,-0.03472451,0.28969952,-0.24335006,0.64401139,-0.55407908,0.83483754,-0.63236362,0.46833289,-0.43251044,0.25830934,-0.19987439,0.77476373,-0.63970183,0.00000000,-0.00000000
-4.21710855,2.08528176,-1.76411932,0.02012213,-0.03262589,0.28951198,-0.25311973,0.64678192,-0.56986535,0.84639530,-0.66459572,0.46305959,-0.43992313,0.26143095,-0.20983577,0.78696828,-0.66156244,0.00000000,-0.00000000
-4.21110555,2.09419734,-1.82122296,0.01813129,-0.03045731,0.28766776,-0.26198307,0.64745436,-0.58432177,0.85420005,-0.69520649,0.45596041,-0.44590562,0.26325903,-0.21931848,0.79765577,-0.68267402,0.00000000,-0.00000000
-4.20510255,2.09587325,-1.87368001,0.01624850,-0.02825189,0.28421467,-0.26977876,0.64613843,-0.59727292,0.85834309,-0.72376272,0.44717850,-0.45035183,0.26380201,-0.22816028,0.80691957,-0.70287290,0.00000000,-0.00000000
-4.19909955,2.09076234,-1.92081090,0.01448729,-0.02604165,0.27923774,-0.27635996,0.64299357,-0.60856355,0.85901403,-0.74986232,0.43689782,-0.45317498,0.26310139,-0.23620933,0.81489425,-0.72200928,0.00000000,-0.00000000
-4.19309655,2.07949114,-1.96201997,0.01285726,-0.02385668,0.27285777,-0.28159879,0.63822714,-0.61806394,0.85649772,-0.77314731,0.42534108,-0.45431123,0.26123101,-0.24332867,0.82175358,-0.73995189,0.00000000,-0.00000000
-4.18709355,2.06284815,-1.99681659,0.01136419,-0.02172433,0.26522887,-0.28539075,0.63209112,-0.62567533,0.85116815,-0.79331642,0.41276658,-0.45372344,0.25829518,-0.24940044,0.82770730,-0.75659281,0.00000000,-0.00000000
-4.18109055,2.04176712,-2.02483515,0.01001037,-0.01966861,0.25653490,-0.28765857,0.62487746,-0.63133509,0.84347944,-0.81013661,0.39946385,-0.45140470,0.25442594,-0.25432985,0.83299674,-0.77185239,0.00000000,-0.00000000
-4.17508754,2.01730580,-2.04585296,0.00879497,-0.01770985,0.24698515,-0.28835557,0.61691213,-0.63502128,0.83395429,-0.82345315,0.38574832,-0.44738150,0.24977943,-0.25804861,0.83788936,-0.78568381,0.00000000,-0.00000000
-4.16908454,1.99062085,-2.05980491,0.00771449,-0.01586436,0.23680922,-0.28746821,0.60854812,-0.63675648,0.82317025,-0.83319753,0.37195505,-0.44171624,0.24453153,-0.26051766,0.84267237,-0.79807717,0.00000000,-0.00000000
-4.16308154,1.96293969,-2.06679421,0.00676322,-0.01414443,0.22625144,-0.28501775,0.60015747,-0.63661050,0.81174440,-0.83939302,0.35843177,-0.43450897,0.23887296,-0.26172910,0.84764557,-0.80906271,0.00000000,-0.00000000
-4.15707854,1.93553021,-2.06709841,0.00593375,-0.01255836,0.21556493,-0.28106093,0.59212264,-0.63470176,0.80031680,-0.84215741,0.34553126,-0.42589812,0.23300397,-0.26170722,0.85311365,-0.81871296,0.00000000,-0.00000000
-4.15107554,1.90966909,-2.06117023,0.00521743,-0.01111073,0.20500547,-0.27568961,0.58482743,-0.63119737,0.78953334,-0.84170281,0.33360341,-0.41606015,0.22712887,-0.26050841,0.85937798,-0.82714371,0.00000000,-0.00000000
-4.14507254,1.88660968,-2.04963294,0.00460482,-0.00980267,0.19482544,-0.26902932,0.57864767,-0.62631158,0.78002848,-0.83833243,0.32298719,-0.40520796,0.22145050,-0.25822019,0.86672830,-0.83451353,0.00000000,-0.00000000
-4.13906953,1.86755021,-2.03327022,0.00408610,-0.00863228,0.18526794,-0.26123681,0.57394184,-0.62030274,0.77240828,-0.83243437,0.31400244,-0.39358811,0.21616492,-0.25495909,0.87543423,-0.84102181,0.00000000,-0.00000000
-4.13306653,1.85360299,-2.01301078,0.00365141,-0.00759512,0.17656121,-0.25249669,0.57104193,-0.61346874,0.76723424,-0.82447260,0.30694210,-0.38147690,0.21145626,-0.25086772,0.88573694,-0.84690533,0.00000000,-0.00000000
-4.12706353,1.84576533,-1.98990791,0.00329116,-0.00668465,0.16891355,-0.24301722,0.57024460,-0.60614103,0.76500824,-0.81497547,0.30206460,-0.36917522,0.20749216,-0.24611093,0.89784104,-0.85243327,0.00000000,-0.00000000
-4.12106053,1.84489267,-1.96511490,0.00299621,-0.00589278,0.16250866,-0.23302539,0.57180290,-0.59867742,0.76615887,-0.80452209,0.29958696,-0.35700249,0.20441959,-0.24087128,0.91190689,-0.85790092,0.00000000,-0.00000000
-4.11505753,1.85167445,-1.93985659,0.00275807,-0.00521031,0.15750172,-0.22276150,0.57591870,-0.59145372,0.77102954,-0.79372690,0.29967847,-0.34528978,0.20236140,-0.23534400,0.92804347,-0.86362206,0.00000000,-0.00000000
-4.10905453,1.86661322,-1.91539828,0.00256903,-0.00462738,0.15401604,-0.21247346,0.58273590,-0.58485461,0.77986841,-0.78322319,0.30245528,-0.33437213,0.20141340,-0.22973159,0.94630200,-0.86992020,0.00000000,-0.00000000
-4.10305153,1.89000739,-1.89301257,0.00242216,-0.00413390,0.15214039,-0.20241079,0.59233470,-0.57926382,0.79282051,-0.77364569,0.30797588,-0.32458060,0.20164230,-0.22423815,0.96667049,-0.87711897,0.00000000,-0.00000000
-4.09704852,1.92193810,-1.87394514,0.00231135,-0.00371984,0.15192710,-0.19281875,0.60472701,-0.57505392,0.80992201,-0.76561307,0.31623778,-0.31623392,0.20308428,-0.21906386,0.98906944,-0.88553180,0.00000000,-0.00000000
-4.09104552,1.96226070,-1.85938034,0.00223130,-0.00337555,0.15339087,-0.18393248,0.61985324,-0.57257600,0.83109711,-0.75971061,0.32717538,-0.30963024,0.20574436,-0.21439948,1.01334896,-0.89545122,0.00000000,-0.00000000
-4.08504252,2.01060123,-1.85040749,0.00217746,-0.00309199,0.15650837,-0.17597159,0.63758061,-0.57214944,0.85615733,-0.75647356,0.34065919,-0.30503888,0.20959653,-0.21042123,1.03928747,-0.90713793,0.00000000,-0.00000000
-4.07903952,2.06635847,-1.84798870,0.00214592,-0.00286084,0.16121861,-0.16913498,0.65770314,-0.57405203,0.88480369,-0.75637159,0.35649660,-0.30269269,0.21458467,-0.20728610,1.06659237,-0.92081016,0.00000000,-0.00000000
-4.07303652,2.12871181,-1.85292897,0.00213341,-0.00267461,0.16742415,-0.16359631,0.67994353,-0.57851074,0.91663164,-0.75979478,0.37443420,-0.30278077,0.22062420,-0.20512773,1.09490270,-0.93663343,0.00000000,-0.00000000
-4.06703352,2.19663546,-1.86584946,0.00213713,-0.00252673,0.17499313,-0.15949996,0.70395711,-0.58569330,0.95113894,-0.76704130,0.39416176,-0.30544212,0.22760454,-0.20405293,1.12379416,-0.95471111,0.00000000,-0.00000000
-4.06103052,2.26891897,-1.88716463,0.00215471,-0.00241148,0.18376212,-0.15695769,0.72933775,-0.59570094,0.98773660,-0.77830730,0.41531789,-0.31076015,0.23539217,-0.20413897,1.15278655,-0.97507630,0.00000000,-0.00000000
-4.05502751,2.34419422,-1.91706388,0.00218412,-0.00232401,0.19353979,-0.15604598,0.75562609,-0.60856243,1.02576255,-0.79367922,0.43749742,-0.31875835,0.24383451,-0.20543163,1.18135355,-0.99768505,0.00000000,-0.00000000
-4.04902451,2.42096856,-1.95549857,0.00222362,-0.00226025,0.20411142,-0.15680412,0.78231964,-0.62422978,1.06449822,-0.81312860,0.46026033,-0.32939725,0.25276429,-0.20794407,1.20893499,-1.02241164,0.00000000,-0.00000000
-4.04302151,2.49766352,-2.00217480,0.00227164,-0.00221684,0.21524405,-0.15923312,0.80888496,-0.64257578,1.10318752,-0.83650990,0.48314210,-0.34257280,0.26200449,-0.21165662,1.23495114,-1.04904600,0.00000000,-0.00000000
-4.03701851,2.57265833,-2.05655269,0.00232681,-0.00219101,0.22669231,-0.16329540,0.83477143,-0.66339352,1.14105790,-0.86356127,0.50566532,-0.35811634,0.27137357,-0.21651741,1.25881894,-1.07729367,0.00000000,-0.00000000
-4.03101551,2.64433694,-2.11785259,0.00238787,-0.00218051,0.23820470,-0.16891538,0.85942629,-0.68639824,1.17734300,-0.89390845,0.52735210,-0.37579626,0.28069109,-0.22244387,1.27996950,-1.10677847,0.00000000,-0.00000000
-4.02501251,2.71113727,-2.18506840,0.00245367,-0.00218350,0.24953022,-0.17598094,0.88231057,-0.71123145,1.21130605,-0.92707202,0.54773713,-0.39532140,0.28978320,-0.22932507,1.29786643,-1.13704820,0.00000000,-0.00000000
-4.01900950,2.77160075,-2.25698821,0.00252316,-0.00219846,0.26042511,-0.18434574,0.90291530,-0.73746757,1.24226347,-0.96247778,0.56638070,-0.41634625,0.29848818,-0.23702497,1.31202425,-1.16758317,0.00000000,-0.00000000
-4.01300650,2.82442040,-2.33222218,0.00259535,-0.00222408,0.27065943,-0.19383247,0.92077734,-0.76462286,1.26960761,-0.99947034,0.58288134,-0.43847795,0.30666145,-0.24538629,1.32202610,-1.19780778,0.00000000,-0.00000000
-4.00700350,2.86848532,-2.40923712,0.00266935,-0.00225924,0.28002337,-0.20423691,0.93549429,-0.79216673,1.29282776,-1.03732966,0.59688763,-0.46128488,0.31418019,-0.25423516,1.32754005,-1.22710476,0.00000000,-0.00000000
-4.00100050,2.90291973,-2.48639721,0.00274433,-0.00230292,0.28833290,-0.21533280,0.94673773,-0.81953506,1.31152858,-1.07529023,0.60810857,-0.48430693,0.32094709,-0.26338628,1.32833319,-1.25483187,0.00000000,-0.00000000
-3.99499750,2.92711458,-2.56200987,0.00281954,-0.00235415,0.29543462,-0.22687744,0.95426428,-0.84614532,1.32544499,-1.11256246,0.61632212,-0.50706688,0.32689319,-0.27264853,1.32428268,-1.28034049,0.00000000,-0.00000000
-3.98899450,2.94075015,-2.63437533,0.00289431,-0.00241202,0.30120963,-0.23861783,0.95792387,-0.87141292,1.33445279,-1.14835568,0.62138152,-0.52908293,0.33197969,-0.28183079,1.31538338,-1.30299568,0.00000000,-0.00000000
-3.98299150,2.94380840,-2.70183854,0.00296806,-0.00247562,0.30557611,-0.25029728,0.95766485,-0.89476842,1.33857443,-1.18190216,0.62321910,-0.54988173,0.33619847,-0.29074787,1.30175137,-1.32219678,0.00000000,-0.00000000
-3.97698849,2.93657421,-2.76284142,0.00304026,-0.00254404,0.30849069,-0.26166220,0.95353561,-0.91567480,1.33797941,-1.21248121,0.62184734,-0.56901165,0.33957145,-0.29922633,1.28362312,-1.33739801,0.00000000,-0.00000000
-3.97098549,2.91962513,-2.81597361,0.00311046,-0.00261640,0.30994845,-0.27246894,0.94568268,-0.93364441,1.33297920,-1.23944268,0.61735719,-0.58605574,0.34214867,-0.30710989,1.26135030,-1.34812807,0.00000000,-0.00000000
-3.96498249,2.89381002,-2.86001972,0.00317825,-0.00269182,0.30998153,-0.28249042,0.93434525,-0.94825453,1.32401673,-1.26222887,0.60991366,-0.60064390,0.34400525,-0.31426435,1.23539021,-1.35400800,0.00000000,-0.00000000
-3.95897949,2.86021713,-2.89400100,0.00324328,-0.00276941,0.30865655,-0.29152224,0.91984644,-0.95916138,1.31165073,-1.28039389,0.59974883,-0.61246378,0.34523722,-0.32058172,1.20629227,-1.35476649,0.00000000,-0.00000000
-3.95297649,2.82013310,-2.91720970,0.00330524,-0.00284835,0.30607080,-0.29938817,0.90258160,-0.96611147,1.29653538,-1.29361987,0.58715275,-0.62127000,0.34595662,-0.32598342,1.17468102,-1.35025189,0.00000000,-0.00000000
-3.94697349,2.77499445,-2.92923452,0.00336384,-0.00292781,0.30234758,-0.30594467,0.88300424,-0.96895014,1.27939633,-1.30172901,0.57246242,-0.62689119,0.34628587,-0.33042241,1.14123626,-1.34044036,0.00000000,-0.00000000
-3.94097049,2.72633371,-2.92997584,0.00341881,-0.00300703,0.29763080,-0.31108436,0.86161015,-0.96762675,1.26100368,-1.30469103,0.55604956,-0.62923461,0.34635179,-0.33388417,1.10667136,-1.32543976,0.00000000,-0.00000000
-3.93496748,2.67572245,-2.91965003,0.00346991,-0.00308526,0.29207907,-0.31473817,0.83892050,-0.96219627,1.24214327,-1.30262564,0.53830755,-0.62828819,0.34627960,-0.33638640,1.07171039,-1.30548898,0.00000000,-0.00000000
-3.92896448,2.62471383,-2.89878242,0.00351692,-0.00316181,0.28585966,-0.31687634,0.81546455,-0.95281722,1.22358742,-1.29579960,0.51963821,-0.62411978,0.34618698,-0.33797756,1.03706516,-1.28095267,0.00000000,-0.00000000
-3.92296148,2.57478678,-2.86818922,0.00355963,-0.00323603,0.27914252,-0.31750787,0.79176273,-0.93974603,1.20606619,-1.28461863,0.50043886,-0.61687367,0.34617873,-0.33873416,1.00341309,-1.25231162,0.00000000,-0.00000000
-3.91695848,2.52729445,-2.82894889,0.00359787,-0.00330730,0.27209458,-0.31667885,0.76831081,-0.92332805,1.19024049,-1.26961429,0.48109031,-0.60676462,0.34634201,-0.33875708,0.97137682,-1.22014899,0.00000000,-0.00000000
-3.91095548,2.48341872,-2.78236432,0.00363150,-0.00337505,0.26487459,-0.31446947,0.74556562,-0.90398564,1.17667802,-1.25142620,0.46194610,-0.59406957,0.34674251,-0.33816700,0.94150622,-1.18513310,0.00000000,-0.00000000
-3.90495248,2.44413266,-2.72991721,0.00366044,-0.00343875,0.25762869,-0.31099005,0.72393301,-0.88220393,1.16583294,-1.23078048,0.44332341,-0.57911744,0.34742175,-0.33709906,0.91426356,-1.14799738,0.00000000,-0.00000000
-3.89894947,2.41017203,-2.67321667,0.00368463,-0.00349791,0.25048678,-0.30637612,0.70375819,-0.85851466,1.15803020,-1.20846500,0.42549587,-0.56227750,0.34839542,-0.33569717,0.89001232,-1.10951830,0.00000000,-0.00000000
-3.89294647,2.38201686,-2.61394402,0.00370412,-0.00355208,0.24355972,-0.30078296,0.68531882,-0.83347908,1.15345482,-1.18530249,0.40868847,-0.54394674,0.34965295,-0.33410803,0.86900986,-1.07049218,0.00000000,-0.00000000
-3.88694347,2.35988334,-2.55379611,0.00371897,-0.00360089,0.23693760,-0.29437973,0.66882083,-0.80767039,1.15214667,-1.16212256,0.39307453,-0.52453682,0.35115825,-0.33247526,0.85140416,-1.03171171,0.00000000,-0.00000000
-3.88094047,2.34372598,-2.49442928,0.00372933,-0.00364402,0.23068873,-0.28734341,0.65439699,-0.78165645,1.15400075,-1.13973364,0.37877480,-0.50446120,0.35285153,-0.33093377,0.83723447,-0.99394316,0.00000000,-0.00000000
-3.87493747,2.33324942,-2.43740622,0.00373539,-0.00368123,0.22485964,-0.27985296,0.64210811,-0.75598354,1.15877283,-1.11889587,0.36585844,-0.48412277,0.35465209,-0.32960468,0.82643581,-0.95790505,0.00000000,-0.00000000
-3.86893447,2.32792909,-2.38414740,0.00373738,-0.00371238,0.21947570,-0.27208369,0.63194642,-0.73116147,1.16609006,-1.10029590,0.35434573,-0.46390256,0.35646184,-0.32859088,0.81884673,-0.92424889,0.00000000,-0.00000000
-3.86293147,2.32703940,-2.33588897,0.00373554,-0.00373741,0.21454243,-0.26420223,0.62384103,-0.70765078,1.17546622,-1.08452456,0.34421221,-0.44414994,0.35816959,-0.32797344,0.81422003,-0.89354278,0.00000000,-0.00000000
-3.85692846,2.32968801,-2.29364810,0.00373011,-0.00375641,0.21004738,-0.25636212,0.61766492,-0.68585207,1.18632064,-1.07205802,0.33539400,-0.42517436,0.35965554,-0.32780904,0.81223574,-0.86625817,0.00000000,-0.00000000
-3.85092546,2.33485453,-2.25819698,0.00372131,-0.00376954,0.20596234,-0.24870020,0.61324315,-0.66609789,1.19800018,-1.06324312,0.32779396,-0.40723914,0.36079612,-0.32812830,0.81251578,-0.84276010,0.00000000,-0.00000000
-3.84492246,2.34143202,-2.23004579,0.00370930,-0.00377711,0.20224581,-0.24133383,0.61036182,-0.64864719,1.20980331,-1.05828718,0.32128829,-0.39055709,0.36146872,-0.32893516,0.81463953,-0.82330108,0.00000000,-0.00000000
-3.83891946,2.34826939,-2.20943486,0.00369416,-0.00377951,0.19884569,-0.23435889,0.60877741,-0.63368225,1.22100526,-1.05725267,0.31573348,-0.37528822,0.36155624,-0.33020731,0.81815983,-0.80801861,0.00000000,-0.00000000
-3.83291646,2.35421324,-2.19633591,0.00367586,-0.00377724,0.19570200,-0.22784874,0.60822612,-0.62130808,1.23088340,-1.06005664,0.31097307,-0.36153922,0.36095125,-0.33189741,0.82261853,-0.79693613,0.00000000,-0.00000000
-3.82691346,2.35814754,-2.19046168,0.00365428,-0.00377085,0.19274952,-0.22185384,0.60843291,-0.61155398,1.23874182,-1.06647496,0.30684420,-0.34936479,0.35955957,-0.33393522,0.82756125,-0.78996726,0.00000000,-0.00000000
-3.82091046,2.35902974,-2.19128343,0.00362918,-0.00376094,0.18992045,-0.21640218,0.60911999,-0.60437707,1.24393430,-1.07615103,0.30318364,-0.33877038,0.35730333,-0.33623041,0.83255070,-0.78692283,0.00000000,-0.00000000
-3.81490745,2.35592229,-2.19805514,0.00360021,-0.00374810,0.18714676,-0.21150025,0.61001447,-0.59966749,1.24588478,-1.08860853,0.29983316,-0.32971634,0.35412318,-0.33867592,0.83717817,-0.78752049,0.00000000,-0.00000000
-3.80890445,2.34801860,-2.20984342,0.00356691,-0.00373289,0.18436247,-0.20713463,0.61085508,-0.59725491,1.24410483,-1.10326790,0.29664417,-0.32212297,0.34997980,-0.34115171,0.84107300,-0.79139620,0.00000000,-0.00000000
-3.80290145,2.33466300,-2.22556177,0.00352876,-0.00371581,0.18150562,-0.20327392,0.61139787,-0.59691614,1.23820742,-1.11946562,0.29348149,-0.31587641,0.34485465,-0.34352881,0.84390975,-0.79811735,0.00000000,-0.00000000
