energy_ev,total_up,In_p_up,In_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.62181091,2.11370932,0.08472888,0.00175408,1.55718792,0.94647951,0.00337810,1.34674377
-5.61580790,2.08848876,0.08620151,0.00164593,1.59062999,0.91812873,0.00320834,1.33816969
-5.60980490,2.06893579,0.08750528,0.00154612,1.62447208,0.89447874,0.00306089,1.33358765
-5.60380190,2.05423302,0.08859489,0.00145476,1.65778324,0.87524476,0.00293515,1.33241534
-5.59779890,2.04340366,0.08942799,0.00137175,1.68960418,0.86002407,0.00283003,1.33395861
-5.59179590,2.03536511,0.08996714,0.00129680,1.71898651,0.84832101,0.00274400,1.33744629
-5.58579290,2.02898506,0.09018159,0.00122955,1.74503233,0.83957407,0.00267520,1.34206713
-5.57978989,2.02313733,0.09004880,0.00116952,1.76693253,0.83318372,0.00262153,1.34700727
-5.57378689,2.01675514,0.08955559,0.00111625,1.78400183,0.82854007,0.00258080,1.35148652
-5.56778389,2.00887942,0.08869898,0.00106926,1.79570906,0.82504907,0.00255077,1.35479205
-5.56178089,1.99870035,0.08748649,0.00102812,1.80170121,0.82215645,0.00252930,1.35630807
-5.55577789,1.98559051,0.08593606,0.00099249,1.80182017,0.81936862,0.00251436,1.35554046
-5.54977489,1.96912851,0.08407554,0.00096208,1.79611141,0.81626970,0.00250418,1.35213531
-5.54377189,1.94911250,0.08194169,0.00093673,1.78482410,0.81253452,0.00249722,1.34589105
-5.53776888,1.92556337,0.07957886,0.00091634,1.76840283,0.80793705,0.00249222,1.33676359
-5.53176588,1.89871786,0.07703742,0.00090091,1.74747123,0.80235429,0.00248824,1.32486466
-5.52576288,1.86901240,0.07437183,0.00089050,1.72280813,0.79576570,0.00248461,1.31045362
-5.51975988,1.83705855,0.07163872,0.00088523,1.69531762,0.78824847,0.00248095,1.29392319
-5.51375688,1.80361170,0.06889480,0.00088523,1.66599397,0.77996886,0.00247712,1.27578004
-5.50775388,1.76953437,0.06619489,0.00089062,1.63588325,0.77117036,0.00247316,1.25662109
-5.50175088,1.73575608,0.06358999,0.00090150,1.60604313,0.76215911,0.00246927,1.23710675
-5.49574787,1.70323147,0.06112567,0.00091789,1.57750262,0.75328742,0.00246574,1.21793214
-5.48974487,1.67289870,0.05884057,0.00093973,1.55122338,0.74493596,0.00246287,1.19979773
-5.48374187,1.64563968,0.05676538,0.00096685,1.52806426,0.73749554,0.00246096,1.18338041
-5.47773887,1.62224387,0.05492208,0.00099898,1.50875036,0.73134916,0.00246022,1.16930637
-5.47173587,1.60337696,0.05332357,0.00103567,1.49384782,0.72685488,0.00246075,1.15812656
-5.46573287,1.58955553,0.05197371,0.00107638,1.48374529,0.72433041,0.00246251,1.15029581
-5.45972986,1.58112862,0.05086774,0.00112040,1.47864254,0.72403967,0.00246527,1.14615626
-5.45372686,1.57826652,0.04999301,0.00116695,1.47854662,0.72618193,0.00246864,1.14592550
-5.44772386,1.58095711,0.04933006,0.00121511,1.48327541,0.73088384,0.00247207,1.14968988
-5.44172086,1.58900956,0.04885393,0.00126390,1.49246823,0.73819437,0.00247483,1.15740286
-5.43571786,1.60206482,0.04853569,0.00131233,1.50560287,0.74808300,0.00247608,1.16888841
-5.42971486,1.61961243,0.04834404,0.00135935,1.52201812,0.76044089,0.00247489,1.18384908
-5.42371186,1.64101247,0.04824701,0.00140399,1.54094072,0.77508492,0.00247030,1.20187820
-5.41770885,1.66552166,0.04821362,0.00144533,1.56151552,0.79176447,0.00246136,1.22247567
-5.41170585,1.69232241,0.04821546,0.00148254,1.58283748,0.81017035,0.00244717,1.24506651
-5.40570285,1.72055347,0.04822803,0.00151494,1.60398427,0.82994573,0.00242697,1.26902145
-5.39969985,1.74934088,0.04823194,0.00154202,1.62404813,0.85069836,0.00240015,1.29367863
-5.39369685,1.77782808,0.04821377,0.00156344,1.64216580,0.87201374,0.00236630,1.31836563
-5.38769385,1.80520388,0.04816667,0.00157905,1.65754546,0.89346860,0.00232525,1.34242099
-5.38169085,1.83072744,0.04809054,0.00158894,1.66948988,0.91464430,0.00227709,1.36521446
-5.37568784,1.85374935,0.04799192,0.00159335,1.67741505,0.93513955,0.00222215,1.38616533
-5.36968484,1.87372812,0.04788357,0.00159273,1.68086381,0.95458200,0.00216105,1.40475816
-5.36368184,1.89024184,0.04778366,0.00158771,1.67951440,0.97263834,0.00209463,1.42055570
-5.35767884,1.90299468,0.04771474,0.00157904,1.67318377,0.98902265,0.00202395,1.43320837
-5.35167584,1.91181825,0.04770250,0.00156759,1.66182602,1.00350253,0.00195025,1.44246034
-5.34567284,1.91666824,0.04777433,0.00155427,1.64552620,1.01590314,0.00187491,1.44815211
-5.33966983,1.91761661,0.04795785,0.00154007,1.62449021,1.02610887,0.00179939,1.45021965
-5.33366683,1.91484004,0.04827941,0.00152592,1.59903134,1.03406287,0.00172522,1.44869032
-5.32766383,1.90860545,0.04876264,0.00151273,1.56955424,1.03976447,0.00165389,1.44367610
-5.32166083,1.89925330,0.04942719,0.00150132,1.53653722,1.04326477,0.00158684,1.43536430
-5.31565783,1.88717982,0.05028763,0.00149240,1.50051366,1.04466081,0.00152544,1.42400653
-5.30965483,1.87281892,0.05135265,0.00148653,1.46205330,1.04408863,0.00147089,1.40990651
-5.30365183,1.85662479,0.05262450,0.00148413,1.42174430,1.04171566,0.00142428,1.39340717
-5.29764882,1.83905595,0.05409885,0.00148546,1.38017662,1.03773290,0.00138650,1.37487788
-5.29164582,1.82056148,0.05576486,0.00149060,1.33792729,1.03234734,0.00135827,1.35470225
-5.28564282,1.80156987,0.05760566,0.00149952,1.29554811,1.02577495,0.00134012,1.33326706
-5.27963982,1.78248091,0.05959907,0.00151202,1.25355590,1.01823453,0.00133242,1.31095264
-5.27363682,1.76366051,0.06171854,0.00152782,1.21242547,1.00994274,0.00133535,1.28812512
-5.26763382,1.74543852,0.06393433,0.00154654,1.17258528,1.00111023,0.00134897,1.26513046
-5.26163082,1.72810903,0.06621468,0.00156779,1.13441552,0.99193903,0.00137320,1.24229045
-5.25562781,1.71193262,0.06852717,0.00159113,1.09824835,0.98262091,0.00140785,1.21990029
-5.24962481,1.69713997,0.07083984,0.00161617,1.06436972,0.97333666,0.00145261,1.19822772
-5.24362181,1.68393586,0.07312234,0.00164255,1.03302241,0.96425577,0.00150712,1.17751299
-5.23761881,1.67250290,0.07534682,0.00167001,1.00440956,0.95553642,0.00157092,1.15796958
-5.23161581,1.66300417,0.07748862,0.00169837,0.97869818,0.94732520,0.00164349,1.13978486
-5.22561281,1.65558413,0.07952662,0.00172756,0.95602221,0.93975642,0.00172422,1.12312056
-5.21960980,1.65036726,0.08144338,0.00175763,0.93648453,0.93295066,0.00181244,1.10811245
-5.21360680,1.64745439,0.08322498,0.00178872,0.92015773,0.92701235,0.00190735,1.09486916
-5.20760380,1.64691643,0.08486063,0.00182106,0.90708346,0.92202661,0.00200809,1.08346989
-5.20160080,1.64878610,0.08634197,0.00185494,0.89727026,0.91805502,0.00211364,1.07396116
-5.19559780,1.65304797,0.08766239,0.00189070,0.89069014,0.91513094,0.00222286,1.06635271
-5.18959480,1.65962775,0.08881616,0.00192865,0.88727415,0.91325449,0.00233448,1.06061293
-5.18359180,1.66838159,0.08979757,0.00196908,0.88690740,0.91238762,0.00244707,1.05666424
-5.17758879,1.67908662,0.09060024,0.00201218,0.88942405,0.91244985,0.00255907,1.05437897
-5.17158579,1.69143355,0.09121644,0.00205803,0.89460290,0.91331509,0.00266876,1.05357627
-5.16558279,1.70502256,0.09163673,0.00210657,0.90216411,0.91480998,0.00277435,1.05402060
-5.15957979,1.71936299,0.09184982,0.00215754,0.91176778,0.91671428,0.00287395,1.05542226
-5.15357679,1.73387773,0.09184262,0.00221049,0.92301460,0.91876336,0.00296564,1.05744029
-5.14757379,1.74791235,0.09160071,0.00226476,0.93544924,0.92065315,0.00304749,1.05968799
-5.14157079,1.76074909,0.09110890,0.00231950,0.94856642,0.92204738,0.00311766,1.06174101
-5.13556778,1.77162537,0.09035211,0.00237366,0.96181983,0.92258700,0.00317442,1.06314791
-5.12956478,1.77975604,0.08931635,0.00242601,0.97463371,0.92190146,0.00321621,1.06344284
-5.12356178,1.78435855,0.08798976,0.00247522,0.98641671,0.91962122,0.00324173,1.06215981
-5.11755878,1.78467986,0.08636376,0.00251985,0.99657755,0.91539115,0.00324993,1.05884797
-5.11155578,1.78002368,0.08443397,0.00255843,1.00454182,0.90888393,0.00324012,1.05308712
-5.10555278,1.76977686,0.08220112,0.00258951,1.00976927,0.89981301,0.00321196,1.04450280
-5.09954977,1.75343341,0.07967169,0.00261170,1.01177069,0.88794421,0.00316551,1.03278006
-5.09354677,1.73061511,0.07685831,0.00262375,1.01012364,0.87310560,0.00310120,1.01767540
-5.08754377,1.70108754,0.07377984,0.00262458,1.00448640,0.85519509,0.00301987,0.99902616
-5.08154077,1.66477088,0.07046123,0.00261335,0.99460928,0.83418534,0.00292271,0.97675703
-5.07553777,1.62174489,0.06693301,0.00258945,0.98034297,0.81012578,0.00281126,0.95088328
-5.06953477,1.57224802,0.06323056,0.00255257,0.96164348,0.78314181,0.00268738,0.92151078
-5.06353177,1.51667064,0.05939316,0.00250272,0.93857346,0.75343115,0.00255314,0.88883264
-5.05752876,1.45554309,0.05546283,0.00244017,0.91129994,0.72125759,0.00241085,0.85312299
-5.05152576,1.38951891,0.05148313,0.00236554,0.88008861,0.68694272,0.00226294,0.81472808
-5.04552276,1.31935453,0.04749788,0.00227968,0.84529506,0.65085580,0.00211193,0.77405529
-5.03951976,1.24588615,0.04354992,0.00218370,0.80735332,0.61340256,0.00196040,0.73156059
-5.03351676,1.17000519,0.03967995,0.00207893,0.76676242,0.57501344,0.00181093,0.68773515
-5.02751376,1.09263329,0.03592553,0.00196686,0.72407153,0.53613165,0.00166604,0.64309170
-5.02151076,1.01469804,0.03232022,0.00184909,0.67986442,0.49720191,0.00152823,0.59815117
-5.01550775,0.93711039,0.02889299,0.00172729,0.63474386,0.45866001,0.00139993,0.55343036
-5.00950475,0.86074464,0.02566776,0.00160314,0.58931675,0.42092373,0.00128349,0.50943084
-5.00350175,0.78642150,0.02266327,0.00147830,0.54418038,0.38438547,0.00118123,0.46662969
-4.99749875,0.71489487,0.01989309,0.00135435,0.49991037,0.34940655,0.00109544,0.42547215
-4.99149575,0.64684238,0.01736580,0.00123275,0.45705070,0.31631350,0.00102842,0.38636641
-4.98549275,0.58285983,0.01508545,0.00111483,0.41610591,0.28539610,0.00098252,0.34968041
-4.97948974,0.52345921,0.01305199,0.00100176,0.37753569,0.25690715,0.00096018,0.31574074
-4.97348674,0.46907015,0.01126195,0.00089450,0.34175171,0.23106375,0.00096398,0.28483315
-4.96748374,0.42004400,0.00970903,0.00079384,0.30911650,0.20804974,0.00099667,0.25720466
-4.96148074,0.37666025,0.00838481,0.00070040,0.27994423,0.18801901,0.00106122,0.23306671
-4.95547774,0.33913434,0.00727942,0.00061460,0.25450284,0.17109935,0.00116084,0.21259898
-4.94947474,0.30762637,0.00638213,0.00053667,0.23301717,0.15739642,0.00129903,0.19595347
-4.94347174,0.28224979,0.00568196,0.00046674,0.21567268,0.14699742,0.00147953,0.18325850
-4.93746873,0.26307965,0.00516809,0.00040476,0.20261919,0.13997429,0.00170637,0.17462205
-4.93146573,0.25015960,0.00483034,0.00035058,0.19397428,0.13638596,0.00198381,0.17013422
-4.92546273,0.24350737,0.00465938,0.00030399,0.18982589,0.13627957,0.00231632,0.16986854
-4.91945973,0.24311815,0.00464699,0.00026468,0.19023391,0.13969039,0.00270853,0.17388178
-4.91345673,0.24896590,0.00478614,0.00023230,0.19523048,0.14664039,0.00316512,0.18221236
-4.90745373,0.26100238,0.00507100,0.00020649,0.20481889,0.15713559,0.00369080,0.19487716
-4.90145073,0.27915395,0.00549693,0.00018687,0.21897113,0.17116209,0.00429014,0.21186701
-4.89544772,0.30331657,0.00606030,0.00017308,0.23762420,0.18868114,0.00496750,0.23314087
-4.88944472,0.33334917,0.00675835,0.00016477,0.26067547,0.20962347,0.00572689,0.25861926
-4.88344172,0.36906602,0.00758896,0.00016160,0.28797737,0.23388324,0.00657183,0.28817716
-4.87743872,0.41022863,0.00855035,0.00016330,0.31933191,0.26131197,0.00750523,0.32163690
-4.87143572,0.45653780,0.00964086,0.00016960,0.35448542,0.29171305,0.00852920,0.35876157
-4.86543272,0.50762656,0.01085856,0.00018031,0.39312418,0.32483702,0.00964496,0.39924957
-4.85942971,0.56305458,0.01220103,0.00019523,0.43487127,0.36037836,0.01085262,0.44273059
-4.85342671,0.62230465,0.01366497,0.00021423,0.47928521,0.39797397,0.01215107,0.48876380
-4.84742371,0.68478187,0.01524595,0.00023719,0.52586083,0.43720380,0.01353782,0.53683847
-4.84142071,0.74981565,0.01693809,0.00026403,0.57403251,0.47759381,0.01500885,0.58637727
-4.83541771,0.81666510,0.01873379,0.00029469,0.62318017,0.51862138,0.01655848,0.63674262
-4.82941471,0.88452756,0.02062354,0.00032908,0.67263778,0.55972321,0.01817925,0.68724591
-4.82341171,0.95255034,0.02259565,0.00036717,0.72170460,0.60030553,0.01986185,0.73715953
-4.81740870,1.01984527,0.02463619,0.00040887,0.76965846,0.63975637,0.02159500,0.78573138
-4.81140570,1.08550568,0.02672885,0.00045411,0.81577109,0.67745946,0.02336548,0.83220146
-4.80540270,1.14862503,0.02885495,0.00050278,0.85932458,0.71280925,0.02515812,0.87581981
-4.79939970,1.20831670,0.03099348,0.00055471,0.89962859,0.74522642,0.02695586,0.91586535
-4.79339670,1.26373395,0.03312130,0.00060972,0.93603751,0.77417335,0.02873990,0.95166453
-4.78739370,1.31408937,0.03521335,0.00066757,0.96796681,0.79916872,0.03048989,0.98260942
-4.78139070,1.35867294,0.03724299,0.00072793,0.99490802,0.81980069,0.03218422,1.00817402
-4.77538769,1.39686810,0.03918247,0.00079043,1.01644158,0.83573813,0.03380033,1.02792856
-4.76938469,1.42816509,0.04100345,0.00085462,1.03224704,0.84673922,0.03531517,1.04155074
-4.76338169,1.45217117,0.04267759,0.00091997,1.04211036,0.85265734,0.03670566,1.04883383
-4.75737869,1.46861745,0.04417724,0.00098588,1.04592781,0.85344377,0.03794921,1.04969102
-4.75137569,1.47736209,0.04547617,0.00105169,1.04370653,0.84914727,0.03902438,1.04415608
-4.74537269,1.47839001,0.04655032,0.00111666,1.03556184,0.83991062,0.03991136,1.03238029
-4.73936968,1.47180927,0.04737849,0.00118000,1.02171139,0.82596426,0.04059269,1.01462583
-4.73336668,1.45784445,0.04794306,0.00124090,1.00246659,0.80761756,0.04105375,0.99125602
-4.72736368,1.43682748,0.04823061,0.00129852,0.97822172,0.78524795,0.04128329,0.96272289
-4.72136068,1.40918645,0.04823244,0.00135202,0.94944137,0.75928870,0.04127392,0.92955265
-4.71535768,1.37543289,0.04794494,0.00140059,0.91664661,0.73021561,0.04102239,0.89232973
-4.70935468,1.33614820,0.04736986,0.00144346,0.88040057,0.69853354,0.04052985,0.85167999
-4.70335168,1.29196958,0.04651435,0.00147995,0.84129402,0.66476299,0.03980188,0.80825382
-4.69734867,1.24357611,0.04539087,0.00150948,0.79993141,0.62942740,0.03884849,0.76270970
-4.69134567,1.19167523,0.04401691,0.00153159,0.75691773,0.59304161,0.03768386,0.71569877
-4.68534267,1.13698997,0.04241455,0.00154598,0.71284675,0.55610161,0.03632600,0.66785090
-4.67933967,1.08024727,0.04060986,0.00155250,0.66829065,0.51907600,0.03479626,0.61976251
-4.67333667,1.02216734,0.03863218,0.00155118,0.62379139,0.48239921,0.03311876,0.57198658
-4.66733367,0.96345423,0.03651335,0.00154227,0.57985375,0.44646644,0.03131970,0.52502481
-4.66133067,0.90478771,0.03428681,0.00152616,0.53694014,0.41163038,0.02942663,0.47932201
-4.65532766,0.84681628,0.03198677,0.00150346,0.49546702,0.37819954,0.02746773,0.43526287
-4.64932466,0.79015128,0.02964731,0.00147495,0.45580287,0.34643795,0.02547101,0.39317065
-4.64332166,0.73536219,0.02730164,0.00144154,0.41826743,0.31656622,0.02346364,0.35330802
-4.63731866,0.68297286,0.02498139,0.00140429,0.38313225,0.28876348,0.02147130,0.31587947
-4.63131566,0.63345877,0.02271602,0.00136437,0.35062208,0.26317030,0.01951766,0.28103534
-4.62531266,0.58724525,0.02053241,0.00132300,0.32091717,0.23989207,0.01762385,0.24887699
-4.61930965,0.54470664,0.01845456,0.00128144,0.29415625,0.21900296,0.01580824,0.21946304
-4.61330665,0.50616645,0.01650350,0.00124098,0.27043993,0.20055007,0.01408614,0.19281625
-4.60730365,0.47189849,0.01469729,0.00120283,0.24983461,0.18455783,0.01246977,0.16893098
-4.60130065,0.44212907,0.01305124,0.00116817,0.23237666,0.17103248,0.01096825,0.14778081
-4.59529765,0.41704022,0.01157819,0.00113805,0.21807687,0.15996656,0.00958778,0.12932630
-4.58929465,0.39677388,0.01028893,0.00111344,0.20692506,0.15134335,0.00833179,0.11352252
-4.58329165,0.38143716,0.00919269,0.00109512,0.19889489,0.14514130,0.00720131,0.10032629
-4.57728864,0.37110842,0.00829768,0.00108376,0.19394862,0.14133830,0.00619525,0.08970292
-4.57128564,0.36584397,0.00761163,0.00107984,0.19204199,0.13991578,0.00531076,0.08163220
-4.56528264,0.36568538,0.00714231,0.00108369,0.19312893,0.14086253,0.00454369,0.07611363
-4.55927964,0.37066683,0.00689804,0.00109548,0.19716605,0.14417818,0.00388889,0.07317062
-4.55327664,0.38082224,0.00688802,0.00111525,0.20411680,0.14987624,0.00334060,0.07285349
-4.54727364,0.39619183,0.00712265,0.00114289,0.21395505,0.15798642,0.00289280,0.07524128
-4.54127064,0.41682749,0.00761366,0.00117819,0.22666796,0.16855623,0.00253944,0.08044200
-4.53526763,0.44279661,0.00837410,0.00122088,0.24225789,0.18165150,0.00227476,0.08859136
-4.52926463,0.47418378,0.00941813,0.00127058,0.26074312,0.19735585,0.00209339,0.09984993
-4.52326163,0.51109013,0.01076070,0.00132689,0.28215729,0.21576875,0.00199059,0.11439846
-4.51725863,0.55362971,0.01241695,0.00138939,0.30654716,0.23700212,0.00196225,0.13243161
-4.51125563,0.60192298,0.01440158,0.00145765,0.33396889,0.26117545,0.00200498,0.15415001
-4.50525263,0.65608719,0.01672797,0.00153121,0.36448250,0.28840938,0.00211610,0.17975079
-4.49924962,0.71622380,0.01940719,0.00160965,0.39814470,0.31881776,0.00229362,0.20941684
-4.49324662,0.78240336,0.02244698,0.00169255,0.43500029,0.35249849,0.00253617,0.24330512
-4.48724362,0.85464838,0.02585067,0.00177948,0.47507223,0.38952341,0.00284289,0.28153436
-4.48124062,0.93291494,0.02961611,0.00186999,0.51835091,0.42992747,0.00321338,0.32417266
-4.47523762,1.01707407,0.03373469,0.00196364,0.56478299,0.47369794,0.00364758,0.37122558
-4.46923462,1.10689397,0.03819049,0.00205992,0.61426053,0.52076399,0.00414566,0.42262522
-4.46323162,1.20202429,0.04295967,0.00215828,0.66661086,0.57098732,0.00470793,0.47822103
-4.45722861,1.30198375,0.04801010,0.00225809,0.72158812,0.62415460,0.00533475,0.53777294
-4.45122561,1.40615227,0.05330128,0.00235864,0.77886688,0.67997221,0.00602648,0.60094724
-4.44522261,1.51376858,0.05878470,0.00245914,0.83803869,0.73806378,0.00678340,0.66731592
-4.43921961,1.62393425,0.06440452,0.00255867,0.89861198,0.79797124,0.00760570,0.73635964
-4.43321661,1.73562450,0.07009861,0.00265625,0.96001565,0.85915939,0.00849346,0.80747463
-4.42721361,1.84770602,0.07580009,0.00275082,1.02160671,0.92102427,0.00944660,0.87998340
-4.42121061,1.95896147,0.08143910,0.00284125,1.08268176,0.98290522,0.01046495,0.95314920
-4.41520760,2.06811992,0.08694488,0.00292639,1.14249225,1.04410029,0.01154820,1.02619366
-4.40920460,2.17389216,0.09224805,0.00300507,1.20026289,1.10388448,0.01269592,1.09831705
-4.40320160,2.27500917,0.09728306,0.00307618,1.25521272,1.16153013,0.01390753,1.16872026
-4.39719860,2.37026221,0.10199049,0.00313868,1.30657767,1.21632843,0.01518227,1.23662759
-4.39119560,2.45854217,0.10631935,0.00319164,1.35363396,1.26761119,0.01651916,1.30130922
-4.38519260,2.53887638,0.11022909,0.00323429,1.39572082,1.31477165,0.01791684,1.36210220
-4.37918959,2.61046060,0.11369121,0.00326605,1.43226182,1.35728332,0.01937351,1.41842901
-4.37318659,2.67268441,0.11669045,0.00328655,1.46278337,1.39471584,0.02088673,1.46981255
-4.36718359,2.72514858,0.11922546,0.00329563,1.48692974,1.42674698,0.02245320,1.51588682
-4.36118059,2.76767309,0.12130882,0.00329338,1.50447360,1.45317005,0.02406859,1.55640275
-4.35517759,2.80029551,0.12296649,0.00328012,1.51532169,1.47389652,0.02572726,1.59122878
-4.34917459,2.82325952,0.12423669,0.00325637,1.51951533,1.48895345,0.02742206,1.62034623
-4.34317159,2.83699436,0.12516821,0.00322286,1.51722584,1.49847610,0.02914407,1.64383982
-4.33716858,2.84208631,0.12581825,0.00318045,1.50874512,1.50269610,0.03088249,1.66188392
-4.33116558,2.83924382,0.12624999,0.00313014,1.49447206,1.50192594,0.03262443,1.67472531
-4.32516258,2.82925843,0.12652986,0.00307299,1.47489567,1.49654066,0.03435493,1.68266373
-4.31915958,2.81296383,0.12672484,0.00301008,1.45057581,1.48695795,0.03605698,1.68603132
-4.31315658,2.79119533,0.12689985,0.00294248,1.42212276,1.47361770,0.03771165,1.68517221
-4.30715358,2.76475227,0.12711533,0.00287120,1.39017669,1.45696228,0.03929837,1.68042368
