energy_ev,total_up,Ga_p_up,Ga_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.53176588,0.38650562,0.03293498,0.00000000,0.04824365,0.05032765,0.21899706,0.02567178
-5.52576288,0.36496954,0.02881529,0.00000000,0.04314595,0.04526393,0.22307944,0.02478111
-5.51975988,0.34562385,0.02506429,0.00000000,0.03868732,0.04090091,0.22604090,0.02427220
-5.51375688,0.32847193,0.02168077,0.00000000,0.03487567,0.03724864,0.22783009,0.02416645
-5.50775388,0.31351293,0.01865795,0.00000000,0.03171278,0.03431153,0.22843108,0.02448385
-5.50175088,0.30074764,0.01598430,0.00000000,0.02919501,0.03208892,0.22786626,0.02524286
-5.49574787,0.29018388,0.01364448,0.00000000,0.02731405,0.03057573,0.22619813,0.02646026
-5.48974487,0.28184082,0.01162018,0.00000000,0.02605774,0.02976312,0.22352965,0.02815098
-5.48374187,0.27575221,0.00989105,0.00000000,0.02541078,0.02963907,0.22000343,0.03032779
-5.47773887,0.27196804,0.00843550,0.00000000,0.02535539,0.03018885,0.21579943,0.03300096
-5.47173587,0.27055475,0.00723146,0.00000000,0.02587183,0.03139545,0.21113148,0.03617789
-5.46573287,0.27159383,0.00625703,0.00000000,0.02693877,0.03323975,0.20624266,0.03986261
-5.45972986,0.27517893,0.00549098,0.00000000,0.02853358,0.03570065,0.20139957,0.04405531
-5.45372686,0.28141161,0.00491315,0.00000000,0.03063240,0.03875500,0.19688581,0.04875183
-5.44772386,0.29039587,0.00450476,0.00000000,0.03321012,0.04237744,0.19299474,0.05394320
-5.44172086,0.30223174,0.00424858,0.00000000,0.03624025,0.04654012,0.19002184,0.05961519
-5.43571786,0.31700829,0.00412896,0.00000000,0.03969468,0.05121237,0.18825668,0.06574795
-5.42971486,0.33479609,0.00413184,0.00000000,0.04354347,0.05636032,0.18797491,0.07231574
-5.42371186,0.35563981,0.00424463,0.00000000,0.04775451,0.06194654,0.18943034,0.07928676
-5.41770885,0.37955090,0.00445608,0.00000000,0.05229325,0.06792967,0.19284726,0.08662311
-5.41170585,0.40650097,0.00475606,0.00000000,0.05712250,0.07426422,0.19841338,0.09428096
-5.40570285,0.43641595,0.00513537,0.00000000,0.06220229,0.08090033,0.20627330,0.10221077
-5.39969985,0.46917152,0.00558546,0.00000000,0.06748983,0.08778385,0.21652295,0.11035777
-5.39369685,0.50458999,0.00609829,0.00000000,0.07293966,0.09485644,0.22920500,0.11866255
-5.38769385,0.54243887,0.00666604,0.00000000,0.07850387,0.10205595,0.24430546,0.12706192
-5.38169085,0.58243143,0.00728104,0.00000000,0.08413265,0.10931701,0.26175169,0.13548981
-5.37568784,0.62422942,0.00793555,0.00000000,0.08977486,0.11657181,0.28141189,0.14387851
-5.36968484,0.66744799,0.00862179,0.00000000,0.09537895,0.12375114,0.30309626,0.15215996
-5.36368184,0.71166289,0.00933182,0.00000000,0.10089398,0.13078571,0.32655984,0.16026725
-5.35767884,0.75641991,0.01005764,0.00000000,0.10627079,0.13760756,0.35150718,0.16813627
-5.35167584,0.80124636,0.01079126,0.00000000,0.11146341,0.14415177,0.37759877,0.17570749
-5.34567284,0.84566430,0.01152481,0.00000000,0.11643045,0.15035824,0.40445905,0.18292771
-5.33966983,0.88920506,0.01225076,0.00000000,0.12113658,0.15617356,0.43168605,0.18975196
-5.33366683,0.93142466,0.01296211,0.00000000,0.12555400,0.16155287,0.45886219,0.19614521
-5.32766383,0.97191931,0.01365261,0.00000000,0.12966377,0.16646167,0.48556607,0.20208404
-5.32166083,1.01034037,0.01431703,0.00000000,0.13345694,0.17087741,0.51138466,0.20755806
-5.31565783,1.04640797,0.01495138,0.00000000,0.13693550,0.17479087,0.53592572,0.21257089
-5.30965483,1.07992250,0.01555314,0.00000000,0.14011287,0.17820704,0.55882954,0.21714089
-5.30365183,1.11077323,0.01612144,0.00000000,0.14301407,0.18114573,0.57977988,0.22130119
-5.29764882,1.13894338,0.01665723,0.00000000,0.14567540,0.18364147,0.59851324,0.22509923
-5.29164582,1.16451111,0.01716338,0.00000000,0.14814356,0.18574289,0.61482628,0.22859554
-5.28564282,1.18764612,0.01764472,0.00000000,0.15047442,0.18751152,0.62858078,0.23186194
-5.27963982,1.20860184,0.01810811,0.00000000,0.15273114,0.18901994,0.63970602,0.23497886
-5.27363682,1.22770323,0.01856234,0.00000000,0.15498199,0.19034932,0.64819822,0.23803224
-5.26763382,1.24533068,0.01901812,0.00000000,0.15729781,0.19158658,0.65411732,0.24110970
-5.26163082,1.26190085,0.01948794,0.00000000,0.15974922,0.19282108,0.65758090,0.24429634
-5.25562781,1.27784515,0.01998603,0.00000000,0.16240385,0.19414118,0.65875579,0.24767040
-5.24962481,1.29358726,0.02052823,0.00000000,0.16532353,0.19563067,0.65784769,0.25129871
-5.24362181,1.30952087,0.02113196,0.00000000,0.16856186,0.19736546,0.65508937,0.25523252
-5.23761881,1.32598889,0.02181614,0.00000000,0.17216211,0.19941058,0.65072804,0.25950368
-5.23161581,1.34326573,0.02260125,0.00000000,0.17615577,0.20181773,0.64501268,0.26412151
-5.22561281,1.36154356,0.02350939,0.00000000,0.18056172,0.20462361,0.63818189,0.26907070
-5.21960980,1.38092384,0.02456436,0.00000000,0.18538626,0.20784912,0.63045300,0.27431011
-5.21360680,1.40141462,0.02579183,0.00000000,0.19062391,0.21149953,0.62201299,0.27977300
-5.20760380,1.42293415,0.02721952,0.00000000,0.19625905,0.21556573,0.61301165,0.28536843
-5.20160080,1.44532073,0.02887734,0.00000000,0.20226836,0.22002643,0.60355742,0.29098405
-5.19559780,1.46834840,0.03079750,0.00000000,0.20862381,0.22485130,0.59371584,0.29649005
-5.18959480,1.49174758,0.03301461,0.00000000,0.21529619,0.23000494,0.58351087,0.30174423
-5.18359180,1.51522960,0.03556555,0.00000000,0.22225883,0.23545131,0.57292872,0.30659793
-5.17758879,1.53851349,0.03848927,0.00000000,0.22949135,0.24115849,0.56192389,0.31090258
-5.17158579,1.56135338,0.04182637,0.00000000,0.23698312,0.24710346,0.55042707,0.31451646
-5.16558279,1.58356465,0.04561841,0.00000000,0.24473620,0.25327647,0.53835422,0.31731147
-5.15957979,1.60504707,0.04990703,0.00000000,0.25276748,0.25968476,0.52561632,0.31917944
-5.15357679,1.62580310,0.05473274,0.00000000,0.26110980,0.26635530,0.51212913,0.32003777
-5.14757379,1.64595007,0.06013351,0.00000000,0.26981192,0.27333631,0.49782243,0.31983403
-5.14157079,1.66572491,0.06614303,0.00000000,0.27893722,0.28069727,0.48264811,0.31854928
-5.13556778,1.68548097,0.07278888,0.00000000,0.28856108,0.28852736,0.46658679,0.31620006
-5.12956478,1.70567656,0.08009046,0.00000000,0.29876707,0.29693238,0.44965259,0.31283884
-5.12356178,1.72685565,0.08805690,0.00000000,0.30964197,0.30602994,0.43189586,0.30855299
-5.11755878,1.74962149,0.09668497,0.00000000,0.32127002,0.31594347,0.41340384,0.30346237
-5.11155578,1.77460452,0.10595715,0.00000000,0.33372650,0.32679492,0.39429938,0.29771560
-5.10555278,1.80242632,0.11583989,0.00000000,0.34707112,0.33869684,0.37473775,0.29148540
-5.09954977,1.83366148,0.12628228,0.00000000,0.36134151,0.35174402,0.35490204,0.28496308
-5.09354677,1.86879983,0.13721512,0.00000000,0.37654735,0.36600529,0.33499731,0.27835255
-5.08754377,1.90821109,0.14855062,0.00000000,0.39266532,0.38151593,0.31524401,0.27186421
-5.08154077,1.95211434,0.16018269,0.00000000,0.40963544,0.39827113,0.29587104,0.26570898
-5.07553777,2.00055408,0.17198795,0.00000000,0.42735894,0.41622108,0.27710876,0.26009259
-5.06953477,2.05338465,0.18382753,0.00000000,0.44569803,0.43526785,0.25918245,0.25521071
-5.06353177,2.11026416,0.19554952,0.00000000,0.46447753,0.45526458,0.24230628,0.25124464
-5.05752876,2.17065856,0.20699221,0.00000000,0.48348862,0.47601700,0.22667830,0.24835808
-5.05152576,2.23385590,0.21798786,0.00000000,0.50249438,0.49728738,0.21247623,0.24669476
-5.04552276,2.29899039,0.22836716,0.00000000,0.52123714,0.51880079,0.19985444,0.24637700
-5.03951976,2.36507495,0.23796384,0.00000000,0.53944726,0.54025348,0.18894190,0.24750517
-5.03351676,2.43104094,0.24661974,0.00000000,0.55685290,0.56132299,0.17984105,0.25015781
-5.02751376,2.49578283,0.25418973,0.00000000,0.57319046,0.58167954,0.17262759,0.25439239
-5.02151076,2.55820565,0.26054656,0.00000000,0.58821515,0.60099812,0.16735085,0.26024640
-5.01550775,2.61727263,0.26558531,0.00000000,0.60171107,0.61897074,0.16403479,0.26773863
-5.00950475,2.67205061,0.26922727,0.00000000,0.61350045,0.63531814,0.16267930,0.27687050
-5.00350175,2.72175077,0.27142314,0.00000000,0.62345151,0.64980039,0.16326168,0.28762717
-4.99749875,2.76576256,0.27215523,0.00000000,0.63148448,0.66222583,0.16573827,0.29997844
-4.99149575,2.80367909,0.27143879,0.00000000,0.63757558,0.67245789,0.17004601,0.31387922
-4.98549275,2.83531267,0.26932219,0.00000000,0.64175862,0.68041937,0.17610398,0.32926962
-4.97948974,2.86069975,0.26588600,0.00000000,0.64412420,0.68609410,0.18381475,0.34607459
-4.97348674,2.88009510,0.26124101,0.00000000,0.64481651,0.68952577,0.19306572,0.36420329
-4.96748374,2.89395558,0.25552523,0.00000000,0.64402789,0.69081411,0.20373029,0.38354814
-4.96148074,2.90291458,0.24889997,0.00000000,0.64199129,0.69010865,0.21566902,0.40398380
-4.95547774,2.90774828,0.24154519,0.00000000,0.63897114,0.68760038,0.22873072,0.42536618
-4.94947474,2.90933580,0.23365420,0.00000000,0.63525295,0.68351178,0.24275368,0.44753173
-4.94347174,2.90861517,0.22542801,0.00000000,0.63113213,0.67808588,0.25756685,0.47029700
-4.93746873,2.90653726,0.21706954,0.00000000,0.62690248,0.67157476,0.27299119,0.49345891
-4.93146573,2.90402022,0.20877780,0.00000000,0.62284507,0.66422824,0.28884116,0.51679560
-4.92546273,2.90190628,0.20074237,0.00000000,0.61921761,0.65628328,0.30492629,0.54006814
-4.91945973,2.90092313,0.19313824,0.00000000,0.61624521,0.64795459,0.32105291,0.56302304
-4.91345673,2.90165163,0.18612138,0.00000000,0.61411252,0.63942692,0.33702598,0.58539570
-4.90745373,2.90450097,0.17982494,0.00000000,0.61295776,0.63084928,0.35265108,0.60691466
-4.90145073,2.90969264,0.17435641,0.00000000,0.61286885,0.62233138,0.36773641,0.62730659
-4.89544772,2.91725347,0.16979563,0.00000000,0.61388165,0.61394233,0.38209491,0.64630193
-4.88944472,2.92701805,0.16619390,0.00000000,0.61598051,0.60571152,0.39554646,0.66364102
-4.88344172,2.93864012,0.16357396,0.00000000,0.61910087,0.59763157,0.40792007,0.67908045
-4.87743872,2.95161244,0.16193096,0.00000000,0.62313393,0.58966306,0.41905617,0.69239949
-4.87143572,2.96529388,0.16123438,0.00000000,0.62793309,0.58174077,0.42880887,0.70340635
-4.86543272,2.97894264,0.16143063,0.00000000,0.63332186,0.57378092,0.43704827,0.71194403
-4.85942971,2.99175383,0.16244643,0.00000000,0.63910283,0.56568906,0.44366269,0.71789546
-4.85342671,3.00289975,0.16419262,0.00000000,0.64506747,0.55736817,0.44856088,0.72118790
-4.84742371,3.01157103,0.16656835,0.00000000,0.65100607,0.54872655,0.45167409,0.72179619
-4.84142071,3.01701666,0.16946552,0.00000000,0.65671760,0.53968503,0.45295790,0.71974481
-4.83541771,3.01858108,0.17277307,0.00000000,0.66201892,0.53018326,0.45239376,0.71510866
-4.82941471,3.01573656,0.17638123,0.00000000,0.66675291,0.52018473,0.44999019,0.70801231
-4.82341171,3.00810941,0.18018531,0.00000000,0.67079521,0.50968032,0.44578342,0.69862789
-4.81740870,2.99549852,0.18408902,0.00000000,0.67405917,0.49869032,0.43983739,0.68717142
-4.81140570,2.97788554,0.18800707,0.00000000,0.67649880,0.48726474,0.43224314,0.67389782
-4.80540270,2.95543593,0.19186714,0.00000000,0.67810951,0.47548201,0.42311740,0.65909461
-4.79939970,2.92849088,0.19561087,0.00000000,0.67892669,0.46344627,0.41260033,0.64307450
-4.79339670,2.89755034,0.19919415,0.00000000,0.67902205,0.45128319,0.40085258,0.62616703
-4.78739370,2.86324803,0.20258647,0.00000000,0.67849802,0.43913480,0.38805148,0.60870965
-4.78139070,2.82631961,0.20576961,0.00000000,0.67748039,0.42715342,0.37438671,0.59103838
-4.77538769,2.78756562,0.20873564,0.00000000,0.67610973,0.41549512,0.36005539,0.57347849
-4.76938469,2.74781107,0.21148441,0.00000000,0.67453181,0.40431292,0.34525688,0.55633540
-4.76338169,2.70786388,0.21402072,0.00000000,0.67288781,0.39375018,0.33018746,0.53988631
-4.75737869,2.66847428,0.21635144,0.00000000,0.67130472,0.38393439,0.31503513,0.52437269
-4.75137569,2.63029739,0.21848253,0.00000000,0.66988647,0.37497171,0.29997475,0.50999405
-4.74537269,2.59386090,0.22041650,0.00000000,0.66870638,0.36694244,0.28516376,0.49690318
-4.73936968,2.55953977,0.22215020,0.00000000,0.66780132,0.35989766,0.27073861,0.48520297
-4.73336668,2.52753893,0.22367320,0.00000000,0.66716793,0.35385719,0.25681217,0.47494500
-4.72736368,2.49788516,0.22496694,0.00000000,0.66676111,0.34880880,0.24347208,0.46612998
-4.72136068,2.47042823,0.22600447,0.00000000,0.66649490,0.34470884,0.23078023,0.45870980
-4.71535768,2.44485121,0.22675109,0.00000000,0.66624560,0.34148407,0.21877319,0.45259127
-4.70935468,2.42068912,0.22716558,0.00000000,0.66585704,0.33903474,0.20746375,0.44764124
-4.70335168,2.39735483,0.22720214,0.00000000,0.66514772,0.33723847,0.19684320,0.44369291
-4.69734867,2.37417053,0.22681271,0.00000000,0.66391914,0.33595504,0.18688443,0.44055298
-4.69134567,2.35040304,0.22594967,0.00000000,0.66196526,0.33503163,0.17754541,0.43800943
-4.68534267,2.32530086,0.22456873,0.00000000,0.65908216,0.33430833,0.16877310,0.43583948
-4.67933967,2.29813127,0.22263169,0.00000000,0.65507766,0.33362379,0.16050737,0.43381750
-4.67333667,2.26821525,0.22010905,0.00000000,0.64978029,0.33282058,0.15268479,0.43172258
-4.66733367,2.23495905,0.21698234,0.00000000,0.64304724,0.33175032,0.14524225,0.42934552
-4.66133067,2.19788078,0.21324584,0.00000000,0.63477090,0.33027824,0.13811994,0.42649498
-4.65532766,2.15663136,0.20890785,0.00000000,0.62488384,0.32828716,0.13126398,0.42300273
-4.64932466,2.11100922,0.20399140,0.00000000,0.61336203,0.32568083,0.12462826,0.41872793
-4.64332166,2.06096879,0.19853424,0.00000000,0.60022641,0.32238655,0.11817577,0.41356031
-4.63731866,2.00662288,0.19258843,0.00000000,0.58554273,0.31835707,0.11187918,0.40742233
-4.63131566,1.94823979,0.18621935,0.00000000,0.56942002,0.31357192,0.10572093,0.40027050
-4.62531266,1.88623573,0.17950437,0.00000000,0.55200777,0.30803807,0.09969281,0.39209566
-4.61930965,1.82116370,0.17253120,0.00000000,0.53349225,0.30179006,0.09379504,0.38292259
-4.61330665,1.75369966,0.16539608,0.00000000,0.51409205,0.29488966,0.08803521,0.37280896
-4.60730365,1.68462710,0.15820193,0.00000000,0.49405328,0.28742509,0.08242690,0.36184368
-4.60130065,1.61482072,0.15105643,0.00000000,0.47364464,0.27950989,0.07698832,0.35014484
-4.59529765,1.54522996,0.14407028,0.00000000,0.45315238,0.27128133,0.07174091,0.33785718
-4.58929465,1.47686284,0.13735548,0.00000000,0.43287556,0.26289856,0.06670807,0.32514933
-4.58329165,1.41077032,0.13102384,0.00000000,0.41312140,0.25454041,0.06191406,0.31221076
-4.57728864,1.34803132,0.12518553,0.00000000,0.39420086,0.24640273,0.05738305,0.29924839
-4.57128564,1.28973820,0.11994782,0.00000000,0.37642452,0.23869547,0.05313844,0.28648312
-4.56528264,1.23698249,0.11541382,0.00000000,0.36009842,0.23163924,0.04920239,0.27414607
-4.55927964,1.19084062,0.11168127,0.00000000,0.34552010,0.22546160,0.04559551,0.26247465
-4.55327664,1.15235931,0.10884130,0.00000000,0.33297445,0.22039283,0.04233688,0.25170850
-4.54727364,1.12254032,0.10697706,0.00000000,0.32272962,0.21666146,0.03944404,0.24208535
-4.54127064,1.10232451,0.10616236,0.00000000,0.31503262,0.21448937,0.03693328,0.23383678
-4.53526763,1.09257514,0.10646015,0.00000000,0.31010501,0.21408677,0.03481997,0.22718406
-4.52926463,1.09406062,0.10792092,0.00000000,0.30813831,0.21564698,0.03311896,0.22233409
-4.52326163,1.10743703,0.11058112,0.00000000,0.30928966,0.21934129,0.03184503,0.21947557
-4.51725863,1.13323099,0.11446158,0.00000000,0.31367757,0.22531392,0.03101343,0.21877550
-4.51125563,1.17182338,0.11956609,0.00000000,0.32137814,0.23367737,0.03064036,0.22037613
-4.50525263,1.22343496,0.12588022,0.00000000,0.33242191,0.24450823,0.03074355,0.22439250
-4.49924962,1.28811442,0.13337048,0.00000000,0.34679156,0.25784372,0.03134279,0.23091066
-4.49324662,1.36572985,0.14198393,0.00000000,0.36442074,0.27367902,0.03246045,0.23998652
-4.48724362,1.45596429,0.15164837,0.00000000,0.38519412,0.29196565,0.03412204,0.25164569
-4.48124062,1.55831599,0.16227314,0.00000000,0.40894896,0.31261092,0.03635663,0.26588395
-4.47523762,1.67210378,0.17375063,0.00000000,0.43547814,0.33547851,0.03919735,0.28266866
-4.46923462,1.79647766,0.18595848,0.00000000,0.46453470,0.36039033,0.04268167,0.30194087
-4.46323162,1.93043457,0.19876241,0.00000000,0.49583786,0.38712950,0.04685166,0.32361804
-4.45722861,2.07283889,0.21201969,0.00000000,0.52908031,0.41544444,0.05175399,0.34759732
-4.45122561,2.22244699,0.22558311,0.00000000,0.56393646,0.44505396,0.05743976,0.37375910
-4.44522261,2.37793483,0.23930521,0.00000000,0.60007143,0.47565308,0.06396406,0.40197076
-4.43921961,2.53792756,0.25304271,0.00000000,0.63715028,0.50691958,0.07138515,0.43209020
-4.43321661,2.70102966,0.26666086,0.00000000,0.67484709,0.53852072,0.07976338,0.46396916
-4.42721361,2.86585427,0.28003752,0.00000000,0.71285342,0.57012017,0.08915955,0.49745589
-4.42121061,3.03105044,0.29306673,0.00000000,0.75088569,0.60138475,0.09963301,0.53239710
-4.41520760,3.19532675,0.30566153,0.00000000,0.78869110,0.63199067,0.11123923,0.56863901
-4.40920460,3.35747054,0.31775600,0.00000000,0.82605175,0.66162923,0.12402702,0.60602736
-4.40320160,3.51636155,0.32930616,0.00000000,0.86278665,0.69001160,0.13803542,0.64440639
-4.39719860,3.67097983,0.34028987,0.00000000,0.89875154,0.71687265,0.15329027,0.68361674
-4.39119560,3.82040748,0.35070555,0.00000000,0.93383655,0.74197378,0.16980073,0.72349254
-4.38519260,3.96382466,0.36056979,0.00000000,0.96796172,0.76510460,0.18755572,0.76385768
-4.37918959,4.10050048,0.36991402,0.00000000,1.00107068,0.78608372,0.20652048,0.80452167
-4.37318659,4.22977967,0.37878034,0.00000000,1.03312289,0.80475848,0.22663355,0.84527538
-4.36718359,4.35106639,0.38721664,0.00000000,1.06408496,0.82100404,0.24780416,0.88588698
-4.36118059,4.46380665,0.39527145,0.00000000,1.09392138,0.83472182,0.26991036,0.92609855
-4.35517759,4.56747079,0.40298867,0.00000000,1.12258560,0.84583764,0.29279799,0.96562360
-4.34917459,4.66153784,0.41040248,0.00000000,1.15001170,0.85429962,0.31628064,1.00414611
-4.34317159,4.74548295,0.41753272,0.00000000,1.17610756,0.86007626,0.34014077,1.04132111
-4.33716858,4.81876939,0.42438109,0.00000000,1.20074972,0.86315466,0.36413198,1.07677722
-4.33116558,4.88084592,0.43092830,0.00000000,1.22378061,0.86353916,0.38798251,1.11012118
-4.32516258,4.93115012,0.43713238,0.00000000,1.24500823,0.86125047,0.41139998,1.14094449
-4.31915958,4.96911801,0.44292829,0.00000000,1.26420854,0.85632531,0.43407711,1.16883191
-4.31315658,4.99419943,0.44822893,0.00000000,1.28113049,0.84881660,0.45569851,1.19337167
-4.30715358,5.00587862,0.45292737,0.00000000,1.29550344,0.83879400,0.47594817,1.21416704
