energy_ev,total_up,total_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-2.48824412,4.18287375,-1.21297557,0.12031917,-0.06702235,3.05501511,-0.18178785,0.00377055,-0.00013910,0.04233936,-0.00750469,0.01929184,-0.00228521,0.20254721,-0.03099831,0.70004775,-0.90449921,0.68416995,-0.65256494
-2.48224112,4.30305308,-1.33562277,0.12459913,-0.07276419,3.13466549,-0.19399034,0.00388481,-0.00015035,0.04254903,-0.00849966,0.01973783,-0.00246644,0.20790802,-0.03444306,0.72205809,-1.00399855,0.71274541,-0.72337084
-2.47623812,4.41834409,-1.46463890,0.12853729,-0.07877711,3.21047047,-0.20698950,0.00398872,-0.00016219,0.04271936,-0.00956324,0.02013861,-0.00265167,0.21295589,-0.03809444,0.74326094,-1.10813265,0.74086615,-0.79782957
-2.47023512,4.52713283,-1.59883503,0.13205656,-0.08499771,3.28153948,-0.22065042,0.00408136,-0.00017447,0.04283847,-0.01068918,0.02049419,-0.00283844,0.21767784,-0.04192685,0.76306689,-1.21595874,0.76802799,-0.87526465
-2.46423212,4.62807520,-1.73681256,0.13509057,-0.09135397,3.34719119,-0.23482161,0.00416200,-0.00018701,0.04289649,-0.01186922,0.02080565,-0.00302405,0.22207435,-0.04590881,0.78093349,-1.32636608,0.79375838,-0.95487265
-2.45822911,4.72013728,-1.87698381,0.13758578,-0.09776662,3.40697551,-0.24933878,0.00423020,-0.00019965,0.04288588,-0.01309311,0.02107515,-0.00320571,0.22615963,-0.05000329,0.79638123,-1.43809064,0.81762922,-1.03573396
-2.45222611,4.80262474,-2.01760057,0.13950326,-0.10415083,3.46068729,-0.26402905,0.00428573,-0.00021218,0.04280149,-0.01434866,0.02130583,-0.00338050,0.22996147,-0.05416820,0.80900709,-1.54973633,0.83926818,-1.11682852
-2.44622311,4.87519980,-2.15679007,0.14082000,-0.11041820,3.50837090,-0.27871542,0.00432866,-0.00022442,0.04264069,-0.01562193,0.02150172,-0.00354555,0.23352059,-0.05835715,0.81849545,-1.65980279,0.85836824,-1.19705630
-2.44022011,4.93788480,-2.29259783,0.14152971,-0.11647895,3.55031508,-0.29322138,0.00435929,-0.00023615,0.04240333,-0.01689747,0.02166763,-0.00369805,0.23688954,-0.06252032,0.82462579,-1.76671903,0.87469489,-1.27526224
-2.43421711,4.99105179,-2.42303616,0.14164294,-0.12224419,3.58703799,-0.30737567,0.00437816,-0.00024720,0.04209166,-0.01815862,0.02180900,-0.00383536,0.24013116,-0.06660566,0.82727691,-1.86888214,0.88809079,-1.35026491
-2.42821411,5.03539825,-2.54613699,0.14118676,-0.12762842,3.61926275,-0.32101694,0.00438605,-0.00025739,0.04171014,-0.01938795,0.02193171,-0.00395511,0.24331664,-0.07056014,0.82642771,-1.96469994,0.89847767,-1.42088804
-2.42221111,5.07190945,-2.66000716,0.14020378,-0.13255194,3.64788405,-0.33399825,0.00438395,-0.00026656,0.04126524,-0.02056772,0.02204189,-0.00405522,0.24652311,-0.07433118,0.82215427,-2.05263598,0.90585522,-1.48599382
-2.41620810,5.10180891,-2.76288425,0.13875058,-0.13694319,3.67392701,-0.34619125,0.00437300,-0.00027460,0.04076513,-0.02168033,0.02214570,-0.00413401,0.24983106,-0.07786813,0.81462365,-2.13125530,0.91029727,-1.54451677
-2.41020510,5.12649881,-2.85319076,0.13689573,-0.14074091,3.69849987,-0.35749003,0.00435451,-0.00028141,0.04021936,-0.02270894,0.02224912,-0.00419026,0.25332137,-0.08112386,0.80408460,-2.19926911,0.91194521,-1.59549672
-2.40420210,5.14749275,-2.92958437,0.13471732,-0.14389612,3.72274240,-0.36781434,0.00432987,-0.00028694,0.03963848,-0.02363799,0.02235772,-0.00422322,0.25707235,-0.08405618,0.79085565,-2.25557648,0.91099905,-1.63810959
-2.39819910,5.16634394,-2.99100228,0.13230028,-0.14637365,3.74777224,-0.37711232,0.00430058,-0.00029119,0.03903366,-0.02445372,0.02247645,-0.00423269,0.26115667,-0.08662929,0.77531111,-2.29930126,0.90770661,-1.67169458
-2.39219610,5.18457189,-3.03669743,0.12973336,-0.14815334,3.77463152,-0.38536236,0.00426813,-0.00029419,0.03841631,-0.02514471,0.02260941,-0.00421896,0.26563835,-0.08881501,0.75786573,-2.32982245,0.90235121,-1.69577653
-2.38619310,5.20359118,-3.06626503,0.12710616,-0.14923074,3.80423639,-0.39257426,0.00423405,-0.00029603,0.03779768,-0.02570234,0.02275969,-0.00418288,0.27057002,-0.09059384,0.73895852,-2.34679664,0.89523863,-1.71008235
-2.38019010,5.22464548,-3.07965811,0.12450612,-0.14961735,3.83733170,-0.39878945,0.00419983,-0.00029687,0.03718851,-0.02612111,0.02292923,-0.00412579,0.27599046,-0.09195569,0.71903670,-2.35017134,0.88668382,-1.71455080
-2.37418709,5.24875013,-3.07719105,0.12201575,-0.14934025,3.87445306,-0.40408029,0.00416691,-0.00029688,0.03659868,-0.02639895,0.02311871,-0.00404953,0.28192250,-0.09290041,0.69854012,-2.34018861,0.87699810,-1.70933501
-2.36818409,5.27664587,-3.05953100,0.11971004,-0.14844132,3.91589835,-0.40854843,0.00413666,-0.00029629,0.03603696,-0.02653737,0.02332743,-0.00395631,0.28837153,-0.09343787,0.67788709,-2.31737845,0.86647729,-1.69479767
-2.36218109,5.30876601,-3.02767723,0.11765432,-0.14697591,3.96170978,-0.41232219,0.00411037,-0.00029540,0.03551071,-0.02654149,0.02355339,-0.00384874,0.29532449,-0.09358779,0.65746193,-2.28254241,0.85539151,-1.67149891
-2.35617809,5.34521841,-2.98292920,0.11590246,-0.14501108,4.01166774,-0.41555302,0.00408924,-0.00029450,0.03502577,-0.02641994,0.02379321,-0.00372966,0.30274952,-0.09337917,0.63760476,-2.23672795,0.84397677,-1.64017761
-2.35017509,5.38578300,-2.92684470,0.11449568,-0.14262344,4.06529649,-0.41841105,0.00407439,-0.00029395,0.03458626,-0.02618460,0.02404229,-0.00360213,0.31059624,-0.09284942,0.61860376,-2.18119458,0.83242888,-1.60172674
-2.34417209,5.42992467,-2.86118961,0.11346175,-0.13989676,4.12188148,-0.42107993,0.00406687,-0.00029411,0.03419457,-0.02585032,0.02429488,-0.00346930,0.31879668,-0.09204317,0.60069015,-2.11737334,0.82089982,-1.55716396
-2.33816908,5.47682070,-2.78788147,0.11281478,-0.13691930,4.18049733,-0.42375092,0.00406765,-0.00029537,0.03385132,-0.02543437,0.02454428,-0.00333432,0.32726673,-0.09101081,0.58403575,-2.04682123,0.80949637,-1.50759875
-2.33216608,5.52540087,-2.70892908,0.11255550,-0.13378113,4.24004502,-0.42661652,0.00407767,-0.00029809,0.03355540,-0.02495590,0.02478303,-0.00320029,0.33590828,-0.08980690,0.56875317,-1.97117262,0.79828123,-1.45419739
-2.32616308,5.57439808,-2.62637055,0.11267198,-0.13057140,4.29929636,-0.42986377,0.00409783,-0.00030266,0.03330409,-0.02443530,0.02500315,-0.00307011,0.34461165,-0.08848839,0.55489826,-1.89208964,0.78727618,-1.39814747
-2.32016008,5.62240661,-2.54221218,0.11314081,-0.12737569,4.35694339,-0.43366739,0.00412901,-0.00030944,0.03309315,-0.02389350,0.02519638,-0.00294647,0.35325852,-0.08711274,0.54247470,-1.81121340,0.77646701,-1.34062308
-2.31415708,5.66794501,-2.45837046,0.11392852,-0.12427366,4.41165025,-0.43818305,0.00417210,-0.00031876,0.03291702,-0.02335120,0.02535451,-0.00283175,0.36172503,-0.08573614,0.53144004,-1.73011814,0.76580993,-1.28275225
-2.30815408,5.70952028,-2.37661927,0.11499339,-0.12133689,4.46210498,-0.44354088,0.00422801,-0.00033090,0.03276904,-0.02282821,0.02546958,-0.00272795,0.36988509,-0.08441173,0.52171309,-1.65026979,0.75523895,-1.22558766
-2.30215108,5.74569027,-2.29854392,0.11628732,-0.11862707,4.50706878,-0.44983964,0.00429769,-0.00034612,0.03264164,-0.02234269,0.02553424,-0.00263669,0.37761368,-0.08318795,0.51318201,-1.57299029,0.74467384,-1.17008155
-2.29614807,5.77512152,-2.22550352,0.11775787,-0.11619466,4.54542043,-0.45714153,0.00438211,-0.00036458,0.03252658,-0.02191055,0.02554196,-0.00255916,0.38479009,-0.08210714,0.50571276,-1.49942889,0.73402820,-1.11706561
-2.29014507,5.79663979,-2.15860239,0.11935030,-0.11407784,4.57619408,-0.46546809,0.00448229,-0.00038642,0.03241526,-0.02154486,0.02548732,-0.00249609,0.39130098,-0.08120429,0.49915740,-1.43054088,0.72321735,-1.06723610
-2.28414207,5.80927166,-2.09867119,0.12100950,-0.11230200,4.59860890,-0.47479722,0.00459928,-0.00041167,0.03229892,-0.02125543,0.02536620,-0.00244780,0.39704321,-0.08050616,0.49336207,-1.36707406,0.71216558,-1.02114445
-2.27813907,5.81227562,-2.04625782,0.12268187,-0.11087962,4.61208969,-0.48506148,0.00473417,-0.00044030,0.03216892,-0.02104845,0.02517602,-0.00241415,0.40192626,-0.08003059,0.48817425,-1.30956300,0.70081260,-0.97919312
-2.27213607,5.80516201,-2.00162755,0.12431695,-0.10981047,4.61627811,-0.49614794,0.00488807,-0.00047218,0.03201697,-0.02092631,0.02491585,-0.00239461,0.40587433,-0.07978618,0.48344904,-1.25833052,0.68911894,-0.94163648
-2.26613307,5.78770190,-1.96477209,0.12586885,-0.10908228,4.61103450,-0.50789940,0.00506211,-0.00050710,0.03183541,-0.02088753,0.02458651,-0.00238828,0.40882798,-0.07977225,0.47905446,-1.21349576,0.67707017,-0.90858608
-2.26013007,5.75992518,-1.93542635,0.12729743,-0.10867166,4.59643118,-0.52011725,0.00525741,-0.00054476,0.03161736,-0.02092688,0.02419070,-0.00239394,0.41074529,-0.07997908,0.47487562,-1.17498801,0.66467981,-0.88001979
-2.25412706,5.72210912,-1.91309194,0.12856918,-0.10854527,4.57273795,-0.53256577,0.00547510,-0.00058477,0.03135695,-0.02103559,0.02373291,-0.00241007,0.41160256,-0.08038842,0.47081774,-1.14256508,0.65199113,-0.85579388
-2.24812406,5.67475865,-1.89706608,0.12965784,-0.10866123,4.54040146,-0.54497781,0.00571627,-0.00062667,0.03104946,-0.02120175,0.02321946,-0.00243495,0.41139457,-0.08097424,0.46680812,-1.11583530,0.63907761,-0.83565753
-2.24212106,5.61858023,-1.88647464,0.13054475,-0.10897068,4.50001976,-0.55706177,0.00598201,-0.00066991,0.03069143,-0.02141076,0.02265835,-0.00246667,0.41013433,-0.08170368,0.46279717,-1.09428182,0.62604226,-0.81926885
-2.23611806,5.55445087,-1.88030800,0.13121890,-0.10941938,4.45231383,-0.56850961,0.00627335,-0.00071388,0.03028077,-0.02164592,0.02205912,-0.00250323,0.40785241,-0.08253817,0.45875852,-1.07728828,0.61301600,-0.80621177
-2.23011506,5.48338439,-1.87745835,0.13167685,-0.10994939,4.39809768,-0.57900566,0.00659129,-0.00075791,0.02981676,-0.02188911,0.02143266,-0.00254256,0.40459587,-0.08343468,0.45468849,-1.06416471,0.60015493,-0.79601323
-2.22411206,5.40649641,-1.87675750,0.13192226,-0.11050083,4.33824850,-0.58823598,0.00693679,-0.00080128,0.02930008,-0.02212146,0.02079094,-0.00258260,0.40042680,-0.08434705,0.45060491,-1.05417296,0.58763688,-0.78816014
-2.21810905,5.32496960,-1.87701379,0.13196545,-0.11101340,4.27367827,-0.59589791,0.00731071,-0.00084328,0.02873277,-0.02232412,0.02014675,-0.00262134,0.39542050,-0.08522738,0.44654550,-1.04655075,0.57565716,-0.78211562
-2.21210605,5.24002053,-1.87704754,0.13182267,-0.11142807,4.20530771,-0.60170955,0.00771389,-0.00088315,0.02811810,-0.02247889,0.01951335,-0.00265685,0.38966341,-0.08602740,0.44256588,-1.04053399,0.56442371,-0.77733438
-2.20610305,5.15286881,-1.87572400,0.13151533,-0.11168850,4.13404349,-0.60541871,0.00814702,-0.00092016,0.02746051,-0.02256900,0.01890416,-0.00268738,0.38325077,-0.08669985,0.43873730,-1.03537680,0.55415167,-0.77327688
-2.20010005,5.06470927,-1.87198325,0.13106907,-0.11174239,4.06075894,-0.60681119,0.00861069,-0.00095360,0.02676545,-0.02257960,0.01833234,-0.00271131,0.37628410,-0.08719979,0.43514406,-1.03036910,0.54505761,-0.76942221
-2.19409705,4.97668740,-1.86486661,0.13051291,-0.11154271,3.98627856,-0.60571794,0.00910532,-0.00098283,0.02603916,-0.02249838,0.01781050,-0.00272727,0.36886858,-0.08748581,0.43188079,-1.02485160,0.53735333,-0.76527957
-2.18809405,4.88987811,-1.85353903,0.12987819,-0.11104878,3.91136610,-0.60202097,0.00963112,-0.00100725,0.02528856,-0.02231591,0.01735029,-0.00273409,0.36111032,-0.08752115,0.42904947,-1.01822818,0.53123947,-0.76039836
-2.18209105,4.80526767,-1.83730739,0.12919765,-0.11022709,3.83671599,-0.59565766,0.01018803,-0.00102636,0.02452095,-0.02202597,0.01696207,-0.00273086,0.35311372,-0.08727467,0.42675616,-1.00997574,0.52689914,-0.75437685
-2.17608804,4.72373861,-1.81563439,0.12850442,-0.10905211,3.76294763,-0.58662355,0.01077566,-0.00103976,0.02374391,-0.02162569,0.01665461,-0.00271692,0.34497892,-0.08672163,0.42510759,-0.99965161,0.52449143,-0.74686943
-2.17008504,4.64605731,-1.78814807,0.12783106,-0.10750673,3.69060207,-0.57497331,0.01139323,-0.00104716,0.02296498,-0.02111561,0.01643481,-0.00269189,0.33679935,-0.08584435,0.42420746,-0.98689867,0.52414531,-0.73759243
-2.16408204,4.57286404,-1.75464699,0.12720866,-0.10558262,3.62014057,-0.56082003,0.01203953,-0.00104837,0.02219158,-0.02049954,0.01630746,-0.00265563,0.32865966,-0.08463265,0.42415253,-0.97144845,0.52595385,-0.72632852
-2.15807904,4.50466534,-1.71510114,0.12666599,-0.10328036,3.55194477,-0.54433293,0.01271280,-0.00104338,0.02143073,-0.01978444,0.01627511,-0.00260828,0.32063390,-0.08308411,0.42502857,-0.95312207,0.52996915,-0.71292973
-2.15207604,4.44182869,-1.66964882,0.12622866,-0.10060935,3.48631789,-0.52573351,0.01341078,-0.00103225,0.02068893,-0.01898001,0.01633794,-0.00255022,0.31278414,-0.08120412,0.42690619,-0.93182964,0.53619800,-0.69731894
-2.14607304,4.38457966,-1.61858975,0.12591849,-0.09758757,3.42348707,-0.50529041,0.01413060,-0.00101521,0.01997202,-0.01809840,0.01649375,-0.00248204,0.30515951,-0.07900572,0.42983679,-0.90756774,0.54459868,-0.67949001
-2.14007004,4.33300171,-1.56237478,0.12575291,-0.09424111,3.36360662,-0.48331321,0.01486885,-0.00099260,0.01928504,-0.01715370,0.01673800,-0.00240458,0.29779580,-0.07650930,0.43384869,-0.88041550,0.55507900,-0.65950642
-2.13406703,4.28703903,-1.50159253,0.12574457,-0.09060356,3.30676228,-0.46014548,0.01562160,-0.00096488,0.01863218,-0.01616150,0.01706391,-0.00231883,0.29071554,-0.07374207,0.43894360,-0.85052926,0.56749579,-0.63749850
-2.12806403,4.24650284,-1.43695352,0.12590105,-0.08671516,3.25297667,-0.43615724,0.01638443,-0.00093262,0.01801665,-0.01513838,0.01746272,-0.00222599,0.28392865,-0.07073739,0.44509380,-0.81813585,0.58165600,-0.61365928
-2.12206103,4.21108140,-1.36927213,0.12622480,-0.08262197,3.20221606,-0.41173727,0.01715262,-0.00089646,0.01744075,-0.01410143,0.01792388,-0.00212736,0.27743352,-0.06753398,0.45224008,-0.78352475,0.59731949,-0.58823906
-2.11605803,4.18035402,-1.29944709,0.12671332,-0.07837473,3.15439870,-0.38728535,0.01792120,-0.00085714,0.01690579,-0.01306780,0.01843542,-0.00202440,0.27121864,-0.06417499,0.46029069,-0.74703927,0.61420355,-0.56153882
-2.11005503,4.15380919,-1.22844087,0.12735944,-0.07402782,3.10940473,-0.36320487,0.01868519,-0.00081543,0.01641213,-0.01205429,0.01898433,-0.00191862,0.26526458,-0.06070699,0.46912155,-0.70906680,0.63198919,-0.53390261
-2.10405203,4.13086663,-1.15725858,0.12815197,-0.06963803,3.06708769,-0.33989576,0.01943981,-0.00077215,0.01595929,-0.01107699,0.01955696,-0.00181162,0.25954630,-0.05717893,0.47857773,-0.67002848,0.65032895,-0.50570913
-2.09804902,4.11090287,-1.08692679,0.12907642,-0.06526339,3.02728746,-0.31774803,0.02018061,-0.00072813,0.01554600,-0.01015100,0.02013949,-0.00170505,0.25403563,-0.05364104,0.48847637,-0.63036839,0.66885618,-0.47736265
-2.09204602,4.09327967,-1.01847278,0.13011594,-0.06096196,2.98984434,-0.29713603,0.02090379,-0.00068422,0.01517030,-0.00929023,0.02071837,-0.00160054,0.24870387,-0.05014378,0.49861101,-0.59054261,0.68719542,-0.44928358
-2.08604302,4.07737416,-0.95290461,0.13125246,-0.05679071,2.95461372,-0.27841322,0.02160635,-0.00064121,0.01482968,-0.00850721,0.02128074,-0.00149973,0.24352435,-0.04673680,0.50875721,-0.55100822,0.70497360,-0.42189890
-2.08004002,4.06260972,-0.89119219,0.13246786,-0.05280442,2.92148067,-0.26190770,0.02228629,-0.00059987,0.01452126,-0.00781304,0.02181491,-0.00140424,0.23847485,-0.04346798,0.51867940,-0.51221279,0.72183158,-0.39563259
-2.07403702,4.04848585,-0.83424986,0.13374514,-0.04905465,2.89037371,-0.24791834,0.02294277,-0.00056093,0.01424188,-0.00721734,0.02231065,-0.00131562,0.23353970,-0.04038250,0.52813855,-0.47458430,0.73743566,-0.37089644
-2.06803402,4.03460566,-0.78292037,0.13506971,-0.04558891,2.86127686,-0.23671130,0.02357619,-0.00052503,0.01398831,-0.00672826,0.02275958,-0.00123537,0.22871154,-0.03752209,0.53690056,-0.43852194,0.75148857,-0.34808118
-2.06203102,4.02069938,-0.73796060,0.13643038,-0.04244981,2.83423913,-0.22851702,0.02418820,-0.00049274,0.01375737,-0.00635254,0.02315533,-0.00116487,0.22399261,-0.03492432,0.54474477,-0.40438793,0.76373934,-0.32754842
-2.05602801,4.00664230,-0.70002897,0.13782033,-0.03967444,2.80938055,-0.22352754,0.02478173,-0.00046454,0.01354613,-0.00609553,0.02349377,-0.00110543,0.21939546,-0.03262203,0.55147242,-0.37250058,0.77399181,-0.30962319
-2.05002501,3.99246587,-0.66967461,0.13923775,-0.03729383,2.78689414,-0.22189395,0.02536079,-0.00044080,0.01335197,-0.00596132,0.02377297,-0.00105821,0.21494316,-0.03064290,0.55691436,-0.34312860,0.78211117,-0.29458743
-2.04402201,3.97836099,-0.64732829,0.14068621,-0.03533256,2.76704322,-0.22372412,0.02593037,-0.00042182,0.01317274,-0.00595274,0.02399328,-0.00102423,0.21066886,-0.02900908,0.56093794,-0.31648697,0.78802829,-0.28267432
-2.03801901,3.96467275,-0.63329520,0.14217470,-0.03380843,2.75015378,-0.22908052,0.02649611,-0.00040777,0.01300681,-0.00607148,0.02415711,-0.00100438,0.20661482,-0.02773702,0.56345237,-0.29273424,0.79174157,-0.27406367
-2.03201601,3.95188649,-0.62774946,0.14371730,-0.03273237,2.73660197,-0.23797827,0.02706405,-0.00039871,0.01285315,-0.00631808,0.02426876,-0.00099934,0.20283084,-0.02683728,0.56441245,-0.27197129,0.79331625,-0.26887821
-2.02601301,3.94060544,-0.63073057,0.14533240,-0.03210835,2.72679696,-0.25038357,0.02764024,-0.00039462,0.01271130,-0.00669196,0.02433413,-0.00100964,0.19937235,-0.02631462,0.56382047,-0.25424162,0.79288099,-0.26718102
-2.02001001,3.93152074,-0.64214191,0.14704173,-0.03193348,2.72115976,-0.26621247,0.02823040,-0.00039535,0.01258140,-0.00719145,0.02436038,-0.00103557,0.19629802,-0.02616797,0.56172592,-0.23953300,0.79062203,-0.26897394
-2.01400700,3.92537512,-0.66175131,0.14886889,-0.03219820,2.72009898,-0.28533031,0.02883950,-0.00040067,0.01246408,-0.00781373,0.02435557,-0.00107725,0.19366714,-0.02639072,0.55822335,-0.22778031,0.78677514,-0.27419706
-2.00800400,3.92292194,-0.68919398,0.15083779,-0.03288657,2.72398461,-0.30755206,0.02947148,-0.00041025,0.01236042,-0.00855485,0.02432823,-0.00113452,0.19153689,-0.02697092,0.55344810,-0.21886967,0.78161555,-0.28272937
-2.00200100,3.92488159,-0.72397800,0.15297086,-0.03397670,2.73312117,-0.33264360,0.03012888,-0.00042368,0.01227182,-0.00940966,0.02428697,-0.00120703,0.18995956,-0.02789166,0.54757048,-0.21264347,0.77544659,-0.29439056
-1.99599800,3.93189764,-0.76549251,0.15528715,-0.03544126,2.74772171,-0.36032434,0.03081264,-0.00044047,0.01219986,-0.01037187,0.02424013,-0.00129417,0.18897992,-0.02913156,0.54078840,-0.20890628,0.76858743,-0.30894400
-1.98999500,3.94449503,-0.81301874,0.15780060,-0.03724816,2.76788425,-0.39027124,0.03152196,-0.00046008,0.01214618,-0.01143398,0.02419546,-0.00139508,0.18863278,-0.03066523,0.53331905,-0.20743139,0.76136051,-0.32610096
-1.98399200,3.96304280,-0.86574406,0.16051832,-0.03936129,2.79357194,-0.42212438,0.03225422,-0.00048189,0.01211231,-0.01258739,0.02415980,-0.00150870,0.18894094,-0.03246399,0.52538998,-0.20796791,0.75407937,-0.34552614
-1.97798899,3.98772349,-0.92277891,0.16343928,-0.04174139,2.82459850,-0.45549417,0.03300510,-0.00050527,0.01209956,-0.01382244,0.02413895,-0.00163370,0.18991358,-0.03449652,0.51723009,-0.21024815,0.74703746,-0.36684432
-1.97198599,4.01851121,-0.98317656,0.16655322,-0.04434698,2.86061988,-0.48997003,0.03376871,-0.00052954,0.01210885,-0.01512855,0.02413750,-0.00176858,0.19154516,-0.03672966,0.50906099,-0.21399509,0.74049834,-0.38964836
-1.96598299,4.05515982,-1.04595529,0.16984015,-0.04713546,2.90113302,-0.52513052,0.03453793,-0.00055402,0.01214068,-0.01649443,0.02415881,-0.00191166,0.19381492,-0.03912929,0.50108917,-0.21892988,0.73468800,-0.41350819
-1.95997999,4.09720223,-1.11012269,0.17327023,-0.05006417,2.94548220,-0.56055460,0.03530477,-0.00057804,0.01219498,-0.01790826,0.02420507,-0.00206110,0.19668694,-0.04166116,0.49349944,-0.22477904,0.72978948,-0.43798073
-1.95397699,4.14396124,-1.17470109,0.17680427,-0.05309150,2.99287303,-0.59583360,0.03606087,-0.00060094,0.01227111,-0.01935799,0.02427739,-0.00221497,0.20011085,-0.04429185,0.48644981,-0.23128125,0.72593994,-0.46262057
-1.94797399,4.19457153,-1.23875371,0.18039472,-0.05617802,3.04239370,-0.63058357,0.03679800,-0.00062210,0.01236784,-0.02083166,0.02437603,-0.00237128,0.20402309,-0.04698967,0.48006813,-0.23819352,0.72323053,-0.48699106
-1.94197099,4.24801210,-1.30141017,0.18398720,-0.05928752,3.09304276,-0.66445730,0.03750869,-0.00064096,0.01248339,-0.02231770,0.02450054,-0.00252805,0.20834864,-0.04972546,0.47445059,-0.24529658,0.72170870,-0.51067542
-1.93596798,4.30314737,-1.36189065,0.18752242,-0.06238795,3.14376226,-0.69715553,0.03818671,-0.00065700,0.01261546,-0.02380530,0.02465012,-0.00268333,0.21300326,-0.05247340,0.46966193,-0.25239935,0.72138280,-0.53328761
-1.92996498,4.35877513,-1.41952732,0.19093854,-0.06545223,3.19347477,-0.72843671,0.03882768,-0.00066981,0.01276136,-0.02528472,0.02482380,-0.00283529,0.21789599,-0.05521165,0.46573736,-0.25934229,0.72222870,-0.55448242
-1.92396198,4.41367869,-1.47378216,0.19417370,-0.06845880,3.24112255,-0.75812477,0.03942950,-0.00067902,0.01291806,-0.02674755,0.02502076,-0.00298224,0.22293193,-0.05792280,0.46268595,-0.26599956,0.72419777,-0.57396438
-1.91795898,4.46668053,-1.52426006,0.19716867,-0.07139204,3.28570694,-0.78611427,0.03999273,-0.00068441,0.01308238,-0.02818698,0.02524052,-0.00312272,0.22801509,-0.06059412,0.46049508,-0.27227997,0.72722575,-0.59149521
-1.91195598,4.51669446,-1.57071657,0.19986951,-0.07424230,3.32632593,-0.81237268,0.04052083,-0.00068579,0.01325106,-0.02959795,0.02548314,-0.00325551,0.23305117,-0.06321767,0.45913561,-0.27812654,0.73124180,-0.60689921
-1.90595298,4.56277342,-1.61305946,0.20223000,-0.07700572,3.36220807,-0.83693936,0.04102030,-0.00068314,0.01342092,-0.03097722,0.02574937,-0.00337965,0.23795026,-0.06579006,0.45856751,-0.28351487,0.73617718,-0.62006656
-1.89994997,4.60415026,-1.65134407,0.20421383,-0.07968374,3.39274088,-0.85992121,0.04150058,-0.00067647,0.01358898,-0.03232332,0.02604070,-0.00349451,0.24262919,-0.06831198,0.45874526,-0.28845024,0.74197285,-0.63095413
-1.89394697,4.64026915,-1.68576236,0.20579625,-0.08228229,3.41749219,-0.88148515,0.04197390,-0.00066594,0.01375254,-0.03363644,0.02635937,-0.00359974,0.24701360,-0.07078758,0.45962290,-0.29296368,0.74858553,-0.63958391
-1.88794397,4.67080576,-1.71662606,0.20696532,-0.08481081,3.43622332,-0.90184754,0.04245486,-0.00065177,0.01390928,-0.03491819,0.02670828,-0.00369533,0.25103947,-0.07322352,0.46115824,-0.29710715,0.75599169,-0.64603888
-1.88194097,4.69567510,-1.74434468,0.20772247,-0.08728099,3.44889330,-0.92126112,0.04295995,-0.00063425,0.01405733,-0.03617126,0.02709088,-0.00378154,0.25465423,-0.07562790,0.46331605,-0.30094799,0.76418932,-0.65045676
-1.87593797,4.71502654,-1.76939949,0.20808242,-0.08970541,3.45565391,-0.94000012,0.04350689,-0.00061377,0.01419525,-0.03739904,0.02751098,-0.00385889,0.25781734,-0.07800913,0.46606995,-0.30456301,0.77319718,-0.65302171
-1.86993497,4.72922618,-1.79231466,0.20807258,-0.09209611,3.45683562,-0.95834420,0.04411388,-0.00059073,0.01432208,-0.03860513,0.02797249,-0.00392814,0.26050032,-0.08037463,0.46940309,-0.30803252,0.78305169,-0.65395447
-1.86393197,4.73882762,-1.81362724,0.20773168,-0.09446318,3.45292544,-0.97656221,0.04479880,-0.00056561,0.01443731,-0.03979289,0.02847917,-0.00399021,0.26268632,-0.08272964,0.47330744,-0.31143442,0.79380161,-0.65350154
-1.85792896,4.74453284,-1.83385745,0.20710801,-0.09681349,3.44453743,-0.99489653,0.04557833,-0.00053890,0.01454082,-0.04096493,0.02903436,-0.00404617,0.26436931,-0.08507612,0.47778205,-0.31483887,0.80550091,-0.65192374
-1.85192596,4.74714533,-1.85348091,0.20625716,-0.09914950,3.43237787,-1.01354902,0.04646716,-0.00051111,0.01463284,-0.04212272,0.02964066,-0.00409714,0.26555283,-0.08741176,0.48283026,-0.31830364,0.81820025,-0.64948494
-1.84592296,4.74751826,-1.87290438,0.20523945,-0.10146849,3.41720657,-1.03266918,0.04747713,-0.00048274,0.01471390,-0.04326614,0.03029972,-0.00414429,0.26624854,-0.08972932,0.48845630,-0.32187044,0.83193778,-0.64644135
-1.83991996,4.74650060,-1.89244620,0.20411725,-0.10376199,3.39979656,-1.05234534,0.04861656,-0.00045430,0.01478472,-0.04439328,0.03101197,-0.00418872,0.26647464,-0.09201619,0.49466155,-0.32556242,0.84672990,-0.64303202
-1.83391696,4.74488436,-1.91232248,0.20295215,-0.10601559,3.38089428,-1.07259929,0.04988960,-0.00042625,0.01484619,-0.04550022,0.03177644,-0.00423151,0.26625422,-0.09425430,0.50144078,-0.32938279,0.86256268,-0.63947097
-1.82791396,4.74335586,-1.93263966,0.20180241,-0.10820921,3.36118227,-1.09338461,0.05129583,-0.00039905,0.01489931,-0.04658104,0.03259063,-0.00427359,0.26561362,-0.09642039,0.50877881,-0.33331483,0.87938451,-0.63594119
