energy_ev,total_up,Os_p_up,Os_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.24362181,1.96674465,0.77660109,1.13664136,0.49334049,0.00000000,0.50905245,0.00000000
-5.23761881,1.99049152,0.78234675,1.15509455,0.49942528,0.00000000,0.51343312,0.00000000
-5.23161581,2.01117813,0.78724967,1.17179039,0.50583746,0.00000000,0.51653892,0.00000000
-5.22561281,2.02817381,0.79100022,1.18631657,0.51236741,0.00000000,0.51824892,0.00000000
-5.21960980,2.04090199,0.79331034,1.19828691,0.51879211,0.00000000,0.51847061,0.00000000
-5.21360680,2.04885323,0.79392108,1.20734949,0.52487989,0.00000000,0.51714246,0.00000000
-5.20760380,2.05159703,0.79260912,1.21319453,0.53039585,0.00000000,0.51423558,0.00000000
-5.20160080,2.04879239,0.78919229,1.21556187,0.53510770,0.00000000,0.50975442,0.00000000
-5.19559780,2.04019660,0.78353375,1.21424767,0.53879189,0.00000000,0.50373668,0.00000000
-5.18959480,2.02567199,0.77554494,1.20911031,0.54123974,0.00000000,0.49625210,0.00000000
-5.18359180,2.00519041,0.76518709,1.20007503,0.54226341,0.00000000,0.48740056,0.00000000
-5.17758879,1.97883503,0.75247140,1.18713715,0.54170147,0.00000000,0.47730918,0.00000000
-5.17158579,1.94679933,0.73745779,1.17036360,0.53942371,0.00000000,0.46612864,0.00000000
-5.16558279,1.90938311,0.72025229,1.14989267,0.53533519,0.00000000,0.45402894,0.00000000
-5.15957979,1.86698537,0.70100330,1.12593165,0.52937902,0.00000000,0.44119440,0.00000000
-5.15357679,1.82009430,0.67989664,1.09875256,0.52153811,0.00000000,0.42781839,0.00000000
-5.14757379,1.76927441,0.65714964,1.06868580,0.51183541,0.00000000,0.41409767,0.00000000
-5.14157079,1.71515123,0.63300455,1.03611198,0.50033291,0.00000000,0.40022676,0.00000000
-5.13556778,1.65839408,0.60772137,1.00145211,0.48712928,0.00000000,0.38639228,0.00000000
-5.12956478,1.59969748,0.58157037,0.96515647,0.47235632,0.00000000,0.37276775,0.00000000
-5.12356178,1.53976180,0.55482466,0.92769264,0.45617434,0.00000000,0.35950875,0.00000000
-5.11755878,1.47927415,0.52775293,0.88953298,0.43876670,0.00000000,0.34674887,0.00000000
-5.11155578,1.41889006,0.50061275,0.85114227,0.42033384,0.00000000,0.33459648,0.00000000
-5.10555278,1.35921680,0.47364456,0.81296587,0.40108691,0.00000000,0.32313246,0.00000000
-5.09954977,1.30079910,0.44706663,0.77541884,0.38124148,0.00000000,0.31240912,0.00000000
-5.09354677,1.24410774,0.42107109,0.73887660,0.36101141,0.00000000,0.30245011,0.00000000
-5.08754377,1.18953155,0.39582119,0.70366736,0.34060330,0.00000000,0.29325158,0.00000000
-5.08154077,1.13737296,0.37144981,0.67006662,0.32021164,0.00000000,0.28478438,0.00000000
-5.07553777,1.08784738,0.34805922,0.63829385,0.30001477,0.00000000,0.27699725,0.00000000
-5.06953477,1.04108609,0.32572199,0.60851149,0.28017186,0.00000000,0.26982080,0.00000000
-5.06353177,0.99714239,0.30448300,0.58082598,0.26082092,0.00000000,0.26317222,0.00000000
-5.05752876,0.95600069,0.28436234,0.55529094,0.24207773,0.00000000,0.25696030,0.00000000
-5.05152576,0.91758773,0.26535886,0.53191193,0.22403580,0.00000000,0.25109077,0.00000000
-5.04552276,0.88178546,0.24745421,0.51065258,0.20676709,0.00000000,0.24547141,0.00000000
-5.03951976,0.84844462,0.23061711,0.49144182,0.19032345,0.00000000,0.24001710,0.00000000
-5.03351676,0.81739851,0.21480762,0.47418152,0.17473854,0.00000000,0.23465413,0.00000000
-5.02751376,0.78847612,0.19998118,0.45875444,0.16003018,0.00000000,0.22932403,0.00000000
-5.02151076,0.76151401,0.18609229,0.44503185,0.14620282,0.00000000,0.22398648,0.00000000
-5.01550775,0.73636647,0.17309760,0.43288073,0.13325007,0.00000000,0.21862127,0.00000000
-5.00950475,0.71291361,0.16095837,0.42217005,0.12115714,0.00000000,0.21322939,0.00000000
-5.00350175,0.69106699,0.14964226,0.41277612,0.10990307,0.00000000,0.20783306,0.00000000
-4.99749875,0.67077293,0.13912432,0.40458673,0.09946263,0.00000000,0.20247487,0.00000000
-4.99149575,0.65201330,0.12938733,0.39750414,0.08980799,0.00000000,0.19721611,0.00000000
-4.98549275,0.63480417,0.12042150,0.39144683,0.08090994,0.00000000,0.19213426,0.00000000
-4.97948974,0.61919237,0.11222357,0.38635013,0.07273882,0.00000000,0.18732007,0.00000000
-4.97348674,0.60525056,0.10479559,0.38216590,0.06526512,0.00000000,0.18287403,0.00000000
-4.96748374,0.59307092,0.09814321,0.37886121,0.05845986,0.00000000,0.17890267,0.00000000
-4.96148074,0.58275809,0.09227394,0.37641650,0.05229465,0.00000000,0.17551471,0.00000000
-4.95547774,0.57442166,0.08719522,0.37482307,0.04674172,0.00000000,0.17281726,0.00000000
-4.94947474,0.56816866,0.08291263,0.37408033,0.04177376,0.00000000,0.17091214,0.00000000
-4.94347174,0.56409628,0.07942814,0.37419288,0.03736376,0.00000000,0.16989245,0.00000000
-4.93746873,0.56228533,0.07673862,0.37516758,0.03348481,0.00000000,0.16983956,0.00000000
-4.93146573,0.56279437,0.07483463,0.37701071,0.03011000,0.00000000,0.17082041,0.00000000
-4.92546273,0.56565494,0.07369944,0.37972544,0.02721231,0.00000000,0.17288532,0.00000000
-4.91945973,0.57086782,0.07330842,0.38330948,0.02476464,0.00000000,0.17606618,0.00000000
-4.91345673,0.57840044,0.07362876,0.38775322,0.02273986,0.00000000,0.18037523,0.00000000
-4.90745373,0.58818539,0.07461939,0.39303813,0.02111100,0.00000000,0.18580410,0.00000000
-4.90145073,0.60011994,0.07623128,0.39913557,0.01985146,0.00000000,0.19232346,0.00000000
-4.89544772,0.61406651,0.07840791,0.40600597,0.01893530,0.00000000,0.19988293,0.00000000
-4.88944472,0.62985407,0.08108598,0.41359832,0.01833754,0.00000000,0.20841142,0.00000000
-4.88344172,0.64728008,0.08419628,0.42184989,0.01803448,0.00000000,0.21781788,0.00000000
-4.87743872,0.66611321,0.08766469,0.43068627,0.01800404,0.00000000,0.22799226,0.00000000
-4.87143572,0.68609642,0.09141332,0.44002157,0.01822602,0.00000000,0.23880692,0.00000000
-4.86543272,0.70695053,0.09536174,0.44975883,0.01868233,0.00000000,0.25011834,0.00000000
-4.85942971,0.72837808,0.09942823,0.45979055,0.01935720,0.00000000,0.26176915,0.00000000
-4.85342671,0.75006750,0.10353119,0.46999942,0.02023727,0.00000000,0.27359052,0.00000000
-4.84742371,0.77169763,0.10759046,0.48025929,0.02131162,0.00000000,0.28540490,0.00000000
-4.84142071,0.79294246,0.11152880,0.49043627,0.02257168,0.00000000,0.29702912,0.00000000
-4.83541771,0.81347624,0.11527336,0.50039016,0.02401115,0.00000000,0.30827788,0.00000000
-4.82941471,0.83297888,0.11875705,0.50997616,0.02562571,0.00000000,0.31896751,0.00000000
-4.82341171,0.85114172,0.12192009,0.51904692,0.02741276,0.00000000,0.32892005,0.00000000
-4.81740870,0.86767363,0.12471134,0.52745502,0.02937102,0.00000000,0.33796763,0.00000000
-4.81140570,0.88230730,0.12708965,0.53505574,0.03150010,0.00000000,0.34595687,0.00000000
-4.80540270,0.89480586,0.12902513,0.54171030,0.03380004,0.00000000,0.35275348,0.00000000
-4.79939970,0.90496941,0.13050019,0.54728934,0.03627082,0.00000000,0.35824665,0.00000000
-4.79339670,0.91264150,0.13151045,0.55167668,0.03891181,0.00000000,0.36235328,0.00000000
-4.78739370,0.91771524,0.13206543,0.55477318,0.04172129,0.00000000,0.36502177,0.00000000
-4.78139070,0.92013881,0.13218892,0.55650054,0.04469599,0.00000000,0.36623529,0.00000000
-4.77538769,0.91992006,0.13191905,0.55680493,0.04783063,0.00000000,0.36601428,0.00000000
-4.76938469,0.91712990,0.13130807,0.55566019,0.05111761,0.00000000,0.36441806,0.00000000
-4.76338169,0.91190430,0.13042167,0.55307044,0.05454673,0.00000000,0.36154544,0.00000000
-4.75737869,0.90444452,0.12933798,0.54907192,0.05810501,0.00000000,0.35753412,0.00000000
-4.75137569,0.89501545,0.12814619,0.54373390,0.06177669,0.00000000,0.35255904,0.00000000
-4.74537269,0.88394196,0.12694477,0.53715847,0.06554323,0.00000000,0.34682929,0.00000000
-4.73936968,0.87160309,0.12583937,0.52947929,0.06938358,0.00000000,0.34058398,0.00000000
-4.73336668,0.85842426,0.12494040,0.52085910,0.07327442,0.00000000,0.33408689,0.00000000
-4.72736368,0.84486754,0.12436032,0.51148609,0.07719064,0.00000000,0.32762014,0.00000000
-4.72136068,0.83142021,0.12421083,0.50156926,0.08110577,0.00000000,0.32147691,0.00000000
-4.71535768,0.81858201,0.12459976,0.49133283,0.08499258,0.00000000,0.31595367,0.00000000
-4.70935468,0.80685129,0.12562812,0.48100998,0.08882365,0.00000000,0.31134182,0.00000000
-4.70335168,0.79671070,0.12738696,0.47083607,0.09257196,0.00000000,0.30791932,0.00000000
-4.69734867,0.78861276,0.12995455,0.46104161,0.09621146,0.00000000,0.30594234,0.00000000
-4.69134567,0.78296587,0.13339364,0.45184529,0.09971754,0.00000000,0.30563740,0.00000000
-4.68534267,0.78012129,0.13774908,0.44344731,0.10306751,0.00000000,0.30719412,0.00000000
-4.67933967,0.78036151,0.14304591,0.43602325,0.10624086,0.00000000,0.31075900,0.00000000
-4.67333667,0.78389060,0.14928777,0.42971874,0.10921950,0.00000000,0.31643025,0.00000000
-4.66733367,0.79082667,0.15645613,0.42464517,0.11198781,0.00000000,0.32425414,0.00000000
-4.66133067,0.80119713,0.16450995,0.42087649,0.11453269,0.00000000,0.33422275,0.00000000
-4.65532766,0.81493667,0.17338619,0.41844737,0.11684339,0.00000000,0.34627346,0.00000000
-4.64932466,0.83188822,0.18300098,0.41735264,0.11891138,0.00000000,0.36029008,0.00000000
-4.64332166,0.85180701,0.19325162,0.41754819,0.12073012,0.00000000,0.37610566,0.00000000
-4.63731866,0.87436750,0.20401923,0.41895309,0.12229485,0.00000000,0.39350693,0.00000000
-4.63131566,0.89917317,0.21517220,0.42145313,0.12360242,0.00000000,0.41224028,0.00000000
-4.62531266,0.92576871,0.22657012,0.42490536,0.12465115,0.00000000,0.43201896,0.00000000
-4.61930965,0.95365442,0.23806840,0.42914376,0.12544079,0.00000000,0.45253147,0.00000000
-4.61330665,0.98230226,0.24952306,0.43398561,0.12597259,0.00000000,0.47345068,0.00000000
-4.60730365,1.01117300,0.26079590,0.43923852,0.12624948,0.00000000,0.49444347,0.00000000
-4.60130065,1.03973407,0.27175959,0.44470784,0.12627632,0.00000000,0.51518058,0.00000000
-4.59529765,1.06747728,0.28230262,0.45020415,0.12606030,0.00000000,0.53534625,0.00000000
-4.58929465,1.09393604,0.29233388,0.45555078,0.12561141,0.00000000,0.55464740,0.00000000
-4.58329165,1.11870144,0.30178674,0.46059092,0.12494295,0.00000000,0.57282199,0.00000000
-4.57728864,1.14143663,0.31062226,0.46519429,0.12407206,0.00000000,0.58964630,0.00000000
-4.57128564,1.16188914,0.31883171,0.46926315,0.12302027,0.00000000,0.60494097,0.00000000
-4.56528264,1.17990076,0.32643795,0.47273741,0.12181399,0.00000000,0.61857550,0.00000000
-4.55927964,1.19541472,0.33349586,0.47559890,0.12048495,0.00000000,0.63047123,0.00000000
-4.55327664,1.20848001,0.34009159,0.47787447,0.11907056,0.00000000,0.64060268,0.00000000
-4.54727364,1.21925273,0.34634082,0.47963807,0.11761408,0.00000000,0.64899733,0.00000000
-4.54127064,1.22799464,0.35238597,0.48101167,0.11616477,0.00000000,0.65573387,0.00000000
-4.53526763,1.23506881,0.35839249,0.48216495,0.11477785,0.00000000,0.66093908,0.00000000
-4.52926463,1.24093275,0.36454439,0.48331387,0.11351428,0.00000000,0.66478357,0.00000000
-4.52326163,1.24612903,0.37103910,0.48471795,0.11244047,0.00000000,0.66747641,0.00000000
-4.51725863,1.25127374,0.37808191,0.48667646,0.11162774,0.00000000,0.66925907,0.00000000
-4.51125563,1.25704298,0.38588002,0.48952331,0.11115170,0.00000000,0.67039876,0.00000000
-4.50525263,1.26415760,0.39463654,0.49362081,0.11109139,0.00000000,0.67118137,0.00000000
-4.49924962,1.27336647,0.40454446,0.49935222,0.11152828,0.00000000,0.67190422,0.00000000
-4.49324662,1.28542832,0.41578077,0.50711315,0.11254509,0.00000000,0.67286873,0.00000000
-4.48724362,1.30109258,0.42850090,0.51730179,0.11422433,0.00000000,0.67437321,0.00000000
-4.48124062,1.32107924,0.44283345,0.53030810,0.11664671,0.00000000,0.67670570,0.00000000
-4.47523762,1.34605809,0.45887549,0.54650213,0.11988924,0.00000000,0.68013708,0.00000000
-4.46923462,1.37662745,0.47668824,0.56622146,0.12402319,0.00000000,0.68491440,0.00000000
-4.46323162,1.41329297,0.49629346,0.58975816,0.12911181,0.00000000,0.69125445,0.00000000
-4.45722861,1.45644670,0.51767039,0.61734552,0.13520782,0.00000000,0.69933767,0.00000000
-4.45122561,1.50634707,0.54075344,0.64914495,0.14235088,0.00000000,0.70930248,0.00000000
-4.44522261,1.56310033,0.56543058,0.68523344,0.15056486,0.00000000,0.72123993,0.00000000
-4.43921961,1.62664417,0.59154257,0.72559214,0.15985528,0.00000000,0.73518900,0.00000000
-4.43321661,1.69673424,0.61888308,0.77009668,0.17020676,0.00000000,0.75113259,0.00000000
-4.42721361,1.77293448,0.64719980,0.81850964,0.18158079,0.00000000,0.76899430,0.00000000
-4.42121061,1.85461179,0.67619654,0.87047585,0.19391388,0.00000000,0.78863637,0.00000000
-4.41520760,1.94093617,0.70553654,0.92552107,0.20711616,0.00000000,0.80985886,0.00000000
-4.40920460,2.03088651,0.73484684,0.98305428,0.22107079,0.00000000,0.83240031,0.00000000
-4.40320160,2.12326287,0.76372397,1.04237410,0.23563399,0.00000000,0.85594010,0.00000000
-4.39719860,2.21670521,0.79174070,1.10267941,0.25063601,0.00000000,0.88010265,0.00000000
-4.39119560,2.30971866,0.81845400,1.16308411,0.26588311,0.00000000,0.90446358,0.00000000
-4.38519260,2.40070495,0.84341398,1.22263577,0.28116040,0.00000000,0.92855771,0.00000000
-4.37918959,2.48799930,0.86617371,1.28033785,0.29623576,0.00000000,0.95188899,0.00000000
-4.37318659,2.56991193,0.88629955,1.33517472,0.31086457,0.00000000,0.97394212,0.00000000
-4.36718359,2.64477264,0.90338195,1.38613871,0.32479529,0.00000000,0.99419551,0.00000000
-4.36118059,2.71097721,0.91704612,1.43225825,0.33777567,0.00000000,1.01213522,0.00000000
-4.35517759,2.76703381,0.92696245,1.47262593,0.34955935,0.00000000,1.02726952,0.00000000
-4.34917459,2.81160748,0.93285607,1.50642550,0.35991271,0.00000000,1.03914336,0.00000000
-4.34317159,2.84356116,0.93451539,1.53295648,0.36862156,0.00000000,1.04735234,0.00000000
-4.33716858,2.86199128,0.93179910,1.55165564,0.37549764,0.00000000,1.05155544,0.00000000
-4.33116558,2.86625651,0.92464139,1.56211405,0.38038431,0.00000000,1.05148621,0.00000000
-4.32516258,2.85599851,0.91305519,1.56408936,0.38316161,0.00000000,1.04696159,0.00000000
-4.31915958,2.83115357,0.89713306,1.55751254,0.38375002,0.00000000,1.03788832,0.00000000
-4.31315658,2.79195497,0.87704591,1.54248897,0.38211315,0.00000000,1.02426641,0.00000000
-4.30715358,2.73892575,0.85303941,1.51929384,0.37825898,0.00000000,1.00618961,0.00000000
