energy_ev,total_up,P_s_up,P_p_up,S_s_up,S_p_up,Ta_p_up,Ta_d_up
-5.87393697,1.39125242,0.00121264,0.87851240,0.03914661,0.12158341,1.21022771,0.74182095
-5.86793397,1.51397755,0.00130631,0.95870552,0.04217397,0.13120735,1.31824010,0.81076334
-5.86193097,1.63708721,0.00139731,1.03972179,0.04511555,0.14062873,1.42688468,0.88066387
-5.85592796,1.75903014,0.00148412,1.12061180,0.04792249,0.14970082,1.53482238,0.95073756
-5.84992496,1.87817474,0.00156522,1.20036257,0.05054566,0.15827502,1.64063882,1.02013975
-5.84392196,1.99284472,0.00163914,1.27791781,0.05293706,0.16620496,1.74287403,1.08798216
-5.83791896,2.10135805,0.00170445,1.35220065,0.05505127,0.17335060,1.84005534,1.15335120
-5.83191596,2.20206805,0.00175990,1.42213816,0.05684685,0.17958234,1.93073236,1.21532791
-5.82591296,2.29340503,0.00180435,1.48668680,0.05828772,0.18478503,2.01351268,1.27300902
-5.81990995,2.37391697,0.00183690,1.54485801,0.05934437,0.18886147,2.08709723,1.32552840
-5.81390695,2.44230776,0.00185687,1.59574299,0.05999481,0.19173552,2.15031381,1.37207821
-5.80790395,2.49747160,0.00186384,1.63853582,0.06022540,0.19335445,2.20214770,1.41192897
-5.80190095,2.53852219,0.00185767,1.67255419,0.06003128,0.19369061,2.24176820,1.44444806
-5.79589795,2.56481586,0.00183848,1.69725695,0.05941655,0.19274217,2.26855012,1.46911584
-5.78989495,2.57596764,0.00180668,1.71225795,0.05839415,0.19053309,2.28208967,1.48553899
-5.78389195,2.57185997,0.00176294,1.71733576,0.05698538,0.18711215,2.28221402,1.49346064
-5.77788894,2.55264381,0.00170814,1.71243888,0.05521919,0.18255125,2.26898451,1.49276689
-5.77188594,2.51873227,0.00164339,1.69768655,0.05313117,0.17694293,2.24269345,1.48348968
-5.76588294,2.47078724,0.00156996,1.67336500,0.05076239,0.17039735,2.20385484,1.46580589
-5.75987994,2.40969970,0.00148926,1.63991955,0.04815803,0.16303879,2.15318941,1.44003275
-5.75387694,2.33656459,0.00140275,1.59794277,0.04536602,0.15500187,2.09160476,1.40661978
-5.74787394,2.25265127,0.00131197,1.54815934,0.04243553,0.14642765,2.02017147,1.36613761
-5.74187094,2.15937093,0.00121842,1.49140806,0.03941559,0.13745975,1.94009599,1.31926408
-5.73586793,2.05824185,0.00112357,1.42862173,0.03635379,0.12824068,1.85269142,1.26676806
-5.72986493,1.95085405,0.00102881,1.36080565,0.03329509,0.11890848,1.75934726,1.20949168
-5.72386193,1.83883433,0.00093541,1.28901536,0.03028080,0.10959376,1.66149896,1.14833139
-5.71785893,1.72381270,0.00084450,1.21433433,0.02734785,0.10041731,1.56059838,1.08421856
-5.71185593,1.60739127,0.00075706,1.13785234,0.02452814,0.09148819,1.45808587,1.01810024
-5.70585293,1.49111630,0.00067390,1.06064504,0.02184824,0.08290243,1.35536472,0.95092050
-5.69984992,1.37645386,0.00059566,0.98375524,0.01932926,0.07474228,1.25377859,0.88360301
-5.69384692,1.26476966,0.00052281,0.90817632,0.01698685,0.06707599,1.15459218,0.81703516
-5.68784392,1.15731308,0.00045566,0.83483808,0.01483151,0.05995803,1.05897548,0.75205415
-5.68184092,1.05520547,0.00039438,0.76459511,0.01286893,0.05342975,0.96799169,0.68943524
-5.67583792,0.95943248,0.00033898,0.69821787,0.01110050,0.04752033,0.88258859,0.62988235
-5.66983492,0.87084013,0.00028939,0.63638628,0.00952388,0.04224792,0.80359325,0.57402095
-5.66383192,0.79013416,0.00024542,0.57968569,0.00813358,0.03762096,0.73170964,0.52239328
-5.65782891,0.71788212,0.00020682,0.52860512,0.00692166,0.03363955,0.66751890,0.47545568
-5.65182591,0.65451762,0.00017328,0.48353719,0.00587827,0.03029677,0.61148153,0.43357784
-5.64582291,0.60034620,0.00014446,0.44477970,0.00499229,0.02757996,0.56394122,0.39704365
-5.63981991,0.55555213,0.00012002,0.41253825,0.00425183,0.02547183,0.52512973,0.36605337
-5.63381691,0.52020582,0.00009960,0.38692972,0.00364473,0.02395143,0.49517246,0.34072687
-5.62781391,0.49427125,0.00008288,0.36798621,0.00315894,0.02299495,0.47409423,0.32110748
-5.62181091,0.47761327,0.00006956,0.35565932,0.00278283,0.02257633,0.46182524,0.30716639
-5.61580790,0.47000451,0.00005941,0.34982444,0.00250552,0.02266770,0.45820676,0.29880727
-5.60980490,0.47113189,0.00005223,0.35028513,0.00231701,0.02323968,0.46299679,0.29587094
-5.60380190,0.48060278,0.00004792,0.35677747,0.00220838,0.02426160,0.47587566,0.29814016
-5.59779890,0.49795110,0.00004643,0.36897459,0.00217185,0.02570160,0.49645167,0.30534438
-5.59179590,0.52264342,0.00004782,0.38649129,0.00220087,0.02752672,0.52426716,0.31716457
-5.58579290,0.55408559,0.00005224,0.40888930,0.00229014,0.02970301,0.55880515,0.33323822
-5.57978989,0.59163008,0.00005993,0.43568290,0.00243560,0.03219567,0.59949684,0.35316461
-5.57378689,0.63458428,0.00007124,0.46634555,0.00263448,0.03496930,0.64573027,0.37651040
-5.56778389,0.68222009,0.00008663,0.50031727,0.00288523,0.03798821,0.69686016,0.40281572
-5.56178089,0.73378471,0.00010667,0.53701310,0.00318750,0.04121686,0.75221895,0.43160086
-5.55577789,0.78851272,0.00013204,0.57583244,0.00354214,0.04462038,0.81112901,0.46237329
-5.54977489,0.84563917,0.00016351,0.61616924,0.00395106,0.04816523,0.87291564,0.49463531
-5.54377189,0.90441331,0.00020198,0.65742278,0.00441724,0.05181985,0.93692043,0.52789188
-5.53776888,0.96411250,0.00024839,0.69900870,0.00494458,0.05555538,1.00251446,0.56165863
-5.53176588,1.02405570,0.00030379,0.74036980,0.00553777,0.05934634,1.06911065,0.59546959
-5.52576288,1.08361583,0.00036925,0.78098634,0.00620212,0.06317120,1.13617451,0.62888459
-5.51975988,1.14223030,0.00044587,0.82038506,0.00694334,0.06701288,1.20323265,0.66149576
-5.51375688,1.19940906,0.00053472,0.85814679,0.00776728,0.07085902,1.26987825,0.69293304
-5.50775388,1.25473969,0.00063682,0.89391189,0.00867963,0.07470201,1.33577315,0.72286829
-5.50175088,1.30788896,0.00075309,0.92738356,0.00968551,0.07853884,1.40064604,0.75101785
-5.49574787,1.35860081,0.00088427,0.95832845,0.01078917,0.08237059,1.46428677,0.77714354
-5.48974487,1.40669063,0.00103093,0.98657488,0.01199346,0.08620175,1.52653680,0.80105188
-5.48374187,1.45203623,0.00119334,1.01200857,0.01329949,0.09003920,1.58727630,0.82259185
-5.47773887,1.49456583,0.00137148,1.03456614,0.01470613,0.09389106,1.64640859,0.84165119
-5.47173587,1.53424394,0.00156495,1.05422700,0.01620969,0.09776536,1.70384272,0.85815166
-5.46573287,1.57105594,0.00177296,1.07100391,0.01780348,0.10166863,1.75947546,0.87204361
-5.45972986,1.60499233,0.00199425,1.08493300,0.01947763,0.10560448,1.81317375,0.88330015
-5.45372686,1.63603373,0.00222712,1.09606386,0.02121887,0.10957229,1.86475902,0.89191148
-5.44772386,1.66413769,0.00246940,1.10445027,0.02301047,0.11356606,1.91399440,0.89787969
-5.44172086,1.68922820,0.00271846,1.11014227,0.02483239,0.11757349,1.96057597,0.90121445
-5.43571786,1.71118852,0.00297123,1.11318001,0.02666147,0.12157535,2.00412888,0.90192976
-5.42971486,1.72985818,0.00322427,1.11358971,0.02847183,0.12554529,2.04420879,0.90004205
-5.42371186,1.74503398,0.00347384,1.11138194,0.03023543,0.12944992,2.08030887,0.89556969
-5.41770885,1.75647539,0.00371596,1.10655231,0.03192274,0.13324938,2.11187219,0.88853375
-5.41170585,1.76391369,0.00394652,1.09908431,0.03350354,0.13689817,2.13830896,0.87896002
-5.40570285,1.76706453,0.00416140,1.08895408,0.03494778,0.14034646,2.15901778,0.86688195
-5.39969985,1.76564292,0.00435660,1.07613670,0.03622656,0.14354151,2.17340970,0.85234422
-5.39369685,1.75937990,0.00452834,1.06061336,0.03731304,0.14642944,2.18093389,0.83540662
-5.38769385,1.74803964,0.00467318,1.04237904,0.03818340,0.14895702,2.18110339,0.81614777
-5.38169085,1.73143599,0.00478818,1.02144982,0.03881762,0.15107351,2.17351945,0.79466848
-5.37568784,1.70944759,0.00487093,0.99786961,0.03920029,0.15273248,2.15789320,0.77109427
-5.36968484,1.68203037,0.00491970,0.97171548,0.03932111,0.15389350,2.13406335,0.74557694
-5.36368184,1.64922699,0.00493347,0.94310151,0.03917538,0.15452355,2.10200898,0.71829490
-5.35767884,1.61117261,0.00491195,0.91218068,0.03876412,0.15459829,2.06185679,0.68945230
-5.35167584,1.56809677,0.00485566,0.87914482,0.03809414,0.15410299,2.01388242,0.65927690
-5.34567284,1.52032135,0.00476582,0.84422254,0.03717779,0.15303314,1.95850598,0.62801683
-5.33966983,1.46825494,0.00464440,0.80767548,0.03603254,0.15139483,1.89628200,0.59593642
-5.33366683,1.41238401,0.00449400,0.76979283,0.03468044,0.14920483,1.82788453,0.56331129
-5.32766383,1.35326152,0.00431779,0.73088477,0.03314737,0.14649039,1.75408835,0.53042314
-5.32166083,1.29149371,0.00411938,0.69127508,0.03146222,0.14328899,1.67574713,0.49755430
-5.31565783,1.22772590,0.00390276,0.65129332,0.02965596,0.13964775,1.59376999,0.46498265
-5.30965483,1.16262803,0.00367215,0.61126716,0.02776073,0.13562295,1.50909739,0.43297686
-5.30365183,1.09688076,0.00343187,0.57151499,0.02580893,0.13127942,1.42267763,0.40179245
-5.29764882,1.03116278,0.00318626,0.53233944,0.02383235,0.12668992,1.33544489,0.37166870
-5.29164582,0.96613976,0.00293957,0.49402182,0.02186140,0.12193459,1.24829970,0.34282651
-5.28564282,0.90245540,0.00269585,0.45681778,0.01992444,0.11710047,1.16209243,0.31546737
-5.27963982,0.84072471,0.00245893,0.42095426,0.01804727,0.11228108,1.07761019,0.28977329
-5.27363682,0.78152961,0.00223230,0.38662773,0.01625273,0.10757596,0.99556746,0.26590762
-5.26763382,0.72541658,0.00201912,0.35400360,0.01456047,0.10309036,0.91660016,0.24401672
-5.26163082,0.67289618,0.00182219,0.32321676,0.01298685,0.09893481,0.84126324,0.22423210
-5.25562781,0.62444415,0.00164397,0.29437302,0.01154495,0.09522469,0.77003117,0.20667302
-5.24962481,0.58050334,0.00148658,0.26755120,0.01024473,0.09207967,0.70330101,0.19144917
-5.24362181,0.54148636,0.00135183,0.24280576,0.00909325,0.08962295,0.64139737,0.17866322
-5.23761881,0.50777813,0.00124129,0.22016961,0.00809498,0.08798031,0.58457878,0.16841313
-5.23161581,0.47973806,0.00115630,0.19965706,0.00725208,0.08727891,0.53304489,0.16079387
-5.22561281,0.45770142,0.00109805,0.18126656,0.00656482,0.08764576,0.48694394,0.15589850
-5.21960980,0.44197959,0.00106762,0.16498324,0.00603187,0.08920587,0.44638000,0.15381851
-5.21360680,0.43285893,0.00106601,0.15078104,0.00565064,0.09208016,0.41141982,0.15464330
-5.20760380,0.43059836,0.00109424,0.13862447,0.00541757,0.09638300,0.38209876,0.15845883
-5.20160080,0.43542548,0.00115331,0.12846988,0.00532836,0.10221956,0.35842587,0.16534552
-5.19559780,0.44753162,0.00124427,0.12026629,0.00537813,0.10968303,0.34038790,0.17537551
-5.18959480,0.46706592,0.00136822,0.11395592,0.00556157,0.11885168,0.32795240,0.18860935
-5.18359180,0.49412888,0.00152633,0.10947431,0.00587302,0.12978611,0.32106981,0.20509251
-5.17758879,0.52876586,0.00171980,0.10675027,0.00630646,0.14252654,0.31967493,0.22485163
-5.17158579,0.57096097,0.00194985,0.10570571,0.00685552,0.15709051,0.32368768,0.24789114
-5.16558279,0.62063175,0.00221772,0.10625542,0.00751346,0.17347103,0.33301355,0.27419007
-5.15957979,0.67762528,0.00252458,0.10830694,0.00827307,0.19163526,0.34754375,0.30369961
-5.15357679,0.74171594,0.00287150,0.11176054,0.00912667,0.21152392,0.36715537,0.33634140
-5.14757379,0.81260516,0.00325942,0.11650949,0.01006603,0.23305147,0.39171141,0.37200672
-5.14157079,0.88992336,0.00368904,0.12244051,0.01108234,0.25610709,0.42106107,0.41055677
-5.13556778,0.97323407,0.00416077,0.12943456,0.01216624,0.28055645,0.45504001,0.45182384
-5.12956478,1.06204006,0.00467467,0.13736785,0.01330780,0.30624431,0.49347065,0.49561348
-5.12356178,1.15579127,0.00523035,0.14611317,0.01449661,0.33299768,0.53616248,0.54170747
-5.11755878,1.25389402,0.00582688,0.15554131,0.01572186,0.36062959,0.58291211,0.58986729
-5.11155578,1.35572104,0.00646277,0.16552267,0.01697247,0.38894318,0.63350296,0.63983802
-5.10555278,1.46062167,0.00713585,0.17592890,0.01823720,0.41773590,0.68770453,0.69135220
-5.09954977,1.56793152,0.00784320,0.18663446,0.01950483,0.44680363,0.74527088,0.74413350
-5.09354677,1.67698108,0.00858114,0.19751801,0.02076429,0.47594456,0.80593855,0.79789979
-5.08754377,1.78710270,0.00934512,0.20846362,0.02200485,0.50496249,0.86942353,0.85236543
-5.08154077,1.89763540,0.01012978,0.21936160,0.02321619,0.53366944,0.93541758,0.90724269
-5.07553777,2.00792753,0.01092887,0.23010908,0.02438859,0.56188757,1.00358401,0.96224202
-5.06953477,2.11733690,0.01173529,0.24061011,0.02551299,0.58945010,1.07355295,1.01707138
-5.06353177,2.22522888,0.01254116,0.25077546,0.02658103,0.61620153,1.14491675,1.07143461
-5.05752876,2.33097268,0.01333790,0.26052213,0.02758511,0.64199691,1.21722560,1.12502913
-5.05152576,2.43393637,0.01411629,0.26977248,0.02851835,0.66670063,1.28998405,1.17754326
-5.04552276,2.53348158,0.01486666,0.27845338,0.02937461,0.69018460,1.36264884,1.22865355
-5.03951976,2.62895849,0.01557905,0.28649511,0.03014841,0.71232633,1.43462842,1.27802249
-5.03351676,2.71970210,0.01624341,0.29383054,0.03083490,0.73300694,1.50528485,1.32529709
-5.02751376,2.80503056,0.01684981,0.30039427,0.03142977,0.75210951,1.57393803,1.37010868
-5.02151076,2.88424635,0.01738871,0.30612229,0.03192924,0.76951784,1.63987290,1.41207428
-5.01550775,2.95664062,0.01785119,0.31095182,0.03232996,0.78511603,1.70234934,1.45079968
-5.00950475,3.02150113,0.01822921,0.31482175,0.03262909,0.79878874,1.76061478,1.48588450
-5.00350175,3.07812378,0.01851587,0.31767343,0.03282421,0.81042245,1.81391935,1.51692899
-4.99749875,3.12582728,0.01870559,0.31945195,0.03291342,0.81990750,1.86153276,1.54354252
-4.99149575,3.16397052,0.01879436,0.32010784,0.03289537,0.82714095,1.90276267,1.56535343
-4.98549275,3.19197177,0.01877984,0.31959901,0.03276936,0.83203002,1.93697351,1.58201973
-4.97948974,3.20932861,0.01866151,0.31789294,0.03253543,0.83449586,1.96360496,1.59324015
-4.97348674,3.21563758,0.01844070,0.31496881,0.03219444,0.83447755,1.98218932,1.59876497
-4.96748374,3.21061228,0.01812058,0.31081965,0.03174822,0.83193581,1.99236678,1.59840606
-4.96148074,3.19409878,0.01770610,0.30545410,0.03119960,0.82685629,1.99389790,1.59204550
-4.95547774,3.16608744,0.01720388,0.29889782,0.03055250,0.81925222,1.98667261,1.57964227
-4.94947474,3.12672026,0.01662200,0.29119436,0.02981198,0.80916602,1.97071528,1.56123672
-4.94347174,3.07629327,0.01596981,0.28240537,0.02898419,0.79666995,1.94618556,1.53695248
-4.93746873,3.01525375,0.01525764,0.27261020,0.02807637,0.78186560,1.91337503,1.50699563
-4.93146573,2.94419237,0.01449654,0.26190477,0.02709671,0.76488224,1.87269969,1.47165136
-4.92546273,2.86383058,0.01369794,0.25039975,0.02605428,0.74587414,1.82468877,1.43127803
-4.91945973,2.77500398,0.01287339,0.23821826,0.02495882,0.72501704,1.76997043,1.38629924
-4.91345673,2.67864245,0.01203422,0.22549299,0.02382056,0.70250387,1.70925492,1.33719395
-4.90745373,2.57574808,0.01119129,0.21236303,0.02265001,0.67854014,1.64331621,1.28448551
-4.90145073,2.46737202,0.01035478,0.19897043,0.02145774,0.65333905,1.57297262,1.22872984
-4.89544772,2.35459119,0.00953394,0.18545684,0.02025416,0.62711683,1.49906758,1.17050331
-4.88944472,2.23848606,0.00873695,0.17196010,0.01904929,0.60008828,1.42245105,1.11039097
-4.88344172,2.12012011,0.00797084,0.15861121,0.01785262,0.57246295,1.34396240,1.04897536
-4.87743872,2.00052190,0.00724143,0.14553158,0.01667291,0.54444199,1.26441523,0.98682638
-4.87143572,1.88067013,0.00655332,0.13283083,0.01551806,0.51621572,1.18458455,0.92449244
-4.86543272,1.76148198,0.00590993,0.12060500,0.01439508,0.48796214,1.10519664,0.86249307
-4.85942971,1.64380488,0.00531357,0.10893548,0.01330998,0.45984614,1.02692152,0.80131318
-4.85342671,1.52841150,0.00476561,0.09788840,0.01226782,0.43201947,0.95036819,0.74139873
-4.84742371,1.41599782,0.00426657,0.08751461,0.01127271,0.40462139,0.87608237,0.68315415
-4.84142071,1.30718389,0.00381627,0.07785021,0.01032789,0.37777977,0.80454659,0.62694097
-4.83541771,1.20251679,0.00341404,0.06891746,0.00943579,0.35161251,0.73618223,0.57307782
-4.82941471,1.10247546,0.00305888,0.06072612,0.00859820,0.32622926,0.67135326,0.52184155
-4.82341171,1.00747673,0.00274960,0.05327504,0.00781633,0.30173313,0.61037127,0.47346921
-4.81740870,0.91788241,0.00248497,0.04655399,0.00709099,0.27822246,0.55350144,0.42816082
-4.81140570,0.83400679,0.00226388,0.04054563,0.00642272,0.25579244,0.50096916,0.38608264
-4.80540270,0.75612441,0.00208543,0.03522743,0.00581190,0.23453655,0.45296684,0.34737096
-4.79939970,0.68447767,0.00194903,0.03057373,0.00525891,0.21454790,0.40966084,0.31213601
-4.79339670,0.61928430,0.00185443,0.02655754,0.00476424,0.19592030,0.37119798,0.28046602
-4.78739370,0.56074417,0.00180179,0.02315238,0.00432858,0.17874917,0.33771166,0.25243122
-4.78139070,0.50904557,0.00179164,0.02033386,0.00395294,0.16313232,0.30932708,0.22808763
-4.77538769,0.46437062,0.00182487,0.01808102,0.00363870,0.14917051,0.28616565,0.20748054
-4.76938469,0.42689970,0.00190269,0.01637758,0.00338770,0.13696785,0.26834818,0.19064743
-4.76338169,0.39681464,0.00202651,0.01521277,0.00320225,0.12663207,0.25599665,0.17762034
-4.75737869,0.37430057,0.00219785,0.01458201,0.00308515,0.11827448,0.24923468,0.16842743
-4.75137569,0.35954606,0.00241821,0.01448727,0.00303971,0.11200968,0.24818618,0.16309368
-4.74537269,0.35274145,0.00268896,0.01493706,0.00306968,0.10795484,0.25297241,0.16164057
-4.73936968,0.35407506,0.00301110,0.01594620,0.00317921,0.10622854,0.26370724,0.16408469
-4.73336668,0.36372719,0.00338517,0.01753521,0.00337275,0.10694897,0.28049060,0.17043530
-4.72736368,0.38186172,0.00381108,0.01972933,0.00365491,0.11023144,0.30340041,0.18069075
-4.72136068,0.40861542,0.00428789,0.02255728,0.00403029,0.11618514,0.33248296,0.19483390
-4.71535768,0.44408492,0.00481373,0.02604965,0.00450330,0.12490906,0.36774214,0.21282664
-4.70935468,0.48831180,0.00538565,0.03023704,0.00507793,0.13648705,0.40912788,0.23460377
-4.70335168,0.54126609,0.00599953,0.03514788,0.00575744,0.15098217,0.45652431,0.26006640
-4.69734867,0.60282875,0.00665002,0.04080614,0.00654411,0.16843036,0.50973820,0.28907527
-4.69134567,0.67277405,0.00733051,0.04722890,0.00743894,0.18883369,0.56848837,0.32144430
-4.68534267,0.75075252,0.00803318,0.05442387,0.00844132,0.21215338,0.63239669,0.35693493
-4.67933967,0.83627566,0.00874910,0.06238710,0.00954876,0.23830304,0.70098159,0.39525139
-4.67333667,0.92870342,0.00946832,0.07110086,0.01075660,0.26714238,0.77365461,0.43603762
-4.66733367,1.02723558,0.01018008,0.08053194,0.01205780,0.29847193,0.84972079,0.47887611
-4.66133067,1.13090798,0.01087306,0.09063047,0.01344276,0.33202916,0.92838340,0.52328891
-4.65532766,1.23859479,0.01153562,0.10132942,0.01489925,0.36748635,1.00875362,0.56874134
-4.64932466,1.34901725,0.01215615,0.11254489,0.01641238,0.40445075,1.08986511,0.61464828
-4.64332166,1.46075967,0.01272337,0.12417728,0.01796473,0.44246717,1.17069390,0.66038331
-4.63731866,1.57229274,0.01322665,0.13611351,0.01953656,0.48102336,1.25018314,0.70529057
-4.63131566,1.68200400,0.01365640,0.14823010,0.02110613,0.51955810,1.32727231,0.74869906
-4.62531266,1.78823492,0.01400433,0.16039737,0.02265018,0.55747213,1.40093031,0.78993907
-4.61930965,1.88932368,0.01426376,0.17248443,0.02414440,0.59414154,1.47019123,0.82836029
-4.61330665,1.98365224,0.01442982,0.18436493,0.02556413,0.62893330,1.53419176,0.86335085
-4.60730365,2.06969613,0.01449969,0.19592341,0.02688505,0.66122251,1.59220876,0.89435673
-4.60130065,2.14607479,0.01447264,0.20706188,0.02808390,0.69041055,1.64369537,0.92090058
-4.59529765,2.21160061,0.01435011,0.21770643,0.02913922,0.71594354,1.68831414,0.94259929
-4.58929465,2.26532415,0.01413569,0.22781348,0.03003214,0.73733025,1.72596529,0.95917937
-4.58329165,2.30657344,0.01383499,0.23737531,0.03074700,0.75415857,1.75680862,0.97048939
-4.57728864,2.33498530,0.01345546,0.24642456,0.03127195,0.76610991,1.78127751,0.97650885
-4.57128564,2.35052678,0.01300620,0.25503727,0.03159945,0.77297059,1.80008368,0.97735281
-4.56528264,2.35350535,0.01249766,0.26333423,0.03172653,0.77463988,1.81421173,0.97327195
-4.55927964,2.34456677,0.01194130,0.27148033,0.03165503,0.77113405,1.82490274,0.96464787
-4.55327664,2.32468027,0.01134928,0.27968175,0.03139152,0.76258621,1.83362668,0.95198349
-4.54727364,2.29511111,0.01073407,0.28818089,0.03094718,0.74924201,1.84204380,0.93588879
-4.54127064,2.25738121,0.01010813,0.29724904,0.03033736,0.73145126,1.85195561,0.91706243
-4.53526763,2.21321912,0.00948355,0.30717697,0.02958112,0.70965577,1.86524662,0.89626952
-4.52926463,2.16450120,0.00887172,0.31826356,0.02870054,0.68437414,1.88381836,0.87431661
-4.52326163,2.11318605,0.00828310,0.33080292,0.02771998,0.65618396,1.90951777,0.85202467
-4.51725863,2.06124501,0.00772693,0.34507045,0.02666522,0.62570246,1.94406232,0.83020100
-4.51125563,2.01059124,0.00721105,0.36130828,0.02556256,0.59356617,1.98896465,0.80961129
-4.50525263,1.96301053,0.00674180,0.37971082,0.02443799,0.56041079,2.04545963,0.79095276
-4.49924962,1.92009648,0.00632388,0.40041103,0.02331629,0.52685188,2.11443702,0.77482957
-4.49324662,1.88319284,0.00596035,0.42346812,0.02222028,0.49346722,2.19638263,0.76173135
-4.48724362,1.85334545,0.00565261,0.44885726,0.02117014,0.46078149,2.29133110,0.75201584
-4.48124062,1.83126560,0.00540050,0.47646200,0.02018284,0.42925385,2.39883286,0.74589627
-4.47523762,1.81730657,0.00520234,0.50606996,0.01927177,0.39926864,2.51793744,0.74343404
-4.46923462,1.81145413,0.00505512,0.53737209,0.01844649,0.37112954,2.64719493,0.74453698
-4.46323162,1.81333140,0.00495463,0.56996583,0.01771260,0.34505718,2.78467644,0.74896341
-4.45722861,1.82221799,0.00489565,0.60336233,0.01707186,0.32118990,2.92801383,0.75633167
-4.45122561,1.83708229,0.00487215,0.63699752,0.01652239,0.29958773,3.07445799,0.76613495
-4.44522261,1.85662580,0.00487753,0.67024687,0.01605902,0.28023888,3.22095429,0.77776070
-4.43921961,1.87933744,0.00490479,0.70244328,0.01567377,0.26306838,3.36423267,0.79051394
-4.43321661,1.90355546,0.00494682,0.73289756,0.01535637,0.24794849,3.50090929,0.80364347
-4.42721361,1.92753449,0.00499654,0.76092054,0.01509490,0.23470998,3.62759601,0.81636999
-4.42121061,1.94951478,0.00504715,0.78584612,0.01487641,0.22315409,3.74101309,0.82791492
-4.41520760,1.96779067,0.00509229,0.80705412,0.01468759,0.21306437,3.83810082,0.83752883
-4.40920460,1.98077561,0.00512620,0.82399197,0.01451534,0.20421796,3.91612505,0.84451824
-4.40320160,1.98706105,0.00514390,0.83619431,0.01434737,0.19639602,3.97277223,0.84826991
-4.39719860,1.98546670,0.00514121,0.84329958,0.01417273,0.18939274,4.00622973,0.84827147
-4.39119560,1.97508062,0.00511491,0.84506286,0.01398212,0.18302288,4.01524795,0.84412782
-4.38519260,1.95528738,0.00506276,0.84136438,0.01376831,0.17712746,3.99918142,0.83557266
-4.37918959,1.92578381,0.00498348,0.83221339,0.01352627,0.17157773,3.95800740,0.82247487
-4.37318659,1.88658189,0.00487674,0.81774711,0.01325327,0.16627723,3.89232101,0.80483963
-4.36718359,1.83799929,0.00474316,0.79822510,0.01294887,0.16116216,3.80330779,0.78280456
-4.36118059,1.78063849,0.00458414,0.77401909,0.01261480,0.15620008,3.69269484,0.75663116
-4.35517759,1.71535590,0.00440187,0.74559907,0.01225477,0.15138735,3.56268338,0.72669225
-4.34917459,1.64322281,0.00419910,0.71351611,0.01187414,0.14674531,3.41586602,0.69345619
-4.34317159,1.56548043,0.00397912,0.67838300,0.01147962,0.14231567,3.25513277,0.65746864
-4.33716858,1.48349122,0.00374553,0.64085333,0.01107888,0.13815538,3.08357010,0.61933304
-4.33116558,1.39868892,0.00350220,0.60160028,0.01068019,0.13433123,2.90435784,0.57969056
-4.32516258,1.31252967,0.00325307,0.56129572,0.01029198,0.13091448,2.72066820,0.53920054
-4.31915958,1.22644616,0.00300205,0.52059077,0.00992250,0.12797593,2.53557111,0.49852227
-4.31315658,1.14180683,0.00275295,0.48009829,0.00957951,0.12558146,2.35194954,0.45829876
-4.30715358,1.05988136,0.00250936,0.44037805,0.00926995,0.12378840,2.17242769,0.41914301
