energy_ev,total_up,Ge_p_up,Ge_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-5.14757379,2.41834291,0.45080762,0.00000000,0.50294774,2.00534651,0.00875176,0.08825345
-5.14157079,2.41703690,0.45032651,0.00000000,0.49444420,2.00869362,0.00870315,0.08673225
-5.13556778,2.41558213,0.45024280,0.00000000,0.48791897,2.01058220,0.00867971,0.08575081
-5.12956478,2.41375817,0.45046497,0.00000000,0.48333048,2.01082127,0.00867991,0.08531381
-5.12356178,2.41137046,0.45090470,0.00000000,0.48060502,2.00926970,0.00870176,0.08541390
-5.11755878,2.40825065,0.45147810,0.00000000,0.47963511,2.00583732,0.00874280,0.08603128
-5.11155578,2.40425516,0.45210681,0.00000000,0.48027873,2.00048380,0.00880015,0.08713344
-5.10555278,2.39926227,0.45271857,0.00000000,0.48235942,1.99321542,0.00887052,0.08867541
-5.09954977,2.39316801,0.45324756,0.00000000,0.48566747,1.98408001,0.00895022,0.09060031
-5.09354677,2.38588162,0.45363443,0.00000000,0.48996223,1.97316065,0.00903526,0.09284035
-5.08754377,2.37732095,0.45382605,0.00000000,0.49497565,1.96056849,0.00912133,0.09531825
-5.08154077,2.36740850,0.45377516,0.00000000,0.50041707,1.94643529,0.00920391,0.09794901
-5.07553777,2.35606855,0.45343988,0.00000000,0.50597927,1.93090622,0.00927834,0.10064210
-5.06953477,2.34322582,0.45278319,0.00000000,0.51134554,1.91413338,0.00933989,0.10330388
-5.06353177,2.32880586,0.45177256,0.00000000,0.51619771,1.89627036,0.00938392,0.10584029
-5.05752876,2.31273728,0.45037958,0.00000000,0.52022482,1.87746819,0.00940596,0.10815968
-5.05152576,2.29495574,0.44857978,0.00000000,0.52313210,1.85787275,0.00940185,0.11017558
-5.04552276,2.27540949,0.44635262,0.00000000,0.52464992,1.83762374,0.00936790,0.11180952
-5.03951976,2.25406598,0.44368159,0.00000000,0.52454225,1.81685503,0.00930100,0.11299350
-5.03351676,2.23091922,0.44055445,0.00000000,0.52261437,1.79569637,0.00919875,0.11367226
-5.02751376,2.20599724,0.43696363,0.00000000,0.51871926,1.77427606,0.00905957,0.11380506
-5.02151076,2.17936925,0.43290663,0.00000000,0.51276251,1.75272437,0.00888279,0.11336700
-5.01550775,2.15115188,0.42838647,0.00000000,0.50470545,1.73117746,0.00866869,0.11234978
-5.00950475,2.12151418,0.42341213,0.00000000,0.49456633,1.70978140,0.00841855,0.11076191
-5.00350175,2.09068088,0.41799887,0.00000000,0.48241942,1.68869603,0.00813465,0.10862823
-4.99749875,2.05893391,0.41216851,0.00000000,0.46839219,1.66809846,0.00782018,0.10598900
-4.99149575,2.02661176,0.40594955,0.00000000,0.45266067,1.64818582,0.00747923,0.10289838
-4.98549275,1.99410682,0.39937710,0.00000000,0.43544309,1.62917726,0.00711666,0.09942251
-4.97948974,1.96186068,0.39249259,0.00000000,0.41699233,1.61131480,0.00673796,0.09563724
-4.97348674,1.93035749,0.38534338,0.00000000,0.39758731,1.59486306,0.00634915,0.09162561
-4.96748374,1.90011547,0.37798200,0.00000000,0.37752388,1.58010756,0.00595655,0.08747522
-4.96148074,1.87167688,0.37046527,0.00000000,0.35710550,1.56735166,0.00556671,0.08327555
-4.95547774,1.84559648,0.36285313,0.00000000,0.33663411,1.55691188,0.00518615,0.07911537
-4.94947474,1.82242883,0.35520728,0.00000000,0.31640159,1.54911166,0.00482129,0.07508035
-4.94347174,1.80271456,0.34758958,0.00000000,0.29668203,1.54427361,0.00447824,0.07125088
-4.93746873,1.78696587,0.34006037,0.00000000,0.27772513,1.54271012,0.00416267,0.06770021
-4.93146573,1.77565160,0.33267658,0.00000000,0.25975081,1.54471279,0.00387974,0.06449294
-4.92546273,1.76918212,0.32548982,0.00000000,0.24294516,1.55054056,0.00363397,0.06168383
-4.91945973,1.76789439,0.31854457,0.00000000,0.22745786,1.56040727,0.00342913,0.05931708
-4.91345673,1.77203776,0.31187634,0.00000000,0.21340078,1.57446879,0.00326824,0.05742580
-4.90745373,1.78176086,0.30551018,0.00000000,0.20084809,1.59281045,0.00315347,0.05603191
-4.90145073,1.79710022,0.29945938,0.00000000,0.18983730,1.61543529,0.00308613,0.05514633
-4.89544772,1.81797119,0.29372464,0.00000000,0.18037150,1.64225387,0.00306664,0.05476932
-4.88944472,1.84416174,0.28829372,0.00000000,0.17242237,1.67307633,0.00309453,0.05489117
-4.88344172,1.87532972,0.28314157,0.00000000,0.16593392,1.70760732,0.00316846,0.05549292
-4.87743872,1.91100410,0.27823115,0.00000000,0.16082680,1.74544444,0.00328620,0.05654735
-4.87143572,1.95059062,0.27351473,0.00000000,0.15700296,1.78608072,0.00344468,0.05801997
-4.86543272,1.99338199,0.26893589,0.00000000,0.15435059,1.82891138,0.00364005,0.05987018
-4.85942971,2.03857292,0.26443191,0.00000000,0.15274922,1.87324514,0.00386769,0.06205250
-4.85342671,2.08527964,0.25993669,0.00000000,0.15207480,1.91831992,0.00412235,0.06451780
-4.84742371,2.13256364,0.25538396,0.00000000,0.15220477,1.96332264,0.00439815,0.06721469
-4.84142071,2.17945912,0.25071062,0.00000000,0.15302289,2.00741270,0.00468879,0.07009086
-4.83541771,2.22500310,0.24586021,0.00000000,0.15442387,2.04974819,0.00498759,0.07309453
-4.82941471,2.26826744,0.24078611,0.00000000,0.15631771,2.08951408,0.00528767,0.07617591
-4.82341171,2.30839137,0.23545462,0.00000000,0.15863355,2.12595107,0.00558211,0.07928862
-4.81740870,2.34461336,0.22984745,0.00000000,0.16132313,2.15838416,0.00586411,0.08239114
-4.81140570,2.37630087,0.22396384,0.00000000,0.16436359,2.18624932,0.00612716,0.08544821
-4.80540270,2.40297672,0.21782193,0.00000000,0.16775972,2.20911731,0.00636522,0.08843205
-4.79939970,2.42434078,0.21145947,0.00000000,0.17154533,2.22671330,0.00657289,0.09132354
-4.79339670,2.44028582,0.20493389,0.00000000,0.17578397,2.23893135,0.00674554,0.09411312
-4.78739370,2.45090665,0.19832161,0.00000000,0.18056861,2.24584284,0.00687951,0.09680149
-4.78139070,2.45650192,0.19171669,0.00000000,0.18602043,2.24769833,0.00697214,0.09939998
-4.77538769,2.45756819,0.18522888,0.00000000,0.19228660,2.24492257,0.00702193,0.10193056
-4.76938469,2.45478634,0.17898124,0.00000000,0.19953703,2.23810272,0.00702852,0.10442551
-4.76338169,2.44900064,0.17310722,0.00000000,0.20796009,2.22797002,0.00699273,0.10692666
-4.75737869,2.44119116,0.16774756,0.00000000,0.21775736,2.21537573,0.00691651,0.10948420
-4.75137569,2.43244067,0.16304682,0.00000000,0.22913749,2.20126218,0.00680288,0.11215510
-4.74537269,2.42389707,0.15915001,0.00000000,0.24230924,2.18663021,0.00665583,0.11500120
-4.73936968,2.41673311,0.15619898,0.00000000,0.25747395,2.17250421,0.00648013,0.11808689
-4.73336668,2.41210482,0.15432903,0.00000000,0.27481752,2.15989638,0.00628122,0.12147666
-4.72736368,2.41111043,0.15366554,0.00000000,0.29450227,2.14977158,0.00606498,0.12523234
-4.72136068,2.41475139,0.15432078,0.00000000,0.31665879,2.14301431,0.00583755,0.12941040
-4.71535768,2.42389703,0.15639096,0.00000000,0.34137819,2.14039898,0.00560515,0.13405921
-4.70935468,2.43925408,0.15995347,0.00000000,0.36870502,2.14256470,0.00537383,0.13921652
-4.70335168,2.46134228,0.16506441,0.00000000,0.39863107,2.14999542,0.00514932,0.14490709
-4.69734867,2.49047671,0.17175640,0.00000000,0.43109046,2.16300595,0.00493686,0.15114083
-4.69134567,2.52675728,0.18003667,0.00000000,0.46595612,2.18173419,0.00474107,0.15791125
-4.68534267,2.57006554,0.18988560,0.00000000,0.50303807,2.20613948,0.00456580,0.16519452
-4.67933967,2.62006851,0.20125554,0.00000000,0.54208337,2.23600683,0.00441408,0.17294905
-4.67333667,2.67622906,0.21407017,0.00000000,0.58277812,2.27095637,0.00428808,0.18111576
-4.66733367,2.73782201,0.22822429,0.00000000,0.62475137,2.31045749,0.00418903,0.18961880
-4.66133067,2.80395518,0.24358421,0.00000000,0.66758078,2.35384647,0.00411732,0.19836700
-4.65532766,2.87359410,0.25998876,0.00000000,0.71080020,2.40034704,0.00407246,0.20725577
-4.64932466,2.94558962,0.27725091,0.00000000,0.75390861,2.44909260,0.00405321,0.21616945
-4.64332166,3.01870699,0.29516012,0.00000000,0.79638041,2.49914944,0.00405759,0.22498413
-4.63731866,3.09165578,0.31348542,0.00000000,0.83767657,2.54953999,0.00408305,0.23357060
-4.63131566,3.16311942,0.33197915,0.00000000,0.87725636,2.59926557,0.00412652,0.24179760
-4.62531266,3.23178390,0.35038136,0.00000000,0.91458930,2.64732795,0.00418456,0.24953506
-4.61930965,3.29636481,0.36842484,0.00000000,0.94916681,2.69274954,0.00425346,0.25665730
-4.61330665,3.35563243,0.38584060,0.00000000,0.98051338,2.73459165,0.00432936,0.26304609
-4.60730365,3.40843439,0.40236367,0.00000000,1.00819679,2.77197103,0.00440833,0.26859340
-4.60130065,3.45371583,0.41773908,0.00000000,1.03183713,2.80407435,0.00448653,0.27320394
-4.59529765,3.49053693,0.43172781,0.00000000,1.05111436,2.83017080,0.00456025,0.27679718
-4.58929465,3.51808758,0.44411249,0.00000000,1.06577431,2.84962274,0.00462604,0.27930900
-4.58329165,3.53569942,0.45470267,0.00000000,1.07563293,2.86189454,0.00468073,0.28069289
-4.57728864,3.54285509,0.46333932,0.00000000,1.08057875,2.86655967,0.00472154,0.28092063
-4.57128564,3.53919467,0.46989862,0.00000000,1.08057366,2.86330589,0.00474613,0.27998250
-4.56528264,3.52451956,0.47429461,0.00000000,1.07565196,2.85193881,0.00475261,0.27788706
-4.55927964,3.49879352,0.47648073,0.00000000,1.06591788,2.83238368,0.00473959,0.27466049
-4.55327664,3.46214123,0.47645021,0.00000000,1.05154166,2.80468541,0.00470621,0.27034555
-4.54727364,3.41484434,0.47423516,0.00000000,1.03275446,2.76900700,0.00465214,0.26500018
-4.54127064,3.35733507,0.46990450,0.00000000,1.00984218,2.72562629,0.00457759,0.25869586
-4.53526763,3.29018785,0.46356088,0.00000000,0.98313850,2.67493127,0.00448327,0.25151570
-4.52926463,3.21410895,0.45533654,0.00000000,0.95301730,2.61741404,0.00437041,0.24355239
-4.52326163,3.12992479,0.44538855,0.00000000,0.91988466,2.55366380,0.00424072,0.23490610
-4.51725863,3.03856897,0.43389351,0.00000000,0.88417069,2.48435892,0.00409634,0.22568220
-4.51125563,2.94106880,0.42104191,0.00000000,0.84632135,2.41025856,0.00393980,0.21598916
-4.50525263,2.83853151,0.40703261,0.00000000,0.80679046,2.33219417,0.00377398,0.20593644
-4.49924962,2.73213068,0.39206738,0.00000000,0.76603206,2.25106094,0.00360203,0.19563251
-4.49324662,2.62309317,0.37634603,0.00000000,0.72449327,2.16780968,0.00342734,0.18518302
-4.48724362,2.51268693,0.36006200,0.00000000,0.68260780,2.08343910,0.00325341,0.17468928
-4.48124062,2.40220965,0.34339882,0.00000000,0.64079019,1.99898856,0.00308383,0.16424682
-4.47523762,2.29297842,0.32652730,0.00000000,0.59943092,1.91553129,0.00292219,0.15394434
-4.46923462,2.18632017,0.30960367,0.00000000,0.55889232,1.83416774,0.00277197,0.14386281
-4.46323162,2.08356256,0.29276843,0.00000000,0.51950544,1.75601886,0.00263653,0.13407491
-4.45722861,1.98602503,0.27614610,0.00000000,0.48156781,1.68221879,0.00251896,0.12464469
-4.45122561,1.89500932,0.25984551,0.00000000,0.44534196,1.61390647,0.00242206,0.11562739
-4.44522261,1.81178912,0.24396073,0.00000000,0.41105478,1.55221578,0.00234826,0.10706959
-4.43921961,1.73759799,0.22857222,0.00000000,0.37889753,1.49826350,0.00229955,0.09900933
-4.43321661,1.67361540,0.21374837,0.00000000,0.34902636,1.45313486,0.00227741,0.09147655
-4.42721361,1.62095013,0.19954695,0.00000000,0.32156329,1.41786622,0.00228280,0.08449349
-4.42121061,1.58062118,0.18601661,0.00000000,0.29659745,1.39342497,0.00231611,0.07807514
-4.41520760,1.55353591,0.17319811,0.00000000,0.27418657,1.38068651,0.00237712,0.07222978
-4.40920460,1.54046595,0.16112536,0.00000000,0.25435841,1.38040895,0.00246499,0.06695944
-4.40320160,1.54202126,0.14982614,0.00000000,0.23711232,1.39320593,0.00257830,0.06226038
-4.39719860,1.55862332,0.13932252,0.00000000,0.22242068,1.41951862,0.00271500,0.05812348
-4.39119560,1.59047862,0.12963099,0.00000000,0.21023027,1.45958809,0.00287253,0.05453471
-4.38519260,1.63755370,0.12076235,0.00000000,0.20046363,1.51342924,0.00304781,0.05147541
-4.37918959,1.69955349,0.11272150,0.00000000,0.19302041,1.58080807,0.00323734,0.04892272
-4.37318659,1.77590438,0.10550707,0.00000000,0.18777880,1.66122368,0.00343730,0.04684993
-4.36718359,1.86574383,0.09911114,0.00000000,0.18459716,1.75389677,0.00364366,0.04522688
-4.36118059,1.96791803,0.09351905,0.00000000,0.18331593,1.85776596,0.00385229,0.04402044
-4.35517759,2.08098885,0.08870940,0.00000000,0.18375995,1.97149330,0.00405914,0.04319505
-4.34917459,2.20325113,0.08465427,0.00000000,0.18574126,2.09347982,0.00426036,0.04271335
-4.34317159,2.33276084,0.08131986,0.00000000,0.18906241,2.22189174,0.00445247,0.04253695
-4.33716858,2.46737425,0.07866732,0.00000000,0.19352046,2.35469724,0.00463251,0.04262725
-4.33116558,2.60479732,0.07665397,0.00000000,0.19891141,2.48971336,0.00479824,0.04294642
-4.32516258,2.74264460,0.07523482,0.00000000,0.20503528,2.62466194,0.00494819,0.04345836
-4.31915958,2.87850544,0.07436430,0.00000000,0.21170140,2.75723292,0.00508189,0.04412983
-4.31315658,3.01001569,0.07399817,0.00000000,0.21873412,2.88515281,0.00519986,0.04493147
-4.30715358,3.13493189,0.07409549,0.00000000,0.22597836,3.00625583,0.00530377,0.04583884
