energy_ev,total_up,Pb_p_up,Pb_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-5.57378689,0.60551732,0.05039071,0.00045521,0.24206428,0.25062188,0.00579558,0.22080086
-5.56778389,0.62990408,0.05318725,0.00048026,0.24689667,0.26065057,0.00613549,0.22908153
-5.56178089,0.65398363,0.05578669,0.00050396,0.25134561,0.27063112,0.00647032,0.23787151
-5.55577789,0.67749641,0.05814676,0.00052601,0.25536932,0.28046539,0.00679578,0.24712498
-5.54977489,0.70026702,0.06023032,0.00054618,0.25896510,0.29009006,0.00710823,0.25682974
-5.54377189,0.72221253,0.06200674,0.00056430,0.26217009,0.29948062,0.00740478,0.26700784
-5.53776888,0.74334769,0.06345314,0.00058030,0.26506077,0.30865414,0.00768334,0.27771479
-5.53176588,0.76378687,0.06455536,0.00059416,0.26775099,0.31767065,0.00794264,0.28903743
-5.52576288,0.78374253,0.06530867,0.00060598,0.27038883,0.32663306,0.00818228,0.30109057
-5.51975988,0.80352023,0.06571812,0.00061594,0.27315229,0.33568561,0.00840262,0.31401233
-5.51375688,0.82351027,0.06579859,0.00062430,0.27624395,0.34501087,0.00860476,0.32795855
-5.50775388,0.84417638,0.06557445,0.00063143,0.27988499,0.35482541,0.00879042,0.34309639
-5.50175088,0.86604172,0.06507892,0.00063775,0.28430850,0.36537426,0.00896182,0.35959736
-5.49574787,0.88967277,0.06435309,0.00064377,0.28975264,0.37692433,0.00912151,0.37763015
-5.48974487,0.91566169,0.06344471,0.00065005,0.29645356,0.38975707,0.00927225,0.39735341
-5.48374187,0.94460772,0.06240674,0.00065719,0.30463855,0.40416044,0.00941679,0.41890890
-5.47773887,0.97709817,0.06129580,0.00066581,0.31451937,0.42042061,0.00955777,0.44241518
-5.47173587,1.01368963,0.06017049,0.00067657,0.32628604,0.43881337,0.00969755,0.46796201
-5.46573287,1.05488984,0.05908973,0.00069008,0.34010115,0.45959567,0.00983808,0.49560566
-5.45972986,1.10114056,0.05811116,0.00070696,0.35609471,0.48299720,0.00998082,0.52536526
-5.45372686,1.15280186,0.05728969,0.00072775,0.37435956,0.50921239,0.01012669,0.55722004
-5.44772386,1.21013798,0.05667615,0.00075295,0.39494745,0.53839277,0.01027603,0.59110767
-5.44172086,1.27330497,0.05631623,0.00078298,0.41786565,0.57063989,0.01042864,0.62692343
-5.43571786,1.34234026,0.05624964,0.00081816,0.44307414,0.60599887,0.01058379,0.66452023
-5.42971486,1.41715418,0.05650956,0.00085869,0.47048345,0.64445273,0.01074030,0.70370931
-5.42371186,1.49752376,0.05712234,0.00090466,0.49995302,0.68591764,0.01089667,0.74426155
-5.41770885,1.58308877,0.05810749,0.00095601,0.53129042,0.73023927,0.01105117,0.78590940
-5.41170585,1.67335038,0.05947802,0.00101256,0.56425123,0.77719042,0.01120193,0.82834914
-5.40570285,1.76767271,0.06124086,0.00107395,0.59854002,0.82647019,0.01134715,0.87124389
-5.39969985,1.86528760,0.06339772,0.00113968,0.63381235,0.87770502,0.01148512,0.91422703
-5.39369685,1.96530291,0.06594593,0.00120913,0.66967817,0.93045168,0.01161440,0.95690643
-5.38769385,2.06671475,0.06887959,0.00128148,0.70570666,0.98420263,0.01173389,0.99886951
-5.38169085,2.16842389,0.07219075,0.00135583,0.74143274,1.03839380,0.01184289,1.03968922
-5.37568784,2.26925643,0.07587066,0.00143113,0.77636526,1.09241489,0.01194119,1.07893116
-5.36968484,2.36798872,0.07991098,0.00150623,0.80999690,1.14562217,0.01202904,1.11616183
-5.36368184,2.46337610,0.08430500,0.00157993,0.84181570,1.19735362,0.01210726,1.15095800
-5.35767884,2.55418502,0.08904871,0.00165097,0.87131794,1.24694604,0.01217714,1.18291706
-5.35167584,2.63922755,0.09414164,0.00171807,0.89802203,1.29375360,0.01224046,1.21166822
-5.34567284,2.71739707,0.09958755,0.00177997,0.92148309,1.33716728,0.01229950,1.23688404
-5.33966983,2.78770385,0.10539473,0.00183549,0.94130739,1.37663427,0.01235691,1.25829192
-5.33366683,2.84930867,0.11157608,0.00188353,0.95716625,1.41167654,0.01241573,1.27568497
-5.32766383,2.90155309,0.11814866,0.00192311,0.96880862,1.44190761,0.01247929,1.28893158
-5.32166083,2.94398427,0.12513300,0.00195342,0.97607156,1.46704662,0.01255117,1.29798315
-5.31565783,2.97637307,0.13255191,0.00197383,0.97888822,1.48692872,0.01263510,1.30287921
-5.30965483,2.99872398,0.14042890,0.00198393,0.97729249,1.50151131,0.01273492,1.30374949
-5.30365183,3.01127581,0.14878631,0.00198353,0.97142005,1.51087534,0.01285443,1.30081248
-5.29764882,3.01449271,0.15764310,0.00197264,0.96150562,1.51522148,0.01299739,1.29437028
-5.29164582,3.00904552,0.16701242,0.00195155,0.94787618,1.51486126,0.01316735,1.28479959
-5.28564282,2.99578386,0.17689906,0.00192073,0.93094045,1.51020324,0.01336759,1.27253916
-5.27963982,2.97570014,0.18729693,0.00188086,0.91117501,1.50173493,0.01360098,1.25807400
-5.27363682,2.94988698,0.19818657,0.00183280,0.88910748,1.49000120,0.01386991,1.24191704
-5.26763382,2.91949015,0.20953298,0.00177755,0.86529757,1.47558021,0.01417619,1.22458899
-5.26163082,2.88565917,0.22128381,0.00171623,0.84031695,1.45905812,0.01452093,1.20659743
-5.25562781,2.84949819,0.23336802,0.00165001,0.81472865,1.44100380,0.01490447,1.18841610
-5.24962481,2.81201957,0.24569518,0.00158011,0.78906711,1.42194483,0.01532634,1.17046546
-5.24362181,2.77410258,0.25815547,0.00150775,0.76381984,1.40234603,0.01578518,1.15309555
-5.23761881,2.73645928,0.27062044,0.00143408,0.73941135,1.38259167,0.01627874,1.13657211
-5.23161581,2.69960942,0.28294461,0.00136021,0.71619028,1.36297214,0.01680390,1.12106660
-5.22561281,2.66386531,0.29496781,0.00128713,0.69442009,1.34367576,0.01735670,1.10665077
-5.21960980,2.62932772,0.30651833,0.00121571,0.67427386,1.32478610,0.01793240,1.09329597
-5.21360680,2.59589243,0.31741683,0.00114667,0.65583308,1.30628478,0.01852560,1.08087733
-5.20760380,2.56326727,0.32748068,0.00108062,0.63909062,1.28805955,0.01913037,1.06918257
-5.20160080,2.53099828,0.33652890,0.00101800,0.62395738,1.26991704,0.01974035,1.05792484
-5.19559780,2.49850368,0.34438728,0.00095912,0.61027224,1.25159945,0.02034896,1.04675914
-5.18959480,2.46511352,0.35089358,0.00090415,0.59781479,1.23280419,0.02094955,1.03530121
-5.18359180,2.43011292,0.35590264,0.00085317,0.58631984,1.21320528,0.02153553,1.02314805
-5.17758879,2.39278653,0.35929111,0.00080613,0.57549330,1.19247548,0.02210057,1.00989905
-5.17158579,2.35246196,0.36096166,0.00076295,0.56502819,1.17030785,0.02263872,0.99517653
-5.16558279,2.30854989,0.36084643,0.00072346,0.55462038,1.14643571,0.02314454,0.97864486
-5.15957979,2.26057896,0.35890964,0.00068747,0.54398312,1.12064993,0.02361316,0.96002716
-5.15357679,2.20822386,0.35514916,0.00065479,0.53285969,1.09281290,0.02404037,0.93911886
-5.14757379,2.15132533,0.34959699,0.00062521,0.52103395,1.06286834,0.02442264,0.91579761
-5.14157079,2.08990146,0.34231862,0.00059854,0.50833808,1.03084679,0.02475710,0.89002912
-5.13556778,2.02414987,0.33341133,0.00057462,0.49465764,0.99686653,0.02504155,0.86186883
-5.12956478,1.95444116,0.32300142,0.00055334,0.47993371,0.96113009,0.02527435,0.83145949
-5.12356178,1.88130415,0.31124055,0.00053458,0.46416229,0.92391667,0.02545441,0.79902499
-5.11755878,1.80540398,0.29830133,0.00051828,0.44739123,0.88557094,0.02558106,0.76486071
-5.11155578,1.72751449,0.28437235,0.00050442,0.42971499,0.84648906,0.02565400,0.72932127
-5.10555278,1.64848644,0.26965282,0.00049295,0.41126765,0.80710248,0.02567317,0.69280613
-5.09954977,1.56921320,0.25434715,0.00048387,0.39221479,0.76786072,0.02563872,0.65574403
-5.09354677,1.49059587,0.23865958,0.00047717,0.37274449,0.72921370,0.02555091,0.61857684
-5.08754377,1.41350942,0.22278905,0.00047280,0.35305819,0.69159476,0.02541010,0.58174388
-5.08154077,1.33877146,0.20692468,0.00047073,0.33336182,0.65540501,0.02521666,0.54566715
-5.07553777,1.26711500,0.19124171,0.00047084,0.31385741,0.62099979,0.02497103,0.51073824
-5.06953477,1.19916646,0.17589830,0.00047301,0.29473592,0.58867786,0.02467368,0.47730746
-5.06353177,1.13542946,0.16103311,0.00047705,0.27617105,0.55867356,0.02432515,0.44567543
-5.05752876,1.07627511,0.14676366,0.00048272,0.25831469,0.53115237,0.02392610,0.41608746
-5.05152576,1.02193878,0.13318558,0.00048975,0.24129367,0.50620979,0.02347732,0.38873074
-5.04552276,0.97252317,0.12037261,0.00049779,0.22520815,0.48387356,0.02297982,0.36373425
-5.03951976,0.92800715,0.10837723,0.00050647,0.21013122,0.46410872,0.02243488,0.34117120
-5.03351676,0.88825961,0.09723201,0.00051539,0.19610995,0.44682541,0.02184408,0.32106373
-5.02751376,0.85305733,0.08695132,0.00052412,0.18316735,0.43188858,0.02120937,0.30338931
-5.02151076,0.82210569,0.07753340,0.00053224,0.17130521,0.41912923,0.02053307,0.28808850
-5.01550775,0.79506103,0.06896272,0.00053932,0.16050752,0.40835639,0.01981795,0.27507352
-5.00950475,0.77155343,0.06121235,0.00054496,0.15074421,0.39936924,0.01906720,0.26423703
-5.00350175,0.75120873,0.05424637,0.00054883,0.14197498,0.39196877,0.01828446,0.25546079
-4.99749875,0.73366855,0.04802218,0.00055061,0.13415301,0.38596829,0.01747375,0.24862353
-4.99149575,0.71860770,0.04249264,0.00055007,0.12722834,0.38120238,0.01663953,0.24360791
-4.98549275,0.70574800,0.03760795,0.00054704,0.12115085,0.37753394,0.01578657,0.24030600
-4.97948974,0.69486806,0.03331734,0.00054146,0.11587259,0.37485893,0.01491994,0.23862332
-4.97348674,0.68580890,0.02957043,0.00053332,0.11134963,0.37310887,0.01404497,0.23848121
-4.96748374,0.67847535,0.02631835,0.00052272,0.10754312,0.37225097,0.01316709,0.23981751
-4.96148074,0.67283339,0.02351459,0.00050984,0.10441992,0.37228605,0.01229184,0.24258581
-4.95547774,0.66890400,0.02111567,0.00049493,0.10195255,0.37324462,0.01142472,0.24675325
-4.94947474,0.66675409,0.01908155,0.00047830,0.10011878,0.37518132,0.01057116,0.25229726
-4.94347174,0.66648520,0.01737597,0.00046035,0.09890083,0.37816822,0.00973635,0.25920147
-4.93746873,0.66822088,0.01596659,0.00044149,0.09828437,0.38228744,0.00892524,0.26745116
-4.93146573,0.67209356,0.01482515,0.00042219,0.09825744,0.38762357,0.00814240,0.27702857
-4.92546273,0.67823170,0.01392756,0.00040291,0.09880933,0.39425631,0.00739199,0.28790827
-4.91945973,0.68674803,0.01325396,0.00038415,0.09992968,0.40225375,0.00667768,0.30005314
-4.91345673,0.69772942,0.01278891,0.00036637,0.10160777,0.41166671,0.00600262,0.31341094
-4.90745373,0.71122901,0.01252157,0.00035001,0.10383206,0.42252427,0.00536938,0.32791178
-4.90145073,0.72726078,0.01244592,0.00033549,0.10659018,0.43483085,0.00478001,0.34346654
-4.89544772,0.74579680,0.01256122,0.00032318,0.10986919,0.44856465,0.00423597,0.35996642
-4.88944472,0.76676720,0.01287236,0.00031340,0.11365624,0.46367778,0.00373818,0.37728340
-4.88344172,0.79006255,0.01339040,0.00030642,0.11793956,0.48009757,0.00328707,0.39527176
-4.87743872,0.81553848,0.01413316,0.00030246,0.12270971,0.49772929,0.00288262,0.41377032
-4.87143572,0.84302214,0.01512584,0.00030165,0.12796100,0.51645969,0.00252441,0.43260544
-4.86543272,0.87231987,0.01640158,0.00030412,0.13369310,0.53616132,0.00221172,0.45159454
-4.85942971,0.90322586,0.01800202,0.00030989,0.13991255,0.55669728,0.00194356,0.47054985
-4.85342671,0.93553093,0.01997781,0.00031898,0.14663425,0.57792602,0.00171877,0.48928243
-4.84742371,0.96903119,0.02238884,0.00033135,0.15388269,0.59970611,0.00153611,0.50760609
-4.84142071,1.00353603,0.02530435,0.00034692,0.16169288,0.62190049,0.00139427,0.52534118
-4.83541771,1.03887497,0.02880269,0.00036562,0.17011085,0.64438030,0.00129200,0.54231810
-4.82941471,1.07490308,0.03297078,0.00038733,0.17919361,0.66702783,0.00122810,0.55838048
-4.82341171,1.11150481,0.03790304,0.00041194,0.18900854,0.68973868,0.00120145,0.57338787
-4.81740870,1.14859583,0.04369995,0.00043933,0.19963205,0.71242304,0.00121107,0.58721796
-4.81140570,1.18612298,0.05046600,0.00046939,0.21114761,0.73500602,0.00125610,0.59976833
-4.80540270,1.22406215,0.05830708,0.00050204,0.22364299,0.75742699,0.00133578,0.61095763
-4.79939970,1.26241430,0.06732732,0.00053719,0.23720679,0.77963822,0.00144943,0.62072623
-4.79339670,1.30119954,0.07762540,0.00057476,0.25192430,0.80160265,0.00159640,0.62903641
-4.78739370,1.34044967,0.08929028,0.00061471,0.26787281,0.82329098,0.00177602,0.63587191
-4.78139070,1.38019928,0.10239663,0.00065698,0.28511638,0.84467833,0.00198755,0.64123706
-4.77538769,1.42047591,0.11699996,0.00070153,0.30370038,0.86574047,0.00223011,0.64515542
-4.76938469,1.46128953,0.13313159,0.00074832,0.32364594,0.88644996,0.00250261,0.64766789
-4.76338169,1.50262199,0.15079382,0.00079729,0.34494448,0.90677217,0.00280365,0.64883055
-4.75737869,1.54441685,0.16995545,0.00084834,0.36755280,0.92666175,0.00313152,0.64871205
-4.75137569,1.58657024,0.19054785,0.00090136,0.39138883,0.94605938,0.00348412,0.64739081
-4.74537269,1.62892336,0.21246204,0.00095618,0.41632844,0.96488936,0.00385893,0.64495212
-4.73936968,1.67125720,0.23554686,0.00101259,0.44220360,0.98305808,0.00425296,0.64148514
-4.73336668,1.71329010,0.25960858,0.00107032,0.46880220,1.00045356,0.00466283,0.63708013
-4.72736368,1.75467847,0.28441220,0.00112903,0.49586969,1.01694639,0.00508469,0.63182586
-4.72136068,1.79502127,0.30968450,0.00118833,0.52311274,1.03239194,0.00551437,0.62580749
-4.71535768,1.83386819,0.33511899,0.00124776,0.55020506,1.04663412,0.00594738,0.61910492
-4.70935468,1.87073177,0.36038274,0.00130683,0.57679517,1.05951051,0.00637903,0.61179177
-4.70335168,1.90510303,0.38512500,0.00136501,0.60251630,1.07085873,0.00680451,0.60393505
-4.69734867,1.93647038,0.40898734,0.00142174,0.62699777,1.08052399,0.00721907,0.59559549
-4.69134567,1.96434091,0.43161515,0.00147649,0.64987790,1.08836737,0.00761809,0.58682854
-4.68534267,1.98826342,0.45266992,0.00152872,0.67081762,1.09427445,0.00799724,0.57768592
-4.67933967,2.00785192,0.47184192,0.00157799,0.68951448,1.09816404,0.00835262,0.56821765
-4.67333667,2.02280855,0.48886278,0.00162389,0.70571625,1.09999623,0.00868087,0.55847434
-4.66733367,2.03294462,0.50351716,0.00166614,0.71923357,1.09977954,0.00897928,0.54850956
-4.66133067,2.03819849,0.51565328,0.00170457,0.72995096,1.09757647,0.00924586,0.53838215
-4.65532766,2.03864922,0.52519144,0.00173916,0.73783543,1.09350716,0.00947942,0.52815808
-4.64932466,2.03452483,0.53213012,0.00177002,0.74294242,1.08775067,0.00967955,0.51791194
-4.64332166,2.02620455,0.53654933,0.00179744,0.74541824,1.08054375,0.00984669,0.50772758
-4.63731866,2.01421438,0.53861077,0.00182185,0.74549905,1.07217679,0.00998202,0.49769808
-4.63131566,1.99921588,0.53855475,0.00184384,0.74350599,1.06298714,0.01008741,0.48792474
-4.62531266,1.98198829,0.53669372,0.00186412,0.73983658,1.05334975,0.01016535,0.47851515
-4.61930965,1.96340450,0.53340267,0.00188351,0.73495251,1.04366561,0.01021882,0.46958053
-4.61330665,1.94440162,0.52910662,0.00190291,0.72936434,1.03434824,0.01025114,0.46123217
-4.60730365,1.92594745,0.52426557,0.00192326,0.72361344,1.02580885,0.01026585,0.45357739
-4.60130065,1.90900400,0.51935765,0.00194552,0.71825201,1.01844081,0.01026658,0.44671506
-4.59529765,1.89448976,0.51486092,0.00197058,0.71382193,1.01260397,0.01025692,0.44073105
-4.58929465,1.88324229,0.51123465,0.00199929,0.71083329,1.00860976,0.01024029,0.43569366
-4.58329165,1.87598284,0.50890094,0.00203233,0.70974351,1.00670752,0.01021985,0.43164958
-4.57728864,1.87328457,0.50822721,0.00207027,0.71093796,1.00707285,0.01019849,0.42862035
-4.57128564,1.87554589,0.50951065,0.00211346,0.71471300,1.00979848,0.01017873,0.42659970
-4.56528264,1.88297017,0.51296501,0.00216202,0.72126217,1.01488823,0.01016277,0.42555193
-4.55927964,1.89555283,0.51871048,0.00221584,0.73066617,1.02225418,0.01015251,0.42541140
-4.55327664,1.91307652,0.52676723,0.00227455,0.74288722,1.03171754,0.01014960,0.42608330
-4.54727364,1.93511481,0.53705265,0.00233754,0.75776812,1.04301305,0.01015557,0.42744564
-4.54127064,1.96104428,0.54938278,0.00240392,0.77503607,1.05579693,0.01017191,0.42935249
-4.53526763,1.99006479,0.56347777,0.00247260,0.79431131,1.06965803,0.01020023,0.43163827
-4.52926463,2.02122715,0.57897119,0.00254226,0.81512023,1.08413197,0.01024234,0.43412307
-4.52326163,2.05346718,0.59542292,0.00261141,0.83691250,1.09871761,0.01030042,0.43661865
-4.51725863,2.08564489,0.61233513,0.00267846,0.85908154,1.11289526,0.01037715,0.43893504
-4.51125563,2.11658723,0.62917066,0.00274172,0.88098758,1.12614608,0.01047574,0.44088730
-4.50525263,2.14513274,0.64537309,0.00279948,0.90198225,1.13797172,0.01060007,0.44230229
-4.49924962,2.17017621,0.66038775,0.00285006,0.92143382,1.14791365,0.01075468,0.44302517
-4.49324662,2.19071171,0.67368269,0.00289189,0.93875191,1.15557128,0.01094476,0.44292520
-4.48724362,2.20587217,0.68476885,0.00292353,0.95341066,1.16061824,0.01117612,0.44190087
-4.48124062,2.21496383,0.69321854,0.00294373,0.96496938,1.16281620,0.01145502,0.43988385
-4.47523762,2.21749433,0.69868157,0.00295151,0.97308980,1.16202562,0.01178808,0.43684185
-4.46923462,2.21319330,0.70089822,0.00294614,0.97754917,1.15821314,0.01218203,0.43278012
-4.46323162,2.20202461,0.69970881,0.00292721,0.97824879,1.15145524,0.01264346,0.42774165
-4.45722861,2.18419005,0.69505927,0.00289465,0.97521748,1.14193819,0.01317856,0.42180601
-4.45122561,2.16012430,0.68700275,0.00284868,0.96861014,1.12995425,0.01379278,0.41508693
-4.44522261,2.13048163,0.67569720,0.00278989,0.95870146,1.11589433,0.01449056,0.40772884
-4.43921961,2.09611515,0.66139920,0.00271916,0.94587511,1.10023758,0.01527493,0.39990238
-4.43321661,2.05804950,0.64445427,0.00263764,0.93060923,1.08353826,0.01614730,0.39179924
-4.42721361,2.01744846,0.62528437,0.00254675,0.91345870,1.06641047,0.01710710,0.38362651
-4.42121061,1.97557876,0.60437295,0.00244810,0.89503530,1.04951143,0.01815165,0.37560084
-4.41520760,1.93377178,0.58224848,0.00234347,0.87598657,1.03352392,0.01927595,0.36794256
-4.40920460,1.89338463,0.55946699,0.00223475,0.85697435,1.01913834,0.02047263,0.36087007
-4.40320160,1.85576207,0.53659440,0.00212385,0.83865391,1.00703537,0.02173196,0.35459465
-4.39719860,1.82220058,0.51418935,0.00201274,0.82165449,0.99786923,0.02304193,0.34931589
-4.39119560,1.79391561,0.49278704,0.00190332,0.80656186,0.99225243,0.02438849,0.34521770
-4.38519260,1.77201300,0.47288470,0.00179739,0.79390355,0.99074203,0.02575582,0.34246519
-4.37918959,1.75746495,0.45492904,0.00169667,0.78413695,0.99382771,0.02712668,0.34120212
-4.37318659,1.75109096,0.43930602,0.00160270,0.77764056,1.00192183,0.02848286,0.34154914
-4.36718359,1.75354377,0.42633304,0.00151686,0.77470828,1.01535146,0.02980570,0.34360259
-4.36118059,1.76530012,0.41625374,0.00144036,0.77554670,1.03435229,0.03107654,0.34743374
-4.35517759,1.78665599,0.40923524,0.00137418,0.78027500,1.05906453,0.03227728,0.35308851
-4.34917459,1.81772598,0.40536792,0.00131913,0.78892725,1.08953044,0.03339090,0.36058733
-4.34317159,1.85844624,0.40466726,0.00127582,0.80145650,1.12569365,0.03440189,0.36992523
-4.33716858,1.90858056,0.40707782,0.00124468,0.81774046,1.16740002,0.03529669,0.38107199
-4.33116558,1.96772906,0.41247884,0.00122594,0.83758823,1.21440002,0.03606403,0.39397231
-4.32516258,2.03533928,0.42069129,0.00121971,0.86074774,1.26635264,0.03669514,0.40854606
-4.31915958,2.11071911,0.43148607,0.00122592,0.88691368,1.32283077,0.03718391,0.42468857
-4.31315658,2.19305160,0.44459295,0.00124436,0.91573561,1.38332814,0.03752699,0.44227111
-4.30715358,2.28141124,0.45971007,0.00127474,0.94682612,1.44726774,0.03772365,0.46114159
