energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.90395198,1.86001639,-3.52418232,0.35916445,-0.40331985,0.21356091,-0.27883329,0.71597055,-1.94096697,0.52047097,-0.99768560,0.00207319,-0.00295008,0.32490643,-1.36189237,0.76251462,-0.80058196,0.00000000,-0.00000000
-5.89794897,1.82530100,-3.53175480,0.35132691,-0.41921132,0.21573631,-0.29546631,0.69257770,-1.87422060,0.50614058,-0.99919924,0.00224492,-0.00305471,0.31194151,-1.33042324,0.75453399,-0.83699970,0.00000000,-0.00000000
-5.89194597,1.79136101,-3.53665037,0.34460422,-0.43533958,0.21819037,-0.31203578,0.66935036,-1.80748770,0.49143712,-0.99891151,0.00242667,-0.00316589,0.29807581,-1.29728954,0.74805460,-0.87347556,0.00000000,-0.00000000
-5.88594297,1.75860264,-3.53790662,0.33903692,-0.45139027,0.22090815,-0.32829138,0.64641750,-1.74099934,0.47653970,-0.99660723,0.00261658,-0.00328039,0.28344476,-1.26256403,0.74316686,-0.90935233,0.00000000,-0.00000000
-5.87993997,1.72735462,-3.53453675,0.33461784,-0.46703112,0.22385495,-0.34397379,0.62390602,-1.67494542,0.46162473,-0.99209351,0.00281235,-0.00339481,0.26821426,-1.22632861,0.73987980,-0.94394677,0.00000000,-0.00000000
-5.87393697,1.69785320,-3.52557528,0.33129488,-0.48192215,0.22697690,-0.35882218,0.60193279,-1.60948714,0.44685881,-0.98520957,0.00301132,-0.00350569,0.25257214,-1.18868168,0.73812202,-0.97657003,0.00000000,-0.00000000
-5.86793397,1.67023228,-3.51012364,0.32897533,-0.49572634,0.23020246,-0.37258221,0.58059823,-1.54476936,0.43239252,-0.97583544,0.00321047,-0.00360961,0.23671969,-1.14974465,0.73774559,-1.00654902,0.00000000,-0.00000000
-5.86193097,1.64451910,-3.48739368,0.32753160,-0.50812031,0.23344470,-0.38501414,0.55998166,-1.48093223,0.41835543,-0.96389927,0.00340657,-0.00370332,0.22086348,-1.10966721,0.73853304,-1.03324776,0.00000000,-0.00000000
-5.85592796,1.62063545,-3.45674700,0.32680788,-0.51880470,0.23660438,-0.39590070,0.54013847,-1.41812114,0.40485233,-0.94938281,0.00359624,-0.00378390,0.20520790,-1.06863082,0.74020683,-1.05608799,0.00000000,-0.00000000
-5.84992496,1.59840442,-3.41772836,0.32662767,-0.52751375,0.23957370,-0.40505456,0.52109901,-1.35649452,0.39196090,-0.93232475,0.00377603,-0.00384885,0.18994840,-1.02685035,0.74244119,-1.07456819,0.00000000,-0.00000000
-5.84392196,1.57756204,-3.37009170,0.32680163,-0.53402379,0.24224054,-0.41232483,0.50286920,-1.29622895,0.37973076,-0.91282194,0.00394262,-0.00389617,0.17526588,-0.98457355,0.74487579,-1.08828019,0.00000000,-0.00000000
-5.83791896,1.55777337,-3.31381762,0.32713557,-0.53816026,0.24449307,-0.41760252,0.48543263,-1.23752137,0.36818393,-0.89102816,0.00409290,-0.00392451,0.16132207,-0.94207832,0.74713060,-1.09692278,0.00000000,-0.00000000
-5.83191596,1.53865209,-3.24912161,0.32743818,-0.53980304,0.24622456,-0.42082467,0.46875387,-1.18058834,0.35731650,-0.86715077,0.00422409,-0.00393318,0.14825609,-0.89966797,0.74882155,-1.10031181,0.00000000,-0.00000000
-5.82591296,1.51978261,-3.17645286,0.32752826,-0.53888996,0.24733811,-0.42197693,0.45278278,-1.12566245,0.34710154,-0.84144517,0.00433391,-0.00392219,0.13618224,-0.85766462,0.74957623,-1.09838626,0.00000000,-0.00000000
-5.81990995,1.50074368,-3.09648371,0.32724128,-0.53541827,0.24775115,-0.42109452,0.43745947,-1.07298631,0.33749283,-0.81420747,0.00442070,-0.00389234,0.12518880,-0.81640095,0.74904914,-1.09121035,0.00000000,-0.00000000
-5.81390695,1.48113218,-3.01009058,0.32643484,-0.52944425,0.24739956,-0.41826158,0.42271960,-1.02280442,0.32842931,-0.78576566,0.00448347,-0.00384513,0.11533794,-0.77621093,0.74693579,-1.07897140,0.00000000,-0.00000000
-5.80790395,1.46058613,-2.91832725,0.32499319,-0.52108087,0.24624115,-0.41360886,0.40849971,-0.97535367,0.31984001,-0.75646969,0.00452208,-0.00378279,0.10666649,-0.73741969,0.74298528,-1.06197382,0.00000000,-0.00000000
-5.80190095,1.43880577,-2.82239192,0.32283048,-0.51049373,0.24425837,-0.40731000,0.39474233,-0.93085302,0.31164910,-0.72668081,0.00453722,-0.00370821,0.09918753,-0.70033337,0.73701068,-1.04062942,0.00000000,-0.00000000
-5.79589795,1.41557178,-2.72358967,0.31989276,-0.49789557,0.24146019,-0.39957634,0.38140054,-0.88949312,0.30378085,-0.69676088,0.00453052,-0.00362489,0.09289249,-0.66522912,0.72889708,-1.01544462,0.00000000,-0.00000000
-5.78989495,1.39075979,-2.62329205,0.31615889,-0.48353948,0.23788298,-0.39065082,0.36844188,-0.85142656,0.29616431,-0.66706181,0.00450455,-0.00353681,0.08775389,-0.63234597,0.71860684,-0.98700502,0.00000000,-0.00000000
-5.78389195,1.36435070,-2.52289562,0.31164017,-0.46771125,0.23359046,-0.38080083,0.35585131,-0.81675928,0.28873742,-0.63791578,0.00446276,-0.00344839,0.08372818,-0.60187701,0.70618208,-0.95595814,0.00000000,-0.00000000
-5.77788894,1.33643635,-2.42378119,0.30637906,-0.45072110,0.22867258,-0.37031063,0.34363333,-0.78554388,0.28145048,-0.60962660,0.00440954,-0.00336433,0.08075891,-0.57396313,0.69174413,-0.92299491,0.00000000,-0.00000000
-5.77188594,1.30722046,-2.32727542,0.30044689,-0.43289522,0.22324357,-0.35947335,0.33181303,-0.75777511,0.27426868,-0.58246242,0.00435006,-0.00328949,0.07877985,-0.54868872,0.67549036,-0.88883061,0.00000000,-0.00000000
-5.76588294,1.27701478,-2.23461616,0.29394095,-0.41456724,0.21743900,-0.34858312,0.32043615,-0.73338788,0.26717392,-0.55665017,0.00429022,-0.00322883,0.07771808,-0.52607959,0.65768820,-0.85418603,0.00000000,-0.00000000
-5.75987994,1.24623087,-2.14692280,0.28698094,-0.39607020,0.21141213,-0.33792720,0.30956826,-0.71225793,0.26016554,-0.53237183,0.00423652,-0.00318721,0.07749688,-0.50610311,0.63866697,-0.81976934,0.00000000,-0.00000000
-5.75387694,1.21536778,-2.06517218,0.27970507,-0.37772890,0.20532973,-0.32777881,0.29929299,-0.69420525,0.25326027,-0.50976257,0.00419593,-0.00316929,0.07803833,-0.48867057,0.61880764,-0.78625923,0.00000000,-0.00000000
-5.74787394,1.18499637,-1.99018091,0.27226595,-0.35985312,0.19936724,-0.31839037,0.28970960,-0.67899982,0.24649126,-0.48891079,0.00417573,-0.00317944,0.07926571,-0.47364171,0.59853102,-0.75428981,0.00000000,-0.00000000
-5.74187094,1.15574072,-1.92259391,0.26482637,-0.34273168,0.19370375,-0.30998768,0.28092987,-0.66636971,0.23990642,-0.46985982,0.00418331,-0.00322162,0.08110539,-0.46083114,0.57828492,-0.72443741,0.00000000,-0.00000000
-5.73586793,1.12825761,-1.86287923,0.25755514,-0.32662743,0.18851678,-0.30276490,0.27307446,-0.65601083,0.23356610,-0.45261126,0.00422601,-0.00329922,0.08348842,-0.45001635,0.55853054,-0.69720963,0.00000000,-0.00000000
-5.72986493,1.10321459,-1.81132849,0.25062315,-0.31177319,0.18397703,-0.29688053,0.26626899,-0.64759792,0.22754026,-0.43712948,0.00431088,-0.00341507,0.08635165,-0.44094687,0.53972870,-0.67303670,0.00000000,-0.00000000
-5.72386193,1.08126759,-1.76806249,0.24419953,-0.29836877,0.18024331,-0.29245439,0.26063973,-0.64079625,0.22190536,-0.42334711,0.00444453,-0.00357125,0.08963843,-0.43335428,0.52232638,-0.65226511,0.00000000,-0.00000000
-5.71785893,1.06303874,-1.73304083,0.23844819,-0.28657872,0.17745778,-0.28956557,0.25630929,-0.63527335,0.21674093,-0.41117110,0.00463288,-0.00376909,0.09329887,-0.42696242,0.50674378,-0.63515350,0.00000000,-0.00000000
-5.71185593,1.04909506,-1.70607493,0.23352456,-0.27653106,0.17574154,-0.28825142,0.25339211,-0.63071018,0.21212622,-0.40048903,0.00488096,-0.00400908,0.09728967,-0.42149746,0.49336247,-0.62187061,0.00000000,-0.00000000
-5.70585293,1.03992879,-1.68684311,0.22957263,-0.26831671,0.17519082,-0.28850748,0.25199014,-0.62681123,0.20813687,-0.39117530,0.00519272,-0.00429085,0.10157362,-0.41669729,0.48251489,-0.61249523,0.00000000,-0.00000000
-5.69984992,1.03593979,-1.67490713,0.22672233,-0.26198956,0.17587381,-0.29028831,0.25218863,-0.62331303,0.20484180,-0.38309689,0.00557085,-0.00461311,0.10611868,-0.41231989,0.47447535,-0.60701793,0.00000000,-0.00000000
-5.69384692,1.03742075,-1.66972912,0.22508713,-0.25756716,0.17782822,-0.29350921,0.25405216,-0.61999082,0.20230046,-0.37611844,0.00601658,-0.00497366,0.11089689,-0.40815033,0.46945290,-0.60534433,0.00000000,-0.00000000
-5.68784392,1.04454547,-1.67068831,0.22476185,-0.25503189,0.18105962,-0.29804875,0.25762108,-0.61666285,0.20056048,-0.37010647,0.00652960,-0.00536939,0.11588292,-0.40400602,0.46758610,-0.60729981,0.00000000,-0.00000000
-5.68184092,1.05736075,-1.67709696,0.22582089,-0.25433259,0.18554076,-0.30375202,0.26290836,-0.61319259,0.19965590,-0.36493261,0.00710785,-0.00579630,0.12105271,-0.39974027,0.46893998,-0.61263547,0.00000000,-0.00000000
-5.67583792,1.07578218,-1.68821527,0.22831660,-0.25538655,0.19121168,-0.31043455,0.26989709,-0.60948848,0.19960590,-0.36047574,0.00774755,-0.00624958,0.12638191,-0.39524387,0.47350497,-0.62103521,0.00000000,-0.00000000
-5.66983492,1.09959402,-1.70326495,0.23227802,-0.25808189,0.19798095,-0.31788689,0.27853868,-0.60550160,0.20041422,-0.35662313,0.00844310,-0.00672363,0.13184451,-0.39044496,0.48119816,-0.63212374,0.00000000,-0.00000000
-5.66383192,1.12845336,-1.72144163,0.23771006,-0.26228031,0.20572771,-0.32587964,0.28875194,-0.60122146,0.20206920,-0.35327072,0.00918712,-0.00721220,0.13741166,-0.38530706,0.49186655,-0.64547544,0.00000000,-0.00000000
-5.65782891,1.16189862,-1.74192608,0.24459297,-0.26782012,0.21430480,-0.33416895,0.30042305,-0.59667021,0.20454448,-0.35032254,0.00997050,-0.00770846,0.14305071,-0.37982579,0.50529245,-0.66062407,0.00000000,-0.00000000
-5.65182591,1.19936221,-1.76389467,0.25288248,-0.27451964,0.22354271,-0.34250233,0.31340668,-0.59189577,0.20780031,-0.34768966,0.01078256,-0.00820517,0.14872475,-0.37402424,0.52120078,-0.67707294,0.00000000,-0.00000000
-5.64582291,1.24018717,-1.78652921,0.26251039,-0.28218082,0.23325437,-0.35062473,0.32752825,-0.58696425,0.21178550,-0.34528875,0.01161123,-0.00869481,0.15439249,-0.36794762,0.53926804,-0.69430571,0.00000000,-0.00000000
-5.63981991,1.28364749,-1.80902652,0.27338585,-0.29059323,0.24324065,-0.35828463,0.34258736,-0.58195218,0.21643981,-0.34304054,0.01244326,-0.00916974,0.16000871,-0.36165733,0.55913297,-0.71179750,0.00000000,-0.00000000
-5.63381691,1.32897135,-1.83060810,0.28539733,-0.29953820,0.25329639,-0.36524013,0.35836242,-0.57693900,0.22169688,-0.34086838,0.01326453,-0.00962242,0.16552515,-0.35522492,0.58040824,-0.72902619,0.00000000,-0.00000000
-5.62781391,1.37536686,-1.85052987,0.29841526,-0.30879317,0.26321685,-0.37126489,0.37461643,-0.57200013,0.22748739,-0.33869717,0.01406040,-0.01004553,0.17089200,-0.34872625,0.60269318,-0.74548375,0.00000000,-0.00000000
-5.62181091,1.42204927,-1.86809231,0.31229542,-0.31813613,0.27280425,-0.37615365,0.39110377,-0.56720106,0.23374249,-0.33645267,0.01481605,-0.01043218,0.17605977,-0.34223605,0.62558693,-0.76068732,0.00000000,-0.00000000
-5.61580790,1.46826876,-1.88265085,0.32688293,-0.32735005,0.28187428,-0.37972736,0.40757782,-0.56259258,0.24039724,-0.33406137,0.01551690,-0.01077609,0.18098151,-0.33582335,0.64870174,-0.77418992,0.00000000,-0.00000000
-5.60980490,1.51333779,-1.89362639,0.34201680,-0.33622731,0.29026225,-0.38183762,0.42379911,-0.55820743,0.24739406,-0.33145108,0.01614902,-0.01107173,0.18561538,-0.32954766,0.67167581,-0.78559038,0.00000000,-0.00000000
-5.60380190,1.55665687,-1.90051575,0.35753492,-0.34457380,0.29782871,-0.38237035,0.43954384,-0.55405834,0.25468580,-0.32855192,0.01669950,-0.01131445,0.18992725,-0.32345630,0.69418542,-0.79454241,0.00000000,-0.00000000
-5.59779890,1.59773772,-1.90290162,0.37327933,-0.35221287,0.30446420,-0.38124872,0.45461220,-0.55013747,0.26223859,-0.32529802,0.01715685,-0.01150060,0.19389333,-0.31758266,0.71595567,-0.80076240,0.00000000,-0.00000000
-5.59179590,1.63622264,-1.90046177,0.38910143,-0.35898874,0.31009306,-0.37843493,0.46883632,-0.54641719,0.27003406,-0.32162950,0.01751136,-0.01162763,0.19750261,-0.31194560,0.73676957,-0.80403592,0.00000000,-0.00000000
-5.58579290,1.67189932,-1.89297696,0.40486721,-0.36476957,0.31467593,-0.37393116,0.48208733,-0.54285203,0.27807094,-0.31749483,0.01775536,-0.01169410,0.20075887,-0.30654978,0.75647502,-0.80422246,0.00000000,-0.00000000
-5.57978989,1.70471015,-1.88033721,0.42046187,-0.36944983,0.31821098,-0.36777940,0.49428115,-0.53938157,0.28636595,-0.31285321,0.01788345,-0.01169968,0.20368229,-0.30138677,0.77498936,-0.80125860,0.00000000,-0.00000000
-5.57378689,1.73475549,-1.86254609,0.43579393,-0.37295214,0.32073374,-0.36006018,0.50538271,-0.53593410,0.29495386,-0.30767696,0.01789270,-0.01164517,0.20631031,-0.29643697,0.79230128,-0.79515915,0.00000000,-0.00000000
-5.56778389,1.76229055,-1.83972264,0.45079843,-0.37522845,0.32231538,-0.35089052,0.51540823,-0.53243077,0.30388667,-0.30195360,0.01778267,-0.01153241,0.20869783,-0.29167197,0.80846991,-0.78601649,0.00000000,-0.00000000
-5.56178089,1.78771574,-1.81210086,0.46543899,-0.37626056,0.32305972,-0.34042070,0.52442538,-0.52879012,0.31323194,-0.29568765,0.01755546,-0.01136418,0.21091650,-0.28705730,0.82362114,-0.77399808,0.00000000,-0.00000000
-5.55577789,1.81156079,-1.78002654,0.47970880,-0.37606002,0.32309888,-0.32883048,0.53255118,-0.52493255,0.32307026,-0.28890180,0.01721557,-0.01114411,0.21305317,-0.28255537,0.83794110,-0.75934209,0.00000000,-0.00000000
-5.54977489,1.83446295,-1.74395156,0.49363006,-0.37466744,0.32258780,-0.31632451,0.53994755,-0.52078481,0.33349197,-0.28163761,0.01676975,-0.01087651,0.21520753,-0.27812841,0.85166719,-0.74235146,0.00000000,-0.00000000
-5.54377189,1.85714015,-1.70442566,0.50725225,-0.37215126,0.32169787,-0.30312723,0.54681467,-0.51628415,0.34459314,-0.27395545,0.01622679,-0.01056625,0.21748889,-0.27374134,0.86507682,-0.72338649,0.00000000,-0.00000000
-5.53776888,1.88035999,-1.66208597,0.52064887,-0.36860603,0.32060993,-0.28947746,0.55338235,-0.51138203,0.35647099,-0.26593389,0.01559719,-0.01021858,0.22001231,-0.26936433,0.87847433,-0.70285621,0.00000000,-0.00000000
-5.53176588,1.90490587,-1.61764458,0.53391299,-0.36415027,0.31950686,-0.27562276,0.55989958,-0.50604730,0.36921892,-0.25766832,0.01489285,-0.00983900,0.22289414,-0.26497509,0.89217659,-0.68120880,0.00000000,-0.00000000
-5.52576288,1.93154157,-1.57187439,0.54715164,-0.35892401,0.31856616,-0.26181380,0.56662295,-0.50026878,0.38292128,-0.24926908,0.01412664,-0.00943308,0.22624717,-0.26056069,0.90649782,-0.65892126,0.00000000,-0.00000000
-5.51975988,1.96097564,-1.52559359,0.56047937,-0.35308600,0.31795279,-0.24829877,0.57380414,-0.49405703,0.39764803,-0.24085904,0.01331209,-0.00900635,0.23017566,-0.25611892,0.92173433,-0.63648872,0.00000000,-0.00000000
-5.51375688,1.99382727,-1.47964925,0.57401104,-0.34681072,0.31781247,-0.23531816,0.58167729,-0.48744538,0.41344964,-0.23257071,0.01246294,-0.00856417,0.23477032,-0.25165910,0.93814966,-0.61441348,0.00000000,-0.00000000
-5.50775388,2.03059502,-1.43490020,0.58785450,-0.34028511,0.31826598,-0.22309975,0.59044668,-0.48049015,0.43035226,-0.22454309,0.01159282,-0.00811163,0.24010365,-0.24720241,0.95596096,-0.59319423,0.00000000,-0.00000000
-5.50175088,2.07162979,-1.39219955,0.60210320,-0.33370523,0.31940434,-0.21185421,0.60027548,-0.47327001,0.44835349,-0.21691824,0.01071486,-0.00765347,0.24622573,-0.24278162,0.97532695,-0.57331541,0.00000000,-0.00000000
-5.49574787,2.11711331,-1.35237736,0.61682927,-0.32727269,0.32128535,-0.20177118,0.61127593,-0.46588440,0.46741897,-0.20983781,0.00984143,-0.00719407,0.25316071,-0.23844029,0.99633830,-0.55523720,0.00000000,-0.00000000
-5.48974487,2.16704315,-1.31622344,0.63207738,-0.32119103,0.32393147,-0.19301584,0.62350179,-0.45845126,0.48747977,-0.20343952,0.00898388,-0.00673732,0.26090423,-0.23423147,1.01901061,-0.53938603,0.00000000,-0.00000000
-5.48374187,2.22122498,-1.28447084,0.64785972,-0.31566193,0.32732918,-0.18572626,0.63694311,-0.45110385,0.50843104,-0.19785369,0.00815233,-0.00628672,0.26942191,-0.23021601,1.04328046,-0.52614596,0.00000000,-0.00000000
-5.47773887,2.27927263,-1.25778027,0.66415240,-0.31088142,0.33142977,-0.18001125,0.65152401,-0.44398699,0.53013177,-0.19320006,0.00735554,-0.00584528,0.27864891,-0.22646036,1.06900476,-0.51585097,0.00000000,-0.00000000
-5.47173587,2.34061590,-1.23672564,0.68089352,-0.30703612,0.33615151,-0.17594890,0.66710331,-0.43725267,0.55240595,-0.18958473,0.00660083,-0.00541561,0.28849085,-0.22303421,1.09596341,-0.50877836,0.00000000,-0.00000000
-5.46573287,2.40451602,-1.22178132,0.69798299,-0.30429944,0.34138322,-0.17358576,0.68347833,-0.43105526,0.57504498,-0.18709755,0.00589406,-0.00499990,0.29882582,-0.22000784,1.12386515,-0.50514327,0.00000000,-0.00000000
-5.45972986,2.47008809,-1.21331116,0.71528424,-0.30282801,0.34698880,-0.17293662,0.70039148,-0.42554656,0.59781150,-0.18580983,0.00523962,-0.00459998,0.30950765,-0.21744940,1.15235643,-0.50509453,0.00000000,-0.00000000
-5.45372686,2.53632964,-1.21155997,0.73262772,-0.30275833,0.35281274,-0.17398497,0.71753954,-0.42087077,0.62044437,-0.18577256,0.00464055,-0.00421731,0.32037021,-0.21542229,1.18103295,-0.50871196,0.00000000,-0.00000000
-5.44772386,2.60215401,-1.21664753,0.74981613,-0.30420371,0.35868632,-0.17668400,0.73458515,-0.41715971,0.64266482,-0.18701506,0.00409860,-0.00385309,0.33123256,-0.21398260,1.20945314,-0.51600516,0.00000000,-0.00000000
-5.44172086,2.66642709,-1.22856572,0.76663100,-0.30725178,0.36443400,-0.18095819,0.75116984,-0.41452850,0.66418347,-0.18954426,0.00361436,-0.00350819,0.34190491,-0.21317701,1.23715324,-0.52691384,0.00000000,-0.00000000
-5.43571786,2.72800585,-1.24717883,0.78284051,-0.31196247,0.36988009,-0.18670557,0.76692820,-0.41307183,0.68470805,-0.19334453,0.00318741,-0.00318330,0.35219482,-0.21304089,1.26366302,-0.54130993,0.00000000,-0.00000000
-5.42971486,2.78577681,-1.27222744,0.79820792,-0.31836672,0.37485497,-0.19380035,0.78150227,-0.41286107,0.70395143,-0.19837810,0.00281649,-0.00287884,0.36191376,-0.21359709,1.28852157,-0.55900124,0.00000000,-0.00000000
-5.42371186,2.83869283,-1.30333586,0.81250038,-0.32646597,0.37920102,-0.20209619,0.79455549,-0.41394237,0.72163976,-0.20458610,0.00249961,-0.00259510,0.37088340,-0.21485521,1.31129229,-0.57973685,0.00000000,-0.00000000
-5.41770885,2.88580642,-1.34002296,0.82549752,-0.33623246,0.38277763,-0.21142977,0.80578562,-0.41633572,0.73752031,-0.21189019,0.00223424,-0.00233216,0.37894158,-0.21681148,1.33157642,-0.60321405,0.00000000,-0.00000000
-5.41170585,2.92629816,-1.38171645,0.83699946,-0.34761029,0.38546542,-0.22162484,0.81493577,-0.42003509,0.75136869,-0.22019470,0.00201742,-0.00208997,0.38594755,-0.21944926,1.34902455,-0.62908669,0.00000000,-0.00000000
-5.40570285,2.95949909,-1.42776989,0.84683368,-0.36051748,0.38716927,-0.23249642,0.82180323,-0.42500960,0.76299514,-0.22938938,0.00184590,-0.00186838,0.39178629,-0.22274017,1.36334545,-0.65697474,0.00000000,-0.00000000
-5.39969985,2.98490600,-1.47748210,0.85486057,-0.37484858,0.38782022,-0.24385519,0.82624552,-0.43120552,0.77224969,-0.23935240,0.00171623,-0.00166710,0.39637187,-0.22664565,1.37431199,-0.68647478,0.00000000,-0.00000000
-5.39369685,3.00218937,-1.53011813,0.86097723,-0.39047814,0.38737612,-0.25551197,0.82818342,-0.43854910,0.77902588,-0.24995378,0.00162484,-0.00148577,0.39964937,-0.23111897,1.38176402,-0.71717107,0.00000000,-0.00000000
-5.38769385,3.01119362,-1.58493108,0.86511944,-0.40726459,0.38582123,-0.26728197,0.82760101,-0.44694989,0.78326290,-0.26105897,0.00156812,-0.00132396,0.40159571,-0.23610751,1.38560797,-0.74864681,0.00000000,-0.00000000
-5.38169085,3.01193024,-1.64118365,0.86726166,-0.42505450,0.38316460,-0.27898892,0.82454268,-0.45630434,0.78494628,-0.27253249,0.00154248,-0.00118118,0.40221907,-0.24155515,1.38581369,-0.78049523,0.00000000,-0.00000000
-5.37568784,3.00456437,-1.69816878,0.86741527,-0.44368701,0.37943766,-0.29046869,0.81910736,-0.46649960,0.78410680,-0.28424143,0.00154432,-0.00105692,0.40155709,-0.24740469,1.38240864,-0.81232991,0.00000000,-0.00000000
-5.36968484,2.98939597,-1.75522814,0.86562503,-0.46299825,0.37469102,-0.30157257,0.81144054,-0.47741705,0.78081807,-0.29605879,0.00157013,-0.00095064,0.39967404,-0.25360002,1.37547006,-0.84379420,0.00000000,-0.00000000
-5.36368184,2.96683690,-1.81176794,0.86196418,-0.48282545,0.36899079,-0.31216976,0.80172439,-0.48893558,0.77519270,-0.30786643,0.00161644,-0.00086179,0.39665700,-0.26008803,1.36511570,-0.87456908,0.00000000,-0.00000000
-5.35767884,2.93738538,-1.86727112,0.85652855,-0.50301072,0.36241462,-0.32214927,0.79016677,-0.50093427,0.76737743,-0.31955747,0.00167987,-0.00078987,0.39261136,-0.26682004,1.35149376,-0.90437930,0.00000000,-0.00000000
-5.35167584,2.90159942,-1.92130549,0.84942999,-0.52340414,0.35504772,-0.33142107,0.77698972,-0.51329457,0.75754743,-0.33103820,0.00175708,-0.00073437,0.38765588,-0.27375278,1.33477288,-0.93299753,0.00000000,-0.00000000
-5.34567284,2.86007086,-1.97352753,0.84078968,-0.54386617,0.34697905,-0.33991642,0.76241818,-0.52590163,0.74590004,-0.34222927,0.00184481,-0.00069484,0.38191757,-0.28084870,1.31513260,-0.96024629,0.00000000,-0.00000000
