energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.13656828,1.90846272,0.26069207,0.54010932,0.01404597,0.05376735,0.03524844,0.76136965,0.69845021,0.42563686
-3.13056528,1.83921734,0.25390911,0.51388115,0.01455217,0.05184045,0.03611731,0.72962419,0.66847475,0.41523056
-3.12456228,1.77606225,0.24825727,0.49064441,0.01518806,0.05012495,0.03708360,0.69787374,0.64157370,0.40564090
-3.11855928,1.71947198,0.24382805,0.47053771,0.01594582,0.04865798,0.03814946,0.66650309,0.61779492,0.39695633
-3.11255628,1.66978056,0.24068740,0.45363508,0.01681464,0.04747422,0.03931504,0.63589005,0.59712508,0.38924014
-3.10655328,1.62718931,0.23887501,0.43995063,0.01778088,0.04660538,0.04057839,0.60640117,0.57949790,0.38253122
-3.10055028,1.59177567,0.23840407,0.42944391,0.01882842,0.04607971,0.04193540,0.57838706,0.56480266,0.37684521
-3.09454727,1.56350283,0.23926142,0.42202554,0.01993898,0.04592139,0.04337981,0.55217741,0.55289222,0.37217611
-3.08854427,1.54222960,0.24140811,0.41756308,0.02109255,0.04614992,0.04490321,0.52807603,0.54359066,0.36849804
-3.08254127,1.52772050,0.24478037,0.41588686,0.02226783,0.04677954,0.04649517,0.50635585,0.53670011,0.36576736
-3.07653827,1.51965589,0.24929104,0.41679558,0.02344272,0.04781867,0.04814335,0.48725431,0.53200683,0.36392501
-3.07053527,1.51764223,0.25483140,0.42006189,0.02459479,0.04926937,0.04983374,0.47096929,0.52928641,0.36289898
-3.06453227,1.52122243,0.26127347,0.42543761,0.02570185,0.05112696,0.05155090,0.45765583,0.52830827,0.36260696
-3.05852926,1.52988643,0.26847273,0.43265885,0.02674245,0.05337977,0.05327833,0.44742376,0.52883944,0.36295906
-3.05252626,1.54308213,0.27627124,0.44145085,0.02769637,0.05600904,0.05499879,0.44033657,0.53064781,0.36386065
-3.04652326,1.56022655,0.28450113,0.45153267,0.02854506,0.05898903,0.05669473,0.43641148,0.53350503,0.36521512
-3.04052026,1.58071741,0.29298839,0.46262179,0.02927215,0.06228728,0.05834865,0.43562075,0.53718906,0.36692661
-3.03451726,1.60394477,0.30155684,0.47443847,0.02986376,0.06586520,0.05994357,0.43789432,0.54148667,0.36890261
-3.02851426,1.62930287,0.31003229,0.48670993,0.03030880,0.06967873,0.06146331,0.44312347,0.54619588,0.37105634
-3.02251126,1.65620155,0.31824664,0.49917441,0.03059925,0.07367925,0.06289290,0.45116549,0.55112841,0.37330888
-3.01650825,1.68407720,0.32604191,0.51158479,0.03073029,0.07781468,0.06421874,0.46184901,0.55611213,0.37559091
-3.01050525,1.71240275,0.33327399,0.52371197,0.03070035,0.08203060,0.06542889,0.47497966,0.56099356,0.37784412
-3.00450225,1.74069629,0.33981598,0.53534773,0.03051115,0.08627151,0.06651307,0.49034586,0.56564021,0.38002212
-2.99849925,1.76852800,0.34556114,0.54630704,0.03016753,0.09048208,0.06746271,0.50772429,0.56994279,0.38209080
-2.99249625,1.79552491,0.35042507,0.55642971,0.02967732,0.09460838,0.06827088,0.52688476,0.57381703,0.38402829
-2.98649325,1.82137341,0.35434734,0.56558137,0.02905112,0.09859897,0.06893214,0.54759417,0.57720498,0.38582429
-2.98049025,1.84581913,0.35729227,0.57365360,0.02830193,0.10240592,0.06944231,0.56961940,0.58007576,0.38747892
-2.97448724,1.86866430,0.35924893,0.58056336,0.02744487,0.10598566,0.06979825,0.59272893,0.58242539,0.38900116
-2.96848424,1.88976262,0.36023039,0.58625164,0.02649677,0.10929957,0.06999760,0.61669316,0.58427591,0.39040678
-2.96248124,1.90901182,0.36027221,0.59068133,0.02547576,0.11231442,0.07003852,0.64128347,0.58567336,0.39171605
-2.95647824,1.92634447,0.35943023,0.59383463,0.02440089,0.11500260,0.06991948,0.66627028,0.58668500,0.39295115
-2.95047524,1.94171738,0.35777776,0.59570995,0.02329166,0.11734212,0.06963913,0.69142016,0.58739552,0.39413352
-2.94447224,1.95510036,0.35540239,0.59631847,0.02216766,0.11931648,0.06919617,0.71649261,0.58790247,0.39528125
-2.93846923,1.96646489,0.35240240,0.59568074,0.02104819,0.12091433,0.06858938,0.74123669,0.58831119,0.39640656
-2.93246623,1.97577361,0.34888299,0.59382327,0.01995186,0.12212908,0.06781767,0.76538802,0.58872917,0.39751366
-2.92646323,1.98297106,0.34495258,0.59077551,0.01889633,0.12295846,0.06688027,0.78866664,0.58926037,0.39859697
-2.92046023,1.98797659,0.34071909,0.58656724,0.01789794,0.12340394,0.06577697,0.81077607,0.58999957,0.39963981
-2.91445723,1.99067974,0.33628658,0.58122660,0.01697148,0.12347032,0.06450840,0.83140401,0.59102716,0.40061378
-2.90845423,1.99093849,0.33175212,0.57477888,0.01612997,0.12316522,0.06307636,0.85022475,0.59240442,0.40147869
-2.90245123,1.98858061,0.32720320,0.56724602,0.01538444,0.12249868,0.06148413,0.86690366,0.59416972,0.40218319
-2.89644822,1.98340804,0.32271554,0.55864693,0.01474378,0.12148288,0.05973683,0.88110358,0.59633566,0.40266603
-2.89044522,1.97520401,0.31835142,0.54899849,0.01421460,0.12013180,0.05784164,0.89249300,0.59888727,0.40285786
-2.88444222,1.96374269,0.31415857,0.53831720,0.01380112,0.11846113,0.05580798,0.90075574,0.60178145,0.40268359
-2.87843922,1.94880049,0.31016948,0.52662126,0.01350511,0.11648806,0.05364762,0.90560170,0.60494751,0.40206507
-2.87243622,1.93016870,0.30640131,0.51393300,0.01332584,0.11423121,0.05137466,0.90677820,0.60828878,0.40092406
-2.86643322,1.90766639,0.30285607,0.50028134,0.01326011,0.11171058,0.04900538,0.90408122,0.61168529,0.39918530
-2.86043022,1.88115303,0.29952131,0.48570426,0.01330226,0.10894742,0.04655802,0.89736594,0.61499726,0.39677949
-2.85442721,1.85053997,0.29637113,0.47025088,0.01344428,0.10596415,0.04405239,0.88655610,0.61806932,0.39364622
-2.84842421,1.81580029,0.29336744,0.45398320,0.01367594,0.10278423,0.04150945,0.87165136,0.62073533,0.38973648
-2.84242121,1.77697640,0.29046159,0.43697724,0.01398498,0.09943197,0.03895080,0.85273247,0.62282348,0.38501485
-2.83641821,1.73418509,0.28759613,0.41932359,0.01435736,0.09593230,0.03639813,0.82996365,0.62416173,0.37946127
-2.83041521,1.68761990,0.28470688,0.40112720,0.01477755,0.09231054,0.03387262,0.80359219,0.62458328,0.37307229
-2.82441221,1.63755081,0.28172514,0.38250660,0.01522890,0.08859208,0.03139448,0.77394513,0.62393199,0.36586182
-2.81840920,1.58432137,0.27858013,0.36359249,0.01569400,0.08480210,0.02898235,0.74142316,0.62206770,0.35786149
-2.81240620,1.52834367,0.27520148,0.34452577,0.01615514,0.08096529,0.02665295,0.70649193,0.61887126,0.34912049
-2.80640320,1.47009152,0.27152190,0.32545529,0.01659477,0.07710559,0.02442071,0.66967141,0.61424925,0.33970515
-2.80040020,1.41009229,0.26747990,0.30653518,0.01699595,0.07324598,0.02229749,0.63152348,0.60813818,0.32969822
-2.79439720,1.34891797,0.26302247,0.28792222,0.01734287,0.06940834,0.02029253,0.59263859,0.60050829,0.31919787
-2.78839420,1.28717586,0.25810766,0.26977316,0.01762125,0.06561338,0.01841237,0.55362180,0.59136662,0.30831662
-2.78239120,1.22549935,0.25270705,0.25224214,0.01781876,0.06188066,0.01666096,0.51507912,0.58075934,0.29718018
-2.77638819,1.16453908,0.24680796,0.23547844,0.01792543,0.05822873,0.01503981,0.47760424,0.56877338,0.28592617
-2.77038519,1.10495482,0.24041522,0.21962447,0.01793388,0.05467527,0.01354828,0.44176650,0.55553693,0.27470287
-2.76438219,1.04740798,0.23355263,0.20481416,0.01783960,0.05123739,0.01218392,0.40810011,0.54121909,0.26366792
-2.75837919,0.99255508,0.22626382,0.19117166,0.01764101,0.04793196,0.01094274,0.37709512,0.52602833,0.25298701
-2.75237619,0.94104189,0.21861264,0.17881046,0.01733958,0.04477597,0.00981971,0.34918998,0.51020986,0.24283253
-2.74637319,0.89349821,0.21068283,0.16783282,0.01693966,0.04178696,0.00880907,0.32476598,0.49404190,0.23338206
-2.74037019,0.85053323,0.20257723,0.15832945,0.01644847,0.03898343,0.00790472,0.30414325,0.47783087,0.22481690
-2.73436718,0.81273111,0.19441630,0.15037943,0.01587575,0.03638523,0.00710061,0.28757831,0.46190560,0.21732041
-2.72836418,0.78064681,0.18633619,0.14405035,0.01523355,0.03401396,0.00639102,0.27526285,0.44661078,0.21107619
-2.72236118,0.75480195,0.17848629,0.13939844,0.01453585,0.03189329,0.00577082,0.26732366,0.43229972,0.20626626
-2.71635818,0.73568067,0.17102644,0.13646889,0.01379819,0.03004928,0.00523572,0.26382334,0.41932686,0.20306896
-2.71035518,0.72372537,0.16412388,0.13529615,0.01303725,0.02851051,0.00478243,0.26476163,0.40804001,0.20165689
-2.70435218,0.71933248,0.15795002,0.13590419,0.01227044,0.02730824,0.00440876,0.27007734,0.39877291,0.20219470
-2.69834917,0.72284818,0.15267720,0.13830682,0.01151552,0.02647638,0.00411369,0.27965057,0.39183808,0.20483689
-2.69234617,0.73456423,0.14847539,0.14250789,0.01079021,0.02605137,0.00389737,0.29330534,0.38752044,0.20972557
-2.68634317,0.75471396,0.14550914,0.14850155,0.01011183,0.02607192,0.00376113,0.31081256,0.38607174,0.21698821
-2.68034017,0.78346846,0.14393456,0.15627239,0.00949700,0.02657858,0.00370734,0.33189349,0.38770597,0.22673551
-2.67433717,0.82093311,0.14389661,0.16579557,0.00896135,0.02761314,0.00373933,0.35622364,0.39259595,0.23905921
-2.66833417,0.86714437,0.14552651,0.17703692,0.00851932,0.02921787,0.00386123,0.38343736,0.40087092,0.25402998
-2.66233117,0.92206683,0.14893938,0.18995289,0.00818393,0.03143457,0.00407778,0.41313312,0.41261524,0.27169531
-2.65632816,0.98559049,0.15423201,0.20449051,0.00796661,0.03430336,0.00439406,0.44487956,0.42786795,0.29207739
-2.65032516,1.05752812,0.16148078,0.22058716,0.00787708,0.03786138,0.00481528,0.47822241,0.44662310,0.31517095
-2.64432216,1.13761267,0.17073958,0.23817024,0.00792321,0.04214122,0.00534646,0.51269208,0.46883056,0.34094106
-2.63831916,1.22549449,0.18203781,0.25715675,0.00811089,0.04716927,0.00599213,0.54781195,0.49439721,0.36932083
-2.63231616,1.32073858,0.19537837,0.27745261,0.00844397,0.05296392,0.00675597,0.58310717,0.52318812,0.40020915
-2.62631316,1.42282151,0.21073567,0.29895192,0.00892412,0.05953372,0.00764049,0.61811360,0.55502767,0.43346841
-2.62031016,1.53112850,0.22805367,0.32153612,0.00955077,0.06687552,0.00864669,0.65238681,0.58970041,0.46892229
-2.61430715,1.64495054,0.24724409,0.34507307,0.01032107,0.07497273,0.00977368,0.68551058,0.62695161,0.50635390
-2.60830415,1.76348209,0.26818474,0.36941613,0.01122981,0.08379374,0.01101842,0.71710476,0.66648747,0.54550419
-2.60230115,1.88581970,0.29071836,0.39440345,0.01226942,0.09329058,0.01237542,0.74683200,0.70797517,0.58607110
-2.59629815,2.01096207,0.31465181,0.41985741,0.01343004,0.10339800,0.01383655,0.77440311,0.75104287,0.62770947
-2.59029515,2.13781220,0.33975613,0.44558452,0.01469960,0.11403294,0.01539085,0.79958093,0.79527989,0.67003203
-2.58429215,2.26518215,0.36576732,0.47137580,0.01606395,0.12509461,0.01702454,0.82218224,0.84023750,0.71261173
-2.57828914,2.39180112,0.39238828,0.49700777,0.01750716,0.13646508,0.01872098,0.84207803,0.88543054,0.75498545
-2.57228614,2.51632720,0.41929188,0.52224423,0.01901179,0.14801063,0.02046091,0.85919178,0.93034021,0.79665946
-2.56628314,2.63736321,0.44612531,0.54683883,0.02055931,0.15958367,0.02222264,0.87349617,0.97441840,0.83711646
-2.56028014,2.75347681,0.47251570,0.57053849,0.02213056,0.17102537,0.02398247,0.88500820,1.01709380,0.87582439
-2.55427714,2.86322468,0.49807707,0.59308768,0.02370631,0.18216888,0.02571516,0.89378322,1.05777977,0.91224673
-2.54827414,2.96518042,0.52241838,0.61423337,0.02526784,0.19284311,0.02739452,0.89990801,1.09588419,0.94585412
-2.54227114,3.05796558,0.54515250,0.63373068,0.02679750,0.20287689,0.02899408,0.90349349,1.13082104,0.97613705
-2.53626813,3.14028269,0.56590596,0.65134890,0.02827938,0.21210349,0.03048780,0.90466732,1.16202342,1.00261902
-2.53026513,3.21094920,0.58432889,0.66687767,0.02969984,0.22036518,0.03185084,0.90356681,1.18895769,1.02486985
-2.52426213,3.26893101,0.60010503,0.68013314,0.03104799,0.22751784,0.03306033,0.90033252,1.21113811,1.04251836
-2.51825913,3.31337382,0.61296115,0.69096365,0.03231611,0.23343525,0.03409607,0.89510277,1.22814134,1.05526413
-2.51225613,3.34363105,0.62267565,0.69925474,0.03349991,0.23801312,0.03494124,0.88800932,1.23962014,1.06288743
-2.50625313,3.35928665,0.62908572,0.70493324,0.03459862,0.24117236,0.03558293,0.87917427,1.24531560,1.06525710
-2.50025013,3.36017156,0.63209287,0.70797004,0.03561494,0.24286184,0.03601266,0.86870834,1.24506708,1.06233578
-2.49424712,3.34637279,0.63166641,0.70838151,0.03655477,0.24306014,0.03622665,0.85671032,1.23881942,1.05418212
-2.48824412,3.31823431,0.62784474,0.70622932,0.03742682,0.24177651,0.03622601,0.84326770,1.22662680,1.04095001
-2.48224112,3.27634953,0.62073425,0.70161872,0.03824196,0.23905083,0.03601673,0.82845824,1.20865310,1.02288453
-2.47623812,3.22154543,0.61050596,0.69469522,0.03901252,0.23495256,0.03560951,0.81235221,1.18516839,1.00031489
-2.47023512,3.15485874,0.59738985,0.68563983,0.03975143,0.22957882,0.03501940,0.79501513,1.15654189,0.97364471
-2.46423212,3.07750536,0.58166732,0.67466303,0.04047128,0.22305160,0.03426536,0.77651069,1.12323147,0.94333982
-2.45822911,2.99084408,0.56366192,0.66199785,0.04118341,0.21551421,0.03336961,0.75690364,1.08577015,0.90991440
-2.45222611,2.89633620,0.54372884,0.64789217,0.04189699,0.20712711,0.03235693,0.73626236,1.04475032,0.87391586
-2.44622311,2.79550302,0.52224368,0.63260077,0.04261823,0.19806334,0.03125383,0.71466103,1.00080630,0.83590924
-2.44022011,2.68988272,0.49959089,0.61637742,0.04334966,0.18850359,0.03008776,0.69218119,0.95459600,0.79646176
-2.43421711,2.58098872,0.47615239,0.59946738,0.04408970,0.17863121,0.02888623,0.66891272,0.90678266,0.75612819
-2.42821411,2.47027113,0.45229692,0.58210059,0.04483233,0.16862732,0.02767599,0.64495399,0.85801726,0.71543755
-2.42221111,2.35908272,0.42837046,0.56448589,0.04556711,0.15866603,0.02648224,0.62041157,0.80892251,0.67488170
-2.41620810,2.24865073,0.40468808,0.54680647,0.04627937,0.14891019,0.02532797,0.59539920,0.76007884,0.63490610
-2.41020510,2.14005518,0.38152744,0.52921665,0.04695074,0.13950754,0.02423334,0.57003635,0.71201307,0.59590304
-2.40420210,2.03421441,0.35912424,0.51184016,0.04755979,0.13058747,0.02321519,0.54444641,0.66518984,0.55820729
-2.39819910,1.93187763,0.33766947,0.49476975,0.04808301,0.12225852,0.02228673,0.51875464,0.62000611,0.52209433
-2.39219610,1.83362451,0.31730863,0.47806823,0.04849584,0.11460661,0.02145730,0.49308604,0.57678859,0.48778075
-2.38619310,1.73987092,0.29814260,0.46177067,0.04877383,0.10769394,0.02073231,0.46756322,0.53579401,0.45542674
-2.38019010,1.65088025,0.28023017,0.44588759,0.04889388,0.10155875,0.02011331,0.44230441,0.49721176,0.42514018
-2.37418709,1.56677902,0.26359186,0.43040894,0.04883541,0.09621579,0.01959816,0.41742164,0.46116866,0.39698200
-2.36818409,1.48757570,0.24821466,0.41530860,0.04858147,0.09165740,0.01918133,0.39301922,0.42773527,0.37097242
-2.36218109,1.41318165,0.23405766,0.40054912,0.04811973,0.08785531,0.01885431,0.36919251,0.39693326,0.34709754
-2.35617809,1.34343276,0.22105790,0.38608647,0.04744321,0.08476290,0.01860605,0.34602700,0.36874334,0.32531598
-2.35017509,1.27811094,0.20913648,0.37187462,0.04655091,0.08231793,0.01842352,0.32359766,0.34311332,0.30556527
-2.34417209,1.21696434,0.19820441,0.35786964,0.04544806,0.08044558,0.01829227,0.30196869,0.31996579,0.28776764
-2.33816908,1.15972570,0.18816811,0.34403329,0.04414620,0.07906179,0.01819700,0.28119336,0.29920521,0.27183502
-2.33216608,1.10612814,0.17893438,0.33033595,0.04266294,0.07807658,0.01812217,0.26131426,0.28072408,0.25767323
-2.32616308,1.05591808,0.17041460,0.31675875,0.04102155,0.07739748,0.01805255,0.24236361,0.26440812,0.24518523
-2.32016008,1.00886514,0.16252813,0.30329501,0.03925022,0.07693278,0.01797373,0.22436378,0.25014030,0.23427348
-2.31415708,0.96476899,0.15520495,0.28995093,0.03738126,0.07659460,0.01787263,0.20732788,0.23780383,0.22484149
-2.30815408,0.92346327,0.14838734,0.27674547,0.03545007,0.07630158,0.01773785,0.19126049,0.22728415,0.21679467
-2.30215108,0.88481689,0.14203082,0.26370974,0.03349405,0.07598122,0.01756002,0.17615844,0.21846998,0.21004068
-2.29614807,0.84873301,0.13610423,0.25088574,0.03155147,0.07557173,0.01733203,0.16201154,0.21125375,0.20448929
-2.29014507,0.81514602,0.13058925,0.23832463,0.02966032,0.07502339,0.01704915,0.14880345,0.20553138,0.20005206
-2.28414207,0.78401704,0.12547916,0.22608468,0.02785722,0.07429934,0.01670907,0.13651245,0.20120171,0.19664186
-2.27813907,0.75532812,0.12077719,0.21422897,0.02617635,0.07337580,0.01631190,0.12511224,0.19816572,0.19417239
-2.27213607,0.72907574,0.11649448,0.20282282,0.02464857,0.07224185,0.01585997,0.11457269,0.19632554,0.19255772
-2.26613307,0.70526372,0.11264773,0.19193129,0.02330057,0.07089860,0.01535764,0.10486055,0.19558353,0.19171203
-2.26013007,0.68389601,0.10925667,0.18161659,0.02215428,0.06935802,0.01481103,0.09594010,0.19584143,0.19154934
-2.25412706,0.66496955,0.10634146,0.17193558,0.02122628,0.06764136,0.01422769,0.08777377,0.19699949,0.19198355
-2.24812406,0.64846746,0.10392025,0.16293753,0.02052751,0.06577729,0.01361620,0.08032266,0.19895591,0.19292844
-2.24212106,0.63435289,0.10200671,0.15466202,0.02006305,0.06379990,0.01298582,0.07354705,0.20160631,0.19429787
-2.23611806,0.62256354,0.10060798,0.14713724,0.01983209,0.06174660,0.01234605,0.06740674,0.20484338,0.19600600
-2.23011506,0.61300734,0.09972289,0.14037854,0.01982799,0.05965607,0.01170630,0.06186149,0.20855679,0.19796762
-2.22411206,0.60555927,0.09934060,0.13438752,0.02003857,0.05756628,0.01107555,0.05687124,0.21263312,0.20009844
-2.21810905,0.60005961,0.09943977,0.12915151,0.02044646,0.05551279,0.01046199,0.05239644,0.21695620,0.20231555
-2.21210605,0.59631377,0.09998827,0.12464358,0.02102956,0.05352730,0.00987284,0.04839829,0.22140751,0.20453785
-2.20610305,0.59409385,0.10094346,0.12082298,0.02176170,0.05163653,0.00931414,0.04483890,0.22586692,0.20668662
-2.20010005,0.59314187,0.10225308,0.11763625,0.02261326,0.04986147,0.00879065,0.04168162,0.23021376,0.20868623
-2.19409705,0.59317496,0.10385669,0.11501864,0.02355202,0.04821706,0.00830581,0.03889122,0.23432817,0.21046502
-2.18809405,0.59389208,0.10568768,0.11289613,0.02454394,0.04671224,0.00786175,0.03643420,0.23809275,0.21195634
-2.18209105,0.59498249,0.10767574,0.11118779,0.02555412,0.04535029,0.00745944,0.03427905,0.24139464,0.21309982
-2.17608804,0.59613541,0.10974967,0.10980849,0.02654771,0.04412964,0.00709878,0.03239663,0.24412780,0.21384289
-2.17008504,0.59705079,0.11184051,0.10867185,0.02749081,0.04304482,0.00677885,0.03076051,0.24619564,0.21414239
-2.16408204,0.59745061,0.11388477,0.10769329,0.02835141,0.04208764,0.00649812,0.02934733,0.24751372,0.21396638
-2.15807904,0.59709033,0.11582757,0.10679316,0.02910027,0.04124854,0.00625475,0.02813724,0.24801255,0.21329595
-2.15207604,0.59576992,0.11762572,0.10589972,0.02971167,0.04051796,0.00604681,0.02711424,0.24764033,0.21212701
-2.14607304,0.59334405,0.11925032,0.10495193,0.03016415,0.03988763,0.00587264,0.02626658,0.24636541,0.21047184
-2.14007004,0.58973071,0.12068899,0.10390194,0.03044100,0.03935190,0.00573103,0.02558704,0.24417841,0.20836040
-2.13406703,0.58491800,0.12194742,0.10271710,0.03053074,0.03890873,0.00562155,0.02507323,0.24109383,0.20584117
-2.12806403,0.57896861,0.12305021,0.10138159,0.03042737,0.03856065,0.00554474,0.02472775,0.23715101,0.20298143
-2.12206103,0.57202164,0.12404090,0.09989741,0.03013038,0.03831531,0.00550230,0.02455831,0.23241429,0.19986687
-2.11605803,0.56429164,0.12498121,0.09828486,0.02964476,0.03818589,0.00549726,0.02457766,0.22697241,0.19660052
-2.11005503,0.55606484,0.12594941,0.09658245,0.02898065,0.03819114,0.00553411,0.02480358,0.22093707,0.19330082
-2.10405203,0.54769265,0.12703790,0.09484628,0.02815296,0.03835519,0.00561889,0.02525857,0.21444064,0.19009904
-2.09804902,0.53958257,0.12835015,0.09314886,0.02718084,0.03870712,0.00575921,0.02596957,0.20763312,0.18713583
-2.09204602,0.53218708,0.12999698,0.09157760,0.02608693,0.03928025,0.00596431,0.02696756,0.20067852,0.18455729
-2.08604302,0.52599076,0.13209245,0.09023285,0.02489669,0.04011137,0.00624500,0.02828706,0.19375063,0.18251048
-2.08004002,0.52149625,0.13474954,0.08922572,0.02363751,0.04123971,0.00661366,0.02996557,0.18702860,0.18113855
-2.07403702,0.51920968,0.13807573,0.08867572,0.02233789,0.04270593,0.00708414,0.03204296,0.18069228,0.18057578
-2.06803402,0.51962610,0.14216873,0.08870823,0.02102664,0.04455108,0.00767166,0.03456088,0.17491768,0.18094272
-2.06203102,0.52321549,0.14711254,0.08945202,0.01973201,0.04681550,0.00839269,0.03756206,0.16987268,0.18234147
-2.05602801,0.53040989,0.15297412,0.09103672,0.01848098,0.04953796,0.00926481,0.04108966,0.16571309,0.18485159
-2.05002501,0.54159199,0.15980059,0.09359033,0.01729859,0.05275468,0.01030645,0.04518662,0.16257934,0.18852654
-2.04402201,0.55708569,0.16761734,0.09723690,0.01620736,0.05649870,0.01153672,0.04989499,0.16059382,0.19339102
-2.03801901,0.57714861,0.17642696,0.10209419,0.01522682,0.06079919,0.01297507,0.05525522,0.15985888,0.19943915
-2.03201601,0.60196681,0.18620912,0.10827142,0.01437315,0.06568102,0.01464100,0.06130552,0.16045562,0.20663382
-2.02601301,0.63165166,0.19692126,0.11586717,0.01365892,0.07116439,0.01655363,0.06808107,0.16244343,0.21490690
-2.02001001,0.66623860,0.20850025,0.12496713,0.01309299,0.07726455,0.01873122,0.07561332,0.16586007,0.22416060
-2.01400700,0.70568780,0.22086466,0.13564203,0.01268045,0.08399163,0.02119070,0.08392907,0.17072246,0.23426981
-2.00800400,0.74988614,0.23391770,0.14794547,0.01242268,0.09135041,0.02394704,0.09304960,0.17702778,0.24508527
-2.00200100,0.79865044,0.24755056,0.16191175,0.01231757,0.09934015,0.02701261,0.10298967,0.18475499,0.25643751
-1.99599800,0.85173144,0.26164597,0.17755375,0.01235970,0.10795432,0.03039651,0.11375637,0.19386645,0.26814141
-1.98999500,0.90881831,0.27608183,0.19486084,0.01254069,0.11718030,0.03410383,0.12534799,0.20430964,0.28000116
-1.98399200,0.96954335,0.29073467,0.21379687,0.01284963,0.12699892,0.03813494,0.13775278,0.21601875,0.29181546
-1.97798899,1.03348675,0.30548282,0.23429844,0.01327346,0.13738396,0.04248481,0.15094763,0.22891616,0.30338283
-1.97198599,1.10018124,0.32020906,0.25627339,0.01379751,0.14830154,0.04714233,0.16489690,0.24291363,0.31450673
-1.96598299,1.16911664,0.33480282,0.27959979,0.01440607,0.15970938,0.05208975,0.17955118,0.25791327,0.32500055
-1.95997999,1.23974437,0.34916158,0.30412541,0.01508294,0.17155617,0.05730228,0.19484635,0.27380820,0.33469210
-1.95397699,1.31148206,0.36319182,0.32966792,0.01581204,0.18378084,0.06274776,0.21070273,0.29048305,0.34342774
-1.94797399,1.38371850,0.37680925,0.35601587,0.01657807,0.19631199,0.06838659,0.22702464,0.30781420,0.35107583
-1.94197099,1.45581906,0.38993854,0.38293051,0.01736709,0.20906754,0.07417186,0.24370035,0.32567004,0.35752971
-1.93596798,1.52713206,0.40251271,0.41014866,0.01816718,0.22195455,0.08004970,0.26060240,0.34391125,0.36270994
-1.92996498,1.59699608,0.41447221,0.43738648,0.01896898,0.23486948,0.08595989,0.27758862,0.36239119,0.36656607
-1.92396198,1.66474861,0.42576399,0.46434419,0.01976627,0.24769871,0.09183670,0.29450352,0.38095666,0.36907765
-1.91795898,1.72973598,0.43634058,0.49071179,0.02055646,0.26031968,0.09761005,0.31118052,0.39944904,0.37025479
-1.91195598,1.79132480,0.44615952,0.51617545,0.02134092,0.27260243,0.10320678,0.32744453,0.41770584,0.37013809
-1.90595298,1.84891450,0.45518312,0.54042461,0.02212537,0.28441159,0.10855220,0.34311531,0.43556293,0.36879815
-1.89994997,1.90195107,0.46337874,0.56315946,0.02292000,0.29560902,0.11357178,0.35801119,0.45285725,0.36633450
-1.89394697,1.94994134,0.47071966,0.58409864,0.02373953,0.30605669,0.11819287,0.37195331,0.46943014,0.36287417
-1.88794397,1.99246758,0.47718647,0.60298678,0.02460314,0.31562009,0.12234657,0.38477002,0.48513114,0.35856973
-1.88194097,2.02920159,0.48276904,0.61960177,0.02553420,0.32417178,0.12596954,0.39630158,0.49982219,0.35359692
-1.87593797,2.05991784,0.48746890,0.63376133,0.02655984,0.33159516,0.12900567,0.40640470,0.51338211,0.34815191
-1.86993497,2.08450482,0.49130189,0.64532865,0.02771041,0.33778819,0.13140774,0.41495698,0.52571105,0.34244802
-1.86393197,2.10297399,0.49430096,0.65421691,0.02901875,0.34266690,0.13313876,0.42186093,0.53673491,0.33671211
-1.85792896,2.11546562,0.49651886,0.66039238,0.03051926,0.34616871,0.13417311,0.42704739,0.54640923,0.33118045
-1.85192596,2.12225104,0.49803046,0.66387598,0.03224695,0.34825508,0.13449739,0.43047831,0.55472259,0.32609433
-1.84592296,2.12373071,0.49893458,0.66474322,0.03423628,0.34891371,0.13411094,0.43214857,0.56169903,0.32169519
-1.83991996,2.12042796,0.49935502,0.66312243,0.03651996,0.34815981,0.13302595,0.43208686,0.56739949,0.31821953
-1.83391696,2.11297828,0.49944065,0.65919134,0.03912772,0.34603666,0.13126732,0.43035547,0.57192201,0.31589359
-1.82791396,2.10211420,0.49936444,0.65317203,0.04208505,0.34261516,0.12887202,0.42704897,0.57540063,0.31492797
-1.82191096,2.08864612,0.49932133,0.64532454,0.04541198,0.33799247,0.12588825,0.42229184,0.57800281,0.31551216
-1.81590795,2.07343961,0.49952481,0.63593922,0.04912196,0.33228970,0.12237417,0.41623498,0.57992555,0.31780942
-1.80990495,2.05738993,0.50020251,0.62532812,0.05322083,0.32564873,0.11839642,0.40905140,0.58139024,0.32195180
-1.80390195,2.04139461,0.50159054,0.61381579,0.05770601,0.31822830,0.11402844,0.40093104,0.58263621,0.32803583
-1.79789895,2.02632506,0.50392706,0.60172974,0.06256594,0.31019940,0.10934852,0.39207504,0.58391353,0.33611874
-1.79189595,2.01299837,0.50744506,0.58939095,0.06777962,0.30174022,0.10443786,0.38268966,0.58547492,0.34621558
-1.78589295,2.00215033,0.51236473,0.57710473,0.07331662,0.29303086,0.09937855,0.37298003,0.58756739,0.35829726
-1.77988994,1.99441076,0.51888557,0.56515223,0.07913727,0.28424791,0.09425153,0.36314400,0.59042371,0.37228964
-1.77388694,1.99028213,0.52717868,0.55378305,0.08519314,0.27555922,0.08913475,0.35336639,0.59425411,0.38807382
