energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.87393697,2.23904760,0.00300659,0.07166775,0.68536777,0.91786485,0.67788081,0.18397997,1.34306773,0.00000000
-5.86793397,2.22958593,0.00304233,0.07183001,0.68100867,0.90756799,0.67494948,0.18459533,1.33874654,0.00000000
-5.86193097,2.21094166,0.00306313,0.07175366,0.67404058,0.89303789,0.66879405,0.18459510,1.32897583,0.00000000
-5.85592796,2.18343725,0.00306933,0.07143024,0.66460268,0.87449819,0.65949358,0.18399239,1.31395485,0.00000000
-5.84992496,2.14760344,0.00306165,0.07085837,0.65289744,0.85226055,0.64720449,0.18281414,1.29400641,0.00000000
-5.84392196,2.10415187,0.00304112,0.07004326,0.63918126,0.82671118,0.63215349,0.18109905,1.26956051,0.00000000
-5.83791896,2.05394149,0.00300905,0.06899596,0.62375314,0.79829525,0.61462797,0.17889501,1.24113404,0.00000000
-5.83191596,1.99794074,0.00296703,0.06773244,0.60694195,0.76749979,0.59496452,0.17625633,1.20930802,0.00000000
-5.82591296,1.93718738,0.00291677,0.06627258,0.58909302,0.73483611,0.57353593,0.17324079,1.17470342,0.00000000
-5.81990995,1.87274828,0.00286013,0.06463901,0.57055459,0.70082246,0.55073750,0.16990686,1.13795687,0.00000000
-5.81390695,1.80568102,0.00279900,0.06285609,0.55166501,0.66596787,0.52697318,0.16631107,1.09969749,0.00000000
-5.80790395,1.73699916,0.00273523,0.06094879,0.53274097,0.63075772,0.50264219,0.16250578,1.06052577,0.00000000
-5.80190095,1.66764266,0.00267055,0.05894191,0.51406763,0.59564168,0.47812670,0.15853743,1.02099577,0.00000000
-5.79589795,1.59845464,0.00260655,0.05685924,0.49589070,0.56102434,0.45378106,0.15444537,0.98160092,0.00000000
-5.78989495,1.53016517,0.00254457,0.05472312,0.47841106,0.52725887,0.42992297,0.15026120,0.94276428,0.00000000
-5.78389195,1.46338248,0.00248568,0.05255407,0.46178188,0.49464362,0.40682689,0.14600879,0.90483318,0.00000000
-5.77788894,1.39859138,0.00243066,0.05037070,0.44610830,0.46342169,0.38471979,0.14170482,0.86807839,0.00000000
-5.77188594,1.33615850,0.00237996,0.04818977,0.43144957,0.43378305,0.36377940,0.13735978,0.83269748,0.00000000
-5.76588294,1.27634340,0.00233370,0.04602642,0.41782345,0.40586910,0.34413471,0.13297938,0.79882182,0.00000000
-5.75987994,1.21931462,0.00229172,0.04389460,0.40521242,0.37977890,0.32586868,0.12856624,0.76652666,0.00000000
-5.75387694,1.16516909,0.00225354,0.04180743,0.39357141,0.35557677,0.30902273,0.12412169,0.73584342,0.00000000
-5.74787394,1.11395373,0.00221847,0.03977776,0.38283646,0.33330065,0.29360281,0.11964763,0.70677338,0.00000000
-5.74187094,1.06568772,0.00218561,0.03781859,0.37293388,0.31297066,0.27958640,0.11514821,0.67930181,0.00000000
-5.73586793,1.02038392,0.00215393,0.03594354,0.36378934,0.29459735,0.26693024,0.11063139,0.65341177,0.00000000
-5.72986493,0.97806837,0.00212234,0.03416712,0.35533646,0.27818922,0.25557817,0.10611009,0.62909657,0.00000000
-5.72386193,0.93879661,0.00208971,0.03250497,0.34752434,0.26375905,0.24546869,0.10160306,0.60637051,0.00000000
-5.71785893,0.90266607,0.00205498,0.03097392,0.34032368,0.25132892,0.23654185,0.09713519,0.58527697,0.00000000
-5.71185593,0.86982380,0.00201720,0.02959187,0.33373129,0.24093344,0.22874512,0.09273756,0.56589372,0.00000000
-5.70585293,0.84046928,0.00197555,0.02837755,0.32777249,0.23262142,0.22203791,0.08844689,0.54833498,0.00000000
-5.69984992,0.81485226,0.00192941,0.02735009,0.32250162,0.22645561,0.21639466,0.08430469,0.53275035,0.00000000
-5.69384692,0.79326567,0.00187839,0.02652852,0.31800025,0.22251096,0.21180624,0.08035606,0.51932054,0.00000000
-5.68784392,0.77603432,0.00182231,0.02593109,0.31437362,0.22087126,0.20827976,0.07664812,0.50825023,0.00000000
-5.68184092,0.76349965,0.00176125,0.02557453,0.31174503,0.22162456,0.20583679,0.07322837,0.49975844,0.00000000
-5.67583792,0.75600180,0.00169550,0.02547331,0.31024883,0.22485755,0.20451012,0.07014283,0.49406691,0.00000000
-5.66983492,0.75385956,0.00162555,0.02563883,0.31002217,0.23064941,0.20433936,0.06743419,0.49138715,0.00000000
-5.66383192,0.75734957,0.00155210,0.02607867,0.31119594,0.23906521,0.20536560,0.06514005,0.49190671,0.00000000
-5.65782891,0.76668574,0.00147598,0.02679591,0.31388551,0.25014951,0.20762540,0.06329123,0.49577561,0.00000000
-5.65182591,0.78199993,0.00139813,0.02778854,0.31818154,0.26392032,0.21114467,0.06191036,0.50309341,0.00000000
-5.64582291,0.80332518,0.00131956,0.02904905,0.32414160,0.28036393,0.21593255,0.06101073,0.51389789,0.00000000
-5.63981991,0.83058221,0.00124131,0.03056410,0.33178289,0.29943076,0.22197591,0.06059547,0.52815574,0.00000000
-5.63381691,0.86357021,0.00116442,0.03231450,0.34107660,0.32103263,0.22923463,0.06065708,0.54575601,0.00000000
-5.62781391,0.90196242,0.00108987,0.03427528,0.35194424,0.34504158,0.23763813,0.06117739,0.56650678,0.00000000
-5.62181091,0.94530707,0.00101860,0.03641606,0.36425628,0.37129038,0.24708326,0.06212789,0.59013519,0.00000000
-5.61580790,0.99303385,0.00095143,0.03870157,0.37783318,0.39957477,0.25743384,0.06347049,0.61629126,0.00000000
-5.60980490,1.04446569,0.00088911,0.04109242,0.39244904,0.42965741,0.26852192,0.06515860,0.64455524,0.00000000
-5.60380190,1.09883583,0.00083225,0.04354602,0.40783759,0.46127331,0.28015080,0.06713860,0.67444857,0.00000000
-5.59779890,1.15530927,0.00078138,0.04601766,0.42370061,0.49413665,0.29209971,0.06935157,0.70544777,0.00000000
-5.59179590,1.21300803,0.00073691,0.04846170,0.43971819,0.52794860,0.30412998,0.07173520,0.73700112,0.00000000
-5.58579290,1.27103897,0.00069917,0.05083287,0.45556063,0.56240576,0.31599253,0.07422594,0.76854706,0.00000000
-5.57978989,1.32852312,0.00066842,0.05308752,0.47090139,0.59720893,0.32743625,0.07676107,0.79953387,0.00000000
-5.57378689,1.38462511,0.00064485,0.05518489,0.48543042,0.63207161,0.33821700,0.07928093,0.82943949,0.00000000
-5.56778389,1.43858141,0.00062863,0.05708831,0.49886740,0.66672790,0.34810671,0.08173085,0.85779067,0.00000000
-5.56178089,1.48972588,0.00061987,0.05876622,0.51097405,0.70093939,0.35690225,0.08406298,0.88418062,0.00000000
-5.55577789,1.53751166,0.00061871,0.06019304,0.52156513,0.73450067,0.36443348,0.08623784,0.90828408,0.00000000
-5.54977489,1.58152803,0.00062526,0.06134983,0.53051721,0.76724302,0.37057027,0.08822549,0.92986924,0.00000000
-5.54377189,1.62151152,0.00063965,0.06222472,0.53777512,0.79903639,0.37522792,0.09000626,0.94880574,0.00000000
-5.53776888,1.65735069,0.00066198,0.06281303,0.54335531,0.82978924,0.37837080,0.09157111,0.96506842,0.00000000
-5.53176588,1.68908420,0.00069239,0.06311717,0.54734618,0.85944641,0.38001401,0.09292147,0.97873645,0.00000000
-5.52576288,1.71689232,0.00073096,0.06314631,0.54990506,0.88798510,0.38022287,0.09406863,0.98998784,0.00000000
-5.51975988,1.74108212,0.00077776,0.06291574,0.55125207,0.91540922,0.37911026,0.09503272,0.99908960,0.00000000
-5.51375688,1.76206705,0.00083279,0.06244610,0.55166090,0.94174222,0.37683195,0.09584122,1.00638375,0.00000000
-5.50775388,1.78034186,0.00089598,0.06176240,0.55144707,0.96701905,0.37358002,0.09652726,1.01226999,0.00000000
-5.50175088,1.79645400,0.00096715,0.06089294,0.55095396,0.99127743,0.36957471,0.09712755,1.01718569,0.00000000
-5.49574787,1.81097278,0.00104598,0.05986814,0.55053736,1.01454904,0.36505510,0.09768026,1.02158404,0.00000000
-5.48974487,1.82445771,0.00113201,0.05871943,0.55054913,1.03685098,0.36026890,0.09822277,1.02591142,0.00000000
-5.48374187,1.83742754,0.00122460,0.05747801,0.55132075,1.05817805,0.35546199,0.09878951,1.03058495,0.00000000
-5.47773887,1.85033129,0.00132293,0.05617386,0.55314743,1.07849618,0.35086797,0.09940996,1.03597127,0.00000000
-5.47173587,1.86352261,0.00142598,0.05483476,0.55627357,1.09773734,0.34669836,0.10010686,1.04236737,0.00000000
-5.46573287,1.87723861,0.00153254,0.05348548,0.56088015,1.11579630,0.34313379,0.10089478,1.04998453,0.00000000
-5.45972986,1.89158405,0.00164121,0.05214715,0.56707462,1.13252938,0.34031651,0.10177906,1.05893580,0.00000000
-5.45372686,1.90652169,0.00175046,0.05083681,0.57488382,1.14775523,0.33834463,0.10275522,1.06922781,0.00000000
-5.44772386,1.92186896,0.00185857,0.04956716,0.58425019,1.16125780,0.33726825,0.10380882,1.08075715,0.00000000
-5.44172086,1.93730135,0.00196376,0.04834648,0.59503141,1.17279133,0.33708767,0.10491578,1.09331142,0.00000000
-5.43571786,1.95236224,0.00206418,0.04717879,0.60700359,1.18208715,0.33775367,0.10604321,1.10657508,0.00000000
-5.42971486,1.96647871,0.00215796,0.04606408,0.61986788,1.18886218,0.33916985,0.10715063,1.12013967,0.00000000
-5.42371186,1.97898275,0.00224330,0.04499877,0.63326011,1.19282870,0.34119693,0.10819152,1.13351810,0.00000000
-5.41770885,1.98913700,0.00231846,0.04397631,0.64676328,1.19370505,0.34365876,0.10911523,1.14616240,0.00000000
-5.41170585,1.99616389,0.00238188,0.04298778,0.65992213,1.19122686,0.34634975,0.10986910,1.15748410,0.00000000
-5.40570285,1.99927703,0.00243218,0.04202265,0.67225946,1.18515833,0.34904345,0.11040066,1.16687662,0.00000000
-5.39969985,1.99771364,0.00246822,0.04106959,0.68329336,1.17530314,0.35150188,0.11065991,1.17373853,0.00000000
-5.39369685,1.99076667,0.00248916,0.04011723,0.69255474,1.16151454,0.35348518,0.11060159,1.17749698,0.00000000
-5.38769385,1.97781537,0.00249443,0.03915497,0.69960441,1.14370415,0.35476127,0.11018718,1.17763015,0.00000000
-5.38169085,1.95835313,0.00248383,0.03817377,0.70404914,1.12184917,0.35511505,0.10938686,1.17368810,0.00000000
-5.37568784,1.93201154,0.00245744,0.03716688,0.70555601,1.09599769,0.35435690,0.10818108,1.16531100,0.00000000
-5.36968484,1.89857979,0.00241571,0.03613047,0.70386450,1.06627176,0.35233000,0.10656184,1.15224423,0.00000000
-5.36368184,1.85801872,0.00235937,0.03506426,0.69879598,1.03286823,0.34891641,0.10453369,1.13434972,0.00000000
-5.35767884,1.81046916,0.00228945,0.03397203,0.69026024,0.99605726,0.34404162,0.10211422,1.11161331,0.00000000
-5.35167584,1.75625421,0.00220721,0.03286200,0.67825888,0.95617846,0.33767738,0.09933433,1.08414773,0.00000000
-5.34567284,1.69587566,0.00211415,0.03174718,0.66288553,0.91363497,0.32984293,0.09623805,1.05219141,0.00000000
-5.33966983,1.63000482,0.00201189,0.03064556,0.64432299,0.86888562,0.32060455,0.09288206,1.01610317,0.00000000
-5.33366683,1.55946815,0.00190219,0.02958025,0.62283751,0.82243547,0.31007346,0.08933493,0.97635311,0.00000000
-5.32766383,1.48522852,0.00178686,0.02857944,0.59877052,0.77482516,0.29840238,0.08567604,0.93351027,0.00000000
-5.32166083,1.40836279,0.00166772,0.02767632,0.57252820,0.72661940,0.28578082,0.08199433,0.88822749,0.00000000
-5.31565783,1.33003669,0.00154654,0.02690882,0.54456939,0.67839511,0.27242933,0.07838688,0.84122422,0.00000000
-5.30965483,1.25147788,0.00142502,0.02631933,0.51539239,0.63072950,0.25859307,0.07495727,0.79326789,0.00000000
-5.30365183,1.17394805,0.00130475,0.02595414,0.48552103,0.58418857,0.24453480,0.07181389,0.74515462,0.00000000
-5.29764882,1.09871507,0.00118715,0.02586288,0.45549066,0.53931630,0.23052767,0.06906811,0.69768975,0.00000000
-5.29164582,1.02702573,0.00107348,0.02609778,0.42583441,0.49662485,0.21684805,0.06683235,0.65166893,0.00000000
-5.28564282,0.96007978,0.00096481,0.02671269,0.39707025,0.45658591,0.20376842,0.06521810,0.60786021,0.00000000
-5.27963982,0.89900582,0.00086203,0.02776208,0.36968899,0.41962338,0.19155082,0.06433381,0.56698744,0.00000000
-5.27363682,0.84483921,0.00076582,0.02929975,0.34414367,0.38610740,0.18044064,0.06428271,0.52971549,0.00000000
-5.26763382,0.79850241,0.00067666,0.03137746,0.32084042,0.35634973,0.17066115,0.06516057,0.49663717,0.00000000
-5.26163082,0.76078766,0.00059487,0.03404339,0.30013082,0.33060049,0.16240870,0.06705329,0.46826233,0.00000000
-5.25562781,0.73234227,0.00052058,0.03734044,0.28230597,0.30904605,0.15584861,0.07003457,0.44500880,0.00000000
-5.24962481,0.71365636,0.00045378,0.04130453,0.26759211,0.29180806,0.15111189,0.07416340,0.42719542,0.00000000
-5.24362181,0.70505322,0.00039433,0.04596276,0.25614776,0.27894354,0.14829266,0.07948171,0.41503700,0.00000000
-5.23761881,0.70668222,0.00034199,0.05133173,0.24806233,0.27044580,0.14744644,0.08601207,0.40864125,0.00000000
-5.23161581,0.71851452,0.00029640,0.05741580,0.24335614,0.26624633,0.14858916,0.09375558,0.40800746,0.00000000
-5.22561281,0.74034181,0.00025715,0.06420575,0.24198175,0.26621745,0.15169701,0.10269014,0.41302725,0.00000000
-5.21960980,0.77177818,0.00022378,0.07167757,0.24382648,0.27017585,0.15670715,0.11276905,0.42348712,0.00000000
-5.21360680,0.81226568,0.00019578,0.07979174,0.24871623,0.27788703,0.16351920,0.12392032,0.43907299,0.00000000
-5.20760380,0.86108372,0.00017263,0.08849298,0.25642038,0.28907064,0.17199772,0.13604658,0.45937692,0.00000000
-5.20160080,0.91736281,0.00015381,0.09771053,0.26665790,0.30340690,0.18197554,0.14902588,0.48390586,0.00000000
-5.19559780,0.98010269,0.00013880,0.10735915,0.27910453,0.32054401,0.19325806,0.16271332,0.51209273,0.00000000
-5.18959480,1.04819512,0.00012709,0.11734070,0.29340113,0.34010669,0.20562848,0.17694376,0.54330959,0.00000000
-5.18359180,1.12045102,0.00011819,0.12754647,0.30916288,0.36170569,0.21885378,0.19153534,0.57688310,0.00000000
-5.17758879,1.19563184,0.00011165,0.13786007,0.32598946,0.38494823,0.23269166,0.20629411,0.61211175,0.00000000
-5.17158579,1.27248430,0.00010705,0.14816098,0.34347591,0.40944918,0.24689795,0.22101935,0.64828488,0.00000000
-5.16558279,1.34977761,0.00010399,0.15832843,0.36122388,0.43484250,0.26123447,0.23550959,0.68470272,0.00000000
-5.15957979,1.42634212,0.00010211,0.16824572,0.37885309,0.46079291,0.27547716,0.24956911,0.72069709,0.00000000
-5.15357679,1.50110760,0.00010112,0.17780449,0.39601255,0.48700686,0.28942390,0.26301454,0.75565192,0.00000000
-5.14757379,1.57313980,0.00010073,0.18690903,0.41239112,0.51324276,0.30290204,0.27568141,0.78902280,0.00000000
-5.14157079,1.64167335,0.00010070,0.19548015,0.42772707,0.53931951,0.31577499,0.28743023,0.82035470,0.00000000
-5.13556778,1.70613925,0.00010083,0.20345860,0.44181610,0.56512307,0.32794765,0.29815172,0.84929700,0.00000000
-5.12956478,1.76618532,0.00010097,0.21080769,0.45451744,0.59061043,0.33937034,0.30777111,0.87561494,0.00000000
-5.12356178,1.82168823,0.00010099,0.21751503,0.46575777,0.61581064,0.35004094,0.31625096,0.89919684,0.00000000
-5.11755878,1.87275600,0.00010080,0.22359316,0.47553242,0.64082256,0.36000494,0.32359251,0.92005651,0.00000000
-5.11155578,1.91972033,0.00010034,0.22907908,0.48390407,0.66580926,0.36935341,0.32983536,0.93833040,0.00000000
-5.10555278,1.96311868,0.00009958,0.23403270,0.49099846,0.69098915,0.37821874,0.33505537,0.95426961,0.00000000
-5.09954977,2.00366662,0.00009852,0.23853402,0.49699758,0.71662400,0.38676824,0.33936100,0.96822668,0.00000000
-5.09354677,2.04222133,0.00009719,0.24267955,0.50213034,0.74300443,0.39519594,0.34288810,0.98063777,0.00000000
-5.08754377,2.07973801,0.00009562,0.24657770,0.50666117,0.77043346,0.40371269,0.34579338,0.99200095,0.00000000
-5.08154077,2.11722100,0.00009389,0.25034376,0.51087702,0.79920889,0.41253514,0.34824704,1.00285144,0.00000000
-5.07553777,2.15567229,0.00009206,0.25409444,0.51507335,0.82960546,0.42187403,0.35042473,1.01373518,0.00000000
-5.06953477,2.19603969,0.00009022,0.25794247,0.51953978,0.86185781,0.43192236,0.35249945,1.02518171,0.00000000
-5.06353177,2.23916776,0.00008847,0.26199133,0.52454608,0.89614513,0.44284400,0.35463358,1.03767805,0.00000000
-5.05752876,2.28575366,0.00008690,0.26633063,0.53032908,0.93257848,0.45476330,0.35697174,1.05164459,0.00000000
-5.05152576,2.33631070,0.00008560,0.27103215,0.53708132,0.97119156,0.46775634,0.35963456,1.06741441,0.00000000
-5.04552276,2.39114116,0.00008467,0.27614686,0.54494183,1.01193557,0.48184413,0.36271385,1.08521707,0.00000000
-5.03951976,2.45031999,0.00008419,0.28170303,0.55398949,1.05467849,0.49698825,0.36626935,1.10516755,0.00000000
-5.03351676,2.51369022,0.00008424,0.28770543,0.56423929,1.09920901,0.51308908,0.37032709,1.12726100,0.00000000
-5.02751376,2.58086997,0.00008487,0.29413573,0.57564171,1.14524486,0.52998691,0.37487955,1.15137347,0.00000000
-5.02151076,2.65127069,0.00008612,0.30095383,0.58808491,1.19244510,0.54746561,0.37988736,1.17726847,0.00000000
-5.01550775,2.72412535,0.00008805,0.30810018,0.60139994,1.24042584,0.56525898,0.38528251,1.20460885,0.00000000
-5.00950475,2.79852476,0.00009064,0.31549878,0.61536824,1.28877819,0.58305928,0.39097274,1.23297344,0.00000000
-5.00350175,2.87345976,0.00009391,0.32306062,0.62973125,1.33708769,0.60052768,0.39684679,1.26187720,0.00000000
-4.99749875,2.94786687,0.00009782,0.33068745,0.64420145,1.38495370,0.61730589,0.40278024,1.29079393,0.00000000
-4.99149575,3.02067453,0.00010233,0.33827549,0.65847428,1.43200781,0.63302874,0.40864147,1.31918006,0.00000000
-4.98549275,3.09084742,0.00010739,0.34571892,0.67224025,1.47792988,0.64733681,0.41429746,1.34649839,0.00000000
-4.97948974,3.15742636,0.00011290,0.35291301,0.68519669,1.52246078,0.65988874,0.41961911,1.37224030,0.00000000
-4.97348674,3.21956168,0.00011879,0.35975670,0.69705854,1.56541100,0.67037257,0.42448579,1.39594543,0.00000000
-4.96748374,3.27653841,0.00012493,0.36615455,0.70756776,1.60666440,0.67851568,0.42878895,1.41721784,0.00000000
-4.96148074,3.32779233,0.00013121,0.37201807,0.71650090,1.64617695,0.68409304,0.43243464,1.43573788,0.00000000
-4.95547774,3.37291624,0.00013750,0.37726642,0.72367470,1.68397029,0.68693324,0.43534502,1.45126939,0.00000000
-4.94947474,3.41165691,0.00014366,0.38182661,0.72894946,1.72012063,0.68692252,0.43745871,1.46366206,0.00000000
-4.94347174,3.44390319,0.00014956,0.38563331,0.73223034,1.75474354,0.68400644,0.43873031,1.47284910,0.00000000
-4.93746873,3.46966680,0.00015505,0.38862831,0.73346662,1.78797549,0.67818944,0.43912914,1.47884065,0.00000000
-4.93146573,3.48905734,0.00016000,0.39076005,0.73264919,1.81995337,0.66953243,0.43863735,1.48171352,0.00000000
-4.92546273,3.50225373,0.00016429,0.39198306,0.72980656,1.85079323,0.65814865,0.43724787,1.48159828,0.00000000
-4.91945973,3.50947401,0.00016781,0.39225769,0.72499979,1.88056951,0.64419814,0.43496213,1.47866439,0.00000000
-4.91345673,3.51094583,0.00017045,0.39155011,0.71831671,1.90929626,0.62788117,0.43178799,1.47310460,0.00000000
-4.90745373,3.50687955,0.00017213,0.38983274,0.70986579,1.93691145,0.60943097,0.42773799,1.46511960,0.00000000
-4.90145073,3.49744583,0.00017280,0.38708502,0.69977011,1.96326554,0.58910618,0.42282804,1.45490374,0.00000000
-4.89544772,3.48275897,0.00017241,0.38329465,0.68816166,1.98811508,0.56718327,0.41707671,1.44263278,0.00000000
-4.88944472,3.46286707,0.00017095,0.37845911,0.67517631,2.01112203,0.54394925,0.41050503,1.42845425,0.00000000
-4.88344172,3.43774948,0.00016844,0.37258742,0.66094956,2.03185886,0.51969503,0.40313698,1.41248087,0.00000000
-4.87743872,3.40732143,0.00016489,0.36570203,0.64561327,2.04981952,0.49470931,0.39500039,1.39478727,0.00000000
-4.87143572,3.37144549,0.00016036,0.35784070,0.62929332,2.06443562,0.46927353,0.38612827,1.37540997,0.00000000
-4.86543272,3.32994886,0.00015494,0.34905811,0.61210824,2.07509739,0.44365752,0.37656048,1.35435058,0.00000000
-4.85942971,3.28264530,0.00014870,0.33942726,0.59416869,2.08117806,0.41811622,0.36634537,1.33158166,0.00000000
-4.85342671,3.22936010,0.00014177,0.32904037,0.57557770,2.08206070,0.39288726,0.35554148,1.30705479,0.00000000
-4.84742371,3.16995660,0.00013425,0.31800919,0.55643146,2.07716609,0.36818932,0.34421896,1.28071027,0.00000000
-4.84142071,3.10436234,0.00012627,0.30646474,0.53682048,2.06598015,0.34422133,0.33246064,1.25248769,0.00000000
-4.83541771,3.03259346,0.00011796,0.29455637,0.51683106,2.04807968,0.32116227,0.32036265,1.22233670,0.00000000
-4.82941471,2.95477560,0.00010945,0.28245015,0.49654675,2.02315498,0.29917156,0.30803442,1.19022729,0.00000000
-4.82341171,2.87116038,0.00010087,0.27032660,0.47604983,1.99102832,0.27838994,0.29559810,1.15615899,0.00000000
-4.81740870,2.78213623,0.00009234,0.25837790,0.45542253,1.95166741,0.25894061,0.28318734,1.12016847,0.00000000
-4.81140570,2.68823324,0.00008396,0.24680456,0.43474806,1.90519318,0.24093075,0.27094546,1.08233521,0.00000000
-4.80540270,2.59012163,0.00007585,0.23581179,0.41411133,1.85188169,0.22445318,0.25902301,1.04278490,0.00000000
-4.79939970,2.48860415,0.00006809,0.22560555,0.39359937,1.79216008,0.20958815,0.24757495,1.00169057,0.00000000
-4.79339670,2.38460272,0.00006075,0.21638859,0.37330146,1.72659691,0.19640525,0.23675741,0.95927149,0.00000000
-4.78739370,2.27914025,0.00005391,0.20835650,0.35330901,1.65588756,0.18496524,0.22672423,0.91578991,0.00000000
-4.78139070,2.17331855,0.00004761,0.20169393,0.33371525,1.58083537,0.17532198,0.21762345,0.87154601,0.00000000
-4.77538769,2.06829342,0.00004188,0.19657116,0.31461474,1.50232957,0.16752420,0.20959383,0.82687136,0.00000000
-4.76938469,1.96524838,0.00003677,0.19314114,0.29610283,1.42132111,0.16161725,0.20276160,0.78212123,0.00000000
-4.76338169,1.86536810,0.00003228,0.19153708,0.27827510,1.33879745,0.15764464,0.19723762,0.73766639,0.00000000
-4.75737869,1.76981275,0.00002845,0.19187061,0.26122676,1.25575746,0.15564955,0.19311491,0.69388442,0.00000000
-4.75137569,1.67969443,0.00002526,0.19423078,0.24505215,1.17318740,0.15567595,0.19046684,0.65115140,0.00000000
-4.74537269,1.59605645,0.00002275,0.19868365,0.22984428,1.09203890,0.15776965,0.18934601,0.60983381,0.00000000
-4.73936968,1.51985610,0.00002090,0.20527273,0.21569444,1.01320963,0.16197891,0.18978378,0.57028139,0.00000000
-4.73336668,1.45195133,0.00001974,0.21402002,0.20269186,0.93752706,0.16835481,0.19179055,0.53282077,0.00000000
-4.72736368,1.39309150,0.00001928,0.22492775,0.19092342,0.86573581,0.17695111,0.19535670,0.49775021,0.00000000
-4.72136068,1.34391198,0.00001954,0.23798058,0.18047330,0.79848848,0.18782369,0.20045431,0.46533541,0.00000000
-4.71535768,1.30493233,0.00002055,0.25314818,0.17142267,0.73633998,0.20102949,0.20703922,0.43580641,0.00000000
-4.70935468,1.27655740,0.00002234,0.27038805,0.16384923,0.67974503,0.21662475,0.21505371,0.40935551,0.00000000
-4.70335168,1.25908079,0.00002496,0.28964830,0.15782660,0.62905850,0.23466277,0.22442932,0.38613597,0.00000000
-4.69734867,1.25268976,0.00002845,0.31087022,0.15342360,0.58453810,0.25519093,0.23508985,0.36626154,0.00000000
-4.69134567,1.25747084,0.00003288,0.33399055,0.15070326,0.54634882,0.27824706,0.24695422,0.34980650,0.00000000
-4.68534267,1.27341526,0.00003831,0.35894297,0.14972164,0.51456873,0.30385529,0.25993917,0.33680612,0.00000000
-4.67933967,1.30042365,0.00004480,0.38565899,0.15052636,0.48919547,0.33202125,0.27396140,0.32725739,0.00000000
-4.67333667,1.33830923,0.00005242,0.41406787,0.15315496,0.47015312,0.36272692,0.28893928,0.32111991,0.00000000
-4.66733367,1.38679935,0.00006125,0.44409551,0.15763297,0.45729892,0.39592520,0.30479380,0.31831683,0.00000000
-4.66133067,1.44553494,0.00007133,0.47566246,0.16397187,0.45042973,0.43153441,0.32144879,0.31873588,0.00000000
-4.65532766,1.51406820,0.00008273,0.50868095,0.17216687,0.44928791,0.46943300,0.33883041,0.32223033,0.00000000
-4.64932466,1.59185858,0.00009548,0.54305107,0.18219468,0.45356659,0.50945468,0.35686582,0.32862013,0.00000000
-4.64332166,1.67826768,0.00010961,0.57865649,0.19401129,0.46291432,0.55138436,0.37548134,0.33769309,0.00000000
