energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Li_s_up,Li_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93396698,4.28164076,-4.28395224,0.08684463,-0.08690688,0.69840354,-0.69894362,1.04896575,-1.04973103,0.83245612,-0.83285831,0.18826113,-0.18837065,0.05097676,-0.05099289,1.54512544,-1.54579557
-5.92796398,4.07888623,-4.08129149,0.08242862,-0.08249333,0.65514247,-0.65568059,0.98913751,-0.98990764,0.79067361,-0.79109721,0.18011957,-0.18023520,0.04984488,-0.04986209,1.48736441,-1.48808926
-5.92196098,3.86951174,-3.87197624,0.07780484,-0.07787106,0.61232397,-0.61285381,0.93028668,-0.93105161,0.74742929,-0.74786686,0.17154552,-0.17166544,0.04856234,-0.04858033,1.42517163,-1.42593962
-5.91595798,3.65658541,-3.65907371,0.07304754,-0.07311430,0.57045450,-0.57097003,0.87336086,-0.87411067,0.70331818,-0.70376218,0.16269427,-0.16281656,0.04716248,-0.04718091,1.35967294,-1.36047155
-5.90995498,3.44328872,-3.44576504,0.06823261,-0.06829893,0.53002468,-0.53052023,0.81931199,-0.82003706,0.65894663,-0.65938950,0.15373065,-0.15385328,0.04568410,-0.04570260,1.29208873,-1.29290474
-5.90395198,3.23286894,-3.23529775,0.06343583,-0.06350077,0.49150533,-0.49197567,0.76908856,-0.76977964,0.61492183,-0.61535615,0.14482588,-0.14494681,0.04417102,-0.04418920,1.22371146,-1.22453123
-5.89794897,3.02859150,-3.03093810,0.05873134,-0.05879397,0.45534439,-0.45578473,0.72362801,-0.72427638,0.57184213,-0.57226072,0.13615450,-0.13627168,0.04267150,-0.04268896,1.15588195,-1.15669166
-5.89194597,2.83369329,-2.83592426,0.05419021,-0.05424969,0.42196439,-0.42237044,0.68384955,-0.68444706,0.53028828,-0.53068428,0.12789131,-0.12800272,0.04123754,-0.04125384,1.08996490,-1.09075081
-5.88594297,2.65133768,-2.65342128,0.04987932,-0.04993483,0.39176060,-0.39212856,0.65064690,-0.65118604,0.49081574,-0.49118268,0.12020852,-0.12031218,0.03992397,-0.03993869,1.02732448,-1.02807319
-5.87993997,2.48457195,-2.48647849,0.04586033,-0.04591115,0.36509946,-0.36542603,0.62488088,-0.62535481,0.45394820,-0.45428005,0.11327301,-0.11336707,0.03878753,-0.03880024,0.96930055,-0.96999919
-5.87393697,2.33628741,-2.33798951,0.04218907,-0.04223456,0.34231725,-0.34259958,0.60737141,-0.60777402,0.42017220,-0.42046340,0.10724394,-0.10732662,0.03788579,-0.03789604,0.91718597,-0.91782239
-5.86793397,2.20918249,-2.21065533,0.03891498,-0.03895456,0.32371876,-0.32395448,0.59888882,-0.59921473,0.38993285,-0.39017832,0.10227043,-0.10234010,0.03727600,-0.03728338,0.87220539,-0.87276833
-5.86193097,2.10572861,-2.10695007,0.03608081,-0.03611401,0.30957577,-0.30976293,0.60014404,-0.60038863,0.36363044,-0.36382561,0.09848955,-0.09854475,0.03701394,-0.03701805,0.83549569,-0.83597494
-5.85592796,2.02813869,-2.02908949,0.03372249,-0.03374890,0.30012523,-0.30026229,0.61177766,-0.61193707,0.34161786,-0.34175867,0.09602448,-0.09606387,0.03715268,-0.03715314,0.80808829,-0.80847476
-5.84992496,1.97833800,-1.97900181,0.03186909,-0.03188839,0.29556695,-0.29565277,0.63434759,-0.63441875,0.32419857,-0.32428147,0.09498274,-0.09500519,0.03774134,-0.03773781,0.79089332,-0.79117915
-5.84392196,1.95793714,-1.95830066,0.03054283,-0.03055480,0.29606079,-0.29609463,0.66831551,-0.66829619,0.31162495,-0.31164691,0.09545463,-0.09545919,0.03882393,-0.03881610,0.78468553,-0.78486418
-5.83791896,1.96820683,-1.96825988,0.02975924,-0.02976372,0.30172333,-0.30170485,0.71403222,-0.71392100,0.30409687,-0.30405537,0.09751169,-0.09749762,0.04043813,-0.04042575,0.79009216,-0.79015840
-5.83191596,2.01005468,-2.00979027,0.02952717,-0.02952408,0.31262409,-0.31255332,0.77172216,-0.77151854,0.30176032,-0.30165342,0.10120529,-0.10117205,0.04261423,-0.04259708,0.80758238,-0.80753238
-5.82591296,2.08400392,-2.08341834,0.02984895,-0.02983830,0.32878128,-0.32865870,0.84146773,-0.84117214,0.30470604,-0.30453236,0.10656526,-0.10651256,0.04537409,-0.04535203,0.83745865,-0.83728999
-5.81990995,2.19017475,-2.18926766,0.03072037,-0.03070226,0.35015761,-0.34998413,0.92319397,-0.92280784,0.31296817,-0.31272696,0.11359863,-0.11352640,0.04873031,-0.04870326,0.87984984,-0.87956150
-5.81390695,2.32826901,-2.32704351,0.03213079,-0.03210539,0.37665601,-0.37643303,1.01665442,-1.01618021,0.32652288,-0.32621401,0.12228856,-0.12219700,0.05268547,-0.05265341,0.93470640,-0.93429880
-5.80790395,2.49755906,-2.49602176,0.03406310,-0.03403067,0.40811589,-0.40784532,1.12141899,-1.12086026,0.34528713,-0.34491120,0.13259346,-0.13248303,0.05723162,-0.05719461,1.00179778,-1.00127273
-5.80190095,2.69688225,-2.69504332,0.03649372,-0.03645462,0.44431013,-0.44399443,1.23686490,-1.23622633,0.36911787,-0.36867619,0.14444641,-0.14431785,0.06234998,-0.06230815,1.08071237,-1.08007306
-5.79589795,2.92464215,-2.92251533,0.03939267,-0.03934735,0.48494320,-0.48458538,1.36217146,-1.36145889,0.39781166,-0.39730633,0.15775503,-0.15760936,0.06801086,-0.06796443,1.17086038,-1.17011136
-5.78989495,3.17881808,-3.17642060,0.04272363,-0.04267264,0.52965071,-0.52925437,1.49631973,-1.49554014,0.43110522,-0.43053912,0.17240178,-0.17224028,0.07417391,-0.07412315,1.27148004,-1.27062714
-5.78389195,3.45698390,-3.45433640,0.04644416,-0.04638812,0.57800085,-0.57757016,1.63809774,-1.63725920,0.46867698,-0.46805379,0.18824488,-0.18806912,0.08078859,-0.08073386,1.38164732,-1.38069759
-5.77788894,3.75633737,-3.75346367,0.05050593,-0.05044558,0.62949774,-0.62903743,1.78611178,-1.78522343,0.51015004,-0.50947421,0.20511988,-0.20493170,0.08779497,-0.08773669,1.50028962,-1.49925119
-5.77188594,4.07374042,-4.07066723,0.05485529,-0.05479143,0.68358714,-0.68310244,1.93880427,-1.93787614,0.55509655,-0.55437329,0.22284201,-0.22264345,0.09512485,-0.09506349,1.62620334,-1.62508534
-5.76588294,4.40577072,-4.40252722,0.05943384,-0.05936734,0.73966433,-0.73916094,2.09447800,-2.09352094,0.60304390,-0.60227908,0.24120914,-0.24100248,0.10270305,-0.10263915,1.75807555,-1.75688791
-5.75987994,4.74878391,-4.74540128,0.06417929,-0.06411111,0.79708433,-0.79656829,2.25132676,-2.25035221,0.65348255,-0.65268261,0.26000555,-0.25979323,0.11044909,-0.11038322,1.89450927,-1.89326256
-5.75387694,5.09898565,-5.09549648,0.06902654,-0.06895766,0.85517414,-0.85465174,2.40747152,-2.40649131,0.70587553,-0.70504735,0.27900637,-0.27879094,0.11827893,-0.11821170,2.03405217,-2.03275738
-5.74787394,5.45251171,-5.44894933,0.07390888,-0.07384031,0.91324674,-0.91272437,2.56100145,-2.56002753,0.75966948,-0.75882023,0.29798247,-0.29776654,0.12610695,-0.12603896,2.17522785,-2.17389619
-5.74187094,5.80551398,-5.80191169,0.07875940,-0.07869214,0.97061645,-0.97010050,2.71001842,-2.70906263,0.81430687,-0.81344383,0.31670586,-0.31649206,0.13384793,-0.13377982,2.31656901,-2.31521165
-5.73586793,6.15424953,-6.15063988,0.08351249,-0.08344753,1.02661516,-1.02611181,2.85268371,-2.85175745,0.86923917,-0.86836950,0.33495526,-0.33474615,0.14141914,-0.14135152,2.45665141,-2.45527925
-5.72986493,6.49516982,-6.49158380,0.08810550,-0.08804376,1.08060876,-1.08012384,2.98726519,-2.98637918,0.92394025,-0.92307082,0.35252169,-0.35231971,0.14874224,-0.14867570,2.59412755,-2.59275100
-5.72386193,6.82500657,-6.82147287,0.09248030,-0.09242264,1.13201313,-1.13155196,3.11218336,-3.11134733,0.97791976,-0.97705693,0.36921389,-0.36902128,0.15574514,-0.15568026,2.72775889,-2.72638764
-5.71785893,7.14085112,-7.13739542,0.09658493,-0.09653208,1.18030914,-1.17987635,3.22605444,-3.22527686,1.03073576,-1.02988516,0.38486325,-0.38468199,0.16236363,-0.16230093,2.85644540,-2.85508819
-5.71185593,7.44022401,-7.43686834,0.10037498,-0.10032756,1.22505589,-1.22465533,3.32772891,-3.32701681,1.08200604,-1.08117238,0.39932811,-0.39915989,0.16854267,-0.16848261,2.97925129,-2.97791578
-5.70585293,7.72113186,-7.71789411,0.10381497,-0.10377345,1.26590174,-1.26553632,3.41632401,-3.41568274,1.13141768,-1.13060460,0.41249724,-0.41234342,0.17423744,-0.17418046,3.09542609,-3.09411869
-5.69984992,7.98210941,-7.97900291,0.10687935,-0.10684401,1.30259255,-1.30226417,3.49124884,-3.49068191,1.17873432,-1.17794425,0.42429227,-0.42415381,0.17941405,-0.17936050,3.20441996,-3.20314577
-5.69384692,8.22224470,-8.21927803,0.10955323,-0.10952419,1.33497687,-1.33468635,3.55222109,-3.55173015,1.22380077,-1.22303484,0.43466903,-0.43454650,0.18404979,-0.18399997,3.30589301,-3.30465574
-5.68784392,8.44118663,-8.43836353,0.11183285,-0.11181004,1.36300775,-1.36275482,3.59927484,-3.59885954,1.26654475,-1.26580275,0.44361763,-0.44351122,0.18813311,-0.18808725,3.39971788,-3.39851990
-5.68184092,8.63913439,-8.63645385,0.11372557,-0.11370873,1.38674124,-1.38652453,3.63275887,-3.63241697,1.30697559,-1.30625596,0.45116146,-0.45107096,0.19166322,-0.19162151,3.48597585,-3.48481819
-5.67583792,8.81680932,-8.81426588,0.11524953,-0.11523824,1.40633148,-1.40614859,3.65332577,-3.65305315,1.34517989,-1.34447982,0.45735494,-0.45727978,0.19464939,-0.19461193,3.56494631,-3.56382878
-5.66983492,8.97541039,-8.97299455,0.11643295,-0.11642660,1.42202282,-1.42187038,3.66191201,-3.66170282,1.38131439,-1.38062988,0.46228028,-0.46221958,0.19710997,-0.19707681,3.63709019,-3.63601151
-5.66383192,9.11655493,-9.11425369,0.11731298,-0.11731086,1.43413906,-1.43401289,3.65970971,-3.65955656,1.41559610,-1.41492216,0.46604333,-0.46599593,0.19907119,-0.19904236,3.70302779,-3.70198579
-5.65782891,9.24220690,-9.24000448,0.11793433,-0.11793559,1.44307050,-1.44296571,3.64813109,-3.64802526,1.44829036,-1.44762119,0.46876875,-0.46873329,0.20056589,-0.20054135,3.76351191,-3.76250373
-5.65182591,9.35459526,-9.35247393,0.11834751,-0.11835123,1.44925909,-1.44917027,3.62876665,-3.62869834,1.47969696,-1.47902623,0.47059465,-0.47056961,0.20163210,-0.20161177,3.81939690,-3.81841922
-5.64582291,9.45612532,-9.45406622,0.11860691,-0.11861211,1.45318245,-1.45310386,3.60333836,-3.60329700,1.51013514,-1.50945623,0.47166699,-0.47165078,0.20231158,-0.20229536,3.87160482,-3.87065412
-5.63981991,9.54928573,-9.54726982,0.11876867,-0.11877439,1.45533709,-1.45526288,3.57364932,-3.57362391,1.53992771,-1.53923404,0.47213396,-0.47212498,0.20264846,-0.20263622,3.92108955,-3.92016238
-5.63381691,9.63655418,-9.63456324,0.11888852,-0.11889382,1.45622164,-1.45614604,3.54153127,-3.54151068,1.56938513,-1.56867047,0.47214052,-0.47213723,0.20268793,-0.20267951,3.96879984,-3.96789309
-5.62781391,9.72030442,-9.71832192,0.11901958,-0.11902360,1.45632040,-1.45623795,3.50879137,-3.50876468,1.59878985,-1.59804863,0.47182329,-0.47182428,0.20247499,-0.20247022,4.01564241,-4.01475356
-5.62181091,9.80271712,-9.80072920,0.11921026,-0.11921224,1.45608777,-1.45599351,3.47715965,-3.47711655,1.62838154,-1.62760916,0.47130609,-0.47131011,0.20205339,-0.20205208,4.06244586,-4.06157324
-5.61580790,9.88569697,-9.88369326,0.11950227,-0.11950161,1.45593397,-1.45582367,3.44823858,-3.44816967,1.65834366,-1.65753678,0.47069601,-0.47070203,0.20146470,-0.20146668,4.10992657,-4.10906961
-5.60980490,9.97079810,-9.96877250,0.11992892,-0.11992517,1.45621242,-1.45608273,3.42345593,-3.42335305,1.68879172,-1.68794855,0.47008038,-0.47008763,0.20074753,-0.20075259,4.15865725,-4.15781666
-5.60380190,10.05915974,-10.05711105,0.12051367,-0.12050659,1.45720889,-1.45705754,3.40402223,-3.40387879,1.71976375,-1.71888421,0.46952447,-0.46953245,0.19993687,-0.19994483,4.20903920,-4.20821714
-5.59779890,10.15145376,-10.14938621,0.12126903,-0.12125861,1.45913297,-1.45895886,3.39089396,-3.39070520,1.75121304,-1.75029900,0.46907008,-0.46907859,0.19906359,-0.19907427,4.26127897,-4.26047918
-5.59179590,10.24784573,-10.24576929,0.12219590,-0.12218234,1.46211167,-1.46191498,3.38474349,-3.38450670,1.78300371,-1.78205903,0.46873497,-0.46874406,0.19815407,-0.19816729,4.31537037,-4.31459825
-5.58579290,10.34797072,-10.34590128,0.12328326,-0.12326698,1.46618557,-1.46596785,3.38593674,-3.38565148,1.81490901,-1.81393966,0.46851302,-0.46852301,0.19722990,-0.19724550,4.37108247,-4.37034508
-5.57978989,10.45092499,-10.44888432,0.12450837,-0.12449001,1.47130750,-1.47107166,3.39451942,-3.39418760,1.84661280,-1.84562675,0.46837514,-0.46838662,0.19630775,-0.19632557,4.42795428,-4.42726030
-5.57378689,10.55527463,-10.55329008,0.12583736,-0.12581776,1.47734378,-1.47709406,3.41021246,-3.40983843,1.87771398,-1.87672119,0.46827090,-0.46828464,0.19539926,-0.19541918,4.48529672,-4.48465636
-5.56778389,10.65908141,-10.65718548,0.12722626,-0.12720644,1.48407814,-1.48382005,3.43241720,-3.43200771,1.90773423,-1.90674637,0.46813064,-0.46814759,0.19451111,-0.19453302,4.54220234,-4.54162716
-5.56178089,10.75994651,-10.75817610,0.12862245,-0.12860355,1.49121824,-1.49095845,3.46023045,-3.45979455,1.93612862,-1.93515891,0.46786811,-0.46788934,0.19364515,-0.19366896,4.59756291,-4.59706553
-5.55577789,10.85507134,-10.85346687,0.12996638,-0.12994967,1.49840471,-1.49815086,3.49246958,-3.49201847,1.96229929,-1.96136213,0.46738353,-0.46741019,0.19279864,-0.19282428,4.65009491,-4.64968875
-5.54977489,10.94133509,-10.93993938,0.13119362,-0.13118042,1.50522260,-1.50498311,3.52770712,-3.52725383,1.98561167,-1.98472228,0.46656692,-0.46660017,0.19196464,-0.19199204,4.69837271,-4.69807161
-5.54377189,11.01538721,-11.01424420,0.13223714,-0.13222880,1.51121501,-1.51099881,3.56431425,-3.56387333,2.00541300,-2.00458698,0.46530173,-0.46534273,0.19113247,-0.19116161,4.74086867,-4.74068645
-5.53776888,11.07375262,-11.07290600,0.13302965,-0.13302747,1.51589846,-1.51571474,3.60051201,-3.60009910,2.02105262,-2.02030548,0.46346858,-0.46351837,0.19028844,-0.19031927,4.77599924,-4.77594927
-5.53176588,11.11294692,-11.11243862,0.13350599,-0.13351122,1.51877985,-1.51863775,3.63442885,-3.63406018,2.03190340,-2.03125008,0.46094907,-0.46100861,0.18941648,-0.18944901,4.80217583,-4.80227054
-5.52576288,11.12959765,-11.12946637,0.13360551,-0.13361925,1.51937416,-1.51928246,3.66416256,-3.66385448,2.03738362,-2.03683801,0.45762964,-0.45769972,0.18849916,-0.18853335,4.81785862,-4.81810902
-5.51975988,11.12056758,-11.12084728,0.13327423,-0.13329743,1.51722259,-1.51718940,3.68784461,-3.68761299,2.03697852,-2.03655298,0.45340530,-0.45348652,0.18751856,-0.18755438,4.82161153,-4.82202674
-5.51375688,11.08307514,-11.08379371,0.13246680,-0.13250021,1.51191019,-1.51194265,3.70370424,-3.70356395,2.03026061,-2.02996554,0.44818323,-0.44827596,0.18645734,-0.18649476,4.81215613,-4.81274299
-5.50775388,11.01480710,-11.01598508,0.13114816,-0.13119231,1.50308250,-1.50318653,3.71013011,-3.71009449,2.01690792,-2.01675136,0.44188603,-0.44199041,0.18529978,-0.18533873,4.78842229,-4.78918492
-5.50175088,10.91401839,-10.91566800,0.12929481,-0.12934998,1.49046028,-1.49064034,3.70572675,-3.70580709,1.99671930,-1.99670665,0.43445474,-0.43457064,0.18403278,-0.18407318,4.74959324,-4.75053279
-5.49574787,10.77961439,-10.78173879,0.12689564,-0.12696186,1.47385179,-1.47411068,3.68936343,-3.68956860,1.96962607,-1.96975988,0.42585129,-0.42597837,0.18264673,-0.18268847,4.69514302,-4.69625745
-5.48974487,10.61121146,-10.61380428,0.12395240,-0.12402942,1.45316179,-1.45350057,3.66021349,-3.66054954,1.93569935,-1.93597913,0.41606055,-0.41619817,0.18113627,-0.18117919,4.62486433,-4.62614829
-5.48374187,10.40917230,-10.41221754,0.12047956,-0.12056690,1.42839700,-1.42881488,3.61778204,-3.61825203,1.89515246,-1.89557474,0.40509164,-0.40523896,0.17950075,-0.17954467,4.53888539,-4.54033025
-5.47773887,10.17461391,-10.17808615,0.11650391,-0.11660083,1.39966743,-1.40016183,3.56192115,-3.56252499,1.84833843,-1.84889678,0.39297871,-0.39313463,0.17774447,-0.17778915,4.43767468,-4.43926864
-5.47173587,9.90938705,-9.91325207,0.11206356,-0.11216912,1.36718364,-1.36775023,3.49283159,-3.49356604,1.79574222,-1.79642748,0.37978087,-0.37994411,0.17587655,-0.17592176,4.32203321,-4.32376152
-5.46573287,9.61602767,-9.62024328,0.10720671,-0.10731980,1.33124970,-1.33188256,3.41105118,-3.41190997,1.73796818,-1.73876867,0.36558153,-0.36575063,0.17391058,-0.17395604,4.19307434,-4.19491966
-5.45972986,9.29768200,-9.30219925,0.10199007,-0.10210940,1.29225244,-1.29294426,3.31743048,-3.31840455,1.67572296,-1.67662491,0.35048693,-0.35066030,0.17186379,-0.17190919,4.05219204,-4.05413486
-5.45372686,8.95800853,-8.96277310,0.09647697,-0.09660117,1.25064719,-1.25138950,3.21309701,-3.21417483,1.60979472,-1.61078266,0.33462405,-0.33479998,0.16975599,-0.16980105,3.90101889,-3.90303805
-5.44772386,8.60106126,-8.60601502,0.09073547,-0.09086308,1.20694074,-1.20772423,3.09940982,-3.10057780,1.54102953,-1.54208677,0.31813789,-0.31831461,0.16760831,-0.16765273,3.74137569,-3.74344892
-5.44172086,8.23115951,-8.23624222,0.08483624,-0.08496579,1.16167253,-1.16248731,2.97790684,-2.97914980,1.47030582,-1.47141493,0.30118825,-0.30136396,0.16544166,-0.16548518,3.57521498,-3.57731950
-5.43571786,7.85275054,-7.85790151,0.07885055,-0.07898058,1.11539460,-1.11623058,2.85024747,-2.85154917,1.39850826,-1.39965160,0.28394611,-0.28411901,0.16327518,-0.16331756,3.40456115,-3.40667429
-5.42971486,7.47027108,-7.47543089,0.07284835,-0.07297746,1.06865174,-1.06949888,2.71815334,-2.71949701,1.32650198,-1.32766218,0.26658976,-0.26675811,0.16112464,-0.16116568,3.23144983,-3.23354955
-5.42371186,7.08801446,-7.09312647,0.06689644,-0.06702331,1.02196240,-1.02281106,2.58334998,-2.58471881,1.25510851,-1.25626892,0.24930082,-0.24946292,0.15900098,-0.15904055,3.05786919,-3.05993464
-5.41770885,6.71000897,-6.71502066,0.06105694,-0.06118037,0.97580164,-0.97664280,2.44751199,-2.44888966,1.18508425,-1.18622934,0.23226024,-0.23241451,0.15690911,-0.15694713,2.88570584,-2.88771786
-5.41170585,6.33991276,-6.34477694,0.05538598,-0.05550491,0.93058654,-0.93141206,2.31221417,-2.31358524,1.11710238,-1.11821809,0.21564452,-0.21578950,0.15484697,-0.15488346,2.71669750,-2.71863898
-5.40570285,5.98092943,-5.98560508,0.04993268,-0.05004621,0.88666513,-0.88746788,2.17889032,-2.18024063,1.05173901,-1.05281301,0.19962216,-0.19975653,0.15280505,-0.15284006,2.55239420,-2.55425034
-5.39969985,5.63574705,-5.64019994,0.04473845,-0.04484584,0.84430883,-0.84508286,2.04880125,-2.05011818,0.98946382,-0.99048568,0.18435051,-0.18447314,0.15076627,-0.15079996,2.39412913,-2.39588771
-5.39369685,5.30650214,-5.31070516,0.03983661,-0.03993728,0.80370903,-0.80444958,1.92301267,-1.92428534,0.93063537,-0.93159669,0.16997306,-0.17008297,0.14870647,-0.14873904,2.24300015,-2.24465156
-5.38769385,4.99476861,-4.99870179,0.03525227,-0.03534582,0.76497745,-0.76568099,1.80238321,-1.80360259,0.87550117,-0.87639558,0.15661719,-0.15671361,0.14659521,-0.14662693,2.09986150,-2.10139880
-5.38169085,4.70157028,-4.70522060,0.03100250,-0.03108871,0.72815027,-0.72881449,1.68756214,-1.68872111,0.82420190,-0.82502504,0.14439248,-0.14447480,0.14439715,-0.14442833,1.96532574,-1.96674452
-5.37568784,4.42741446,-4.43077540,0.02709677,-0.02717553,0.69319555,-0.69381923,1.57899601,-1.58008926,0.77677945,-0.77752884,0.13338943,-0.13345726,0.14207370,-0.14210467,1.83977441,-1.84107267
-5.36968484,4.17234302,-4.17541397,0.02353748,-0.02360886,0.66002328,-0.66060618,1.47694279,-1.47796675,0.73318804,-0.73386293,0.12367865,-0.12373178,0.13958498,-0.13961609,1.72337633,-1.72455425
-5.36368184,3.93599670,-3.93878218,0.02032079,-0.02038494,0.62849737,-0.62904014,1.38149201,-1.38244469,0.69330747,-0.69390865,0.11531051,-0.11534892,0.13689192,-0.13692352,1.61611169,-1.61717135
-5.35767884,3.71768792,-3.72019680,0.01743741,-0.01749461,0.59844896,-0.59895291,1.29258908,-1.29346988,0.65695780,-0.65748736,0.10831500,-0.10833887,0.13395845,-0.13399086,1.51779990,-1.51874501
-5.35167584,3.51647753,-3.51872219,0.01487355,-0.01492414,0.56968992,-0.57015689,1.21006203,-1.21087151,0.62391446,-0.62437556,0.10270197,-0.10271163,0.13075351,-0.13078703,1.42812964,-1.42896525
-5.34567284,3.33125087,-3.33324629,0.01261182,-0.01265623,0.54202615,-0.54245836,1.13364881,-1.13438851,0.59392303,-0.59431967,0.09846146,-0.09845748,0.12725296,-0.12728780,1.34668893,-1.34742110
-5.33966983,3.16078914,-3.16255220,0.01063219,-0.01067085,0.51526970,-0.51566957,1.06302372,-1.06369594,0.56671294,-0.56704974,0.09556437,-0.09554743,0.12344107,-0.12347742,1.27299386,-1.27362944
-5.33366683,3.00383304,-3.00538174,0.00891278,-0.00894619,0.48924931,-0.48961933,0.99782159,-0.99842917,0.54200959,-0.54229155,0.09396301,-0.09393402,0.11931170,-0.11934964,1.20651460,-1.20706094
-5.32766383,2.85913601,-2.86048890,0.00743073,-0.00745938,0.46381882,-0.46416143,0.93765870,-0.93820490,0.51954438,-0.51977674,0.09359204,-0.09355203,0.11486894,-0.11490851,1.14669774,-1.14716251
-5.32166083,2.72550592,-2.72668155,0.00616285,-0.00618723,0.43886330,-0.43918082,0.88214986,-0.88263822,0.49906252,-0.49925055,0.09436928,-0.09431946,0.11012733,-0.11016846,1.09298448,-1.09337547
-5.31565783,2.60183459,-2.60285117,0.00508621,-0.00510680,0.41430264,-0.41459718,0.83092140,-0.83135559,0.48032850,-0.48047740,0.09619688,-0.09613859,0.10511152,-0.10515408,1.04482437,-1.04514936
-5.30965483,2.48711565,-2.48799073,0.00417865,-0.00419591,0.39009282,-0.39036625,0.78361992,-0.78400371,0.46312938,-0.46324418,0.09896251,-0.09889725,0.09985551,-0.09989931,1.00168493,-1.00195158
-5.30365183,2.38045196,-2.38120221,0.00341917,-0.00343352,0.36622485,-0.36647879,0.73991740,-0.74025457,0.44727615,-0.44736161,0.10254092,-0.10247029,0.09440149,-0.09444625,0.96305751,-0.96327327
-5.29764882,2.28105430,-2.28169543,0.00278817,-0.00280002,0.34272183,-0.34295762,0.69951295,-0.69980728,0.43260348,-0.43266406,0.10679567,-0.10672134,0.08879826,-0.08884368,0.92846024,-0.92863228
-5.29164582,2.18823368,-2.18878030,0.00226771,-0.00227740,0.31963444,-0.31985319,0.66213215,-0.66238737,0.41896833,-0.41900812,0.11158119,-0.11150494,0.08309955,-0.08314528,0.89743865,-0.89757381
-5.28564282,2.10138939,-2.10185499,0.00184152,-0.00184939,0.29703530,-0.29723790,0.62752445,-0.62774426,0.40624781,-0.40627052,0.11674526,-0.11666888,0.07736209,-0.07740775,0.86956523,-0.86966995
-5.27963982,2.01999541,-2.02039234,0.00149514,-0.00150147,0.27501267,-0.27519985,0.59545974,-0.59564779,0.39433682,-0.39434575,0.12213172,-0.12205699,0.07164368,-0.07168888,0.84443839,-0.84451868
-5.27363682,1.94358709,-1.94392646,0.00121584,-0.00122088,0.25366395,-0.25383628,0.56572455,-0.56588440,0.38314576,-0.38314380,0.12758353,-0.12751222,0.06600129,-0.06604566,0.82168186,-0.82174319
-5.26763382,1.87174983,-1.87204151,0.00099258,-0.00099654,0.23308931,-0.23324729,0.53811862,-0.53825372,0.37259867,-0.37258827,0.13294612,-0.13287989,0.06048940,-0.06053256,0.80094492,-0.80099221
-5.26163082,1.80411119,-1.80436371,0.00081591,-0.00081897,0.21338588,-0.21352995,0.51245220,-0.51256592,0.36263205,-0.36261520,0.13807085,-0.13801126,0.05515842,-0.05520002,0.78190400,-0.78194146
