energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Zn_p_up,Zn_d_up
-5.56778389,3.68256497,0.63762927,0.51496760,0.49446707,0.00326797,0.66476100,0.48236296
-5.56178089,3.73503716,0.65910936,0.51707801,0.50730745,0.00334045,0.67216838,0.48322594
-5.55577789,3.76942212,0.67974086,0.51708511,0.51718247,0.00339075,0.67570756,0.48194767
-5.54977489,3.78525559,0.69946121,0.51494923,0.52394298,0.00341778,0.67528345,0.47852563
-5.54377189,3.78240301,0.71818628,0.51066348,0.52750555,0.00342092,0.67087275,0.47299290
-5.53776888,3.76105901,0.73580600,0.50425452,0.52785454,0.00340010,0.66252560,0.46541722
-5.53176588,3.72173726,0.75218189,0.49578243,0.52504172,0.00335570,0.65036511,0.45589926
-5.52576288,3.66525145,0.76714688,0.48534006,0.51918331,0.00328864,0.63458460,0.44456999
-5.51975988,3.59268833,0.78050763,0.47305162,0.51045489,0.00320029,0.61544283,0.43158755
-5.51375688,3.50537442,0.79204951,0.45907063,0.49908419,0.00309243,0.59325721,0.41713347
-5.50775388,3.40483792,0.80154418,0.44357728,0.48534241,0.00296722,0.56839549,0.40140845
-5.50175088,3.29276775,0.80875932,0.42677531,0.46953431,0.00282710,0.54126602,0.38462801
-5.49574787,3.17097138,0.81347040,0.40888843,0.45198775,0.00267471,0.51230718,0.36701790
-5.48974487,3.04133342,0.81547352,0.39015651,0.43304314,0.00251282,0.48197629,0.34880966
-5.48374187,2.90577641,0.81459904,0.37083153,0.41304320,0.00234427,0.45073847,0.33023629
-5.47773887,2.76622516,0.81072483,0.35117355,0.39232365,0.00217183,0.41905583,0.31152832
-5.47173587,2.62457574,0.80378877,0.33144669,0.37120515,0.00199820,0.38737750,0.29291028
-5.46573287,2.48266961,0.79379933,0.31191541,0.34998658,0.00182589,0.35613064,0.27459767
-5.45972986,2.34227315,0.78084388,0.29284094,0.32894018,0.00165719,0.32571279,0.25679452
-5.45372686,2.20506256,0.76509393,0.27447819,0.30830824,0.00149415,0.29648579,0.23969151
-5.44772386,2.07261349,0.74680704,0.25707292,0.28830156,0.00133849,0.26877124,0.22346465
-5.44172086,1.94639461,0.72632502,0.24085939,0.26909940,0.00119166,0.24284750,0.20827443
-5.43571786,1.82776420,0.70406840,0.22605824,0.25085070,0.00105478,0.21894834,0.19426545
-5.42971486,1.71796860,0.68052735,0.21287473,0.23367638,0.00092867,0.19726280,0.18156626
-5.42371186,1.61814124,0.65624922,0.20149708,0.21767229,0.00081386,0.17793629,0.17028946
-5.41770885,1.52930120,0.63182334,0.19209497,0.20291254,0.00071062,0.16107262,0.16053186
-5.41170585,1.45235040,0.60786340,0.18481793,0.18945291,0.00061897,0.14673665,0.15237452
-5.40570285,1.38806850,0.58498838,0.17979369,0.17733404,0.00053875,0.13495733,0.14588271
-5.39969985,1.33710521,0.56380257,0.17712628,0.16658415,0.00046959,0.12573097,0.14110555
-5.39369685,1.29996978,0.54487548,0.17689393,0.15722119,0.00041101,0.11902436,0.13807544
-5.38769385,1.27701791,0.52872251,0.17914682,0.14925424,0.00036242,0.11477776,0.13680713
-5.38169085,1.26843674,0.51578697,0.18390453,0.14268419,0.00032313,0.11290758,0.13729656
-5.37568784,1.27422866,0.50642418,0.19115362,0.13750367,0.00029241,0.11330860,0.13951954
-5.36968484,1.29419524,0.50088826,0.20084523,0.13369648,0.00026951,0.11585596,0.14343032
-5.36368184,1.32792263,0.49932202,0.21289294,0.13123646,0.00025365,0.12040674,0.14896024
-5.35767884,1.37476988,0.50175037,0.22717133,0.13008608,0.00024405,0.12680143,0.15601663
-5.35167584,1.43386173,0.50807749,0.24351512,0.13019508,0.00023994,0.13486529,0.16448214
-5.34567284,1.50408735,0.51808793,0.26171948,0.13149908,0.00024060,0.14440985,0.17421462
-5.33966983,1.58410619,0.53145157,0.28154149,0.13391864,0.00024529,0.15523460,0.18504775
-5.33366683,1.67236193,0.54773234,0.30270296,0.13735881,0.00025334,0.16712908,0.19679260
-5.32766383,1.76710505,0.56640057,0.32489480,0.14170929,0.00026409,0.17987553,0.20924006
-5.32166083,1.86642425,0.58684834,0.34778279,0.14684543,0.00027693,0.19325197,0.22216430
-5.31565783,1.96828609,0.60840768,0.37101491,0.15262990,0.00029127,0.20703590,0.23532717
-5.30965483,2.07058211,0.63037071,0.39422976,0.15891530,0.00030658,0.22100853,0.24848347
-5.30365183,2.17118193,0.65201130,0.41706612,0.16554734,0.00032236,0.23495939,0.26138687
-5.29764882,2.26799038,0.67260735,0.43917300,0.17236872,0.00033816,0.24869112,0.27379638
-5.29164582,2.35900653,0.69146297,0.46021997,0.17922343,0.00035358,0.26202437,0.28548296
-5.28564282,2.44238192,0.70792972,0.47990722,0.18596122,0.00036827,0.27480244,0.29623610
-5.27963982,2.51647541,0.72142623,0.49797481,0.19244211,0.00038193,0.28689535,0.30587000
-5.27363682,2.57990210,0.73145528,0.51421063,0.19854073,0.00039432,0.29820324,0.31422905
-5.26763382,2.63157377,0.73761792,0.52845675,0.20415001,0.00040525,0.30865876,0.32119225
-5.26163082,2.67072874,0.73962396,0.54061353,0.20918434,0.00041461,0.31822816,0.32667652
-5.25562781,2.69694966,0.73729849,0.55064155,0.21358174,0.00042232,0.32691111,0.33063844
-5.24962481,2.71016813,0.73058432,0.55856083,0.21730504,0.00042838,0.33473905,0.33307456
-5.24362181,2.71065579,0.71954011,0.56444768,0.22034192,0.00043282,0.34177212,0.33402008
-5.23761881,2.69900228,0.70433465,0.56842905,0.22270382,0.00043572,0.34809473,0.33354602
-5.23161581,2.67608117,0.68523732,0.57067480,0.22442376,0.00043721,0.35381003,0.33175502
-5.22561281,2.64300550,0.66260555,0.57138822,0.22555313,0.00043743,0.35903345,0.32877598
-5.21960980,2.60107517,0.63686957,0.57079528,0.22615769,0.00043657,0.36388567,0.32475777
-5.21360680,2.55171895,0.60851550,0.56913320,0.22631295,0.00043481,0.36848536,0.31986245
-5.20760380,2.49643387,0.57806735,0.56663904,0.22609919,0.00043233,0.37294206,0.31425818
-5.20160080,2.43672499,0.54606881,0.56353864,0.22559640,0.00042932,0.37734968,0.30811239
-5.19559780,2.37404855,0.51306557,0.56003680,0.22487942,0.00042595,0.38178081,0.30158532
-5.18959480,2.30976094,0.47958892,0.55630894,0.22401363,0.00042236,0.38628226,0.29482437
-5.18359180,2.24507565,0.44614110,0.55249473,0.22305121,0.00041870,0.39087202,0.28795950
-5.17758879,2.18102995,0.41318304,0.54869390,0.22202851,0.00041504,0.39553778,0.28109977
-5.17158579,2.11846231,0.38112464,0.54496442,0.22096437,0.00041145,0.40023712,0.27433119
-5.16558279,2.05800073,0.35031780,0.54132286,0.21985957,0.00040798,0.40489926,0.26771583
-5.15957979,2.00006209,0.32105234,0.53774701,0.21869759,0.00040461,0.40942828,0.26129226
-5.15357679,1.94486131,0.29355450,0.53418021,0.21744632,0.00040133,0.41370761,0.25507695
-5.14757379,1.89242934,0.26798788,0.53053733,0.21606085,0.00039809,0.41760550,0.24906677
-5.14157079,1.84263809,0.24445651,0.52671167,0.21448714,0.00039483,0.42098119,0.24324210
-5.13556778,1.79523042,0.22300958,0.52258254,0.21266618,0.00039146,0.42369137,0.23757041
-5.12956478,1.74985317,0.20364747,0.51802303,0.21053864,0.00038790,0.42559671,0.23201015
-5.12356178,1.70609131,0.18632864,0.51290740,0.20804958,0.00038405,0.42656802,0.22651451
-5.11755878,1.66350122,0.17097686,0.50711798,0.20515308,0.00037983,0.42649182,0.22103509
-5.11155578,1.62164158,0.15748855,0.50055098,0.20181643,0.00037516,0.42527515,0.21552512
-5.10555278,1.58010062,0.14573987,0.49312139,0.19802381,0.00036996,0.42284932,0.20994217
-5.09954977,1.53851874,0.13559322,0.48476642,0.19377917,0.00036416,0.41917262,0.20425031
-5.09354677,1.49660604,0.12690309,0.47544788,0.18910825,0.00035773,0.41423191,0.19842165
-5.08754377,1.45415451,0.11952113,0.46515324,0.18405964,0.00035063,0.40804311,0.19243728
-5.08154077,1.41104505,0.11330030,0.45389563,0.17870483,0.00034285,0.40065072,0.18628762
-5.07553777,1.36724974,0.10809822,0.44171300,0.17313733,0.00033437,0.39212638,0.17997241
-5.06953477,1.32282993,0.10377975,0.42866645,0.16747084,0.00032523,0.38256671,0.17350015
-5.06353177,1.27793089,0.10021883,0.41483813,0.16183666,0.00031545,0.37209063,0.16688741
-5.05752876,1.23277382,0.09729972,0.40032873,0.15638037,0.00030507,0.36083612,0.16015787
-5.05152576,1.18764593,0.09491777,0.38525489,0.15125798,0.00029417,0.34895682,0.15334129
-5.04552276,1.14288937,0.09297970,0.36974657,0.14663177,0.00028280,0.33661839,0.14647246
-5.03951976,1.09888970,0.09140368,0.35394448,0.14266576,0.00027106,0.32399493,0.13959018
-5.03351676,1.05606418,0.09011905,0.33799773,0.13952128,0.00025904,0.31126542,0.13273633
-5.02751376,1.01485057,0.08906594,0.32206163,0.13735251,0.00024686,0.29861030,0.12595503
-5.02151076,0.97569647,0.08819471,0.30629577,0.13630229,0.00023464,0.28620824,0.11929191
-5.01550775,0.93904959,0.08746523,0.29086229,0.13649821,0.00022251,0.27423317,0.11279347
-5.00950475,0.90534881,0.08684608,0.27592427,0.13804917,0.00021063,0.26285156,0.10650656
-5.00350175,0.87501631,0.08631370,0.26164442,0.14104246,0.00019916,0.25221993,0.10047787
-4.99749875,0.84845059,0.08585138,0.24818377,0.14554134,0.00018827,0.24248276,0.09475356
-4.99149575,0.82602050,0.08544819,0.23570057,0.15158329,0.00017815,0.23377066,0.08937882
-4.98549275,0.80806017,0.08509797,0.22434924,0.15917885,0.00016900,0.22619888,0.08439753
-4.97948974,0.79486491,0.08479814,0.21427944,0.16831114,0.00016103,0.21986619,0.07985195
-4.97348674,0.78668797,0.08454868,0.20563513,0.17893596,0.00015446,0.21485419,0.07578233
-4.96748374,0.78373834,0.08435114,0.19855386,0.19098250,0.00014954,0.21122691,0.07222663
-4.96148074,0.78617933,0.08420774,0.19316596,0.20435463,0.00014651,0.20903092,0.06922022
-4.95547774,0.79412811,0.08412070,0.18959385,0.21893266,0.00014563,0.20829570,0.06679558
-4.94947474,0.80765604,0.08409180,0.18795138,0.23457556,0.00014716,0.20903442,0.06498206
-4.94347174,0.82678971,0.08412212,0.18834312,0.25112352,0.00015136,0.21124506,0.06380563
-4.93746873,0.85151261,0.08421213,0.19086361,0.26840084,0.00015851,0.21491166,0.06328862
-4.93146573,0.88176713,0.08436204,0.19559649,0.28621893,0.00016887,0.22000583,0.06344958
-4.92546273,0.91745692,0.08457239,0.20261349,0.30437951,0.00018271,0.22648828,0.06430296
-4.91945973,0.95844908,0.08484488,0.21197317,0.32267780,0.00020027,0.23431034,0.06585896
-4.91345673,1.00457627,0.08518335,0.22371951,0.34090565,0.00022178,0.24341537,0.06812316
-4.90745373,1.05563837,0.08559481,0.23788010,0.35885460,0.00024745,0.25373993,0.07109631
-4.90145073,1.11140356,0.08609058,0.25446421,0.37631880,0.00027744,0.26521469,0.07477389
-4.89544772,1.17160882,0.08668719,0.27346054,0.39309769,0.00031189,0.27776506,0.07914572
-4.88944472,1.23595962,0.08740720,0.29483484,0.40899860,0.00035087,0.29131142,0.08419557
-4.88344172,1.30412914,0.08827971,0.31852755,0.42383899,0.00039441,0.30576902,0.08990061
-4.87743872,1.37575695,0.08934046,0.34445135,0.43744865,0.00044245,0.32104764,0.09623100
-4.87143572,1.45044744,0.09063164,0.37248910,0.44967162,0.00049487,0.33705104,0.10314943
-4.86543272,1.52776830,0.09220118,0.40249205,0.46036804,0.00055146,0.35367620,0.11061077
-4.85942971,1.60724947,0.09410156,0.43427874,0.46941582,0.00061194,0.37081270,0.11856182
-4.85342671,1.68838276,0.09638830,0.46763454,0.47671220,0.00067591,0.38834217,0.12694124
-4.84742371,1.77062263,0.09911798,0.50231213,0.48217528,0.00074292,0.40613802,0.13567966
-4.84142071,1.85338846,0.10234596,0.53803303,0.48574537,0.00081241,0.42406554,0.14470004
-4.83541771,1.93606851,0.10612393,0.57449018,0.48738629,0.00088375,0.44198252,0.15391831
-4.82941471,2.01802585,0.11049734,0.61135164,0.48708653,0.00095626,0.45974043,0.16324424
-4.82341171,2.09860627,0.11550282,0.64826542,0.48486027,0.00102919,0.47718619,0.17258267
-4.81740870,2.17714817,0.12116574,0.68486526,0.48074817,0.00110178,0.49416449,0.18183493
-4.81140570,2.25299435,0.12749810,0.72077726,0.47481798,0.00117324,0.51052075,0.19090051
-4.80540270,2.32550531,0.13449673,0.75562720,0.46716483,0.00124282,0.52610447,0.19967897
-4.79939970,2.39407381,0.14214197,0.78904821,0.45791125,0.00130982,0.54077297,0.20807191
-4.79339670,2.45814031,0.15039689,0.82068856,0.44720675,0.00137362,0.55439533,0.21598506
-4.78739370,2.51720857,0.15920718,0.85021936,0.43522716,0.00143371,0.56685640,0.22333033
-4.78139070,2.57086119,0.16850155,0.87734180,0.42217348,0.00148975,0.57806067,0.23002777
-4.77538769,2.61877427,0.17819282,0.90179370,0.40827040,0.00154156,0.58793592,0.23600742
-4.76938469,2.66073092,0.18817961,0.92335519,0.39376440,0.00158920,0.59643642,0.24121090
-4.76338169,2.69663300,0.19834853,0.94185336,0.37892152,0.00163296,0.60354561,0.24559276
-4.75737869,2.72651074,0.20857685,0.95716563,0.36402480,0.00167342,0.60927811,0.24912150
-4.75137569,2.75052984,0.21873555,0.96922202,0.34937133,0.00171145,0.61368109,0.25178025
-4.74537269,2.76899581,0.22869260,0.97800607,0.33526909,0.00174821,0.61683478,0.25356715
-4.73936968,2.78235527,0.23831645,0.98355463,0.32203346,0.00178520,0.61885232,0.25449528
-4.73336668,2.79119412,0.24747952,0.98595656,0.30998348,0.00182421,0.61987878,0.25459237
-4.72736368,2.79623229,0.25606159,0.98535039,0.29943786,0.00186734,0.62008943,0.25390010
-4.72136068,2.79831525,0.26395310,0.98192120,0.29071081,0.00191696,0.61968731,0.25247319
-4.71535768,2.79840199,0.27105807,0.97589672,0.28410752,0.00197567,0.61890017,0.25037819
-4.70935468,2.79754966,0.27729672,0.96754292,0.27991961,0.00204630,0.61797666,0.24769210
-4.70335168,2.79689485,0.28260764,0.95715903,0.27842019,0.00213179,0.61718207,0.24450074
-4.69734867,2.79763162,0.28694951,0.94507228,0.27985895,0.00223515,0.61679334,0.24089704
-4.69134567,2.80098665,0.29030222,0.93163223,0.28445707,0.00235937,0.61709371,0.23697917
-4.68534267,2.80819151,0.29266756,0.91720498,0.29240210,0.00250738,0.61836683,0.23284863
-4.67933967,2.82045291,0.29406929,0.90216701,0.30384301,0.00268185,0.62089051,0.22860816
-4.67333667,2.83892109,0.29455274,0.88689897,0.31888536,0.00288520,0.62493015,0.22435976
-4.66733367,2.86465739,0.29418381,0.87177931,0.33758691,0.00311942,0.63073197,0.22020262
-4.66133067,2.89860174,0.29304763,0.85717778,0.35995372,0.00338600,0.63851626,0.21623103
-4.65532766,2.94154108,0.29124672,0.84344903,0.38593697,0.00368581,0.64847071,0.21253250
-4.64932466,2.99407987,0.28889873,0.83092624,0.41543067,0.00401905,0.66074405,0.20918583
-4.64332166,3.05661390,0.28613403,0.81991501,0.44827044,0.00438512,0.67544032,0.20625942
-4.63731866,3.12930843,0.28309290,0.81068765,0.48423351,0.00478261,0.69261381,0.20380981
-4.63131566,3.21208205,0.27992262,0.80347793,0.52303996,0.00520926,0.71226512,0.20188039
-4.62531266,3.30459691,0.27677442,0.79847663,0.56435549,0.00566194,0.73433836,0.20050051
-4.61930965,3.40625636,0.27380043,0.79582788,0.60779545,0.00613666,0.75871981,0.19968488
-4.61330665,3.51621044,0.27115062,0.79562653,0.65293030,0.00662864,0.78523805,0.19943340
-4.60730365,3.63336926,0.26896980,0.79791669,0.69929236,0.00713239,0.81366577,0.19973138
-4.60130065,3.75642422,0.26739480,0.80269135,0.74638349,0.00764181,0.84372318,0.20055016
-4.59529765,3.88387654,0.26655187,0.80989338,0.79368376,0.00815032,0.87508295,0.20184816
-4.58929465,4.01407203,0.26655424,0.81941763,0.84066064,0.00865100,0.90737663,0.20357230
-4.58329165,4.14524108,0.26750008,0.83111424,0.88677845,0.00913680,0.94020229,0.20565972
-4.57728864,4.27554222,0.26947075,0.84479306,0.93150780,0.00960068,0.97313314,0.20803979
-4.57128564,4.40310776,0.27252946,0.86022889,0.97433470,0.01003584,1.00572692,0.21063632
-4.56528264,4.52608973,0.27672039,0.87716753,1.01476904,0.01043582,1.03753561,0.21336984
-4.55927964,4.64270453,0.28206825,0.89533246,1.05235218,0.01079475,1.06811530,0.21615993
-4.55327664,4.75127460,0.28857842,0.91443186,1.08666358,0.01110745,1.09703586,0.21892751
-4.54727364,4.85026592,0.29623757,0.93416585,1.11732620,0.01136956,1.12389009,0.22159695
-4.54127064,4.93832024,0.30501486,0.95423374,1.14401070,0.01157765,1.14830222,0.22409797
-4.53526763,5.01428119,0.31486374,0.97434123,1.16643847,0.01172926,1.16993549,0.22636738
-4.52926463,5.07721395,0.32572418,0.99420722,1.18438351,0.01182296,1.18849869,0.22835036
-4.52326163,5.12641826,0.33752543,1.01357018,1.19767335,0.01185832,1.20375155,0.23000154
-4.51725863,5.16143501,0.35018913,1.03219395,1.20618907,0.01183588,1.21550896,0.23128569
-4.51125563,5.18204663,0.36363263,1.04987280,1.20986468,0.01175712,1.22364390,0.23217805
-4.50525263,5.18827197,0.37777241,1.06643552,1.20868601,0.01162434,1.22808916,0.23266440
-4.49924962,5.18035607,0.39252736,1.08174858,1.20268919,0.01144055,1.22883771,0.23274075
-4.49324662,5.15875564,0.40782174,1.09571800,1.19195891,0.01120941,1.22594189,0.23241279
-4.48724362,5.12412068,0.42358757,1.10828997,1.17662648,0.01093503,1.21951131,0.23169507
-4.48124062,5.07727289,0.43976624,1.11945002,1.15686778,0.01062193,1.20970947,0.23061001
-4.47523762,5.01918129,0.45630910,1.12922067,1.13290100,0.01027485,1.19674916,0.22918662
-4.46923462,4.95093553,0.47317703,1.13765759,1.10498416,0.00989868,1.18088670,0.22745919
-4.46323162,4.87371716,0.49033864,1.14484418,1.07341232,0.00949832,1.16241502,0.22546577
-4.45722861,4.78876945,0.50776733,1.15088486,1.03851440,0.00907862,1.14165577,0.22324662
-4.45122561,4.69736602,0.52543722,1.15589711,1.00064949,0.00864431,1.11895049,0.22084259
-4.44522261,4.60077901,0.54331800,1.16000269,0.96020257,0.00819992,1.09465127,0.21829355
-4.43921961,4.50024736,0.56136912,1.16331829,0.91757968,0.00774971,1.06911092,0.21563681
-4.43321661,4.39694612,0.57953369,1.16594621,0.87320243,0.00729767,1.04267320,0.21290571
-4.42721361,4.29195764,0.59773234,1.16796550,0.82750198,0.00684750,1.01566329,0.21012832
-4.42121061,4.18624588,0.61585769,1.16942407,0.78091257,0.00640254,0.98837903,0.20732641
-4.41520760,4.08063474,0.63376990,1.17033244,0.73386482,0.00596583,0.96108327,0.20451469
-4.40920460,3.97579163,0.65129361,1.17065946,0.68677885,0.00554005,0.93399767,0.20170028
-4.40320160,3.87221717,0.66821684,1.17033045,0.64005754,0.00512756,0.90729829,0.19888270
-4.39719860,3.77024173,0.68429211,1.16922808,0.59408023,0.00473038,0.88111327,0.19605405
-4.39119560,3.67002921,0.69923988,1.16719601,0.54919685,0.00435021,0.85552263,0.19319977
-4.38519260,3.57158821,0.71275453,1.16404530,0.50572303,0.00398844,0.83056027,0.19029958
-4.37918959,3.47479006,0.72451245,1.15956330,0.46393595,0.00364617,0.80621807,0.18732886
-4.37318659,3.37939304,0.73418236,1.15352456,0.42407151,0.00332418,0.78245187,0.18426026
-4.36718359,3.28507148,0.74143703,1.14570328,0.38632245,0.00302303,0.75918893,0.18106549
-4.36118059,3.19144823,0.74596610,1.13588646,0.35083781,0.00274298,0.73633651,0.17771716
-4.35517759,3.09812869,0.74748921,1.12388701,0.31772346,0.00248408,0.71379096,0.17419067
-4.34917459,3.00473435,0.74576880,1.10955605,0.28704367,0.00224616,0.69144686,0.17046590
-4.34317159,2.91093405,0.74062181,1.09279355,0.25882369,0.00202885,0.66920573,0.16652871
-4.33716858,2.81647096,0.73192965,1.07355656,0.23305306,0.00183161,0.64698357,0.16237206
-4.33116558,2.72118388,0.71964584,1.05186466,0.20968945,0.00165375,0.62471712,0.15799682
-4.32516258,2.62502158,0.70380086,1.02780206,0.18866305,0.00149445,0.60236826,0.15341203
-4.31915958,2.52804963,0.68450396,1.00151627,0.16988108,0.00135279,0.57992652,0.14863478
-4.31315658,2.43044938,0.66194167,0.97321345,0.15323249,0.00122777,0.55740953,0.14368954
-4.30715358,2.33250961,0.63637332,0.94315063,0.13859248,0.00111832,0.53486158,0.13860718
